"tree_id","block_id","created_at","tree_dbh","stump_diam","curb_loc","status","health","spc_latin","spc_common","steward","guards","sidewalk","user_type","problems","root_stone","root_grate","root_other","trunk_wire","trnk_light","trnk_other","brch_light","brch_shoe","brch_other","address","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","council_district","census_tract","bin","bbl"
"204211","204913","2015-09-05T00:00:00.000","3","0","OnCurb","Alive","Fair","Ginkgo biloba","ginkgo","None","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","8815 25 AVENUE","11214","Brooklyn","311","3","Brooklyn","47","47","23","BK29","Bensonhurst East","3030400","New York","40.59359221","-73.99180041","986527.2169","155538.1644","47","304","3186633","3068940025"
"201748","228529","2015-09-04T00:00:00.000","23","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","Volunteer","RootOther","No","No","Yes","No","No","No","No","No","No","1670 41 STREET","11204","Brooklyn","312","3","Brooklyn","39","44","17","BK88","Borough Park","3047800","New York","40.63438803","-73.97909081","990053.4224","170401.736","39","478","3126483","3053810036"
"190348","107687","2015-08-30T00:00:00.000","7","0","OnCurb","Alive","Good","Tilia americana","American linden","1or2","None","NoDamage","Volunteer","MetalGrates","No","Yes","No","No","No","No","No","No","No","1360 3 AVENUE","10075","New York","108","1","Manhattan","4","73","28","MN40","Upper East Side-Carnegie Hill","1014000","New York","40.77323496","-73.95820514","995826.1832","220989.9058","4","140","1082188","1014127502"
"189237","223527","2015-08-30T00:00:00.000","21","0","OnCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","None","None","Damage","Volunteer","Stones,RootOther,BranchOther","Yes","No","Yes","No","No","No","No","No","Yes","190 ST JOHNS PLACE","11217","Brooklyn","306","3","Brooklyn","39","52","21","BK37","Park Slope-Gowanus","3015900","New York","40.67619193","-73.97362609","991565.5913","185632.4664","39","159","3024429","3010590014"
"208859","219320","2015-09-08T00:00:00.000","4","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","None","NoDamage","Volunteer","RootOther,WiresRope","No","No","Yes","Yes","No","No","No","No","No","285 CLASSON AVENUE","11205","Brooklyn","302","3","Brooklyn","35","57","25","BK69","Clinton Hill","3019300","New York","40.69115758","-73.96054759","995190.8475","191086.2494","33","193","3055123","3019240007"
"204220","217797","2015-09-05T00:00:00.000","7","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","280 POWERS STREET","11211","Brooklyn","301","3","Brooklyn","34","53","18","BK90","East Williamsburg","3048100","New York","40.7128807","-73.93982047","1000933.406","199003.8947","34","481","3327848","3029220022"
"189414","108374","2015-08-30T00:00:00.000","7","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","1or2","Helpful","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","423 WEST 118 STREET","10027","New York","109","1","Manhattan","7","70","30","MN09","Morningside Heights","1020701","New York","40.80805619","-73.95983152","995369.8954","233676.2689","7","20701","1059499","1019620001"
"210538","502705","2015-09-08T00:00:00.000","12","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","477 EAST 174 STREET","10457","Bronx","203","2","Bronx","15","79","33","BX01","Claremont-Bathgate","2016500","New York","40.8428596","-73.9001112","1011887.89","246369.628","15","165","2009560","2029160002"
"209559","503968","2015-09-08T00:00:00.000","6","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","TreesCount Staff","Stones,BranchOther","Yes","No","No","No","No","No","No","No","Yes","1631 GRAND AVENUE","10453","Bronx","205","2","Bronx","14","77","29","BX36","University Heights-Morris Heights","2021502","New York","40.84681332","-73.9155004","1007628.518","247805.6357","14","21502","2008451","2028660020"
"185896","505203","2015-08-29T00:00:00.000","4","0","OnCurb","Alive","Fair","Styphnolobium japonicum","Sophora","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","2016 HUGHES AVENUE","10457","Bronx","206","2","Bronx","15","86","33","BX17","East Tremont","2037300","New York","40.84757193","-73.891431","1014287.458","248089.3635","15","373","2012315","2030800001"
"209649","503989","2015-09-08T00:00:00.000","0","5","OnCurb","Stump",,,,,,,"TreesCount Staff",,"No","No","No","No","No","No","No","No","No","165 EAST 176 STREET","10457","Bronx","205","2","Bronx","15","86","33","BX41","Mount Hope","2022901","New York","40.84757796","-73.90664068","1010079.44","248086.7102","15","23302","2007545","2028010018"
"179369","229990","2015-08-27T00:00:00.000","6","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","1309 AVENUE J","11230","Brooklyn","314","3","Brooklyn","44","48","17","BK43","Midwood","3053000","New York","40.62504975","-73.96309381","994494.8824","167001.0158","44","530","3179572","3067060048"
"171524","406551","2015-08-24T00:00:00.000","2","0","OnCurb","Alive","Fair","Quercus alba","white oak","1or2","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","466 LIBERTY AVENUE","10305","Staten Island","502","5","Staten Island","50","64","24","SI36","Old Town-Dongan Hills-South Beach","5011201","New York","40.58303831","-74.08690965","960109.3458","151704.9821","50","11201","5094089","5037070003"
"193877","303820","2015-09-01T00:00:00.000","3","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","1or2","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","43-042 37 STREET","11101","Long Island City","402","4","Queens","26","37","12","QN31","Hunters Point-Sunnyside-West Maspeth","4017900","New York","40.74467888","-73.92781655","1004251.67","210591.4736","26","179","4003156","4002210046"
"180662","345123","2015-08-27T00:00:00.000","15","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","1913 PALMETTO STREET","11385","Ridgewood","405","4","Queens","30","37","12","QN20","Ridgewood","4058900","New York","40.70525958","-73.90526215","1010516.911","196235.7644","30","589","4083266","4034780065"
"180930","342815","2015-08-27T00:00:00.000","4","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","95-001 57 AVENUE","11373","Elmhurst","404","4","Queens","21","35","13","QN25","Corona","4044302","New York","40.7367644","-73.86561807","1021490.97","207728.2998","21","44302","4047081","4019030004"
"188918","223364","2015-08-30T00:00:00.000","7","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","Damage","Volunteer","Stones,RootOther","Yes","No","Yes","No","No","No","No","No","No","797 CARROLL STREET","11215","Brooklyn","306","3","Brooklyn","39","52","21","BK37","Park Slope-Gowanus","3015700","New York","40.67244571","-73.97427583","991385.7666","184267.5554","39","157","3259283","3010670051"
"179619","216023","2015-08-27T00:00:00.000","11","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","593 LEONARD STREET","11222","Brooklyn","301","3","Brooklyn","33","50","26","BK76","Greenpoint","3056900","New York","40.72504083","-73.95055819","997954.116","203432.3402","33","569","3066083","3026470015"
"198946","103923","2015-09-02T00:00:00.000","5","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","300 WEST 49 STREET","10019","New York","104","1","Manhattan","3","75","27","MN15","Clinton","1012700","New York","40.76178034","-73.98700411","987850.1719","216814.115","3","127","1025144","1010390032"
"180287","303063","2015-08-27T00:00:00.000","2","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","33-002 48 AVENUE","11101","Long Island City","402","4","Queens","26","37","12","QN31","Hunters Point-Sunnyside-West Maspeth","4019900","New York","40.74070592","-73.93218262","1003042.975","209143.0303","26","199","4003456","4002550023"
"186807","226150","2015-08-29T00:00:00.000","21","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","646 PARK PLACE","11216","Brooklyn","308","3","Brooklyn","35","57","20","BK61","Crown Heights North","3021900","New York","40.67404231","-73.95639612","996345.2265","184851.2061","35","219","3031402","3012380014"
"192230","415683","2015-08-31T00:00:00.000","13","0","OnCurb","Alive","Good","Liquidambar styraciflua","sweetgum","None","None","NoDamage","Volunteer","BranchLights","No","No","No","No","No","No","Yes","No","No","68 DALTON AVENUE","10306","Staten Island","503","5","Staten Island","50","62","24","SI25","Oakwood-Oakwood Beach","5013800","New York","40.57367535","-74.12681887","949018.9418","148307.3524","50","138","5059018","5043130032"
"200411","408850","2015-09-03T00:00:00.000","3","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","2016 RICHMOND AVENUE","10314","Staten Island","502","5","Staten Island","50","63","24","SI05","New Springville-Bloomfield-Travis","5027301","New York","40.59869603","-74.16260123","939095.3137","157439.4201","50","29103","5107347","5021000450"
"163144","223292","2015-08-20T00:00:00.000","3","0","OnCurb","Alive","Good","Quercus alba","white oak","None","None","Damage","Volunteer","BranchOther","No","No","No","No","No","No","No","No","Yes","273 5 STREET","11215","Brooklyn","306","3","Brooklyn","39","52","20","BK37","Park Slope-Gowanus","3013500","New York","40.67294194","-73.98635746","988034.349","184447.5941","39","135","3393449","3009817501"
"163146","223292","2015-08-20T00:00:00.000","3","0","OnCurb","Alive","Good","Quercus alba","white oak","None","None","Damage","Volunteer","BranchOther","No","No","No","No","No","No","No","No","Yes","273 5 STREET","11215","Brooklyn","306","3","Brooklyn","39","52","20","BK37","Park Slope-Gowanus","3013500","New York","40.6731051","-73.98622083","988072.2417","184507.0448","39","135","3393449","3009817501"
"193192","229212","2015-08-31T00:00:00.000","8","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","215 OCEAN PARKWAY","11218","Brooklyn","312","3","Brooklyn","39","44","17","BK41","Kensington-Ocean Parkway","3049400","New York","40.64449024","-73.97398609","991469.1634","174082.6237","39","494","3124742","3053390067"
"157515","322085","2015-08-18T00:00:00.000","34","0","OnCurb","Alive","Good","Liquidambar styraciflua","sweetgum","None","None","Damage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","36-002 208 STREET","11361","Bayside","411","4","Queens","19","26","11","QN46","Bayside-Bayside Hills","4112900","New York","40.76606034","-73.77951459","1045325.733","218450.0572","19","1129","4136266","4061590007"
"180341","230115","2015-08-27T00:00:00.000","11","0","OnCurb","Alive","Good","Quercus alba","white oak","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","901 EAST 18 STREET","11230","Brooklyn","314","3","Brooklyn","45","42","17","BK42","Flatbush","3076400","New York","40.62881554","-73.95910694","995600.9674","168373.4829","45","764","3179419","3067020019"
"161140","102271","2015-08-20T00:00:00.000","11","0","OnCurb","Alive","Fair","Styphnolobium japonicum","Sophora","None","None","Damage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","601 HUDSON STREET","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007700","New York","40.73712447","-74.00566547","982679.949","207830.9705","3","79","1011372","1006240019"
"186725","505481","2015-08-29T00:00:00.000","3","0","OnCurb","Alive","Fair","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","600 EAST 187 STREET","10458","Bronx","206","2","Bronx","15","78","33","BX06","Belmont","2039100","New York","40.85539038","-73.88760376","1015342.672","250939.2583","15","391","2118244","2030730044"
"165603","205895","2015-08-22T00:00:00.000","17","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","8425 17 AVENUE","11214","Brooklyn","311","3","Brooklyn","43","47","22","BK27","Bath Beach","3017800","New York","40.60927794","-74.00402241","983133.1446","161252.797","43","178","3165115","3063260001"
"182264","206913","2015-08-28T00:00:00.000","28","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","1or2","Helpful","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","2950 WEST 35 STREET","11224","Brooklyn","313","3","Brooklyn","47","46","23","BK21","Seagate-Coney Island","3034000","New York","40.57291654","-74.00098899","983975.2492","148005.3956","47","342","3189511","3070460022"
"178001","410633","2015-08-26T00:00:00.000","9","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","250 KINGHORN STREET","10312","Staten Island","503","5","Staten Island","51","62","24","SI01","Annadale-Huguenot-Prince's Bay-Eltingville","5017600","New York","40.52978381","-74.16570859","938184.8982","132334.676","51","176","5081750","5063570029"
"178237","308975","2015-08-26T00:00:00.000","32","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","Damage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","87-017 75 STREET","11421","Woodhaven","409","4","Queens","30","38","12","QN53","Woodhaven","4000400","New York","40.69015151","-73.866157","1021367.566","190745.5982","30","4","4183054","4089040055"
"187629","344088","2015-08-29T00:00:00.000","8","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","1or2","None","NoDamage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","97-002 CORONA AVENUE","11368","Corona","404","4","Queens","21","39","13","QN25","Corona","4041100","New York","40.74294502","-73.8660454","1021369.102","209979.9128","21","411","4046453","4018800001"
"162444","301691","2015-08-20T00:00:00.000","3","0","OnCurb","Alive","Good","Liriodendron tulipifera","tulip-poplar","1or2","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","20-033 48 STREET","11105","Astoria","401","4","Queens","22","36","13","QN72","Steinway","4013500","New York","40.77217749","-73.89743132","1012659.532","220618.5057","22","135","4014429","4007620019"
"170915","312900","2015-08-24T00:00:00.000","11","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","32-006 169 STREET","11358","Flushing","407","4","Queens","19","26","11","QN51","Murray Hill","4114100","New York","40.76849831","-73.79633086","1040665.472","219327.0099","19","1141","4111598","4049290009"
"200205","406819","2015-09-03T00:00:00.000","11","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","1or2","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","134 ALBERTA AVENUE","10314","Staten Island","502","5","Staten Island","50","63","24","SI05","New Springville-Bloomfield-Travis","5029102","New York","40.58836456","-74.1886227","931861.0044","153689.8971","50","29102","5135168","5026430024"
"174048","206305","2015-08-25T00:00:00.000","9","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","None","None","Damage","TreesCount Staff","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","7104 18 AVENUE","11204","Brooklyn","311","3","Brooklyn","43","49","22","BK28","Bensonhurst West","3026400","New York","40.61561939","-73.99384165","985959.7528","163563.1887","43","264","3157885","3061820041"
"203967","415531","2015-09-05T00:00:00.000","5","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","1or2","None","NoDamage","Volunteer","RootOther","No","No","Yes","No","No","No","No","No","No","293 BARBARA STREET","10306","Staten Island","503","5","Staten Island","50","62","24","SI25","Oakwood-Oakwood Beach","5013800","New York","40.56962266","-74.13854027","945760.3319","146835.7914","50","138","5095509","5044290001"
"190377","107601","2015-08-30T00:00:00.000","7","0","OnCurb","Alive","Fair","Pyrus calleryana","Callery pear","3or4","Helpful","Damage","Volunteer","BranchOther","No","No","No","No","No","No","No","No","Yes","1300 3 AVENUE","10021","New York","108","1","Manhattan","4","73","28","MN40","Upper East Side-Carnegie Hill","1012800","New York","40.77160911","-73.95939435","995497.0746","220397.4021","4","128","1043090","1014090040"
"198184","210463","2015-09-02T00:00:00.000","5","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","1730 EAST 7 STREET","11223","Brooklyn","315","3","Brooklyn","44","45","22","BK25","Homecrest","3042000","New York","40.6085261","-73.96616266","993645.3181","160980.6732","44","420","3176130","3066380026"
"198166","411848","2015-09-02T00:00:00.000","7","0","OffsetFromCurb","Alive","Good","Pyrus calleryana","Callery pear","None","None","Damage","TreesCount Staff","BranchLights","No","No","No","No","No","No","Yes","No","No","162 HEENAN AVENUE","10312","Staten Island","503","5","Staten Island","51","62","24","SI48","Arden Heights","5017009","New York","40.54164762","-74.18786422","932035.1651","136669.3616","51","17009","5154026","5062990031"
"204417","204935","2015-09-05T00:00:00.000","6","0","OffsetFromCurb","Alive","Good","Pyrus calleryana","Callery pear","1or2","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","2441 HARWAY AVENUE","11214","Brooklyn","311","3","Brooklyn","47","47","23","BK29","Bensonhurst East","3030400","New York","40.59337939","-73.99340376","986081.936","155460.592","47","304","3186627","3068920003"
"204418","204935","2015-09-05T00:00:00.000","6","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","1or2","None","Damage","TreesCount Staff","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","2435 HARWAY AVENUE","11214","Brooklyn","311","3","Brooklyn","47","47","23","BK29","Bensonhurst East","3030400","New York","40.59357857","-73.99378974","985974.7341","155533.1513","47","304","3186628","3068920007"
"190177","410272","2015-08-30T00:00:00.000","9","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","None","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","34 CASE AVENUE","10309","Staten Island","503","5","Staten Island","51","62","24","SI01","Annadale-Huguenot-Prince's Bay-Eltingville","5019800","New York","40.51732552","-74.19518295","929981.2634","127812.7224","51","198","5082762","5066700050"
"190196","410273","2015-08-30T00:00:00.000","15","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","None","None","NoDamage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","38 KEATING STREET","10309","Staten Island","503","5","Staten Island","51","62","24","SI01","Annadale-Huguenot-Prince's Bay-Eltingville","5019800","New York","40.51810424","-74.19551987","929888.2186","128096.6353","51","198","5104493","5066700035"
"209094","503966","2015-09-08T00:00:00.000","11","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","3or4","Helpful","Damage","TreesCount Staff","Stones,BranchOther","Yes","No","No","No","No","No","No","No","Yes","1616 GRAND AVENUE","10452","Bronx","205","2","Bronx","14","77","29","BX36","University Heights-Morris Heights","2021700","New York","40.84658065","-73.91594409","1007505.845","247720.748","14","217","2101324","2028650162"
"192250","310418","2015-08-31T00:00:00.000","6","0","OnCurb","Alive","Poor","Tilia tomentosa","silver linden","None","None","Damage","TreesCount Staff","WiresRope","No","No","No","Yes","No","No","No","No","No","80-040 LEFFERTS BOULEVARD","11415","Kew Gardens","409","4","Queens","29","27","14","QN60","Kew Gardens","4077500","New York","40.70984798","-73.82898972","1031660.838","197939.532","29","775","4080122","4033530059"
"203345","412061","2015-09-04T00:00:00.000","15","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","None","None","Damage","TreesCount Staff","BranchLights","No","No","No","No","No","No","Yes","No","No","7 QUEENSDALE STREET","10309","Staten Island","503","5","Staten Island","51","62","24","SI32","Rossville-Woodrow","5020804","New York","40.52848799","-74.19948556","928794.2267","131882.153","51","20804","5083963","5068550001"
"175283","104067","2015-08-25T00:00:00.000","4","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","1or2","Helpful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","549 WEST 54 STREET","10019","New York","104","1","Manhattan","3","67","27","MN15","Clinton","1013500","New York","40.76808416","-73.99225614","986395.0315","219110.633","6","135","1027057","1010830001"
"188328","340739","2015-08-30T00:00:00.000","7","0","OnCurb","Alive","Poor","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","RootOther,TrunkOther,BranchOther","No","No","Yes","No","No","Yes","No","No","Yes","37-006 72 STREET","11372","Jackson Heights","403","4","Queens","25","39","16","QN28","Jackson Heights","4029100","New York","40.74841098","-73.894002","1013619.863","211960.7244","25","291","4029761","4012820185"
"159650","315041","2015-08-19T00:00:00.000","4","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","Stones,TrunkOther,BranchLights","Yes","No","No","No","No","Yes","Yes","No","No","125-015 14 AVENUE","11356","College Point","407","4","Queens","19","27","11","QN23","College Point","4094700","New York","40.78532206","-73.84240573","1027891.92","225430.1433","19","947","4097026","4040010003"
"145912","341366","2015-08-15T00:00:00.000","7","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","32-004 82 STREET","11370","East Elmhurst","403","4","Queens","25","34","13","QN28","Jackson Heights","4032700","New York","40.75742773","-73.88576718","1015897.276","215248.6841","25","327","4026928","4011770011"
"172318","339276","2015-08-24T00:00:00.000","17","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","NoDamage","TreesCount Staff","Stones,BranchLights,BranchOther","Yes","No","No","No","No","No","Yes","No","Yes","31-021 DWIGHT AVENUE","11691","Far Rockaway","414","4","Queens","31","31","10","QN15","Far Rockaway-Bayswater","4100802","New York","40.60067263","-73.76723764","1048886.623","158203.5121","31","100802","4300845","4157420189"
"178493","321695","2015-08-26T00:00:00.000","10","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","BranchLights","No","No","No","No","No","No","Yes","No","No","51-004 248 STREET","11362","Little Neck","411","4","Queens","19","26","11","QN45","Douglas Manor-Douglaston-Little Neck","4150701","New York","40.76186626","-73.73603575","1057374.193","216955.3257","19","150701","4170585","4082100019"
"195571","510463","2015-09-01T00:00:00.000","10","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","1or2","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","2938 ZULETTE AVENUE","10461","Bronx","210","2","Bronx","13","82","34","BX52","Schuylerville-Throgs Neck-Edgewater Park","2026400","New York","40.84209556","-73.8314239","1030893.262","246120.3844","13","264","2074640","2053930019"
"173452","415668","2015-08-25T00:00:00.000","33","0","OffsetFromCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","Damage","Volunteer","TrunkOther,BranchLights","No","No","No","No","No","Yes","Yes","No","No","2591 AMBOY ROAD","10306","Staten Island","503","5","Staten Island","50","62","24","SI25","Oakwood-Oakwood Beach","5013800","New York","40.57185183","-74.121545","950483.1312","147640.9193","50","138","5058904","5043080109"
"191336","224125","2015-08-31T00:00:00.000","10","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","Damage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","67 WOODHULL STREET","11231","Brooklyn","306","3","Brooklyn","39","52","26","BK33","Carroll Gardens-Columbia Street-Red Hook","3006300","New York","40.68119452","-74.00230396","983610.9747","187453.9581","39","63","3005078","3003590045"
"195946","218944","2015-09-01T00:00:00.000","12","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","110 SOUTH ELLIOTT PLACE","11217","Brooklyn","302","3","Brooklyn","35","57","25","BK68","Fort Greene","3003500","New York","40.68618229","-73.97546825","991053.593","189272.0936","35","35","3059256","3021130043"
"149488","216296","2015-08-16T00:00:00.000","14","0","OnCurb","Alive","Fair","Liriodendron tulipifera","tulip-poplar","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","25 PAIDGE AVENUE","11222","Brooklyn","301","3","Brooklyn","33","50","18","BK76","Greenpoint","3057900","New York","40.73745047","-73.95234853","997455.4149","207953.2833","33","579","3336610","3024910001"
"172841","228175","2015-08-25T00:00:00.000","21","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","Damage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","1447 54 STREET","11219","Brooklyn","312","3","Brooklyn","44","48","17","BK88","Borough Park","3023800","New York","40.630186","-73.99155782","986593.307","168870.244","44","238","3139099","3056710053"
"186381","505284","2015-08-29T00:00:00.000","10","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","2080 LA FONTAINE AVENUE","10457","Bronx","206","2","Bronx","15","86","33","BX17","East Tremont","2037504","New York","40.84958242","-73.89255913","1013974.444","248821.4781","15","37504","2114260","2030690017"
"193094","225564","2015-08-31T00:00:00.000","10","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","373 PROSPECT AVENUE","11215","Brooklyn","307","3","Brooklyn","38","44","21","BK37","Park Slope-Gowanus","3014900","New York","40.66127251","-73.98594537","988149.3423","180196.1078","39","149","3325217","3011120001"
"189514","302380","2015-08-30T00:00:00.000","3","0","OnCurb","Alive","Good","Quercus palustris","pin oak","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","20-020 23 STREET","11105","Astoria","401","4","Queens","22","36","13","QN72","Steinway","4010500","New York","40.78290966","-73.91203277","1008611.288","224524.1973","22","105","4019754","4008820060"
"180294","106100","2015-08-27T00:00:00.000","12","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","None","NoDamage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","26 WEST 61 STREET","10023","New York","107","1","Manhattan","3","67","27","MN14","Lincoln Square","1014500","New York","40.77017766","-73.98303059","988950.3384","219873.7253","3","145","1027195","1011137501"
"180711","348633","2015-08-27T00:00:00.000","12","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","Damage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","71-017 110 STREET","11375","Forest Hills","406","4","Queens","29","28","16","QN17","Forest Hills","4075702","New York","40.72185073","-73.84123676","1028257.551","202306.1","29","75702","4052567","4022340001"
"187261","109131","2015-08-29T00:00:00.000","6","0","OnCurb","Alive","Good","Tilia americana","American linden","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","131 ST NICHOLAS AVENUE","10026","New York","110","1","Manhattan","9","70","30","MN11","Central Harlem South","1021800","New York","40.80393434","-73.95280608","997315.5677","232175.5026","9","218","1058378","1019220041"
"187263","109131","2015-08-29T00:00:00.000","6","0","OnCurb","Alive","Fair","Tilia americana","American linden","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","121 ST NICHOLAS AVENUE","10026","New York","110","1","Manhattan","9","70","30","MN11","Central Harlem South","1021800","New York","40.80378267","-73.95279851","997317.693","232120.2435","9","218","1058377","1019220024"
"189601","223168","2015-08-30T00:00:00.000","5","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","1or2","Helpful","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","40 PROSPECT PARK WEST","11215","Brooklyn","306","3","Brooklyn","39","52","21","BK37","Park Slope-Gowanus","3016500","New York","40.66984888","-73.97257729","991857.2302","183321.6009","39","165","3025138","3010750035"
"162695","227502","2015-08-20T00:00:00.000","4","0","OnCurb","Alive","Good","Malus","crab apple","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","722 AVENUE N","11230","Brooklyn","312","3","Brooklyn","44","48","22","BK46","Ocean Parkway South","3044200","New York","40.61478835","-73.96658193","993528.0346","163262.1305","44","442","3173868","3065890008"
