"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat"
"199918939","2019-07-18T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302503","F","Q","112","0","<18","M","ASIAN / PACIFIC ISLANDER","1025420","202485","40.722363687000040","-73.851473893999980","POINT (-73.85147389399998 40.72236368700005)"
"198935961","2019-06-25T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","5","0","25-44","M","WHITE HISPANIC","986219","201582","40.719980748000069","-73.992898212999989","POINT (-73.99289821299999 40.71998074800007)"
"190743410","2018-12-04T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED","341","PETIT LARCENY","PL 1552500","M","M","13","0","25-44","F","WHITE","987103","207735","40.73686899300003","-73.98970654599998","POINT (-73.98970654599998 40.73686899300003)"
"174837202","2018-02-15T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELONY","113","FORGERY","PL 1701004","F","M","28","1","45-64","M","BLACK","999342","233575","40.807780622000045","-73.94548472699995","POINT (-73.94548472699995 40.80778062200005)"
"198991770","2019-06-26T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302503","F","B","46","0","45-64","M","BLACK","1011881","250411","40.853960274000030","-73.900120874999971","POINT (-73.90012087499997 40.85396027400004)"
"191026342","2018-12-11T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1201001","F","K","69","0","<18","M","BLACK","1010576","175629","40.64870676900005","-73.90513094099998","POINT (-73.90513094099998 40.64870676900005)"
"175142051","2018-02-24T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","7","0","18-24","M","WHITE","987350","201914","40.72089168400004","-73.98881793899994","POINT (-73.98881793899994 40.72089168400004)"
"200050256","2019-07-21T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","67","0","25-44","M","BLACK","998032","175598","40.648650085000043","-73.950335562999953","POINT (-73.95033556299995 40.64865008500005)"
"190349010","2018-11-25T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200000","M","Q","113","0","45-64","M","BLACK","1043377","182551","40.66754784000005","-73.78686625299997","POINT (-73.78686625299997 40.66754784000005)"
"198614735","2019-06-18T00:00:00.000","440",,,,"PL 1553502","F","M","6","0","25-44","M","WHITE HISPANIC","983599","206367","40.733114606000072","-74.002350414999967","POINT (-74.00235041499997 40.73311460600007)"
"174822154","2018-02-15T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","S","120","0","18-24","M","BLACK HISPANIC","962748","174174","40.64472613100002","-74.07748315899995","POINT (-74.07748315899995 40.64472613100002)"
"190390433","2018-11-26T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302502","F","B","41","0","25-44","M","WHITE HISPANIC","1013232","236725","40.816391847000034","-73.89529641399997","POINT (-73.89529641399997 40.816391847000034)"
"190921296","2018-12-08T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302502","F","K","70","0","45-64","M","WHITE HISPANIC","991547","168934","40.63036654500007","-73.97371261299998","POINT (-73.97371261299998 40.63036654500007)"
"23920696","2006-08-18T00:00:00.000","969.0","TRAFFIC,UNCLASSIFIED INFRACTION","881.0","OTHER TRAFFIC INFRACTION","VTL051101A","M","K","75","0.0","45-64","M","BLACK","1015183.0","181789.0","40.66559971500004","-73.88850054499993","POINT (-73.88850054499993 40.66559971500004)"
"190828611","2018-12-06T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSION 7","235","DANGEROUS DRUGS","PL 2200300","M","K","79","0","65+","M","BLACK","1000215","193000","40.69641100300004","-73.94242752399998","POINT (-73.94242752399998 40.69641100300004)"
"190844989","2018-12-06T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 140100E","M","M","10","2","18-24","M","BLACK","984003","211785","40.74798569200004","-74.00089288399994","POINT (-74.00089288399994 40.74798569200004)"
"200565349","2019-08-01T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 13052A1","M","Q","112","0","25-44","F","WHITE","1025420","202485","40.722363687000040","-73.851473893999980","POINT (-73.85147389399998 40.72236368700005)"
"190932018","2018-12-09T00:00:00.000",,,,,,,"Q","115","0","18-24","M","WHITE HISPANIC","1022862","212950","40.751099030000034","-73.86064222299996","POINT (-73.86064222299996 40.751099030000034)"
"190430699","2018-11-27T00:00:00.000","475",,,,"PL 1651601","M","M","26","1","25-44","M","BLACK","997374","234664","40.81077276700007","-73.95259158999993","POINT (-73.95259158999993 40.81077276700007)"
"190473264","2018-11-28T00:00:00.000","164","SODOMY 3","116","SEX CRIMES","PL 1304003","F","Q","112","0","25-44","M","WHITE","1025420","202485","40.72236368700004","-73.85147389399998","POINT (-73.85147389399998 40.72236368700005)"
"190794795","2018-12-05T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","M","33","0","18-24","M","BLACK","1001936","245282","40.83990820100007","-73.93608358699998","POINT (-73.93608358699998 40.83990820100007)"
"190576837","2018-11-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200000","M","B","44","0","45-64","M","WHITE","1006954","242413","40.83202215400007","-73.91795806799998","POINT (-73.91795806799998 40.83202215400007)"
"202957921","2019-09-27T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","60","0","25-44","M","BLACK","987641","148923","40.575442769000063","-73.987794762999954","POINT (-73.98779476299995 40.57544276900006)"
"174867386","2018-02-16T00:00:00.000","179","SEXUAL ABUSE 1","116","SEX CRIMES","PL 1306503","F","S","120","0","45-64","M","WHITE","962748","174174","40.64472613100002","-74.07748315899995","POINT (-74.07748315899995 40.64472613100002)"
"190649497","2018-12-02T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","B","49","0","18-24","F","BLACK","1025619","256059","40.869408631000056","-73.85042595199997","POINT (-73.85042595199997 40.869408631000056)"
"199148493","2019-07-01T00:00:00.000","440",,,,"PL 1553502","F","M","23","1","25-44","M","BLACK HISPANIC","998829","226859","40.789347893000070","-73.947352412999976","POINT (-73.94735241299998 40.78934789300007)"
"199735870","2019-07-14T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","M","25","0","18-24","M","BLACK","1000555","230994","40.800694331000045","-73.941109285999971","POINT (-73.94110928599997 40.800694331000045)"
"23736588","2006-08-07T00:00:00.000","397.0","ROBBERY,UNCLASSIFIED,OPEN AREAS","105.0","ROBBERY","PL 1600500","F","S","120","0.0","<18","M","BLACK","951721.0","170488.0","40.634575218000066","-74.11720076299997","POINT (-74.11720076299997 40.634575218000066)"
"175063606","2018-02-21T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","78","0","18-24","M","BLACK","990502","188496","40.68406075000007","-73.97745929199993","POINT (-73.97745929199993 40.68406075000007)"
"200812423","2019-08-07T00:00:00.000","440",,,,"PL 1553502","F","Q","111","0","25-44","M","WHITE HISPANIC","1048681","216305","40.760157187000061","-73.767423954999970","POINT (-73.76742395499997 40.76015718700006)"
"190499038","2018-11-28T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200512","F","K","68","0","25-44","F","WHITE","978016","171958","40.638667594000026","-74.02246340399995","POINT (-74.02246340399995 40.638667594000026)"
"175243555","2018-02-27T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","Q","101","0","18-24","F","BLACK","1053650","158969","40.60274595100003","-73.75007786499998","POINT (-73.75007786499998 40.60274595100003)"
"175262957","2018-02-27T00:00:00.000","568","MARIJUANA, POSSESSION 1, 2 & 3","117","DANGEROUS DRUGS","PL 2212500","F","Q","107","0","18-24","M","BLACK","1045599","206973","40.73456519200005","-73.77863417199995","POINT (-73.77863417199995 40.73456519200005)"
"200875334","2019-08-08T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 13052A1","M","M","17","1","<18","M","BLACK","992411","215025","40.756874911000068","-73.970544056999984","POINT (-73.97054405699998 40.75687491100007)"
"199931276","2019-07-18T00:00:00.000","155","RAPE 2","104","RAPE","PL 1303001","F","K","77","0","25-44","M","WHITE HISPANIC","1003606","185050","40.674583308000081","-73.930221540999980","POINT (-73.93022154099998 40.67458330800008)"
"202691585","2019-09-20T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","M","7","0","25-44","M","BLACK","988708","200317","40.716507722000074","-73.983919898999943","POINT (-73.98391989899994 40.716507722000074)"
"191016646","2018-12-11T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200000","M","M","32","0","25-44","F","BLACK","1001374","239100","40.82294149500007","-73.93813045499998","POINT (-73.93813045499998 40.82294149500007)"
"205745433","2019-11-27T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","B","47","0","18-24","M","BLACK","1026387","262634","40.887451313000042","-73.847607786999959","POINT (-73.84760778699996 40.88745131300004)"
"202852825","2019-09-24T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","Q","102","0","<18","F","BLACK","1024915","189029","40.685432511000045","-73.853377014999978","POINT (-73.85337701499999 40.685432511000045)"
"199561089","2019-07-10T00:00:00.000","155","RAPE 2","104","RAPE","PL 1303002","F","B","41","0","45-64","M","BLACK","1013232","236725","40.816391847000034","-73.895296413999972","POINT (-73.89529641399997 40.816391847000034)"
"201183242","2019-08-15T00:00:00.000","166","SODOMY 2","116","SEX CRIMES","PL 1304501","F","K","77","0","25-44","M","BLACK","1003606","185050","40.674583308000081","-73.930221540999980","POINT (-73.93022154099998 40.67458330800008)"
"200312742","2019-07-27T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","77","0","18-24","M","BLACK","1003606","185050","40.674583308000081","-73.930221540999980","POINT (-73.93022154099998 40.67458330800008)"
"191119539","2018-12-12T00:00:00.000","586",,,,"PL 230345A","F","K","71","0","25-44","M","BLACK","998749","181383","40.66452749800004","-73.94773929099993","POINT (-73.94773929099993 40.66452749800004)"
"200328984","2019-07-28T00:00:00.000","155","RAPE 2","104","RAPE","PL 1303002","F","K","77","0","25-44","M","BLACK","1003606","185050","40.674583308000081","-73.930221540999980","POINT (-73.93022154099998 40.67458330800008)"
"175120774","2018-02-23T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","71","0","18-24","M","BLACK","999005","181250","40.66416202000005","-73.94681681999998","POINT (-73.94681681999998 40.66416202000005)"
"206125813","2019-12-06T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","77","0","45-64","M","UNKNOWN","1003606","185050","40.674583308000081","-73.930221540999980","POINT (-73.93022154099998 40.67458330800008)"
"175080223","2018-02-22T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302503","F","B","44","0","25-44","M","BLACK","1006434","244344","40.83732351100008","-73.91983075699994","POINT (-73.91983075699994 40.83732351100008)"
"202483630","2019-09-16T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","100","0","45-64","M","BLACK","1035354","152907","40.586231405000035","-73.816011120999974","POINT (-73.81601112099997 40.586231405000035)"
"190835865","2018-12-06T00:00:00.000","475",,,,"PL 1651601","M","Q","103","0","45-64","M","BLACK","1039726","195270","40.702482133000046","-73.799922252","POINT (-73.799922252 40.702482133000046)"
"201882579","2019-09-03T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303502","F","Q","112","0","25-44","M","UNKNOWN","1025420","202485","40.722363687000040","-73.851473893999980","POINT (-73.85147389399998 40.72236368700005)"
"173966800","2018-01-24T00:00:00.000","475",,,,"PL 1651601","M","Q","115","1","45-64","F","WHITE HISPANIC","1022285","212504","40.74987737400005","-73.86272726099996","POINT (-73.86272726099996 40.74987737400005)"
"206272842","2019-12-10T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302503","F","K","77","0","25-44","M","BLACK","1003606","185050","40.674583308000081","-73.930221540999980","POINT (-73.93022154099998 40.67458330800008)"
"201605747","2019-08-26T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","77","0","45-64","M","BLACK","997248","183869","40.671353345000057","-73.953144903999942","POINT (-73.95314490399994 40.67135334500006)"
"174304981","2018-02-01T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1700500","M","K","63","0","18-24","F","BLACK","1000521","168264","40.62851560000007","-73.94138369799998","POINT (-73.94138369799998 40.62851560000007)"
"173817472","2018-01-19T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 1401000","M","M","6","1","25-44","M","WHITE","983985","205857","40.731714801000074","-74.00095761299998","POINT (-74.00095761299998 40.73171480100008)"
"174460630","2018-02-06T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","Q","112","0","25-44","M","WHITE HISPANIC","1025420","202485","40.72236368700004","-73.85147389399998","POINT (-73.85147389399998 40.72236368700005)"
"174634568","2018-02-10T00:00:00.000","397","ROBBERY,UNCLASSIFIED,OPEN AREAS","105","ROBBERY","PL 1601504","F","Q","101","0","45-64","M","BLACK","1053650","158969","40.60274595100003","-73.75007786499998","POINT (-73.75007786499998 40.60274595100003)"
"200891193","2019-08-09T00:00:00.000","440",,,,"PL 1553502","F","M","10","0","45-64","M","WHITE","984661","211721","40.747810021000078","-73.998518131999958","POINT (-73.99851813199996 40.74781002100008)"
"173870415","2018-01-21T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","78","0","25-44","M","BLACK","991965","186250","40.677894835000075","-73.97218688399995","POINT (-73.97218688399995 40.677894835000075)"
"174758110","2018-02-13T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 140100A","M","K","60","0","25-44","F","WHITE","994397","149012","40.57568189800003","-73.96347487299995","POINT (-73.96347487299997 40.57568189800003)"
"201618103","2019-08-27T00:00:00.000","440",,,,"PL 1553502","F","M","6","0","25-44","F","WHITE","982746","206647","40.733883033000041","-74.005428310999946","POINT (-74.00542831099995 40.73388303300004)"
"202894652","2019-09-26T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303502","F","M","34","0","25-44","M","WHITE HISPANIC","1002106","249501","40.851487774000077","-73.935457966999934","POINT (-73.93545796699993 40.85148777400008)"
"173764656","2018-01-18T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","M","18","1","25-44","M","BLACK","989294","215445","40.75803003100003","-73.98179465299995","POINT (-73.98179465299995 40.75803003100003)"
"174118705","2018-01-28T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","7","0","25-44","M","BLACK","988751","198428","40.71132284500004","-73.98376604599997","POINT (-73.98376604599997 40.71132284500004)"
"174627864","2018-02-10T00:00:00.000","569","MARIJUANA, SALE 4 & 5","235","DANGEROUS DRUGS","PL 2214000","M","B","45","0","25-44","M","BLACK","1026796","244312","40.83716105900004","-73.84624489899994","POINT (-73.84624489899994 40.83716105900004)"
"204334159","2019-10-28T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","84","0","45-64","F","BLACK","989333","194229","40.699797262000061","-73.981669901999965","POINT (-73.98166990199996 40.69979726200006)"
"174068169","2018-01-26T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTION","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","K","67","0","18-24","M","BLACK","999067","172838","40.641072809000036","-73.94661181999999","POINT (-73.94661181999999 40.641072809000036)"
"203763555","2019-10-15T00:00:00.000","440",,,,"PL 1553502","F","M","18","0","25-44","F","BLACK","990664","215281","40.757579005000025","-73.976849665999964","POINT (-73.97684966599996 40.757579005000025)"
"173892219","2018-01-22T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","M","30","0","25-44","M","WHITE","997308","239826","40.82494110600004","-73.95281996799997","POINT (-73.95281996799997 40.82494110600004)"
"192081215","2019-01-09T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 13052A1","M","M","34","0","<18","M","WHITE HISPANIC","1002106","249501","40.851487774000077","-73.935457966999934","POINT (-73.93545796699993 40.85148777400008)"
"174094462","2018-01-27T00:00:00.000","521","CONTROLLED SUBSTANCE, SALE 5","117","DANGEROUS DRUGS","PL 2203100","F","M","13","0","45-64","M","BLACK","989542","208109","40.737894408000045","-73.98090524599996","POINT (-73.98090524599998 40.737894408000045)"
"174092975","2018-01-26T00:00:00.000","569","MARIJUANA, SALE 4 & 5","235","DANGEROUS DRUGS","PL 2214000","M","M","6","0","45-64","M","BLACK","984440","204596","40.728253665000075","-73.99931593099996","POINT (-73.99931593099996 40.72825366500008)"
"174138834","2018-01-28T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","M","32","0","25-44","M","BLACK","999433","236538","40.81591307700006","-73.94514930699995","POINT (-73.94514930699997 40.81591307700006)"
"202609993","2019-09-18T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","Q","112","0","25-44","M","BLACK","1025420","202485","40.722363687000040","-73.851473893999980","POINT (-73.85147389399998 40.72236368700005)"
"174095568","2018-01-26T00:00:00.000","397","ROBBERY,UNCLASSIFIED,OPEN AREAS","105","ROBBERY","PL 1601504","F","Q","101","0","<18","M","BLACK","1053650","158969","40.60274595100003","-73.75007786499998","POINT (-73.75007786499998 40.60274595100003)"
"204127714","2019-10-23T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","83","0","<18","M","WHITE HISPANIC","1006965","193571","40.697963515000026","-73.918083361999948","POINT (-73.91808336199995 40.697963515000026)"
"202105122","2019-09-07T00:00:00.000","849","NY STATE LAWS,UNCLASSIFIED VIO","677","OTHER STATE LAWS","LOC00000V0","V","K","60","0","18-24","M","BLACK","985666","147990","40.572882401000072","-73.994904418999965","POINT (-73.99490441899997 40.57288240100007)"
"174528683","2018-02-07T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 13052A1","M","Q","109","0","25-44","M","WHITE","1032198","217060","40.76233421800004","-73.82691730799998","POINT (-73.82691730799998 40.76233421800004)"
"204383514","2019-10-29T00:00:00.000","177","SEXUAL ABUSE","116","SEX CRIMES","PL 1306503","F","M","5","0","45-64","M","BLACK","984946","200203","40.716195914000025","-73.997490745999983","POINT (-73.99749074599998 40.716195914000025)"
"174437052","2018-02-05T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSION 7","235","DANGEROUS DRUGS","PL 2200300","M","M","6","0","65+","M","WHITE","982999","207685","40.73673212700004","-74.00451560799998","POINT (-74.00451560799998 40.73673212700004)"
"203707621","2019-10-14T00:00:00.000","155","RAPE 2","104","RAPE","PL 1303001","F","B","41","0","18-24","M","BLACK","1013232","236725","40.816391847000034","-73.895296413999972","POINT (-73.89529641399997 40.816391847000034)"
"174328300","2018-02-02T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","75","0","45-64","M","BLACK","1017141","183798","40.67110691100004","-73.88143295699997","POINT (-73.88143295699997 40.67110691100004)"
"201714058","2019-08-28T00:00:00.000","198","CRIMINAL CONTEMPT 1","126","MISCELLANEOUS PENAL LAW","PL 21551B3","F","Q","110","0","18-24","M","BLACK","1027350","214375","40.754989552000040","-73.844434937999949","POINT (-73.84443493799995 40.75498955200004)"
"174583160","2018-02-09T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","M","14","0","45-64","M","WHITE","985679","213954","40.75393893800003","-73.99484365499995","POINT (-73.99484365499995 40.75393893800003)"
"174655843","2018-02-11T00:00:00.000","567","MARIJUANA, POSSESSION 4 & 5","235","DANGEROUS DRUGS","PL 2211001","M","K","69","2","18-24","M","BLACK","1016452","170415","40.63437605200004","-73.88398062199997","POINT (-73.88398062199997 40.63437605200004)"
"174606691","2018-02-09T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 13052A1","M","M","14","3","25-44","M","BLACK","985679","213954","40.75393893800003","-73.99484365499995","POINT (-73.99484365499995 40.75393893800003)"
"201744838","2019-08-29T00:00:00.000","263","ARSON 2,3,4","114","ARSON","PL 1501001","F","S","122","71","25-44","M","WHITE","942494","143271","40.559831456000040","-74.150276600999973","POINT (-74.15027660099997 40.55983145600004)"
"204466060","2019-11-04T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","77","0","25-44","M","BLACK","1003606","185050","40.674583308000081","-73.930221540999980","POINT (-73.93022154099998 40.67458330800008)"
"174007303","2018-01-24T00:00:00.000","397","ROBBERY,UNCLASSIFIED,OPEN AREAS","105","ROBBERY","PL 1601001","F","Q","103","0","<18","F","BLACK","1041717","197008","40.707239816000026","-73.79272672599996","POINT (-73.79272672599996 40.707239816000026)"
"201516339","2019-08-23T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","B","41","0","18-24","M","BLACK","1013232","236725","40.816391847000034","-73.895296413999972","POINT (-73.89529641399997 40.816391847000034)"
"204484505","2019-11-06T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","M","18","0","25-44","F","BLACK","988211","218129","40.765397475000043","-73.985702263999940","POINT (-73.98570226399994 40.76539747500004)"
"174303156","2018-02-01T00:00:00.000","397","ROBBERY,UNCLASSIFIED,OPEN AREAS","105","ROBBERY","PL 160102A","F","K","75","0","<18","M","BLACK","1017119","183909","40.67141166300007","-73.88151172399995","POINT (-73.88151172399995 40.67141166300007)"
"174599129","2018-02-09T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","20","0","65+","M","WHITE","989262","225152","40.78467323600006","-73.98190292299995","POINT (-73.98190292299995 40.78467323600007)"
"201742233","2019-08-29T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","M","5","0","<18","M","BLACK","984946","200203","40.716195914000025","-73.997490745999983","POINT (-73.99749074599998 40.716195914000025)"
"174166678","2018-01-29T00:00:00.000","175","SEXUAL ABUSE 3,2","233","FORCIBLE TOUCHING","PL 1305200","M","K","67","0","25-44","M","BLACK","998032","175598","40.648650085000035","-73.95033556299995","POINT (-73.95033556299995 40.648650085000035)"
"202974422","2019-09-27T00:00:00.000","177","SEXUAL ABUSE","116","SEX CRIMES","PL 1306504","F","K","84","0","25-44","M","BLACK HISPANIC","989013","192652","40.695468941000058","-73.982825078999952","POINT (-73.98282507899995 40.69546894100006)"
"174335678","2018-02-01T00:00:00.000","155","RAPE 2","104","RAPE","PL 1303001","F","M","1","0","25-44","M","WHITE","982285","201682","40.72025522300004","-74.00709027999993","POINT (-74.00709027999993 40.72025522300004)"
"203159905","2019-10-01T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 13052A1","M","Q","112","0","18-24","M","BLACK","1025420","202485","40.722363687000040","-73.851473893999980","POINT (-73.85147389399998 40.72236368700005)"
"203550572","2019-10-10T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1701004","F","B","46","0","25-44","M","BLACK","1012539","253107","40.861357899000041","-73.897730960999979","POINT (-73.89773096099998 40.86135789900004)"
"202197047","2019-09-10T00:00:00.000","177","SEXUAL ABUSE","116","SEX CRIMES","PL 1306503","F","Q","112","0","65+","M","WHITE HISPANIC","1025420","202485","40.722363687000040","-73.851473893999980","POINT (-73.85147389399998 40.72236368700005)"
"173804402","2018-01-19T00:00:00.000","739","IDENTITY THFT-1","112","THEFT-FRAUD","PL 1908003","F","M","5","0","25-44","M","WHITE","983903","200257","40.71634415200003","-74.00125319299997","POINT (-74.00125319299997 40.71634415200003)"
"174093192","2018-01-27T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELONY","113","FORGERY","PL 1702500","F","K","70","0","18-24","M","BLACK","995535","177158","40.652935481000036","-73.95933133399996","POINT (-73.95933133399996 40.652935481000036)"
"174177802","2018-01-29T00:00:00.000","209","BURGLARS TOOLS,UNCLASSIFIED","231","BURGLAR'S TOOLS","PL 1403500","M","M","10","0","18-24","F","WHITE","985439","215912","40.759313185000046","-73.99570955899996","POINT (-73.99570955899996 40.759313185000046)"
"174564403","2018-02-08T00:00:00.000","440",,,,"PL 1553502","F","M","18","0","25-44","M","BLACK","988211","218129","40.765397475000036","-73.98570226399994","POINT (-73.98570226399994 40.765397475000036)"
"202453515","2019-09-15T00:00:00.000","177","SEXUAL ABUSE","116","SEX CRIMES","PL 1306502","F","B","49","0","25-44","M","BLACK","1027295","251236","40.856162957000038","-73.844397123999954","POINT (-73.84439712399997 40.85616295700004)"
"202476640","2019-09-16T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","76","0","25-44","M","BLACK","984110","188364","40.683700646000034","-74.000506224999981","POINT (-74.000506225 40.683700646000034)"
"173354757","2018-01-08T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","43","0","25-44","M","ASIAN / PACIFIC ISLANDER","1020183","239283","40.82338729100008","-73.87017045","POINT (-73.87017045 40.82338729100008)"
"173209446","2018-01-03T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","Q","114","0","25-44","M","WHITE","1010867","220307","40.771336338000026","-73.90390565299998","POINT (-73.90390565299998 40.771336338000026)"
"173530129","2018-01-12T00:00:00.000","665",,,,"PL 4902001","F","Q","103","6","25-44","M","BLACK","1037558","193899","40.69873239300006","-73.80775216499995","POINT (-73.80775216499995 40.69873239300006)"
"173368466","2018-01-08T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","42","0","25-44","M","WHITE HISPANIC","1008691","238872","40.82229848500003","-73.91169413099993","POINT (-73.91169413099993 40.82229848500003)"
"203507312","2019-10-09T00:00:00.000","177","SEXUAL ABUSE","116","SEX CRIMES","PL 1306502","F","M","17","0","25-44","M","WHITE","992411","215025","40.756874911000068","-73.970544056999984","POINT (-73.97054405699998 40.75687491100007)"
"173688828","2018-01-16T00:00:00.000","567","MARIJUANA, POSSESSION 4 & 5","235","DANGEROUS DRUGS","PL 2211001","M","Q","105","0","25-44","M","BLACK","1054686","181119","40.663534586000026","-73.74611585299994","POINT (-73.74611585299994 40.663534586000026)"
"202006574","2019-09-05T00:00:00.000","166","SODOMY 2","116","SEX CRIMES","PL 1304501","F","Q","109","0","25-44","M","WHITE","1032198","217060","40.762334218000035","-73.826917307999963","POINT (-73.82691730799996 40.762334218000035)"
"203571421","2019-10-10T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","61","0","25-44","M","WHITE HISPANIC","995244","155739","40.594145169000058","-73.960414951999951","POINT (-73.96041495199995 40.59414516900006)"
"173217680","2018-01-03T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","K","67","0","18-24","M","BLACK","1003787","174068","40.644439741000035","-73.929600839","POINT (-73.929600839 40.644439741000035)"
"202660050","2019-09-19T00:00:00.000",,,,,"PL 2203400","F","B","52","0","25-44","M","BLACK","1014086","254305","40.864640953000048","-73.892132911999965","POINT (-73.89213291199997 40.86464095300005)"
