DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
1323665-DCA,Business,12/31/2023,Active,06/24/2009,Tobacco Retail Dealer,PMP CONVENIENCE CORP.,,11820,LIBERTY AVE,,S RICHMOND HL,NY,11419,718-738-2824,Queens,4,410,28,4204189,4095720009,QN55,106,,-73.82480262793301,40.68605680976229,"(40.68605680976229, -73.82480262793301)"
1326859-DCA,Business,12/31/2023,Active,07/23/2009,Tobacco Retail Dealer,LORD OF KINGS  INC,,9612,SEAVIEW AVE,,BROOKLYN,NY,11236,718-251-5888,Brooklyn,3,318,46,3235258,3083280030,BK50,1028,,-73.89031834114205,40.633388688218304,"(40.633388688218304, -73.89031834114205)"
1373257-DCA,Business,12/31/2023,Active,10/01/2010,Tobacco Retail Dealer,"HUDSON GROUP (HG) RETAIL, LLC",HUDSON NEWS,,PENN STATION,,NEW YORK,NY,10001,2125631030,Manhattan,1,105,,1083026,1007810002,MN17,101,,-73.99212120686624,40.749994591760995,"(40.749994591760995, -73.99212120686624)"
2011262-1-DCA,Business,12/31/2023,Active,07/28/2014,Tobacco Retail Dealer,EXPRESS FOOD AND GROCERY INC.,,444,SOUNDVIEW AVE,,BRONX,NY,10473,347-590-6853,Bronx,2,209,18,2098604,2034980051,BX09,4,,-73.85883913008715,40.814434408970556,"(40.814434408970556, -73.85883913008715)"
1301175-DCA,Business,12/31/2023,Active,10/06/2008,Tobacco Retail Dealer,JASWICK MART INC.,,456,bushwick ave,,BROOKLYN,NY,11206,718-443-2230,Brooklyn,3,304,34,3000000,3031380032,BK78,389,,-73.93739751897476,40.70179088543693,"(40.70179088543693, -73.93739751897476)"
2093388-1-DCA,Business,12/31/2023,Active,01/07/2020,Tobacco Retail Dealer,"PATEL, SURYA",,S/W/C,WALL STREET,WILLIAM STREET,NEW YORK,NY,10005,2019207063,Manhattan,1,101,01,,,,,,-74.00950391062128,40.70638029595102,"(40.70638029595102, -74.00950391062128)"
1374873-DCA,Business,12/31/2023,Active,10/19/2010,Tobacco Retail Dealer,HENG YUN GROCERY INC,,329,GRAND ST,,NEW YORK,NY,10002,212-431-9520,Manhattan,1,103,01,1004008,1003090014,MN27,16,,-73.99039716183842,40.71709858393529,"(40.71709858393529, -73.99039716183842)"
2066553-1-DCA,Business,12/31/2023,Active,02/22/2018,Tobacco Retail Dealer,68 SUTPHIN DELI AND GRILL INC,,8768,SUTPHIN BLVD,,JAMAICA,NY,11435,718-658-5482,Queens,4,412,24,4207058,4096900010,QN61,238,,-73.80943096152451,40.7051716914037,"(40.7051716914037, -73.80943096152451)"
1366155-DCA,Business,12/31/2023,Active,08/10/2010,Tobacco Retail Dealer,"HUDSON GROUP (HG) RETAIL, LLC",HUDSON NEWS,,PENN STATION,,NEW YORK,NY,10001,2125631030,Manhattan,1,105,,1083026,1007810002,MN17,101,,-73.99212120686624,40.749994591760995,"(40.749994591760995, -73.99212120686624)"
1101629-DCA,Business,12/31/2023,Active,12/31/2003,Tobacco Retail Dealer,CENTRAL AUTO INC.,,13311,ROOSEVELT AVE,,FLUSHING,NY,11354,718-353-9000,Queens,4,407,20,4112273,4049730001,QN22,871,,-73.83405172443383,40.758312683271996,"(40.758312683271996, -73.83405172443383)"
2043409-1-DCA,Business,12/31/2023,Active,09/07/2016,Tobacco Retail Dealer,"ALI, AHMED N",MARCY SMOKE SHOP PLUS,613,MARCY AVE,STORE # 3,BROOKLYN,NY,11206,347-435-3761,Brooklyn,3,303,36,3322077,3017670007,BK75,261,,-73.94888329701573,40.69379556195047,"(40.69379556195047, -73.94888329701573)"
2065465-1-DCA,Business,12/31/2023,Active,01/29/2018,Tobacco Retail Dealer,JUDE NY INC,,2391,FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10027,2123162391,Manhattan,1,110,09,1059398,1019550010,MN03,215,,-73.94960869781177,40.812322267246245,"(40.812322267246245, -73.94960869781177)"
2044999-1-DCA,Business,12/31/2023,Active,10/25/2016,Tobacco Retail Dealer,Y & R GROCERY AND DELI CORP,,5016,CHURCH AVE,,BROOKLYN,NY,11203,917-345-4971,Brooklyn,3,317,45,3102891,3046980113,BK96,862,,-73.93011782683452,40.65177963892008,"(40.65177963892008, -73.93011782683452)"
1417515-DCA,Business,12/31/2023,Active,01/23/2012,Tobacco Retail Dealer,THE STOP & SHOP SUPERMARKET COMPANY LLC,STOP & SHOP #2512,1441,RICHMOND AVE,,STATEN ISLAND,NY,10314,718-835-7900,Staten Island,5,502,50,5151774,5015440120,SI05,29104,,-74.1585425613329,40.61323705086108,"(40.61323705086108, -74.1585425613329)"
1089821-DCA,Business,12/31/2023,Active,08/06/2001,Tobacco Retail Dealer,"LA CABANA, INC.",,3318,30TH AVE,,ASTORIA,NY,11103,718-267-7113,Queens,4,401,22,4009054,4006250148,QN70,63,,-73.91956495337712,40.76604000723217,"(40.76604000723217, -73.91956495337712)"
1194881-DCA,Business,12/31/2023,Active,04/28/2005,Tobacco Retail Dealer,MIDLANTIC CONVENIENCE INC.,,40,W 39TH ST,,NEW YORK,NY,10018,212-704-2101,Manhattan,1,105,04,1016013,1008400070,MN17,84,,-73.98365359166165,40.75215107270256,"(40.75215107270256, -73.98365359166165)"
2096212-1-DCA,Business,12/31/2023,Active,08/17/2020,Tobacco Retail Dealer,WILLIAMSBRIDGE GAS & CONVENIENCE LLC,,119,BRUCKNER BLVD,,BRONX,NY,10454,516-997-9301,Bronx,2,201,08,2092088,2022610009,,,,-73.92168947130523,40.804404622685475,"(40.804404622685475, -73.92168947130523)"
2075859-1-DCA,Business,12/31/2023,Active,07/18/2018,Tobacco Retail Dealer,BHAKTI 14 INC,,1442,COLLEGE POINT BLVD,,COLLEGE POINT,NY,11356,718-661-1959,Queens,4,407,19,4098220,4040770043,QN23,929,,-73.84579387252576,40.784788324522154,"(40.784788324522154, -73.84579387252576)"
2005697-1311-DCA,Business,12/31/2023,Active,04/04/2014,Tobacco Retail Dealer,SHRIJIKRUPA CORP,MULBERRY ICONIC MAGAZINES,72,KENMARE ST,,NEW YORK,NY,10012,9736528488,Manhattan,1,102,01,1007178,1004800004,MN24,41,,-73.99620842246371,40.72103765182116,"(40.72103765182116, -73.99620842246371)"
2095676-1-DCA,Business,12/31/2023,Active,04/20/2020,Tobacco Retail Dealer,RONG CHENG INC,,5822,8TH AVE,,BROOKLYN,NY,11220,9172096599,Brooklyn,3,307,38,3016216,3008580046,,,,-74.00856437495071,40.636468182892315,"(40.636468182892315, -74.00856437495071)"
2065867-1-DCA,Business,12/31/2023,Active,02/08/2018,Tobacco Retail Dealer,AHM M. ISLAM,,S/W/C,6 AVENUE,WEST   31 STREET,NEW YORK,NY,10001,646-525-2042,Manhattan,1,105,03,,,,,,-73.98916564752423,40.74789461936874,"(40.74789461936874, -73.98916564752423)"
1294385-DCA,Business,12/31/2023,Active,08/01/2008,Tobacco Retail Dealer,"PATEL, HARSHADKUMAR P",H P NEWS STAND,265,W 14TH ST,,NEW YORK,NY,10011,862-571-9010,Manhattan,1,104,03,1013711,1007640001,MN13,81,,-74.0014001284846,40.73928758384142,"(40.73928758384142, -74.0014001284846)"
1447567-DCA,Business,12/31/2023,Active,10/09/2012,Tobacco Retail Dealer,"EZ GROCERY STORE, INC.",,9,WALKER ST,,STATEN ISLAND,NY,10302,347-636-9236,Staten Island,5,501,49,5158036,5011310014,SI28,213,,-74.14100097267048,40.62983023405393,"(40.62983023405393, -74.14100097267048)"
2066408-1-DCA,Business,12/31/2023,Active,02/21/2018,Tobacco Retail Dealer,MD SALIM,,S/W/C,AMSTERDAM AVENUE,WEST   65 STREET,NEW YORK,NY,10023,718-790-9965,Manhattan,1,107,06,,,,,,-73.98487935982509,40.774155840363974,"(40.774155840363974, -73.98487935982509)"
2072526-1-DCA,Business,12/31/2023,Active,06/04/2018,Tobacco Retail Dealer,DITMARS SMOKE SHOP INC,,4004,DITMARS BLVD,,ASTORIA,NY,11105,7184505464,Queens,4,401,22,4015377,4007950032,QN72,119,,-73.90593843804949,40.77275430471109,"(40.77275430471109, -73.90593843804949)"
1359661-DCA,Business,12/31/2023,Active,06/21/2010,Tobacco Retail Dealer,SUPER EXPRESS DELI & GROCERY CORP. I,,1205,BEDFORD AVE,,BROOKLYN,NY,11216,718-399-2828,Brooklyn,3,303,36,3322555,3018320097,BK75,245,,-73.9536730453112,40.68222838047677,"(40.68222838047677, -73.9536730453112)"
2032909-1-DCA,Business,12/31/2023,Active,02/01/2016,Tobacco Retail Dealer,BAY PKWY GROCERY CANDY CORP,,8511,BAY PKWY,,BROOKLYN,NY,11214,718-234-5545,Brooklyn,3,311,47,3165913,3063480006,BK28,296,,-73.99332701346299,40.602399950379905,"(40.602399950379905, -73.99332701346299)"
2032494-1-DCA,Business,12/31/2023,Active,01/19/2016,Tobacco Retail Dealer,STEVEN DELI & GROCERY CORP,,325,CYPRESS AVE,,BRONX,NY,10454,718-993-6202,Bronx,2,201,08,2003654,2025540001,BX39,33,,-73.91322527935299,40.80795572650117,"(40.80795572650117, -73.91322527935299)"
2045029-1-DCA,Business,12/31/2023,Active,10/25/2016,Tobacco Retail Dealer,1550 WEST SERVICE ROAD CORP,,2151,ARTHUR KILL RD,AKA 1550 WEST SERVICE ROAD,STATEN ISLAND,NY,10309,718-317-2912,Staten Island,5,503,51,5164493,5061690200,SI11,226,,-74.20906226639704,40.5572801922661,"(40.5572801922661, -74.20906226639704)"
1094623-DCA,Business,12/31/2023,Active,10/04/2001,Tobacco Retail Dealer,HIRANI CORPORATION,,4517,BROADWAY,,ASTORIA,NY,11103,718-726-5919,Queens,4,401,26,4012527,4007110001,QN70,153,,-73.91478961530355,40.75700362062158,"(40.75700362062158, -73.91478961530355)"
1366801-DCA,Business,12/31/2023,Active,10/01/2010,Tobacco Retail Dealer,"HUDSON GROUP (HG) RETAIL, LLC",,,PENN STATION,,NEW YORK,NY,10001,2125631030,Manhattan,1,105,,1083026,1007810002,MN17,101,,-73.99212120686624,40.749994591760995,"(40.749994591760995, -73.99212120686624)"
2041242-1-DCA,Business,12/31/2023,Active,07/27/2016,Tobacco Retail Dealer,198 BAINBRIDGE DELI & GROCERY CORP,,2839,BAINBRIDGE AVE,,BRONX,NY,10458,917-742-2349,Bronx,2,207,15,2016883,2032950049,BX05,40501,,-73.88843737874105,40.86846078855624,"(40.86846078855624, -73.88843737874105)"
1272737-DCA,Business,12/31/2023,Active,11/15/2007,Tobacco Retail Dealer,"DIAMOND NEWS, INC.",,631,2ND AVE,,NEW YORK,NY,10016,212-684-1407,Manhattan,1,106,02,1020157,1009150031,MN20,78,,-73.97566523510437,40.74509016937722,"(40.74509016937722, -73.97566523510437)"
2096985-1-DCA,Business,12/31/2023,Active,11/19/2020,Tobacco Retail Dealer,AUSTIN DELI & GROCERY INC,,6725,AUSTIN ST,,FOREST HILLS,NY,11375,7188978400,Queens,4,406,29,4075078,4031680001,,,,-73.85469822331824,40.723792345220026,"(40.723792345220026, -73.85469822331824)"
2096186-1-DCA,Business,12/31/2023,Active,08/13/2020,Tobacco Retail Dealer,TRISHA ENTERPRISE INC,CHANNEL MARKET,925,CROSS BAY BLVD,,BROAD CHANNEL,NY,11693,7189457402,Queens,4,414,32,4315081,4153140017,,,,-73.8195667725923,40.60624121420043,"(40.60624121420043, -73.8195667725923)"
2102167-2-DCA,Business,12/31/2022,Active,10/18/2021,Tobacco Retail Dealer,3801 BEACH CHANNEL GAS AND GROCERY INC,,3801,BEACH CHANNEL DR,,FAR ROCKAWAY,NY,11691,9172503811,Queens,4,414,31,4301762,4158280030,,,,-73.77078506746753,40.59597928272256,"(40.59597928272256, -73.77078506746753)"
2016545-1-DCA,Business,12/31/2023,Active,12/16/2014,Tobacco Retail Dealer,"AJ'S EATERY, CORP.",Cafe De Novo,94 1/2,GREENWICH ST,,NEW YORK,NY,10006,2122331573,Manhattan,1,101,01,1001057,1000530040,MN25,13,,-74.01355108351943,40.70808438896342,"(40.70808438896342, -74.01355108351943)"
2046736-1-DCA,Business,12/31/2023,Active,12/22/2016,Tobacco Retail Dealer,AMOR SUPERMARKET CORP.,,35,W 183RD ST,,BRONX,NY,10453,347-963-9828,Bronx,2,207,14,2014231,2031970016,BX30,253,,-73.90529248817133,40.85885019350029,"(40.85885019350029, -73.90529248817133)"
1064293-DCA,Business,12/31/2023,Active,10/17/2000,Tobacco Retail Dealer,"PATEL, UMESH J",,N/W/C,BROADWAY,WEST  75TH STREET,NEW YORK,NY,10023,718-442-3173,Manhattan,1,107,06,,,,,,-73.98131028936288,40.78102539234052,"(40.78102539234052, -73.98131028936288)"
2095393-1-DCA,Business,12/31/2023,Active,03/16/2020,Tobacco Retail Dealer,LANCANG INC,MCM DELI,17902,UNION TPKE,,FRESH MEADOWS,NY,11366,3473483541,Queens,4,408,24,4155489,4072290007,,,,-73.7889271517786,40.72665216011864,"(40.72665216011864, -73.7889271517786)"
1416903-DCA,Business,12/31/2023,Active,01/12/2012,Tobacco Retail Dealer,"PLATHO DELI GROCERY, INC.",,5380,65TH PL,,MASPETH,NY,11378,347-432-2114,Queens,4,405,30,4054792,4023740199,QN30,515,,-73.90024514851252,40.72916839155509,"(40.72916839155509, -73.90024514851252)"
2009385-1983-DCA,Business,12/31/2023,Active,06/09/2014,Tobacco Retail Dealer,"ARN DELI SUPERMARKET, INC.",,8701,111TH ST,,RICHMOND HILL,NY,11418,718-847-0725,Queens,4,409,28,4194831,4093010001,QN54,124,,-73.83697880276658,40.69649935575827,"(40.69649935575827, -73.83697880276658)"
1367755-DCA,Business,12/31/2023,Active,08/20/2010,Tobacco Retail Dealer,"HUDSON GROUP (HG) RETAIL, LLC",,655,W 34TH ST,,NEW YORK,NY,10001,2125631030,Manhattan,1,104,03,1067973,1006800001,MN13,99,,-74.00354453734707,40.75645319497895,"(40.75645319497895, -74.00354453734707)"
2035113-1-DCA,Business,12/31/2023,Active,03/28/2016,Tobacco Retail Dealer,MAHARAJ MATAJI CORPORATION,MASPETH MIXIT MART,6928,GRAND AVE,,MASPETH,NY,11378,718-397-5633,Queens,4,405,30,4062596,4027920001,QN30,49302,,-73.8944369112849,40.7264513921778,"(40.7264513921778, -73.8944369112849)"
1084063-DCA,Business,12/31/2023,Active,06/06/2001,Tobacco Retail Dealer,"PATEL, SURYA",SURYA PATEL NEWS STAND,S/W/C,WATER STREET,FULTON STREET,NEW YORK,NY,10038,201-656-1868,Manhattan,1,101,01,1001163,1000750001,,,,-74.00427050785834,40.707316573568,"(40.707316573568, -74.00427050785834)"
2095850-1-DCA,Business,12/31/2023,Active,06/22/2020,Tobacco Retail Dealer,GOLO FOOD MARKET CORP,,4101,NATIONAL ST,,CORONA,NY,11368,7185052525,Queens,4,404,21,4048563,4019760001,,,,-73.86316896333732,40.7485110203849,"(40.7485110203849, -73.86316896333732)"
1378349-DCA,Business,12/31/2023,Active,12/07/2010,Tobacco Retail Dealer,"DANISH ORGANIC, INC.",,3412,30TH AVE,,ASTORIA,NY,11103,718-956-1601,Queens,4,401,22,4009087,4006260045,QN70,63,,-73.91880368283188,40.76567442248581,"(40.76567442248581, -73.91880368283188)"
2102166-2-DCA,Business,12/31/2022,Active,10/18/2021,Tobacco Retail Dealer,HIE GROCERY INC,,241,BEDFORD PARK BLVD,,BRONX,NY,10458,3474637510,Bronx,2,207,11,2092504,2033030046,,,,-73.88662144525979,40.87111314041614,"(40.87111314041614, -73.88662144525979)"
2042164-1-DCA,Business,12/31/2023,Active,08/09/2016,Tobacco Retail Dealer,INDULGE GRILL GOURMET INC,,5304,4TH AVE,,BROOKLYN,NY,11220,917-371-6090,Brooklyn,3,307,38,3014202,3008140039,BK32,76,,-74.01443547206301,40.64469646359387,"(40.64469646359387, -74.01443547206301)"
1377035-DCA,Business,12/31/2023,Active,12/12/2010,Tobacco Retail Dealer,"RAZA, JUNAID",7-ELEVEN,395,FLATBUSH AVENUE EXT,,BROOKLYN,NY,11201,718-852-2732,Brooklyn,3,302,35,3058594,3020930001,BK68,33,,-73.98140436557657,40.689822751410034,"(40.689822751410034, -73.98140436557657)"
2097981-1-DCA,Business,12/31/2023,Active,03/09/2021,Tobacco Retail Dealer,JUNCTION SMOKE INC,,4022,JUNCTION BLVD,,CORONA,NY,11368,7186391568,Queens,4,404,21,4039838,4015960022,,,,-73.86909488511328,40.748608484479796,"(40.748608484479796, -73.86909488511328)"
2059623-2-DCA,Business,12/31/2022,Active,10/19/2017,Tobacco Retail Dealer,XL UNLIMITED WIRELESS INC.,,10920,MERRICK BLVD,,JAMAICA,NY,11433,7182914900,Queens,4,412,27,4216864,4101880009,QN01,258,,-73.7838681074551,40.696851036545,"(40.696851036545, -73.7838681074551)"
2065554-1-DCA,Business,12/31/2023,Active,01/31/2018,Tobacco Retail Dealer,522 9TH AVENUE FOOD CORP,LINCOLN GOURMET DELI,522,9TH AVE,,NEW YORK,NY,10018,212-216-9614,Manhattan,1,104,03,1013655,1007620070,MN15,115,,-73.99407679850974,40.75643113926877,"(40.75643113926877, -73.99407679850974)"
2059012-1-DCA,Business,12/31/2023,Active,10/05/2017,Tobacco Retail Dealer,COLLEGE PEN & STATIONERY INC.,,144,BLEECKER ST,,NEW YORK,NY,10012,212-460-8700,Manhattan,1,102,01,1008267,1005250046,MN23,65,,-73.99915212570546,40.7281548671045,"(40.7281548671045, -73.99915212570546)"
1444465-DCA,Business,12/31/2023,Active,09/11/2012,Tobacco Retail Dealer,"PARIKH, SHAILESH",,S/E/C,6 AVENUE,WEST   47 STREET,NEW YORK,NY,10036,616-436-4333,Manhattan,1,105,04,,,,,,-73.98179321024965,40.7580218047754,"(40.7580218047754, -73.98179321024965)"
2066547-1-DCA,Business,12/31/2023,Active,02/22/2018,Tobacco Retail Dealer,PRAJAPATI CORPORATION,,509,MADISON AVE,,NEW YORK,NY,10022,201-442-9497,Manhattan,1,105,04,1035714,1012880051,MN17,102,,-73.97434602823968,40.75955469911853,"(40.75955469911853, -73.97434602823968)"
2043864-1-DCA,Business,12/31/2023,Active,09/19/2016,Tobacco Retail Dealer,ROCKAWAY BEACH GOURMET DELI INC.,,9209,ROCKAWAY BEACH BLVD,,ROCKAWAY BEACH,NY,11693,718-474-1400,Queens,4,414,32,4303630,4161350028,QN12,94203,,-73.81566734904678,40.58635440793157,"(40.58635440793157, -73.81566734904678)"
1067791-DCA,Business,12/31/2023,Active,11/28/2000,Tobacco Retail Dealer,"DISCOUNT DEPOT, INC.",,1627,2ND AVE,,NEW YORK,NY,10028,2125706400,Manhattan,1,108,05,1048740,1015300025,MN32,14601,,-73.9524987522261,40.77685884238239,"(40.77685884238239, -73.9524987522261)"
1425949-DCA,Business,12/31/2023,Active,04/27/2012,Tobacco Retail Dealer,GOURMET DELI ON 8TH AVE CORP. I,,100,8TH AVE,,NEW YORK,NY,10011,2127278079,Manhattan,1,104,03,1084278,1007640071,MN13,81,,-74.00208579123554,40.74033606859449,"(40.74033606859449, -74.00208579123554)"
1370359-DCA,Business,12/31/2023,Active,09/10/2010,Tobacco Retail Dealer,NAGI ABDO ALDAFARI,137 NEWSSTAND,137,GREENPOINT AVE,,BROOKLYN,NY,11222,718-383-8789,Brooklyn,3,301,33,3064720,3025580051,BK76,565,,-73.95481957170152,40.730152423105324,"(40.730152423105324, -73.95481957170152)"
1046887-DCA,Business,12/31/2023,Active,10/18/2000,Tobacco Retail Dealer,"SILVER STAR ENTERPRISES, INC.",FINE FOOD DELI & CONVENIENCE STORE,411,2ND AVE,,NEW YORK,NY,10010,212-683-4699,Manhattan,1,106,02,1078776,1009040029,MN21,64,,-73.98065110332469,40.73824845065671,"(40.73824845065671, -73.98065110332469)"
2072665-1-DCA,Business,12/31/2023,Active,06/05/2018,Tobacco Retail Dealer,HARVEST GROCERY INC,,2220,AVENUE U,,BROOKLYN,NY,11229,718-743-6940,Brooklyn,3,315,48,3199889,3073550008,BK44,576,,-73.94917505935986,40.59961940510631,"(40.59961940510631, -73.94917505935986)"
2066802-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,AMBOY TRADING CORP,,7254,AMBOY RD,,STATEN ISLAND,NY,10307,347-336-7305,Staten Island,5,503,51,5087645,5078540031,SI11,24401,,-74.23952196826366,40.51205189355496,"(40.51205189355496, -74.23952196826366)"
1322505-DCA,Business,12/31/2023,Active,06/16/2009,Tobacco Retail Dealer,NEWKIRK GROCERY INC,,13,NEWKIRK PLZ,,BROOKLYN,NY,11226,718-434-1207,Brooklyn,3,314,40,3121185,3052360021,BK42,520,,-73.96275638279104,40.63505988393151,"(40.63505988393151, -73.96275638279104)"
2079213-1-DCA,Business,12/31/2023,Active,10/18/2018,Tobacco Retail Dealer,MAX PIZZA FOOD CENTER INC,,45,RICHMAN PLZ,,BRONX,NY,10453,347-853-3670,Bronx,2,205,16,2119731,2028820229,BX36,53,,-73.92238516529221,40.85210824515919,"(40.85210824515919, -73.92238516529221)"
2097383-1-DCA,Business,12/31/2023,Active,01/04/2021,Tobacco Retail Dealer,LOS LIMONES DELI GROCERY INC,,1330,HALSEY ST,,BROOKLYN,NY,11237,7183836143,Brooklyn,3,304,37,3078928,3034130039,,,,-73.90677032423463,40.694318105992615,"(40.694318105992615, -73.90677032423463)"
1416060-DCA,Business,12/31/2022,Active,12/29/2011,Tobacco Retail Dealer,"LEXINGTON AVENUE NEWS, INC.",,1248,LEXINGTON AVE,,NEW YORK,NY,10028,9177051453,Manhattan,1,108,04,1047673,1015130016,MN40,14801,,-73.95648394291203,40.77827944521312,"(40.77827944521312, -73.95648394291203)"
2103968-1-DCA,Business,12/31/2023,Active,02/15/2022,Tobacco Retail Dealer,VANSH FOODMART INC,,11822,ATLANTIC AVE,,SOUTH RICHMOND HILL,NY,11419,7184415726,Queens,4,409,28,4451778,4094360008,,,,-73.82859732725726,40.693890623083206,"(40.693890623083206, -73.82859732725726)"
2066126-1-DCA,Business,12/31/2023,Active,02/15/2018,Tobacco Retail Dealer,NEW SMOKE AND SNACKS INC,,99,KINGSLAND AVE,,BROOKLYN,NY,11222,347-294-4037,Brooklyn,3,301,34,3378501,3028337501,BK90,477,,-73.9406923386746,40.719768083867066,"(40.719768083867066, -73.9406923386746)"
2033758-1-DCA,Business,12/31/2023,Active,02/26/2016,Tobacco Retail Dealer,CAIRO MINIMARKET CORP,DELI 2010,6052,MYRTLE AVE,,RIDGEWOOD,NY,11385,718-417-4710,Queens,4,405,34,4086746,4035890038,,,,-73.89624134476882,40.70064676701164,"(40.70064676701164, -73.89624134476882)"
2035694-1-DCA,Business,12/31/2023,Active,04/07/2016,Tobacco Retail Dealer,STEPHEN DELI 1 CORP,,6125,WOODHAVEN BLVD,,REGO PARK,NY,11374,929-333-0497,Queens,4,406,29,4072934,4031050001,QN18,687,,-73.87110473034824,40.72830505271924,"(40.72830505271924, -73.87110473034824)"
1462030-DCA,Business,12/31/2022,Active,04/09/2013,Tobacco Retail Dealer,707 ST FELIX CONVENIENCE INC.,,707,FULTON ST,,BROOKLYN,NY,11217,9176344779,Brooklyn,3,302,35,3058736,3020970081,BK68,33,,-73.97714301713913,40.68740933076267,"(40.68740933076267, -73.97714301713913)"
2045223-1-DCA,Business,12/31/2023,Active,11/02/2016,Tobacco Retail Dealer,KARMA PRITO INC,SHOP SMART FOOD MART,590,MIDLAND AVE,,STATEN ISLAND,NY,10306,917-716-8991,Staten Island,5,502,50,5054764,5038150018,SI45,11202,,-74.09254061417417,40.5719971395947,"(40.5719971395947, -74.09254061417417)"
1363335-DCA,Business,12/31/2023,Active,07/26/2010,Tobacco Retail Dealer,ADEN FOOD MARKET CORP.,,351,BEDFORD AVE,,BROOKLYN,NY,11211,718-388-4868,Brooklyn,3,301,34,3063441,3024440009,BK73,549,,-73.96299485879477,40.71179839243116,"(40.71179839243116, -73.96299485879477)"
2079225-1-DCA,Business,12/31/2023,Active,10/18/2018,Tobacco Retail Dealer,"DAVIDOFF OF GENEVA (DOWNTOWN NYC), LLC",,225,LIBERTY ST,,NEW YORK,NY,10281,727-828-5425,Manhattan,1,101,01,1000058,1000160125,MN25,31703,,-74.01567274628705,40.71153703134516,"(40.71153703134516, -74.01567274628705)"
2102943-2-DCA,Business,12/31/2022,Active,12/03/2021,Tobacco Retail Dealer,WORKNPRAY ENTERPRISES INC.,,136,LAWRENCE ST,,BROOKLYN,NY,11201,516-850-4111,Brooklyn,3,302,33,3000393,3001510029,,,,-73.98629352115535,40.69199729505396,"(40.69199729505396, -73.98629352115535)"
1224965-DCA,Business,12/31/2023,Active,04/27/2006,Tobacco Retail Dealer,SHAIZAL CORP.,,6,CORTLANDT ST,,NEW YORK,NY,10007,212-962-4192,Manhattan,1,101,01,1001079,1000630021,MN25,13,,-74.0103159942943,40.70996214232855,"(40.70996214232855, -74.0103159942943)"
2079228-1-DCA,Business,12/31/2023,Active,10/18/2018,Tobacco Retail Dealer,DAVIDOFF OF GENEVA (6TH AVE.) LLC,,1390,AVENUE OF THE AMERICAS,,NEW YORK,NY,10019,727-828-4525,Manhattan,1,105,04,1035037,1012720001,MN17,11201,,-73.97741274351853,40.76400731448593,"(40.76400731448593, -73.97741274351853)"
1043401-DCA,Business,12/31/2023,Active,09/18/2000,Tobacco Retail Dealer,GLAMOUR ENTERPRICES INC.,39 GOURMET DELI & CONVENIENCE STORE,335,LEXINGTON AVE,,NEW YORK,NY,10016,212-661-9141,Manhattan,1,106,04,1019477,1008950028,MN20,80,,-73.97735987286809,40.74962758473869,"(40.74962758473869, -73.97735987286809)"
2011447-1-DCA,Business,12/31/2023,Active,07/31/2014,Tobacco Retail Dealer,RIDGE ORGANIC INC,,8204,3RD AVE,,BROOKLYN,NY,11209,347-531-3741,Brooklyn,3,310,43,3152040,3060060037,BK31,62,,-74.0299329007695,40.62625673668451,"(40.62625673668451, -74.0299329007695)"
2066502-1-DCA,Business,12/31/2023,Active,02/22/2018,Tobacco Retail Dealer,120 CIRCLE DELI GROCERY INC,,120,HUGH J GRANT CIR,,BRONX,NY,10472,646-247-6697,Bronx,2,209,18,2025960,2037940100,BX55,72,,-73.86151016643578,40.832915102059815,"(40.832915102059815, -73.86151016643578)"
1248247-DCA,Business,12/31/2023,Active,02/13/2007,Tobacco Retail Dealer,CANDY SHOP 93 INC.,,9305,3RD AVE,,BROOKLYN,NY,11209,347-553-1736,Brooklyn,3,310,43,3155243,3061070011,BK31,58,,-74.03306322209475,40.61853478103204,"(40.61853478103204, -74.03306322209475)"
1053261-DCA,Business,12/31/2023,Active,07/01/2004,Tobacco Retail Dealer,THE STOP & SHOP SUPERMARKET COMPANY LLC,STOP & SHOP #506,1009,FLATBUSH AVE,,BROOKLYN,NY,11226,718-835-7900,Brooklyn,3,314,40,3117671,3051260001,BK95,794,,-73.9581012720379,40.64670989846653,"(40.64670989846653, -73.9581012720379)"
2039213-1-DCA,Business,12/31/2023,Active,06/20/2016,Tobacco Retail Dealer,37-63 GROCERY FOOD CORP.,,3763,88TH ST,,JACKSON HEIGHTS,NY,11372,3477384177,Queens,4,403,21,4307343,4014760046,QN28,277,,-73.8784884742598,40.74908264019583,"(40.74908264019583, -73.8784884742598)"
1417517-DCA,Business,12/31/2023,Active,01/23/2012,Tobacco Retail Dealer,THE STOP & SHOP SUPERMARKET COMPANY LLC,Stop & Shop Store # 2513,4343,AMBOY RD,,STATEN ISLAND,NY,10312,7188357900,Staten Island,5,503,51,5073190,5054970007,SI54,14604,,-74.16056552774663,40.545341436325366,"(40.545341436325366, -74.16056552774663)"
