"site_id","agency_id","site_name","hours_monday","hours_tuesday","hours_wednesday","hours_thursday","hours_friday","hours_saturday","hours_sunday","brief_description","website","phone_number","address","building_floor_suite","city","borough","zip_code","state","intake","ages_served","genders_served","required_documents","medicaid","sliding_fee","low_cost","free","medicare","other_insurances","site_languages","additional_information"
"304","HHC Roberto Clemente Health Center/Sylvia Del Villard","HHC Roberto Clemente Health Center/Sylvia Del Villard","9:00 AM - 7:00 PM","9:00 AM - 7:00 PM","9:00 AM - 7:00 PM","9:00 AM - 7:00 PM",":00 AM - 5:00 PM","CLOSED","CLOSED",,,"(212) 387-7400","540 E 13th St",,"NEW YORK","MANHATTAN","10009","NY","Appointment required",,,,"Yes","Yes","TRUE","TRUE","Yes","Some insurances accepted, copay may be applied",,"Medicaid is accepted as full payment; Uninsured may receive care at little or no cost depending on income; Medicare and other insurance plans will be contacted for payment approval and may require patient to cover costs."
"551","Montefiore Medical Center","Montefiore Medical Center",,,,,,,,,"http://www.montefiore.org/","718-920-4321","111 East 210th Street",,"BRONX","BRONX","10467","NY",,,,,,,"FALSE","FALSE",,,,
"824","National Development and Research Institutes, Inc.","National Development and Research Institutes, Inc.",,,,,,,,,"http://www.ndri.org/","(212) 845-4400","71 W 23rd St","8th Floor","New York","MANHATTAN","10010","NY",,,,,,,"FALSE","FALSE",,,,
"410","Housing Works Housing Works","Positive Health Project",,,,,,,,,,"(212) 465-8304","301 West 37th Street","#3","NEW YORK","MANHATTAN","10018","NY",,,,,,,"FALSE","FALSE",,,,
"589","Consulate General of Mexico","Department of Community Affairs",,,,,,,,,"https://embassy-finder.com/mexico_in_new-york_usa","212-217-6400","27 East 39th Street",,"NEW YORK","MANHATTAN","10016","NY",,,,,,,"FALSE","FALSE",,,,
"83","Harlem United","FROST'D - Mobile Van - Bedstuy - Williamsburg","CLOSED","10:00 AM - 3:30 PM","CLOSED","10:00 AM - 12:00 PM","CLOSED","CLOSED","CLOSED",,,"(212) 924-3733","Fulton Street and Classon Avenue",,"BROOKLYN","BROOKLYN","11238","NY",,"14 and over. Parental consent not required.",,"Personal ID is not required but may allow quicker access to services.",,,"FALSE","TRUE",,,,
"590","The Child Center of NY","The Child Center of NY",,,,,,,,,"http://childcenterny.org/index.php","718-322-4953","60-02 Queens Boulevard Woodside",,,"Queens","11377","NY",,,,,,,"FALSE","FALSE",,,,
"40","Brooklyn Plaza Medical Center","Brooklyn Plaza Medical Center","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","CLOSED","CLOSED","Community Based Organization offering HIV testing and other medical services. Information subject to change. Please call ahead.","www.brooklynplaza.org","(718) 596-9800 ext. 249 or 288","650 Fulton Street",,"BROOKLYN","BROOKLYN","11217","NY","Walk-ins welcome","All ages. Parental consent not required.","All","For free rapid tests, no documents are required. For lab-based blood tests, Photo ID and insurance card are required.","Yes","Yes","FALSE","TRUE","Yes","Most insurances accepted, copay may be applied","English, Spanish, Haitian Creole",
"146","Montefiore Medical Center","Montefiore Castle Hill Family Practice",,,,,,,,,,"(718) 829-6770","2175 Westchester Avenue",,"BRONX","BRONX","10462","NY",,,,,,,"FALSE","FALSE",,,,
"382","Legal Services NYC","Legal Services NYC",,,,,,,,,,"(646) 442-3600","40 Worth Street","Suite 606","NEW YORK","MANHATTAN","10013","NY",,,,,,,"FALSE","FALSE",,,,
"766","NYC DOHMH HIV/AIDS Prevention and Control","NYC DOHMH HIV/AIDS Prevention and Control",,,,,,,,,"http://www.nyc.gov/html/doh/html/living/std-hiv.shtml",,"42-09 28th Street","22nd Floor","LONG ISLAND CITY","QUEENS","11101","NY",,,,,,,"FALSE","FALSE",,,,
"347","Community Resource Exchange","Community Resource Exchange",,,,,,,,,,"(212) 894-3394","42 Broadway","#2000","NEW YORK","MANHATTAN","10004","NY",,,,,,,"FALSE","FALSE",,,,
"505","Empire State Pride Agenda","Empire State Pride Agenda",,,,,,,,,,,,,"NEW YORK","MANHATTAN",,"NY",,,,,,,"FALSE","FALSE",,,,
"92","HHC Harlem Hospital Center","HHC Harlem Hospital Center","24 Hours","24 Hours","24 Hours","24 Hours","24 Hours","24 Hours","24 Hours",,"http://www.nyc.gov/html/hhc/harlem/html/home/home.shtml","(212) 939-1000","506 Lenox Avenue",,"NEW YORK","MANHATTAN","10037","NY",,,,,"Yes","Yes","TRUE","TRUE","Yes","Some insurances accepted, copay may be applied",,"Medicaid is accepted as full payment; Uninsured may receive care at little or no cost depending on income; Medicare and other insurance plans will be contacted for payment approval and may require patient to cover costs."
"425","Selfhelp Community Services","Selfhelp Community Services",,,,,,,,,,,,,,,,,,,,,,,"FALSE","FALSE",,,,
"19","BOOM! Health","BOOM! Health Prevention Center","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","CLOSED","CLOSED","Community Health Center offering HIV testing and other medical services. Information subject to change. Saturday hours may be available. Please call ahead.","http://www.boomhealth.org/","(718) 295-5690","3144 3rd Ave","2nd Floor","BRONX","BRONX","10451","NY","Walk-ins welcome","13 and over. Parental consent not required.",,,,,"FALSE","TRUE",,,"English, Spanish",
"828","Scafuri Associates","South Shore Office #1",,,,,,,,,"http://www.drscafuri.com/club/scripts/section/section.asp?NS=HP","(718) 605-4700","3452 Richmond Avenue Suite 200 Staten Island, NY 10312","Suite 200","Staten Island","STATEN ISLAND","10312","NY",,,,,,,"FALSE","FALSE",,,,
"203","St. Ann's Corner of Harm Reduction","St. Ann's Corner of Harm Reduction","8:30 AM - 5:00 PM","8:30 AM - 5:00 PM","8:30 AM - 5:00 PM","8:30 AM - 6:30 PM","8:30 AM - 5:00 PM","CLOSED","CLOSED","Community Based Organization offering HIV testing and other medical services. Information subject to change. Please call ahead.","http://www.sachr.org","(718) 585-5544","886 Westchester Ave.","1st Floor","BRONX","BRONX","10459","NY","Walk-ins welcome","12 and over. Parental consent not required.",,,,,"FALSE","TRUE",,,"English, Spanish. Sign Language",
"181","Planned Parenthood-New York City Chapter","Planned Parenthood Boro Hall Center (Brooklyn)","8 AM - 4:30 PM","8:00 AM - 4:30 PM","8:00 AM - 4:30 PM","8:00 AM - 7:00 PM","8:00 AM - 4:30 PM","8:30 AM - 4 PM","CLOSED",,"http://www.plannedparenthood.org/health-center/new-york/brooklyn/11201/boro-hall-center-2522-91110","(212) 965-7000","44 Court Street","6th Floor","BROOKLYN","BROOKLYN","11201","NY","Appointment preferred","All, no parental consent required",,"Personal ID is required.","Yes","Yes","TRUE","TRUE","Yes","Most insurances accepted, copay may be applied","French, Spanish,Interpretation by telephone available for other languages.",
"615","Manhattan Legal Services","Manhattan Legal Services",,,,,,,,,,"(646) 442-3142",,,,,,,,,,,,,"FALSE","FALSE",,,,
"224","Union Community Health Center","Union Community Health Center","9:00 AM - 4:00 PM","9:00 AM - 4:00 PM","9:00 AM - 4:00 PM","9:00 AM - 4:00 PM","9:00 AM - 4:00 PM","CLOSED","CLOSED","Community Health Center offering HIV testing and other medical services. Information subject to change. Please call ahead.","http://www.uchcbronx.org/","(718) 220-2020 ext 8263","2021 Grand Concourse",,"BRONX","BRONX","10453","NY","Walk-ins welcome","13 and over. Parental consent not required.","All","Personal ID is not required but may allow quicker access to services.",,"Yes","FALSE","TRUE",,,"English and Spanish",
"432","Tabernacle of Praise/TOP Development","Tabernacle of Praise/TOP Development",,,,,,,,,,,,,,,,,,,,,,,"FALSE","FALSE",,,,
"239","Wyckoff Heights Medical Center","Wyckoff Heights Medical Center","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","CLOSED","CLOSED","Unable to get in contact with someone to confirm information for 311.  can try again next year.",,"(718) 302-8481","374 Stockholm Street",,"BROOKLYN","BROOKLYN","11237","NY",,"13 and over. Parental consent not required.",,"Personal ID is not required but may allow quicker access to services.",,"Yes","FALSE","FALSE",,,,
"362","Harlem United","Foundation for Research of Sexually Transmitted Diseases",,,,,,,,,,"(212) 239-0387","290 Lenox Ave.","Lower Level","NEW YORK","MANHATTAN","10027","NY",,,,,,,"FALSE","FALSE",,,,
"683","Health First","Health First",,,,,,,,,"http://healthfirst.org/",,"100 Church Street",,"NEW YORK","MANHATTAN","10007","NY",,,,,,,"FALSE","FALSE",,,,
"48","Charles B Wang Community Health Center - Teens","Charles B Wang Community Health Center - Teens",,,,,,,,,,"(212) 226-3888","125 Walker Street",,"NEW YORK","MANHATTAN","10013","NY",,,,"No ID necessary.",,,"FALSE","FALSE",,,,
"394","National Organization of Black Law Enforcement Executives","National Organization of Black Law Enforcement Executives",,,,,,,,,,,,,,,,,,,,,,,"FALSE","FALSE",,,,
"778","Guys and Girls","Guys and Girls",,,,,,,,,"http://www.guysandgirls.net/",,"P.O. Box 251",,"New York City","MANHATTAN","10014","NY",,,,,,,"FALSE","FALSE",,,,
"795","Community Health Action of Staten Island (CHASI)","Community Health Action of Staten Island- Hyatt Street","9:00 AM - 4:00 PM","19:00 AM - 4:00 PM","9:00 AM - 4:00 PM","9:00 AM - 4:00 PM","9:00 AM - 4:00 PM","CLOSED","CLOSED","Community Based Organization offering HIV testing and other medical services. Information subject to change. Please call ahead.","www.chasiny.org","718-808-1311","23 Hyatt Street",,"Staten Island","STATEN ISLAND","10301","NY","Walk-ins welcome","13 and over. Parental consent not required.","All",,,,"FALSE","TRUE",,,,
"63","Community Healthcare Network","Community Healthcare Network - Community League Health Center","9:30 AM- 6:00 PM","8:30 AM-5:00 PM","10:30 AM- 7:00 PM","8:30 AM-5:00 PM","8:30 AM-5:00 PM","9:00 AM - 4:00 PM","CLOSED","Community Health Center offering HIV testing and other medical services. Information subject to change. Please call ahead.","http://www.chnnyc.org/our-locations/community-league-health-center","(212)-781-7979","511 West 157th Street.",,"NEW YORK","MANHATTAN","10032","NY","Appointment preferred","13 and over.",,"Photo ID or similar documentation like paystub necessary. Proof of address, proof of income, list of medicines, past health records preferred",,"Yes","TRUE","TRUE",,,"English, Spanish, For more than 150 other languages using the Language Line, a live telephone translation service.",
"395","NDRI-USA","NDRI-USA",,,,,,,,,,,,,,,,,,,,,,,"FALSE","FALSE",,,,
"389","Mt. Hope Church","Mt. Hope Church",,,,,,,,,,"(718) 647-9800","141 Hendrix St",,"BROOKLYN","BROOKLYN","11207","NY",,,,,,,"FALSE","FALSE",,,,
"692","Walgreens/Duane Reade","Walgreens",,,,,,,,,,,"40 Wall St",,"NEW YORK","MANHATTAN","10005","NY",,,,,,,"FALSE","FALSE",,,,
"475","Lehman College","Lehman College",,,,,,,,,,"(718) 960-8000","250 Bedford Park Boulevard West",,"BRONX","BRONX","10468","NY",,,,,,,"FALSE","FALSE",,,,
"803","CK Life (Community Kinship)","CK Life",,,,,,,,,"http://www.cklife.org/",,"1276 Fulton Ave.",,"Bronx","BRONX","10456","NY",,,,,,,"FALSE","FALSE",,,,
"384","Lower East Side Harm Reduction Center","Lower East Side Harm Reduction Center",,,,,,,,,,"(212) 226-6333","25 Allen Street",,"NEW YORK","MANHATTAN","10002","NY",,,,,,,"FALSE","FALSE",,,,
"820","New York State Health Department","Staten Island Coalition",,,,,,,,,,,,,,"STATEN ISLAND",,,,,,,,,"FALSE","FALSE",,,,
"517","Mount Sinai Health System","The Spencer Cox Center for Health - West 17th Street Clinic","9:00am-4:30pm","9:00am-4:30pm","9:00am-4:30pm","11:00am-6:30pm","9:00am-4:30pm","Closed","Closed","Hospital offering HIV testing and other medical services. Information subject to change. Please call ahead.","http://centerforcare.org/contact/west-17th-street-clinic/","(212) 523-6500","230 West 17th StreetStreet",,"NEW YORK","MANHATTAN","10011","NY","Walk-ins welcome","18 and older","All","None",,,"FALSE","TRUE",,,"English, Spanish and Telephone TranslationServices for all other languages",
"462","Community Healthcare Network","Community Healthcare Network - Tremont Health Center","9:00 AM - 4:30 PM","11:00 AM - 5:00 PM","9:00 AM - 4:30 PM","9:00 AM - 4:30 PM","9:00 AM - 4:30 PM","CLOSED","CLOSED",,"http://www.chnnyc.org/our-locations/tremont-health-center","(718) 294-5891","4215 Third Avenue","2nd Floor","BRONX","BRONX","10457","NY","Appointment preferred","13 and over.",,"Photo ID, proof of address, proof of income, list of medicines, past health records",,"Yes","TRUE","TRUE",,,"English, Spanish, For more than 150 other languages we use our Language Line, a live telephone translation service.",
"358","First Baptist Church of Crown Heights","First Baptist Church of Crown Heights",,,,,,,,,,"(718) 778-1200","450 Eastern Parkway",,"BROOKLYN","BROOKLYN","11225","NY",,,,,,,"FALSE","FALSE",,,,
"348","Covenant House New York/Under 21","Covenant House New York/Under 21",,,,,,,,,,"212-613-0300","460 West 41st Street",,"NEW YORK","MANHATTAN","10036","NY",,,,,,,"FALSE","FALSE",,,,
"3","START Treatment & Recovery Centers","START Treatment & Recovery Centers",,,,,,,,,"http://www.startny.org/","(718) 260-2900","22 Chapel Street",,"BROOKLYN","BROOKLYN","11201","NY",,,,,,,"FALSE","FALSE",,,,
"417","Queens Borough President's Office","Queens Borough President's Office",,,,,,,,,,,,,,,,,,,,,,,"FALSE","FALSE",,,,
"648","HHC Elmhurst Hospital Center","HHC Elmurst Hospital Center - Adolescent Health Service","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","CLOSED","CLOSED",,,"(718) 334-5080","79-01 Broadway",,"ELMHURST","QUEENS","11373","NY",,"13 and over.",,,,,"TRUE","TRUE",,,,
"561","Narco Freedom","Narco Freedom - Webster Ave.",,,,,,,,,,,"1668 Webster Ave",,"BRONX","BRONX","10468","NY",,,,,,,"FALSE","FALSE",,,,
"24","Bronx - Lebanon Hospital Center","Bronx - Lebanon Hunts Point Clinic",,,,,,,,,"http://www.bronxcare.org/","(718) 860-8060","882-886 Hunts Point Avenue",,"BRONX","BRONX","10474","NY",,,,,,,"FALSE","FALSE",,,,
"20","BOOM! Health","BOOM! Health Harm Reduction Center","9:00 AM - 7:30 PM","9:00 AM - 7:30 PM","9:00 AM - 7:30 PM","9:00 AM - 7:30 PM","9:00 AM - 7:30 PM","10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","Community Health Center offering HIV testing and other medical services. Information subject to change. Saturday hours may be available. Please call ahead.","http://www.boomhealth.org/","(718) 292-7718","226 East 144th Street","1st & 3rd Floor","BRONX","BRONX","10451","NY","Walk-ins welcome","13 and over. Parental consent not required.",,,,,"FALSE","TRUE",,,"English, Spanish",
"596","ACT UP","ACT UP",,,,,,,,,"http://actupny.com/actions/",,,,,"MANHATTAN",,,,,,,,,"FALSE","FALSE",,,,
"802","Bristol-Myers Squibb","Bristol-Myers Squibb",,,,,,,,,,,,,,,,,,,,,,,"FALSE","FALSE",,,,
"222","The Young Men's Clinic","The Young Men's Clinic","4:00 PM - 8:30 PM","CLOSED","CLOSED","CLOSED","8:30 AM - 5:00 PM","CLOSED","CLOSED",,,"(866) 463-2778","21 Audubon Avenue",,"NEW YORK","MANHATTAN","10032","NY","Appointment preferred","13 to 19.",,,,,"TRUE","TRUE",,,"Spanish",
"216","Teen RAP - (SIUH)","Teen RAP - Staten Island University Hospital - Medical Arts Pavilion","1:00 PM - 4:00 PM","1:00 PM - 4:00 PM","5:00 PM - 8:00 PM","CLOSED","1:00 PM - 4:00 PM","CLOSED","CLOSED",,,"(718) 226-6262","242 Mason Avenue",,"STATEN ISLAND","STATEN ISLAND","10305","NY","Appointment preferred","13 to 19.",,,,,"TRUE","TRUE",,,,
"496","Lesbian, Gay,Bisexual, and Transgender Community Center","Lesbian, Gay, Bisexual and Transgender Community Center",,,,,,,,,,"(212) 620-7310","208 West 13th St",,"NEW YORK","MANHATTAN","10011","NY",,,,,,,"FALSE","FALSE",,,,
"76","Dominican Sisters Family Health Services","Dominican Sisters Family Health Services","8:30am-4:30pm","8:30am-4:30pm","8:30am-4:30pm","8:30am-4:30pm",,,,"Community Based Organization offering HIV testing and other medical services. Information subject to change. Please call ahead.","dsfhs.org","(718) 665-6558","279 Alexander Avenue",,"BRONX","BRONX","10454","NY","Walk-ins welcome","14+. No parental consent required.","All","None",,,"FALSE","TRUE",,,"English, French, Spanish, Haitian Creole",
"467","Bioscrip Pharmacy","Bioscrip Pharmacy",,,,,,,,,"http://www.bioscrip.com/","(516) 621-1557","7 Delaware Drive",,"NEW HYDE PARK","QUEENS","11042","NY",,,,,,,"FALSE","FALSE",,,,
"183","Planned Parenthood-New York City Chapter","Planned Parenthood Margaret Sanger Center (Manhattan)","8:30 AM - 4:30 PM","8:00 AM - 5:00 PM","8:00 AM - 7:00 PM","8:00 AM - 7:00 PM","8:00 AM - 7:00 PM","8:30 AM - 4:30 PM","CLOSED",,"http://www.plannedparenthood.org/health-center/new-york/new-york/10012/margaret-sanger-center-3325-91110","(212) 965-7000","26 Bleecker Street",,"NEW YORK","MANHATTAN","10012","NY","Appointment preferred",,,"Personal ID is required.","Yes","Yes","TRUE","TRUE","Yes",,"English; Spanish; Interpretation by telephone available for other languages.",
"153","Montefiore Medical Center","Montefiore Marble Hill Family Practice","8:30 AM - 7:00 PM","CLOSED","8:30 AM - 6:00 PM","8:30 AM - 7:00 PM","CLOSED","CLOSED","CLOSED",,,"(718) 884-0279","5525 Broadway",,"BRONX","BRONX","10463","NY","Walk-ins welcome","18 and over.",,"Personal ID is not required but may allow quicker access to services.",,,"FALSE","FALSE",,,,
"223","Turning Point","Turning Point",,,,,,,,"No longer offers testing","http://www.tpbk.org/","(718) 360-8100","5220 4th Avenue",,"BROOKLYN","BROOKLYN","11220","NY",,,,,,,"FALSE","FALSE",,,,
"292","HHC Cumberland Diagnostic and Treatment Center","HHC Cumberland Diagnostic and Treatment Center","8:00 AM - 7:00 PM","8:00 AM - 5:00 PM","8:00 AM - 7:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","CLOSED","CLOSED",,"http://www.nyc.gov/html/hhc/html/about/About-HospServices-PrimaryPre-Cumberland.shtml","(718) 260-7500","100 North Portland Avenue",,"BROOKLYN","BROOKLYN","11205","NY","Appointment required",,,,"Yes","Yes","TRUE","TRUE","Yes","Some insurances accepted, copay may be applied",,"Medicaid is accepted as full payment; Uninsured may receive care at little or no cost depending on income; Medicare and other insurance plans will be contacted for payment approval and may require patient to cover costs."
"74","NYC DOHMH STD Control","Crown Heights STD Clinic","8:30 AM - 3:30 PM.","8:30 AM - 3:30 PM.","8:30 AM - 3:30 PM.","8:30 AM - 3:30 PM.","8:30 AM - 3:30 PM.","CLOSED","CLOSED","C	linic offering HIV testing and other medical services. Information subject to change. Please call ahead.",,"N/A","1218 Prospect Place","1st Floor","BROOKLYN","BROOKLYN","11213","NY","Walk-ins welcome","13 and over.",,,,,"TRUE","TRUE",,,"English",
"469","Bronx HIV Advocacy Network","Bronx HIV Advocacy Network",,,,,,,,,"http://www.bronxhivadvocacy.org/","(347) 805-5180","226 E. 144th St",,"BRONX","BRONX","10451","NY",,,,,,,"FALSE","FALSE",,,,
"215","Teen RAP - (SIUH)","Teen RAP - Staten Island University Hospital - Bay Street Heath Center","CLOSED","5:00 PM - 8:00 PM","1:00 PM - 5:00 PM","1:00 PM - 5:00 PM","CLOSED","CLOSED","CLOSED",,,"(718) 226-6262","57 Bay Street",,"STATEN ISLAND","STATEN ISLAND","10301","NY","Appointment preferred","13 to 19.",,,,,"TRUE","TRUE",,,,
"350","Davidson Community Center","Davidson Community Center",,,,,,,,,,"(718) 731-6360","2038 Davidson Avenue",,"BRONX","BRONX","10453","NY",,,,,,,"FALSE","FALSE",,,,
"184","Planned Parenthood-New York City Chapter","Planned Parenthood Staten Island Center","9 AM - 6:30 PM","CLOSED","9 AM - 6:30 PM","9 AM - 7:30 PM","CLOSED","CLOSED","CLOSED","Community Health Center offering HIV testing and other medical services. Information subject to change. Please call ahead.","http://www.plannedparenthood.org/health-center/new-york/staten-island/10301/staten-island-center-3978-91110","(212) 965-7000","23 Hyatt Street",,"STATEN ISLAND","STATEN ISLAND","10301","NY","Appointment preferred","13 and over. Parental consent not required.",,"Personal ID","Yes","Yes","FALSE","FALSE","Yes","Most insurances accepted, copay may be applied",,
"327","American Medical and Public Health Services (AMPHS) National","American Medical and Public Health Services (AMPHS) National",,,,,,,,,"http://www.amphsonline.org/index.html","(646) 543-3060","5306 3rd Avenue",,"BROOKLYN","BROOKLYN","11220","NY",,,,,,,"FALSE","FALSE",,,,
"45","Caribbean Women's Health Association","Caribbean Women's Health Association","9:30 AM - 4:30 PM","9:30 AM - 4:30 PM","9:30 AM - 4:30 PM","9:30 AM - 4:30 PM","9:30 AM - 4:30 PM","CLOSED","CLOSED","Community Based Organization offering HIV testing and other medical services. Information subject to change. Please call ahead.","www.cwha.org","(718) 826-2942","3512 Church Avenue",,"BROOKLYN","BROOKLYN","11203","NY","Walk-ins welcome","13 and over. Parental consent not required.","All",,,,"FALSE","TRUE",,,"English, Spanish",
"601","Safe Space","Safe Space Liberty",,,,,,,,,,"718-843-0493","107-14 Liberty Avenue",,"OZONE PARK","QUEENS","11417","NY",,,,,,,"FALSE","FALSE",,,,
"679","Emblem Health","Emblem Health",,,,,,,,,"http://www.emblemhealth.com/",,"55 Water Street",,"NEW YORK","MANHATTAN","10041","NY",,,,,,,"FALSE","FALSE",,,,
"149","Montefiore Medical Center","Montefiore CO-OP City Clinic - Bay Plaza","8:30 AM - 7:00 PM","8:30 AM - 7:00 PM","8:30 AM - 7:00 PM","8:30 AM - 7:00 PM","8:30 AM - 5:00 PM","8:30 AM - 12:00 PM","CLOSED",,,"(718) 320-5300","2100 Bartow Avenue",,"BRONX","BRONX","10475","NY","Walk-ins welcome","0-21 years. Parental consent not required for ages 13 and over.",,"Personal ID is not required but may allow quicker access to services.",,"Yes","FALSE","FALSE",,,,
"306","HHC Smith Communicare Health Center","HHC Smith Communicare Health Center",,,,,,,,,,"(212) 346-0500","60 Madison Street",,"NEW YORK","MANHATTAN","10038","NY",,,,,,,"FALSE","FALSE",,,,
"555","Narco Freedom","Narco Freedom - Grand Concourse (Corporate Office)",,,,,,,,,,,"250 Grand Concourse",,"BRONX","BRONX","10451","NY",,,,,,,"FALSE","FALSE",,,,
"125","NYU Lutheran Medical Center","Lutheran Medical Center - Brooklyn - Chinese Family Health Center","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","CLOSED","CLOSED",,,"(718) 210-1030","5008 7th Avenue","1st Floor","BROOKLYN","BROOKLYN","11220","NY",,"16 and over. Parental consent not required.",,"Personal ID is required.",,"Yes","FALSE","FALSE",,,,
"197","Roberto Clemente Family Guidance Center","Roberto Clemente Family Guidance Center",,,,,,,,,,"(212) 387-7400","540 East 13th Street",,"NEW YORK","MANHATTAN","10009","NY",,,,,,,"FALSE","FALSE",,,,
"515","Lucas Entertainment","Lucas Entertainment",,,,,,,,,,,,,,,,,,,,,,,"FALSE","FALSE",,,,
"99","The Institute for Family Health","IFH Mount Hope Family Practice","8:30 AM - 5:00 PM","8:30 AM - 5:00 PM","8:30 AM - 5:00 PM","8:30 AM - 5:00 PM","8:30 AM - 5:00 PM","8:30 AM - 12:30 PM","CLOSED",,,"(718) 583-9000","130 West Tremont Avenue",,"BRONX","BRONX","10453","NY","Walk-ins welcome","13 and over. Parental consent not required.",,"Personal ID is not required but may allow quicker access to services.",,"Yes","FALSE","FALSE",,,,
"486","The Bronx Health Link","The Bronx Health Link",,,,,,,,,,"(718) 590-2648","Bronx County Public Administration, 851 Grand Concourse",,"BRONX","BRONX","10451","NY",,,,,,,"FALSE","FALSE",,,,
"549","Mount Sinai Health System","Mount Sinai - Brooklyn",,,,,,,,,"http://www.bethisraelny.org/brooklyn/","(212) 420-4000","3201 Kings Highway",,"BROOKLYN","BROOKLYN","11234","NY",,,,,,,"FALSE","FALSE",,,,
"303","HHC Queens Hospital Center","HHC Queens Hospital Center","24 Hours","24 Hours","24 Hours","24 Hours","24 Hours","24 Hours","24 Hours",,"http://www.nyc.gov/html/hhc/qhc/html/home/home.shtml","(718)883-4192; 718-883-3000","82-68 164th Street","8th Floor","JAMAICA","QUEENS","11432","NY",,,,,"Yes","Yes","TRUE","TRUE","Yes","Some insurances accepted, copay may be applied",,"Medicaid is accepted as full payment; Uninsured may receive care at little or no cost depending on income; Medicare and other insurance plans will be contacted for payment approval and may require patient to cover costs."
"330","Arthur Ashe Urban Health","Arthur Ashe Institute for Urban Health",,,,,,,,,"http://www.arthurasheinstitute.org/arthurashe/home/","718-222-5953","2 MetroTech Center","First Floor","BROOKLYN","BROOKLYN","11201","NY",,,,,,,"FALSE","FALSE",,,,
"445","Village Center for Care","Village Center for Care",,,,,,,,,,,,,,,,,,,,,,,"FALSE","FALSE",,,,
"528","Morris Heights Health Center","MHHC Health Connections at Walton Ave.","8:30AM - 5:00PM","8:30AM - 5:00PM","8:30AM - 5:00PM","8:30AM - 5:00PM","8:30AM - 5:00PM","CLOSED","CLOSED",,"http://www.mhhc.org/locations/health-connections/","(718) 483-1240","2306 Walton Ave.",,"BRONX","BRONX","10453","NY",,,,,,,"FALSE","FALSE",,,,
"64","Community Healthcare Network","Community Healthcare Network - Catherine M. Abate Center","9:00 AM - 5:00 PM",":00 AM - 5:00 PM","9:00 AM - 7:00 PM","9:00 AM - 7:00 PM",":00 AM - 5:00 PM","8:30 AM - 3:30 PM","CLOSED","Community Health Center offering HIV testing and other medical services. Information subject to change. Please call ahead.","http://www.chnnyc.org/our-locations/catherine-m-abate-health-center-formerly-the-downtown-health-center","(212)-477-1120","150 Essex Street",,"NEW YORK","MANHATTAN","10002","NY","Walk-ins welcome","13 and over.","All","Photo ID or similar documentation like paystub necessary. Proof of address, proof of income, list of medicines, past health records preferred",,"Yes","TRUE","TRUE",,,"English, Spanish, Chinese. For more than 150 other languages using the Language Line, a live telephone translation service.",
"689","NYC DOHMH","Gotham Center",,,,,,,,,,,"42-09 28th Street",,"LONG ISLAND CITY",,"11101","NY",,,,,,,"FALSE","FALSE",,,,
"545","BronxWorks","BronxWorks Administration Office",,,,,,,,,"http://www.bronxworks.org","(646) 393-4000","60 E. Tremont Ave.",,"BRONX","BRONX","10453","NY",,,,,,,"FALSE","FALSE",,,,
"377","Institute for Community Living","Institute for Community Living",,,,,,,,,,"(212) 385-3030","125 Broad Street",,"NEW YORK","MANHATTAN","10004","NY",,,,,,,"FALSE","FALSE",,,,
"354","FACES NY","FACES NY",,,,,,,,,,"(212) 283-9180","567 West 183rd Street",,"NEW YORK","MANHATTAN","10033","NY",,,,,,,"FALSE","FALSE",,,,
"204","SBH Health System","St. Barnabas Hospital","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","CLOSED","CLOSED","Hospital offering HIV testing and other medical services. Information subject to change. Please call ahead.","www.sbhny.org","718-960-9400","4487 3rd Avenue",,"BRONX","BRONX","10457","NY","Walk-ins welcome","13 and over. Parental consent not required.",,"Personal ID is not required but may allow quicker access to services.","Yes","Yes","FALSE","TRUE","Yes",,,
"309","HHC Washington Heights","HHC Washington Heights",,,,,,,,,,"(212) 795 - 0880","600 West 168th Street",,"NEW YORK","MANHATTAN","10032","NY",,,,,,,"FALSE","FALSE",,,,
"346","Community Research Initiative on AIDS","Community Research Initiative on AIDS",,,,,,,,,,,,,,,,,,,,,,,"FALSE","FALSE",,,,
"449","Watchful Eye","Watchful Eye",,,,,,,,,,"(347) 533-4300","20 New York Ave.",,"BROOKLYN","BROOKLYN","11216","NY",,,,,,,"FALSE","FALSE",,,,
