"business_name","industry","complaint_type","mediation_start_date","mediation_close_date","complaint_result","satisfaction","restitution","business_building","business_street","building_address_unit","business_city","business_state","business_zip","complainant_zip","longitude","latitude"
"CONGAR PROJECTS LLC","Misc Non-Food Retail - 817","Non-Delivery of Service - N02","2021-03-19T00:00:00.000","2021-04-30T00:00:00.000","Advised to Sue - ATS","No","0.00","506","HALSEY ST",,"BROOKLYN","NY","11233","11103","-73.93050455779058","40.77179461283182"
"DISCOUNT LINENS & FURNITURE","Furniture Sales - 242","Exchange Goods/Contract Cancelled - E01","2021-01-08T00:00:00.000","2021-02-12T00:00:00.000","No Satisfactory Agreement - NSA","No","0.00","325","E FORDHAM RD",,"BRONX","NY","10458","10458","-73.89382019697345","40.86216678361046"
"CHAMPION PARKING CPW LLC","Garage - 049","Surcharge/Overcharge - S02","2022-03-11T00:00:00.000","2022-03-23T00:00:00.000","Cash Amount - AMT","Yes","38.00","225",,,"NEW YORK","NY","10024","10312","-73.97094627103644","40.783101009656214"
"CONCRETE EXPRESS OF NY","Home Improvement Contractor - 100","Quality of Work - Q01","2022-07-08T00:00:00.000","2022-07-26T00:00:00.000","No Satisfactory Agreement - NSA","No","0.00","2279","HOLLERS AVE",,"BRONX","NY","10475","10466","-73.82748057554845","40.88437635612869"
"KNIGHTS COLLISION EXPERTS, INC.","Tow Truck Company - 124","Misrepresentation - M01","2022-01-07T00:00:00.000","2022-02-16T00:00:00.000","Referred to Outside - RTO","NA","0.00","2000","EASTERN PKWY",,"BROOKLYN","NY","11233","11040",,
,"Other","Billing Dispute - B02","2022-03-25T00:00:00.000","2022-05-05T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00",,,,,,,"10550","-73.85459209870737","40.8980959630847"
"MY HOME FURNITURE","Furniture Sales - 242","Non-Delivery of Goods - N01","2021-07-02T00:00:00.000","2021-08-06T00:00:00.000","Cash Amount - AMT","Yes","450.00","2390","GRAND CONCOURSE",,"BRONX","NY","10458","10457","-73.8985742772859","40.85977768164744"
"AFFORDABLE ROOFS","Home Improvement Contractor - 100","Quality of Work - Q01","2021-08-27T00:00:00.000","2021-09-17T00:00:00.000","Advised to Sue - ATS","No","0.00","80","RICHMOND HILL RD",,"STATEN ISLAND","NY","10314","10309",,
"MP PEARL LLC","Parking Lot - 050","Lost Property - L02","2021-11-19T00:00:00.000","2021-12-29T00:00:00.000","Store Credit - SCR","Yes","1200.00","545","5TH AVE","STE 600","NEW YORK","NY","10017",,,
"JDS PROPERTY MANAGEMENT","Home Improvement Contractor - 100","Non-Delivery of Service - N02","2021-10-08T00:00:00.000","2021-11-04T00:00:00.000","No Business Response - NVR","No","0.00","213","E HENRY PL",,"ISELIN","NJ","08830","11370",,
"SCARLET 53 PARKING LLC","Parking Lot - 050",,"2021-05-21T00:00:00.000","2021-06-01T00:00:00.000","Credit Card Refund and/or Contract Cancelled - CRC","Yes","28.00","270","MADISON AVE",,"NEW YORK","NY","10016",,,
"HILLSIDE AUTO MALL INC.","Secondhand Dealer Auto - 005","Exchange Goods/Contract Cancelled - E01","2021-09-10T00:00:00.000","2021-10-12T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","15009","HILLSIDE AVE",,"JAMAICA","NY","11432","11435","-73.80627413905114","40.70673094112877"
"FAMILY OPTOMETRY 121, P.C.","Misc Non-Food Retail - 817","Exchange Goods/Contract Cancelled - E01","2021-06-25T00:00:00.000","2021-07-26T00:00:00.000","No Consumer Response - NCR","NA","0.00","203","E 121ST ST",,"NEW YORK","NY","10035","10035","-73.93730061861943","40.800986007099965"
"A.T.A. TOWING, INC.","Tow Truck Company - 124","Billing Dispute - B02","2022-06-17T00:00:00.000","2022-07-21T00:00:00.000","Cash Amount - AMT","Yes","275.00","5354","VAN DAM ST",,"LONG ISLAND CITY","NY","11101","33009","-73.93813566585212","40.734171224281134"
"114 Sutphin Wireless Inc","Electronic Store - 001","Misrepresentation - M01","2021-01-08T00:00:00.000","2021-01-22T00:00:00.000","Consumer Took Action - CTA","No","0.00","916","DOWNING RD",,"VALLEY STREAM","NY","11580","11358",,
"KNIGHTS COLLISION EXPERTS, INC.","Booting Company - 126","Surcharge/Overcharge - S02","2021-06-11T00:00:00.000","2021-07-21T00:00:00.000","Advised to Sue - ATS","No","0.00","2000",,,"BROOKLYN","NY","11233","11374","-73.90605905241168","40.67957261014068"
"AZ REGLAZING","Home Improvement Contractor - 100","Quality of Work - Q01","2021-01-08T00:00:00.000","2021-02-16T00:00:00.000","Credit Card Refund and/or Contract Cancelled - CRC","Yes","1232.00","1869","85TH ST",,"BROOKLYN","NY","11214","11375","-74.00050780103497","40.606956504523005"
"MP 59 PARKING LLC","Garage - 049","Surcharge/Overcharge - S02","2022-08-05T00:00:00.000","2022-08-22T00:00:00.000","No Business Response - NVR","No","0.00","545","5TH AVE","600","NEW YORK","NY","10017",,"-73.98538585234324","40.76947612584462"
"CHELSEA PIERS L.P.","Other",,"2021-01-15T00:00:00.000","2021-01-26T00:00:00.000","Cash Amount - AMT","Yes","600.00","61","CHELSEA PIERS","2ND FL","NEW YORK","NY","10011",,,
"CENTISIBLE HOUSE, INC","Home Improvement Contractor - 100","Quality of Work - Q01","2021-01-29T00:00:00.000","2021-02-02T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","1265","DEAN ST",,"BROOKLYN","NY","11216",,"-73.94754080421369","40.67675541385188"
"BELLA HOME IMPROVEMENTS OF STATEN ISLAND INC.","Home Improvement Contractor - 100","Non-Delivery of Service - N02","2021-05-07T00:00:00.000","2021-06-08T00:00:00.000","Advised to Sue - ATS","No","0.00","4028","HYLAN BLVD",,"STATEN ISLAND","NY","10308","10308","-74.14663252674056","40.5415530150384"
"RCR FOOD CORP.","Grocery-Retail - 808",,"2021-06-04T00:00:00.000","2021-06-16T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","10827","QUEENS BLVD",,"FOREST HILLS","NY","11375",,"-73.84360665693626","40.72129654838142"
"SAGAR RESTAURANT","Restaurant - 818","Exchange Goods/Contract Cancelled - E01","2021-09-17T00:00:00.000","2021-10-15T00:00:00.000","Advised to Sue - ATS","No","0.00","16825B","HILLSIDE AVE",,"JAMAICA","NY","11432","11432","-73.79407207734761","40.71028893980158"
"MAGNOLIA JEWELERS INC.","Secondhand Dealer [General] - 006","Exchange Goods/Contract Cancelled - E01","2022-04-29T00:00:00.000","2022-06-02T00:00:00.000","No Satisfactory Agreement - NSA","No","0.00","162","CANAL ST",,"NEW YORK","NY","10013","11228","-73.99684718125158","40.71648685970769"
"HOLIDAY INN BROOKLYN DOWNTOWN","Hotel/Motel - 460","Breach of Contract - B03","2021-07-23T00:00:00.000","2021-08-18T00:00:00.000","Advised to Sue - ATS","No","0.00","300","SCHERMERHORN ST",,"BROOKLYN","NY","11217","11210","-73.98249033007562","40.687583189195095"
"YELLOW BIRD AUTO CENTER INC.","Tow Truck Company - 124",,"2021-09-10T00:00:00.000","2021-10-04T00:00:00.000","Cash Amount - AMT","Yes","325.00","6302","16TH AVE",,"BROOKLYN","NY","11204",,"-73.99380044853848","40.62308474353382"
,"Secondhand Dealer Auto - 005","Exchange Goods/Contract Cancelled - E01","2022-04-22T00:00:00.000","2022-05-19T00:00:00.000","Credit Card Refund and/or Contract Cancelled - CRC","Yes","1000.00",,,,,,,"11366","-73.92111453870793","40.65252314198128"
"MP CRESTON LLC","Garage - 049","Damaged Goods - D01","2021-09-10T00:00:00.000","2021-10-20T00:00:00.000","Goods Repaired - GRS","Yes","0.00","545","5TH AVE","600","NEW YORK","NY","10017",,"-73.89767938528355","40.86339989603282"
"A/C & APPLIANCES","Appliances - 244","Defective Goods - D02","2021-03-12T00:00:00.000","2021-04-28T00:00:00.000","Advised to Sue - ATS","No","0.00","2300","86TH ST",,"BROOKLYN","NY","11214","11230","-73.9914942541311","40.600505919423746"
"HUFFMAN KOOS FURNITURE","Furniture Sales - 242","Damaged Goods - D01","2022-05-06T00:00:00.000","2022-06-02T00:00:00.000","No Business Response - NVR","No","0.00","125","SOUTH ST",,"PASSAIC","NJ","07055","11355","-73.87656017212335","40.736007329775596"
"A1 PARIS CONSTRUCTION CORP.","Home Improvement Contractor - 100",,"2022-04-08T00:00:00.000","2022-04-05T00:00:00.000","Advised to Sue - ATS","No","0.00","733","WESTMINSTER RD",,"BROOKLYN","NY","11230","11220","-73.9653417507766","40.63109721804928"
"TYC GROUP INC.","Tow Truck Company - 124","Misrepresentation - M01","2020-12-04T00:00:00.000","2021-01-20T00:00:00.000","Cash Amount - AMT","Yes","245.00","145","LINWOOD AVE",,"STATEN ISLAND","NY","10305","11207","-73.99357859645015","40.64503754359486"
"T-MOBILE NORTHEAST, LLC..","Electronic Store - 001","Advertising/Misleading - A02","2021-06-04T00:00:00.000","2021-07-02T00:00:00.000","Bill Reduced - BLR","Yes","564.00","12920","SE 38TH ST",,"BELLEVUE","WA","98006","10475","-73.8300000327689","40.8650519366117"
"VICTORY AUTO GROUP LLC","Secondhand Dealer Auto - 005","Non-Delivery of Goods - N01","2021-01-15T00:00:00.000","2021-01-25T00:00:00.000","Cash Amount - AMT","Yes","300.00","4070","BOSTON RD",,"BRONX","NY","10475","12538","-73.83313668528355","40.88439016119103"
"ACROPOLIS SHOES INC","Retail Store - 820","Damaged Goods - D01","2021-09-10T00:00:00.000","2021-09-22T00:00:00.000","Credit Card Refund and/or Contract Cancelled - CRC","Yes","34.00","1441","SAINT NICHOLAS AVE",,"NEW YORK","NY","10033","10033","-73.93325308026388","40.84999064381954"
"ACES TOWING & COLLISION INC.","Tow Truck Company - 124",,"2022-06-17T00:00:00.000","2022-07-06T00:00:00.000","Cash Amount - AMT","Yes","653.00","79","14TH ST",,"BROOKLYN","NY","11215",,"-73.94718362022242","40.65888674751084"
"NEIGHBORHOOD PLUMBING","Other","Non-Delivery of Service - N02","2022-02-11T00:00:00.000","2022-03-08T00:00:00.000","Advised to Sue - ATS","No","0.00","156-24",,,"HOWARD BEACH","NY","11414","11368",,
"Jefferson Capital Systems, LLC","Debt Collection Agency - 122","Misrepresentation - M01","2021-02-26T00:00:00.000","2021-03-15T00:00:00.000","Bill Reduced - BLR","Yes","577.00","70","MANSELL CT","STE 250","ROSWELL","GA","30076","11203",,
"BLUE CITY CONSTRUCTION CORP.","Home Improvement Contractor - 100","Non-Delivery of Service - N02","2021-11-19T00:00:00.000","2022-01-03T00:00:00.000","Advised to Sue - ATS","No","0.00","1531","MCDONALD AVE","1F","BROOKLYN","NY","11230","10016",,
"HJ HOLMES LLC.","Home Improvement Contractor - 100",,"2021-08-06T00:00:00.000","2021-08-31T00:00:00.000","Advised to Sue - ATS","No","0.00","760","ELDERT LN","17F","BROOKLYN","NY","11208","11233",,
"PARK AMERICA CORP","Garage - 049",,"2021-07-30T00:00:00.000","2021-09-10T00:00:00.000","Cash Amount - AMT","Yes","61.00","23","FISHERMANS DR",,"PORT WASHINGTON","NY","11050",,,
"JOE'S APPLIANCES LLC","Electronic & Home Appliance Service Dealer - 115","Defective Goods - D02","2021-04-23T00:00:00.000","2021-06-07T00:00:00.000","No Satisfactory Agreement - NSA","No","0.00","7812","5TH AVE",,"BROOKLYN","NY","11209","11228","-74.02363607697745","40.627073406295914"
"TRYP BY WYNDHAM NEW YORK CITY TIME SQUARE SOUTH","Hotel/Motel - 460","Misrepresentation - M01","2021-08-20T00:00:00.000","2021-09-22T00:00:00.000","Advised to Sue - ATS","No","0.00","345","W 35TH ST",,"NEW YORK","NY","10001","76103",,
"DOBRE, ALJOSA","Home Improvement Contractor - 100","Quality of Work - Q01","2022-04-08T00:00:00.000","2022-06-03T00:00:00.000","Referred to Outside - RTO","NA","0.00","4","BURNS RD",,"WEST HARRISON","NY","10604","10016",,
"FASHION NOVA","Retail Store - 820","Non-Delivery of Goods - N01","2021-05-14T00:00:00.000","2021-06-17T00:00:00.000","Credit Card Refund and/or Contract Cancelled - CRC","Yes","173.00","2801","E 46TH ST",,"VERNON","CA","90058","11203",,
"1411 BROADWAY GARAGE, LLC","Garage & Parking Lot - 098","Damaged Goods - D01","2021-05-07T00:00:00.000","2021-06-08T00:00:00.000","Advised to Sue - ATS","No","0.00","10","E 33RD ST","11","NEW YORK","NY","10016","83001",,
"JUSTFLY","Travel Agency - 440","Exchange Goods/Contract Cancelled - E01","2021-03-26T00:00:00.000","2021-04-20T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","1521","CONCORD PIKE","301","WILMINGTON","DE","19803","11235","-73.93327607930478","40.58563475173329"
"RESURGENT CAPITAL SERVICES L.P.","Debt Collection Agency - 122","Billing Dispute - B02","2022-04-08T00:00:00.000","2022-04-12T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","55","BEATTIE PL","210","GREENVILLE","SC","29601","10037",,
"M.A.C.K. IRON WORKS AND ROLL UP GATES, CORP.","Home Improvement Contractor - 100",,"2021-11-12T00:00:00.000","2021-12-21T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","10712","PRINCETON ST",,"JAMAICA","NY","11435","11357","-73.81919746714783","40.79048068085754"
"SUPERB CONSTRUCTION MGT. GROUP INC.","Other","Non-Delivery of Service - N02","2021-10-28T00:00:00.000","2022-03-17T00:00:00.000","No Business Response - NVR","No","0.00","14","WALL ST","20","NEW YORK","NY","10005","11249",,
"WIRELESS VISION LLC","Electronic Store - 001","Misrepresentation - M01","2021-02-12T00:00:00.000","2021-03-03T00:00:00.000","Consumer Took Action - CTA","No","0.00","40700","WOODWARD AVE","250","BLOOMFIELD HILLS","MI","48304","10312",,
"W K PARKING, CORP","Garage - 049","Unauthorized charges","2022-05-06T00:00:00.000","2022-06-21T00:00:00.000","Cash Amount - AMT","Yes","65.00","525","E 11TH ST",,"NEW YORK","NY","10009",,"-73.98104009178402","40.72813958548368"
"DELPHINE EYEBROW COUTURE","Other","Misrepresentation - M01","2021-09-17T00:00:00.000","2021-10-27T00:00:00.000","Cash Amount - AMT","Yes","1600.00","9","E 68TH ST",,"NEW YORK","NY","10065","11561",,
"B & M ELECTRONIC DIAGNOSTIC REPAIR SERVICE INC","Tow Truck Company - 124","Refund Policy - R01","2022-03-11T00:00:00.000","2022-03-24T00:00:00.000","Cash Amount - AMT","Yes","114.00","6202","ALMEDA AVE",,"ROCKAWAY BEACH","NY","11692","11212","-73.79247986883259","40.59723096724215"
"RUNWAY TOWING CORP.","Tow Truck Company - 124","Misrepresentation - M01","2021-01-22T00:00:00.000","2021-02-08T00:00:00.000","Advised to Sue - ATS","No","0.00","12420","S CONDUIT AVE",,"S OZONE PARK","NY","11420","11003","-73.78828125130184","40.64832048620134"
,"Restaurant - 818","Surcharge/Overcharge - S02","2022-07-01T00:00:00.000","2022-07-15T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00",,,,,,,"11553","-74.00172494049094","40.74083012980782"
"APPLIANCES CONNECTION","Appliances - 244","Defective Goods - D02","2022-07-29T00:00:00.000","2022-08-24T00:00:00.000","Cash Amount - AMT","Yes","1414.00","1870","BATH AVE",,"BROOKLYN","NY","11214","02738",,
"AVENUE D CELLULAR, INC.","Electronic & Home Appliance Service Dealer - 115","Defective Goods - D02","2021-12-03T00:00:00.000","2022-01-04T00:00:00.000","No Consumer Response - NCR","NA","0.00","5003","AVENUE D",,"BROOKLYN","NY","11203","11234","-73.92918744046","40.642153109823056"
"BIG CITY AUTOMOTIVE INC","Tow Truck Company - 124",,"2021-08-20T00:00:00.000","2021-09-27T00:00:00.000","Cash Amount - AMT","Yes","89.00","8202","91ST AVE",,"WOODHAVEN","NY","11421","11234","-74.0056750135582","40.68188623551412"
"HOME DEPOT USA INC","Appliances - 244","Exchange Goods/Contract Cancelled - E01","2022-01-07T00:00:00.000","2022-02-08T00:00:00.000","Cash Amount - AMT","Yes","637.00","2455","PACES FERRY RD SE",,"ATLANTA","GA","30339","11434","-73.95512512619528","40.60860285704949"
"J & C TOW SERVICES INC.","Tow Truck Company - 124","Billing Dispute - B02","2022-03-11T00:00:00.000","2022-04-01T00:00:00.000","Advised to Sue - ATS","No","0.00","9","WOODHULL ST",,"BROOKLYN","NY","11231","11226","-74.00437703376807","40.68173807448899"
"PARK WEST CLEANERS 2 INC.","Dry Cleaners - 230","Non-Delivery of Service - N02","2021-07-16T00:00:00.000","2021-08-04T00:00:00.000","Advised to Sue - ATS","No","0.00","83","W 104TH ST",,"NEW YORK","NY","10025","10025","-73.96410268602135","40.7980331637979"
"HOME DEPOT USA INC","Appliances - 244","Wrong Goods - W01","2021-01-01T00:00:00.000","2021-01-26T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","2455","PACES FERRY RD SE",,"ATLANTA","GA","30339","10473","-73.83894758409845","40.82797275630884"
"AVENUE HOME OPERATION CORP","Home Improvement Contractor - 100","Damaged Goods - D01","2021-10-08T00:00:00.000","2021-11-03T00:00:00.000","Advised to Sue - ATS","No","0.00","4916","3RD AVE",,"BROOKLYN","NY","11220","11101","-74.01416233072469","40.648097284983606"
,"Grocery-Retail - 808","Surcharge/Overcharge - S02","2022-01-14T00:00:00.000","2022-02-18T00:00:00.000","Cash Amount - AMT","Yes","1.00",,,,,,,"10458","-73.88349874780906","40.853862332020725"
"RUNWAY TOWING CORP.","Tow Truck Company - 124","Misrepresentation - M01","2021-12-23T00:00:00.000","2022-02-04T00:00:00.000","Cash Amount - AMT","Yes","115.00","12420",,,"S OZONE PARK","NY","11420",,"-73.80336302626453","40.69708636371405"
"BEVERLY HILLS FURNITURE","Furniture Sales - 242","Breach of Contract - B03","2022-06-17T00:00:00.000","2022-07-26T00:00:00.000","No Satisfactory Agreement - NSA","No","0.00","14901","JAMAICA AVE",,"JAMAICA","NY","11435","11436",,
"NYC AFFORDABLE MOTORS INC.","Secondhand Dealer Auto - 005","Damaged Goods - D01","2022-02-04T00:00:00.000","2022-02-28T00:00:00.000","Advised to Sue - ATS","No","0.00","9157","98TH ST",,"WOODHAVEN","NY","11421","11422","-73.84488610059566","40.68928604162011"
"LAW OFFICES OF STEVEN COHEN LLC.","Debt Collection Agency - 122","Billing Dispute - B02","2021-09-24T00:00:00.000","2021-10-18T00:00:00.000","Bill Reduced - BLR","Yes","2095.00","540","E 180TH ST","203","BRONX","NY","10457",,"-73.89370866129282","40.85052090567699"
"KACHE RESTAURANT & LOUNGE","Restaurant - 818","Misrepresentation - M01","2021-07-09T00:00:00.000","2021-07-22T00:00:00.000","Cash Amount - AMT","Yes","233.00","2192","FLATBUSH AVE",,"BROOKLYN","NY","11234","11210",,
"HOME DEPOT USA INC","Misc Non-Food Retail - 817","Damaged Goods - D01","2020-11-20T00:00:00.000","2021-01-08T00:00:00.000","No Satisfactory Preempted - NSP","NA","0.00","2455","PACES FERRY RD SE",,"ATLANTA","GA","30339","11234","-73.91744408351857","40.61312186077971"
"PREFERRED LEASE","Other","Misrepresentation - M01","2021-02-05T00:00:00.000","2021-03-12T00:00:00.000","Advised to Sue - ATS","No","0.00","5500","INTERSTATE NORTH PKWY","350","ATLANTA","GA","30328","11208",,
"LVNV FUNDING LLC","Debt Collection Agency - 122","Misrepresentation - M01","2021-02-05T00:00:00.000","2021-02-22T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","55","BEATTIE PL","110","GREENVILLE","SC","29601","11238",,
"PORTFOLIO RECOVERY ASSOCIATES, L.L.C.","Debt Collection Agency - 122",,"2022-05-27T00:00:00.000","2022-06-27T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","130","CORPORATE BLVD",,"NORFOLK","VA","23502","10467",,
"LOGO ORBIT","Mailorder Misc - 319","Non-Delivery of Goods - N01","2021-04-23T00:00:00.000","2021-05-17T00:00:00.000","Cash Amount - AMT","Yes","1836.00","244","5TH AVE","22","NEW YORK","NY","10001","11226","-73.98742672460722","40.744521145911534"
"METROPCS NEW YORK, LLC","Electronic Store - 001","Breach of Contract - B03","2021-11-19T00:00:00.000","2021-12-27T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","251","LITTLE FALLS DR",,"WILMINGTON","DE","19808",,"-73.89011663942826","40.86966457717394"
"FLIGHTASSIST","Travel Agency - 440","Misrepresentation - M01","2022-01-14T00:00:00.000","2022-03-07T00:00:00.000","No Consumer Response - NCR","NA","0.00","19","34TH ST","1018RM","NEW YORK","NY","10001","10314",,
"LUK FOOK JEWELLERY & GOLDSMITH (USA-NY) CO. LTD","Secondhand Dealer [General] - 006","Billing Dispute - B02","2021-03-05T00:00:00.000","2021-04-15T00:00:00.000","Advised to Sue - ATS","No","0.00","13620","ROOSEVELT AVE","112-116","FLUSHING","NY","11354","11367","-73.82923633167887","40.75978506574562"
"SHOPRITE OF VETERAN'S RD","Supermarket - 819","Billing Dispute - B02","2022-03-04T00:00:00.000","2022-03-21T00:00:00.000","Complaint Invalid - CIN","NA","0.00","3010","VETERANS RD",,"STATEN ISLAND","NY","10309","10307",,
"B & H FOTO & ELECTRONICS CORP.","Electronic Store - 001",,"2020-12-11T00:00:00.000","2021-01-05T00:00:00.000","Credit Card Refund and/or Contract Cancelled - CRC","Yes","30.00","420","9TH AVE",,"NEW YORK","NY","10001",,,
"REUNITED HOME IMPROVEMENTS, INC.","Home Improvement Contractor - 100",,"2021-11-26T00:00:00.000","2022-02-02T00:00:00.000","Advised to Sue - ATS","No","0.00","1225","FRANKLIN AVE","325","GARDEN CITY","NY","11530","11236","-73.89166976068171","40.62873480434137"
"BAY RIDGE NISSAN, INC.","Secondhand Dealer Auto - 005","Non-Delivery of Goods - N01","2022-07-15T00:00:00.000","2022-08-11T00:00:00.000","Advised to Sue - ATS","No","0.00","6501","5TH AVE",,"BROOKLYN","NY","11220","11231","-74.01925453927343","40.636497082407786"
"BROOKLYN AUTO MALL LLC","Secondhand Dealer Auto - 005","Billing Dispute - B02","2020-12-11T00:00:00.000","2021-02-01T00:00:00.000","Referred to Outside - RTO","NA","0.00","1833","E NEW YORK AVE",,"BROOKLYN","NY","11207","11213","-73.90123258119685","40.676401097321225"
"FLUSHING PARIS WEDDING CORP","Catering Establishment - 075",,"2021-04-23T00:00:00.000","2021-05-14T00:00:00.000","No Business Response - NVR","No","0.00","4255","MAIN ST",,"FLUSHING","NY","11355",,"-73.82762752340335","40.75377441135153"
"FAMILY DOLLAR STORES OF NEW YORK, INC.","Other","Advertising/Misleading - A02","2022-02-18T00:00:00.000","2022-03-02T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","10401","MONROE RD",,"MATTHEWS","NC","28105","11434",,
"CAFFEE REGGIO","Restaurant - 818","Surcharge/Overcharge - S02","2022-04-15T00:00:00.000","2022-04-26T00:00:00.000","Cash Amount - AMT","Yes","8.00","119","MACDOUGAL ST",,"NEW YORK","NY","10012","10029","-74.00016958055146","40.730391845966665"
"PLAZA AUTOMOTIVE, LTD.","Secondhand Dealer Auto - 005","Exchange Goods/Contract Cancelled - E01","2021-10-15T00:00:00.000","2021-12-02T00:00:00.000","No Satisfactory Agreement - NSA","No","0.00","2740","NOSTRAND AVE",,"BROOKLYN","NY","11210","11236","-73.95165858919023","40.69077751477763"
"PAN AMERICAN TRAVEL AGENCY","Travel Agency - 440","Exchange Goods/Contract Cancelled - E01","2021-03-12T00:00:00.000","2021-04-05T00:00:00.000","Referred to Outside - RTO","NA","0.00","12209","LIBERTY AVE","2","SOUTH RICHMOND HILL","NY","11419","11420","-73.82153261808735","40.687267720796534"
"THOMAS T. HECHT, PC","Immigration Svc Prv - 893","Misrepresentation - M01","2021-04-30T00:00:00.000","2021-05-24T00:00:00.000","Advised to Sue - ATS","No","0.00","729","7TH AVE","14","NEW YORK","NY","10019","10007",,
"WD TRAVEL INC","Travel Agency - 440","Exchange Goods/Contract Cancelled - E01","2020-12-11T00:00:00.000","2021-01-08T00:00:00.000","Unable to Locate Business - ULV","NA","0.00","5404","8TH AVE",,"BROOKLYN","NY","11220","11228","-74.00736829616768","40.63758539400945"
"NYC AUTOMART INC","Secondhand Dealer Auto - 005","Misrepresentation - M01","2021-01-15T00:00:00.000","2021-02-26T00:00:00.000","Advised to Sue - ATS","No","0.00","12041","FLATLANDS AVE",,"BROOKLYN","NY","11207","11207",,
"M.G.M. TOWING INC.","Tow Truck Company - 124","Surcharge/Overcharge - S02","2021-12-03T00:00:00.000","2022-01-04T00:00:00.000","No Business Response - NVR","No","0.00","9042",,,"ELMHURST","NY","11373",,"-73.87336484564484","40.738899577351255"
"ACE JEWELRY INC.","Secondhand Dealer [General] - 006","Defective Goods - D02","2022-04-22T00:00:00.000","2022-06-14T00:00:00.000","No Consumer Response - NCR","NA","0.00","10","W FORDHAM RD",,"BRONX","NY","10468","10463","-73.90163907621499","40.86277754801502"
"FURNITURE DESIGN & DECOR","Furniture Sales - 242","Non-Delivery of Goods - N01","2021-09-24T00:00:00.000","2021-10-13T00:00:00.000","Advised to Sue - ATS","No","0.00","9515","ROOSEVELT AVE",,"JACKSON HEIGHTS","NY","11372","11364",,
"MYLES CLEANERS INC","Dry Cleaners - 230",,"2022-01-07T00:00:00.000","2022-02-18T00:00:00.000","Unable to Locate Business - ULV","NA","0.00","9505","CHURCH AVE",,"BROOKLYN","NY","11212","11212","-73.91618100813434","40.65523973228765"
"REVOLVE REMODELING LLC","Home Improvement Contractor - 100","Damaged Goods - D01","2022-04-01T00:00:00.000","2022-06-03T00:00:00.000","Advised to Sue - ATS","No","0.00","599","ALBANY AVE",,"AMITYVILLE","NY","11701","10028",,
"MANO'S HOMESTORE FURNITURE","Furniture Sales - 242","Exchange Goods/Contract Cancelled - E01","2021-08-06T00:00:00.000","2021-09-07T00:00:00.000","Advised to Sue - ATS","No","0.00","9405","ROOSEVELT AVE",,"JACKSON HEIGHTS","NY","11372","10038","-73.87260248011808","40.74883748706737"
"422 EAST 72ND STREET GARAGE LLC","Garage - 049","Damaged Goods - D01","2022-01-14T00:00:00.000","2022-01-26T00:00:00.000","Goods Repaired - GRS","Yes","0.00","10","E 33RD ST","11","NEW YORK","NY","10016",,"-73.95531408897544","40.7675031529738"
"WEST 90TH GARAGE CORP.","Garage & Parking Lot - 098","Damaged Goods - D01","2021-05-21T00:00:00.000","2021-06-22T00:00:00.000","Advised to Sue - ATS","No","0.00","107","W 13TH ST",,"NEW YORK","NY","10011","10024",,
"SUPER HOLLYWOOD CONTRACTING INC","Home Improvement Contractor - 100",,"2021-11-19T00:00:00.000","2021-12-10T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","1562","OCEAN AVE","1L","BROOKLYN","NY","11230","11203","-73.95624891826165","40.62490736125352"
"NYC EMPOWERMENT (VOCATIONAL TRAINING SERVICE)","Employment Agency - 034","Advertising/Misleading - A02","2022-04-22T00:00:00.000","2022-06-08T00:00:00.000","Advised to Sue - ATS","No","0.00","357","W 36TH ST","2","NEW YORK","NY","10018","10456","-73.99407700132481","40.75415025569337"
"SPARK PLUG AUTOMOTIVE INC","Tow Truck Company - 124","Misrepresentation - M01","2022-05-13T00:00:00.000","2022-06-28T00:00:00.000","No Consumer Response - NCR","NA","0.00","691","E 137TH ST",,"BRONX","NY","10454","10473","-73.89318380572524","40.84422680678589"
"IMPERIAL PARKING (U.S.), LLC","Garage - 049","Surcharge/Overcharge - S02","2022-07-01T00:00:00.000","2022-07-28T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","307","7TH AVE","301","NEW YORK","NY","10001",,"-73.95506795739985","40.72029884073234"
"LIBERTY AUTO PARTS, INC.","Secondhand Dealer [General] - 006",,"2022-03-25T00:00:00.000","2022-05-05T00:00:00.000","Referred to Outside - RTO","NA","0.00","6","BIRCH HILL CT",,"OLD WESTBURY","NY","11568","18302","-73.80251538308453","40.698358487562"
