"data_year","agency_name","eeo_4_job_category","pay_band","lower_pay_band_bound","upper_pay_band_bound","employee_status","race","ethnicity","gender","number_of_employees"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","110000-114999","110000","114999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","110000-114999","110000","114999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","110000-114999","110000","114999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","110000-114999","110000","114999","Full-Time","White","Non-Hispanic or Latino","Male","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","110000-114999","110000","114999","Full-Time","White","Non-Hispanic or Latino","Unknown or Choose Not to Disclose","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","115000-119999","115000","119999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","115000-119999","115000","119999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","115000-119999","115000","119999","Full-Time","Black or African American","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","115000-119999","115000","119999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","8"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","115000-119999","115000","119999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","115000-119999","115000","119999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","7"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","115000-119999","115000","119999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","115000-119999","115000","119999","Full-Time","White","Non-Hispanic or Latino","Female","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","115000-119999","115000","119999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","120000-124999","120000","124999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","120000-124999","120000","124999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","120000-124999","120000","124999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","120000-124999","120000","124999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","120000-124999","120000","124999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","125000-129999","125000","129999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","125000-129999","125000","129999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","125000-129999","125000","129999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","125000-129999","125000","129999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","125000-129999","125000","129999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","125000-129999","125000","129999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","125000-129999","125000","129999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","125000-129999","125000","129999","Full-Time","White","Non-Hispanic or Latino","Female","9"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","125000-129999","125000","129999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","130000-134999","130000","134999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","130000-134999","130000","134999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","8"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","130000-134999","130000","134999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","7"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","130000-134999","130000","134999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","130000-134999","130000","134999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","130000-134999","130000","134999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","130000-134999","130000","134999","Full-Time","White","Non-Hispanic or Latino","Female","15"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","130000-134999","130000","134999","Full-Time","White","Non-Hispanic or Latino","Male","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","135000-139999","135000","139999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","135000-139999","135000","139999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","135000-139999","135000","139999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","135000-139999","135000","139999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","135000-139999","135000","139999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","140000-144999","140000","144999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","140000-144999","140000","144999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","140000-144999","140000","144999","Full-Time","White","Non-Hispanic or Latino","Female","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","140000-144999","140000","144999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","145000-149999","145000","149999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","145000-149999","145000","149999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","145000-149999","145000","149999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","145000-149999","145000","149999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","145000-149999","145000","149999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","145000-149999","145000","149999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","150000-154999","150000","154999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","150000-154999","150000","154999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","150000-154999","150000","154999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","150000-154999","150000","154999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","150000-154999","150000","154999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","155000-159999","155000","159999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","155000-159999","155000","159999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","155000-159999","155000","159999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","155000-159999","155000","159999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","155000-159999","155000","159999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","160000-164999","160000","164999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","160000-164999","160000","164999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","160000-164999","160000","164999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","165000-169999","165000","169999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","170000-174999","170000","174999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","170000-174999","170000","174999","Full-Time","Two or More Races","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","175000-179999","175000","179999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","175000-179999","175000","179999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","175000-179999","175000","179999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","180000-184999","180000","184999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","180000-184999","180000","184999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","180000-184999","180000","184999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","180000-184999","180000","184999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","190000-194999","190000","194999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","190000-194999","190000","194999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","190000-194999","190000","194999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","190000-194999","190000","194999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","195000-199999","195000","199999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","195000-199999","195000","199999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","195000-199999","195000","199999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","195000-199999","195000","199999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","195000-199999","195000","199999","Full-Time","White","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","195000-199999","195000","199999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","200000-204999","200000","204999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","205000-209999","205000","209999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","205000-209999","205000","209999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","215000-219999","215000","219999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","OFFICIALS AND ADMINISTRATORS","235000-239999","235000","239999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","30000-34999","30000","34999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","35000-39999","35000","39999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","35000-39999","35000","39999","Full-Time","Black or African American","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","35000-39999","35000","39999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","32"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","35000-39999","35000","39999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","14"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","35000-39999","35000","39999","Full-Time","Black or African American","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","15"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","9"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","35000-39999","35000","39999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","35000-39999","35000","39999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","40000-44999","40000","44999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","14"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","40000-44999","40000","44999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","40000-44999","40000","44999","Full-Time","Black or African American","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","40000-44999","40000","44999","Full-Time","Two or More Races","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","40000-44999","40000","44999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","40000-44999","40000","44999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","40000-44999","40000","44999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","40000-44999","40000","44999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","45000-49999","45000","49999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","45000-49999","45000","49999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","15"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","45000-49999","45000","49999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","45000-49999","45000","49999","Full-Time","White","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","45000-49999","45000","49999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","45000-49999","45000","49999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","50000-54999","50000","54999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","50000-54999","50000","54999","Full-Time","Black or African American","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","50000-54999","50000","54999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","9"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","50000-54999","50000","54999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","50000-54999","50000","54999","Full-Time","White","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","55000-59999","55000","59999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","55000-59999","55000","59999","Full-Time","Black or African American","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","55000-59999","55000","59999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","11"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","55000-59999","55000","59999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","55000-59999","55000","59999","Full-Time","Native Hawaiian or Pacific Islander","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","55000-59999","55000","59999","Full-Time","Two or More Races","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","55000-59999","55000","59999","Full-Time","Two or More Races","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","55000-59999","55000","59999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","55000-59999","55000","59999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","55000-59999","55000","59999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","55000-59999","55000","59999","Full-Time","White","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","Asian","Non-Hispanic or Latino","Female","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","Black or African American","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","Black or African American","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","80"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","30"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","Two or More Races","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","29"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","14"
