"borough_block_lot","street_address","zip_code","borough","utility","building_manager","owner","owner_address","owner_telephone","dep_boiler_application","_6_deadline","boiler_model","of_identical_boilers","boiler_capacity_gross_btu","boiler_installation_date","boiler_age_range","est_retirement_year","burner_model","primary_fuel","total_gallons_high","total_gallons_low","total_mmbtu_high","total_mmbtu_low","greener_greater_buildings","ggb_deadline","building_type","city_council_district","city_community_board","bldg_sqft","of_bldgs","of_floors","of_res_units","total_units","year_built","condo","coop","latitude","longitude","census_tract","bin","bbl","nta"
"1006340036","325 WEST 11 STREET","10014","Manhattan","Con Edison","MARBROSE REALTY INC.","A/A/F DOMINION PROPERTY GROUP","200 MADISON AVE 2TH FL., MANHATTAN NY 10016",,"CA314983Z","0","FEDERAL FST-60","1","3.4","1983","26 to 30 years old","2018","I.C.I. MM 34 P","#4","43200","30240","4384.8","6264","0",,"Walk-Up Apartments","3","M 02","* 31,206","3","5","32","38","1900",,,"40.735648","-74.007404","75","1078298","1006340036","West Village"
"1006360022","165 CHRISTOPHER STREET","10014","Manhattan","Con Edison","SIMON BERMAN REALTY.","CHRISTOPHER ST.OWNERS CORP","9437 SHORE ROAD, BROOKLYN NY 11209","212-727-0800","CA365384R","2015","ROCKMILLS MD 250","1","10","1984","26 to 30 years old","2019","ICI DEG 105 P","#6","99280","69496","10815","15450","1","2016","Elevator Apartments","3","M 02","* 165,436","1","7","214","214","1964",,"Yes","40.732621","-74.008822","75","1011980","1006360022","West Village"
"1006407501","70 BETHUNE STREET","10014","Manhattan","Con Edison","SUPERIOR PRINTING INK CO.","SUPERIOR PRINTING INK CO.","70 BETHUNE STREET, MANHATTAN NY 10014","718-741 3600","CA047273K","0","TITUSVILLE BOILER MODEL #SOH-242","1","8.4","1973","36 - 40 year old","2010","TODD OIL BURNER #D-A53-7","#4","80640","56448","8184.96","11692.8","0",,"Condominiums","3","M 02","* 12,883","8","15","62","63","2007",,,"40.736974","-74.009263","79","1090690","1006407501","West Village"
"1006460047","29 9 AVENUE","10014","Manhattan","Con Edison","2935 EQUITIES LLC","2935 EQUITIES LLC","311 EAST 18 ST, MANHATTAN NY 10003",,"CA358684N","0","ROCKMILLS MP 100","1","4.1","1984","26 to 30 years old","2019","HEV-E-OILAM 6","#4","29638","20747","3045","4350","1","2016","Hotels","3","M 02","* 59,934","1","6","0","2","1910",,,"40.740369","-74.005799","79","1012238","1006467503","West Village"
"1006957502","521 WEST 23 STREET","10011","Manhattan","Con Edison","WILLIAM R. STEIN","WILLIAM R. STEIN","100 RING RD WEST, SUITE 101, GARDEN CITY NY 10022",,"CA393684R","0","FEDERAL FST - 100","1","4.2","1984","26 to 30 years old","2019","ICI DEG-42-P","#4","36500","25550","3704.75","5292.5","0",,"Condominiums","3","M 04","* 36,866","1","10","7","14","1914",,,"40.748129","-74.005186","99","1012349","1006957502","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006970023","511 WEST 25 STREET","10001","Manhattan","Con Edison","WHITEHALL BUSINESS ARCHIVES","WINOKER REALTY CORP./THERESA ELMAN","462 SEVENTH AVE - FL. 12-A, MANHATTAN N.Y. 10018","212 519 2026","CB261301P","0","FEDERAL FST 200","1","8.4","2001","5 to 10 years old","2036","INDUSTRIAL COMB. DEG-84 P","#4","43875","30713","4453.3125","6361.88","1","2017","Loft Buildings","3","M 04","* 83,612","1","9","0","1","1917",,,"40.749364","-74.004132","99","1012382","1006970023","Hudson Yards-Chelsea-Flatiron-Union Square"
"1006970031","259 10 AVENUE","10001","Manhattan","Con Edison","TEN - TWENTY - SIX INVESTORS LP","TEN-TWENTY -SIX INVESTOR, LP","21 EAST 66 STREET 10TH FLR., NEW YORK NY 10021","212 288-7318","CB080905K","0","ROCKMILLS MP-200 (NEW)","2","6.6","2005","5 to 10 years old","2040","ICI MMG-84P (NEW)","#4","129210","90447","13114.815","18735.45","1","2017","Warehouses","3","M 04","* 214,780","1","10","0","1","1928",,,"40.749065","-74.003183","99","1012384","1006970031","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007050046","516 WEST 34 STREET","10001","Manhattan","Con Edison","BAUMAN 34TH ST. LLC % GEORGE COMFORT & SON","GEORGE COMFORT & SONS","200 MADISON AVENUE, NEW YORK NY 10016","212 481-1122","CB079305Z","2014","RO0CKMILLS MP-200 (NEW)","2","6.6","2005","5 to 10 years old","2040","INDUSTRIAL COMBUSTION DEG-84P (NEW)","#6","121545","85082","12762.23","18231.75","1","2015","Loft Buildings","3","M 04","* 265,562","4","12","0","6","1910",,,"40.754985","-74.000119","99","1080338","1007050039","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007060017","527 WEST 34 STREET","10001","Manhattan","Con Edison","DOWNING MANAGEMENT CORP.","DOWNING MGT/SUITE 1204","12 EAST 49 STREET, MANHATTAN NY 10017","212-750-4299","CA185680N","0","ROCKMILLS MP4-132","1","5.3","1980","26 to 30 years old","2015","ICI MEG 54 P","#4","41063","28744","4167.793","5953.99","0",,"Office Buildings","3","M 04","* 81,000","1","6","0","0","1947",,,"40.75532","-74.00087","99","1000000","1007060017","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007100011","528 WEST 39 STREET","10018","Manhattan","Con Edison","MERCEDES-BENZ MANHATTAN INC.","MERCEDES-BENZ MANHATTAN I","536 WEST 41 STREET, MANHATTAN NY 10036","212 629 1600","CA172093X","0","FEDERAL FST 125","1","4.8","1993","16 to 20 years old","2028","I.C.I. MMG-54 P","#4","34558","24190","3507.637","5010.91","1","2020","Garages & Gasoline Stations","3","M 04","* 51,845","1","4","0","1","1929",,,"40.758268","-73.998177","117","1012524","1007100011","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007190029","421 WEST 21 STREET","10011","Manhattan","Con Edison","HERON PROPERTIES MGMT.LTD.","HERON PROPERTIES MGMT.LTD","850 THIRD AVENUE 16TH FLOOR, MANHATTAN NY 10022","212-753-3210","CA030287K","0","FEDERAL FST -60","1","2.6","1987","21 to 26 years old","2022","INDUSTRIAL COMBUSTION MMG-28","#4","57147","40003","5757.283","8224.69","0",,"Elevator Apartments","3","M 04","* 26,800","1","6","36","36","1950",,,"40.745565","-74.003093","89","1012629","1007190029","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007217501","470 WEST 24 STREET","10011","Manhattan","Con Edison","LONDON TERRACE TOWERS","LONDON TERR.TOWR/KREISEL","405 WEST 23 STREET, MANHATTAN NY 10011","718-367-9800","CA245371L","2014","ARCO UNKNOWN","2","10.1","1971","36 - 40 year old","2010","TODD A0-11","#6","197100","137970","11037.6","15768","1","2021","Condominiums","3","M 04","* 68,810","2","19","702","731","1932","Yes",,"40.747926","-74.0027","93","1067979","1007217501","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007217501","470 WEST 24 STREET","10011","Manhattan","Con Edison","KATHY STANIS","470 WEST 24TH STREET OWNERS CORP.","470 W. 24TH STREET, NEW YORK NY 10017","XXX","CA186096Z","2015","FEDERAL FST-300","1","12.62","1996","11 to 15 years old","2031","NEW HEVE DEG-145 (P)","#6","131400","91980","13797","19710","1","2021","Condominiums","3","M 04","* 68,810","2","19","702","731","1932","Yes",,"40.747926","-74.0027","93","1067979","1007217501","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007217501","470 WEST 24 STREET","10011","Manhattan","Con Edison","INSIGNIA RESIDENTIAL - ACCOUNT EXECUTIVE","410 WEST 24TH STREET OWNERS","410 WEST24TH STREET OWNERS, MANHATTAN NY 10011",,"CA186196X","2015","NEW FEDERAL (EASTMOND) FST 300","1","12.62","1996","11 to 15 years old","2031","NEW HEVE (ICI)DEG-145 P","#6","131400","91980","13797","19710","1","2021","Condominiums","3","M 04","* 68,810","2","19","702","731","1932","Yes",,"40.747926","-74.0027","93","1067979","1007217501","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007217501","470 WEST 24 STREET","10011","Manhattan","Con Edison","INSIGNIA MANAGEMENT","410 WEST 24TH STREET OWNERS CORP.","675 THIRD AVENUE, MANHATTAN NY 10017",,"CA231681J","2015","FEDERAL FST 400","1","16.5","1981","26 to 30 years old","2016","INDUSTRIAL COMBUSTION DEG - 175P","#6","363048","254134","37208.21","53154.59","1","2021","Condominiums","3","M 04","* 68,810","2","19","702","731","1932","Yes",,"40.747926","-74.0027","93","1067979","1007217501","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007217501","470 WEST 24 STREET","10011","Manhattan","Con Edison","NSIGNIA MANAGEMENT","470 WEST 24th STREET OWNERS c/o DOUGLAS ELLIMAN","675 THIRD AVENUE, MANHATTAN NY 10017","212-350-2800","CA248381Z","2015","FEDERAL FST-400","1","17.7","1981","26 to 30 years old","2016","HEVE-OIL DEG 175P","#6","343684","240579","14175","20250","1","2021","Condominiums","3","M 04","* 68,810","2","19","702","731","1932","Yes",,"40.747926","-74.0027","93","1067979","1007217501","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007220026","415 WEST 24 STREET","10011","Manhattan","Con Edison","SILVERBOW REALTY COMPANY.","SILVERBOW REALTY COMPANY.","309 WEST 109 STREET, MANHATTAN NY 10025","XXX","CA203595P","0","ROCKMILLS MP-90","1","3.79","1995","11 to 15 years old","2030","INDUSTRIAL COMB. DEG-42 (P)","#4","29675","20772","3011.9618","4302.8","0",,"Elevator Apartments","3","M 04","* 42,204","1","6","65","65","1926",,,"40.747456","-74.001552","93","1012797","1007220026","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007227501","418 WEST 25 STREET","10001","Manhattan","Con Edison","418 WEST 25 STREET ASSOC.","420 WEST INVESTORS,LLC","86 CHAMBERS STREET, NEW YORK NY 10007","212 748-8900","CA341595K","2014","FEDERAL FST-200","1","7.77","1995","11 to 15 years old","2030","INDUSTRIAL COMB. DEG-84 (P)","#6","59663","41764","6264.5625","8949.38","1","2022","Condominiums","3","M 04","* 94,597","1","9","79","79","1912","Yes",,"40.748088","-74.001173","93","1087713","1007227501","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007290163","424 WEST 33 STREET","10001","Manhattan","Con Edison","GEORGE ALLEN FOWLKES","NEWMARK KNIGHT FRANK","125 PARK AVE, MANHATTAN NY 10017","212-227-0784","CA240368H","2015","ROBB ENG CO. HRT BRICKSET","1","14","1968","41 - 45 years old","2010","S.T. JOHNSON A 53 HIM","#6","146000","102200","15330","21900","1","2019","Office Buildings","3","M 04","* 165,600","1","13","0","11","1913",,,"40.753099","-73.997704","103","1012841","1007290163","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007290163","424 WEST 33 STREET","10001","Manhattan","Con Edison","424 W.33RD ST.ASSOCIATES","424 WEST 33rd STREET,LLC","424 WEST 33 STREET, MANHATTAN NY 10001","212-244-6363","CA255781N","2015","FEDERAL FST 300","1","14","1981","26 to 30 years old","2016","ICI DEG 145 P","#6","208308","145816","21105","30150","1","2019","Office Buildings","3","M 04","* 165,600","1","13","0","11","1913",,,"40.753099","-73.997704","103","1012841","1007290163","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007310054","423 WEST 33 STREET","10001","Manhattan","Con Edison","CHURCH OF ST. MICHAELS","CHURCH OF ST. MICHAELS","125 PARK AVE, NEW YORK NY 10454",,"CA335186Z","0","FEDERAL FST 150","1","5.6","1986","21 to 26 years old","2021","HEVE ME63P","#4","44100","30870","4476.15","6394.5","0",,"Churches, Synagogues, etc.","3","M 04","* 14,812","1","6","0","3","1900",,,"40.753069","-73.997593","103","1012851","1007310054","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007310060","430 WEST 34 STREET","10001","Manhattan","Con Edison","CONVENTION OVERLOOK CORP.","CONVENTION OVERLOOK CORP.c/o LAWRENCE","430 WEST 34TH ST., MANHATTAN NY 10001",,"CA332690Y","0","FEDERAL FST-200","2","8.2","1990","16 to 20 years old","2025","ICI DEG-84P","#4","91922","64346","9416.4263","13452.04","1","2021","Elevator Apartments","3","M 04","* 108,402","1","17","178","178","1963",,"Yes","40.753816","-73.997354","103","1012853","1007310060","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007310065","440 WEST 34 STREET","10001","Manhattan","Con Edison","JANOFF & OLSHAN INC.","JANOFF & OLSHAN AGENCY","654 MADISON AVE , MANHATTAN NY 1065","212-362-5822","CA292287K","2014","FEDERAL FST 250","1","10.36","1987","21 to 26 years old","2022","ICI DEG 105 P","#6","100156","70109","10500","15000","1","2021","Elevator Apartments","3","M 04","* 119,194","1","16","134","134","1928",,,"40.754022","-73.997842","103","1012854","1007310065","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007347501","438/448 WEST 37 STREET","10018","Manhattan","Con Edison","ANDREWS BUILDING CORP.","ANDREWS BUILDING CORP.","666 BROARDWAY 12TH FL., MANHATTAN NY 10012","212-529-5688","CA190989H","2013","FEDERAL FST 300","1","11.9","1989","21 to 26 years old","2024","ICI DEG 145 S","#6","93294","65306","9796.5","13995","1","2014","Condominiums","3","M 04","* 178,173","1","13","52","73","1915","Yes",,,,,,,
"1007360001","500 10 AVENUE","10018","Manhattan","Con Edison","HOWARD INTERNATIONAL CORP.","HOWARD INTERNATIONAL CORP","475 10 AVENUE, MANHATTAN NY 10018","718-596-6218","CA281969Y","0","TITUSVILLE 7218","2","4.5","1969","41 - 45 years old","2010","ENTERPRISE G 3","#4","104755","73329","10552.15","15074.5","0",,"Utility Bureau","3","M 04","0","0","0","0","0","0",,,"40.757271","-73.997177","115","1088181","1007360001","Clinton"
"1007380008","351/355 WEST 14 STREET","10014","Manhattan","Con Edison","CHELSEA VILLAGE LLC % COOPER SQ. RLTY.","CHELSEA VILLAGE LLC % COOPER SQ. RLTY.","6 EAST 43 STREET, NEW YORK NY 10017","212 634-5407","CB025807X","0","FEDERAL FST 50 (NEW)","1","1.6","2007","Fewer than 5 years old","2042","ICI MMG-22","#4","15877","11114","1611.617","2302.31","0",,"Walk-Up Apartments","3","M 04","* 28,023","2","5","69","71","1885",,,,,,,,
"1007420022","319 WEST 18 STREET","10011","Manhattan","Con Edison","319 W.18 ST OWN%BUCHBINDER&WARREN","BUCHBINDE & WARREN,LLC 319 W. 18TH","1 UNION SQUARE WEST, MANHATTAN N.Y. 10003","212 243-6722","CB382300H","0","BEST 5A-60","1","2.8","2000","5 to 10 years old","2035","ICI MMG 28","#4","24638","17246","2500.7063","3572.44","0",,"Elevator Apartments","3","M 04","* 33,900","1","6","60","60","1928",,,"40.742595","-74.00149","89","1013101","1007420022","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007420049","320 WEST 19 STREET","10011","Manhattan","Con Edison","CHELSA 19TH OWNERS CORP.","CHELSEA 19TH OWNERS CORP.","408 WEST 57 STREET, NEW YORK NY 10019","212 757-5220","CB010409Z","0","FEDERAL FST - 50 (NEW)","1","1.6","2009","Fewer than 5 years old","2044","ICI MMG - 22 (NEW)","#4","15878","11114","1611.62","2302.31","0",,"Elevator Apartments","3","M 04","* 22,700","2","5","34","34","1900",,,"40.743183","-74.001112","89","1084977","1007420049","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007427501","305 WEST 18 STREET","10011","Manhattan","Con Edison","THE 305 CONDOMINIUM","THE 305 CONDOMINIUM%BUCHBINDER & WARREN","1 UNION SQUARE WEST, MANHATTAN NY 10003",,"CA082898Y","0","BEST 5C90","1","3.72","1998","11 to 15 years old","2033","INDUSTRIAL COMP. MMG-42 P","#4","29127","20389","2956.3905","4223.42","1","2022","Condominiums","3","M 04","* 35,239","1","6","60","60","1950","Yes",,"40.742475","-74.001205","89","1013132","1007427501","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007430038","301 WEST 19 STREET","10011","Manhattan","Con Edison","MANHATTAN ASSOCIATES","MANHATTAN ASSOC. REALTY LLC.","305A EAST 19 STREET, MANHATTAN NY 10011","212-727-8208","CA229982K","0","FEDERAL FST-150","1","5.02","1982","26 to 30 years old","2017","I.C.I. DEG 63-P","#4","89425","62598","5365.5","7665","1","2013","Walk-Up Apartments","3","M 04","* 77,712","1","6","100","103","1925",,,"40.743026","-74.000696","89","1013219","1007430038","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007440040","205 8 AVENUE","10011","Manhattan","Con Edison","205 8TH AVENUE CORP.","205 8TH AVENUE CORP.","1145 LIBERTY AVENUE, BROOKLYN NY 11208","718-277-4571","CA047960M","0","CROTTY CSM35","1","1.5","1960","46 - 50 years old","2010","I.C.I. AL3C","#4","18068","12647","1542.8","2204","0",,"Walk-Up Apartments","3","M 04","* 10,800","1","5","10","11","1900",,,"40.743696","-73.999657","89","1013266","1007440040","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007440043","300 WEST 21 STREET","10011","Manhattan","Con Edison","ZEV FELDSTEIN","DORALREALTY LLC.","301 WEST 22 STREET, MANHATTAN NY 10011","212 989-0955","CA401285R","0","ROCKMILLS MP-50","1","2.04","1985","21 to 26 years old","2020","I.C.I. MMG-22","#4","14819","10373","1504.1285","2148.76","0",,"Elevator Apartments","3","M 04","* 25,924","1","6","35","40","1930",,,"40.744179","-73.999848","89","1013268","1007440043","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007460038","301 WEST 22 STREET","10011","Manhattan","Con Edison","ABRAHAM FELDSTEIN","ABRAHAM FELDSTEIN","301 WEST 22 STREET, MANHATTAN NY 10011","212 989 0955","CA228493P","0","ROCKMILLS MP #80","1","3.36","1993","16 to 20 years old","2028","INDUSTRIAL COMBUSTION MMG-34 P","#4","27101","18971","2750.7718","3929.67","0",,"Walk-Up Apartments","3","M 04","* 38,802","1","6","44","50","1910",,,"40.744816","-73.999394","93","1013361","1007460038","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007470028","315 WEST 23 STREET","10011","Manhattan","Con Edison","315 W 23 STREET OWNERS C/O MAXWELL-KATE","MAXWELL-KATES,INC.","9 E.38 ST6TH , MANHATTAN NY 10016",,"CA019978M","0","ROCKMILLS MP4-122","2","10.1","1978","31 to 35 years old","2013","IRON FIREMAN A06-6.3-RK","#4","45625","31938","4630.9375","6615.63","1","2017","Elevator Apartments","3","M 04","* 120,010","1","13","75","76","1926",,"Yes","40.745601","-73.999192","93","1013456","1007470028","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007530048","312 WEST 30 STREET","10001","Manhattan","Con Edison","PRIME REALTY SERVICES LLC","WIENER REALTY","P.O. BOX 1920, NEW YORK NY 10116","718 855-6110","CB000903J","0","FEDERAL - FST- 100 (NEW)","1","3.34","2003","5 to 10 years old","2038","ICI-DEG-42P (NEW)","#4","31864","22305","3234.2975","4620.43","1","2013","Elevator Apartments","3","M 04","* 53,449","1","11","61","61","1925",,,"40.749954","-73.995969","97","1013497","1007537502","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007530051","320 WEST 30 STREET","10001","Manhattan","Con Edison","CHELSEA TOWN COMPANY","CHELSEA TOWN,LLC c/o HOFFMAN MANAGEMENT","300 WEST 55 STREET SUITE (2S), MANHATTAN NY 10019","212-247-4975","CA393784Y","2015","FEDERAL FST-100","1","4.1","1984","26 to 30 years old","2019","HEVE MEG-42P","#6","32850","22995","3449.25","4927.5","1","2013","Elevator Apartments","3","M 04","* 62,824","1","7","67","68","1964",,,"40.750025","-73.996127","97","1013498","1007530051","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007540021","327 WEST 30 STREET","10001","Manhattan","Con Edison","CHELSEA TOWN HEATING","CHELSEA TOWN SERIES LL, LLC%HOFFMAN MGMT","300 WEST 55 STREET, NEW YORK NY 10019",,"CA393884L","0","FEDERAL FST-90","1","3.6","1984","26 to 30 years old","2019","I.C.I. MEG 42 (P)","#4","24637","17246","2586.99","3695.7","0",,"Elevator Apartments","3","M 04","* 40,016","1","7","62","62","1963",,,"40.750091","-73.996239","103","1013522","1007540021","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007540028","319 WEST 30 STREET","10001","Manhattan","Con Edison","PR 30 LLC","PR 30 LLC","250 WEST 15TH STREET, NEW YORK NY 10011","212 924-7991","CB161703X","0","BEST (NEW) 5A-70","1","2.34","2003","5 to 10 years old","2038","ICI (EXTG) MMG-34S","#4","21681","15177","2200.6215","3143.75","0",,"Walk-Up Apartments","3","M 04","* 4,876","1","4","12","12","1920",,,"40.750023","-73.996077","103","1013526","1007540028","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007570031","461 8 AVENUE","10001","Manhattan","Con Edison","A.K.A. 5 PENN PLAZA","5 PENN PLAZA LLC%CB RICHARD ELLIS REAL ESTATE","5 PENN PLAZA, NEW YORK NY 10001","212-868-4557","CA129282L","0","ROCKMILLS MP-450","2","18.9","1982","26 to 30 years old","2017","HEV-E-OIL DEG-210P","#4","284761","199333","28684.502","40977.86","1","2017","Office Buildings","3","M 04","* 607,425","1","24","0","7","1917",,,"40.751628","-73.993882","103","1013547","1007570031","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007580028","311 WEST 34 STREET","10001","Manhattan","Con Edison","MAN.CENTER STUDIOS I","MANHATTAN CENTER STUDIO","311 WEST 34 STREET, MANHATTAN NY 10001",,"CA413584P","0","FEDERAL FST-125","2","4.9","1984","26 to 30 years old","2019","HEVE MEG-54P","#4","82741","57919","8335.6875","11908.13","1","2018","Cultural & Public Assembly","3","M 04","* 149,436","1","9","0","0","1906",,,"40.752463","-73.994088","111","1013560","1007580028","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007580082","370 WEST 35 STREET","10001","Manhattan","Con Edison","9TH AVE.ASSOC./MURRYHILL","PARAMOUNT GROUP,INC.A/A/F 440 Ninth Ave,L.P.","440 NINTH AVENUE, MANHATTAN NY 10001","212-244-3874","CA126271M","0","FITZGIBBON (UNKNOWN)","1","7","1971","36 - 40 year old","2010","RAY AR 131, SIZE 6","#4","127750","89425","13413.75","19162.5","1","2018","Office Buildings","3","M 04","* 342,596","1","18","0","1","1927",,,"40.753629","-73.994828","111","1013562","1007580082","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007590024","329 WEST 35 STREET","10001","Manhattan","Con Edison","DUE MILA REATLY GROUP LLC.","VIKING MGMT. REALTY LLC.","P.O.B. 3545, QUEENS NY 11040","718-343-1336","CA283985N","0","BEST BOILER CO 4A-55","1","2.3","1985","21 to 26 years old","2020","HEV-E-OIL MM-28","#4","11952","8366","2426.256","3466.08","0",,"Walk-Up Apartments","3","M 04","* 9,590","1","5","15","15","1920",,,"40.753283","-73.993969","111","1013568","1007590024","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007590031","315 WEST 35 STREET","10001","Manhattan","Con Edison","315 W 35TH ASSOCIATES LLC","315 W 35 Associates,LLC-ATT:101 DEVEL.GROUP","590 5TH AVE, NEW YORK NY 10036-4702",,"CA282596P","0","FEDERAL FST-80","1","3.4","1996","11 to 15 years old","2031","INDUSTRIAL COMB. MMG-34 (P)","#4","24902","17431","2527.5327","3610.76","1","2019","Loft Buildings","3","M 04","* 62,632","1","14","5","16","1927",,,"40.753162","-73.993684","111","1013574","1007590031","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007590045","519 8 AVENUE","10018","Manhattan","Con Edison","KAUFMAN MANAGEMENT","KAUFMAN MANAGEMENT","450 7 AVENUE, NEW YORK NY 10123","212 563-6252","CB071405Y","2015","BEST 5E-350 (NEW)","1","11.7","2005","5 to 10 years old","2040","INDUSTRIAL COMBUSTION DEG-145P (NEW)","#6","52002","36401","5460.21","7800.3","1","2019","Loft Buildings","3","M 04","* 330,291","1","25","0","36","1927",,,"40.753385","-73.992604","111","1013576","1007590045","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007590059","330 WEST 36 STREET","10018","Manhattan","Con Edison","HOTEL BARBOUR EAGLE INC","PRAXIS HOUSING","17 BATTERY PLACE,307, MANHATTAN NY 10004","718 946 4000","CA388592N","0","ROCKMILLS MP-70","1","2.8","1992","16 to 20 years old","2027","ICI MMG 30","#4","12000","8400","1218","1740","0",,"Hotels","3","M 04","* 24,444","1","8","0","3","1920",,,"40.753909","-73.993564","111","1013581","1007590059","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007600012","347 WEST 36 STREET","10018","Manhattan","Con Edison","WINOKER REALTY CORP.","WINOKER REALTY CORP.","462 SEVENTH AVE FL. 12-A, MANHATTAN NY 10018","212-519-2021","CA315983N","2014","FEDERAL FST 175","1","6.4","1983","26 to 30 years old","2018","ICI DEG 84P","#6","40032","28022","4200","6000","1","2020","Loft Buildings","3","M 04","* 98,454","1","16","0","34","1928",,,"40.754063","-73.993875","111","1013590","1007600012","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007600021","327 WEST 36 STREET","10018","Manhattan","Con Edison","4 BROS.RLTY/M.FRUCHT","4 BROS.RLTY/M.FRUCHT","2083 EAST 13 STREET, BROOKLYN NY 11229","212-695-7239","CA183881K","2012","FEDERAL FST 125","1","5.2","1981","26 to 30 years old","2016","ICI #DEG 54","#6","28125","19688","2953.125","4218.75","1","2020","Loft Buildings","3","M 04","* 115,763","1","12","0","18","1924",,,"40.75389","-73.993471","111","1013594","1007600021","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007600055","320 WEST 37 STREET","10018","Manhattan","Con Edison","WASSERSTEIN BROS","WASSERSTEIN BROS.","19 WEST 36 STREET, MANHATTAN NY 10018","212 989-6100","CA349787L","2012","FEDERAL FST 70","2","2.81","1987","21 to 26 years old","2022","ICI ME 34 P","#6","52871","37010","5442.969","7775.67","1","2020","Loft Buildings","3","M 04","* 100,244","1","15","0","28","1927",,,"40.754436","-73.992915","111","1013601","1007600055","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007600063","336 WEST 37 STREET","10018","Manhattan","Con Edison","I.G.S.REALTY COMPANY","IGS REALTY CO.","336 WEST 37 STREET, MANHATTAN NY 10018","212-563-1098","CA158081H","2012","ROCKMILLS MP 175","1","7.8","1981","26 to 30 years old","2016","RAY PAEOR-144 SIZE 200","#6","82125","57488","8623.125","12318.75","1","2020","Loft Buildings","3","M 04","* 122,817","1","14","0","48","1928",,,"40.754573","-73.99324","111","1013604","1007600063","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007600063","336 WEST 37 STREET","10018","Manhattan","Con Edison","IGS REALTY CORP.","IGS REALTY CORP.","336 WEST 37 STREET, NEW YORK NY 10018","212 563-1098","CB044005P","2014","ROCKMILLS MP-175 (EXSTG)","1","5.8","2005","5 to 10 years old","2040","ICI DEG-84P (NEW)","#6","46000","32200","4830","6900","1","2020","Loft Buildings","3","M 04","* 122,817","1","14","0","48","1928",,,"40.754573","-73.99324","111","1013604","1007600063","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007607501","315 WEST 36 STREET","10018","Manhattan","Con Edison","WALTER & SAMUELS INC","WALTER & SAMUELS INC.","419 PARK AVENUE SOUTH, MANHATTAN NY 10016","212 685-6200","CA003698L","0","FEDERAL FST-250","1","9.55","1998","11 to 15 years old","2033","INDUSTRIAL COMB. DEG-105 P","#4","68200","47740","7161","10230","1","2020","Condominiums","3","M 04","* 33,425","1","17","20","20","0",,,"40.753785","-73.993229","111","1013595","1007607501","Hudson Yards-Chelsea-Flatiron-Union Square"
"1007610033","545 8 AVENUE","10018","Manhattan","Con Edison","EAST GATE REALTY","EAST GATE REALTY CORP.","1841 BROADWAY,SUITE-215, MANHATTAN NY 10023","212 245-6969","CA250694M","0","ROCKMILLLS MP-200","1","7.77","1994","16 to 20 years old","2029","ICI DED-84P","#4","70000","49000","7350","10500","1","2021","Office Buildings","3","M 04","* 166,874","1","23","0","58","1927",,,"40.754296","-73.991944","111","1013622","1007610033","Hudson Yards-Chelsea-Flatiron-Union Square"
