"publication","boro","board","priority","tracking_code","request","explanation","response","responded_by","responsible_agency","support_by_1","support_by_2","site_street","cross_street_1","cross_street_2","address_no","street","block","lot","postcode","latitude","longitude","council_disctrict","census_tract","bin","bbl","nta"
"20180426","1","06","07","106201907E","Provide more on-street trash cans and recycling containers","There is a desperate need in our district for additional street corner garbage collection cans. The Sanitation Department should purchase and allocate additional collection cans to our district. The need for additional collection cans is particularly acute along our district commercial strips (Arthur Avenue, East Tremont Avenue).","Funding for Basket Collection is baselined in the Agency's Expense Budget. The frequency of collection and location of litter baskets is determined by the Agency.","OMB","Department of Sanitation",,,,,,,,,,,,,,,,,
"20180426","1","06","08","106201908E","Provide more programs in parks or recreational centers","Provide more programming inside parks within Community Board 6. We have large parks such as Tremont Park that would benefit from fitness classes led by the Parks Department.","OMB supports the agency's position as follows: The agency will try to accommodate this issue within existing resources.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","06","09","106201909E","Support nonprofit cultural organizations","Provide more funding for Bronx River Art Center and DreamYard to provide more in school programming for our community","This project was funded in a prior fiscal year and the scope is now underway.","OMB","Department of Cultural Affairs",,,,,,,,,,,,,,,,,
"20180426","1","06","10","106201910E","Other park maintenance and safety requests","There exists a need for additional Park Enforcement Officers throughout the Bronx. 22 Additional Permanent Officers would bring the total number of officers to 75 which would allow better enforcement of quality of life concerns throughout the Bronx.","In the Executive Budget, Citywide personnel/program/equipment funds are maintained in FY 2019. After Adoption, agencies will schedule specific allocations.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","06","11","106201911E","Expand access to public health insurance such as Medicaid","Outreach, education, enrollment assistance and training is needed to increase access to public health insurance for vulnerable communities, such as those who live below the poverty line and/or those who are immigrants.","OMB supports the agency's position as follows: The Agency has programs that provide outreach, education and enrollment assistance needed to increase access to Public Health Insurance.","OMB","Human Resources Administration",,,,,,,,,,,,,,,,,
"20180426","1","06","12","106201912E","Expand code enforcement","Bronx Community Board 6 is requesting funding be allocated for the expansion of code enforcement in city buildings. Often times, building owners and management will fail to comply to city regulations, resulting in unsafe and unhealthy conditions for our residents.","This request has already been funded.","OMB","Department of Buildings",,,,,,,,,,,,,,,,,
"20180426","1","06","13","106201913E","Provide more frequent garbage or recycling pick-up","Southern Boulevard experiences a lot of garbage build up needing to be cleared more frequently.","OMB supports the agency's position as follows: This is not a budget request. The matter in question is an issue of service delivery and/or agency policy.  Contact the Department of Sanitation to determine how best to resolve this issue.","OMB","Department of Sanitation",,,"Southern Boulevard","East Tremont Ave","East Fordham Road",,,,,,,,,,,,
"20180426","1","06","14","106201914E","Provide, expand, or enhance rental assistance programs","According to the Community District Profile for CB6, 52% of households in our district spend 35% or more of their income on rent. Our district has the highest rate of poverty with 43.9% of residents with incomes below the poverty level. Considering these indicators, funding is needed to expand rental assistance programs so that our residents don't end up homeless.","OMB supports the agency's position as follows: The Agency provides services for people who are eligible under certain guidelines.","OMB","Human Resources Administration",,,,,,,,,,,,,,,,,
"20180426","1","06","15","106201915E","Provide more frequent litter basket collection","Litter baskets are frequently filled to the brim and overflowing, contributing to more garbage on the streets and sidewalks.","Funding for Basket Collection is baselined in the Agency's Expense Budget. The frequency of collection and location of litter baskets is determined by the Agency.","OMB","Department of Sanitation",,,,,,,,,,,,,,,,,
"20180426","1","06","16","106201916E","Create or promote programs for education and awareness on nutrition, physical activity, etc.","CB6 communities rank 1st in levels of obesity and 3rd in frequency of diabetes out of all communities in New York City. Increased funding should be provided to community organizations to encourage healthy eating and exercise, as well as expand GrowNYCs Fresh Bodega initiative in CB6.","OMB supports the agency's position as follows: DOHMH is committed to helping New Yorkers live healthier lives. We plan to continue our hard-hitting public service messages. Our Bronx District Public Health Office would be pleased to discuss additional presentations that your community is interested in.","OMB","Department of Health and Mental Hygiene",,,,,,,,,,,,,,,,,
"20180426","1","06","17","106201917E","Help job seekers connect to employment","Bronx Community Board 6 is tied for first in unemployment rates in New York City at 18.2%. Additionally, 31.4% of residents live below the poverty threshold.  More needs to be done directly in our district so that our residents are provided with viable job options to help lift themselves and their families out of poverty. Employment should include the culinary and tech industries.","The agency will try to accommodate this issue within existing resources. OMB supports the agency's position.","OMB","Department of Small Business Services",,,,,,,,,,,,,,,,,
"20180426","1","06","18","106201918E","Study land use and zoning to better match current use or future neighborhood needs","The West Farms area, specifically E 180th between Southern Blvd. to Morris Park Ave should be studied to see if it can be up zoned for higher commercial and residential projects.","OMB supports the agency's position as follows: More information is needed from the community board before making a decision. The community board should contact the DCP Borough Office","OMB","Department of City Planning",,,"East 180th St","Southern Blvd.","Morris Park Ave",,,,,,,,,,,,
"20180426","1","08","26","108201926C","Increase resurfacing miles","TRAFFIC & TRANSPORTATION  Increase resurfacing to fifteen lane miles for FY 2017","OMB supports the agency's position as follows: Resurfacing and milling requests should be directed to the respective NYCDOT Borough Directors of Maintenance.  Each year, the boroughs plan the next season's resurfacing.","OMB","Department of Transportation",,,,,,,,,,,,,,,,,
"20180426","1","06","19","106201919E","Extend library hours or expand and enhance library programs","Currently, only 15 of the citys libraries are open 7 days a week. Increased funding will ensure that at least one branch in every Council District is open 7 days. This is particularly important at this moment, when more people than ever rely on our services, from early literacy to ESOL classes for immigrants and story times for homeless families.","Restoring and/or increasing funding is needed for this request. It is recommended that this request be brought to the attention of your elected officials i.e. Borough President and/or City Council Member.","OMB","New York Public Library",,,,,,,,,,,,,,,,,
"20180426","1","06","20","106201920E","Expand programs to support local businesses and entrepreneurs","Businesses along the East Tremont corridor are in need of assistance. As it exists now, it does not serve to draw customers from outside the neighborhood in. There is little economic activity.","The agency will try to accommodate this issue within existing resources. OMB supports the agency's position.","OMB","Department of Small Business Services",,,"East Tremont Avenue","Southern Boulevard","Webster Avenue",,,,,,,,,,,,
"20180426","1","06","21","106201921E","Provide, expand, or enhance adult literacy programs services","In Bronx Community Board 6, fewer than one in five adults has a college degree (18%), and more than one-third of adults have not completed high school (38%). Adult literacy programs need to be expanded so that the large number of adults without a high school or college degree do not fall behind.","OMB supports the agency's position as follows: In November 2016, HRA announced contract awards for 3 employment programs -- CareerCompass, YouthPathways, and CareerAdvance. The employment programs leave behind the one-size-fits-all approach of the past to offer services that take into account individual needs of HRA clients while providing specialized services for youth, individuals with Limited English Proficiency (LEP), and other groups with specific needs. The new service model will connect individuals on cash assistance with the jobs, training or education that help them build a career and become financially independent.","OMB","Human Resources Administration",,,,,,,,,,,,,,,,,
"20180426","1","06","22","106201922E","Provide or expand occupational skills training programs","The rate of unemployment (18.2%) coupled with the rate of educational attainment (12.3% of residents older than 25 have a college degree) in our district call to focus the need for occupational skills training programs in our district. With rapid development occurring in our district, our community can greatly benefit from construction training and job placement.","The agency will try to accommodate this issue within existing resources. OMB supports the agency's position.","OMB","Department of Small Business Services",,,,,,,,,,,,,,,,,
"20180426","1","06","23","106201923E","Provide programs for homeless veterans","Funding is needed for expanded programming and regular case consultation meetings to ensure chronically homeless veterans are moved into shelters, and that each veteran within the system receive the attention needed to create a pathway to permanent housing for each veteran.","OMB supports the agency's position as follows: The Agency has established Master Leasing to support homeless veterans which includes programs and services to address client's individual needs.","OMB","Department of Homeless Services",,,,,,,,,,,,,,,,,
"20180426","1","06","24","106201924E","Increase home delivered meals capacity","According to the Department of City Planning, 8.2% of residents are senior citizens. More funding is needed for case management agencies to identify the need for home delivered meals for seniors in our community.","Further study by the agency of this request is needed. Therefore, OMB does not take any position.","OMB","Department for the Aging",,,,,,,,,,,,,,,,,
"20180426","1","06","25","106201925E","Support storefront / facade improvements","We request SBS apply for grants to improve storefront facades on East Tremont","OMB supports the agency's position as follows: Due to funding restrictions, SBS does not have the ability to approve this request.","OMB","Department of Small Business Services",,,"East Tremont Ave","Southern Blvd.","Webster Ave",,,,,,,,,,,,
"20180426","1","07","CS","107201924C","Provide surveillance cameras","Install NYPD Security cameras on Bedford Park and Fordham Road. Surveillance cameras are a valuable crime fighting tool, but there are still many areas in our community that lack camera coverage.","Due to fiscal constraints, the availability of funds is uncertain.","OMB","Police Department",,,,,,,,,,,,,,,,,
"20180426","1","07","CS","107201925C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","The last major rehabilitation of Mosholu Parkway took place nearly forty years ago.  In the meantime, the park has been allowed to fall apart with an increasing number of benches out of service, stone pillars crumbling and fencing falling apart.  The board calls on the department to work with DOT to undertake a total rehabilitation of Mosholu Parkway.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","07","CS","107201926C","Renovate or upgrade existing precinct houses","The 52nd Precinct House is a historic landmark with its trademark Tower Clock, which is not currently operational.  The board requests that the Tower Clock needs to be repaired.","Due to fiscal constraints, the availability of funds is uncertain.","OMB","Police Department",,,,,,"3016","Webster Avenue",,,,,,,,,,
"20180426","1","07","CS","107201927C","Create a new, or renovate or upgrade an existing public library","Replace the roof and restore the exterior Masonry at the Mosholu Branch Library.  The Mosholu Branch is in need of this work to ensure the safety of the workers and users of the library.","This project was funded in a prior fiscal year and the final design contract has been let.","OMB","New York Public Library","Residents of Norwood",,,,,,,,,,,,,,,,
"20180426","1","07","CS","107201928C","Create a new, or renovate or upgrade an existing public library","Fund Replacement of windows at the Mosholu Branch Library.  Replacement of select windows are needed to ensure protection from the elements and to replace broken/damaged pieces.","Further study by the agency of this request is needed. Therefore, OMB does not take any position.","OMB","New York Public Library","Norwood Residents",,,,,,,,,,,,,,,,
"20180426","1","07","CS","107201929C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Repair the stone pillars on the eastbound and westbound lanes of Mosholu Parkway Main road and service road from Webster to Bainbridge Avenues. Some of these pillars have been damaged by motor vehicle accidents.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation","Norwood and Bedford Park residents",,"Mosholu Parkway","Webster Avenue","Bainbridge Avenues",,,,,,,,,,,,
"20180426","1","07","CS","107201930C","Provide a new, or new expansion to, a building in a park","Allocate additional capital funding for the Poe Parks Cottage and Community Center.  Poe Park has experienced an influx of community residents and tourist visiting and participating in community programs.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","07","CS","107201931C","Create a new, or renovate or upgrade an existing public library","Replace the HVAC system at the Mosholu Branch Library.  The HVAC system at the Mosholu Branch needs to be replaced.","This project was funded in a prior fiscal year and the final design contract has been let.","OMB","New York Public Library","Norwood Residents",,,,,,,,,,,,,,,,
"20180426","1","07","CS","107201932C","Install streetscape improvements","Improved streetscapes can be a vital tool in helping to attract and retain quality businesses and improve public safety.  Streetscape investment would be particularly useful in the Webster Avenue area to support the types of development envisioned in the Webster Avenue Vision Plan.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,"Webster Avenue","East Mosholu Parkway North","East Fordham Road",,,,,,,,,,,,
"20180426","1","07","CS","107201933C","Create a new, or renovate or upgrade an existing public library","Replace the ejector pump at the Mosholu Branch Library.   Work is needed on this issue to assure the continued operation of the facility.","This project was funded in a prior fiscal year and the final design contract has been let.","OMB","New York Public Library","Norwood Residents",,,,,,,,,,,,,,,,
"20180426","2","15","37","215201937E","Provide better park maintenance","Our parks need more personnel to maintain them on a daily basis.","The agency has stated that they will try to accomodate this request with existing resources. OMB supports this.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","07","CS","107201934C","Create a new, or renovate or upgrade an existing public library","Install security systems in Libraries within Community District #7, especially at the Bronx Library Center and the Mosholu Branch.  Security is a growing concern among patrons of the libraries and the installation of security cameras would assist in the solving of crimes that occur on and/or adjacent to the buildings and also serve as a passive deterrent.","The agency recommends funding this budget request, but at this time the availability of funds is uncertain. OMB supports the agency's position.","OMB","New York Public Library","Library Patrons",,,,,,,,,,,,,,,,
"20180426","1","07","CS","107201935C","Provide shotspotters","The 52nd Precinct is among the pilot locations for the Shotspotter system, but the system currently does not cover the most problematic areas in the precinct.  An expansion of the system to the whole precinct would be an invaluable tool in helping out precinct address rising gun violence in our community.","The agency has stated that they will try to accomodate this request with existing resources. OMB supports this.","OMB","Police Department",,,,,,,,,,,,,,,,,
"20180426","1","07","CS","107201936C","Provide a new or expanded park or amenity (i.e. playground, outdoor athletic field)","Construct a new Skateboard Park at Williamsbridge Oval.  Our community lacks any type of park space for use by skateboarders. Many youth groups have requested CB & to assist  them in obtaining funds for a new skateboard park in Williamsbridge Oval.","OMB supports the agency's position as follows: This project was funded in a prior fiscal year and the project is currently in procurement.","OMB","Department of Parks and Recreation","Youth Advocates","Park Advocates",,,,,,,,,,,,,,,
"20180426","1","07","CS","107201937C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Convert Whalen Park into a modern passive Recreation Center.  The board believes that Whalen Park needs to be upgraded to provide a safe place for residents. Currently, this park is severely underutilized and has become a site frequented by homeless individuals. A modern passive recreation area at this location adjacent to the library, would draw more people and children to this location.","OMB supports the agency's position as follows: Work on this project/program has either been completed or will be finished in FY 2018.","OMB","Department of Parks and Recreation","Norwood Residents",,,,,,,,,,,,,,,,
"20180426","1","07","CS","107201938C","Other transit infrastructure requests","Fund creation of commercial real estate spaces in the east Fordham Road D Train Station.  These station hallways are vastly underutilized and are in the heart of the major business corridor in our district. Creating retail space in these stations will produce new businesses, job opportunities  and provide services to commuters that do not typically exist in the Bronx but are found throughout other stations in the transit system. Additionally, creating more uses in this space can lead to collaboration between businesses and the MTA to renovate this station.","For information regarding the status of this Request, contact the Transit Authority directly at telephone number 646-252-2660.","OMB","Transit Authority","MWBE Advocates","Business Advocates",,,,,,,,,,,,,,,
"20180426","1","07","CS","107201939C","Reconstruct streets","Fund Coles Lane as a Pedestrian Street with ADA accessibility.  Coles Lane is a deteriorated street with uneven steps , broken pedestrian pavement and poor drainage. It is not accessible to wheel chair bound residents who are trying to access the Bronx Library Center from Bainbridge Avenue. Instead they must traverse Fordham Road to get to the library. additionally, Coles Lanes does not have any lighting and is an unwelcoming area after sunset. We request that DOT repair the pavement, convert the steps so that it is ADA accessible and provide upgraded street lighting.","The agency has stated that they will try to accomodate this request with existing resources. OMB supports this.","OMB","Department of Transportation","Fordham Bedford Housing Corp.","ADA Advocates and neighborhood residents.","Coles Lane","Bainbridge Avenues",,,,,,,,,,,,,
"20180426","1","07","CS","107201940C","Provide a new or expand an existing middle/intermediate school","Replace trailors at PS 56 and construct a Munti-story Building with a Ground floor Gym adjacent to current school.  This school has been identified as one of the handfull of schools in CD 7 that is operating at 200% of capacity. There is no additional space, despaite the fact that there are several temporary sheds serving as classrooms where there was once a playyard. Additionally, the new PS 56 anex on 361 East Gun Hill Road is a former PS 94 annex. We request that DOE/SCA conduct a study and design of a new building at this site and allocate funds for construction of the school.","OMB supports the agency's position as follows: Community District is located in a school district with identified seat need. Projects are in process or have been completed.","OMB","Department of Education","Parents of PS 56","Educational Advocates",,,,"3177","Webster Avenue",,,,,,,,,,
"20180426","1","07","01","107201901C","Provide a new or expand an existing elementary school","Currently, eleven out of our fourteen grade schools are operating overcapacity, with several of these schools severely overcapacity.  Our community is experiencing a large increase in residential development with hundreds of planned housing units across the district.  As a result of these new developments, school overcrowding will continue become a larger issue unless new grade schools are built immediately.","OMB supports the agency's position as follows: Work on this project/program has either been completed or will be finished in FY 2018.","OMB","Department of Education",,,,,,,,,,,,,,,,,
"20180426","1","07","02","107201902C","Make infrastructure investments that will support growth in local business districts","Create Alternative Uses for the Kingsbridge Armory  The proposal to redevelop the Kingsbridge Armory as a the Kingsbridge National Ice Center has been approved by the Community Board. We ask that the city continue to work towards the creation of this ice center and provide any needed infrastructure improvements.","OMB supports the agency's position as follows: Additional detail on this request is required before EDC can make a recommendation.","OMB","Economic Development Corporation","Economic Development advocates.",,,,,"29","W Kingsbridge Rd",,,,,,,,,,
"20180426","1","07","03","107201903C","Make infrastructure investments that will support growth in local business districts","Allocate funding for a Full Service Community Center to include senior, youth and child care services at the former Bronx Library Center located at 2556 Bainbridge Avenue.","This project was funded in a prior fiscal year and the scope is now underway.","OMB","Department of Citywide Administrative Services","Community Advocates",,,,,"2556","Bainbridge Avenue",,,,,,,,,,
"20180426","1","07","04","107201904C","Other animal and pest control requests","There is a need for a full-service, full-time animal shelter in the Bronx.  Presently, the Bronx has only a part-time service which is insufficient for meeting the needs of the borough.","OMB supports the agency's position as follows: This project was funded in a prior fiscal year and the scope is now underway.","OMB","Department of Health and Mental Hygiene",,,,,,,,,,,,,,,,,
"20180426","1","07","05","107201905C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Kossuth Playground is in need of repair and renovation.  Specifically, the board calls on the department to reconstruct the basketball courts and sitting area and provide additional lighting throughout the park.","OMB supports the agency's position as follows: This project was funded in a prior fiscal year and the preliminary design contract has been let.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","07","06","107201906C","Provide a new or expanded park or amenity (i.e. playground, outdoor athletic field)","There is currently a city-owned vacant lot at Oliver Place between Marion and Decatur Avenues.  The site is not only an eyesore for the community, but also has facilitated numerous negative activities including loitering, drug dealing and violent crimes.  The site has long been a target for the development of a new park for community residents, but the resources have never been invested to make this plan a reality.  The city should make a targeted investment to develop a playground or community garden on the lot to address these outstanding issues.","OMB supports the agency's position as follows: The Department of Parks and Recreation does not maintain this facility.","OMB","Department of Parks and Recreation","Bedford Park Residents",,"Oliver Place","Marion Avenues","Decatur Avenues",,,,,,,,,,,,
"20180426","1","07","07","107201907C","Improve accessibility of transit infrastructure, by providing elevators, escalators, etc.","Last year, a new elevator opened at the Kingsbridge Road B/D station making it the first station in the district that is fully accessible.  While we are very thankful for the addition of this elevator, the MTA and other stakeholders must work together to ensure that every station is accessible in the future.","For information regarding the status of this Request, contact the Transit Authority directly at telephone number 646-252-2660.","OMB","Transit Authority",,,,,,,,,,,,,,,,,
"20180426","1","07","08","107201908C","Other water supply system maintenance requests","Create a jogging path around the Jerome Park Reservoir with an entranceway on Goulden Avenue which would provide easier access to residents in the district.  The current plans for the jogging path do not encircle the reservoir and the board has implored the Parks Department and DEP to reopen portions of the reservoir so the Cb#7 residents have easier access to this community amenity.","OMB supports the agency's position as follows: DEP cannot advance this project until legal requirements are met.","OMB","Department of Environmental Protection","Jerome Park Reservoir Advocates","Residents of Community Board #7",,,,,,,,,,,,,,,
"20180426","1","07","09","107201909C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Repair the stone stairs at Williamsbridge Oval Park and make it ADA Accessible.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","07","10","107201910C","Improve traffic and pedestrian safety, including traffic calming","Provide additional capital funds to support the Vision Zero Program for problematic locations with in CB #7, such as Webster Avenue and East Gun Hill Road.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,,,,,,,,,,,,,,,
"20180426","1","07","11","107201911C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Rehabilitate the south end of the tennis Courts at St. James Park.  The south end of the tennis courts at St. James Park are in poor condition and need to be upgraded.","OMB supports the agency's position as follows: This project was funded in a prior fiscal year and the project is currently in procurement.","OMB","Department of Parks and Recreation","CB 7",,,,,,,,,,,,,,,,
"20180426","1","07","12","107201912C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Repair and reconstruct the retaining wall in St. James Park along Creston Avenue and along 192nd Street.  The retaining wall in St. James Park along Creston Avenue has many gaps, cracks and deteriorating masonry along its entire length and is a safety hazard to park goers. The park was recently renovated with Croton Mitigation Funds but repairs to the wall seem to be overlooked.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation","North Fordham Residents","Park Advocates",,,,,,,,,,,,,,,
"20180426","1","07","13","107201913C","Provide new or expand green infrastructure, e.g. greenbelts, bio swales","In addition to repairing catch basins, the board believes that the flooding issue on Mosholu Parkway could be addressed by the construction of green infrastructure such as bio swales along the Parkway.","OMB supports the agency's position as follows: More information is needed from the community board before making a funding decision. The community board should contact the agency.","OMB","Department of Environmental Protection",,,,,,,,,,,,,,,,,
"20180426","1","07","14","107201914C","Repair or provide new street lights","Requesting the placement of a light which would illuminate the flagpole at the intersection of Jerome and Bainbridge Avenues.  ( Woodlawn Station )  The flagpole serves at this location is part of a veterans  memorial, but cannot be seen at night and is in need of proper lighting.","For information regarding the status of this Request, contact the Transit Authority directly at telephone number 646-252-2660.","OMB","Transit Authority",,,"Bainbridge Avenue","Jerome Avenue",,,,,,,,,,,,,
"20180426","1","09","32","109201932C","Renovate other site component","Construct the Stevenson High School Performing Arts and Recreation Center.  Build the proposed center earmarked for this school.","OMB supports the agency's position as follows: Unable to prioritize funding for this project request at this time.","OMB","Department of Education",,,,,,"1980","LAFAYETTE AVENUE",,,,,,,,,,
"20180426","1","07","15","107201915C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Fund repair of the Perimeter fencing at the Williamsbridge Oval Park to address security issues.  There are many portions of the current gate surrounding WBO Park where the iron gates are missing or have been compromised. This provided opportunities for individuals to enter the park after dark and cause a variety of disturbances for neighborhood residents or damage to the park's equipment or center. The repair of this fence around WBO Park will restore the first line of defense to the park and serve as a deterrent to vandalism and other quality of life issues.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation","Residents surrounding Wiliamsbridge Oval Park","Park Advocates",,,,,,,,,,,,,,,
"20180426","1","07","16","107201916C","Provide more housing for medium income households","The recent push to create affordable housing has resulted in additional units for low-income residents in our district.  However, there has been a severe shortage in the availability of affordable units for middle income residents.  The lack of affordable housing has forced many of these residents to leave the area, further depressing the local economy as they are replaced with low-income or special needs populations.","The agency will try to accommodate this issue within existing resources. OMB supports the agency's position.","OMB","Department of Housing Preservation & Development",,,,,,,,,,,,,,,,,
"20180426","1","07","17","107201917C","Provide a new or expanded park or amenity (i.e. playground, outdoor athletic field)","The board calls for the department to fund the creation of Regatta Park on the waterfront at Fordham Landing.  In previous fiscal years, funds had been allocated to start the project, but nonetheless, the project has never gotten off the ground.  A renewed effort should be made to turn this eyesore into a park space for community residents.","OMB supports the agency's position as follows: Further study by the agency of this request is needed.","OMB","Department of Parks and Recreation",,,"Exterior Street","West Fordham Road","University Heights Bridge",,,,,,,,,,,,
"20180426","1","07","18","107201918C","Enhance park safety through design interventions, e.g. better lighting","Purchase and install Flash Cam Security cameras throughout the Parks in Community Board #7 to increase security. The community board has requested these cameras over the last five years. Since then there have been several major incidents that had the cameras been installed they would have acted as a deterrent to these crimes or provided evidence that would have aided law enforcement officials. The board requests that Parks purchase and install these cameras to address this increasing public safety issues.","OMB supports the agency's position as follows: Further study by the agency of this request is needed.","OMB","Department of Parks and Recreation","Residents of CB #7","Park Advocates",,,,,,,,,,,,,,,
"20180426","1","07","19","107201919C","Other transportation infrastructure requests","Build a Municipal Parking Garage for overnight use, merchants, shoppers and residents of Community Board #7. there is a major need for resident and merchant parking in the community.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,,,,,,,,,,,,,,,
"20180426","1","07","20","107201920C","Improve parking operations","DOT should expand the municipal parking garage at East Gunhill Road and Jerome Avenue to allow for more parking availability.","The agency has stated that they will try to accomodate this request with existing resources. OMB supports this.","OMB","Department of Transportation",,,"Jerome Avenue","East Gunhill Road","East 212th Street",,,,,,,,,,,,
"20180426","1","07","21","107201921C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Please install fencing along the perimeter of Devoe Park to provide for better security for the park.","OMB supports the agency's position as follows: This project was funded in a prior fiscal year and the project is currently in procurement.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","07","22","107201922C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Improve access to Frisch Field, which is underutilized, by providing a more direct and improved entrance to the field.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","07","23","107201923C","Roadway maintenance (i.e. pothole repair, resurfacing, trench restoration, etc.)","Sedgwick Avenue and East 198th Street needs to be resurfaced with asphalt. Presently, the street has a concrete base with no asphalt surface.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,,,,,"Sedgwick Ave and East 198th St.",,,,,,,,,,
"20180426","1","08","07","108201907C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Redesign and reconstruction of Bailey Avenue playground. Drains at southeast end of playground require immediate repair to eliminate pools of standing water, which are a health hazard.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","07","01","107201901E","Enhance educational and recreational programs","Provide Additional funding for our Neighborhood Senior Centers.  Senior Centers operate on minimal budgets are highly dependent on additional funding from elected officials and other sources. As these funding sources dry up due to the weakened economy, centers are finding it extremely difficult to maintain basic operations. We request that DFTA increase the base budgets for senior centers without forcing them to turn to RFP's and other external grants. These programs should include a telephone reassurance program and outreach program.","Further study by the agency of this request is needed. Therefore, OMB does not take any position.","OMB","Department for the Aging","District Senior Centers","Senior center participants",,,,,,,,,,,,,,,
"20180426","1","07","02","107201902E","Provide, expand, or enhance the out-of-school youth program for job training and employment services","The Summer Youth Employment Program has been in invaluable tool in equipping youth with valuable job skills while keeping them engaged and out of trouble.  We urge that additional slots be allocated for summer jobs. However, there is currently no youth employment program during the school year.  The department should explore opportunities for youth employment programs to after-school or weekends during the school year.  In doing so, we can ensure that youth can continue to build their job readiness skills while earning money and staying off the streets.","OMB supports the agency's position as follows: DYCD has increased funding in this service area.","OMB","Department of Youth & Community Development",,,,,,,,,,,,,,,,,
"20180426","1","07","03","107201903E","Improve trash removal and cleanliness","The current number of parks personnel assigned to trash removal is insufficient.  Additional personnel are needed for trash removal and general upkeep of community park space.","In the Executive Budget, Citywide personnel/program/equipment funds are maintained in FY 2019. After Adoption, agencies will schedule specific allocations.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","07","04","107201904E","Enhance park safety through more security staff (police or parks enforcement)","Additional PEP officers are needed to patrol our parks and playgrounds to address various quality of life issues including vandalism, illegal barbecuing, etc.","In the Executive Budget, Citywide personnel/program/equipment funds are maintained in FY 2019. After Adoption, agencies will schedule specific allocations.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","07","05","107201905E","Provide, expand, or enhance after school programs for elementary school students (grades K-5)","After-school programs are a critical tool in improving education and keeping kids off the street and positively engaged.  Additional after-school slots are necessary to ensure all children in the district are given the opportunity to utilize these services.","OMB supports the agency's position as follows: Presently, there are a variety of agency-funded programs in the district for this target population.  Additional programs are contingent upon available funding and will be distributed through an RFP process.  Organizations are encouraged to apply.","OMB","Department of Youth & Community Development",,,,,,,,,,,,,,,,,
