DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
1407898-DCA,Business,03/31/2023,Active,09/15/2011,Garage,MP 56 LLC,,201,E 56TH ST,,NEW YORK,NY,10022,2124903460,Manhattan,1,106,4,1038590,1013300004,MN19,108,"Vehicle Spaces: 150, Bicycle Spaces: 15",-73.96768261900469,40.75944323277954,"(40.75944323277954, -73.96768261900469)"
1230569-DCA,Business,03/31/2023,Active,06/15/2006,Garage,"LAURENCE TOWERS GARAGE CO., LLC",,200,E 33RD ST,,NEW YORK,NY,10016,2122139600,Manhattan,1,106,2,1020078,1009130001,MN20,70,"Vehicle Spaces: 157, Bicycle Spaces: 15",-73.97827452453438,40.744906792889005,"(40.744906792889005, -73.97827452453438)"
2078866-DCA,Business,03/31/2023,Active,10/05/2018,Garage,LM BONNEVILLE PARKING LLC,,329,E 22ND ST,,NEW YORK,NY,10010,2127143571,Manhattan,1,106,02,1020572,1009280017,MN21,64,"Vehicle Spaces: 160, Bicycle Spaces: 16",-73.98054685606057,40.73687880155703,"(40.73687880155703, -73.98054685606057)"
1338875-DCA,Business,03/31/2023,Active,11/16/2009,Garage,MANHATTAN PARKING - GOLD CORP.,,220,E 54TH ST,,NEW YORK,NY,10022,2124903460,Manhattan,1,106,5,1038567,1013270037,MN19,98,"Vehicle Spaces: 30, Bicycle Spaces:",-73.96828610043902,40.75804358085777,"(40.75804358085777, -73.96828610043902)"
2098318-DCA,Business,03/31/2023,Active,04/07/2021,Garage,420 EAST 55TH STREET GARAGE LLC,,420,E 55TH ST,,NEW YORK,NY,10022,6465840409,Manhattan,1,106,04,1086869,1013660016,,,"Vehicle Spaces: 68, Bicycle Spaces: 68",-73.96213275164686,40.75626587243504,"(40.75626587243504, -73.96213275164686)"
1182385-DCA,Business,03/31/2023,Active,10/12/2004,Garage,MANHATTAN PARKING GRAMERCY CORP.,,32,GRAMERCY PARK S,,NEW YORK,NY,10003,2124903460,Manhattan,1,106,2,1017928,1008750047,MN21,50,"Vehicle Spaces: 38, Bicycle Spaces:",-73.98464602269662,40.7370111691693,"(40.7370111691693, -73.98464602269662)"
2088364-DCA,Business,03/31/2023,Active,07/17/2019,Garage,MP EAST 26 LLC,,444,2ND AVE,,NEW YORK,NY,10010,2124903460,Manhattan,1,106,02,1078833,1009310001,MN20,66,"Vehicle Spaces: 98, Bicycle Spaces: 10",-73.97984969015599,40.73931053229141,"(40.73931053229141, -73.97984969015599)"
2088538-DCA,Business,03/31/2023,Active,07/22/2019,Garage,MP EAST 29 LLC,,331,E 29TH ST,,NEW YORK,NY,10016,2124903460,Manhattan,1,106,02,1020616,1009350013,MN20,70,"Vehicle Spaces: 64, Bicycle Spaces: 6",-73.97683590776566,40.74108856457637,"(40.74108856457637, -73.97683590776566)"
0367195-DCA,Business,03/31/2023,Active,03/28/1997,Garage,NEW YORK PARKING 51ST STREET CORP.,,251,E 51ST ST,,NEW YORK,NY,10022,212-308-5959,Manhattan,1,106,5,1038472,1013250024,MN19,98,"Vehicle Spaces: 54, Bicycle Spaces: 5",-73.96917140638074,40.75597977288785,"(40.75597977288785, -73.96917140638074)"
1280323-DCA,Business,03/31/2023,Active,03/26/2008,Garage,MP 53 LLC,,250,E 53RD ST,,NEW YORK,NY,10022,2124903460,Manhattan,1,106,5,1087747,1013260501,MN19,98,"Vehicle Spaces: 28, Bicycle Spaces:",-73.96826483518295,40.75722015155255,"(40.75722015155255, -73.96826483518295)"
0906120-DCA,Business,03/31/2023,Active,04/10/1997,Garage,OXFORD PARKING CORP.,,333,E 49TH ST,,NEW YORK,NY,10017,212-308-5959,Manhattan,1,106,5,1080442,1013420012,MN19,98,"Vehicle Spaces: 51, Bicycle Spaces: 5",-73.96807874069368,40.75387699991748,"(40.75387699991748, -73.96807874069368)"
0972256-DCA,Business,03/31/2023,Active,09/25/1997,Garage,EASTSIDE PARKING LLC,,45,SUTTON PL S,,NEW YORK,NY,10022,2127143571,Manhattan,1,106,5,1040721,1013710014,MN19,10601,"Vehicle Spaces: 88, Bicycle Spaces: 8",-73.9618117706841,40.75580464922225,"(40.75580464922225, -73.9618117706841)"
1400292-DCA,Business,03/31/2023,Active,07/18/2011,Garage,"CONNAUGHT CAR PARK, LLC",,300,E 54TH ST,,NEW YORK,NY,10022,2129966363,Manhattan,1,106,5,1039846,1013460049,MN19,98,"Vehicle Spaces: 73, Bicycle Spaces: 7",-73.96635177101938,40.75722509813542,"(40.75722509813542, -73.96635177101938)"
0917447-DCA,Business,03/31/2023,Active,03/20/2003,Garage,211 GARAGE CORP.,,211,E 18TH ST,,NEW YORK,NY,10003,2124730135,Manhattan,1,106,2,1019581,1008990008,MN21,48,"Vehicle Spaces: 70, Bicycle Spaces: 7",-73.98485924525741,40.735586670573056,"(40.735586670573056, -73.98485924525741)"
1328217-DCA,Business,03/31/2023,Active,08/05/2009,Garage,WILLBE PARKING LLC,,318,E 15TH ST,,NEW YORK,NY,10003,2122604305,Manhattan,1,106,2,1020414,1009210051,MN21,48,"Vehicle Spaces: 30, Bicycle Spaces:",-73.98341663930714,40.73259194537532,"(40.73259194537532, -73.98341663930714)"
2091594-DCA,Business,03/31/2023,Active,10/22/2019,Garage,PARK 24 LLC,,200,E 24TH ST,,NEW YORK,NY,10010,2126757777,Manhattan,1,106,02,1019782,1009040050,,,"Vehicle Spaces: 54, Bicycle Spaces: 5",-73.98260299779788,40.73945919772029,"(40.73945919772029, -73.98260299779788)"
1204173-DCA,Business,03/31/2023,Active,03/05/2009,Garage,TUNNEL 34 PARKING LLC,,222,E 34TH ST,,NEW YORK,NY,10016,2126869800,Manhattan,1,106,2,1088117,1009140036,MN20,70,"Vehicle Spaces: 190, Bicycle Spaces: 10",-73.97709429151544,40.74527985017423,"(40.74527985017423, -73.97709429151544)"
2074988-DCA,Business,03/31/2023,Active,07/03/2018,Garage,"LAZ PARKING NEW YORK/NEW JERSEY, LLC","LAZ PARKING NY,NJ  LLC",420,E 20TH ST,,NEW YORK,NY,10009,860-522-7641,Manhattan,1,106,04,1082866,1009720001,MN50,44,"Vehicle Spaces: 510, Bicycle Spaces: 23",-73.97870373393607,40.7343917289481,"(40.7343917289481, -73.97870373393607)"
2074962-DCA,Business,03/31/2023,Active,07/03/2018,Garage,"LAZ PARKING NEW YORK/NEW JERSEY, LLC","LAZ PARKING NY,NJ LLC",527,E 14TH ST,,NEW YORK,NY,10009,860-522-7641,Manhattan,1,106,04,1082885,1009720001,MN50,44,"Vehicle Spaces: 320, Bicycle Spaces: 21",-73.97905154546305,40.729895884616575,"(40.729895884616575, -73.97905154546305)"
2081952-DCA,Business,03/31/2023,Active,02/05/2019,Garage,PROPARK AMERICA NEW YORK LLC,,885,2ND AVE,,NEW YORK,NY,10017,9144786300,Manhattan,1,106,04,1037988,1013210022,MN19,90,"Vehicle Spaces: 227, Bicycle Spaces: 20",-73.96975740741871,40.75319401100529,"(40.75319401100529, -73.96975740741871)"
1340237-DCA,Business,03/31/2023,Active,12/04/2009,Garage,NYULMC A GARAGE CORP.,,530,1ST AVE,,NEW YORK,NY,10016,212-736-7171,Manhattan,1,106,4,1081694,1009620501,MN20,62,"Vehicle Spaces: 147, Bicycle Spaces: 13",-73.9750493993653,40.741659099637815,"(40.741659099637815, -73.9750493993653)"
1312149-DCA,Business,03/31/2023,Active,03/24/2009,Garage,ENTERPRISE 40TH PARKING CORP.,,315,E 40TH ST,,NEW YORK,NY,10016,2127367171,Manhattan,1,106,4,1038646,1013330018,MN19,88,"Vehicle Spaces: 334, Bicycle Spaces: 21",-73.97280563756271,40.74840793133938,"(40.74840793133938, -73.97280563756271)"
1010041-DCA,Business,03/31/2023,Active,05/21/1999,Garage,130 EAST 18TH GARAGE CORP.,,130,E 18TH ST,,NEW YORK,NY,10003,2126744230,Manhattan,1,106,2,1017843,1008730019,MN21,50,"Vehicle Spaces: 84, Bicycle Spaces: 8",-73.98666689384287,40.736330722155344,"(40.736330722155344, -73.98666689384287)"
2080641-DCA,Business,03/31/2023,Active,12/12/2018,Garage,150 EAST 18TH STREET PARKING CORP,,196-202,THIRD AVE,,NEW YORK,NY,10003,2127367171,Manhattan,1,106,02,1017857,1008730040,MN21,50,"Vehicle Spaces: 58, Bicycle Spaces: 6",-73.98558815662872,40.73549893199463,"(40.73549893199463, -73.98558815662872)"
1340052-DCA,Business,03/31/2023,Active,12/02/2009,Parking Lot,NYULMC E GARAGE CORP.,,333,E 38TH ST,,NEW YORK,NY,10016,2127367171,Manhattan,1,106,4,1021925,1009440022,MN20,78,"Vehicle Spaces: 146, Bicycle Spaces: 14",-73.97272691441997,40.74675557397083,"(40.74675557397083, -73.97272691441997)"
2001588-DCA,Business,03/31/2023,Active,12/13/2013,Garage,425 EAST 58 GARAGE CORP,,425,E 58TH ST,,NEW YORK,NY,10022,2128384447,Manhattan,1,106,05,1040637,1013700015,MN19,10601,"Vehicle Spaces: 294, Bicycle Spaces: 21",-73.96170544070753,40.75868385149889,"(40.75868385149889, -73.96170544070753)"
2026063-DCA,Business,03/31/2023,Active,07/23/2015,Parking Lot,310 EAST 46TH STREET PARKING CORP.,,310,E 46TH ST,,NEW YORK,NY,10017,2127367171,Manhattan,1,106,04,1038770,1013380005,MN19,90,"Vehicle Spaces: 67, Bicycle Spaces: 6",-73.96983367446778,40.75215377197153,"(40.75215377197153, -73.96983367446778)"
1089427-DCA,Business,03/31/2023,Active,08/01/2001,Garage,PRESTIGE GARAGE CORP.,,25,SUTTON PL S,,NEW YORK,NY,10022,2127367171,Manhattan,1,106,5,1040722,1013710038,MN19,10601,"Vehicle Spaces: 150, Bicycle Spaces: 15",-73.96129883322268,40.75647968543223,"(40.75647968543223, -73.96129883322268)"
1245680-DCA,Business,03/31/2023,Active,03/01/2013,Garage,340 E. 34 GARAGE CORP.,,340,E 34TH ST,,NEW YORK,NY,10016,2122528726,Manhattan,1,106,2,1021891,1009390038,MN20,70,"Vehicle Spaces: 41, Bicycle Spaces:",-73.97458289714352,40.74422533939709,"(40.74422533939709, -73.97458289714352)"
0980801-DCA,Business,03/31/2023,Active,03/19/1998,Garage,"FIRST AVENUE PARKING, LLC",,630,1ST AVE,,NEW YORK,NY,10016,2127367171,Manhattan,1,106,4,1022060,1009680501,MN19,8601,"Vehicle Spaces: 100, Bicycle Spaces: 10",-73.97246048847664,40.74521021666899,"(40.74521021666899, -73.97246048847664)"
2058977-DCA,Business,03/31/2023,Active,10/04/2017,Garage,"PROPARK AMERICA NEW YORK, LLC",JIFFY JFK,20,WATERSIDE PLZ,AKA 2500 FDR DRIVE,NEW YORK,NY,10010,5163242915,Manhattan,1,106,04,1083709,1009910060,MN20,62,"Vehicle Spaces: 735, Bicycle Spaces: 25",-73.974159755213,40.73725906616648,"(40.73725906616648, -73.974159755213)"
2091164-DCA,Business,03/31/2023,Active,10/04/2019,Garage,99 PARK AVENUE PARKING CORP,,99,PARK AVE,,NEW YORK,NY,10016,2127367171,Manhattan,1,106,04,1019460,1008950001,MN20,80,"Vehicle Spaces: 75, Bicycle Spaces: 8",-73.97866602327828,40.75074494637426,"(40.75074494637426, -73.97866602327828)"
1417427-DCA,Business,03/31/2023,Active,01/20/2012,Garage,NYULMC G GARAGE CORP.,,400,E 35TH ST,,NEW YORK,NY,10016,2127367171,Manhattan,1,106,4,1022057,1009660001,MN19,8601,"Vehicle Spaces: 80, Bicycle Spaces: 8",-73.97283255206597,40.74435943257654,"(40.74435943257654, -73.97283255206597)"
1402662-DCA,Business,03/31/2023,Active,08/05/2011,Garage,330 THIRD PARKING CORP.,,330,3RD AVE,,NEW YORK,NY,10010,2127367171,Manhattan,1,106,2,1018079,1008800042,MN21,68,"Vehicle Spaces: 42, Bicycle Spaces:",-73.98244773596998,40.7398105023886,"(40.7398105023886, -73.98244773596998)"
1418886-DCA,Business,03/31/2023,Active,02/08/2012,Garage,215 EAST 24TH GARAGE CORP.,,215,E 24TH ST,,NEW YORK,NY,10010,2127367171,Manhattan,1,106,2,1019785,1009050006,MN20,66,"Vehicle Spaces: 99, Bicycle Spaces: 10",-73.98209784713143,40.739266987672785,"(40.739266987672785, -73.98209784713143)"
0992903-DCA,Business,03/31/2023,Active,08/18/1998,Garage,"SEVEN ELEVEN CAR PARK, LLC",GGMC,711,3RD AVE,,NEW YORK,NY,10017,2129966363,Manhattan,1,106,4,1037568,1013180001,MN19,90,"Vehicle Spaces: 165, Bicycle Spaces: 16",-73.9732660072224,40.75237419947105,"(40.75237419947105, -73.9732660072224)"
2037397-DCA,Business,03/31/2023,Active,05/10/2016,Garage,45TH STREET PARKING CORP,,825,2ND AVE,,NEW YORK,NY,10017,2127367171,Manhattan,1,106,04,1037574,1013180022,MN19,90,"Vehicle Spaces: 126, Bicycle Spaces: 12",-73.97120560247974,40.75122090905669,"(40.75122090905669, -73.97120560247974)"
1032982-DCA,Business,03/31/2023,Active,05/03/2000,Garage,EAST 28TH STREET GARAGE CORP.,,201,E 28TH ST,,NEW YORK,NY,10016,2128893330,Manhattan,1,106,2,1019888,1009090001,MN20,66,"Vehicle Spaces: 61, Bicycle Spaces: 6",-73.98071499376925,40.741920939027125,"(40.741920939027125, -73.98071499376925)"
2045008-DCA,Business,03/31/2023,Active,10/25/2016,Garage and Parking Lot,155 EAST 55TH STREET PARKING CORP,,155,E 55TH ST,,NEW YORK,NY,10022,2127367171,Manhattan,1,106,04,1036515,1013100027,MN19,100,"Vehicle Spaces: 42, Bicycle Spaces: 0",-73.9694838721553,40.75938333963376,"(40.75938333963376, -73.9694838721553)"
0976183-DCA,Business,03/31/2023,Active,12/09/1997,Garage,EVER-READY PARKING INC.,,330,E 46TH ST,,NEW YORK,NY,10017,2127367171,Manhattan,1,106,4,1038777,1013380035,MN19,90,"Vehicle Spaces: 155, Bicycle Spaces: 16",-73.96950529575057,40.75201095865999,"(40.75201095865999, -73.96950529575057)"
2088362-DCA,Business,03/31/2023,Active,07/17/2019,Garage,MP EAST 29 LLC,,333,E 29TH ST,,NEW YORK,NY,10016,2124903460,Manhattan,1,106,02,1020616,1009350013,MN20,70,"Vehicle Spaces: 83, Bicycle Spaces: 8",-73.97677817755977,40.74106385018922,"(40.74106385018922, -73.97677817755977)"
1182190-DCA,Business,03/31/2023,Active,10/07/2004,Garage,MANHATTAN PARKING EAST 48TH STREET CORP.,,141,E 48TH ST,,NEW YORK,NY,10017,2124903460,Manhattan,1,106,04,1036233,1013037501,,,"Vehicle Spaces: 46, Bicycle Spaces:",-73.97283901234444,40.75506944048477,"(40.75506944048477, -73.97283901234444)"
2088359-DCA,Business,03/31/2023,Active,07/17/2019,Garage,MP EAST 26 LLC,,308,E 26TH ST,,NEW YORK,NY,10010,2124903460,Manhattan,1,106,02,1078833,1009310001,MN20,66,"Vehicle Spaces: 62, Bicycle Spaces: 6",-73.9791639604434,40.739628801484834,"(40.739628801484834, -73.9791639604434)"
2089267-DCA,Business,03/31/2023,Active,08/07/2019,Garage,MP EAST 28 LLC,,479,1ST AVE,,NEW YORK,NY,10016,2124903460,Manhattan,1,106,02,1020613,1009340024,MN20,66,"Vehicle Spaces: 42, Bicycle Spaces: 0",-73.9761036487651,40.74024577628188,"(40.74024577628188, -73.9761036487651)"
2098488-DCA,Business,03/31/2023,Active,04/29/2021,Garage,485 Lexington Garage LLC,,485,LEXINGTON AVE,,NEW YORK,NY,10017,6465840409,Manhattan,1,106,04,1036206,1013010023,,,"Vehicle Spaces: 100, Bicycle Spaces: 10",-73.97399435355865,40.75424353857112,"(40.75424353857112, -73.97399435355865)"
0782517-DCA,Business,03/31/2023,Active,05/15/2006,Garage,EXCELLENT PARKING LLC,,153,E 29TH ST,,NEW YORK,NY,10016,2126869800,Manhattan,1,106,02,1018263,1008850042,,,"Vehicle Spaces: 123, Bicycle Spaces: 12",-73.98138230344809,40.74300797010487,"(40.74300797010487, -73.98138230344809)"
1307939-DCA,Business,03/31/2023,Active,01/23/2009,Garage,315 EAST 21ST STREET CO. LLC,,315,E 21ST ST,,NEW YORK,NY,10010,7188969600,Manhattan,1,106,2,1020545,1009270009,MN21,64,"Vehicle Spaces: 18, Bicycle Spaces:",-73.98098726607365,40.73625032668124,"(40.73625032668124, -73.98098726607365)"
2097371-DCA,Business,03/31/2023,Active,12/31/2020,Garage,301 EAST 40TH STREET PARKING CORP.,,301,E 40TH ST,,NEW YORK,NY,10016,2127367171,Manhattan,1,106,04,1038645,1013330001,,,"Vehicle Spaces: 108, Bicycle Spaces: 11",-73.97301132022025,40.74849306691836,"(40.74849306691836, -73.97301132022025)"
2059471-DCA,Business,03/31/2023,Active,10/17/2017,Garage,TWOTWOTWO 58 GARAGE LLC,,225,E 57TH ST,,NEW YORK,NY,10022,2126869800,Manhattan,1,106,04,1076272,1013317502,MN19,108,"Vehicle Spaces: 52, Bicycle Spaces: 5",-73.96673664415013,40.75992603846913,"(40.75992603846913, -73.96673664415013)"
2098776-DCA,Business,03/31/2023,Active,05/18/2021,Garage,47TH GARAGE LLC,,212,E 47TH ST,,NEW YORK,NY,10017,,Manhattan,1,106,04,1037599,1013207506,,,"Vehicle Spaces: 105, Bicycle Spaces: 11",-73.97161238284878,40.75371324016498,"(40.75371324016498, -73.97161238284878)"
2088230-DCA,Business,03/31/2023,Active,07/15/2019,Garage,HELEN GARAGE LLC,,326,E 49TH ST,,NEW YORK,NY,10017,6469644323,Manhattan,1,106,04,1038935,1013417501,MN19,90,"Vehicle Spaces: 29, Bicycle Spaces: 0",-73.96819061801558,40.753904478329275,"(40.753904478329275, -73.96819061801558)"
2088868-DCA,Business,03/31/2023,Active,07/30/2019,Garage,ABBEY GARAGE LLC,,200,E 32ND ST,,NEW YORK,NY,10016,6469644323,Manhattan,1,106,02,1077352,1009127502,MN20,70,"Vehicle Spaces: 33, Bicycle Spaces: 0",-73.97878717291839,40.744319511976464,"(40.744319511976464, -73.97878717291839)"
2017908-DCA,Business,03/31/2023,Active,02/03/2015,Garage,SP PLUS CORPORATION,,154,E 53RD ST,,NEW YORK,NY,10022,2125025490,Manhattan,1,106,04,1036470,1013070043,MN19,100,"Vehicle Spaces: 149, Bicycle Spaces: 15",-73.97038324675964,40.75810726823517,"(40.75810726823517, -73.97038324675964)"
2098115-DCA,Business,03/31/2023,Active,03/18/2021,Garage,SP PLUS CORPORATION,,329,E 21ST ST,,NEW YORK,NY,10010,2125025490,Manhattan,1,106,02,1020549,1009270018,,,"Vehicle Spaces: 180, Bicycle Spaces: 18",-73.98091510644166,40.73622012246129,"(40.73622012246129, -73.98091510644166)"
2088930-DCA,Business,03/31/2023,Active,07/31/2019,Garage,CASSIE GARAGE LLC,,166,E 34TH ST,,NEW YORK,NY,10016,6469644323,Manhattan,1,106,02,1018502,1008890039,MN20,72,"Vehicle Spaces: 55, Bicycle Spaces: 6",-73.97893097664281,40.746059709646644,"(40.746059709646644, -73.97893097664281)"
2011029-DCA,Business,03/31/2023,Active,07/22/2014,Garage,SP PLUS CORPORATION,,214,E 42ND ST,,NEW YORK,NY,10017,2125025490,Manhattan,1,106,04,1037547,1013150044,MN19,88,"Vehicle Spaces: 115, Bicycle Spaces: 11",-73.97363493016515,40.750414534963774,"(40.750414534963774, -73.97363493016515)"
1418775-DCA,Business,03/31/2023,Active,02/06/2012,Garage,EAST 54TH OPERATING LLC,,245,E 54TH ST,,NEW YORK,NY,10022,6469644323,Manhattan,1,106,5,1038575,1013280021,MN19,108,"Vehicle Spaces: 178, Bicycle Spaces: 12",-73.9678927260891,40.757895255677305,"(40.757895255677305, -73.9678927260891)"
2020549-DCA,Business,03/31/2023,Active,04/06/2015,Garage,CORINTHIAN GARAGE LLC,,330,E 38TH ST,,NEW YORK,NY,10016,646-964-4323,Manhattan,1,106,04,1076166,1009437501,MN20,78,"Vehicle Spaces: 186, Bicycle Spaces: 19",-73.97274135596683,40.746741853644096,"(40.746741853644096, -73.97274135596683)"
2088235-DCA,Business,03/31/2023,Active,07/15/2019,Garage,HELEN GARAGE LLC,,329,E 48TH ST,,NEW YORK,NY,10017,6469644323,Manhattan,1,106,04,1039205,1013417503,MN19,90,"Vehicle Spaces: 121, Bicycle Spaces: 12",-73.96865650960127,40.75330350657198,"(40.75330350657198, -73.96865650960127)"
1100022-DCA,Business,03/31/2023,Active,01/18/2002,Garage,SP PLUS CORPORATION,,425,E 52ND ST,,NEW YORK,NY,10022,2125025490,Manhattan,1,106,04,1040143,1013630037,,,"Vehicle Spaces: 225, Bicycle Spaces: 20",-73.96450857792436,40.754809168948505,"(40.754809168948505, -73.96450857792436)"
1332946-DCA,Business,03/31/2023,Active,06/05/2013,Garage,575 LEX GARAGE LLC,,575,LEXINGTON AVE,,NEW YORK,NY,10022,2128322066,Manhattan,1,106,4,1036461,1013060023,MN19,100,"Vehicle Spaces: 150, Bicycle Spaces: 15",-73.97182746323014,40.757215588426654,"(40.757215588426654, -73.97182746323014)"
2095920-DCA,Business,03/31/2023,Active,07/06/2020,Garage,230 EAST 44TH STREET GARAGE LLC,,228,E 44TH ST,,NEW YORK,NY,10017,6465840409,Manhattan,1,106,04,1037565,1013170030,,,"Vehicle Spaces: 103, Bicycle Spaces: 10",-73.97272487934882,40.75172631231741,"(40.75172631231741, -73.97272487934882)"
2029591-DCA,Business,03/31/2023,Active,10/16/2015,Garage,SP PLUS CORPORATION,,240,E 47TH ST,,NEW YORK,NY,10017,2125025490,Manhattan,1,106,04,1037607,1013207501,MN19,90,"Vehicle Spaces: 37, Bicycle Spaces: 0",-73.97116129485991,40.75352374061433,"(40.75352374061433, -73.97116129485991)"
2097391-DCA,Business,03/31/2023,Active,01/04/2021,Garage,301 EAST 22ND STREET PARKING CORP.,,301,E 22ND ST,,NEW YORK,NY,10010,2127367171,Manhattan,1,106,02,1020569,1009280001,,,"Vehicle Spaces: 53, Bicycle Spaces: 5",-73.98101229110416,40.73707101193419,"(40.73707101193419, -73.98101229110416)"
2070361-DCA,Business,03/31/2023,Active,05/02/2018,Garage,KAPPA PARKING INC,,144,E 17TH ST,,NEW YORK,NY,10003,6468385122,Manhattan,1,106,02,1017822,1008720035,MN21,50,"Vehicle Spaces: 47, Bicycle Spaces: 0",-73.98687631618029,40.73565004743129,"(40.73565004743129, -73.98687631618029)"
2047408-DCA,Business,03/31/2023,Active,01/17/2017,Garage,PARKWIZ LLC,,405,E 56TH ST,,NEW YORK,NY,10022,6462092694,Manhattan,1,106,05,1040467,1013680005,MN19,10601,"Vehicle Spaces: 56, Bicycle Spaces: 6",-73.96300196835493,40.75747658751888,"(40.75747658751888, -73.96300196835493)"
2057385-DCA,Business,03/31/2023,Active,08/23/2017,Garage,PROTO PARKING INC,,250,E 39TH ST,,NEW YORK,NY,10016,6462092694,Manhattan,1,106,04,1020359,1009190034,MN20,78,"Vehicle Spaces: 35, Bicycle Spaces: 0",-73.97441894985758,40.74826008452696,"(40.74826008452696, -73.97441894985758)"
1070435-DCA,Business,03/31/2023,Active,12/29/2000,Garage,EAST 46TH REALTY LLC,,320,E 46TH ST,,NEW YORK,NY,10017,2125999495,Manhattan,1,106,4,1038778,1013380040,MN19,90,"Vehicle Spaces: 49, Bicycle Spaces:",-73.96966768029743,40.75208236495794,"(40.75208236495794, -73.96966768029743)"
1070778-DCA,Business,03/31/2023,Active,01/24/2001,Garage,BAMFORD REALTY LLC,,333,E 56TH ST,,NEW YORK,NY,10022,2123558030,Manhattan,1,106,5,1039984,1013490014,MN19,108,"Vehicle Spaces: 150, Bicycle Spaces: 15",-73.96487852610655,40.758264916679536,"(40.758264916679536, -73.96487852610655)"
1190557-DCA,Business,03/31/2023,Active,03/09/2005,Garage,"EAST 39TH REALTY, LLC",,221,E 38TH ST,,NEW YORK,NY,10016,2125358670,Manhattan,1,106,4,1087340,1009190014,MN20,78,"Vehicle Spaces: 95, Bicycle Spaces: 10",-73.97518785539275,40.74779090072466,"(40.74779090072466, -73.97518785539275)"
1081571-DCA,Business,03/31/2023,Active,05/18/2001,Garage,56TH REALTY LLC,,300,E 56TH ST,,NEW YORK,NY,10022,2123088107,Manhattan,1,106,5,1039975,1013480049,MN19,108,"Vehicle Spaces: 300, Bicycle Spaces: 21",-73.96543429581682,40.75847643011189,"(40.75847643011189, -73.96543429581682)"
2097646-DCA,Business,03/31/2023,Active,02/02/2021,Garage,NINETY PARK GARAGE LLC,,90,PARK AVE,,NEW YORK,NY,10016,2015871000,Manhattan,1,106,04,1017595,1008690034,,,"Vehicle Spaces: 150, Bicycle Spaces: 15",-73.97886460586147,40.75050344520206,"(40.75050344520206, -73.97886460586147)"
2097362-DCA,Business,03/31/2023,Active,12/30/2020,Garage,PLATINUM PLUS PARKING LLC,,350,E 30TH ST,,NEW YORK,NY,10016,,Manhattan,1,106,02,1020634,1009357501,,,"Vehicle Spaces: 68, Bicycle Spaces: 7",-73.97574235303075,40.74143417808686,"(40.74143417808686, -73.97574235303075)"
2097643-DCA,Business,03/31/2023,Active,02/02/2021,Garage,150 EAST 58TH GARAGE LLC,,150,E 58TH ST,,NEW YORK,NY,10155,2015871000,Manhattan,1,106,04,1036915,1013120041,,,"Vehicle Spaces: 260, Bicycle Spaces: 21",-73.9681689932021,40.76139213623175,"(40.76139213623175, -73.9681689932021)"
2101646-DCA,Business,03/31/2023,Active,09/21/2021,Parking Lot,80 PARK GARAGE MGMT LLC,,74-82,PARK AVE,,NEW YORK,NY,10016,212-289-7200,Manhattan,1,106,04,1017361,1008687502,,,"Vehicle Spaces: 91, Bicycle Spaces: 9",-73.97931233756475,40.74988321351058,"(40.74988321351058, -73.97931233756475)"
1100021-DCA,Business,03/31/2023,Active,01/17/2002,Garage,SP PLUS CORPORATION,,400,E 54TH ST,,NEW YORK,NY,10022,2126954568,Manhattan,1,106,5,1076281,1013650502,MN19,8603,"Vehicle Spaces: 140, Bicycle Spaces: 14",-73.96399526895705,40.756236277428556,"(40.756236277428556, -73.96399526895705)"
2067983-DCA,Business,03/31/2023,Active,03/19/2018,Garage,SP PLUS CORPORATION,,2430,FDR DR,,NEW YORK,NY,10010,2126954568,Manhattan,1,106,04,1086214,1009910050,,,"Vehicle Spaces: 695, Bicycle Spaces: 25",-73.97478453963461,40.735886828158506,"(40.735886828158506, -73.97478453963461)"
1256221-DCA,Business,03/31/2023,Active,05/22/2007,Garage,53RD STERLING PARKING LLC,,304,E 53RD ST,,NEW YORK,NY,10022,2126869800,Manhattan,1,106,5,1087513,1013450501,MN19,98,"Vehicle Spaces: 18, Bicycle Spaces:",-73.9667347068204,40.75657744949869,"(40.75657744949869, -73.9667347068204)"
2068557-DCA,Business,03/31/2023,Active,03/29/2018,Garage and Parking Lot,CASTLE GARAGE LLC,,135,E 31ST ST,,NEW YORK,NY,10016,2126869800,Manhattan,1,106,02,1078756,1008870030,MN20,72,"Vehicle Spaces: 141, Bicycle Spaces: 14",-73.98086223782047,40.744404962717105,"(40.744404962717105, -73.98086223782047)"
2101780-DCA,Business,03/31/2023,Active,09/27/2021,Garage,205 EAST 38TH STREET GARAGE LLC,,205,E 38TH ST,,NEW YORK,NY,10016,5455840409,Manhattan,1,106,04,1020352,1009190006,,,"Vehicle Spaces: 125, Bicycle Spaces: 13",-73.97600337463021,40.74813416708923,"(40.74813416708923, -73.97600337463021)"
2101873-DCA,Business,03/31/2023,Active,09/30/2021,Garage,MONTEREY GARAGE LLC,,38,E 36TH ST,,NEW YORK,NY,10016,6465840409,Manhattan,1,106,04,1017127,1008650040,,,"Vehicle Spaces: 142, Bicycle Spaces: 14",-73.98154669260215,40.748837844155595,"(40.748837844155595, -73.98154669260215)"
