"ceqr","project_name","block","lot","community_district","house_number","street_name","zip_code"
"92HPD012X","TCC-VIP Turnkey Housing, 1807 Clinton Avenue","2949","31","BK06",,,
"92HPD012X","TCC-VIP Turnkey Housing, 1807 Clinton Avenue","2949","26","BK06",,,
"92HRA001M","Consolidated Emergency Assistance Unit","597","62","MN12",,,
"92NYP001K","Erie Basin Evidence Vehicles","612","300","BK06",,,
"93BSA002K","1154-56 Stanley Avenue","4529","7","BK05",,,
"93BSA007R","3948-52 Amboy Road","5412","22","SI03",,"AMBOY ROAD",
"93BSA008Q","146th Avenue Warehouse Building","13299","51","QN12",,,
"93BSA008Q","146th Avenue Warehouse Building","13299","49","QN12",,,
"93BSA008Q","146th Avenue Warehouse Building","13299","46","QN12",,,
"93BSA010K","Gold Products Co, Inc. Building Enlargement","5408","66","BK14",,"MCDONALD AVENUE",
"93BSA012Q","Evangel Christian School","396","10","QN01",,"39-21 CRESCENT AVENUE",
"93BSA013K","New York Methodist Hospital - Medical Pavillion and Parking Garage Project","1084","64","BK06",,,
"93BSA013K","New York Methodist Hospital - Medical Pavillion and Parking Garage Project","1084","17","BK06",,,
"93BSA022K","237-243 Avenue U","7101","128","BK15",,"AVENUE U",
"93BSA023Q","Micro-Tool & Fabricating","328","136","QN01",,,
"93BSA023Q","Micro-Tool & Fabricating","328","135","QN01",,,
"93BSA023Q","Micro-Tool & Fabricating","328","134","QN01",,,
"93BSA023Q","Micro-Tool & Fabricating","328","233","QN01",,,
"93BSA023Q","Micro-Tool & Fabricating","328","33","QN01",,,
"93BSA029Q","White Castle Restaurant","15661","1","QN14",,"BEACH CHANNEL DRIVE",
"93BSA030K","230-234 Norman Avenue","2655","8","BK01",,,
"93BSA038M","Flemister House","694","18","MN04",,,
"93BSA038M","Flemister House","694","17","MN04",,"527 W. 22ND STEET",
"93BSA040X","1154 White Plains Road","3759","45","BK09",,,
"93BSA047M","World Gym New York, Inc.","545","6","MN02",,"404 LAFAYETTE",
"93BSA048M","1992 Broadway","1139","30","MN07",,,
"93BSA054K","705 Driggs Avenue","2394","6","BK01",,,
"93BSA055K","Coney Island Avenue Mc Donald's","5403","21","BK14","88","CONEY ISLAND AVENUE",
"93BSA062M","Anderson Theater Apartment Building","455","7","MN03",,,
"93BSA064M","1353 Park Avenue","1629","72","MN11",,,
"93BSA064M","1353 Park Avenue","1629","71","MN11",,,
"93BSA064M","1353 Park Avenue","1629","70","MN11",,,
"93BSA064M","1353 Park Avenue","1629","69","MN11",,,
"93BSA064M","1353 Park Avenue","1629","68","MN11",,,
"93BSA067R","1775 Richmond Avenue","2070","10","SI02",,,
"93BSA067R","1775 Richmond Avenue","2070","9","SI02",,,
"93BSA067R","1775 Richmond Avenue","2070","8","SI02",,,
"93BSA067R","1775 Richmond Avenue","2070","7","SI02",,,
"93BSA068Q","Queens Boulevard Lincoln Mercury","10212","64","QN12",,,
"93DCP001X","Four Lots Parking","3149","1","BX05",,"EAST BURNSIDE AVENUE",
"93DCP002X","Albert Einstein College of Medicine","4205","2","BX11",,,
"93DCP004Q","34th Avenue/41st Street Rezoning","673","30","QN01",,,
"93DCP004Q","34th Avenue/41st Street Rezoning","673","16","QN01",,,
"93DCP004Q","34th Avenue/41st Street Rezoning","673","10","QN01",,"34 STREET",
"93DCP006Q","Old Bowery Bay Road","848","43","QN01",,,
"93DCP010M","502 Ninth Avenue","762","2","MN08",,,
"93DCP012Q","Flushing Manor Geriatric Center","5014","86","QN07",,,
"93DCP012Q","Flushing Manor Geriatric Center","5014","4","QN07",,"35-17 PARSON BLVD",
"93-013K","Ocean Parkway District Rezoning","5920","64","BK15",,,
"93-013K","Ocean Parkway District Rezoning","5920","64","BK14",,,
"93-013K","Ocean Parkway District Rezoning","5920","64","BK13",,,
"94BSA010Q","Titan Foods","598","50","QN01",,,
"93-013K","Ocean Parkway District Rezoning","5920","64","BK12",,,
"93-013K","Ocean Parkway District Rezoning","5920","64","BK07",,,
"93-013K","Ocean Parkway District Rezoning","7129","1","BK15",,,
"93-013K","Ocean Parkway District Rezoning","7129","1","BK14",,,
"93-013K","Ocean Parkway District Rezoning","7129","1","BK13",,,
"93-013K","Ocean Parkway District Rezoning","7129","1","BK12",,,
"93-013K","Ocean Parkway District Rezoning","7129","1","BK07",,,
"93-013K","Ocean Parkway District Rezoning","5909","30","BK15",,,
"93-013K","Ocean Parkway District Rezoning","5909","30","BK14",,,
"93-013K","Ocean Parkway District Rezoning","5909","30","BK13",,,
"93-013K","Ocean Parkway District Rezoning","5909","30","BK12",,,
"93-013K","Ocean Parkway District Rezoning","5909","30","BK07",,,
"93-013K","Ocean Parkway District Rezoning","6637","7","BK15",,,
"93-013K","Ocean Parkway District Rezoning","6637","7","BK14",,,
"93-013K","Ocean Parkway District Rezoning","6637","7","BK13",,,
"93-013K","Ocean Parkway District Rezoning","6637","7","BK12",,,
"93-013K","Ocean Parkway District Rezoning","6637","7","BK07",,,
"93-013K","Ocean Parkway District Rezoning","6662","37","BK15",,,
"93-013K","Ocean Parkway District Rezoning","6662","37","BK14",,,
"93-013K","Ocean Parkway District Rezoning","6662","37","BK13",,,
"93-013K","Ocean Parkway District Rezoning","6662","37","BK12",,,
"93-013K","Ocean Parkway District Rezoning","6662","37","BK07",,,
"93DCP014M","Changing The Depth Of The High Density Zoning",,,"MN08",,"THIRD AVENUE",
"93DCP022K","Metro Tech Modifications for CDCSA headquarters","2048",,"BK02",,,
"93DCP022K","Metro Tech Modifications for CDCSA headquarters","2045",,"BK02",,,
"93DCP022K","Metro Tech Modifications for CDCSA headquarters","132",,"BK02",,"JAY STREET",
"93DCP024M","St. Nicholas Avenue","2122","88","MN12",,,
"93DCP024M","St. Nicholas Avenue","2122","84","MN12",,,
"93DCP024M","St. Nicholas Avenue","2121","24","MN12",,"164TH STREET ST. NICHOLAS",
"93DCP026Q","Rear Extension","78","36","QN02",,"44 DRIVE",
"93DCP027R","Joline Residence","7826","91","SI03",,"HYLAN BOULEVARD",
"93DCP029Q","Plaza 48 Shopping Center","143","10","QN01",,,
"93DCP030K","10th Avenue Demapping","5632","1","BK12",,,
"93DCP031Q","41st Road Demapping","8136","79","QN11",,"41 ROAD",
"93DCP032M","Washbridge Apartments","2162","1","MN12",,,
"93DCP033M","Avenue of Americans Rezoning","825","82","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","825","82","MN04",,,
"94DCP022M","Beth Israel Medical","922","90","MN06",,,
"93DCP033M","Avenue of Americans Rezoning","802","39","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","802","39","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","802","36","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","802","36","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","828","77","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","828","77","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","827","1","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","827","1","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","826","76","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","826","76","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","826","75","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","826","75","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","826","1","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","826","1","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","829","74","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","829","74","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","829","72","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","829","72","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","829","6","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","829","6","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","829","5","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","829","5","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","829","3","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","829","3","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","829","2","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","829","2","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","829","1","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","829","1","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","828","75","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","828","75","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","828","74","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","828","74","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","828","5","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","828","5","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","828","4","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","828","4","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","828","1","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","828","1","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","801","45","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","801","45","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","801","43","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","801","43","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","801","38","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","801","38","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","801","38","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","801","38","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","801","37","MN05",,,
"93DCP033M","Avenue of Americans Rezoning","801","37","MN04",,,
"93DCP033M","Avenue of Americans Rezoning","801","34","MN05",,"6TH AVENUE FROM 23-31 STREETS",
"93DCP033M","Avenue of Americans Rezoning","801","34","MN04",,"6TH AVENUE FROM 23-31 STREETS",
"94BSA015Q","45-19 Oceania Street","7309","3","QN11",,,
"93DCP036Q","Citibank","437",,"QN02",,,
"93DCP036Q","Citibank","80",,"QN02",,,
"93DCP036Q","Citibank","79",,"QN02",,"COURT SQUARE",
"93DCP037K","Prospect Heights Rezoning","1146","127","BK08",,,
"93DCP037K","Prospect Heights Rezoning","1146","127","BK06",,,
"93DCP037K","Prospect Heights Rezoning","1140","48","BK08",,,
"93DCP037K","Prospect Heights Rezoning","1140","48","BK06",,,
"93DCP037K","Prospect Heights Rezoning","1131","22","BK08",,,
"93DCP037K","Prospect Heights Rezoning","1131","22","BK06",,,
"93DCP037K","Prospect Heights Rezoning","1139","17","BK08",,,
"93DCP037K","Prospect Heights Rezoning","1139","17","BK06",,,
"93DCP037K","Prospect Heights Rezoning","1139","16","BK08",,,
"93DCP037K","Prospect Heights Rezoning","1139","16","BK06",,,
"93DCP037K","Prospect Heights Rezoning","1139","15","BK08",,,
"93DCP037K","Prospect Heights Rezoning","1139","15","BK06",,,
"93DCP037K","Prospect Heights Rezoning","1129","50","BK08",,,
"93DCP037K","Prospect Heights Rezoning","1129","50","BK06",,,
"93DCP037K","Prospect Heights Rezoning","1129","46","BK08",,,
"93DCP037K","Prospect Heights Rezoning","1129","46","BK06",,,
"93DCP037K","Prospect Heights Rezoning","1122","71","BK08",,,
"93DCP037K","Prospect Heights Rezoning","1122","71","BK06",,,
"93DCP037K","Prospect Heights Rezoning","1121","47","BK08",,,
"93DCP037K","Prospect Heights Rezoning","1121","47","BK06",,,
"93DCP037K","Prospect Heights Rezoning","1127","1","BK08",,,
"93DCP037K","Prospect Heights Rezoning","1127","1","BK06",,,
"93DCP038K","Shorefront Jewish Geriatric Center","7068","30","BK13",,,
"93DCP038K","Shorefront Jewish Geriatric Center","7068","14","BK13",,"SURF AVENUE",
"93DCP040Q","Ditmars Boulevard-Pathmark","769","1","QN01",,,
"93DCP042R","Ridgewood-Sweet Brook Development","549","1","SI03",,"SWEET BROOK ROAD",
"93DCP043M","641 Washington Street","604","33","MN02",,"641 WASHINGTON AVENUE",
"93DCP045R","Memphis Avenue Rezoning","5639",,"SI03",,,
"93DCP045R","Memphis Avenue Rezoning","5636",,"SI03",,,
"93DCP045R","Memphis Avenue Rezoning","5630","33","SI03",,,
"93DCP048Q","Self-help Housing for Elderly","5146","36","QN07",,,
"93DCP048Q","Self-help Housing for Elderly","5200","1515","QN07",,,
"93DCP048Q","Self-help Housing for Elderly","5200","51","QN07",,,
"93DCP048Q","Self-help Housing for Elderly","5200","24","QN07",,,
"93DCP048Q","Self-help Housing for Elderly","5200","9","QN07",,,
"93DEP012Q","City Water Tunnel No 3, Stage 2, Shaft 17B","1027","4","QN03",,"77 STREET",
"93DEP013X","Croton Water Treatment Plant, Jerome Park Reservior","3246","1","BX08","3555","GOULDEN AVENUE",
"93DEP013X","Croton Water Treatment Plant, Jerome Park Reservior","3246","1","BX07","3555","GOULDEN AVENUE",
"93DEP043R","691 & 699 Ionia Avenue","6835","34","SI03",,,
"93DEP043R","691 & 699 Ionia Avenue","6835","32","SI03",,,
"93DEP051K","Hendrix Creek Floatables Containment Facility","4440",,"BK05",,,
"93DEP051K","Hendrix Creek Floatables Containment Facility","4452",,"BK05",,"HENDRIX CREEK",
"93DEP052Q","Bergen Basin Interim Floatables","14260",,"QN10",,"BERKIN BASIN",
"93DEP053K","Paerdegat Basin Interim Floatables","8338","1","BK18",,,
"93DEP053K","Paerdegat Basin Interim Floatables","8012","400","BK18",,"PAERDEGAT BASIN",
"93DEP054Q","Thurston Basin Interim Floatables",,,"QN13",,"THURSTON BASIN",
"93DEP075M","City Water Tunnel No 3, Stage 2,  Shaft 30B","115","1","MN03",,"MADISON STREET",
"93DGS001M","Manhattan Community Recreation Center","1945","57","MN10",,,
"93DGS001M","Manhattan Community Recreation Center","1945","56","MN10",,,
"93DGS001M","Manhattan Community Recreation Center","1945","55","MN10",,,
"93DGS001M","Manhattan Community Recreation Center","1945","54","MN10",,,
"93DGS001M","Manhattan Community Recreation Center","1945","53","MN10",,,
"93DGS001M","Manhattan Community Recreation Center","1945","52","MN10",,,
"93DGS001M","Manhattan Community Recreation Center","1945","51","MN10",,,
"93DME002X","Con Agg Recycling Corporation","4599","87","BX01",,,
"93DME005Q","College of Aeronautics","1064","100","QN03",,,
"93DME005Q","College of Aeronautics","1064","2","QN03",,,
"93DME006X","Bay Plaza Corporate Park","5141","1085","BK10",,,
"93DME006X","Bay Plaza Corporate Park","5141","30","BK10",,,
"93DME007K","1155 Manhattan Avenue","2472","350","BK01",,,
"93DOS005R","305 Richmond Terrace Village Carting","1208","2","SI01",,,
"93DOS006Q","38-40 Review Avenue","312","1362","QN02",,,
"93DOS007M","Atlas Paper Stock Company","601","31","MN02",,,
"93DOS007M","Atlas Paper Stock Company","601","29","MN02",,,
"93DOS007M","Atlas Paper Stock Company","601","41","MN02",,,
"93DOS007M","Atlas Paper Stock Company","601","26","MN02",,,
"93DOS008K","Rutigliano Paper Stock","4500","28","BK05",,,
"93DOS010K","New York Materials Recycling","2941","7","BK01",,,
"93DOS010K","New York Materials Recycling","2941","1","BK01",,,
"93DOT004R","Harbor Road Bridge",,,"SI01",,"HARBOR ROAD",
"93DOT009K","9th Street Bridge Replacement",,,"BK07",,"9TH STREET BRIDGE OVER GOWANUS C",
"93DOT009K","9th Street Bridge Replacement",,,"BK06",,"9TH STREET BRIDGE OVER GOWANUS C",
"93DOT012Q","111th Avenue and Claude Avenue",,,"QN12",,"111TH AVE. BETWEEN CLAUDE AND GU",
"93HPD013M","Carlos Rios Senior Residence","1677","21","MN11",,,
"93HPD013M","Carlos Rios Senior Residence","1677","20","MN11",,,
"93HPD013M","Carlos Rios Senior Residence","1677","19","MN11",,,
"93HPD013M","Carlos Rios Senior Residence","1677","18","MN11",,,
"93HPD013M","Carlos Rios Senior Residence","1677","14","MN11",,,
"93HPD014K","Gateway Estates Housing/Commercial Development","4580","2","BK05",,,
"93HPD014K","Gateway Estates Housing/Commercial Development","4586","1","BK05",,,
"93HPD015X","Bronx Nehemiah Housing","2637","10","BK01",,,
"93HPD015X","Bronx Nehemiah Housing","2637","1","BK01",,,
"93HPD016M","Bradhurst Urban Renewal Area","2045","21","MN10",,,
"93HPD016M","Bradhurst Urban Renewal Area","2045","18","MN10",,,
"93HPD016M","Bradhurst Urban Renewal Area","2045","4","MN10",,,
"93HPD016M","Bradhurst Urban Renewal Area","2045","3","MN10",,,
"93HPD016M","Bradhurst Urban Renewal Area","2045","2","MN10",,,
"93HPD016M","Bradhurst Urban Renewal Area","2045","1","MN10",,,
"93HPD017M","Casa Victoria Housing","390","22","MN03",,,
"93HPD017M","Casa Victoria Housing","390","21","MN03",,,
"93HPD017M","Casa Victoria Housing","390","18","MN03",,,
"93HPD017M","Casa Victoria Housing","390","16","MN03",,,
"93HPD017M","Casa Victoria Housing","390","15","MN03",,,
"93HPD017M","Casa Victoria Housing","390","13","MN03",,,
"93HPD017M","Casa Victoria Housing","390","11","MN03",,,
"93HRA001K","Astella Daycare Center","7022","57","BK13",,,
"93HRA001K","Astella Daycare Center","7022","52","BK13",,,
"93HRA001K","Astella Daycare Center","7022","51","BK13",,,
"93HRA001K","Astella Daycare Center","7022","49","BK13",,,
"93HRA002K","Cypress Hills Day Care Center","4129","8","BK05",,,
"93HRA003X","Banana Kelly Day Care Center","2721","12","BK02",,,
"93HRA003X","Banana Kelly Day Care Center","2721","10","BK02",,,
"93HRA004K","EWVIDCO Day Car Center","3117","26","BK01",,,
"93HRA004K","EWVIDCO Day Car Center","3117","25","BK01",,,
"93HRA004K","EWVIDCO Day Car Center","3117","24","BK01",,,
"93HRA004K","EWVIDCO Day Car Center","3117","23","BK01",,,
"93HRA006M","New Providence House Transitional Living Community and STAR Therapeutic Community Residence","1319","11","MN06",,,
"93HRA006M","New Providence House Transitional Living Community and STAR Therapeutic Community Residence","1319","8","MN06",,,
"93NYP001M","New 33rd Precinct South","2112","10","MN12",,,
"94BSA001X","671-75 Timpson Place","2603","190","BK02",,,
"94BSA006X","Prospect Avenue Auto Repair","2693","29","BK02",,"1236-1244 PROSPECT AVENUE/850-85",
"94BSA010Q","Titan Foods","598","20","QN01",,,
"94BSA010Q","Titan Foods","598","52","QN01",,,
"94BSA018Q","150-24 Northern Boulevard","5032","30","QN07",,,
"94BSA018Q","150-24 Northern Boulevard","5032","28","QN07",,,
"94BSA018Q","150-24 Northern Boulevard","5032","24","QN07",,,
"94BSA020Q","Conway Funeral Home","1412","41","QN03",,,
"94BSA022X","585 East 178th Street","3068","44","BK06",,"585 EAST 178TH STREET/1987 ARTHU",
"94BSA024X","202 West 236th Street","5760","150","BK08",,"BROADWAY",
"94BSA029X","Baychester Avenue Gas Station","4955","57","BK12",,,
"94BSA029X","Baychester Avenue Gas Station","4955","5","BK12",,,
"94BSA029X","Baychester Avenue Gas Station","4955","1","BK12",,"1223-1233 E 233 ST, 3900-39...",
"94BSA030K","Yeshiva Tiferes Yisrael","7835","16","BK18",,,
"94BSA030K","Yeshiva Tiferes Yisrael","7835","15","BK18",,,
"94BSA030K","Yeshiva Tiferes Yisrael","7835","13","BK18",,,
"94BSA030K","Yeshiva Tiferes Yisrael","7835","11","BK18",,"EAST   35 STREET",
"94BSA032M","151-167 East 86th Street","1515","26","MN08",,,
"94BSA033K","Al & Selwyn Service Station","7422","53","BK15",,"NOSTRAND AVENUE",
"94BSA039M","270 West 17th Street","766","41","MN04",,,
"94BSA039M","270 West 17th Street","766","40","MN04",,,
"94BSA039M","270 West 17th Street","766","39","MN04",,,
"94BSA039M","270 West 17th Street","766","38","MN04",,,
"94BSA039M","270 West 17th Street","766","37","MN04",,,
"94BSA044X","755 Co-op City Boulevard","5141","390","QN10",,,
"94BSA045Q","32nd Place, Queens YMCA","244","24","QN02",,,
"94BSA045Q","32nd Place, Queens YMCA","244","13","QN02",,,
"94BSA052R","YMCA South Shore","5236","101","SI03",,,
"94BSA052R","YMCA South Shore","5236","100","SI03",,,
"94BSA052R","YMCA South Shore","5236","68","SI03",,,
"94BSA052R","YMCA South Shore","5236","66","SI03",,,
"94BSA052R","YMCA South Shore","5236","63","SI03",,,
"94BSA052R","YMCA South Shore","5236","62","SI03",,,
"94BSA052R","YMCA South Shore","5236","61","SI03",,,
"94BSA052R","YMCA South Shore","5236","58","SI03",,,
"94BSA052R","YMCA South Shore","5236","56","SI03",,,
"94BSA052R","YMCA South Shore","5236","55","SI03",,,
"94BSA052R","YMCA South Shore","5236","53","SI03",,,
"94BSA052R","YMCA South Shore","5236","51","SI03",,,
"94BSA062R","141 Madison Avenue","5201","33","SI03",,,
"94BSA063X","East 179th Street & Arthur Avenue","3039","50","BK06",,"EAST  179 STREET",
"94BSA066M","502 Park Avenue","1374","36","MN08",,,
"94BSA071K","Taco Bell","8015","53","BK18",,,
"94BSA071K","Taco Bell","8015","28","BK18",,,
"94BSA071K","Taco Bell","8015","42","BK18",,,
"94BSA071K","Taco Bell","8015","40","BK18",,"FLATLANDS AVENUE",
"94BSA073K","Frost Restaurant","2735","30","BK01",,,
"94BSA076M","Postgraduate Center for Mental Health","735","60","MN04",,,
"94BSA078Q","Farmers Boulevard Service Station","12542","10","QN12","130-50","FARMERS BOULEVARD",
"94BSA080K","Steelcraft Parking","3040","41","BK01",,,
"94BSA080K","Steelcraft Parking","3040","40","BK01",,,
"94BSA080K","Steelcraft Parking","3040","39","BK01",,,
"94BSA080K","Steelcraft Parking","3040","38","BK01",,,
"94BSA081X","Wake Eden Christian School","4958","32","BK12",,,
"94BSA083K","Alpine Pontiac Showroom","6363","42","BK11",,"86 STREET",
"94DBS001R","Staten Island Railroad",,,"SI01",,"NORTH SHORE RAIL ROAD",
"94DBS002M","14th Street Union Square BID","845","2","MN05",,"14TH STREET/UNION SQUARE",
"94DBS003X","White Plains BID","4286","1","BK11",,,
"94DBS003X","White Plains BID","4286","40","BK11",,,
"94DBS003X","White Plains BID","4286","35","BK11",,,
"94DBS003X","White Plains BID","4817","75","BK11",,,
"94DBS003X","White Plains BID","4817","69","BK11",,,
"94DBS003X","White Plains BID","4817","64","BK11",,,
"94DBS003X","White Plains BID","4817","60","BK11",,,
"94DBS003X","White Plains BID","4817","56","BK11",,,
"94DBS003X","White Plains BID","4817","50","BK11",,,
"94DBS003X","White Plains BID","4817","105","BK11",,,
"94DBS003X","White Plains BID","4287","5","BK11",,,
"94DBS003X","White Plains BID","4287","14","BK11",,,
"94DBS003X","White Plains BID","4287","18","BK11",,,
"94DBS003X","White Plains BID","4287","24","BK11",,,
"94DBS003X","White Plains BID","4287","31","BK11",,,
"94DBS003X","White Plains BID","4818","1","BK11",,,
"94DBS003X","White Plains BID","4818","5","BK11",,,
"94DBS003X","White Plains BID","4818","8","BK11",,,
"94DBS003X","White Plains BID","4818","12","BK11",,,
"94DBS003X","White Plains BID","4818","16","BK11",,,
"94DBS003X","White Plains BID","4818","20","BK11",,,
"94DBS003X","White Plains BID","4818","24","BK11",,"WHITE PLAINS ROAD",
"22HPD060M","Genesis TPT Harlem LLC","1914","60","MN09",,,
"22OOM004M","BBE Phase 3","73","30","MN01",,,
"22HPD060M","Genesis TPT Harlem LLC","1831","25","MN09",,,
"94DCP002M","Republic National Bank","841","30","MN05",,,
"94DCP002M","Republic National Bank","841","60","MN05",,,
"94DCP002M","Republic National Bank","841","59","MN05",,,
"94DCP006R","Kent Street Community","7376","14","SI03",,,
"94DCP006R","Kent Street Community","7376","1","SI03",,,
"94DCP006R","Kent Street Community","7376","108","SI03",,,
"94DCP006R","Kent Street Community","7376","65","SI03",,,
"94DCP006R","Kent Street Community","7376","60","SI03","160","KENT STREET",
"94DCP007M","Lincoln Square Text Amendment",,,"MN07",,"BROADWAY",
"94DCP009Q","Springfield Garden Pathmark Supermarket","12999","201","QN12",,,
"94DCP009Q","Springfield Garden Pathmark Supermarket","12999","160","QN12",,,
"94DCP009Q","Springfield Garden Pathmark Supermarket","12999","136","QN12",,,
"94DCP009Q","Springfield Garden Pathmark Supermarket","12999","33","QN12",,,
"94DCP009Q","Springfield Garden Pathmark Supermarket","12999","1","QN12",,,
"94DCP009Q","Springfield Garden Pathmark Supermarket","12999","122","QN12",,,
"94DCP010M","Rockefeller Plaza West Interim Parking Lot","1002","11","MN05",,,
"94DCP010M","Rockefeller Plaza West Interim Parking Lot","1002","61","MN05",,,
"94DCP010M","Rockefeller Plaza West Interim Parking Lot","1002","8","MN05",,,
"94DCP010M","Rockefeller Plaza West Interim Parking Lot","1002","7","MN05",,,
"94DCP010M","Rockefeller Plaza West Interim Parking Lot","1002","5","MN05",,,
"94DCP011M","62-64 Mulberry Street Parking Garage","164","18","MN03",,,
"94DCP012R","4285 Arthur Kill Road Parking Lot","7400","15","SI03",,"WINANT PLACE",
"94DEP087K","Gowanus Canal CSO Interim","425","1","BK06",,,
"94DCP013M","Mount Sinai School of Medicine Proposed Tunnel Under Madison Avenue",,,"MN11",,"MADISON AVENUE",
"94DCP018M","Block 734 Rezoning Project","734","37","MN04",,"9 AVENUE",
"94DCP019K","Davidson Shopping Center","699","1","BK07",,"3 AVENUE",
"94DCP020Q","Demapping 172nd Street","12595","72","QN12",,,
"94DCP020Q","Demapping 172nd Street","12594","103","QN12",,"143 ROAD",
"94DCP021Q","Allen Commercial Complexes East  and West","10208","19","QN12",,,
"94DCP021Q","Allen Commercial Complexes East  and West","10280","33","QN12",,,
"94DCP022M","Beth Israel Medical","922","2","MN02",,,
"94DCP022M","Beth Israel Medical","922","2","MN06",,,
"94DCP022M","Beth Israel Medical","922","90","MN02",,,
"94DCP022M","Beth Israel Medical","922","46","MN02",,"FIRST AVENUE",
"94DCP022M","Beth Israel Medical","922","46","MN06",,"FIRST AVENUE",
"94DCP023X","Demapping Portion of East 132nd Street","2277","50","BX01",,"EAST  132 STREET",
"94DCP026X","1625-1627 University Avenue","2878","75","BX05",,"UNIVERSITY AVENUE",
"94DCP027K","Rock Street Mapping Amendment","3111","28","BK01",,,
"94DCP027K","Rock Street Mapping Amendment","3111","26","BK01",,,
"94DCP027K","Rock Street Mapping Amendment","3111","25","BK01",,,
"94DCP027K","Rock Street Mapping Amendment","3111","24","BK01",,,
"94DCP027K","Rock Street Mapping Amendment","3111","14","BK01",,,
"94DCP027K","Rock Street Mapping Amendment","3111","1","BK01",,,
"94DCP027K","Rock Street Mapping Amendment","3125","4","BK01",,,
"94DCP028R","Melville Plaza Shopping Center","2400","83","SI02",,,
"94DCP028R","Melville Plaza Shopping Center","2400","25","SI02",,"RICHMOND AVENUE NEAR RICHMOND RO",
"94DCP030M","One Beekman Place","1361","21","MN06",,,
"94DCP030M","One Beekman Place","1361","12","MN06",,,
"94DCP030M","One Beekman Place","1361","7","MN06",,,
"94DCP030M","One Beekman Place","1361","1","MN06",,"BEEKMAN PLACE",
"94DCP032Q","East Elmhurst Care Center","1632","28","QN03",,,
"94DCP032Q","East Elmhurst Care Center","1632","23","QN03",,,
"94DCP033Q","Proposed Northern Boulevard K- Mart","120","110","QN01",,,
"94DCP033Q","Proposed Northern Boulevard K- Mart","120","76","QN01",,,
"94DCP033Q","Proposed Northern Boulevard K- Mart","120","67","QN01",,,
"94DCP035Q","Aurburndale Rezoning","6077","43","QN11",,"CLEARVIEW EXPRESSWAY AND 36TH AV",
"94DCP035Q","Aurburndale Rezoning","6077","43","QN07",,"CLEARVIEW EXPRESSWAY AND 36TH AV",
"94DCP036M","Block 1090 Rezoning","1990","109","MN04",,,
"94DCP036M","Block 1090 Rezoning","1990","36","MN04",,,
"94DCP036M","Block 1090 Rezoning","1990","29","MN04",,,
"94DCP036M","Block 1090 Rezoning","1990","23","MN04",,,
"94DCP036M","Block 1090 Rezoning","1990","20","MN04",,,
"94DCP036M","Block 1090 Rezoning","1990","12","MN04",,,
"94DCP036M","Block 1090 Rezoning","1990","11","MN04",,,
"94DCP036M","Block 1090 Rezoning","1990","10","MN04",,,
