"facilitypk","facilityname","facility_type","service_category","service_type","buildingnumber","address","address2","borough","zipcode","latitude","longitude","phone","communityboard","councildistrict","censustract","bin","bbl","nta","additionalinfo","startdate","enddate","monday","tuesday","wednesday","thursday","friday","saturday","sunday","condoms_male","fc2_female_insertive_condoms","lubricant","website","partnertype","partnertypedetailed"
"34529389","NYC Health's Corrections Office",,"Free Safer Sex Products","Condoms and Lubricant",,"125 Worth Street",,"Manhattan","10013","40.715420543692","-74.002673006768",,"101","01","003100","1001831","1001680032","MN24","You can find free safer sex products inside a dispenser/fishbowl located fishbowl in the front of the Government Building. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM",,,"Yes","Yes","Yes",,,
"35301327","Kelly's",,"Free Safer Sex Products","Condoms and Lubricant",,"12 Avenue A",,"Manhattan","10009","40.722652182392","-73.985991341534",,"103","02","003002","1084885","1003977502","MN22","You can find free safer sex products inside a dispenser located in the back near the restroom of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"17168323","Mona's",,"Free Safer Sex Products","Condoms and Lubricant",,"224 Avenue B",,"Manhattan","10009","40.729062760323","-73.978304867787",,"103","02","003400","1005248","1004070032","MN22","You can find free safer sex products inside a fishbowl located on display on shelves of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"6695713","Pride Center of Staten Island",,,,,"25 Victory Boulevard,3rd Fl.",,"Staten Island","10301","40.63777026831","-74.076140355146","(718) 808-1360","501","49","000300","5000058","5000060146","SI22","You can find free safer sex products inside a fishbowl located in the reception area of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"10863020","Community Access, Inc.",,,,,"1750 Davidson Avenue",,"Bronx","10453","40.848088339818","-73.91320454365",,"205","14","021700","2115886","2028610067","BX36","You can find free safer sex products inside a dispenser located level sc in the lobby of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","Yes","Yes",,,
"24915214","Immigration Equality",,"Free Safer Sex Products","Condoms and Lubricant",,"40 Exchange Place",,"Manhattan","10005","40.705931445677","-74.010282932982",,"101","01","000900","1000825","1000250027","MN25","You can find free safer sex products inside a fishbowl located in the reception area of the Law Office. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"9559005","Diaspora Community Services",,,,,"921 B East New York Avenue",,"Brooklyn","11203","40.662901327593","-73.93235896938",,"309","41","088000",,"3","BK60","You can find free safer sex products inside a fishbowl located in the waiting room of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"46207235","Housing Works Bookstore Cafe",,"Free Safer Sex Products","Condoms and Lubricant",,"126 Crosby Street,n/a",,"Manhattan","10012","40.724489232058","-73.996453543067","212-334-3324","102","01","004300","1007944","1005110012","MN24","we only received female condoms <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","10:00 AM - 8:00 PM","10:00 AM - 8:00 PM","10:00 AM - 8:00 PM","10:00 AM - 8:00 PM","10:00 AM - 5:00 AM","10:00 AM - 4:00 AM","10:00 AM - 4:00 PM","Yes","Yes","Yes",,"Community Health Center","Other"
"34419604","Andromeda",,"Free Safer Sex Products","Condoms and Lubricant",,"33 St Marks Place",,"Manhattan","10003","40.728814428592","-73.988172895919",,"103","02","003800","1006749","1004640043","MN22","You can find free safer sex products inside a dispenser/fishbowl located fishbowl at cashier of the Tattoo Parlor. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"27078995","Phoenix",,"Free Safer Sex Products","Condoms and Lubricant",,"447 East 13 Street",,"Manhattan","10009","40.73020796737","-73.982002796266",,"103","02","003400","1006022","1004410035","MN22","You can find free safer sex products inside a dispenser located in the front near the entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"44379512","AIDS Center of Queens County - Woodside",,"Free Safer Sex Products","Condoms and Lubricant",,"62-07 Woodside Avenue,3rd Floor",,"Queens","11377","40.744489799031","-73.902112810391","(718) 472-9400","402","26","026100","4307300","4012940020","QN63","<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM",,,"Yes","Yes","Yes","<a href=http://www.acqc.org/>Visit this organization's website</a>",,
"18070176","La Ruana Paisa Restaurant & Bar",,"Free Safer Sex Products","Condoms and Lubricant",,"92-03 37 Avenue",,"Queens","11372","40.750743332735","-73.874861195987",,"403","25","027500","4036100","4014660039","QN28","You can find free safer sex products inside a dispenser located near the restroom of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"10010706","International House",,,,,"155 Claremont Avenue,B Level North Building",,"Manhattan","10027","40.813459498349","-73.961229243581",,"109","07","021100","1059870","1019940057","MN09","You can find free safer sex products inside a dispenser located in the north building the back near the restroom of the College/University. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"26287979","Lucky 13 Saloon",,"Free Safer Sex Products","Condoms and Lubricant",,"646 Sackett Street",,"Brooklyn","11217","40.678403399758","-73.983567103728",,"306","39","011900","3007209","3004340030","BK37","You can find free safer sex products inside a fishbowl located near entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"48047720","Dave's Tavern",,"Free Safer Sex Products","Condoms and Lubricant",,"574 9 Avenue",,"Manhattan","10036","40.758202981887","-73.992780755088",,"104","03","011500","1024930","1010320063","MN15","You can find free safer sex products inside a dispenser / fishbowl located fishbowl in the front of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","11:00 AM - 4:00 AM","11:00 AM - 4:00 AM","11:00 AM - 4:00 AM","11:00 AM - 4:00 AM","11:00 AM - 4:00 AM","11:00 AM - 4:00 AM","11:00 AM - 4:00 AM","Yes","Yes","Yes",,"Business","Bar/Lounge"
"10862968","Ambition Studios Barber (Formerly B&B Barbershop & My Gente Barbershop)",,,,,"229 East 165 Street",,"Bronx","10456","40.829872140701","-73.917788669252",,"204","16","018101","2115819","2024510001","BX14","You can find free safer sex products inside a dispenser located in the front near the entrance of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"29712542","Apocalipsis Barber Shop",,"Free Safer Sex Products","Condoms and Lubricant",,"1269 Grand Concourse",,"Bronx","10452","40.835956158745","-73.916306667857",,"204","16","022102","2002862","2024660032","BX63","You can find free safer sex products inside a fishbowl located in the front on the windowsill of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"457100","Oxigeno",,,,,"40-14 83rd Street",,"Queens","11373","40.747589932543","-73.882980283603",,"404","21","026901","4036896","4014930013","QN29","You can find free safer sex products inside a dispenser located in the back of the Beauty Salon. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"16106810","Village Cuts",,"Free Safer Sex Products","Condoms and Lubricant",,"179 West 4 Street",,"Manhattan","10014","40.732468306955","-74.00178967862",,"102","03","007100","1010230","1005920036","MN23","You can find free safer sex products inside a fishbowl located on the counter of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"40469246","NYC Neighborhood Health Action Center",,"Free Safer Sex Products","Condoms and Lubricant",,"485 Throop Avenue",,"Brooklyn","11221","40.685646815839","-73.941461785595",,"303","36","027700","3051782","3018260001","BK35","You can find free safer sex products inside a dispenser/fishbowl located in the hallway of the Government Building. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM",,,"Yes","Yes","Yes",,,
"39717471","The Box",,"Free Safer Sex Products","Condoms and Lubricant",,"189 Chrystie Street",,"Manhattan","10002","40.721727772253","-73.991998256051",,"103","01","003601","1005721","1004260033","MN27","You can find free safer sex products inside a fishbowl located in the front near the host stand of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"23780692","HASA Center #63 Coney Island",,"Free Safer Sex Products","Condoms and Lubricant",,"3050 West 21 Street",,"Brooklyn","11224","40.573522976509","-73.987448181601",,"313","47","035200","3189654","3070710123","BK21","You can find free safer sex products inside a dispenser located in the reception area of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"24241154","Ritz Lounge",,"Free Safer Sex Products","Condoms and Lubricant",,"369 West 46 Street",,"Manhattan","10036","40.760555006968","-73.989723040567",,"104","03","012700","1025079","1010370103","MN15","You can find free safer sex products inside a dispenser/fishbowl located in the front by the door of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"26287987","Medinova Physician PLLC",,"Free Safer Sex Products","Condoms and Lubricant",,"493 East 138 Street",,"Bronx","10454","40.807767331521","-73.919708934605",,"201","08","003900","2000276","2022830063","BX39","You can find free safer sex products inside a dispenser located in the front of the Community Health Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"28783969","Barrow's Pub",,"Free Safer Sex Products","Condoms and Lubricant",,"463 Hudson Street",,"Manhattan","10014","40.731499225499","-74.00666068247",,"102","03","006900","1078101","1006030062","MN23","You can find free safer sex products inside a fishbowl located on countertop near ATM of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"18718523","Ambition Studios Barber (Formerly B&B Barbershop & My Gente Barbershop)",,"Free Safer Sex Products","Condoms and Lubricant",,"229 East 165 Street",,"Bronx","10456","40.829872140701","-73.917788669252",,"204","16","018101","2115819","2024510001","BX14","You can find free safer sex products inside a dispenser located in the front near the entrance of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"9778017","Les Hommes",,,,,"217 West 80 Street",,"Manhattan","10024","40.784141893315","-73.978561290408",,"107","06","016700","1032656","1012280022","MN12","You can find free safer sex products inside a fishbowl located in the front of the Sex Store. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"35744524","Ambition Studios Barber (Formerly B&B Barbershop & My Gente Barbershop)",,"Free Safer Sex Products","Condoms and Lubricant",,"229 East 165 Street",,"Bronx","10456","40.829872140701","-73.917788669252",,"204","16","018101","2115819","2024510001","BX14","You can find free safer sex products inside a dispenser located in the front near the entrance of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"46598591","Kingsbrook Jewish Medical Center",,"Free Safer Sex Products","Condoms and Lubricant",,"585 Schenectady Avenue,DMRI building/3rd fl/room 326A",,"Brooklyn","11203","40.659314921706","-73.934110682154","718-363-6911","309","41","087800","3327565","3046020005","BK60","They continue to be free to the public as needed. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:00 AM - 4:30 PM","8:00 AM - 4:30 PM","8:00 AM - 4:30 PM","8:00 AM - 4:30 PM","8:00 AM - 4:30 PM",,,"Yes","Yes","Yes",,"Hospital","Clinical Facility"
"22976628","Contesta Rock Hair",,"Free Safer Sex Products","Condoms and Lubricant",,"535 Hudson Street",,"Manhattan","10014","40.734537707326","-74.006173862074",,"102","03","007500","1011850","1006320055","MN23","You can find free safer sex products inside a fishbowl located at the front desk of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"28108555","Scape Beauty Salon",,"Free Safer Sex Products","Condoms and Lubricant",,"81-38 Baxter Avenue",,"Queens","11373","40.746124847917","-73.88358917369",,"404","25","026902","4037185","4015060007","QN29","You can find free safer sex products inside a dispenser located in the back on the right of the Beauty Salon. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"45689087","Bar 13",,"Free Safer Sex Products","Condoms and Lubricant",,"35 East 13 Street",,"Manhattan","10003","40.734449766582","-73.9920652807",,"102","02","006100","1009214","1005650005","MN23","You can find free safer sex products inside a fishbowl located on the 3rd fl. of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,"Business","Bar/Lounge"
"2510494","Westside Tavern",,,,,"360 W 23rd Street",,"Manhattan","10011","40.745972556589","-74.000137140375",,"104","03","009300","1013373","1007460074","MN13","You can find free safer sex products inside a dispenser located downstairs near the entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","Yes","Yes",,,
"34857043","Alejandro's Tapas Bar",,"Free Safer Sex Products","Condoms and Lubricant",,"38-01 69 Street",,"Queens","11377","40.746894708033","-73.896425072745",,"402","26","026300","4029698","4012820008","QN63","You can find free safer sex products inside a Fishbowl located on the right side of the entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"22976656","Drop off service",,"Free Safer Sex Products","Condoms and Lubricant",,"211 Avenue A",,"Manhattan","10009","40.729820759444","-73.980794194713",,"103","02","003400","1006022","1004410035","MN22","You can find free safer sex products inside a fishbowl located on the counter of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"29476595","East Harlem Health Action Center",,"Free Safer Sex Products","Condoms and Lubricant",,"158 East 115th Street,Room 107",,"Manhattan","10029","40.797748546462","-73.941698723207","347-586-7695","111","08","018200","1052229","1016400147","MN34","These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:00 AM - 7:30 PM","8:00 AM - 7:30 PM","8:00 AM - 7:30 PM","8:00 AM - 7:30 PM","8:00 AM - 7:30 PM","8:00 AM - 3:30 PM",,"Yes","Yes","Yes",,,
"10746403","9th Ave Saloon",,,,,"656 9 Avenue",,"Manhattan","10036","40.760796643903","-73.990885347012",,"104","03","012100","1025030","1010360062","MN15","You can find free safer sex products inside a fishbowl located in the back near photobooth of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"5114629","Subway Inn",,,,,"1140 2 Avenue",,"Manhattan","10065","40.761318291501","-73.963804615247",,"108","05","011000","1081227","1014350001","MN31","You can find free safer sex products inside a dispenser located near the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"19892746","Monster Cycle",,"Free Safer Sex Products","Condoms and Lubricant",,"182 Lafayette Street",,"Manhattan","10013","40.720632880281","-73.998567790823",,"102","01","004500","1007025","1004730042","MN24","You can find free safer sex products inside a dispenser located in the entrance on the left of the Gym. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"31761113","The David Geffen Center for HIV Prevention and Health Education",,"Free Safer Sex Products","Condoms and Lubricant",,"224 West 29 Street,Ground Floor",,"Manhattan","10001","40.748225839746","-73.993824864499","(212) 367-1100","105","03","009500","1014268","1007780052","MN17","You can find free safer sex products inside a dispenser/fishbowl located in the waiting room of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes","<a href=www.gmhc.org>Visit our Website</a>",,
"34311739","HASA Center #24 Amsterdam",,"Free Safer Sex Products","Condoms and Lubricant",,"400 8 Avenue,1st floor",,"Manhattan","10001","40.749568100096","-73.995355020378","212-331-3656","105","03","009500","1014306","1007790075","MN17","You can find free safer sex products inside a dispenser located in the waiting room of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"21942538","Phoenix",,"Free Safer Sex Products","Condoms and Lubricant",,"447 East 13 Street",,"Manhattan","10009","40.73020796737","-73.982002796266",,"103","02","003400","1006022","1004410035","MN22","You can find free safer sex products inside a dispenser located in the front near the entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"40347296","Kulture",,"Free Safer Sex Products","Condoms and Lubricant",,"23 St Marks Place",,"Manhattan","10003","40.729001116838","-73.988609434844",,"103","02","003800","1006754","1004640048","MN22","You can find free safer sex products inside a fishbowl located on the counter of the Retail Store. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"16654320","Bluestockings",,"Free Safer Sex Products","Condoms and Lubricant",,"172 Allen Street",,"Manhattan","10002","40.721332303065","-73.989270944645",,"103","01","003001","1005522","1004160053","MN27","You can find free safer sex products inside a fishbowl located in the cafe area and reading area of the Book Store. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"22429178","Golden Scissors",,"Free Safer Sex Products","Condoms and Lubricant",,"229 East 167 Street",,"Bronx","10456","40.833743319082","-73.915514439775",,"204","16","017901","2002689","2024530030","BX14","You can find free safer sex products inside a dispenser located in the back between barber chairs of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"12620201","Hey Men Spa",,"Free Safer Sex Products","Condoms and Lubricant",,"226 West 4 Street",,"Manhattan","10014","40.734032799749","-74.002915512921",,"102","03","007300","1011167","1006190070","MN23","You can find free safer sex products inside a fishbowl located in the front on reception desk of the Men's Spa. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"21760156","International House",,"Free Safer Sex Products","Condoms and Lubricant",,"155 Claremont Avenue,B Level North Building",,"Manhattan","10027","40.813459498349","-73.961229243581",,"109","07","021100","1059870","1019940057","MN09","You can find free safer sex products inside a dispenser located in the north building the back near the restroom of the College/University. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"11811168","Super Laundry Center (Formerly Sheridan Laundry Center/169 Laundry)",,"Free Safer Sex Products","Condoms and Lubricant",,"229 East 169 Street",,"Bronx","10456","40.835855982795","-73.914452887539",,"204","16","017902","2007963","2028300001","BX14","You can find free safer sex products inside a dispenser located in the back of the Laundromat. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"35073799","David Khodadadian MD",,"Free Safer Sex Products","Condoms and Lubricant",,"357A Central Avenue,N/A",,"Brooklyn","11221","40.694111163811","-73.918169476868","7184971757","304","37","041700","3076284","3033330005","BK78","These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","10:00 AM - 8:00 PM","10:00 AM - 8:00 PM","10:00 AM - 8:00 PM","10:00 AM - 8:00 PM",,,"10:00 AM - 8:00 PM","Yes","Yes","Yes",,,
"34088332","Mount Siani Beth Israel OTP",,"Free Safer Sex Products","Condoms and Lubricant",,"1825 PARK AVENUE,""""""3rd Floor, Room #317; PRIMARY CARE UNIT""""""",,"Manhattan","10035","40.80525121983","-73.938874622314","212.774.3306","111","09","019600","1054472","1017740001","MN34","These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 2:00 PM","9:00 AM - 2:00 PM","9:00 AM - 2:00 PM","9:00 AM - 2:00 PM","9:00 AM - 1:00 PM",,,"Yes","Yes","Yes",,,
"38920702","COBROKE  REALTY LLC",,"Free Safer Sex Products","Condoms and Lubricant",,"705 EAST 214 STREET,n/a",,"Bronx","10467","40.87969629275","-73.864557147487","7187088545","212","12","038000","2057854","2046620030","BX44","<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 8:00 PM","9:00 AM - 8:00 PM","9:00 AM - 8:00 PM","9:00 AM - 8:00 PM","9:00 AM - 8:00 PM","10:00 AM - 8:00 PM",,"Yes","Yes","Yes",,,
"30404842","Rainbow 88",,"Free Safer Sex Products","Condoms and Lubricant",,"329 Bowery",,"Manhattan","10003","40.725864133721","-73.991968894565",,"103","02","003602","1006544","1004580003","MN22","You can find free safer sex products inside a fishbowl located in the front  of the Men's Spa. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"20060958","Hostos Community College",,"Free Safer Sex Products","Condoms and Lubricant",,"475 Grand Concourse",,"Bronx","10451","40.817947347351","-73.927597966769",,"201","17","006300","2001038","2023460029","BX63","You can find free safer sex products inside a dispenser located in the nurse's office, Room A334-C of the College/University. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"43515161","The Graham",,"Free Safer Sex Products","Condoms and Lubricant",,"151 Meserole Street,THE BAR",,"Brooklyn","11206","40.708097121601","-73.943068706158","7183884682","301","34","049300","3071005","3030440037","BK78","Condoms always available by the door! <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","3:00 PM - 4:00 AM","3:00 PM - 4:00 AM","3:00 PM - 4:00 AM","3:00 PM - 4:00 AM","3:00 PM - 4:00 AM","3:00 PM - 4:00 AM","3:00 PM - 4:00 AM","Yes","Yes","Yes",,,
