"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Medical","Police Department - NYPD","Open","2017-11-08T00:00:00.000",,"5321","Police Officer","2021-07-03T00:00:00.000",,"NYPD"
"Section 50","Unauthorized Substance","Police Department - NYPD","Open","2017-11-08T00:00:00.000",,"7311","Traffic Enforcement Agent","2021-08-02T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-11-08T00:00:00.000","2017-12-08T00:00:00.000",,,,,"DCAS"
"Section 76","Demotion","Housing Authority - NYCHA","Open","2017-11-06T00:00:00.000",,,,,,"NYCHA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-11-06T00:00:00.000",,"7002","Computer Associate (Software)",,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Open","2017-11-06T00:00:00.000",,"4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Open","2017-11-06T00:00:00.000",,"4313","Police Officer","2020-06-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-11-06T00:00:00.000",,"4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2017-11-06T00:00:00.000","2017-11-29T00:00:00.000","7320","Correction Officer","2021-01-11T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-11-06T00:00:00.000",,"7002","Computer Associate (Software)",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Open","2017-11-06T00:00:00.000",,"8003","Clerical Associate",,,"DCAS"
"Section 50","Score","MTA New York City Transit - NYCT","Open","2017-11-06T00:00:00.000",,"5716","Conductor","2021-02-21T00:00:00.000",,"NYCT"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-11-06T00:00:00.000",,"8003","Clerical Associate",,,"DCAS"
"Section 50","Character","Department of Correction - DOC","Open","2017-11-06T00:00:00.000",,"7329","Correction Officer","2021-02-15T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Open","2017-11-06T00:00:00.000",,"4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 76","Suspension","Human Resources Administration - HRA","Open","2017-11-06T00:00:00.000",,,,,,"HRA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-11-03T00:00:00.000",,"7002","Computer Associate (Software)",,,"DCAS"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Open","2017-11-03T00:00:00.000",,"7322","Correction Officer","2021-05-17T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Open","2017-11-03T00:00:00.000",,"4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Other",,"Police Department - NYPD","Closed","2017-11-02T00:00:00.000","2017-11-03T00:00:00.000",,,,,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-11-02T00:00:00.000",,"3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-11-02T00:00:00.000",,"3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-11-02T00:00:00.000",,"7002","Computer Associate (Software)",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-11-01T00:00:00.000",,"3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Section 76","Termination","Department of Environmental Protection - DEP","Open","2017-11-01T00:00:00.000",,,,,,"DEP"
"Section 50","Medical","Department of Sanitation - DSNY","Open","2017-11-01T00:00:00.000",,"5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Section 50","Medical","Police Department - NYPD","Closed","2017-11-01T00:00:00.000","2017-11-14T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-31T00:00:00.000",,"3315","Police Officer","2019-12-10T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-31T00:00:00.000",,"3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Open","2017-10-31T00:00:00.000",,"6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Medical","Police Department - NYPD","Open","2017-10-30T00:00:00.000",,"4323","Police Officer","2020-08-26T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-30T00:00:00.000",,"7002","Computer Associate (Software)",,,"DCAS"
"Section 50","Score","MTA New York City Transit - NYCT","Open","2017-10-30T00:00:00.000",,"5716","Conductor","2021-02-01T00:00:00.000",,"NYCT"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-30T00:00:00.000",,"2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2017-10-30T00:00:00.000","2018-01-02T00:00:00.000","6313","Traffic Enforcement Agent","2020-09-21T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-10-27T00:00:00.000","2017-11-27T00:00:00.000","8003","Clerical Associate",,,"DCAS"
"Section 50","Character","Department of Correction - DOC","Open","2017-10-27T00:00:00.000",,"7322","Correction Officer","2021-05-17T00:00:00.000",,"DOC"
"Waiting for Appeal Request",,"MTA New York City Transit - NYCT","Closed","2017-10-27T00:00:00.000","2017-12-08T00:00:00.000",,,,,"NYCT"
"Section 50","Score","MTA New York City Transit - NYCT","Open","2017-10-27T00:00:00.000",,"5716","Conductor","2021-02-01T00:00:00.000",,"NYCT"
"Waiting for Appeal Request",,"Police Department - NYPD","Closed","2017-10-27T00:00:00.000","2017-12-08T00:00:00.000",,,,,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Open","2017-10-26T00:00:00.000",,"4318","Correction Officer","2019-11-04T00:00:00.000",,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-10-26T00:00:00.000","2017-10-27T00:00:00.000","6042","Construction Project Manager",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-25T00:00:00.000",,"6319","Traffic Enforcement Agent","2020-10-19T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-25T00:00:00.000",,"7003","Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-10-25T00:00:00.000","2017-11-29T00:00:00.000","7003","Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-10-25T00:00:00.000","2017-12-18T00:00:00.000","6033","Maintenance Worker","2021-05-10T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-25T00:00:00.000",,"2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Open","2017-10-25T00:00:00.000",,"7320","Correction Officer","2021-01-11T00:00:00.000",,"DOC"
"Section 50","Score","MTA New York City Transit - NYCT","Open","2017-10-25T00:00:00.000",,"5716","Conductor","2021-02-01T00:00:00.000",,"NYCT"
"Section 50","Character","Police Department - NYPD","Open","2017-10-25T00:00:00.000",,"4312","Police Officer","2020-06-22T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-24T00:00:00.000",,"7002","Computer Associate (Software)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-24T00:00:00.000",,"7029","Statistician",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Open","2017-10-24T00:00:00.000",,"4307","School Safety Agent","2020-01-07T00:00:00.000",,"NYPD"
"Section 50",,"Police Department - NYPD","Closed","2017-10-24T00:00:00.000","2017-10-31T00:00:00.000","4307","School Safety Agent","2020-01-07T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Open","2017-10-24T00:00:00.000",,"6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Waiting for DQ",,"Transit Authority - NYCTA","Closed","2017-10-23T00:00:00.000","2017-12-08T00:00:00.000",,,,,"NYCTA"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-10-23T00:00:00.000","2017-12-08T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-23T00:00:00.000",,"8206","Administrative Retirement Benefits Specialist",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Open","2017-10-23T00:00:00.000",,"6302","School Safety Agent","2020-10-19T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Open","2017-10-23T00:00:00.000",,"5330","Police Communications Technician","2020-09-15T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-23T00:00:00.000",,"4331","Traffic Enforcement Agent","2018-10-29T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Open","2017-10-23T00:00:00.000",,"6333","Special Officer","2021-02-01T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Open","2017-10-21T00:00:00.000",,"5304","Traffic Enforcement Agent","2019-01-21T00:00:00.000",,"NYPD"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Open","2017-10-20T00:00:00.000",,"7508","Promotion to Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-10-20T00:00:00.000","2017-11-20T00:00:00.000","7303","Traffic Enforcement Agent","2021-03-08T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Open","2017-10-20T00:00:00.000",,"7322","Correction Officer","2021-05-17T00:00:00.000",,"DOC"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-10-20T00:00:00.000",,"6524","Assistant Resident Buildings Superintendent","2021-07-05T00:00:00.000",,"DCAS"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2017-10-20T00:00:00.000","2017-10-20T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Fire Department - FDNY","Closed","2017-10-20T00:00:00.000","2017-10-23T00:00:00.000","4004","Emerg.Med.Spec.-EMT","2018-02-19T00:00:00.000",,"FDNY"
"Section 50","Score","MTA New York City Transit - NYCT","Open","2017-10-20T00:00:00.000",,"5709","Signal Maintainer","2021-03-08T00:00:00.000",,"NYCT"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-20T00:00:00.000",,"8003","Clerical Associate",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-09-01T00:00:00.000",,"4316","Police Officer","2020-08-24T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Open","2017-10-20T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Open","2017-10-19T00:00:00.000",,"4313","Police Officer","2020-06-23T00:00:00.000",,"NYPD"
"Section 76","Suspension","Housing Authority - NYCHA","Open","2017-10-19T00:00:00.000",,,,,,"NYCHA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-18T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-10-18T00:00:00.000","2017-12-15T00:00:00.000","6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-10-18T00:00:00.000","2017-10-31T00:00:00.000","4335","Police Communications Technician","2017-11-14T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-17T00:00:00.000",,"7003","Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-10-17T00:00:00.000","2017-10-17T00:00:00.000","4314","School Safety Agent","2020-01-08T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-17T00:00:00.000",,"4307","School Safety Agent","2020-01-07T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-10-17T00:00:00.000","2017-11-29T00:00:00.000","6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-17T00:00:00.000",,"4307","School Safety Agent","2020-01-07T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-17T00:00:00.000",,"3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-16T00:00:00.000",,"7003","Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-16T00:00:00.000",,"3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Duplicate Filing",,"Police Department - NYPD","Closed","2017-10-16T00:00:00.000",,,,,,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-10-16T00:00:00.000","2017-12-11T00:00:00.000","7003","Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-16T00:00:00.000",,"7003","Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-10-16T00:00:00.000","2017-11-17T00:00:00.000","6502","Promotional Police Officer","2020-06-22T00:00:00.000",,"NYPD"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2017-10-16T00:00:00.000","2017-10-31T00:00:00.000","7544","Promotion to Captain (Police)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-16T00:00:00.000",,"7003","Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Score","Transit Authority - NYCTA","Open","2017-10-13T00:00:00.000",,"5716","Conductor","2021-02-01T00:00:00.000",,"NYCTA"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-13T00:00:00.000",,"3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-10-13T00:00:00.000","2017-12-13T00:00:00.000","6033","Maintenance Worker","2021-05-10T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-10-13T00:00:00.000","2017-11-02T00:00:00.000","7320","Correction Officer","2021-01-11T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-10-12T00:00:00.000","2017-11-14T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-12T00:00:00.000",,"4306","Police Officer","2019-12-23T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-11T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-10T00:00:00.000",,"7003","Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-10-10T00:00:00.000","2017-11-29T00:00:00.000","7003","Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-10-10T00:00:00.000",,"5522","Associate Job Opportunity Specialist","2021-03-22T00:00:00.000",,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2017-10-10T00:00:00.000","2017-10-31T00:00:00.000","7544","Promotion to Captain (Police)",,,"DCAS"
"Duplicate Filing",,"Department of Citywide Administrative Services - DCAS","Closed","2017-10-10T00:00:00.000","2017-10-23T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-10T00:00:00.000",,"7003","Computer Associate (Technical Support)",,,"DCAS"
"Waiting for Appeal Request",,"Department of Citywide Administrative Services - DCAS","Closed","2017-10-10T00:00:00.000","2017-12-08T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-10-10T00:00:00.000",,"3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Open","2017-10-10T00:00:00.000",,"2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2017-10-10T00:00:00.000","2017-10-31T00:00:00.000","7544","Promotion to Captain (Police)",,,"DCAS"
"Section 76","Termination","Department of Correction - DOC","Open","2017-10-10T00:00:00.000",,,,,,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-09T00:00:00.000",,"7003","Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2017-10-06T00:00:00.000","2017-10-31T00:00:00.000","7544","Promotion to Captain (Police)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-06T00:00:00.000",,"7029","Statistician",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-10-06T00:00:00.000","2017-11-08T00:00:00.000","6502","Promotional Police Officer","2020-06-22T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-10-05T00:00:00.000","2017-11-02T00:00:00.000",,,,,"DCAS"
"Section 50","Character","Police Department - NYPD","Open","2017-10-05T00:00:00.000",,"4330","School Safety Agent","2020-04-29T00:00:00.000",,"NYPD"
"Other",,"Police Department - NYPD","Closed","2017-10-04T00:00:00.000","2017-10-05T00:00:00.000",,,,,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-10-03T00:00:00.000","2017-10-20T00:00:00.000","6033","Maintenance Worker","2021-05-10T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-10-03T00:00:00.000",,"6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-10-03T00:00:00.000","2017-11-28T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Unauthorized Substance","Police Department - NYPD","Open","2017-10-03T00:00:00.000",,"6321","Police Communications Technician","2021-02-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-10-02T00:00:00.000","2017-11-27T00:00:00.000","7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-10-02T00:00:00.000",,"6524","Assistant Resident Buildings Superintendent","2021-07-05T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2017-10-02T00:00:00.000","2017-11-27T00:00:00.000","6617","Revenue Equipment Maintainer",,,"NYCT"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2017-10-02T00:00:00.000","2017-10-31T00:00:00.000","7544","Promotion to Captain (Police)",,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Open","2017-10-02T00:00:00.000",,"7303","Traffic Enforcement Agent","2021-03-08T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Open","2017-10-02T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Waiting for DQ",,"Police Department - NYPD","Closed","2017-09-29T00:00:00.000","2017-11-02T00:00:00.000",,,,,"NYPD"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2017-09-29T00:00:00.000","2017-10-31T00:00:00.000","7544","Promotion to Captain (Police)",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Open","2017-09-29T00:00:00.000",,"4312","Police Officer","2020-06-22T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-09-29T00:00:00.000","2017-10-19T00:00:00.000","5003","Emergency Medical Specialist - EMT","2019-02-18T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-28T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-09-28T00:00:00.000",,"3310","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-28T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-28T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-09-28T00:00:00.000",,"6524","Assistant Resident Buildings Superintendent",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-28T00:00:00.000",,"7029","Statistician",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-28T00:00:00.000",,"6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Open","2017-09-28T00:00:00.000",,"6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Duplicate Filing",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-27T00:00:00.000","2017-09-28T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-27T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-09-27T00:00:00.000",,"3315","Police Officer","2019-12-10T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2017-09-27T00:00:00.000","2017-12-15T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2017-09-27T00:00:00.000","2017-12-20T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-27T00:00:00.000",,"6014","Auto Mechanic (Diesel)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-09-27T00:00:00.000","2017-12-29T00:00:00.000","6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-27T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Open","2017-09-27T00:00:00.000",,"4312","Police Officer","2020-06-22T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-27T00:00:00.000",,"5039","Principal Administrative Associate","2021-07-19T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-26T00:00:00.000",,"6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-25T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Open","2017-09-25T00:00:00.000",,"6612","Car Inspector",,,"NYCT"
"Section 50","Character","Police Department - NYPD","Open","2017-09-25T00:00:00.000",,"3309","Police Officer","2019-09-23T00:00:00.000",,"NYPD"
"Section 50","Unauthorized Substance","Fire Department - FDNY","Open","2017-09-25T00:00:00.000",,"7000","Emergency Medical Specialist - EMT","2021-03-29T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-22T00:00:00.000",,"6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 76",,"Department of Buildings - DOB","Closed","2017-09-22T00:00:00.000","2017-09-27T00:00:00.000",,,,,"DOB"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-22T00:00:00.000","2017-09-22T00:00:00.000",,,,,"DCAS"
"Waiting for Appeal Request",,"Transit Authority - NYCTA","Closed","2017-09-22T00:00:00.000","2017-10-19T00:00:00.000",,,,,"NYCTA"
"Waiting for Appeal Request",,"Police Department - NYPD","Open","2017-09-22T00:00:00.000",,,,,,"NYPD"
"Section 50","Character","Police Department - NYPD","Open","2017-09-22T00:00:00.000",,"4323","Police Officer","2020-08-26T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Open","2017-09-22T00:00:00.000",,"5329","Police Officer","2021-07-07T00:00:00.000",,"NYPD"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Open","2017-09-22T00:00:00.000",,"7532","Promotion to Lieutenant (Police)",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Open","2017-09-22T00:00:00.000",,"7322","Correction Officer","2021-05-17T00:00:00.000",,"DOC"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-22T00:00:00.000","2017-10-11T00:00:00.000",,,,,"DCAS"
"Section 76",,"Department of Investigation - DOI","Open","2017-09-21T00:00:00.000",,,,,,"DOI"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-21T00:00:00.000","2017-11-02T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-21T00:00:00.000",,"6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-21T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-09-21T00:00:00.000","2017-11-08T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-20T00:00:00.000",,,,,,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-20T00:00:00.000","2017-11-02T00:00:00.000",,,,,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-20T00:00:00.000","2017-09-21T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-20T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Jurisdictional Issue",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-19T00:00:00.000",,,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-09-18T00:00:00.000","2017-10-13T00:00:00.000","5307","School Safety Agent","2020-08-17T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-18T00:00:00.000","2017-11-02T00:00:00.000",,,,,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-18T00:00:00.000","2017-11-02T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-09-18T00:00:00.000","2017-10-12T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-09-18T00:00:00.000","2017-11-21T00:00:00.000","7002","Computer Associate (Software)",,,"DCAS"
