"event_id","title","date","start_time","end_time","location_description","description","snippet","phone","email","cost_free","cost_description","must_see","url","notice"
"144788","Arts, Culture & Fun: City Birds by Elana Amity","2017-03-14T00:00:00.000","09:00","17:00",,"<p>Visit Poe Park Visitor Center for our new exhibit <em>City Birds</em> by Elana Amity. The exhibit will be on view at the Poe Park Visitor Center on Tuedays through Saturdays from March 4 through March 29. There will be an opening reception with a Q&amp;A session on Saturday, March 11.&nbsp;</p><p><strong>About <em>City Birds</em></strong><br />Raised in the Bronx, Elana Amity visited Poe Park numerous times. As a young child she roamed in and around the cottage, and as a teenager she and her friends danced while a band played in the gazebo. Edgar Allan Poe&rsquo;s poem &quot;The Raven&quot; was brought to life by her father who loved reciting poetry. Ironically, Poe completed his final revision of &quot;The Raven&quot; while living on 85 Amity Street, now West Third Street, in New York&rsquo;s Greenwich Village. Amity&rsquo;s current work includes numerous paintings and monotypes of birds found in New York City&rsquo;s parks, sidewalks, and window sills. Her birch bark paintings reflect images and textures found in natural settings. Her illustrated poems include the works of Wallace Steven, Edgar Allan Poe, William Wordsworth, and Wilfred Owen.</p><p><strong>Artist Bio</strong><br />New York City artist, Elana Amity, began her career as a teacher and freelance illustrator. She served on the board of the Society of Illustrators for many years. In 1984 she joined the faculty of LaGuardia High School of Music &amp; Art and Performing Arts where she taught illustration, painting and drawing. In 2010 she opened a studio in Manhattan&rsquo;s Garment District. Her paintings, drawings and prints capture both fleeting and enduring moments oflife in cities, nature and beyond. Her work has been exhibited in galleries and public spaces at home and abroad.</p><p><strong>Related Events</strong></p><ul>	<li>March 11: <a href=""https://www.nycgovparks.org/events/2017/03/11/arts-culture-fun-city-birds-by-elana-amity1"">Opening Reception</a></li>	<li>March 18: Artist Tour and Workshop</li>	<li>March 25: Elana Amity Book Presentation: The Raven</li>	<li>Angel Hernandez from The Bronx County Historical Society Lecture: Poe and The Raven</li></ul><p>Admission to the related events, including the opening reception,&nbsp;is free but space is limited.&nbsp;To RSVP, please email <a href=""mailto:laura.alvarez@parks.nyc.gov"">laura.alvarez@parks.nyc.gov</a> or call (718) 367-3657.</p><p>Image: Elana Amity, Cardinal with Sparrows, 2015, Acrylic on Canvas - www.elanaamity.com</p>","""City Birds"" includes numerous paintings and monotypes of birds found in New York City’s parks, sidewalks, and window sills.","(718) 367-3657","laura.alvarez@parks.nyc.gov","1",,"0","arts-culture-fun-city-birds-by-elana-amity1","0"
"164196","Balancing Yin and Yang: The Place of Chinese Philosophy in Garden Construction","2018-04-22T00:00:00.000","14:00","18:00",,"<p>Traditional Chinese thought has played an important role in the design of traditional Chinese gardens from the Song dynasty onward.&nbsp;In this lecture,&nbsp;a collaboration between Snug Harbor Education and the CUNY College of Staten Island&rsquo;s East Asian Studies Department, we will look at how these and other ideas are embodied in the NY Chinese Scholar&rsquo;s Garden. After the presentation, we will tour the garden to see these concepts and design elements in action.</p><p><strong>Please note:&nbsp;</strong>This event takes place at 2:00 p.m. and at 4:00 p.m.</p><p><em>The Friends of the Chinese Scholar&rsquo;s Garden provides continuing support in the maintenance of the New York Chinese Scholar&rsquo;s Garden.</em></p>","Learn about the important role traditional Chinese thought has played on garden design. Discover how these ideas are embodied in the NY Chinese Scholar's Garden. 2:00 p.m. and 4:00 p.m.","(718) 425-3512","education@snug-harbor.org","0","$10 adults, $5 students and seniors","1","balancing-yin-and-yang-the-place-of-chinese-philosophy-in-garden-construction","0"
"147910","Street Skills Ride","2017-06-18T00:00:00.000","11:00","14:00",,"<p>Street Skills Rides are free weekend programs for adults and mature teens who want to increase their comfort and confidence when cycling on city&nbsp;streets.&nbsp;After you&rsquo;ve taken our Street Skills Class, you can use your newfound knowledge to tackle our bike-handling skill drills, and then top it off with a small group ride of five to eight&nbsp;miles with similarly-skilled cyclists and League-certified Cycling Instructors.&nbsp;</p><p>Please register on our <a href=""https://www.imathlete.com/events/EventReg/EventReg_SelectType.aspx?fEID=65668&amp;fNew=1&amp;fsource=imAEOverview"">registration page</a>.</p>","Street Skills Rides are free weekend programs for adults and mature teens who want to increase their comfort and confidence when cycling on city streets","(212) 870-2080","classes@bike.nyc","1",,"0","street-skills-ride","0"
"117158","Ocean Breeze Summer Fitness: Jump into Summer","2015-06-02T00:00:00.000","11:00","11:30",,"<p>Can&rsquo;t wait for beach season? Well you&rsquo;re not alone! Summer is just around the corner and there is no better way to get your body moving than to just jump on in! Jump into Summer is a jump rope interval training program designed to enhance endurance, stamina, and coordination. Jumping rope offers a great way to tone various parts of your body while concentrating on cardiovascular fitness and health.</p><p>All classes are weather dependent. In cases of rain, please call (718) 667-3543 to confirm classes are still on.</p>","Take free fitness classes outside this summer, brought to you by the staff of the new Ocean Breeze Track & Field Athletic Complex!","(718) 667-3543",,"1",,"0","ocean-breeze-summer-fitness-jump-into-summer1","0"
"146563","Ranger's Choice: Archery","2017-06-18T00:00:00.000","13:00","15:00","Exact meeting location details will be announced to lottery selected participants","<p>NYC Park&#39;s bright and talented Urban Park Rangers are what make our Weekend Adventure programs so amazing. &nbsp;</p><p>This program is a beginner&#39;s introduction to the sport of archery.&nbsp;Recommended for ages 8 and older.</p><p><strong>Please note: </strong>Participants are chosen via lottery. To register for the lottery,&nbsp;please visit the <a href=""http://nyc.gov/parks/rangers/register"">Urban Park Rangers&#39;&nbsp;Event Registration&nbsp;page</a>. Registration opens on Wednesday, June 7.</p>","This program is a beginner's introduction to the sport of archery.","(718) 967-3542",,"1",,"1","rangers-choice-archery","0"
"119637","3 to 6 Club","2016-01-06T00:00:00.000","15:00","18:00",,"<p>Walker Park is offering various activities at the 3 to 6 Club, open to&nbsp;children ages 7 through 12 years,&nbsp;including&nbsp;art, literacy and sports.</p><p>Registration began September 8th and is ongoing. However, space is limited and on a first come, first serve basis.</p><p>For more information please contact Rich Costello at (718) 816-6172</p>","Walker Park is offering various activities at the 3 to 6 Club, open to children ages 7 through 12 years, including art, literacy and sports.","(718) 816-6172",,"1",,"0","3-to-6-club","0"
"150863","Adults Le Petit Zen Art","2017-07-12T00:00:00.000","11:30","13:00",,"<p>Adults will create miniature works of art (4&quot;x6&quot; to 2.5&quot;x3.5&quot;) to display at home or give as a gift for a loved one; from delicate&nbsp;miniature paper cuttings to vintage art and painted rocks. The work requires intense concentration, following precise directions and use of fine tools for cutting and shaping.&nbsp;&nbsp;</p><p><strong>Schedule</strong></p><ul>	<li>July: Delicate Paper Cutting lace-like art through precise, delicate paper cutting. &nbsp;</li>	<li>August: Painted Animal /Character Rocks - Please bring your own clean stones and mini rocks for this project. We do not supply the stones of rocks.</li>	<li>September: ACEO - Create a miniature work of art to exchange with another participant, keep for yourself or to give as a gift.</li></ul>","Adults will create miniature works of art to display at home or give as a gift for a loved on","(718) 365-5516","Lucy.Aponte@parks.nyc.gov","1",,"0","adults-le-petit-zen-art","0"
"160099","Tour of Gracie Mansion","2017-06-20T00:00:00.000","11:00","11:50",,"<p>In 1799, a prosperous New York merchant named Archibald Gracie built a country house overlooking a bend in the East River, five miles north of the then-New York&nbsp;City limits. Little did he know that, more than 200 years later, his home&nbsp;would be serving&nbsp;as the official residence of the First Family of New York City&mdash;a place where history is made, not merely recorded.</p><p>As a historic house museum run by NYC Parks, sitting on&nbsp;11 acres of grounds now known as&nbsp;Carl Schurz Park, Gracie Mansion has served as the home of 10 mayors, beginning first with Mayor&nbsp;Fiorello H. La Guardia in 1942.&nbsp;Today, Gracie Mansion is occupied by the de Blasio family, which has opened its&nbsp;doors in the spirit of the administration&#39;s motto: one city, rising together.</p><p>In celebration of our&nbsp;75th Anniversary of Gracie being a mayoral residence, Mayor de Blasio and First Lady Chirlane McCray have introduced a new art&nbsp;installation, titled&nbsp;New York 1942. This is the second in a series of installations envisioning New York through the framework of Gracie Mansion as it has been inhabited over time. It includes artwork, documents and objects from the period that the La Guardias lived in Gracie, shown together to tell a more complete story of the overall historic context as perceived from diverse perspectives.</p><p><strong>Tour Reservations</strong></p><p>To RSVP for a tour, please visit&nbsp;<a href=""http://on.nyc.gov/gracietour"">on.nyc.gov/gracietour</a>.&nbsp;</p><p>Currently, Gracie Mansion is not offering group tours.&nbsp;If you are part of a private organization that would like to tour the house, please email your request, including the size of group, your name and the purpose of a tour, to&nbsp;gracieinfo@cityhall.nyc.gov&nbsp;and we will work to add you to one of the currently scheduled tours.</p><p>Photo ID required for entrance. No photography permitted in the interior. At the present time, tours are available in English only. Please plan to arrive at least five minutes in advance.</p>","Gracie Mansion Conservancy presents New York 1942. Our newest installation marking the 75th Anniversary of Gracie Mansion as the official mayoral residence.","(212) 676-3060","gracieinfo@cityhall.nyc.gov","1",,"0","tour-of-gracie-mansion1","0"
"175314","Free Yoga at Fannie's Garden at Paradise on Earth","2018-09-01T00:00:00.000","10:00","11:00",,"<p>Free, outdoor yoga classes are a great way for the entire family to stay fit!</p><p>Mats will be provided for temporary use.</p><p>Stay tuned to <a href=""https://www.facebook.com/nyrpgreen/"">NYRP&#39;s Facebook page</a>, Twitter feed (<a href=""https://twitter.com/NYRP"">@nyrp</a>), or check the <a href=""https://www.nyrp.org/support/events"">NYRP Events page</a>&nbsp;for up-to-date information about weather or other schedule changes.</p>","Free, outdoor yoga classes are a great way for the entire family to stay fit!","(212) 333-2552","info@nyrp.org","1",,"0","free-yoga-at-fannies-garden-at-paradise-on-earth","0"
"157423","People Power Within NYC Local Government","2018-01-18T00:00:00.000","18:00","20:00",,"<p>Learn about the roles and responsibilities of key city government departments and officials &ndash; in particular those who have funding and oversight on issues that impact the work of gardeners. Attendees will explore together how to influence key city government stakeholders from the ground up.</p><p>Facilitated by Just Food</p><p>Este taller se ofrecer&aacute; con traducci&oacute;n al Espa&ntilde;ol.</p>","Learn about the roles and responsibilities of key city government departments and officials – in particular those who have funding and oversight on issues that impact the work of gardeners.","(212) 602-5300","greenthumbinfo@parks.nyc.gov","1",,"1","people-power-within-nyc-local-government","0"
"124379","Fleet Week Watch Party","2016-05-25T00:00:00.000","08:00","11:00",,"<p>Watch the ships sail in, like Alice Austen did. The parade of ships will be narrated by Maritime Historian Fred Rodriguez. Ship arrival time&nbsp;is approximate.</p><p>Free coffee and&nbsp;donuts!</p>","Watch the ships sail in, like Alice Austen did.","(718) 816-4506","info@aliceausten.org","1",,"0","fleet-week-watch-party","0"
"123605","Nature Exploration","2016-06-17T00:00:00.000","12:00","16:00",,"<p>Join the Prospect Park Alliance for nature education programs at the Prospect Park Audubon Center, the first urban Audubon Center in the nation.</p><p><strong>Thursdays and&nbsp;Fridays, 12&ndash;4, beginning Friday, April 7</strong></p><ul>	<li><strong>Discovery Pack, 12&ndash;3 pm: </strong>The Prospect Park Alliance invites you to get inspired by nature with our new Discovery Packs, a ready-to-go kits filled with nature activities for families.</li>	<li><strong>Bird Nerds Game Hour, 1&ndash;2 pm:</strong> Test your knowledge of birds in this fun, mildly competitive hour of puzzles, Bingo, card games, and more!</li>	<li><strong>Nature on the Go!, 2&ndash;3 pm: </strong>An Alliance Naturalist will lead children and families to areas near the Audubon Center, where you can learn about the nature that is all around us and participate in a Citizen Science project.</li>	<li><strong>Animal Encounter, 3&ndash;4 pm:</strong> Curious as to how Snappy the turtle got her name? Want to watch the snake gobble a mouse? Join Alliance Naturalists in learning more about the animals in the Audubon Center&rsquo;s collection and even assist in an actual feeding.</li></ul><p>&nbsp;</p>","Join the Prospect Park Alliance for nature education programs at the Prospect Park Audubon Center, the first urban Audubon Center in the nation.",,"info@prospectpark.org","1",,"0","nature-exploration","0"
"70875","Bryant Park Le Carrousel","2013-10-15T00:00:00.000","11:00","20:00",,"<p>	Specially created to complement the park&rsquo;s French classical style, featuring brightly colored animals and French cabaret music.</p><div>	Also available for parties.</div><div></div><div>	April &ndash; May, 11am &ndash; 7pm</div><div>	June &ndash; October, 11am &ndash; 8pm</div><div>	(weather permitting)</div><div></div>","Le Carrousel was specially created to complement the park's French classical style, featuring brightly colored animals and French cabaret music.","(212) 768-4242","bpc@urbanmgt.com","0","$2 per ride, or buy a discount card to enjoy 10 rides for $15.","0","bryant-park-le-carrousel","0"
"112071","Bryant Park Reading Room: Charles Kaiser & ""The Cost of Courage""","2015-07-29T00:00:00.000","19:00","20:30","Located on the 42nd street side of the park, between the back of the New York Public Library and Sixth Avenue. Look for the burgundy and white umbrellas.","<p>Charles Kaiser discusses his nonfiction book&nbsp;<em>The Cost of Courage.</em></p><p>Produced in partnership with the<a href=""http://www.nyhistory.org/""> New-York Historical Society</a></p><p><strong>Rain information:&nbsp;</strong>In case of rain, events are held under a tent at the Reading Room. In case of severe weather, please check <a href=""http://www.bryantpark.org/"">bryantpark.org </a>for the indoor location.</p>","Charles Kaiser discusses his nonfiction book The Cost of Courage.","(212) 768-4242","bpc@urbanmgt.com","1",,"0","bryant-park-reading-room-charles-kaiser-the-cost-of-courage","0"
"142143","Free Winter Break STEAM Workshops! NYC SPARX Technology Program for Girls","2017-02-21T00:00:00.000","12:00","17:00","Located in the St. Mary's Rec. SPARX Room.","<p>SPARX is a technology education and mentoring program for teenage girls. Girls ages 12&ndash;17 can register for SPARX and participate in a fun six-part science, technology, engineering, arts, and math series. Participate in all six sessions during the winter break and receive a tote bag! Snacks provided!</p><ul>	<li>Tuesday, Feb. 21:&nbsp;Session 1: Science,&nbsp;12:00 p.m.&ndash;2:00 p.m.&nbsp;Session 2: Technology,&nbsp;3:00 p.m.&ndash;5:00 p.m.</li>	<li>Wednesday, Feb. 22:&nbsp;Session 3: Engineering, 12:00 p.m.&ndash;2:00 p.m.&nbsp;Session 4: Arts.&nbsp;3:00 p.m.&ndash;5:00 p.m.</li>	<li>Thursday, Feb. 23;&nbsp;Session 5: Math,&nbsp;12:00 p.m.&ndash;2:00 p.m. Session 6: Open Project Day!&nbsp;3:00 p.m.&ndash;5:00 p.m.</li></ul><p>Please <a href=""http://www.tinyurl.com/nycsparx"">register</a> in advance.</p><p>For more information or accessibility questions, contact Laira Reid at&nbsp;(347) 394-4251 or <a href=""mailto:laira.reid@parks.nyc.gov"">laira.reid@parks.nyc.gov</a>.&nbsp;</p><p>Can&#39;t make it to this week&#39;s wrokshops? Join us at our next session, starting February 27. Register <a href=""http://www.tinyurl.com/nycsparx"">here</a>!&nbsp;</p>","SPARX is a technology education and mentoring program for teenage girls. Register for SPARX and participate in a fun six-part science, technology, engineering, arts, and math.","(347) 394-4251","laira.reid@parks.nyc.gov","1",,"0","free-winter-break-steam-workshops-at-st-marys-nyc-sparx-technology-program-for-girls","0"
"95662","Summer in the Square: CrossFit With Reebok","2014-08-07T00:00:00.000","08:00","10:00",,"<p>	Get familiar with our new neighbors every Thursday morning at 8 a.m. at <a data-mce-="""" href=""http://www.crossfitunionsquare.com/"">Reebok&rsquo;s CrossFit</a> class held on Union Square Park&rsquo;s South Plaza. Reebok&rsquo;s CrossFit Union Square program is designed for universal scalability making it the perfect application for any committed individual regardless of experience. Begin your mornings with this 50-minute, heart-pumping class, which will guarantee a great start to your day!</p><p>	(Free: Please check website to confirm event)</p>",,,"info@unionsquarenyc.org","1",,"0","summer-in-the-square-crossfit-with-reebok-union-square-park","0"
"122731","Tour of Gracie Mansion","2016-02-23T00:00:00.000","11:00","11:50",,"<p>In 1799, a prosperous New York merchant named Archibald Gracie built a country house overlooking a bend in the East River, five miles north of the then-New York&nbsp;City limits. Little did he know that, more than 200 years later, his home&nbsp;would be serving&nbsp;as the official residence of the First Family of New York City -&nbsp;a place where history is made, not merely recorded.</p><p>As a historic house museum run by the Parks Department, sitting on&nbsp;11 acres of grounds now known as&nbsp;Carl Schurz Park, Gracie Mansion has served as the home of 10 mayors, beginning first with Mayor&nbsp;Fiorello H. La Guardia in 1942.&nbsp;Today, Gracie Mansion is occupied by the de Blasio family, which has opened its&nbsp;doors in the spirit of the administration&#39;s motto: one city, rising together. In keeping with that theme, Mayor de Blasio and First Lady Chirlane McCray have introduced a new art&nbsp;installation, titled&nbsp;&ldquo;Windows on the City: Looking&nbsp;Out at&nbsp;Gracie&rsquo;s New York.&rdquo; The installation&nbsp;consists of previously and newly acquired works, all from&nbsp;the original Gracie Mansion period, which have been curated&nbsp;to create a more historically accurate picture of life in New York City during the time of Gracie Mansion&rsquo;s construction.</p><p>To RSVP for tour, please go to&nbsp;<a href=""http://on.nyc.gov/gracietour"">on.nyc.gov/gracietour</a>.</p><p>Currently, Gracie Mansion is not offering group tours.&nbsp;If you are part of a private organization that would like to tour the house, please email your request, including the size of group, your name and the purpose of a tour, to&nbsp;<a href=""mailto:gracieinfo@cityhall.nyc.gov"">gracieinfo@cityhall.nyc.gov</a>, and we will work to add you to one of the currently scheduled tours.</p><p>Photo ID required for entrance. No photography permitted in the interior. At the present time, tours are available in English only. Please plan to arrive at least five minutes in advance.</p>","Make your plans to tour the People's House, Gracie Mansion. Register for a visit today: on.nyc.gov/gracietour","(212) 676-3060","gracieinfo@cityhall.nyc.gov","1",,"0","tour-of-gracie-mansion1","0"
"93407","Bryant Park Reading Room: Poetry","2014-06-17T00:00:00.000","19:00","20:30","Located on the 42nd street side of the park, between the back of the New York Public Library and Sixth Avenue. Look for the burgundy and white umbrellas.","<p>	Enjoy a tribute to Gerald Stern, featuring the Poets of Poetry Society of America:&nbsp;Kimiko Hahn,&nbsp;Rebecca Gayle Howell and&nbsp;Alicia Ostriker.&nbsp;</p><p>	Presented in partnership with Poetry Society of America</p><p>	Rain information:&nbsp;In case of rain, events are held under a tent at the Reading Room. In case of severe weather, please check <a href=""http://www.bryantpark.org/"">bryantpark.org</a> for the indoor location.</p><p></p>","Reading, writing, and literary happenings related to the written word-under the London plane trees-in the open-air Reading Room.","(212) 768-4242","bpc@urbanmgt.com","1",,"0","bryant-park-reading-room-poetry","0"
"173022","Bike New York - Bike Skills 201: Bike Handling Skills","2018-08-19T00:00:00.000","11:00","14:00","Enter on the path where Dyckman Street intersects with La Marina Restaurant.","<p>This is a&nbsp;3-hour, on-bike class for adults and mature teens who have recently learned how to ride a bike or who want to improve their core cycling skills.&nbsp;</p><p>You&rsquo;ll learn how to adjust your helmet for a safe, comfortable fit, choose an appropriately-sized bike, adjust the seat, perform a simple mechanical inspection to ensure the bike is road-ready, start and&nbsp;stop with confidence, shift gears, scan and&nbsp;signal, and navigate around common road hazards.&nbsp;</p><p>For more information about this class, please email <a href=""mailto:classes@bike.nyc"">classes@bike.nyc</a>.</p><p><strong>Class Details</strong></p><ul>	<li>Class Duration: 3 hours</li>	<li>Class Size: 20-25 adults and mature teens</li>	<li>Equipment: Bicycles and helmets provided to those who register online for the class*.</li></ul><p>Registration Policy: Advance registration is preferred; walk-up students are accepted as space allows.</p><p>*Anyone who chooses to bring their own bicycle must ensure that the bicycle fits and is in good working order (i.e. wheels spin freely, brakes function).</p>","This is a 3-hour, on-bike class for adults and mature teens who have recently learned how to ride a bike or who want to improve their core cycling skills.","(212) 870-2111","classes@bike.nyc","1",,"0","bike-new-york-bike-skills-101-learn-to-ride-adults","0"
"89362","Dinosaur Safari: Mysteries Revealed","2014-06-23T00:00:00.000","10:00","17:00",,"<p>	See more than 30 life-size animatronic dinosaurs, including a 40-foot long tyrannosaurus rex, on this ride through the two-acre safari at the Bronx Zoo.&nbsp;</p><p>	Learn about the different species of dinosaurs and their habitats, discover how fossils provide insight into what life may have looked like in prehistoric times and explore how animatronics work.</p>","See more than 30 animatronic dinosaurs, including a 40-foot long tyrannosaurus rex, on this ride through the two-acre safari.","(718) 367-1010",,"0","$5 with general admission. General admission prices: Adults - $16.95, Children (3-12) $12.95, Seniors (65+) - $14.95, Children under 3 are free.","0","dinosaur-safari-mysteries-revealed","0"
"77550","CityParks Seniors Fitness: Tennis","2013-10-08T00:00:00.000","11:00","12:00","Ave. S and E.32nd St","<p>	City Parks Foundation welcomes all New Yorkers, 60 and over, to participate in <em>CityParks Seniors Fitness</em>. The Fall 2013 season of free fitness programs will begin the week of September 23<sup>rd</sup> and will offer free tennis and yoga instruction in 2 different parks in Brooklyn.</p><p>	<strong>This season, <em>CityParks</em></strong><strong><em> Seniors Fitness</em></strong><strong> returns for six weeks to Marine Park in Southeast Brooklyn and South Oxford Park in Fort Greene</strong>. All activities will take place twice a week for one hour at each park through November 1, 2013. Participants are encouraged to maintain regular attendance to maximize health benefits. All equipment and instruction is provided free of charge.</p><p>	<em>CityParks Seniors Fitness</em> has served over 5,000 participants since it began in 2006 and aims to keep neighborhood parks a great place for community activity.&nbsp; The program encourages New Yorkers to maximize the health benefits of staying active at every age. Even in moderate amounts, exercise can help participants feel better, maintain or lose weight, reduce the risk of heart disease and diabetes, and minimize the symptoms of arthritis.</p><p>	<strong>The following is a detailed schedule for <em>CityParks Seniors Fitness</em> in Brooklyn for Fall 2013:</strong></p><p>	<em>NOTE: Schedule subject to change. For the most up-to-date schedule visit: </em><a href=""http://www.cityparksfoundation.org/sports/seniors-fitness"">http://www.cityparksfoundation.org/sports/seniors-fitness</a>.</p><p>	<em>For more information about City Parks Foundation&rsquo;s free Seniors Fitness programs, please call the Sports Department at (718) 760&ndash;6999.</em></p><p>	<strong><u>BROOKLYN </u></strong><br />	<strong>Marine Park</strong></p><p>	Tennis &ndash; Tuesdays/Thursdays at 11 AM <em>&ndash; Tennis Courts</em> at Ave. S and E. 32<sup>nd</sup> St.</p><p>	Yoga &ndash; Mondays/Wednesdays at 9 AM &ndash; <em>Nature Center</em> at Ave. U and E 32<sup>nd</sup> St.</p><p>	<strong>South Oxford Park</strong></p><p>	Yoga &ndash; Wednesdays/Fridays at 11 AM &ndash; <em>Atlantic Commons</em> between S. Oxford St. and Cumberland St.</p>","City Parks Foundation welcomes all New Yorkers, 60 and over, to participate in CityParks Seniors Fitness. The Fall 2013 season of free fitness programs will begin the week of…",,"info@cityparksfoundation.org","1",,"0","cityparks-seniors-fitness-tennis","0"
"172328","Open Garden Days: Colonial Herb Garden at the Historic Conference House","2018-07-31T00:00:00.000","07:00","19:00",,"<p>The Staten Island Herb Society maintains&nbsp;the Colonial Herb Garden&nbsp;adjacent to the historic&nbsp;Conference House. We are committed to preserving and retaining an authentic representation of herbs that might have been used by Native Americans of the eastern United States, and herbs commonly used&nbsp;in&nbsp;Colonial America.&nbsp;</p><p>The Colonial Herb Garden&nbsp;consists of varying-shaped beds laid out in a symmetrical plan.The garden is surrounded by a gated fence and has several benches to allow&nbsp;visitors to sit and enjoy the visual and scented pleasures of this diverse and comprehensive Colonial garden.&nbsp;&nbsp;</p><p>The various beds and a few of the plants that inhabit them include:</p><p>CULINARY I - Bay, Rosemary, Oregano, Horseradish, Chives, Thyme, Parsley, Sage, Basil<br />CULINARY II - Lavender, Caraway, Lemon Verbena, Mints, Calendula<br />DRYING - Statice, Anise Hyssop, Spiderwort, Sweet Woodruff<br />DYE - False Blue Indigo, Parsley, Woodruff, Fennel, Southernwood<br />HEALING - Strawberries, Rose, Dill, Arugula, Hydrangea, Joe Pye Wee, Comfrey, Lettuces<br />MOONLIGHT - Lungwort, SilverKing Artemesia, Dwarf Comfrey, Orris Root, Sage<br />ORNAMENTAL I - Poppy, Yarrow, Kerria, Peony, Tansy<br />ORNAMENTAL II - Mallow, Wormwood, Dame&#39;s Rocket, Feverfew, Catmint<br />SCENTED - Bee Balm, Scented Geraniums, Pineapple Sage<br />SIMPLES/HOUSEHOLD I - Coltsfoot, Mullein, Boneset, Solomon&#39;s Seal<br />SIMPLES/HOUSEHOLD II - Evening Primrose, Forget-me-nots, Lamb&#39;s ears, Valerian, Lady&#39;s Mantle<br />WOODLAND - Black Cohosh, Blue Cohosh, Coltsfoot, Jack-in-the-Pulpit, Trillium, Wild Ginger, Hellebore, Goldenseal, Mayapple, Hepatica</p>","Discover herbs that might have been used by Native Americans of the eastern United States, and herbs commonly used in Colonial America at the Colonial Herb Garden!",,,"1",,"0","open-garden-days-colonial-herb-garden-at-the-historic-conference-house","0"
"177517","City Parks Foundation Presents Yeti, Set, Snow! at the Swedish Cottage Marionette Theatre","2018-11-30T00:00:00.000","11:30","12:30",,"<p>City Parks Foundation presents&nbsp;an&nbsp;original production and story, <em>Yeti, Set Snow!</em>,&nbsp;at the Swedish Cottage Marionette Theatre in Central Park,&nbsp;November 13, 2018 - February 24, 2019.&nbsp;<em>Yeti, Set, Snow!</em>&nbsp;tells the story of a young girl named Widget, and her friend, Twig, who encounter a&nbsp;yeti&nbsp;named Pascetti on the first snow day of the winter season. Pascetti, who lives on a mountain top nearby, dislikes the snow. Through songs and snow day activities, Pascetti discovers not only that&nbsp;snow can be fun but also learns the value of friendship.&nbsp;For more information or to purchase tickets, please visit&nbsp;<a href=""http://cityparksfoundation.org/swedish-cottage-marionette-theatre"">cityparksfoundation.org/swedish-cottage-marionette-theatre</a></p>","City Parks Foundation presents a winter production, Yeti, Set, Snow! - an all-ages story of friendship. Join characters Widget, Twig and Pascetti this winter at the Swedish Cottage Marionette Theatre, November 13, 2018 - February 24, 2019.","(212) 988-9093","info@cityparksfoundation.org","0","$12 - $15","0","city-parks-foundation-presents-yeti-set-snow-at-the-swedish-cottage-marionette-theatre1","0"
"126173","Duel Re-creation","2016-07-09T00:00:00.000","14:00","15:00",,"<p>Informative and exciting, witness a re-creation of a pistol duel, much like the one between Alexander Hamilton and Aaron Burr!</p><p>For more information about this program,&nbsp;please email&nbsp;<a href=""mailto:publicprograms@morrisjumel.org"">publicprograms@morrisjumel.org</a>.</p>","Witness a re-creation of a pistol duel, much like the one between Alexander Hamilton and Aaron Burr!","(212) 923-8008","publicprograms@morrisjumel.org","0","$15 general, $10 members/students","1","duel-recreation","0"
"71522","Bryant Park Reading Room","2013-09-26T00:00:00.000","11:00","19:00","Located on the 42nd Street side of the park, between the back of the New York Public Library and Sixth Avenue. Look for the burgundy and white umbrellas.","Reading, writing, and literary happenings related to the written word &ndash; under the London Plane trees &ndash; in the open-air Reading Room.","Reading, writing, and literary happenings related to the written word - under the London Plane trees - in the open-air Reading Room.","(212) 768-4242","bpc@urbanmgt.com","1",,"0","bryant-park-reading-room","0"
"133566","Meditation","2016-08-14T00:00:00.000","11:45","12:45",,"<p>Take a moment to connect with your inner self while practicing peace and mindfulness. Classic sessions include instruction in simple techniques followed by 20 to 30 minutes of guided meditation led in partnership with&nbsp;Yoga for Bliss.</p><p>All levels are welcome.&nbsp;Please arrive on time;&nbsp;late-comers will not be admitted once the class begins. Sessions take place outdoors periodically, weather permitting.</p>","Take a moment to connect with your inner self while practicing peace and mindfulness.",,,"0","$20/$10 Wave Hill Member. Advance registration online receives a $2 discount. Program fee includes admission. Online registration closes at 8:00 a.m. on the day of the session. Drop-ins will be accommodated as the limited space permits. Participants must present their Membership card or a printed program registration form at the front gate or purchase tickets at the Perkins Visitor Center.","0","meditation","0"
"114283","Leading the Way: Six Outstanding Women of Queens","2015-07-12T00:00:00.000","14:30","16:30",,"<p>The Queens Historical Society presents their newest exhibition, <em>Leading the Way: Six Outstanding Women of Queens</em>. &nbsp;Featuring women from diverse fields and backgrounds, who at one point in their lives lived and worked in Queens, the exhibition&nbsp;highlights the life and work of&nbsp;Helen Keller, Betty Friedan, Rise Stevens, Lisa Randall, Grace Lee Boggs, and Yeou-Cheng Ma. &nbsp;Also on display is an interactive installation of handmade sea glass-like objects by artist M. J. Levy Dickson, as an homage to Helen Keller. &nbsp;On view Tuesdays, Saturdays and Sundays from 2:30-4:30 p.m. until May 2016.</p>","The Queens Historical Society presents their newest exhibition, Leading the Way: Six Outstanding Women of Queens. Featuring women from diverse fields and backgrounds, who at one…","(718) 939-0647","info@queenshistoricalsociety.org","0","$5 Adults, $3 Seniors & Students, free for Queens Historical Society members","0","leading-the-way-six-outstanding-women-of-queens","0"
