"program_type","program","site_name","borough_community","agency","contact_number","grade_level_age_group","location_1","number_and_street_address","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"After-School Programs","Out of School Time","Dyckman Community Center","Manhattan","YM-YWHA of Washington Heights Inwood","(212) 569-6200","Elementary","3782 10th Avenue
,  10034
(40.862021922675, -73.920753116729)","3782 10th Avenue","10034","40.861366","-73.921207","12","10","299","1080033","1022160001","Marble Hill-Inwood                                                         "
"After-School Programs","Out of School Time","I.S. 61 WILLIAM MORRIS SCHOOL","Staten Island","The Childrens Aid Society","(718) 727-8481","Middle School","445 Castleton Avenue
,  10301
(40.634016228972, -74.097822417495)","445 Castleton Avenue","10301","40.634009","-74.097826","1","49","67","5002227","5001000100","New Brighton-Silver Lake                                                   "
"After-School Programs","Out of School Time","P.S. 72 DR. WILLIAM P. DORNEY","Bronx","Directions For Our Youth, Inc.","(212) 362-4020","Elementary","2951 DEWEY AVENUE
,  10465
(40.822539080024, -73.818504254194)","2951 DEWEY AVENUE","10465","40.822604","-73.818247","10","13","158","2077162","2054400001","Schuylerville-Throgs Neck-Edgewater Park                                   "
"After-School Programs","Out of School Time","Brooklyn Collegiate 1","Brooklyn","Sports and Arts In Schools Foundation, Inc.","(718) 922-1145","Middle School","2240 Dean Street
,  11233
(40.674851074596, -73.913467466049)","2240 Dean Street","11233","40.674832","-73.91258","16","41","36501","3038939","3014480001","Ocean Hill                                                                 "
"After-School Programs","Out of School Time","PS 169-Bay Terrace 2","Queens","Samuel Field YM & YWHA, Inc.","(718) 423-6111","High School","18 25 212th Street
,  11360
(40.780701334399, -73.782267336868)","18-25 212th Street","11360","40.782298","-73.779099","7","19","99704","4131147","4058650050","Ft. Totten-Bay Terrace-Clearview                                           "
"After-School Programs","Out of School Time","Groundwork for Success (GWS)","Brooklyn","Groundwork Inc.","(718) 346-2200","High School","692 Blake Avenue
,  11207
(40.668068163994, -73.89316364356)","692 Blake Avenue","11207","40.668072","-73.89317","5","42","1158","3338955","3037900021","East New York (Pennsylvania Ave)                                           "
"After-School Programs","Out of School Time","P.S. 133 WILLIAM BUTLER SCHOOL","Brooklyn","University Settlement Society of New York, Inc","(917) 337-3211","Elementary","375 BUTLER STREET
,  11217
(40.679891448742, -73.981102924843)","375 BUTLER STREET","11217","40.679802","-73.980899","6","39","12901","3000000","3009400111","Park Slope-Gowanus                                                         "
"After-School Programs","Out of School Time","M.S. 98 J.H.S. 98 - HERMAN RID","Bronx","The Childrens Aid Society","(718) 842-2760","Middle School","1619 Boston Road
,  10460
(40.835916808918, -73.89054065426)","1619 Boston Road","10460","40.8359","-73.890458","3","17","155","2009867","2029390093","Crotona Park East                                                          "
"After-School Programs","Out of School Time","P.S. 28 WRIGHT BROTHERS SCHOOL","Manhattan","Community Association of Progressive Dominicans","(646) 808-5890","Elementary","475 155th Street
,  10032
(40.831229611892, -73.942128009713)","475 West 155th Street","10032","40.831227","-73.942143","12","7","239","1076739","1021070026","Washington Heights South                                                   "
"After-School Programs","Out of School Time","Drew Hamilton High School","Manhattan","The Childrens Aid Society","(212) 281-9555","High School","2672 Frederick Douglass Boulevard
,  10030
(40.82092754666, -73.943279426034)","2672 Frederick Douglass Boulevard","10030",,,,,,,,
"After-School Programs","Out of School Time","Bushwick Center 2","Brooklyn","The Salvation Army ","(718) 455-4103","Elementary","1151 Bushwick Avenue
,  11221
(40.689188164634, -73.917541164809)","1151 Bushwick Avenue","11221","40.689133","-73.917483","4","34","399","3077163","3033740001","Bushwick South                                                             "
"After-School Programs","Out of School Time","C.E.S. 88 THE SIDNEY SILVERSTE","Bronx","New Settlement Apartments","(718) 538-8051","Elementary","1340 Sheridan Avenue
,  10456
(40.837335160816, -73.913452341893)","1340 Sheridan Avenue","10456","40.837275","-73.913574","4","16","17902","2094533","2028300017","East Concourse-Concourse Village                                           "
"After-School Programs","Out of School Time","South Jamaica PAL","Queens","Police Athletic League, Inc.","(718) 978-4655","High School","116 25 Guy R Brewer Boulevard
,  11434
(40.676945262114, -73.775306901692)","116-25 Guy R. Brewer Boulevard","11434","40.686208","-73.784144","12","28","278","4464077","4123350049","Baisley Park                                                               "
"After-School Programs","Out of School Time","P.S./I.S. 27 AGNES Y. HUMPHREY","Brooklyn","Good Shepherd Services","(718) 222-9561","Middle School","27 Huntington Street
,  11231
(40.677570464914, -74.005095356805)","27 Huntington Street","11231","40.677564","-74.005166","6","38","59","3008342","3005250001","Carroll Gardens-Columbia Street-Red Hook                                   "
"After-School Programs","Out of School Time","ACHIEVEMENT FIRST","Brooklyn","CAMBA  ","(718) 774-0762","Elementary","790 NEW YORK AVENUE
,  11203
(40.654515065367, -73.94709707097)","790 EAST NEW YORK AVENUE","11203","40.662447","-73.936382","9","41","876","3107129","3048060001","Prospect Lefferts Gardens-Wingate                                          "
"After-School Programs","Out of School Time","Truce","Manhattan","Harlem Children's Zone, Inc","(212) 663-0555","MS/HS","147 St Nicholas Avenue
,  10026
(40.804779088503, -73.952749806089)","147 St. Nicholas Avenue","10026","40.804551","-73.95275","10","9","218","1058397","1019230049","Central Harlem South                                                       "
"After-School Programs","Out of School Time","I.S. 93 RIDGEWOOD INTERMEDIATE","Queens","Greater Ridgewood Youth Council, Inc.","(718) 456-5437","Middle School","66 56 Forest Avenue
,  11385
(40.701224891615, -73.88334858437)","66-56 Forest Avenue","11385","40.706041","-73.902584","5","30","589","4083511","4034900001","Ridgewood                                                                  "
"After-School Programs","Out of School Time","P.S. 137 JOHN BERNSTEIN SCHOOL","Manhattan","University Settlement Society of New York, Inc","(646) 602-2140","Elementary","293 Broadway
,  10002
(40.714521026129, -73.984277757886)","293 East Broadway","10002","40.71457","-73.983724","3","1","202","1003736","1002880015","Lower East Side                                                            "
"After-School Programs","Out of School Time","P.S. 130 PARKSIDE SCHOOL","Brooklyn","University Settlement Society of New York, Inc","(917) 828-6377","Elementary","70 OCEAN PARKWAY
,  11218
(40.649225679206, -73.975748310895)","70 OCEAN PARKWAY","11218","40.648884","-73.975607","7","39","500","3124019","3053190001","Windsor Terrace                                                            "
"After-School Programs","Out of School Time","C.S. 134 GEORGE F. BRISTOW SCHOOL","Bronx","Sports and Arts In Schools Foundation, Inc.","(718) 825-5626","Elementary","1330 Bristow Street
,  10459
(40.831333018957, -73.894754089007)","1330 Bristow Street","10459","40.83132","-73.894794","3","17","153","2010273","2029650082","Crotona Park East                                                          "
"After-School Programs","Out of School Time","P.S. 22 THOMAS JEFFERSON SCHOOL","Queens","The Korean American Family Service Center","(718) 539-6497","Elementary","153 33 Sanford Avenue
,  11355
(40.751299796948, -73.821478547897)","153-33 Sanford Avenue","11355","40.761249","-73.811808","7","20","1167","4438184","4053280001","Murray Hill                                                                "
"After-School Programs","Out of School Time","P.S. 175 HENRY HIGHLAND GARNET","Manhattan","New York City Mission Society","(212) 283-0426","Elementary","175 134 STREET
,  10030
(40.814327697772, -73.943391888564)","175 WEST 134 STREET","10030","40.814422","-73.943664","10","9","228","1058248","1019190006","Central Harlem North-Polo Grounds                                          "
"After-School Programs","Out of School Time","Green School","Brooklyn","St. Nicholas Neighborhood Preservation Corporation","(718) 599-9224","High School","223 Graham Avenue
,  11206
(40.709988264882, -73.943671327367)","223 Graham Avenue","11206","40.709941","-73.943641","1","34","505","3070825","3030250001","East Williamsburg                                                          "
"After-School Programs","Out of School Time","P.S. 33 TIMOTHY DWIGHT SCHOOL","Bronx","Inwood House","(718) 563-4268","Elementary","2424 Jerome Avenue
,  10468
(40.861949128503, -73.901655498921)","2424 Jerome Avenue","10468","40.86185","-73.90176","5","14","239","2014099","2031880020","Fordham South                                                              "
"After-School Programs","Out of School Time","P.S. 81 JEAN PAUL RICHTER SCHOOL","Queens","Greater Ridgewood Youth Council, Inc.","(718) 456-5437","Elementary","559 CYPRESS AVENUE
,  11385
(40.703732935612, -73.912250356141)","559 CYPRESS AVENUE","11385","40.703765","-73.912344","5","34","545","4082076","4034370001","Ridgewood                                                                  "
"After-School Programs","Out of School Time","P.S. 21 PHILIP H. SHERIDAN SCHOOL","Bronx","Mosholu Montefiore Community Center, Inc.","(917) 570-3561","Elementary","715 225th Street
,  10466
(40.887824306156, -73.860448916591)","715 E. 225th Street","10466","40.887582","-73.859733","12","12","406","2063435","2048390039","Williamsbridge-Olinville                                                   "
"After-School Programs","Out of School Time","YES Program","Manhattan","The Lesbian, Gay, Bisexual & Transgender Community Center","(212) 620-7310","High School","208 13th Street
,  10011
(40.737934013146, -74.000441304696)","208 West 13th Street","10011","40.738034","-74.000603","2","3","77","1067571","1006170047","West Village                                                               "
"After-School Programs","Out of School Time","Assoc. Beth Rivkah","Brooklyn","Associated Beth Rivkah Schools, Inc","(718) 735-0400","High School","310 Crown Street
,  11225
(40.666194797772, -73.949658701809)","310 Crown Street","11225","40.666214","-73.9496","9","35","319","3034180","3012970023","Crown Heights South                                                        "
"After-School Programs","Out of School Time","I.S. 126 ALBERT SHANKER SCHOOL","Queens","Jacob A. Riis Neighborhood Settlement, Inc.","(718) 626-1651","Middle School","31 51 21st Street
,  11106
(40.761699790013, -73.931663252957)","31-51 21st Street","11106","40.766264","-73.930709","1","22","77","4006382","4005530001","Astoria                                                                    "
"After-School Programs","Out of School Time","Friends Ed Center","Brooklyn","Friends of Crown Heights Educational Center","(718) 638-8686","Elementary","671 Prospect Place
,  11216
(40.67466186438, -73.954438113911)","671 Prospect Place","11216","40.674695","-73.954594","8","35","221","3030896","3012240045","Crown Heights North                                                        "
"After-School Programs","Out of School Time","Mount Hope Housing After Schoo","Bronx","Mount Hope Housing Company","(718) 585-7133","Elementary","1822 Davidson Avenue
,  10453
(40.849210702249, -73.912379501478)","1822 Davidson Avenue","10453","40.849743","-73.912007","5","14","217","2008372","2028610135","University Heights-Morris Heights                                          "
"After-School Programs","Out of School Time","International HS","Queens","Global Kids, Inc.","(212) 226-0130","High School","31 10 Thompson Avenue
,  11101
(40.745702449808, -73.938669029252)","31-10 Thompson Avenue","11101","40.744902","-73.935022","2","26","179","4003534","4002780001","Hunters Point-Sunnyside-West Maspeth                                       "
"After-School Programs","Out of School Time","P.S. 24","Brooklyn","Morningside Center for Teaching Social Responsibility, Inc.","(718) 832-5858","Elementary","427 38 STREET
,  11232
(40.652805717328, -74.004895763319)","427 38 STREET","11232","40.652701","-74.004743","7","38","84","3346119","3007010001","Sunset Park West                                                           "
"After-School Programs","Out of School Time","P.S. 32 SAMUEL MILLS SPROLE SC","Brooklyn","Good Shepherd Services","(718) 625-5876","Middle School","317 Hoyt Street
,  11231
(40.680429275762, -73.9919327342)","317 Hoyt Street","11231","40.680445","-73.991949","6","39","75","3395587","3004370001","Carroll Gardens-Columbia Street-Red Hook                                   "
"After-School Programs","Out of School Time","Sesame Flyers Int.","Brooklyn","Sesame Flyers International, Inc.","(718) 693-0500","High School","3510 Church Avenue
,  11203
(40.651046066177, -73.944640167627)","3510 Church Avenue","11203","40.651066","-73.944555","17","45","856","3109467","3048890004","East Flatbush-Farragut                                                     "
"After-School Programs","Out of School Time","J. Hood Wright Rec Ctr","Manhattan","Alianza Dominicana, Inc.","(212) 740-1960","Elem/MS/HS","351 Fort
WASHINGTON,  10033
(40.856219929206, -73.945859000193)","351 Fort Washington","10033",,,,,,,,
"After-School Programs","Out of School Time","C.S. 102 JOSEPH LORETAN SCHOOL","Bronx","Kips Bay Boys & Girls Club","(718) 893-8600","Elementary","1827 Archer Street
,  10460
(40.837644412489, -73.866080758142)","1827 Archer Street","10460","40.837631","-73.866036","9","18","21601","2028640","2039210030","West Farms-Bronx River                                                     "
"After-School Programs","Out of School Time","Westinghouse","Brooklyn","Imani House, Inc.","(718) 638-2059","High School","105 Tech Place
,  11201
(40.694954314014, -73.986126974087)","105 Tech Place","11201","40.694926","-73.986015","2","33","13","3348041","3001310001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"After-School Programs","Out of School Time","Lincoln Square","Manhattan","Lincoln Square Neighborhood Center, Inc.","(212) 874-0860","Elem/MS","206 64th Street
,  10023
(40.774162347215, -73.986862569397)","206 West 64th Street","10023","40.773624","-73.985584","7","6","151","1082576","1011540101","Lincoln Square                                                             "
"After-School Programs","Out of School Time","P.S. 21 EDWARD HART SCHOOL","Queens","YMCA of Greater New York/Flushing","(347) 776-1881","Elementary","147 36 26th Avenue
,  11354
(40.768620220647, -73.827190280707)","147-36 26th Avenue","11354","40.774512","-73.819284","7","19","1047","4108665","4048030001","Murray Hill                                                                "
"After-School Programs","Out of School Time","P.S. 306 ETHAN ALLEN SCHOOL","Brooklyn","Brooklyn Bureau of Community Services","(718) 649-4119","Elementary","970 Vermont Street
,  11207
(40.65614802525, -73.886695486523)","970 Vermont Street","11207","40.655997","-73.886547","5","42","1104","3097873","3043920001","East New York                                                              "
"After-School Programs","Out of School Time","PS 40-Samuel Huntington","Queens","Goodwill Industries of Greater New York","(718) 523-0801","Elementary","109 20 Union Hall Street
,  11433
(40.698104881735, -73.787574033914)","109-20 Union Hall Street","11433","40.694125","-73.790675","12","28","260","4263341","4121510001","South Jamaica                                                              "
"After-School Programs","Out of School Time","P.S./I.S. 110 FLORENCE NIGHTIN","Manhattan","Henry Street Settlement","(212) 254-3100","Elementary","301 Henry Street
,  10002
(40.71399949306, -73.983398773047)","301 Henry Street","10002","40.714054","-73.982797","3","1","202","1003737","1002880021","Lower East Side                                                            "
"After-School Programs","Out of School Time","S. Queens Boys/Girls","Queens","South Queens Boys & Girls Club","(718) 441-6050","Elem/MS/HS","110 04 Atlantic Avenue
,  11419
(40.688713790409, -73.822888330532)","110-04 Atlantic Avenue","11419","40.691903","-73.835613","9","28","118","4197430","4093960001","Richmond Hill                                                              "
"After-School Programs","Out of School Time","P.S. 214 CADWALLADER COLDEN SC","Queens","Police Athletic League, Inc.","(718) 353-8457","Elementary","31 15 140 STREET
,  11354
(40.768620220647, -73.827190280707)","31-15 140 STREET","11354","40.770387","-73.828617","7","20","88901","4100846","4044130020","Flushing                                                                   "
"After-School Programs","Out of School Time","P.S. 41 NEW DORP SCHOOL","Staten Island","Police Athletic League, Inc.","(718) 720-8592","Elementary","216 Clawson Street
,  10306
(40.574024158046, -74.10928336025)","216 Clawson Street","10306","40.574044","-74.109282","2","50","122","5052791","5036450007","New Dorp-Midland Beach                                                     "
"After-School Programs","Out of School Time","P.S. 24 ANDREW JACKSON SCHOOL","Queens","The Child Center of New York (QCG) ","(718) 445-8176","Elementary","141 11 Holly Avenue
,  11355
(40.751299796948, -73.821478547897)","141-11 Holly Avenue","11355","40.75146","-73.817849","7","20","1205","4117403","4052010021","East Flushing                                                              "
"After-School Programs","Out of School Time","P.S. 166 RICHARD ROGERS SCHOOL","Manhattan","YMCA of Greater New York/West Side YMCA","(917) 531-7166","Elementary","132 89th Street
,  10024
(40.78879730249, -73.971737207621)","132 W. 89th Street","10024","40.788865","-73.971847","7","6","173","1032308","1012190047","Upper West Side                                                            "
"After-School Programs","Out of School Time","P.S./I.S. 31 WILLIAM LLOYD GAR","Bronx","Community Association of Progressive Dominicans","(718) 293-4397","Middle School","250 156 STREET
,  10451
(40.822983598861, -73.921130965005)","250 EAST 156 STREET","10451","40.82316","-73.921631","4","17","61","2002458","2024430190","East Concourse-Concourse Village                                           "
"After-School Programs","Out of School Time","Goodhue Center","Staten Island","The Childrens Aid Society","(718) 447-2630","Elementary","304 Prospect Avenue
,  10301
(40.638947491449, -74.097642544884)","304 Prospect Avenue","10301","40.638961","-74.097552","1","49","67","5113051","5001000030","New Brighton-Silver Lake                                                   "
"After-School Programs","Out of School Time","P.S. 30 P.S. 30","Queens","Safe Space","(646) 523-8616","Elementary","126 10 Bedell Street
,  11434
(40.676945262114, -73.775306901692)","126-10 Bedell Street ","11434","40.68031","-73.774432","12","28","33402","4270045","4124950065","Springfield Gardens North                                                  "
"After-School Programs","Out of School Time","P.S. 242 GWEN P. BROWN COMPUTE","Manhattan","Harlem Children's Zone, Inc","(646) 208-3676","Elementary","134 122nd Street
,  10027
(40.806238940182, -73.94790639548)","134 West 122nd Street","10027","40.8063","-73.948013","10","9","220","1057683","1019060011","Central Harlem South                                                       "
"After-School Programs","Out of School Time","P.S. 1 P.S. 1 - BERGEN SCHOOL","Brooklyn","SCO Family of Services","(718) 788-3500","Elem/MS","309 47th Street
,  11220
(40.649194277667, -74.012497228156)","309 47 Street","11220","40.649042","-74.012289","7","38","80","3011821","3007550022","Sunset Park West                                                           "
"After-School Programs","Out of School Time","Drew Hamilton Middle","Manhattan","The Childrens Aid Society","(212) 281-9555","Middle School","2672 Frederick Douglass Boulevard
,  10030
(40.82092754666, -73.943279426034)","2672 Frederick Douglass Boulevard","10030",,,,,,,,
"After-School Programs","Out of School Time","George Conliffe Center","Brooklyn","George C. Conliffe Child Care Center","(718) 778-1498","Elementary","1435 Prospect Place
,  11213
(40.673180023836, -73.928879205598)","1435 Prospect Place","11213","40.673175","-73.929039","8","36","347","3036100","3013610066","Crown Heights North                                                        "
"After-School Programs","Out of School Time","I.S. 162 IS 162 LOLA RODRIGUEZ","Bronx","Sports and Arts In Schools Foundation, Inc.","(917) 593-2661","Middle School","600 St Ann's Avenue
,  10455
(40.814953970992, -73.912534029879)","600 St. Ann's Avenue","10455","40.815498","-73.91224","1","17","73","2004314","2026160001","Melrose South-Mott Haven North                                             "
"After-School Programs","Out of School Time","H.S. 427 COMMUNITY SCHOOL FOR","Bronx","Citizens Advice Bureau, Inc.","(718) 402-8481","High School","350 Gerard Avenue
,  10451
(40.815929079791, -73.930388700335)","350 Gerard Avenue","10451","40.815938","-73.930386","1","8","63","2001027","2023440096","West Concourse                                                             "
"After-School Programs","Out of School Time","C.E.S. 126 THE DR. MARJORIE DU","Bronx","Woodycrest Center For Human Development","(718) 538-4708","Elementary","175 166th Street
,  10452
(40.835811222713, -73.928337212537)","175 West 166th Street","10452","40.835784","-73.928324","4","16","199","2003495","2025260083","Highbridge                                                                 "
"After-School Programs","Out of School Time","P.S. 217 COL. DAVID MARCUS SCHOOL","Brooklyn","Flatbush Development Corporation","(718) 859-3800","Elementary","1100 NEWKIRK AVENUE
,  11230
(40.633960964399, -73.966505506315)","1100 Newkirk Avenue","11230","40.63398","-73.966558","14","40","526","3121072","3052320001","Flatbush                                                                   "
"After-School Programs","Out of School Time","PS 056 HARRY EICHLER (Q056)","Queens","The Child Center of New York (QCG) ","(347) 510-4894","Elementary","86 10 114 STREET
,  11418
(40.696370412365, -73.840310249918)","86-10 114 STREET","11418","40.69919","-73.835299","9","32","130","4192689","4092260057","Richmond Hill                                                              "
"After-School Programs","Out of School Time","PAL Armory","Manhattan","Police Athletic League, Inc.","(212) 477-9450","High School","216 Fort Washington Avenue
,  10032
(40.842343769667, -73.942200758685)","216 Fort Washington Avenue","10032","40.842571","-73.942097","12","10","251","1063381","1021380079","Washington Heights South                                                   "
"After-School Programs","Out of School Time","William Bryant HS","Queens","Global Kids, Inc.","(212) 226-0130","High School","48 10 31st Avenue
,  11103
(40.762868930257, -73.91327185811)","48-10 31st Avenue","11103","40.75823","-73.910514","1","26","163","4013655","4007380002","Astoria                                                                    "
"After-School Programs","Out of School Time","Lower East Side Prep","Manhattan","Chinese American Planning Council","(212) 505-6366","High School","145 Stanton Street
,  10002
(40.72059519128, -73.985750724901)","145 Stanton Street","10002","40.720581","-73.985645","3","1","3001","1004323","1003540080","Chinatown                                                                  "
"After-School Programs","Out of School Time","Jacob A. Riis","Queens","Jacob A. Riis Neighborhood Settlement, Inc.","(718) 784-7447","Elementary","10 25 41st Avenue
,  11101
(40.745702449808, -73.938669029252)","10-25 41st Avenue","11101","40.755488","-73.945328","1","26","25","4433386","4004700100","Queensbridge-Ravenswood-Long Island City                                   "
"After-School Programs","Out of School Time","P.S. 112 BRONXWOOD SCHOOL","Bronx","Phipps Community Development","(718) 654-6377","Elementary","1925 Schieffelin Ave
,  10466
(40.884468943201, -73.843986679492)","1925 Schieffelin Ave","10466","40.885008","-73.843193","12","12","458","2065991","2049050500","Eastchester-Edenwald-Baychester                                            "
"After-School Programs","Out of School Time","OST-PAP","Manhattan","Fundacion Dominicana Culturarte de New York","(646) 410-0904","High School","260 Audubon Avenue
,  10033
(40.847065322524, -73.933610773757)","260 Audubon Avenue","10033","40.847052","-73.933578","12","10","261","1079908","1021530001","Washington Heights South                                                   "
"After-School Programs","Out of School Time","Bronx River Center","Bronx","South Bronx Overall Economic Development Corp.","(718) 732-7532","Middle School","1619 174th Street
,  10472
(40.834018421717, -73.875781189088)","1619 E. 174th Street","10472","40.83395","-73.876147","9","18","62","2092909","2038860002","West Farms-Bronx River                                                     "
"After-School Programs","Out of School Time","P.S. 19 MARINO P. JEANTET SCHOOL","Queens","New York Junior Tennis League","(917) 526-9857","Elementary","98 02 Roosevelt Avenue
,  11368
(40.749678220374, -73.853040688577)","98-02 Roosevelt Avenue","11368","40.749381","-73.867354","4","21","409","4437176","4016070001","North Corona                                                               "
"After-School Programs","Out of School Time","Beach 41st Club (middle sch..)","Queens","Madison Square Boys & Girls Club","(718) 471-5453","Middle School","426 Beach 40th Street
,  11691
(40.596151439098, -73.772372659215)","426 Beach 40th Street","11691","40.596249","-73.772408","14","31","97203","4302129","4159550003","Hammels-Arverne-Edgemere                                                   "
"After-School Programs","Out of School Time","P.S. 89 P.S. 89","Manhattan","Manhattan Youth Recreation & Resources Center","(212) 766-1104","Middle School","201 Warren Street
,  10282
(40.716492485594, -74.013270978409)","201 Warren Street","10282","40.716668","-74.013542","1","1","31703","1085568","1000160220","Battery Park City-Lower Manhattan                                          "
"After-School Programs","Out of School Time","04M435 MANHATTAN CENTER FOR SC","Manhattan","The Childrens Aid Society","(212) 876-6268","High School","280 Pleasant Avenue
,  10029
(40.794804224554, -73.933301037421)","280 Pleasant Avenue","10029","40.794476","-73.933565","11","8","178","1053152","1017130001","East Harlem North                                                          "
"After-School Programs","Out of School Time","I.S. 131 ALBERT EINSTEIN SCHOOL","Bronx","YMCA of Greater New York/Bronx","(718) 991-7490","Elem/MS/HS","885 Bolton Avenue
,  10473
(40.823863020718, -73.859773991127)","885 Bolton Avenue","10473","40.823526","-73.859662","9","18","42","2103869","2036440001","Soundview-Castle Hill-Clason Point-Harding Park                            "
"After-School Programs","Out of School Time","I.S. 174 EUGENE T. MALESKA SCHOOL","Bronx","YMCA of Greater New York/Bronx","(718) 822-5341","Middle School","456 White Plains Road
,  10473
(40.814765066384, -73.856537106421)","456 White Plains Road","10473","40.814833","-73.85658","9","18","4","2020580","2034780018","Soundview-Castle Hill-Clason Point-Harding Park                            "
"After-School Programs","Out of School Time","Eastern District Opt 2","Brooklyn","YMCA of Greater New York/North Brooklyn YMCA","(718) 783-8300","MS/HS","125 Humboldt Street
,  11206
(40.70586365914, -73.941301496949)","125 Humboldt Street","11206","40.705694","-73.941231","1","34","493","3071353","3030800020","Bushwick South                                                             "
"After-School Programs","Out of School Time","Gregorio Luperon HS","Manhattan","Alianza Dominicana, Inc.","(917) 258-3740","High School","501 165th Street
,  10032
(40.837990425493, -73.938356641476)","501 West 165th Street, Room 112A","10032","40.838167","-73.938642","12","10","251","1085733","1021230045","Washington Heights South                                                   "
"After-School Programs","Out of School Time","P.S. 55 HENRY BOEHM SCHOOL","Staten Island","United Activities Unlimited, Inc.","(718) 704-8500","Elementary","54 Osborne Street
,  10312
(40.536867814642, -74.163326599536)","54 Osborne Street","10312","40.536639","-74.163815","3","51","15602","5069075","5053360001","Annadale-Huguenot-Prince's Bay-Eltingville                                 "
"After-School Programs","Out of School Time","P.S. 325 PS 192 #2","Manhattan","Aspira of New York, Inc.","(212) 283-8377","Elementary","500 138 STREET
,  10031
(40.821418512643, -73.952315938726)","500 WEST 138 STREET","10031","40.820953","-73.951145","9","7","22301","1084132","1019880166","Manhattanville                                                             "
"After-School Programs","Out of School Time","Columbus Clubhouse 1 H.S.","Bronx","Madison Square Boys & Girls Club","(718) 733-5500","High School","543 189th Street
,  10458
(40.8583901564, -73.887865918036)","543 East 189th Street","10458","40.858374","-73.887901","6","15","387","2011814","2030590048","Belmont                                                                    "
"After-School Programs","Out of School Time","P.S. 140 EAGLE SCHOOL","Bronx","Kips Bay Boys & Girls Club","(718) 585-1205","Elementary","916 Eagle Avenue
,  10456
(40.822594087546, -73.908217692813)","916 Eagle Avenue","10456","40.823289","-73.907948","3","17","185","2004469","2026270009","Morrisania-Melrose                                                         "
"After-School Programs","Out of School Time","Italian American Civil","Brooklyn","Italian American Civil Rights League (Italian American Civil","(718) 642-2180","High School","1460 Pennsylvania Avenue
,  11239
(40.646077795287, -73.879950181902)","1460 Pennsylvania Avenue","11239","40.646068","-73.879786","5","42","105804","3340241","3044520020","Starrett City                                                              "
"After-School Programs","Out of School Time","Haitian American (Sterling pl)","Brooklyn","Haitian American ","(718) 771-3800","Elementary","813 Sterling Place
,  11216
(40.672627041904, -73.951591584937)","813 Sterling Place","11216","40.672613","-73.95161","8","36","31701","3031515","3012400056","Crown Heights North                                                        "
"After-School Programs","Out of School Time","So. Queens Boys/Girls (HS)","Queens","South Queens Boys & Girls Club","(718) 441-6050","High School","110 04 Atlantic Avenue
,  11419
(40.688713790409, -73.822888330532)","110-04 Atlantic Avenue","11419","40.691903","-73.835613","9","28","118","4197430","4093960001","Richmond Hill                                                              "
"After-School Programs","Out of School Time","I.S. 227 EDWARD SHALLOW SCHOOL","Brooklyn","St. Rosalia-Regina Pacis Neighborhood Improvement","(718) 621-3483","Middle School","6500 16th avenue
,  11204
(40.621991704444, -73.994957377043)"," 6500 16th avenue","11204","40.62191","-73.995022","11","38","250","3133741","3055510018","Bensonhurst West                                                           "
"After-School Programs","Out of School Time","P.S. /I.S.298 DR. BETTY SHABAZ","Brooklyn","CAMBA  ","(718) 922-0796","Elementary","85 Watkins Street
,  11212
(40.670427766919, -73.908004365901)","85 Watkins Street","11212","40.670986","-73.908194","16","37","906","3080768","3035070007","Brownsville                                                                "
"After-School Programs","Out of School Time","Cornerstone Academy for Social","Bronx","Sports and Arts In Schools Foundation, Inc.","(347) 417-8159","Elementary","3441 Steenwick Avenue
,  10475
(40.882605669331, -73.8300671267)","3441 Steenwick Avenue","10475","40.883025","-73.830366","12","12","46202","2124548","2052630192","Co-op City                                                                 "
"After-School Programs","Out of School Time","I.S. 49 WILLIAM GAYNOR  INTERM","Brooklyn","Sports and Arts In Schools Foundation, Inc.","(718) 387-7697","Middle School","223 Graham Avenue
,  11206
(40.709988264882, -73.943671327367)","223 Graham Avenue","11206","40.709941","-73.943641","1","34","505","3070825","3030250001","East Williamsburg                                                          "
"After-School Programs","Out of School Time","P.S./I.S. 174 DUMONT SCHOOL","Brooklyn","Brooklyn Bureau of Community Services","(347) 834-3096","Elementary","574 Dumont Avenue
,  11207
(40.665770323754, -73.897731454864)","574 Dumont Avenue","11207","40.665798","-73.897723","5","42","1130","3084617","3038020015","East New York (Pennsylvania Ave)                                           "
"After-School Programs","Out of School Time","P.S. 86 IRVINGTON SCHOOL","Brooklyn","Ridgewood Bushwick Senior Citizens Council","(718) 381-9653","Elementary","220 Irving Avenue
,  11237
(40.70074524586, -73.917497237277)","220 Irving Avenue","11237","40.700774","-73.91748","4","37","431","3075109","3032890027","Bushwick North                                                             "
"After-School Programs","Out of School Time","Flatbush Club (high school)","Brooklyn","Madison Square Boys & Girls Club","(718) 462-6100","High School","2245 Bedford Avenue
,  11226
(40.649137318601, -73.955760550637)","2245 Bedford Avenue","11226","40.649122","-73.955765","17","40","794","3117297","3051070008","Erasmus                                                                    "
"After-School Programs","Out of School Time","Boys & Girls Harbor","Manhattan","Boys & Girls Harbor, Inc","(212) 427-2244","Elementary","1 104th Street
,  10029
(40.792983387231, -73.952000317419)","1 East 104th Street","10029","40.792888","-73.951826","11","8","168","1051499","1016100001","East Harlem South                                                          "
