"year","agency","agency_name","facility_center_name","service_category","borough","address","zip_code","facility_cleaning_maintenance","facility_operations_score","facility_overall_score","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"2018","SBS","Small Business Services","Workforce1 Sector-Based Career Center","Workforce1 Sector-Based Career Center","MANHATTAN","79 John St.","10038","100","100","100","40.708461","-74.006875","1","1","1502","1001186","1000770008","Battery Park City-Lower Manhattan"
"2018","SBS","Small Business Services","Workforce1 Career Center","Workforce1 Career Center","STATEN ISLAND","120 Stuyvesant Place","10301","100","100","100","40.642992","-74.076954","1","49","3","5000084","5000080060","West New Brighton-New Brighton-St. George"
"2018","SBS","Small Business Services","Workforce 1 Expansion Center","Workforce 1 Expansion Center","BROOKLYN","1906 Mermaid Ave.","11224","100","100","100","40.57648","-73.986033","13","47","326","3398528","3070600010","Seagate-Coney Island"
"2018","SBS","Small Business Services","Workforce 1 Expansion Center","Workforce 1 Expansion Center","QUEENS","41-17 Main St.","11355","82","58","70","40.757784","-73.829252","7","20","853","4114282","4050430011","Flushing"
"2018","TLC","Taxi and Limousine Commission","Licensing Facility","Licensing Facility","QUEENS","31-00 47th Street","11101","85","92","88","40.75855","-73.911618","1","26","153",,,"Astoria"
"2018","TLC","Taxi and Limousine Commission","Licensing Facility","Licensing Facility","STATEN ISLAND","1139 Hylan Blvd.","10302","93","100","97","40.598612","-74.080597","2","50","64","5047321","5032270005","Grasmere-Arrochar-Ft. Wadsworth"
"2018","TLC","Taxi and Limousine Commission","Safety and Emissions","Safety and Emissions","QUEENS","24-55 BQE W","11377","100","100","100","40.764199","-73.902694","1","22","299","4022499","4010160045","park-cemetery-etc-Queens"
"2017","BIC","Business Integrity Commission","Licensing Unit","Licensing Unit","MANHATTAN","100 Church St.","10007","100","100","100","40.712968","-74.00949","1","1","21","1001409","1001250020","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","CCHR","Commission on Human Rights","NYC Human Rights Community Service Center","NYC Human Rights Community Service Center","QUEENS","153-01 Jamacia Ave.","11432","93","92","93",,,,,,,,
"2017","CCHR","Commission on Human Rights","NYC Human Rights Community Service Center","NYC Human Rights Community Service Center","MANHATTAN","22 Reade St.","10007","100","92","96","40.714231","-74.004895","1","1","31","1078613","1001540023","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","CCHR","Commission on Human Rights","NYC Human Rights Community Service Center","NYC Human Rights Community Service Center","STATEN ISLAND","60 Bay St.","10301","100","100","100","40.640558","-74.07569","1","49","3","5000025","5000050051","West New Brighton-New Brighton-St. George"
"2017","CCHR","Commission on Human Rights","NYC Human Rights Community Service Center","NYC Human Rights Community Service Center","BROOKLYN","25 Chapel St.","11217","100","100","100","40.697254","-73.986015","2","33","13","3335884","3001180006","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2017","CCHR","Commission on Human Rights","NYC Human Rights Community Service Center","NYC Human Rights Community Service Center","Bronx","1932 Arthur Ave.","10457","100","100","100","40.845685","-73.893294","6","17","36901","2009911","2029470018","East Tremont"
"2017","CCRB","Civilian Complaint Review Board","Civilian Complaints Against Police","Intake Center","MANHATTAN","100 Church St.","10007","97","100","98","40.712968","-74.00949","1","1","21","1001409","1001250020","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DCA","Department of Consumer Affairs","Licensing Unit","Paid Sick Leave Unit","MANHATTAN","42 Broadway","10004","97","100","98","40.70627","-74.012909","1","1","9","1000812","1000220020","Battery Park City-Lower Manhattan"
"2017","DCA","Department of Consumer Affairs","Licensing Unit","Collections Unit","MANHATTAN","42 Broadway","10004","100","100","100","40.70627","-74.012909","1","1","9","1000812","1000220020","Battery Park City-Lower Manhattan"
"2017","DCA","Department of Consumer Affairs","Licensing Unit","Licensing Unit","MANHATTAN","42 Broadway","10004","100","100","100","40.70627","-74.012909","1","1","9","1000812","1000220020","Battery Park City-Lower Manhattan"
"2017","DCA","Department of Consumer Affairs","Licensing Unit","Small Business 1st","QUEENS","90-15 Sutphin Blvd","11435","97","100","98","40.702571","-73.808241","12","24","240","4206784","4096770007","Jamaica"
"2017","DCA","Department of Consumer Affairs","Licensing Unit","Consumer Services","MANHATTAN","42 Broadway","10004","100","100","100","40.70627","-74.012909","1","1","9","1000812","1000220020","Battery Park City-Lower Manhattan"
"2017","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Retail Store","MANHATTAN","141 Worth St.","10013","100","92","96","40.715093","-74.001948","1","1","29","1001830","1001660027","Chinatown"
"2017","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Retail Store","MANHATTAN","1 Centre St.","10007","100","100","100","40.713001","-74.004181","1","1","29","1001394","1001210001","Chinatown"
"2017","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Application/Testing Center","BROOKLYN","210 Joralemon","11201","97","100","98",,,,,,,,
"2017","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Application/Testing Center","MANHATTAN","2 Lafayette St.","10007","94","100","97","40.713723","-74.003586","1","1","31","1001672","1001550001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Office of Vendor Relations","MANHATTAN","1 Centre St.","10007","100","100","100","40.713001","-74.004181","1","1","29","1001394","1001210001","Chinatown"
"2017","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Civil Service Examinations Walk-In Windown/Exam Support","MANHATTAN","1 Centre St.","10007","97","100","98","40.713001","-74.004181","1","1","29","1001394","1001210001","Chinatown"
"2017","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Civil Service Examinations Walk-In Windown","MANHATTAN","1 Centre St.","10007","90","89","89","40.713001","-74.004181","1","1","29","1001394","1001210001","Chinatown"
"2017","DCP","Department of City Planning","Bronx Borough Office","Borough Office","BRONX","One Fordham Plaza","10458","91","100","95",,,,,,,,
"2017","DCP","Department of City Planning","Queens Borough Office","Borough Office","QUEENS","120-55 Queens Blvd.","11424","100","100","100","40.713329","-73.828601","9","29","216","4052812","4022740002","Kew Gardens"
"2017","DCP","Department of City Planning","Brooklyn Borough Office","Borough Office","BROOKLYN","16 Court St.","11241","100","100","100","40.693445","-73.990577","2","33","9","3002108","3002500044","Brooklyn Heights-Cobble Hill"
"2017","DCP","Department of City Planning","Staten Island Borough Office","Borough Office","STATEN ISLAND","130 Stuyvesant Pl.","10301","100","100","100","40.642891","-74.076874","1","49","3","5000085","5000080070","West New Brighton-New Brighton-St. George"
"2017","DEP","Department of Environmental Protection","Staten Island Borough Office","Borough Office","STATEN ISLAND","60 Bay St.","10301","100","100","100","40.640558","-74.07569","1","49","3","5000025","5000050051","West New Brighton-New Brighton-St. George"
"2017","DEP","Department of Environmental Protection","Queens Central Office","Queens Central Office","QUEENS","59-17 Junction Blvd.","11373","97","100","98","40.734606","-73.864774","4","21","455","4047310","4019180001","Corona"
"2017","DEP","Department of Environmental Protection","Queens Borough Office","Borough Office","QUEENS","96-05 Horace Harding Exp.","11368","93","100","97","40.734383","-73.864309","4","21","455","4047337","4019180114","Corona"
"2017","DEP","Department of Environmental Protection","Bronx Borough Office","Borough Office","BRONX","1932 Arthur Ave.","10457","97","100","98","40.845685","-73.893294","6","17","36901","2009911","2029470018","East Tremont"
"2017","DEP","Department of Environmental Protection","Manhattan Borough Office","Borough Office","MANHATTAN","1250 Broadway","10001","93","100","97","40.747571","-73.988018","5","4","76","1015805","1008330011","Midtown-Midtown South"
"2017","DEP","Department of Environmental Protection","Brooklyn Borough Office","Borough Office","BROOKLYN","250 Livingston St.","11201","85","100","92","40.689033","-73.984228","2","33","37","3329443","3001650022","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2017","DFTA","Department for the Aging","Senior Employment Services","Senior Employment Services","MANHATTAN","2 Lafayette St.","10007","100","83","92","40.713723","-74.003586","1","1","31","1001672","1001550001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DHS","Department of Homeless Services","Prevention Assistance & Temporary Housing (PATH) Families Intake","Prevention Assistance & Temporary Housing (PATH) Families Intake","BRONX","151 East 151 Street","10451","91","92","91","40.821239","-73.927563","4","8","63","2117641","2023530057","West Concourse"
"2017","DHS","Department of Homeless Services","30th Street Men's Intake","30th Street Men's Intake","MANHATTAN","400-430 E 30th St.","10016","94","92","93","40.74113","-73.975021","6","4","62","1087298","1009620097","Murray Hill-Kips Bay"
"2017","DHS","Department of Homeless Services","Adult Family Intake Center","Adult Family Intake Center","MANHATTAN","400-430 E 30th St.","10016","91","92","91","40.74113","-73.975021","6","4","62","1087298","1009620097","Murray Hill-Kips Bay"
"2017","DOB","Department of Buildings","Central Filing and Billing Unit","Central Filing and Billing Unit","MANHATTAN","280 Broadway","10007","76","92","84","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Boiler Inspections","Boiler Inspections","MANHATTAN","280 Broadway","10007","76","100","88","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Local Law Enforcement Unit (Facades)","MANHATTAN","280 Broadway","10007","82","92","87","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Central Filing and Billing Unit","MANHATTAN","280 Broadway","10007","76","92","84","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Cranes and Derricks","Cranes and Derricks","MANHATTAN","280 Broadway","10007","73","92","82","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Brooklyn Borough Office","Borough Office","BRONX","1932 Arthur Ave.","10457","100","100","100","40.845685","-73.893294","6","17","36901","2009911","2029470018","East Tremont"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Borough Office","MANHATTAN","120-55 Queens Blvd.","11424","96","100","98",,,,,,,,
"2017","DOB","Department of Buildings","Buildings Information System","Buildings Information System","MANHATTAN","280 Broadway","10007","73","92","82","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Demolition Unit","MANHATTAN","2 Lafayette St.","10007","97","100","98","40.713723","-74.003586","1","1","31","1001672","1001550001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Building Enforcement Safety Squad (BEST)","MANHATTAN","2 Lafayette St.","10007","97","100","98","40.713723","-74.003586","1","1","31","1001672","1001550001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Administrative Enforcement Unit (A.E.U)","MANHATTAN","280 Broadway","10007","76","92","84","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Licensing Unit","Licensing Unit","MANHATTAN","280 Broadway","10007","85","100","92","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Borough Office","STATEN ISLAND","10 Richmond Ter., Borough Hall","10301","100","100","100","40.642197","-74.075201","1","49","3","5000063","5000070001","West New Brighton-New Brighton-St. George"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Central Cashier Unit","MANHATTAN","280 Broadway","10007","73","92","82","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Brooklyn Borough Office","Borough Office","BROOKLYN","210 Joralemon St.","11201","91","92","91","40.692459","-73.990491","2","33","9","3002558","3002667501","Brooklyn Heights-Cobble Hill"
"2017","DOB","Department of Buildings","Manhattan Borough Office","The Development Hub","MANHATTAN","80 Centre Street","10007","70","67","68","40.715447","-74.00189","1","1","29","1001830","1001660027","Chinatown"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Special Enforcment Team","MANHATTAN","280 Broadway","10007","82","92","87","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Limited Alteration Application (LAA) and Central Permit Renewal","Limited Alteration Application (LAA) and Central Permit Renewal","MANHATTAN","280 Broadway","10007","82","92","87","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Office of Technical Certification and Research (OTCR) & Materials and Equipment Acceptance","MANHATTAN","280 Broadway","10007","97","92","94","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Scaffold Safety Team","MANHATTAN","2 Lafayette St.","10007","97","100","98","40.713723","-74.003586","1","1","31","1001672","1001550001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Padlock Unit","MANHATTAN","280 Broadway","10007","82","92","87","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Certificate of Operation","Certificate of Operation","MANHATTAN","280 Broadway","10007","70","100","86","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Excavation Unit","MANHATTAN","2 Lafayette St.","10007","97","100","98","40.713723","-74.003586","1","1","31","1001672","1001550001","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOB","Department of Buildings","Manhattan Borough Office","Buildings Special Investigations Unit (BSIU)","MANHATTAN","83 Maiden Ln.","10038","97","100","98","40.707443","-74.007607","1","1","1502","1001111","1000680007","Battery Park City-Lower Manhattan"
"2017","DOE","Department of Education","Student Enrollment","District Office","MANHATTAN","166 Essex Street","10002","70","67","68","40.72154","-73.986648","3","1","3001","1004325","1003550001","Chinatown"
"2017","DOE","Department of Education","Student Enrollment","District Office","BROOKLYN","1780 Ocean Ave.","11230","100","92","96","40.618915","-73.955115","14","48","538","3180747","3067390077","Midwood"
"2017","DOE","Department of Education","Student Enrollment","District Office","STATEN ISLAND","715 Ocean Terrace","10301","100","100","100","40.608517","-74.102078","2","50","177","5113169","5006830001","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill"
"2017","DOE","Department of Education","Student Enrollment","District Office","BROOKLYN","415 89th Street","11209","97","92","94","40.619931","-74.028086","10","43","160","3154215","3060650043","Bay Ridge"
"2017","DOE","Department of Education","Student Enrollment","District Office","BRONX","1230 Zerega Ave.","10462","100","100","100","40.833586","-73.845099","9","13","96","2027195","2038420002","Westchester-Unionport"
"2017","DOE","Department of Education","Student Enrollment","District Office","BROOKLYN","29 Fort Green Place","11217","93","100","97","40.688834","-73.976905","2","35","33","3058752","3020980013","Fort Greene"
"2017","DOE","Department of Education","Student Enrollment","District Office","QUEENS","28-11 Queens Plaza North","11101","83","100","92","40.75008","-73.938208","1","26","33","4005022","4004170002","Queensbridge-Ravenswood-Long Island City"
"2017","DOE","Department of Education","Student Enrollment","District Office","BROOKLYN","1665 St. Marks Ave.","11233","88","83","86","40.673138","-73.912024","16","41","36501","3039123","3014540054","Ocean Hill"
"2017","DOE","Department of Education","Student Enrollment","District Office","MANHATTAN","4630 Broadway","10040","90","100","95","40.861317","-73.93036","12","10","285",,,"Washington Heights North"
"2017","DOE","Department of Education","Student Enrollment","District Office","BROOKLYN","557 Pennsylvania Avenue","11207","88","83","86","40.663673","-73.893754","5","42","1126","3085070","3038230001","East New York (Pennsylvania Ave)"
"2017","DOE","Department of Education","Student Enrollment","District Office","MANHATTAN","425 West 123rd Street","10027","90","100","95","40.810431","-73.955809","9","7","20901","1059526","1019640012","Morningside Heights"
"2017","DOE","Department of Education","Student Enrollment","District Office","MANHATTAN","333 7th Ave.","10001","70","67","68","40.747629","-73.99306","5","3","95","1015097","1008040001","Midtown-Midtown South"
"2017","DOE","Department of Education","Student Enrollment","District Office","MANHATTAN","388 West 123rd Street","10027","83","100","92","40.809901","-73.954599","10","9","257",,,"Central Harlem South"
"2017","DOE","Department of Education","Student Enrollment","District Office","QUEENS","98-50 50th Avenue","11368","100","100","100","40.742668","-73.863307","4","21","44302","4046834","4018910032","Corona"
"2017","DOE","Department of Education","Student Enrollment","District Office","QUEENS","90-27 Sutphin Boulevard","11435","97","92","94","40.70234","-73.808148","12","24","240","4206784","4096770007","Jamaica"
"2017","DOE","Department of Education","Student Enrollment","District Office","BRONX","501 Courtlandt Avenue","10451","100","100","100","40.815396","-73.920083","1","8","65","2000876","2023290075","Melrose South-Mott Haven North"
"2017","DOE","Department of Education","Student Enrollment","District Office","MANHATTAN","160 East 120th Street","10035","97","100","98","40.801007","-73.939349","11","8","196","1083501","1017680021","East Harlem North"
"2017","DOE","Department of Education","Student Enrollment","District Office","BROOKLYN","5619 Flatlands Ave.","11234","94","75","84","40.629904","-73.921966","18","46","728","3215797","3077820034","Flatlands"
"2017","DOE","Department of Education","Student Enrollment","District Office","BROOKLYN","1106 East 95th Street","11236","88","83","86","40.643584","-73.903479","18","46","968","3229624","3081820052","Canarsie"
"2017","DOF","Department of Finance","Staten Island Business Center","Business Center","STATEN ISLAND","350 St. Marks Pl.","10301","87","100","93","40.640708","-74.077697","1","49","3","5000185","5000160054","West New Brighton-New Brighton-St. George"
"2017","DOF","Department of Finance","City Register","City Register","MANHATTAN","66 John St.","10038","87","100","93","40.708933","-74.007614","1","1","1502","1079043","1000670001","Battery Park City-Lower Manhattan"
"2017","DOF","Department of Finance","Bronx Business Center","Business Center","BRONX","3030 3rd Ave.","10455","100","89","94","40.819857","-73.913268","1","17","71","2117395","2023630024","Melrose South-Mott Haven North"
"2017","DOF","Department of Finance","Queens Business Center","Business Center","QUEENS","144-06 94th Ave.","11435","100","100","100","40.698517","-73.8083","12","27","208","4439745","4099930003","Jamaica"
"2017","DOF","Department of Finance","Manhattan Business Center","Business Center","MANHATTAN","66 John St.","10038","91","100","95","40.708933","-74.007614","1","1","1502","1079043","1000670001","Battery Park City-Lower Manhattan"
"2017","DOF","Department of Finance","Brooklyn Business Center","Business Center","BROOKLYN","210 Joralemon St.","11201","100","100","100","40.692459","-73.990491","2","33","9","3002558","3002667501","Brooklyn Heights-Cobble Hill"
"2017","DOHMH","Department of Health and Mental Hygiene","Fort Green Sexual Health Clinic","STD Services","BROOKLYN","295 Flatbush Ave. Ext.","11201","88","89","88","40.691986","-73.982496","2","35","15","3058406","3020790021","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2017","DOHMH","Department of Health and Mental Hygiene","Morrisania Chest Center (Tuberculosis)","Tuberculosis Clinic","BRONX","1309 Fulton Ave.","10456","91","89","90","40.832853","-73.903028","3","16","14701","2009620","2029250080","Claremont-Bathgate"
"2017","DOHMH","Department of Health and Mental Hygiene","Food Safety and Community Sanitation","Food Safety and Community Sanitation","MANHATTAN","125 Worth St.","10013","100","100","100","40.715428","-74.002673","1","1","31","1001831","1001680032","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOHMH","Department of Health and Mental Hygiene","Food Safety and Community Sanitation","Food Safety and Community Sanitation","MANHATTAN","125 Worth Street","10007","100","100","100","40.715428","-74.002673","1","1","31","1001831","1001680032","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOHMH","Department of Health and Mental Hygiene","Jamaica Sexual Health Clinic","STD Services","QUEENS","90-37 Parsons Blvd.","11432","90","100","95","40.703826","-73.800483","12","24","44601","4208836","4097560006","Jamaica"
"2017","DOHMH","Department of Health and Mental Hygiene","Morrisania Sexual Health Clinic","STD Services","BRONX","1309 Fulton Ave.","10456","85","100","92","40.832853","-73.903028","3","16","14701","2009620","2029250080","Claremont-Bathgate"
"2017","DOHMH","Department of Health and Mental Hygiene","Staten Island Early Intervention Office","Early Intervention Office","STATEN ISLAND","135 Canal Street","10304","100","100","100","40.62669","-74.078048","1","49","21","5013793","5005270001","Stapleton-Rosebank"
"2017","DOHMH","Department of Health and Mental Hygiene","The Health Academy","The Health Academy","MANHATTAN","160 West 100th Street","10025","97","100","98","40.796407","-73.967932","7","7","185","1055906","1018520049","Upper West Side"
"2017","DOHMH","Department of Health and Mental Hygiene","Fort Greene Chest Center (Tuberculosis)","Tuberculosis Clinic","BROOKLYN","295 Flatbush Ave. Ext.","11201","82","100","91","40.691986","-73.982496","2","35","15","3058406","3020790021","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2017","DOHMH","Department of Health and Mental Hygiene","Brooklyn Early Intervention Office","Brooklyn Early Intervention Office","BROOKLYN","16 Court St.","11241","100","89","94","40.693445","-73.990577","2","33","9","3002108","3002500044","Brooklyn Heights-Cobble Hill"
"2017","DOHMH","Department of Health and Mental Hygiene","Washington Heights Chest Center (Tuberculosis)","Tuberculosis Clinic","MANHATTAN","600 W. 168th St.","10032","94","100","97","40.841264","-73.940223","12","10","251","1063379","1021380024","Washington Heights South"
"2017","DOHMH","Department of Health and Mental Hygiene","Riverside Sexual Health Clinic","STD Services","MANHATTAN","160 Wes 100th Street","10025","97","100","98",,,,,,,,
"2017","DOHMH","Department of Health and Mental Hygiene","Manhattan Early Intervention Office","Early Intervention Office","MANHATTAN","42 Broadway","10004","97","89","93","40.70627","-74.012909","1","1","9","1000812","1000220020","Battery Park City-Lower Manhattan"
"2017","DOHMH","Department of Health and Mental Hygiene","Corrections - Birth and Death Certificates","Corrections - Birth and Death Certificates","MANHATTAN","125 Worth St.","10013","100","100","100","40.715428","-74.002673","1","1","31","1001831","1001680032","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOHMH","Department of Health and Mental Hygiene","Fort Greene Health Center (Walk-in Immunization)","Immunization Clinic","BROOKLYN","295 Flatbush Ave. Ext.","11201","85","92","88","40.691986","-73.982496","2","35","15","3058406","3020790021","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2017","DOHMH","Department of Health and Mental Hygiene","Crown Heights Sexual Health Clinic","STD Services","BROOKLYN","1218 Prospect Pl.","11213","100","89","94","40.67353","-73.935845","8","36","345","3036147","3013650009","Crown Heights North"
"2017","DOHMH","Department of Health and Mental Hygiene","Manhattanville Sexual Health","STD Services","MANHATTAN","21 Old Broadway","10027","83","100","92","40.815573","-73.956864","9","7","219","1059720","1019830003","Manhattanville"
"2017","DOHMH","Department of Health and Mental Hygiene","Corona Chest Center (Tuberculosis)","Tuberculosis Clinic","QUEENS","34-33 Junction Blvd.","11372","97","100","98","40.754179","-73.872231","3","21","375","4042887","4017290027","North Corona"
"2017","DOHMH","Department of Health and Mental Hygiene","Bronx Early Intervention Office","Early Intervention Office","BRONX","1309 Fulton Ave.","10456","82","100","91","40.832853","-73.903028","3","16","14701","2009620","2029250080","Claremont-Bathgate"
"2017","DOHMH","Department of Health and Mental Hygiene","Corona Sexual Health Clinic","STD HIV Testing","QUEENS","34-33 Junction Blvd.","11372","100","100","100","40.754179","-73.872231","3","21","375","4042887","4017290027","North Corona"
"2017","DOHMH","Department of Health and Mental Hygiene","Queens Early Intervention Office","Early Intervention Office","QUEENS","90-27 Parsons Boulevard","11368","100","100","100","40.704136","-73.80067","12","24","44601","4595378","4097560006","Jamaica"
"2017","DOHMH","Department of Health and Mental Hygiene","Central Harlem Sexual Health Clinic","STD Services","MANHATTAN","2238 Fifth Ave.","10037","100","100","100","40.813645","-73.936992","10","9","212","1053900","1017340034","Central Harlem North-Polo Grounds"
"2017","DOI","Department of Investigation","Finger Print Unit - Day Care","Finger Print Unit","MANHATTAN","83 Maiden Ln.","10038","100","100","100","40.707443","-74.007607","1","1","1502","1001111","1000680007","Battery Park City-Lower Manhattan"
"2017","DOI","Department of Investigation","DOI Intake/Reception","DOI Intake/Reception","MANHATTAN","80 Maiden Ln.","10038","100","100","100","40.707116","-74.007329","1","1","7","1001015","1000420031","Battery Park City-Lower Manhattan"
"2017","DORIS","Department of Records and Information Services","City Hall Library","City Hall Library","MANHATTAN","31 Chambers St.","10007","100","100","100","40.713402","-74.004635","1","1","31","1001670","1001530024","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DORIS","Department of Records and Information Services","Public room for historical vital records research and copy requests","Vital Records Service Center","MANHATTAN","31 Chambers St.","10007","100","100","100","40.713402","-74.004635","1","1","31","1001670","1001530024","SoHo-TriBeCa-Civic Center-Little Italy"
"2017","DOT","Department of Transportation","Brooklyn Permit Office","Permit Office","BROOKLYN","16 Court St.","11241","100","100","100","40.693445","-73.990577","2","33","9","3002108","3002500044","Brooklyn Heights-Cobble Hill"
"2017","DOT","Department of Transportation","HIQA - Staten Island","Highway Inspection and Quality Assurance","STATEN ISLAND","10 Richmond Ter.","10301","100","100","100","40.642197","-74.075201","1","49","3","5000063","5000070001","West New Brighton-New Brighton-St. George"
"2017","DOT","Department of Transportation","Manhattan Permit Office","Permit Office","MANHATTAN","55 Water St.","10041","100","100","100","40.703597","-74.009781","1","1","9","1083346","1000327501","Battery Park City-Lower Manhattan"
"2017","DOT","Department of Transportation","Bronx Permit Office","Permit Office","BRONX","1400 Williamsbridge Rd.","10461","100","100","100","40.842239","-73.844146","10","13","200","2044091","2040740001","Van Nest-Morris Park-Westchester Square"
"2017","DOT","Department of Transportation","Parking Permits and Customer Service","Parking Permits and Customer Service","QUEENS","30-30 Thomson","11101","100","100","100",,,,,,,,
"2017","DOT","Department of Transportation","Queens Permit Office","Permit Office","QUEENS","120-55 Queens Blvd.","11424","100","100","100","40.713329","-73.828601","9","29","216","4052812","4022740002","Kew Gardens"
"2017","DOT","Department of Transportation","Staten Island Permit Office","Permit Office","STATEN ISLAND","10 Richmond Ter.","10301","100","100","100","40.642197","-74.075201","1","49","3","5000063","5000070001","West New Brighton-New Brighton-St. George"
"2017","DOT","Department of Transportation","Bronx HIQA","Highway Inspection and Quality Assurance","BRONX","1400 Williamsbridge Rd.","10461","100","100","100","40.842239","-73.844146","10","13","200","2044091","2040740001","Van Nest-Morris Park-Westchester Square"
"2017","DOT","Department of Transportation","HIQA-Queens","Highway Inspection and Quality Assurance","QUEENS","120-55 Queens Blvd.","11424","100","100","100","40.713329","-73.828601","9","29","216","4052812","4022740002","Kew Gardens"
"2017","DOT","Department of Transportation","Brooklyn HIQA","Highway Inspection and Quality Assurance","BROOKLYN","16 Court St.","11241","100","100","100","40.693445","-73.990577","2","33","9","3002108","3002500044","Brooklyn Heights-Cobble Hill"
"2017","DPR","Department of Parks and Recreation","Williamsbridge Oval Recreation Center","Recreation Center","BRONX","3225 Reservoir Oval E","10467","82","100","91","40.876353","-73.878903","7","11","423","2018251","2033430400","Norwood"
"2017","DPR","Department of Parks and Recreation","Staten Island Permit Office at Greenbelt Recreation Center","Permit Office","STATEN ISLAND","501 Brielle Ave.","10314","96","100","98","40.592224","-74.13628","2","50","27302","5107273","5019550001","New Springville-Bloomfield-Travis"
"2017","DPR","Department of Parks and Recreation","St. Mary's Recreation Center","Recreation Center","BRONX","450 St. Ann's Ave.","10455","93","100","97","40.811972","-73.914275","1","8","37","2003692","2025570001","Mott Haven-Port Morris"
"2017","DPR","Department of Parks and Recreation","West 79th Street Boat Basin","Marina","MANHATTAN","W 79th St. and the Hudson River","10024","100","100","100",,,,,,,,
"2017","DPR","Department of Parks and Recreation","Faber Field House","Recreation Center","STATEN ISLAND","2175 Richmond Terrace","10301","85","100","92","40.640256","-74.135791","1","49","207","5095251","5010700034","Port Richmond"
