"dvs_res_id","name","service","hours","phone_number","address","city","state","zip","building_details","borough","walk_in","email_address","website","service_details"
"66","NYC Department of Consumer Affairs Licensing Center - The Financial Clinic","Financial Assistance","Mon and Thurs: 9:00 AM-5:00 PM","Please call 311 to book an appointment.","42 Broadway","Manhattan","NY","10004",,"Manhattan","true","N/A","https://www1.nyc.gov/site/dca/consumers/get-free-financial-counseling.page","Get free financial counseling at the City's Financial Empowerment Center, you can meet one-on-one with a professional financial counselor who can help you with tackling debt, improving your credit, creating a budget, opening a bank account, planning for your future and much more."
"67","NTFP - Neighborhood Housing Services of Northern Queens","Financial Assistance","Mon and Wed: 9:00 AM-6:00 PM","Please call 311 to book an appointment.","60-20 Woodside Avenue","Queens","NY","11377",,"Queens","true","N/A","https://www1.nyc.gov/site/dca/consumers/get-free-financial-counseling.page","Get free financial counseling at the City's Financial Empowerment Center, you can meet one-on-one with a professional financial counselor who can help you with tackling debt, improving your credit, creating a budget, opening a bank account, planning for your future and much more."
"68","TFC - Make the Road New York","Financial Assistance","Mon, Wed, and Fri: 9:00 AM-6:00 PM","Please call 311 to book an appointment.","92-10 Roosevelt Avenue","Queens","NY","11372",,"Queens","true","N/A","https://www1.nyc.gov/site/dca/consumers/get-free-financial-counseling.page","Get free financial counseling at the City's Financial Empowerment Center, you can meet one-on-one with a professional financial counselor who can help you with tackling debt, improving your credit, creating a budget, opening a bank account, planning for your future and much more."
"132","Homebase -RiseBoro Community Partnership","Homelessness","Please contact location for hours.","(718) 366-4300","90 Beaver Street","Brooklyn","NY","11206","1st Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 11206, 11211, 11221, 11222, 11237, 11249, 11251"
"69","TFC -Catholic Charities Homebase (Queens)","Financial Assistance","Mon, Wed, and Fri: 9:00 AM-5:00 PM","Please call 311 to book an appointment.","161-10 Jamaica Avenue","Jamaica","NY","11432",,"Queens","true","N/A","https://www1.nyc.gov/site/dca/consumers/get-free-financial-counseling.page","Get free financial counseling at the City's Financial Empowerment Center, you can meet one-on-one with a professional financial counselor who can help you with tackling debt, improving your credit, creating a budget, opening a bank account, planning for your future and much more."
"70","Urban Upbound (UU)","Financial Assistance","Mon- Wed and Fri:  9:00 AM - 6:00 PM; Thurs: 11:00 AM -7:00 PM","Please call 311 to book an appointment.","10-38 41st Avenue","Queens","NY","11101",,"Queens","true","N/A","https://www1.nyc.gov/site/dca/consumers/get-free-financial-counseling.page","Get free financial counseling at the City's Financial Empowerment Center, you can meet one-on-one with a professional financial counselor who can help you with tackling debt, improving your credit, creating a budget, opening a bank account, planning for your future and much more."
"71","NTFP - University Neighborhood Housing Program","Financial Assistance","Mon, Tues, and Wed: 9:00 AM - 6:00 PM","Please call 311 to book an appointment.","2715 Bainbridge Avenue","Bronx","NY","10458",,"Bronx","true","N/A","https://www1.nyc.gov/site/dca/consumers/get-free-financial-counseling.page","Get free financial counseling at the City's Financial Empowerment Center, you can meet one-on-one with a professional financial counselor who can help you with tackling debt, improving your credit, creating a budget, opening a bank account, planning for your future and much more."
"72","NTFP -New York City Financial Empowerment Center
At Lower East Side People's Federal Credit Union (LESPFCU) � North Shore Branch","Financial Assistance","Mon and Tues: 9:00 AM - 4:00PM","Please call 311 to book an appointment.","2 Saint Pauls Avenue","Staten Island","NY","10301",,"Staten Island","true","N/A","https://www1.nyc.gov/site/dca/consumers/get-free-financial-counseling.page","Get free financial counseling at the City's Financial Empowerment Center, you can meet one-on-one with a professional financial counselor who can help you with tackling debt, improving your credit, creating a budget, opening a bank account, planning for your future and much more."
"73","NYS Division of US Department of Veterans' Affairs","Advocacy and Assistance","Mon - Fri: 8:00 AM - 5:00 PM","(888) 838-7697","245 W Houston Street","New York","NY","10014",,"Manhattan","true","DVAInfo@veterans.ny.gov","https://www.benefits.va.gov/newyork/","If you would like to learn more about the benefits and services you may be eligible for as a Veteran, servicemember, or as a family member of a Veteran or servicemember, please call the New York State Division of Veterans� Affairs Help Line at�1.888.838.7697 (VETSNYS), where you may also schedule an initial phone contact appointment with one of our Veterans Benefits Advisors."
"74","Services for the UnderServed (S:US) - Veteran's Services","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(646) 790-2449","463 7th Avenue","New York","NY","10018",,"Manhattan","true","N/A","https://sus.org/our-services/veterans/","In addition to serving veterans with the greatest barriers to independence and a full community embrace, we serve the needs of veterans at the highest risk of suicide due to: the effects of chronic homelessness and unemployment, untreated PTSD, and disconnection from their families and a variety of social supports."
"75","30th Street Intake Center","Homelessness","24/7","(718) 557-1399","400 East 30th Street","New York","NY","10016",,"Manhattan","true","N/A","https://www1.nyc.gov/site/dhs/shelter/singleadults/single-adults-applying.page","Shelter Intake Center for Adult Men"
"76","Adult Family Intake Center (AFIC)","Homelessness","24/7","Please call 311 to contact this location.","430 E 29th St","New York","NY","10016",,"Manhattan","true","N/A","https://www1.nyc.gov/site/dhs/shelter/families/adult-families-applying.page","Shelter Intake Center for Adult Families with no children under 21 years old"
"77","Frankline Women's Shelter","Homelessness","24/7","(929) 281-2330","1122 Franklin Avenue","Bronx","NY","10456",,"Bronx","true","N/A","https://www1.nyc.gov/site/dhs/shelter/singleadults/single-adults-applying.page","Shelter Intake Center for Adult Women"
"78","HELP Women's Center","Homelessness","24/7","(718) 483-7700","116 Williams Avenue","Brooklyn","NY","11207",,"Brooklyn","true","N/A","https://www1.nyc.gov/site/dhs/shelter/singleadults/single-adults-applying.page","Shelter Intake Center for Adult Women"
"79","The Living Room","Homelessness","24/7","(718) 893-3606","800 Barretto Street","Bronx","NY","10474",,"Bronx","true","N/A","http://www.bronxworks.org/living-room-safe-havens","24 Hour Drop-In Center For Adults"
"80","Mainchance","Homelessness","24/7","(212) 883-0680","120 E 32nd St","New York","NY","10016",,"Manhattan","true","N/A","http://www.grandcentralneighborhood.org/services/mainchance-drop-in-center/","24 Hour Drop-In Center For Adults"
"81","Olivierie Center for Homeless","Homelessness","24/7","(212) 947-3211","257 W 30th St","New York","NY","10001",,"Manhattan","true","N/A","https://www.nycservice.org/organizations/index.php?org_id=1520","24 Hour Drop-In Center For Adults"
"82","Prevention Assistance and Temporary Housing Office (PATH)","Homelessness","24/7","(844) 347-7284","151 E 151st St","Bronx","NY","10451",,"Bronx","true","N/A","https://www1.nyc.gov/site/dhs/shelter/families/families-with-children-applying.page","Shelter Intake Center for Families with children under 21 and pregnant women"
"83","Project Hospitality","Homelessness","24/7","(718) 448-1544","100 Park Avenue","Staten Island","NY","10301",,"Staten Island","true","N/A","https://www.projecthospitality.org/","24 Hour Drop-In Center For Adults"
"84","The Gathering Place","Homelessness","24/7","(718) 385-8726","2402 Atlantic Avenue","Brooklyn","NY","11233","Basement","Brooklyn","true","N/A","https://www.camba.org/programs/housing/homelessshelters/dropincenterandrelatedprograms/thegatheringplacedropincenter","24 Hour Drop-In Center For Adults"
"85","Bronx Veterans Court","Advocacy and Assistance","Mon - Fri: 8:00 AM - 4:00 PM","(718) 618-3171","265 East 161st Street","Bronx","NY","10451",,"Bronx","true","ProblemSolving@nycourts.gov","https://www.nycourts.gov/courts/problem_solving/vet/courts.shtml","A Veterans' Treatment Court/Track is located within an existing Drug Treatment or Mental Health Court. It provides veteran-defendants suffering from addiction, mental illness and/or co-occurring disorders with links to community-based services as well as to local, state, and federal agencies specializing in veterans' affairs.�"
"113","Success Academy - Military Veteran Initiative","Employment","Please contact location for hours.","(646) 597-4641","95 Pine Street","New York","NY","10005","Floor 6","Manhattan",,"veterans@successacademies.org","https://jobs.successacademies.org/veterans/","We have a dedicated team of military veteran recruiters who will respond to emails, review all resumes, support veterans during the interview and onboarding process, and offer opportunities to network with other veterans."
"86","Brooklyn Veterans Treatment Court","Advocacy and Assistance","Please contact location for hours.","(347) 296-1133","320 Jay Street","Brooklyn","NY","11201",,"Brooklyn","true","ProblemSolving@nycourts.gov","https://www.nycourts.gov/courts/2jd/brooklyntreatment/","A Veterans' Treatment Court/Track is located within an existing Drug Treatment or Mental Health Court. It provides veteran-defendants suffering from addiction, mental illness and/or co-occurring disorders with links to community-based services as well as to local, state, and federal agencies specializing in veterans' affairs.�"
"87","City Bar Justice Center","Advocacy and Assistance","Mon-Thurs: 9:00 AM - 5:00 PM; Fri: 9:00 AM - 1:00 PM; Closed daily 1:00 PM - 2:00 PM","(212) 626-7383","42 West 44th Street","New York","NY","10036",,"Manhattan","true","cbjc@nycbar.org","http://www.citybarjusticecenter.org/projects/veterans-assistance-project/","The Legal Hotline is staffed by attorneys who assist low-income callers on a range of civil legal issues, including matrimonial and family law, housing law, domestic violence, bankruptcy, and debt collection and benefits. Our staff includes bilingual attorneys who speak English and Spanish, and we can accept calls in any language through interpreting services."
"88","Kings Misdemeanor Veterans Treatment Center","Advocacy and Assistance","Please contact location for hours.","(347) 404-9556","320 Jay Street","Brooklyn","NY","11201","14th Floor","Brooklyn","true","ProblemSolving@nycourts.gov","https://www.nycourts.gov/courts/problem_solving/vet/courts.shtml","A Veterans' Treatment Court/Track is located within an existing Drug Treatment or Mental Health Court. It provides veteran-defendants suffering from addiction, mental illness and/or co-occurring disorders with links to community-based services as well as to local, state, and federal agencies specializing in veterans' affairs.�"
"89","Legal Services NYC (LSNY)","Advocacy and Assistance","Mon - Fri: 10:00 AM - 4:00 PM","(347) 592-2409","40 Worth Street","New York","NY","10013",,"Manhattan","true","N/A","http://www.legalservicesnyc.org/what-we-do/practice-areas-and-projects/veterans-justice-project","The Veteran Justice Project (VJP) works holistically to protect veterans and their family members from homelessness, resolve barriers to employment, preserve economic stability, and remedy many other problems that derail veterans� successful reintegration into civilian life."
"90","Manhattan Veteran Treatment Court","Advocacy and Assistance","Please contact location for hours.","(646) 386-4634","100 Centre Street","New York","NY","10013",,"Manhattan","true","ProblemSolving@nycourts.gov","https://www.nycourts.gov/courts/problem_solving/vet/courts.shtml","A Veterans' Treatment Court/Track is located within an existing Drug Treatment or Mental Health Court. It provides veteran-defendants suffering from addiction, mental illness and/or co-occurring disorders with links to community-based services as well as to local, state, and federal agencies specializing in veterans' affairs.�"
"91","New York Legal Assistance Group (NYLAG)","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(212) 613-5081","7 Hanover Square","New York","NY","10004",,"Manhattan","true","N/A","http://nylag.org/units","The New York Legal Assistance Group uses the power of the law to help New Yorkers in need combat social and economic injustice. We address emerging and urgent legal needs with comprehensive, free civil legal services, impact litigation, policy advocacy, and community education."
"92","Richmond County Veterans Treatment Court","Advocacy and Assistance","Please contact location for hours.","(718) 675-8530","26 Central Avenue","Staten Island","NY","10301",,"Staten Island","true","ProblemSolving@nycourts.gov","https://www.nycourts.gov/courts/nyc/drug_treatment/sitc/index.shtml","A Veterans' Treatment Court/Track is located within an existing Drug Treatment or Mental Health Court. It provides veteran-defendants suffering from addiction, mental illness and/or co-occurring disorders with links to community-based services as well as to local, state, and federal agencies specializing in veterans' affairs.�"
"93","Veteran Advocacy Project - Urban Justice Center","Advocacy and Assistance","Please contact location to schedule an appointment.","(646) 602-5620","40 Rector Street","New York","NY","10006","9th Floor","Manhattan","false","veterans@urbanjustice.org","https://vap.urbanjustice.org/","If you are a veteran experiencing legal problems, we may be able to help."
"94","James J. Peters VA Medical Center","Health/Wellness","24/7","(718) 584-9000","130 West Kingsbridge Road","Bronx","NY","10468",,"Bronx","true","N/A","https://www.bronx.va.gov/","The VA New York Harbor Healthcare System serves veterans from the Manhattan, Brooklyn, Queens, Staten Island and the surrounding 5 boroughs of New York. In addition to our main medical center in Brooklyn, we offer a number of services to our patients in several community-based outpatient clinics. For mental health, call (718) 594-9000 x5172."
"95","St. Albans VA Medical Center","Health/Wellness","Mon - Fri: 8:00 AM - 5:00 PM","(718) 526-1000","179-00 Linden Boulevard","Jamaica","NY","11425",,"Queens","true","N/A","https://www.nyharbor.va.gov/","The VA New York Harbor Healthcare System serves veterans from the Manhattan, Brooklyn, Queens, Staten Island and the surrounding 5 boroughs of New York. In addition to our main medical center in Brooklyn, we offer a number of services to our patients in several community-based outpatient clinics. For mental health, call (718) 836-6600 x4165."
"96","Steven A. Cohen Military Family Clinic at NYU Langone","Health/Wellness","Mon - Thurs: 9:00 AM - 8:00 PM; Fri: 9:00 AM - 6:00 PM","(855) 698-4677","1 Park Avenue","New York","NY","10016",,"Manhattan","true","N/A","http://nyulangone.org/locations/steven-a-cohen-military-family-clinic","The VA New York Harbor Healthcare System serves veterans from the Manhattan, Brooklyn, Queens, Staten Island and the surrounding 5 boroughs of New York. In addition to our main medical center in Brooklyn, we offer a number of services to our patients in several community-based outpatient clinics."
"97","VA NY Harbor Health Care System Brooklyn Campus (Brooklyn VA Medical Center)","Health/Wellness","Mon - Fri: 8:00 AM - 6:00 PM","(718) 836-6600","800 Poly Place","Brooklyn","NY","11209",,"Brooklyn","true","N/A","https://www.nyharbor.va.gov/","The VA New York Harbor Healthcare System serves veterans from the Manhattan, Brooklyn, Queens, Staten Island and the surrounding 5 boroughs of New York. In addition to our main medical center in Brooklyn, we offer a number of services to our patients in several community-based outpatient clinics. For mental health, call (718) 836-6600 x4165."
"98","VA NY Harbor Health Care System Manhattan Campus (Manhattan VA Medical Center)","Health/Wellness","24/7","(212) 686-7500","423 E 23 Street","New York","NY","10010",,"Manhattan","true","N/A","https://www.nyharbor.va.gov/","The VA New York Harbor Healthcare System serves veterans from the Manhattan, Brooklyn, Queens, Staten Island and the surrounding 5 boroughs of New York. In addition to our main medical center in Brooklyn, we offer a number of services to our patients in several community-based outpatient clinics. For mental health, call (212) 686-7500 x4656."
"99","Thomas P. Noonan Jr. Department of Veterans Affairs Outpatient Clinic (Queens Community Clinic)","Health/Wellness","Mon - Fri: 8:00 AM - 4:30 PM","(718) 741-4800","4103 Queens Boulevard","Sunnyside","NY","11104-2801",,"Queens","true","N/A","https://www.bronx.va.gov/locations/Queens.asp","The VA New York Harbor Healthcare System serves veterans from the Manhattan, Brooklyn, Queens, Staten Island and the surrounding 5 boroughs of New York. In addition to our main medical center in Brooklyn, we offer a number of services to our patients in several community-based outpatient clinics. For mental health, call (212) 686-7500 x4656."
"100","Harlem VA Clinic","Health/Wellness","Mon - Fri: 8:00 AM - 4:30 PM","(646) 273-8125","55 West 125th Street","New York","NY","10027-4544","11th Floor, Room 1101","Manhattan","true","N/A","https://www.va.gov/find-locations/facility/vha_630GA","The VA New York Harbor Healthcare System serves veterans from the Manhattan, Brooklyn, Queens, Staten Island and the surrounding 5 boroughs of New York. In addition to our main medical center in Brooklyn, we offer a number of services to our patients in several community-based outpatient clinics. For mental health, call (212) 686-7500 x4656."
"101","Staten Island Community VA Clinic","Health/Wellness","Mon - Fri: 9:00 AM - 5:00 PM","(718) 761-2973","1150 South Avenue","Staten Island","NY","10314-3403","3rd Floor, Suite 301","Staten Island","true","N/A","https://www.va.gov/find-locations/facility/vha_630GB","The VA New York Harbor Healthcare System serves veterans from the Manhattan, Brooklyn, Queens, Staten Island and the surrounding 5 boroughs of New York. In addition to our main medical center in Brooklyn, we offer a number of services to our patients in several community-based outpatient clinics. For mental health, call (718) 836-660 x4165."
"102","U.S. Small Business Administration Veterans Business Outreach Center","Entrepreneurship","Call (518) 326-5522 for hours of operations","(518) 326-6328","44 Dalliba Avenue","Watervliet","NY","12189","#202","Outside of NYC","true","aamoroso@arsenalpartnership.com","https://www.sba.gov/tools/local-assistance/vboc","Federal Government"
"103","Bottomless Closets","Employment","Mon - Thurs: 9:00 AM - 5:30 PM","(212) 563-2499","16 East 52nd Street","New York","NY","10022","15th Floor","Manhattan","true","info@bottomlessclosetnyc.org","http://www.bottomlessclosetnyc.org/","Bottomless Closet works to reduce the barriers New York City women face in the search for employment as well as provide on-going support and education so they gain the tools to succeed in their professional lives."
"104","Institute for Career Development","Employment","Mon - Fri: 8:00 AM - 6:00 PM","(212) 585-6000","123 William Street","New York","NY","10038","5th Floor","Manhattan","true","N/A","http://www.icdnyc.org/veterans/","Disabled Veterans Only; ICD was founded to help wounded veterans of WWI reintegrate into their communities and return to work. Serving the needs of our nation's veterans has remained a consistent part of our history and mission."
"105","Workforce Opportunity Services","Employment","Mon - Fri: 9:00 AM - 5:00 PM","(212) 870-2260","475 Riverside Drive","New York","NY","10115","Suite 1350","Manhattan","true","N/A","http://www.wforce.org/","Post 9-11 Veterans Only; Workforce Opportunity Services (WOS) is a leading 501(c)(3) nonprofit committed to developing the skills of untapped talent from underserved and veteran communities through partnerships with organizations dedicated to diversifying their workforce."
"106","Bronx Vet Center","Health/Wellness","Mon and Thurs: 8:00 AM - 8:00 PM; Tues: 8:00 AM - 6:30 PM; Wed and Fri: 8:00 AM - 4:30 PM","(718) 367-3500","2471 Morris Avenue","Bronx","NY","10468","Suite 1A","Bronx","true","N/A","https://www.va.gov/directory/guide/facility.asp?ID=741&dnum=All&stateid=NY&v=1","Vet Centers are community-based counseling centers that provide a wide range of social and psychological services, including professional readjustment counseling to eligible Veterans, active duty service members, including National Guard and Reserve components, and their families."
"107","Brooklyn Vet Center","Health/Wellness","Mon: 8:30 AM - 6:30 PM; Tues, Wed and Fri: 8:30 AM - 5:00 PM; Thurs: 8:30 AM - 9:00 PM","(718) 630-2830","25 Chapel Street","Brooklyn","NY","11201","Suite 604","Brooklyn","true","N/A","https://www.va.gov/directory/guide/facility.asp?ID=742&dnum=All&stateid=NY&v=1","Vet Centers are community-based counseling centers that provide a wide range of social and psychological services, including professional readjustment counseling to eligible Veterans, active duty service members, including National Guard and Reserve components, and their families."
"108","Harlem Vet Center","Health/Wellness","Mon, Wed, Thurs: 8:00 AM - 8:00 PM; Tues and Fri: 8:00 AM - 4:00 PM ; Sat: 8:00 AM - 5:00 PM","(646) 273-8139","2279 3rd Avenue","New York","NY","10035","2nd Floor","Manhattan","true","N/A","https://www.va.gov/directory/guide/facility.asp?ID=5487&dnum=All&stateid=NY&v=1","Vet Centers are community-based counseling centers that provide a wide range of social and psychological services, including professional readjustment counseling to eligible Veterans, active duty service members, including National Guard and Reserve components, and their families."
"109","Manhattan Vet Center","Health/Wellness","Mon: 8:00 AM - 6:30 PM; Tues, Wed and Fri: 7:30 AM - 7:30 PM; Thurs: 8:00 AM - 7:30 PM; Sat: 9:00 AM - 5:30 PM","(212) 951-6866","32 Broadway","New York","NY","10004","2nd Floor - Suite 200","Manhattan","true","N/A","https://www.va.gov/directory/guide/facility.asp?ID=744&dnum=All&stateid=NY&v=1","Vet Centers are community-based counseling centers that provide a wide range of social and psychological services, including professional readjustment counseling to eligible Veterans, active duty service members, including National Guard and Reserve components, and their families."
"110","Queens Vet Center","Health/Wellness","Mon and Thurs: 8:30 AM - 7:30 PM; Tues, Wed and Fri: 8:30 AM - 5:00 PM","(718) 296-2871","75-10B 91 Avenue","Woodhaven","NY","11421",,"Queens","true","N/A","https://www.va.gov/directory/guide/facility.asp?ID=747&dnum=All&stateid=NY&v=1","Vet Centers are community-based counseling centers that provide a wide range of social and psychological services, including professional readjustment counseling to eligible Veterans, active duty service members, including National Guard and Reserve components, and their families."
"111","Staten Island Vet Center","Health/Wellness","Mon - Fri: 9:00 AM - 5:30 PM","(718) 816-4499","60 Bay Street","Staten Island","NY","10301",,"Staten Island","true","N/A","https://www.va.gov/directory/guide/facility.asp?ID=5440&dnum=All&stateid=NY&v=1","Vet Centers are community-based counseling centers that provide a wide range of social and psychological services, including professional readjustment counseling to eligible Veterans, active duty service members, including National Guard and Reserve components, and their families."
"112","City University of New York Veterans' Affairs (COVA)","Education","Mon - Fri: 9:00 AM - 5:00 PM","(646) 664-8835","555 West 57th Street","New York","NY","10019","#1401","Manhattan","true","veterans@cuny.edu","http://www2.cuny.edu/about/university-resources/veterans-affairs/",
"114","American Corporate Partners (ACP)","Health/Wellness","Please contact location for hours.","(212) 752-0700","140 E 45 Street","New York","NY","10017","Suite 19A","Manhattan","false","info@acp-usa.org","https://www.acp-usa.org/mentoring-program/program-overview","ACP�s free Mentoring Program connects post-9/11 veterans (Prot�g�s) with corporate professionals (Mentors) for�customized mentorships. ACP assists veterans on their path towards fulfilling, long-term careers, whether the veteran is job searching or newly employed."
"115","New York Regional Office Outbased at Manhattan VAMC, Office 1","Advocacy and Assistance","Mon and Thurs: 9:00 AM-5:30 PM","(212) 686-7500 ext. 3189","423 E 23 Street","New York","NY","10010","2nd Floor, Room 2207N","Manhattan","true","N/A","https://www.va.gov/find-locations/facility/vba_306h","This office can assist with applying for benefits, burial claim assistance, disability claim assistance, e-benefits registration assistance, family member claim assistance, and updated direct deposit information."
"116","New York Regional Office Outbased at Manhattan VAMC, Office 2","Advocacy and Assistance","Mon: 8:45AM - 4:45 PM","(212) 868-7500","423 E 23 Street","New York","NY","10010","Floor 15, Room 15108AS","Manhattan","true","N/A","https://www.va.gov/find-locations/facility/vba_306i","This office can assist with applying for benefits, burial claim assistance, disability claim assistance, e-benefits registration assistance, family member claim assistance, and updated direct deposit information."
"117","Edge4Vets","Employment","Please contact location for hours.","(360) 731-0603","140 W 62 Street","New York","NY","10023",,"Manhattan","false","tom@reclaimingthesky.com","http://edge4vets.com/","To succeed in business veterans need to translate their strengths from the military into tools for quality performance in the civilian workplace. The Edge4Vets program is here to guide you through the translation process with online training and workshop support. Get ready for a job that can lead to a career and the life you want."
"118","Veterans in Residence - BunkerLabs","Entrepreneurship","Please contact location for hours.","(646) 491-9060","142 W 57 Street","New York","NY","10019","Floor 11","Manhattan","false","N/A","https://bunkerlabs.org/our-locations/nyc/","WeWork Veterans in Residence powered by Bunker Labs is a national initiative providing space, services, business mentorship, and community to help veteran and military family member entrepreneurs find their tribe and create their life�s work. As part of our broader effort to connect transitioning service members and veterans to economic opportunity, WeWork�s Veterans Hiring Initiative is a commitment to hire 1500 veterans over the next five years."
"119","Homebase - ARCHNY I","Homelessness","Please contact location for hours.","(718) 414-1050","2155 Blackrock Ave","Bronx","NY","10472","1st fl","Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 10462, 10472, 10473, 10474"
"120","Homebase - ARCHNY I","Homelessness","Please contact location for hours.","(929) 259-9430","890 Garrisson Avenue","Bronx","NY","10474","Lower level","Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 10462, 10472, 10473, 10474"
"121","Homebase - ARCHNY II","Homelessness","Please contact location for hours.","(347) 947-3920","4377 Bronx Boulevard","Bronx","NY","10466","3rd Floor","Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 10461, 10464, 10465, 10466, 10469, 10475"
"122","Homebase -ARCHNY II","Homelessness","Please contact location for hours.","(347) 913-4694","2901 White Plains Road","Bronx","NY","10467",,"Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 10461, 10464, 10465, 10466, 10469, 10475"
"123","Homebase -Bronxworks","Homelessness","Please contact location for hours.","(718) 508-3100","1130 Grand Concourse","Bronx","NY","10456","3rd Floor","Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 10456"
"124","Homebase -Bronxworks","Homelessness","Please contact location for hours.","(718) 993-2032","630 Jackson Avenue","Bronx","NY","10455","2nd Floor","Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 10451, 10452, 10454, 10455"
"125","Homebase -HELP I","Homelessness","Please contact location for hours.","(718) 299-8473","1860 East Tremont Ave","Bronx","NY","10460","1st Floor","Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 10459, 10460"
"126","Homebase -HELP III","Homelessness","Please contact location for hours.","(347) 226-4540","1780 Grand Concourse","Bronx","NY","10457","Level 1","Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 10457, 10458"
"127","Homebase - HELP II","Homelessness","Please contact location for hours.","(646) 905-5289","815 Burke Avenue","Bronx","NY","10467","1st Floor","Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 10467, 10470, 10453, 10463, 10468, 10471"
"128","Homebase - HELP II","Homelessness","Please contact location for hours.","(718) 215-6453","1981 Sedgwick Avenue","Bronx","NY","10453","1st Floor","Bronx","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 10467, 10470, 10453, 10463, 10468, 10471"
"129","Homebase - CAMBA I","Homelessness","Please contact location for hours.","(718) 622-7323","1117 Eastern Parkway","Brooklyn","NY","11213","3rd Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 11201, 11205, 11213, 11215, 11216, 11217,11225, 11231, 11233, 11238"
"130","Homebase - CAMBA I","Homelessness","Please contact location for hours.","(718) 408-5756 ext.37100","1958 Fulton Street","Brooklyn","NY","11233","2nd Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 11201, 11205, 11213, 11215, 11216, 11217,11225, 11231, 11233, 11238"
"131","Homebase - CAMBA II","Homelessness","Please contact location for hours.","(718) 408-5766","2244 Church Avenue","Brooklyn","NY","11226","4th Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 11204, 11209, 11210, 11214, 11218, 11219, 11220, 11223, 11224, 11226, 11228, 11229,11230,11232, 11235"
"133","Homebase - RiseBoro Community Partnership","Homelessness","Please contact location for hours.","(347) 295-3738","1475 Myrtle Avenue","Brooklyn","NY","11237","1st Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 11206, 11211, 11221, 11222, 11237, 11249, 11251"
"134","Homebase - RiseBoro Community Partnership","Homelessness","Please contact location for hours.","(917) 819-3200","145 East 98 Street","Brooklyn","NY","11212","2nd Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 11212"
"135","Homebase - RiseBoro Community Partnership","Homelessness","Please contact location for hours.","(917) 819-3200","1875 Broadway","Brooklyn","NY","11207","1st Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 11212"
"136","Homebase - CCNS","Homelessness","Please contact location for hours.","(929) 234-3036","1900 Ralph Avenue","Brooklyn","NY","11234","1st Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 11203, 11234, 11236"
"137","Homebase - CCNS","Homelessness","Please contact location for hours.","(929) 234-3036","3060 Fulton Street","Brooklyn","NY","11208","1st Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 11207, 11208, 11239, 11203, 11234, 11236"
"138","Homebase - CCNS","Homelessness","Please contact location for hours.","(718) 408-7181","560 Livonia Avenue","Brooklyn","NY","11207","1st Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with the following zip codes of: 11207, 11208, 11239"
"139","Homebase - CCNS","Homelessness","Please contact location for hours.","(718) 674-1000","161-10  Jamaica Avenue","Jamaica","NY","11432","5th Floor","Queens","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with a zip code in Queens"
"140","Homebase - CCNS","Homelessness","Please contact location for hours.","(718) 647-1015","1847 Mott Ave","Far Rockaway","NY","11691",,"Queens","true","N/A","https://www1.nyc.gov/site/hra/help/homebase.page","Will only be able to assist residents with a zip code in Queens"
