"publication_date","reference_year","reference_month","industry","employment","method","revision_reason"
"20180713","1991","6","Total Nonfarm","3396.593","1.0",
"20180713","1991","6","Total Private","2798.310","1.0",
"20180713","1991","6","Financial Activities","494.578","1.0",
"20180713","1991","6","Finance and Insurance","390.467","1.0",
"20180713","1991","6","Securities, Commodity Contracts, Investments ","151.545","1.0",
"20180713","1991","6","Credit Intermediation and Related Activities","156.306","1.0",
"20180713","1991","6","Real Estate and Rental and Leasing","104.111","1.0",
"20180713","1991","6","Information","163.407","1.0",
"20180713","1991","6","Professional and Business Services","427.345","1.0",
"20180713","1991","6","Professional, Scientific, and Technical Services","228.847","1.0",
"20180713","1991","6","Management of Companies and Enterprises","46.986","1.0",
"20180713","1991","6","Administrative and Waste Services","151.511","1.0",
"20180713","1991","6","Employment Services","36.074","1.0",
"20180713","1991","6","Education and Health Services","495.707","1.0",
"20180713","1991","6","Educational Services","108.741","1.0",
"20180713","1991","6","Health Care and Social Assistance","386.966","1.0",
"20180713","1991","6","Leisure and Hospitality","200.568","1.0",
"20180713","1991","6","Arts, Entertainment, and Recreation","40.102","1.0",
"20180713","1991","6","Accommodation and Food Services","160.467","1.0",
"20180713","1991","6","Other Services, except public administration","119.339","1.0",
"20180713","1991","6","Trade, Transportation, and Utilities","561.343","1.0",
"20180713","1991","6","Retail Trade","246.509","1.0",
"20180713","1991","6","Wholesale Trade","169.872","1.0",
"20180713","1991","6","Transportation and Warehousing","123.996","1.0",
"20180713","1991","6","Utilities","20.965","1.0",
"20180713","1991","6","Natural Resources, Mining and Construction","98.855","1.0",
"20180713","1991","6","Manufacturing","237.169","1.0",
"20180713","1991","6","Public Administration","598.283","1.0",
"20180713","1991","7","Total Nonfarm","3348.836","1.0",
"20180713","1991","7","Total Private","2776.330","1.0",
"20180713","1991","7","Financial Activities","491.655","1.0",
"20180713","1991","7","Finance and Insurance","388.370","1.0",
"20180713","1991","7","Securities, Commodity Contracts, Investments ","151.117","1.0",
"20180713","1991","7","Credit Intermediation and Related Activities","155.183","1.0",
"20180713","1991","7","Real Estate and Rental and Leasing","103.286","1.0",
"20180713","1991","7","Information","156.931","1.0",
"20180713","1991","7","Professional and Business Services","423.373","1.0",
"20180713","1991","7","Professional, Scientific, and Technical Services","226.705","1.0",
"20180713","1991","7","Management of Companies and Enterprises","46.866","1.0",
"20180713","1991","7","Administrative and Waste Services","149.802","1.0",
"20180713","1991","7","Employment Services","36.008","1.0",
"20180713","1991","7","Education and Health Services","499.039","1.0",
"20180713","1991","7","Educational Services","111.312","1.0",
"20180713","1991","7","Health Care and Social Assistance","387.727","1.0",
"20180713","1991","7","Leisure and Hospitality","198.867","1.0",
"20180713","1991","7","Arts, Entertainment, and Recreation","40.281","1.0",
"20180713","1991","7","Accommodation and Food Services","158.587","1.0",
"20180713","1991","7","Other Services, except public administration","118.114","1.0",
"20180713","1991","7","Trade, Transportation, and Utilities","555.817","1.0",
"20180713","1991","7","Retail Trade","242.925","1.0",
"20180713","1991","7","Wholesale Trade","168.562","1.0",
"20180713","1991","7","Transportation and Warehousing","123.367","1.0",
"20180713","1991","7","Utilities","20.963","1.0",
"20180713","1991","7","Natural Resources, Mining and Construction","97.449","1.0",
"20180713","1991","7","Manufacturing","235.086","1.0",
"20180713","1991","7","Public Administration","572.505","1.0",
"20180713","1991","8","Total Nonfarm","3354.122","1.0",
"20180713","1991","8","Total Private","2769.907","1.0",
"20180713","1991","8","Financial Activities","490.005","1.0",
"20180713","1991","8","Finance and Insurance","386.401","1.0",
"20180713","1991","8","Securities, Commodity Contracts, Investments ","150.419","1.0",
"20180713","1991","8","Credit Intermediation and Related Activities","154.162","1.0",
"20180713","1991","8","Real Estate and Rental and Leasing","103.604","1.0",
"20180713","1991","8","Information","157.378","1.0",
"20180713","1991","8","Professional and Business Services","420.642","1.0",
"20180713","1991","8","Professional, Scientific, and Technical Services","225.321","1.0",
"20180713","1991","8","Management of Companies and Enterprises","47.272","1.0",
"20180713","1991","8","Administrative and Waste Services","148.049","1.0",
"20180713","1991","8","Employment Services","35.481","1.0",
"20180713","1991","8","Education and Health Services","499.317","1.0",
"20180713","1991","8","Educational Services","110.172","1.0",
"20180713","1991","8","Health Care and Social Assistance","389.145","1.0",
"20180713","1991","8","Leisure and Hospitality","198.279","1.0",
"20180713","1991","8","Arts, Entertainment, and Recreation","39.950","1.0",
"20180713","1991","8","Accommodation and Food Services","158.329","1.0",
"20180713","1991","8","Other Services, except public administration","118.050","1.0",
"20180713","1991","8","Trade, Transportation, and Utilities","554.652","1.0",
"20180713","1991","8","Retail Trade","242.526","1.0",
"20180713","1991","8","Wholesale Trade","168.338","1.0",
"20180713","1991","8","Transportation and Warehousing","122.808","1.0",
"20180713","1991","8","Utilities","20.980","1.0",
"20180713","1991","8","Natural Resources, Mining and Construction","96.077","1.0",
"20180713","1991","8","Manufacturing","235.507","1.0",
"20180713","1991","8","Public Administration","584.215","1.0",
"20180713","1991","9","Total Nonfarm","3351.941","1.0",
"20180713","1991","9","Total Private","2762.323","1.0",
"20180713","1991","9","Financial Activities","488.309","1.0",
"20180713","1991","9","Finance and Insurance","385.224","1.0",
"20180713","1991","9","Securities, Commodity Contracts, Investments ","150.420","1.0",
"20180713","1991","9","Credit Intermediation and Related Activities","153.269","1.0",
"20180713","1991","9","Real Estate and Rental and Leasing","103.085","1.0",
"20180713","1991","9","Information","155.022","1.0",
"20180713","1991","9","Professional and Business Services","420.640","1.0",
"20180713","1991","9","Professional, Scientific, and Technical Services","225.116","1.0",
"20180713","1991","9","Management of Companies and Enterprises","47.490","1.0",
"20180713","1991","9","Administrative and Waste Services","148.034","1.0",
"20180713","1991","9","Employment Services","35.931","1.0",
"20180713","1991","9","Education and Health Services","500.741","1.0",
"20180713","1991","9","Educational Services","110.718","1.0",
"20180713","1991","9","Health Care and Social Assistance","390.023","1.0",
"20180713","1991","9","Leisure and Hospitality","197.290","1.0",
"20180713","1991","9","Arts, Entertainment, and Recreation","39.701","1.0",
"20180713","1991","9","Accommodation and Food Services","157.588","1.0",
"20180713","1991","9","Other Services, except public administration","118.392","1.0",
"20180713","1991","9","Trade, Transportation, and Utilities","552.807","1.0",
"20180713","1991","9","Retail Trade","241.950","1.0",
"20180713","1991","9","Wholesale Trade","168.088","1.0",
"20180713","1991","9","Transportation and Warehousing","121.902","1.0",
"20180713","1991","9","Utilities","20.867","1.0",
"20180713","1991","9","Natural Resources, Mining and Construction","95.080","1.0",
"20180713","1991","9","Manufacturing","234.042","1.0",
"20180713","1991","9","Public Administration","589.618","1.0",
"20180713","1991","10","Total Nonfarm","3347.959","1.0",
"20180713","1991","10","Total Private","2758.181","1.0",
"20180713","1991","10","Financial Activities","485.528","1.0",
"20180713","1991","10","Finance and Insurance","382.353","1.0",
"20180713","1991","10","Securities, Commodity Contracts, Investments ","150.739","1.0",
"20180713","1991","10","Credit Intermediation and Related Activities","150.740","1.0",
"20180713","1991","10","Real Estate and Rental and Leasing","103.175","1.0",
"20180713","1991","10","Information","157.731","1.0",
"20180713","1991","10","Professional and Business Services","419.046","1.0",
"20180713","1991","10","Professional, Scientific, and Technical Services","224.123","1.0",
"20180713","1991","10","Management of Companies and Enterprises","47.215","1.0",
"20180713","1991","10","Administrative and Waste Services","147.708","1.0",
"20180713","1991","10","Employment Services","35.656","1.0",
"20180713","1991","10","Education and Health Services","500.815","1.0",
"20180713","1991","10","Educational Services","110.543","1.0",
"20180713","1991","10","Health Care and Social Assistance","390.272","1.0",
"20180713","1991","10","Leisure and Hospitality","199.013","1.0",
"20180713","1991","10","Arts, Entertainment, and Recreation","41.093","1.0",
"20180713","1991","10","Accommodation and Food Services","157.921","1.0",
"20180713","1991","10","Other Services, except public administration","117.511","1.0",
"20180713","1991","10","Trade, Transportation, and Utilities","549.235","1.0",
"20180713","1991","10","Retail Trade","240.093","1.0",
"20180713","1991","10","Wholesale Trade","167.402","1.0",
"20180713","1991","10","Transportation and Warehousing","120.853","1.0",
"20180713","1991","10","Utilities","20.887","1.0",
"20180713","1991","10","Natural Resources, Mining and Construction","94.300","1.0",
"20180713","1991","10","Manufacturing","235.003","1.0",
"20180713","1991","10","Public Administration","589.778","1.0",
"20180713","1991","11","Total Nonfarm","3340.560","1.0",
"20180713","1991","11","Total Private","2753.496","1.0",
"20180713","1991","11","Financial Activities","484.890","1.0",
"20180713","1991","11","Finance and Insurance","381.708","1.0",
"20180713","1991","11","Securities, Commodity Contracts, Investments ","151.192","1.0",
"20180713","1991","11","Credit Intermediation and Related Activities","149.870","1.0",
"20180713","1991","11","Real Estate and Rental and Leasing","103.182","1.0",
"20180713","1991","11","Information","157.214","1.0",
"20180713","1991","11","Professional and Business Services","418.618","1.0",
"20180713","1991","11","Professional, Scientific, and Technical Services","223.053","1.0",
"20180713","1991","11","Management of Companies and Enterprises","47.047","1.0",
"20180713","1991","11","Administrative and Waste Services","148.518","1.0",
"20180713","1991","11","Employment Services","35.790","1.0",
"20180713","1991","11","Education and Health Services","501.243","1.0",
"20180713","1991","11","Educational Services","109.712","1.0",
"20180713","1991","11","Health Care and Social Assistance","391.531","1.0",
"20180713","1991","11","Leisure and Hospitality","197.667","1.0",
"20180713","1991","11","Arts, Entertainment, and Recreation","40.173","1.0",
"20180713","1991","11","Accommodation and Food Services","157.495","1.0",
"20180713","1991","11","Other Services, except public administration","117.620","1.0",
"20180713","1991","11","Trade, Transportation, and Utilities","549.243","1.0",
"20180713","1991","11","Retail Trade","239.652","1.0",
"20180713","1991","11","Wholesale Trade","166.944","1.0",
"20180713","1991","11","Transportation and Warehousing","121.827","1.0",
"20180713","1991","11","Utilities","20.820","1.0",
"20180713","1991","11","Natural Resources, Mining and Construction","93.527","1.0",
"20180713","1991","11","Manufacturing","233.473","1.0",
"20180713","1991","11","Public Administration","587.063","1.0",
"20180713","1991","12","Total Nonfarm","3324.024","1.0",
"20180713","1991","12","Total Private","2739.917","1.0",
"20180713","1991","12","Financial Activities","484.935","1.0",
"20180713","1991","12","Finance and Insurance","381.818","1.0",
"20180713","1991","12","Securities, Commodity Contracts, Investments ","151.475","1.0",
"20180713","1991","12","Credit Intermediation and Related Activities","149.717","1.0",
"20180713","1991","12","Real Estate and Rental and Leasing","103.117","1.0",
"20180713","1991","12","Information","157.677","1.0",
"20180713","1991","12","Professional and Business Services","417.178","1.0",
"20180713","1991","12","Professional, Scientific, and Technical Services","222.710","1.0",
"20180713","1991","12","Management of Companies and Enterprises","46.908","1.0",
"20180713","1991","12","Administrative and Waste Services","147.559","1.0",
"20180713","1991","12","Employment Services","35.898","1.0",
"20180713","1991","12","Education and Health Services","500.528","1.0",
"20180713","1991","12","Educational Services","109.191","1.0",
"20180713","1991","12","Health Care and Social Assistance","391.337","1.0",
"20180713","1991","12","Leisure and Hospitality","197.362","1.0",
"20180713","1991","12","Arts, Entertainment, and Recreation","39.608","1.0",
"20180713","1991","12","Accommodation and Food Services","157.754","1.0",
"20180713","1991","12","Other Services, except public administration","117.886","1.0",
"20180713","1991","12","Trade, Transportation, and Utilities","539.350","1.0",
"20180713","1991","12","Retail Trade","237.549","1.0",
"20180713","1991","12","Wholesale Trade","165.798","1.0",
"20180713","1991","12","Transportation and Warehousing","115.263","1.0",
"20180713","1991","12","Utilities","20.740","1.0",
"20180713","1991","12","Natural Resources, Mining and Construction","92.930","1.0",
"20180713","1991","12","Manufacturing","232.073","1.0",
"20180713","1991","12","Public Administration","584.107","1.0",
"20180713","1992","1","Total Nonfarm","3324.880","1.0",
"20180713","1992","1","Total Private","2739.856","1.0",
"20180713","1992","1","Financial Activities","476.484","1.0",
"20180713","1992","1","Finance and Insurance","373.720","1.0",
"20180713","1992","1","Securities, Commodity Contracts, Investments ","149.459","1.0",
"20180713","1992","1","Credit Intermediation and Related Activities","144.248","1.0",
"20180713","1992","1","Real Estate and Rental and Leasing","102.765","1.0",
"20180713","1992","1","Information","156.652","1.0",
"20180713","1992","1","Professional and Business Services","418.512","1.0",
"20180713","1992","1","Professional, Scientific, and Technical Services","221.762","1.0",
"20180713","1992","1","Management of Companies and Enterprises","50.108","1.0",
"20180713","1992","1","Administrative and Waste Services","146.642","1.0",
"20180713","1992","1","Employment Services","35.090","1.0",
"20180713","1992","1","Education and Health Services","504.639","1.0",
"20180713","1992","1","Educational Services","109.163","1.0",
"20180713","1992","1","Health Care and Social Assistance","395.476","1.0",
"20180713","1992","1","Leisure and Hospitality","194.661","1.0",
"20180713","1992","1","Arts, Entertainment, and Recreation","39.853","1.0",
"20180713","1992","1","Accommodation and Food Services","154.807","1.0",
"20180713","1992","1","Other Services, except public administration","118.822","1.0",
"20180713","1992","1","Trade, Transportation, and Utilities","546.595","1.0",
"20180713","1992","1","Retail Trade","240.029","1.0",
"20180713","1992","1","Wholesale Trade","166.468","1.0",
"20180713","1992","1","Transportation and Warehousing","119.403","1.0",
"20180713","1992","1","Utilities","20.695","1.0",
"20180713","1992","1","Natural Resources, Mining and Construction","92.582","1.0",
"20180713","1992","1","Manufacturing","230.909","1.0",
"20180713","1992","1","Public Administration","585.025","1.0",
"20180713","1992","2","Total Nonfarm","3311.894","1.0",
"20180713","1992","2","Total Private","2727.968","1.0",
"20180713","1992","2","Financial Activities","475.218","1.0",
"20180713","1992","2","Finance and Insurance","372.860","1.0",
"20180713","1992","2","Securities, Commodity Contracts, Investments ","149.160","1.0",
"20180713","1992","2","Credit Intermediation and Related Activities","143.978","1.0",
"20180713","1992","2","Real Estate and Rental and Leasing","102.358","1.0",
"20180713","1992","2","Information","154.755","1.0",
"20180713","1992","2","Professional and Business Services","416.695","1.0",
"20180713","1992","2","Professional, Scientific, and Technical Services","220.799","1.0",
"20180713","1992","2","Management of Companies and Enterprises","49.895","1.0",
"20180713","1992","2","Administrative and Waste Services","146.000","1.0",
"20180713","1992","2","Employment Services","34.902","1.0",
"20180713","1992","2","Education and Health Services","505.374","1.0",
"20180713","1992","2","Educational Services","108.682","1.0",
"20180713","1992","2","Health Care and Social Assistance","396.692","1.0",
"20180713","1992","2","Leisure and Hospitality","194.615","1.0",
"20180713","1992","2","Arts, Entertainment, and Recreation","39.847","1.0",
"20180713","1992","2","Accommodation and Food Services","154.768","1.0",
"20180713","1992","2","Other Services, except public administration","118.311","1.0",
"20180713","1992","2","Trade, Transportation, and Utilities","542.735","1.0",
"20180713","1992","2","Retail Trade","237.969","1.0",
"20180713","1992","2","Wholesale Trade","165.660","1.0",
"20180713","1992","2","Transportation and Warehousing","118.468","1.0",
"20180713","1992","2","Utilities","20.638","1.0",
"20180713","1992","2","Natural Resources, Mining and Construction","91.043","1.0",
"20180713","1992","2","Manufacturing","229.222","1.0",
"20180713","1992","2","Public Administration","583.926","1.0",
"20180713","1992","3","Total Nonfarm","3304.873","1.0",
"20180713","1992","3","Total Private","2720.882","1.0",
"20180713","1992","3","Financial Activities","474.374","1.0",
"20180713","1992","3","Finance and Insurance","372.078","1.0",
"20180713","1992","3","Securities, Commodity Contracts, Investments ","149.441","1.0",
"20180713","1992","3","Credit Intermediation and Related Activities","143.231","1.0",
"20180713","1992","3","Real Estate and Rental and Leasing","102.296","1.0",
"20180713","1992","3","Information","155.235","1.0",
"20180713","1992","3","Professional and Business Services","415.853","1.0",
"20180713","1992","3","Professional, Scientific, and Technical Services","220.381","1.0",
"20180713","1992","3","Management of Companies and Enterprises","49.872","1.0",
"20180713","1992","3","Administrative and Waste Services","145.599","1.0",
"20180713","1992","3","Employment Services","34.518","1.0",
"20180713","1992","3","Education and Health Services","505.280","1.0",
"20180713","1992","3","Educational Services","108.057","1.0",
"20180713","1992","3","Health Care and Social Assistance","397.224","1.0",
"20180713","1992","3","Leisure and Hospitality","194.111","1.0",
"20180713","1992","3","Arts, Entertainment, and Recreation","39.901","1.0",
"20180713","1992","3","Accommodation and Food Services","154.210","1.0",
"20180713","1992","3","Other Services, except public administration","118.132","1.0",
"20180713","1992","3","Trade, Transportation, and Utilities","540.435","1.0",
"20180713","1992","3","Retail Trade","236.597","1.0",
"20180713","1992","3","Wholesale Trade","164.697","1.0",
"20180713","1992","3","Transportation and Warehousing","118.527","1.0",
"20180713","1992","3","Utilities","20.615","1.0",
"20180713","1992","3","Natural Resources, Mining and Construction","89.557","1.0",
"20180713","1992","3","Manufacturing","227.905","1.0",
"20180713","1992","3","Public Administration","583.990","1.0",
"20180713","1992","4","Total Nonfarm","3304.771","1.0",
"20180713","1992","4","Total Private","2720.291","1.0",
"20180713","1992","4","Financial Activities","474.323","1.0",
"20180713","1992","4","Finance and Insurance","371.767","1.0",
"20180713","1992","4","Securities, Commodity Contracts, Investments ","149.877","1.0",
"20180713","1992","4","Credit Intermediation and Related Activities","143.472","1.0",
"20180713","1992","4","Real Estate and Rental and Leasing","102.556","1.0",
"20180713","1992","4","Information","152.715","1.0",
"20180713","1992","4","Professional and Business Services","417.258","1.0",
"20180713","1992","4","Professional, Scientific, and Technical Services","221.081","1.0",
"20180713","1992","4","Management of Companies and Enterprises","49.586","1.0",
"20180713","1992","4","Administrative and Waste Services","146.590","1.0",
"20180713","1992","4","Employment Services","36.917","1.0",
"20180713","1992","4","Education and Health Services","508.696","1.0",
"20180713","1992","4","Educational Services","108.952","1.0",
"20180713","1992","4","Health Care and Social Assistance","399.744","1.0",
"20180713","1992","4","Leisure and Hospitality","194.671","1.0",
"20180713","1992","4","Arts, Entertainment, and Recreation","40.157","1.0",
"20180713","1992","4","Accommodation and Food Services","154.514","1.0",
"20180713","1992","4","Other Services, except public administration","118.115","1.0",
"20180713","1992","4","Trade, Transportation, and Utilities","538.432","1.0",
"20180713","1992","4","Retail Trade","235.667","1.0",
"20180713","1992","4","Wholesale Trade","164.702","1.0",
"20180713","1992","4","Transportation and Warehousing","117.457","1.0",
"20180713","1992","4","Utilities","20.606","1.0",
"20180713","1992","4","Natural Resources, Mining and Construction","87.425","1.0",
"20180713","1992","4","Manufacturing","228.657","1.0",
"20180713","1992","4","Public Administration","584.480","1.0",
"20180713","1992","5","Total Nonfarm","3294.958","1.0",
"20180713","1992","5","Total Private","2712.237","1.0",
"20180713","1992","5","Financial Activities","474.229","1.0",
"20180713","1992","5","Finance and Insurance","371.766","1.0",
"20180713","1992","5","Securities, Commodity Contracts, Investments ","150.569","1.0",
"20180713","1992","5","Credit Intermediation and Related Activities","142.713","1.0",
"20180713","1992","5","Real Estate and Rental and Leasing","102.464","1.0",
"20180713","1992","5","Information","151.840","1.0",
"20180713","1992","5","Professional and Business Services","416.581","1.0",
"20180713","1992","5","Professional, Scientific, and Technical Services","220.279","1.0",
"20180713","1992","5","Management of Companies and Enterprises","49.608","1.0",
"20180713","1992","5","Administrative and Waste Services","146.694","1.0",
"20180713","1992","5","Employment Services","36.581","1.0",
"20180713","1992","5","Education and Health Services","509.286","1.0",
"20180713","1992","5","Educational Services","108.704","1.0",
"20180713","1992","5","Health Care and Social Assistance","400.581","1.0",
"20180713","1992","5","Leisure and Hospitality","192.778","1.0",
"20180713","1992","5","Arts, Entertainment, and Recreation","39.073","1.0",
"20180713","1992","5","Accommodation and Food Services","153.705","1.0",
"20180713","1992","5","Other Services, except public administration","117.874","1.0",
"20180713","1992","5","Trade, Transportation, and Utilities","536.294","1.0",
"20180713","1992","5","Retail Trade","234.618","1.0",
"20180713","1992","5","Wholesale Trade","164.364","1.0",
"20180713","1992","5","Transportation and Warehousing","116.824","1.0",
"20180713","1992","5","Utilities","20.489","1.0",
"20180713","1992","5","Natural Resources, Mining and Construction","86.496","1.0",
"20180713","1992","5","Manufacturing","226.860","1.0",
"20180713","1992","5","Public Administration","582.720","1.0",
"20180713","1992","6","Total Nonfarm","3289.458","1.0",
"20180713","1992","6","Total Private","2706.565","1.0",
"20180713","1992","6","Financial Activities","472.824","1.0",
"20180713","1992","6","Finance and Insurance","370.737","1.0",
"20180713","1992","6","Securities, Commodity Contracts, Investments ","150.810","1.0",
"20180713","1992","6","Credit Intermediation and Related Activities","141.888","1.0",
"20180713","1992","6","Real Estate and Rental and Leasing","102.088","1.0",
"20180713","1992","6","Information","150.906","1.0",
"20180713","1992","6","Professional and Business Services","415.265","1.0",
"20180713","1992","6","Professional, Scientific, and Technical Services","220.222","1.0",
"20180713","1992","6","Management of Companies and Enterprises","49.692","1.0",
"20180713","1992","6","Administrative and Waste Services","145.351","1.0",
"20180713","1992","6","Employment Services","35.536","1.0",
"20180713","1992","6","Education and Health Services","511.170","1.0",
"20180713","1992","6","Educational Services","109.044","1.0",
"20180713","1992","6","Health Care and Social Assistance","402.126","1.0",
"20180713","1992","6","Leisure and Hospitality","193.386","1.0",
"20180713","1992","6","Arts, Entertainment, and Recreation","39.800","1.0",
"20180713","1992","6","Accommodation and Food Services","153.587","1.0",
"20180713","1992","6","Other Services, except public administration","117.725","1.0",
"20180713","1992","6","Trade, Transportation, and Utilities","534.527","1.0",
"20180713","1992","6","Retail Trade","234.158","1.0",
"20180713","1992","6","Wholesale Trade","163.208","1.0",
"20180713","1992","6","Transportation and Warehousing","116.604","1.0",
"20180713","1992","6","Utilities","20.557","1.0",
"20180713","1992","6","Natural Resources, Mining and Construction","85.570","1.0",
"20180713","1992","6","Manufacturing","225.192","1.0",
"20180713","1992","6","Public Administration","582.892","1.0",
"20180713","1992","7","Total Nonfarm","3284.715","1.0",
"20180713","1992","7","Total Private","2705.150","1.0",
"20180713","1992","7","Financial Activities","471.130","1.0",
"20180713","1992","7","Finance and Insurance","369.290","1.0",
"20180713","1992","7","Securities, Commodity Contracts, Investments ","151.625","1.0",
"20180713","1992","7","Credit Intermediation and Related Activities","141.289","1.0",
"20180713","1992","7","Real Estate and Rental and Leasing","101.840","1.0",
"20180713","1992","7","Information","151.746","1.0",
"20180713","1992","7","Professional and Business Services","415.880","1.0",
"20180713","1992","7","Professional, Scientific, and Technical Services","220.954","1.0",
"20180713","1992","7","Management of Companies and Enterprises","49.963","1.0",
"20180713","1992","7","Administrative and Waste Services","144.963","1.0",
"20180713","1992","7","Employment Services","36.380","1.0",
"20180713","1992","7","Education and Health Services","512.132","1.0",
"20180713","1992","7","Educational Services","108.504","1.0",
"20180713","1992","7","Health Care and Social Assistance","403.628","1.0",
"20180713","1992","7","Leisure and Hospitality","194.678","1.0",
"20180713","1992","7","Arts, Entertainment, and Recreation","41.190","1.0",
"20180713","1992","7","Accommodation and Food Services","153.488","1.0",
"20180713","1992","7","Other Services, except public administration","117.993","1.0",
"20180713","1992","7","Trade, Transportation, and Utilities","531.331","1.0",
"20180713","1992","7","Retail Trade","233.227","1.0",
"20180713","1992","7","Wholesale Trade","163.084","1.0",
"20180713","1992","7","Transportation and Warehousing","114.528","1.0",
"20180713","1992","7","Utilities","20.492","1.0",
"20180713","1992","7","Natural Resources, Mining and Construction","85.165","1.0",
"20180713","1992","7","Manufacturing","225.095","1.0",
"20180713","1992","7","Public Administration","579.565","1.0",
"20180713","1992","8","Total Nonfarm","3284.934","1.0",
"20180713","1992","8","Total Private","2694.010","1.0",
"20180713","1992","8","Financial Activities","469.815","1.0",
"20180713","1992","8","Finance and Insurance","367.990","1.0",
"20180713","1992","8","Securities, Commodity Contracts, Investments ","151.780","1.0",
"20180713","1992","8","Credit Intermediation and Related Activities","140.258","1.0",
"20180713","1992","8","Real Estate and Rental and Leasing","101.825","1.0",
"20180713","1992","8","Information","151.235","1.0",
"20180713","1992","8","Professional and Business Services","414.294","1.0",
"20180713","1992","8","Professional, Scientific, and Technical Services","219.090","1.0",
"20180713","1992","8","Management of Companies and Enterprises","49.943","1.0",
"20180713","1992","8","Administrative and Waste Services","145.261","1.0",
"20180713","1992","8","Employment Services","36.713","1.0",
"20180713","1992","8","Education and Health Services","512.613","1.0",
"20180713","1992","8","Educational Services","108.471","1.0",
"20180713","1992","8","Health Care and Social Assistance","404.141","1.0",
"20180713","1992","8","Leisure and Hospitality","192.436","1.0",
"20180713","1992","8","Arts, Entertainment, and Recreation","40.260","1.0",
"20180713","1992","8","Accommodation and Food Services","152.176","1.0",
"20180713","1992","8","Other Services, except public administration","117.815","1.0",
"20180713","1992","8","Trade, Transportation, and Utilities","528.454","1.0",
"20180713","1992","8","Retail Trade","231.981","1.0",
"20180713","1992","8","Wholesale Trade","161.857","1.0",
"20180713","1992","8","Transportation and Warehousing","114.103","1.0",
"20180713","1992","8","Utilities","20.513","1.0",
"20180713","1992","8","Natural Resources, Mining and Construction","84.001","1.0",
"20180713","1992","8","Manufacturing","223.348","1.0",
"20180713","1992","8","Public Administration","590.924","1.0",
"20180713","1992","9","Total Nonfarm","3278.388","1.0",
"20180713","1992","9","Total Private","2693.374","1.0",
"20180713","1992","9","Financial Activities","469.050","1.0",
"20180713","1992","9","Finance and Insurance","366.935","1.0",
"20180713","1992","9","Securities, Commodity Contracts, Investments ","151.239","1.0",
"20180713","1992","9","Credit Intermediation and Related Activities","139.834","1.0",
"20180713","1992","9","Real Estate and Rental and Leasing","102.115","1.0",
"20180713","1992","9","Information","153.975","1.0",
"20180713","1992","9","Professional and Business Services","412.217","1.0",
"20180713","1992","9","Professional, Scientific, and Technical Services","217.747","1.0",
"20180713","1992","9","Management of Companies and Enterprises","50.041","1.0",
"20180713","1992","9","Administrative and Waste Services","144.429","1.0",
"20180713","1992","9","Employment Services","36.253","1.0",
"20180713","1992","9","Education and Health Services","515.392","1.0",
"20180713","1992","9","Educational Services","109.774","1.0",
"20180713","1992","9","Health Care and Social Assistance","405.618","1.0",
"20180713","1992","9","Leisure and Hospitality","192.304","1.0",
"20180713","1992","9","Arts, Entertainment, and Recreation","40.626","1.0",
"20180713","1992","9","Accommodation and Food Services","151.678","1.0",
"20180713","1992","9","Other Services, except public administration","117.537","1.0",
"20180713","1992","9","Trade, Transportation, and Utilities","526.645","1.0",
"20180713","1992","9","Retail Trade","231.054","1.0",
"20180713","1992","9","Wholesale Trade","160.844","1.0",
"20180713","1992","9","Transportation and Warehousing","114.191","1.0",
"20180713","1992","9","Utilities","20.556","1.0",
"20180713","1992","9","Natural Resources, Mining and Construction","82.973","1.0",
"20180713","1992","9","Manufacturing","223.281","1.0",
"20180713","1992","9","Public Administration","585.015","1.0",
"20180713","1992","10","Total Nonfarm","3278.131","1.0",
"20180713","1992","10","Total Private","2694.285","1.0",
"20180713","1992","10","Financial Activities","468.364","1.0",
"20180713","1992","10","Finance and Insurance","365.316","1.0",
"20180713","1992","10","Securities, Commodity Contracts, Investments ","149.864","1.0",
"20180713","1992","10","Credit Intermediation and Related Activities","139.774","1.0",
"20180713","1992","10","Real Estate and Rental and Leasing","103.049","1.0",
"20180713","1992","10","Information","151.517","1.0",
"20180713","1992","10","Professional and Business Services","415.908","1.0",
"20180713","1992","10","Professional, Scientific, and Technical Services","219.808","1.0",
"20180713","1992","10","Management of Companies and Enterprises","50.954","1.0",
"20180713","1992","10","Administrative and Waste Services","145.145","1.0",
"20180713","1992","10","Employment Services","36.917","1.0",
"20180713","1992","10","Education and Health Services","513.588","1.0",
"20180713","1992","10","Educational Services","107.251","1.0",
"20180713","1992","10","Health Care and Social Assistance","406.337","1.0",
"20180713","1992","10","Leisure and Hospitality","192.359","1.0",
"20180713","1992","10","Arts, Entertainment, and Recreation","40.143","1.0",
"20180713","1992","10","Accommodation and Food Services","152.216","1.0",
"20180713","1992","10","Other Services, except public administration","118.975","1.0",
"20180713","1992","10","Trade, Transportation, and Utilities","528.020","1.0",
"20180713","1992","10","Retail Trade","230.717","1.0",
"20180713","1992","10","Wholesale Trade","161.648","1.0",
"20180713","1992","10","Transportation and Warehousing","114.959","1.0",
"20180713","1992","10","Utilities","20.695","1.0",
"20180713","1992","10","Natural Resources, Mining and Construction","82.737","1.0",
"20180713","1992","10","Manufacturing","222.817","1.0",
"20180713","1992","10","Public Administration","583.846","1.0",
"20180713","1992","11","Total Nonfarm","3268.128","1.0",
