"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Education and Experience","Department of Housing Preservation and Development - HPD","Closed","2015-10-30T00:00:00.000","2016-02-19T00:00:00.000","4071","Housing Development Specialist","2019-04-08T00:00:00.000",,"HPD"
"Waiting for Appeal Request",,"Police Department - NYPD","Closed","2015-10-30T00:00:00.000","2016-02-03T00:00:00.000",,,,,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2015-10-29T00:00:00.000","2016-01-26T00:00:00.000","1317","School Safety Agent","2016-10-31T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2015-10-29T00:00:00.000","2016-01-26T00:00:00.000","8132","Police Officer","2016-05-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Housing Preservation and Development - HPD","Closed","2015-10-29T00:00:00.000","2016-02-19T00:00:00.000","4071","Housing Development Specialist","2019-04-08T00:00:00.000",,"HPD"
"Section 50","Character","Police Department - NYPD","Closed","2015-10-28T00:00:00.000","2016-02-18T00:00:00.000","140","Police Officer","2016-06-28T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-10-28T00:00:00.000","2016-09-20T00:00:00.000","2344","Police Officer","2019-06-06T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-10-28T00:00:00.000","2015-11-02T00:00:00.000","3004","Administrative Investigator",,,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-10-27T00:00:00.000","2016-04-13T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 50","Score","MTA New York City Transit - NYCT","Closed","2015-10-27T00:00:00.000","2016-03-15T00:00:00.000","4706","Maintenance Supervisor (Telephones)","2019-08-19T00:00:00.000",,"NYCT"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-10-27T00:00:00.000","2016-03-03T00:00:00.000",,,,,"NYCHA"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-26T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Psych","Police Department - NYPD","Closed","2015-10-26T00:00:00.000","2016-05-02T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-10-26T00:00:00.000","2016-06-24T00:00:00.000","4010","Oiler","2019-11-18T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2015-10-26T00:00:00.000","2016-01-29T00:00:00.000","8132","Police Officer","2016-05-30T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-10-26T00:00:00.000","2016-01-06T00:00:00.000","4303","Correction Offier","2019-09-23T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-26T00:00:00.000","2016-01-22T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Psych","Police Department - NYPD","Closed","2015-10-23T00:00:00.000","2016-03-04T00:00:00.000","2052","Police Officer","2018-12-18T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-10-23T00:00:00.000","2015-10-26T00:00:00.000","2555","Police Officer","2015-12-14T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-10-23T00:00:00.000","2016-03-29T00:00:00.000","4303","Correction Officer","2019-09-23T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-10-22T00:00:00.000","2016-08-25T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-10-21T00:00:00.000","2016-03-04T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-10-21T00:00:00.000","2016-11-21T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-10-20T00:00:00.000","2015-11-12T00:00:00.000","4010","Oiler",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-10-20T00:00:00.000","2016-08-10T00:00:00.000","4069","Automotive Service Worker","2019-05-27T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-10-20T00:00:00.000","2015-12-23T00:00:00.000","3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Housing Preservation and Development - HPD","Closed","2015-10-19T00:00:00.000","2016-02-19T00:00:00.000","4071","Housing Development Specialist","2019-04-08T00:00:00.000",,"HPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-10-19T00:00:00.000","2017-01-18T00:00:00.000","2322","Correction Officer","2018-12-10T00:00:00.000",,"DOC"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Closed","2015-10-19T00:00:00.000","2016-08-02T00:00:00.000","2031","Cashier","2018-04-16T00:00:00.000",,"DCAS"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-10-16T00:00:00.000","2016-03-17T00:00:00.000",,,,,"NYCHA"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-16T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-10-16T00:00:00.000","2015-11-12T00:00:00.000","4010","Oiler",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-10-16T00:00:00.000","2016-01-06T00:00:00.000","2327","School Safety Agent","2016-09-29T00:00:00.000",,"NYPD"
"Section 76",,"Department of Correction - DOC","Closed","2015-10-15T00:00:00.000","2016-01-28T00:00:00.000",,,,,"DOC"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-15T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-15T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Medical","Police Department - NYPD","Closed","2015-10-15T00:00:00.000","2015-12-02T00:00:00.000","3317","Police Officer",,,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-13T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-10-13T00:00:00.000","2016-05-23T00:00:00.000","1311","Correction Officer","2018-05-07T00:00:00.000",,"DOC"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-10-13T00:00:00.000","2016-05-02T00:00:00.000","5602","Bus Maintainer - Group B",,,"NYCT"
"Section 50","Psych","Police Department - NYPD","Closed","2015-10-13T00:00:00.000","2016-03-04T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-10-09T00:00:00.000","2016-01-07T00:00:00.000","5608","Transit Electro-Mechanical Maintainer H & AC",,,"NYCT"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-10-09T00:00:00.000","2016-08-17T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-10-09T00:00:00.000","2015-12-02T00:00:00.000","4010","Oiler",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-08T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Character","Police Department - NYPD","Closed","2015-10-08T00:00:00.000","2015-11-12T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-08T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Character","Department of Correction - DOC","Closed","2015-10-08T00:00:00.000","2016-03-25T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-10-08T00:00:00.000","2016-10-21T00:00:00.000","2322","Correction Officer","2018-12-10T00:00:00.000",,"DOC"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-10-08T00:00:00.000","2016-03-03T00:00:00.000",,,,,"NYCHA"
"Section 50","Character","Department of Correction - DOC","Closed","2015-10-07T00:00:00.000","2016-03-24T00:00:00.000","4303","Correction Officer","2019-09-23T00:00:00.000",,"DOC"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-10-07T00:00:00.000","2016-05-11T00:00:00.000","3605","Track Equipment Maintainer","2018-06-18T00:00:00.000",,"NYCT"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-10-07T00:00:00.000","2015-10-28T00:00:00.000","3004","Administrative Investigator","2018-11-20T00:00:00.000",,"DCAS"
"Jurisdictional Issue",,"Other - OTH","Closed","2015-10-07T00:00:00.000","2015-11-09T00:00:00.000",,,,,"OTH"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-10-06T00:00:00.000","2016-02-23T00:00:00.000","4010","Oiler",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-06T00:00:00.000","2016-02-17T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-10-06T00:00:00.000","2016-02-04T00:00:00.000","4010","Oiler",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-05T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-10-05T00:00:00.000","2016-03-15T00:00:00.000","5602","Bus Maintainer - Group B",,,"NYCT"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-10-05T00:00:00.000","2015-11-12T00:00:00.000","4010","Oiler",,,"DCAS"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-10-05T00:00:00.000","2016-01-26T00:00:00.000","5601","Transit Electro-Mechanical Maintainer - EL & Esc.",,,"NYCT"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-05T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Character","Police Department - NYPD","Closed","2015-10-05T00:00:00.000","2016-03-11T00:00:00.000","312","Police Officer","2016-06-30T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-10-05T00:00:00.000","2016-09-15T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Waiting for DQ",,"Other - OTH","Closed","2015-10-05T00:00:00.000","2015-11-09T00:00:00.000",,,,,"OTH"
"Waiting for DQ",,"Police Department - NYPD","Closed","2015-10-05T00:00:00.000","2015-12-15T00:00:00.000",,,,,"NYPD"
"Section 50","Education and Experience","Transit Authority - NYCTA","Closed","2015-10-02T00:00:00.000","2016-01-07T00:00:00.000","5602","Bus Maintainer - Group B",,,"NYCTA"
"Section 50","Character","Department of Parks and Recreation - DPR","Open","2015-10-02T00:00:00.000",,"4008","Maintenance Worker","2018-12-10T00:00:00.000",,"DPR"
"Section 50","Character","Police Department - NYPD","Closed","2015-10-02T00:00:00.000","2015-11-27T00:00:00.000","140","Police Officer","2016-06-28T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2015-10-02T00:00:00.000","2016-01-06T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Police Department - NYPD","Closed","2015-10-02T00:00:00.000","2015-10-06T00:00:00.000","140","Police Officer","2016-06-28T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2015-10-02T00:00:00.000","2016-01-06T00:00:00.000","5313","Traffic Enforcement Agent","2019-06-10T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Police Department - NYPD","Closed","2015-10-02T00:00:00.000","2015-10-30T00:00:00.000",,,,,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-01T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Psych","Department of Environmental Protection - DEP","Closed","2015-10-01T00:00:00.000","2016-04-25T00:00:00.000","2323","Environmental Police Officer","2018-11-19T00:00:00.000",,"DEP"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-10-01T00:00:00.000","2016-02-19T00:00:00.000","3057","Custodian Engineer","2018-11-05T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","3057","Custodian Engineer","2018-11-05T00:00:00.000",,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2015-10-01T00:00:00.000","2016-01-08T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-10-01T00:00:00.000","2016-04-27T00:00:00.000","4334","Police Communications Technician (PCT)","2017-11-13T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-01T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-10-01T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-10-01T00:00:00.000","2016-06-28T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000","2017-09-19T00:00:00.000","DCAS"
"Waiting for DQ",,"Other - OTH","Closed","2015-10-01T00:00:00.000","2015-11-27T00:00:00.000",,,,,"OTH"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-30T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Psych","Police Department - NYPD","Closed","2015-09-30T00:00:00.000","2015-12-23T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-09-30T00:00:00.000","2016-03-24T00:00:00.000","5608","Transit Electro-Mechanical Maintainer H & AC",,,"NYCT"
"Section 50","Psych","Police Department - NYPD","Closed","2015-09-01T00:00:00.000","2016-04-06T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-09-30T00:00:00.000","2016-03-24T00:00:00.000","5601","Transit Electro-Mechanical Maintainer - El & Esc",,,"NYCT"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Closed","2015-09-29T00:00:00.000","2016-03-22T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DCAS"
"Section 50","Score","MTA New York City Transit - NYCT","Closed","2015-09-29T00:00:00.000","2015-11-02T00:00:00.000","4711","Maintenance Supervisor Revenue",,,"NYCT"
"Section 50","Character","Department of Correction - DOC","Closed","2015-09-29T00:00:00.000","2016-04-06T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Medical","Police Department - NYPD","Closed","2015-09-28T00:00:00.000","2015-10-23T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-09-28T00:00:00.000","2015-10-23T00:00:00.000","2614","Associate Cashier TA","2018-05-14T00:00:00.000",,"NYCT"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-09-28T00:00:00.000","2016-04-14T00:00:00.000","2322","Correction Officer","2018-12-10T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-09-28T00:00:00.000","2016-05-06T00:00:00.000","3322","School Safety Agent","2018-05-28T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-09-28T00:00:00.000","2016-11-10T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-28T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Character","Department of Correction - DOC","Closed","2015-09-25T00:00:00.000","2016-04-06T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 76",,"Department of Sanitation - DSNY","Closed","2015-09-25T00:00:00.000","2016-05-06T00:00:00.000",,,,,"DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-24T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Character","Police Department - NYPD","Closed","2015-09-24T00:00:00.000","2016-01-05T00:00:00.000","140","Police Officer","2016-06-28T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-24T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Psych","Police Department - NYPD","Closed","2015-09-24T00:00:00.000","2016-02-12T00:00:00.000","1309","Police Officer","2016-07-05T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Transit Authority - NYCTA","Closed","2015-09-24T00:00:00.000","2015-10-30T00:00:00.000",,,,,"NYCTA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-23T00:00:00.000","2016-01-26T00:00:00.000","4037","Plumber's Helper",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-23T00:00:00.000","2015-10-06T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Waiting for DQ",,"Police Department - NYPD","Closed","2015-09-23T00:00:00.000","2015-10-29T00:00:00.000",,,,,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-23T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-23T00:00:00.000","2015-11-05T00:00:00.000","4010","Oiler",,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2015-09-22T00:00:00.000","2015-10-30T00:00:00.000","5308","Traffic Enforcement Agent","2019-05-27T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-09-22T00:00:00.000","2015-12-23T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-22T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-09-21T00:00:00.000","2016-01-14T00:00:00.000",,,,,"NYCHA"
"Section 50","Psych","Police Department - NYPD","Closed","2015-09-21T00:00:00.000","2016-03-23T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-09-21T00:00:00.000","2015-10-22T00:00:00.000","5602","Bus Maintainer - Group B",,,"NYCT"
"Section 50","Psych","Police Department - NYPD","Closed","2015-09-21T00:00:00.000","2015-12-15T00:00:00.000","1302","Police Officer","2016-07-01T00:00:00.000",,"NYPD"
"Section 50","Score","MTA New York City Transit - NYCT","Closed","2015-09-21T00:00:00.000","2015-12-02T00:00:00.000","2604","Structure Maintainer Group E","2018-02-12T00:00:00.000",,"NYCT"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-09-21T00:00:00.000","2016-05-11T00:00:00.000","5602","Bus Maintainer - Group B",,,"NYCT"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-21T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-21T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Score","MTA New York City Transit - NYCT","Closed","2015-09-18T00:00:00.000","2015-12-02T00:00:00.000","2617","Transit Property Protection Agent",,,"NYCT"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-18T00:00:00.000","2015-09-21T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-17T00:00:00.000","2015-11-30T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-17T00:00:00.000","2015-11-10T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-17T00:00:00.000","2016-03-28T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2015-09-16T00:00:00.000","2015-09-17T00:00:00.000","1304","School Safety Agent","2016-03-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-15T00:00:00.000","2015-12-21T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-15T00:00:00.000","2016-02-03T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-09-15T00:00:00.000","2016-04-14T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-09-15T00:00:00.000","2016-03-29T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-09-15T00:00:00.000","2016-03-24T00:00:00.000","5609","Transit Electro-Mechanical Maintainer V & D",,,"NYCT"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-15T00:00:00.000","2016-01-21T00:00:00.000","1049","Assistant Retirement Benefits Examiner","2016-03-21T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-15T00:00:00.000","2016-07-05T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-15T00:00:00.000","2016-08-02T00:00:00.000","5014","Associate Staff Analyst",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-14T00:00:00.000","2015-09-18T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Psych","Police Department - NYPD","Closed","2015-09-14T00:00:00.000","2015-12-23T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-14T00:00:00.000","2015-09-21T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-14T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-09-14T00:00:00.000","2015-11-30T00:00:00.000","5602","Bus Maintainer - Group B",,,"NYCT"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-14T00:00:00.000","2016-05-06T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-14T00:00:00.000","2016-03-09T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-09-14T00:00:00.000","2016-08-02T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-09-14T00:00:00.000","2016-07-28T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-09-14T00:00:00.000","2016-03-15T00:00:00.000","5602","Bus Maintainer - Group B",,,"NYCT"
"Waiting for DQ",,"Other - OTH","Closed","2015-09-14T00:00:00.000","2015-10-30T00:00:00.000",,,,,"OTH"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-11T00:00:00.000","2016-03-28T00:00:00.000","5000","Associate Contract Specialist","2013-08-01T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-11T00:00:00.000","2016-07-29T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-11T00:00:00.000","2016-04-28T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-11T00:00:00.000","2016-05-17T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-11T00:00:00.000","2016-05-19T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-11T00:00:00.000","2016-03-14T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-11T00:00:00.000","2016-03-14T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-09-11T00:00:00.000","2016-04-15T00:00:00.000","2312","School Safety Agent","2018-01-31T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-11T00:00:00.000","2016-04-06T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-09-11T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-10T00:00:00.000","2016-07-28T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2015-09-10T00:00:00.000","2016-05-26T00:00:00.000","1320","Police Officer","2018-01-08T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-09-10T00:00:00.000","2016-06-16T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
