"service_name","provider_name","mission_statement","website","address_line_1","address_line_2","city","state","zip_code"
"Work Readiness","Asian Americans for Equality, Inc.","Through community development, Asian Americans for Equality (AAFE) advances racial, social and economic justice for Asian Americans and other systematically disadvantaged communities, guided by our experiences as Asian Americans and our commitment to civil rights.","www.aafe.org","2 ALLEN STREET","Suite 7A","NEW YORK","NY","10002"
"Work Readiness","Authentic Connections LLC d/b/a Shared Value Media","To re-define the process in which communities are engaged in social programs, making these programs more accessible to the people who need them most.","www.sharedvaluemedia.com","11 PARK AVE",,"TARRYTOWN","NY","10591"
"Work Readiness","Ballet Tech Foundation, Inc.","Ballet Tech is committed to introducing tens of thousands of New York City public school children to the beauty and rigor of classical dance and providing those most talented with the dance training necessary to fulfill their natural gifts, tuition-free. Ballet Tech pledges itself to the development of succeeding generations of classical dancers, whose diversity reflects the full spectrum of the American community.","www.ballettech.org","890 Broadway, 8th Floor",,"New York","NY","10003"
"Work Readiness","Beam Center, Inc.","Beam Center's mission is to crystallize self-directed growth in youth through ambitious, collaborative project-making.

We use traditional and advanced tools, technologies, and craft to honor the individual voice, celebrate the joy of producing something larger than ourselves, and inspire a lasting sense of wonder and accomplishment.

Our programs support youth to take bold steps towards meaningful futures and foster conditions for educational equity.
","http://beamcenter.org","60 Sackett Street",,"Brooklyn","NY","11231"
"Work Readiness","Birch Family Services, Inc. (DBA: Birch Family Services)","Birch Family Services empowers individuals with autism and developmental disabilities to lead fulfilling lives.","www.birchfamilyservices.org","104 WEST   29 STREET","3RD FLOOR","NEW YORK","NY","10001"
"Work Readiness","Birch Family Services, Inc. (DBA: Birch Family Services)","Birch Family Services empowers individuals with autism and developmental disabilities to lead fulfilling lives.","www.birchfamilyservices.org","104 WEST   29 STREET","3RD FLOOR","NEW YORK","NY","10001"
"Work Readiness","Boro Park Jewish Community Council Inc.","The Boro Park Jewish Community Council (BPJCC) was formed in 1997 to address the urgent social services needs of individuals and famalies residing in ",,"1310 46 STREET","2nd Floor","BROOKLYN","NY","11219"
"Work Readiness","Bowery Residents' Committee, Inc.","Helping people reclaim lives lost: We restore hope and dignity by offering opportunities for health and self-sufficiency. Bowery Residents' Committee ","www.brc.org","131 WEST   25 STREET","12th Floor","NEW YORK","NY","10001"
"Work Readiness","Doing It The Wright Way Inc.","Doing It The Wright Way Inc. founded in 1998, is an 501c3 charitable non-profit organization that offers community support and outreach services in th","doingitthewrightway.org","101-41 223 STREET",,"Queens Village","NY","11429"
"Work Readiness","East New York Restoration Local Development Corporation","ENYRLDC's mission is to promote sustainable economic growth for community businesses, and lead community development initiatives.","http://enyrestoration.org/","1159 ELTON STREET",,"BROOKLYN","NY","11239"
"Work Readiness","Easter Seals New York, Inc.","Easterseals provides exceptional services, education, outreach, and advocacy so that people living with autism and other disabilities can live, learn, work and play in our communities. Easterseals  helps individuals with disabilities and special needs and their families, live better lives.","www.eastersealsny.org","633 THIRD AVENUE",,"NEW YORK","NY","10017"
"Work Readiness","Edeyouth, Inc.","Edeyouth, Inc. is a federal and state registered nonprofit organization, which enables young people to acquire functional skills through  training.","www.edeyouth.org","253-44 147 ROAD",,"Rosedale","NY","11422"
"Work Readiness","Element 9 LLC","Element 9 a M/WBE think and action tank comprised of a vast network of subject matter experts and practitioners. ","www.element9.com","137 Montague Street","Suite 130","Brooklyn","NY","11201"
"Work Readiness","Empowerment Zone Inc.","Empowerment Zones' mission is to provide programs for youth, adults, seniors, and immigrants, where they obtain knowledge and life skills, that promot","www.EmpowermentZoneSI.com","180 Park Hill Avenue","Unit LH","STATEN ISLAND","NY","10304"
"Work Readiness","Exponents, Inc.","Exponents is a 501(c) 3 community-based organization dedicated to helping men and women challenged by the effects of substance abuse, incarceration an","WWW.EXPONENTS.ORG","EXPONENTS, INC.","17 Battery Place, 8th floor","NEW YORK CITY","NY","10004"
"Work Readiness","FOUNTAIN HOUSE, INC.","Fountain House improves the lives of people living with serious mental illness by:

* Operating community mental health programs in New York City based upon Fountain House's pioneering working community model that relies on the voluntary participation of its members,

* Developing innovative programs, research, and shared knowledge about recovery from mental illness,

* Collaborating with others to inspire and teach organizations around the world to use the Fountain House model, and

* Advocating for people living with serious mental illness to improve perceptions and practices.","www.fountainhouse.org","425 WEST   47 STREET",,"NEW YORK","NY","10036"
"Work Readiness","Fedcap Rehabilitation Services, Inc.","To create opportunities for people with barriers to move toward economic independence as valued and contributing members of society.","www.fedcap.org","633 Third Avenue","6th Floor","NEW YORK","NY","10017"
"Work Readiness","First Tech Fund, Inc."," First Tech Fund is dedicated to supporting NYC students from low income and underserved backgrounds, to ensure they have access to technology that wi","www.firsttechfund.com","299 VAN BUREN STREET","Apt 2a","BROOKLYN","NY","11221"
"Work Readiness","Fountain Avenue Community Development Corporation","The Mission of the Fountain Avenue Community Development Corp. is to provide social services to underserved New York City communities especially the community of East New York Brooklyn where our office is located. Services will include, but are not limited to after school programs; parenting skills training and support, job readiness, child welfare issues and aiding the homeless and poverty stricken.",,"85 - 87 FOUNTAIN AVENUE",,"BROOKLYN","NY","11208"
"Work Readiness","Fund for the City of New York, Inc.","The Fund for the City of New York was established by the Ford Foundation in 1968 with the mandate to improve the quality of life for all New Yorkers. For over three decades, in partnership with government agencies, nonprofit institutions and foundations, the Fund has developed and helped to implement innovations in policy, programs, practices and technology in order to advance the functioning of government and nonprofit organizations in New York City and beyond.","http://www.fcny.org/","121 Avenue of the Americas","6th Floor","New York","NY","10013"
"Work Readiness","Gay Men's Health Crisis, Inc.","GMHC fights to end the AIDS epidemic and uplift the lives of all affected.","www.gmhc.org","307 WEST   38 STREET",,"NEW YORK","NY","10018"
"Work Readiness","Girl Vow, Inc.","Girl Vow, Inc. is dedicated to the mentoring and advocacy of disadvantaged girls. Through education, mentorship, and life skills training.","Girl Vow, Inc.","509 WILLIS AVENUE","#4","BRONX","NY","10455"
"Work Readiness","Globalhood Inc","Global Potential's mission is to transform youth from underserved communities through education, service learning and cultural exchange into globally ","www.global-potential.org","39 ELDRIDGE STREET",,"NEW YORK","NY","10002"
"Work Readiness","Good Shepherd Services","Good Shepherd Services goes where children, youth, and families face the greatest challenges and builds on their strengths to help them gain skills for success. We provide quality, effective services that deepen connections between family members, within schools, and among neighbors. We work closely with community leaders to advocate, both locally and nationally, on behalf of our participants to make New York City a better place to live and work.

Good Shepherd Services leads in the development of innovative programs that make a difference in the lives of children, youth and families today.","www.goodshepherds.org","305 SEVENTH AVENUE","9th Floor","NEW YORK","NY","10001"
"Work Readiness","Greater New York Community Development Corporation","We seek to provide comprehensive support services, social services and programs that will have a positive impact on the New York community and beyond.","www.NYCDC.org","1401 Flatbush Avenue","Suite 203","Brooklyn","NY","11210"
"Work Readiness","Greenwich House, Inc.","The mission of Greenwich House is to help individuals and families lead more fulfilling lives
by offering social and health services, cultural and e","www.greenwichhouse.org","122 WEST   27 STREET","6th Floor","NEW YORK","NY","10001"
"Work Readiness","HABNET CHAMBER OF COMMERCE, INC.","The mission of HABNET is to holistically support and promote entrepreneurship, investment and civic engagement in underserved immigrant communities.","www.HABNET.com","2174 Nostrand Avenue","2nd Floor","Brooklyn","NY","11210"
"Work Readiness","Hands That Make A Difference Inc.","Our goal is to provide, implement and develop programs that will positively impact our youth ages 10-21 and their families.","www.handsthatmakeadifference.org","127 WEST  127 STREET",,"NEW YORK","NY","10027"
"Work Readiness","Harriman Summer Camp, S-11, Inc.","Our mission is to be the number one Out of School Time Program Provider featuring top quality academic enrichment, healthy lifestyle, and leadership d","www.harrimanprograms.org","565 UNION AVENUE",,"NEW WINDSOR","NY","12553"
"Work Readiness","Henkels  McCoy, Inc.","Training Services mission has remained fundamentally consistent since we began providing federally-funded training services: Improve the quality of the workforce and enhance the productivity and competitiveness of the nation. The depth of experience we have acquired has served to enhance our reputation as a leader in workforce development services for targeted populations. We train for careers and not for the sake of training.",,"985 JOLLY RD",,"BLUE BELL","PA","19422"
"Work Readiness","Hip Hop 4 Life, Inc.","To develop strong, dynamic youth leaders who are committed to their personal growth and academic achievement.","HipHop4Lifeinc.org","225 WEST   35 STREET","Suite 301","NEW YORK","NY","10001"
"Work Readiness","Hometown Security Laboratories for Enhancements in Quality of Life and Community Stability Inc.","To create project-based solutions to support local economic development, and sustainable built environmental transformations.","www.hometownsecuritylabs.org","901 HUNTS POINT AVENUE","2nd Floor","BRONX","NY","10474"
"Work Readiness","Housing and Services, Inc.","To develop and manage affordable and supportive housing; to provide social services to homeless and special needs populations.","hsi-ny.org","243 WEST   30 STREET","2nd Floor","NEW YORK","NY","10001"
"Work Readiness","I'RAISE Girls & Boys International Corporation","Our mission is to provide holistic programs aimed at fostering and improving the wellbeing and educational outcomes in children and youth in NYC.","www.iraiseinc.org","3640 White Plains Road",,"Bronx","NY","10467"
"Work Readiness","INSTITUTE FOR COMMUNITY LIVING INC.","ICL will be known as a trusted leader in providing innovative opportunities for the people it serves to participate in the benefits of community livin","http://www.iclinc.net/","125 Broad Street","3rd Floor","NEW YORK","NY","10004"
"Work Readiness","Infinity Educational Programs, Inc.","To provide an enriching educational experience for children, families, youth and people in the communities we serve.","www.infinitypreschool.com","1972 EAST   34 STREET",,"BROOKLYN","NY","11234"
"Work Readiness","International Youth Leadership Institute","The mission of the International Youth Leadership Institute is to nurture a new generation of visionary leaders from the African Diaspora who, inspired by their rich African heritage, are committed to leave a legacy in the world.","www.iyli.org","127 WEST  127 STREET","Ste. 109","NEW YORK","NY","10027"
"Work Readiness","Italian American Civil Rights League, Canarsie, Inc.","The Italian American Civil Rights League has as its purpose the goal of providing culturally sensitive, respectful, and effective support services ","www.ItalianAmericanLeagueNYC.org","1460 Pennsylvania Avenue","1B","Brooklyn","NY","11239"
"Work Readiness","JR KASMAN, PLLC"," To provide sophisticated legal services and define client-centric reality ","www.jrkasman.com","590 Madison Avenue","21st Floor","New York","NY","10022"
"Work Readiness","Jewish Board of Family and Children's Services, Inc.","The Jewish Board's mission is to strengthen families and communities throughout New York City by helping individuals of all backgrounds realize their ","www.jbfcs.org","463 7 AVENUE","18th Floor","NEW YORK","NY","10018"
"Work Readiness","Jewish Community Center of Staten Island, Incorporated","The Jewish Community Center of Staten Island's mission is:
to provide facilities, equipment, activities and leadership for the physical, intellectual","www.sijcc.org","1466 Manor Road",,"Staten Island","NY","10314"
"Work Readiness","Jewish Community Council of Greater Coney Island Inc.","Jewish Community Council of Greater Coney Island is a private not-for-profit 501(c)(3) tax-exempt organization. We were founded in 1973 to provide a wide-spectrum of social services to the low-income residents of southern Brooklyn (regardless of race and religion), and to foster neighborhood stabilization. Our current mission dedicates our resources to these goals and to the provision of supportive services designed at improving the quality of life of the frail elderly, vocationally disadvantaged poor, underprivileged immigrants and educationally at-risk youth of our City and to provide technical assistance to enhance the programmatic, administrative and fiscal capacity of other not-for-profit organizations.","www.jccgci.org","3001 WEST   37 STREET",,"BROOKLYN","NY","11224"
"Work Readiness","Jewish Community Council of the Rockaway Peninsula, Inc.","The objectives and purposes of Jewish Community Council of the Rockaway Peninsula shall be exclusively charitable, scientific and educational within the meaning of Section 501 (c) (3) of the United States Internal Revenue Code of 1954, as the same may be amended, and shall be limited exclusively to the following objects and purposes:

To combine and coordinate the efforts of all parts of the Jewish Community, including all the religious, educational, social welfare institutions and Jewish communal organizations within the Rockaway Peninsula; to improve the cultural, educational, social, communal and religious welfare within this community, city, state, country and throughout the world.
To aid in meeting the needs of the impoverished members of the Rockaway Community by determining the nature and extent of their basic needs and methods of meeting those needs.","jccrp.org","15-25 CENTRAL AVENUE",,"Far Rockaway","NY","11691"
"Work Readiness","Jewish Community Services Coalition, INC","The Jewish Services Coalition (JSC) was conceived as a non-profit,multi-service agency to serve the elderly, disadvantaged youth, immigrants. ","www.jscyouth.org","15-25 CENTRAL AVENUE",,"Far Rockaway","NY","11691"
"Work Readiness","CEC Stuyvesant Cove, Inc. DBA Solar One","Solar One's Mission is to provide education and resources that create more sustainable and resilient urban environments.","www.solar1.org","37 WEST   26 STREET","Suite 209","NEW YORK","NY","10010"
"Work Readiness","Center for Community Alternatives, Inc.","Our mission is to promote reintegrative justice and a reduced reliance on incarceration through advocacy, services and public policy development. ","www.communityalternatives.org","25 CHAPEL STREET","7th Floor","BROOKLYN","NY","11201"
"Work Readiness","Brooklyn Alliance, Inc.","Brooklyn Alliance is a charitable organization that helps promote and monitor community and economic development projects and works towards improving ","ibrooklyn.com","253 36 STREET","Unit 17","BROOKLYN","NY","11232"
"Work Readiness","Brooklyn Art Incubator Inc.","A community focused arts-education organization that provides a spectrum of services, engage and empower multiple generations, while providing positiv","www.brooklynarticubator.org","PO BOX 20648",,"BROOKLYN","NY","11202"
"Work Readiness","Brooklyn Community Pride Center, Inc.","The mission of Brooklyn Community Pride Center is to provide support and services to the borough's LGBTQ community through original programming and pa","www.lgbtbrooklyn.org","1561 BEDFORD AVENUE","Suite Ground A","BROOKLYN","NY","11225"
"Work Readiness","Brooklyn Queens Long Island Area Health Education Center","To improve health care outcomes in underserved areas by providing students with experiences in health care.","www.bqliahec.org","300 CADMAN PLAZA WEST","12th Floor","BROOKLYN","NY","11201"
"Work Readiness","C.C.M.S (DBA: Community Counseling & Mediation)","Community Counseling and Mediation (CCM) is an innovative, community-based, social service organization providing a wide range of social support, coun","ccmnyc.org","25 Elm Place","2Fl","BROOKLYN","NY","11201"
"Work Readiness","CAMBA, Inc.","CAMBA is a non-profit agency that provides services that connect people with opportunities to enhance their quality of life","www.camba.org","1720 Church Avenue",,"Brooklyn","NY","11226"
"Work Readiness","CPR & Safety Consulting and Training, LLC dba Compliance Training","What you cannot tell from the application is what makes me unique. My name is Sarah Weber, AKA Safety Sarah. My company, CPR & Safety Consulting and T","www.safetytrainingconsulting.com","48 N Ocean Ave",,"Islip","NY","11751"
"Work Readiness","CUNY Graduate School of Public Health and Health Policy Foundation, Inc.","To advance the achievement of CUNY SPH's mission, vision and values as New York City's public school of public health through fundraising.","www.sph.cuny.edu","55 WEST  125 STREET","7th Floor","NEW YORK","NY","10027"
"Work Readiness","Cardinal McCloskey School and Home for Children dba Cardinal McCloskey Community Services","Cardinal McCloskey Community Services strives to protect, empower and promote independence for at-risk children and families and those with developmen","CardinalMcCloskeyCommunityServices.org","115 E STEVENS AVE","Suite LL5","VALHALLA","NY","10595"
"Work Readiness","Career And Educational Consultants, Inc.","To assist job seekers in achieving quality employment, while helping employers meet their staffing needs with employees who add value to their organiz","www.cecnyc.com","44 Grand Cove Way",,"Edgewater","NJ","07020"
"Work Readiness","Carl Fenichel Community Services, Inc."," The organization offers a wide range of services and opportunities to hundreds of individuals with developmental and psychiatric disabilities, throug",,"483 Clermont Avenue",,"Brooklyn","NY","11238"
"Work Readiness","Catholic Charities Community Services, Archdiocese of New York","Catholic Charities Community Services seeks to provide high quality human services to New Yorkers of all religions who are in need. The newcomer, the ","https://cccsny.org/","1011 First Avenue","6th Floor","New York","NY","10022"
"Work Readiness","Catholic Guardian Services","It is our vocation to serve those in need, to aid those who desire help, and
to guide those who seek better lives. Through supportive interventions, ","www.catholicguardian.org","1011 First Avenue","10th Floor","New York","NY","10022"
"Work Readiness","Center for Alternative Sentencing and Employment Services, Inc.","To increase public safety through innovative services that reduce crime and incarceration, improve behavioral health, promote recovery and rehabilitat","www.cases.org","151 Lawrence Street","3rd Floor","Brooklyn","NY","11201"
"Work Readiness","Center for Comprehensive Health Practice, Inc.","To provide accessible community-based treatment that integrates primary health care with substance use and behavioral health services for all.","www.cchphealthcare.org","1900 2 AVENUE","12th Floor","NEW YORK","NY","10029"
"Work Readiness","Center for Employment Opportunities, Inc.","CEO believes in the transformational power of work. We provide immediate, effective, and comprehensive employment services exclusively to individuals who have recently returned home from incarceration. Our vision is that anyone with a criminal record who wants to work has the preparation and support needed to find a job and stay connected to the labor force. We believe that everyone, regardless of their past, deserves the chance to shape a stronger future for themselves, their family, and their communities.","www.ceoworks.org","50 Broadway","Suite 1604","New York","NY","10004"
"Work Readiness","Center for Urban Community Services, Inc.","CUCS' mission is to help homeless and disadvantaged individuals and families rebuild their lives.","www.cucs.org","198 EAST  121 STREET",,"NEW YORK","NY","10035"
"Work Readiness","Center for the Integration and Advancement of New Americans, Inc. (CIANA)","To provide special transitional services for New Americans which will lead to their successful integration into the socio-economic and civic life of America, while still maintaining pride in their own cultural heritage, with a focus on immigrants and refugees from  the  Middle East, N. Africa and South Asia. ","www.cianainc.org","31-09 Newtown Avenue","Suite 411","Astoria","NY","11102"
"Work Readiness","Central Brooklyn Economic Development Corporation","The mission of CBEDC is to create sustainable economic growth and education opportunities for youth, adults and businesses in Central Brooklyn.","www.cbedc.org","444 THOMAS S BOYLAND STREET","3rd Floor - RM 301","BROOKLYN","NY","11212"
"Work Readiness","Chess-in-the-Schools, Inc.","Chess in the Schools fosters the intellectual and social development of low-income youth through chess education.","www.chessintheschools.org","520 Eighth Avenue","22nd Floor","New York","NY","10018"
"Work Readiness","Chhaya Community Development Corporation","Chhaya CDC works with New Yorkers of South Asian origin to advocate for and building economically stable, sustainable, and thriving communities.","chhayacdc.org","37-43 77 STREET","2nd Floor","Jackson Heights","NY","11372"
"Work Readiness","Child Development Center of the Mosholu-Montefiore Community Center","The MISSION of MMCC is to
 improve the lives of Bronx and 
Manhattan residents through our humanitarian efforts, reaching out to a rich tapestry of ","www.mmcc.org","3450 Dekalb Avenue",,"Bronx","NY","10467"
"Work Readiness","Chinese-American Planning Council, Inc.","CPC's mission is to promote social and economic empowerment of Chinese American, immigrant and low-income communities.","http://www.cpc-nyc.org","150 Elizabeth Street",,"New York","NY","10012"
"Work Readiness","Citizens Against Recidivism, Inc.","Citizens Against Recidivism, Inc. works to achieve the restoration of all the rights and attributes of citizenship among people in prison or jail.","www.citizensinc.org","137-58 Thurston Street",,"Springfield Gardens","NY","11413"
"Work Readiness","Coalition for Hispanic Family Services","Our goal is to empower children, youth and families with opportunities for success and self-reliance while reinforcing their sense of culture.","www.hispanicfamilyservicesny.org","315 Wyckoff Avenue",,"Brooklyn","NY","11237"
"Work Readiness","Coalition for the Homeless Inc.","Coalition for the Homeless is the nation's oldest advocacy and direct service organization helping homeless men, women, and children. We believe that ","www.coalitionforthehomeless.org","129 Fulton Street",,"New York","NY","10038"
"Work Readiness","Community Access, Inc.","Community Access assists people with psychiatric disabilities in making the transition from shelters and institutions to independent living. ","www.communityaccess.org","17 Battery Place","Suite 1326","New York","NY","10004"
"Work Readiness","Community Capacity Development Incorporation","Community Capacity Development INC. is committed to creating viable blueprints for distressed communities to address economic, and social issues.","www.aboutccd.org","89-36 SUTPHIN BOULEVARD","suite 303","Jamaica","NY","11435"
"Work Readiness","Community League of the Heights Inc.","Community League of the Heights (CLOTH) is a multi-service, community-development organization dedicated to supporting and empowering the economically","www.cloth159.org","500 WEST  159 STREET",,"NEW YORK","NY","10032"
"Work Readiness","Community Mediation Services, Inc.","To create and promote more effective approaches to conflict resolution and problem solving for youth, their families, and for individuals, institutions and organizations within the community. To foster self determination and creativity within a multi-cultural community. We accomplish our mission by: 1. Using understanding, respect and humility; 2. Sharing information and educating; 3. Fostering collaborative problem solving and thoughtful decision making; 4. Advocating and promoting self advocacy.","www.mediatenyc.org","89-64 163 Street",,"Jamaica","NY","11432"
"Work Readiness","DEVELOPMENT WITHOUT LIMITS, LLC","The mission of Development Without Limits is to help educators provide dynamic and engaging learning experiences for young people. ","www.developmentwithoutlimits.org","244 5 AVENUE","Suite 1544","NEW YORK","NY","10001"
"Work Readiness","Digital Girl, Inc.","Digital Girl, Inc. is dedicated to empowering the underserved youth of our communities, especially young girls, to pursue studies and careers in STEM ","www.digitalgirlinc.org","97 Macdougal Street","Suite 3","Brooklyn","NY","11233"
"Work Readiness","Comprehensive Youth Development, Inc.","Comprehensive Youth Development, Inc., partners with NYC public schools to prepare young adults, ages 14-24, to secure successful futures.","www.cdi-ny.org","240 Second Avenue",,"New York","NY","10003"
"Work Readiness","Consortium for Worker Education, Inc.","Founded in 1985, the Consortium for Worker Education (CWE) is a private, non-profit education and workforce development provider.  Affiliated with the","www.cwe.org","275 SEVENTH AVENUE","Suite 1801","NEW YORK","NY","10001"
"Work Readiness","Council of Jewish Organizations of Flatbush,  Inc.","COJO Flatbush's mission is to preserve and strengthen the quality of life of our community via comprehensive programs and support. ","www.cojoflatbush.org","1523 Avenue M","3rd Floor","Brooklyn","NY","11230"
"Work Readiness","Creative Response To Conflict, Inc.","Creative Response to Conflict (CRC) is a global non-profit organization that educates individuals and groups to transform conflict into positive and c","crc-global.org","217 CENTRE STREET","Suite 339","NEW YORK","NY","10013"
"Work Readiness","Cypress Hills Local Development Corporation, Inc.","With community residents leading the way, the mission of Cypress Hills Local Development Corporation is to build a strong, sustainable Cypress Hills/E","https://www.cypresshills.org/","625 Jamaica Avenue",,"Brooklyn","NY","11208"
"Work Readiness","DB Grant Associates, Inc.","DB Grant Associates, Inc. raises the economic security of the people, businesses and communities we serve through workforce development, business insight and bold ideas.","www.grantassociatesinc.com","39 BROADWAY","31st Floor","NEW YORK","NY","10006"
"Work Readiness","Diaspora Community Services Inc.","Diaspora Community Services is a social support service agency that empowers families and individuals to maximize their abilities to succeed through  culturally sensitive health promotion, family support services and advocacy. ","www.diasporacs.org","921 EAST NEW YORK AVENUE",,"BROOKLYN","NY","11203"
"Work Readiness","Dandy Project LLC dba eLearning Company","To enhance communities by providing outstanding learning services to our customers.","http://elearning.company","450 SHORE RD STE 5K",,"LONG BEACH","NY","11561"
"Work Readiness","De LaSalle Corp","To provide quality Pre-School education to Children of Staten Island Residents and to help New York Board Of Education to achieve its goals for the Un",,"111 RIDGEWOOD AVENUE",,"STATEN ISLAND","NY","10312"
"Work Readiness","Kenmore Housing Development Fund Corporation","To provide housing and services to
low and very low income and homeless individuals.","hsi-ny.org","243 WEST   30 STREET","co Housing  and Services, Inc.","NEW YORK","NY","10001"
"Work Readiness","Kips Bay Boys' and Girls' Club, Inc.","The mission of Kips Bay Boys & Girls Club is to improve and enhance the quality of life for all young people, with special emphasis on those between t","www.kipsbay.org","1930 Randall Avenue",,"Bronx","NY","10473"
"Work Readiness","LITTLE FLOWER CHILDREN AND FAMILY SERVICES OF NEW YORK","Little Flower Children and Family Services of New York transforms caring into action to deliver services, programs and direction to improve the lives ","WWW.LITTLEFLOWERNY.ORG","2450 N WADING RIVER RD",,"WADING RIVER","NY","11792"
"Work Readiness","Lantern Community Services, Inc.","Lantern's mission is to strengthen communities by increasing the supply of affordable housing, ensuring housing stability, and providing opportunities","www.lanterncommunity.org","494 8 AVENUE","20th Floor","NEW YORK","NY","10001"
"Work Readiness","Leave Out Violence","To reduce violence in the lives of youth and our communities by building a team of youth leaders who communicate a message of nonviolence.","http://www.newyork.leaveoutviolence.org","32 WEST   28 STREET","3RD FLOOR","NEW YORK","NY","10001"
"Work Readiness","Life of Hope","Founded in 2006, Life of Hope is a multifaceted community-based organization which fosters greater opportunities for youths and immigrant families.","lohnyc.org","710 EAST   37 STREET",,"BROOKLYN","NY","11203"
"Work Readiness","Life of Hope","Founded in 2006, Life of Hope is a multifaceted community-based organization which fosters greater opportunities for youths and immigrant families.","lohnyc.org","710 EAST   37 STREET",,"BROOKLYN","NY","11203"
"Work Readiness","Lower East Side Harm Reduction Center, Inc.","The Lower East Side Harm Reduction Center (LESHRC) is a culturally diverse, community based, non-profit organization whose mission is to reduce the spread of HIV and drug-related harm among injection drug users and the community.  Using a harm reduction philosophy, the center provides programs that are based on the non-judgmental acceptance of drug users, evidence-based health science, and human rights.  We accomplish this goal by offering a spectrum of practical strategies, ranging from safer use to abstinence.  In this supportive environment, we provide safe injection equipment as well as the latest information on HIV/AIDS, hepatitis, risk-reduction strategies, and safer sex practices.  Ultimately, we aim to advance individual and collective strength as well as enhance the long-term well-being of drug users and the community.","leshrc.org","25 Allen Street",,"New York","NY","10002"
"Work Readiness","MAXIMUS Human Services, Inc.","Helping Government Serve the People","www.maximus.com","1891 Metro Center Dr",,"Reston","VA","20190"
"Work Readiness","MOSHOLU-MONTEFIORE COMMUNITY CENTER, INC.","The MISSION of MMCC is to
improve the lives of Bronx and Manhattan residents through our humanitarian efforts, reaching out to a rich tapestry of cul","www.mmcc.org","3450 Dekalb Avenue",,"Bronx","NY","10467"
"Work Readiness","MUSA Swim Inc.","MUSA 
(MOO-sah: Swahili and Muslim name for boys. It means ''saved from the waters'')
MISSION
The purpose of MUSA is to improve life outcomes for you","musaswim.org","315 GATES AVENUE","4C","BROOKLYN","NY","11216"
"Work Readiness","Man Up!, Inc.","To serve urban neighborhoods as a multi-cultural,social service agency for neighborhood improvement and for the complete understanding of emergency pr","www.manupinc.org","797 Van Siclen Avenue",,"Brooklyn","NY","11207"
"Work Readiness","Mentoring in Medicine, Inc.","Mentoring In Medicine is a 501 (c)(3) non-profit organization that works with students in disadvantaged areas from 2nd grade through health profession","www.medicalmentor.org","3411 WAYNE AVENUE","Suite 678","BRONX","NY","10467"
"Work Readiness","Midwood Development Corp.","Stabilize, develop and enhance the Midwood community; provide a comprehensive range of services, including employment opportunities for those who face","middev.org","1416 Avenue M","Suite 201","Brooklyn","NY","11230"
"Work Readiness","Metropolitan New York Coordinating Council on Jewish Poverty","Metropolitan Council on Jewish Poverty is the voice of the Jewish poor and the first line of defense for our community's needy. We fight poverty throu","metcouncil.org","77 Water street","26th floor","new york","NY","10005"
"Work Readiness","Mid Bronx Senior Citizens Council Inc.","To enhance the quality of life for all residents of the South Bronx; To ensure that they are afforded the opportunity for economic and social well-be","www.midbronx.org","900 Grand Concourse",,"Bronx","NY","10451"
"Work Readiness","NY TIBETAN SERVICE CENTER INC.","NY Tibetan Service Center Inc. mission is to preserve and promote Tibetan/Himalayan culture and to provide services required for a successful transiti","www.nytsc.org","83-02A BROADWAY",,"Elmhurst","NY","11373"
"Work Readiness","NYSARC, Inc., NYC Chapter","AHRC New York City is a family governed organization committed to finding ways for people with intellectual and other developmental disabilities t","www.AHRCNYC.org","83 Maiden Lane",,"New York","NY","10038"
"Work Readiness","National Association on Drug Abuse Problems (New York State) Inc.","NADAP's mission is to be a leading provider of innovative services that enable individuals to become healthy, productive and self-sufficient.","www.nadap.org","355 Lexington Avenue","2nd Floor","New York","NY","10017"
"Work Readiness","National Society for Hebrew Day Schools","That all our children be learned",,"620 Foster Avenue","3","Brooklyn","NY","11230"
"Work Readiness","Neighborhood Association for Inter-Cultural Affairs, Inc.","NAICA's mission is to provide culturally & linguistically appropriate, families/individuals-centered housing, legal, and social support services.","www.naicany.org","1075 Grand Concourse, Suite 1B",,"Bronx","NY","10452"
"Work Readiness","Northern Manhattan Coalition for Immigrant's Rights","The Northern Manhattan Coalition for Immigrant Rights (NMCIR), is a non-profit organization, founded in 1982 to educate, defend and protect the rights","www.nmcir.org","5030 Broadway","Suite 637","NEW YORK","NY","10034"
"Work Readiness","PENCIL, Inc.","Since 1995, PENCIL has played a critical role in bringing together business professionals, educators, and students to open eyes, open minds, and open doors. By doing so, we connect students to success. PENCIL makes it easy for business professionals, educators, and students to work together - in schools and the workplace. Our signature hands-on programs, including in-school partnerships, mentoring, internships, and immersive experiences like Principal For A Day, create targeted opportunities to make a real difference in the classroom and beyond.","http://www.pencil.org","30 WEST 26 STREET, 5th Floor",,"NEW YORK","NY","10010"
"Work Readiness","New Immigrant Community Empowerment, Inc.","A community-based, non-profit organization that works to ensure immigrants can build social, political, and economic power in their communities. ","www.nynice.org","71-29 Roosevelt Avenue","2nd Floor","Jackson Heights","NY","11372"
"Work Readiness","New Vision Services Inc","To reduce recidivism and homelessness by changing the lives of individuals re-entering our communities.",,"2333 5 AVENUE","Apt 5B","NEW YORK","NY","10037"
