version,title2,description3,url,latitude,longitude,ns1:field2209,description4,ns1:field2210,description5,ns1:field2211,description6,ns1:field2206,description7,ns1:field2207,description8,ns1:field2208,description9,ns1:field2212,description10,ns1:field2213,description11,ns1:field2214,description12,ns1:field2215,description13,ns1:field2216,description14
2,Kavel A,<table><tr><td>Oppervlakte (m2):</td><td>5124</td></tr><tr><td>Huidig gebruik:</td><td>Bouwrijp</td></tr><tr><td>Beschikbare periode:</td><td>2012-2014</td></tr><tr><td>Volgnummer:</td><td>90</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_17</td></tr><tr><td>Locatie:</td><td>Kavel A</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Woningbouw</td></tr></table>,,52.1010597314,5.0562780397,5124,Oppervlakte (m2),Bouwrijp,Huidig gebruik,2012-2014,Beschikbare periode,90,Volgnummer,09 Leidsche Rijn_17,Locatiecode,Kavel A,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Woningbouw,Toekomstige bestemming
2,Kavel 9.8b,<table><tr><td>Oppervlakte (m2):</td><td>967</td></tr><tr><td>Huidig gebruik:</td><td>reeds in gebruik als tijdelijke speelplek</td></tr><tr><td>Beschikbare periode:</td><td>2012-2014</td></tr><tr><td>Volgnummer:</td><td>89</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_34</td></tr><tr><td>Locatie:</td><td>Kavel 9.8b</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Woningbouw</td></tr></table>,,52.0927078837,5.0524145211,967,Oppervlakte (m2),reeds in gebruik als tijdelijke speelplek,Huidig gebruik,2012-2014,Beschikbare periode,89,Volgnummer,09 Leidsche Rijn_34,Locatiecode,Kavel 9.8b,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Woningbouw,Toekomstige bestemming
2,Kavel 3.9,<table><tr><td>Oppervlakte (m2):</td><td>514</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>2012-2015</td></tr><tr><td>Volgnummer:</td><td>88</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_26</td></tr><tr><td>Locatie:</td><td>Kavel 3.9</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Woningbouw</td></tr></table>,,52.0869983542,5.0711913323,514,Oppervlakte (m2),,Huidig gebruik,2012-2015,Beschikbare periode,88,Volgnummer,09 Leidsche Rijn_26,Locatiecode,Kavel 3.9,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Woningbouw,Toekomstige bestemming
2,Kavel 1.6a,<table><tr><td>Oppervlakte (m2):</td><td>1738</td></tr><tr><td>Huidig gebruik:</td><td>reeds in gebruik als tijdelijke speelplek</td></tr><tr><td>Beschikbare periode:</td><td>2012-2015</td></tr><tr><td>Volgnummer:</td><td>87</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_38</td></tr><tr><td>Locatie:</td><td>Kavel 1.6a</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Woningbouw</td></tr></table>,,52.0998763390,5.0355916327,1738,Oppervlakte (m2),reeds in gebruik als tijdelijke speelplek,Huidig gebruik,2012-2015,Beschikbare periode,87,Volgnummer,09 Leidsche Rijn_38,Locatiecode,Kavel 1.6a,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Woningbouw,Toekomstige bestemming
2,Kavel 1.1,<table><tr><td>Oppervlakte (m2):</td><td>8136</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>2013-2016</td></tr><tr><td>Volgnummer:</td><td>86</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_29</td></tr><tr><td>Locatie:</td><td>Kavel 1.1</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Woningbouw</td></tr></table>,,52.0931699938,5.0700095160,8136,Oppervlakte (m2),,Huidig gebruik,2013-2016,Beschikbare periode,86,Volgnummer,09 Leidsche Rijn_29,Locatiecode,Kavel 1.1,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Woningbouw,Toekomstige bestemming
2,Hindersteinlocatie,<table><tr><td>Oppervlakte (m2):</td><td>51350</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>2012-2015</td></tr><tr><td>Volgnummer:</td><td>85</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_12</td></tr><tr><td>Locatie:</td><td>Hindersteinlocatie</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Woningbouw</td></tr></table>,,52.1033469111,5.0183267424,51350,Oppervlakte (m2),,Huidig gebruik,2012-2015,Beschikbare periode,85,Volgnummer,09 Leidsche Rijn_12,Locatiecode,Hindersteinlocatie,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Woningbouw,Toekomstige bestemming
2,Haarzicht,<table><tr><td>Oppervlakte (m2):</td><td>27119</td></tr><tr><td>Huidig gebruik:</td><td>reeds in gebruik bij veehouder</td></tr><tr><td>Beschikbare periode:</td><td>2012-2014</td></tr><tr><td>Volgnummer:</td><td>84</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_8</td></tr><tr><td>Locatie:</td><td>Haarzicht</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Woningbouw</td></tr></table>,,52.1119768444,5.0130584217,27119,Oppervlakte (m2),reeds in gebruik bij veehouder,Huidig gebruik,2012-2014,Beschikbare periode,84,Volgnummer,09 Leidsche Rijn_8,Locatiecode,Haarzicht,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Woningbouw,Toekomstige bestemming
2,Festivalterrein,<table><tr><td>Oppervlakte (m2):</td><td>57342</td></tr><tr><td>Huidig gebruik:</td><td>reeds in gebruik als festivalterrein</td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2014</td></tr><tr><td>Volgnummer:</td><td>83</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_43</td></tr><tr><td>Locatie:</td><td>Festivalterrein</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Woningbouw</td></tr></table>,,52.0931946200,5.0758754932,57342,Oppervlakte (m2),reeds in gebruik als festivalterrein,Huidig gebruik,vanaf 2014,Beschikbare periode,83,Volgnummer,09 Leidsche Rijn_43,Locatiecode,Festivalterrein,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Woningbouw,Toekomstige bestemming
2,Driehoekje Grauwaartsingel,<table><tr><td>Oppervlakte (m2):</td><td>2001</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2012</td></tr><tr><td>Volgnummer:</td><td>82</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_31</td></tr><tr><td>Locatie:</td><td>Driehoekje Grauwaartsingel</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Gemengd</td></tr></table>,,52.0925863447,5.0636076698,2001,Oppervlakte (m2),,Huidig gebruik,vanaf 2012,Beschikbare periode,82,Volgnummer,09 Leidsche Rijn_31,Locatiecode,Driehoekje Grauwaartsingel,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Gemengd,Toekomstige bestemming
2,De Erven Blok 6,<table><tr><td>Oppervlakte (m2):</td><td>5945</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>2012-2013</td></tr><tr><td>Volgnummer:</td><td>81</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_13</td></tr><tr><td>Locatie:</td><td>De Erven Blok 6</td></tr><tr><td>Eigenaar:</td><td>GEM Vleuterweide</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>VO-school</td></tr></table>,,52.1017046902,5.0078171271,5945,Oppervlakte (m2),,Huidig gebruik,2012-2013,Beschikbare periode,81,Volgnummer,09 Leidsche Rijn_13,Locatiecode,De Erven Blok 6,Locatie,GEM Vleuterweide,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,VO-school,Toekomstige bestemming
2,Blok E,<table><tr><td>Oppervlakte (m2):</td><td>6738</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>2013-2015</td></tr><tr><td>Volgnummer:</td><td>80</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_16</td></tr><tr><td>Locatie:</td><td>Blok E</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Woningbouw</td></tr></table>,,52.1009746822,5.0484849550,6738,Oppervlakte (m2),,Huidig gebruik,2013-2015,Beschikbare periode,80,Volgnummer,09 Leidsche Rijn_16,Locatiecode,Blok E,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Woningbouw,Toekomstige bestemming
2,Bedrijventerrein Haarrijn zone 2,<table><tr><td>Oppervlakte (m2):</td><td>67750</td></tr><tr><td>Huidig gebruik:</td><td>direct uitgeefbaar</td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2012</td></tr><tr><td>Volgnummer:</td><td>79</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_10</td></tr><tr><td>Locatie:</td><td>Bedrijventerrein Haarrijn zone 2</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Bedrijventerrein</td></tr></table>,,52.1203485481,5.0258082872,67750,Oppervlakte (m2),direct uitgeefbaar,Huidig gebruik,vanaf 2012,Beschikbare periode,79,Volgnummer,09 Leidsche Rijn_10,Locatiecode,Bedrijventerrein Haarrijn zone 2,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Bedrijventerrein,Toekomstige bestemming
2,A2 oud t.o.Berlijnplein-Z,<table><tr><td>Oppervlakte (m2):</td><td>7453</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>vanaf medio2013</td></tr><tr><td>Volgnummer:</td><td>78</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_25</td></tr><tr><td>Locatie:</td><td>A2 oud t.o.Berlijnplein-Z</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Gemengd</td></tr></table>,,52.0957968936,5.0708956661,7453,Oppervlakte (m2),,Huidig gebruik,vanaf medio2013,Beschikbare periode,78,Volgnummer,09 Leidsche Rijn_25,Locatiecode,A2 oud t.o.Berlijnplein-Z,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Gemengd,Toekomstige bestemming
2,A2 oud t.o.Berlijnplein-N,<table><tr><td>Oppervlakte (m2):</td><td>5801</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>vanaf medio2013</td></tr><tr><td>Volgnummer:</td><td>77</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_24</td></tr><tr><td>Locatie:</td><td>A2 oud t.o.Berlijnplein-N</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Gemengd</td></tr></table>,,52.0976080926,5.0692629361,5801,Oppervlakte (m2),,Huidig gebruik,vanaf medio2013,Beschikbare periode,77,Volgnummer,09 Leidsche Rijn_24,Locatiecode,A2 oud t.o.Berlijnplein-N,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Gemengd,Toekomstige bestemming
2,"Heycopplantsoen, langs Merwedekanaalzone","<table><tr><td>Oppervlakte (m2):</td><td>25515</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>onbekend</td></tr><tr><td>Volgnummer:</td><td>75</td></tr><tr><td>Locatiecode:</td><td>08 Zuidwest_6</td></tr><tr><td>Locatie:</td><td>Heycopplantsoen, langs Merwedekanaalzone</td></tr><tr><td>Eigenaar:</td><td></td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>Het Makelpunt</td></tr><tr><td>Link:</td><td></td></tr><tr><td>Toekomstige bestemming:</td><td></td></tr></table>",,52.0811745247,5.1069013168,25515,Oppervlakte (m2),,Huidig gebruik,onbekend,Beschikbare periode,75,Volgnummer,08 Zuidwest_6,Locatiecode,"Heycopplantsoen, langs Merwedekanaalzone",Locatie,,Eigenaar,Mogelijke locatie,Stadslandbouw,Het Makelpunt,Contact,,Link,,Toekomstige bestemming
2,Park Transwijknog andere plekken,<table><tr><td>Oppervlakte (m2):</td><td>12851</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>onbekend</td></tr><tr><td>Volgnummer:</td><td>74</td></tr><tr><td>Locatiecode:</td><td>08 Zuidwest_5</td></tr><tr><td>Locatie:</td><td>Park Transwijknog andere plekken</td></tr><tr><td>Eigenaar:</td><td>GEM</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>Het Makelpunt</td></tr><tr><td>Link:</td><td></td></tr><tr><td>Toekomstige bestemming:</td><td></td></tr></table>,,52.0728156707,5.0994711835,12851,Oppervlakte (m2),,Huidig gebruik,onbekend,Beschikbare periode,74,Volgnummer,08 Zuidwest_5,Locatiecode,Park Transwijknog andere plekken,Locatie,GEM,Eigenaar,Mogelijke locatie,Stadslandbouw,Het Makelpunt,Contact,,Link,,Toekomstige bestemming
2,Chuchillaan/Amerikalaan,<table><tr><td>Oppervlakte (m2):</td><td>13255</td></tr><tr><td>Huidig gebruik:</td><td>naast bouwterrein ligt nog een stukje braak </td></tr><tr><td>Beschikbare periode:</td><td>onbekend</td></tr><tr><td>Volgnummer:</td><td>73</td></tr><tr><td>Locatiecode:</td><td>08 Zuidwest_4</td></tr><tr><td>Locatie:</td><td>Chuchillaan/Amerikalaan</td></tr><tr><td>Eigenaar:</td><td></td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>Het Makelpunt</td></tr><tr><td>Link:</td><td></td></tr><tr><td>Toekomstige bestemming:</td><td></td></tr></table>,,52.0685039633,5.0968591359,13255,Oppervlakte (m2),naast bouwterrein ligt nog een stukje braak,Huidig gebruik,onbekend,Beschikbare periode,73,Volgnummer,08 Zuidwest_4,Locatiecode,Chuchillaan/Amerikalaan,Locatie,,Eigenaar,Mogelijke locatie,Stadslandbouw,Het Makelpunt,Contact,,Link,,Toekomstige bestemming
2,Churchillaan,<table><tr><td>Oppervlakte (m2):</td><td>3143</td></tr><tr><td>Huidig gebruik:</td><td>tijdelijke plek tot 2016</td></tr><tr><td>Beschikbare periode:</td><td>onbekend</td></tr><tr><td>Volgnummer:</td><td>72</td></tr><tr><td>Locatiecode:</td><td>08 Zuidwest_2</td></tr><tr><td>Locatie:</td><td>Churchillaan</td></tr><tr><td>Eigenaar:</td><td>gemeente</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>Het Makelpunt</td></tr><tr><td>Link:</td><td></td></tr><tr><td>Toekomstige bestemming:</td><td></td></tr></table>,,52.0722668207,5.0884042593,3143,Oppervlakte (m2),tijdelijke plek tot 2016,Huidig gebruik,onbekend,Beschikbare periode,72,Volgnummer,08 Zuidwest_2,Locatiecode,Churchillaan,Locatie,gemeente,Eigenaar,Mogelijke locatie,Stadslandbouw,Het Makelpunt,Contact,,Link,,Toekomstige bestemming
2,Nieuwe Houtense weg,<table><tr><td>Oppervlakte (m2):</td><td>18300</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>onbekend</td></tr><tr><td>Volgnummer:</td><td>63</td></tr><tr><td>Locatiecode:</td><td>07 Zuid_4</td></tr><tr><td>Locatie:</td><td>Nieuwe Houtense weg</td></tr><tr><td>Eigenaar:</td><td>gemeente (DMO/SO)</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>Het Makelpunt</td></tr><tr><td>Link:</td><td></td></tr><tr><td>Toekomstige bestemming:</td><td></td></tr></table>,,52.0583936306,5.1495914201,18300,Oppervlakte (m2),,Huidig gebruik,onbekend,Beschikbare periode,63,Volgnummer,07 Zuid_4,Locatiecode,Nieuwe Houtense weg,Locatie,gemeente (DMO/SO),Eigenaar,Mogelijke locatie,Stadslandbouw,Het Makelpunt,Contact,,Link,,Toekomstige bestemming
2,Nieuwe Houtense weg,<table><tr><td>Oppervlakte (m2):</td><td>25121</td></tr><tr><td>Huidig gebruik:</td><td>opvang voor verslaafden. Tijdelijk is stadslandbouw mogelijk</td></tr><tr><td>Beschikbare periode:</td><td>onbekend</td></tr><tr><td>Volgnummer:</td><td>62</td></tr><tr><td>Locatiecode:</td><td>07 Zuid_3</td></tr><tr><td>Locatie:</td><td>Nieuwe Houtense weg</td></tr><tr><td>Eigenaar:</td><td>gemeente (DMO/SO)</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>Het Makelpunt</td></tr><tr><td>Link:</td><td></td></tr><tr><td>Toekomstige bestemming:</td><td></td></tr></table>,,52.0613714930,5.1465425605,25121,Oppervlakte (m2),opvang voor verslaafden. Tijdelijk is stadslandbouw mogelijk,Huidig gebruik,onbekend,Beschikbare periode,62,Volgnummer,07 Zuid_3,Locatiecode,Nieuwe Houtense weg,Locatie,gemeente (DMO/SO),Eigenaar,Mogelijke locatie,Stadslandbouw,Het Makelpunt,Contact,,Link,,Toekomstige bestemming
2,Alpenpad,"<table><tr><td>Oppervlakte (m2):</td><td>11530</td></tr><tr><td>Huidig gebruik:</td><td>school, ok als tijdelijke functie</td></tr><tr><td>Beschikbare periode:</td><td>onbekend</td></tr><tr><td>Volgnummer:</td><td>61</td></tr><tr><td>Locatiecode:</td><td>07 Zuid_2</td></tr><tr><td>Locatie:</td><td>Alpenpad</td></tr><tr><td>Eigenaar:</td><td>gemeente (DMO)</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>Het Makelpunt</td></tr><tr><td>Link:</td><td></td></tr><tr><td>Toekomstige bestemming:</td><td></td></tr></table>",,52.0625228686,5.1426137126,11530,Oppervlakte (m2),"school, ok als tijdelijke functie",Huidig gebruik,onbekend,Beschikbare periode,61,Volgnummer,07 Zuid_2,Locatiecode,Alpenpad,Locatie,gemeente (DMO),Eigenaar,Mogelijke locatie,Stadslandbouw,Het Makelpunt,Contact,,Link,,Toekomstige bestemming
2,Sportpark Liesbosweg,"<table><tr><td>Oppervlakte (m2):</td><td>22411</td></tr><tr><td>Huidig gebruik:</td><td>sportpark, evt. mogelijk als nevenfunctie?</td></tr><tr><td>Beschikbare periode:</td><td>onbekend</td></tr><tr><td>Volgnummer:</td><td>60</td></tr><tr><td>Locatiecode:</td><td>07 Zuid_1</td></tr><tr><td>Locatie:</td><td>Sportpark Liesbosweg</td></tr><tr><td>Eigenaar:</td><td>gemeente (DMO)</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>Het Makelpunt</td></tr><tr><td>Link:</td><td></td></tr><tr><td>Toekomstige bestemming:</td><td></td></tr></table>",,52.0605272277,5.1257389728,22411,Oppervlakte (m2),"sportpark, evt. mogelijk als nevenfunctie?",Huidig gebruik,onbekend,Beschikbare periode,60,Volgnummer,07 Zuid_1,Locatiecode,Sportpark Liesbosweg,Locatie,gemeente (DMO),Eigenaar,Mogelijke locatie,Stadslandbouw,Het Makelpunt,Contact,,Link,,Toekomstige bestemming
2,Zocherplantsoen,<table><tr><td>Oppervlakte (m2):</td><td>25290</td></tr><tr><td>Huidig gebruik:</td><td>in delen hiervan zou stadslandbouw kunnen. Vroeger werden hier ook kruiden en groenten verbouwd. Nu wel vervuiling nagaan.</td></tr><tr><td>Beschikbare periode:</td><td>onbekend</td></tr><tr><td>Volgnummer:</td><td>59</td></tr><tr><td>Locatiecode:</td><td>06 Binnenstad_3</td></tr><tr><td>Locatie:</td><td>Zocherplantsoen</td></tr><tr><td>Eigenaar:</td><td>gemeente (SO)</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>Het Makelpunt</td></tr><tr><td>Link:</td><td></td></tr><tr><td>Toekomstige bestemming:</td><td></td></tr></table>,,52.0850265986,5.1288347192,25290,Oppervlakte (m2),in delen hiervan zou stadslandbouw kunnen. Vroeger werden hier ook kruiden en groenten verbouwd. Nu wel vervuiling nagaan.,Huidig gebruik,onbekend,Beschikbare periode,59,Volgnummer,06 Binnenstad_3,Locatiecode,Zocherplantsoen,Locatie,gemeente (SO),Eigenaar,Mogelijke locatie,Stadslandbouw,Het Makelpunt,Contact,,Link,,Toekomstige bestemming
2,Bijlhouwerstraat/ Sterrenburg,<table><tr><td>Oppervlakte (m2):</td><td>265</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>onbekend</td></tr><tr><td>Volgnummer:</td><td>58</td></tr><tr><td>Locatiecode:</td><td>06 Binnenstad_2</td></tr><tr><td>Locatie:</td><td>Bijlhouwerstraat/ Sterrenburg</td></tr><tr><td>Eigenaar:</td><td>gemeente (SO)</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>Het Makelpunt</td></tr><tr><td>Link:</td><td></td></tr><tr><td>Toekomstige bestemming:</td><td></td></tr></table>,,52.0814002428,5.1229035361,265,Oppervlakte (m2),,Huidig gebruik,onbekend,Beschikbare periode,58,Volgnummer,06 Binnenstad_2,Locatiecode,Bijlhouwerstraat/ Sterrenburg,Locatie,gemeente (SO),Eigenaar,Mogelijke locatie,Stadslandbouw,Het Makelpunt,Contact,,Link,,Toekomstige bestemming
