"Jaar","Programma","Product","Aanvrager","Doelstelling","Subsidieregeling / beleidsnota","Beleidsnota","Verleend bedrag","Vastgesteld bedrag","Verklaring lagere vaststelling"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie Transvaal Zuid","Straatfeest Fischerstraat.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie Zeeheldenkwartier 'De Groene Eland'","Straatfeest Crispijnstraat 2015.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie Zeeheldenkwartier 'De Groene Eland'","Straatfeest Jacob v.d. Doesstraat 2015.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersoverleg Duinoord","Buurtinformatieteam Duinoord; Verbetering van de veiligheid en leefbaarheid in de wijk, d.m.v. minimaal 1x per week surveilleren in de wijk waarbij gelet wordt op onveilige situaties en de kwaliteit van de leefbaarheid, knelpunten signaleren volgens de gemaakte afspraken, jaarlijkse evaluatie van de schriftelijke afspraken met politie, stadsdeel en evt. andere partners.","Subsidieregeling Stimulering Bewonersinitiatieven Veiligheid Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/100390","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Grupo Ban P","Activiteit Jong en Oud, Activiteiten organiseren aan de hand van verschillende spelletjes voor alle leeftijden en culturen om de participatie te bevorderen in de wijk.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting VR Welzijn","Er wordt een speldag georganiseerd om de sociale cohesie onder ouders en kinderen te vergroten","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting VR Welzijn","Stimuleren van bewoners om zich in te zetten voor de wijk waardoor de sociale cohesie wordt vergroot en dit bijdraagt aan een betere samenwerking tussen de wijkpartners","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting VR Welzijn","Met het buurtfeest Weg met de Winter worden alle bewoners van de Copernicusstraat, Daguerrestraat en Columbusstraat betrokken bij een activiteit/evenement. Dit vergroot de sociale cohesie en het welzijn in de omgeving. De subsidie is bedoeld voor een deel van de huur van de locatie, de productie van flyers en posters en de huur van geluidsapparatuur.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting VR Welzijn","Met het organiseren van een straatfeest biedt u de bewoners de gelegenheid elkaar op informele wijze te ontmoeten waarmee de sociale cohesie in de Kepplerstraat wordt versterkt.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting VR Welzijn","Met het organiseren van het pleinfeest wordt bewoners in staat gesteld rondom het plein in de gelegenheid elkaar beter te leren kennen, daarmee wordt de sociale cohesie in de buurt versterkt.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting VR Welzijn","Door het organiseren van een straatfeest maakt het de omwonenden mogelijk om elkaar op laagdrempelige wijze te ontmoeten waarmee de sociale cohesie in de straat wordt bevorderd.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting VR Welzijn","Met het organiseren van het straatfeest 'Franklin meets Daguerre' brengt u de bewoners van de Daguerrestraat en de Franklinstraat met elkaar in contact. Op deze wijze bevordert u samen met vier andere vrijwilligers de sociale cohesie. Het bereik van uw activiteit is ongeveer 100 bewoners. Voor dit straatfeest heeft u 800,- euro aangevraagd. Zoals via de email is medegedeeld heeft stadsdeel Segbroek als richtlijn dat zij maximaal 700,- euro bijdragen aan het straatfeest. Het doet mij genoegen deze subsidie toe te mogen kennen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Welzijn Scheveningen","Sociale cohesie in de wijk vergroten door het organiseren van een straatfeest op Rusthoekstraat.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Werkwinkel Kortenbos","Vijf euro, drie gangen menu Kortenbos 2015.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkberaad Nieuw Waldeck","Ontmoeting alle bewoners bevorderen en nieuwe buren leren elkaar kennen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkberaad Vruchtenbuurt","Het doel van het straatfeest is het bieden van de mogelijkheid aan bewoners om elkaar op informele wijze te ontmoeten waarmee de sociale cohesie in de buurt wordt versterkt.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkberaad Vruchtenbuurt","Door het organiseren van een straatfeest wordt bewoners in staat om gesteld elkaar op informele wijze te ontmoeten waarmee de sociale cohesie wordt versterkt.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkoverleg Statenkwartier","Sociale cohesie in de wijk vergroten door het organiseren van een straatfeest.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Turkse Vereniging Bouwlust","Politieke debat avond met bewoners; de vereniging wil de politieke betrokkenheid van de wijk vergroten.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Vereniging van Eigenaars Buys Ballotstraat 76/78 en 80/82 te 's-Gravenhage","Met het door georganiseerde straatfeest wordt bewoners de mogelijkheid geboden elkaar op informele wijze te ontmoeten waarmee de sociale cohesie in de buurt wordt versterkt.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Vereniging van Eigenaars Dibbetsstraat 6 tot en met 28 (even) te 's-Gravenhage","Op 22 augustus organiseert u in het kader van het 100-jarig bestaan van de huizen in de Dibbetstraat een straatfeest met uw buurtbewoners. Hiermee wilt u het 'thuisgevoel' vergroten in de straat en daarmee de verbindingen tussen buurtbewoners leggen en waar mogelijk versterken. Op de dag zelf organiseert u met medebewoners verschillende activiteiten, waaronder een taartenbakwedstrijd, en het samenkomen onder het genot van een hapje en een drankje.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Vereniging van Huiseigenaren 'De Velden'","Straat BBQ Rode huizenblok: Initiatiefnemers organiseren de Straat BBQ om de samenhang tussen de bewoners te vergroten, samen met de bewoners een goede woonomgeving te creren, de jeugd te betrekken bij de eigen woonomgeving en de directe woonomgeving onkruidvrij en zwerfvuilvrij te maken.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Wijkvereniging De Vogelwijk","Door het organiseren van een vrijmarkt, wordt het onderlinge buurtgevoel versterkt. Ter versterking van de sociale cohesie, organiseert de scouting een activiteit gericht op de jeugd.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Wijkvereniging De Vogelwijk","Met het straatfeest biedt wordt bewoners de mogelijkheid geboden elkaar op informele wijze te ontmoeten, waarmee de sociale cohesie in de buurt wordt versterkt.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Wijkvereniging Morgenweide","Straatfeest Weidevogellaan: Met het straatfeest willen initiatiefnemers de sociale cohesie bevorderen, de binding van de jeugd met hun buurt vergroten en de jeugd in contact brengen met ouderen en bewoners zonder kinderen. De activiteit heeft een sportief karakter waarmee bewust aandacht wordt geschonken aan een gezonde levensstijl door sporten en buiten spelen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewoners Platform Bouwlust","Oordenkids, zon 20 kinderen en hun ouders zijn actief om de sociale cohesie in de buurt middels activiteiten te vergroten.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","720.00","720.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewoners Platform Bouwlust","Huttenbouw weekend voor de Oordenkids. 30 Jongeren van 6 tot 12 worden een weekend vermaakt. Vergroten sociale cohesie.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","720.00","720.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Bewonersvereniging Ockenrode","Bevorderen integratie nieuwe bewoners, vergroten sociale cohesie en voorkomen eenzaamheid.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","725.00","725.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Werkwinkel Kortenbos","Kinderclub Kortenbos 2015,","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","730.00","730.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkoverleg Statenkwartier","Sociale cohesie in de wijk vergroten door een straatfeest in de Van Boetzelaerlaan.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","745.00","745.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Alpio B.V.","Het NK Beach Volleybal Young Professionals and Expats heeft het doel om young professionals en expats met elkaar in contact te brengen. Young professionals en expats worden uitgenodigd voor een dag sporten, netwerken en om nieuwe contacten en vrienden te maken.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Bewoners Organisatie Spoorwijk","Buitenspeeldag - participatie van kinderen in de wijk stimuleren.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Hindoestaanse Vereniging Laakkwartier Noord (H.V.L.)","Sinterklaasactiviteit waarbij voor/met kinderen een educatieve, sociale en/of leefbaarheidscomponent wordt toegevoegd.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Hindoestaanse Vereniging Laakkwartier Noord (H.V.L.)","Bewoners informeren over thema gezondheid en betrekken bij de activiteiten.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Huurdersvereniging Katwijkse-Zandvoortselaan en Kijkduinsestraat te 's-Gravenhage","Zomerstraatfeest met als doel nog betere sociale cohesie en ook het introduceren van nieuwe bewoners.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Actiegroep Het Vergeten Dorp","Versterken communicatie met bewoners, bewoners informeren over actualiteiten en ontwikkelingen in de wijk.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Actiegroep Het Vergeten Dorp","Kinderactiviteit Sinterklaas voor kinderen uit Schipperskwartier, gekoppeld aan educatief en/of leefbaar component.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewoners Organisatie Havenkwartier","De BOH organiseert een straatfeest in het Geuzenkwartier om de sociale cohesie te vergroten.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersbelangen Kijkduin","Bewoners informeren over de herontwikkelingsplannen Kijkduin.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie 'De Bras'","Straatfeest Waterviolier/Nimfkruid: Met het organiseren van het straatfeest willen de initiatiefnemers het onderlinge contact tussen de bewoners en daarmee de sociale cohesie bevorderen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie 'De Bras'","De Bras in Beweging: Deze activiteit is erop gericht de kinderen samen buiten te laten spelen. Dit draagt bij aan het versterken van de saamhorigheid en de individuele gezondheid van de kinderen. Het project wordt in samenwerking met de Hockeyvereniging Ypenburg en Kern Kinderopvang georganiseerd.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersoverleg Duinoord","Duinoord bevordert de sociale cohesie in het wijk door het organiseren van een straatfeest.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting City Mondial","Midzomeravond op het Veen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Dag van de Architectuur Den Haag","Organisatie van het evenement 'stadstrots'.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Haags Comedy Festival","Verbinden Hagenaars en expats, informeren over Den Haag als internationale stad van vrede en recht.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Haags Comedy Festival","Het verbinden van Hagenaars en Expats door het organiseren van een activiteit.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting het Oude Centrum","Heropeningsfeest Rozemarijnhof 2015.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting het Oude Centrum","Samen Buiten, buitenspeeldag voor kinderen en ouders.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Lucas Onderwijs","Natuur in je eigen buurt; zon 500 kinderen en ouders worden middels deze activiteit bewust gemaakt van de betekenis van een groene speelruimte en van de omgeving in het algemeen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Lusthof-XL","Het optuigen van een eierboom met buurtbewoners.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Mirrors of Romania","Kunstproject waarbij jonge kunstenaars een verbinding maken met Roemeni en hun eigen rol in de.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting MOOI","Weerbaarheidstraining voor 12-minners; op de bijeenkomst worden zon 20 jongeren en 20 ouders verwacht. Doel is om een positievere omgang met elkaar te creren en zo de sfeer op straat ook indirect te verbeteren.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting MOOI","Halloween Buenos Aireshof, Voor 150 deelnemers in Wateringsveld een Halloween feest organiseren om de sociale cohesie te versterken.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting MOOI","Kom in je wijk spelen, Een buitenspeeldag organiseren voor 50 Ouders en 100 kinderen van het Charlestonplantsoen om de sociale cohesie te versterken.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting MOOI","Straatfeest Treslonglaan ter hoogte van 131-141, Een straatfeest organiseren voor alle doelgroepen ( jeugd tot 65+).","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting MOOI","Sinterklaas Buenos Aireshof, In Wateringsveld voor jong en oud een sinterklaasfeest organiseren om sociale cohesie te verbeteren.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting MOOI","Straatspeeldag 2015 waterdun, Een straatspeeldag organiseren voor alle doelgroepen in Erasmuspark Bontwerkersgaarde om sociale cohesie te verbeteren.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting MOOI","Halloween Middenweg/Osloweg, een Halloween feest organiseren voor alle doelgroepen van de Osloweg/middenweg in Wateringse Veld. Verschillende bewoners met elkaar in contact brengen en de cohesie onderling versterken.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting MOOI","Halloween Middenweg/Osloweg, een Halloween feest organiseren voor alle doelgroepen van de Osloweg/middenweg in Wateringse Veld. Verschillende bewoners met elkaar in contact brengen en de cohesie onderling versterken.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting MOOI","Zomerfeest Dallashof, een Zomerfeest organiseren voor jong en oud in de wijk Wateringse Veld om de bewoners met elkaar in contact te brengen en de sociale cohesie/leefbaarheid in de wijk te vergroten.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting MOOI","Zomerfeest Baltimorehof, zomerfeest voor ongeveer 100 bewoners jong en oud, vergroten sociale cohesie in de buurt.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
