FID,filename,folder,urlbig,rdx,rdy,se_anno_cad_data,gdb_geomattr_data,shape
actuele_zn_helicopterfotos.542,jvh_6861.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6861.jpg,184336.004,336325.92,,,POINT (184336.00400000066 336325.9200000018)
actuele_zn_helicopterfotos.543,jvh_6862.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6862.jpg,184292.348,336262.793,,,POINT (184292.34800000116 336262.79300000146)
actuele_zn_helicopterfotos.544,jvh_6863.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6863.jpg,184248.728,336199.2,,,POINT (184248.72800000012 336199.19999999925)
actuele_zn_helicopterfotos.545,jvh_6864.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6864.jpg,184248.728,336199.2,,,POINT (184248.72800000012 336199.19999999925)
actuele_zn_helicopterfotos.546,jvh_6865.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6865.jpg,184219.76,336156.372,,,POINT (184219.76000000164 336156.3720000014)
actuele_zn_helicopterfotos.547,jvh_6866.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6866.jpg,184190.632,336113.176,,,POINT (184190.63199999928 336113.17599999905)
actuele_zn_helicopterfotos.548,jvh_6867.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6867.jpg,184175.984,336091.555,,,POINT (184175.9840000011 336091.5549999997)
actuele_zn_helicopterfotos.549,jvh_6868.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6868.jpg,184131.395,336026.333,,,POINT (184131.39499999955 336026.33300000057)
actuele_zn_helicopterfotos.550,jvh_6869.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6869.jpg,184116.307,336004.254,,,POINT (184116.30700000003 336004.25400000066)
actuele_zn_helicopterfotos.551,jvh_6870.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6870.jpg,184085.599,335959.636,,,POINT (184085.59899999946 335959.63599999994)
actuele_zn_helicopterfotos.552,jvh_6871.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6871.jpg,184039.102,335891.401,,,POINT (184039.10200000182 335891.40100000054)
actuele_zn_helicopterfotos.553,jvh_6872.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6872.jpg,184007.438,335844.409,,,POINT (184007.438000001 335844.40900000185)
actuele_zn_helicopterfotos.554,jvh_6873.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6873.jpg,183960.426,335770.186,,,POINT (183960.42599999905 335770.1860000007)
actuele_zn_helicopterfotos.555,jvh_6874.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6874.jpg,183913.44,335693.472,,,POINT (183913.44000000134 335693.47199999914)
actuele_zn_helicopterfotos.556,jvh_6875.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6875.jpg,183865.512,335616.809,,,POINT (183865.51199999824 335616.80900000036)
actuele_zn_helicopterfotos.557,jvh_6876.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6876.jpg,183800.973,335514.755,,,POINT (183800.97300000116 335514.75499999896)
actuele_zn_helicopterfotos.558,jvh_6877.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6877.jpg,183784.257,335489.609,,,POINT (183784.25699999928 335489.6090000011)
actuele_zn_helicopterfotos.559,jvh_6878.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6878.jpg,183732.73,335415.774,,,POINT (183732.73000000045 335415.7740000002)
actuele_zn_helicopterfotos.560,jvh_6879.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6879.jpg,183715.164,335391.891,,,POINT (183715.1640000008 335391.8909999989)
actuele_zn_helicopterfotos.561,jvh_6880.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6880.jpg,183715.164,335391.891,,,POINT (183715.1640000008 335391.8909999989)
actuele_zn_helicopterfotos.562,jvh_6775.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6775.jpg,185588.67,341941.399,,,POINT (185588.6700000018 341941.3990000002)
actuele_zn_helicopterfotos.563,jvh_6776.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6776.jpg,185608.024,341799.654,,,POINT (185608.0240000002 341799.65399999917)
actuele_zn_helicopterfotos.564,jvh_6777.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6777.jpg,185615.669,341741.54,,,POINT (185615.66899999976 341741.5399999991)
actuele_zn_helicopterfotos.565,jvh_6778.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6778.jpg,185619.754,341712.574,,,POINT (185619.75400000066 341712.57400000095)
actuele_zn_helicopterfotos.566,jvh_6779.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6779.jpg,185629.086,341654.916,,,POINT (185629.0859999992 341654.91600000113)
actuele_zn_helicopterfotos.567,jvh_6780.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6780.jpg,185650.17,341539.435,,,POINT (185650.1700000018 341539.43499999866)
actuele_zn_helicopterfotos.568,jvh_6781.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6781.jpg,185660.515,341481.338,,,POINT (185660.5150000006 341481.3379999995)
actuele_zn_helicopterfotos.569,jvh_6783.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6783.jpg,185685.069,341363.787,,,POINT (185685.06899999827 341363.7870000005)
actuele_zn_helicopterfotos.570,jvh_6784.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6784.jpg,185685.069,341363.787,,,POINT (185685.06899999827 341363.7870000005)
actuele_zn_helicopterfotos.571,jvh_6785.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6785.jpg,185698.57,341304.217,,,POINT (185698.5700000003 341304.2170000002)
actuele_zn_helicopterfotos.572,jvh_6786.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6786.jpg,185719.23,341214.377,,,POINT (185719.23000000045 341214.3770000003)
actuele_zn_helicopterfotos.573,jvh_6787.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6787.jpg,185725.686,341184.168,,,POINT (185725.6860000007 341184.16800000146)
actuele_zn_helicopterfotos.574,jvh_6788.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6788.jpg,185731.624,341153.778,,,POINT (185731.6240000017 341153.77800000086)
actuele_zn_helicopterfotos.575,jvh_6789.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6789.jpg,185737.094,341123.207,,,POINT (185737.0940000005 341123.20699999854)
actuele_zn_helicopterfotos.576,jvh_6790.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6790.jpg,185742.172,341092.455,,,POINT (185742.1719999984 341092.4549999982)
actuele_zn_helicopterfotos.577,jvh_6791.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6791.jpg,185764.417,340939.748,,,POINT (185764.41699999943 340939.7479999997)
actuele_zn_helicopterfotos.578,jvh_6792.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6792.jpg,185781.992,340767.612,,,POINT (185781.9919999987 340767.61199999973)
actuele_zn_helicopterfotos.579,jvh_6793.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6793.jpg,185783.749,340740.178,,,POINT (185783.7490000017 340740.1779999994)
actuele_zn_helicopterfotos.580,jvh_6794.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6794.jpg,185785.21,340712.864,,,POINT (185785.2100000009 340712.86400000006)
actuele_zn_helicopterfotos.581,jvh_6795.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6795.jpg,185789.926,340605.017,,,POINT (185789.92599999905 340605.0170000009)
actuele_zn_helicopterfotos.582,jvh_6796.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_6796.jpg,185799.827,340471.137,,,POINT (185799.82699999958 340471.13699999824)
actuele_zn_helicopterfotos.583,jvh_7028.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7028.jpg,183725.955,330603.801,,,POINT (183725.9549999982 330603.80099999905)
actuele_zn_helicopterfotos.584,jvh_7029.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7029.jpg,183749.637,330590.588,,,POINT (183749.63699999824 330590.5879999995)
actuele_zn_helicopterfotos.585,jvh_7030.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7030.jpg,183797.246,330562.005,,,POINT (183797.24599999934 330562.00499999896)
actuele_zn_helicopterfotos.586,jvh_7031.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7031.jpg,183797.227,330562.005,,,POINT (183797.22700000182 330562.00499999896)
actuele_zn_helicopterfotos.587,jvh_7032.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7032.jpg,183844.374,330531.288,,,POINT (183844.3740000017 330531.2879999988)
actuele_zn_helicopterfotos.588,jvh_7033.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7033.jpg,183844.381,330531.244,,,POINT (183844.38100000098 330531.243999999)
actuele_zn_helicopterfotos.589,jvh_7034.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7034.jpg,183867.452,330514.842,,,POINT (183867.45199999958 330514.8420000002)
actuele_zn_helicopterfotos.590,jvh_7035.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7035.jpg,183912.86,330480.289,,,POINT (183912.8599999994 330480.2890000008)
actuele_zn_helicopterfotos.591,jvh_7036.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7036.jpg,183935.278,330462.55,,,POINT (183935.27800000086 330462.55000000075)
actuele_zn_helicopterfotos.592,jvh_7037.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7037.jpg,183957.614,330444.654,,,POINT (183957.61400000006 330444.65399999917)
actuele_zn_helicopterfotos.593,jvh_7038.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7038.jpg,183979.965,330426.58,,,POINT (183979.96499999985 330426.5799999982)
actuele_zn_helicopterfotos.594,jvh_7039.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7039.jpg,184024.701,330389.31,,,POINT (184024.70100000128 330389.30999999866)
actuele_zn_helicopterfotos.595,jvh_7040.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7040.jpg,184047.164,330370.158,,,POINT (184047.1640000008 330370.1579999998)
actuele_zn_helicopterfotos.596,jvh_7041.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7041.jpg,184069.774,330350.985,,,POINT (184069.7740000002 330350.9849999994)
actuele_zn_helicopterfotos.597,jvh_7042.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7042.jpg,184069.774,330350.985,,,POINT (184069.7740000002 330350.9849999994)
actuele_zn_helicopterfotos.598,jvh_7043.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7043.jpg,184092.441,330331.857,,,POINT (184092.44099999964 330331.8570000008)
actuele_zn_helicopterfotos.599,jvh_7044.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7044.jpg,184092.441,330331.857,,,POINT (184092.44099999964 330331.8570000008)
actuele_zn_helicopterfotos.600,jvh_7045.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7045.jpg,184137.583,330293.922,,,POINT (184137.58300000057 330293.9219999984)
actuele_zn_helicopterfotos.601,jvh_7046.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7046.jpg,184160.009,330275.194,,,POINT (184160.0089999996 330275.1939999983)
actuele_zn_helicopterfotos.602,jvh_7047.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7047.jpg,184182.245,330256.508,,,POINT (184182.24500000104 330256.5080000013)
actuele_zn_helicopterfotos.603,jvh_7048.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_maas-kerensheide/2011-04/jvh_7048.jpg,184226.215,330218.557,,,POINT (184226.21499999985 330218.55700000003)
actuele_zn_helicopterfotos.604,jvh_7134.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a74_venlo/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a74_venlo/2011-04/jvh_7134.jpg,208762.921,372864.294,,,POINT (208762.9210000001 372864.29399999976)
actuele_zn_helicopterfotos.605,jvh_7135.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a74_venlo/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a74_venlo/2011-04/jvh_7135.jpg,208762.921,372864.294,,,POINT (208762.9210000001 372864.29399999976)
actuele_zn_helicopterfotos.606,jvh_7136.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a74_venlo/2011-04,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a74_venlo/2011-04/jvh_7136.jpg,208782.909,372843.513,,,POINT (208782.90900000185 372843.51300000027)
