FID,omschr,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
signaleringen_wegvak.628,Kruis-pijlsignalering,H,245363013,2021-12-01T00:00:00,0,410,024536301320211201,KLK0010237474,R,I,,"LINESTRING (122725.5810999982 481931.684799999, 122730.24060000107 481898.91420000046, 122736.38580000028 481859.3632999994, 122739.15359999985 481843.02650000155, 122742.63910000026 481823.3310999982, 122746.64169999957 481803.7355999984, 122752.96880000085 481774.66270000115, 122765.87379999831 481718.33960000053, 122770.6548999995 481698.9221000001, 122780.9189000018 481660.25869999826, 122789.30820000172 481629.9052999988, 122794.95949999988 481610.7261000015, 122804.06329999864 481581.3520999998, 122810.45659999922 481561.8436000012, 122815.71269999817 481532.6035999991)"
signaleringen_wegvak.629,Autosnelwegsignalering,H,245363013,2021-12-01T00:00:00,0,410,024536301320211201,KLK0010237475,R,I,,"LINESTRING (122725.5810999982 481931.684799999, 122730.24060000107 481898.91420000046, 122736.38580000028 481859.3632999994, 122739.15359999985 481843.02650000155, 122742.63910000026 481823.3310999982, 122746.64169999957 481803.7355999984, 122752.96880000085 481774.66270000115, 122765.87379999831 481718.33960000053, 122770.6548999995 481698.9221000001, 122780.9189000018 481660.25869999826, 122789.30820000172 481629.9052999988, 122794.95949999988 481610.7261000015, 122804.06329999864 481581.3520999998, 122810.45659999922 481561.8436000012, 122815.71269999817 481532.6035999991)"
signaleringen_wegvak.630,Autosnelwegsignalering,H,189257023,2021-12-01T00:00:00,0,332,018925702320211201,KLK0008275204,L,I,,"LINESTRING (94959.03029999882 429028.46240000054, 94969.72439999878 429169.51359999925, 94974.49740000069 429235.7809999995, 94979.13589999825 429304.7894000001, 94982.52569999918 429359.16490000114)"
signaleringen_wegvak.631,Kruis-pijlsignalering,H,189257023,2021-12-01T00:00:00,0,332,018925702320211201,KLK0008275203,L,I,,"LINESTRING (94959.03029999882 429028.46240000054, 94969.72439999878 429169.51359999925, 94974.49740000069 429235.7809999995, 94979.13589999825 429304.7894000001, 94982.52569999918 429359.16490000114)"
signaleringen_wegvak.632,Autosnelwegsignalering,H,600279082,2021-12-01T00:00:00,0,1266,060027908220211201,KLK0008275204,L,I,,"LINESTRING (94774.15080000088 427782.3288999982, 94789.68969999999 427819.3203999996, 94797.00659999996 427837.94790000096, 94810.2938000001 427875.67660000175, 94816.65509999916 427894.64020000026, 94828.89550000057 427932.73690000176, 94836.39050000161 427957.6378999986, 94847.42009999976 427996.2703000009, 94852.62220000103 428015.5817999989, 94857.5978000015 428034.9545999989, 94866.66189999878 428073.93930000067, 94874.63049999997 428110.6317999996, 94882.43030000106 428149.9389999993, 94885.95670000091 428169.62579999864, 94891.48550000042 428203.7633999996, 94897.2190000005 428243.3865999989, 94902.46229999885 428283.0417000018, 94905.31569999829 428306.8557999991, 94907.48950000107 428326.77849999815, 94909.3328000009 428346.6942999996, 94915.3145999983 428426.47309999913, 94941.76649999991 428796.87779999897, 94959.03029999882 429028.46240000054)"
signaleringen_wegvak.633,Kruis-pijlsignalering,H,600279082,2021-12-01T00:00:00,0,1266,060027908220211201,KLK0008275203,L,I,,"LINESTRING (94774.15080000088 427782.3288999982, 94789.68969999999 427819.3203999996, 94797.00659999996 427837.94790000096, 94810.2938000001 427875.67660000175, 94816.65509999916 427894.64020000026, 94828.89550000057 427932.73690000176, 94836.39050000161 427957.6378999986, 94847.42009999976 427996.2703000009, 94852.62220000103 428015.5817999989, 94857.5978000015 428034.9545999989, 94866.66189999878 428073.93930000067, 94874.63049999997 428110.6317999996, 94882.43030000106 428149.9389999993, 94885.95670000091 428169.62579999864, 94891.48550000042 428203.7633999996, 94897.2190000005 428243.3865999989, 94902.46229999885 428283.0417000018, 94905.31569999829 428306.8557999991, 94907.48950000107 428326.77849999815, 94909.3328000009 428346.6942999996, 94915.3145999983 428426.47309999913, 94941.76649999991 428796.87779999897, 94959.03029999882 429028.46240000054)"
signaleringen_wegvak.634,Kruis-pijlsignalering,H,210393062,2021-12-01T00:00:00,7,340,021039306220211201,KLK0008104064,L,I,,"LINESTRING (105358.66809999943 496622.188000001, 105358.00070000067 496617.17760000005, 105366.38100000098 496566.91000000015, 105371.07889999822 496537.27699999884, 105374.5353000015 496513.3762000017, 105374.90520000085 496508.3825000003, 105377.91270000115 496488.5560000017, 105380.27450000122 496468.69790000096, 105385.35559999943 496420.12469999865, 105387.46880000085 496395.2631999999, 105391.29129999876 496342.5256999992, 105393.24909999967 496312.6607999988, 105394.32169999927 496291.4684000015)"
signaleringen_wegvak.635,Kruis-pijlsignalering,H,600454211,2022-01-01T00:00:00,0,746,060045421120220101,KLK0010083188,R,I,,"LINESTRING (86096.4279000014 432112.8903999999, 86125.27499999851 432082.71599999815, 86155.09099999815 432057.83300000057, 86179.11600000039 432040.88699999824, 86218.26300000027 432019.22300000116, 86247.64999999851 432006.56700000167, 86277.6799999997 431995.6270000003, 86314.0390000008 431986.6180000007, 86346.21499999985 431981.25499999896, 86370.23900000006 431978.8960000016, 86391.47500000149 431978.0379999988, 86420.32600000128 431978.8960000016, 86447.99700000137 431981.8990000002, 86482.10300000012 431987.9050000012, 86531.86800000072 432002.70600000024, 86602 432026, 86691 432054, 86745 432069, 86788.87000000104 432080.65300000086)"
signaleringen_wegvak.636,Autosnelwegsignalering,H,600122329,2022-01-01T00:00:00,0,2703,060012232920220101,KLK0010083187,R,I,,"LINESTRING (115000.77490000054 482807.01949999854, 114977.87469999865 482780.0590999983, 114934.88830000162 482738.01889999956, 114920.54190000147 482724.08359999955, 114906.05449999869 482710.2950000018, 114884.68299999833 482690.5042999983, 114854.83659999818 482663.8830000013, 114839.67390000075 482650.8401999995, 114815.62620000169 482630.6750999987, 114800.18459999934 482617.9624999985, 114784.6053000018 482605.42119999975, 114770.61600000039 482594.4578999989, 114754.72819999978 482582.30319999903, 114722.65819999948 482558.3968000002, 114705.47030000016 482545.8905000016, 114689.14220000058 482534.3187999986, 114656.19649999961 482511.62310000136, 114639.5335999988 482500.561999999, 114613.87220000103 482484.03009999916, 114596.9167000018 482473.4200000018, 114566.20369999856 482454.80040000007, 114531.61890000105 482434.9820000008, 114514.03130000085 482425.35880000144, 114496.34090000018 482416.02809999883, 114478.52089999989 482406.94619999826, 114464.43039999902 482399.9976999983, 114446.33249999955 482391.32869999856, 114428.18290000036 482382.91319999844, 114409.91809999943 482374.7626999989, 114391.5289000012 482366.8979999982, 114373.0175999999 482359.31390000135, 114353.34560000151 482351.50659999996, 114334.57070000097 482344.4596000016, 114302.0428000018 482332.8172999993, 114283.07279999927 482326.3861999996, 114235.13309999928 482311.01680000126, 114177.76419999823 482293.44409999996, 114082.77670000121 482265.4332999997, 113967.00389999896 482232.10269999877, 113909.25050000101 482215.8033999987, 113851.75899999961 482199.80319999903, 113813.1640000008 482189.2943999991, 113793.82649999857 482184.18829999864, 113772.3713000007 482178.67060000077, 113733.53090000153 482169.0128000006, 113697.1147999987 482160.35770000145, 113478.88100000098 482110.84219999984, 113393.02219999954 482092.13170000166, 113316.92229999974 482076.1662000008, 113259.88390000165 482064.5703999996, 113220.6409999989 482056.82400000095, 113128.98000000045 482039.31749999896, 113042.24720000103 482023.4153999984, 112930.24350000173 482003.6559000015, 112901.34070000052 481998.33040000126, 112862.11809999868 481990.4820000008, 112842.56679999828 481986.26089999825, 112814.08610000089 481979.80160000175, 112794.58830000088 481975.0659000017, 112775.21620000154 481970.1314000003, 112755.90170000121 481964.9398000017, 112724.94839999825 481956.1046000011, 112696.6046999991 481947.40260000154, 112677.57389999926 481941.251600001, 112655.24839999899 481933.6900999993, 112636.40579999983 481927.0395000018, 112617.62860000134 481920.15309999883, 112583.73460000008 481907.04729999974, 112565.22470000014 481899.5218999982, 112546.78460000083 481891.77329999954, 112510.55640000105 481879.85009999946)"
signaleringen_wegvak.637,Kruis-pijlsignalering,H,600122329,2022-01-01T00:00:00,0,2703,060012232920220101,KLK0010083188,R,I,,"LINESTRING (115000.77490000054 482807.01949999854, 114977.87469999865 482780.0590999983, 114934.88830000162 482738.01889999956, 114920.54190000147 482724.08359999955, 114906.05449999869 482710.2950000018, 114884.68299999833 482690.5042999983, 114854.83659999818 482663.8830000013, 114839.67390000075 482650.8401999995, 114815.62620000169 482630.6750999987, 114800.18459999934 482617.9624999985, 114784.6053000018 482605.42119999975, 114770.61600000039 482594.4578999989, 114754.72819999978 482582.30319999903, 114722.65819999948 482558.3968000002, 114705.47030000016 482545.8905000016, 114689.14220000058 482534.3187999986, 114656.19649999961 482511.62310000136, 114639.5335999988 482500.561999999, 114613.87220000103 482484.03009999916, 114596.9167000018 482473.4200000018, 114566.20369999856 482454.80040000007, 114531.61890000105 482434.9820000008, 114514.03130000085 482425.35880000144, 114496.34090000018 482416.02809999883, 114478.52089999989 482406.94619999826, 114464.43039999902 482399.9976999983, 114446.33249999955 482391.32869999856, 114428.18290000036 482382.91319999844, 114409.91809999943 482374.7626999989, 114391.5289000012 482366.8979999982, 114373.0175999999 482359.31390000135, 114353.34560000151 482351.50659999996, 114334.57070000097 482344.4596000016, 114302.0428000018 482332.8172999993, 114283.07279999927 482326.3861999996, 114235.13309999928 482311.01680000126, 114177.76419999823 482293.44409999996, 114082.77670000121 482265.4332999997, 113967.00389999896 482232.10269999877, 113909.25050000101 482215.8033999987, 113851.75899999961 482199.80319999903, 113813.1640000008 482189.2943999991, 113793.82649999857 482184.18829999864, 113772.3713000007 482178.67060000077, 113733.53090000153 482169.0128000006, 113697.1147999987 482160.35770000145, 113478.88100000098 482110.84219999984, 113393.02219999954 482092.13170000166, 113316.92229999974 482076.1662000008, 113259.88390000165 482064.5703999996, 113220.6409999989 482056.82400000095, 113128.98000000045 482039.31749999896, 113042.24720000103 482023.4153999984, 112930.24350000173 482003.6559000015, 112901.34070000052 481998.33040000126, 112862.11809999868 481990.4820000008, 112842.56679999828 481986.26089999825, 112814.08610000089 481979.80160000175, 112794.58830000088 481975.0659000017, 112775.21620000154 481970.1314000003, 112755.90170000121 481964.9398000017, 112724.94839999825 481956.1046000011, 112696.6046999991 481947.40260000154, 112677.57389999926 481941.251600001, 112655.24839999899 481933.6900999993, 112636.40579999983 481927.0395000018, 112617.62860000134 481920.15309999883, 112583.73460000008 481907.04729999974, 112565.22470000014 481899.5218999982, 112546.78460000083 481891.77329999954, 112510.55640000105 481879.85009999946)"
signaleringen_wegvak.638,Autosnelwegsignalering,H,356033090,2022-02-01T00:00:00,0,162,035603309020220201,KLK0008192118,L,I,,"LINESTRING (178348.3077000007 316930.9844999984, 178347.01060000062 316924.43890000135, 178344.8396999985 316917.82880000025, 178342.8187999986 316913.2723999992, 178340.41099999845 316908.89020000026, 178337.83309999853 316905.0245000012, 178334.73970000073 316901.1169999987, 178331.0128000006 316897.20369999856, 178325.80139999837 316892.75389999896, 178318.4428000003 316888.03920000046, 178313.99480000138 316885.84860000014, 178309.8610999994 316884.2468999997, 178305.08700000122 316882.8253000006, 178300.4178000018 316881.84099999815, 178291.8280000016 316881.0672999993, 178283.34439999983 316881.5304999985, 178275.35720000044 316883.2206999995, 178267.22729999945 316886.1048000008, 178259.89799999818 316890.0166000016, 178255.84310000017 316892.8676000014, 178250.10130000114 316897.89829999954, 178244.52160000056 316904.2520999983, 178240.5639999993 316909.44900000095, 178237.51799999923 316915.6099999994, 178233.88199999928 316926.80000000075)"
signaleringen_wegvak.639,Kruis-pijlsignalering,H,600472523,2021-11-01T00:00:00,0,11,060047252320211101,KLK0010080217,R,I,,"LINESTRING (142483.25250000134 475474.49859999865, 142491.99570000172 475467.12370000035)"
signaleringen_wegvak.640,Autosnelwegsignalering,H,600472523,2021-11-01T00:00:00,0,11,060047252320211101,KLK0010080218,R,I,,"LINESTRING (142483.25250000134 475474.49859999865, 142491.99570000172 475467.12370000035)"
signaleringen_wegvak.641,Kruis-pijlsignalering,H,600472550,2021-11-01T00:00:00,0,164,060047255020211101,KLK0010080170,L,I,,"LINESTRING (143164.61340000108 473420.1356999986, 143159.813000001 473431.13230000064, 143146.50279999897 473462.78720000014, 143137.0001000017 473486.6290999986, 143129.7602000013 473505.2804000005, 143104.83509999886 473572.55590000004)"
signaleringen_wegvak.642,Autosnelwegsignalering,H,600472550,2021-11-01T00:00:00,0,164,060047255020211101,KLK0010080171,L,I,,"LINESTRING (143164.61340000108 473420.1356999986, 143159.813000001 473431.13230000064, 143146.50279999897 473462.78720000014, 143137.0001000017 473486.6290999986, 143129.7602000013 473505.2804000005, 143104.83509999886 473572.55590000004)"
signaleringen_wegvak.643,Kruis-pijlsignalering,H,600472565,2021-11-01T00:00:00,0,1079,060047256520211101,KLK0010080170,L,I,,"LINESTRING (143832.95259999856 472585.9076000005, 143770.34479999915 472642.92500000075, 143726.95050000027 472680.4114000015, 143623.40469999984 472777.7019000016, 143588.29430000111 472811.29729999974, 143561.0357999988 472838.32119999826, 143547.0661999993 472852.6372000016, 143522.47940000147 472878.49379999936, 143508.0811999999 472894.0780000016, 143496.2135999985 472907.19200000167, 143482.97709999979 472922.180399999, 143457.01689999923 472952.6158999987, 143444.25890000165 472968.02800000086, 143419.72879999876 472998.5566999987, 143407.43210000172 473014.3311999999, 143395.21719999984 473030.1680999994, 143376.3423999995 473055.24529999867, 143352.97960000113 473087.71180000156, 143341.53339999914 473104.11290000007, 143328.4274000004 473123.2840999998, 143303.19940000027 473161.7815999985, 143292.6457999982 473178.7164000012, 143268.44579999894 473218.7109999992, 143248.44750000164 473253.3561999984, 143232.31269999966 473282.07919999957, 143222.6708999984 473299.6779000014, 143213.39059999958 473317.4039000012, 143195.5362999998 473353.19999999925, 143184.46299999952 473376.3909999989, 143167.82039999962 473412.78920000046, 143164.61340000108 473420.1356999986)"
signaleringen_wegvak.644,Autosnelwegsignalering,H,600472565,2021-11-01T00:00:00,0,1079,060047256520211101,KLK0010080171,L,I,,"LINESTRING (143832.95259999856 472585.9076000005, 143770.34479999915 472642.92500000075, 143726.95050000027 472680.4114000015, 143623.40469999984 472777.7019000016, 143588.29430000111 472811.29729999974, 143561.0357999988 472838.32119999826, 143547.0661999993 472852.6372000016, 143522.47940000147 472878.49379999936, 143508.0811999999 472894.0780000016, 143496.2135999985 472907.19200000167, 143482.97709999979 472922.180399999, 143457.01689999923 472952.6158999987, 143444.25890000165 472968.02800000086, 143419.72879999876 472998.5566999987, 143407.43210000172 473014.3311999999, 143395.21719999984 473030.1680999994, 143376.3423999995 473055.24529999867, 143352.97960000113 473087.71180000156, 143341.53339999914 473104.11290000007, 143328.4274000004 473123.2840999998, 143303.19940000027 473161.7815999985, 143292.6457999982 473178.7164000012, 143268.44579999894 473218.7109999992, 143248.44750000164 473253.3561999984, 143232.31269999966 473282.07919999957, 143222.6708999984 473299.6779000014, 143213.39059999958 473317.4039000012, 143195.5362999998 473353.19999999925, 143184.46299999952 473376.3909999989, 143167.82039999962 473412.78920000046, 143164.61340000108 473420.1356999986)"
signaleringen_wegvak.645,Kruis-pijlsignalering,H,282353042,2021-11-01T00:00:00,0,1661,028235304220211101,KLK0010080217,R,I,,"LINESTRING (141208.18250000104 476694.26399999857, 141214.86360000074 476679.6301999986, 141226.05370000005 476656.5131999999, 141233.5073999986 476641.7791999988, 141242.84569999948 476624.1607000008, 141252.5870999992 476606.69249999896, 141262.80790000036 476589.497299999, 141274.74830000103 476570.0788999982, 141284.43210000172 476554.98429999873, 141295.55889999866 476538.3867999986, 141307.03029999882 476522.0033, 141318.15190000087 476506.8579000011, 141330.2580000013 476490.9791000001, 141348.50919999927 476468.2023999989, 141357.09629999846 476457.91640000045, 141370.11320000142 476442.76370000094, 141389.39499999955 476421.29780000076, 141404.97239999846 476404.9594999999, 141419.1510999985 476390.83779999986, 141443.1865000017 476368.3498999998, 141457.91800000146 476355.0406999998, 141472.92080000043 476341.8073000014, 141495.49450000003 476322.54140000045, 141510.85709999874 476309.73530000076, 141526.36730000004 476297.10489999875, 141695.38599999994 476160.1052000001, 141726.3872999996 476134.53009999916, 141756.88080000132 476108.6402999982, 141815.60669999942 476057.54239999875, 142180.06320000067 475739.12590000033, 142210.29190000147 475712.9290000014, 142225.25809999928 475699.66149999946, 142345.23169999942 475594.67639999837, 142396.71339999884 475549.89240000024)"
signaleringen_wegvak.646,Autosnelwegsignalering,H,210393062,2021-12-01T00:00:00,7,340,021039306220211201,KLK0008104063,L,I,,"LINESTRING (105358.66809999943 496622.188000001, 105358.00070000067 496617.17760000005, 105366.38100000098 496566.91000000015, 105371.07889999822 496537.27699999884, 105374.5353000015 496513.3762000017, 105374.90520000085 496508.3825000003, 105377.91270000115 496488.5560000017, 105380.27450000122 496468.69790000096, 105385.35559999943 496420.12469999865, 105387.46880000085 496395.2631999999, 105391.29129999876 496342.5256999992, 105393.24909999967 496312.6607999988, 105394.32169999927 496291.4684000015)"
signaleringen_wegvak.647,Kruis-pijlsignalering,H,210392045,2021-12-01T00:00:00,0,351,021039204520211201,KLK0008281140,L,I,,"LINESTRING (105394.32169999927 496291.4684000015, 105395.01960000023 496265.6378000006, 105394.75429999828 496245.6068000011, 105394.58080000058 496240.9910000004, 105393.29329999909 496221.01110000163, 105390.99529999867 496201.13430000097, 105388.441300001 496187.02120000124, 105382.83049999923 496164.64189999923, 105376.6587000005 496145.62950000167, 105369.40879999846 496126.3761, 105361.53060000017 496107.9990000017, 105356.29989999905 496096.8971000016, 105347.2153000012 496079.0520000011, 105337.33199999854 496061.6647000015, 105331.56430000067 496052.13760000095, 105320.91409999877 496035.1942999996, 105284.39079999924 495978.2782999985, 105278.39050000161 495968.6374000013)"
signaleringen_wegvak.648,Autosnelwegsignalering,H,210392045,2021-12-01T00:00:00,0,351,021039204520211201,KLK0008281141,L,I,,"LINESTRING (105394.32169999927 496291.4684000015, 105395.01960000023 496265.6378000006, 105394.75429999828 496245.6068000011, 105394.58080000058 496240.9910000004, 105393.29329999909 496221.01110000163, 105390.99529999867 496201.13430000097, 105388.441300001 496187.02120000124, 105382.83049999923 496164.64189999923, 105376.6587000005 496145.62950000167, 105369.40879999846 496126.3761, 105361.53060000017 496107.9990000017, 105356.29989999905 496096.8971000016, 105347.2153000012 496079.0520000011, 105337.33199999854 496061.6647000015, 105331.56430000067 496052.13760000095, 105320.91409999877 496035.1942999996, 105284.39079999924 495978.2782999985, 105278.39050000161 495968.6374000013)"
signaleringen_wegvak.649,Kruis-pijlsignalering,H,210392043,2021-12-01T00:00:00,0,96,021039204320211201,KLK0008271580,R,I,,"LINESTRING (105441.05629999936 496476.71719999984, 105424.07530000061 496511.0636, 105417.69090000167 496523.9866999984, 105409.36549999937 496542.1743000001, 105400.30889999866 496563.45259999856)"
signaleringen_wegvak.650,Autosnelwegsignalering,H,210392043,2021-12-01T00:00:00,0,96,021039204320211201,KLK0008271579,R,I,,"LINESTRING (105441.05629999936 496476.71719999984, 105424.07530000061 496511.0636, 105417.69090000167 496523.9866999984, 105409.36549999937 496542.1743000001, 105400.30889999866 496563.45259999856)"
signaleringen_wegvak.651,Kruis-pijlsignalering,H,210392047,2021-12-01T00:00:00,0,163,021039204720211201,KLK0008104064,L,I,,"LINESTRING (105373.26240000129 496175.5711000003, 105369.65790000185 496166.2432000004, 105365.5298999995 496156.99170000106, 105360.94150000066 496148.10649999976, 105358.45259999856 496143.76469999924, 105354.38749999925 496137.2102999985, 105351.52089999989 496133.1964999996, 105348.36300000176 496129.31980000064, 105345.44909999892 496126.1242999993, 105341.84760000184 496122.7201000005, 105337.97439999878 496119.55380000174, 105330.58669999987 496114.78929999843, 105326.19449999928 496112.54580000043, 105320.6970999986 496110.3114, 105315.91910000145 496108.87629999965, 105311.03709999844 496107.7960000001, 105305.99240000173 496106.99450000003, 105272.20329999924 496103.16110000014, 105245 496102)"
signaleringen_wegvak.652,Autosnelwegsignalering,H,210392047,2021-12-01T00:00:00,0,163,021039204720211201,KLK0008104063,L,I,,"LINESTRING (105373.26240000129 496175.5711000003, 105369.65790000185 496166.2432000004, 105365.5298999995 496156.99170000106, 105360.94150000066 496148.10649999976, 105358.45259999856 496143.76469999924, 105354.38749999925 496137.2102999985, 105351.52089999989 496133.1964999996, 105348.36300000176 496129.31980000064, 105345.44909999892 496126.1242999993, 105341.84760000184 496122.7201000005, 105337.97439999878 496119.55380000174, 105330.58669999987 496114.78929999843, 105326.19449999928 496112.54580000043, 105320.6970999986 496110.3114, 105315.91910000145 496108.87629999965, 105311.03709999844 496107.7960000001, 105305.99240000173 496106.99450000003, 105272.20329999924 496103.16110000014, 105245 496102)"
signaleringen_wegvak.653,Autosnelwegsignalering,H,171267033,2022-01-01T00:00:00,0,686,017126703320220101,KLK0010083187,R,I,,"LINESTRING (85636.82019999996 433616.1374000013, 85657.03799999878 433555.94099999964, 85673.65700000152 433501.80799999833, 85690.46700000018 433448.43499999866, 85718.38899999857 433362.58100000024, 85736.14799999818 433309.20800000057, 85754.66699999943 433255.4539999999, 85771.47700000182 433203.6000000015, 85787.52699999884 433156.49500000104, 85806.04699999839 433108.05999999866, 85863.55220000073 432969.0287999995)"
signaleringen_wegvak.654,Kruis-pijlsignalering,H,171267033,2022-01-01T00:00:00,0,686,017126703320220101,KLK0010083188,R,I,,"LINESTRING (85636.82019999996 433616.1374000013, 85657.03799999878 433555.94099999964, 85673.65700000152 433501.80799999833, 85690.46700000018 433448.43499999866, 85718.38899999857 433362.58100000024, 85736.14799999818 433309.20800000057, 85754.66699999943 433255.4539999999, 85771.47700000182 433203.6000000015, 85787.52699999884 433156.49500000104, 85806.04699999839 433108.05999999866, 85863.55220000073 432969.0287999995)"
signaleringen_wegvak.655,Dynamisch route informatie paneel,H,171267033,2022-01-01T00:00:00,0,669,017126703320220101,KLK0009684892,R,I,,"LINESTRING (85636.82019999996 433616.1374000013, 85657.03799999878 433555.94099999964, 85673.65700000152 433501.80799999833, 85690.46700000018 433448.43499999866, 85718.38899999857 433362.58100000024, 85736.14799999818 433309.20800000057, 85754.66699999943 433255.4539999999, 85771.47700000182 433203.6000000015, 85787.52699999884 433156.49500000104, 85806.04699999839 433108.05999999866, 85857.03379999846 432984.78830000013)"
signaleringen_wegvak.656,Kruis-pijlsignalering,H,600107694,2022-01-01T00:00:00,0,170,060010769420220101,KLK0008428736,R,I,,"LINESTRING (85863.55220000073 432969.0287999995, 85865.72199999914 432948.2809999995, 85886.59899999946 432893.67599999905, 85899.33799999952 432853.5329999998, 85910.90320000052 432806.19220000133)"
signaleringen_wegvak.657,Autosnelwegsignalering,H,600107694,2022-01-01T00:00:00,0,170,060010769420220101,KLK0008428735,R,I,,"LINESTRING (85863.55220000073 432969.0287999995, 85865.72199999914 432948.2809999995, 85886.59899999946 432893.67599999905, 85899.33799999952 432853.5329999998, 85910.90320000052 432806.19220000133)"
signaleringen_wegvak.658,Autosnelwegsignalering,H,173264003,2022-01-01T00:00:00,0,391,017326400320220101,KLK0010083187,R,I,,"LINESTRING (86788.87000000104 432080.65300000086, 86808.2976000011 432087.79289999977, 86827.7399000004 432092.3222000003, 86847.28660000116 432096.5614, 86872.71310000122 432101.60240000114, 86892.40320000052 432105.123300001, 86912.13560000062 432108.3845000006, 86927.82349999994 432110.73429999873, 86947.64189999923 432113.4453999996, 86967.49689999968 432115.85379999876, 86984.49080000073 432117.71770000085, 87004.39680000022 432119.6290999986, 87032.82459999993 432121.92440000176, 87061.0962000005 432123.7492999993, 87101.03689999878 432125.6356000006, 87121.02899999917 432126.24650000036, 87151.98970000073 432126.8040000014, 87175.43430000171 432130.5208999999)"
signaleringen_wegvak.659,Kruis-pijlsignalering,H,173264003,2022-01-01T00:00:00,0,391,017326400320220101,KLK0010083188,R,I,,"LINESTRING (86788.87000000104 432080.65300000086, 86808.2976000011 432087.79289999977, 86827.7399000004 432092.3222000003, 86847.28660000116 432096.5614, 86872.71310000122 432101.60240000114, 86892.40320000052 432105.123300001, 86912.13560000062 432108.3845000006, 86927.82349999994 432110.73429999873, 86947.64189999923 432113.4453999996, 86967.49689999968 432115.85379999876, 86984.49080000073 432117.71770000085, 87004.39680000022 432119.6290999986, 87032.82459999993 432121.92440000176, 87061.0962000005 432123.7492999993, 87101.03689999878 432125.6356000006, 87121.02899999917 432126.24650000036, 87151.98970000073 432126.8040000014, 87175.43430000171 432130.5208999999)"
signaleringen_wegvak.660,Autosnelwegsignalering,H,600454210,2022-01-01T00:00:00,0,899,060045421020220101,KLK0010083187,R,I,,"LINESTRING (85863.55220000073 432969.0287999995, 85884.53000000119 432923.3370000012, 85899.29500000179 432883.0320000015, 85921.31399999931 432817.75400000066, 85938.3350000009 432757.76099999994, 85954.10099999979 432685.2589999996, 85965.14799999818 432616.188000001, 85976.58399999887 432525.5549999997, 85982.09299999848 432455.0949999988, 85991.63899999857 432364.57499999925, 85996.16699999943 432340.375, 86001.39900000021 432308.58900000155, 86007.61899999902 432278.55799999833, 86020.81100000069 432237.3729999997, 86032.6090000011 432207.98600000143, 86053.73800000176 432168.9470000006, 86080.98000000045 432129.0489999987, 86096.4279000014 432112.8903999999)"
signaleringen_wegvak.661,Kruis-pijlsignalering,H,600454210,2022-01-01T00:00:00,0,899,060045421020220101,KLK0010083188,R,I,,"LINESTRING (85863.55220000073 432969.0287999995, 85884.53000000119 432923.3370000012, 85899.29500000179 432883.0320000015, 85921.31399999931 432817.75400000066, 85938.3350000009 432757.76099999994, 85954.10099999979 432685.2589999996, 85965.14799999818 432616.188000001, 85976.58399999887 432525.5549999997, 85982.09299999848 432455.0949999988, 85991.63899999857 432364.57499999925, 85996.16699999943 432340.375, 86001.39900000021 432308.58900000155, 86007.61899999902 432278.55799999833, 86020.81100000069 432237.3729999997, 86032.6090000011 432207.98600000143, 86053.73800000176 432168.9470000006, 86080.98000000045 432129.0489999987, 86096.4279000014 432112.8903999999)"
signaleringen_wegvak.662,Autosnelwegsignalering,H,600454211,2022-01-01T00:00:00,0,746,060045421120220101,KLK0010083187,R,I,,"LINESTRING (86096.4279000014 432112.8903999999, 86125.27499999851 432082.71599999815, 86155.09099999815 432057.83300000057, 86179.11600000039 432040.88699999824, 86218.26300000027 432019.22300000116, 86247.64999999851 432006.56700000167, 86277.6799999997 431995.6270000003, 86314.0390000008 431986.6180000007, 86346.21499999985 431981.25499999896, 86370.23900000006 431978.8960000016, 86391.47500000149 431978.0379999988, 86420.32600000128 431978.8960000016, 86447.99700000137 431981.8990000002, 86482.10300000012 431987.9050000012, 86531.86800000072 432002.70600000024, 86602 432026, 86691 432054, 86745 432069, 86788.87000000104 432080.65300000086)"
signaleringen_wegvak.680,Kruis-pijlsignalering,H,169276045,2021-12-01T00:00:00,0,707,016927604520211201,KLK0010083188,R,I,,"LINESTRING (84692.18769999966 438113.50090000033, 84697.72720000148 438053.7553000003, 84702.78970000148 438005.0113000013, 84709.62409999967 437945.4017000012, 84719.54450000077 437866.0163999982, 84722.32519999892 437842.4023000002, 84726.63960000128 437802.62310000136, 84730.62350000069 437762.82140000165, 84732.4497999996 437742.9048999995, 84737.71909999847 437683.13529999927, 84740.54450000077 437648.8445000015, 84743.38479999825 437608.93840000033, 84745.8049999997 437569.0078999996, 84747.35689999908 437540.36239999905, 84749.18149999902 437500.4026999995, 84751.7164000012 437432.10379999876, 84746.92990000173 437410.3073000014)"
signaleringen_wegvak.681,Kruis-pijlsignalering,H,169275060,2021-12-01T00:00:00,0,186,016927506020211201,KLK0010131522,R,I,,"LINESTRING (84547.44669999927 437784.51099999994, 84558.77690000087 437774.691300001, 84569.91629999876 437764.64559999853, 84577.21840000153 437757.81069999933, 84586.66070000082 437748.4364, 84603.0784999989 437729.5826999992, 84651.04360000044 437673.4609000012, 84675.40410000086 437650.2589999996)"
