CODE_DEN_HAAG;HELLINGSHOEK;TYPE_OEVER_CODE;TYPE_OEVER_OMSC;VEGETATIE_NAT_CODE;VEGETATIE_NAT_OMSC;VEGETATIE_DROOG_CODE;VEGETATIE_DROOG_OMSC;KWALITEIT_OEVER_CODE;KWALITEIT_OEVER_OMSC;BEREIKBAARHEID_OEVER_CODE;BEREIKBAARHEID_OEVER_OMSC;GRONDSOORT_GEMIDDELDE_BOO_CODE;GRONDSOORT_GEMIDDELDE_BOO_OMSC;SGH;SEHS;OPMERKINGEN;SCHADEBEELD1_CODE;SCHADEBEELD1_OMSC;SCHADEBEELD2_CODE;SCHADEBEELD2_OMSC;ID;GUID;COUNTER
56001_b09_07;1:4;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;K;Klei;;;Geen owb aangetroffen;;;;;1190898;{887D52E0-52F4-4B1A-AA15-8F53F2E386E1};412
56003_b_11;1:3;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;Geen owb;AFK;Afkalving;;;1190899;{6D58B00D-E1B3-45AD-BEA6-111FEF54DDD1};413
56000_b17_02;1:3;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;;;;;1190900;{13CAB256-BFE2-42E5-A496-E0A79FFEA99F};414
56000_b19_03;1:2;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;KRUID;Kruidenrijke oever;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;;;;;1190901;{54ECE4E3-8994-49BC-984C-6D32E4E37DCF};415
56000_b19_01;1:2;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;K;Klei;;;;AFK;Afkalving;VOGEL;Kale plekken - watervogels;1190902;{7F06AD0D-C9C7-4BC6-BEAF-DBB20E021BF1};416
56000_b19_05;1:2;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;K;Klei;;;;AFK;Afkalving;VOGEL;Kale plekken - watervogels;1190903;{68633AA8-671B-40F5-8AA7-95353584557D};417
56000_b01_02;1:4;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;AFK;Afkalving;VERL;Verlanding;1190912;{8C7AAB67-6257-432C-ACC6-54099D67E28A};398
54060_b2_03;1:5;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;AFK;Afkalving;;;1190913;{EED74029-94E1-4F5A-9C3C-C0C4C24B14BB};399
51969_b2_01;1:4;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;;;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;ZWERF;Zwerfvuil;AFK;Afkalving;1190914;{3C30C82C-C411-4CE7-A097-AE1F2AC4BCC5};400
54058_a4_NVT2;;PAAI;Paaiplaats;;;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;Paaiplaats;ZWERF;Zwerfvuil;;;1190915;{EBEAE629-5F83-4137-B42E-18ADB0B89780};401
54058_a2_a3_a4*;1:19;TRAD;Traditionele beschoeide oever;;;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;M;Machinaal;K;Klei;;;;;;;;1190916;{8875A6EE-37F9-487E-B36C-F551BD41EFA8};402
54058_a4_01;;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;Owb niet overal aanwezig;;;;;1190917;{B42F1435-1D69-4B8E-9CCB-262B66CBA0A3};403
Onbekend_7_04;1:4;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;Geen owb aangetroffen;AFK;Afkalving;;;1190890;{F919B084-11EE-4C58-BEC9-FC270EE6064B};404
56028_b_02;1:4;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;;;;;1190891;{888DE244-39FE-4688-A252-72283E831792};405
56021_b_06;1:2;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;AFK;Afkalving;;;1190892;{8B4CEF18-B953-443E-B1C8-1A60F97EA631};406
56025_b_05;1:2;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;;;;;1190893;{CD7DA056-3CB9-46FD-8932-E23EF2621399};407
50972_a1_02;1:14;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;;;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;RIJSP;Rijspoorschade;1190925;{63AD2CCC-0637-4276-8AA7-22D7B6317ADC};435
51035_b3_03;1:7;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;ZWERF;Zwerfvuil;1190926;{BD885CF8-4AF7-434A-BBC8-92761089D22F};436
51035_a2_02;1:4;TRAD;Traditionele beschoeide oever;RIET;Rietdominantie;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;RIJSP;Rijspoorschade;;;1190927;{910C88FA-2D34-4A7C-BCA4-797F168088F9};437
50892_a1_a2_01;1:3;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;HOND;Kale plekken - honden;1190955;{D9788304-0378-4A0D-979F-A3BD02419989};438
51141_a4_01;1:6;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;ZWERF;Zwerfvuil;RIJSP;Rijspoorschade;1190956;{64ABD2C3-9458-4726-908C-8D7D506681B1};439
51743_b1_02;1:6;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;;;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;RIJSP;Rijspoorschade;;;1190918;{75254516-B918-4CA1-A2DA-148BE2EB5E6B};418
54060_b1_04;1:5;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;;;;;1190919;{0AE59665-7ADD-43B0-B998-CC5B0E73D82E};419
54058_a4_NVT1;;PAAI;Paaiplaats;RIET;Rietdominantie;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;Paaiplaats;ZWERF;Zwerfvuil;;;1190920;{8C38BEFE-4D61-4780-9C80-BD079974A3AE};420
52092_a1_01;1:5;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;;;;;1190921;{6A14D311-9F66-474C-9C9D-B89B6D6326BD};421
52000_a2_01;1:7;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;;;;;1190922;{BA9B2084-5520-4CB9-8139-A56846AD326E};422
51212_b2_01;1:19;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;VERL;Verlanding;;;1190923;{4973C8A1-B33A-4315-AE40-62767927E09D};423
52235_b1_01;1:9;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;;;;;1190924;{F220B8BE-DF8A-4D61-809D-9C6D1AE37742};424
51724_b_01;1:9;TRAD;Traditionele beschoeide oever;;;KRUID_GRAS;Kruidenrijke oever/grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;RIJSP;Rijspoorschade;;;1190928;{BEA9CDBF-5E1F-43D5-BCB3-29189CD6FD62};425
_01;;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;M;Machinaal;K;Klei;;;;ZWERF;Zwerfvuil;AFK;Afkalving;1190929;{B0C2ABCF-17CB-459F-93AF-6BED0C834FD6};426
51969_b4_02;1:4;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;VERL;Verlanding;AFK;Afkalving;1190930;{062EE49B-131B-4D35-8DD6-66F8DF1558F8};427
51490_a2_02;1:6;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;;;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;AFK;Afkalving;;;1190931;{ADBB66DC-F5E2-4C85-AA5A-9DB77156159D};428
54060_b1_04;1:5;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;;;;;1190932;{E2AFCEF5-731F-409E-BA5B-2ACACD5AF35A};429
51625_a3_01;1:3;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;;;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;;;;;1190933;{8368AA6F-5085-4AC6-8395-196640111A1D};430
54060_b2_03;1:5;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;AFK;Afkalving;;;1190934;{47B2A9E1-4F75-48C7-BAAC-8A5FD373F2D8};431
51132_a2_01;1:4;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID;Kruidenrijke oever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;VERL;Verlanding;;;1190935;{0AF2AB17-3438-4799-BDB5-DADC0A11B470};432
51322_a3_02;"1;8";NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;RIET;Rietdominantie;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;Z;Zand;;;;VERL;Verlanding;ZWERF;Zwerfvuil;1190936;{E73AD4E8-C59A-4BE5-A2E1-414FAD5A450A};433
51212_a2_02;1:8;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;Veel bomen in de oever;VERL;Verlanding;;;1190937;{8E9E2B74-04FC-480E-8225-9E67BFBF6208};434
51322_b4_01;"1;6";NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;KRUID;Kruidenrijke oever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;;;1190938;{F47FA989-AE86-46B6-B216-57CAA47CC379};452
51304_b1_04;"1;11";NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;VERL;Verlanding;ZWERF;Zwerfvuil;1190939;{0CF17600-0913-47FD-BD16-D4A9DBB8CBB5};453
51322_a1_03;"1;16";NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;RIET;Rietdominantie;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;vooroever is damwand;VERL;Verlanding;ZWERF;Zwerfvuil;1190940;{35430BDC-3496-4311-82A6-9299AEF07286};454
50954_b1_01;1:9;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;Z;Zand;;;;VERL;Verlanding;;;1190941;{46978EF9-F661-4F62-964A-206A2AE8A971};455
51625_a4_a5_02;1:5;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;;;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;AFK;Afkalving;;;1190942;{3992C82F-D445-4EFF-A0F8-36848C7B32DC};456
54048_a1_01;1:3;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;Z;Zand;;;;;;;;1190943;{0B237A52-3117-483C-AFF4-2DDC05E732F5};457
51039_b2_10;1:9;PAAI;Paaiplaats;;;KRUID;Kruidenrijke oever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;Paaiplaats;AFK;Afkalving;;;1190944;{3EC24DA8-1107-4307-BA1C-FC0A367F8B8C};458
51038_a_06;1:7;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;Z;Zand;;;;VERL;Verlanding;;;1190945;{BBB3AFA4-00E8-4FD6-B018-AD24EC55F79A};459
51039_b2_11;1:9;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;ZWERF;Zwerfvuil;;;1190946;{CE34110A-B462-4876-9602-64BEBEC4CFDB};460
51082_a1_01;1:3;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;KRUID;Kruidenrijke oever;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;ZWERF;Zwerfvuil;1190947;{E9E5AF8F-5380-401A-86E5-3DEAC34FA62F};461
50897_b_01;1:5;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;AFK;Afkalving;;;1190957;{B1CF4B14-98FB-4920-8366-ABDF72E7D790};440
50892_a1_a2_01;1:3;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;HOND;Kale plekken - honden;1190958;{E0FE991A-77EA-48CA-86E2-D4F39C398724};441
51137_a2_01;1:6;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID;Kruidenrijke oever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;;;VERL;Verlanding;1190959;{FE182387-1810-4A10-A6EE-395011BF9861};442
50714_b_01;1:4;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;KRUID;Kruidenrijke oever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;Begroeid met struiken/bomen;;;;;1190960;{3BAD2397-F207-4EE4-BA7A-1FFC04053B4A};443
50714_a_02;1:4;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;;;1190961;{353C7313-ABE6-4E41-B0CF-358F2C5B756B};444
51038_a_07;1:7;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;Z;Zand;;;;AFK;Afkalving;ZWERF;Zwerfvuil;1190962;{964D7488-248D-4FAA-9386-4F1B60D0A8B2};445
51039_a2_09;1:8;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;Z;Zand;;;;ZWERF;Zwerfvuil;AFK;Afkalving;1190963;{DD0AAA6B-5DBA-4764-8A33-259E0689484A};446
51039_a2_08;1:8;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;Z;Zand;;;;VERL;Verlanding;ZWERF;Zwerfvuil;1190964;{3DEC03F5-FAA3-401A-ACFD-ED5EA97200A2};447
50959_a2_03;1:4;TRAD;Traditionele beschoeide oever;RIET;Rietdominantie;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;Beschoeiing weggevallen;;;;;1190965;{3488C2C3-CBEF-429A-A1AF-44204B7A0179};448
51490_b1_01;1:4;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;;;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;AFK;Afkalving;;;1190966;{C16B067D-BC24-4223-BFFF-C290C346F68F};449
