objectid;jaar;richting;omschrijving;url;geo_shape;geo_point_2d;periode
1342;2007;335;Zandrijk (oost);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c924bde0a5d47cc13ce26dc21bb0fe3d;"{""coordinates"": [5.4060155175497995, 51.44837111379111], ""type"": ""Point""}";51.44837111379111, 5.4060155175497995;2007
1343;2007;334;Zandrijk (oost);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7c8aad15d4eccd04c32fa4710eec8c0c;"{""coordinates"": [5.404691925514997, 51.4479937988723], ""type"": ""Point""}";51.4479937988723, 5.404691925514997;2007
1346;2007;346;Zandrijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/cc4c7e0d63c27e7a62e252ec7bddf8d4;"{""coordinates"": [5.401541055359212, 51.44634930988803], ""type"": ""Point""}";51.44634930988803, 5.401541055359212;2007
1347;2007;13;Zandhoen, Zandvliegje eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/19d39f534bcc38929a0b08d11b9ae0de;"{""coordinates"": [5.402634023064889, 51.445558164888716], ""type"": ""Point""}";51.445558164888716, 5.402634023064889;2007
1352;2007;165;Zandvis, Zandtong;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e3bd1af422b038ed94957eb6ca110c18;"{""coordinates"": [5.4114818380416425, 51.44819031841815], ""type"": ""Point""}";51.44819031841815, 5.4114818380416425;2007
1353;2007;175;Zandtong;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/0ecfdd40a382dcc2461e9745efedb61b;"{""coordinates"": [5.411064989518065, 51.44881062341721], ""type"": ""Point""}";51.44881062341721, 5.411064989518065;2007
1354;2007;176;Bedrijven Flight Forum 3695, 3810, 3830 en 3846;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/91c2a0605f09189a8285982fb1e773fb;"{""coordinates"": [5.407930221078821, 51.45158872763627], ""type"": ""Point""}";51.45158872763627, 5.407930221078821;2007
1355;2007;175;Bedrijven Flight Forum 1 t/m 240;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/1abefc1dd41da0db4d2f13c0fa1912be;"{""coordinates"": [5.403456719025112, 51.453396169708085], ""type"": ""Point""}";51.453396169708085, 5.403456719025112;2007
1357;2007;257;Bedrijven Flight Forum 3000 t/m 3450;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3fd8ee13c967e4cefd3e4888790080bd;"{""coordinates"": [5.404261747632149, 51.45168820610949], ""type"": ""Point""}";51.45168820610949, 5.404261747632149;2007
1359;2007;284;Bedrijven Flight Forum 2500 t/m 2850;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/75a45dc213d8a7142ad9259c34a1e711;"{""coordinates"": [5.401527922541711, 51.45034926906723], ""type"": ""Point""}";51.45034926906723, 5.401527922541711;2007
1364;2007;326;Bedrijven Flight Forum 1700 t/m 1950;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/90639d0df794fbc866f1d8aa2e4c3f95;"{""coordinates"": [5.397859529859226, 51.45042158033502], ""type"": ""Point""}";51.45042158033502, 5.397859529859226;2007
1367;2007;3;Ingang Vliegbasis Eindhoven (militair);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/1853425746ef9627ba044c8a7c09a1ee;"{""coordinates"": [5.395154794733434, 51.449388105965895], ""type"": ""Point""}";51.449388105965895, 5.395154794733434;2007
1374;2007;207;Bedrijven Flight Forum 760 t/m 884;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/dda4ee3c2ecadbb72a778bfc92e7d15f;"{""coordinates"": [5.402306608043745, 51.45594011951022], ""type"": ""Point""}";51.45594011951022, 5.402306608043745;2007
1378;2007;17;Bedrijven Flight Forum 3000 t/m 3450 + 3695 t/m 3846;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a69d36ea6bb0f20b1e31111513a06f60;"{""coordinates"": [5.4021611059784815, 51.45096940613818], ""type"": ""Point""}";51.45096940613818, 5.4021611059784815;2007
1387;2007;38;Grasrijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9e343d85e237c536b5c1885e765cdbc4;"{""coordinates"": [5.409086875634954, 51.43354824872802], ""type"": ""Point""}";51.43354824872802, 5.409086875634954;2007
1392;2007;66;Bedrijf Noord Brabantlaan 303-307;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/52fa19500f3765b6e405471226c068a4;"{""coordinates"": [5.4209650900950415, 51.43328472006604], ""type"": ""Point""}";51.43328472006604, 5.4209650900950415;2007
1396;2007;116;Mac Donalds, Noord Brabantlaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6127e24ed69b98f42fb25299e01783f9;"{""coordinates"": [5.423497661586733, 51.435288429272696], ""type"": ""Point""}";51.435288429272696, 5.423497661586733;2007
1400;2007;331;Grashoen, Graspieper eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/b9b9c62e26b028b5a2030ee42cd5f834;"{""coordinates"": [5.413101972058961, 51.43866197514862], ""type"": ""Point""}";51.43866197514862, 5.413101972058961;2007
1401;2007;22;Grasparkiet, Grasmus;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d65b3b4e01678679938018acde3a9a98;"{""coordinates"": [5.4119947925596055, 51.43912962920007], ""type"": ""Point""}";51.43912962920007, 5.4119947925596055;2007
1406;2007;72;Grasboom, Grasplant eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/16b2b6fe076d6b71cb94cd558f1433a3;"{""coordinates"": [5.417847885542044, 51.43831924523703], ""type"": ""Point""}";51.43831924523703, 5.417847885542044;2007
1412;2007;87;Dr Holtroplaan eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ec92743cf925ad1034faa194a2e9ec7e;"{""coordinates"": [5.429439024951947, 51.4373717901262], ""type"": ""Point""}";51.4373717901262, 5.429439024951947;2007
1414;2007;33;Beemdstraat eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/af1e095f7e40b261f183f98bfb34dcf5;"{""coordinates"": [5.443190929368325, 51.42796381850791], ""type"": ""Point""}";51.42796381850791, 5.443190929368325;2007
1416;2007;27;Genderdal, Genderbeemd (oost);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/31f64f63ee2bc4cc9f41ed13e26e1f5c;"{""coordinates"": [5.444265334007195, 51.424754336709505], ""type"": ""Point""}";51.424754336709505, 5.444265334007195;2007
1417;2007;7;Genderdal (zuid);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c5d27240338f995cfdc5ca62fda7d910;"{""coordinates"": [5.446289960502259, 51.42270390498172], ""type"": ""Point""}";51.42270390498172, 5.446289960502259;2007
1429;2007;8;High Tech Campus;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/20cfe280e8ef4302a366fe85f8f9552c;"{""coordinates"": [5.448602009906901, 51.41003764005671], ""type"": ""Point""}";51.41003764005671, 5.448602009906901;2007
1430;2007;52;High Tech Campus;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/120cf4f97c0354c3dd5264a92cc24f4d;"{""coordinates"": [5.451130326364715, 51.40905650968368], ""type"": ""Point""}";51.40905650968368, 5.451130326364715;2007
1440;2007;114;IJssportcentrum Eindhoven;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/94369e21da5b52b2f365ac149e0b9011;"{""coordinates"": [5.473431578886452, 51.41370725373743], ""type"": ""Point""}";51.41370725373743, 5.473431578886452;2007
1447;2007;147;Antoon Coolenlaan eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ea01d619a54cd3244cabe69c85c57f8a;"{""coordinates"": [5.4838417144134795, 51.41514625568236], ""type"": ""Point""}";51.41514625568236, 5.4838417144134795;2007
1449;2007;126;Gerard Bruningstraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/818dc9b93dd5563726286b833efa5970;"{""coordinates"": [5.483792479722655, 51.41904738803438], ""type"": ""Point""}";51.41904738803438, 5.483792479722655;2007
1450;2007;176;Antoon Coolenlaan eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/66b08fc4dfeef4636be34e52988058ec;"{""coordinates"": [5.484534433172483, 51.41642207287908], ""type"": ""Point""}";51.41642207287908, 5.484534433172483;2007
1451;2007;205;Historisch Openlucht Museum Eindhoven;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/46452b32c3b2afc2d089f0115fc27a92;"{""coordinates"": [5.478323453960689, 51.42318659370513], ""type"": ""Point""}";51.42318659370513, 5.478323453960689;2007
1452;2007;210;Historisch Openlucht Museum Eindhoven;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/70da09ac2389ec2e219555835f5b79d5;"{""coordinates"": [5.4784533182441075, 51.423420197775265], ""type"": ""Point""}";51.423420197775265, 5.4784533182441075;2007
1454;2007;246;De Genneper Hoeve, Tongelreeppad;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/88fe3a6b434436488209d56335e950f3;"{""coordinates"": [5.4758909469271915, 51.421786237803644], ""type"": ""Point""}";51.421786237803644, 5.4758909469271915;2007
1455;2007;282;Historisch Openlucht Museum Eindhoven;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5538f24970d3b55bac3787e1567ea66b;"{""coordinates"": [5.476426412109507, 51.42358356555284], ""type"": ""Point""}";51.42358356555284, 5.476426412109507;2007
1456;2007;305;Historisch Openlucht Museum Eindhoven;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ecfc3f7f44e33a7b1d8f74b059f2dcf6;"{""coordinates"": [5.475493700715019, 51.42452808863043], ""type"": ""Point""}";51.42452808863043, 5.475493700715019;2007
1460;2007;340;Genneper watermolen;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/8640325d142d4dae46db56b8da4920a0;"{""coordinates"": [5.469395626873785, 51.42348986769756], ""type"": ""Point""}";51.42348986769756, 5.469395626873785;2007
1463;2007;12;Sportveld langs Boutenslaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/bddcd900dd32ff1b378311f90319290b;"{""coordinates"": [5.472126110851638, 51.42282274457258], ""type"": ""Point""}";51.42282274457258, 5.472126110851638;2007
1471;2007;207;Zwembad De Tongelreep eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/76c3bb9de1ce95fdb364f5d9e64de152;"{""coordinates"": [5.480379763513505, 51.416317608771244], ""type"": ""Point""}";51.416317608771244, 5.480379763513505;2007
1475;2007;26;Zwembad De Tongelreep;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3b288dad43df4fce5f8405d0cc762047;"{""coordinates"": [5.475834867355549, 51.41512566264325], ""type"": ""Point""}";51.41512566264325, 5.475834867355549;2007
1479;2007;67;Zwembad De Tongelreep;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/1d624ed651e654529c55088115250883;"{""coordinates"": [5.476883735846989, 51.414873175566456], ""type"": ""Point""}";51.414873175566456, 5.476883735846989;2007
1481;2007;130;Zwembad De Tongelreep;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4fd569572ce3d0b8b0bf63a9ffe093fb;"{""coordinates"": [5.477846845380762, 51.414872429410224], ""type"": ""Point""}";51.414872429410224, 5.477846845380762;2007
1482;2007;130;Watertoren;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5727170eb3d1858b7082427bb01b7487;"{""coordinates"": [5.479948049742402, 51.416093236378], ""type"": ""Point""}";51.416093236378, 5.479948049742402;2007
1487;2007;107;Kruising Bayeuxlaan, Antoon Coolenlaan, Professor Hostlaan, Locatellistraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/eb34e67ce4b476ecb16a41989c383ee0;"{""coordinates"": [5.466046867610697, 51.41586977745777], ""type"": ""Point""}";51.41586977745777, 5.466046867610697;2007
1488;2007;123;Kruising Bayeuxlaan, Antoon Coolenlaan, Professor Hostlaan, Locatellistraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c8991d3ecf796bdfd4589bf25eb48246;"{""coordinates"": [5.465775336205106, 51.416795796140335], ""type"": ""Point""}";51.416795796140335, 5.465775336205106;2007
1489;2007;135;Holstraat eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7018d443833206d1dd2f00f5c408b496;"{""coordinates"": [5.466638829767301, 51.41735250868572], ""type"": ""Point""}";51.41735250868572, 5.466638829767301;2007
1494;2007;347;Historisch Openlucht Museum Eindhoven;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5f701b62069dc90717d37f692d981752;"{""coordinates"": [5.476152415039168, 51.42316130709693], ""type"": ""Point""}";51.42316130709693, 5.476152415039168;2007
1495;2007;22;Historisch Openlucht Museum Eindhoven;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9dfc6fc759d451dc1a7ea3c5ec7fa362;"{""coordinates"": [5.476122976572209, 51.42281077088027], ""type"": ""Point""}";51.42281077088027, 5.476122976572209;2007
1496;2007;42;Historisch Openlucht Museum Eindhoven;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2bad09aca2bed41726a6f4b65643073b;"{""coordinates"": [5.4757910068517175, 51.422145861335565], ""type"": ""Point""}";51.422145861335565, 5.4757910068517175;2007
1499;2007;46;St Gerardusplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e619d2b1fe61d66b9b7480891974e255;"{""coordinates"": [5.488021513132978, 51.42015839974107], ""type"": ""Point""}";51.42015839974107, 5.488021513132978;2007
1500;2007;75;St Gerardusplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/fdeeffd4c81a79a7ef985df9d1663e6e;"{""coordinates"": [5.48862488344745, 51.419960124521516], ""type"": ""Point""}";51.419960124521516, 5.48862488344745;2007
1505;2007;311;Sint Joriscollege;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7066fcb0345e1e331cd0c9d9a2a94e43;"{""coordinates"": [5.4879023261768705, 51.41176306298496], ""type"": ""Point""}";51.41176306298496, 5.4879023261768705;2007
1508;2007;344;Eikenburg, Broeders van liefde;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/fb9d6e2c0cad7e2683413df11a380d24;"{""coordinates"": [5.4857833113348455, 51.40896040290286], ""type"": ""Point""}";51.40896040290286, 5.4857833113348455;2007
1512;2007;88;Eikenburg, Broeders van liefde;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3766895f3e82a8c91ab2c5dfff3a7d0c;"{""coordinates"": [5.486773312704206, 51.40816855441268], ""type"": ""Point""}";51.40816855441268, 5.486773312704206;2007
1516;2007;35;Begraafplaats De Roostenhof;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9bd632352f3c1f5b73af10fda3ad8eb9;"{""coordinates"": [5.493500633473584, 51.40855810712249], ""type"": ""Point""}";51.40855810712249, 5.493500633473584;2007
1517;2007;41;Begraafplaats De Roostenhof;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/874ffc7fc65722b79115dee193ed922f;"{""coordinates"": [5.494032004178259, 51.40837784654718], ""type"": ""Point""}";51.40837784654718, 5.494032004178259;2007
1520;2007;123;Schuttersbosch;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/cd3ec093dd1e240c752908dc91a66cf1;"{""coordinates"": [5.506864069720549, 51.412787803175966], ""type"": ""Point""}";51.412787803175966, 5.506864069720549;2007
1528;2007;260;Arnaudinaplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/bed1cc128d76c2242cef43ac3a9b02c7;"{""coordinates"": [5.507660586408734, 51.420472316780796], ""type"": ""Point""}";51.420472316780796, 5.507660586408734;2007
1529;2007;323;Poemastraat, Panterstraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/87d691b51eaa8a813c7509a8e4e8fd9b;"{""coordinates"": [5.506830028307778, 51.42172260129687], ""type"": ""Point""}";51.42172260129687, 5.506830028307778;2007
1531;2007;305;Schuttersbosch (oost);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/bcb162f9c64d8c0358f91df2f992f47c;"{""coordinates"": [5.504320498491246, 51.418633042904275], ""type"": ""Point""}";51.418633042904275, 5.504320498491246;2007
1532;2007;309;Schuttersbosch (oost);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d157d621a5943958476d5bf27f691f08;"{""coordinates"": [5.5041891076870915, 51.41785115876458], ""type"": ""Point""}";51.41785115876458, 5.5041891076870915;2007
1536;2007;26;Schuttersbosch (west);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7ddfba2cc91b09681b5bf513909a577b;"{""coordinates"": [5.499621767087726, 51.413702881739184], ""type"": ""Point""}";51.413702881739184, 5.499621767087726;2007
1537;2007;69;Schuttersbosch;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ca1b49bed735a9f7abcc5d8621fe3989;"{""coordinates"": [5.499562140998768, 51.41284002407448], ""type"": ""Point""}";51.41284002407448, 5.499562140998768;2007
1538;2007;111;Floraplein eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f03f0093069e106f18ff571bef0043bb;"{""coordinates"": [5.49950417917661, 51.4126513172955], ""type"": ""Point""}";51.4126513172955, 5.49950417917661;2007
1541;2007;131;Kruidenbuurt (oost), Sintenbuurt;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/752a8023224f659274cd51a79079392f;"{""coordinates"": [5.505528427266997, 51.41876665180139], ""type"": ""Point""}";51.41876665180139, 5.505528427266997;2007
1544;2007;145;Geestenberg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/bd0915a22e1e5aa5965e871e9953787f;"{""coordinates"": [5.530039364683568, 51.441651322421414], ""type"": ""Point""}";51.441651322421414, 5.530039364683568;2007
1545;2007;152;Geestenberg (oost);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/0ebb71509f0386a0fd8fb0b485adaa37;"{""coordinates"": [5.529280109233579, 51.44263201671635], ""type"": ""Point""}";51.44263201671635, 5.529280109233579;2007
1546;2007;162;Geestenberg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9141d6a6d594de5922ff33897636430d;"{""coordinates"": [5.5300723010692385, 51.44298160628694], ""type"": ""Point""}";51.44298160628694, 5.5300723010692385;2007
1547;2007;183;Geestenberg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/09f14cce2f6230085dcb1fb4f1c15b47;"{""coordinates"": [5.530508077296065, 51.44433836123188], ""type"": ""Point""}";51.44433836123188, 5.530508077296065;2007
1551;2007;333;t Karregat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2ce0d829551b708ae77f5cb044065e6a;"{""coordinates"": [5.521003411897673, 51.445437295560694], ""type"": ""Point""}";51.445437295560694, 5.521003411897673;2007
1552;2007;36;t Karregat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c2900259a4a03ae67aa8f01712cb4186;"{""coordinates"": [5.521374945529867, 51.44460092147357], ""type"": ""Point""}";51.44460092147357, 5.521374945529867;2007
1553;2007;46;Broekakkerseweg eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/0eacc433f2dc8b951513ec3b00c12494;"{""coordinates"": [5.520221591555868, 51.4437033768629], ""type"": ""Point""}";51.4437033768629, 5.520221591555868;2007
1557;2007;60;Geestenberg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/1e530d4766a1e87cb267277dfed99229;"{""coordinates"": [5.524415343692158, 51.44159516181311], ""type"": ""Point""}";51.44159516181311, 5.524415343692158;2007
1564;2007;161;Otterstok, Elmt;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/01c2109fdfd1e3a56dce3cc5be9e86c4;"{""coordinates"": [5.528966551718334, 51.44355823241277], ""type"": ""Point""}";51.44355823241277, 5.528966551718334;2007
1566;2007;94;grasveld Borneolaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/1fbcab6b505216fd7f191a83897c76b3;"{""coordinates"": [5.503038725171538, 51.44602283266914], ""type"": ""Point""}";51.44602283266914, 5.503038725171538;2007
1575;2007;21;De IJzeren Man;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ff472ebafa02d2d95a5bcdd61732994a;"{""coordinates"": [5.500213602790903, 51.44951321126379], ""type"": ""Point""}";51.44951321126379, 5.500213602790903;2007
1577;2007;117;Insulindeplein (berenkuil);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5cad1e3b64c41aea831c3fdfdde312be;"{""coordinates"": [5.500853520982249, 51.44652835097714], ""type"": ""Point""}";51.44652835097714, 5.500853520982249;2007
1589;2007;320;Flying Pins, John F Kennedylaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d3157f7a0bfd87784fe033fa13d8ca82;"{""coordinates"": [5.480238156420016, 51.44556688238058], ""type"": ""Point""}";51.44556688238058, 5.480238156420016;2007
1593;2007;95;Woenselse Watermolen, John F Kennedylaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/667b281d194e6e3a48e39b48d8c800b0;"{""coordinates"": [5.481545840649838, 51.444936623299654], ""type"": ""Point""}";51.444936623299654, 5.481545840649838;2007
1596;2007;153;Oude toren;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/445672668a49bc8b4f6323a1b67d4b13;"{""coordinates"": [5.481623063668887, 51.4544465685513], ""type"": ""Point""}";51.4544465685513, 5.481623063668887;2007
1598;2007;288;Generaal van Drimbornpad eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/de738efe4a359c95ba942700d60a517d;"{""coordinates"": [5.480946261446508, 51.46115265613543], ""type"": ""Point""}";51.46115265613543, 5.480946261446508;2007
1600;2007;280;Generaal Cort Heyliggerspad, Generaal van Plettenbergpad;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/93782511a900c660c4adb623bedaedd5;"{""coordinates"": [5.478945847102068, 51.461010430800215], ""type"": ""Point""}";51.461010430800215, 5.478945847102068;2007
1608;2007;137;Winkelcentrum Woensel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f953ad56816a87fd4e43f10966b39651;"{""coordinates"": [5.479116491254102, 51.46714056004052], ""type"": ""Point""}";51.46714056004052, 5.479116491254102;2007
1614;2007;0;Parkeerplaatsen winkelcentrum Woensel (west);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4978e64816fdbba94bc8981d33b0471a;"{""coordinates"": [5.473335665177718, 51.469508995332326], ""type"": ""Point""}";51.469508995332326, 5.473335665177718;2007
1617;2007;43;Parkeerplaatsen winkelcentrum Woensel (west);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/38c1d51d5f5b97db418697b86ee8f45c;"{""coordinates"": [5.473161655001189, 51.468816997634114], ""type"": ""Point""}";51.468816997634114, 5.473161655001189;2007
1620;2007;90;Catharina ziekenhuis;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/302a25c7ec266eb45ed40615d6e4b0a5;"{""coordinates"": [5.471570285301997, 51.464350800276506], ""type"": ""Point""}";51.464350800276506, 5.471570285301997;2007
1622;2007;127;Catharina ziekenhuis;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/97f2e8a2a1f6d8d9b33798e5e10e8a5b;"{""coordinates"": [5.473182314552567, 51.46451141682975], ""type"": ""Point""}";51.46451141682975, 5.473182314552567;2007
1623;2007;111;Voedsel- en Warenautoriteit, Veldmaarschalk Montgomerylaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d8b7968d9da29cdc83cad6561f234225;"{""coordinates"": [5.476622883640653, 51.46514702004746], ""type"": ""Point""}";51.46514702004746, 5.476622883640653;2007
1625;2007;169;Voedsel- en Warenautoriteit, Veldmaarschalk Montgomerylaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5a950395a5ac32dfa7bdbd25b33160ae;"{""coordinates"": [5.476668120038755, 51.46619865798397], ""type"": ""Point""}";51.46619865798397, 5.476668120038755;2007
1627;2007;287;Winkelcentrum Woensel (west);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/0fb608c67ce5ac02a5269d6584e39d93;"{""coordinates"": [5.474372303741004, 51.469723951539756], ""type"": ""Point""}";51.469723951539756, 5.474372303741004;2007
1633;2007;169;t Hool (noord);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/18cc77a849bca80e4452e919cbee2c01;"{""coordinates"": [5.479504904428359, 51.47416937927916], ""type"": ""Point""}";51.47416937927916, 5.479504904428359;2007
1643;2007;58;t Hool;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/81d0621dbf3a2e97309cfd7104d988f5;"{""coordinates"": [5.472345051150395, 51.470813078562564], ""type"": ""Point""}";51.470813078562564, 5.472345051150395;2007
969;2007;22;Regionaal Opleidingen Centrum, Sterrenlaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ac9a77ee70ae0150c42bf042807fe1d0;"{""coordinates"": [5.493404304432424, 51.46595988246948], ""type"": ""Point""}";51.46595988246948, 5.493404304432424;2007
970;2007;13;Odysseuslaan eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a61b7f56be0b3ecf95bc25a478148c08;"{""coordinates"": [5.491846103228965, 51.46422648178766], ""type"": ""Point""}";51.46422648178766, 5.491846103228965;2007
989;2007;329;Combinatie Jeugdzorg, Nuenenseweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/be34422e8adb9d0792eeef50ddf327e2;"{""coordinates"": [5.501609871306988, 51.46704872902372], ""type"": ""Point""}";51.46704872902372, 5.501609871306988;2007
992;2007;355;Airbornelaan, Tarwelaan eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a6aaaefa612c22784786173953a2a703;"{""coordinates"": [5.488851844747927, 51.47665145432682], ""type"": ""Point""}";51.47665145432682, 5.488851844747927;2007
