objectid;doel;jaarbouw;jaarsloop;complexid;functie;bron;bijzonderheden;categoriebouwcomplex;jaarbouwonzekerheid;jaarslooponzekerheid;categoriegebruik;typeactiviteit;naam;oprichter;jaarstart;jaarstartonzekerheid;jaareinde;jaareindeonzekerheid;geo_shape;geo_point_2d
1359;Arbeiderswoning;1916;;7919;Arbeiderswoning;MediaFiler;FILENAME:img1/MON00421.jpg;Woningen;;;Woningen;;"Philipsdorp ; Architecten L.J.P.Kooken en C.Smit ; gebouwd tussen 1910 en 1916";;;0;;0;"{""coordinates"": [5.4632876858082104, 51.44223541296284], ""type"": ""Point""}";51.44223541296284, 5.4632876858082104
608;Fabriek;1916;;666;;"Ehvinbeeld.nl 7785. RHCE ; mediafiler";"FILENAME:img3/MON01636.jpg ; melkinrichting ; Architect L.J.P.Kooken ; Gemeentelijk monument";AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Botercontrolestation Eindhoven;Coöperatie/ Vereniging;1917;0;1930-01-01;0;"{""coordinates"": [5.489001851021941, 51.44019459489591], ""type"": ""Point""}";51.44019459489591, 5.489001851021941
1364;School;1914;;7924;School;MediaFiler;"FILENAME:img1/MON00024.jpg ; Architect J.W.Hanrath ; Rijksmonument";Maatschappelijk;;;;;;Maatschappij tot Nut van het Algemeen;1914;0;;0;"{""coordinates"": [5.49222433995346, 51.44101740991822], ""type"": ""Point""}";51.44101740991822, 5.49222433995346
610;;;;668;;Gr B 21, nr 1, blz 24,  RHCE/SR;melkinrichting/roomboter;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Coöp Melkinrichting  St Petrus;coöpeatie;1921;0;1952-01-01;0;"{""coordinates"": [5.46755325722515, 51.43865505462985], ""type"": ""Point""}";51.43865505462985, 5.46755325722515
1366;Winkel;1938;;7926;Winkel;MediaFiler;"FILENAME:img1/MON00460.jpg ; Architecten G. en C.G.Geenen ; Gemeentelijk monument";Commercie;;;Commercie;;;;1938;0;;0;"{""coordinates"": [5.478367776341964, 51.43817068657155], ""type"": ""Point""}";51.43817068657155, 5.478367776341964
615;;;;673;;Arts 1994, 139/140;metaalnijverheid;AmbachtIndustrie;;;AmbachtIndustrie;Metaalnijverheid;Tingieter;Schollen, Jan;1569;0;1586-01-01;0;"{""coordinates"": [5.479590893916637, 51.438484325810684], ""type"": ""Point""}";51.438484325810684, 5.479590893916637
1370;Herenhuis;1901;;7931;Herenhuis;MediaFiler;FILENAME:img1/MON00244.jpg;Woningen;;;Woningen;;;sigarenfabrikant A. Mignot;1901;0;;0;"{""coordinates"": [5.481463703403067, 51.439992921502004], ""type"": ""Point""}";51.439992921502004, 5.481463703403067
619;;;;677;;RHCE/SR;metaalwarenfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Metaalnijverheid;A F H Schutjes (draadnagel en spijkerfabriek);Schutjes, A F H (?);1865;0;;0;"{""coordinates"": [5.486801562014306, 51.43426269174009], ""type"": ""Point""}";51.43426269174009, 5.486801562014306
1371;Winkel;1938;;7932;Winkel;MediaFiler;"FILENAME:img1/MON00454.jpg ; winkel/woonhuis ; Gemeentelijk monument";Commercie;;;Commercie;;;;1938;0;;0;"{""coordinates"": [5.47861337176177, 51.43830066524042], ""type"": ""Point""}";51.43830066524042, 5.47861337176177
626;;;;684;;"MediaFiler ; rijksmonumenten.nl";"FILENAME:img2/MON00870.jpg ; Rijksmonument";AmbachtIndustrie;;;AmbachtIndustrie;Maalderij;Belltmolen ANNEMIE;"Himbergen, A van ; W.Beerens";1891;0;2014-01-01;0;"{""coordinates"": [5.435813456755491, 51.48094631310707], ""type"": ""Point""}";51.48094631310707, 5.435813456755491
1375;Arbeiderswoning;1916;;7938;Arbeiderswoning;MediaFiler;FILENAME:img1/MON00420.jpg;Woningen;;;Woningen;;"Philipsdorp ; Architecten L.J.P.Kooken en C.Smit ; gebouwd tussen 1910 en 1916";;;0;;0;"{""coordinates"": [5.464049824698314, 51.44212704804393], ""type"": ""Point""}";51.44212704804393, 5.464049824698314
628;;;;686;;ehvinbeeeld.nl 2068;molen;AmbachtIndustrie;;;AmbachtIndustrie;Maalderij;Beltmolen, dit is de afgebroken molen van van der Grinten.;Linden, P van der;1898;0;;0;"{""coordinates"": [5.485794260838851, 51.47388557739195], ""type"": ""Point""}";51.47388557739195, 5.485794260838851
1376;Observatorium;1937;;7939;Observatorium;MediaFiler;"FILENAME:img1/MON00339.jpg; Rijksmonument; Architect L.C.Kalff";Overig;;;Overig;;Dr. A.F.Philips Observatorium;Philips;1937;0;;0;"{""coordinates"": [5.480126506920267, 51.42607053551849], ""type"": ""Point""}";51.42607053551849, 5.480126506920267
634;;;;693;;RHCE/SR;muziekinstrumentenfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;G H Egmond;;1949;0;;0;"{""coordinates"": [5.467727629420077, 51.45596710393432], ""type"": ""Point""}";51.45596710393432, 5.467727629420077
1377;Villa;1907;;7940;Villa;MediaFiler;"FILENAME:img1/MON00441.jpg ; Architect J.W.Hanrath ; Rijksmonument";Woningen;;;Woningen;;Huize de Laak;A.F. Philips;1907;0;;0;"{""coordinates"": [5.486313016063302, 51.441067534998524], ""type"": ""Point""}";51.441067534998524, 5.486313016063302
635;;;;694;;RHCE/SR, Ehvinbeeld.nl 38609;muziekinstrumentenfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;H Schenkelaars;;1934;0;;0;"{""coordinates"": [5.485612020779159, 51.43615132512577], ""type"": ""Point""}";51.43615132512577, 5.485612020779159
1379;Villa;1916;;7942;Villa;MediaFiler;"FILENAME:img1/MON00315.jpg ; Architect J.Th.J.Cuypers ; Rijksmonument";Woningen;;;Woningen;;"Villa """"Granville""""";tabaksfabrikant R. Mignot;1916;0;;0;"{""coordinates"": [5.489650304204799, 51.44125340851935], ""type"": ""Point""}";51.44125340851935, 5.489650304204799
639;;;;698;;Kadasterkaart 1832 toponiemen;onbekend;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;"""Fabriek"".";?;1832;0;1832-01-01;0;"{""coordinates"": [5.479948841016588, 51.437693037883434], ""type"": ""Point""}";51.437693037883434, 5.479948841016588
1381;Villa;1925;;7944;Villa;MediaFiler;"FILENAME:img1/MON00317.jpg ; geschakelde villa ; Architect J.W.Hanrath ; ; Gemeentelijk monument";Woningen;;;Woningen;;;;1925;0;;0;"{""coordinates"": [5.4911321519738525, 51.44142288004161], ""type"": ""Point""}";51.44142288004161, 5.4911321519738525
641;;;;700;;Kadasterkaart 1832 toponiemen;onbekend;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;"""Fabriek/ waschhuizen""";?;1832;0;1832-01-01;0;"{""coordinates"": [5.473624315107415, 51.43956754937368], ""type"": ""Point""}";51.43956754937368, 5.473624315107415
1383;Villa;1911;;7946;Villa;MediaFiler;"FILENAME:img1/MON00298.jpg ; geschakelde villa ; Architect E.Verschuijl ; Gemeentelijk monument";Woningen;;;Woningen;;;fabrikanten A.E.P. Bisdom en F. van Dissel;1911;0;1900-01-01;100;"{""coordinates"": [5.486530425262566, 51.44183138668072], ""type"": ""Point""}";51.44183138668072, 5.486530425262566
642;;;;702;;RHCE/SR;papier en kartonfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Papier en Kartonwarenfabriek Leopold Becker;Becker, L;1935;0;;0;"{""coordinates"": [5.486691612430866, 51.4365998413823], ""type"": ""Point""}";51.4365998413823, 5.486691612430866
1393;Landhuis;1695;;7957;Landhuis;MediaFiler;FILENAME:img1/MON00074.jpg;Woningen;;;Woningen;;"Kasteel ""Eckart""";In 1906 liet Theodoor G.M. Smits van Oyen het landhuis verbouwen tot huidige staat;1695;0;1938-01-01;0;"{""coordinates"": [5.506024278056985, 51.4656241018956], ""type"": ""Point""}";51.4656241018956, 5.506024278056985
644;;;;737;;Ehvinbeeld.com 27431;postkantoor;AmbachtIndustrie;;;AmbachtIndustrie;Nutsbedrijf;Hulppostkantoor PTT;overheid;1930;0;1961-01-01;0;"{""coordinates"": [5.480765202279919, 51.43602947981397], ""type"": ""Point""}";51.43602947981397, 5.480765202279919
1394;Kazerne;1938;;7958;Kazerne;"MediaFiler ; Crimson 2010, 13, 17, 65, 67";"FILENAME:img1/MON00463.jpg ; Rijksmonument ; Poortgebouw ; Archtitect A.G.M Boost";Defensie;;;Defensie;;Constant Rebecque kazerne;Rijk;1938;0;1996-01-01;0;"{""coordinates"": [5.430783579248251, 51.45982497982874], ""type"": ""Point""}";51.45982497982874, 5.430783579248251
648;;;;741;;Arts 1994, 140;rietmaker;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;;?;1586;0;1619-01-01;0;"{""coordinates"": [5.4789596855219, 51.43928481698301], ""type"": ""Point""}";51.43928481698301, 5.4789596855219
1399;Woonhuis overig;1915;;7963;Woonhuis overig;MediaFiler;FILENAME:img1/MON00204.jpg;Woningen;;;Woningen;;Woonhuis overig;;1915;0;;0;"{""coordinates"": [5.487070730734245, 51.438972526814375], ""type"": ""Point""}";51.438972526814375, 5.487070730734245
649;;;;742;;Arts 1994, 140;rietmaker;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;;?;1572;0;1572-01-01;0;"{""coordinates"": [5.479362067865334, 51.43912270299929], ""type"": ""Point""}";51.43912270299929, 5.479362067865334
1400;Boerderij;1898;;7964;Boerderij;"MediaFiler ; kadaster";"FILENAME:img1/MON00226.jpg ; Gemeentelijk monument";Woningen;;;Woningen;;;;1898;0;;0;"{""coordinates"": [5.530439401106159, 51.449947378514295], ""type"": ""Point""}";51.449947378514295, 5.530439401106159
651;;;;745;;Ach lieve tijd, 330;roomboter;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Botermijn;Noord- Brabantsche Zuivelbond;1900;0;1916-01-01;0;"{""coordinates"": [5.48186929173115, 51.441376847812684], ""type"": ""Point""}";51.441376847812684, 5.48186929173115
1402;Boerderij;1800;;7966;Boerderij;MediaFiler;FILENAME:img1/MON00249.jpg;Woningen;;;Woningen;;;;1800;0;;0;"{""coordinates"": [5.5247599040646325, 51.450916010412115], ""type"": ""Point""}";51.450916010412115, 5.5247599040646325
654;;;;748;;Oorschot, v 128;schoenfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;HaGeDij;Dijkmans, H G;1907;0;;0;"{""coordinates"": [5.464024348658024, 51.42699912393302], ""type"": ""Point""}";51.42699912393302, 5.464024348658024
1404;School;1911;;7968;School;MediaFiler;"FILENAME:img2/MON00876.jpg ; Architect C.J. Kruisweg ; Rijksmonument";Maatschappelijk;;;Maatschappelijk;;Gemeentelijke HBS;;1911;0;;0;"{""coordinates"": [5.470054108527276, 51.43773645645303], ""type"": ""Point""}";51.43773645645303, 5.470054108527276
655;;;;749;;Ehvinbeeld.com 34303 (Kaartje);schoenfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Scheofabriek ROZENSTEIN;Meerakker, A J vd;1917;0;1929-01-01;0;"{""coordinates"": [5.486728677609005, 51.42722461844563], ""type"": ""Point""}";51.42722461844563, 5.486728677609005
1405;Woonhuis overig;1939;;7969;Woonhuis overig;MediaFiler;FILENAME:img2/MON00702.jpg;Woningen;;;Woningen;;"Witte Dorp ; Architect M.J.Dudok";;1939;0;;0;"{""coordinates"": [5.495377846196929, 51.43041687467646], ""type"": ""Point""}";51.43041687467646, 5.495377846196929
656;;;;750;;RHCE/SR;schoenfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;H van de Water;;1914;0;1925-01-01;0;"{""coordinates"": [5.472034775153445, 51.4510292694425], ""type"": ""Point""}";51.4510292694425, 5.472034775153445
1407;Woonhuis overig;1905;;7971;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00860.jpg  ; Gemeentelijk monument";Woningen;;;Woningen;;;;1905;0;;0;"{""coordinates"": [5.469371279190431, 51.431341095510675], ""type"": ""Point""}";51.431341095510675, 5.469371279190431
658;;;;752;;Melssen 2003, 41;schoenmakerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Schoenmaker;?;1807;0;;0;"{""coordinates"": [5.478811022540256, 51.43687596954205], ""type"": ""Point""}";51.43687596954205, 5.478811022540256
1409;Woonhuis overig;1930;;7973;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00542.jpg ; Gemeentelijk monument ; Architect A.H. Bredero";Woningen;;;Woningen;;;;1930;0;;0;"{""coordinates"": [5.459689650577871, 51.45897460086014], ""type"": ""Point""}";51.45897460086014, 5.459689650577871
660;;;;754;;Arts 1994, 140;schoenmakerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Schoenmaker;?;1639;0;1643-01-01;0;"{""coordinates"": [5.478730143136741, 51.4395726352235], ""type"": ""Point""}";51.4395726352235, 5.478730143136741
1410;Woningbouwcomplex;1928;;7974;Woningbouwcomplex;MediaFiler;"FILENAME:img2/MON00775.jpg ; poortgebouw met bovenwoningen ; Gemeentelijk monument";Woningen;;;Woningen;;Poortgebouw (behorende bij Remise);N.V. stadsverkeersdienst;1928;0;1900-01-01;100;"{""coordinates"": [5.486128194570371, 51.435431793673466], ""type"": ""Point""}";51.435431793673466, 5.486128194570371
661;;;;755;;Arts 1994, 140;schoenmakerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Schoenmaker;?;1772;0;1783-01-01;0;"{""coordinates"": [5.478887953838161, 51.43937476023217], ""type"": ""Point""}";51.43937476023217, 5.478887953838161
1411;Woonhuis overig;1902;;7975;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00586.jpg ; Gemeentelijk monument";Woningen;;;Woningen;;;;1902;0;;0;"{""coordinates"": [5.472555300003419, 51.438231976998345], ""type"": ""Point""}";51.438231976998345, 5.472555300003419
662;;;;756;;Arts 1994, 140;schoenmakerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Schoenmaker;?;1571;0;1571-01-01;0;"{""coordinates"": [5.478731387742687, 51.44019285265419], ""type"": ""Point""}";51.44019285265419, 5.478731387742687
1419;School;1938;;7985;School;MediaFiler;"FILENAME:img2/MON00995.jpg  ; Architect F.C. de Beer ; Gemeentelijk monument";Maatschappelijk;;;Maatschappelijk;;Rooms-katholieke meisjesschool;;1938;0;;0;"{""coordinates"": [5.504110808379644, 51.42095233613269], ""type"": ""Point""}";51.42095233613269, 5.504110808379644
663;;;;757;;Arts 1994, 140;schoenmakerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;;?;1649;0;1654-01-01;0;"{""coordinates"": [5.478802796085868, 51.43994111365569], ""type"": ""Point""}";51.43994111365569, 5.478802796085868
1422;Boerderij;1876;;7989;Boerderij;MediaFiler;"FILENAME:img2/MON00988.jpg l; Gemeentelijk monument";Woningen;;;Woningen;;;;1876;0;;0;"{""coordinates"": [5.497004265334017, 51.4907562353688], ""type"": ""Point""}";51.4907562353688, 5.497004265334017
667;;;;761;;RHCE/SR;slachterij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Exportslachterij N C B;;1902;0;1908-01-01;0;"{""coordinates"": [5.468474950007886, 51.44741836672638], ""type"": ""Point""}";51.44741836672638, 5.468474950007886
1424;Boerderij;1879;;7995;Boerderij;"MediaFiler ; kadaster";"FILENAME:img2/MON00769.jpg ; Gemeentelijk monument";Woningen;;;Woningen;;;;1879;1;;0;"{""coordinates"": [5.523633019742508, 51.4204996382459], ""type"": ""Point""}";51.4204996382459, 5.523633019742508
672;;;;766;;Telefoonboek 1915, adressenlijst 1917;smederij;AmbachtIndustrie;;;AmbachtIndustrie;Metaalnijverheid;Stoomsmederij P Sleegers- van Gennip;;1915;0;1915-01-01;0;"{""coordinates"": [5.481499324924253, 51.436352479742936], ""type"": ""Point""}";51.436352479742936, 5.481499324924253
1425;Kazerne;1872;;7997;Kazerne;MediaFiler;"FILENAME:img2/MON00898.jpg ; Gemeentelijk monument";Defensie;;;Defensie;;Marechausseekazerne;;1872;0;1950-01-01;50;"{""coordinates"": [5.477644107739015, 51.435870150525396], ""type"": ""Point""}";51.435870150525396, 5.477644107739015
674;;;;768;;Melssen 2003, 22 perceel 5b;smederij;AmbachtIndustrie;;;AmbachtIndustrie;Metaalnijverheid;Smederij;?;1600;0;;0;"{""coordinates"": [5.480235343745356, 51.43713551146619], ""type"": ""Point""}";51.43713551146619, 5.480235343745356
1434;Arbeiderswoning;1913;;8008;Arbeiderswoning;MediaFiler;"FILENAME:img2/MON00997.jpg  ; Gemeentelijk monument";Woningen;;;Woningen;;;;1913;0;;0;"{""coordinates"": [5.489364524268459, 51.42925377737288], ""type"": ""Point""}";51.42925377737288, 5.489364524268459
678;;;;772;;Bl Heraut III, 49/50;steenhouwerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Steenhouwerij 'Welgelegen';Spoorenberg en Le Jour;1857;0;1861-01-01;0;"{""coordinates"": [5.4832982492136715, 51.436935272551615], ""type"": ""Point""}";51.436935272551615, 5.4832982492136715
1437;Fabriek;1904;;8012;Fabriek;"MediaFiler ; Ach lieve tijd 345";"FILENAME:img2/MON00913.jpg ; watertoren ; Architect L.Kooken; Gemeentelijik monument";AmbachtIndustrie;;;AmbachtIndustrie;Nutsbedrijf;Machinekamer pompstation;Waterbedrijf Gemeente Eindhoven;1904;0;1970-01-01;0;"{""coordinates"": [5.481094709226747, 51.41446536317291], ""type"": ""Point""}";51.41446536317291, 5.481094709226747
679;;;;773;;Bl Heraut III  , 51;steenhouwerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Fa Jac Spoorenberg, Hanique & Comp;?;1869;0;1871-01-01;0;"{""coordinates"": [5.4832982492136715, 51.436935272551615], ""type"": ""Point""}";51.436935272551615, 5.4832982492136715
1439;Woonhuis overig;1930;;8014;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00869.jpg ; Gezellenhuis ; Architect A.U. Ingwersen ; Gemeentelijk monument";Woningen;;;Woningen;;;"woningbouwvereniging ""Thuis Best""";1930;0;1950-01-01;35;"{""coordinates"": [5.480229850069273, 51.42739178915573], ""type"": ""Point""}";51.42739178915573, 5.480229850069273
681;;;;775;;RHCE/SR, Hüsken 149;steenhouwerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;A van Hooff;;1908;0;1911-01-01;0;"{""coordinates"": [5.482161306466503, 51.43655868114776], ""type"": ""Point""}";51.43655868114776, 5.482161306466503
1440;Woonhuis overig;1913;;8015;Woonhuis overig;MediaFiler;FILENAME:img2/MON00889.jpg;Woningen;;;Woningen;;Eikenoord;;1913;0;;0;"{""coordinates"": [5.482154216995997, 51.41244204678767], ""type"": ""Point""}";51.41244204678767, 5.482154216995997
683;;;;777;;RHCE/SR;steenhouwerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Terrazzobedrijf Vettorato & Co;Vettotato,;1934;0;1954-01-01;0;"{""coordinates"": [5.466995820906094, 51.43241729848888], ""type"": ""Point""}";51.43241729848888, 5.466995820906094
1446;Woonhuis overig;1905;;8021;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00592.jpg  ; Gemeentelijk monument";Woningen;;;Woningen;;;;1905;0;;0;"{""coordinates"": [5.47034938094053, 51.434032912178104], ""type"": ""Point""}";51.434032912178104, 5.47034938094053
686;;;;780;;RHCE/SR;steenhouwerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;G H Ganzewinkel;;1948;0;;0;"{""coordinates"": [5.488225512415498, 51.42787950307175], ""type"": ""Point""}";51.42787950307175, 5.488225512415498
1449;Winkel;1600;;8025;Winkel;MediaFiler;"FILENAME:img2/MON00987.jpg ; Gemeentelijk monument";Commercie;2050-01-01;;Commercie;;;;1600;50;;0;"{""coordinates"": [5.476297891872597, 51.4387565530539], ""type"": ""Point""}";51.4387565530539, 5.476297891872597
687;;;;781;;RHCE;steenhouwerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;G H Ganzewinkel;;1965;0;;0;"{""coordinates"": [5.489544878831961, 51.426323309049096], ""type"": ""Point""}";51.426323309049096, 5.489544878831961
1451;Winkel;1913;;8027;Winkel;MediaFiler;"FILENAME:img2/MON00547.jpg  ; Gemeentelijk monument";Commercie;;;Commercie;;Voormalige slagerij;;1913;0;;0;"{""coordinates"": [5.471888578874642, 51.43427449651877], ""type"": ""Point""}";51.43427449651877, 5.471888578874642
691;;;;787;;Gr B, 15, Nr1 (1968) 12-16;strohulzen;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Eindhovensche Strohulzenfabriek A de Jong & Co;Heuvel, M vd/ Jong, A de;1898;0;1903-01-01;0;"{""coordinates"": [5.47807711334035, 51.43512576311952], ""type"": ""Point""}";51.43512576311952, 5.47807711334035
1454;;;;8030;;MediaFiler;FILENAME:img2/MON00893.jpg;;;;;;Fundamenten kasteel;;;0;;0;"{""coordinates"": [5.481704689159141, 51.43829386686633], ""type"": ""Point""}";51.43829386686633, 5.481704689159141
692;;;;788;;Gr B, 15, Nr1 (1968) 12-16;strohulzen;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Eindhovensche Stoomstrohulzenfabr. M van den Heuvel;Heuvel, M van den;1906;0;1910-01-01;0;"{""coordinates"": [5.47807720287184, 51.43517070642545], ""type"": ""Point""}";51.43517070642545, 5.47807720287184
1456;;;;8032;;MediaFiler;FILENAME:img2/MON00918.jpg;;;;;;Fundamenten kerk;;;0;;0;"{""coordinates"": [5.47970318088806, 51.4371179582109], ""type"": ""Point""}";51.4371179582109, 5.47970318088806
694;;;;790;;RHCE/RA;suikerfabriek;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;P J van Berkel en Zn;;1920;0;;0;"{""coordinates"": [5.474410286727363, 51.4369153045829], ""type"": ""Point""}";51.4369153045829, 5.474410286727363
1457;;;;8033;;MediaFiler;FILENAME:img2/MON00882.jpg;;;;;;Watertoren;;;0;;0;"{""coordinates"": [5.479560630604636, 51.4164441033354], ""type"": ""Point""}";51.4164441033354, 5.479560630604636
695;;;;791;;RHCE/SR;tapijtklopperij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;J van der Heijden;;1889;0;1910-01-01;0;"{""coordinates"": [5.476182938616168, 51.43881057302343], ""type"": ""Point""}";51.43881057302343, 5.476182938616168
1458;Woonhuis overig;1929;;8035;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00666.jpg ; Architect J.W.Hanrath ; Gemeentelijk monument";Woningen;;;Woningen;;;;1929;0;;0;"{""coordinates"": [5.4958226834194175, 51.443026826779054], ""type"": ""Point""}";51.443026826779054, 5.4958226834194175
696;;;;792;;RHCE/SR;tapijtklopperij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;A J van Piere;;1884;0;;0;"{""coordinates"": [5.479403888707411, 51.43846649673307], ""type"": ""Point""}";51.43846649673307, 5.479403888707411
1461;Woonhuis overig;1929;;8039;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00779.jpg ; Architect J.W.Hanrath ; Gemeentelijk monument";Woningen;;;Woningen;;Villapark Tongelre;;1929;0;;0;"{""coordinates"": [5.4963203023454765, 51.443217184721235], ""type"": ""Point""}";51.443217184721235, 5.4963203023454765
697;;;;793;;RHCE/SR;teerkokerij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;"""Liefdehuis"" (?)";?;1903;0;;0;"{""coordinates"": [5.508694470583695, 51.441594644399125], ""type"": ""Point""}";51.441594644399125, 5.508694470583695
1464;Woonhuis overig;1929;;8042;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00778.jpg ; ; Architect J.W.Hanrath ; Gemeentelijk monument";Woningen;;;Woningen;;;;1929;0;;0;"{""coordinates"": [5.496404159771047, 51.44325570795589], ""type"": ""Point""}";51.44325570795589, 5.496404159771047
698;;;;794;;Ach lieve tijd, 345;telefooncentrale;AmbachtIndustrie;;;AmbachtIndustrie;Nutsbedrijf;Eindhovensche Telefoon Maatschappij ETM;"Ver. ""Eindhoven Vooruit""";1903;0;1909-01-01;0;"{""coordinates"": [5.47773542681658, 51.43840488560967], ""type"": ""Point""}";51.43840488560967, 5.47773542681658
1481;Woonhuis overig;1939;;8062;Woonhuis overig;MediaFiler;FILENAME:img2/MON00739.jpg;Woningen;;;Woningen;;"Witte Dorp ; Architect M.J.Dudok";;1939;0;;0;"{""coordinates"": [5.492914899926433, 51.42868432129289], ""type"": ""Point""}";51.42868432129289, 5.492914899926433
699;;;;795;PTT kantoor;"MediaFiler; Ach lieve tijd, 345";"FILENAME:img1/MON00431.jpg ; telefooncentrale ; Architect Rijksbouwmeester";Vervoer;;;Vervoer;Nutsbedrijf;Post en Telegraafkantoor;?;1909;0;1950-01-01;50;"{""coordinates"": [5.476096691183824, 51.43813340262796], ""type"": ""Point""}";51.43813340262796, 5.476096691183824
1492;Woonhuis overig;1884;;8075;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00567.jpg  ; Gemeentelijk monument";Woningen;;;Woningen;;;;1884;0;;0;"{""coordinates"": [5.462425019165156, 51.42499569274402], ""type"": ""Point""}";51.42499569274402, 5.462425019165156
703;;;;799;;Arts 1994, 140;tingieter;AmbachtIndustrie;;;AmbachtIndustrie;Metaalnijverheid;;?;1634;0;1643-01-01;0;"{""coordinates"": [5.47916089517414, 51.43921274882351], ""type"": ""Point""}";51.43921274882351, 5.47916089517414
1494;Woonhuis overig;1939;;8077;Woonhuis overig;MediaFiler;FILENAME:img2/MON00738.jpg;Woningen;;;Woningen;;"Witte Dorp ; Architect M.J.Dudok";;1939;0;;0;"{""coordinates"": [5.493446613445364, 51.428549007119805], ""type"": ""Point""}";51.428549007119805, 5.493446613445364
704;;;;800;;Arts 1994, 140;touwdraaier;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;;?;1589;0;1591-01-01;0;"{""coordinates"": [5.478816727398097, 51.4397163858765], ""type"": ""Point""}";51.4397163858765, 5.478816727398097
1495;Woonhuis overig;1894;;8078;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00927.jpg  ; Gemeentelijk monument";Woningen;;;Woningen;;;;1894;0;;0;"{""coordinates"": [5.462655631515506, 51.42533711335996], ""type"": ""Point""}";51.42533711335996, 5.462655631515506
706;;;;803;;Arts 1994, 140;valkenier;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;;?;1676;0;1703-01-01;0;"{""coordinates"": [5.478759467608074, 51.43985126101645], ""type"": ""Point""}";51.43985126101645, 5.478759467608074
1496;Verenigingsgebouw;1925;;8079;Verenigingsgebouw;MediaFiler;"FILENAME:img2/MON00590.jpg; Patronaatsgebouw ; Architect Th.Cornelissen ; Gemeentelijk monument";Maatschappelijk;;;Maatschappelijk;;;pastoor St.Lambertusparochie;1925;0;;0;"{""coordinates"": [5.463245582012902, 51.42560638977382], ""type"": ""Point""}";51.42560638977382, 5.463245582012902
707;;;;805;;RHCE/SR;vellenbloterij;AmbachtIndustrie;;;AmbachtIndustrie;Overige nijverheid;Vellenbloterij E Loeb;Loeb, E;1928;0;;0;"{""coordinates"": [5.483396134666207, 51.43561385648265], ""type"": ""Point""}";51.43561385648265, 5.483396134666207
1498;Woonhuis overig;1896;;8081;Woonhuis overig;MediaFiler;"FILENAME:img2/MON00774.jpg  ; Gemeentelijk monument";Woningen;;;Woningen;;;;1896;0;;0;"{""coordinates"": [5.463347219273445, 51.426199576326624], ""type"": ""Point""}";51.426199576326624, 5.463347219273445
