FID,foto,se_anno_cad_data,gdb_geomattr_data,shape
fotos.147,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_82,8_vldr.jpg.",,,POINT (138615.92599999905 458393.2100000009)
fotos.148,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_82,32_vldr.jpg",,,POINT (138764.17700000107 457925.76099999994)
fotos.149,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_82,1_kop_rechts_bewz.jpg",,,POINT (138821.8900000006 457741.5870000012)
fotos.150,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_81,50_kop_links.jpg",,,POINT (139744.53599999845 437708.83300000057)
fotos.151,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_81,5_kop_rechts_bewz.jpg",,,POINT (139688.42700000107 437779.69299999997)
fotos.152,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_81,48_watergang_bewz.jpg",,,POINT (139728.46700000018 437710.94000000134)
fotos.153,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_81,49_watergang_bewz.jpg",,,POINT (139736.37000000104 437703.8280000016)
fotos.154,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_81,5_kop_rechts.jpg",,,POINT (139699.75400000066 437784.43499999866)
fotos.155,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_73,85_kop_links.jpg",,,POINT (135006.46499999985 443583.98999999836)
fotos.156,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_73,5_vldr.jpg",,,POINT (134772.63599999994 443878.7100000009)
fotos.157,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_73,9_kop_rechts_bewz.jpg",,,POINT (135068.22300000116 443656.63699999824)
fotos.158,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_73,9_tunnel_bewz.jpg",,,POINT (135049.8440000005 443675.0150000006)
fotos.159,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_43,53a_vldr.jpg",,,POINT (127278.03400000185 470943.66000000015)
fotos.160,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_72,7_kop_doorgang.jpg",,,POINT (134207.19900000095 444443.4290000014)
fotos.161,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_72,28_kop_links_bewz.jpg",,,POINT (134026.93200000003 444824.63800000027)
fotos.162,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_43,25_kop_rechts.jpg",,,POINT (127255.0390000008 471245.5460000001)
fotos.163,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_43,27_vldr_bewz.jpg",,,POINT (127229.56700000167 471236.11199999973)
fotos.164,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_43,27_vldr.jpg",,,POINT (127238.66899999976 471243.3299999982)
fotos.165,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_43,45b_kop_rechts_bewz.jpg",,,POINT (127287.56100000069 471002.2030000016)
fotos.166,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_70,91_kop_rechts_bewz.jpg",,,POINT (133595.4919999987 446124.97399999946)
fotos.167,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_87,78b_kop_rechts.jpg",,,POINT (142578.2749999985 432099.1959999986)
fotos.168,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_87,925b_kop_links.jpg",,,POINT (142686.4219999984 431952.6079999991)
fotos.169,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_87,8b_kop_rechts_bewz.jpg",,,POINT (142566.23000000045 432098.68400000036)
fotos.170,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_87,925b_kop_links_bewz.jpg",,,POINT (142680.52800000086 431947.73900000006)
fotos.171,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_66,92_kop_links_bewz.jpg",,,POINT (132792.03700000048 449975.3669999987)
fotos.172,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_61,50y_kop_rechts.jpg",,,POINT (137039.07699999958 452017.95600000024)
fotos.173,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_60,95y_kop_links.jpg",,,POINT (136581.22100000083 452175.54399999976)
fotos.174,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_61,31y_kop_rechts_bewz.jpg",,,POINT (136916.1000000015 452069.23699999973)
fotos.175,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_61,50y_kop_rechts_bewz.jpg",,,POINT (137041.8599999994 452032.30000000075)
fotos.176,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_61,31y_kop_rechts.jpg",,,POINT (136917.44799999893 452057.48800000176)
fotos.177,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_60,95y_kop_links_bewz.jpg",,,POINT (136590.9219999984 452184.31599999964)
fotos.178,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_54,3c_kop_links.jpg",,,POINT (130248.32699999958 454064.5870000012)
fotos.179,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_54,33_kop_rechts_bewz.jpg",,,POINT (130263.45600000024 453997.55099999905)
fotos.180,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_54,3c_kop_links_bewz.jpg",,,POINT (130260.55099999905 454073.7950000018)
fotos.181,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_54,34_kop_rechts_bewz.jpg",,,POINT (130241.99700000137 453941.98600000143)
fotos.182,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_28,1_kop_links.jpg",,,POINT (158144.09200000018 465801.0249999985)
fotos.183,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_56,81v_kop_links_bewz.jpg",,,POINT (132612.67500000075 453302.7529999986)
fotos.184,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_56,92_vldr_bewz.jpg",,,POINT (131771.82299999893 453558.03400000185)
fotos.185,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_62,21x_kop_links_bewz.jpg",,,POINT (137753.70800000057 451777.76199999824)
fotos.186,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_62,2x_kop_links_bewz.jpg",,,POINT (137759.19200000167 451777.76199999824)
fotos.187,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_61,92x_kop_rechts_bewz.jpg",,,POINT (137495.7100000009 451836.59099999815)
fotos.188,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_54,2_kop_links_bewz.jpg",,,POINT (130159.81799999997 454020.5309999995)
fotos.189,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_40,66_vldr.jpg",,,POINT (126399.34699999914 473694.40300000086)
fotos.190,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_41,5_vldr_bewz.jpg",,,POINT (126615.0700000003 472893.7569999993)
fotos.191,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_41,5_vldr.jpg",,,POINT (126626.73000000045 472896.5329999998)
fotos.192,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_42,1_vldr_bewz.jpg",,,POINT (126809.40500000119 472315.7509999983)
fotos.193,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_79,3_lengte_zicht.jpg",,,POINT (138333.80299999937 439395.50499999896)
fotos.194,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_79,3_kop_links_bewz.jpg",,,POINT (138339.5850000009 439373.1009999998)
fotos.195,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_67,7c._kop_links.jpg",,,POINT (143079.55999999866 452438.7989999987)
fotos.196,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_67,7c_kop_links_bewz.jpg",,,POINT (143085.69000000134 452446.6009999998)
fotos.197,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_67,9_viaduct.jpg",,,POINT (143349.3909999989 452409.8740000017)
fotos.198,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_68,05_kop_rechts_bewz.jpg",,,POINT (143496.3999999985 452397.3359999992)
fotos.199,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_55,7_kop_rechts.jpg",,,POINT (131491.4699999988 453693.37099999934)
fotos.200,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_55,7_kop_rechts_bewz.jpg",,,POINT (131493.2039999999 453701.34699999914)
fotos.201,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_54,38a_kop_links.jpg",,,POINT (130262.98000000045 453924.9670000002)
fotos.202,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_53,3_vldr_bewz.jpg",,,POINT (129211.63300000131 454245.05799999833)
fotos.203,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_54,38a_kop_links_bewz.jpg",,,POINT (130252.21799999848 453921)
fotos.204,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_54,37a_kop_links_bewz.jpg",,,POINT (130233.9059999995 453924.3759999983)
fotos.205,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_51,95_kop_rechts_bewz.jpg",,,POINT (127960.17599999905 454675.96599999815)
fotos.206,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_78,6_kop_rechts.jpg",,,POINT (137859.19399999827 439857.5560000017)
fotos.207,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_79,3_kop_links.jpg",,,POINT (138346.99799999967 439384.936999999)
fotos.208,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_78,9_watergang_bewz.jpg",,,POINT (138061.02199999988 439641.80900000036)
fotos.209,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_78,88_vld_open.jpg",,,POINT (138049.6339999996 439672.1779999994)
fotos.210,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_78,88_vld.jpg",,,POINT (138057.2259999998 439666.4840000011)
fotos.211,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_78,6_kop_rechts_bewz.jpg",,,POINT (137847.80600000173 439850.59600000083)
fotos.212,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_92,6_kop_rechts.jpg",,,POINT (145104.9219999984 428055.95600000024)
fotos.213,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_93,05_kop_links.jpg",,,POINT (145365.686999999 427628.7829999998)
fotos.214,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_92,6_kop_rechts_bewz.jpg",,,POINT (145095.80799999833 428052.1700000018)
fotos.215,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_92,95_vldr_bewz.jpg",,,POINT (145288.7199999988 427747.6039999984)
fotos.216,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_93,05_kop_links_bewz.jpg",,,POINT (145355.9059999995 427624.5520000011)
fotos.217,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_70,7_kop_rechts.jpg",,,POINT (133488.69700000063 446313.55799999833)
fotos.218,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_70,85_kop_links.jpg",,,POINT (133528.47399999946 446156.3440000005)
fotos.219,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_71,00_bewz.jpg",,,POINT (133572.6710000001 445942.3060000017)
fotos.220,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_72,05_glasscherm.jpg",,,POINT (147285.81500000134 452889.6620000005)
fotos.221,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_72,05_tunnel_bewz.jpg",,,POINT (147270.7890000008 452900.79199999943)
fotos.222,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_93,78_kop_links.jpg",,,POINT (145751.66099999845 427019.55700000003)
fotos.223,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_104,7_kop_rechts.jpg",,,POINT (147686.625 477819.1620000005)
fotos.224,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_103,9_kop_links.jpg",,,POINT (146971.07600000128 477033.62099999934)
fotos.225,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_104,7_kop_rechts_bewz.jpg",,,POINT (147646.55099999905 477841.88899999857)
fotos.226,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_104,55_vldr.jpg",,,POINT (147448.62200000137 477568.8200000003)
fotos.227,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_104,55_vldr_bewz.jpg",,,POINT (147430.2950000018 477586.53599999845)
fotos.228,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_103,9_kop_links_bewz.jpg",,,POINT (146919.58900000155 477038.56500000134)
fotos.229,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_56,37_vldr_bewz.jpg",,,POINT (132175.7349999994 453454.6860000007)
fotos.230,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_56,26_viaduct_bewz.jpg",,,POINT (132097.14799999818 453472.4990000017)
fotos.231,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_56,5_kop_rechts_bewz.jpg",,,POINT (131360.53200000152 453661.1070000008)
fotos.232,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_56,8v_kop_links_bewz.jpg",,,POINT (132604.29300000146 453311.13500000164)
fotos.233,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_62,8e_kop_links.jpg",,,POINT (138258.5639999993 451518.618999999)
fotos.234,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_70,35_bewz.jpg",,,POINT (133385.3909999989 446653.51099999994)
fotos.235,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_70,24_kop_rechts_bewz.jpg",,,POINT (133350.7109999992 446749.26000000164)
fotos.236,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_38,21_vldr_bewz.jpg",,,POINT (125819.38199999928 476063.7179999985)
fotos.237,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_38,21_vldr.jpg",,,POINT (125786.42500000075 476052.7329999991)
fotos.238,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_38,52_vldr_bewz.jpg",,,POINT (125896.28000000119 475784.3720000014)
fotos.239,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_38,52_vldr.jpg",,,POINT (125868.03200000152 475757.69299999997)
fotos.240,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_52,6_kop_links.jpg",,,POINT (128537.06500000134 462189.8579999991)
fotos.241,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_55,72_vldr_bewz.jpg",,,POINT (130115.3040000014 459546.93499999866)
fotos.242,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_56,3d__glasplaat.jpg",,,POINT (130505.3900000006 459185.4789999984)
fotos.243,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_56,3d_vldr_bewz.jpg",,,POINT (130478.54899999872 459199.79399999976)
fotos.244,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_56,3d_vldr.jpg",,,POINT (130478.54899999872 459162.2170000002)
fotos.245,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_100,9_kop_rechts.jpg",,,POINT (145654.91000000015 474408.08399999887)
fotos.246,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_53,9_vldr_bewz.jpg",,,POINT (129791.74100000039 454048.4690000005)
fotos.247,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_53,6_vldr_bewz.jpg",,,POINT (129503.36300000176 454139.1270000003)
fotos.248,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_52,7_vldr_bewz.jpg",,,POINT (128655.67599999905 454443.04399999976)
fotos.249,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_77,8_vldr_trap.jpg",,,POINT (153029.90399999917 453067.76999999955)
fotos.250,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_77,9_bewz.jpg",,,POINT (153103.23900000006 453061.6579999998)
fotos.251,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_78,73_station_bewz.jpg",,,POINT (153921.00299999863 452835.8379999995)
fotos.252,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_7,192_bewz.jpg",,,POINT (145219.73800000176 457331.03599999845)
fotos.253,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_7,195_bewz.jpg",,,POINT (145176.9059999995 457326.4789999984)
fotos.254,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_71,62b_kop_rechts.jpg",,,POINT (146954.49599999934 452642.3999999985)
fotos.255,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_72,72_kop_links.jpg",,,POINT (147947.45100000128 452970.4930000007)
fotos.256,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_71,4_kop_rechts_bewz.jpg",,,POINT (146786.52100000158 452544.9510000013)
fotos.257,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_71,4_viaduct_bewz.jpg",,,POINT (146775.79800000042 452535.8599999994)
fotos.258,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_71,7_kop_links_bewz.jpg",,,POINT (146987.62099999934 452677.8909999989)
fotos.259,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_48,4_kop_rechts.jpg",,,POINT (124465.78500000015 454806.6409999989)
fotos.260,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_48,4_kop_links.jpg",,,POINT (124259.74199999869 454805.87900000066)
fotos.261,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_48,4_kop_rechts_bewz.jpg",,,POINT (124468.0709999986 454814.5170000009)
fotos.262,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12l_48,4_kop_links_bewz.jpg",,,POINT (124259.48800000176 454813.5009999983)
fotos.263,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_100,4_kop_rechts_bewz.jpg",,,POINT (145566.54899999872 473900.48999999836)
fotos.264,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_100,4_kop_rechts_breed.jpg",,,POINT (145560.83700000122 473901.1240000017)
fotos.265,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_100,4_kop_rechts.jpg",,,POINT (145562.10599999875 473896.68200000003)
fotos.266,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_100,8_kop_links_bewz.jpg",,,POINT (145663.32600000128 474293.3110000007)
fotos.267,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_100,8_kop_links.jpg",,,POINT (145655.7109999992 474293.9459999986)
fotos.268,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28l_28,1_kop_rechts.jpg",,,POINT (158166.99599999934 465832.1039999984)
fotos.269,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_62,6e_kop_rechts.jpg",,,POINT (138151.71499999985 451667.4549999982)
fotos.270,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_77,6a_kop_links.jpg",,,POINT (152808.5089999996 452993.006000001)
fotos.271,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_77,5_kop_rechts_bewz.jpg",,,POINT (152707.9299999997 453001.881000001)
fotos.272,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_77,6a_kop_links_bewz.jpg",,,POINT (152810.19999999925 452982.86400000006)
fotos.273,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_94,45_kop_rechts.jpg",,,POINT (146086.56700000167 426381.0549999997)
fotos.274,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_94,45_kop_rechts_bewz.jpg",,,POINT (146091.84699999914 426390.66600000113)
fotos.275,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_93,92d_kop_rechts_bewz.jpg",,,POINT (145858.39600000158 426921.4439999983)
fotos.276,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_70,91d_kop_rechts_bewz.jpg",,,POINT (133635.88199999928 446208.01300000027)
fotos.277,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_70,36_bewz.jpg",,,POINT (133456.23900000006 446651.743999999)
fotos.278,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_70,35_bewz.jpg",,,POINT (133453.70899999887 446659.9670000002)
fotos.279,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_70,85d_kop_rechts_bewz.jpg",,,POINT (133571.36300000176 446239.95699999854)
fotos.280,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a1r_45,1m_kop_rechts.jpg",,,POINT (158177.73800000176 464935.10500000045)
fotos.281,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a1r_45,4a_kop_links.jpg",,,POINT (158257.8909999989 464698.43499999866)
fotos.282,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a1r_45,3m_viaduct_bewz.jpg",,,POINT (158316.9290000014 464810.51999999955)
fotos.283,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a1r_45,4a_kop_links_bewz.jpg",,,POINT (158270.7259999998 464706.9910000004)
fotos.284,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a1r_45,1m_kop_rechts_bewz.jpg",,,POINT (158165.4849999994 464923.4609999992)
fotos.285,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_80,7_kop_rechts.jpg",,,POINT (139186.59600000083 456756.6620000005)
fotos.286,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_81,2_kop_links.jpg",,,POINT (139134.39299999923 456907.006000001)
fotos.287,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_81,2_kop_links_bewz.jpg",,,POINT (139149.01000000164 456912.57400000095)
fotos.288,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_72,25_kop_links_bewz.jpg",,,POINT (134022.32499999925 444837.0219999999)
fotos.289,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_72,42_bewz.jpg",,,POINT (134081.76799999923 444705.21400000155)
fotos.290,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_73,1_vldr.jpg",,,POINT (134464.26999999955 444152.13699999824)
fotos.291,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27r_80,7_kop_rechts_bewz.jpg",,,POINT (139375.65199999884 456395.9849999994)
