objectid;categorie;soort;naam;opdrachtgever;ontwerper;eigenaar;jaaraanleg;jaaraanlegonzekerheid;jaarverdwijnen;jaarverdwijnenonzekerheid;bron;bijzonderheden;shape_area;shape_len;geo_shape;geo_point_2d
63;;Park;Karregat;;P.Ramp en M.Boersma;;1973;0;;0;G.Andela, Licht op groen blz 80;;35564.7049595;835.236051642648;"{""coordinates"": [[[5.522756011841416, 51.445447488385575], [5.523528568394621, 51.44538183417042], [5.523425303766341, 51.445277321415226], [5.52496361666125, 51.445263755130675], [5.52497149228995, 51.44514199331648], [5.524889689766718, 51.44470961430887], [5.524873531462098, 51.444615157934564], [5.52491056378677, 51.44457857699767], [5.524986746549173, 51.444100340620956], [5.524462205904751, 51.44412715375333], [5.524462339332108, 51.44417145877733], [5.524404082492333, 51.444174324687246], [5.522735624766821, 51.44422365550765], [5.522448165144137, 51.444191715797075], [5.521358096435202, 51.444112878315266], [5.521347943962901, 51.444179761254595], [5.5212287642035225, 51.444923085661], [5.521161939458916, 51.44536515452176], [5.52114770754812, 51.44548802808572], [5.52140949188637, 51.445561802419434], [5.52172271369603, 51.445603085638254], [5.521990495396852, 51.445615184944195], [5.522116009490314, 51.44560617230987], [5.522425175325672, 51.44554062435244], [5.522756011841416, 51.445447488385575]]], ""type"": ""Polygon""}";51.4448097576976, 5.522982228255133
64;;Park;Hanevoet;Gemeente Einhoven;P.Ramp en M.Boersma;;1977;0;;0;G.Andela, Licht op Groen blz 81;zandwinplaats;146482.25863957;2137.54614337404;"{""coordinates"": [[[5.44467212903112, 51.41321347699064], [5.446799292003218, 51.413589585069886], [5.447710163394234, 51.41370569792867], [5.447766713999241, 51.41331234563898], [5.4463208508192205, 51.41294367695603], [5.444220730628171, 51.412354959659204], [5.442440784551559, 51.41102849682462], [5.441601662625849, 51.410701916979626], [5.437143740750839, 51.41032168768253], [5.436472753097938, 51.41080263581905], [5.436417697041577, 51.41125505849301], [5.437205271863775, 51.41169938583729], [5.436566170918729, 51.41222987540964], [5.435677710062745, 51.41275327750337], [5.4360543990597625, 51.413096202069084], [5.436706383853295, 51.41296603493658], [5.438134542418488, 51.413116509570905], [5.438422712592816, 51.41310901576503], [5.438766342957615, 51.41306493153028], [5.439299564872665, 51.41309965073487], [5.439419224779013, 51.412874246801195], [5.439752046635645, 51.41277219550833], [5.441271448310196, 51.413011556060056], [5.441702692859299, 51.41298886401519], [5.442556954455249, 51.41295659087264], [5.4430232260548275, 51.41295837235561], [5.44467212903112, 51.41321347699064]]], ""type"": ""Polygon""}";51.41200586594667, 5.440529721797757
75;Defensie;Legerplaats;;;;;;0;;0;;;145284.121041615;2704.79861577613;"{""coordinates"": [[[[5.431513242217551, 51.462077575712314], [5.433050216686251, 51.46150554256552], [5.433296445265094, 51.46167232846507], [5.433498779323955, 51.46157579964746], [5.434585009727443, 51.46255552227652], [5.4346735274557805, 51.462519772382066], [5.431248359529393, 51.45933600099552], [5.427623909645652, 51.46070736785634], [5.4292473739032205, 51.46246194192281], [5.427991279784496, 51.46313121501438], [5.429346390152357, 51.46396295415226], [5.430070662081105, 51.46343196782747], [5.431513242217551, 51.462077575712314]]], [[[5.434585009727443, 51.46255552227652], [5.433531115942768, 51.462981148003955], [5.434756911155713, 51.46397857918526], [5.435900288366788, 51.46496180561916], [5.4362935383136755, 51.46479073150011], [5.4368028108089295, 51.46521623390046], [5.437910799179886, 51.46436941949724], [5.43597454879882, 51.46265077310465], [5.435168566767685, 51.46297282189871], [5.4346735274557805, 51.462519772382066], [5.4345895899777945, 51.462559653391224], [5.434585009727443, 51.46255552227652]]]], ""type"": ""MultiPolygon""}";51.46213503139735, 5.431997120388255
79;Religie;Begraafplaats;;;;;;0;1927;-50;;Algemene begraafplaats;1347.9797443;150.101017637963;"{""coordinates"": [[[5.507622060314314, 51.45177014089494], [5.508231403114876, 51.451888422279985], [5.508382984817374, 51.45163458383188], [5.507748270434783, 51.45151632948524], [5.507622060314314, 51.45177014089494]]], ""type"": ""Polygon""}";51.451701758729996, 5.507997504348024
82;Religie;Begraafplaats;Martinuskerk;;;;;0;1928;10;;"begraafplaats rondom en in voormalige kerk St.Martinus;Jonkheer Theodoor Smits van Eckart en zijn echtgenote Mathilde Maubach waren hier begraven";1280.501757565;149.262234137874;"{""coordinates"": [[[5.518370452668546, 51.44792933024063], [5.518741236119071, 51.448034380705096], [5.518821567372006, 51.448112945338416], [5.518937450002815, 51.448119071354974], [5.518968919176823, 51.448119035761174], [5.519003239237229, 51.44811542123934], [5.519037559294764, 51.44811180760627], [5.5190818541233355, 51.448094775167014], [5.519114504836966, 51.44800893233144], [5.519082500397104, 51.44782395023511], [5.519090914469668, 51.44776584332373], [5.518879217864165, 51.447767870673594], [5.518551865062292, 51.44784153210352], [5.518400450659366, 51.44791499547934], [5.518370452668546, 51.44792933024063]]], ""type"": ""Polygon""}";51.447933108434974, 5.51883387834463
83;Religie;Begraafplaats;;;;;1881;-30;1970;10;"MELSSEN, 1992,  p. 66) ;Stichting Binnenziekenhuis, 1973, p. 9 en 10";"Begraafplaats voor de nonnen van Binnenziekenhuis ; locatie bij benadering";514.88138599;92.1267275532609;"{""coordinates"": [[[5.480929820117814, 51.43895450285623], [5.48115122073427, 51.4390031382779], [5.481203324251991, 51.43901936751343], [5.481385167495842, 51.43882396317945], [5.481111647524065, 51.43875096241386], [5.480929820117814, 51.43895450285623]]], ""type"": ""Polygon""}";51.4388858003718, 5.4811575645521415
1;Overig;Park;Stadswandelpark;Gemeente Eindhoven;D.F. Tersteeg;Gemeente Eindhoven;1928;0;;;G.M.Andela, 2005;;100260.645101165;1553.5283492666701;"{""coordinates"": [[[5.479899602895115, 51.42595749949821], [5.479944127303148, 51.42598961384999], [5.480134692279444, 51.426181217409706], [5.480404775022899, 51.426450524389466], [5.482313661053818, 51.42833112294269], [5.4826747249733065, 51.428395242947175], [5.483378843543077, 51.42872543604914], [5.484863093074686, 51.42958573134758], [5.485141942876988, 51.429637687188766], [5.485275844410039, 51.4294150588045], [5.486076496306485, 51.42958245557067], [5.486226013518703, 51.42930027541229], [5.4863524495253415, 51.42897216548073], [5.485996602590648, 51.42892462841137], [5.485856270397834, 51.42884707261925], [5.484488964502769, 51.42799429578878], [5.48428659804121, 51.42687091822061], [5.484583876489801, 51.42664054532917], [5.484287162218669, 51.42596875882797], [5.484110731174137, 51.42584864443818], [5.483242550095644, 51.42546408643954], [5.482832189217719, 51.42569987197066], [5.481701134004896, 51.42512287824205], [5.480852570727984, 51.425011785282805], [5.479796467440217, 51.425730865454604], [5.479899602895115, 51.42595749949821]]], ""type"": ""Polygon""}";51.42713619807547, 5.482925633185155
7;;Tuin;Parklaan22;heer Dubois;J. Bergmans;;1929;0;;;M.Kok, 2012;;1950.97309727;179.199539545589;"{""coordinates"": [[[5.498730905617777, 51.443572844229664], [5.499173441600958, 51.44378405151401], [5.499661604394745, 51.44342694308195], [5.499228517035258, 51.44323336522567], [5.498730905617777, 51.443572844229664]]], ""type"": ""Polygon""}";51.44350606773397, 5.499197506152871
9;;Buitenplaats;Kasteel Eckart;;In 1906 nieuw ontwerp D.F. Tersteeg;;1828;0;;;M.Kok, 2012;;33380.97083808;776.1514547721431;"{""coordinates"": [[[5.504095923168115, 51.46575946246801], [5.506927462770605, 51.466637781120305], [5.508049073928918, 51.4653822376837], [5.506405468854594, 51.46457703710578], [5.5057922196932925, 51.46514176694399], [5.505071186693181, 51.46489045222382], [5.504095923168115, 51.46575946246801]]], ""type"": ""Polygon""}";51.46560854963397, 5.506204590697466
13;;Park;Philips-van Lenneppark;;;Gemeente Eindhoven;1946;0;;;G.M.Andela, 2005;;220439.351935555;2510.39889296736;"{""coordinates"": [[[5.427530152127156, 51.44950109434207], [5.431149134408648, 51.44858160871148], [5.432147356561035, 51.44823316174502], [5.433529320737115, 51.447590499500336], [5.43473833122813, 51.446857874955185], [5.4350162443569525, 51.44635966918089], [5.432123762642688, 51.44499031987709], [5.432449815787354, 51.44461212355763], [5.431018198870318, 51.44400583365737], [5.430912528756847, 51.44393986073698], [5.431190715727179, 51.44369971142507], [5.429115874042627, 51.442476252524244], [5.428357072717775, 51.44205644592452], [5.427762424999671, 51.442692773640765], [5.428463482812646, 51.44295057399204], [5.428607428851268, 51.44288451081227], [5.429346956826275, 51.443208303988264], [5.429068801648457, 51.44349045745038], [5.4275705942149965, 51.44289087713362], [5.427734790987099, 51.44400702739867], [5.427974821927407, 51.444024946666815], [5.42826087175464, 51.44717457289843], [5.428076667352758, 51.448252266739004], [5.427530152127156, 51.44950109434207]]], ""type"": ""Polygon""}";51.44608830942615, 5.430472034918584
15;;Park;Villapark Tongerle;;W. Mignot;Gemeente Eindhoven;1955;0;;;G.M.Andela, 2005;;12842.14276387;549.557609782015;"{""coordinates"": [[[5.496057676441735, 51.44180448261734], [5.496245808976276, 51.441823901902225], [5.496540658011278, 51.44190004800564], [5.496810473091196, 51.44199385270077], [5.498614696196465, 51.44270345626241], [5.49911552450448, 51.44240120571134], [5.496780419391659, 51.44122769749979], [5.496730235898039, 51.44121598753019], [5.496041731777116, 51.441690843874916], [5.496057676441735, 51.44180448261734]]], ""type"": ""Polygon""}";51.44196039650703, 5.497523980158325
17;;Park;Hugo de Grootplein;Gemeente Eindhoven;F.J.Fontaine;Gemeente Eindhoven;1952;0;;;G.M.Andela, 2005;;15638.50763304;649.519794793086;"{""coordinates"": [[[5.439699611121479, 51.44202914083157], [5.440477341391537, 51.44231291314616], [5.440840404128293, 51.44183462974438], [5.441003640367181, 51.43978695666794], [5.440135887782733, 51.439954707348356], [5.43998043128297, 51.44175400971685], [5.439699611121479, 51.44202914083157]]], ""type"": ""Polygon""}";51.44104487535489, 5.4404595236641935
19;;Tuin;Villa de Driehoek;textielfabrikant A.C.Schellens;Karel P. C. de Bazel;;1916;0;;;M.Kok, 2012, 39;;6737.11770795;504.988482331686;"{""coordinates"": [[[[5.495042930649516, 51.44267331252209], [5.495856210567096, 51.441929887442434], [5.494392409244863, 51.441986111816426], [5.495042930649516, 51.44267331252209]]], [[[5.48153393878802, 51.43873646382704], [5.481738913229302, 51.43848895801762], [5.4820350453681925, 51.438160518205834], [5.481410723953487, 51.43803735535011], [5.481190617333917, 51.43832768046816], [5.481107262490764, 51.43850373877708], [5.48153393878802, 51.43873646382704]]]], ""type"": ""MultiPolygon""}";51.440653442072055, 5.489649712699606
24;Religie;Begraafplaats;St.Joris, Jorislaan 37 (huidige begraafplaats);;;;;;;;;;11491.18015938;430.73494156391206;"{""coordinates"": [[[5.490771995107746, 51.43093657296923], [5.4922591583755676, 51.43113825905204], [5.492416161383133, 51.430058916643226], [5.4910944362373, 51.429953251392455], [5.490771995107746, 51.43093657296923]]], ""type"": ""Polygon""}";51.43053389828446, 5.491641456334663
28;Religie;Begraafplaats;Woensel, Joodse begraafplaats;;;;1747;0;;;;;5014.076713904999;306.906358346268;"{""coordinates"": [[[5.4577438169600585, 51.45114828774335], [5.458216325415054, 51.45106310145774], [5.458266632956366, 51.45110493902717], [5.458463743922926, 51.45101991874108], [5.457571099596336, 51.45015983543014], [5.457080447036378, 51.450542761469585], [5.4577438169600585, 51.45114828774335]]], ""type"": ""Polygon""}";51.45071102869823, 5.457733901361202
29;Religie;Begraafplaats;Woensel, Jacob van Kampenweg;;;;;;;;;;18336.844311005;615.038735392941;"{""coordinates"": [[[5.454118605319073, 51.469068200198414], [5.454647863043341, 51.468441033090464], [5.4524173654224795, 51.46741653339887], [5.452199442787879, 51.46732479314257], [5.451386293466512, 51.467542726978714], [5.452001397704818, 51.468120400347686], [5.454080270837396, 51.46910923297109], [5.454118605319073, 51.469068200198414]]], ""type"": ""Polygon""}";51.46816802352417, 5.453070140238307
32;Religie;Begraafplaats;St.Martinus (huidige begraafplaats), t. Hofke;;;;1917;0;;;;;6098.760064755;313.495735749834;"{""coordinates"": [[[5.515015325646082, 51.44902642293239], [5.515973852282581, 51.44925130212242], [5.51653669522667, 51.4486362957778], [5.515546214966072, 51.44832425375936], [5.515015325646082, 51.44902642293239]]], ""type"": ""Polygon""}";51.448802620515224, 5.515764129129049
34;Religie;Begraafplaats;Stratum, Roostenhof;;;;1959;0;;;;;38091.054470435;832.819641652998;"{""coordinates"": [[[5.496871570961661, 51.40875801279778], [5.499790818888658, 51.40874275915814], [5.499279587611206, 51.40748418154073], [5.496577318422979, 51.40654556528636], [5.496491586370425, 51.408184932348405], [5.49689020828291, 51.408221954859094], [5.496871570961661, 51.40875801279778]]], ""type"": ""Polygon""}";51.407868600691096, 5.497931392788913
36;Religie;Begraafplaats;St.Catharina, tweede begraafplaats;;;;1857;0;1877;0;;;3519.829526885;253.14206415162903;"{""coordinates"": [[[5.481971089860127, 51.44095581567921], [5.482595222532115, 51.44096957545529], [5.482586020948144, 51.4402085408955], [5.482022765458853, 51.440185217892825], [5.481971089860127, 51.44095581567921]]], ""type"": ""Polygon""}";51.4405862741018, 5.482292854172589
38;Religie;Begraafplaats;St.Antonius Abt;;;;1500;0;;;;;5069.55061365;298.00905969656503;"{""coordinates"": [[[5.427157228157424, 51.48103688520827], [5.428031536089282, 51.4812327855182], [5.428099624122573, 51.48070835755874], [5.428236735131997, 51.48070117390309], [5.428207986782298, 51.480497843803846], [5.427288030798991, 51.48035190331271], [5.427157228157424, 51.48103688520827]]], ""type"": ""Polygon""}";51.48077460894433, 5.42767428671124
44;Overig;Buitenplaats;Wasven, kasteeltuin voormalig kasteel 't Hoffken;;;;1885;0;;;;;22975.51962343;670.3471091832411;"{""coordinates"": [[[5.513314325564359, 51.447269441015685], [5.511030834311667, 51.44731945512166], [5.5107734419331456, 51.44784294542195], [5.511549778855547, 51.44780406760285], [5.511688485979065, 51.44842226623734], [5.512160706997012, 51.44851689046998], [5.512084898063457, 51.44863112786383], [5.512130780319634, 51.44870718304027], [5.51226808871272, 51.448811679112694], [5.51316671143079, 51.44894389338897], [5.513348617663711, 51.448658305394], [5.513438884970758, 51.44826817393414], [5.513468174916662, 51.44784956856961], [5.51340611792657, 51.447431063079556], [5.513314325564359, 51.447269441015685]]], ""type"": ""Polygon""}";51.44796741433486, 5.5124130188836125
45;Overig;Park;Anne Frankplantsoen;Gemeente Eindhoven;D.F.Tersteeg;Gemeente Eindhoven;1930;0;;;G.M.Andela, 2005;Aangepast in 1970 vanwege de bouw kantoor Technische Dienst;12853.83010637;802.8399297468151;"{""coordinates"": [[[5.479332701097082, 51.432873385127124], [5.47928455793621, 51.432773535655954], [5.479158828496172, 51.43268944531052], [5.478978377794532, 51.4326382174452], [5.478743889024596, 51.43258275050596], [5.47850582645969, 51.43245213337091], [5.4783794134296615, 51.432214881919855], [5.478485707822539, 51.43190514941358], [5.478589861150325, 51.43166724162526], [5.478827012078895, 51.43134599035948], [5.478360519812014, 51.43113825883477], [5.477458623471918, 51.43200702628665], [5.47797288292283, 51.432315800057694], [5.4780213069248385, 51.432749794937536], [5.47787951225758, 51.433195828330575], [5.477585200153541, 51.43348144860973], [5.477718478254349, 51.43353485552685], [5.4780413133902846, 51.43324326754459], [5.478088921618103, 51.43326701351788], [5.478269498057113, 51.43318957874818], [5.478336035364285, 51.43316574353199], [5.478621030599452, 51.43298120543481], [5.478744795749171, 51.433034618651845], [5.478991799111473, 51.43287983776928], [5.479105957355647, 51.43288569279954], [5.479144017141176, 51.432891608751866], [5.479173066649743, 51.432957701113274], [5.4792193146983, 51.43325019024896], [5.479306586768102, 51.43331956683866], [5.479401998375888, 51.433274304326766], [5.479331100452686, 51.43321157455959], [5.479332701097082, 51.432873385127124]]], ""type"": ""Polygon""}";51.4323138251325, 5.478315709179976
52;Overig;Park;Stadswandelpark;Gemeente Eindhoven;D.F.Tersteeg;Gemeente Eindhoven;1928;0;1958;0;G.M.Andela, 2005;stuk oorspronkelijk behorend bij Stadswandelpark;3230.643652;273.99009374126604;"{""coordinates"": [[[5.484470159964951, 51.42788990797227], [5.4852360550106365, 51.42749922606973], [5.484267410477897, 51.42690297796886], [5.484470159964951, 51.42788990797227]]], ""type"": ""Polygon""}";51.42743070400362, 5.4846578751511625
55;;Tuin;Kloostertuin Mariënhage;;;;;;1860;0;Topografische kaart 1836-1842;Kloostertuin heeft plaats gemaakt voor villa Krayenhof;9547.02248796;409.247677000196;"{""coordinates"": [[[5.483292069604521, 51.438768320900394], [5.483527216354617, 51.438397119078395], [5.482560402592862, 51.4382694884081], [5.48178224726192, 51.43920002217357], [5.482753437169284, 51.43959164221258], [5.483292069604521, 51.438768320900394]]], ""type"": ""Polygon""}";51.43888420156791, 5.482662886127513
56;Defensie;Wal;;;;;1340;25;1583;0;Arts, 1994 (79, 137);;3699.49587785;941.6672316937231;"{""coordinates"": [[[5.4766953644408165, 51.44127310233555], [5.477066488208992, 51.441315624961476], [5.477616980719108, 51.441247869958076], [5.478096188541006, 51.44114740793195], [5.480068562412622, 51.440289678449815], [5.480274807069785, 51.44014702080647], [5.4806393555600526, 51.43976858520227], [5.481516294579999, 51.43874760520212], [5.481402046634839, 51.438704889148426], [5.480547938272049, 51.43972584998674], [5.4802404133327425, 51.44007569981154], [5.480006602623803, 51.44023027138763], [5.478067500213819, 51.44107310931056], [5.477628242470277, 51.44116937843903], [5.477094889491462, 51.44124425546791], [5.476726387952176, 51.441198614544014], [5.4766953644408165, 51.44127310233555]]], ""type"": ""Polygon""}";51.44027686748997, 5.479458448366519
59;Defensie;Wal;;;;;1340;25;1583;0;Arts, 1994 (79, 137);;2238.61339401;583.889682439317;"{""coordinates"": [[[5.482042790853816, 51.43807232311702], [5.482151298812664, 51.43809958450454], [5.482360017938565, 51.437825914797735], [5.4826636536905875, 51.43745109017232], [5.483024362860703, 51.437076218690834], [5.483793943061325, 51.43661776797941], [5.482832084009724, 51.43611318184931], [5.482756118592466, 51.43617864672779], [5.4836322496210546, 51.43662979313229], [5.482948134000214, 51.43701682491806], [5.4825779608078875, 51.43741548705869], [5.482253418202639, 51.437801030449315], [5.482042790853816, 51.43807232311702]]], ""type"": ""Polygon""}";51.43701956027144, 5.482943442340191
60;Defensie;Wal;;;;;1340;25;1583;0;Arts, 1994 (79, 137);;4395.80230346;1045.58852647505;"{""coordinates"": [[[5.482643544712728, 51.43602415184233], [5.481186895667816, 51.43544385331326], [5.480054820967825, 51.434474432521775], [5.479918117902367, 51.4346101015042], [5.479690470531233, 51.434931348209766], [5.4794003459823, 51.43540604020266], [5.479012993109466, 51.4357844900393], [5.478055640074197, 51.43655222953696], [5.478164194192312, 51.43660565523478], [5.479104422604374, 51.435837928369864], [5.479543056957636, 51.43541662989423], [5.479816065187684, 51.43494551787201], [5.480089349631362, 51.434613532595144], [5.480323821871032, 51.43484165851454], [5.481124237710311, 51.43550454957893], [5.482592287545612, 51.43607770523598], [5.482643544712728, 51.43602415184233]]], ""type"": ""Polygon""}";51.43548234206761, 5.480074376244545
61;Defensie;Wal;;;;;1340;25;1583;0;Arts, 1994 (79, 137);;287.719558335;82.7457501560676;"{""coordinates"": [[[5.481175241951842, 51.43855973728935], [5.481601663161342, 51.43866879253099], [5.48166240974634, 51.43860215156619], [5.481228358332954, 51.43848358999629], [5.481175241951842, 51.43855973728935]]], ""type"": ""Polygon""}";51.438577572713406, 5.481413951511238
65;;Park;Sportpark Bennekel;Gemeente Einhoven;P.Ramp en M.Boersma;;1975;0;;0;G.Andela, Licht op Groen blz 81;zandwinplaats;248985.174803745;3069.9473738722904;"{""coordinates"": [[[5.447273996230592, 51.41562943653933], [5.447274241751284, 51.41599247260054], [5.4522000476194314, 51.416885611295655], [5.4527569637398985, 51.416414181739974], [5.455271690656554, 51.416873902127485], [5.4615900447895145, 51.41695689164071], [5.461970122842296, 51.417731922493246], [5.464717974377657, 51.41719592037172], [5.464404320064558, 51.41581829489587], [5.46338996434713, 51.41595206076203], [5.461126609046228, 51.416003478012335], [5.46027058382363, 51.415384971015534], [5.458780854553159, 51.415337300534695], [5.45786762835706, 51.415436703857864], [5.45668278723959, 51.41552394628758], [5.4560319334630325, 51.415492405346406], [5.455046501848562, 51.414697493734074], [5.4541632861098375, 51.41477717791996], [5.453435262189483, 51.414991638020375], [5.453064030051458, 51.414859764434695], [5.452498038757063, 51.41446456298836], [5.451851416545286, 51.414317779251284], [5.450756524979009, 51.413808409066846], [5.449541581441168, 51.413445473909135], [5.4482404163730385, 51.41323667735493], [5.447273996230592, 51.41562943653933]]], ""type"": ""Polygon""}";51.41574448285443, 5.454818134912287
68;;Park;Philips de Jonghpark;;D.F.Tersteeg;Gemeente Eindhoven;1920;0;;0;;In 1920  aan de stad geschonken door Anton Philips;271577.37172145;2148.31309166279;"{""coordinates"": [[[5.442374778038554, 51.46118940883986], [5.448130705471728, 51.45657394051214], [5.445563398003833, 51.45419926315927], [5.437890304045942, 51.4569929562046], [5.442374778038554, 51.46118940883986]]], ""type"": ""Polygon""}";51.4574098049212, 5.443182817431082
69;;Park;;;;;1950;10;1990;20;;;28895.281531624998;744.326619788041;"{""coordinates"": [[[5.4545834719889035, 51.45159989991443], [5.455800124996854, 51.45067166945919], [5.456389221521296, 51.45008864851792], [5.456388897049792, 51.449874605281444], [5.456388680738325, 51.44973191038805], [5.454694023715268, 51.44913834187629], [5.4545231304924595, 51.44940004875241], [5.453590781370052, 51.449519497449415], [5.453877636636804, 51.45047063588092], [5.454182089966995, 51.4504347867633], [5.4545834719889035, 51.45159989991443]]], ""type"": ""Polygon""}";51.45018033272385, 5.454967456276969
71;Religie;Begraafplaats;Strijp;;;;1402;;1909;10;KATTENSTAART, 1979, p. 32;Tot 1870 was dit kerkhof het enige in Strijp;2722.7653068450004;239.666378493692;"{""coordinates"": [[[5.455905146453837, 51.441555877469234], [5.45688505606616, 51.44154043015928], [5.45689394267173, 51.44113017568766], [5.456827155792021, 51.441005356763725], [5.456264759197946, 51.441169722572056], [5.456324689977079, 51.44133360884945], [5.455902344884932, 51.44138023513521], [5.455905146453837, 51.441555877469234]]], ""type"": ""Polygon""}";51.441341295084136, 5.456497421156463
72;Defensie;Legerplaats;;;;;;0;;0;;;46089.51443712;1075.84855926657;"{""coordinates"": [[[5.4005178273971755, 51.45696906761658], [5.398905902635633, 51.45797990468212], [5.397905640542128, 51.45861105055595], [5.396823118303561, 51.45928546361135], [5.396545522510546, 51.45946980390513], [5.396225856264529, 51.4595908712382], [5.396127517187073, 51.459701090835075], [5.397024000753369, 51.46017595740555], [5.397239790346715, 51.46029597301689], [5.397611221798916, 51.46034520809783], [5.398516277629286, 51.459680075593255], [5.401492714981101, 51.45747298913408], [5.4013355008242065, 51.45732274879741], [5.400710437923776, 51.45691432199613], [5.4005178273971755, 51.45696906761658]]], ""type"": ""Polygon""}";51.45869907754338, 5.398829275512702
73;Defensie;Legerplaats;;;;;;0;;0;;;20320.1840565;602.235590445017;"{""coordinates"": [[[5.397130672432283, 51.46992304205276], [5.398761382709331, 51.47088826871791], [5.400707495068347, 51.47045614030314], [5.399053133591326, 51.46946187375703], [5.397130672432283, 51.46992304205276]]], ""type"": ""Polygon""}";51.47018062452344, 5.3989159859422164
76;Defensie;Legerplaats;;;;;;0;;0;;;39.023359695;174.215195740326;"{""coordinates"": [[[5.433977897766674, 51.46187321392984], [5.4339673218924975, 51.46187789588809], [5.4346735274557805, 51.462519772382066], [5.433977897766674, 51.46187321392984]]], ""type"": ""Polygon""}";51.46209029406666, 5.434206249038318
77;Defensie;Legerplaats;;;;;;0;;0;;;7744079.09529519;15747.4062080681;"{""coordinates"": [[[5.400494548221408, 51.43349398619847], [5.394524832812476, 51.43469237630372], [5.394103792529525, 51.4350193391713], [5.39195170157649, 51.43705814686462], [5.391552553665486, 51.437388560202194], [5.390770155733058, 51.43686114186605], [5.389035134301215, 51.437494915026235], [5.387857603377922, 51.44177154724771], [5.387170030636571, 51.44407986744151], [5.3819419531218164, 51.443361447334496], [5.3773085977059605, 51.44278410912447], [5.379157114202191, 51.43676912760762], [5.3763909577215605, 51.43719250344023], [5.373476047493544, 51.43766785644021], [5.373244272521783, 51.437791865242275], [5.371504505900181, 51.4389423606107], [5.37081816591942, 51.43886062101133], [5.367981870987627, 51.43845748776082], [5.367803489060977, 51.43839025928346], [5.367189706763173, 51.43794284073697], [5.366953870550369, 51.437743027157836], [5.366794122408228, 51.43758127803856], [5.366734469187199, 51.4371009853583], [5.362555651251301, 51.436595870559415], [5.3625705654466245, 51.437161899165744], [5.358295794292367, 51.43712133116635], [5.358740054848765, 51.43863401280055], [5.35974377329686, 51.44009688120092], [5.360332934460576, 51.44144884992984], [5.360517851011624, 51.44217047089066], [5.360666949617485, 51.44274409652354], [5.362304807836856, 51.44278973903136], [5.362227470077468, 51.444501821792194], [5.3624155336589245, 51.44671105397137], [5.368461190204557, 51.447418464492586], [5.3677339056867925, 51.45027717215592], [5.362432538079275, 51.44890426794335], [5.361579882892668, 51.45046821460557], [5.3582110132191465, 51.45306288413427], [5.36257910916236, 51.453632179243], [5.367957476148015, 51.45431097792472], [5.370412298446478, 51.454915780520246], [5.372850035445089, 51.45554465588589], [5.374339856109672, 51.45587447134197], [5.374882293629679, 51.455957767013025], [5.375481841236384, 51.456017283536134], [5.375938638532393, 51.4560648925767], [5.376309795242273, 51.45607681787333], [5.3766999842088135, 51.45608874454847], [5.377099688211221, 51.45611256092804], [5.377270979708563, 51.45617203160193], [5.3774708163527025, 51.45626123255388], [5.377565961543698, 51.45636826197702], [5.377623040042301, 51.45648123341686], [5.3776515675356364, 51.45659420257567], [5.377594443606375, 51.456695273839195], [5.375753672028258, 51.45850740272911], [5.374809770794485, 51.45941870580024], [5.376222897523306, 51.46100435367135], [5.377131891299693, 51.46408579145567], [5.38132087660823, 51.46322118574566], [5.38537574163267, 51.462341353825714], [5.386384664412596, 51.462662426551795], [5.3949603088870495, 51.459466113191], [5.39568223514609, 51.45953052766984], [5.396185151034232, 51.459521517984285], [5.400329418092019, 51.456974977021595], [5.400957823719836, 51.456718339576106], [5.40221074686839, 51.45603996922407], [5.402658288555575, 51.455776550770715], [5.403386006578073, 51.45550835433857], [5.405821322266743, 51.45372302481686], [5.406338810758928, 51.45348930639147], [5.4135866372147605, 51.448545694741426], [5.413483349084748, 51.4477979743656], [5.417536545932521, 51.44448018107404], [5.418354054631617, 51.44285986392504], [5.411795135140448, 51.44139953675438], [5.40602813803028, 51.437969602463625], [5.40414181518436, 51.43566414554944], [5.402448435360359, 51.4345439936196], [5.4014192079070735, 51.43327876790788], [5.400494548221408, 51.43349398619847]]], ""type"": ""Polygon""}";51.44792489038567, 5.387561690036553
