Dag;Van tot datum;Tijden Van;Tijden tot;Weeknummer;Evenement;locatie
zondag;19-06-2016;13:00;18:00;24;Swan Market;Vredenburg
zondag;19-06-2016;11:00;16:30;24;Utrechtse Wielerweekend;Maliebaan
zaterdag;25-06-2016 t/m 26-06-2016;15:00;23:00;25;40up Zomerfestival;Botanische Tuinen
donderdag;23-06-2016 t/m 25-06-2016;21:00;22:00;25;Leve de liefde;Hoge Woerd
woensdag;22-06-2016;14:00;23:55;25;Nationale Haringpartij;Kasteel de Haar
donderdag;23-06-2016 t/m 30-06-2016;12:00;18:00;25;Festival Bombarie;Jaarbeurs
vrijdag;24-06-2016 t/m 26-06-2016;12:00;24:000;25;Lepeltje Lepeltje;Park Lepelenburg
donderdag;23-06-2016;08:00;00:00;25;Bruiloft FC Donderstraat;park achter FC Donderstraat
donderdag;23-06-2016;13:00;16:00;25;Golden Oldies Smaragdplein;Smaragdplein
donderdag;23-06-2016;20:30;23:00;25;Las Nueve Open Air Tango;Korte Minrebroederstraat
zaterdag;25-06-2016 t/m 26-06-2016;09:00;18:00;25;Braderie WKC Kanaleneiland;Hammerskjoldhof
zondag;26-06-2016;09:00;18:00;25;Ladies Run;Berlijnplein
vrijdag;24-06-2016;20:00;22:30;25;Utrecht Skate Parade;Lucasbolwerk
zaterdag;25-06-2016;12:00;18:00;25;Le Bazarre;Mariaplaats
zaterdag;25-06-2016;11:00;18:00;25;Midsummer Twijnstraat;Twijnstraat
zaterdag;25-06-2016;19:30;22:30;25;Midzomerconcert;Maximapark
zaterdag;25-06-2016;17:00;23:00;25;Stadsbarbecue Midzomergracht;Domplein
zondag;26-06-2016;13:00;19:00;25;activiteitendagen voor de parkbezoekers;Griftpark
zondag;26-06-2016;13:00;18:00;25;Bewoners samen in beweging door cultuur, dans en muziek;Tolsteegplantsoen
zondag;26-06-2016;09:30;18:00;25;Hondadag 2016;Voorveldselaan
zondag;26-06-2016;13:00;17:00;25;Lazy Sunday Afternoons;Hoge Woerd
zondag;26-06-2016;13:00;21:00;25;Midzomergracht Parkdag;Griftpark
zondag;26-06-2016;11:00;17:00;25;Platen en CD Beurs;Janskerkhof
vrijdag;24-06-2016;20:00;01:00;25;Party Alley;Jacobskerkhof
zaterdag;02-07-2016;12:00;23:00;26;de Beschaving;Botanische Tuinen
zaterdag;02-07-2016;12:00;23:00;26;Zomerkriebels;Papendorp
vrijdag;30-06-2016 t/m 03-07-2016;10:00;20:00;26;Exposure;Oudenoord
vrijdag;01-07-2016 t/m 03-07-2016;16:00;04:00;26;SHOUT 2016;Olympos
donderdag;30-06-2016;20:30;23:00;26;Las Nueve Open Air Tango;Korte Minrebroederstraat
zaterdag;02-07-2016;12:00;23:00;26;Roots in the Park Festival;Julianapark
vrijdag;01-07-2016;13:00;17:00;26;Expeditie Robinson;Park Transwijk
vrijdag;01-07-2016 t/m 02-07-2016;17:00;23:00;26;Festival du Vélo;Korte Minrebroederstraat
vrijdag;01-07-2016;18:00;00:00;26;Huislustrum Justus van Effenstraat;Justus van Effenstraat
zondag;03-07-2016;06:30;18:00;26;Tour d'Utrecht 2016;Jaarbeurs
vrijdag;01-07-2016;20:00;22:30;26;Utrecht Skate Parade;Lucasbolwerk
zaterdag;02-07-2016;16:00;23:00;26;Biton Open Air;Zocherplantsoen
zaterdag;02-07-2016;11:00;18:00;26;Braderie WKC Plantage;Plantage
zaterdag;02-07-2016 t/m 03-07-2016;14:00;21:00;26;Colour your Wood;Prinses Christinalaan
zaterdag;02-07-2016;10:00;20:30;26;Pasar Molen;Molenerf de Ster
zondag;03-07-2016;11:00;18:00;26;De Streekmarkt;Korte Minrebroederstraat
zondag;03-07-2016;12:30;18:30;26;Schimmelpleinfestival;Schimmelplein
zondag;03-07-2016;09:00;16:00;26;Vlooienmarkt Gloriantdreef;Gloriantdreef
zondag;03-07-2016;10:00;13:00;26;Vrouwentriathlon Utrecht;t Lint
zondag;10-07-2016 t/m 18-07-2016;11:00;00:00;27;Lustrumterrein: Don Quichot;Overste den Oudenlaan
dinsdag;05-07-2016;12:00;00:00;27;Afscheidsfeestje groep 8 St. Dominicusschool;Händelstraat 
vrijdag;08-07-2016 t/m 13-07-2016;13:00;00:00;27;28e Maliebaan Festival;Maliebaan
vrijdag;08-07-2016 t/m 10-07-2016;15:00;00:00;27;De Buurtcamping Majellapark;Majellapark
vrijdag;08-07-2016 t/m 10-07-2016;15:00;00:00;27;De Buurtcamping Noordse Park;Noordse Park
vrijdag;08-07-2016 t/m 10-07-2016;15:00;00:00;27;De Buurtcamping Park de Gagel;Park de Gagel
woensdag;06-07-2016;16:00;20:00;27;Lustrumcantus;Liesboschpark
woensdag;06-07-2016;17:30;22:00;27;Personeels bbq;Mariaplaats
donderdag;07-07-2016;16:00;23:00;27;Diploma-uitreiking;Vogelsanglaan
donderdag;07-07-2016;;;27;Filmopnamen Hoe het zou kunnen zijn;Amsterdamsestraatweg
donderdag;07-07-2016;20:30;23:00;27;Las Nueve Open Air Tango;Korte Minrebroederstraat
vrijdag;08-07-2016;18:00;00:00;27;030 Borrel JKH Noord-West;Janskerkhof
zaterdag;09-07-2016;11:00;18:00;27;Braderie WKC Rijnbaan;Marshalllaan
zondag;10-07-2016;12:00;17:00;27;Fc Utrecht Open Dag 2016;Galgenwaard
zaterdag;09-07-2016;09:00;21:00;27;Sportdag Welgelegen Ontmoet;Ravellaan
vrijdag;08-07-2016;20:00;22:30;27;Utrecht Skate Parade;Lucasbolwerk
zaterdag;09-07-2016;09:00;22:00;27;Intocht USC;Domplein
zaterdag;09-07-2016;09:00;22:00;27;Intocht USC;Janskerkhof
zaterdag;09-07-2016 t/m 10-07-2016;10:00;01:00;27;Tuindorp Camping;Willem de Zwijgerplantsoen
zondag;10-07-2016;13:00;18:00;27;Bewoners samen in beweging door cultuur, dans en muziek;Tolsteegplantsoen
zondag;10-07-2016;10:00;17:00;27;Braderie Piekenkermis;Burgemeester Reigerstraat
zondag;10-07-2016;09:00;13:00;27;Máximapark Seizoenslopen;Maximapark
zondag;10-07-2016;09:30;14:00;27;Triathlon Utrecht;Strijkviertel
zondag;10-07-2016;15:00;16:00;27;Zomerprogramma Podium Hoge Woerd;Hoge Woerd
maandag;11-07-2016 t/m 13-07-2016;06:00;23:00;28;Filmopnamen Sense8;Rijksstraatweg
dinsdag;12-07-2016 t/m 13-07-2016;09:00;13:00;28;Vakantiebijbelfeest Zuilen;Muiderslotplantsoen
dinsdag;12-07-2016;11:00;16:00;28;Sportdag KOKO;Kortland
dinsdag;12-07-2016;12:00;16:00;28;Filmopnames IJs Venezia;Oudegracht
woensdag;13-07-2016;;;28;Filmopnamen Hoe het zou kunnen zijn;Amsterdamsestraatweg
donderdag;14-07-2016;11:00;00:00;28;Eindactiviteit U.A.V.;Cambridgelaan
donderdag;14-07-2016;20:30;23:00;28;Las Nueve Open Air Tango;Korte Minrebroederstraat
donderdag;14-07-2016;10:00;20:00;28;Platen en CD Beurs;Vredenburg
vrijdag;15-07-2016;20:00;22:30;28;Utrecht Skate Parade;Lucasbolwerk
zaterdag;16-07-2016;11:00;17:00;28;Platen en CD Beurs;Mariaplaats
zondag;17-06-2016;13:00;17:00;28;A Lazy Sunday Afternoon;Park Lepelenburg
zondag;17-07-2016;13:00;18:00;28;Swan Market;Vredenburg
vrijdag;22-07-2016 t/m 07-08-2016;14:00;02:00;29;Theaterfestival de Parade;Moreelsepark
vrijdag;22-07-2016 t/m 07-08-2016;14:00;02:00;29;Theaterfestival de Parade;Park Nieuweroord
zaterdag;23-07-2016;12:00;23:00;29;De Leuke Festival;Strand Oog in Al
donderdag;21-07-2016;20:30;23:00;29;Las Nueve Open Air Tango;Korte Minrebroederstraat
vrijdag;22-07-2016;12:00;22:30;29;Concert van de LYWB & CYM Dance Band;Park Lepelenburg
zondag;24-07-2016;14:00;23:00;29;Lustrum USR Triton;Verlengde Hoogravenseweg
vrijdag;22-07-2016;20:00;22:30;29;Utrecht Skate Parade;Lucasbolwerk
dinsdag;26-07-2016;12:00;18:00;30;Lustrum USR Triton;Verlengde Hoogravenseweg
woensdag;27-07-2016;18:00;23:00;30;Buurtdiner RestoVanHarte en concert Ricciotti ensemble;Makassarstraat
vrijdag;29-07-2016 t/m 30-07-2016;15:00;22:00;30;Festival Vreugde;Berlijnplein
donderdag;28-07-2016;20:30;23:00;30;Las Nueve Open Air Tango;Korte Minrebroederstraat
vrijdag;29-07-2016;20:00;22:30;30;Utrecht Skate Parade;Lucasbolwerk
zondag;331-07-2016;13:00;17:00;30;Lazy Sunday Afternoons;Hoge Woerd
zondag;31-07-2016;11:00;17:00;30;Platen en CD Beurs;Janskerkhof
donderdag;04-08-2016;20:30;23:00;31;Las Nueve Open Air Tango;Korte Minrebroederstraat
vrijdag;05-08-2016;20:00;22:30;31;Utrecht Skate Parade;Lucasbolwerk
zaterdag;06-08-2016;15:00;20:30;31;Rubberboot Missie;Griftpark
zondag;07-08-2016;11:00;18:00;31;De Streekmarkt;Mariaplaats
zondag;07-08-2016;09:00;16:00;31;Vlooienmarkt Gloriantdreef;Gloriantdreef
zondag;07-08-2016;12:00;16:00;31;Perron Plantaardig;Berlijnplein
donderdag;11-08-2016;20:30;23:00;32;Las Nueve Open Air Tango;Korte Minrebroederstraat
vrijdag;12-08-2016 t/m 14-08-2016;19:00;00:00;32;Buurtfeest Kockstraat;Kockstraat
vrijdag;12-08-2016;20:00;22:30;32;Utrecht Skate Parade;Lucasbolwerk
zondag;14-08-2016 t/m 18-08-2016;09:00;23:00;32;UIT-week C.S. Veritas;Hieronymusplantsoen
zondag;14-08-2016;13:00;18:00;32;Bewoners samen in beweging door cultuur, dans en muziek;Tolsteegplantsoen
zondag;14-08-2016 t/m 18-08-2016;12:00;23:00;32;UIT-Dagen;Janskerkhof
zondag;14-08-2016 t/m 18-08-2016;12:00;23:00;32;UIT-Dagen;Wilhelminapark
zondag;14-08-2016 t/m 18-08-2016;18:00;21:00;32;Utrechtse Introductietijd (UIT) van Unitas S.R.;Lucasbolwerk
maandag;15-08-2016 t/m 19-08-2016;10:00;17:00;33;KinderVakantieWeek;Mauritspark
dinsdag;16-08-2016;15:00;23:00;33;Beachborrel en Barbecue;Verlengde Hoogravenseweg
donderdag;18-08-2016;18:00;21:00;33;Beachborrel en Barbecue;Verlengde Hoogravenseweg
maandag;15-08-2016 t/m 19-08-2016;10:00;23:00;33;Utrechtse Introductie Tijd m.b.t. U.V.S.V./N.V.V.S.U;Drift
woensdag;18-08-2016 t/m 21-08-2016;16:00;01:00;33;Pluk de Nacht Open Air Filmfestival;Europalaan
maandag;15-08-2016 t/m 18-08-2016;10:00;20:00;33;Stand Studentenroeivereniging tijdens de UIT;Janskerkhof
maandag;15-08-2016;09:00;17:00;33;UIT 2016;Janskerkhof
maandag;15-08-2016 t/m 18-08-2016;12:00;23:00;33;UIT-dagen;Zocherplantsoen
maandag;15-08-2016 t/m 17-08-2016;12:00;23:00;33;Chillplek - Utrechtse Introductie Tijd;neude
maandag;15-08-2016;17:00;18:00;33;Singelparade;Park Lepelenburg
maandag;15-08-2016;11:30;14:00;33;Lunches tijdens de UIT 2016;Wilhelminapark
maandag;16-08-2016;12:30;14:30;33;Lunches tijdens de UIT 2016;Park Lepelenburg
maandag;17-08-2016;11:00;13:00;33;Lunches tijdens de UIT 2016;Botanische Tuinen
maandag;18-08-2016;12:00;14:00;33;Lunches tijdens de UIT 2016;Griftpark
maandag;15-08-2016;07:00;17:00;33;Crazy 030 UIT 2016;Lepelenburg
maandag;15-08-2016;07:00;17:00;33;Crazy 030 UIT 2016;Mariaplaats
maandag;15-08-2016;07:00;17:00;33;Crazy 030 UIT 2016;Domplein
maandag;15-08-2016;07:00;17:00;33;Crazy 030 UIT 2016;Lange Nieuwstraat
maandag;15-08-2016;07:00;17:00;33;Crazy 030 UIT 2016;Weerdsingel
maandag;15-08-2016 t/m 19-08-2016;09:00;16:00;33;Kindervakantieweek Vleuten;Hindersteinlaan
woensdag;17-08-2016;09:00;17:00;33;Kindervakantie3daagse Veldhuizen De Balije;Bouwspeeltuin de Balije
dinsdag;16-08-2016;11:00;17:30;33;N.S.U. & SPIN UIT-2016;Willibrordplein
dinsdag;16-08-2016;10:00;17:00;33;UIT 2016 (tc uithof);Janskerkhof
dinsdag;16-08-2016 t/m 17-08-2016;10:30;17:00;33;UIT-stand Unipartners/AIESEC;Janskerkhof
dinsdag;16-08-2016 t/m 17-08-2016;09:00;14:00;33;Vakantie Bijbel Club;Amaliapark
dinsdag;16-08-2016;14:30;18:00;33;Playground;Griftpark
woensdag;17-08-2016;12:00;17:00;33;Student Event;Botanische Tuinen
dinsdag;16-08-2016;13:00;15:00;33;Utrecht spreekt UIT;Park Lepelenburg
dinsdag;16-08-2016;09:30;14:30;33;UIT clinics van SPIN en USWV De Domrenner;Wilhelminapark
woensdag;17-08-2016;15:30;20:30;33;UIT Navigators Studenten Vereniging Utrecht Barbecue;Wilhelminapark
donderdag;18-08-2016;12:00;21:30;33;UIT Festival;Griftpark
woensdag;17-08-2016;14:00;20:00;33;STRTFSTVL berlijnplein;Berlijnplein
vrijdag;19-08-2016;17:00;20:30;33;Het Glazen Circus presenteert….;Berlijnplein + route
donderdag;18-08-2016;20:30;23:00;33;Las Nueve Open Air Tango;Korte Minrebroederstraat
vrijdag;19-08-2016;20:00;22:30;33;Utrecht Skate Parade;Lucasbolwerk
zaterdag;20-08-2016;11:00;17:00;33;Platen en CD Beurs;Mariaplaats
zaterdag;20-08-2016;15:00;01:00;33;Straatfeest s'Jacoblaan;Dr. H. Th. s' Jacoblaan
zaterdag;20-08-2016;11:00;20:00;33;Utrecht Made Market;Prinses Beatrixlaan
zondag;21-08-2016;13:00;17:00;33;A Lazy Sunday Afternoon;Park Lepelenburg
zondag;21-08-2016;11:00;18:00;33;Kinderspeelmiddag;Julianapark
maandag;15-08-2016 t/m 18-08-2016;08:00;19:00;33;UIT Internationale verenigingen;Janskerkhof
vrijdag;26-08-2016;19:00;00:00;34;Het Glazen Circus presenteert….;terrein tussen Hofstede Terweide en Berlijnplein
zondag;28-08-2016;14:00;16:00;34;Het Glazen Circus presenteert….;Berlijnplein + route
zondag;28-08-2016;14:00;16:00;34;Het Glazen Circus presenteert….;amaliapark
vrijdag;26-08-2016 t/m 28-08-2016;14:00;00:00;34;Foodfestival vorkje prik;Berlijnplein
vrijdag;26-08-2016 t/m 28-08-2016;14:00;00:00;34;Festival Strand;Haarrijnseplas
donderdag;25-08-2016;20:30;23:00;34;Las Nueve Open Air Tango;Korte Minrebroederstraat
zondag;28-08-2016;10:00;18:00;34;Leidsche Rijn Festival;Amaliapark
donderdag;28-08-2016;09:30;17:00;34;HBA Sportdag introductieweek;Columbuslaan
vrijdag;26-08-2016;20:00;22:30;34;Utrecht Skate Parade;Lucasbolwerk
zaterdag;27-08-2016;08:00;17:00;34;Kleedjes Rommelmarkt Bomenbuurt;Ondiep
zaterdag;27-08-2016;10:00;17:00;34;Braderie Vleuten 2016;Hindersteinlaan
zaterdag;27-08-2016;10:00;17:00;34;Braderie Vleuten 2016;Dorpsstraat
zaterdag;27-08-2016;10:00;17:00;34;Braderie Vleuten 2016;Pastoor Ohllaan
zaterdag;27-08-2016;14:00;01:00;34;buurt barbecue;Moliërelaan
zaterdag;27-08-2016;10:00;18:00;34;Kampong Kick Off;Laan van Maarschalkerweerd
zaterdag;27-08-2016;17:00;00:00;34;Buurtfeest Tussen Spoor & Singel;Hugo de Grootstraat
zondag;28-08-2016;09:00;19:00;34;Ronde van Midden nederland;Orteliuslaan
zondag;28-08-2016;13:00;18:00;34;Bewoners samen in beweging door cultuur, dans en muziek;Tolsteegplantsoen
zondag;28-08-2016;14:00;20:00;34;Het Utrechts Mosselfestival;Lucasbolwerk
zondag;28-08-2016;14:00;20:00;34;Het Utrechts Mosselfestival;Lange Jufferstraat
zondag;28-08-2016;13:00;17:00;34;Lazy Sunday Afternoons;Hoge Woerd
zondag;28-08-2016;11:00;17:00;34;Platen en CD Beurs;Janskerkhof
zondag;28-08-2016;13:00;18:00;34;Swan Market;Vredenburg
zondag;28-08-2016;11:00;18:00;34;Zolo 10 jarig bestaan;Molenerf de Ster
zondag;28-08-2016;16:00;22:00;34;Buurt BBQ Riesenberg/Malberg;Riesenberg & Malberg (het speeltuintje)
zaterdag;03-09-2016;12:00;23:00;35;Lief Festival 2016;Strijkviertel
vrijdag;02-09-2016 t/m 11-09-2016;13:00;02:00;35;Showmans Fair;Berlijnplein
donderdag;01-09-2016;20:30;23:00;35;Las Nueve Open Air Tango;Korte Minrebroederstraat
donderdag;01-09-2016;12:00;15:00;35;Opening kruispunt Adriaen van Ostadelaan;Adriaen van Ostadelaan
donderdag;02-09-2016 t/m 04-09-2016;14:00;00:00;35;Festival Dorst;Griftpark
zondag;04-09-2016 t/m 18-09-2016;10:00;21:30;35;Molman;Zocherplantsoen
vrijdag;02-09-2016 t/m 03-09-2016;11:00;01:00;35;Buurtfeest buurtvereniging Hoogelanden;Hoogstraat
vrijdag;02-09-2016;20:00;22:30;35;Utrecht Skate Parade;Lucasbolwerk
vrijdag;02-09-2016;16:00;22:00;35;Introductie 2016-2017;Ina Boudier-Bakkerlaan
zaterdag;03-09-2016 t/m 04-09-2016;03:10;18:00;35;Uitmarkt Leidsche Rijn;WKC Vleuterweide
zaterdag;03-09-2016;11:00;16:00;35;De Sociale Buurtmarkt Overvecht;Schooneggendreef 27
zaterdag;03-09-2016;13:00;17:00;35;Bollywood feest;Lange Nieuwstraat
zondag;04-09-2016;12:00;20:00;35;Uitfeest 2016;Korte Minrebroederstraat
zondag;04-09-2016;12:00;20:00;35;Uitfeest 2016;Minrebroederstraat
zondag;04-09-2016;12:00;20:00;35;Uitfeest 2016;Schoutenstraat
zondag;04-09-2016;12:00;20:00;35;Uitfeest 2016;Neude
zondag;04-09-2016;12:00;20:00;35;Uitfeest 2016;Korte Minrebroederstraat
zondag;04-09-2016;12:00;20:00;35;Uitfeest 2016;Lange Nieuwstraat
zondag;04-09-2016;12:00;20:00;35;Uitfeest 2016;Vismarkt
zondag;04-09-2016;12:00;20:00;35;Uitfeest 2016;Kloksteeg
zondag;04-09-2016;12:00;20:00;35;Uitfeest 2016;Domplein
zondag;04-09-2016;12:00;20:00;35;Uitfeest 2016;Oudegracht
zondag;04-09-2016;13:00;20:00;35;Run for KiKa Estafette Finish;Botanische Tuinen
zondag;04-09-2016;11:00;18:00;35;Braderie Vasco da Gamalaan;Vasco da Gamalaan
zondag;04-09-2016;11:00;18:00;35;De Streekmarkt;Mariaplaats
zondag;04-09-2016;09:00;13:00;35;Utrecht Urban Culture Run;Stadsplateau en route
zondag;04-09-2016;13:00;15:30;35;Voorlees Festival;Park de Watertoren
zondag;04-09-2016;15:00;20:00;35;Terras event Restaurant De Rechtbank;Korte Nieuwstraat
;06-09-2016 t/m 17-09-2016;nvt;;35;Nationale Sportweek;Korte Minrebroederstraat
zaterdag;10-09-2016;12:00;23:00;36;Smeerboel;Papendorp
maandag;05-09-2016;15:30;17:30;36;Opening Academisch Jaar;Domplein
vrijdag;09-09-2016 t/m 11-09-2016;13:00;23:00;36;Utrecht Kookt;Park Transwijk
woensdag;047-09-2016;08:00;18:00;36;Filmopnames T-Rex Naturalis;Janskerkhof
zaterdag;10-09-2016;17:00;01:00;36;Flowing Lights;Haarrijnseplas
donderdag;08-09-2016;20:30;23:00;36;Las Nueve Open Air Tango;Korte Minrebroederstraat
zondag;11-09-2016;17:00;01:00;36;The Color Run;Haarrijnseplas
vrijdag;09-09-2016;16:00;00:00;36;Schrijf-Schrijf 20 jaar;Oudegracht aan de Werf
vrijdag;09-09-2016;20:00;22:30;36;Utrecht Skate Parade;Lucasbolwerk
vrijdag;10-09-2016;16:30;18:30;36;IBB BBQ Party;Ina Boudier-Bakkerhof
zaterdag;10-09-2016;10:00;17:00;36;Open Monumentendag Utrecht;Domplein
zaterdag;10-09-2016;15:00;21:00;36;Buurt Barbecue;WKC Terwijde 
zaterdag;10-09-2016;10:00;16:00;36;Happening Hoograven 2016;Tolsteegplantsoen
zaterdag;10-09-2016 t/m 11-09-2016;11:00;18:00;36;Burenmarkt;Hof Ter Weydeweg
zaterdag;10-09-2016;10:00;17:00;36;Open Monumentendag Utrecht;Binnenstad
zaterdag;10-09-2016;10:30;19:00;36;Filmopnamen voor het Oranjefonds;Simon Stevinstraat
zondag;11-09-2016;13:00;18:00;36;Bewoners samen in beweging door cultuur, dans en muziek;Tolsteegplantsoen
zondag;11-09-2016;13:00;20:00;36;ZON Festival;Prinses Beatrixlaan
zondag;11-09-2016;12:00;23:00;36;Kade Festival;Oosterkade 
zondag;11-09-2016;12:00;23:00;36;Kade Festival;Westerkade
zondag;11-09-2016;13:00;20:00;36;Markt om de Hoek;Oosterspoorbaan
zondag;11-09-2016;00:00;16.45;36;Willibrordprocessie (demonstratie);Rozenstraat en route
zaterdag;17-09-2016;15:00;01:00;37;IBB-Fest;Ina Boudier-Bakkerlaan
donderdag;15-09-2016;20:30;23:00;37;Las Nueve Open Air Tango;Korte Minrebroederstraat
vrijdag;16-09-2016;17:00;00:00;37;Personeelsfeest AxionContinu;Beneluxlaan
donderdag;15-09-2016;10:00;20:00;37;Platen en CD Beurs;Vredenburg
vrijdag;16-09-2016;20:00;22:30;37;Utrecht Skate Parade;Lucasbolwerk
zaterdag;147-09-2016;16:00;22:00;37;Buurtbarbecue Welgelegen Ontmoet;Ravellaan
zaterdag;17-09-2016 t/m 18-09-2016;12:00;23:00;37;X-Groove Festival;Maximapark
vrijdag;16-09-2016 t/m 18-09-2016;17:00;00:00;37;Merwede Trinity Cup;Liesboschpark, verlengde hoogravenseweg, merwedekanaal
vrijdag;16-09-2016;17:00;19:00;37;In the name of;Domplein
vrijdag;16-09-2016;17:00;01:00;37;17 jarig bestaan Hofman Cafe;Janskerkhof
zaterdag;17-09-2016;09:00;17:00;37;Giant Step for PXE;Uithof
zaterdag;17-09-2016;18:00;19:00;37;Stoom!;Maliebaan
zaterdag;17-09-2016;10:00;16:00;37;Wijkdag Lunetten;Zevenwouden
zondag;18-09-206;14:00;16:30;37;Athlon Tour of the Century;Haarrijnseplas en route
zaterdag;17-09-2016;18:00;23:00;37;Brommerbios Berlijnplein;Berlijnplein
zaterdag;17-09-2016;14:00;01:00;37;Proef het Plein;Willem van Abcoudeplein
zaterdag;17-09-2016;11:00;17:00;37;Colorful Zuilen;Prins Bernhardplein
zaterdag;17-09-2016;12:00;18:00;37;Platen + Pinten;Lange Jufferstraat
zondag;17-09-2016 t/m 25-09-2016;12:00;18:00;37;Nationale Sportweek;Korte Minrebroederstraat
zondag;17-09-2016 t/m 25-09-2016;12:00;18:00;37;Nationale Sportweek;Route door binnenstad
zondag;18-09-206;13:00;17:00;37;A Lazy Sunday Afternoon;Park Lepelenburg
zondag;18-09-206;13:00;21:00;37;activiteitendagen voor de parkbezoekers;Griftpark
zondag;18-09-206;12:00;18:00;37;De Streekmarkt;Wilhelminapark
zondag;18-09-206;13:00;17:00;37;Lazy Sunday Afternoons;Hoge Woerd
zaterdag;17-12-2016 t/m 20-12-2016;07:00;23:00;37;Haarse feestweek (Haarse kermis);Brink
woensdag;21-09-2016 t/m 29-09-2016;09:00;02:00;38;Nederlands Film Festival;Neude, Stadsschouwburg, bioscopen
zondag;25-09-2016;12:00;18:00;38;Nationale Sportweek;Griftpark
woensdag;21-09-2016 t/m 25-09-2016;15:00;21:00;38;Circus Louis Knie;Amaliapark
woensdag;21-09-2016;09:00;16:00;38;Rio de Reinaerde;Sportpark Olympos, Botanische Tuinen
maandag;19-09-2016 t/m 23-09-2016;11:00;16:00;38;SusTasty;Genevelaan
dinsdag;20-09-2016 t/m 02-10-2016;10:00;18:00;38;Molman;Hoge Woerdplein
woensdag;21-09-2016;14:00;16:30;38;Kids Marathon;Prins Clausbrug
vrijdag;23-06-2016;10:00;13:00;38;Play;Hoge Woerd
vrijdag;23-06-2016;20:00;22:30;38;Utrecht Skate Parade;Lucasbolwerk
zaterdag;24-09-2016 t/m 25-09-2016;10:00;17:00;38;najaarsmarkt SC Overvecht;Seinedreef
zaterdag;24-09-2016;12:30;19:30;38;Morgen Vandaag;Rijksstraatweg
vrijdag;23-06-2016;15:00;21:30;38;netwerkdag Noordwest;Plantage
zaterdag;24-09-2016;12:00;18:00;38;Ark Festival Mundial;WKC Kanaleneiland
zaterdag;24-09-2016;10:00;17:00;38;Jaarmarkt Funmarkt;WKC Rokade
zaterdag;24-09-2016;11:00;16:00;38;Welkom in mijn AZC;Joseph Haydnlaan
zaterdag;24-09-2016;15:00;01:00;38;Buurtfeest Zeeheldenbuurt;Van Brakelstraat
zaterdag;24-09-2016;11:00;17:00;38;Binnenste Buiten;Maliebaan, Burgemeester Reigerstraat, nachtegaalstraat
zaterdag;24-09-2016;10:00;15:00;38;Rommelmarkt leidseweg;Leidseweg
zaterdag;24-09-2016;10:00;16:00;38;Opendag Brandweer;Burg. Norbruislaan
zaterdag;24-09-2016;00:11;17:00;38;Binnenste Buiten;Nachtegaalstraat en Burgemeester Reigerstraat en Maliebaan
zaterdag;24-09-2016;15:00;00:00;38;Majella Wonen;Thomas á Kempisplantsoen
zondag;25-09-2016;13:00;18:00;38;Bewoners samen in beweging door cultuur, dans en muziek;Tolsteegplantsoen
zondag;25-09-2016;11:00;17:00;38;Platen en CD Beurs;Janskerkhof
zondag;25-09-2016;13:00;18:30;38;Oogstfeest Hier en Daar;Castellum Hogewoerd (binnen terrein)
vrijdag;23-10-2016;23:08;17:00;38;TEAM LOTTO-NL JUMBO FANDAG;Jaarbeurs en route
vrijdag;30-09-2016;16:00;18:00;39;Magic Circus;Beethovenplein
vrijdag;30-09-2016;20:00;22:30;39;Utrecht Skate Parade;Lucasbolwerk
zaterdag;01-10-2016;11:00;15:00;39;Back 2 School;Smaragdplein
zaterdag;01-10-2016;10:00;16:00;39;Curves Vriendinnenloop;Moreelsepark
zaterdag;01-10-2016;12:00;18:00;39;Le Bazarre;Korte Minrebroederstraat
zaterdag;01-10-2016;10:00;18:00;39;Buurtfeest;Seringstraat
zondag;02-10-2016;09.30;18:00;39;Singelloop;Wilhelminapark
zondag;02-10-2016;09.30;18:00;39;Singelloop;Maliebaan
zondag;02-10-2016;11:00;18:00;39;De Streekmarkt;Mariaplaats
zondag;02-10-2016;09:00;13:00;39;Máximapark Seizoenslopen;Maximapark
dinsdag;04-10-2016;10:00;23:00;40;Duurzame Week Utrecht;Domplein
dinsdag;4-10-2016 t/m 05-10-2016;16:00;18:00;40;Magic Circus;Wielingenplein
dinsdag;4-10-2016 t/m 13-10-2016;10:00;14:00;40;Molman;Kanaalweg 91
donderdag;06-10-2016;16:00;01:00;40;Bruiloft Hanke en Evert;Haarrijnseplas
vrijdag;7-10-2016 t/m 09-10-2016;16:00;18:00;40;Magic Circus;Wilhelminapark
zaterdag;08-10-2016;11:00;17:00;40;Platen en CD Beurs;Mariaplaats
zaterdag;08-10-2016;11:00;18:00;40;Rommelmarkt Buitenwittevrouwen;Kerkstraat & Tulpstraat
zondag;09-10-2016;09:00;16:00;40;Haarrijntrailrun;Haarrijnseplas
dinsdag;11-10-2016 t/m 12-10-2016;16:00;18:00;41;Magic Circus;Ella Fitzgeraldplein
donderdag;13-10-2016;13:10;12:00;41;Aftrap campagne 'Nederland Onbeperkt';Stadhuisbrug
vrijdag;14-10-2016 t/m 16-10-2016;16:00;18:00;41;Magic Circus;Julianapark
zaterdag;15-10-2016;10:00;17:00;41;Braderie WKC De Klop;WKC De Klop
zondag;16-10-2016;10:00;15:00;41;Maliebaanloop;Maliebaan
zondag;16-10-2016;10:00;15:00;41;Maliebaanloop;Museumlaan
zondag;16-10-2016;10:00;15:00;41;Maliebaanloop;Emmalaan
