;9530 - DEF specifiek;Eindtotaal;
Innovi B.V.;3;3;
InSpine Netherlands B.V.;1;1;
Instituut voor Veiligheid en Milieu B.V.;2;2;
Int. Handelsonderneming 'Explora' B.V.;2;2;
Integra NeuroSciences Holdings B.V.;1;1;
Intercédé B.V.;1;1;
Interflon Holland B.V.;1;1;
International Paint (Nederland) B.V.;;;
Intersafe Netherlands B.V.;2;2;
Interspiro B.V.;6;6;
Interster;1;1;
Intersurgical Benelux B.V.;1;1;
Ipar Industrial Partners B.V.;1;1;
IPO Medical B.V.;1;1;
i-psy PsyQ Brijder B.V.;1;1;
Iscar Nederland B.V.;1;1;
Istec International B.V.;2;2;
IT4Success B.V.;1;1;
Ita Vita;1;1;
itsme B.V.;7;7;
ITW Welding Products B.V.;1;1;
Jalema B.V.;1;1;
James Walker Benelux B.V.;1;1;
Janssen-Cilag B.V.;1;1;
Janssen-Fritsen B.V.;1;1;
JB Bedrijfskleding;2;2;
Jeveka B.V.;1;1;
Jobarco B.V.;1;1;
Joerns Healthcare B.V.;1;1;
Johnson & Johnson Medical B.V.;4;4;
Jongsma Containers B.V.;6;6;
Jörg Machines B.V.;2;2;
Jungheinrich Nederland B.V.;2;2;
K.M. A. Logistics and Textiles B.V.;1;1;
K2-Publisher B.V.;1;1;
Kabeldirect;1;1;
Kabel-Zaandam B.V.;1;1;
Kaeser Compressoren B.V.;1;1;
Kalmar Netherlands B.V.;2;2;
Kamera Express;1;1;
Karcher B.V.;2;2;
Kartonnage De Bie;1;1;
Kavo Nederland B.V.;5;5;
KCI Medical B.V.;1;1;
Kelvion Machine Cooling B.V.;1;1;
Kemet Europe B.V.;1;1;
Kenbri Fire Fighting B.V.;8;8;
Kepser B.V.;3;3;
Keysight Technologies Netherlands B.V.;5;5;
Kiekens Products B.V.;1;1;
Kitchen&More;1;1;
Kiwa Nederland B.V.;2;2;
Kleiss & Co. B.V.;1;1;
Klep Historisch Onderzoek;1;1;
Klinkers Research & Redactie;1;1;
Kloek Pallets Kampen B.V.;5;5;
KNMP Holding B.V.;1;1;
KNMT;2;2;
Knol Steam Cleaning Systems B.V.;2;2;
Kobatt Benelux B.V.;5;5;
Kobout B.V.;;;
Koffer- en Lederwarenfabriek Lejan B.V.;2;2;
Koks Civiel B.V.;3;3;
Kon. Inst. voor Taal-, Land- en Volkenkunde;2;2;
Koning & Hartman B.V.;1;1;
Koninklijke Fabrieken Posthumus B.V.;1;1;
Koninklijke van der Most B.V.;1;1;
Koninklijke van Gorcum B.V.;1;1;
Kookatelier Cayenne;1;1;
Kopu;1;1;
Kors Hoogwerksystemen B.V.;2;2;
Koster Werkplaats Techniek B.V.;2;2;
KPN B.V.;1;1;
KPN Consulting B.V.;1;1;
Kraakman Perfors B.V.;1;1;
Kreisler Import B.V.;4;4;
Kroeze-Maritiem B.V.;;;
Kroon B.V.;1;1;
Kruizinga B.V.;3;3;
KTM Sportmotorcycle Nederland B.V.;2;2;
Kuhne Industrie B.V.;2;2;
Kwint B.V.;1;1;
Kwx;2;2;
KYOCERA SENCO Netherlands B.V.;1;1;
LAB1100;1;1;
Labelfabriek Holland;1;1;
Laboral Diagnostics;1;1;
Laco Gereedschappen B.V.;3;3;
Laco Zaandam B.V.;5;5;
Laerdal Benelux B.V.;2;2;
Lagaay International B.V.;1;1;
Lameris Ootech B.V.;1;1;
Lamers Reinigingstechniek B.V.;1;1;
Lampe Technical Textiles B.V.;1;1;
Landgoed Bleijenbeek B.V.;1;1;
Lankhorst Taselaar B.V.;2;2;
Lankhorst Touwfabrieken B.V.;5;5;
Lapp Benelux B.V.;2;2;
Larsen & Buhl B.V.;1;1;
Lasaulec B.V.;4;4;
Lascentrum Ridderkerk B.V.;1;1;
Laspartners Multiweld B.V.;2;2;
Leander Healthcare B.V.;1;1;
Lebkov;1;1;
Leering Hengelo B.V.;2;2;
Leister Technologies Benelux B.V.;1;1;
Leitz Service B.V.;1;1;
Lekkerkerker;1;1;
Letterkunst Utrecht B.V.;1;1;
Leybold Nederland B.V.;1;1;
Libratec;2;2;
LiftingPlus B.V.;1;1;
Linde Gas Benelux B.V.;2;2;
Linde Homecare Benelux B.V.;2;2;
LION;4;4;
Lion-Art;2;2;
Lohmann & Rauscher B.V.;1;1;
Lokker Intratech B.V.;1;1;
Lomed Nederland B.V.;1;1;
Loromeij Goor B.V.;1;1;
Loth/Fabenim B.V.;3;3;
LOTS Imaging B.V.;2;2;
Löwenstein Medical Netherlands B.V.;1;1;
Lowland Aerospace B.V.;1;1;
LPMW Lasinstituut B.V.;2;2;
LTC-Leiden B.V.;1;1;
Luchttechnisch Revis.-Bureau Van Elewout B.V.;3;3;
Luijten-VVZ B.V.;1;1;
Lutterman Tegels B.V.;1;1;
M.T.S. Euro Products B.V.;1;1;
Maandag Interim Management B.V.;1;1;
Maandag Interim Professionals B.V.;2;2;
Mach Nederland B.V.;2;2;
Machine- en Apparatenfabriek Combimac B.V.;1;1;
Machinefabr. en Constr.bedr. Steinbusch B.V.;1;1;
Machinefabriek Poelstra;1;1;
Maco Pharma Nederland;1;1;
Mag. 45 B.V.;5;5;
Magnetenspecialist Import & Export B.V.;1;1;
Maha Nederland B.V.;2;2;
Maiburg Lijmen;1;1;
Mainit B.V.;1;1;
Makerpoint B.V.;2;2;
Manutan B.V.;4;4;
MARK IT ZERO;1;1;
Marned B.V.;1;1;
Marvo Verlichting B.V.;2;2;
Masco Kantoor Installaties B.V.;1;1;
Master Nederland B.V.;1;1;
Match Trading;2;2;
Matco B.V.;2;2;
Matcon B.V.;1;1;
Matson Naaimachines;2;2;
MATTECH;1;1;
Matterhorn B.V.;1;1;
Mavom' B.V.;1;1;
Max ICT B.V.;1;1;
Maxilia B.V.;1;1;
McCall InterTrade B.V.;1;1;
MD Techniek B.V.;4;4;
Me4Care;1;1;
Mecs Mech. Electronical Control Systems B.V.;1;1;
Med.Engineers;1;1;
Medcat;1;1;
Medeco B.V.;1;1;
Medela Benelux B.V.;1;1;
medi Nederland B.V.;1;1;
Medi Zorg Services;1;1;
Medica Europe B.V.;1;1;
Medical Service in Oefen Technieken B.V.;1;1;
Medical Workshop B.V.;1;1;
MediChain B.V.;1;1;
Medico-Care B.V.;1;1;
Medidis B.V.;2;2;
Medimpex Systems B.V.;1;1;
Mediost B.V.;3;3;
Medipharchem Nederland B.V.;2;2;
Mediplast Benelux B.V.;1;1;
MediTop Medical Products B.V.;2;2;
Medline International Netherlands B.V.;1;1;
Medtronic Trading NL B.V.;2;2;
Medz Europe B.V.;2;2;
Meekers Medical B.V.;2;2;
Meetpapier B.V.;1;1;
Meetwinkel B.V.;2;2;
Mennens Dongen B.V.;1;1;
Mennens Groningen B.V.;1;1;
Mennens Rotterdam B.V.;2;2;
MER ICT B.V.;1;1;
Mercado Medic Nederland B.V.;1;1;
Merck Sharp & Dohme B.V.;4;4;
Merit Medical Nederland B.V.;1;1;
Merrem & La Porte B.V.;1;1;
Mersen Benelux B.V.;1;1;
Metaalcompagnie 'Brabant';1;1;
Metaaltechniek Handelsonderneming B.V.;1;1;
Metaalwarenfabr. & Kopergiet. Het Anker B.V.;2;2;
Metrohm Nederland B.V.;2;2;
Metsa Equipment B.V.;4;4;
Mettler-Toledo B.V.;1;1;
MF Services B.V.;2;2;
Microtron;1;1;
Midtronics B.V.;1;1;
Miele Nederland B.V.;2;2;
Milispec International B.V.;1;1;
Millipore;1;1;
Minigrip;1;1;
Mirion Technologies (Dosimetry Services) B.V.;1;1;
Mitrex B.V.;2;2;
Mitutoyo Nederland B.V.;2;2;
MOJO Rental All Areas B.V.;1;1;
Mölnlycke Health Care;1;1;
Monitored Rehab Systems B.V.;1;1;
MoNo Marine B.V.;1;1;
Mooij Verf;1;1;
Moove Holding B.V.;1;1;
Mo-Tech Industries;1;1;
Motek Medical B.V.;4;4;
Motrac Hydrauliek B.V.;1;1;
Motrac Intern Transport B.V.;6;6;
Mouser Electronics Netherlands B.V.;1;1;
MSA Nederland B.V.;1;1;
MSA-Service B.V.;1;1;
MST Fleet Services NL;2;2;
Mtrading B.V.;1;1;
MTU Detroit Diesel Benelux;;;
Mulder Motoren B.V.;1;1;
Multi Map;1;1;
MultiFlame;1;1;
Multitools;1;1;
Munters Netherlands B.V.;1;1;
Muziekcentrale Adams B.V.;7;7;
MW Office Solutions;1;1;
MyProfs B.V.;3;3;
N.O.D. Netwerk Onderzoek Diensten V.O.F.;3;3;
Naamplaten Industrie Menoor B.V.;1;1;
Nabij Producties Nijkerk;1;1;
Nationale-Nederlanden Nederland B.V.;1;1;
NauMetrics Precision Measuring Instruments;1;1;
NauticParts B.V.;1;1;
Navacqs Seal Suppliers B.V.;1;1;
NDT Europa B.V.;1;1;
NEDAERO Services B.V.;4;4;
Nederland Sales & Service B.V.;1;1;
Nederlandse Public Health Federatie;1;1;
Nederman Nederland B.V.;4;4;
NEDKAB B.V.;1;1;
Nefab Bijl B.V.;3;3;
Nemad Divequipment;3;3;
NetwerkShop;1;1;
New Age Business B.V.;4;4;
Newa Techniek B.V.;1;1;
NIC Best Deal B.V.;1;1;
Nieuwe Sporen;1;1;
Nilfisk B.V.;2;2;
NMF Techniek B.V.;1;1;
Noorloos Specialist Equipment B.V.;4;4;
Norm-Systems B.V.;1;1;
Norway Coatings B.V.;;;
Novartis;2;2;
Novymed International B.V.;2;2;
NSD International NL B.V.;1;1;
NTT Netherlands B.V.;;;
Numafa Cleaning and Automation;2;2;
O.L.V.S.;1;1;
Observator Instruments B.V.;1;1;
Odin Wear B.V.;1;1;
ODS B.V.;5;5;
Oerlikon Metco Europe GmbH;2;2;
Ohmtronics B.V.;2;2;
OIM Nijmegen B.V.;1;1;
Oldelft Benelux B.V.;4;4;
Olympia Nederland B.V.;2;2;
Omicron Defence Supplies B.V.;4;4;
On-Deck B.V.;1;1;
One Underwriting B.V.;1;1;
Onkenhout en Onkenhout B.V.;1;1;
onlinekabelshop.nl;1;1;
Oostveen Klusmarkt B.V.;1;1;
Opitec Nederland B.V.;1;1;
Optiplus B.V.;1;1;
Optronica Service B.V.;1;1;
Oranjemarine B.V.;1;1;
Orbis B.V.;;;
Orthin B.V.;2;2;
Ortho Europe B.V.;3;3;
Orthodontisch & Tandtechnisch Laborat. Gorkum;1;1;
Orthopartners B.V.;2;2;
Orthopedie Technologie Nijmegen B.V.;1;1;
Orthoshapes B.V.;2;2;
Össur Europe B.V.;4;4;
Ostermann Nederland B.V.;1;1;
Oteman DHZ-Bouwbedrijf V.O.F.;1;1;
Ovivo Holland B.V.;2;2;
OXILION;1;1;
PandID B.V.;1;1;
Papicolor International B.V.;1;1;
Parimar Boeken;1;1;
Pasman Motoren & Aggregaten B.V.;1;1;
PCE Brookhuis B.V.;1;1;
PcP Nederland;1;1;
Pearson Benelux B.V.;1;1;
Pedak Meettechniek B.V.;1;1;
PeerCode;2;2;
Pentax Nederland B.V.;1;1;
Performis B.V.;1;1;
Perk Technische Handelsonderneming B.V.;4;4;
Permacol B.V.;1;1;
Perseus Advies en Projecten;1;1;
Persolog Nederland;1;1;
Peter Print B.V.;1;1;
PH Plus Solution B.V.;1;1;
Pharma Assist B.V.;2;2;
Pharmaline B.V.;1;1;
Philips Nederland B.V.;4;4;
Pi Medical Diagnostic Equipment;1;1;
Picturae B.V.;3;3;
PINE ICT B.V.;1;1;
Plaatwerkindustrie Tol B.V.;2;2;
Plymovent Industrial Solutions B.V.;2;2;
PM Komponenten B.V.;1;1;
Polar Electro Nederland B.V.;1;1;
Polson Technische Rubbertoepassingen B.V.;1;1;
Poly Temp Scientific;1;1;
Poly-Service B.V.;1;1;
Pon's Automobielhandel B.V.;1;1;
PontMeyer Den Bosch;1;1;
PontMeyer Den Helder;2;2;
PontMeyer Handelsbedrijven B.V.;;;
Posthumus Machines en Revisie B.V.;3;3;
PPG Coatings Nederland B.V.;1;1;
PPG Industrial Coatings B.V.;;;
Premed Health Care (PHC) B.V.;1;1;
PrintTec B.V.;2;2;
ProCare B.V.;2;2;
Profile Equipment B.V.;3;3;
Profipack Verpakkingsmaterialen B.V.;1;1;
Proflebo B.V.;1;1;
PRO-MATCH system integration;1;1;
Pro-Motion Medical B.V.;3;3;
Protempo B.V.;1;1;
Protinus IT B.V.;;;
Providence Europe B.V.;;;
PT-Medical B.V.;2;2;
QRS Healthcare;3;3;
R.T.H.-Relli Technology Holland B.V.;1;1;
Radiometer Benelux B.V.;2;2;
Rafys B.V.;1;1;
RAI Amsterdam B.V.;1;1;
Rapide International B.V.;1;1;
Rational Nederland Grootkeukentechniek B.V.;;;
rbdesign;1;1;
Re5al B.V.;1;1;
Rebo B.V.;1;1;
Red Star Electronics B.V.;1;1;
Regoort B.V.;1;1;
Reikon B.V.;1;1;
Rentokil pest control;2;2;
Rescope B.V.;1;1;
Rescue 3000 B.V.;3;3;
Reshape;2;2;
RESINEX Netherlands B.V.;1;1;
Reuser Scharen B.V.;2;2;
Revalidatie Planners B.V.;2;2;
Rexel;4;4;
Rexel Nederland B.V.;4;4;
RIESH;1;1;
Rijk Tandtechniek en Supra Structuren B.V.;2;2;
Rimarck;1;1;
Rittal B.V.;1;1;
Robucon B.V.;1;1;
Roche Diagnostics Nederland B.V.;2;2;
Rockmed B.V.;1;1;
Rodac International B.V.;1;1;
Rodeq Dental;1;1;
ROHDE & GRAHL B.V.;1;1;
Rolight Theatertechniek B.V.;2;2;
Rometel Trade B.V.;1;1;
Romex B.V.;4;4;
RondOm Podotherapeuten;1;1;
Roodhart Marine & Offshore Services B.V.;;;
Roossien Hoogwerktechniek;4;4;
Rosiervandenbosch Bedrijfswagens B.V.;1;1;
Rotor B.V.;1;1;
Roxtec B.V.;1;1;
RPS Analyse B.V.;1;1;
RS Components B.V.;3;3;
Rubbermagazijn B.V.;1;1;
Rubix-Group;1;1;
Ruissen Installatie- en Koeltechniek B.V.;1;1;
Run2GO;1;1;
Ruysch International B.V.;1;1;
RVS Paleis B.V.;1;1;
S.B.I. Zonheuvel B.V.;1;1;
S.B.R. Vloeren en Interieur B.V.;4;4;
S.C.S. Industrie Componenten B.V.;1;1;
S+B Rotterdam B.V.;2;2;
Saarloos Automotive Equipment B.V.;2;2;
Safety Lux Nederland B.V.;2;2;
SafetyLine;1;1;
Sagam Nederland B.V.;2;2;
SAIT B.V.;1;1;
Salomon's Metalen B.V.;2;2;
Saltro Diagnostic and Medical Services B.V.;1;1;
Sancy Tres B.V.;1;1;
Sanders' IJzergieterij en Machinefabriek B.V.;1;1;
Sandvik Benelux B.V.;2;2;
Sanquin Plasma Products B.V.;1;1;
Santon Holland B.V.;1;1;
Saphire Complete Training Concepts B.V.;3;3;
Sarstedt B.V.;1;1;
SBMC Houten;1;1;
SC Johnson Professional B.V.;1;1;
Scan Modul B.V.;2;2;
Schilderijen Restauratie Atelier Arnouts;1;1;
Schins Leder B.V.;1;1;
Schiphorst Transport- en Opslagtechniek B.V.;1;1;
Schippers Bladel B.V.;1;1;
Scholte's Metaalbewerking B.V.;3;3;
Schoondergang Van Zwanenburg Rest.-&K.a. B.V.;1;1;
Schoppenfabriek Streuding V.O.F.;1;1;
Schottel Nederland B.V.;1;1;
Schreinemacher Kunststoffen B.V.;1;1;
Schürgers Sleutelservice V.O.F.;1;1;
Schut Geometrische Meettechniek B.V.;1;1;
SCM Group Nederland B.V.;1;1;
Sdu Uitgevers B.V.;1;1;
SE Factory B.V.;1;1;
Sealed Air B.V.;2;2;
Secma B.V.;1;1;
Seco Tools Benelux;2;2;
Secoa B.V.;1;1;
Seher;1;1;
Selecta Netherlands B.V.;1;1;
Selling en Logistic Services B.V.;1;1;
Senzora B.V.;1;1;
Servall B.V.;1;1;
Servomex B.V.;2;2;
SGS Nederland B.V.;1;1;
Shopdepot;1;1;
Shophouse B.V.;1;1;
Sigma-Aldrich Chemie N.V.;1;1;
Sikkens Verkoop Nederland B.V.;;;
Silex;1;1;
Silex Totaal Service B.V.;1;1;
silicon support;1;1;
SilverFit B.V.;1;1;
Simac Electronics B.V.;4;4;
Simian B.V.;1;1;
Sintec B.V.;2;2;
Skills Meducation B.V.;6;6;
Sky Lite Holland B.V.;1;1;
Skyline Technologies B.V.;;;
Sleeptrade B.V.;1;1;
Smeba Brandbeveiliging B.V.;6;6;
Smeets Solutions Diagnoseapparatuur;1;1;
Smelt Drunen B.V.;2;2;
Smith & Nephew Nederland C.V.;1;1;
Smokefriends;1;1;
Smove B.V.;1;1;
Snel-Braber Bathmen;2;2;
Snijders Hammerlit;2;2;
Somnox B.V.;1;1;
Spac Sport Defensie B.V.;2;2;
Spandex Benelux B.V.;2;2;
SpanSet Nederland B.V.;6;6;
Special Cosmetics B.V.;2;2;
Special Medics B.V.;7;7;
Speck-Pompen Nederland B.V.;1;1;
Spectro B.V.;;;
SPG Netherlands B.V.;1;1;
Spijkstaal International B.V.;2;2;
Sport-Thieme B.V.;1;1;
Sprenger en Brommer B.V.;1;1;
Springer Media B.V.;1;1;
Spruyt Hillen;1;1;
SPX Flow Europe Ltd. - Netherlands;1;1;
SPX Flow Technology Assen B.V.;;;
Ssab Swedish Steel B.V.;4;4;
SSI Schäfer B.V.;1;1;
Stadsarrangement.nl;1;1;
Stagelight Verhuur B.V.;2;2;
Stago BNL B.V.;3;3;
Starlet DC;1;1;
Start People;1;1;
Stas Picture Hanging Systems B.V.;1;1;
Statron B.V.;3;3;
Steelco Benelux B.V.;1;1;
Stemin Machinefabriek B.V.;1;1;
Steras;2;2;
SteRiMa Industriële dienstverlening;1;1;
Sthree Holdings B.V.;2;2;
Stiho Utrecht;2;2;
Stockx Klittenband Systemen B.V.;1;1;
Stockx Medical Products B.V.;1;1;
Stokvis Equipment (Nederland) B.V.;3;3;
Stöpler Medical B.V.;1;1;
Story Sound;1;1;
Straaltechniek International B.V.;2;2;
Stratec Services B.V.;1;1;
Stratego Projectondersteuning B.V.;2;2;
Strijbosch B.V.;2;2;
Struers GmbH Nederland;1;1;
Stryker Nederland B.V.;1;1;
Style CNC Machines B.V.;3;3;
Summit Automation B.V.;1;1;
Surcom International B.V.;5;5;
SurTec Benelux B.V.;1;1;
Swets ODV Maritiem B.V.;1;1;
Syndustry;1;1;
Synergy Health Utrecht B.V.;1;1;
Sysmex Nederland B.V.;3;3;
Systemline B.V.;3;3;
Tac-Up B.V.;1;1;
Talen Machines B.V.;1;1;
Tampo Techniek Nederland B.V.;1;1;
Tandtechn. Laboratorium Noord Nederland B.V.;2;2;
Tandtechniek Midden Nederland B.V.;1;1;
Tandtechniek Zeist B.V.;2;2;
Tandtechnisch Laboratorium van de Ven;2;2;
TBM Technisch Bureau H.A. Muller B.V.;2;2;
TCBPVO B.V.;1;1;
TE Connectivity Nederland B.V.;4;4;
Techn. Imp.- & Handelsond. Merwetechniek B.V.;2;2;
Technautic B.V.;1;1;
Technex B.V.;1;1;
Technical Diving Equipment Pommec B.V.;1;1;
TechniekSpecialist B.V.;1;1;
Technisch Bureau Magema B.V.;9;9;
Technisch Handels- en Adviesbureau Boone B.V.;2;2;
Technische Handelonderneming ROMAL B.V.;1;1;
Technische Handelsonderneming Tehages B.V.;4;4;
Technische Unie;5;5;
Technische Unie B.V.;2;2;
Technische Veren Twente B.V.;1;1;
Teleflex Medical B.V.;4;4;
Temperature Data Systems;4;4;
Tempo-Team Professionals B.V.;1;1;
Tennant N.V.;1;1;
Tente Wielen B.V.;1;1;
Tentenverhuur De Weerd Voorst;1;1;
Terborgse Handels Onderneming B.V.;1;1;
Terkooijen Trading;1;1;
Tessatronic;1;1;
Testo;2;2;
Teva Nederland B.V.;1;1;
Tevema Technical Supply B.V.;1;1;
The Baker Company Benelux B.V.;2;2;
The DJ Company B.V.;1;1;
The Magnetic Company;1;1;
The MasterMind Company B.V.;2;2;
Therebreathersite;1;1;
Thermeta Service B.V.;1;1;
Thermopatch B.V.;1;1;
Thessco B.V.;1;1;
Theunissen Technical Trading B.V.;1;1;
Thielco Staalindustrie B.V.;1;1;
THPS Management B.V.;2;2;
Thuasne Benelux B.V.;1;1;
Tiekstra Techniek;1;1;
Timmers;1;1;
TMA Kluizen;1;1;
TMG Techniek Midden Gelderland B.V.;2;2;
TMI Flex;1;1;
Tool Com B.V.;1;1;
Toolmax;1;1;
Tools-n-More;1;1;
Tooltronics B.V.;2;2;
Topa Verpakking B.V.;1;1;
TopLabour;2;2;
Tosca Medisch Interim OK B.V.;2;2;
TOTAL Nederland N.V.;1;1;
Totemboek;2;2;
Touwfabriek Helmes-Wellink B.V.;2;2;
Tractel Benelux B.V.;1;1;
Trade Med B.V.;1;1;
Tradinco Instruments;2;2;
Traktiebatterijen Nederland B.V.;1;1;
Transportbanden Service Nederland B.V.;;;
Transposafe Systems;1;1;
Trelleborg Ridderkerk B.V.;1;1;
Trinoxx B.V.;1;1;
Tripa B.V.;1;1;
Triple E Publications;1;1;
Trisco B.V.;1;1;
Tristar Industries Nederland B.V.;1;1;
Tropenzorg B.V.;1;1;
Trotec Laser B.V.;1;1;
TS Visuals B.V.;2;2;
TST Benelux B.V.;1;1;
Tuwi Nederland B.V.;1;1;
Tuynman B.V.;1;1;
Twin Tools B.V.;1;1;
U-Consultancy;1;1;
UE Systems Europe B.V.;1;1;
Uitgeverij Geromy B.V.;1;1;
Uitgeverij Van Wijnen B.V.;1;1;
Uitzendorganisatie Werk in Uitvoering B.V.;3;3;
UNI Business Centre B.V.;2;2;
Unicorn Displays B.V.;1;1;
Unicorn Industrial Cleaning Solutions B.V.;1;1;
Uniechemie B.V.;1;1;
United Springs B.V.;1;1;
Unortho B.V.;1;1;
U-People B.V.;2;2;
Urotex Medical;2;2;
Uzimet B.V.;1;1;
Uzin Utz Nederland B.V.;1;1;
V.O.F. Janssen Film & Audio Services;2;2;
V.O.F. Pijffers & Westerhuis;1;1;
V.O.F. Victoria Zeist;1;1;
Vallei Orthopedie;3;3;
van Asdonck Tekst;1;1;
Van Beelen NTN B.V.;1;1;
Van Dam Industrie B.V.;1;1;
Van den Eijnde Vangnetten B.V.;1;1;
Van der Bend B.V.;1;1;
Van der Burg Bennekom;1;1;
Van der Laan Mediscore B.V.;2;2;
Van der Linden & Veldhuis Isolatie B.V.;1;1;
Van der Velden Rioleringsbeheer Buren B.V.;1;1;
Van der Ven Autorecycling B.V.;2;2;
Van der Voort Amsterdam Lucht en Milieu B.V.;4;4;
Van Heumen Sportprijzen;1;1;
van Kempen medical services;1;1;
Van Leeuwen Gevaarsetiketten B.V.;1;1;
Van Leeuwen Stainless B.V.;1;1;
Van Luik Fotografie;1;1;
van Manen Hygiëneproducten;1;1;
Van Oosterum Leder B.V.;1;1;
Van Oostveen Medical;1;1;
Van Os Medical B.V.;1;1;
Van Schaik Grondwerken B.V.;1;1;
Van Schoot Pompcentrum B.V.;1;1;
Van Slobbe B.V.;1;1;
Van Tilburg Mode en Sport B.V.;1;1;
Van Tilburg Techniek;2;2;
Van Vliet Medical Products B.V.;2;2;
Van Vliet Medical Supply B.V.;1;1;
Van Vredendaal's Plantendecoratie B.V.;1;1;
Van Wakeren Beveiliging B.V.;2;2;
van Wijngaarden Medical;1;1;
Vandeputte Medical;2;2;
Vandeputte Safety B.V.;1;1;
Vandermeer B.V.;1;1;
VanDoClean B.V.;4;4;
Vantilt Producties B.V.;2;2;
Varilabel Digital Europe B.V.;1;1;
VCM-Medical;1;1;
VDH Machines & Gereedschappen B.V.;1;1;
VDL Weweler Parts B.V.;;;
Veba Meditemp B.V.;1;1;
Veduma;4;4;
Veenhuis Medical Audio B.V.;2;2;
Vegro Verpleegartikelen B.V.;1;1;
Veiligheidstechniek Nederland B.V.;3;3;
Veldshop.nl;1;1;
Vello Elektro B.V.;2;2;
Velmon Service en Revisie B.V.;2;2;
Ver. Bedr. Jansen-Wijsmuller & Beuns B.V.;2;2;
Verathon Medical (Europe) B.V.;1;1;
Vereenigde Ingenieursbureaux 'VIBA' N.V.;;;
Verf Van der Feer B.V.;;;
Verfindustrie Drost B.V.;;;
Verhagen Leiden B.V.;2;2;
Verhoef Aluminium Scheepsbouwindustrie B.V.;1;1;
Verhoog en Warmerdam;3;3;
Verkoopcoöperatie van 'Den Helder' BA;1;1;
Verkoopmij. Techn. Materialen Temati B.V.;2;2;
Vermeulen HR-consultancy;1;1;
Verolme Elektra Systems B.V.;4;4;
Verpas B.V.;1;1;
Verpleegkundigen & Verzorgenden Nederland;2;2;
Vertaalbureau Perfect B.V.;1;1;
Vescolub B.V.;;;
Viedoc Media & Communicatie;1;1;
Vierpool;1;1;
ViiV Healthcare B.V.;1;1;
Vink Kunststoffen B.V.;2;2;
Vink Lisse B.V.;4;4;
Virtumedia B.V.;1;1;
Vitaliteitsnetwerk Nederland B.V.;2;2;
Vitility International B.V.;1;1;
Vivisol Nederland B.V.;2;2;
VKS;1;1;
VLH Lastechniek B.V.;3;3;
VLH Siduza B.V.;2;2;
Vlot Systemen;2;2;
Volksabdij Onze Lieve Vrouw ter Duinen B.V.;1;1;
Volvo Klassiekers;1;1;
Vonk B.V.;1;1;
Vonmarcken B.V.;2;2;
Voordelig Latex Spuiten B.V.;3;3;
Voskuilen Interieur- en Projectstoffering BV;1;1;
VRB Friesland B.V.;2;2;
Vrest;1;1;
VVV Kromme Rijnstreek, W.b.D., Houten/Bunnik;1;1;
VWR International B.V.;2;2;
Vyaire B.V.;1;1;
Vygon Nederland B.V.;1;1;
W&G Kommunikationstechnik B.V.;;;
Walstreet Finance B.V.;1;1;
Wassenburg Medical B.V.;4;4;
Waste Solutions B.V.;1;1;
Waterzorg Friesland B.V.;1;1;
Wbn Software Solutions B.V.;1;1;
WE Design B.V.;1;1;
Wear2work;1;1;
weerhandig.nl;1;1;
WEETECH B.V.;2;2;
Welch Allyn B.V.;3;3;
Werklust Holland B.V.;1;1;
Wescap B.V.;1;1;
Western Airconditioning B.V.;1;1;
Westersnautic;1;1;
Westfalen Gassen Nederland B.V.;2;2;
Westfalen Medical B.V.;3;3;
WEWO EUROPE B.V.;2;2;
Wiba Zevenaar B.V.;5;5;
Wiegel Transport Equipment B.V.;1;1;
Wijgergangs Medical B.V.;1;1;
Wika Benelux;1;1;
Wildeman Waalwijk B.V.;1;1;
Wildfire Innovations B.V.;1;1;
Wiltec B.V.;3;3;
Wilten Instrumenten;1;1;
Winel B.V.;1;1;
Wissekerke Techniek B.V.;2;2;
WNL Marine Electronics B.V.;1;1;
Woodselect B.V.;2;2;
Worktrainer B.V.;1;1;
WSB Finishing Equipment B.V.;2;2;
WtbE;2;2;
Wurth Elektronik Nederland B.V.;1;1;
Wynmalen & Hausmann;2;2;
Xerox (Nederland) B.V.;4;4;
YKK Nederland B.V.;1;1;
Your Wedding Shop;1;1;
YP&S;1;1;
Z Index B.V.;1;1;
Zarges B.V.;2;2;
Zeefdrukkerij Fiers B.V.;1;1;
Zeemering;1;1;
Zematra B.V.;1;1;
ZF Services Nederland B.V.;;;
Ziegler Brandweertechniek B.V.;5;5;
Zign Medical B.V.;1;1;
Zimmer Biomet Nederland B.V.;1;1;
Z-Netwerken Nederland B.V.;1;1;
Zoll International Holding B.V.;4;4;
Zorgfacet B.V.;1;1;
Zwart Techniek B.V.;1;1;
Eindtotaal;11;11;
