FID,MASTNUMMER,LONGITUDE,LATITUDE,LICHTPUNT,X_COORDINAAT,Y_COORDINAAT,LICHTPUNT_SOORT,GEOM
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61ea,D2.1,6.57508336,53.22956935,D2.1,234324.319,583206.477,Lichtmast,POINT (234324.319 583206.477)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61eb,D2.1,6.54928614,53.23230576,D2.1,232596.818,583482.879,Lichtmast,POINT (232596.818 583482.879)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61ec,D2.1,6.54510952,53.23153716,D2.1,232319.32,583392.857,Lichtmast,POINT (232319.32 583392.857)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61ed,D2.1,6.56301202,53.23209753,D2.1,233513.673,583474.584,Lichtmast,POINT (233513.673 583474.584)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61ee,D2.1,6.57869365,53.22150872,D2.1,234580.233,582313.478,Lichtmast,POINT (234580.233 582313.478)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61ef,D2.1,6.57381031,53.21364322,D2.1,234268.513,581432.826,Lichtmast,POINT (234268.5134 581432.8261)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61f0,D2.1,6.5721198,53.20924288,D2.1,234163.646,580941.301,Lichtmast,POINT (234163.646 580941.301)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61f1,D2.1,6.55550964,53.212228,D2.1,233048.607,581255.356,Lichtmast,POINT (233048.607 581255.356)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61f2,D2.1,6.56176241,53.20770855,D2.1,233474.5,580759.229,Lichtmast,POINT (233474.5 580759.229)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61f3,D2.1,6.57933208,53.19916859,D2.1,234664.02,579828.199,Lichtmast,POINT (234664.02 579828.199)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61f4,D2.1,6.57927218,53.19925953,D2.1,234659.85,579838.253,Lichtmast,POINT (234659.85 579838.253)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61f5,D2.1,6.55830132,53.19867285,D2.1,233259.62,579749.98,Lichtmast,POINT (233259.62 579749.98)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61f6,D2.1,6.5969899,53.22620144,D2.1,235793.4,582856.05,Lichtmast,POINT (235793.4 582856.05)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61f7,D2.2,6.55531247,53.19432567,D2.2,233067.744,579262.988,Lichtmast,POINT (233067.744406607 579262.987939105)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61f8,D2.2,6.57094663,53.19341404,D2.2,234114.22,579178.6,Lichtmast,POINT (234114.22 579178.6)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61f9,D2.2,6.58902441,53.22246123,D2.2,235268.418,582430.936,Lichtmast,POINT (235268.418 582430.936)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61fa,D2.2,6.5615294,53.20943584,D2.2,233455.799,580951.187,Lichtmast,POINT (233455.7985 580951.1865)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61fb,D2.2,6.5932638,53.20859758,D2.2,235577.38,580892.94,Lichtmast,POINT (235577.38 580892.94)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61fc,D2.2,6.53046002,53.21489497,D2.2,231370.553,581525.282,Lichtmast,POINT (231370.553 581525.282)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61fd,D2.2,6.58184121,53.19513001,D2.2,234839.136,579381.571,Lichtmast,POINT (234839.136 579381.571)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61fe,D2.2,6.54264648,53.22900566,D2.2,232159.38,583108.51,Lichtmast,POINT (232159.38 583108.51)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_61ff,D2.2,6.54150672,53.23093832,D2.2,232079.825,583322.356,Lichtmast,POINT (232079.825 583322.356)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6200,D2.2,6.57506222,53.22958605,D2.2,234322.877,583208.312,Lichtmast,POINT (234322.877 583208.312)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6201,D2.2,6.54925274,53.2324077,D2.2,232594.405,583494.187,Lichtmast,POINT (232594.405 583494.187)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6202,D2.2,6.5450858,53.23159953,D2.2,232317.625,583399.772,Lichtmast,POINT (232317.625 583399.772)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6203,D2.2,6.56306061,53.23208574,D2.2,233516.939,583473.325,Lichtmast,POINT (233516.939 583473.325)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6204,D2.2,6.57870881,53.22161113,D2.2,234581.057,582324.89,Lichtmast,POINT (234581.057 582324.89)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6205,D2.2,6.57206651,53.20933661,D2.2,234159.914,580951.673,Lichtmast,POINT (234159.914 580951.673)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6206,D2.2,6.55553329,53.21232522,D2.2,233050.011,581266.2,Lichtmast,POINT (233050.011 581266.2)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6207,D2.2,6.56170526,53.2077966,D2.2,233470.522,580768.964,Lichtmast,POINT (233470.522 580768.964)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6208,D2.2,6.55839459,53.19875695,D2.2,233265.7,579759.44,Lichtmast,POINT (233265.7 579759.44)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6209,D2.2,6.59698117,53.22621581,D2.2,235792.79,582857.64,Lichtmast,POINT (235792.79 582857.64)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_620a,D2.3,6.58898196,53.22256006,D2.3,235265.399,582441.887,Lichtmast,POINT (235265.3994 582441.8867)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_620b,D2.3,6.59309967,53.20863788,D2.3,235566.34,580897.24,Lichtmast,POINT (235566.34 580897.24)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_620c,D2.3,6.5630997,53.23219464,D2.3,233519.351,583485.486,Lichtmast,POINT (233519.351 583485.486)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_620d,D2.3,6.57869853,53.22178975,D2.3,234580.042,582344.756,Lichtmast,POINT (234580.042 582344.756)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_620e,D2.3,6.59693823,53.22629218,D2.3,235789.78,582866.09,Lichtmast,POINT (235789.78 582866.09)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_620f,D2.4,6.59321951,53.20857125,D2.4,235574.47,580889.96,Lichtmast,POINT (235574.47 580889.96)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6210,D2.4,6.56313886,53.23218804,D2.4,233521.978,583484.795,Lichtmast,POINT (233521.978 583484.795)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6211,D2.5,6.59373339,53.20825524,D2.5,235609.39,580855.37,Lichtmast,POINT (235609.39 580855.37)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6212,D2.5,6.55585073,53.21169923,D2.5,233072.347,581196.884,Lichtmast,POINT (233072.347 581196.884)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6213,D2.8,6.55817496,53.19864317,D2.8,233251.23,579746.54,Lichtmast,POINT (233251.23 579746.54)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6214,D21.1,6.56970569,53.19316118,D21.1,234031.75,579149.1,Lichtmast,POINT (234031.75 579149.1)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6215,D21.1,6.56362682,53.19286732,D21.1,233626.031,579109.748,Lichtmast,POINT (233626.031 579109.748)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6216,D22.1,6.5556238,53.19404143,D22.1,233089.063,579231.695,Lichtmast,POINT (233089.063122081 579231.695073347)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6217,D22.1,6.57133635,53.19324718,D22.1,234140.57,579160.46,Lichtmast,POINT (234140.57 579160.46)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6218,D22.1,6.58944647,53.22245606,D22.1,235296.615,582430.832,Lichtmast,POINT (235296.615 582430.832)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6219,D22.1,6.59164906,53.20794953,D22.1,235470.711,580819.02,Lichtmast,POINT (235470.711 580819.02)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_621a,D22.1,6.59277233,53.2085797,D22.1,235544.58,580890.4,Lichtmast,POINT (235544.58 580890.4)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_621b,D22.1,6.56476888,53.19293378,D22.1,233702.235,579118.39,Lichtmast,POINT (233702.235 579118.39)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_621c,D22.1,6.53074507,53.21465588,D22.1,231390.016,581498.979,Lichtmast,POINT (231390.016 581498.979)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_621d,D22.1,6.58243651,53.19479761,D22.1,234879.532,579345.242,Lichtmast,POINT (234879.532 579345.242)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_621e,D22.1,6.53878066,53.22804947,D22.1,231902.94,582997.97,Lichtmast,POINT (231902.94 582997.97)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_621f,D22.1,6.54314816,53.22891016,D22.1,232193.05,583098.42,Lichtmast,POINT (232193.05 583098.42)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6220,D22.1,6.542118,53.23090196,D22.1,232120.706,583318.964,Lichtmast,POINT (232120.706 583318.964)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6221,D22.1,6.54967682,53.23227342,D22.1,232622.962,583479.701,Lichtmast,POINT (232622.962 583479.701)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6222,D22.1,6.54545536,53.2314574,D22.1,232342.555,583384.353,Lichtmast,POINT (232342.555 583384.353)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6223,D22.1,6.56339579,53.23168965,D22.1,233540.039,583429.614,Lichtmast,POINT (233540.039 583429.614)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6224,D22.1,6.57894012,53.22143873,D22.1,234596.823,582305.962,Lichtmast,POINT (234596.823 582305.962)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6225,D22.1,6.57375068,53.21362147,D22.1,234264.57,581430.34,Lichtmast,POINT (234264.5701 581430.3399)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6226,D22.1,6.57415594,53.21371793,D22.1,234291.464,581441.52,Lichtmast,POINT (234291.4638 581441.5197)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6227,D22.1,6.59746225,53.22619218,D22.1,235824.96,582855.55,Lichtmast,POINT (235824.96 582855.55)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6228,D22.2,6.59276245,53.20857423,D22.2,235543.93,580889.78,Lichtmast,POINT (235543.93 580889.78)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6229,D22.2,6.59747791,53.22619544,D22.2,235826.0,582855.93,Lichtmast,POINT (235826 582855.93)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_622a,D22.3,6.59268377,53.20852802,D22.3,235538.76,580884.55,Lichtmast,POINT (235538.76 580884.55)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_622b,D23.1,6.57108472,53.19294313,D23.1,234124.31,579126.35,Lichtmast,POINT (234124.31 579126.35)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_622c,D23.1,6.54535155,53.23126907,D23.1,232335.961,583363.284,Lichtmast,POINT (232335.961 583363.284)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_622d,D23.1,6.57883095,53.22125038,D23.1,234589.879,582284.881,Lichtmast,POINT (234589.879 582284.881)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_622e,D24,6.55825715,53.19819655,D24,233257.53,579696.93,Lichtmast,POINT (233257.53 579696.93)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_622f,D24.1,6.55531895,53.19376131,D24.1,233069.196,579200.194,Lichtmast,POINT (233069.196071984 579200.193811931)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6230,D24.1,6.5695001,53.19286018,D24.1,234018.56,579115.38,Lichtmast,POINT (234018.56 579115.38)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6231,D24.1,6.58936036,53.22212278,D24.1,235291.483,582393.649,Lichtmast,POINT (235291.483 582393.649)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6232,D24.1,6.55854901,53.19311427,D24.1,233286.23,579131.698,Lichtmast,POINT (233286.2299 579131.6975)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6233,D24.1,6.53052602,53.21439212,D24.1,231375.85,581469.395,Lichtmast,POINT (231375.85 581469.395)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6234,D24.1,6.58228608,53.19467928,D24.1,234869.698,579331.907,Lichtmast,POINT (234869.698 579331.907)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6235,D24.1,6.54315184,53.22862229,D24.1,232193.81,583066.39,Lichtmast,POINT (232193.81 583066.39)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6236,D24.1,6.54212642,53.23060634,D24.1,232121.796,583286.077,Lichtmast,POINT (232121.796 583286.077)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6237,D24.1,6.57883397,53.22119375,D24.1,234590.185,582278.583,Lichtmast,POINT (234590.185 582278.583)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6238,D24.1,6.55565461,53.2121146,D24.1,233058.496,581242.894,Lichtmast,POINT (233058.496 581242.894)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6239,D24.1,6.57971261,53.19884164,D24.1,234690.05,579792.237,Lichtmast,POINT (234690.05 579792.237)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_623a,D24.1,6.59750382,53.22598175,D24.1,235828.13,582832.18,Lichtmast,POINT (235828.13 582832.18)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_623b,D24.2,6.55531005,53.19376175,D24.2,233068.6,579200.233,Lichtmast,POINT (233068.600281612 579200.2326637)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_623c,D25.1,6.5654575,53.21161806,D25.1,233714.244,581198.308,Lichtmast,POINT (233714.244 581198.308)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_623d,D25.1,6.57073074,53.19298329,D25.1,234100.58,579130.43,Lichtmast,POINT (234100.58 579130.43)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_623e,D25.1,6.56460026,53.19271463,D25.1,233691.365,579093.819,Lichtmast,POINT (233691.365 579093.819)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_623f,D25.1,6.5494695,53.23210882,D25.1,232609.415,583461.161,Lichtmast,POINT (232609.415 583461.161)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6240,D25.2,6.56543146,53.21162932,D25.2,233712.484,581199.532,Lichtmast,POINT (233712.484 581199.532)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6241,D26.1,6.55482976,53.19395289,D26.1,233036.158,579220.982,Lichtmast,POINT (233036.157736811 579220.982379008)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6242,D26.1,6.56561772,53.21149944,D26.1,233725.163,581185.283,Lichtmast,POINT (233725.163 581185.283)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6243,D26.1,6.56915133,53.1929542,D26.1,233995.08,579125.46,Lichtmast,POINT (233995.08 579125.46)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6244,D26.1,6.58879273,53.22210647,D26.1,235253.604,582391.201,Lichtmast,POINT (235253.604 582391.201)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6245,D26.1,6.55821956,53.1933172,D26.1,233263.846,579153.921,Lichtmast,POINT (233263.8458 579153.9211)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6246,D26.1,6.59311792,53.20882542,D26.1,235567.21,580918.13,Lichtmast,POINT (235567.21 580918.13)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6247,D26.1,6.56346902,53.1926844,D26.1,233615.818,579089.22,Lichtmast,POINT (233615.818 579089.22)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6248,D26.1,6.53018885,53.21467727,D26.1,231352.824,581500.769,Lichtmast,POINT (231352.824 581500.769)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6249,D26.1,6.58165244,53.19481814,D26.1,234827.097,579346.657,Lichtmast,POINT (234827.097 579346.657)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_624a,D26.1,6.53869386,53.22784946,D26.1,231897.5,582975.62,Lichtmast,POINT (231897.5 582975.62)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_624b,D26.1,6.54267354,53.22859491,D26.1,232161.92,583062.83,Lichtmast,POINT (232161.92 583062.83)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_624c,D26.1,6.54501344,53.23126616,D26.1,232313.39,583362.597,Lichtmast,POINT (232313.39 583362.597)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_624d,D26.1,6.56240201,53.2318864,D26.1,233473.326,583450.425,Lichtmast,POINT (233473.326 583450.425)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_624e,D26.1,6.57409738,53.21342509,D26.1,234288.09,581408.868,Lichtmast,POINT (234288.0896 581408.8682)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_624f,D26.1,6.55530961,53.21196535,D26.1,233035.719,581225.911,Lichtmast,POINT (233035.719 581225.911)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6250,D26.1,6.59688896,53.22605112,D26.1,235786.94,582839.21,Lichtmast,POINT (235786.94 582839.21)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6251,D26.2,6.56562508,53.21149214,D26.2,233725.668,581184.478,Lichtmast,POINT (233725.668 581184.478)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6252,D26.2,6.59312197,53.20883095,D26.2,235567.47,580918.75,Lichtmast,POINT (235567.47 580918.75)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6253,D26.2,6.57854396,53.22111227,D26.2,234570.966,582269.195,Lichtmast,POINT (234570.966 582269.195)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6254,D26.2,6.59685612,53.22604417,D26.2,235784.76,582838.4,Lichtmast,POINT (235784.76 582838.4)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6255,D26.3,6.59317215,53.20889659,D26.3,235570.7,580926.11,Lichtmast,POINT (235570.7 580926.11)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6256,D27.1,6.55495323,53.19415865,D27.1,233044.038,579244.013,Lichtmast,POINT (233044.037716742 579244.01303126)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6257,D27.1,6.56933707,53.19328442,D27.1,234006.89,579162.41,Lichtmast,POINT (234006.89 579162.41)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6258,D27.1,6.56320015,53.19281363,D27.1,233597.614,579103.308,Lichtmast,POINT (233597.614 579103.308)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6259,D27.1,6.57866095,53.22126385,D27.1,234578.5,582286.192,Lichtmast,POINT (234578.5 582286.192)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_625a,D27.2,6.55494674,53.19416665,D27.2,233043.59,579244.896,Lichtmast,POINT (233043.590152771 579244.89578306)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_625b,D28.1,6.5551185,53.19422847,D28.1,233054.957,579251.961,Lichtmast,POINT (233054.957117158 579251.961458737)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_625c,D28.1,6.58899818,53.22242878,D28.1,235266.727,582427.296,Lichtmast,POINT (235266.727 582427.296)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_625d,D28.1,6.55856181,53.19344446,D28.1,233286.488,579168.455,Lichtmast,POINT (233286.4881 579168.455)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_625e,D28.1,6.59196337,53.2081786,D28.1,235491.283,580844.862,Lichtmast,POINT (235491.283 580844.862)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_625f,D28.1,6.56331117,53.19262636,D28.1,233605.374,579082.589,Lichtmast,POINT (233605.374 579082.589)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6260,D28.1,6.53033629,53.21470024,D28.1,231362.632,581503.481,Lichtmast,POINT (231362.632 581503.481)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6261,D28.1,6.58177312,53.19494239,D28.1,234834.932,579360.617,Lichtmast,POINT (234834.932 579360.617)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6262,D28.1,6.54263091,53.22890481,D28.1,232158.52,583097.27,Lichtmast,POINT (232158.52 583097.27)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6263,D28.1,6.54180241,53.23063533,D28.1,232100.109,583288.955,Lichtmast,POINT (232100.109 583288.955)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6264,D28.1,6.54510861,53.23148418,D28.1,232319.354,583386.96,Lichtmast,POINT (232319.354 583386.96)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6265,D28.1,6.57379402,53.21334576,D28.1,234267.971,581399.708,Lichtmast,POINT (234267.9705 581399.7076)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6266,D28.1,6.55544514,53.21221859,D28.1,233044.315,581254.238,Lichtmast,POINT (233044.315 581254.238)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6267,D28.1,6.56169729,53.20764952,D28.1,233470.256,580752.589,Lichtmast,POINT (233470.256 580752.589)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6268,D28.1,6.57923086,53.19914077,D28.1,234657.308,579824.991,Lichtmast,POINT (234657.308 579824.991)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6269,D28.1,6.59694545,53.22618103,D28.1,235790.47,582853.73,Lichtmast,POINT (235790.47 582853.73)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_626a,D28.2,6.55856949,53.19345912,D28.2,233286.975,579170.095,Lichtmast,POINT (233286.9749 579170.0946)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_626b,D28.2,6.59167253,53.20830472,D28.2,235471.618,580858.571,Lichtmast,POINT (235471.618 580858.571)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_626c,D3.1,6.55528037,53.19419428,D3.1,233065.836,579248.333,Lichtmast,POINT (233065.83594257 579248.332594784)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_626d,D3.1,6.59181405,53.20794337,D3.1,235481.745,580818.519,Lichtmast,POINT (235481.745 580818.519)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_626e,D3.1,6.59305662,53.20861315,D3.1,235563.51,580894.44,Lichtmast,POINT (235563.51 580894.44)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_626f,D3.1,6.56345182,53.19292558,D3.1,233614.23,579116.04,Lichtmast,POINT (233614.23 579116.04)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6270,D3.1,6.53049019,53.21487174,D3.1,231372.609,581522.729,Lichtmast,POINT (231372.609 581522.729)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6271,D3.1,6.58190791,53.19505719,D3.1,234843.728,579373.541,Lichtmast,POINT (234843.728 579373.541)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6272,D3.1,6.54272019,53.22892821,D3.1,232164.44,583099.97,Lichtmast,POINT (232164.44 583099.97)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6273,D3.1,6.54162039,53.23087108,D3.1,232087.535,583314.995,Lichtmast,POINT (232087.535 583314.995)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6274,D3.1,6.56311617,53.23202403,D3.1,233520.761,583466.519,Lichtmast,POINT (233520.761 583466.519)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6275,D3.1,6.55831114,53.19862081,D3.1,233260.37,579744.2,Lichtmast,POINT (233260.37 579744.2)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6276,D3.2,6.55533306,53.19430258,D3.2,233069.162,579260.441,Lichtmast,POINT (233069.162009474 579260.441073075)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6277,D3.2,6.5919144,53.20787732,D3.2,235488.572,580811.281,Lichtmast,POINT (235488.572 580811.281)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6278,D3.2,6.5931813,53.20854854,D3.2,235571.96,580887.39,Lichtmast,POINT (235571.96 580887.39)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6279,D3.2,6.56343682,53.19302448,D3.2,233613.048,579127.029,Lichtmast,POINT (233613.048 579127.029)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_627a,D3.2,6.53052884,53.21497696,D3.2,231375.005,581534.479,Lichtmast,POINT (231375.005 581534.479)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_627b,D3.2,6.58186949,53.19513591,D3.2,234841.015,579382.258,Lichtmast,POINT (234841.015 579382.258)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_627c,D3.2,6.54268938,53.2290137,D3.2,232162.23,583109.45,Lichtmast,POINT (232162.23 583109.45)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_627d,D3.2,6.54153772,53.2309511,D3.2,232081.872,583323.811,Lichtmast,POINT (232081.872 583323.811)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_627e,D3.2,6.563155,53.23213043,D3.2,233523.16,583478.401,Lichtmast,POINT (233523.16 583478.401)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_627f,D3.2,6.55840688,53.19870813,D3.2,233266.61,579754.02,Lichtmast,POINT (233266.61 579754.02)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6280,D3.3,6.56334338,53.19315895,D3.3,233606.559,579141.891,Lichtmast,POINT (233606.559 579141.891)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6281,D3.4,6.56309012,53.19356741,D3.4,233588.891,579187.067,Lichtmast,POINT (233588.891 579187.067)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6282,D3.5,6.5629042,53.19404933,D3.5,233575.591,579240.491,Lichtmast,POINT (233575.591 579240.491)
