X,Y,OBJECTID,KGMSOORT,KGMAANDR,KGMAAPOM,KGMMACAP,KGMSLUIT,KPGAANSD,KPGAANSN,KGMFUNC,IWS_COMCAP,KWKAFSL1,KWKDATUM,KWKOPME,KWKPLAAN,OSMOMSCH,KWKAFSL2,KWKNAAM,IWS_LEGGERSTATUS,IWS_OH_RENOVATIEJAAR,KGMIDENT,RICHTING,IWS_AFST_B,KWKINLAT,KWKKEREN,OBJECTID_1,KGMIDENT_1,ONDERHOUDSPLICHTIGE_1,ONDERHOUDSVERPLICHTING_1,ONDERHOUDSPLICHTIGE_2,ONDERHOUDSVERPLICHTING_2
5.89659244159716,52.586579869911,121,4,2,1,3,,,,4,,,1958,,"8267AH Heultjesweg 27,  Kampen",,,Hooge Esch,1,2022,10557G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.92172044287899,52.611178409484,122,4,2,2,46,,,,1,,,1958,,"8267AN Noorderrandweg 20 TR,  Kampen",,,Zwaantje,1,2018,10011G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.83788498630975,52.5864734064931,123,2,2,1,5,,,,1,,4,1996,,RD coordinaat in meters: X =185543 Y =511083,,4,Katje,1,,10006G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.25963172297259,52.4986237414252,124,4,2,1,2,,,,2,,,,,"7722HA Stationsweg 4,  Dalfsen",,,Station Dalfsen,1,2022,10603G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.36757686077797,52.2961917946153,125,1,2,1,6,,,,1,,,,,"7451LH Vijfhuizenweg 22,  Holten",,,Maneschijn,1,2023,10234G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.4133742119539,52.5402943029865,126,4,2,1,15,,,,1,,,1992,,"7731TS Ommerkanaal Oost 7 a,  Ommen",,,Emsland 2,1,2025,10033G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.42283292371979,52.557850700164,127,4,2,2,60,,,,1,,,1991,,"7731XR Ommerkanaal West 17,  Ommen",,,Emsland 1,1,2025,10032G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.34385004123917,52.3008143947633,128,1,2,1,35,,,,1,,,,Watertoevoer,"7451KT Schapendijk 5,  Holten",,,Haverslag,1,2026,10232G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.42156526385903,52.5980234678736,129,4,2,2,65,,,,1,,,1997,,"7701JK Hoofdvaart 231,  Dedemsvaart",,,Langewijk,1,2026,10031G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.36074156170544,52.5269265339036,130,4,2,1,60,,,,5,,4,1995,,"7731PX Varsenerdijk 12 a,  Ommen",,4,de Stouwe,1,2026,10035G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.12892437382811,52.2689162653519,131,1,2,2,14,,,,2,,5,1990,,"7412AZ Sportveldenlaan 1 T,  Deventer",,4,Zandweerd,1,2024,10201G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.11277426977238,52.5819099426626,132,4,2,4,1180,,,,2,,1,1925,,"8061PR Gennerdijk 20,  Hasselt",,5,Streukelerzijl,1,,10070G1,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.27791702846283,52.3721370686733,133,1,2,1,45,,,,2,,,,,"8102LG de Spinde 156,  Raalte",,,de Zegge,1,2025,10239G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.11298607898746,52.4665299869067,134,3,2,1,45,,,,1,,4,2017,,"8015RA Harculosepad 4,  Zwolle",,4,Harculo,1,2018,10179G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.91830291383371,52.5664413029753,135,1,2,1,3,,,,2,,,1967,,"8271BX Grafhorsterweg 2 A,  IJsselmuiden",,,Zuiderwaard,1,,10600G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.18910205069155,52.3661005926465,136,98,2,1,24,,,,1,,,,Midden-West,"8107AG van Dongenstraat 42,  Broekland",,,Broekland,1,2025,10195G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.89217635958003,52.5223994245404,137,2,2,2,180,,,,2,,,1936,,"8278AZ Noordwendigedijk 12 A,  Kamperveen",Mr. van Engelen van de Veen,,Kamperveen,1,2024,10004G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.95891344735369,52.6139067801462,138,4,2,1,50,,,,2,,5,1923,,"8267AZ Oudedijk 1 TR,  Kampen",,,Mandjeswaard,1,,10003G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.29585036517585,52.5713742783543,139,4,2,1,7,,,,2,,,1999,,"7711CE Eikenlaan 20,  Nieuwleusen",,,Pompje Eikenlaan,1,,10104G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.29236498948828,52.5816316228921,140,4,2,1,12,,,,4,,,2001,,"7711BB Molenpad 9,  Nieuwleusen",,,Molenpad,1,,10085G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.12543403522756,52.5036311229044,141,2,2,2,220,,,,2,,1,,,"8025AP Oude Almeloseweg 28 T- 1,  Zwolle",,5,Herfte,1,,10111G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.22151178772701,52.5089012086618,142,4,2,1,24,,,,1,,4,,,"7722KM Zuidelijke Vechtdijk 9,  Dalfsen",,,Vechterweerd,1,,10136G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.12973531397623,52.655526292377,143,1,2,1,33,,,,2,,,1971,Onderbemaling,"7951KS Dekkersland 2,  Staphorst",,,Dekkersland,1,,10040G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.36664318183301,52.5117677506705,144,98,2,1,20,,,,1,,4,,,"7734PD Vilsterseweg 3 a,  Vilsteren",,4,Marswetering,1,,10128G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.25496694702489,52.4996701197784,145,4,2,1,24,,,,1,,4,,,"7722KW Poppenallee 1 A,  Dalfsen",,4,den Berg,1,,10129G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.28888486141599,52.498808581067,146,4,2,1,3,,,,2,,,,,"7722HB Rechterensedijk 1,  Dalfsen",,,Zuurgraven,1,,10604G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.20844367431693,52.4921267915671,147,4,2,1,3,,,,2,,,,,RD coordinaat in meters: X =210775 Y =500807,,,Mataram,1,,10154G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.87007004110289,52.5843041207984,148,4,2,1,13,,,,2,,,1959,,"8267AJ Kattewaardweg 2,  Kampen",,,Pijperstaart,1,,10008G2,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.20535170709098,52.5225611301454,149,,2,2,250,,,,,,5,2018,,,Gemaal_Broekhuizen,4,Broekhuizen,1,2018,10102G,,,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.52385147626505,52.8415722706561,150,2,2,2,182.4,,,,1,,,,126 DH1 Regenmeter nabij gemaal Lambrecht BL15188,,Gemaal Holthe,,Holthe,1,,10311G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.31249259703464,52.4887175587408,151,4,2,1,3,,,,2,,,,,RD coordinaat in meters: X =217860 Y =500496,,,Schaapskooi,1,,10605G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.19271031499871,52.7180496085845,152,3,2,1,3.14,,,,5,,,1925,,,Gemaal,,Paradijssluis,1,,10566GA,,1,,,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.1492564753153,52.3378459779745,153,1,2,1,6.4,,,,2,,,,"Stalen persleiding rond 0,35","8121RE Dingshofweg 6 a,  Olst",,,Dingshof Oost,1,,10211G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.19290732974562,52.7123473584436,154,2,2,2,60,,,,2,,,1965,,,Haveltermade,,Haveltermade,1,,10469G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.15391402724451,52.6905761910207,155,2,2,1,50,,,,2,,,1982,832,Zomerdijk,,,Leenders,1,2022,10412G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.92328652948803,52.5135216763578,156,4,2,1,2.65,,,,4,,,2022,,"8278BB Hogeweg 31 A,  Kamperveen",,,Van Bruggen,2,2022,10591G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.29914489281068,52.6796684908013,157,4,2,1,4,,,,2,,,1993,47,,,,de Slenken,1,,10509G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.21060856718503,52.7037996575441,158,2,2,2,90,,,,2,,,1994,MD1 202WA,,Gemaal met inlaat,,Haakswold,1,,10508G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.1830079924156,52.6749254421246,159,3,2,2,63.2,,,,2,,,2006,,,Gemaal Berggierslanden,,Berggierslanden,1,,10463G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.15616115155452,52.8267996663678,160,3,2,2,46,,,,2,,,1997,910 Regenmeter nabij gemaal OMC-212,,Nijensleker Polder,,Nijensleek,1,2018,10276G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.29199655608646,52.4995206859285,161,4,2,4,9.9,,,,5,,5,,,RD coordinaat in meters: X =216439 Y =501697,,4,Rechteren,1,,10115G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.42794159717495,52.9115556800031,162,3,2,1,110,,,,1,,,1994,DH1 Regenmeter nabij gemaal OMC-212,,Opvoergemaal (Onderwaterpomp),,Smildersluis,1,,10341G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.28036042674402,52.7840967113251,163,3,2,1,3.12,,,,1,,,1925,,,Aanvoergemaal,,Uffeltersluis,2,,10568GA,,1,,,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.11782090012128,52.505922434061,164,3,,,,,,,4,,,,geen dijkkruising,,,,gemaal (geen dijkkruising ),1,,IWK-534-0200,,2,,2,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,
6.57441174079102,52.8880270072256,165,98,2,1,90,,,,1,,,1994,,,,,Zwiggeltersluis,1,,10342G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.2267309956544,52.6912800873406,166,2,2,1,14,,,,2,,,1994,WoldA,,Afvoergemaal,,Knijpe,1,,10451G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.61210566120255,52.7687218474945,167,2,2,1,15,,,,1,,,1992,Spzmr 14.65 Spwin 14.45,,Opvoergemaal,,Nieuw Balinge,1,,10367G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.54613798338364,52.7277094651897,168,2,2,1,3,,,,2,,,1967,,,Noordscheschut,,Zilverberg,1,,10349G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.32804364107519,52.7240019678296,169,2,2,1,6.7,,,,1,,,1993,Regenmeter nabij het gemaal OMC-212,,Opvoergemaal,,Ruinerweide,1,,10444G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.19457195906296,52.7307186300643,170,2,,1,,,,,4,,,,V.pt 0.670 Insl.peil -0.460 Uitsl.peil -0.670 NAP,Oude Rijksweg-Oostergrift,Particuliere Onderbemaling,,PO-05,1,,PO-05,,2,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,
6.34076815737124,52.6781479303992,171,3,2,2,,,,,5,,,,,,Gemaal,,Ossesluis,1,2024,10334G,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.30965058253771,52.7360371720218,172,2,2,2,48,,,,2,,,1993,WoldA,Wold Aa weg,Aanvoergemaal met duiker,,Riete,1,,10448G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.43645326514423,52.7139452842416,173,1,2,2,426,,,,5,,,1994,Ivm waterkering,,Gemaal,,Nieuwebrugsluis,1,2023,10518G,,,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.27388292410669,52.7159947072987,174,2,2,1,58,,,,1,,,1990,WoldA,,Opvoergemaal,,Trijzen,1,,10447G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.24118829813437,52.706421912731,175,2,2,1,70,,,,1,,,1990,,,Onderwaterpomp,,Blijdenstein,1,,10505G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.2429788347761,52.6897190819511,176,3,2,1,10,,,,1,,,1993,Persleiding,,Gemaal,,Wetering,1,,10507G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.56494717886713,52.7253231557751,177,3,2,1,20,,,,1,,,,HV5 101MV-,,Opvoergemaal,,Nieuweroord,1,,10365G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.02370428012798,52.641801681326,178,3,2,2,10,,,,2,,,2001,Revisie Barsbeek,"8325PE Oppen Swolle 21a, Zwartsluis",Gemaal Barsbeker Buitenpolder,,Barsbeker Buitenpolder,1,2023,10517G2,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.09606934415235,52.5969262786173,179,,,,,,,,,,,,,Zwartsluizerweg Hasselt,,,sportvelden Hasselt,1,,KZ.22-G4,,,,,,,Gemeente,Gewoon en buitengewoon en constructie,,
5.89192355104431,52.5497235513601,180,,,,,,,,,,,,,,Gemaal Sportvelden Kampen,,Gemaal Sportvelden Kampen,1,,G22814,,,,,,,Gemeente,Geheel onderhoud,,
6.36458493665815,52.5999995223659,181,3,2,2,35,4.6,,,1,,,1997,,,Gemaal,,ter Haar,1,2023,10468G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.12744789371813,52.7479423071518,182,2,2,1,40,,,,2,,,1998,936 Regenmeter nabij gemaal OMC-212,,Noordelijkste pomp Broammeule Gemaalweg 1,,Broammeule Noord,1,2023,10432G1,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.37431372977939,52.8157128893135,183,3,2,1,,,,,4,,,,,,Noordster,,PO-24,1,,PO-24,,2,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,
6.4985155190137,52.6738541917966,184,3,2,1,15,,,,1,,,2006,,,Opvoergemaal,,Schapendijk,1,2026,10501G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.97857512374724,52.7292968223305,185,2,2,1,4,,,,2,,,2020,813,,Tussen de Diepen,,Tussen de Diepen,1,2020,10388G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.07706972842413,52.7487493746808,186,1,2,2,150,,,,2,,,1984,827,,kanaaldijk 9a Giethoorn,,Giethoorn,1,2020,10528G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.20887417974836,52.6932253761613,187,2,2,2,50,,,,2,,,2019,,,Gemaal met 2 pompen,,Oosterboer,1,2019,10504G,,1,,2,,,Waterschap,Geheel onderhoud,,
6.48526459120952,52.6870364843274,188,3,2,1,15,,,,1,,,2006,,,Opvoergemaal,,Kremersdijkje,1,2025,10500G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.03762290904147,52.6289373183418,189,4,2,1,14,,,,2,,,2021,Bemaalt woonwijk de Greente,"8281BE Veerweg 4,  Genemuiden","Meerdere vaste bouten aanwezig, zie tabblad documenten",,Veerhuis,1,2021,10555G,,2,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.90626306691561,52.7759081221142,190,1,2,1,60,-1.1,,,2,,,1981,NAP Hoogte HWZ -0.032 LWZ -0.300,8373EC,Blankenham Noordpolder,,854 BLANKENHAM (KGM),1,,854 BLANKENHAM (KGM),,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.13643599023899,52.4789929881868,191,2,2,1,90,,,,2,,5,,Beton persleiding,"8013PE Marsweg 103,  Zwolle",,4,Marktvoort Noord,1,,10174G1,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.30831027095992,52.7219321596667,192,3,2,1,1.5,1.5,,,2,,,2005,Opp 10 ha,DE KOEKOEK (KGM),De Koekoek,,Koekoek,1,,10513G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.38928447083074,52.6014755553596,193,3,2,1,0.384,,,,2,,,,Geen telemetrie,,Pompgemaal,,Pluimswijk,1,,10606G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.08384588134033,52.5155006630316,194,3,2,1,2,,,,2,,5,1963,,"8011BZ Meeuwenlaan 2 T- 1,  Zwolle",,99,Vocaleum,1,,10182G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.4779828592785,52.8330387802896,195,3,2,1,1.25,,,,2,,,2013,,,Gemaal,,Moraineweg,1,,10322G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.15310964164146,52.4502766983513,196,2,2,2,140,,,,2,,5,,Persleiding beton,RD coordinaat in meters: X =207066 Y =496109,,4,Lierder en Molenbroek,1,,10180G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.30427668481804,52.5137427670337,197,4,2,1,2,,,,2,,5,,zie memoveld,"7722HE De Weide Mars 3,  Dalfsen",,4,Hessum,1,,10157G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.18920805713826,52.4113489274889,198,2,2,1,50,,,,2,,,,Persleiding,"8131PK Bremmelerstraat 16,  Wijhe",,,Oude Wetering,1,,10177G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.95564503257365,52.6684518685537,199,3,2,1,4,,,,5,,,,,BENTPOLDER BD,Gemaal,,Bentpolder Buitendijks,1,,10515G2,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.94573858124716,52.6165065657589,200,4,2,1,4,,,,2,,5,1958,was ooit IWK-101-0100,"8267AT Nesweg 16,  Kampen",,4,Zwartemeerpolder,2,2019,10550G,,2,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.92595767567354,52.8108642465351,201,1,2,1,5,,,,2,,,,837,Veneboschweg 1 8376 EH Ossenzijl,Brandsma`s polder,,Brandsma Polder,1,2024,10393G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.1495149818086,52.5342605274461,202,3,,,,,,,4,,99,,,,rioolgemaal Terra Nautic,,rioolgemaal Terra Nautic,1,,IWK-09-0200,,2,,1,,,Gemeente,Gewoon en buitengewoon en constructie,,
5.93922665250448,52.8113084542832,203,1,2,1,33,,,,2,,,,838 Automatische inlaat,,Hagenbroek,,Hagenbroek,1,2027,10394G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.95093742015278,52.8032473128873,204,1,2,1,36,,,,2,,,1996,839,,Grote Polder,,Grote Polder,1,2026,10395G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.96900863230256,52.8381567492767,205,1,2,1,36,,,,2,,,2002,840,,Oosterbroek,,Oosterbroek,1,2022,10396G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.03157956339517,52.6514701364882,206,2,3,1,,,,,2,,,,845,"8326BM Lageweg, Zwartsluis",De Veenen Zwartsluis,,819W,1,,819W,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.9284153825531,52.8210197849959,207,1,2,1,35,,,,2,,,2000,859 Regenmeter nabij gemaal OMC-212,,Marker- en Tussenbroek,,Marker en Tussenbroek,1,2025,10404G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.65183141053004,52.8609630551609,208,2,2,2,22,,,,2,,,1962,82 Regenmeter nabij gemaal Lambrecht BL15188,,"Capaciteit 1/3, 2/3,",,Elperstroom,1,2027,10343G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.0939986659734,52.4814700306711,209,4,2,1,3.5,,,,2,,,,,"8016PC Oldeneelweg 3,  Zwolle",Onderwaterpomp / Rechte Voetbocht,,De Vijf Marken,1,2021,10577G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.8654204033144,52.5990838969954,210,4,2,1,5,,,,3,,,2020,,"8267AD Frieseweg 29,  Kampen",,,Buitenraas,1,2021,10576G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.55906938530937,52.8883933898666,211,2,2,2,66,,,,2,,,1962,118 OK2 OK2-1140V Inlaat en gemaal,,"capaciteit 1/3, 2/3",,Leemsloot,1,2025,10309G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.9025981308059,52.6133347454355,212,4,2,1,13.6,,,,2,,5,,,,,,Stikkenpolder,1,2019,10551G,,2,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.60697818037023,52.8838719772106,213,3,2,1,4,,,,2,,,1970,,,"onderwater schroefpomp, Pleuger",,de Rieters,1,,10310G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.03966119204922,52.5208604883352,214,4,2,1,17,,,,4,,,1983,,"8042GH Hertshooiweg 1,  Zwolle",,,Westenholte Stins,1,2022,10556G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.04300781788931,52.5153858422971,215,4,2,1,4,,,,3,,,1983,,"8042PL Zalkerveerweg 2,  Zwolle",,,Zalkerveerweg,1,2021,10578G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.54732902859656,52.7532980558633,216,2,2,1,10.5,,,,2,,,1964,,,Gemaal met duiker,,Tiendeveen,1,,10347G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.58290866388033,52.7483109637889,217,3,2,1,13,,,,2,,,,"Duiker r=0,25 l=6,00m h=12,90=NAP",,Gemaal met duiker en inlaat,,Nieuweroord,1,,10366G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.51430854468128,52.7275824972781,218,2,2,1,102,,,,1,,,,,RIGEL (KGM),Gemaal,,Rigel,1,,10537G,,1,,2,,,Gemeente,Gewoon en buitengewoon en constructie,,
6.1370483175431,52.6188745575878,219,4,2,,1,,,,1,,,,,,,,KZ.00-G4,1,,KZ.00-G4,,,,2,,,Staatsbosbeheer,Gewoon en buitengewoon en constructie,,
6.25729542821837,52.7632554625493,220,4,2,2,48,,,,2,,,1985,410 Regenmeter nabij gemaal Datawatt onderstation,,Gemaal,,Uffeltermade,1,,10439G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.90203024097679,52.6110958518813,221,5,3,,1,,,,4,,,,,"8267AP Stikkenpolderweg 10,  Kampen",,,SP.5.2-G001,1,,SP.5.2-G001,,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,
6.23815973605778,52.7449607709469,222,2,2,2,90,,,,2,,,1994,33,,Afvoergemaal,,Hardenweg,1,,10449G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.98176208740061,52.5445373801351,223,4,2,,1,,,,4,,,,,"8271RK Bosjessteeg 4,  IJsselmuiden",,,MB.00-G56,1,,MB.00-G56,,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,
6.23975046168731,52.7059721926727,224,4,2,1,6.2,,,,2,,,1994,26,,Gemaal met duiker,,Bloemen,1,,10446G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,Gemeente,Onderhoud van de gehele dam (grondlichaam)
6.1430806219006,52.6272207633482,225,5,3,,1,,,,1,,5,2014,,,,,KO-00-G3,1,,KO-00-G3,,,,2,,,Staatsbosbeheer,Gewoon en buitengewoon en constructie,,
6.12852685717788,52.6163864257661,226,5,3,,1,,,,1,,5,2014,,,,,KZ.00-G3,1,,KZ.00-G3,,,,2,,,Staatsbosbeheer,Gewoon en buitengewoon en constructie,,
6.09867843071945,52.6535828458493,227,5,3,,1,,,,1,,,2014,,,,,KO.00-G7,1,,KO.00-G7,,,,2,,,Staatsbosbeheer,Gewoon en buitengewoon en constructie,,
6.33959820584183,52.8443228597837,228,2,2,2,3.04,,,,1,,,,,,Opvoergemaal,,Dieversluis,1,,10569GB,,2,,,,,Waterschap,Geheel onderhoud,,
6.33979505328227,52.8443463275478,229,3,2,1,3.24,,,,5,,,1925,“Gemaal heeft een Provinciaal monument status”,,Gemaal,,Dieversluis,1,2025,10569GA,,1,,,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.48871219749174,53.0055934678185,230,1,2,1,58.8,,,,2,,2,1992,102 Regenmeter nabij gemaal Lambrecht BL15188,,Twee toeren vijzel,2,Kloosterveen,1,,10263G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.49064223554652,52.9906166725394,231,2,2,1,25,,,,2,,2,1959,106 DH1 114SM-21,,Gemaal op telemetrie,,Veenstra Blokken,1,,10301G,,1,,,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.46692081560525,52.966000710738,232,2,2,2,12,,,,5,,,1969,,,2 pompsgemaal,,Molenwijk,1,,10302G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.02432159493046,52.6420841272172,233,1,2,1,42,,,,2,,,2000,819 Regenmeter nabij gemaal OMC-212,"8325PE Oppen Swolle 21a, Zwartsluis",Gemaal Barsbeek,,Barsbeker Binnenpolder,1,2023,10517G1,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.42047815252315,52.9131995185424,234,2,2,1,10.5,,,,2,,,1969,DH1 304SM,,Twee toeren gemaal,,Oranjekanaal,1,,10304G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.40374785320112,52.9106223505628,235,2,2,2,28,,,,2,,,1969,,,Gemaal Vaartweg,,Vaartweg,1,,10305G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.93727013403924,52.5935991239335,236,4,2,1,2,,,,4,,,1958,,"8267AV Brinkweg 1,  Kampen",,,Modderkuil,1,2027,10584G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.92889859175832,52.5896857301998,237,4,2,1,4,,,,4,,,1958,,"8267AV Brinkweg 2,  Kampen",,,Brinkweg,1,,10585G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.13444471860424,52.8106609555526,238,2,,1,,,,,4,,,,V.pt -0.136 Insl.peil -1.394 Uitsl.peil -1.524 NAP,Eesveen 2 Eesveense Wetering,Particuliere Onderbemaling en duiker,,PO-02,1,,PO-02,,2,,2,,,Gemeente,Gewoon en buitengewoon en constructie,,
5.92768525783927,52.5844917278344,239,4,2,1,7,,,,2,,,1990,,"8277AL Branderdijk 2,  Grafhorst",,,Noorderwaard,1,,10015G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.01188415970397,52.6340205808968,240,1,2,1,21.5,,,,2,,4,1967,,"8281PN Kettingweg 5,  Genemuiden",,5,Biesvelden,1,,10023G,,1,,1,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.64551180929565,52.8629955367766,241,3,2,1,3,,,,5,,,,,,Opvoergemaal,,Zuidveld,1,,10316G,,1,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
5.87532464104422,52.5941392014798,242,2,2,1,1.5,,,,4,,,1958,,"8267AK Middendijk 3 A,  Kampen",,,Middendijk,1,2027,10586G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.07616562107575,52.6183641473444,243,2,2,1,8,,,,2,,,1955,,"8281PX Cellemuiden 16,  Genemuiden",,,Stikkeldrecht,1,2022,10598G,,2,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,
6.37207265810415,52.8803901612449,244,2,2,2,3.21,,,,1,,,,“Gemaal heeft een Provinciaal monument status”,,Aanvoergemaal,,Veenesluis,1,2024,10571GB,,2,,,,,Waterschap,Geheel onderhoud,,
