ID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NAAM,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,BEWEEGBAAR,PUIC,WEGNAAM
6071032,,,,,,,,,,,,,,,,223912.874319,465039.1575,52.1691984946139,6.39453767458964,,,,Lochem,G0262,bestaand,,20.476,283,1,gerealiseerd,2016/06/02 17:11:09+00,Nee,de8f3fb228b54ad0bf9c2c5cf58d7322,
6071045,617,a,617,617_a,Boxtel,Bd-Ehv,Breda - Eindhoven ,38.514045,"38,514045",Zuid,Z,Boxtel,23,KUNSTWERKEN,Brabant,149783.692368,399938.005,51.5883287615063,5.31193188940844,KUNSTWERKEN,Zuid,Z,Boxtel,G0757,bestaand,,69.625,283,1,gerealiseerd,2016/03/02 14:55:42+00,Nee,09e608baf0164811ba5e743c971adf22,
6071063,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,53.402199,"53,402199",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,152654.705836,432181.089,51.8781632772639,5.35314289951456,KUNSTWERKEN,Randstad Zuid,RZ,Tiel,G0281,bestaand,,238.691,283,1,gerealiseerd,2015/02/24 15:55:58+00,Nee,33f18a114d4c421782baee53193ea828,
6071149,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,101.762917,"101,762917",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,209988.669192,523981.4595,52.7004577332034,6.200702553682,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,58.392,283,1,gerealiseerd,2021/09/29 08:57:15+00,Nee,549115821a1f40fface3b459382bb953,
6071154,,,,,,,,,,,,,,,,123485.043205,483286.0355,52.3365957023334,4.92480619265639,,,,Amsterdam,G0363,bestaand,,9.442,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,c92fe7804a8c469eb697253fd1d4ab9e,
6071155,,,,,,,,,,,,,,,,117288.7835,485741.608254,52.3582744436066,4.83362116399351,,,,Amsterdam,G0363,bestaand,,50.726,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,7c5eaad766ef469b8ec693d026949e35,
6071194,,,,,,,,,,,,,,,,146033.504028,435570.605,51.9085620260083,5.25689835335416,,,,West Betuwe,G1960,bestaand,,18.046,283,1,gerealiseerd,2019/01/21 09:02:00+00,Nee,4e03e0d9dfef41a6b279472770e72f94,
6071235,,,,,,,,,,,,,,,,145976.920605,435693.076,51.909661911655,5.25607285811666,,,,West Betuwe,G1960,bestaand,,18.296,283,1,gerealiseerd,2019/01/21 09:02:00+00,Nee,bc89f5829f2a4c3cbed455d8b7ff4db5,
6071241,210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,3.490797,"3,490797",Noord-Oost,NO,Achterhoek,30,KUNSTWERKEN,Gelre,212986.469,463708.14578,52.1584922097061,6.23461194384146,KUNSTWERKEN,Noord-Oost,NO,Waterschap Rijn en IJssel,W0152,bestaand,,403.877,283,1,gerealiseerd,2020/11/13 16:28:21+00,Nee,f5c80f5066e945da95cf5ab2e89c01ac,
6071263,125,,125,125__,Tilburg - Boxtel,Bd-Ehv,Breda - Eindhoven ,32.734314,"32,734314",Zuid,Z,Boxtel,23,KUNSTWERKEN,Brabant,144041.056815,399696.7435,51.5860775802065,5.22907537983319,KUNSTWERKEN,Zuid,Z,Prorail,L0004,bestaand,,15.217,283,1,gerealiseerd,2015/06/25 08:40:33+00,Nee,1338f7fe7f154228be168518ebfc1bdb,
6071440,,,,,,,,,,,,,,,,138416.4925,452854.440919,52.0637361534472,5.14537035334978,,,,Utrecht,G0344,bestaand,,922.121,283,1,gerealiseerd,2016/04/16 00:00:00+00,Nee,d9d38e4ea6d248c79ccb8321d637f0de,
6071507,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,87.469737,"87,469737",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,110508.2265,426121.690678,51.8219307343675,4.74187001640507,KUNSTWERKEN,Randstad Zuid,RZ,Dordrecht,G0505,bestaand,,1798.043,283,1,,2021/08/24 12:45:54+00,Nee,95be55cfafc041ea9fc4742e1d47d6db,
6071529,,,,,,,,,,,,,,,,127793.603922,428697.0865,51.846189430427,4.99237606948827,,,,Waterschap Rivierenland,W0621,bestaand,,341.289,283,1,gerealiseerd,2015/06/09 10:17:08+00,Nee,a75de1681ac7479e9748549b829653d6,
6071561,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,38.475094,"38,475094",Randstad Noord,RN,Driebergen,15,KUNSTWERKEN,Neerlands Midden,138362.513722,453431.929,52.0689249944828,5.14455507460029,KUNSTWERKEN,Randstad Noord,RN,Utrecht,G0344,bestaand,,41.412,283,1,gerealiseerd,2022/02/21 08:09:49+00,,cc443ce6465c49e88199eaf3d4244292,
6071590,,,,,,,,,,,,,,,,127796.647314,428704.939,51.8462601584509,4.99241961649881,,,,Waterschap Rivierenland,W0621,bestaand,,980.184,283,1,gerealiseerd,2015/11/10 13:05:17+00,Nee,ecb7a80f04854ffdb03b3687a28d4044,
6071858,059,,59,059__,Weert - Roermond,Bdl-Rm,Budel - Roermond ,82.233212,"82,233212",Zuid,Z,Roermond,25,KUNSTWERKEN,Limburg,194832.711,359975.564612,51.2277440621749,5.95745013587485,KUNSTWERKEN,Zuid,Z,Limburg,P0031,bestaand,,288.15,283,1,gerealiseerd,2022/03/24 10:30:06+00,Nee,33be241d19ae78aee053160d000af8a2,
6071874,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.4109,"2,410900",Randstad Noord,RN,Amsterdam,9,KUNSTWERKEN,Amsterdam,124053.6675,487238.935912,52.3721541695428,4.93278538471259,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,229.9,283,1,gerealiseerd,2021/02/01 15:54:12+00,Nee,5a9366b7df564de9a689b09e9919a903,
6071918,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,1.493881,"1,493881",Randstad Noord,RN,Amsterdam,9,KUNSTWERKEN,Amsterdam,123286.4875,487648.869406,52.3757946048583,4.92148171067746,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,850.563,283,1,gerealiseerd,2021/02/01 15:54:40+00,Nee,c9a4fc9103c34766a23db0ea7558f002,
6071925,069,,69,069__,Simpelveld - Schin op Geul,Vet-Mtn,Verschau (D) - Maastricht Noord ,17.624769,"17,624769",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,191871.7045,315360.893895,50.8269262555352,5.91048909603823,KUNSTWERKEN,Zuid,Z,Gulpen-Wittem,G1729,bestaand,,120.379,283,1,gerealiseerd,2016/06/21 14:06:45+00,Nee,1875fab8c9ca4e93928e3ccdeda99d29,
6071930,069,,69,069__,Simpelveld - Schin op Geul,Vet-Mtn,Verschau (D) - Maastricht Noord ,18.281999,"18,281999",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,191293.5935,315664.380624,50.8296909992565,5.90231506229434,KUNSTWERKEN,Zuid,Z,Gulpen-Wittem,G1729,bestaand,,114.274,283,1,gerealiseerd,2022/02/25 15:28:17+00,Nee,6904a3761d95493f8d08135d3cdb74ff,
6071980,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,5.731801,"5,731801",Randstad Noord,RN,Woerden,14,KUNSTWERKEN,Neerlands Midden,130549.8282,457028.3105,52.100959228628,5.03035562293314,KUNSTWERKEN,Randstad Noord,RN,Utrecht,G0344,bestaand,,99.829,283,1,gerealiseerd,2016/04/14 00:00:00+00,Nee,d346cc8f2496487bb04e39ae388b2e2f,
6072008,,,,,,,,,,,,,,,,136127.149153,455204.2345,52.0847827849015,5.11185593144146,,,,Utrecht,G0344,bestaand,,332.098,283,1,gerealiseerd,2021/06/28 06:01:58+00,,fb57dbcfbfeb453b8a9092c33d7066aa,
6072131,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,9.376547,"9,376547",Randstad Noord,RN,Haarlem,8,KUNSTWERKEN,Kennemerland,115893.029322,483499.7895,52.3380290921564,4.81339363242451,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,1913.702,283,1,gerealiseerd,2020/12/04 11:38:01+00,Nee,d11be333ae6e4ada87326e2af6d78edf,
6072176,485,f,485,485_f,Amsterdam Hemhaven (gebied),Vhw-Kmbw,Vlothavenweg - Kombuisweg ,200.985946,"200,985946",Randstad Noord,RN,Amsterdam,9,KUNSTWERKEN,Amsterdam,117949.491328,490868.9495,52.404399930471,4.84275414332971,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,70.256,283,1,gerealiseerd,2020/08/24 11:26:54+00,Nee,32c4c15e8b5f4d688ed6a88ab6aa2f2f,
6072188,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,91.757452,"91,757452",Noord-Oost,NO,Achterhoek,30,KUNSTWERKEN,Gelre,190162.450043,444153.3065,51.9846630142156,5.89906543406478,KUNSTWERKEN,Noord-Oost,NO,Arnhem,G0202,bestaand,,33.464,283,0,,2018/12/18 15:51:34+00,Nee,6d7428e469574b5e98f407ac38f56a72,
6072208,,,,,,,,,,,,,,,,164580.72529,506641.2825,52.5473181463195,5.5284469528493,,,,Lelystad,G0995,bestaand,,134.629,283,1,gerealiseerd,2014/12/15 15:51:19+00,Nee,9a20ca66fcf24c85bc11c3d8d7c4e383,
6072230,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.567359,"2,567359",Randstad Noord,RN,Amsterdam,9,KUNSTWERKEN,Amsterdam,124097.6025,487104.278878,52.3709464356336,4.93344289068526,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,645.059,283,1,gerealiseerd,2022/05/25 10:54:21+00,Nee,95a418e8f1cf4b0ba01bfeff7ce07431,
6072260,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,4.4048,"4,404800",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,161823.9135,506374.994458,52.5449664170474,5.48779979582679,KUNSTWERKEN,Randstad Noord,RN,Lelystad,G0995,bestaand,,1032.423,283,1,gerealiseerd,2015/02/10 16:52:46+00,Nee,2f8c16a43eae4a9083b615a66c5e6bdc,
6072294,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,44.492033,"44,492033",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,161857.4795,506473.039687,52.5458471496165,5.48829663127566,KUNSTWERKEN,Randstad Noord,RN,Lelystad,G0995,bestaand,,1676.276,283,1,gerealiseerd,2020/09/11 14:15:03+00,Nee,a86ac4aa53db48f881a6d7b44ce2ecdd,
6072295,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,6.853438,"6,853438",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,164178.989,506746.233344,52.5482682684318,5.52252734665532,KUNSTWERKEN,Randstad Noord,RN,Lelystad,G0995,bestaand,,1295.91,283,1,gerealiseerd,2015/02/10 16:52:22+00,Nee,578fbe36eef2457cac6c3b287f6351ca,
6072301,121,b,121,121_b,Breda - Lage Zwaluwe,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,234.904686,"234,904686",Zuid,Z,HSL,70,KUNSTWERKEN,OPC: 70-HSL,106507.227332,407583.163,51.654974909366,4.68643043610656,KUNSTWERKEN,Randstad Zuid,RZ,Ministerie van Infrastructuur en Waterstaat (IenW),L0002,bestaand,,4804.308,283,1,gerealiseerd,2016/01/29 10:26:02+00,Nee,a3aa6cd68f40445abe6f74bae784f1f1,
6072450,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,13.935374,"13,935374",Randstad Noord,RN,Heerhugowaard,6,KUNSTWERKEN,Hollands Noorderkwartier,115922.615191,540649.311,52.851619010762,4.80710540800147,KUNSTWERKEN,Randstad Noord,RN,Noord-Holland,P0027,bestaand,,715.913,283,1,gerealiseerd,2015/08/21 10:15:19+00,Nee,0d9591db6c704131a441b9b8605376d3,
6072469,558,b,558,558_b,Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,158.385378,"158,385378",Randstad Noord,RN,Haarlem,8,KUNSTWERKEN,Kennemerland,116884.5872,483570.894,52.3387377787838,4.82793388609206,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,585.861,283,1,gerealiseerd,2021/02/12 15:59:49+00,Nee,6f1643ecd33e4046958a273ac1032fd7,
6072531,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.409019,"2,409019",Randstad Noord,RN,Amsterdam,9,KUNSTWERKEN,Amsterdam,124063.97,487249.047111,52.372245622725,4.93293573244735,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,282.752,283,1,gerealiseerd,2021/02/01 15:53:46+00,Nee,9af01c6cee38433e8cfd1229c40e14b1,
6072619,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,17.202784,"17,202784",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,240173.635,487277.845032,52.3667668032322,6.63778798160557,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,391.259,283,1,gerealiseerd,2020/10/09 22:57:35+00,,253b73fc43b4472192c3e27168f7a8bb,
6072801,,,,,,,,,,,,,,,,232055.433547,581673.755,53.2161307470766,6.54074614693401,,,,Waterschap Noorderzijlvest,W0647,bestaand,,16.106,283,1,gerealiseerd,2020/10/09 14:45:50+00,Nee,404f925a0b440015e053660013ac6945,
6072804,,,,,,,,,,,,,,,,233297.057094,581089.594,53.2107025296821,6.55918754817443,,,,Groningen,G0014,bestaand,,57.343,283,1,gerealiseerd,2016/11/18 09:30:09+00,Nee,404f925a5ba20015e053660013ac6945,
6072895,,,,,,,,,,,,,,,,118782.451,482679.875068,52.3308582360751,4.85587603258805,,,,Amsterdam,G0363,bestaand,,141.924,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,9cfdc9d186cb4a62a97c399393e28fe5,
6072924,,,,,,,,,,,,,,,,245570.79,481816.304085,52.3168274507132,6.7155432787396,,,,Borne,G0147,bestaand,,16.716,283,1,gerealiseerd,2019/05/14 15:12:29+00,,3bf9d6e6a10e69a1e054002128f9eb56,
6073081,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,3.741375,"3,741375",Noord-Oost,NO,Drenthe,35,KUNSTWERKEN,Drenthe,212874.634152,524234.4915,52.7024319196275,6.24343711044981,KUNSTWERKEN,Noord-Oost,NO,Meppel,G0119,bestaand,,1592.168,283,1,gerealiseerd,2016/01/24 13:53:42+00,,9b69f846e83f4bb6acfa77ddbf7c5ad1,
6073379,,,,,,,,,,,,,,,,155892.505724,434507.9875,51.8990822666244,5.40017003122346,,,,Tiel,G0281,bestaand,,286.937,283,1,gerealiseerd,2015/02/24 15:55:29+00,Nee,e26d054b6495479d8b164f64094d13a3,
6073479,,,,,,,,,,,,,,,,170543.136567,386025.2475,51.4630817193306,5.61086621838011,,,,Helmond,G0794,bestaand,,63.525,283,1,gerealiseerd,2021/09/22 06:41:24+00,Nee,d3166a342fde4b3abe78205867666c1b,
6073480,,,,,,,,,,,,,,,,174037.538945,387429.623418,51.4755977824302,5.66122607277173,,,,Helmond,G0794,bestaand,,399.014,283,1,gerealiseerd,2020/01/17 09:25:49+00,Nee,3e3a09295cec44dbb6b15f7869fb025b,
6073506,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,90.588234,"90,588234",Noord-Oost,NO,Achterhoek,30,KUNSTWERKEN,Gelre,188997.557,444372.251534,51.9867034500609,5.88213033267387,KUNSTWERKEN,Noord-Oost,NO,Arnhem,G0202,bestaand,,274.122,283,1,gerealiseerd,2016/04/26 09:45:55+00,Nee,2af034b6302412c4e05343604191f184,
6073585,540,d,540,540_d,Rotterdam Westelijke Splitsing,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,81.621717,"81,621717",Randstad Zuid,RZ,Rotterdam,3,KUNSTWERKEN,Rotterdam,89686.242874,437434.8085,51.9215562543065,4.43774746831491,KUNSTWERKEN,Randstad Zuid,RZ,Rotterdam,G0599,bestaand,,4790.746,283,1,gerealiseerd,2017/05/03 08:49:50+00,,16fd017116710cac9e050210a7e24119,
6073668,,,,,,,,,,,,,,,,118829.466,481655.732773,52.3216570236299,4.85667568792785,,,,Amsterdam,G0363,bestaand,,91.532,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,7c74e40af68d4a51b538ced719ff176b,
6073723,,,,,,,,,,,,,,,,118719.8745,482987.8821,52.3336222681405,4.85492486627403,,,,Amsterdam,G0363,bestaand,,53.611,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,39d7ebad6ecb4eb69239c49ef8c47d20,
6073797,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,16.414767,"16,414767",Randstad Noord,RN,Heerhugowaard,6,KUNSTWERKEN,Hollands Noorderkwartier,128144.75895,503611.14,52.5195105644756,4.99154485915243,KUNSTWERKEN,Randstad Noord,RN,Noord-Holland,P0027,bestaand,,1848.404,283,1,gerealiseerd,2021/08/20 12:27:48+00,Nee,0bc0c521335d400fbebd59f7d520554b,
6074000,212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,32.995458,"32,995458",Noord-Oost,NO,Achterhoek,30,KUNSTWERKEN,Gelre,218029.931592,441377.9515,51.9572553219018,6.30418581879417,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,259.821,283,1,gerealiseerd,2017/05/15 09:31:09+00,Nee,fe023beaab704132b95d3adbe69b7177,
6074059,,,,,,,,,,,,,,,,176113.568092,387124.358,51.4727798686584,5.6910895861758,,,,Helmond,G0794,bestaand,,3620.862,283,1,gerealiseerd,2020/01/17 09:25:49+00,Nee,94d1a80b45554ae6acbee0cb3efc58a3,
6074124,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,34.202437,"34,202437",Randstad Zuid,RZ,Europoort,4,KUNSTWERKEN,Zee-Zevenaar,101275.3125,426862.181915,51.827773373778,4.60784665849265,KUNSTWERKEN,Randstad Zuid,RZ,Waterschap Hollandse Delta,W0655,bestaand,,5544.042,283,1,gerealiseerd,2016/01/28 08:13:55+00,Nee,9f430c34679a454393123fad961603c5,
6074135,,,,,,,,,,,,,,,,102295.644715,426400.3795,51.8237201641269,4.62271721952209,,,,Waterschap Hollandse Delta,W0655,bestaand,,29.128,283,1,gerealiseerd,2015/09/29 15:17:23+00,Nee,8264f709b3af4ab8b23a973565417fcb,
6074136,,,,,,,,,,,,,,,,102111.595,426476.244487,51.8243845987224,4.62003617060694,,,,Waterschap Hollandse Delta,W0655,bestaand,,66.5,283,1,gerealiseerd,2015/09/29 15:17:23+00,Nee,3424b4ed6e8143fe866f670f2479ac2c,
6074137,,,,,,,,,,,,,,,,102280.154213,426359.44,51.8233507480916,4.62249878950619,,,,Waterschap Hollandse Delta,W0655,bestaand,,76.042,283,1,gerealiseerd,2015/09/29 15:17:23+00,Nee,5b8c723f612c451dae12c7753854b13c,
6074184,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,33.069474,"33,069474",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,102228.825395,426276.566,51.8226010477226,4.62176697614227,KUNSTWERKEN,Randstad Zuid,RZ,Waterschap Hollandse Delta,W0655,bestaand,,96.467,283,1,gerealiseerd,2016/01/28 08:13:55+00,Nee,e933f872786a43b184d40c7771303526,
6074192,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,36.037651,"36,037651",Randstad Zuid,RZ,Kijfhoek,99,KUNSTWERKEN,Zee-Zevenaar,99674.07,427810.708793,51.8361418726507,4.58446856007301,KUNSTWERKEN,Randstad Zuid,RZ,Waterschap Hollandse Delta,W0655,bestaand,,24.059,283,1,gerealiseerd,2016/01/28 08:13:55+00,Nee,97c8f29b6d244661bd31479f05193c30,
6074287,,,,,,,,,,,,,,,,92872.9,437645.96566,51.9238190078975,4.4840275933397,,,,Rotterdam,G0599,bestaand,,206.12,283,1,gerealiseerd,2017/04/26 09:59:31+00,,16fd0171161dbcac9e050210a7e24119,
6074356,,,,,,,,,,,,,,,,173522.5605,387184.574997,51.4734123228066,5.65380067699715,,,,Helmond,G0794,bestaand,,135.359,283,1,gerealiseerd,2020/01/17 09:25:49+00,Ja,7f2dea08ba3d41f9a3d17d7305255432,
6074357,,,,,,,,,,,,,,,,172732.979763,386906.1805,51.4709353707201,5.64242212325515,,,,Helmond,G0794,bestaand,,88.748,283,1,gerealiseerd,2020/03/19 15:35:24+00,Nee,03a27e004f9e2991e054001f290de175,
6074407,509,a,509,509_a,Baarn,Asd-Zp,Amsterdam Centraal - Zutphen ,35.411906,"35,411906",Randstad Noord,RN,Amersfoort,12,KUNSTWERKEN,Eemland,147557.401877,469022.7125,52.2092536921709,5.27831613695695,KUNSTWERKEN,Randstad Noord,RN,Baarn,G0308,bestaand,,15.308,283,1,gerealiseerd,2016/04/22 08:13:02+00,Nee,5d035f2b6a3441808274722eed40b110,
6074411,509,a,509,509_a,Baarn,Asd-Zp,Amsterdam Centraal - Zutphen ,35.432876,"35,432876",Randstad Noord,RN,Amersfoort,12,KUNSTWERKEN,Eemland,147570.712123,469018.753,52.2092182840283,5.27851095642677,KUNSTWERKEN,Randstad Noord,RN,Baarn,G0308,bestaand,,15.279,283,1,gerealiseerd,2016/04/22 08:18:53+00,Nee,16130633be164b17a4dba76906af2e7e,
6074429,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,56.171877,"56,171877",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,260325.361,471750.005394,52.2237524288977,6.92872949365909,KUNSTWERKEN,Noord-Oost,NO,Enschede,G0153,bestaand,,106.064,283,1,gerealiseerd,2016/09/27 10:46:36+00,Nee,3d6877e8d7c31eaee054002128f9eb56,
6074434,,,,,,,,,,,,,,,,262635.007,471365.105656,52.2198480041547,6.96239866204632,,,,Enschede,G0153,bestaand,,6.937,283,1,gerealiseerd,2016/09/27 10:46:36+00,Nee,3d6877e41ec91eaee054002128f9eb56,
6074494,,,,,,,,,,,,,,,,108798.276389,503775.844,52.5196982807489,4.70650432906934,,,,Noord-Holland,P0027,bestaand,,69.078,283,1,gerealiseerd,2015/12/22 11:10:16+00,Nee,590d0f550825495281367e94922e2d50,
6074501,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,56.164818,"56,164818",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,260319.29,471751.609503,52.2237680018939,6.92864116922219,KUNSTWERKEN,Noord-Oost,NO,Enschede,G0153,bestaand,,134.726,283,1,gerealiseerd,2016/09/27 10:46:36+00,Nee,3d6877e9a8461eaee054002128f9eb56,
6074503,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,56.157947,"56,157947",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,260312.376,471752.401118,52.2237764354451,6.92854025825265,KUNSTWERKEN,Noord-Oost,NO,Enschede,G0153,bestaand,,163.628,283,1,gerealiseerd,2016/09/27 10:46:36+00,Nee,3d6877e661591eaee054002128f9eb56,
6074581,666,b,666,666_b,Meteren Aansl.,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,47.89389,"47,893890",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,147753.7585,430095.17954,51.8593723951548,5.28201261535815,KUNSTWERKEN,Randstad Zuid,RZ,West Betuwe,G1960,bestaand,,690.682,283,1,gerealiseerd,2021/09/14 14:39:27+00,Nee,ff553e978558457b8484c18923764ad6,
6074983,067,,67,067__,Heerlen - Schin op Geul,Hrl-Sog,Heerlen - Schin op Geul ,5.448839,"5,448839",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,190835.947162,320103.142,50.8696175145074,5.89625814913783,KUNSTWERKEN,Zuid,Z,Voerendaal,G0986,bestaand,,267.84,283,1,gerealiseerd,2016/01/19 14:19:37+00,Nee,25eaccad1e985673e054d8d385f6d27e,
6075074,,,,,,,,,,,,,,,,170550.991,385991.441711,51.4627776355369,5.61097774819192,,,,Helmond,G0794,bestaand,,74.301,283,1,gerealiseerd,2021/09/22 06:41:24+00,Nee,eaaac5e1261243fcaea438e8bacca66f,
6075187,088,,88,088__,Hilversum - Baarn,Asd-Zp,Amsterdam Centraal - Zutphen ,34.871859,"34,871859",Randstad Noord,RN,Amersfoort,12,KUNSTWERKEN,Eemland,146992.8075,469035.224397,52.2093582511864,5.27005566287823,KUNSTWERKEN,Randstad Noord,RN,Utrecht,P0026,bestaand,,1228.481,283,1,gerealiseerd,2019/07/08 13:54:56+00,Nee,245adde224b4469fe0531221500a72c8,
6075192,,,,,,,,,,,,,,,,147722.357,430033.576816,51.858818282214,5.28155807478795,,,,West Betuwe,G1960,bestaand,,1228.052,283,1,gerealiseerd,2019/01/21 09:02:00+00,Nee,e5745268ba924012a72532fa5f43f0d3,
6075297,075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,51.787566,"51,787566",Randstad Noord,RN,Alkmaar,7,KUNSTWERKEN,Hollands Noorderkwartier,106150.26648,508568.662,52.5625395235036,4.66679069042548,KUNSTWERKEN,Randstad Noord,RN,Noord-Holland,P0027,bestaand,,359.849,283,1,gerealiseerd,2015/12/22 11:10:16+00,Nee,4c67717e1f704dd5b359f80110351b72,
6075360,,,,,,,,,,,,,,,,135802.7115,456232.255212,52.0940114217972,5.10706472073755,,,,Utrecht,G0344,bestaand,,153.073,283,1,gerealiseerd,2016/04/16 00:00:00+00,Nee,76097068fe7e46b897ca0ebdd08a69fa,
6075362,,,,,,,,,,,,,,,,136002.316407,457409.747,52.1046015141284,5.10991184024195,,,,Utrecht,G0344,bestaand,,157.085,283,1,gerealiseerd,2022/02/21 08:09:49+00,Nee,d5face0665d84fafa3a855d71e1f42a4,
