OBJECTID,Match_addr,X,Y,Hoofdcategorie,Categorie,Naam,Internet,Adres,Postcode,Plaats,GlobalID
101,"Langestraat 68, 8281 AM Genemuiden",6.0407291846224,52.622667,Gezondheidsvoorzieningen,Verloskundigen,Verloskundige Praktijk Sifra,,Langestraat 68-70,8281 AM,Genemuiden,509d2be2-4b16-49d9-ba91-1008b6ed9cd4
102,"Prinsenstraat 22c, 8061 ZC Hasselt",6.10379550000002,52.588305,Gezondheidsvoorzieningen,Verloskundigen,Verloskundige Praktijk Sifra,,Prinsenstraat 22-C,8061 ZC,Hasselt,ea818cf8-a4ca-4e13-8fbc-7f7ef9a5e323
103,"Dorus Rijkersstraat 2, 8281 DG Genemuiden",6.041943,52.619139,Gezondheidsvoorzieningen,Verpleeg- en verzorgingshuizen,Woonzorgconcern IJsselheem,,Dorus Rijkersstraat 2,8281 DG,Genemuiden,630d384d-1f26-499f-a842-0ec06a93a83f
104,"Het Gasthuysland 300, 8061 KL Hasselt",6.0988725,52.589322,Gezondheidsvoorzieningen,Verpleeg- en verzorgingshuizen,Woonzorgconcern IJsselheem,,Het Gasthuysland 300,8061 KL,Hasselt,1eee41ef-410f-4f4b-ab05-653858c16044
105,"Purperreigerlaan 34, 8064 DC Zwartsluis",6.0740505,52.643304,Gezondheidsvoorzieningen,Verpleeg- en verzorgingshuizen,Woonzorgconcern IJsselheem,,Purperreigerlaan 34,8064 DC,Zwartsluis,6010a9ad-efb3-4eaf-b6cd-cbe6a27dd49f
106,"Burgtstraat 2, 3841 ED Harderwijk",5.61504150000002,52.348842,Gezondheidsvoorzieningen,Verslavingszorg,Tactus verslavingszorg,http://www.tactus.nl,Burgtstraat 2,3841 ED,Harderwijk,2baad70f-5312-442d-8741-da42d3e03118
107,"Dokter Stolteweg 58, 8025 AX Zwolle",6.12103500000001,52.51527,Gezondheidsvoorzieningen,Verslavingszorg,Tactus verslavingszorg,http://www.tactus.nl,Dokter Stolteweg 58,8025 AX,Zwolle,6e6d4af5-ede5-4255-9e37-f59081bf781d
108,"Neringstraat 1, 8263 BG Kampen",5.886414,52.560072,Gezondheidsvoorzieningen,Verslavingszorg,Tactus verslavingszorg,http://www.tactus.nl,Neringstraat 1,8263 BG,Kampen,aa013a67-8379-465a-b46d-2d2491a83ede
109,"Röpcke Zweerslaan 2, 7772 RV Hardenberg",6.632451,52.573491,Gezondheidsvoorzieningen,Verslavingszorg,Tactus verslavingszorg,http://www.tactus.nl,Röpcke Zweerslaan 2,7772 RV,Hardenberg,aa6617f0-21c4-4bae-bc7f-5287529e275b
110,"Dokter van Heesweg 2, 8025 AB Zwolle",6.123762,52.513407,Gezondheidsvoorzieningen,Ziekenhuizen / Klinieken,Isala,http://www.isala.nl,Dokter van Heesweg 2,8025 AB,Zwolle,09749fc1-d4f1-491e-a59b-a895dea8f298
111,"Engelenbergplantsoen 7, 8266 AB Kampen",5.9193315,52.551612,Gezondheidsvoorzieningen,Ziekenhuizen / Klinieken,Isala,,Engelenbergplantsoen 7,8266 AB,Kampen,881f389e-19ad-4d15-a124-c552b6313c99
112,"Groteweg 5, 8191 JS Wapenveld",6.05360250000001,52.412526,Gezondheidsvoorzieningen,Ziekenhuizen / Klinieken,Isala,,Groteweg 5,8191 JS,Wapenveld,f4a6054b-fadd-435a-b2d2-5b2cef4c05f0
113,"Hoogeveenseweg 38, 7943 KA Meppel",6.21741600000001,52.690932,Gezondheidsvoorzieningen,Ziekenhuizen / Klinieken,Isala,,Hoogeveenseweg 38,7943 KA,Meppel,7fc8b1d3-a1c9-473e-b8a5-d8a7b515c711
114,"Sluisweg 2, 8332 JC Steenwijk",6.12078750000001,52.793415,Gezondheidsvoorzieningen,Ziekenhuizen / Klinieken,Isala,,Sluisweg 2,8332 JC,Steenwijk,c09da270-56f0-4f35-9477-f236e7edefec
115,"Hoogeveenseweg 38, 7943 KA Meppel",6.21741600000001,52.690932,Gezondheidsvoorzieningen,Ziekenhuizen / Klinieken,Isala Diaconessenhuis Meppel,http://www.isla.nl,Hoogeveenseweg 38,7943 KA,Meppel,1de70651-10fe-4f4b-9b05-f976e3c1f2c1
116,"Kalkovenwegje 11, 8061 CZ Hasselt",6.09367950000001,52.592724,Gezondheidsvoorzieningen,Zonnebloem,"De Zonnebloem, afdeling Hasselt",,Kalkovenwegje 11,8061 CZ,Hasselt,e897da97-c5fb-4299-8b8c-60188867442b
117,"Nieuweweg 28, 9301 GS Roden",6.41929050000002,53.135055,Gezondheidsvoorzieningen,Zorg en welzijn,Helping Hands,http://www.helpinghands.nl,Nieuweweg 28,9301 GS,Roden,0d113cee-0523-4834-9a63-b5b9e62eee5d
118,"Lage Vlakte 12, 8281 Genemuiden",6.04225192205924,52.6192438475204,Gezondheidsvoorzieningen,Zorg en welzijn,Stichting Akkerwinde,http://www.woonvormakkerwinde.nl,Lage Vlakte 12,8281 DE,Genemuiden,21e42f4e-bf43-420b-b32d-9dea17125116
119,"Wijersstraat 1, 3811 MZ Amersfoort",5.37865650000001,52.154019,Gezondheidsvoorzieningen,Zorg en welzijn,Stichting Philadelphia Zorg,http://www.philadelphia.nl,Wijersstraat 1,2711 MZ,Amersfoort,194b7463-f1e0-47bb-a5b2-addaea995f1e
120,"Polleboersweg 1, 8281 RA Genemuiden",6.0441075,52.607583,Gezondheidsvoorzieningen,Zwangerschap Algemeen,VBOK  team Genemuiden,http://www.vbok.nl,Polleboersweg 1,8281 RA,Genemuiden,c78aac79-ae5f-4e32-989e-53b9d27da46b
