objectid;url;domein;proces;ntig_nummer;x_coordinaat;y_coordinaat;plaatsaanduiding;plaatsnaam;serienummer_modem;modemsoftwareversie;modemhardwareversie;offsetmodem;wakeupinterval;maaiveldhoogte;referentievlak;sb_bovenkant;sb_onderkant_peilbuis;compensatieoffset;onderkant_filter;bovenkant_filter;bovengrens_weergave;ondergrens_weergave;compensatiestraal;offset_tcn;plaatsing_meetpunt;lengte_peilbuis;serienummer_logger;meetinterval;zendstart;detailfoto;overviewfoto;kenmerkblad;dwarsprofiel;aanmeetschets;geo_shape;geo_point_2d
175;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2463;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2463;163662.0;384913.0;Loudonlaan 2 (Ministerlaan);Gemeente Eindhoven;--;--;--;--;--;1590;cmNAP;1590.0;1342.0;1340.0;1160.0;1260.0;1590.0;1340.0;-1;1340.0;1998-02-09;430;U1956;720;--;B51G2463_d.jpg;B51G2463_o.jpg;--;--;--;"{""coordinates"": [5.5118186716281485, 51.45323167095695], ""type"": ""Point""}";51.45323167095695, 5.5118186716281485
179;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2467;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2467;163756.0;385080.0;Piersonhof 10 (parkeerplaats);Gemeente Eindhoven;--;--;--;--;--;1584;cmNAP;1580.0;1358.0;1360.0;1358.0;1458.0;1580.0;1360.0;-1;1360.0;1999-02-12;222;BZ399;720;--;B51G2467_d.jpg;B51G2467_o.jpg;--;--;--;"{""coordinates"": [5.513175186272414, 51.45473131915083], ""type"": ""Point""}";51.45473131915083, 5.513175186272414
188;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2475_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2475_002;162871.0;383416.0;Kempensebaan 49;Gemeente Eindhoven;--;--;--;--;--;1801;cmNAP;1791.0;1110.0;1121.0;1110.0;1210.0;1791.0;1121.0;-1;1121.0;2001-07-04;681;T3113;720;--;--;--;--;--;--;"{""coordinates"": [5.500405242608866, 51.439787284984234], ""type"": ""Point""}";51.439787284984234, 5.500405242608866
193;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2478;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2478;164118.0;383655.0;Hefveld;Gemeente Eindhoven;--;--;--;--;--;1822;cmNAP;1821.0;1471.0;1471.0;1435.0;1535.0;1821.0;1471.0;-1;1471.0;2003-03-25;386;BZ406;720;--;B51G2478_d.jpg;B51G2478_o.jpg;--;--;--;"{""coordinates"": [5.518346544724763, 51.441916756834075], ""type"": ""Point""}";51.441916756834075, 5.518346544724763
195;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2480;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2480;163956.0;385693.0;Eckhart jong bos beuk;Gemeente Eindhoven;--;--;--;--;--;1562;cmNAP;1601.0;1359.0;1359.0;1344.0;1444.0;1601.0;1359.0;-1;1359.0;2014-10-01;257;R6118;720;--;B51G2480_d.jpg;B51G2480_o.jpg;--;--;B51G2480_AS.jpg;"{""coordinates"": [5.516068235384803, 51.46023820607903], ""type"": ""Point""}";51.46023820607903, 5.516068235384803
197;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2482_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2482_001;162995.0;384069.0;Borneolaan nabij Insulindelaan;Gemeente Eindhoven;--;--;--;--;--;1848;cmNAP;1840.0;1401.0;1399.0;1285.0;1385.0;1840.0;1399.0;-1;1399.0;2005-09-12;555;S2609;720;--;B51G2482_001_d.jpg;B51G2482_001_o.jpg;--;--;--;"{""coordinates"": [5.502203489147665, 51.4456551249637], ""type"": ""Point""}";51.4456551249637, 5.502203489147665
202;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2486_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2486_001;160828.0;383183.0;Wilhelminaplein 11;Gemeente Eindhoven;--;--;--;--;--;1880;cmNAP;1668.0;1468.0;1668.0;1468.0;1568.0;1668.0;1668.0;-1;1668.0;2012-01-31;0;;720;--;--;--;--;--;--;"{""coordinates"": [5.4710176686578995, 51.43771778915398], ""type"": ""Point""}";51.43771778915398, 5.4710176686578995
203;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2486_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2486_002;160828.0;383183.0;Wilhelminaplein 11;Gemeente Eindhoven;--;--;--;--;--;1880;cmNAP;1672.0;1272.0;1672.0;1272.0;1372.0;1672.0;1672.0;-1;1672.0;2012-01-31;0;;720;--;--;--;--;--;--;"{""coordinates"": [5.4710176686578995, 51.43771778915398], ""type"": ""Point""}";51.43771778915398, 5.4710176686578995
204;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2487;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2487;160183.0;386189.0;Keyln, 1e Lieven de-Outhoornln;Gemeente Eindhoven;--;--;--;--;--;1773;cmNAP;1767.0;1195.0;1355.0;1195.0;1295.0;1767.0;1355.0;-1;1355.0;1998-07-01;572;L6678;720;--;B51G2487_d.jpg;B51G2487_o.jpg;--;--;--;"{""coordinates"": [5.4617854491800095, 51.46474399349036], ""type"": ""Point""}";51.46474399349036, 5.4617854491800095
210;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2491;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2491;162260.0;384892.0;Vrouwestraat, O Lieve (school);Gemeente Eindhoven;--;--;--;--;--;1570;cmNAP;1570.0;1226.0;1226.0;1204.0;1304.0;1570.0;1226.0;-1;1226.0;1998-09-28;366;U4014;720;--;B51G2491_d.jpg;B51G2491_o.jpg;--;--;--;"{""coordinates"": [5.491647835813981, 51.453062742479254], ""type"": ""Point""}";51.453062742479254, 5.491647835813981
213;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2494_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2494_001;160995.0;383996.0;Petersstr, Pastoor-Hemelrijken;Gemeente Eindhoven;--;--;--;--;--;1894;cmNAP;1891.0;1731.0;1891.0;1731.0;1831.0;1891.0;1891.0;-1;1891.0;1999-03-15;0;;720;--;B51G2494_001_d.jpg;B51G2494_001_o.jpg;--;--;--;"{""coordinates"": [5.473433270944672, 51.445023813268016], ""type"": ""Point""}";51.445023813268016, 5.473433270944672
214;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2494_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2494_002;160995.0;383996.0;Petersstr, Pastoor-Hemelrijken;Gemeente Eindhoven;--;--;--;--;--;1894;cmNAP;1888.0;1398.0;1421.0;1398.0;1498.0;1888.0;1421.0;-1;1421.0;1999-03-15;0;BM223;720;--;B51G2494_002_d.jpg;B51G2494_002_o.jpg;--;--;--;"{""coordinates"": [5.473433270944672, 51.445023813268016], ""type"": ""Point""}";51.445023813268016, 5.473433270944672
216;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2496;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2496;160034.0;386341.0;Serlioweg (lichtmast 1);Gemeente Eindhoven;--;--;--;--;--;1774;cmNAP;1770.0;1270.0;1268.0;1254.0;1354.0;1770.0;1268.0;-1;1268.0;1998-07-01;516;AB585;720;--;B51G2496_d.jpg;B51G2496_o.jpg;--;--;--;"{""coordinates"": [5.459643432979627, 51.466111622284195], ""type"": ""Point""}";51.466111622284195, 5.459643432979627
218;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2497_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2497_002;162508.0;385898.0;Argonautenlaan 11- Icaruslaan;Gemeente Eindhoven;--;--;--;--;--;1642;cmNAP;1630.0;1267.0;1279.0;1267.0;1367.0;1630.0;1279.0;-1;1279.0;2000-11-20;363;AH204;720;--;B51G2497_002_d.jpg;B51G2497_002_o.jpg;--;--;--;"{""coordinates"": [5.495237197831544, 51.46210206246337], ""type"": ""Point""}";51.46210206246337, 5.495237197831544
220;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2499;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2499;162680.0;385407.0;Orpheuslaan (nabij Dommel);Gemeente Eindhoven;--;--;--;--;--;1530;cmNAP;1519.0;1284.0;1284.0;1269.0;1369.0;1519.0;1284.0;-1;1284.0;2014-10-01;250;R6086;720;--;B51G2499_d.jpg;B51G2499_o.jpg;--;--;B51G2499_AS.jpg;"{""coordinates"": [5.49770152224046, 51.45768631814601], ""type"": ""Point""}";51.45768631814601, 5.49770152224046
221;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2500_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2500_001;161020.0;384710.0;Bakkerstraat 31;Gemeente Eindhoven;--;--;--;--;--;1908;cmNAP;1896.0;1754.0;1760.0;1754.0;1854.0;1896.0;1760.0;-1;1760.0;2002-03-18;142;;720;--;B51G2500_001_d.jpg;B51G2500_001_o.jpg;--;--;--;"{""coordinates"": [5.473805060830408, 51.45144144425798], ""type"": ""Point""}";51.45144144425798, 5.473805060830408
223;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2501;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2501;161603.0;386497.0;Winston Churchilllaan;Gemeente Eindhoven;--;--;--;--;--;1751;cmNAP;1738.0;1493.0;1491.0;1483.0;1583.0;1738.0;1491.0;-1;1491.0;2014-12-19;255;BE308;720;--;B51G2501_d.jpg;B51G2501_o.jpg;--;--;B51G2501_AS.jpg;"{""coordinates"": [5.482225757667343, 51.467497610820516], ""type"": ""Point""}";51.467497610820516, 5.482225757667343
225;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2503_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2503_001;162493.0;386497.0;Perseuslaan 22-24;Gemeente Eindhoven;--;--;--;--;--;1615;cmNAP;1595.0;1354.0;1352.0;1350.0;1450.0;1595.0;1352.0;-1;1352.0;2010-01-01;245;BV730;720;--;B51G2503_001_d.jpg;B51G2503_001_o.jpg;--;--;--;"{""coordinates"": [5.49503409323694, 51.46748645705388], ""type"": ""Point""}";51.46748645705388, 5.49503409323694
231;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2567_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2567_001;161003.0;383584.0;Mathildelaan;Gemeente Eindhoven;--;--;--;--;--;1690;cmNAP;1684.0;1498.0;1483.0;1483.0;1583.0;1684.0;1483.0;-1;1483.0;;196;BE336;720;--;B51G2567_001_d.jpg;B51G2567_001_o.jpg;--;--;--;"{""coordinates"": [5.473541336976561, 51.44132040182696], ""type"": ""Point""}";51.44132040182696, 5.473541336976561
234;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2569;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2569;162229.0;383626.0;Parklaan-Merellaan;Gemeente Eindhoven;--;--;--;--;--;1600;cmNAP;1590.0;1310.0;1306.0;1300.0;1400.0;1590.0;1306.0;-1;1306.0;;290;DX061;720;--;B51G2569_d.jpg;B51G2569_o.jpg;--;--;B51G2569_AS.jpg;"{""coordinates"": [5.49117589563443, 51.44168351241614], ""type"": ""Point""}";51.44168351241614, 5.49117589563443
238;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2685;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2685;162487.0;383563.0;PB1.02 Pauwlaan 12;Eindhoven;--;--;--;--;--;1715;cmNAP;1702.0;1413.0;1411.0;1403.0;1503.0;1702.0;1411.0;-1;1411.0;;299;AF125;360;--;--;--;--;--;--;"{""coordinates"": [5.494885432212729, 51.44111385479818], ""type"": ""Point""}";51.44111385479818, 5.494885432212729
239;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2686;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2686;162481.0;383565.0;PB1.03 Pauwlaan 12;Eindhoven;--;--;--;--;--;1730;cmNAP;1717.0;1428.0;1425.0;1418.0;1518.0;1717.0;1425.0;-1;1425.0;;299;AF114;360;--;--;--;--;--;--;"{""coordinates"": [5.494799176316033, 51.441131911872546], ""type"": ""Point""}";51.441131911872546, 5.494799176316033
248;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Blixemb_Buiten_PB02;eindhoven;ESENSE_PEILBUIS_MANUAL;Blixemb_Buite;161164.0;389648.0;Stijging;;--;--;--;--;--;2011;cmNAP;1987.0;0.0;1347.0;1337.0;1837.0;1987.0;1347.0;-1;1347.0;;650;DN453;360;--;Blixemb_Buiten_PB02;Blixemb_Buiten_PB02;--;--;--;"{""coordinates"": [5.4759631654007235, 51.49582578200885], ""type"": ""Point""}";51.49582578200885, 5.4759631654007235
249;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Blixemb_Buiten_PB03;eindhoven;ESENSE_PEILBUIS_MANUAL;Blixemb_Buite;161174.0;389595.0;Hoek Stijging - Panorama;;--;--;--;--;--;1948;cmNAP;1927.0;0.0;1382.0;1376.0;1876.0;1927.0;1382.0;-1;1382.0;;545;DN460;360;--;Blixemb_Buiten_PB03;Blixemb_Buiten_PB03;--;--;--;"{""coordinates"": [5.47610623669041, 51.495349274903155], ""type"": ""Point""}";51.495349274903155, 5.47610623669041
252;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Blixemb_Buiten_PB06;eindhoven;ESENSE_PEILBUIS_MANUAL;Blixemb_Buite;161338.0;389577.0;Panorama;;--;--;--;--;--;2057;cmNAP;2036.0;0.0;1431.0;1421.0;1871.0;2036.0;1431.0;-1;1431.0;;615;DN459;360;--;Blixemb_Buiten_PB06;Blixemb_Buiten_PB06;--;--;--;"{""coordinates"": [5.478467543724603, 51.495185653073854], ""type"": ""Point""}";51.495185653073854, 5.478467543724603
257;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=J02;eindhoven;ESENSE_PEILBUIS_MANUAL;J02;161514.0;383073.0;Stratumseind 18;Eindhoven;--;--;--;--;--;1651;cmNAP;1647.0;1280.0;1291.0;1280.0;1380.0;1647.0;1291.0;-1;1291.0;;366;AJ135;720;--;J02_d.jpg;J02_o.jpg;--;--;--;"{""coordinates"": [5.480881675287201, 51.43672151409804], ""type"": ""Point""}";51.43672151409804, 5.480881675287201
260;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Meerland_PB01;eindhoven;ESENSE_PEILBUIS_MANUAL;Meerland_PB01;156259.0;383693.0;speeltuin park Meerland;;--;--;--;--;--;1914;cmNAP;1904.0;1496.0;1506.0;1496.0;1596.0;1904.0;1506.0;-1;1506.0;;408;DX026;720;--;--;--;--;--;--;"{""coordinates"": [5.405308246779124, 51.44233084139848], ""type"": ""Point""}";51.44233084139848, 5.405308246779124
261;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Meerland_PB02;eindhoven;ESENSE_PEILBUIS_MANUAL;Meerland_PB02;156313.0;383388.0;fietspad park Meerland;;--;--;--;--;--;2008;cmNAP;1999.0;1510.0;1519.0;1509.0;1609.0;1999.0;1519.0;-1;1519.0;;489;DX011;720;--;--;--;--;--;--;"{""coordinates"": [5.406083818178661, 51.439589171237486], ""type"": ""Point""}";51.439589171237486, 5.406083818178661
270;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Steenwolpakket_1-4;eindhoven;ESENSE_PEILBUIS;Steenwolpakke;159900.0;383224.0;Hastelweg 15;;407987;R4.10L;6;0;8640;1910;cmNAP;1873.0;1644.0;1723.0;1715.0;1815.0;1873.0;1723.0;0;1723.0;2021-08-11;158;DH809;60;08:02;Steenwolpakket_1-4_;Steenwolpakket_1-4_;--;--;--;"{""coordinates"": [5.457671757423862, 51.43809517273322], ""type"": ""Point""}";51.43809517273322, 5.457671757423862
4;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B-02;eindhoven;ESENSE_PEILBUIS_MANUAL;B-02;158181.0;386776.0;HOV3 A. Fokkerweg;Eindhoven;--;--;--;--;--;1834;cmNAP;1832.0;1260.0;1334.0;1260.0;1360.0;1832.0;1334.0;5;1334.0;;572;AU569;60;--;--;--;--;--;--;"{""coordinates"": [5.432980943454185, 51.47003524539279], ""type"": ""Point""}";51.47003524539279, 5.432980943454185
8;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B08;eindhoven;ESENSE_PEILBUIS_MANUAL;B08;161626.0;383643.0;Stationsweg 146;;--;--;--;--;--;1596;cmNAP;1581.8;1246.0;1254.0;1244.0;1344.0;1581.8;1254.0;-1;1254.0;;338;DD750;720;--;B08_d.jpeg;B08_o.jpeg;B08;--;B08_as.jpeg;"{""coordinates"": [5.4825031260014505, 51.441843741519314], ""type"": ""Point""}";51.441843741519314, 5.4825031260014505
11;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51B1832_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51B1832_001;157980.0;388292.0;Swalmstraat 37 (trottoir);Gemeente Eindhoven;--;--;--;--;--;1721;cmNAP;1714.0;1539.0;1542.0;1531.0;1631.0;1714.0;1542.0;-1;1542.0;1999-03-15;182;DA824;720;--;B51B1832_001_d.jpg;B51B1832_001_o.jpg;--;--;--;"{""coordinates"": [5.430100960879752, 51.48366313713496], ""type"": ""Point""}";51.48366313713496, 5.430100960879752
12;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51B1832_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51B1832_002;157980.0;388292.0;Swalmstraat 37 (trottoir);Gemeente Eindhoven;--;--;--;--;--;1721;cmNAP;1713.0;1403.0;1342.0;1321.0;1421.0;1713.0;1342.0;-1;1342.0;1999-03-15;392;BV235;720;--;B51B1832_002_d.jpg;B51B1832_002_o.jpg;--;--;--;"{""coordinates"": [5.430100960879752, 51.48366313713496], ""type"": ""Point""}";51.48366313713496, 5.430100960879752
14;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51B1834_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51B1834_001;159315.0;387823.0;Dordognelaan 2;Gemeente Eindhoven;--;--;--;--;--;1697;cmNAP;1694.0;1528.0;1537.0;1527.0;1627.0;1694.0;1537.0;-1;1537.0;1999-03-15;167;CD833;720;--;B51B1834_001_d.jpg;B51B1834_001_o.jpg;--;--;--;"{""coordinates"": [5.44931450170076, 51.479438776474275], ""type"": ""Point""}";51.479438776474275, 5.44931450170076
15;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51B1834_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51B1834_002;159315.0;387823.0;Dordognelaan 2;Gemeente Eindhoven;--;--;--;--;--;1697;cmNAP;1690.0;1296.0;1296.0;1285.0;1385.0;1690.0;1296.0;-1;1296.0;1999-03-15;405;BN548;720;--;B51B1834_002_d.jpg;B51B1834_002_o.jpg;--;--;--;"{""coordinates"": [5.44931450170076, 51.479438776474275], ""type"": ""Point""}";51.479438776474275, 5.44931450170076
17;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51B1835_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51B1835_002;158353.0;388574.0;Mainelaan 177;Gemeente Eindhoven;--;--;--;--;--;1700;cmNAP;1692.0;1245.0;1255.0;1245.0;1345.0;1692.0;1255.0;-1;1255.0;1999-03-15;447;80349;720;--;B51B1835_002_d.jpg;B51B1835_002_o.jpg;--;--;--;"{""coordinates"": [5.435473537700575, 51.48619582446978], ""type"": ""Point""}";51.48619582446978, 5.435473537700575
19;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D0543;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D0543;159491.0;385648.0;Vredenoord;Gemeente Eindhoven;--;--;--;--;--;1833;cmNAP;1825.0;1313.0;1825.0;1313.0;1413.0;1825.0;1825.0;-1;1825.0;2006-05-19;0;;720;--;--;--;--;--;--;"{""coordinates"": [5.451820322260202, 51.45988709253872], ""type"": ""Point""}";51.45988709253872, 5.451820322260202
21;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D0544_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D0544_002;159574.0;386164.0;Di Cambioweg;Gemeente Eindhoven;--;--;--;--;--;1810;cmNAP;1802.0;879.0;869.0;-698.0;-598.0;1802.0;869.0;-1;869.0;2006-05-18;2500;R0892;720;--;B51D0544_002_d.jpg;B51D0544_002_o.jpg;--;--;--;"{""coordinates"": [5.453021300469565, 51.46452456567509], ""type"": ""Point""}";51.46452456567509, 5.453021300469565
22;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D0544_003;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D0544_003;159574.0;386164.0;Di Cambioweg;Gemeente Eindhoven;--;--;--;--;--;1810;cmNAP;1802.0;898.0;886.0;-4698.0;-4598.0;1802.0;886.0;-1;886.0;2006-05-18;6500;R0882;720;--;B51D0544_003_d.jpg;B51D0544_003_o.jpg;--;--;--;"{""coordinates"": [5.453021300469565, 51.46452456567509], ""type"": ""Point""}";51.46452456567509, 5.453021300469565
23;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2040;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2040;159827.0;385942.0;Keijzervijver, Hendrik de;Gemeente Eindhoven;--;--;--;--;--;1739;cmNAP;1739.0;1339.0;1337.0;1324.0;1424.0;1739.0;1337.0;-1;1337.0;2000-11-02;415;BH739;720;--;B51D2040_d.jpg;B51D2040_o.jpg;--;--;--;"{""coordinates"": [5.456659043529018, 51.46252696906772], ""type"": ""Point""}";51.46252696906772, 5.456659043529018
30;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2051;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2051;157968.0;381345.0;Croy nabij lm 30 (oprit);Gemeente Eindhoven;--;--;--;--;--;1850;cmNAP;1842.0;1642.0;1567.0;1560.0;1660.0;1842.0;1567.0;-1;1567.0;1999-02-10;282;BN644;720;--;B51D2051_d.jpg;B51D2051_o.jpg;--;--;--;"{""coordinates"": [5.429869761016554, 51.421218973054785], ""type"": ""Point""}";51.421218973054785, 5.429869761016554
32;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2053;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2053;158084.0;380805.0;Elswout 23 (trottoir);Gemeente Eindhoven;--;--;--;--;--;1771;cmNAP;1767.0;1520.0;1519.0;1505.0;1605.0;1767.0;1519.0;-1;1519.0;1999-02-10;262;BV238;720;--;B51D2053_d.jpg;B51D2053_o.jpg;--;--;--;"{""coordinates"": [5.431532748300793, 51.41636445777334], ""type"": ""Point""}";51.41636445777334, 5.431532748300793
36;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2057;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2057;158164.0;380210.0;Herinkhave thv lantaarn 884;Gemeente Eindhoven;--;--;--;--;--;1806;cmNAP;1803.0;1588.0;1588.0;1584.0;1684.0;1803.0;1588.0;-1;1588.0;1999-02-10;219;F1120;720;--;B51D2057_d.jpg;B51D2057_o.jpg;--;--;--;"{""coordinates"": [5.432677426660324, 51.41101574171977], ""type"": ""Point""}";51.41101574171977, 5.432677426660324
37;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2058;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2058;158511.0;381035.0;Ridderzaal 1 (parkeervak);Gemeente Eindhoven;--;--;--;--;--;1845;cmNAP;1837.0;1574.0;1572.0;1544.0;1644.0;1837.0;1572.0;-1;1572.0;1999-02-10;293;BJ059;720;--;B51D2058_d.jpg;B51D2058_o.jpg;--;--;--;"{""coordinates"": [5.437673260334234, 51.41842935093663], ""type"": ""Point""}";51.41842935093663, 5.437673260334234
40;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2061;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2061;158174.0;380551.0;Warmelo 22;Gemeente Eindhoven;--;--;--;--;--;1848;cmNAP;1842.0;1604.0;1611.0;1604.0;1704.0;1842.0;1611.0;-1;1611.0;1999-02-10;238;BV728;720;--;B51D2061_d.jpg;B51D2061_o.jpg;--;--;--;"{""coordinates"": [5.43282423284042, 51.41408082940463], ""type"": ""Point""}";51.41408082940463, 5.43282423284042
45;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2066_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2066_001;158648.0;382689.0;Hurksestraat Dillenburgstraat;Gemeente Eindhoven;--;--;--;--;--;1911;cmNAP;1907.0;1743.0;1750.0;1743.0;1843.0;1907.0;1750.0;-1;1750.0;2001-02-04;164;DW811;720;--;B51D2066_001_d.jpg;B51D2066_001_o.jpg;--;--;--;"{""coordinates"": [5.439659847211961, 51.43329575248484], ""type"": ""Point""}";51.43329575248484, 5.439659847211961
49;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2069;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2069;158824.0;381991.0;Meerenakkerweg-Kastelenlaan;Gemeente Eindhoven;--;--;--;--;--;1853;cmNAP;1888.0;1500.0;1513.0;1500.0;1600.0;1888.0;1513.0;-1;1513.0;2014-12-19;388;BS413;720;--;--;--;--;--;--;"{""coordinates"": [5.442183269521309, 51.427020488034366], ""type"": ""Point""}";51.427020488034366, 5.442183269521309
50;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2070_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2070_001;156148.0;384253.0;Zandhagedis 20;Gemeente Eindhoven;--;--;--;--;--;2033;cmNAP;2032.0;1897.0;1822.0;1816.0;1916.0;2032.0;1822.0;-1;1822.0;2000-07-26;216;AH209;720;--;B51D2070_001_d.jpg;B51D2070_001_o.jpg;--;--;--;"{""coordinates"": [5.403713506068429, 51.447364737022696], ""type"": ""Point""}";51.447364737022696, 5.403713506068429
52;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2071_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2071_001;156770.0;384367.0;Zandschuit 17;Gemeente Eindhoven;--;--;--;--;--;2007;cmNAP;2004.0;1854.0;1854.0;1851.0;1951.0;2004.0;1854.0;-1;1854.0;2000-07-26;153;BN533;720;--;--;--;--;--;--;"{""coordinates"": [5.412661538717291, 51.44838781503354], ""type"": ""Point""}";51.44838781503354, 5.412661538717291
53;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2071_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2071_002;156770.0;384367.0;Zandschuit 17;Gemeente Eindhoven;--;--;--;--;--;2007;cmNAP;2000.0;1742.0;1740.0;1735.0;1835.0;2000.0;1740.0;-1;1740.0;2000-07-26;270;AH221;720;--;--;--;--;--;--;"{""coordinates"": [5.412661538717291, 51.44838781503354], ""type"": ""Point""}";51.44838781503354, 5.412661538717291
54;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2072;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2072;156751.0;384067.0;Bosfazant naast Infocentrum;Gemeente Eindhoven;--;--;--;--;--;2038;cmNAP;2023.0;1687.0;1692.0;1682.0;1782.0;2023.0;1692.0;-1;1692.0;2021-12-16;341;DN082;720;--;B51D2072_d.jpg;B51D2072_o.jpg;--;--;--;"{""coordinates"": [5.412386732151447, 51.445691274711], ""type"": ""Point""}";51.445691274711, 5.412386732151447
