verkiezing;cbs_gemeentecode;gemeente;cbs_wijkcode;wijknaam;cbs_buurtcode;buurtnaam;bag_referentienummer_stembureau;stembureau_naam;partij;aantal_stemmen;stembureau_x;stembureau_y;stembureau_latitude;stembureau_longitude;wijk_x;wijk_y;wijk_latitude;wijk_longitude;buurt_x;buurt_y;buurt_latitude;buurt_longitude;woonplaats;nr_stembureau
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L5 Democraten 66;144;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L6 GROENLINKS;33;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L 7 Socialistische Partij;19;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L8 ChristenUnie-SGP;12;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L9 Artikel50;0;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L10 IQ, de Rechten-Plichten-Partij;1;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L11 Piratenpartij;7;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L12 50PLUS;10;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L13 De Groenen;0;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L14 Anti EU(ro) Partij;1;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L15 Liberaal Democratische Partij;1;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L16 JEZUS LEEFT;1;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L17 ikkiesvooreerlijk.eu;0;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L18 Partij voor de Dieren;21;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;L19 Aandacht en Eenvoud;0;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L1 Europese Volkspartij;92;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L2 Partij voor de Vrijheid;49;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L3 Europese Sociaaldemocraten;33;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L4 VVD;86;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L5 Democraten 66;101;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L6 GROENLINKS;51;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L 7 Socialistische Partij;34;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L8 ChristenUnie-SGP;36;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L9 Artikel50;1;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L10 IQ, de Rechten-Plichten-Partij;0;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L11 Piratenpartij;4;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L12 50PLUS;5;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L13 De Groenen;2;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L14 Anti EU(ro) Partij;5;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L15 Liberaal Democratische Partij;1;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L16 JEZUS LEEFT;0;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L17 ikkiesvooreerlijk.eu;0;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L18 Partij voor de Dieren;30;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis de Veenkluit;L19 Aandacht en Eenvoud;0;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L1 Europese Volkspartij;97;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L2 Partij voor de Vrijheid;60;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L3 Europese Sociaaldemocraten;37;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L4 VVD;139;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L5 Democraten 66;176;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L6 GROENLINKS;25;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L 7 Socialistische Partij;29;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L8 ChristenUnie-SGP;32;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L9 Artikel50;7;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L10 IQ, de Rechten-Plichten-Partij;0;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L11 Piratenpartij;4;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L12 50PLUS;12;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L13 De Groenen;1;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L14 Anti EU(ro) Partij;0;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L15 Liberaal Democratische Partij;2;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L16 JEZUS LEEFT;0;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L17 ikkiesvooreerlijk.eu;2;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L18 Partij voor de Dieren;19;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;L19 Aandacht en Eenvoud;0;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L1 Europese Volkspartij;84;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L2 Partij voor de Vrijheid;69;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L3 Europese Sociaaldemocraten;54;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L4 VVD;177;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L5 Democraten 66;204;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L6 GROENLINKS;70;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L 7 Socialistische Partij;19;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L8 ChristenUnie-SGP;32;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L9 Artikel50;3;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L10 IQ, de Rechten-Plichten-Partij;0;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L11 Piratenpartij;3;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L12 50PLUS;18;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L13 De Groenen;1;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L14 Anti EU(ro) Partij;0;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L15 Liberaal Democratische Partij;3;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L16 JEZUS LEEFT;0;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L17 ikkiesvooreerlijk.eu;0;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L18 Partij voor de Dieren;21;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet (ingang Bolensteinseweg);L19 Aandacht en Eenvoud;0;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L1 Europese Volkspartij;45;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L2 Partij voor de Vrijheid;96;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L3 Europese Sociaaldemocraten;40;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L4 VVD;31;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L5 Democraten 66;70;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L6 GROENLINKS;29;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L 7 Socialistische Partij;67;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L8 ChristenUnie-SGP;19;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L9 Artikel50;2;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L10 IQ, de Rechten-Plichten-Partij;0;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L11 Piratenpartij;3;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L12 50PLUS;18;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L13 De Groenen;0;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L14 Anti EU(ro) Partij;2;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L15 Liberaal Democratische Partij;0;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L16 JEZUS LEEFT;0;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L17 ikkiesvooreerlijk.eu;1;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L18 Partij voor de Dieren;23;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041209;Bloemstede;0333100000016357;"KBS ""De Wilde Wingerd""";L19 Aandacht en Eenvoud;0;130646;459853;52.12635;5.03156;130202;460563;52.12635;5.03156;130699;459932;52.13271;5.25024;Maarssen;10
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041204;Boomstede;0333100000017447;Scouting clubgebouw De Shelter;L1 Europese Volkspartij;62;130839;459328;52.12164;5.03442;130202;460563;52.12164;5.03442;130463;459508;52.13271;5.25024;Maarssen;11
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041204;Boomstede;0333100000017447;Scouting clubgebouw De Shelter;L2 Partij voor de Vrijheid;77;130839;459328;52.12164;5.03442;130202;460563;52.12164;5.03442;130463;459508;52.13271;5.25024;Maarssen;11
EP2014;G1904;Stichtse Vecht;WK190412;Maarssenbroek;BU19041204;Boomstede;0333100000017447;Scouting clubgebouw De Shelter;L3 Europese Sociaaldemocraten;55;130839;459328;52.12164;5.03442;130202;460563;52.12164;5.03442;130463;459508;52.13271;5.25024;Maarssen;11
