X,Y,FID,Actief,Type,Locatie,Code,Naam,Aanduiding,Straat,Wijk,Plaatsnaam,Gemeente,Beheerder,Objectgroe,Typenummer,Bouwjaar,Levensduur
4.35062784164564,51.9988488135277,131,TRUE,Speelplek,2424-00 - Poptahof Waterspeeltuin,2424-00,Poptahof Waterspeeltuin,Speel / trap / Krajicek Playground,Pad Van Troje,Voorhof 24,Delft,Delft,Gemeente, , ,2008,15
4.33558140683109,52.0091437403222,132,TRUE,Speelplek,1405-06 - Park Hof van Delft,1405-06,Park Hof van Delft,Speelplaats,Park Hof van Delft,Voordijkshoorn 14,Delft,Delft,Gemeente, , ,2002,15
4.33477567903354,52.0091782470955,133,TRUE,Speelplek,1405-06A - Park Hof van Delft trapveld,1405-06A,Park Hof van Delft trapveld,Trapveld,Park Hof van Delft,Voordijkshoorn 14,Delft,Delft,Gemeente, , ,2001,16
4.33186335622469,52.0088623693557,134,TRUE,Speelplek,1405-03A - Parkzoom,1405-03A,Parkzoom,Speelplaats,Parkzoom,Voordijkshoorn 14,Delft,Delft,Gemeente, , ,2019,15
4.36210136824001,52.0174424472957,135,TRUE,Speelplek,1204-08 - Pieter de Hooghstraat,1204-08,Pieter de Hooghstraat,Speelplaats,Pieter de Hooghstraat,Vrijenban 12,Delft,Delft,Gemeente, , ,2006,12
4.35173253278643,52.0192348666611,136,TRUE,Speelplek,1101-17 - Pieter Hendrikstraat,1101-17,Pieter Hendrikstraat,Speelplaats,Pieter Hendrikstraat,Binnenstad,Delft,Delft,Gemeente, , ,2010,15
4.36226118494466,52.0095188539898,137,TRUE,Speelplek,1107-29A - Pieterstraat trapveld,1107-29A,Pieterstraat trapveld,Trapveld,Pieterstraat,Binnenstad,Delft,Delft,Gemeente, , ,2002,16
4.34828990805638,51.9925963263134,138,TRUE,Speelplek,2506-34 - Pijpering,2506-34,Pijpering,Speel/trap,Pijpering,Buitenhof,Delft,Delft,Gemeente, , ,2003,15
4.34544218125843,51.991911278104,139,TRUE,Speelplek,2506-37 - Pijpering met schommel,2506-37,Pijpering met schommel,Speelplaats,Pijpering,Buitenhof,Delft,Delft,Gemeente, , ,2003,15
4.35172723715815,52.0069739692678,140,TRUE,Speelplek,1307-25 - Plateelstraat,1307-25,Plateelstraat,Speelplaats,Plateelstraat,Hof van Delft,Delft,Delft,Gemeente, , ,2002,15
4.37909965506623,52.0026610964166,141,TRUE,Speelplek,2806-06 - Prof. Evertslaan 1,2806-06,Prof. Evertslaan 1,Speelplaats,Prof. Evertslaan,Wippolder 28,Delft,Delft,Gemeente, , ,2003,15
4.38281421326128,52.0038542041805,142,TRUE,Speelplek,2806-08 - Prof. Evertslaan 5,2806-08,Prof. Evertslaan 5,Speelplaats,Prof. Evertslaan,Wippolder 28,Delft,Delft,Gemeente, , ,2003,15
4.37977007178742,52.0041107055611,143,TRUE,Speelplek,2806-09 - Prof. Krausstraat,2806-09,Prof. Krausstraat,Speelplaats,Prof. Krausstraat,Wippolder 28,Delft,Delft,Gemeente, , ,2012,12
4.35465696291707,52.0064777253383,144,TRUE,Speelplek,1307-23 - Raamstraat,1307-23,Raamstraat,Speelplaats,Raamstraat,Hof van Delft,Delft,Delft,Gemeente, , ,2002,16
4.35809125391093,52.0225721634993,145,TRUE,Speelplek,1203-11 - Ramaerstraat,1203-11,Ramaerstraat,Speelplaats,Ramaerstraat,Vrijenban 12,Delft,Delft,Gemeente, , ,2002,15
4.33942694804772,51.9986691676607,146,TRUE,Speelplek,2500-27 - Reinier de Graafweg II,2500-27,Reinier de Graafweg II,Speelplaats,Reinier de Graafweg,Buitenhof,Delft,Delft,Gemeente, , ,2002,16
4.36549814682493,52.0143006342165,147,TRUE,Speelplek,1204-05 - Renswoudestraat,1204-05,Renswoudestraat,Speelplaats,Renswoudestraat van,Vrijenban 12,Delft,Delft,Gemeente, , ,2012,12
4.34851559204111,51.9831459331854,148,TRUE,Speelplek,2203-06A - Rio de Janeiropad,2203-06A,Rio de Janeiropad,Speelplaats,Rio de Janeiropad,Tanthof west 22,Delft,Delft,Gemeente, , ,2002,16
4.35819260043521,51.9823070996176,149,TRUE,Speelplek,2303-25 - Roerdomphof,2303-25,Roerdomphof,Speelplaats,Roerdomphof,Tanthof Oost,Delft,Delft,Gemeente, , ,2003,15
4.36292492532842,52.0052242932577,150,TRUE,Speelplek,2800-05 - Groentje t',2800-05,Groentje t',Speelplaats,Rotterdamseweg,Wippolder 28,Delft,Delft,Gemeente, , ,2007,12
4.34868156049472,52.0142699815068,151,TRUE,Speelplek,1301-03 - Ruys de Beerenbrouckplein,1301-03,Ruys de Beerenbrouckplein,Speelplaats,Ruys de Beerenbrouckplein,Hof van Delft,Delft,Delft,Gemeente, , ,2008,12
4.32317642922937,52.0093081164163,152,TRUE,Speelplek,2614-14 - Schenkelveldtuinen,2614-14,Schenkelveldtuinen,Speelplaats,Schenkelveldtuinen,Harnaschpolder,Delft,Delft,Gemeente, , ,2018,12
4.3432368909939,51.9931414677932,153,TRUE,Speelplek,2503-15 - Schubertlaan,2503-15,Schubertlaan,Speelplaats,Schubertlaan,Buitenhof,Delft,Delft,Gemeente, , ,2003,15
4.34215109254874,51.9926861473278,154,TRUE,Speelplek,2503-15A - Schubertlaan trapveld,2503-15A,Schubertlaan trapveld,Trapveld,Schubertlaan,Buitenhof,Delft,Delft,Gemeente, , ,2002,17
4.35853342177973,52.0148634487592,155,TRUE,Speelplek,1103-20 - Schuttersveld,1103-20,Schuttersveld,Speelplaats,Schuttersveld,Binnenstad,Delft,Delft,Gemeente, , ,2004,15
4.33739310682076,51.9941292012421,156,TRUE,Speelplek,2501-22 - Sibeliuslaan,2501-22,Sibeliuslaan,Speelplaats,Sibeliuslaan,Buitenhof,Delft,Delft,Gemeente, , ,2019,15
4.35152245295414,52.0110903117169,157,TRUE,Speelplek,1305-18 - Sint Olofstraat,1305-18,Sint Olofstraat,Speelplaats,Sint Olofstraat,Hof van Delft,Delft,Delft,Gemeente, , ,2002,16
4.35102039000234,52.0108740266182,158,TRUE,Speelplek,1305-19 - Olofspark,1305-19,Olofspark,Speelplaats,Sint Olofstraat,Hof van Delft,Delft,Delft,Gemeente, , ,2009,12
4.3531811687414,51.9893094985496,159,TRUE,Speelplek,2624-01 - Slauerhofflaan,2624-01,Slauerhofflaan,Trapveld,Slauerhofflaan,Voorhof 24,Delft,Delft,Gemeente, , ,2013,15
4.37308372601786,52.0119083250351,160,TRUE,Speelplek,1207-03 - Stille Putten,1207-03,Stille Putten,Speelplaats,Stille Putten,Vrijenban 12,Delft,Delft,Gemeente, , ,2010,15
4.34698564008661,51.9780325162774,161,TRUE,Speelplek,2204-28 - Straat van Ormoes,2204-28,Straat van Ormoes,Speelplaats,Straat van Ormoes,Tanthof west 22,Delft,Delft,Gemeente, , ,2002,15
4.33486536196735,51.9944241087561,162,TRUE,Speelplek,2501-23 - Strauspad trapveld,2501-23,Strauspad trapveld,Trapveld,Strauspad,Buitenhof,Delft,Delft,Gemeente, , ,2002,18
4.33953701244712,51.9952482741911,163,TRUE,Speelplek,2501-25 - Strauspad trapveld kunstgras,2501-25,Strauspad trapveld kunstgras,Trapveld,Strauspad,Buitenhof,Delft,Delft,Gemeente, , ,2008,15
4.33723908154253,51.9947871592451,164,TRUE,Speelplek,2501-24 - Strauspad fitness,2501-24,Strauspad fitness,Fitness,Strauspad,Buitenhof,Delft,Delft,Gemeente, , ,2017,15
4.34649910649408,51.9806216685743,165,TRUE,Speelplek,2204-25 - Syriesingel,2204-25,Syriesingel,Speelplaats,Syriesingel,Tanthof west 22,Delft,Delft,Gemeente, , ,2003,15
4.3671325751442,52.0115703457637,166,TRUE,Speelplek,1108-32 - Carto t',1108-32,Carto t',Speelplaats,'t Carto,Binnenstad,Delft,Delft,Gemeente, , ,2010,15
4.36769191633755,51.9843001930702,167,TRUE,Speelplek,2300-13 - Tanthofdreef trapveld,2300-13,Tanthofdreef trapveld,Trapveld,Tanthofdreef,Tanthof Oost,Delft,Delft,Gemeente, , ,2017,20
4.34643353589752,52.0123042240328,168,TRUE,Speelplek,1303-13 - Thorbeckestraat,1303-13,Thorbeckestraat,Speelplaats,Thorbeckestraat,Hof van Delft,Delft,Delft,Gemeente, , ,2009,12
4.36293144705028,52.0134034502894,169,TRUE,Speelplek,1103-26 - Trompetstraat,1103-26,Trompetstraat,Speelplaats,Trompetstraat,Binnenstad,Delft,Delft,Gemeente, , ,2016,15
4.34548024340519,51.9840278673372,170,TRUE,Speelplek,2202-08 - Tunesieplaats,2202-08,Tunesieplaats,Speelplaats,Tunesieplaats,Tanthof west 22,Delft,Delft,Gemeente, , ,2003,17
4.36477837331852,51.9820676183318,171,TRUE,Speelplek,2304-17 - Valkenlaan,2304-17,Valkenlaan,Speelplaats,Valkenlaan,Tanthof Oost,Delft,Delft,Gemeente, , ,2009,12
4.3536548173596,52.0052930117276,172,TRUE,Speelplek,1307-woc-01 - Bleiswijckstraat van,1307-woc-01,Bleiswijckstraat van,Bewaakte speelplaats van derden,Van Bleiswijckstraat,Hof van Delft,Delft,Delft,Beheerder speelplek van Bleiswijckstraat, , , ,0
4.33590434530045,52.0105655163067,173,TRUE,Speelplek,1401-07A - Blommesteinstraat Van trapveld,1401-07A,Blommesteinstraat Van trapveld,Trapveld,Van Blommesteinstraat,Voordijkshoorn 14,Delft,Delft,Gemeente, , ,2003,15
4.34731239831759,51.9942875960758,174,TRUE,Speelplek,2505-33 - Horststraat van der,2505-33,Horststraat van der,Speelplaats,van der Horststraat,Buitenhof,Delft,Delft,Gemeente, , ,2003,16
4.33906635323775,51.9885638410136,175,TRUE,Speelplek,2507-09 - Kamlaan Van der,2507-09,Kamlaan Van der,Speelplaats,Van der Kamlaan,Buitenhof,Delft,Delft,Gemeente, , ,2015,13
4.36465062709715,52.0050547573707,176,TRUE,Speelplek,2800-02 - Buurthuis Rotterdamseweg,2800-02,Buurthuis Rotterdamseweg,Speelplaats,Van Speykstraat,Wippolder 28,Delft,Delft,Gemeente, , ,2002,15
4.32827085325757,52.0084418671567,177,TRUE,Speelplaats,2614-16 - Venlokas,2614-16,Venlokas,Speelplaats,Venlokas,Harnaschpolder,Delft,Delft,Gemeente, , ,2020,15
4.34305023853766,51.9961000021665,178,TRUE,Speelplek,2501-26 - Verdiplein,2501-26,Verdiplein,Speelplaats,Verdiplein,Buitenhof,Delft,Delft,Gemeente, , ,2017,16
4.35153215304112,52.0101914239463,179,TRUE,Speelplek,1305-17 - Verlengde Singelstraat,1305-17,Verlengde Singelstraat,Speelplaats,Verlengde Singelstraat,Hof van Delft,Delft,Delft,Gemeente, , ,2019,10
4.35527042251397,51.9845455191258,180,TRUE,Speelplek,2301-31 - Veulenkamp,2301-31,Veulenkamp,Speelplaats,Veulenkamp,Tanthof Oost,Delft,Delft,Gemeente, , ,2003,16
4.36370616549667,51.9842212721723,181,TRUE,Speelplek,2304-11 - Vinkenlaan,2304-11,Vinkenlaan,Speelplaats,Vinkenlaan,Tanthof Oost,Delft,Delft,Gemeente, , ,2002,16
4.35631356082814,52.0147059628473,182,TRUE,Speelplek,1103-23 - Visstraat,1103-23,Visstraat,Speelplaats,Visstraat,Binnenstad,Delft,Delft,Gemeente, , ,2011,15
4.33828433901307,51.9927244612807,183,TRUE,Speelplek,2503-18A - Gillisbuurt speelhof,2503-18A,Gillisbuurt speelhof,Speel/trap,Vivaldilaan,Buitenhof,Delft,Delft,Gemeente, , ,2010,10
4.37043741733982,52.0133125604701,184,TRUE,Speelplek,1207-04 - Vondelstraat,1207-04,Vondelstraat,Speel/trap,Vondelstraat,Vrijenban 12,Delft,Delft,Gemeente, , ,2018,13
4.3604895364627,51.9957498954285,185,TRUE,Speelplek,2403-02 - Vulcanusweg,2403-02,Vulcanusweg,Speelplaats,Vulcanusweg,Voorhof 24,Delft,Delft,Gemeente, , ,2008,12
4.34613543551381,51.9940894571981,187,TRUE,Speelplek,2505-32 - Wagenaarstraat,2505-32,Wagenaarstraat,Krajicek Playground,Wagenaarstraat,Buitenhof,Delft,Delft,Gemeente, , ,2019,17
4.35658627569907,51.9839644202289,188,TRUE,Speelplek,2303-32A - Waterhoenstraat,2303-32A,Waterhoenstraat,Speelplaats,Waterhoenstraat,Tanthof Oost,Delft,Delft,Gemeente, , ,2002,15
4.33761674847974,52.0081096719174,189,TRUE,Speelplek,1402-08A - Waterloop,1402-08A,Waterloop,Speelplaats,Waterloop,Voordijkshoorn 14,Delft,Delft,Gemeente, , ,2002,15
4.35375091773828,52.0071515759171,190,TRUE,Speelplek,1307-31 - Westerstraat,1307-31,Westerstraat,Speelplaats,Westerstraat,Hof van Delft,Delft,Delft,Gemeente, , ,2019,15
4.34813434281734,52.0002097566641,191,TRUE,Speelplek,2400-03 - Skatepark,2400-03,Skatepark,Skatepark,Westlandseweg,Voorhof 24,Delft,Delft,Gemeente, , ,2002,20
4.33981020890911,51.9869354847402,192,TRUE,Speelplek,2507-05 - Wielengahof,2507-05,Wielengahof,Speelplaats,Wielengahof,Buitenhof,Delft,Delft,Gemeente, , ,2012,8
4.33987889915891,51.9879094979992,193,TRUE,Speelplek,2507-08 - Wilhelminalaan basket,2507-08,Wilhelminalaan basket,Speel/trap,Wilhelminalaan,Buitenhof,Delft,Delft,Gemeente, , ,2018,12
4.35704256379132,51.9955131184651,194,TRUE,Speelplek,2406-05 - Willem Bilderdijkhof basket volley,2406-05,Willem Bilderdijkhof basket volley,Speelplaats,Willem Bilderdijkhof,Voorhof 24,Delft,Delft,Gemeente, , ,2002,15
4.35363980237808,51.9935110414108,195,TRUE,Speelplek,2405-08 - Willem de Merodestraat,2405-08,Willem de Merodestraat,Speel/trap,Willem de Merodestraat,Voorhof 24,Delft,Delft,Gemeente, , ,2018,13
4.36460774851112,51.9812379084173,196,TRUE,Speelplek,2305-20 - Willem Dreeslaan,2305-20,Willem Dreeslaan,Speelplaats,Willem Dreeslaan,Tanthof Oost,Delft,Delft,Gemeente, , ,2017,15
4.36740697186532,51.9817468819522,197,TRUE,Speelplek,2305-21 - Willem Dreeslaan achter woonwagens,2305-21,Willem Dreeslaan achter woonwagens,Speelplaats,Willem Dreeslaan,Tanthof Oost,Delft,Delft,Gemeente, , ,2002,16
4.36208029652329,51.980508763716,198,TRUE,Speelplek,2305-22 - Willem Dreeslaan met grind,2305-22,Willem Dreeslaan met grind,Speelplaats,Willem Dreeslaan,Tanthof Oost,Delft,Delft,Gemeente, , ,2001,16
4.36542890741252,52.0107948481327,199,TRUE,Speelplek,1107-30 - Yperstraat,1107-30,Yperstraat,Speel/trap,Yperstraat,Binnenstad,Delft,Delft,Gemeente, , ,2015,12
4.35862232375805,51.9827963434379,200,TRUE,Speelplek,2303-30 - Zaagbekhof,2303-30,Zaagbekhof,Speelplaats,Zaagbekhof,Tanthof Oost,Delft,Delft,Gemeente, , ,2002,15
4.34681591333782,52.0157245303486,201,TRUE,Speelplek,1301-02 - Zocherweg,1301-02,Zocherweg,Speelplaats,Zocherweg,Hof van Delft,Delft,Delft,Gemeente, , ,2007,12
4.33997374616985,52.0074308841622,202,TRUE,Speelplek,1402-09 - Zonnepad,1402-09,Zonnepad,Speelplaats,Zonnepad,Voordijkshoorn 14,Delft,Delft,Gemeente, , ,2018,15
4.33636552588373,51.9981991979592,203,TRUE,Speelplek,2500-28 - Reinierdegraafweg,2500-28,Reinier de Graafweg,Speelplaats,Reinier de Graafweg, ,Delft,Delft,Gemeente, , , , 
4.35480432530326,52.0042717642032,204,TRUE,Speelplek, 1307-26 - Graaffloriskade,1307-26,Graaf Floriskade,Speelplaats,Graaf Floriskade,Hof van Delft,Delft,Delft,Gemeente, , , , 
4.34822341013667,51.9809472681636,207,TRUE,Speelplek,2204-32 - Gandhilaan,2204-32,Gandhilaan,Speelplaats,Gandhilaan, ,Delft,Delft,Gemeente, , , , 
4.36813665455055,52.0189797178707,208,TRU,Speelplek,1206-09 - Wilgenlaan,1206-09,Wilgenlaan,Speelplaats,Wilgenlaan,Vrijenban 12,Delft,Delft,Gemeente,,,,
4.38349101961116,52.0230183812247,211,TRUE,Speelplek,,,,Fitness,,Delftse Hout,Delft,Delft,Niet in beheer door gemeente,,,,
4.37434861074143,52.016798071864,212,TRUE,Speelplek,,,Waterspeeltuin BuytenDelft,Waterspeeltuin,Korftlaan,Delftse Hout,Delft,Delft,Stichting Buytendelft,,,,
4.35547636038321,51.9856723151839,213,TRUE,Speelplek,,2301-01,Waterspeeltuin Tanthof,Waterspeeltuin,Abtswoude,Tanthof-Oost,Delft,Delft,Stichting Kinderboerderij en Waterspeeltuin Tanthof,,,,
4.38238190476415,51.9992174413853,215,TRUE,speelplek,2806-11 - Luxemburghof,2806-11,Luxemburghof,Speelplaats,Luxemburghof,Wippolder,Delft,Delft,Gemeente,,,2021,12
