FID,id,name,type,parentid,userid,x,y,z,color,gdb_geomattr_data,shape
dmnodes.169,5086,Aanvoer Belgie (DW's Bovenmark &,RR - Open Water,3B_OPENWATER,0,112672.1484,390682.625,0,16711680,,POINT (112672.14840000123 390682.625)
dmnodes.170,5088,Mark,RR - Open Water,3B_OPENWATER,0,99331.8544,406217.5898,0,16711680,,POINT (99331.85440000147 406217.5898000002)
dmnodes.171,5099,Belgie,RR - Boundary,3B_BOUNDARY,0,148537.7166,361436.6362,0,33023,,POINT (148537.71660000086 361436.6361999996)
dmnodes.172,5101,Belgie (Mark & Weerijs),RR - Open Water,3B_OPENWATER,0,113007.0781,387668.25,0,16711680,,POINT (113007.07809999958 387668.25)
dmnodes.173,5102,Dommel & Tongelreep,RR - Open Water,3B_OPENWATER,0,161654.6719,367106.875,0,16711680,,POINT (161654.67190000042 367106.875)
dmnodes.174,5104,"Dommel & Tongelreep, stuw Verdee",RR - Open Water,3B_OPENWATER,0,160678.6729,387553.6245,0,16711680,,POINT (160678.67289999872 387553.624499999)
dmnodes.175,5213,Levering aan Belgie,RR - Open Water,3B_OPENWATER,0,153122.3125,361507.5625,0,16711680,,POINT (153122.3125 361507.5625)
dmnodes.176,6001,Stuwpand Borgharen,RR - Open Water,3B_OPENWATER,0,175948,320222,0,16711680,,POINT (175948 320222)
dmnodes.177,6002,"Julianakanaal, eerste pand",RR - Open Water,3B_OPENWATER,0,184853,330400,0,16711680,,POINT (184853 330400)
dmnodes.178,6003,"Julianakanaal, tweede pand",RR - Open Water,3B_OPENWATER,0,190196,344940,0,16711680,,POINT (190196 344940)
dmnodes.179,6004,Grensmaas,RR - Open Water,3B_OPENWATER,0,181771.6875,340152.5313,0,16711680,,POINT (181771.6875 340152.53130000085)
dmnodes.180,6005,Stwpand Maasbracht,RR - Open Water,3B_OPENWATER,0,190380.3354,354378.7814,0,16711680,,POINT (190380.33540000021 354378.7813999988)
dmnodes.181,6006,Stuwpand Linne,RR - Open Water,3B_OPENWATER,0,194261.75,355696.2813,0,16711680,,POINT (194261.75 355696.28130000085)
dmnodes.182,6007,Lateraalkanaal,RR - Open Water,3B_OPENWATER,0,191723.2813,357739.625,0,16711680,,POINT (191723.28130000085 357739.625)
dmnodes.183,6008,Stuwpand Roermond,RR - Open Water,3B_OPENWATER,0,195538,360570,0,16711680,,POINT (195538 360570)
dmnodes.184,6009,Stuwpand Belfeld,RR - Open Water,3B_OPENWATER,0,208717,376564,0,16711680,,POINT (208717 376564)
dmnodes.185,6010,Stuwpand Sambeek,RR - Open Water,3B_OPENWATER,0,188930.9932,416264.06,0,16711680,,POINT (188930.99320000038 416264.05999999866)
dmnodes.186,6011,Stuwpand Grave,RR - Open Water,3B_OPENWATER,0,179866,419457,0,16711680,,POINT (179866 419457)
dmnodes.187,6012,Stuwpand Lith,RR - Open Water,3B_OPENWATER,0,160547.4239,425645.9616,0,16711680,,POINT (160547.42390000075 425645.9615999982)
dmnodes.188,6013,Bergsche Maas,RR - Open Water,3B_OPENWATER,0,146674.3192,419640.5785,0,16711680,,POINT (146674.31920000166 419640.5784999989)
dmnodes.189,6014,"Maas, Geertruidenberg, monding D",RR - Open Water,3B_OPENWATER,0,118735.6192,415841.3829,0,16711680,,POINT (118735.61919999868 415841.3828999996)
dmnodes.190,6015,"Hollands Diep, (Moerdijkbruggen",RR - Open Water,3B_OPENWATER,0,91176,413277,0,16711680,,POINT (91176 413277)
dmnodes.191,6016,"Haringvliet, gemaal Gorzman",RR - Open Water,3B_OPENWATER,0,73541.1063,423818.4461,0,16711680,,POINT (73541.1063000001 423818.4461000003)
dmnodes.192,6017,Volkerak,RR - Open Water,3B_OPENWATER,0,74563.9641,408759.9049,0,16711680,,POINT (74563.96409999952 408759.9048999995)
dmnodes.193,6018,De Eendracht,RR - Open Water,3B_OPENWATER,0,73713.2969,398964.5938,0,16711680,,POINT (73713.29690000042 398964.59380000085)
dmnodes.194,6019,Zoommeer,RR - Open Water,3B_OPENWATER,0,71490.8047,387825.4375,0,16711680,,POINT (71490.80469999835 387825.4375)
dmnodes.195,6020,Rijn,RR - Open Water,3B_OPENWATER,0,199457,431816,0,16711680,,POINT (199457 431816)
dmnodes.196,6021,Waal 1,RR - Open Water,3B_OPENWATER,0,185921,430362,0,16711680,,POINT (185921 430362)
dmnodes.197,6022,Waal 2,RR - Open Water,3B_OPENWATER,0,160276,433270,0,16711680,,POINT (160276 433270)
dmnodes.198,6023,Waal 3,RR - Open Water,3B_OPENWATER,0,121808,425636,0,16711680,,POINT (121808 425636)
dmnodes.199,6024,Nieuwe Merwede,RR - Open Water,3B_OPENWATER,0,111346.2588,424340.2978,0,16711680,,POINT (111346.25879999995 424340.29780000076)
dmnodes.200,6025,Beneden Merwede,RR - Open Water,3B_OPENWATER,0,110935.9178,428723.4852,0,16711680,,POINT (110935.9178000018 428723.48519999906)
dmnodes.201,6026,Dordtsche Kil,RR - Open Water,3B_OPENWATER,0,112465.3704,420311.4958,0,16711680,,POINT (112465.37040000036 420311.4957999997)
dmnodes.202,6027,Maas-Waal kanaal,RR - Open Water,3B_OPENWATER,0,186753.1563,424927.0313,0,16711680,,POINT (186753.15630000085 424927.03130000085)
dmnodes.203,6028,Oude Maas 1,RR - Open Water,3B_OPENWATER,0,93790.0216,428833.2071,0,16711680,,POINT (93790.02160000056 428833.20710000023)
dmnodes.204,6029,Spui,RR - Open Water,3B_OPENWATER,0,85465.8624,426871.0839,0,16711680,,POINT (85465.86239999905 426871.0839000009)
dmnodes.205,6031,Pannerdensch Kanaal,RR - Open Water,3B_OPENWATER,0,195318.6352,439849.3766,0,16711680,,POINT (195318.6352000013 439849.376600001)
dmnodes.206,6032,Nederrijn tussen Pannerdense Kop,RR - Open Water,3B_OPENWATER,0,174523,440540,0,16711680,,POINT (174523 440540)
dmnodes.207,6033,Lek tussen gemaal de Koekoek en,RR - Open Water,3B_OPENWATER,0,117233.0105,439147.5811,0,16711680,,POINT (117233.01049999893 439147.5810999982)
dmnodes.208,6034,Lek 1,RR - Open Water,3B_OPENWATER,0,151802.001,442029.054,0,16711680,,POINT (151802.0009999983 442029.0540000014)
dmnodes.209,6035,Lek tussen Wijk bij Duurstede en,RR - Open Water,3B_OPENWATER,0,136414.4066,445283.4779,0,16711680,,POINT (136414.40659999847 445283.4778999984)
dmnodes.210,6036,Lek tussen inlaat Vreeswijk (mon,RR - Open Water,3B_OPENWATER,0,123776.5859,440777.2813,0,16711680,,POINT (123776.58590000123 440777.28130000085)
dmnodes.211,6037,"Lek, monding Hollandse IJssel to",RR - Open Water,3B_OPENWATER,0,97950.1719,435359.3438,0,16711680,,POINT (97950.17190000042 435359.34380000085)
dmnodes.212,6038,Nieuwe Waterweg,RR - Open Water,3B_OPENWATER,0,80479.9752,434472.1176,0,16711680,,POINT (80479.97520000115 434472.1176000014)
dmnodes.213,6039,Amsterdam Rijnkanaal (Caspargouw,RR - Open Water,3B_OPENWATER,0,141879.1435,449760.9811,0,16711680,,POINT (141879.14350000024 449760.98110000044)
dmnodes.214,6040,"Amsterdam Rijnkanaal, Merwedekan",RR - Open Water,3B_OPENWATER,0,133899.2562,455314.3439,0,16711680,,POINT (133899.25620000064 455314.3438999988)
dmnodes.215,6041,"Amsterdam Rijnkanaal, Leidsche R",RR - Open Water,3B_OPENWATER,0,130121.354,466315.6602,0,16711680,,POINT (130121.35399999842 466315.6601999998)
dmnodes.216,6042,"Amsterdam, het IJ, Noordzeekanaa",RR - Open Water,3B_OPENWATER,0,121217.9972,493355.4846,0,16711680,,POINT (121217.99720000103 493355.4846000001)
dmnodes.217,6043,Noordzeekanaal Verlserbroek/Spaa,RR - Open Water,3B_OPENWATER,0,109749.625,495759.2813,0,16711680,,POINT (109749.625 495759.28130000085)
dmnodes.218,6044,IJssel vanaf Westervoort(splitsi,RR - Open Water,3B_OPENWATER,0,207940.9074,460458.61,0,16711680,,POINT (207940.90740000084 460458.6099999994)
dmnodes.219,6045,IJssel vanaf Twentekanaal (sluis,RR - Open Water,3B_OPENWATER,0,199159.9969,501101.5076,0,16711680,,POINT (199159.99689999968 501101.50759999827)
dmnodes.220,6046,Merwedekanaal,RR - Open Water,3B_OPENWATER,0,127549.1616,431224.9917,0,16711680,,POINT (127549.16160000116 431224.99170000106)
dmnodes.221,6047,Lek tussen monding Lekkkanaal en,RR - Open Water,3B_OPENWATER,0,134743.4063,446078.5938,0,16711680,,POINT (134743.40630000085 446078.59380000085)
dmnodes.222,6049,"Amsterdam Rijnkanaal, Waal<->Ber",RR - Open Water,3B_OPENWATER,0,157931.1406,436911.2813,0,16711680,,POINT (157931.14059999958 436911.28130000085)
dmnodes.223,6050, ,RR - Open Water,3B_OPENWATER,0,107767.9949,443903.725,0,16711680,,POINT (107767.99489999935 443903.7250000015)
dmnodes.224,6051,"Amsterdam Rijnkanaal, Nigtevecht",RR - Open Water,3B_OPENWATER,0,130615.985,479340.9415,0,16711680,,POINT (130615.9849999994 479340.94150000066)
dmnodes.225,6057,IJsselmeer & Randmeren Noord,RR - Open Water,3B_OPENWATER,0,159722.1964,529790.925,0,16711680,,POINT (159722.19640000165 529790.9250000007)
dmnodes.226,6058,Markermeer,RR - Open Water,3B_OPENWATER,0,142697.9231,496960.8402,0,16711680,,POINT (142697.92309999838 496960.8401999995)
dmnodes.227,6059,Randmeren Oost,RR - Open Water,3B_OPENWATER,0,176805.9699,490700.9348,0,16711680,,POINT (176805.96990000084 490700.934799999)
dmnodes.228,6090,Noord,RR - Open Water,3B_OPENWATER,0,111644.6885,432099.472,0,16711680,,POINT (111644.6884999983 432099.47199999914)
dmnodes.229,6114,Zedemuden,RR - Open Water,3B_OPENWATER,0,186490.331,526327.7237,0,16711680,,POINT (186490.33100000024 526327.7237000018)
dmnodes.230,416_1,Haringvliet-kanaal door Voorne,RR - Boundary,3B_BOUNDARY,0,72707.3067,425324.7036,0,33023,,POINT (72707.30669999868 425324.7036000006)
dmnodes.231,416_2,Haringvliet,RR - Boundary,3B_BOUNDARY,0,72291.1478,423566.2242,0,33023,,POINT (72291.14779999852 423566.2241999991)
dmnodes.232,438_1,Gemaal Schilthuis,RR - Boundary,3B_BOUNDARY,0,82382.8431,435556.6597,0,33023,,POINT (82382.84310000017 435556.6596999988)
dmnodes.233,450_2,Zuidersluis,RR - Boundary,3B_BOUNDARY,0,133430.7887,454705.4213,0,33023,,POINT (133430.78869999945 454705.42130000144)
dmnodes.234,453_1, ,RR - Boundary,3B_BOUNDARY,0,130995.6239,477310.6986,0,33023,,POINT (130995.6239 477310.69860000163)
dmnodes.235,453_2, ,RR - Boundary,3B_BOUNDARY,0,130026.4697,478768.1422,0,33023,,POINT (130026.46970000118 478768.1422000006)
dmnodes.236,514_1,Amer,RR - Boundary,3B_BOUNDARY,0,119424.3124,413594.7315,0,33023,,POINT (119424.3123999983 413594.73149999976)
dmnodes.237,60101,Sambeek - Niers,RR - Open Water,3B_OPENWATER,0,187702,418730,0,16711680,,POINT (187702 418730)
dmnodes.238,1111_1, ,RR - Open Water,3B_OPENWATER,0,252798.4414,523196.9275,0,16711680,,POINT (252798.44139999896 523196.92749999836)
dmnodes.239,1137_1, ,RR - Open Water,3B_OPENWATER,0,260886.0155,559359.9635,0,16711680,,POINT (260886.0155000016 559359.9635000005)
dmnodes.240,6058_1,Markermeer,RR - Open Water,3B_OPENWATER,0,141396.5991,503845.9906,0,16711680,,POINT (141396.59910000116 503845.99060000107)
dmnodes.241,6059_1,Randmeren Oost,RR - Open Water,3B_OPENWATER,0,174339.4911,488000.0426,0,16711680,,POINT (174339.49109999835 488000.0425999984)
dmnodes.242,180-6180,Lemmer,RR - Boundary,3B_BOUNDARY,0,174289,540312.5,0,33023,,POINT (174289 540312.5)
dmnodes.243,257-6112,Koppelpunt IJsselmeer-Stontel,RR - Boundary,3B_BOUNDARY,0,135588.1641,539452.1936,0,33023,,POINT (135588.16409999877 539452.193599999)
dmnodes.244,258-6113,Koppelpunt Markermeer-Schermer,RR - Boundary,3B_BOUNDARY,0,126052.1699,505689.5533,0,33023,,POINT (126052.1699000001 505689.5533000007)
