FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2019_2021.1769,20190160968,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Schemer,,,,,,,,,,,195,Rijksweg A16,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (96381.48840000108 436670.39020000026)
ongevallen_2019_2021.1770,20190160981,2019,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Duisternis,,,,,,,,,,158306144,,Soestdijksekade,'s-Gravenhage,Nee,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (79257.80900000036 453118.6180000007)
ongevallen_2019_2021.1771,20210000354,2021,Dodelijk,1,Motor,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,260217049,,,Belgiëstraat,Kaatsheuvel,Ja,Gemeente,Loon op Zand,Noord-Brabant,,,,,POINT (130345.36510000005 408542.0346999988)
ongevallen_2019_2021.1772,20190174431,2019,Uitsluitend materiele schade,1,Bestelauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,2214,Autosnelweg A2,Sint Joost,Ja,Rijk,Echt-Susteren,Limburg,RWS Zuid-Nederland,ZN District Zuid-Oost,,,POINT (189919.8071999997 348415.02329999954)
ongevallen_2019_2021.1773,20210078120,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Duisternis,,,,,,,,,,397112017,,Kerkeveldlaan,Roermond,Ja,Gemeente,Roermond,Limburg,,,,,POINT (198958.4600000009 356554.6180000007)
ongevallen_2019_2021.1774,20210078121,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,386052079,,Mgr. Nolensstraat,Hoensbroek,Ja,Gemeente,Heerlen,Limburg,,,,,POINT (193227.6330000013 326211.3370000012)
ongevallen_2019_2021.1775,20210078692,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Nat,Schemer,,Droog,,,,,,,,600113371,,Dokweg,Dordrecht,Nee,Gemeente,Dordrecht,Zuid-Holland,,,,,POINT (104312.53200000152 424843.37000000104)
ongevallen_2019_2021.1776,20210081659,2021,Uitsluitend materiele schade,2,Bestelauto,,Scootmobiel,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,226370072,,,La Meye,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (113179.82039999962 485206.3546000011)
ongevallen_2019_2021.2387,20209145547,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Duisternis,,,,,,,,,,,120,Brêgeleane,Tijnje,Nee,Provincie,Opsterland,Friesland,,,,,POINT (195717.84430000186 559909.9193000011)
ongevallen_2019_2021.1777,20210081953,2021,Uitsluitend materiele schade,2,Fiets,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,467564061,,Nieuwe Ebbingestraat,Groningen,Ja,Gemeente,Groningen,Groningen,,,,,POINT (233646.6640000008 582411.4450000003)
ongevallen_2019_2021.1778,20210082709,2021,Uitsluitend materiele schade,2,Fiets,,Fiets,,Flank,Ongeval gekoppeld op kruispuntniveau.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,600068944,,,Violierstraat,Uden,Ja,Gemeente,Maashorst,Noord-Brabant,,,,,POINT (170960.58350000158 407975.50670000166)
ongevallen_2019_2021.1779,20210089760,2021,Letsel,2,Fiets,,,GEEN PARTIJ,Eenzijdig,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,206380052,,Westelijke Randweg,Haarlem,Nee,Gemeente,Haarlem,Noord-Holland,,,,,POINT (103141.35300000012 490110.19900000095)
ongevallen_2019_2021.1780,20210089888,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,414153016,,Diependijkstraat,Venlo,Ja,Gemeente,Venlo,Limburg,,,,,POINT (207458.33100000024 376705.9219999984)
ongevallen_2019_2021.1781,20210089893,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,404046045,,Rimburgerweg,Eygelshoven,Ja,Gemeente,Kerkrade,Limburg,,,,,POINT (202480.7490000017 323201.6499999985)
ongevallen_2019_2021.1782,20210089936,2021,Letsel,1,Personenauto,,,,Eenzijdig,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,60,Niet aanwezig,,Nat,Daglicht,,Droog,,,,,,,,600221553,,Den Oosterhuis,Balkbrug,Ja,Gemeente,Hardenberg,Overijssel,,,,,POINT (225007.4549999982 515126.54300000146)
ongevallen_2019_2021.1783,20210090046,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,UITRIT,,,,197301024,,Moerkapelse Zijde,Moerkapelle,Ja,Gemeente,Zuidplas,Zuid-Holland,,,,,POINT (99140.1950000003 450789.19000000134)
ongevallen_2019_2021.1784,20190079623,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Brandend,Overig asfalt,Nat,Duisternis,,Sneeuw/Hagel,Andere oversteekplaats,,,,,,351175066,,,Sjef de Kimpepad,Helmond,Ja,Gemeente,Helmond,Noord-Brabant,,,,,POINT (175548.66070000082 387793.57499999925)
ongevallen_2019_2021.1785,20190080786,2019,Letsel,2,Fiets,,Snorfiets,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,190305087,,Zegwaartseweg,Zoetermeer,Nee,Gemeente,Zoetermeer,Zuid-Holland,,,,,POINT (95464.36199999973 452823.1640000008)
ongevallen_2019_2021.1786,20190081365,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,181263035,,Groene Kruisweg,Rotterdam,Nee,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (90708.78799999878 431662.7879999988)
ongevallen_2019_2021.1787,20190081387,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,57172169,,Paul Krugerstraat,Vlissingen,Ja,Gemeente,Vlissingen,Zeeland,,,,,POINT (28869.835000000894 386010.4219999984)
ongevallen_2019_2021.1788,20190083126,2019,Uitsluitend materiele schade,1,Snorfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,FIETSPAD,,,,268309054,,Ds Martin Luther Kingln,Utrecht,Nee,Gemeente,Utrecht,Utrecht,,,,,POINT (134526.57400000095 454751.40399999917)
ongevallen_2019_2021.1789,20190084252,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,531549014,,Beertsterweg,Winschoten,Nee,Gemeente,Oldambt,Groningen,,,,,POINT (266054.4910000004 574813.068)
ongevallen_2019_2021.1790,20190084258,2019,Uitsluitend materiele schade,1,Bromfiets,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet aanwezig,Overig asfalt,Sneeuw/ijzel,Duisternis,,Droog,,,,,,,,395579039,,Broekloane,Wâlterswâld,Ja,Gemeente,Dantumadiel,Friesland,,,,,POINT (197692.00600000098 589458.4800000004)
ongevallen_2019_2021.1791,20190084840,2019,Uitsluitend materiele schade,3,Bus,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,VOP,,,,,,232376185,,,Burg De Vlugtlaan,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (116476.50499999896 488312.2270000018)
ongevallen_2019_2021.1792,20190084841,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op gemeente niveau.,Rechte weg,Buiten,50,Niet brandend,,Nat,Daglicht,,Regen,,,Tunnel,,,,,238383009,,Ringweg-West,Amsterdam,Ja,Rijk,Amsterdam,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (119403.62200000137 491897.7879999988)
ongevallen_2019_2021.1793,20190085419,2019,Uitsluitend materiele schade,2,Personenauto,,Lichtmast,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Regen,,,,,,,202196004,,,Vossendaal,Etten-Leur,Ja,Provincie,Etten-Leur,Noord-Brabant,,,,,POINT (101102.24799999967 398381.33199999854)
ongevallen_2019_2021.1794,20190086067,2019,Letsel,2,Personenauto,,Fiets,,Flank,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,30,Brandend,Klinkers,Nat,Duisternis,,Regen,,,,,,,207254036,,,Bongerd,Hendrik-Ido-Ambacht,Ja,Gemeente,Hendrik-Ido-Ambacht,Zuid-Holland,,,,,POINT (103544.32979999855 427473.9373999983)
ongevallen_2019_2021.1795,20190086084,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Klinkers,Nat,Schemer,,Regen,,,,,,,,194283035,,Marshallweg,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (97049.41600000113 441597.1240000017)
ongevallen_2019_2021.1796,20190086635,2019,Uitsluitend materiele schade,2,Personenauto,,Bestelauto,,Geparkeerd voertuig,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,30,Niet brandend,Klinkers,Nat,Daglicht,,Droog,,,Parkeervoorziening,,,,,248403057,,Laan der Continenten,Purmerend,Nee,Gemeente,Purmerend,Noord-Holland,,,,,POINT (124412.8900000006 501786.5700000003)
ongevallen_2019_2021.1797,20190086644,2019,Uitsluitend materiele schade,2,Bestelauto,,Lichtmast,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Buiten,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,223425011,,,Fluorietweg,Alkmaar,Ja,Gemeente,Alkmaar,Noord-Holland,,,,,POINT (111571.32919999957 512830.315200001)
ongevallen_2019_2021.1798,20190086661,2019,Uitsluitend materiele schade,2,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,207376256,,,Achterlangs,Haarlem,Ja,Gemeente,Haarlem,Noord-Holland,,,,,POINT (103542.30810000002 488499.33579999954)
ongevallen_2019_2021.1799,20190088931,2019,Letsel,1,Fiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,ZOAB,Droog,Duisternis,,Droog,,,,,,,,406404202,,Assendorperstraat,Zwolle,Ja,Gemeente,Zwolle,Overijssel,,,,,POINT (203361.2580000013 502477.3530000001)
ongevallen_2019_2021.1800,20190089496,2019,Letsel,2,Fiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Brandend,Klinkers,Nat,Duisternis,,Regen,,,,,,,186303142,,,Dr. J. W. Paltelaan,Zoetermeer,Ja,Gemeente,Zoetermeer,Zuid-Holland,,,,,POINT (93431.14959999919 451692.10500000045)
ongevallen_2019_2021.1801,20190090657,2019,Uitsluitend materiele schade,2,Personenauto,,Bestelauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,144297018,,Burg Kampschoerstraat,Monster,Nee,Gemeente,Westland,Zuid-Holland,,,,,POINT (72039.07299999893 448809.02699999884)
ongevallen_2019_2021.1802,20190091252,2019,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Regen,VOP,,,,,,,234376074,,Burg De Vlugtlaan,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (117342.74799999967 488088.02699999884)
ongevallen_2019_2021.1803,20190092976,2019,Letsel,2,Personenauto,,Voetganger,,Voetganger,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,295446012,,Zijlweg,Enkhuizen,Nee,Gemeente,Enkhuizen,Noord-Holland,,,,,POINT (147702.50400000066 523145.8720000014)
ongevallen_2019_2021.1804,20190093557,2019,Uitsluitend materiele schade,4,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,90,Niet brandend,Overig asfalt,Droog,Schemer,,Droog,,,,,,,,,236,Rijksweg A30,Barneveld,Ja,Rijk,Barneveld,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (167163.54710000008 463299.0788999982)
ongevallen_2019_2021.1805,20190094691,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,420149113,,,Kaldenkerkerweg,Venlo,Ja,Gemeente,Venlo,Limburg,,,,,POINT (210084.77320000157 374744.6865000017)
ongevallen_2019_2021.1806,20190096412,2019,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,60,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,390,Vogelenzangseweg,Vogelenzang,Ja,Provincie,Bloemendaal,Noord-Holland,,,,,POINT (99978.69049999863 482574.6381999999)
ongevallen_2019_2021.1807,20190096425,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,242371144,,,Weteringlaan,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (121185.9849999994 485686.30999999866)
ongevallen_2019_2021.1808,20190176688,2019,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Duisternis,,,,,,,,,,,1340,Europaweg,Arnhem,Ja,Rijk,Arnhem,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (195604.34420000017 443908.9935000017)
ongevallen_2019_2021.1809,20190179241,2019,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,304,Rijksweg A16,Hendrik-Ido-Ambacht,Ja,Rijk,Hendrik-Ido-Ambacht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (102062.92980000004 427596.24379999936)
ongevallen_2019_2021.1810,20210075238,2021,Letsel,1,e-bike,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Overig asfalt,Droog,Schemer,,Droog,,,,,,,,163306044,,Laakkade,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (81887.49500000104 453085.2329999991)
ongevallen_2019_2021.1811,20210075246,2021,Uitsluitend materiele schade,3,Personenauto,,Vrachtauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,154301052,,Beresteinlaan,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (77424.98800000176 450809.7410000004)
ongevallen_2019_2021.1812,20210075251,2021,Letsel,1,,GEEN PARTIJ,,,Onbekend,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,165303160,,,Lindelaan,Rijswijk,Ja,Gemeente,Rijswijk,Zuid-Holland,,,,,POINT (82898.30200000107 451977.8280000016)
ongevallen_2019_2021.1813,20210075826,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,,,,,,,,,234374055,,Jan van Galenstraat,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (117521.37000000104 487346.13500000164)
ongevallen_2019_2021.1814,20210078159,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Buiten,80,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,600116865,,,Munstermanstraat,Terborg,Ja,Provincie,Oude IJsselstreek,Gelderland,,,,,POINT (223673.7184999995 438069.6790000014)
ongevallen_2019_2021.1815,20210078737,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,96140018,,IJsselstraat,Terneuzen,Ja,Gemeente,Terneuzen,Zeeland,,,,,POINT (48125.90100000054 370232.1180000007)
ongevallen_2019_2021.1816,20210081692,2021,Uitsluitend materiele schade,2,Personenauto,,e-bike,,Frontaal,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,235368225,,,Overschiestraat,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (117678.65309999883 484278.08260000125)
ongevallen_2019_2021.1817,20210081987,2021,Letsel,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Brandend,,Droog,Duisternis,,Droog,Andere oversteekplaats,,,,,,465567025,,,FIETSPAD,Groningen,Ja,Gemeente,Groningen,Groningen,,,,,POINT (232816.2947999984 583534.3581999987)
ongevallen_2019_2021.1818,20210082000,2021,Letsel,2,Bestelauto,,Fiets,,Frontaal,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,521511033,,,Brugstraat,Stadskanaal,Ja,Gemeente,Stadskanaal,Groningen,,,,,POINT (260742.58100000024 555685.1909999996)
ongevallen_2019_2021.1819,20210082731,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,600393388,,Patersstraat,Venray,Nee,Gemeente,Venray,Limburg,,,,,POINT (195851.07499999925 392864.64499999955)
ongevallen_2019_2021.1820,20210082747,2021,Letsel,2,Motor,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,PARKEERPLAATS,,,,393486101,,Anjerstraat,Wolvega,Ja,Gemeente,Weststellingwerf,Friesland,,,,,POINT (196554.12999999896 543392.2509999983)
ongevallen_2019_2021.1821,20210083151,2021,Uitsluitend materiele schade,2,Bromfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Brandend,Klinkers,Droog,Duisternis,,,,,,,,,,600361152,,Noordmolenstraat,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (92721.31100000069 438559.2280000001)
ongevallen_2019_2021.1822,20210083598,2021,Uitsluitend materiele schade,2,Snorfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,,,,,,,,,483370028,,Nieuwstraat,Almelo,Ja,Gemeente,Almelo,Overijssel,,,,,POINT (241602.7259999998 485486.6979999989)
ongevallen_2019_2021.1823,20210084624,2021,Uitsluitend materiele schade,2,Personenauto,,Snorfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,70,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,326167160,,,Insulindelaan,Eindhoven,Ja,Gemeente,Eindhoven,Noord-Brabant,,,,,POINT (163115.36400000006 383624.6649999991)
ongevallen_2019_2021.1824,20210084635,2021,Uitsluitend materiele schade,1,Personenauto,,,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,,,Droog,Daglicht,,Droog,,,,VERKEERSLICHTEN,,,,301223110,,Lagelandstraat,'s-Hertogenbosch,Nee,Gemeente,'s-Hertogenbosch,Noord-Brabant,,,,,POINT (150602.56700000167 411566.74500000104)
ongevallen_2019_2021.1825,20210088423,2021,Letsel,1,Snorfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Duisternis,,,,,,,,,179188213,,,Burg Freijterslaan,Roosendaal,Ja,Gemeente,Roosendaal,Noord-Brabant,,,,,POINT (89770.28660000116 394195.4235999994)
ongevallen_2019_2021.1826,20210088425,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,269199023,,,Eilenbergstraat,Tilburg,Ja,Gemeente,Tilburg,Noord-Brabant,,,,,POINT (134592.79560000077 399523.74909999967)
ongevallen_2019_2021.1827,20210088430,2021,Letsel,2,Vrachtauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,227197259,,,Generaal Maczekstraat,Breda,Ja,Gemeente,Breda,Noord-Brabant,,,,,POINT (113653.56100000069 398971.54399999976)
ongevallen_2019_2021.1828,20190080235,2019,Uitsluitend materiele schade,1,Bromfiets,,,,Eenzijdig,Ongeval gekoppeld op kruispuntniveau.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,Andere oversteekplaats,,,,,,352393048,,,Baan,Biddinghuizen,Ja,Gemeente,Dronten,Flevoland,,,,,POINT (176365.67610000074 496711.2674999982)
ongevallen_2019_2021.1829,20190080844,2019,Uitsluitend materiele schade,1,Personenauto,,,,Voetganger,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,181189011,,Brugstraat,Roosendaal,Ja,Gemeente,Roosendaal,Noord-Brabant,,,,,POINT (90797.0540000014 394729.59699999914)
ongevallen_2019_2021.1830,20190083140,2019,Uitsluitend materiele schade,2,Fiets,,Bromfiets,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,,Niet brandend,Overig asfalt,Nat,Duisternis,,Regen,,,,,,,,600140884,,Urkerweg,Urk,Nee,Gemeente,Urk,Flevoland,,,,,POINT (171816.64400000125 519026.02800000086)
ongevallen_2019_2021.1831,20190084885,2019,Uitsluitend materiele schade,3,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,VOP,,,,,,,600107421,,Prinses Beatrixlaan,Rijswijk,Nee,Gemeente,Rijswijk,Zuid-Holland,,,,,POINT (81474.8759999983 450139.33399999887)
ongevallen_2019_2021.1832,20190086107,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Brandend,Beton,Nat,Duisternis,,Droog,,,,,,,207196155,,,Parklaan,Etten-Leur,Ja,Gemeente,Etten-Leur,Noord-Brabant,,,,,POINT (103820.14930000156 398138.9204000011)
ongevallen_2019_2021.1833,20190086681,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Schemer,,Regen,,,,,,,211398124,,,Havenstraat,Beverwijk,Ja,Gemeente,Beverwijk,Noord-Holland,,,,,POINT (105705 499283)
ongevallen_2019_2021.1834,20190087247,2019,Uitsluitend materiele schade,4,Personenauto,,Personenauto,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,,164256119,,Hekelingseweg,Spijkenisse,Nee,Gemeente,Nissewaard,Zuid-Holland,,,,,POINT (82291.0399999991 428192.0560000017)
