"fiscal_year","buildingcode","buildingname","districtcode","districtname","isdcode","isdname","entitytype","status","school_emphasis","setting","phonenumber","address_line_1","zip_code","school_type","school_level","locale_name","county_name","location_1","unique_id"
"2015","4375","Bach Elementary School","81010","Ann Arbor Public Schools","81","Washtenaw ISD","LEA School","Open-Active","General Education","Multiple Settings","7349941949","600 WEST JEFFERSON ST","48103","General Education","Elementary","City: Midsize","Washtenaw","600 WEST JEFFERSON ST
ANN ARBOR, MI 48103
(42.275972, -83.755431)","189"
"2015","0","Academy of Waterford","63916","Academy of Waterford","63","Oakland Schools","PSA School","Open-Active","General Education","Multiple Settings","2486741649","3000 SASHABAW RD","48329","General Education","Elem_Middle School","Suburb: Large","Oakland","3000 SASHABAW RD
WATERFORD, MI 48329
(42.682413, -83.373857)","20"
"2015","0","Brandywine Elementary School","11210","Brandywine Community Schools","11","Berrien RESA","LEA School","Open-Active","General Education","Multiple Settings","2696848574","2428 SOUTH 13TH ST","49120","General Education","Elem_Middle School","Suburb: Large","Berrien","2428 SOUTH 13TH ST
NILES, MI 49120
(41.781316, -86.245095)","421"
"2015","9505","Cousino Senior High School","50230","Warren Consolidated Schools","50","Macomb ISD","LEA School","Open-Active","Alternative Education","Multiple Settings","5866984201","30333 HOOVER RD","48093","Alternative Education","High School","City: Midsize","Macomb","30333 HOOVER RD
WARREN, MI 48093
(42.51718, -83.007397)","868"
"2015","8355","Adult Ed Department","82030","Dearborn City School District","82","Wayne RESA","LEA Unique Education Provider","Open-Active","General Education","Adult Education","3138271908","22586 ANN ARBOR TRL","48127","General Education","Other","Not Specified","Wayne","22586 ANN ARBOR TRL DEARBORN HEIGHTS
MI,  48127
(42.339913, -83.261227)","46"
"2015","610","Delta Kelly Elementary School","63260","Rochester Community School District","63","Oakland Schools","LEA School","Open-Active","General Education","Multiple Settings","2487263500","3880 ADAMS RD","48363","General Education","Elementary","Suburb: Large","Oakland","3880 ADAMS RD
OAKLAND, MI 48363
(42.74132, -83.196931)","967"
"2015","5793","Almont Community Schools","44020","Almont Community Schools","44","Lapeer ISD","LEA District","Open-Active",,,"8107988561","4701 Howland Rd.","48003",,"Elem thru High School","Rural: Fringe","Lapeer","4701 Howland Rd
ALMONT, MI 48003
(42.930249, -83.045738)","93"
"2015","9442","Cass Elementary School","82095","Livonia Public Schools School District","82","Wayne RESA","LEA School","Open-Active","General Education","Multiple Settings","7347442695","34633 MUNGER ST","48154","General Education","Elementary","City: Small","Wayne","34633 MUNGER ST
LIVONIA, MI 48154
(42.408717, -83.386561)","606"
"2015","178","Dickinson East Elementary School","82060","Hamtramck, School District of the City of","82","Wayne RESA","LEA School","Open-Active","General Education","Multiple Settings","3138739437","3385 NORWALK ST","48212","General Education","Elem_Middle School","Suburb: Large","Wayne","3385 NORWALK ST
HAMTRAMCK, MI 48212
(42.397739, -83.051758)","1011"
"2015","3716","Beechview Elementary School","63200","Farmington Public School District","63","Oakland Schools","LEA School","Open-Active","General Education","Multiple Settings","2484893655","26850 WESTMEATH CT","48334","General Education","Elementary","City: Small","Oakland","26850 WESTMEATH CT FARMINGTON HILLS
MI,  48334
(42.492221, -83.347949)","284"
"2015","4240","Coffey Building","82010","Detroit City School District","82","Wayne RESA","LEA Non-Instructional Ancillary Facility","Open - Vacant/empty",,,"3133189642","3011 WEST GRAND BLVD FL 10","48202",,"Other","Not Specified","Wayne","3011 WEST GRAND BLVD
DETROIT, MI 48202
(42.368767, -83.077517)","769"
"2015","9382","Cramer Junior High School","9050","Essexville-Hampton Public Schools","9","Bay-Arenac ISD","LEA School","Open-Active","General Education","Multiple Settings","9898949740","313 PINE ST","48732","General Education","Elem_Middle School","Suburb: Small","Bay","313 PINE ST
ESSEXVILLE, MI 48732
(43.606319, -83.837175)","879"
"2015","0","Brandon Fletcher Intermediate School","63180","Brandon School District in the Counties of Oakland and Lapeer","63","Oakland Schools","LEA School","Open-Active","General Education","Multiple Settings","2486271840","300 SOUTH ST","48462","General Education","Elem_Middle School","Town: Fringe","Oakland","300 SOUTH ST
ORTONVILLE, MI 48462
(42.848032, -83.447646)","416"
"2015","0","Benton Harbor High School","11010","Benton Harbor Area Schools","11","Berrien RESA","LEA School","Open-Active","General Education","Multiple Settings","2696051200","870 COLFAX AVE","49022","General Education","High School","City: Small","Berrien","870 COLFAX AVE BENTON HARBOR
MI,  49022
(42.10265, -86.45606)","325"
"2015","1800","Arrowwood Elementary School","73040","Saginaw Township Community Schools","73","Saginaw ISD","LEA School","Open-Active","General Education","Multiple Settings","9897971835","5410 SEIDEL RD","48638","General Education","Elementary","Suburb: Midsize","Saginaw","5410 SEIDEL RD
SAGINAW, MI 48638
(43.422518, -84.022308)","152"
"2015","5796","Barry ISD Special Education","8000","Barry ISD","8","Barry ISD","ISD School","Open-Active","Special Education","Multiple Settings","2699459545","555 WEST WOODLAWN AVE","49058","Special Education","Elem thru High School","Town: Distant","Barry","555 WEST WOODLAWN AVE
HASTINGS, MI 49058
(42.660839, -85.295074)","228"
"2015","5790","Belding Area School District","34080","Belding Area School District","34","Ionia ISD","LEA District","Open-Active",,,"6167944704","850 HALL ST","48809",,"Elem thru High School","Town: Distant","Ionia","850 HALL ST
BELDING, MI 48809
(43.09098, -85.222978)","289"
"2015","5219","Brimley Jr./Sr. High","17140","Brimley Area Schools","17","Eastern Upper Peninsula ISD","LEA School","Open-Active","General Education","Multiple Settings","9062483218","7134 SOUTH M 221","49715","General Education","Middle_High School","Rural: Distant","Chippewa","7134 SOUTH M
BRIMLEY, MI 49715
(46.402564, -84.572203)","448"
"2015","4272","Alaiedon Elementary School","33130","Mason Public Schools (Ingham)","33","Ingham ISD","LEA School","Open-Active","General Education","Multiple Settings","5176766499","1723 OKEMOS RD","48854","General Education","Elementary","Rural: Fringe","Ingham","1723 OKEMOS RD
MASON, MI 48854
(42.632193, -84.432983)","56"
"2015","2787","Bennie Elementary School","82020","Allen Park Public Schools","82","Wayne RESA","LEA School","Open-Active","General Education","Multiple Settings","3138271300","17401 CHAMPAIGN RD","48101","General Education","Elementary","Suburb: Large","Wayne","17401 CHAMPAIGN RD ALLEN PARK
MI,  48101
(42.249374, -83.223549)","316"
"2015","878","Allegan County Area Technical and Education Center","3000","Allegan Area Educational Service Agency","3","Allegan Area Educational Service Agency","ISD Unique Education Provider","Open-Active","Vocational/CTE","Multiple Settings","2696733121","2891 116TH AVE","49010","Vocational/CTE","High School","Town: Distant","Allegan","2891 116TH AVE
ALLEGAN, MI 49010
(42.53446, -85.827819)","77"
"2015","1757","Beadle Lake Elementary School","13070","Harper Creek Community Schools","13","Calhoun ISD","LEA School","Open-Active","General Education","Multiple Settings","2694413253","8175 C DR N","49014","General Education","Elementary","Suburb: Small","Calhoun","8175 C DR N BATTLE CREEK
MI,  49014
(42.272066, -85.136497)","261"
"2015","2640","Adams STEM Academy","81020","Ypsilanti Community Schools","81","Washtenaw ISD","LEA School","Close - Pending","General Education","Multiple Settings","7342212400","503 OAK ST","48198","General Education","Elementary","Suburb: Large","Washtenaw","503 OAK ST
YPSILANTI, MI 48198
(42.248146, -83.60211)","29"
"2015","9735","Bangor Township Virtual School","9030","Bangor Township Schools","9","Bay-Arenac ISD","LEA School","Open-Active","Alternative Education","Multiple Settings","9896848121","3359 E. Midland Road","48706","Alternative Education","Elem thru High School","Not Specified","Bay","3359 E Midland Road
Bay City, MI 48706
(43.602135, -83.919498)","216"
"2015","76","Bruce Collins Elementary School","50210","Utica Community Schools","50","Macomb ISD","LEA School","Open-Active","General Education","Multiple Settings","5867974200","12900 GRAND HAVEN DR","48312","General Education","Elem_Middle School","Suburb: Large","Macomb","12900 GRAND HAVEN DR STERLING HEIGHTS
MI,  48312
(42.563542, -82.996927)","475"
"2015","5529","Da Vinci Institute","38901","Da Vinci Institute","38","Jackson ISD","PSA District","Open-Active",,,"5177960031","2255 EMMONS RD","49201",,"Elem thru High School","Rural: Fringe","Jackson","2255 EMMONS RD
JACKSON, MI 49201
(42.16752, -84.405806)","922"
"2015","0","Bullock Creek School District","56020","Bullock Creek School District","56","Midland County Educational Service Agency","LEA District","Open-Active",,,"9896319022","1420 SOUTH BADOUR RD","48640",,"Elem thru High School","Rural: Fringe","Midland","1420 SOUTH BADOUR RD
MIDLAND, MI 48640
(43.57086, -84.290718)","492"
"2015","2638","Ashmun School @ Eagle Village","54000","Mecosta-Osceola ISD","54","Mecosta-Osceola ISD","ISD School","Open-Active","Special Education","SpecEd","2318325585","4507 170TH AVE","49639","Special Education","Elem thru High School","Rural: Distant","Osceola","4507 170TH AVE
HERSEY, MI 49639
(43.879847, -85.423911)","164"
"2015","917","Clinton High School","46060","Clinton Community Schools","46","Lenawee ISD","LEA School","Open-Active","General Education","Multiple Settings","5174566511","340 EAST MICHIGAN AVE","49236","General Education","High School","Town: Distant","Lenawee","340 EAST MICHIGAN AVE
CLINTON, MI 49236
(42.075641, -83.964653)","755"
"2015","482","Columbia Central High School","38040","Columbia School District","38","Jackson ISD","LEA School","Open-Active","General Education","Multiple Settings","5175926634","11775 HEWITT RD","49230","General Education","Middle_High School","Rural: Fringe","Jackson","11775 HEWITT RD
BROOKLYN, MI 49230
(42.090201, -84.283383)","788"
"2015","8016","Augusta Academy","39909","Augusta Academy","39","Kalamazoo RESA","PSA District","Open-Active",,,"2697315775","600 West Michigan","49012",,"Elementary","Not Specified","Kalamazoo","600 West Michigan
Augusta, MI 49012
(42.33436, -85.360419)","179"
"2015","967","Carrollton High School","73030","Carrollton Public Schools","73","Saginaw ISD","LEA School","Open-Active","General Education","Multiple Settings","9897533433","1235 MAPLERIDGE RD","48604","General Education","High School","Suburb: Midsize","Saginaw","1235 MAPLERIDGE RD
SAGINAW, MI 48604
(43.462186, -83.934353)","591"
"2015","0","Bridgman Public Schools","11340","Bridgman Public Schools","11","Berrien RESA","LEA District","Open-Active",,,"2694660271","9964 GAST RD","49106",,"Elem thru High School","Suburb: Small","Berrien","9964 GAST RD
BRIDGMAN, MI 49106
(41.939178, -86.543025)","443"
"2015","3067","Bentley High School FUSION Academy","25230","Bentley Community School District","25","Genesee ISD","LEA School","Open-Active","Alternative Education","Multiple Settings","8105919120","1150 N BELSAY RD","48509","Alternative Education","High School","Not Specified","Genesee","1150 N BELSAY RD
BURTON, MI 48509
(43.022823, -83.595404)","321"
"2015","0","Blanche Kelso Bruce Academy - DePaul","82971","Blanche Kelso Bruce Academy","82","Wayne RESA","PSA School","Open-Active","Alternative Education","Multiple Settings","3136562600","609 EAST GRAND BLVD","48207","Alternative Education","Elem thru High School","City: Large","Wayne","609 EAST GRAND BLVD
DETROIT, MI 48207
(42.359971, -83.010355)","376"
"2015","1435","Center Line High School","50010","Center Line Public Schools","50","Macomb ISD","LEA School","Open-Active","General Education","Multiple Settings","5865102100","26300 Arsenal","48015","General Education","High School","Suburb: Large","Macomb","26300 Arsenal Center
Line, MI 48015
(42.486976, -83.021958)","623"
"2015","5076","Bangor Middle School","80020","Bangor Public Schools (Van Buren)","80","Van Buren ISD","LEA School","Open-Active","General Education","Multiple Settings","2694276824","803 WEST ARLINGTON ST","49013","General Education","Elem_Middle School","Rural: Distant","Van Buren","803 WEST ARLINGTON ST
BANGOR, MI 49013
(42.30896, -86.122087)","211"
"2015","7364","Challenger Elementary","41160","Kentwood Public Schools","41","Kent ISD","LEA School","Open-Active","General Education","Multiple Settings","6166982524","2475 52ND ST SE","49508","General Education","Elementary","Suburb: Large","Kent","2475 52ND ST SE GRAND RAPIDS
MI,  49508
(42.869142, -85.604009)","646"
"2015","0","Bay-Arenac Community High School","9901","Bay-Arenac Community High School","9","Bay-Arenac ISD","PSA School","Open-Active","Alternative Education","Multiple Settings","9898938811","805 LANGSTAFF ST","48732","Alternative Education","High School","Suburb: Small","Bay","805 LANGSTAFF ST
ESSEXVILLE, MI 48732
(43.613179, -83.839613)","253"
"2015","632","Buckley Community Schools","28035","Buckley Community Schools","28","Traverse Bay Area ISD","LEA District","Open-Active",,,"2312693325","305 S. First Street","49620",,"Elem thru High School","Rural: Distant","Wexford","305 S First Street
Buckley, MI 49620
(44.503493, -85.673996)","485"
"2015","2799","Cooley Elementary School","63300","Waterford School District","63","Oakland Schools","LEA School","Open-Active","General Education","Multiple Settings","2486730300","2000 HIGHFIELD RD","48329","General Education","Elementary","Suburb: Large","Oakland","2000 HIGHFIELD RD
WATERFORD, MI 48329
(42.668197, -83.372749)","832"
"2015","209","Amanda Moore Elementary School","50190","Romeo Community Schools","50","Macomb ISD","LEA School","Open-Active","General Education","Multiple Settings","5867520260","209 DICKENSON ST","48065","General Education","Elementary","Suburb: Large","Macomb","209 DICKENSON ST
ROMEO, MI 48065
(42.804609, -83.008248)","106"
"2015","6125","Battle Creek Math-Sci Center","13020","Battle Creek Public Schools","13","Calhoun ISD","LEA Unique Education Provider","Open-Active","General Education","General Education","2699659440","171 Michigan Ave W","49017","General Education","Middle_High School","Suburb: Small","Calhoun","171 Michigan Ave W Battle Creek
MI,  49017
(42.323507, -85.187942)","238"
"2015","0","Andrew G. Schmidt Middle School","25100","Fenton Area Public Schools","25","Genesee ISD","LEA School","Open-Active","General Education","Multiple Settings","8105917700","3255 DONALDSON DR","48430","General Education","Middle School","Suburb: Large","Genesee","3255 DONALDSON DR
FENTON, MI 48430
(42.786906, -83.731299)","121"
"2015","3575","Byron Center High School","41040","Byron Center Public Schools","41","Kent ISD","LEA School","Open-Active","General Education","Multiple Settings","6168786600","8500 BURLINGAME AVE SW","49315","General Education","High School","Rural: Fringe","Kent","8500 BURLINGAME AVE SW BYRON CENTER
MI,  49315
(42.810185, -85.703069)","513"
"2015","3297","Davis Aerospace High School","82010","Detroit City School District","82","Wayne RESA","LEA School","Open-Active","General Education","Multiple Settings","3138228820","900 DICKERSON ST","48215","General Education","High School","City: Large","Wayne","900 DICKERSON ST
DETROIT, MI 48215
(42.368872, -82.951877)","935"
"2015","0","Dieck Elementary School","25180","Swartz Creek Community Schools","25","Genesee ISD","LEA School","Open-Active","General Education","Multiple Settings","8105915271","2239 VAN VLEET RD","48473","General Education","Elementary","Rural: Fringe","Genesee","2239 VAN VLEET RD SWARTZ CREEK
MI,  48473
(42.994077, -83.87068)","1018"
"2015","3038","Big Jackson Public School","62470","Big Jackson School District","62","Newaygo County RESA","LEA School","Open-Active","General Education","Multiple Settings","2317968947","4020 13 MILE RD","49338","General Education","Elem_Middle School","Rural: Distant","Newaygo","4020 13 MILE RD
PARIS, MI 49338
(43.742646, -85.699885)","348"
"2015","8929","Carl T. Renton Jr. High School","82340","Huron School District","82","Wayne RESA","LEA School","Open-Active","General Education","Multiple Settings","7347822483","31578 HURON RIVER DR","48164","General Education","Middle School","Suburb: Large","Wayne","31578 HURON RIVER DR
NEW BOSTON, MI 48164
(42.123014, -83.345183)","574"
"2015","697","Community Transition Campus","41010","Grand Rapids Public Schools","41","Kent ISD","LEA School","Open-Active","Special Education","Multiple Settings","6168192710","225 Mayfield Ave NE","49503","Special Education","Middle_High School","City: Midsize","Kent","225 Mayfield Ave NE Grand Rapids
MI,  49503
(42.966787, -85.633038)","805"
"2015","1796","Allen Park Community School","82020","Allen Park Public Schools","82","Wayne RESA","LEA School","Open-Active","Alternative Education","Multiple Settings","3138272663","14700 MOORE AVE","48101","Alternative Education","High School","Suburb: Large","Wayne","14700 MOORE AVE ALLEN PARK
MI,  48101
(42.239683, -83.204202)","83"
"2015","8793","Big Rapids Virtual School","54010","Big Rapids Public Schools","54","Mecosta-Osceola ISD","LEA School","Open-Active","Alternative Education","Multiple Settings","2317963489","14980 215TH AVE","49307","Alternative Education","High School","Rural: Fringe","Mecosta","14980 215TH AVE BIG RAPIDS
MI,  49307
(43.685061, -85.513963)","353"
"2015","4355","Deerfield Elementary School","63070","Avondale School District","63","Oakland Schools","LEA School","Open-Active","General Education","Multiple Settings","2485376799","3600 CROOKS RD","48309","General Education","Elementary","Suburb: Large","Oakland","3600 CROOKS RD ROCHESTER HILLS
MI,  48309
(42.626451, -83.170273)","964"
"2015","0","Conner Creek Academy East - Elementary","50902","Conner Creek Academy East","50","Macomb ISD","PSA School","Open-Active","General Education","Multiple Settings","5867798055","16911 EASTLAND ST","48066","General Education","Elem_Middle School","Suburb: Large","Macomb","16911 EASTLAND ST
ROSEVILLE, MI 48066
(42.513026, -82.94678)","819"
"2015","9372","Crockett Career and Technical Center","82010","Detroit City School District","82","Wayne RESA","LEA Unique Education Provider","Open-Active","Vocational/CTE","Multiple Settings","3134941805","571 MACK AVE","48201","Vocational/CTE","High School","City: Large","Wayne","571 MACK AVE
DETROIT, MI 48201
(42.350038, -83.051417)","903"
"2015","2084","Buchanan High School","11310","Buchanan Community Schools","11","Berrien RESA","LEA School","Open-Active","General Education","Multiple Settings","2696958403","401 WEST CHICAGO ST","49107","General Education","Middle_High School","Suburb: Large","Berrien","401 WEST CHICAGO ST
BUCHANAN, MI 49107
(41.824918, -86.368226)","480"
"2015","1775","Casman Alternative Academy","51903","Casman Alternative Academy","51","Manistee ISD","PSA District","Open-Active",,,"2317234981","225 9TH ST","49660",,"Middle_High School","Town: Remote","Manistee","225 9TH ST
MANISTEE, MI 49660
(44.237176, -86.311478)","602"
"2015","5154","Detroit Academy of Arts and Sciences","82929","Detroit Academy of Arts and Sciences","82","Wayne RESA","PSA School","Open-Active","General Education","Multiple Settings","3132591744","2985 EAST JEFFERSON AVE","48207","General Education","Elementary","City: Large","Wayne","2985 EAST JEFFERSON AVE
DETROIT, MI 48207
(42.340075, -83.018293)","979"
"2015","288","Clio Community High School","25150","Clio Area School District","25","Genesee ISD","LEA School","Open-Active","Alternative Education","Multiple Settings","8105914804","420 NORTH MILL ST","48420","Alternative Education","Elem thru High School","Suburb: Large","Genesee","420 NORTH MILL ST
CLIO, MI 48420
(43.180806, -83.734642)","765"
"2015","4557","Armada High School","50050","Armada Area Schools","50","Macomb ISD","LEA School","Open-Active","General Education","Multiple Settings","5867842400","23655 ARMADA CENTER RD","48005","General Education","High School","Rural: Distant","Macomb","23655 ARMADA CENTER RD
ARMADA, MI 48005
(42.850451, -82.876511)","147"
"2015","0","Boulan Park Middle School","63150","Troy School District","63","Oakland Schools","LEA School","Open-Active","General Education","Multiple Settings","2488234900","3570 NORTHFIELD PKWY","48084","General Education","Middle School","City: Small","Oakland","3570 NORTHFIELD PKWY
TROY, MI 48084
(42.570468, -83.179872)","397"
"2015","1769","Chesaning Middle School","73110","Chesaning Union Schools","73","Saginaw ISD","LEA School","Open-Active","General Education","Multiple Settings","9898457040","431 NORTH 4TH ST","48616","General Education","Elem_Middle School","Rural: Distant","Saginaw","431 NORTH 4TH ST
CHESANING, MI 48616
(43.189541, -84.1291)","687"
"2015","995","Beecher Adult Education Center","25240","Beecher Community School District","25","Genesee ISD","LEA Unique Education Provider","Open-Active","General Education","Adult Education","8105919824","1020 W. Coldwater Road","48505","General Education","Other","Not Specified","Genesee","1020 W Coldwater Road
Flint, MI 48505
(43.090215, -83.696967)","280"
"2015","768","Alanson Public Schools","24030","Alanson Public Schools","15","Charlevoix-Emmet ISD","LEA District","Open-Active",,,"2315482261","7400 NORTH ST","49706",,"Elem thru High School","Rural: Distant","Emmet","7400 NORTH ST
ALANSON, MI 49706
(45.443853, -84.789364)","60"
"2015","2238","Central Montcalm Middle School","59125","Central Montcalm Public Schools","59","Montcalm Area ISD","LEA School","Open-Active","General Education","Multiple Settings","9898312200","1480 SOUTH SHERIDAN RD","48888","General Education","Middle School","Rural: Distant","Montcalm","1480 SOUTH SHERIDAN RD
STANTON, MI 48888
(43.273266, -85.073712)","634"
"2015","0","Covert Elementary School","80040","Covert Public Schools","80","Van Buren ISD","LEA School","Open-Active","General Education","Multiple Settings","2697643730","35323 M 140 HWY","49043","General Education","Elementary","Rural: Distant","Van Buren","35323 M 140 HWY
COVERT, MI 49043
(42.289905, -86.262501)","875"
"2015","0","Cheyenne Elementary School","50080","Chippewa Valley Schools","50","Macomb ISD","LEA School","Open-Active","General Education","Multiple Settings","5867235000","47600 HEYDENREICH RD","48044","General Education","Elementary","Suburb: Large","Macomb","47600 HEYDENREICH RD
MACOMB, MI 48044
(42.647733, -82.916769)","692"
"2015","8736","Clarkston Early Childhood Center","63190","Clarkston Community School District","63","Oakland Schools","LEA School","Open-Active","Special Education","Multiple Settings","2486234350","6397 CLARKSTON RD","48346","Special Education","Elementary","Suburb: Large","Oakland","6397 CLARKSTON RD
CLARKSTON, MI 48346
(42.740276, -83.404812)","734"
"2015","5774","Barclay Hills Education Center","39130","Parchment School District","39","Kalamazoo RESA","LEA School","Open-Active","Alternative Education","Multiple Settings","2694881470","1125 EAST MOSEL AVE","49004","Alternative Education","Middle_High School","Suburb: Midsize","Kalamazoo","1125 EAST MOSEL AVE
KALAMAZOO, MI 49004
(42.317819, -85.566323)","221"
"2015","2098","Bellaire Middle/High School","5040","Bellaire Public Schools","28","Traverse Bay Area ISD","LEA School","Open-Active","General Education","Multiple Settings","2315338015","204 WEST FORREST HOME AVE","49615","General Education","Middle_High School","Rural: Remote","Antrim","204 WEST FORREST HOME AVE
BELLAIRE, MI 49615
(44.981399, -85.21374)","293"
"2015","3385","Dearborn Heights Virtual Academy","82040","Dearborn Heights School District #7","82","Wayne RESA","LEA School","Open-Active","General Education","Multiple Settings","3132031000","20629 Annapolis","48125","General Education","High School","Suburb: Large","Wayne","20629 Annapolis Dearborn Heights
MI,  48125
(42.276775, -83.238862)","954"
"2015","0","Countryside Academy - Middle/High School","11901","Countryside Academy","11","Berrien RESA","PSA School","Open-Active","General Education","Multiple Settings","2699443319","4800 MEADOWBROOK RD","49022","General Education","Middle_High School","Rural: Fringe","Berrien","4800 MEADOWBROOK RD BENTON HARBOR
MI,  49022
(42.079466, -86.341967)","864"
"2015","4924","Bronson Community School District","12020","Bronson Community School District","12","Branch ISD","LEA District","Open-Active",,,"5173693257","501 E CHICAGO ST","49028",,"Elem thru High School","Rural: Distant","Branch","501 E CHICAGO ST
BRONSON, MI 49028
(41.873254, -85.189043)","453"
"2015","5257","Ann J. Kellogg School","13020","Battle Creek Public Schools","13","Calhoun ISD","LEA School","Open-Active","General Education","Multiple Settings","2699659773","306 CHAMPION ST","49037","General Education","Elementary","City: Small","Calhoun","306 CHAMPION ST BATTLE CREEK
MI,  49037
(42.326817, -85.193114)","132"
"2015","0","Coldwater High School","12010","Coldwater Community Schools","12","Branch ISD","LEA School","Open-Active","General Education","Multiple Settings","5172795930","275 NORTH FREMONT ST","49036","General Education","High School","Town: Distant","Branch","275 NORTH FREMONT ST
COLDWATER, MI 49036
(41.948701, -85.010357)","773"
"2015","8474","Botsford Elementary School","63090","Clarenceville School District","63","Oakland Schools","LEA School","Open-Active","General Education","Multiple Settings","2489190402","19515 LATHERS ST","48152","General Education","Elementary","City: Small","Wayne","19515 LATHERS ST
LIVONIA, MI 48152
(42.431449, -83.325059)","396"
"2015","2868","Allendale Middle School","70040","Allendale Public Schools","70","Ottawa Area ISD","LEA School","Open-Active","General Education","Multiple Settings","6168925595","7161 PLEASANT VIEW CT","49401","General Education","Middle School","Rural: Fringe","Ottawa","7161 PLEASANT VIEW CT
ALLENDALE, MI 49401
(42.961004, -85.962453)","88"
"2015","1986","Ann L. Dolsen Elementary School","63240","South Lyon Community Schools","63","Oakland Schools","LEA School","Open-Active","General Education","Multiple Settings","2485738405","56775 RICE ST","48165","General Education","Elementary","Suburb: Large","Oakland","56775 RICE ST
NEW HUDSON, MI 48165
(42.510151, -83.613598)","133"
"2015","0","Charles Gray Teen Center","11010","Benton Harbor Area Schools","11","Berrien RESA","LEA Non-Instructional Ancillary Facility","Open-Active",,,"2696051077","801 9th St","49022",,"Other","Not Specified","Berrien","801 9th St Benton Harbor
MI,  49022
(42.106664, -86.458482)","660"
"2015","260","Detroit Leadership Academy Elementary","82722","Detroit Leadership Academy","82","Wayne RESA","PSA School","Open-Active","General Education","Multiple Settings","3139779178","13550 Virgil","48223","General Education","Elementary","City: Large","Wayne","13550 Virgil
Detroit, MI 48223
(42.384193, -83.271056)","996"
"2015","9547","Branch Area Careers Center","12000","Branch ISD","12","Branch ISD","ISD Unique Education Provider","Open-Active","Vocational/CTE","SpecEd","5172795721","366 MORSE ST","49036","Vocational/CTE","High School","Town: Distant","Branch","366 MORSE ST
COLDWATER, MI 49036
(41.950222, -84.995614)","411"
"2015","7782","Detroit Community Schools - Elementary","82925","Detroit Community Schools","82","Wayne RESA","PSA School","Open-Active","General Education","Multiple Settings","3135373570","12675 BURT RD","48223","General Education","Elem_Middle School","City: Large","Wayne","12675 BURT RD
DETROIT, MI 48223
(42.380189, -83.246433)","986"
"2015","7222","Anchor Bay School District","50040","Anchor Bay School District","50","Macomb ISD","LEA District","Open-Active",,,"5867252861","5201 COUNTY LINE RD","48064",,"Elem thru High School","Suburb: Large","St. Clair","5201 COUNTY LINE RD
CASCO, MI 48064
(42.744711, -82.731008)","116"
"2015","0","Bauerwood School","70175","Jenison Public Schools","70","Ottawa Area ISD","LEA School","Open-Active","General Education","Multiple Settings","6164571408","1443 BAUER RD","49428","General Education","Elem_Middle School","Suburb: Large","Ottawa","1443 BAUER RD
JENISON, MI 49428
(42.921639, -85.815279)","243"
"2015","1379","Brendel Elementary School","25030","Grand Blanc Community Schools","25","Genesee ISD","LEA School","Open-Active","General Education","Multiple Settings","8105916138","223 Bush St","48439","General Education","Elementary","Suburb: Large","Genesee","223 Bush St
Grand Blanc, MI 48439
(42.92368, -83.629339)","428"
"2015","9391","54th Street Academy","41140","Kelloggsville Public Schools","41","Kent ISD","LEA School","Open-Active","Alternative Education","Multiple Settings","6165317433","173 54TH ST SW","49548","Alternative Education","High School","Not Specified","Kent","173 54TH ST SW GRAND RAPIDS
MI,  49548
(42.86591, -85.66876)","2"
"2015","2872","Bear Lake High School","51020","Bear Lake Schools","51","Manistee ISD","LEA School","Open-Active","General Education","Multiple Settings","2318643133","7748 CODY ST","49614","General Education","Middle_High School","Rural: Remote","Manistee","7748 CODY ST BEAR LAKE
MI,  49614
(44.419028, -86.145103)","265"
"2015","6967","COP ESD Programs","16000","Cheb-Otsego-Presque Isle ESD","16","Cheb-Otsego-Presque Isle ESD","ISD School","Open-Active","Special Education","Multiple Settings","2312389394","6065 LEARNING LN","49749","Special Education","Elem thru High School","Rural: Remote","Cheboygan","6065 LEARNING LN INDIAN RIVER
MI,  49749
(45.462374, -84.610018)","847"
"2015","5878","Bussey Center for Early Child Education","63060","Southfield Public School District","63","Oakland Schools","LEA Unique Education Provider","Open-Active","Reportable Program","Pre-Kindergarten","2487467350","19080 WEST 12 MILE RD","48076","Reportable Program","Other","City: Small","Oakland","19080 WEST 12 MILE RD
SOUTHFIELD, MI 48076
(42.502145, -83.233879)","506"
"2015","1739","CA Frost Environmental Science Academy","41010","Grand Rapids Public Schools","41","Kent ISD","LEA School","Open-Active","General Education","Multiple Settings","6168192550","1460 LAUGHLIN DR NW","49504","General Education","Elem thru High School","City: Midsize","Kent","1460 LAUGHLIN DR NW GRAND RAPIDS
MI,  49504
(42.991564, -85.742501)","526"
"2015","4463","Benjamin Franklin Middle School","82160","Wayne-Westland Community School District","82","Wayne RESA","LEA School","Open-Active","General Education","Multiple Settings","7344192354","33555 ANNAPOLIS ST","48184","General Education","Elem thru High School","Suburb: Large","Wayne","33555 ANNAPOLIS ST
WAYNE, MI 48184
(42.274198, -83.36868)","312"
"2015","321","Algonquin Middle School","50080","Chippewa Valley Schools","50","Macomb ISD","LEA School","Open-Active","General Education","Multiple Settings","5867233500","19150 BRIARWOOD LN","48036","General Education","Middle School","Suburb: Large","Macomb","19150 BRIARWOOD LN
CLINTON TOWNSHIP, MI 48036
(42.570945, -82.922802)","73"
