"area_type","area_name","year","time_period","ownership","naics_code_level","naics_code","industry_name","establishments","avg_employment","_1st_month_emp","_2nd_month_emp","_3rd_month_emp","total_wages_all_workers","avg_weekly_wages"
"County","Inyo County","2021","3rd Qtr","Local Government","2","71","Arts, Entertainment, and Recreation","4","189","196","185","186","1693417","689"
"County","Inyo County","2021","3rd Qtr","Local Government","2","81","Other Services, Ex. Public Admin","4","15","15","17","15","78324","385"
"County","Inyo County","2021","3rd Qtr","Local Government","2","92","Public Administration","50","854","874","839","849","13209943","1190"
"County","Inyo County","2021","3rd Qtr","Local Government","3","611","Educational Services","15","454","409","441","514","4884505","826"
"County","Inyo County","2021","3rd Qtr","Local Government","3","812","Personal and Laundry Services","4","15","15","17","15","78324","385"
"County","Inyo County","2021","3rd Qtr","Local Government","3","921","Executive, Legislative, & Gen Government","34","613","624","608","607","8918197","1119"
"County","Inyo County","2021","3rd Qtr","Local Government","3","922","Justice, Public Order, and Safety Activi","9","180","185","171","185","3128746","1335"
"County","Inyo County","2021","3rd Qtr","Local Government","3","924","Administration of Environmental Programs","3","38","42","37","35","869000","1759"
"County","Inyo County","2021","3rd Qtr","Local Government","4","8122","Death Care Services","4","15","15","17","15","78324","385"
"County","Inyo County","2021","3rd Qtr","Local Government","4","9211","Executive, Legislative, & Gen Government","34","613","624","608","607","8918197","1119"
"County","Inyo County","2021","3rd Qtr","Local Government","4","9221","Justice, Public Order, and Safety Activi","9","180","185","171","185","3128746","1335"
"County","Inyo County","2021","3rd Qtr","Local Government","4","9241","Administration of Environmental Programs","3","38","42","37","35","869000","1759"
"County","Inyo County","2021","3rd Qtr","Local Government","5","81222","Cemeteries and Crematories","4","15","15","17","15","78324","385"
"County","Inyo County","2021","3rd Qtr","Local Government","5","92114","Executive & Legislative Offices Combined","24","205","212","201","203","3469872","1300"
"County","Inyo County","2021","3rd Qtr","Local Government","5","92115","Tribal Governments","6","259","260","257","260","2385709","709"
"County","Inyo County","2021","3rd Qtr","Local Government","5","92216","Fire Protection","4","56","60","47","61","305193","419"
"County","Inyo County","2021","3rd Qtr","Local Government","6","812220","Cemeteries and Crematories","4","15","15","17","15","78324","385"
"County","Inyo County","2021","3rd Qtr","Local Government","6","921140","Executive & Legislative Offices Combined","24","205","212","201","203","3469872","1300"
"County","Inyo County","2021","3rd Qtr","Local Government","6","921150","Tribal Governments","6","259","260","257","260","2385709","709"
"County","Inyo County","2021","3rd Qtr","Local Government","6","922160","Fire Protection","4","56","60","47","61","305193","419"
"County","Inyo County","2021","3rd Qtr","Private","0","10","Total, All Industries","661","4216","4262","4242","4144","44513540","812"
"County","Inyo County","2021","3rd Qtr","Private","1","101","Goods-Producing","97","562","566","564","556","8314208","1138"
"County","Inyo County","2021","3rd Qtr","Private","1","102","Service-Providing","564","3654","3696","3678","3588","36199332","762"
"County","Inyo County","2021","3rd Qtr","Private","2","1011","Natural Resources and Mining","16","35","35","36","36","405958","876"
"County","Inyo County","2021","3rd Qtr","Private","2","1012","Construction","62","207","211","206","205","3010324","1117"
"County","Inyo County","2021","3rd Qtr","Private","2","1013","Manufacturing","19","319","320","322","315","4897926","1181"
"County","Inyo County","2021","3rd Qtr","Private","2","1021","Trade, Transportation, and Utilities","114","1133","1134","1128","1137","13217817","897"
"County","Inyo County","2021","3rd Qtr","Private","2","1022","Information","9","32","35","32","30","312117","743"
"County","Inyo County","2021","3rd Qtr","Private","2","1023","Financial Activities","43","141","150","141","132","1805861","985"
"County","Inyo County","2021","3rd Qtr","Private","2","1024","Professional and Business Services","70","291","288","292","295","4089999","1079"
"County","Inyo County","2021","3rd Qtr","Private","2","1025","Education and Health Services","177","445","442","452","442","4935859","853"
"County","Inyo County","2021","3rd Qtr","Private","2","1026","Leisure and Hospitality","117","1456","1492","1480","1398","10212170","539"
"County","Inyo County","2021","3rd Qtr","Private","2","1027","Other Services","34","154","155","153","154","1625509","812"
"County","Inyo County","2021","3rd Qtr","Private","2","11","Agriculture, Forestry, Fishing & Hunting","13","27","26","28","28","242114","681"
"County","Inyo County","2021","3rd Qtr","Private","2","21","Mining","3","8","9","8","8","163844","1512"
"County","Inyo County","2021","3rd Qtr","Private","2","22","Utilities","11","145","147","145","144","3361071","1779"
"County","Inyo County","2021","3rd Qtr","Private","2","23","Construction","62","207","211","206","205","3010324","1117"
"County","Inyo County","2021","3rd Qtr","Private","2","31-33","Manufacturing","19","319","320","322","315","4897926","1181"
"County","Inyo County","2021","3rd Qtr","Private","2","42","Wholesale Trade","13","82","82","82","83","1113081","1040"
"County","Inyo County","2021","3rd Qtr","Private","2","44-45","Retail Trade","83","854","856","851","857","7867924","708"
"County","Inyo County","2021","3rd Qtr","Private","2","48-49","Transportation and Warehousing","7","50","49","50","53","875741","1330"
"County","Inyo County","2021","3rd Qtr","Private","2","51","Information","9","32","35","32","30","312117","743"
"County","Inyo County","2021","3rd Qtr","Private","2","52","Finance and Insurance","14","62","60","63","63","832094","1032"
"County","Inyo County","2021","3rd Qtr","Private","2","53","Real Estate and Rental and Leasing","29","79","90","78","69","973767","948"
"County","Inyo County","2021","3rd Qtr","Private","2","54","Professional and Technical Services","34","156","153","156","159","2433145","1200"
"County","Inyo County","2021","3rd Qtr","Private","2","61","Educational Services","5","21","21","21","23","320967","1140"
"County","Inyo County","2021","3rd Qtr","Private","2","62","Health Care and Social Assistance","172","423","421","431","419","4614892","838"
"County","Inyo County","2021","3rd Qtr","Private","2","71","Arts, Entertainment, and Recreation","18","176","191","197","141","1136009","496"
"County","Inyo County","2021","3rd Qtr","Private","2","72","Accommodation and Food Services","99","1280","1301","1283","1257","9076161","545"
"County","Inyo County","2021","3rd Qtr","Private","2","81","Other Services, Ex. Public Admin","34","154","155","153","154","1625509","812"
"County","Inyo County","2021","3rd Qtr","Private","3","112","Animal Production","7","13","12","14","14","98125","566"
"County","Inyo County","2021","3rd Qtr","Private","3","212","Mining (except Oil and Gas)","3","8","9","8","8","163844","1512"
"County","Inyo County","2021","3rd Qtr","Private","3","221","Utilities","11","145","147","145","144","3361071","1779"
"County","Inyo County","2021","3rd Qtr","Private","3","238","Specialty Trade Contractors","37","136","131","140","138","1782710","1006"
"County","Inyo County","2021","3rd Qtr","Private","3","311","Food Manufacturing","4","105","108","107","100","1094117","802"
"County","Inyo County","2021","3rd Qtr","Private","3","423","Merchant Wholesalers, Durable Goods","5","16","18","15","17","186852","862"
"County","Inyo County","2021","3rd Qtr","Private","3","424","Merchant Wholesalers, Nondurable Goods","8","65","64","67","66","926229","1085"
"County","Inyo County","2021","3rd Qtr","Private","3","441","Motor Vehicle and Parts Dealers","8","96","94","97","97","1097103","879"
"County","Inyo County","2021","3rd Qtr","Private","3","442","Furniture and Home Furnishings Stores","5","22","23","21","23","262756","905"
"County","Inyo County","2021","3rd Qtr","Private","3","443","Electronics and Appliance Stores","4","14","15","14","15","230734","1210"
"County","Inyo County","2021","3rd Qtr","Private","3","444","Building Material & Garden Supply Stores","8","120","125","121","116","1239180","790"
"County","Inyo County","2021","3rd Qtr","Private","3","445","Food and Beverage Stores","10","228","224","230","230","2098979","708"
"County","Inyo County","2021","3rd Qtr","Private","3","447","Gasoline Stations","12","81","82","76","85","639203","607"
"County","Inyo County","2021","3rd Qtr","Private","3","451","Sporting Goods/Hobby/Book/Music Stores","12","90","90","89","91","623652","533"
"County","Inyo County","2021","3rd Qtr","Private","3","453","Miscellaneous Store Retailers","12","77","76","77","78","434225","434"
"County","Inyo County","2021","3rd Qtr","Private","3","492","Couriers and Messengers","3","43","41","43","46","785984","1395"
"County","Inyo County","2021","3rd Qtr","Private","3","522","Credit Intermediation & Related Activity","8","46","45","46","47","600489","1004"
"County","Inyo County","2021","3rd Qtr","Private","3","531","Real Estate","24","60","70","56","55","716247","913"
"County","Inyo County","2021","3rd Qtr","Private","3","532","Rental and Leasing Services","5","18","20","22","14","257520","1061"
"County","Inyo County","2021","3rd Qtr","Private","3","541","Professional and Technical Services","34","156","153","156","159","2433145","1200"
"County","Inyo County","2021","3rd Qtr","Private","3","561","Administrative and Support Services","33","106","106","106","107","1080930","782"
"County","Inyo County","2021","3rd Qtr","Private","3","611","Educational Services","5","21","21","21","23","320967","1140"
"County","Inyo County","2021","3rd Qtr","Private","3","624","Social Assistance","138","202","194","207","205","1186744","452"
"County","Inyo County","2021","3rd Qtr","Private","3","713","Amusement, Gambling & Recreation Ind","14","162","177","183","128","1054162","499"
"County","Inyo County","2021","3rd Qtr","Private","3","721","Accommodation","45","521","535","518","512","3945677","582"
"County","Inyo County","2021","3rd Qtr","Private","3","722","Food Services and Drinking Places","54","758","766","765","745","5130484","520"
"County","Inyo County","2021","3rd Qtr","Private","3","811","Repair and Maintenance","16","89","91","89","88","933281","804"
"County","Inyo County","2021","3rd Qtr","Private","3","812","Personal and Laundry Services","3","10","11","10","11","181223","1307"
"County","Inyo County","2021","3rd Qtr","Private","3","813","Membership Organizations & Associations","11","41","42","41","40","432678","812"
"County","Inyo County","2021","3rd Qtr","Private","3","814","Private Households","4","13","11","13","15","78327","463"
"County","Inyo County","2021","3rd Qtr","Private","4","1121","Cattle Ranching and Farming","5","12","11","13","13","93812","585"
"County","Inyo County","2021","3rd Qtr","Private","4","2361","Residential Building Construction","20","40","44","37","41","553352","1047"
"County","Inyo County","2021","3rd Qtr","Private","4","2381","Building Foundation/Exterior Contractors","9","21","18","20","26","292152","1053"
"County","Inyo County","2021","3rd Qtr","Private","4","2382","Building Equipment Contractors","12","83","85","84","82","1110048","1021"
"County","Inyo County","2021","3rd Qtr","Private","4","2383","Building Finishing Contractors","11","16","13","20","15","213005","1024"
"County","Inyo County","2021","3rd Qtr","Private","4","2389","Other Specialty Trade Contractors","5","15","15","16","15","167505","840"
"County","Inyo County","2021","3rd Qtr","Private","4","4247","Petroleum Merchant Wholesalers","3","29","29","29","29","483487","1282"
"County","Inyo County","2021","3rd Qtr","Private","4","4411","Automobile Dealers","3","46","44","48","46","695958","1164"
"County","Inyo County","2021","3rd Qtr","Private","4","4413","Auto Parts, Accessories, and Tire Stores","5","50","50","49","51","401145","617"
"County","Inyo County","2021","3rd Qtr","Private","4","4431","Electronics and Appliance Stores","4","14","15","14","15","230734","1210"
"County","Inyo County","2021","3rd Qtr","Private","4","4451","Grocery Stores","6","212","209","213","216","2005438","725"
"County","Inyo County","2021","3rd Qtr","Private","4","4471","Gasoline Stations","12","81","82","76","85","639203","607"
"County","Inyo County","2021","3rd Qtr","Private","4","4511","Sporting Goods/Musical Instrument Stores","9","57","59","55","57","365722","494"
"County","Inyo County","2021","3rd Qtr","Private","4","4512","Book, Periodical, and Music Stores","3","33","31","34","34","257930","601"
"County","Inyo County","2021","3rd Qtr","Private","4","4532","Office Supply, Stationery & Gift Stores","3","6","6","6","7","33058","402"
"County","Inyo County","2021","3rd Qtr","Private","4","4539","Other Miscellaneous Store Retailers","7","29","29","29","30","187462","492"
"County","Inyo County","2021","3rd Qtr","Private","4","4921","Couriers","3","43","41","43","46","785984","1395"
"County","Inyo County","2021","3rd Qtr","Private","4","5221","Depository Credit Intermediation","8","46","45","46","47","600489","1004"
"County","Inyo County","2021","3rd Qtr","Private","4","5311","Lessors of Real Estate","10","31","34","31","28","250155","621"
"County","Inyo County","2021","3rd Qtr","Private","4","5312","Offices of Real Estate Agents & Brokers","6","17","17","17","17","231443","1047"
"County","Inyo County","2021","3rd Qtr","Private","4","5313","Activities Related to Real Estate","8","12","19","8","10","234649","1464"
"County","Inyo County","2021","3rd Qtr","Private","4","5411","Legal Services","8","35","36","36","35","709497","1530"
"County","Inyo County","2021","3rd Qtr","Private","4","5412","Accounting and Bookkeeping Services","9","22","22","22","24","213475","724"
"County","Inyo County","2021","3rd Qtr","Private","4","5413","Architectural and Engineering Services","5","20","19","22","20","400609","1516"
"County","Inyo County","2021","3rd Qtr","Private","4","5416","Management & Technical Consulting Svc","3","17","18","18","17","241635","1052"
"County","Inyo County","2021","3rd Qtr","Private","4","5419","Other Professional & Technical Services","5","51","50","50","55","650458","968"
"County","Inyo County","2021","3rd Qtr","Private","4","5616","Investigation and Security Services","4","14","12","15","16","138969","746"
"County","Inyo County","2021","3rd Qtr","Private","4","5617","Services to Buildings and Dwellings","8","42","46","40","41","435358","791"
"County","Inyo County","2021","3rd Qtr","Private","4","6211","Offices of Physicians","14","16","17","17","15","379264","1786"
"County","Inyo County","2021","3rd Qtr","Private","4","6212","Offices of Dentists","5","46","46","48","45","632192","1050"
"County","Inyo County","2021","3rd Qtr","Private","4","6216","Home Health Care Services","4","29","33","26","29","254376","667"
"County","Inyo County","2021","3rd Qtr","Private","4","7139","Other Amusement & Recreation Industries","14","162","177","183","128","1054162","499"
"County","Inyo County","2021","3rd Qtr","Private","4","7211","Traveler Accommodation","38","479","490","473","474","3673521","590"
"County","Inyo County","2021","3rd Qtr","Private","4","7212","RV Parks and Recreational Camps","7","42","45","45","38","272156","491"
"County","Inyo County","2021","3rd Qtr","Private","4","7225","Full-Service Restaurants","51","741","751","746","727","5023769","521"
"County","Inyo County","2021","3rd Qtr","Private","4","8111","Automotive Repair and Maintenance","12","75","78","75","72","800521","821"
"County","Inyo County","2021","3rd Qtr","Private","4","8114","Household Goods Repair and Maintenance","4","14","13","14","16","132760","712"
"County","Inyo County","2021","3rd Qtr","Private","4","8133","Social Advocacy Organizations","4","17","18","17","17","271608","1205"
"County","Inyo County","2021","3rd Qtr","Private","4","8141","Private Households","4","13","11","13","15","78327","463"
"County","Inyo County","2021","3rd Qtr","Private","5","11211","Beef Cattle Ranching, Farming, Feedlots","5","12","11","13","13","93812","585"
"County","Inyo County","2021","3rd Qtr","Private","5","23611","Residential Building Construction","20","40","44","37","41","553352","1047"
"County","Inyo County","2021","3rd Qtr","Private","5","23811","Poured Concrete Structure Contractors","4","13","11","13","17","218807","1232"
"County","Inyo County","2021","3rd Qtr","Private","5","23821","Electrical Contractors","6","33","34","34","31","410062","956"
"County","Inyo County","2021","3rd Qtr","Private","5","23822","Plumbing and HVAC Contractors","6","50","51","50","51","699986","1063"
"County","Inyo County","2021","3rd Qtr","Private","5","44111","New Car Dealers","3","46","44","48","46","695958","1164"
"County","Inyo County","2021","3rd Qtr","Private","5","44314","Electronics and appliances stores","4","14","15","14","15","230734","1210"
"County","Inyo County","2021","3rd Qtr","Private","5","44413","Hardware Stores","4","30","33","29","29","273190","693"
"County","Inyo County","2021","3rd Qtr","Private","5","44711","Gasoline Stations w/ Convenience Stores","12","81","82","76","85","639203","607"
"County","Inyo County","2021","3rd Qtr","Private","5","45121","Book Stores and News Dealers","3","33","31","34","34","257930","601"
"County","Inyo County","2021","3rd Qtr","Private","5","45399","All Other Miscellaneous Store Retailers","5","20","20","21","20","131552","498"
"County","Inyo County","2021","3rd Qtr","Private","5","49211","Couriers","3","43","41","43","46","785984","1395"
"County","Inyo County","2021","3rd Qtr","Private","5","52211","Commercial Banking","3","24","24","24","24","347502","1114"
"County","Inyo County","2021","3rd Qtr","Private","5","53111","Lessors of Residential Buildings","5","14","16","14","13","145813","783"
"County","Inyo County","2021","3rd Qtr","Private","5","53119","Lessors of Other Real Estate Property","5","16","18","17","15","104342","482"
"County","Inyo County","2021","3rd Qtr","Private","5","53121","Offices of Real Estate Agents & Brokers","6","17","17","17","17","231443","1047"
"County","Inyo County","2021","3rd Qtr","Private","5","54121","Accounting and Bookkeeping Services","9","22","22","22","24","213475","724"
"County","Inyo County","2021","3rd Qtr","Private","5","56173","Landscaping Services","4","4","5","4","5","47261","779"
"County","Inyo County","2021","3rd Qtr","Private","5","62111","Offices of Physicians","14","16","17","17","15","379264","1786"
"County","Inyo County","2021","3rd Qtr","Private","5","62121","Offices of Dentists","5","46","46","48","45","632192","1050"
"County","Inyo County","2021","3rd Qtr","Private","5","62161","Home Health Care Services","4","29","33","26","29","254376","667"
"County","Inyo County","2021","3rd Qtr","Private","5","71399","All Other Amusement and Recreation Ind","9","71","87","91","37","467850","502"
"County","Inyo County","2021","3rd Qtr","Private","5","72121","RV Parks and Recreational Camps","7","42","45","45","38","272156","491"
"County","Inyo County","2021","3rd Qtr","Private","5","72251","Full-Service Restaurants","51","741","751","746","727","5023769","521"
"County","Inyo County","2021","3rd Qtr","Private","5","81111","Automotive Mechanical Repair/Maintenance","7","49","51","49","47","538085","845"
"County","Inyo County","2021","3rd Qtr","Private","5","81331","Social Advocacy Organizations","4","17","18","17","17","271608","1205"
"County","Inyo County","2021","3rd Qtr","Private","5","81411","Private Households","4","13","11","13","15","78327","463"
"County","Inyo County","2021","3rd Qtr","Private","6","112111","Beef Cattle Ranching and Farming","5","12","11","13","13","93812","585"
"County","Inyo County","2021","3rd Qtr","Private","6","236115","New Single-Family Housing Construction","8","18","19","15","20","272233","1163"
"County","Inyo County","2021","3rd Qtr","Private","6","236118","Residential Remodelers","12","22","25","22","21","281119","954"
"County","Inyo County","2021","3rd Qtr","Private","6","441110","New Car Dealers","3","46","44","48","46","695958","1164"
"County","Inyo County","2021","3rd Qtr","Private","6","443142","Electronics Stores","4","14","15","14","15","230734","1210"
"County","Inyo County","2021","3rd Qtr","Private","6","444130","Hardware Stores","4","30","33","29","29","273190","693"
"County","Inyo County","2021","3rd Qtr","Private","6","447110","Gasoline Stations w/ Convenience Stores","12","81","82","76","85","639203","607"
"County","Inyo County","2021","3rd Qtr","Private","6","451211","Book Stores","3","33","31","34","34","257930","601"
"County","Inyo County","2021","3rd Qtr","Private","6","492110","Couriers","3","43","41","43","46","785984","1395"
"County","Inyo County","2021","3rd Qtr","Private","6","522110","Commercial Banking","3","24","24","24","24","347502","1114"
"County","Inyo County","2021","3rd Qtr","Private","6","531110","Lessors of Residential Buildings","5","14","16","14","13","145813","783"
"County","Inyo County","2021","3rd Qtr","Private","6","531190","Lessors of Other Real Estate Property","5","16","18","17","15","104342","482"
"County","Inyo County","2021","3rd Qtr","Private","6","531210","Offices of Real Estate Agents & Brokers","6","17","17","17","17","231443","1047"
"County","Inyo County","2021","3rd Qtr","Private","6","531311","Residential Property Managers","4","7","7","7","8","186765","1959"
"County","Inyo County","2021","3rd Qtr","Private","6","541211","Offices of Certified Public Accountants","3","11","11","11","11","95147","665"
"County","Inyo County","2021","3rd Qtr","Private","6","561730","Landscaping Services","4","4","5","4","5","47261","779"
"County","Inyo County","2021","3rd Qtr","Private","6","621210","Offices of Dentists","5","46","46","48","45","632192","1050"
"County","Inyo County","2021","3rd Qtr","Private","6","621610","Home Health Care Services","4","29","33","26","29","254376","667"
"County","Inyo County","2021","3rd Qtr","Private","6","713990","All Other Amusement and Recreation Ind","9","71","87","91","37","467850","502"
"County","Inyo County","2021","3rd Qtr","Private","6","721211","RV Parks and Campgrounds","7","42","45","45","38","272156","491"
"County","Inyo County","2021","3rd Qtr","Private","6","722511","Full-Service Restaurants","25","345","356","340","339","2350627","524"
"County","Inyo County","2021","3rd Qtr","Private","6","722513","Limited-service restaurants","21","326","325","336","319","2280777","537"
"County","Inyo County","2021","3rd Qtr","Private","6","722515","Snack and nonalcoholic beverage bars","5","69","70","70","69","392365","433"
"County","Inyo County","2021","3rd Qtr","Private","6","811111","General Automotive Repair","7","49","51","49","47","538085","845"
"County","Inyo County","2021","3rd Qtr","Private","6","811121","Automotive Body and Interior Repair","3","14","15","15","13","156882","842"
"County","Inyo County","2021","3rd Qtr","Private","6","813312","Environment & Conservation Organizations","4","17","18","17","17","271608","1205"
"County","Inyo County","2021","3rd Qtr","Private","6","814110","Private Households","4","13","11","13","15","78327","463"
"County","Inyo County","2021","3rd Qtr","State Government","0","10","Total, All Industries","25","367","367","367","368","7372741","1544"
"County","Inyo County","2021","3rd Qtr","State Government","1","102","Service-Providing","25","367","367","367","368","7372741","1544"
"County","Inyo County","2021","3rd Qtr","State Government","2","1028","Public Administration","25","367","367","367","368","7372741","1544"
"County","Inyo County","2021","3rd Qtr","State Government","2","92","Public Administration","25","367","367","367","368","7372741","1544"
"County","Inyo County","2021","3rd Qtr","State Government","3","922","Justice, Public Order, and Safety Activi","3","56","57","56","57","994860","1350"
"County","Inyo County","2021","3rd Qtr","State Government","3","926","Administration of Economic Programs","22","310","310","311","311","6377881","1579"
"County","Inyo County","2021","3rd Qtr","State Government","4","9221","Justice, Public Order, and Safety Activi","3","56","57","56","57","994860","1350"
"County","Inyo County","2021","3rd Qtr","State Government","4","9261","Administration of Economic Programs","22","310","310","311","311","6377881","1579"
"County","Inyo County","2021","3rd Qtr","State Government","5","92612","Transportation Program Administration","22","310","310","311","311","6377881","1579"
"County","Inyo County","2021","3rd Qtr","State Government","6","926120","Transportation Program Administration","22","310","310","311","311","6377881","1579"
"County","Inyo County","2021","3rd Qtr","Total Covered","0","10","Total, All Industries","786","7260","7307","7254","7221","91366795","968"
"County","Inyo County","2021","2nd Qtr","Federal Government","0","10","Total, All Industries","16","284","265","291","297","4969779","1345"
"County","Inyo County","2021","2nd Qtr","Federal Government","1","102","Service-Providing","16","284","265","291","297","4969779","1345"
"County","Inyo County","2021","2nd Qtr","Federal Government","2","1021","Trade, Transportation, and Utilities","8","31","32","32","30","442805","1087"
"County","Inyo County","2021","2nd Qtr","Federal Government","2","1026","Leisure and Hospitality","2","103","107","103","100","1820210","1355"
"County","Inyo County","2021","2nd Qtr","Federal Government","2","1028","Public Administration","6","149","126","156","167","2706764","1391"
"County","Inyo County","2021","2nd Qtr","Federal Government","2","48-49","Transportation and Warehousing","8","31","32","32","30","442805","1087"
"County","Inyo County","2021","2nd Qtr","Federal Government","2","71","Arts, Entertainment, and Recreation","2","103","107","103","100","1820210","1355"
"County","Inyo County","2021","2nd Qtr","Federal Government","2","92","Public Administration","6","149","126","156","167","2706764","1391"
"County","Inyo County","2021","2nd Qtr","Federal Government","3","491","Postal Service","8","31","32","32","30","442805","1087"
"County","Inyo County","2021","2nd Qtr","Federal Government","3","712","Museums, Parks and Historical Sites","2","103","107","103","100","1820210","1355"
"County","Inyo County","2021","2nd Qtr","Federal Government","3","924","Administration of Environmental Programs","5","149","126","156","166","2706476","1394"
"County","Inyo County","2021","2nd Qtr","Federal Government","3","926","Administration of Economic Programs","1","0","0","0","1","288","66"
"County","Inyo County","2021","2nd Qtr","Federal Government","4","4911","Postal Service","8","31","32","32","30","442805","1087"
"County","Inyo County","2021","2nd Qtr","Federal Government","4","7121","Museums, Parks and Historical Sites","2","103","107","103","100","1820210","1355"
"County","Inyo County","2021","2nd Qtr","Federal Government","4","9241","Administration of Environmental Programs","5","149","126","156","166","2706476","1394"
"County","Inyo County","2021","2nd Qtr","Federal Government","4","9261","Administration of Economic Programs","1","0","0","0","1","288","66"
"County","Inyo County","2021","2nd Qtr","Federal Government","5","49111","Postal Service","8","31","32","32","30","442805","1087"
"County","Inyo County","2021","2nd Qtr","Federal Government","5","71219","Nature Parks & Other Similar Institution","2","103","107","103","100","1820210","1355"
"County","Inyo County","2021","2nd Qtr","Federal Government","5","92412","Administration of Conservation Programs","5","149","126","156","166","2706476","1394"
"County","Inyo County","2021","2nd Qtr","Federal Government","5","92611","Administration of General Economic Prog","1","0","0","0","1","288","66"
"County","Inyo County","2021","2nd Qtr","Federal Government","6","491110","Postal Service","8","31","32","32","30","442805","1087"
"County","Inyo County","2021","2nd Qtr","Federal Government","6","712190","Nature Parks & Other Similar Institution","2","103","107","103","100","1820210","1355"
"County","Inyo County","2021","2nd Qtr","Federal Government","6","924120","Administration of Conservation Programs","5","149","126","156","166","2706476","1394"
"County","Inyo County","2021","2nd Qtr","Federal Government","6","926110","Administration of General Economic Prog","1","0","0","0","1","288","66"
"County","Inyo County","2021","2nd Qtr","Local Government","0","10","Total, All Industries","88","2424","2416","2420","2437","34966494","1109"
"County","Inyo County","2021","2nd Qtr","Local Government","1","102","Service-Providing","88","2424","2416","2420","2437","34966494","1109"
"County","Inyo County","2021","2nd Qtr","Local Government","2","1021","Trade, Transportation, and Utilities","3","13","14","11","14","148848","881"
"County","Inyo County","2021","2nd Qtr","Local Government","2","1025","Education and Health Services","22","1385","1374","1386","1396","22341061","1241"
"County","Inyo County","2021","2nd Qtr","Local Government","2","1027","Other Services","4","13","14","14","13","72709","409"
"County","Inyo County","2021","2nd Qtr","Local Government","2","1028","Public Administration","53","828","838","824","824","10536083","978"
"County","Inyo County","2021","2nd Qtr","Local Government","2","61","Educational Services","15","501","485","501","518","7191542","1103"
"County","Inyo County","2021","2nd Qtr","Local Government","2","62","Health Care and Social Assistance","7","884","889","885","878","15149519","1318"
"County","Inyo County","2021","2nd Qtr","Local Government","2","81","Other Services, Ex. Public Admin","4","13","14","14","13","72709","409"
"County","Inyo County","2021","2nd Qtr","Local Government","2","92","Public Administration","53","828","838","824","824","10536083","978"
"County","Inyo County","2021","2nd Qtr","Local Government","3","611","Educational Services","15","501","485","501","518","7191542","1103"
"County","Inyo County","2021","2nd Qtr","Local Government","3","812","Personal and Laundry Services","4","13","14","14","13","72709","409"
"County","Inyo County","2021","2nd Qtr","Local Government","3","921","Executive, Legislative, & Gen Government","36","546","553","547","540","6919344","974"
"County","Inyo County","2021","2nd Qtr","Local Government","3","922","Justice, Public Order, and Safety Activi","9","177","180","171","181","1888123","819"
"County","Inyo County","2021","2nd Qtr","Local Government","3","923","Administration of Human Resource Program","4","60","61","60","59","866560","1111"
"County","Inyo County","2021","2nd Qtr","Local Government","4","8122","Death Care Services","4","13","14","14","13","72709","409"
"County","Inyo County","2021","2nd Qtr","Local Government","4","9211","Executive, Legislative, & Gen Government","36","546","553","547","540","6919344","974"
"County","Inyo County","2021","2nd Qtr","Local Government","4","9221","Justice, Public Order, and Safety Activi","9","177","180","171","181","1888123","819"
"County","Inyo County","2021","2nd Qtr","Local Government","4","9231","Administration of Human Resource Program","4","60","61","60","59","866560","1111"
"County","Inyo County","2021","2nd Qtr","Local Government","5","81222","Cemeteries and Crematories","4","13","14","14","13","72709","409"
"County","Inyo County","2021","2nd Qtr","Local Government","5","92114","Executive & Legislative Offices Combined","24","214","210","214","220","2727437","977"
"County","Inyo County","2021","2nd Qtr","Local Government","5","92115","Tribal Governments","6","239","251","241","225","2560920","824"
"County","Inyo County","2021","2nd Qtr","Local Government","5","92216","Fire Protection","4","48","49","42","53","88230","141"
"County","Inyo County","2021","2nd Qtr","Local Government","5","92312","Administration of Public Health Programs","4","60","61","60","59","866560","1111"
"County","Inyo County","2021","2nd Qtr","Local Government","6","812220","Cemeteries and Crematories","4","13","14","14","13","72709","409"
"County","Inyo County","2021","2nd Qtr","Local Government","6","921140","Executive & Legislative Offices Combined","24","214","210","214","220","2727437","977"
"County","Inyo County","2021","2nd Qtr","Local Government","6","921150","Tribal Governments","6","239","251","241","225","2560920","824"
"County","Inyo County","2021","2nd Qtr","Local Government","6","922160","Fire Protection","4","48","49","42","53","88230","141"
"County","Inyo County","2021","2nd Qtr","Local Government","6","923120","Administration of Public Health Programs","4","60","61","60","59","866560","1111"
"County","Inyo County","2021","2nd Qtr","Private","0","10","Total, All Industries","653","4184","4138","4190","4225","45188614","831"
"County","Inyo County","2021","2nd Qtr","Private","1","101","Goods-Producing","94","578","580","575","581","7765675","1032"
"County","Inyo County","2021","2nd Qtr","Private","1","102","Service-Providing","559","3605","3558","3615","3644","37422939","798"
"County","Inyo County","2021","2nd Qtr","Private","2","1011","Natural Resources and Mining","15","41","36","43","44","388233","728"
"County","Inyo County","2021","2nd Qtr","Private","2","1012","Construction","60","219","225","217","215","3239686","1138"
"County","Inyo County","2021","2nd Qtr","Private","2","1013","Manufacturing","19","318","319","315","322","4137756","999"
"County","Inyo County","2021","2nd Qtr","Private","2","1021","Trade, Transportation, and Utilities","115","1122","1126","1114","1127","14675016","1006"
"County","Inyo County","2021","2nd Qtr","Private","2","1022","Information","8","30","31","29","30","256197","657"
"County","Inyo County","2021","2nd Qtr","Private","2","1023","Financial Activities","42","143","143","143","144","1615598","867"
