Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
130054062,07/30/2013 12:00:00 AM,21:00,07/30/2013 12:00:00 AM,20:45,,,802,13B,Non Agg Assault Dome,313,,PJ0476,EPD,Y,1,VIC,B,F,44,N,"400 ASKEW AV
KANSAS CITY, MO
(39.109401585000455, -94.53893675499967)",202,4,7,70
130000689,01/03/2013 12:00:00 AM,18:37,01/03/2013 12:00:00 AM,18:00,,,802,13B,Non Agg Assault Dome,242,64132,PJ5702,MPD,Y,1,VIC,W,F,26,N,"7600 PROSPECT AV
KANSAS CITY, MO 64132
(38.987093152000455, -94.55750967099965)",154,2,7,151
130000966,01/04/2013 12:00:00 AM,21:51,01/04/2013 12:00:00 AM,21:30,,,401,13A,Aggravated Assault (,636,64119,PC0811,SCP,U,1,SUS,W,M,20,Y,"NE 52 ST/N SAN RAFAEL DR
KANSAS CITY, MO 64119
(39.20301137400048, -94.52456609299969)",187,6,4,135
130001096,01/05/2013 12:00:00 AM,14:19,01/05/2013 12:00:00 AM,14:00,,,802,13B,Non Agg Assault Dome,121,64106,PJ0321,CPD,Y,1,SUS,B,M,26,N,"200 LYDIA AV
KANSAS CITY, MO 64106
(39.11365087100046, -94.5659284569997)",102,4,7,144
130000477,01/02/2013 12:00:00 AM,21:40,01/02/2013 12:00:00 AM,20:00,,,802,13B,Non Agg Assault Dome,131,64111,PJ2755,CPD,U,1,SUS,W,M,38,N,"W ARMOUR BL/MAIN ST
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)",42,4,7,50
120091792,02/04/2013 12:00:00 AM,16:27,,,,,401,13A,Aggravated Assault (,231,,PJ5638,MPD,U,1,VIC,W,F,39,N,"7500 WORNALL RD
KANSAS CITY, MO
(38.992041437000466, -94.59435636499967)",147,1,7,162
130000760,01/04/2013 12:00:00 AM,7:39,01/03/2013 12:00:00 AM,21:30,01/04/2013 12:00:00 AM,7:00,801,13B,Non Aggravated Assau,241,64130,PJ4990,MPD,U,1,VIC,W,F,30,N,"2300 E MEYER BL
KANSAS CITY, MO 64130
(39.00715878900047, -94.55978085299967)",49,2,7,151
130000697,01/03/2013 12:00:00 AM,18:58,12/30/2012 12:00:00 AM,20:00,,,802,13B,Non Agg Assault Dome,134,64110,PJ3141,CPD,U,1,SUS,W,M,45,N,"100 E 40 ST
KANSAS CITY, MO 64110
(39.05416518800047, -94.58506066599966)",216,4,7,50
130001675,01/08/2013 12:00:00 AM,4:07,01/08/2013 12:00:00 AM,4:07,,,801,13B,Non Aggravated Assau,115,64106,PJ1938,CPD,N,1,VIC,W,M,19,N,"2300 HOLMES ST
KANSAS CITY, MO 64106
(39.085042461000455, -94.57582627699969)",11,4,7,92
130001114,01/05/2013 12:00:00 AM,15:39,01/05/2013 12:00:00 AM,15:39,,,401,13A,Aggravated Assault (,999,64111,PJX007,OSPD,U,1,ARR,B,M,27,N,"E 39 ST S/S MAIN ST
INDEPENDENCE, MO 64111
(39.055502782000474, -94.59306944999969)",42,4,7,50
130007739,05/16/2013 12:00:00 AM,1:28,05/16/2013 12:00:00 AM,1:00,,,1750,11D,Sex Off Fondle - mol,113,64108,PJ1363,CPD,U,1,VIC,W,F,15,N,"1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)",11,4,7,92
130000740,01/04/2013 12:00:00 AM,2:40,01/04/2013 12:00:00 AM,2:30,,,802,13B,Non Agg Assault Dome,332,64128,PJ2731,EPD,Y,1,SUS,B,F,49,N,"3300 WABASH AV
KANSAS CITY, MO 64128
(39.06615231300049, -94.55421553999969)",26,3,7,19
130028061,04/26/2013 12:00:00 AM,18:57,04/26/2013 12:00:00 AM,0:10,,,801,13B,Non Aggravated Assau,233,64131,PJ5968,MPD,U,1,ARR,W,M,26,N,"2000 E 81 ST
KANSAS CITY, MO 64131
(38.97986553900046, -94.56460160399968)",205,2,7,151
130000174,01/01/2013 12:00:00 AM,17:38,01/01/2013 12:00:00 AM,17:30,,,401,13A,Aggravated Assault (,141,64109,PJ2629,CPD,U,1,VIC,W,F,42,Y,"3200 HOLMES ST
KANSAS CITY, MO 64109
(39.06876226300045, -94.57665899899968)",41,4,7,19
120073086,01/14/2013 12:00:00 AM,17:34,01/14/2013 12:00:00 AM,,,,210,11B,Forcible Sodomy,113,64108,PJ1363,CPD,U,2,VIC,B,F,3,N,"1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)",11,4,7,92
130000497,01/03/2013 12:00:00 AM,2:24,01/03/2013 12:00:00 AM,2:00,,,802,13B,Non Agg Assault Dome,121,64106,PJ0310,CPD,Y,1,VIC,B,F,22,N,"100 BROOKLYN AV
KANSAS CITY, MO 64106
(39.11368420200046, -94.5554869829997)",135,3,7,70
130008293,02/03/2013 12:00:00 AM,18:16,02/03/2013 12:00:00 AM,18:16,,,801,13B,Non Aggravated Assau,321,64127,PJ0972,EPD,U,1,ARR,W,M,49,N,"900 JACKSON AV
KANSAS CITY, MO 64127
(39.1018739430005, -94.53309806299967)",215,3,7,95
130000009,01/01/2013 12:00:00 AM,1:10,01/01/2013 12:00:00 AM,1:10,,,801,13B,Non Aggravated Assau,113,64126,PJ1177,CPD,U,1,VIC,W,M,41,N,"100 E 13 ST
KANSAS CITY, MO 64126
(39.098579058000496, -94.58204310599967)",5,4,7,75
130041543,06/15/2013 12:00:00 AM,16:47,06/15/2013 12:00:00 AM,15:00,06/15/2013 12:00:00 AM,16:00,1750,11D,Sex Off Fondle - mol,233,64132,PJ5921,MPD,N,1,VIC,B,F,10,N,"8000 CAMPBELL ST
KANSAS CITY, MO 64132
(38.98245183000046, -94.57849356199966)",197,2,7,163
130037987,06/02/2013 12:00:00 AM,19:23,06/02/2013 12:00:00 AM,19:15,,,801,13B,Non Aggravated Assau,544,64138,PJ6208,SPD,U,1,SUS,W,M,15,N,"7900 LEES SUMMIT RD
KANSAS CITY, MO 64138
(38.9731749770005, -94.39055501199965)",214,2,7,4
130000095,01/01/2013 12:00:00 AM,9:41,12/31/2012 12:00:00 AM,11:59,01/01/2013 12:00:00 AM,0:30,401,13A,Aggravated Assault (,331,64128,PJ2253,EPD,N,2,VIC,B,M,15,Y,"3200 LOCKRIDGE ST
KANSAS CITY, MO 64128
(39.07577800900049, -94.54580978599967)",77,3,7,36
130000996,01/05/2013 12:00:00 AM,1:35,01/05/2013 12:00:00 AM,1:30,,,801,13B,Non Aggravated Assau,111,64108,PJ0535,CPD,U,1,VIC,W,F,29,N,"W 5 ST/BROADWAY
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130000848,01/04/2013 12:00:00 AM,12:21,06/01/2008 12:00:00 AM,22:00,,,1750,11D,Sex Off Fondle - mol,321,64127,PJ1258,EPD,U,1,VIC,W,F,16,N,"1300 ASKEW AV
KANSAS CITY, MO 64127
(39.0969718340005, -94.53999551999965)",215,3,7,95
130000581,01/03/2013 12:00:00 AM,11:48,01/03/2013 12:00:00 AM,11:30,,,401,13A,Aggravated Assault (,341,64127,PJ1735,EPD,N,1,VIC,B,M,74,N,"1900 HARDESTY AV
KANSAS CITY, MO 64127
(39.08822451700047, -94.51966717399966)",6,3,7,95
130000221,01/02/2013 12:00:00 AM,0:42,01/01/2013 12:00:00 AM,21:20,,,801,13B,Non Aggravated Assau,341,64126,PJ1383,EPD,N,1,VIC,W,M,59,N,"1400 FREMONT AV
KANSAS CITY, MO 64126
(39.094632624000496, -94.50786604199965)",83,3,7,94
130001162,01/05/2013 12:00:00 AM,19:53,01/03/2013 12:00:00 AM,12:00,,,401,13A,Aggravated Assault (,221,64130,PJ4012,MPD,U,1,VIC,B,M,7,N,"4900 PASEO
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)",175,2,7,157
130000824,01/04/2013 12:00:00 AM,10:04,02/28/2012 12:00:00 AM,22:00,02/29/2012 12:00:00 AM,2:30,201,11A,Rape,544,64134,PJ6680,SPD,Y,1,SUS,B,M,46,N,"9800 HEDGES AV
KANSAS CITY, MO 64134
(38.945044020000466, -94.45801122599966)",8,2,7,143
130000029,01/01/2013 12:00:00 AM,2:03,01/01/2013 12:00:00 AM,2:03,,,801,13B,Non Aggravated Assau,113,64106,PJ1170,CPD,U,1,ARR,B,M,21,N,"W 14 ST/MAIN ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130061140,08/25/2013 12:00:00 AM,18:38,08/25/2013 12:00:00 AM,18:37,,,801,13B,Non Aggravated Assau,313,64124,PJ0884,EPD,U,1,SUS,W,M,,N,"3200 E 9 ST
KANSAS CITY, MO 64124
(39.102256139000474, -94.54415174099967)",215,3,7,70
130001160,01/05/2013 12:00:00 AM,17:58,01/05/2013 12:00:00 AM,17:58,,,210,11B,Forcible Sodomy,115,64108,PJ1880,CPD,U,1,SUS,U,U,,N,"2400 GILLHAM RD
KANSAS CITY, MO 64108
(39.08396049400045, -94.57906599599966)",97,4,7,92
130043188,06/21/2013 12:00:00 AM,18:14,06/21/2013 12:00:00 AM,18:12,,,802,13B,Non Agg Assault Dome,345,64133,PJ4603,EPD,Y,2,SUS,W,F,31,N,"11700 E 55 ST
KANSAS CITY, MO 64133
(39.02221782400045, -94.4427993169997)",110,2,7,37
130000657,01/03/2013 12:00:00 AM,16:31,01/01/2013 12:00:00 AM,1:00,,,801,13B,Non Aggravated Assau,221,64106,PJ4255,MPD,N,3,SUS,W,M,,N,"5300 HARRISON ST
KANSAS CITY, MO 64106
(39.03073254400044, -94.57481597599968)",235,4,7,165
130000860,01/04/2013 12:00:00 AM,13:48,01/04/2013 12:00:00 AM,13:48,,,1702,36B,Statutory Rape,143,64130,PJ3554,CPD,U,1,VIC,B,F,13,N,"E 45 ST/TRACY AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)",175,2,7,157
130045462,06/29/2013 12:00:00 AM,23:51,06/29/2013 12:00:00 AM,23:50,,,801,13B,Non Aggravated Assau,314,64124,PJ0617,EPD,N,2,SUS,U,U,,N,"INDEPENDENCE AVE/VAN BRUNT BLVD
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)",202,4,7,70
130000656,01/03/2013 12:00:00 AM,16:26,01/03/2013 12:00:00 AM,15:00,,,801,13B,Non Aggravated Assau,125,64109,PJ2541,CPD,U,1,VIC,W,F,23,N,"1200 E LINWOOD BL
KANSAS CITY, MO 64109
(39.068658523000465, -94.56989949199965)",123,3,7,19
130004365,01/18/2013 12:00:00 AM,19:19,01/18/2013 12:00:00 AM,19:15,,,401,13A,Aggravated Assault (,323,64127,PJ1706,EPD,N,2,SUS,B,F,35,N,"2000 PROSPECT AV
KANSAS CITY, MO 64127
(39.08786253900047, -94.55199595699969)",234,3,7,95
130000060,01/01/2013 12:00:00 AM,4:58,01/01/2013 12:00:00 AM,4:57,,,403,13A,Agg Assault - Domest,644,64155,PC0078,SCP,Y,1,VIC,W,M,50,N,"9200 NE 112 ST
KANSAS CITY, MO 64155
(39.295558231000484, -94.46614047699967)",244,6,4,152
130001015,01/05/2013 12:00:00 AM,6:27,01/05/2013 12:00:00 AM,4:30,,,1750,11D,Sex Off Fondle - mol,635,64117,PC1165,SCP,N,1,VIC,W,F,12,N,"4200 N DENVER AV
KANSAS CITY, MO 64117
(39.170670380000445, -94.51937087299967)",24,6,4,166
130000961,01/04/2013 12:00:00 AM,21:29,01/04/2013 12:00:00 AM,21:25,,,802,13B,Non Agg Assault Dome,644,64155,PC0142,SCP,Y,2,VIC,W,M,53,N,"10900 N BROOKLYN AVE
KANSAS CITY, MO 64155
(39.29107168800044, -94.55040529499968)",244,6,4,82
130079375,10/31/2013 12:00:00 AM,16:43,10/31/2013 12:00:00 AM,16:43,,,801,13B,Non Aggravated Assau,241,64130,PJ5263,MPD,U,2,VIC,W,M,36,N,"2400 E 68 TE
KANSAS CITY, MO 64130
(39.002677435000464, -94.55878973099965)",49,2,7,151
130000168,01/01/2013 12:00:00 AM,17:15,01/01/2013 12:00:00 AM,17:10,,,801,13B,Non Aggravated Assau,111,64109,PJ0513,CPD,N,1,SUS,W,F,31,N,"500 WALNUT ST
KANSAS CITY, MO 64109
(39.108466631000454, -94.58163509299965)",71,4,7,75
130078716,10/29/2013 12:00:00 AM,14:57,10/26/2013 12:00:00 AM,22:30,10/28/2013 12:00:00 AM,18:42,831,13C,Intimidation,131,64111,PJ3040,CPD,U,1,VIC,B,F,28,N,"1200 W 39 ST
KANSAS CITY, MO 64111
(39.0571377710005, -94.6003980379997)",232,4,7,50
130000140,01/01/2013 12:00:00 AM,13:36,01/01/2013 12:00:00 AM,13:36,01/01/2013 12:00:00 AM,14:10,802,13B,Non Agg Assault Dome,642,64155,PC0285,NPD,Y,1,ARR,W,M,29,N,"NE 88 TE/N OAK TF
KANSAS CITY, MO 64155
(39.27609002000048, -94.57066660199968)",80,5,4,82
130000017,01/01/2013 12:00:00 AM,1:58,01/01/2013 12:00:00 AM,1:50,,,801,13B,Non Aggravated Assau,113,64106,PJ1177,CPD,U,1,VIC,W,M,25,N,"1300 GRAND AV
KANSAS CITY, MO 64106
(39.09844578500048, -94.58102925899965)",5,4,7,75
130000013,01/01/2013 12:00:00 AM,0:24,01/01/2013 12:00:00 AM,0:01,,,401,13A,Aggravated Assault (,642,64155,PC0149,SCP,U,1,VIC,B,F,35,Y,"10700 N KENWOOD AV
KANSAS CITY, MO 64155
(39.28782285200049, -94.57265442799968)",105,5,4,82
130001141,01/05/2013 12:00:00 AM,16:32,01/05/2013 12:00:00 AM,16:30,,,802,13B,Non Agg Assault Dome,422,64154,PP0324,NPD,Y,1,VIC,W,M,20,N,"3800 NW 85 TE
KANSAS CITY, MO 64154
(39.25232992100047, -94.62436195699968)",14,5,3,81
130011158,02/15/2013 12:00:00 AM,21:34,02/15/2013 12:00:00 AM,20:54,,,801,13B,Non Aggravated Assau,542,64130,PJ6584,SPD,U,9,SUS,B,F,,N,"E 96 TE/FREMONT AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)",175,2,7,157
130000052,01/01/2013 12:00:00 AM,4:08,01/01/2013 12:00:00 AM,4:07,,,802,13B,Non Agg Assault Dome,545,64134,PJ7042,SPD,Y,1,ARR,B,M,30,N,"8400 E 111 ST
KANSAS CITY, MO 64134
(38.92225721000045, -94.49436140399968)",200,1,7,143
130004286,01/18/2013 12:00:00 AM,16:21,01/18/2013 12:00:00 AM,16:20,,,401,13A,Aggravated Assault (,341,64130,PJ1481,EPD,U,2,VIC,B,M,37,Y,"6400 E 15 TE
KANSAS CITY, MO 64130
(39.09289746400049, -94.50775944399965)",83,3,7,94
130000402,01/02/2013 12:00:00 AM,15:19,12/19/2012 12:00:00 AM,12:00,,,210,11B,Forcible Sodomy,223,64127,PJ4730,MPD,U,2,VIC,B,F,9,N,"E 60 ST/INDIANA AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130000689,01/03/2013 12:00:00 AM,18:37,01/03/2013 12:00:00 AM,18:00,,,802,13B,Non Agg Assault Dome,242,64132,PJ5702,MPD,Y,1,SUS,B,M,33,N,"7600 PROSPECT AV
KANSAS CITY, MO 64132
(38.987093152000455, -94.55750967099965)",154,2,7,151
130000654,01/03/2013 12:00:00 AM,16:07,01/01/2013 12:00:00 AM,10:00,,,201,11A,Rape,243,64138,PJ5947,MPD,U,1,SUS,B,M,19,N,"7900 SYCAMORE AV
KANSAS CITY, MO 64138
(38.98062295300048, -94.49532477299965)",181,2,7,98
130000961,01/04/2013 12:00:00 AM,21:29,01/04/2013 12:00:00 AM,21:25,,,802,13B,Non Agg Assault Dome,644,64155,PC0142,SCP,Y,1,SUS,W,M,53,N,"10900 N BROOKLYN AVE
KANSAS CITY, MO 64155
(39.29107168800044, -94.55040529499968)",244,6,4,82
130000764,01/04/2013 12:00:00 AM,6:39,01/04/2013 12:00:00 AM,6:08,01/04/2013 12:00:00 AM,6:38,201,11A,Rape,211,64132,PJ4459,MPD,U,1,SUS,B,M,26,N,"E 56 ST/NORTON AV
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)",93,2,7,151
130017252,03/15/2013 12:00:00 AM,1:48,03/15/2013 12:00:00 AM,1:45,03/15/2013 12:00:00 AM,1:45,802,13B,Non Agg Assault Dome,233,64130,PJ5850,MPD,U,1,VIC,B,F,26,N,"1400 E 80 ST
KANSAS CITY, MO 64130
(38.983037555000465, -94.57192956999967)",205,2,7,163
130000644,01/03/2013 12:00:00 AM,15:16,01/03/2013 12:00:00 AM,15:05,,,2661,100,Kidnapping/Abduction,331,64128,PJ2482,EPD,N,1,SUS,B,M,,N,"3000 PROSPECT AV
KANSAS CITY, MO 64128
(39.071602965000466, -94.55276582299967)",26,3,7,36
130000013,01/01/2013 12:00:00 AM,0:24,01/01/2013 12:00:00 AM,0:01,,,401,13A,Aggravated Assault (,642,64155,PC0149,SCP,U,1,SUS,U,U,,Y,"10700 N KENWOOD AV
KANSAS CITY, MO 64155
(39.28782285200049, -94.57265442799968)",105,5,4,82
110078923,03/14/2013 12:00:00 AM,16:00,03/14/2013 12:00:00 AM,16:00,,,210,11B,Forcible Sodomy,113,64108,PJ1363,CPD,N,1,VIC,U,M,12,N,"1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)",11,4,7,92
130000022,01/01/2013 12:00:00 AM,2:18,01/01/2013 12:00:00 AM,1:40,,,801,13B,Non Aggravated Assau,113,64106,PJ1177,CPD,N,1,SUS,W,M,22,N,"1300 GRAND AV
KANSAS CITY, MO 64106
(39.09844578500048, -94.58102925899965)",5,4,7,75
130000048,01/01/2013 12:00:00 AM,4:11,01/01/2013 12:00:00 AM,4:11,,,801,13B,Non Aggravated Assau,115,64106,PJ1867,CPD,U,1,VIC,B,F,27,N,"2300 MCGEE ST
KANSAS CITY, MO 64106
(39.085220533000495, -94.58051083199967)",97,4,7,92
130000133,01/01/2013 12:00:00 AM,13:47,01/01/2013 12:00:00 AM,13:47,,,801,13B,Non Aggravated Assau,133,64111,PJ3141,CPD,N,1,VIC,B,F,55,N,"3900 WARWICK BL
KANSAS CITY, MO 64111
(39.05638474000045, -94.58379726199968)",216,4,7,50
120086760,01/25/2013 12:00:00 AM,19:58,01/25/2013 12:00:00 AM,,,,1750,11D,Sex Off Fondle - mol,635,64119,PC0855,SCP,N,1,SUS,W,M,50,N,"5100 N RANDOLPH RD
KANSAS CITY, MO 64119
(39.18619219900046, -94.49362311399966)",171,6,4,135
130001029,01/05/2013 12:00:00 AM,9:00,01/05/2013 12:00:00 AM,8:30,,,802,13B,Non Agg Assault Dome,231,64114,PJ5635,MPD,Y,1,VIC,W,F,38,N,"7500 JEFFERSON ST
KANSAS CITY, MO 64114
(38.99248224600046, -94.59730678399967)",147,1,7,162
130072349,10/05/2013 12:00:00 AM,12:27,10/05/2013 12:00:00 AM,12:27,10/05/2013 12:00:00 AM,12:41,801,13B,Non Aggravated Assau,341,64126,PJ1292,EPD,U,2,ARR,B,M,15,N,"1200 FREMONT AV
KANSAS CITY, MO 64126
(39.09733388100045, -94.50771540399967)",83,3,7,94
130000732,01/03/2013 12:00:00 AM,23:22,01/03/2013 12:00:00 AM,23:22,,,403,13A,Agg Assault - Domest,242,64132,PJ5908,MPD,U,1,ARR,B,F,28,N,"7900 OLIVE ST
KANSAS CITY, MO 64132
(38.982994739000446, -94.5599454559997)",205,2,7,151
130000785,01/04/2013 12:00:00 AM,9:00,01/04/2013 12:00:00 AM,9:00,,,801,13B,Non Aggravated Assau,112,64106,PJ1029,CPD,U,1,VIC,B,F,45,N,"1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)",5,4,7,75
130086441,11/29/2013 12:00:00 AM,21:56,11/29/2013 12:00:00 AM,21:55,,,801,13B,Non Aggravated Assau,212,64132,PJ5370,MPD,N,1,ARR,B,M,55,N,"7000 CHESTNUT AV
KANSAS CITY, MO 64132
(38.99964329500045, -94.55450722999967)",72,2,7,151
130000402,01/02/2013 12:00:00 AM,15:19,12/19/2012 12:00:00 AM,12:00,,,210,11B,Forcible Sodomy,223,64127,PJ4730,MPD,U,1,SUS,B,M,31,N,"E 60 ST/INDIANA AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130000074,01/01/2013 12:00:00 AM,9:23,01/01/2013 12:00:00 AM,9:23,,,403,13A,Agg Assault - Domest,314,64124,PJ0479,EPD,Y,1,SUS,A,M,42,N,"3800 SMART AV
KANSAS CITY, MO 64124
(39.109463991000496, -94.53689848499965)",202,4,7,70
130001143,01/05/2013 12:00:00 AM,17:25,01/05/2013 12:00:00 AM,17:00,,,802,13B,Non Agg Assault Dome,634,64118,PC0922,SCP,U,2,VIC,W,F,35,N,"4900 N LAWN AV
KANSAS CITY, MO 64118
(39.18342034400047, -94.5234886349997)",31,6,4,135
130000440,01/02/2013 12:00:00 AM,17:20,01/02/2013 12:00:00 AM,17:15,,,401,13A,Aggravated Assault (,142,64109,PJ3088,CPD,U,1,VIC,B,M,27,Y,"3800 PASEO
KANSAS CITY, MO 64109
(39.057572449000475, -94.5674157849997)",73,3,7,19
130029074,04/30/2013 12:00:00 AM,15:45,04/30/2013 12:00:00 AM,15:30,,,802,13B,Non Agg Assault Dome,543,64134,PJ7172,SPD,U,1,ARR,B,M,40,N,"11300 BRISTOL TE
KANSAS CITY, MO 64134
(38.918188245000465, -94.50758636499967)",190,1,7,143
130000856,01/04/2013 12:00:00 AM,13:38,08/01/2012 12:00:00 AM,12:00,01/04/2013 12:00:00 AM,13:30,1750,11D,Sex Off Fondle - mol,112,64106,PJ0961,CPD,U,1,VIC,B,F,10,N,"1000 CHARLOTTE ST
KANSAS CITY, MO 64106
(39.10192148100049, -94.57388621499967)",5,4,7,75
130000548,01/03/2013 12:00:00 AM,9:48,01/03/2013 12:00:00 AM,9:30,,,801,13B,Non Aggravated Assau,313,64124,PJ0888,EPD,N,1,VIC,W,F,41,N,"800 BALES CT
KANSAS CITY, MO 64124
(39.102992187000496, -94.53985575899969)",215,3,7,70
130000096,01/01/2013 12:00:00 AM,10:55,01/01/2013 12:00:00 AM,2:09,01/01/2013 12:00:00 AM,10:15,401,13A,Aggravated Assault (,211,64130,PJ4382,MPD,U,1,SUS,U,U,,Y,"4200 E 53 ST
KANSAS CITY, MO 64130
(39.02950786500048, -94.53624923199965)",219,2,7,157
120086760,01/25/2013 12:00:00 AM,19:58,01/25/2013 12:00:00 AM,,,,1750,11D,Sex Off Fondle - mol,635,64119,PC0855,SCP,N,1,VIC,W,F,25,N,"5100 N RANDOLPH RD
KANSAS CITY, MO 64119
(39.18619219900046, -94.49362311399966)",171,6,4,135
130001643,01/07/2013 12:00:00 AM,22:15,01/07/2013 12:00:00 AM,22:15,,,801,13B,Non Aggravated Assau,331,64127,PJ2553,EPD,U,3,SUS,B,F,,N,"3000 E 32 ST
KANSAS CITY, MO 64127
(39.06885750400045, -94.54812885999968)",77,3,7,36
130002271,01/10/2013 12:00:00 AM,11:00,01/10/2013 12:00:00 AM,11:00,,,802,13B,Non Agg Assault Dome,544,64138,PJ6015,SPD,Y,1,VIC,B,M,47,N,"7800 HIGHRIDGE CT
KANSAS CITY, MO 64138
(38.97755492400046, -94.39732628099966)",214,2,7,4
130004337,01/18/2013 12:00:00 AM,18:38,01/18/2013 12:00:00 AM,18:38,,,801,13B,Non Aggravated Assau,131,64108,PJ2755,CPD,U,1,VIC,W,M,31,N,"W ARMOUR BL/MAIN ST
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130001762,01/08/2013 12:00:00 AM,11:41,01/08/2013 12:00:00 AM,11:40,,,831,13C,Intimidation,334,64130,PJ3700,EPD,Y,1,VIC,B,F,26,N,"3500 E 45 TE
KANSAS CITY, MO 64130
(39.04328995700047, -94.54380525399966)",68,3,7,157
130001228,01/06/2013 12:00:00 AM,4:24,01/06/2013 12:00:00 AM,4:24,,,802,13B,Non Agg Assault Dome,543,64134,PJ7293,SPD,U,1,VIC,,,,N,"11800 BLUE RIDGE BL
KANSAS CITY, MO 64134
(38.90995522100047, -94.52132213299967)",34,1,7,143
130002548,01/11/2013 12:00:00 AM,13:19,01/11/2013 12:00:00 AM,12:50,,,801,13B,Non Aggravated Assau,545,64134,PJ7287,SPD,N,1,ARR,B,M,12,N,"8900 LONGVIEW RD
KANSAS CITY, MO 64134
(38.91584718500047, -94.48471675599967)",217,1,7,143
130001359,01/06/2013 12:00:00 AM,21:30,01/06/2013 12:00:00 AM,21:30,,,401,13A,Aggravated Assault (,123,64109,PJ2466,CPD,U,1,VIC,W,M,51,N,"3000 PASEO
KANSAS CITY, MO 64109
(39.05590198100049, -94.56749575199967)",204,3,7,165
130001671,01/08/2013 12:00:00 AM,3:00,01/08/2013 12:00:00 AM,3:00,,,802,13B,Non Agg Assault Dome,242,64131,PJ5865,MPD,Y,1,ARR,B,M,25,N,"7900 HICKMAN MILLS DR
KANSAS CITY, MO 64131
(38.9836503680005, -94.56107358199966)",205,2,7,151
130001211,01/06/2013 12:00:00 AM,1:45,01/06/2013 12:00:00 AM,1:45,,,401,13A,Aggravated Assault (,122,64124,PJ0762,CPD,U,4,VIC,B,M,6,Y,"700 PARK AV
KANSAS CITY, MO 64124
(39.10449563600048, -94.5546042959997)",109,3,7,70
130002459,01/11/2013 12:00:00 AM,5:49,01/11/2013 12:00:00 AM,4:30,,,402,13A,Agg Assault - Drive-,311,64123,PJ0210,EPD,U,3,VIC,W,M,1,Y,"3600 SUNRISE DR
KANSAS CITY, MO 64123
(39.11719848500047, -94.53812225199965)",202,4,7,76
130001762,01/08/2013 12:00:00 AM,11:41,01/08/2013 12:00:00 AM,11:40,,,831,13C,Intimidation,334,64130,PJ3700,EPD,Y,1,SUS,B,M,31,N,"3500 E 45 TE
KANSAS CITY, MO 64130
(39.04328995700047, -94.54380525399966)",68,3,7,157
130001687,01/08/2013 12:00:00 AM,6:22,01/08/2013 12:00:00 AM,6:10,,,802,13B,Non Agg Assault Dome,534,64137,PJ7032,SPD,U,1,VIC,B,F,19,N,"11200 COLLEGE AV
KANSAS CITY, MO 64137
(38.92165959500045, -94.55213130399966)",4,1,7,149
130001723,01/08/2013 12:00:00 AM,9:39,01/08/2013 12:00:00 AM,9:39,,,401,13A,Aggravated Assault (,315,64124,PJ0305,EPD,N,3,VIC,B,M,33,N,"ST JOHN AV/TOPPING AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)",202,4,7,70
130002248,01/10/2013 12:00:00 AM,10:00,01/10/2013 12:00:00 AM,9:40,,,802,13B,Non Agg Assault Dome,545,64134,PJ7287,SPD,U,2,SUS,B,F,18,N,"7900 E 117 PL
KANSAS CITY, MO 64134
(38.910347972000466, -94.5003367489997)",217,1,7,143
130002385,01/10/2013 12:00:00 AM,19:23,01/10/2013 12:00:00 AM,19:20,,,401,13A,Aggravated Assault (,223,64130,PJ4489,MPD,U,2,SUS,B,M,27,N,"5500 COLLEGE AVE
KANSAS CITY, MO 64130
(39.02609321200049, -94.54711618999966)",175,2,7,157
130002374,01/10/2013 12:00:00 AM,19:03,01/10/2013 12:00:00 AM,19:00,,,802,13B,Non Agg Assault Dome,133,64111,PJ3141,CPD,U,2,VIC,W,F,42,N,"100 E 40 ST
KANSAS CITY, MO 64111
(39.05416518800047, -94.58506066599966)",216,4,7,50
