"case_id","source","department","work_group","request_type","status","exceeded_est_timeframe","closed_date","zip_code","neighborhood","council_district","parcel_id_no","address_with_geocode","ycoordinate","xcoordinate"
"2012059388","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-08T00:00:00.000","64128","Knoches Park","3","31300","POINT (-94.526257 39.055743)","39.055743","-94.526257"
"2012071895","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-05T00:00:00.000","64127","Washington Wheatley","3","16333","POINT (-94.551863 39.082967)","39.082967","-94.551863"
"2012055820","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-05-07T00:00:00.000","64132","Hidden Valley","5","55863","POINT (-94.548441 38.960218)","38.960218","-94.548441"
"2012057117","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-02T00:00:00.000","64109","North Hyde Park","4","128495","POINT (-94.575944 39.064716)","39.064716","-94.575944"
"2012073790","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-06-29T00:00:00.000","64145","Martin City","6","224823","POINT (-94.590666 38.885938)","38.885938","-94.590666"
"2012067899","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-05-24T00:00:00.000","64118","Davidson","1","87494","POINT (-94.565124 39.182291)","39.182291","-94.565124"
"2012065023","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-23T00:00:00.000","64110","Western 49-63","4","143403","POINT (-94.576365 39.029311)","39.029311","-94.576365"
"2012057793","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-05-03T00:00:00.000","64119","Shoal Creek","1","89133","POINT (-94.504582 39.216928)","39.216928","-94.504582"
"2012066401","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-22T00:00:00.000","64114","Western Hills","6","148683","POINT (-94.599996 38.973859)","38.973859","-94.599996"
"2012067771","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-24T00:00:00.000","64108","Union Hill","4","127025","POINT (-94.579648 39.072389)","39.072389","-94.579648"
"2012064831","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-05-21T00:00:00.000","64155","Meadowbrook Heights","2","101761","POINT (-94.577723 39.294621)","39.294621","-94.577723"
"2012061569","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-05-10T00:00:00.000","64118","Tanglewood And Regency North","2","95631","POINT (-94.58612 39.22589)","39.22589","-94.58612"
"2012053128","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-01T00:00:00.000","64127","Wendell Phillips","3","14177","POINT (-94.553745 39.081463)","39.081463","-94.553745"
"2012063718","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-05-15T00:00:00.000","64155","Outer Gashland-Nashua","2","240214","POINT (-94.597936 39.262783)","39.262783","-94.597936"
"2012067663","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-23T00:00:00.000","64112","West Plaza","4","142326","POINT (-94.595767 39.040095)","39.040095","-94.595767"
"2012057384","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-03T00:00:00.000","64127","Washington Wheatley","3","16012","POINT (-94.545304 39.082984)","39.082984","-94.545304"
"2012071314","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-06-06T00:00:00.000","64133","Stayton Meadows","3","50276","POINT (-94.462612 39.032092)","39.032092","-94.462612"
"2012054339","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-01T00:00:00.000","64112","West Plaza","4","142432","POINT (-94.597741 39.042263)","39.042263","-94.597741"
"2012054629","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-05-22T00:00:00.000","64133","Timber Valley","5","65143","POINT (-94.443221 39.005721)","39.005721","-94.443221"
"2012058603","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-05-08T00:00:00.000","64133","Sterling Gardens","3","49786","POINT (-94.448012 39.033061)","39.033061","-94.448012"
"2012059582","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-10T00:00:00.000","64109","Center City","3","125870","POINT (-103.890579 35.797519)","35.797519","-103.890579"
"2012065985","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-05-21T00:00:00.000","64158","Shoal Creek","1","97941","POINT (-103.890579 35.797519)","35.797519","-103.890579"
"2012059406","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-05-08T00:00:00.000","64132","Hidden Valley","5","55921","POINT (-94.549615 38.960804)","38.960804","-94.549615"
"2012063722","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-16T00:00:00.000","64108","Westside South","4","124478","POINT (-94.595582 39.079717)","39.079717","-94.595582"
"2012057155","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-03T00:00:00.000","64130","Blue Hills","3","138487","POINT (-94.555383 39.038869)","39.038869","-94.555383"
"2012070098","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-29T00:00:00.000","64145","Martin City","6","215032","POINT (-94.603629 38.888033)","38.888033","-94.603629"
"2012065243","WEB","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-21T00:00:00.000","64109","Squier Park","3","134797","POINT (-94.569867 39.060541)","39.060541","-94.569867"
"2012060087","WEB","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-09T00:00:00.000","64145","Martin City","6","257695","POINT (-94.58713 38.888774)","38.888774","-94.58713"
"2012069008","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-06-01T00:00:00.000","64153","KCI & 2nd Creek","2","171991","POINT (-94.675617 39.268694)","39.268694","-94.675617"
"2012054538","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-02T00:00:00.000","64131","Legacy East","5","150671","POINT (-94.568244 38.972134)","38.972134","-94.568244"
"2012067795","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-23T00:00:00.000","64111","Volker","4","130273","POINT (-94.606939 39.057708)","39.057708","-94.606939"
"2012059404","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-05-25T00:00:00.000","64132","Hidden Valley","5","55542","POINT (-94.54963 38.963714)","38.963714","-94.54963"
"2012057453","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-04T00:00:00.000","64110","Western 49-63","6","106200","POINT (-94.583428 39.016714)","39.016714","-94.583428"
"2012065610","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-05-23T00:00:00.000","64129","Eastwood Hills East","3","51095","POINT (-94.484572 39.028359)","39.028359","-94.484572"
"2012052365","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-05-01T00:00:00.000","64157","Shoal Creek","1","99043","POINT (-94.470355 39.291969)","39.291969","-94.470355"
"2012061264","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-25T00:00:00.000","64138","White Oak","5","66579","POINT (-94.480324 38.962056)","38.962056","-94.480324"
"2012071236","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-06-28T00:00:00.000","64129","Eastwood Hills East","3","51024","POINT (-94.484304 39.030804)","39.030804","-94.484304"
"2012067439","PHONE","Public Works","Public Works-Street and Traffic-District 3","Crack Sealing -(South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-25T00:00:00.000","64134","Crossgates","6","74852","POINT (-94.517428 38.909154)","38.909154","-94.517428"
"2012069948","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-06-12T00:00:00.000","64130","Citadel","5","220231","POINT (-94.564276 39.017157)","39.017157","-94.564276"
"2012056729","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-10T00:00:00.000","64129","Western Blue Township","3","47369","POINT (-94.470485 39.078746)","39.078746","-94.470485"
"2012059990","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-09T00:00:00.000","64134","Hickman Mills","6","60487","POINT (-94.513513 38.915737)","38.915737","-94.513513"
"2012058548","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-07T00:00:00.000","64134","Highview Estates","5","67876","POINT (-94.464898 38.948652)","38.948652","-94.464898"
"2012062261","WEB","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-15T00:00:00.000","64123","North Indian Mound","4","45756","POINT (-94.512364 39.115698)","39.115698","-94.512364"
"2012057919","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-07T00:00:00.000","64113","Ward Estates","4","142941","POINT (-94.595244 39.027538)","39.027538","-94.595244"
"2012060206","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-05-11T00:00:00.000","64134","Hickman Mills South","6","70629","POINT (-94.502868 38.933666)","38.933666","-94.502868"
"2012066483","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-22T00:00:00.000","64130","Eastwood Hills West","3","33595","POINT (-94.518987 39.035149)","39.035149","-94.518987"
"2012071497","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-01T00:00:00.000","64108","Westside South","4","124380","POINT (-94.595672 39.084989)","39.084989","-94.595672"
"2012063774","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-15T00:00:00.000","64127","Washington Wheatley","3","16731","POINT (-94.544109 39.079916)","39.079916","-94.544109"
"2012062599","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-21T00:00:00.000","64133","Sterling Gardens","3","49526","POINT (-94.444548 39.034304)","39.034304","-94.444548"
"2012063639","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-17T00:00:00.000","64124","Pendleton Heights","3","40008","POINT (-94.556134 39.113524)","39.113524","-94.556134"
"2012063375","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-15T00:00:00.000","64113","Morningside","6","107113","POINT (-94.588666 39.013665)","39.013665","-94.588666"
"2012070477","WEB","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-06-06T00:00:00.000","64149","Longview","6","223144","POINT (-94.460639 38.85838)","38.85838","-94.460639"
"2012055985","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-05-03T00:00:00.000","64157","Shoal Creek","1","222035","POINT (-94.483475 39.249095)","39.249095","-94.483475"
"2012073793","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-06-12T00:00:00.000","64145","Martin City","6","159485","POINT (-94.588988 38.887943)","38.887943","-94.588988"
"2012060504","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-16T00:00:00.000","64113","Stratford Gardens","6","108774","POINT (-94.606759 39.01509)","39.01509","-94.606759"
"2012065492","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-23T00:00:00.000","64138","Little Blue","5","249735","POINT (-94.433756 38.977665)","38.977665","-94.433756"
"2012065231","WEB","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-21T00:00:00.000","64138","Park Farms","5","55129","POINT (-94.502378 38.973633)","38.973633","-94.502378"
"2012064604","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-21T00:00:00.000","64133","Riss Lake","3","49286","POINT (-94.451867 39.042309)","39.042309","-94.451867"
"2012069427","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-25T00:00:00.000","64131","Boone Hills","5","151369","POINT (-94.580591 38.956613)","38.956613","-94.580591"
"2012069172","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-29T00:00:00.000","64138","Highview Estates","5","67662","POINT (-94.431413 38.947424)","38.947424","-94.431413"
"2012063553","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-15T00:00:00.000","64113","Sunset Hill West","4","142875","POINT (-94.605737 39.025841)","39.025841","-94.605737"
"2012059076","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-07T00:00:00.000","64138","Loma Vista","5","69148","POINT (-94.499884 38.958737)","38.958737","-94.499884"
"2012070573","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","Y","2012-06-15T00:00:00.000","64119","Maple Park West","1","82008","POINT (-94.505415 39.18445)","39.18445","-94.505415"
"2012070698","WEB","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-31T00:00:00.000","64132","Self Help Neighborhood Council","5","3087","POINT (-94.556528 38.998287)","38.998287","-94.556528"
"2012062445","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-17T00:00:00.000","64131","Linden Hills And Indian Heights","5","154135","POINT (-94.571188 38.947596)","38.947596","-94.571188"
"2012063329","PHONE","Public Works","Public Works-Street and Traffic-District 1","Ditch Cleaning (North from 27th Street )","RESOL","N","2012-05-15T00:00:00.000","64117","Cooley Highlands S","1","78613","POINT (-94.539371 39.15512)","39.15512","-94.539371"
"2012056168","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-03T00:00:00.000","64137","Fairlane","5","57802","POINT (-94.525592 38.945519)","38.945519","-94.525592"
"2012053013","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","Y","2012-05-15T00:00:00.000","64127","Sheffield","4","208491","POINT (-94.51839 39.100964)","39.100964","-94.51839"
"2012071060","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-30T00:00:00.000","64105","Quality Hill","4","123322","POINT (-94.58885 39.099823)","39.099823","-94.58885"
"2012072909","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-04T00:00:00.000","64130","Oak Park Southwest","3","29994","POINT (-94.55122 39.050067)","39.050067","-94.55122"
"2012056284","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-10T00:00:00.000","64123","North Indian Mound","4","42650","POINT (-94.522308 39.116678)","39.116678","-94.522308"
"2012061195","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-15T00:00:00.000","64111","Broadway Gillham","4","127897","POINT (-94.584602 39.065032)","39.065032","-94.584602"
"2012063285","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-23T00:00:00.000","64130","Oak Park Southwest","3","30029","POINT (-94.551971 39.048788)","39.048788","-94.551971"
"2012060457","PHONE","Public Works","Public Works-Street and Traffic-District 2","Bridge Repair (All Districts)","RESOL","N","2012-05-15T00:00:00.000","64136","Little Blue","5","62946","POINT (-94.41136 39.028472)","39.028472","-94.41136"
"2012059832","WEB","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-10T00:00:00.000","64123","South Indian Mound","4","222488","POINT (-94.518518 39.112302)","39.112302","-94.518518"
"2012065370","WEB","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-05-21T00:00:00.000","64161",,"1","79315","POINT (-94.493317 39.164485)","39.164485","-94.493317"
"2012059871","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-09T00:00:00.000","64126","East Blue Valley","3","7258","POINT (-94.499635 39.09263)","39.09263","-94.499635"
"2012065546","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-17T00:00:00.000","64128","Santa Fe","3","24867","POINT (-94.54515 39.07101)","39.07101","-94.54515"
"2012070069","PHONE","Public Works","Public Works-Street and Traffic-District 2","Bridge Repair (All Districts)","RESOL","N","2012-05-30T00:00:00.000","64114","Lea Manor","6","153195","POINT (-94.597626 38.941105)","38.941105","-94.597626"
"2012060451","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-05-11T00:00:00.000","64116","River View","4","85438","POINT (-94.572196 39.155956)","39.155956","-94.572196"
"2012067998","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-23T00:00:00.000","64127","Washington Wheatley","3","17366","POINT (-94.540644 39.077546)","39.077546","-94.540644"
"2012071844","PHONE","Public Works","Public Works-Street and Traffic-District 1","Ditch Cleaning (North from 27th Street )","RESOL","N","2012-06-07T00:00:00.000","64154","KCI & 2nd Creek","2","171598","POINT (-94.603359 39.276771)","39.276771","-94.603359"
"2012061703","PHONE","Public Works","Public Works-Street and Traffic-District 1","Ditch Cleaning (North from 27th Street )","RESOL","N","2012-05-15T00:00:00.000","64151","Park Plaza","2","162937","POINT (-94.648673 39.22482)","39.22482","-94.648673"
"2012073201","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","Y","2012-06-12T00:00:00.000","64132","Marlborough East","5","55478","POINT (-94.545122 38.971955)","38.971955","-94.545122"
"2012069311","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-29T00:00:00.000","64134","Crossgates","6","74468","POINT (-94.513128 38.915085)","38.915085","-94.513128"
"2012067056","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","Y","2012-06-25T00:00:00.000","64127","East Community Team North","3","11594","POINT (-94.53427 39.09255)","39.09255","-94.53427"
"2012055289","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-01T00:00:00.000","64130","Swope Parkway-Elmwood","5","33481","POINT (-94.529686 39.0331)","39.0331","-94.529686"
"2012054977","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-01T00:00:00.000","64128","Ingleside","3","220821","POINT (-94.53963 39.075086)","39.075086","-94.53963"
"2012067811","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-23T00:00:00.000","64125","Sheffield","4","221105","POINT (-94.503071 39.105356)","39.105356","-94.503071"
"2012059766","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-05-08T00:00:00.000","64137","Oakwood","5","56081","POINT (-94.545628 38.953535)","38.953535","-94.545628"
"2012064297","WEB","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-21T00:00:00.000","64111","Valentine","4","129720","POINT (-94.593059 39.063321)","39.063321","-94.593059"
"2012060854","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-15T00:00:00.000","64114","Willow Creek","6","151843","POINT (-94.595649 38.952857)","38.952857","-94.595649"
"2012060847","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-05-10T00:00:00.000","64114","Boone Hills","6","150022","POINT (-94.592954 38.966524)","38.966524","-94.592954"
"2012103077","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-01T00:00:00.000","64130","Ivanhoe Southeast","3","136573","POINT (-94.56022 39.055128)","39.055128","-94.56022"
"2012077323","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-12T00:00:00.000","64127","East Community Team North","3","18928","POINT (-94.528844 39.083854)","39.083854","-94.528844"
"2012074538","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-15T00:00:00.000","64127","Washington Wheatley","3","16334","POINT (-94.550214 39.082945)","39.082945","-94.550214"
"2012096740","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-25T00:00:00.000","64109","Linwood Homeowners-Ivanhoe","3","135206","POINT (-94.565824 39.057952)","39.057952","-94.565824"
"2012077579","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-14T00:00:00.000","64127","Lykins","3","11362","POINT (-94.539109 39.097945)","39.097945","-94.539109"
"2012095121","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-17T00:00:00.000","64108","Westside South","4","128568","POINT (-94.591904 39.074934)","39.074934","-94.591904"
"2012085445","WEB","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-06-29T00:00:00.000","64155","Shoal Creek","1","227704","POINT (-94.548495 39.281201)","39.281201","-94.548495"
"2012093535","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-07-13T00:00:00.000","64130","South Town Fork Creek","5","1082","POINT (-94.551607 39.017286)","39.017286","-94.551607"
"2012082874","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-22T00:00:00.000","64109","Ivanhoe Northeast","3","133885","POINT (-103.890579 35.797519)","35.797519","-103.890579"
"2012086463","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-07-05T00:00:00.000","64126","East Blue Valley","3","7063","POINT (-94.501602 39.094804)","39.094804","-94.501602"
"2012080914","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-20T00:00:00.000","64112","Southmoreland","4","139724","POINT (-94.583844 39.043666)","39.043666","-94.583844"
"2012074908","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-06-11T00:00:00.000","64119","Ravenwood-Somerset","1","90089","POINT (-94.513015 39.200449)","39.200449","-94.513015"
"2012079925","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-06-19T00:00:00.000","64151","Breen Hills","2","235249","POINT (-94.613764 39.207228)","39.207228","-94.613764"
"2012092660","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-11T00:00:00.000","64106","Pendleton Heights","3","39683","POINT (-94.566605 39.107477)","39.107477","-94.566605"
"2012077941","WEB","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-06-14T00:00:00.000","64158","Shoal Creek","1","98362","POINT (-94.482988 39.22839)","39.22839","-94.482988"
"2012080376","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-06-18T00:00:00.000","64138","Loma Vista","5","56388","POINT (-94.520549 38.956053)","38.956053","-94.520549"
"2012086670","WEB","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-07-05T00:00:00.000","64157","Shoal Creek","1","226983","POINT (-94.484241 39.271403)","39.271403","-94.484241"
"2012083658","WEB","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-06-26T00:00:00.000","64131","Tower Homes","6","113187","POINT (-94.583483 38.998522)","38.998522","-94.583483"
"2012092793","WEB","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-10-08T00:00:00.000","64131","Holmes Park","6","111330","POINT (-94.580022 39.002002)","39.002002","-94.580022"
"2012082977","PHONE","Public Works","Public Works-Street and Traffic-District 1","Guard Rail Repair (North of River)","RESOL","N","2012-06-26T00:00:00.000","64119","Foxwoods-Carriage Hills","1","80694","POINT (-94.52691 39.192273)","39.192273","-94.52691"
