"kivapin","countyparcelnumber","approximate","address","zipcode","notes","owner","sqft","mowablesqft","_2013maintainedby","neighborhood","addr","fraction","direction","street","street_type"
"15195","JA28420170700000000","0","3011 E 19th St
Kansas City, MO 64127-
(39.08886336500046, -94.54650148099967)","64127-",,"City-Owned","1176.31",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3011",,"E","19th","St"
"14355","JA29640080400000000","0","2143 E 24th St
Kansas City, MO 64127-
(39.08324334300045, -94.55774152799967)","64127-",,"Land Bank","8877.5550000000003",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2143",,"E","24th","St"
"126373","JA29740250400000000","0","3405 Woodland Ave
Kansas City, MO 64109-
(39.06441833700046, -94.56235480299966)","64109-",,"Land Bank","6748.22",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","3405",,,"Woodland","Ave"
"19115","JA28530150100000000","0","4719 E 24th St
Kansas City, MO 64127-
(39.08210299300049, -94.52835279799967)","64127-",,"Land Bank","6511.768",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4719",,"E","24th","St"
"47961","JA32210091600000000","0","9212 E 37th St
Kansas City, MO 64133-
(39.05554544500046, -94.47167600299969)","64133-",,"Land Bank","4567.683",,,,"9212",,"E","37th","St"
"15430","JA28420180100000000","0","1810 Agnes Ave
Kansas City, MO 64127-
(39.090265618000444, -94.54718531599968)","64127-","Square footage is increased to reflect entire block (mow/clean all the way to 18th Street, nonexistent parcel area). Replatted in 2013.","City-Owned","25893.088","35000","Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","1810",,,"Agnes","Ave"
"16314","JA28430092700000000","0","2408 Montgall Ave
Kansas City, MO 64127-
(39.082692591000466, -94.55108632999969)","64127-",,"Land Bank","3197.683",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2408",,,"Montgall","Ave"
"24391","JA28920061700000000","0","3201 Lockridge St
Kansas City, MO 64128-
(39.075723526000445, -94.54577188499968)","64128-",,"Land Bank","8368.1890000000003",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","3201",,,"Lockridge","St"
"30550","JA31340132000000000","0","4017 Cleveland Ave
Kansas City, MO 64130-
(39.05279693300048, -94.53983896799969)","64130-",,"Land Bank","16205.616",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","4017",,,"Cleveland","Ave"
"23414","JA28840091800000000","0","5620 E 33rd Ter
Kansas City, MO 64128-
(39.064407677000474, -94.51834095899966)","64128-",,"Land Bank","7595.2709999999997",,,"Dunbar Neighborhood Association","5620",,"E","33rd","Ter"
"133756","JA30110041300000000","0","3531 Brooklyn Ave
Kansas City, MO 64109-
(39.06159825700047, -94.55787536699967)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4703.1379999999999",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3531",,,"Brooklyn","Ave"
"26220","JA28940222300000000","0","3436 Monroe Ave
Kansas City, MO 64128-
(39.06271160300048, -94.54054626999965)","64128-","New as of July 2013. Reportedly sold July 2013, but deed is not recorded.","Land Bank","5358.15",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","3436",,,"Monroe","Ave"
"24806","JA28920233000000000","0","3016 Indiana Ave
Kansas City, MO 64128-
(39.070822439000494, -94.54359612399969)","64128-",,"Urban Homesteading","6470.5",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","3016",,,"Indiana","Ave"
"27346","JA29720202000000000","0","1608 E 30th St
Kansas City, MO 64109-
(39.0720779130005, -94.5638199179997)","64109-",,"Land Bank","2458.5439999999999",,,"Boston Heights and Mount Hope Neighborhood Association","1608",,"E","30th","St"
"28688","JA31320091100000000","0","3553 Montgall Ave
Kansas City, MO 64128-
(39.060898272000486, -94.55210492199967)","64128-",,"Land Bank","3097.6779999999999",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3553",,,"Montgall","Ave"
"138659","JA30640290700000000","0","5027 Euclid Ave
Kansas City, MO 64130-
(39.03499878800045, -94.56162520699968)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5264.3680000000004",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5027",,,"Euclid","Ave"
"24410","JA28920063600000000","0","2750 Indiana Ave
Kansas City, MO 64128-
(39.074992745000486, -94.54339595999966)","64128-",,"Land Bank","5028.26",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","2750",,,"Indiana","Ave"
"34856","JA31420220500000000","0","4511 Prospect Ave
Kansas City, MO 64130-
(39.044109266000476, -94.55414565999968)","64130-",,"Land Bank","4011.44",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4511",,,"Prospect","Ave"
"10066","JA28310221700000000","0","919 Cleveland Ave
Kansas City, MO 64127-
(39.10139915600047, -94.53742535099968)","64127-",,"Land Bank","3907.5920000000001",,"Twelfth Street Heritage Development Corporation","Lykins Neighborhood Association","919",,,"Cleveland","Ave"
"21324","JA28720070300000000","0","2933 Topping Ave
Kansas City, MO 64129-
(39.0712689610005, -94.51582527399967)","64129-",,"Land Bank","11271.915999999999",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","2933",,,"Topping","Ave"
"117094","JA47740062300000000","0","8008 Michigan Ave
Kansas City, MO 64132-
(38.98166245600049, -94.56581564799967)","64132-",,"Land Bank","6567.8810000000003",,"Marlborough Community Coalition","Marlborough Community Coalition","8008",,,"Michigan","Ave"
"15888","JA28420420600000000","0","3017 E 22nd St
Kansas City, MO 64127-
(39.08543331600049, -94.54668151099969)","64127-",,"Land Bank","4725.3360000000002",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3017",,"E","22nd","St"
"29561","JA31330140500000000","0","4009 Bellefontaine Ave
Kansas City, MO 64130-
(39.05301839500049, -94.54795475199967)","64130-",,"Land Bank","4474.232",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4009",,,"Bellefontaine","Ave"
"22064","JA28810390300000000","0","5637 Paloma Ave
Kansas City, MO 64128-
(39.06939285700048, -94.51642103099965)","64128-",,"Land Bank","4306.3670000000002",,"100 Men of Blue Hills",,"5637",,,"Paloma","Ave"
"148407","JA30740171600000000","0","5741 Wabash Ave
Kansas City, MO 64130-
(39.021488228000464, -94.55661515499969)","64130-",,"Land Bank","5211.49",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5741",,,"Wabash","Ave"
"18613","JA28520300800000000","0","4401 E 20th St
Kansas City, MO 64127-
(39.087243094000485, -94.5313516979997)","64127-",,"Land Bank","2919.4340000000002",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4401",,"E","20th","St"
"30924","JA31210100700000000","0","5615 E 36th Ter
Kansas City, MO 64128-
(39.058863456000495, -94.51761136299967)","64128-",,"Land Bank","5632.3069999999998",,,,"5615",,"E","36th","Ter"
"32943","JA31520091800000000","0","4428 Cypress Ave
Kansas City, MO 64130-
(39.04459250500048, -94.53222579299967)","64130-",,"Land Bank","5548.21",,"100 Men of Blue Hills","Vineyard Neighborhood Association","4428",,,"Cypress","Ave"
"138405","JA30630150200000000","0","1533 E 49th Ter
Kansas City, MO 64110-
(39.036853573000485, -94.56529213799968)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","3898.317",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","1533",,"E","49th","Ter"
"23473","JA28840180900000000","0","5614 E 34th Ter
Kansas City, MO 64128-
(39.06274831900049, -94.5181099999997)","64128-",,"Land Bank","3517.9059999999999",,,"Dunbar Neighborhood Association","5614",,"E","34th","Ter"
"19838","JA28530191800000000","0","2540 Lawn Ave
Kansas City, MO 64127-
(39.07843227100045, -94.52878626699965)","64127-",,"Land Bank","6160.2529999999997",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2540",,,"Lawn","Ave"
"126422","JA29740282000000000","0","3427 Garfield Ave
Kansas City, MO 64109-
(39.06322918900048, -94.55893541299969)","64109-",,"Land Bank","1424.268",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","3427",,,"Garfield","Ave"
"134767","JA30120091500000000","0","3630 Forest Ave
Kansas City, MO 64109-
(39.060181704000456, -94.57072620999969)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","6685.0339999999997",,,"Squier Park Neighborhood Association","3630",,,"Forest","Ave"
"149408","JA48210131601000000","0","8502 Holmes St
Kansas City, MO 64131-
(38.97306245900046, -94.58125561099968)","64131-","Wooded, extremely hilly lot. Only a small segment is facing Holmes Road. Just mow rights-of-way.","Land Bank","812971.68200000003","20000",,,"8502",,,"Holmes","St"
"14034","JA29630294000000000","0","2645 Vine St
Kansas City, MO 64108-
(39.07778913600049, -94.56400586999968)","64108-","NE corner of E. 27th St & Vine St","City-Owned","12333.37",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2645",,,"Vine","St"
"35079","JA31430142000000000","0","2908 E 50th St
Kansas City, MO 64130-
(39.03543820400046, -94.55065046799967)","64130-","Transferred to Homesteading Authority during or before July 2013.","Urban Homesteading","2750.1489999999999",,"100 Men of Blue Hills","Town Fork Creek Neighborhood Association","2908",,"E","50th","St"
"105085","JA47120071800000000","0","6015 Troost Ave
Kansas City, MO 64110-
(39.017990677000455, -94.57430296899969)","64110-","Appears to be mostly paved.","Land Bank","28219.345000000001","6000",,"49/63 Coalition","6015",,,"Troost","Ave"
"19690","JA28530231800000000","0","2534 Spruce Ave
Kansas City, MO 64127-
(39.078801806000456, -94.53295538899965)","64127-",,"Land Bank","3065.38",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2534",,,"Spruce","Ave"
"29793","JA31330100700000000","0","4011 Montgall Ave
Kansas City, MO 64130-
(39.05297812500049, -94.5525159129997)","64130-",,"Land Bank","5039.3630000000003",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4011",,,"Montgall","Ave"
"114139","JA47610261700000000","0","2030 E Gregory Blvd
Kansas City, MO 64132-
(38.998317623000446, -94.56273026099967)","64132-",,"Land Bank","6115.5709999999999",,"Marlborough Community Coalition","Tri-Blenheim Neighborhood Association","2030",,"E","Gregory","Blvd"
"23221","JA28830222500000000","0","3310 Spruce Ave
Kansas City, MO 64128-
(39.065172805000486, -94.53352627399966)","64128-",,"Land Bank","5431.8670000000002",,"Twelfth Street Heritage Development Corporation","Seven Oaks Neighborhood Association","3310",,,"Spruce","Ave"
"136086","JA30130312600000000","0","4238 Highland Ave
Kansas City, MO 64110-
(39.04897245100045, -94.56444528599968)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4673.0389999999998",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","4238",,,"Highland","Ave"
"26836","JA29710243400000000","0","3036 Olive St
Kansas City, MO 64109-
(39.07107686000046, -94.55512961199969)","64109-",,"Land Bank","10695.455",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","3036",,,"Olive","St"
"26555","JA29710040400000000","0","2711 Brooklyn Ave
Kansas City, MO 64109-
(39.07690793500046, -94.55707588999968)","64109-","Added to list based on inspection complaint, August 2013.","City-Owned","5381.2759999999998",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","2711",,,"Brooklyn","Ave"
"134183","JA30110300200000000","0","2311 E 38th St
Kansas City, MO 64109-
(39.057382944000494, -94.55623140599965)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","3885.3249999999998",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","2311",,"E","38th","St"
"34907","JA31420212200000000","0","4534 Chestnut Ave
Kansas City, MO 64130-
(39.04322214300049, -94.55196634699968)","64130-",,"Land Bank","4832.134",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4534",,,"Chestnut","Ave"
"31223",,"-1","Approx. 37th St between Kensington Ave and Cypress Ave - paper street
Kansas City, MO 64128-
(39.06740375200047, -94.53796609099965)","64128-","Kiva# is closest -  RoW site - paper street E. 37th St between Kensington Ave and Cypress Ave","City-Owned","17140",,"Twelfth Street Heritage Development Corporation","Seven Oaks Neighborhood Association","3700",,"E","37th","St"
"145588","JA30710060200000000","0","5101 Euclid Ave
Kansas City, MO 64130-
(39.0338984710005, -94.56168561199968)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5820.4920000000002",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5101",,,"Euclid","Ave"
"5107","JA28110117000000000","0","722 Cambridge Ave
Kansas City, MO 64125-
(39.10256224700049, -94.50176633199965)","64125-","Much of this parcel is wooded.","Land Bank","4477.0280000000002","1500",,"Sheffield Neighborhood Association","722",,,"Cambridge","Ave"
"145970","JA30710312400000000","0","5434 Wabash Ave
Kansas City, MO 64130-
(39.02702297400049, -94.55634629299965)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","6527.2889999999998",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5434",,,"Wabash","Ave"
"126631","JA29740172500000000","0","3324 Prospect Ave
Kansas City, MO 64128-
(39.06530190600046, -94.5530962739997)","64128-",,"Land Bank","4549.6629999999996",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","3324",,,"Prospect","Ave"
"34695","JA31420270500000000","0","4609 Agnes Ave
Kansas City, MO 64130-
(39.04211827400047, -94.55008550499969)","64130-",,"Land Bank","3796.27",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4609",,,"Agnes","Ave"
"28540","JA31320130100000000","0","3600 Bellefontaine Ave
Kansas City, MO 64128-
(39.06044227400048, -94.54763614499967)","64128-",,"Land Bank","3340.5459999999998",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3600",,,"Bellefontaine","Ave"
"18412","JA28520110300000000","0","1803 Kensington Ave
Kansas City, MO 64127-
(39.08991867500049, -94.53122496699967)","64127-","Trash reported in February 2013.","Land Bank","3504.53",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","1803",,,"Kensington","Ave"
"18771","JA28520360500000000","0","4927 E 20th St
Kansas City, MO 64127-
(39.08704399800047, -94.52479286299967)","64127-",,"Land Bank","3271.5859999999998",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4927",,"E","20th","St"
"13004","JA29610282000000000","0","1900 E 22nd St
Kansas City, MO 64127-
(39.08576850300045, -94.55933929599968)","64127-",,"Land Bank","19683.780999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","1900",,"E","22nd","St"
"34018","JA31410120900000000","0","4417 Monroe Ave
Kansas City, MO 64130-
(39.045039028000474, -94.54139549199965)","64130-",,"Land Bank","5269.616",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4417",,,"Monroe","Ave"
"15780","JA28420310900000000","0","2111 College Ave
Kansas City, MO 64127-
(39.085928399000466, -94.54451522599965)","64127-",,"Land Bank","4144.1989999999996",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2111",,,"College","Ave"
"30182","JA31330294000000000","0","4204 College Ave
Kansas City, MO 64130-
(39.04943200300045, -94.54585597799968)","64130-",,"Land Bank","4596.8530000000001",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","4204",,,"College","Ave"
"13984","JA29630284500000000","0","2604 Woodland Ave
Kansas City, MO 64108-
(39.078942751000454, -94.56168561199968)","64108-",,"City-Owned","3135.86",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2604",,,"Woodland","Ave"
"22303","JA28820072400000000","0","2718 Cypress Ave
Kansas City, MO 64128-
(39.07545229600049, -94.5305960449997)","64128-",,"Land Bank","4376.6620000000003",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2718",,,"Cypress","Ave"
"23533","JA28840200700000000","0","3421 Hardesty Ave
Kansas City, MO 64128-
(39.062538678000465, -94.52085546099966)","64128-","Old Community City Site","City-Owned","3991.63",,,"Dunbar Neighborhood Association","3421",,,"Hardesty","Ave"
"19788","JA28530293000000000","0","2614 Lister Ave
Kansas City, MO 64127-
(39.0774124940005, -94.52778544099965)","64127-",,"Land Bank","6137.9229999999998",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2614",,,"Lister","Ave"
"137180","JA30610143600000000","0","4443 Park Ave
Kansas City, MO 64130-
(39.04484952200045, -94.55763493099965)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","9014.4279999999999",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","4443",,,"Park","Ave"
"3167","JA46420182000000000","0","6938 College Ave
Kansas City, MO 64132-
(39.000072918000456, -94.54865592299967)","64132-",,"Land Bank","5593.44",,"100 Men of Blue Hills","Foxtown West Neighborhood Association","6938",,,"College","Ave"
"15991","JA28430192500000000","0","3220 E 25th St
Kansas City, MO 64127-
(39.0804777460005, -94.54470946999965)","64127-",,"Land Bank","7000.05",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3220",,"E","25th","St"
"29046","JA31320330900000000","0","3817 Prospect Ave
Kansas City, MO 64128-
(39.056861581000476, -94.55346686999968)","64128-",,"Land Bank","6409.0510000000004",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3817",,,"Prospect","Ave"
"134304","JA30110181100000000","0","3717 Olive St
Kansas City, MO 64109-
(39.058608807000496, -94.5555847179997)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4900.3630000000003",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3717",,,"Olive","St"
"16328","JA28430091200000000","0","2419 Prospect Ave
Kansas City, MO 64127-
(39.082352381000476, -94.55220264399969)","64127-",,"Land Bank","6172.4570000000003",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2419",,,"Prospect","Ave"
"135815","JA30130282300000000","0","4224 Paseo
Kansas City, MO 64110-
(39.049812198000495, -94.56787533599964)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4659.67",,"Ivanhoe Neighborhood Council (GIZ grant)","Manheim Park Neighborhood Association","4224",,,"Paseo",
"145955","JA30710320400000000","0","5409 Wabash Ave
Kansas City, MO 64130-
(39.02805814800047, -94.55621482399965)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5653.8959999999997",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5409",,,"Wabash","Ave"
"24039","JA28910200100000000","0","3615 E 29th St
Kansas City, MO 64128-
(39.07277316200049, -94.5402110819997)","64128-",,"Land Bank","3834.1280000000002",,"100 Men of Blue Hills","South Round Top Neighborhood Association","3615",,"E","29th","St"
"19899","JA28530165200000000","0","2510 Chelsea Ave
Kansas City, MO 64127-
(39.07942362200049, -94.52671591999967)","64127-",,"Land Bank","3741.7310000000002",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2510",,,"Chelsea","Ave"
"117255","JA47740242200000000","0","1942 E 82nd Ter
Kansas City, MO 64132-
(38.97771837200048, -94.5650789449997)","64132-",,"Land Bank","6663.6090000000004",,"Marlborough Community Coalition","Marlborough Community Coalition","1942",,"E","82nd","Ter"
"135093","JA30120150600000000","0","3705 Highland Ave
Kansas City, MO 64109-
(39.05895820800049, -94.5637358249997)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","6811.1440000000002",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","3705",,,"Highland","Ave"
"125269","JA29540143200000000","0","2448 Troost Ave
Kansas City, MO 64108-
(39.08182205000048, -94.57078542999966)","64108-","Irregular parcel between Harrison and Troost, north of 25th St. Partially trees, partially pavement.","City-Owned","25042","5000",,"Longfellow Renaissance Association","2448",,,"Troost","Ave"
"147485","JA30740130900000000","0","5619 Brooklyn Ave
Kansas City, MO 64130-
(39.02407853200049, -94.55995518899965)","64130-",,"Land Bank","4886.0039999999999",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5619",,,"Brooklyn","Ave"
"24869","JA28920220200000000","0","3219 E 30th St
Kansas City, MO 64128-
(39.0713826650005, -94.5449818839997)","64128-",,"Land Bank","4232.7669999999998",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","3219",,"E","30th","St"
"20148","JA28540021900000000","0","2348 Lawndale Ave
Kansas City, MO 64127-
(39.08144422400045, -94.5165359189997)","64127-",,"Land Bank","6661.2489999999998",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","2348",,,"Lawndale","Ave"
"30804","JA31340220500000000","0","4211 Monroe Ave
Kansas City, MO 64130-
(39.04913826900048, -94.54132561099965)","64130-",,"Land Bank","6045.3860000000004",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","4211",,,"Monroe","Ave"
"22214","JA28820054300000000","0","2730 Lister Ave
Kansas City, MO 64128-
(39.075182251000456, -94.52839541199967)","64128-",,"Land Bank","3641.924",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2730",,,"Lister","Ave"
"136524","JA30140161300000000","0","2514 E 41st St
Kansas City, MO 64130-
(39.051857673000484, -94.55430910899969)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","1400.3",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","2514",,"E","41st","St"
"15622","JA28420183600000000","0","2900 E 21st St
Kansas City, MO 64127-
(39.086588115000495, -94.54833968499969)","64127-",,"Land Bank","3405.395",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2900",,"E","21st","St"
"18851","JA28520392300000000","0","2224 Chelsea Ave
Kansas City, MO 64127-
(39.08434247400049, -94.52657615899966)","64127-",,"Land Bank","5984.9049999999997",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2224",,,"Chelsea","Ave"
"116580","JA47730190100000000","0","1399 E 81st St
Kansas City, MO 64131-
(38.98123488400046, -94.57185139899968)","64131-","Small triangular corner lot only.","City-Owned","2641",,"Marlborough Community Coalition","Marlborough Community Coalition","1399",,"E","81st","St"
"136554","JA30140081900000000","0","3943 Woodland Ave
Kansas City, MO 64130-
(39.05406896600044, -94.56290555399966)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","2539.2089999999998",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3943",,,"Woodland","Ave"
"21193","JA28630082700000000","0","5842 E 27th St
Kansas City, MO 64129-
(39.0759082940005, -94.51350975199966)","64129-",,"Land Bank","4833.8329999999996",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","5842",,"E","27th","St"
"25691","JA28930231600000000","0","3345 Benton Blvd
Kansas City, MO 64128-
(39.06447874200046, -94.54619590399966)","64128-",,"Land Bank","5355.3649999999998",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3345",,,"Benton","Blvd"
"2811","JA46420131500000000","0","6829 Agnes Ave
Kansas City, MO 64132-
(39.00210891900048, -94.55197582199969)","64132-",,"Land Bank","4959.5749999999998",,"100 Men of Blue Hills","Foxtown West Neighborhood Association","6829",,,"Agnes","Ave"
"22715","JA28820220100000000","0","2920 Chelsea Ave
Kansas City, MO 64128-
(39.07189196100046, -94.52762554599968)","64128-",,"Land Bank","4407.1109999999999",,"100 Men of Blue Hills","South Round Top Neighborhood Association","2920",,,"Chelsea","Ave"
"19052","JA28530042300000000","0","2310 Lister Ave
Kansas City, MO 64127-
(39.083173462000445, -94.52763620599967)","64127-",,"Land Bank","4378.5529999999999",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2310",,,"Lister","Ave"
"50020","JA32530050600000000","0","4821 Byrams Ford Rd
Kansas City, MO 64129-
(39.03606594000047, -94.4794911409997)","64129-",,"Land Bank","8793.125",,,"Eastwood Hills Community Association","4821",,,"Byrams Ford","Rd"
"145707","JA30710213000000000","0","5310 Brooklyn Ave
Kansas City, MO 64130-
(39.02988213800046, -94.55966619399965)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5004.0320000000002",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5310",,,"Brooklyn","Ave"
"15912","JA28430031800000000","0","2328 Walrond Ave
Kansas City, MO 64127-
(39.083181753000474, -94.54569608299965)","64127-",,"Land Bank","2879.377",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2328",,,"Walrond","Ave"
"21699","JA28810030100000000","0","5207 E 27th St
Kansas City, MO 64128-
(39.07612267200045, -94.5224709959997)","64128-",,"Land Bank","9963.1290000000008",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","5207",,"E","27th","St"
"18492","JA28520241900000000","0","1920 Elmwood Ave
Kansas City, MO 64127-
(39.08787201500047, -94.52926595299965)","64127-",,"Land Bank","5358.5780000000004",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","1920",,,"Elmwood","Ave"
"126265","JA29740122000000000","0","3236 Brooklyn Ave
Kansas City, MO 64109-
(39.06686177300048, -94.5576657259997)","64109-",,"Land Bank","4430.0010000000002",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","3236",,,"Brooklyn","Ave"
"25472","JA28930300600000000","0","3411 Chestnut Ave
Kansas City, MO 64128-
(39.06390904000045, -94.55078548999967)","64128-",,"Land Bank","4144.4409999999998",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3411",,,"Chestnut","Ave"
"137451","JA30610201800000000","0","4530 Park Ave
Kansas City, MO 64130-
(39.043631949000485, -94.55776639999965)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5531.7030000000004",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","4530",,,"Park","Ave"
"16965","JA28440012800000000","0","2304 Jackson Ave
Kansas City, MO 64127-
(39.0834825930005, -94.5337655249997)","64127-",,"Land Bank","5092.1959999999999",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2304",,,"Jackson","Ave"
"30701","JA31340120400000000","0","4011 Monroe Ave
Kansas City, MO 64130-
(39.05278861900047, -94.54099516099967)","64130-",,"City-Owned","6947.1",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","4011",,,"Monroe","Ave"
"148005","JA30740230900000000","0","5723 Michigan Ave
Kansas City, MO 64130-
(39.022357584000474, -94.5635451339997)","64130-",,"Land Bank","5071.5879999999997",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5723",,,"Michigan","Ave"
"26646","JA29710043300000000","0","2702 Park Ave
Kansas City, MO 64109-
(39.07695294300049, -94.55598623299966)","64109-",,"Land Bank","4906.683",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","2702",,,"Park","Ave"
"104481","JA47110185400000000","0","6002 Park Ave
Kansas City, MO 64130-
(39.01750269000047, -94.55925638799965)","64130-",,"Land Bank","5155.835",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","6002",,,"Park","Ave"
"16375","JA28430110800000000","0","2413 Chestnut Ave
Kansas City, MO 64127-
(39.08239885900048, -94.54986520399967)","64127-",,"Land Bank","4389.134",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2413",,,"Chestnut","Ave"
"2463","JA46410190200000000","0","6903 Monroe Ave
Kansas City, MO 64132-
(39.000958857000455, -94.54388512099968)","64132-",,"Land Bank","8879.1319999999996",,"100 Men of Blue Hills","Foxtown West Neighborhood Association","6903",,,"Monroe","Ave"
"17063","JA28440042400000000","0","2314 Mersington Ave
Kansas City, MO 64127-
(39.08328242800047, -94.53707594999969)","64127-",,"Land Bank","3244.4549999999999",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2314",,,"Mersington","Ave"
