"job_title","currenlty_filled","current_monthly_average","flsa","pay_range_minimum","pay_range_maximum","link_to_job_specification"
"DEVELOPMENT SPECIALIST II","8","6719.00","EX","4230.00","7534.00","Development Specialist II (https://data.kcmo.org/Human-Resources/Development-Specialist-II/jayy-eheq)"
"DEVELOPMENT SPECIALIST II","8","6719.00","EX","4230.00","7534.00","Development Specialist II (https://data.kcmo.org/Human-Resources/Development-Specialist-II/jayy-eheq)"
"DEVELOPMENT SPECIALIST III","3","8329.00","EX","4945.00","8833.00","Development Specialist III (https://data.kcmo.org/Human-Resources/Development-Specialist-III/tg8a-k3qf)"
"DEVELOPMENT SPECIALIST III","3","8329.00","EX","4945.00","8833.00","Development Specialist III (https://data.kcmo.org/Human-Resources/Development-Specialist-III/tg8a-k3qf)"
"DIRECTOR OF AVIATION","1","17017.00","EX","7567.00","22435.00","Director of Aviation (https://data.kcmo.org/Human-Resources/Director-Of-Aviation/m8m4-kxb9)"
"DIRECTOR OF AVIATION","1","17017.00","EX","7567.00","22435.00","Director of Aviation (https://data.kcmo.org/Human-Resources/Director-Of-Aviation/m8m4-kxb9)"
"DIRECTOR OF CITY DEVELOPMENT","1","13937.00","EX","7567.00","14422.00","Director of City Development (https://data.kcmo.org/d/9p2i-dcyd?category=dataset&view_name=Director-Of-City-Development)"
"DIRECTOR OF CITY DEVELOPMENT","1","13937.00","EX","7567.00","14422.00","Director of City Development (https://data.kcmo.org/d/9p2i-dcyd?category=dataset&view_name=Director-Of-City-Development)"
"DIRECTOR OF CONVENTION AND ENTERTAINMENT CENTERS","1","14422.00","EX","7567.00","14422.00","Director of Convention and Entertainment CTRS (https://data.kcmo.org/Human-Resources/Director-Of-Convention-Entertainment/3hw5-naf6)"
"DIRECTOR OF CONVENTION AND ENTERTAINMENT CENTERS","1","14422.00","EX","7567.00","14422.00","Director of Convention and Entertainment CTRS (https://data.kcmo.org/Human-Resources/Director-Of-Convention-Entertainment/3hw5-naf6)"
"DIRECTOR OF FINANCE","1","14422.00","EX","7567.00","14422.00","Director of Finance (https://data.kcmo.org/Human-Resources/Director-Of-Finance/xpjv-6smp)"
"DIRECTOR OF FINANCE","1","14422.00","EX","7567.00","14422.00","Director of Finance (https://data.kcmo.org/Human-Resources/Director-Of-Finance/xpjv-6smp)"
"DIRECTOR OF HEALTH","1","17914.00","EX","7567.00","22435.00","Director of Health (https://data.kcmo.org/Human-Resources/Director-Of-Health/x2kw-dtfi)"
"DIRECTOR OF HEALTH","1","17914.00","EX","7567.00","22435.00","Director of Health (https://data.kcmo.org/Human-Resources/Director-Of-Health/x2kw-dtfi)"
"DIRECTOR OF HUMAN RELATIONS","1","14354.00","EX","7567.00","14422.00","Director of Human Relations (https://data.kcmo.org/Human-Resources/Director-Of-Human-Relations/izxs-wisy)"
"DIRECTOR OF HUMAN RELATIONS","1","14354.00","EX","7567.00","14422.00","Director of Human Relations (https://data.kcmo.org/Human-Resources/Director-Of-Human-Relations/izxs-wisy)"
"DIRECTOR OF HUMAN RESOURCES","1","14422.00","EX","7567.00","14422.00","Director of Human Resources (https://data.kcmo.org/Human-Resources/Director-Of-Human-Resources/wrx4-3yq6)"
"DIRECTOR OF HUMAN RESOURCES","1","14422.00","EX","7567.00","14422.00","Director of Human Resources (https://data.kcmo.org/Human-Resources/Director-Of-Human-Resources/wrx4-3yq6)"
"DIRECTOR OF PARKS AND RECREATION","1","13129.00","EX","7567.00","14422.00","Director of Parks & Recreation (https://data.kcmo.org/Human-Resources/Director-Of-Parks-Recreation/dgfw-wkfe)"
"DIRECTOR OF PARKS AND RECREATION","1","13129.00","EX","7567.00","14422.00","Director of Parks & Recreation (https://data.kcmo.org/Human-Resources/Director-Of-Parks-Recreation/dgfw-wkfe)"
"DIRECTOR OF WATER SERVICES","1","15975.00","EX","12389.00","19147.00","Director of Water Services (https://data.kcmo.org/Human-Resources/Director-Of-Water-Services/cz9a-pjxv)"
"DIRECTOR OF WATER SERVICES","1","15975.00","EX","12389.00","19147.00","Director of Water Services (https://data.kcmo.org/Human-Resources/Director-Of-Water-Services/cz9a-pjxv)"
"DISPATCHER","17","3509.00","NE","2610.00","4213.00","Dispatcher (https://data.kcmo.org/Human-Resources/Dispatcher/gpf5-vfug)"
"DISPATCHER","17","3509.00","NE","2610.00","4213.00","Dispatcher (https://data.kcmo.org/Human-Resources/Dispatcher/gpf5-vfug)"
"DIVISION CHIEF","7","9191.00","NE","7692.00","9600.00","https://data.kcmo.org/Human-Resources/Division-Chief/qq28-kzad"
"DIVISION CHIEF","7","9191.00","NE","7692.00","9600.00","https://data.kcmo.org/Human-Resources/Division-Chief/qq28-kzad"
"DIVISION CHIEF-MANAGER COMMUNICATIONS","2","9123.00","NE","7692.00","9600.00","https://data.kcmo.org/Human-Resources/Division-Chief/qq28-kzad"
"DIVISION CHIEF-MANAGER COMMUNICATIONS","2","9123.00","NE","7692.00","9600.00","https://data.kcmo.org/Human-Resources/Division-Chief/qq28-kzad"
"ELECTRICAL MAINTENANCE SUPERVISOR","3","5419.00","NE","3792.00","6120.00","Electrical Maintenance Supervisor (https://data.kcmo.org/Human-Resources/Electrical-Maintenance-Supervisor/bzvv-8krg)"
"ELECTRICAL MAINTENANCE SUPERVISOR","3","5419.00","NE","3792.00","6120.00","Electrical Maintenance Supervisor (https://data.kcmo.org/Human-Resources/Electrical-Maintenance-Supervisor/bzvv-8krg)"
"ELECTRONICS TECHNICIAN","11","4249.00","NE","3161.00","5103.00","Electronics Technician (https://data.kcmo.org/Human-Resources/Electronics-Technician/qfvq-2m7m)"
"ELECTRONICS TECHNICIAN","11","4249.00","NE","3161.00","5103.00","Electronics Technician (https://data.kcmo.org/Human-Resources/Electronics-Technician/qfvq-2m7m)"
"EMERGENCY MEDICAL TECHNICIAN","47","4972.00","NE","3073.00","5042.00","Emergency Medical Technician (https://data.kcmo.org/Human-Resources/Emergency-Medical-Technician/tfsq-2x65)"
"EMERGENCY MEDICAL TECHNICIAN","47","4972.00","NE","3073.00","5042.00","Emergency Medical Technician (https://data.kcmo.org/Human-Resources/Emergency-Medical-Technician/tfsq-2x65)"
"EMERGENCY PREPAREDNESS PROGRAM MANAGER","1","7803.00","EX","4945.00","8833.00","Emergency Preparedness Program Manager (https://data.kcmo.org/Human-Resources/Emergency-Preparedness-Program-Manager/vea3-5hfx)"
"EMERGENCY PREPAREDNESS PROGRAM MANAGER","1","7803.00","EX","4945.00","8833.00","Emergency Preparedness Program Manager (https://data.kcmo.org/Human-Resources/Emergency-Preparedness-Program-Manager/vea3-5hfx)"
"EMERGENCY RESPONSE VEHICLE TECHNICIAN","10","5230.00","NE","4487.00","5958.00","Emergency Response Vehicle Technician (https://data.kcmo.org/Human-Resources/Emergency-Response-Vehicle-Technician/b7u3-5qbs)"
"EMERGENCY RESPONSE VEHICLE TECHNICIAN","10","5230.00","NE","4487.00","5958.00","Emergency Response Vehicle Technician (https://data.kcmo.org/Human-Resources/Emergency-Response-Vehicle-Technician/b7u3-5qbs)"
"ENGINEER DIVISION HEAD","12","9284.00","EX","5719.00","10262.00","Engineer Division Head (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Engineer%20Division%20Head.pdf)"
"ENGINEER DIVISION HEAD","12","9284.00","EX","5719.00","10262.00","Engineer Division Head (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Engineer%20Division%20Head.pdf)"
"ENGINEERING TECHNICIAN","42","3329.00","NE","2885.00","4656.00","Engineering Technician (https://data.kcmo.org/Human-Resources/Engineering-Technician/vdvx-x7xv)"
"ENGINEERING TECHNICIAN","42","3329.00","NE","2885.00","4656.00","Engineering Technician (https://data.kcmo.org/Human-Resources/Engineering-Technician/vdvx-x7xv)"
"ENGINEERING TECHNICIAN LEAD","54","4206.00","NE","3161.00","5103.00","Engineering Technician Lead (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Engineering%20Technician%20Lead.pdf)"
"ENGINEERING TECHNICIAN LEAD","54","4206.00","NE","3161.00","5103.00","Engineering Technician Lead (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Engineering%20Technician%20Lead.pdf)"
"ENGINEER SECTION HEAD","12","8353.00","EX","4945.00","8833.00","Engineer Section Head (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Engineer%20Section%20Head.pdf)"
"ENGINEER SECTION HEAD","12","8353.00","EX","4945.00","8833.00","Engineer Section Head (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Engineer%20Section%20Head.pdf)"
"ENVIRONMENTAL INSPECTOR","5","3940.00","NE","2487.00","4014.00","Environmental Inspector (https://data.kcmo.org/Human-Resources/Environmental-Inspector/py6d-cdey)"
"ENVIRONMENTAL INSPECTOR","5","3940.00","NE","2487.00","4014.00","Environmental Inspector (https://data.kcmo.org/Human-Resources/Environmental-Inspector/py6d-cdey)"
"ENVIRONMENTAL MANAGER","5","7273.00","EX","4945.00","8833.00","Environmental Manager (https://data.kcmo.org/Human-Resources/Environmental-Manager/78ai-kfav)"
"ENVIRONMENTAL MANAGER","5","7273.00","EX","4945.00","8833.00","Environmental Manager (https://data.kcmo.org/Human-Resources/Environmental-Manager/78ai-kfav)"
"ENVIRONMENTAL OFFICER","3","4385.00","NE","3792.00","6120.00","Environmental Officer (https://data.kcmo.org/Human-Resources/Environmental-Officer/unb5-q24c)"
"ENVIRONMENTAL OFFICER","3","4385.00","NE","3792.00","6120.00","Environmental Officer (https://data.kcmo.org/Human-Resources/Environmental-Officer/unb5-q24c)"
"EPIDEMIOLOGIST SPECIALIST","3","6186.00","EX","3957.00","6769.00","Epidemiologist Specialist (https://data.kcmo.org/Human-Resources/Epidemiologist-Specialist/iwdr-ku2h)"
"EPIDEMIOLOGIST SPECIALIST","3","6186.00","EX","3957.00","6769.00","Epidemiologist Specialist (https://data.kcmo.org/Human-Resources/Epidemiologist-Specialist/iwdr-ku2h)"
"EQUIPMENT OPERATOR","145","2920.00","NE","2487.00","4014.00","Equipment Operator (https://data.kcmo.org/Human-Resources/Equipment-Operator/c4eb-yt66)"
"EQUIPMENT OPERATOR","145","2920.00","NE","2487.00","4014.00","Equipment Operator (https://data.kcmo.org/Human-Resources/Equipment-Operator/c4eb-yt66)"
"EVENT COORDINATOR","10","3693.00","NE","3353.00","5873.00","Event Coordinator (https://data.kcmo.org/Human-Resources/Event-Coordinator/cza2-wmzw)"
"EVENT COORDINATOR","10","3693.00","NE","3353.00","5873.00","Event Coordinator (https://data.kcmo.org/Human-Resources/Event-Coordinator/cza2-wmzw)"
"EXECUTIVE SECRETARY TO CITY MANAGER","1","8552.00","EX","4945.00","8552.00",
"EXECUTIVE SECRETARY TO CITY MANAGER","1","8552.00","EX","4945.00","8552.00",
"FACILITIES ATTENDANT","2","2461.00","NE","2200.00","3273.00","Facilities Attendant (https://data.kcmo.org/Human-Resources/Facilities-Attendant/xnsd-x2cd)"
"FACILITIES ATTENDANT","2","2461.00","NE","2200.00","3273.00","Facilities Attendant (https://data.kcmo.org/Human-Resources/Facilities-Attendant/xnsd-x2cd)"
"FINANCIAL MANAGER","7","8056.00","EX","5719.00","10262.00","Financial Manager (https://data.kcmo.org/Human-Resources/Financial-Manager/x88k-qg7s)"
"FINANCIAL MANAGER","7","8056.00","EX","5719.00","10262.00","Financial Manager (https://data.kcmo.org/Human-Resources/Financial-Manager/x88k-qg7s)"
"FIRE CAPTAIN","198","7042.00","NE","6685.00","7168.00","Fire Captain (https://data.kcmo.org/Human-Resources/Fire-Captain/9er5-v9up)"
"FIRE CAPTAIN","198","7042.00","NE","6685.00","7168.00","Fire Captain (https://data.kcmo.org/Human-Resources/Fire-Captain/9er5-v9up)"
"FIRE CHIEF/DIRECTOR","1","14279.00","EX","7567.00","14422.00","Fire Chief/Director (https://data.kcmo.org/Human-Resources/Fire-Chief-Director/8eqa-zpee)"
"FIRE CHIEF/DIRECTOR","1","14279.00","EX","7567.00","14422.00","Fire Chief/Director (https://data.kcmo.org/Human-Resources/Fire-Chief-Director/8eqa-zpee)"
"FIRE EDUCATION SPECIALIST","2","6277.00","NE","5387.00","6463.00","https://data.kcmo.org/Human-Resources/Fire-Education-Specialist/ei3v-utt9"
"FIRE EDUCATION SPECIALIST","2","6277.00","NE","5387.00","6463.00","https://data.kcmo.org/Human-Resources/Fire-Education-Specialist/ei3v-utt9"
"FIREFIGHTER","679","5233.00","NE","3130.00","6463.00","Firefighter (https://data.kcmo.org/Human-Resources/Firefighter/87u5-dhss)"
"FIREFIGHTER","679","5233.00","NE","3130.00","6463.00","Firefighter (https://data.kcmo.org/Human-Resources/Firefighter/87u5-dhss)"
"FIREFIGHTER/PARAMEDIC","92","4601.00","NE","3287.00","6786.00","Firefighter/Paramedic (https://data.kcmo.org/d/evhw-pie8?category=dataset&view_name=Firefighter-Paramedic)"
"FIREFIGHTER/PARAMEDIC","92","4601.00","NE","3287.00","6786.00","Firefighter/Paramedic (https://data.kcmo.org/d/evhw-pie8?category=dataset&view_name=Firefighter-Paramedic)"
"FIRE INVESTIGATOR","4","7055.00","NE","6685.00","7168.00","Fire Investigator (https://data.kcmo.org/Human-Resources/Fire-Investigator/e9as-n8rn)"
"FIRE INVESTIGATOR","4","7055.00","NE","6685.00","7168.00","Fire Investigator (https://data.kcmo.org/Human-Resources/Fire-Investigator/e9as-n8rn)"
"FIRE PREVENTION INSPECTOR","15","6106.00","NE","3130.00","6463.00","Fire Prevention Inspector (https://data.kcmo.org/Human-Resources/Fire-Prevention-Inspector/mgs2-jy8z)"
"FIRE PREVENTION INSPECTOR","15","6106.00","NE","3130.00","6463.00","Fire Prevention Inspector (https://data.kcmo.org/Human-Resources/Fire-Prevention-Inspector/mgs2-jy8z)"
"FIRST ASSISTANT CITY PROSECUTOR","1","7928.00","EX","6195.00","11169.00","First Assistant City Prosecutor (https://data.kcmo.org/Human-Resources/First-Assistant-City-Prosecutor/h722-9zqp)"
"FIRST ASSISTANT CITY PROSECUTOR","1","7928.00","EX","6195.00","11169.00","First Assistant City Prosecutor (https://data.kcmo.org/Human-Resources/First-Assistant-City-Prosecutor/h722-9zqp)"
"FLEET ASSET SUPERINTENDENT","2","7402.00","EX","6181.00","8833.00","Fleet Asset Superintendent (https://data.kcmo.org/Human-Resources/Fleet-Asset-Superintendent/4hae-gx7w)"
"FLEET ASSET SUPERINTENDENT","2","7402.00","EX","6181.00","8833.00","Fleet Asset Superintendent (https://data.kcmo.org/Human-Resources/Fleet-Asset-Superintendent/4hae-gx7w)"
"FLEET MAINTENANCE TECHNICIAN","17","3643.00","NE","3574.00","4656.00","Fleet Maintenance Technician (https://data.kcmo.org/Human-Resources/Fleet-Maintenance-Technician/5htb-rhu6)"
"FLEET MAINTENANCE TECHNICIAN","17","3643.00","NE","3574.00","4656.00","Fleet Maintenance Technician (https://data.kcmo.org/Human-Resources/Fleet-Maintenance-Technician/5htb-rhu6)"
"FLEET OPERATIONS MANAGER","2","6051.00","EX","4977.00","6769.00","Fleet Operations Manager (https://data.kcmo.org/Human-Resources/Fleet-Operations-Manager/6f9x-p2sq)"
"FLEET OPERATIONS MANAGER","2","6051.00","EX","4977.00","6769.00","Fleet Operations Manager (https://data.kcmo.org/Human-Resources/Fleet-Operations-Manager/6f9x-p2sq)"
"FLEET SUPERVISOR","8","5027.00","NE","4740.00","6120.00","Fleet Supervisor (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Fleet%20Supervisor.pdf)"
"FLEET SUPERVISOR","8","5027.00","NE","4740.00","6120.00","Fleet Supervisor (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Fleet%20Supervisor.pdf)"
"FLORIST","2","3694.00","NE","2487.00","4014.00","Florist (https://data.kcmo.org/Human-Resources/Florist/kaku-e95v)"
"FLORIST","2","3694.00","NE","2487.00","4014.00","Florist (https://data.kcmo.org/Human-Resources/Florist/kaku-e95v)"
"FORESTER","2","4135.00","EX","3792.00","6120.00","Forester (https://data.kcmo.org/Human-Resources/Forester/x4sh-vhhp)"
"FORESTER","2","4135.00","EX","3792.00","6120.00","Forester (https://data.kcmo.org/Human-Resources/Forester/x4sh-vhhp)"
"GENERAL SUPERVISOR","49","4020.00","NE","3380.00","5103.00","General Supervisor (https://data.kcmo.org/Human-Resources/General-Supervisor/b6uf-gmsi)"
"GENERAL SUPERVISOR","49","4020.00","NE","3380.00","5103.00","General Supervisor (https://data.kcmo.org/Human-Resources/General-Supervisor/b6uf-gmsi)"
"GRADUATE ENGINEER","41","5112.00","EX","3957.00","6769.00","Graduate Engineer (https://data.kcmo.org/Human-Resources/Graduate-Engineer/7qu3-kcez)"
"GRADUATE ENGINEER","41","5112.00","EX","3957.00","6769.00","Graduate Engineer (https://data.kcmo.org/Human-Resources/Graduate-Engineer/7qu3-kcez)"
"GRAPHIC DESIGN SPECIALIST","3","4612.00","NE","3792.00","6120.00","Graphic Design Specialist (https://data.kcmo.org/Human-Resources/Graphic-Design-Specialist/6vnt-pp5k)"
"GRAPHIC DESIGN SPECIALIST","3","4612.00","NE","3792.00","6120.00","Graphic Design Specialist (https://data.kcmo.org/Human-Resources/Graphic-Design-Specialist/6vnt-pp5k)"
"HAZMAT CHEMICAL ANALYST","1","9600.00","EX","7692.00","9600.00","Hazmat Chemical Analyst (https://data.kcmo.org/d/uuz8-pk2s?category=dataset&view_name=Hazardous-Material-Chemical-Analyst)"
"HAZMAT CHEMICAL ANALYST","1","9600.00","EX","7692.00","9600.00","Hazmat Chemical Analyst (https://data.kcmo.org/d/uuz8-pk2s?category=dataset&view_name=Hazardous-Material-Chemical-Analyst)"
"HISTORICAL ARCHIVIST","2","4206.00","NE","3161.00","5103.00","Historical Archivist (https://data.kcmo.org/Human-Resources/Historical-Archivist/7n3a-9ekh)"
"HISTORICAL ARCHIVIST","2","4206.00","NE","3161.00","5103.00","Historical Archivist (https://data.kcmo.org/Human-Resources/Historical-Archivist/7n3a-9ekh)"
"HOUSING REHAB SPECIALIST","6","4686.00","NE","3353.00","5412.00","Housing Rehab Specialist (https://data.kcmo.org/Human-Resources/Housing-Rehab-Specialist/szid-s34e)"
"HOUSING REHAB SPECIALIST","6","4686.00","NE","3353.00","5412.00","Housing Rehab Specialist (https://data.kcmo.org/Human-Resources/Housing-Rehab-Specialist/szid-s34e)"
"HUMAN RELATIONS MANAGER","1","5738.00","EX","4945.00","8833.00","Human Relations Manager (https://data.kcmo.org/Human-Resources/Human-Relations-Manager/f67u-psw7)"
"HUMAN RELATIONS MANAGER","1","5738.00","EX","4945.00","8833.00","Human Relations Manager (https://data.kcmo.org/Human-Resources/Human-Relations-Manager/f67u-psw7)"
"HUMAN RELATIONS SPECIALIST","0","0","NE","3353.00","5873.00","Human Relations Specialist (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Human%20Relations%20Specialist.pdf)"
"HUMAN RELATIONS SPECIALIST","0","0","NE","3353.00","5873.00","Human Relations Specialist (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Human%20Relations%20Specialist.pdf)"
"HUMAN RESOURCES MANAGER","5","9617.00","EX","6195.00","11169.00","Human Resources Manager (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Human%20Resources%20Manager.pdf)"
"HUMAN RESOURCES MANAGER","5","9617.00","EX","6195.00","11169.00","Human Resources Manager (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Human%20Resources%20Manager.pdf)"
"HUMAN RESOURCES SPECIALIST","2","3830.00","NE","3792.00","6120.00","Human Resources Specialist (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Human%20Resources%20Specialist.pdf)"
"HUMAN RESOURCES SPECIALIST","2","3830.00","NE","3792.00","6120.00","Human Resources Specialist (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Human%20Resources%20Specialist.pdf)"
"INFORMATION PROCESSOR","3","3209.00","NE","2200.00","3273.00","Information Processor (https://data.kcmo.org/Human-Resources/Information-Processor/rrck-suyr)"
"INFORMATION PROCESSOR","3","3209.00","NE","2200.00","3273.00","Information Processor (https://data.kcmo.org/Human-Resources/Information-Processor/rrck-suyr)"
"INTERNAL AUDITOR","1","6955.00","EX","4945.00","8552.00","Internal Auditor (https://data.kcmo.org/Human-Resources/Internal-Auditor/ygyx-i3nx)"
"INTERNAL AUDITOR","1","6955.00","EX","4945.00","8552.00","Internal Auditor (https://data.kcmo.org/Human-Resources/Internal-Auditor/ygyx-i3nx)"
"IT ANALYST","8","5541.00","NE","4327.00","6830.00","IT Analyst (https://data.kcmo.org/Human-Resources/IT-Analyst/nxdh-mfrx)"
"IT ANALYST","8","5541.00","NE","4327.00","6830.00","IT Analyst (https://data.kcmo.org/Human-Resources/IT-Analyst/nxdh-mfrx)"
"IT MANAGER","1","8933.00","EX","5719.00","10262.00","IT Manager (https://data.kcmo.org/Human-Resources/IT-Manager/2qhy-w42t)"
"IT MANAGER","1","8933.00","EX","5719.00","10262.00","IT Manager (https://data.kcmo.org/Human-Resources/IT-Manager/2qhy-w42t)"
"IT SENIOR ANALYST","21","5498.00","EX","4350.00","6886.00","IT Senior Analyst (https://data.kcmo.org/Human-Resources/IT-Senior-Analyst/fsv8-nvnj)"
"IT SENIOR ANALYST","21","5498.00","EX","4350.00","6886.00","IT Senior Analyst (https://data.kcmo.org/Human-Resources/IT-Senior-Analyst/fsv8-nvnj)"
"IT SENIOR SPECIALIST","12","7863.00","EX","4945.00","8833.00","IT Senior Specialist (https://data.kcmo.org/Human-Resources/IT-Senior-Specialist/b88c-cddu)"
"IT SENIOR SPECIALIST","12","7863.00","EX","4945.00","8833.00","IT Senior Specialist (https://data.kcmo.org/Human-Resources/IT-Senior-Specialist/b88c-cddu)"
"IT SENIOR TECHNICIAN","6","5281.00","NE","3792.00","6120.00","IT Senior Technician (https://data.kcmo.org/Human-Resources/IT-Senior-Technician/czsm-nev9)"
"IT SENIOR TECHNICIAN","6","5281.00","NE","3792.00","6120.00","IT Senior Technician (https://data.kcmo.org/Human-Resources/IT-Senior-Technician/czsm-nev9)"
"IT SPECIALIST","27","6178.00","EX","4400.00","7534.00","IT Specialist (https://data.kcmo.org/Human-Resources/IT-Specialist/4chp-qzh5)"
"IT SPECIALIST","27","6178.00","EX","4400.00","7534.00","IT Specialist (https://data.kcmo.org/Human-Resources/IT-Specialist/4chp-qzh5)"
"IT SUPERVISOR","7","7754.00","EX","4945.00","8833.00","IT Supervisor (https://data.kcmo.org/Human-Resources/IT-Supervisor/2des-prf6)"
"IT SUPERVISOR","7","7754.00","EX","4945.00","8833.00","IT Supervisor (https://data.kcmo.org/Human-Resources/IT-Supervisor/2des-prf6)"
"IT TECHNICIAN","3","3888.00","NE","3353.00","5873.00","IT Technician (https://data.kcmo.org/Human-Resources/IT-Technician/rtdd-8r27)"
"IT TECHNICIAN","3","3888.00","NE","3353.00","5873.00","IT Technician (https://data.kcmo.org/Human-Resources/IT-Technician/rtdd-8r27)"
"JUDGE OF MUNICIPAL COURT","8","12476.00","EX",,"149723.00",
"JUDGE OF MUNICIPAL COURT","8","12476.00","EX",,"149723.00",
"LABOR LEADER","26","3770.00","NE","2782.00","4213.00","Labor Leader (https://data.kcmo.org/Human-Resources/Labor-Leader/dhqn-i8js)"
"LABOR LEADER","26","3770.00","NE","2782.00","4213.00","Labor Leader (https://data.kcmo.org/Human-Resources/Labor-Leader/dhqn-i8js)"
"LANDSCAPE ARCHITECT","2","4076.00","EX","3957.00","6769.00","Landscape Architect (https://data.kcmo.org/Human-Resources/Landscape-Architect/uqq5-mqr5)"
"LANDSCAPE ARCHITECT","2","4076.00","EX","3957.00","6769.00","Landscape Architect (https://data.kcmo.org/Human-Resources/Landscape-Architect/uqq5-mqr5)"
"LANDSCAPE TECHNICIAN","8","4259.00","NE","3161.00","5103.00","Landscape Technician (https://data.kcmo.org/Human-Resources/Landscape-Technician/xqam-ygst)"
"LANDSCAPE TECHNICIAN","8","4259.00","NE","3161.00","5103.00","Landscape Technician (https://data.kcmo.org/Human-Resources/Landscape-Technician/xqam-ygst)"
"LEAD PLANNER","9","6183.00","EX","4230.00","7534.00","Lead Planner (https://data.kcmo.org/Human-Resources/Lead-Planner/g74n-tagf)"
"LEAD PLANNER","9","6183.00","EX","4230.00","7534.00","Lead Planner (https://data.kcmo.org/Human-Resources/Lead-Planner/g74n-tagf)"
"LEGAL INVESTIGATOR","15","3836.00","NE","3353.00","5873.00","Legal Investigator (https://data.kcmo.org/Human-Resources/Legal-Investigator/vjw7-cs6e)"
"LEGAL INVESTIGATOR","15","3836.00","NE","3353.00","5873.00","Legal Investigator (https://data.kcmo.org/Human-Resources/Legal-Investigator/vjw7-cs6e)"
"LEGAL SECRETARY","5","3477.00","NE","3353.00","5873.00","Legal Secretary (https://data.kcmo.org/Human-Resources/Legal-Secretary/cmfm-nahx)"
"LEGAL SECRETARY","5","3477.00","NE","3353.00","5873.00","Legal Secretary (https://data.kcmo.org/Human-Resources/Legal-Secretary/cmfm-nahx)"
"LIFEGUARD","7","1950.00","NE","1950.00","2475.00","Lifeguard (https://data.kcmo.org/Human-Resources/Lifeguard/39vp-gm2k)"
"LIFEGUARD","7","1950.00","NE","1950.00","2475.00","Lifeguard (https://data.kcmo.org/Human-Resources/Lifeguard/39vp-gm2k)"
"MAINTENANCE ELECTRICIAN","29","4134.00","NE","3161.00","5103.00","Maintenance Electrician (https://data.kcmo.org/Human-Resources/Maintenance-Electrician/ecg2-e9r3)"
"MAINTENANCE ELECTRICIAN","29","4134.00","NE","3161.00","5103.00","Maintenance Electrician (https://data.kcmo.org/Human-Resources/Maintenance-Electrician/ecg2-e9r3)"
"MAINTENANCE MECHANIC","116","3771.00","NE","2885.00","4656.00","Maintenance Mechanic (https://data.kcmo.org/Human-Resources/Maintenance-Mechanic/wtqb-hbb7)"
"MAINTENANCE MECHANIC","116","3771.00","NE","2885.00","4656.00","Maintenance Mechanic (https://data.kcmo.org/Human-Resources/Maintenance-Mechanic/wtqb-hbb7)"
"MAINTENANCE REPAIRER","25","2759.00","NE","2487.00","4014.00","Maintenance Repairer (https://data.kcmo.org/Human-Resources/Maintenance-Repairer/5nr3-tm6a)"
"MAINTENANCE REPAIRER","25","2759.00","NE","2487.00","4014.00","Maintenance Repairer (https://data.kcmo.org/Human-Resources/Maintenance-Repairer/5nr3-tm6a)"
"MAINTENANCE SUPERINTENDENT","4","6158.00","EX","4230.00","7534.00","Maintenance Superintendent (https://data.kcmo.org/Human-Resources/Maintenance-Superintendent/wfiu-ryn6)"
"MAINTENANCE SUPERINTENDENT","4","6158.00","EX","4230.00","7534.00","Maintenance Superintendent (https://data.kcmo.org/Human-Resources/Maintenance-Superintendent/wfiu-ryn6)"
"MAINTENANCE SUPERVISOR","36","4733.00","NE","3792.00","6120.00","Maintenance Supervisor (https://data.kcmo.org/Human-Resources/Maintenance-Supervisor/7xnb-emkq)"
"MAINTENANCE SUPERVISOR","36","4733.00","NE","3792.00","6120.00","Maintenance Supervisor (https://data.kcmo.org/Human-Resources/Maintenance-Supervisor/7xnb-emkq)"
"MAINTENANCE WORKER","178","2778.00","NE","2487.00","4014.00","Maintenance Worker (https://data.kcmo.org/Human-Resources/Maintenance-Worker/3x76-rimx)"
"MAINTENANCE WORKER","178","2778.00","NE","2487.00","4014.00","Maintenance Worker (https://data.kcmo.org/Human-Resources/Maintenance-Worker/3x76-rimx)"
"MANAGER OF ACCOUNTS","0","0","EX","5719.00","10262.00","Manager of Accounts (https://data.kcmo.org/Human-Resources/Manager-Of-Accounts/5hcx-3qru)"
"MANAGER OF ACCOUNTS","0","0","EX","5719.00","10262.00","Manager of Accounts (https://data.kcmo.org/Human-Resources/Manager-Of-Accounts/5hcx-3qru)"
