Reported_Date,From_Date,From Time,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
08/09/2014 12:00:00 AM,08/08/2014 12:00:00 AM,23:20,,401,13A,Aggravated Assault (,331,INDIANA AV/E LINWOOD BL,KANSAS CITY,64130,PJ2610,EPD,N,4,SUS,B,M,,"INDIANA AV/E LINWOOD KANSAS CITY, BL 64130
(39.033319722, -94.544188138)",Y,175,2,7,157
01/17/2014 12:00:00 AM,01/17/2014 12:00:00 AM,22:30,,401,13A,Aggravated Assault (,331,2700  E LINWOOD BL,KANSAS CITY,64127,PJ2577,EPD,U,1,SUS,B,M,,"2700 E LINWOOD
BL KANSAS CITY 64127
(39.068023903, -94.551648729)",Y,77,3,7,36
10/12/2014 12:00:00 AM,10/12/2014 12:00:00 AM,13:29,,401,13A,Aggravated Assault (,331,3000  COLLEGE AV,KANSAS CITY,64128,PJ2499,EPD,N,1,VIC,B,M,37,"3000 COLLEGE AV
KANSAS CITY 64128
(39.071313302, -94.544666958)",Y,77,3,7,36
08/25/2014 12:00:00 AM,08/25/2014 12:00:00 AM,15:46,,401,13A,Aggravated Assault (,331,E 31 ST/MERSINGTON AV,KANSAS CITY,64130,PJ2509,EPD,U,1,ARR,W,M,50,"31 ST MERSINGTON AV
KANSAS CITY 64130
(39.033319722, -94.544188138)",N,175,2,7,157
08/15/2014 12:00:00 AM,08/15/2014 12:00:00 AM,19:23,,401,13A,Aggravated Assault (,331,4000  E 31 ST,KANSAS CITY,64130,PJ2598,EPD,U,2,VIC,,,,"4000 E 31 ST
KANSAS CITY 64130
(39.069365714, -94.536609818)",N,115,3,7,36
10/12/2014 12:00:00 AM,10/12/2014 12:00:00 AM,13:29,,401,13A,Aggravated Assault (,331,3000  COLLEGE AV,KANSAS CITY,64128,PJ2499,EPD,U,1,SUS,B,M,21,"3000 COLLEGE AV
KANSAS CITY 64128
(39.071313302, -94.544666958)",Y,77,3,7,36
10/11/2014 12:00:00 AM,10/11/2014 12:00:00 AM,18:47,,401,13A,Aggravated Assault (,331,AGNES AV/E LINWOOD BL,KANSAS CITY,64128,PJ2579,EPD,U,3,SUS,B,M,,"AGNES AV/E LINWOOD KANSAS CITY, BL 64128
(39.0673976, -94.53796609)",N,133,3,7,36
10/19/2014 12:00:00 AM,10/19/2014 12:00:00 AM,22:42,,401,13A,Aggravated Assault (,331,3200  WALROND AV,KANSAS CITY,64127,PJ2606,EPD,U,1,SUS,U,U,,"3200 WALROND AV
KANSAS CITY 64127
(39.068652155, -94.546036556)",Y,77,3,7,36
01/12/2014 12:00:00 AM,01/12/2014 12:00:00 AM,0:57,,401,13A,Aggravated Assault (,331,2800  MERSINGTON AV,KANSAS CITY,64128,PJ2383,EPD,N,1,VIC,B,F,26,"2800 MERSINGTON AV
KANSAS CITY 64128
(39.074702014, -94.537635434)",Y,115,3,7,36
06/11/2014 12:00:00 AM,06/11/2014 12:00:00 AM,2:22,,401,13A,Aggravated Assault (,331,2900  E 29 ST,KANSAS CITY,64128,PJ2432,EPD,U,3,SUS,B,M,,"2900 E 29 ST
KANSAS CITY 64128
(39.072644577, -94.549110447)",Y,77,3,7,36
03/15/2014 12:00:00 AM,03/15/2014 12:00:00 AM,1:00,,401,13A,Aggravated Assault (,331,E 31 ST/COLLEGE AV,KANSAS CITY,64128,PJ2524,EPD,N,1,VIC,B,M,18,"31 ST COLLEGE AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",Y,133,3,7,36
12/28/2014 12:00:00 AM,12/28/2014 12:00:00 AM,18:55,,401,13A,Aggravated Assault (,331,3000  PROSPECT AV,KANSAS CITY,64128,PJ2484,EPD,U,1,SUS,B,M,,"3000 PROSPECT AV
KANSAS CITY 64128
(39.071602375, -94.552766047)",N,26,3,7,36
08/09/2014 12:00:00 AM,08/08/2014 12:00:00 AM,23:20,,401,13A,Aggravated Assault (,331,INDIANA AV/E LINWOOD BL,KANSAS CITY,64130,PJ2610,EPD,N,2,SUS,B,M,,"INDIANA AV/E LINWOOD KANSAS CITY, BL 64130
(39.033319722, -94.544188138)",Y,175,2,7,157
09/15/2014 12:00:00 AM,09/15/2014 12:00:00 AM,15:09,,401,13A,Aggravated Assault (,331,E 30 ST/INDIANA AV,KANSAS CITY,64128,PJ2441,EPD,U,1,SUS,B,M,,"30 ST INDIANA AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",Y,133,3,7,36
10/11/2014 12:00:00 AM,10/11/2014 12:00:00 AM,18:47,,401,13A,Aggravated Assault (,331,AGNES AV/E LINWOOD BL,KANSAS CITY,64128,PJ2579,EPD,U,4,SUS,B,M,,"AGNES AV/E LINWOOD KANSAS CITY, BL 64128
(39.0673976, -94.53796609)",N,133,3,7,36
03/15/2014 12:00:00 AM,03/15/2014 12:00:00 AM,1:00,,401,13A,Aggravated Assault (,331,E 31 ST/COLLEGE AV,KANSAS CITY,64128,PJ2524,EPD,N,2,VIC,B,M,17,"31 ST COLLEGE AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",Y,133,3,7,36
08/11/2014 12:00:00 AM,08/11/2014 12:00:00 AM,20:50,,401,13A,Aggravated Assault (,331,E LINWOOD BL/PROSPECT AV,KANSAS CITY,64130,PJ2572,EPD,U,1,VIC,B,M,23,"E LINWOOD BL/PROSPECT KANSAS CITY, AV 64130
(39.033319722, -94.544188138)",Y,175,2,7,157
08/14/2014 12:00:00 AM,08/14/2014 12:00:00 AM,16:00,,401,13A,Aggravated Assault (,331,3000  E 31 ST,KANSAS CITY,64128,PJ2493,EPD,U,1,SUS,B,F,31,"3000 E 31 ST
KANSAS CITY 64128
(39.069725468, -94.548101912)",N,77,3,7,36
