"number","fraction","prefix","street","suffix","full_address","zip","month","day","year","res_non","type","sf_mf","dwelling_units_gained_or","permit_value","how_far_east","how_far_north","permit_number","structure_class","class_description","subdivision","project_description","county","council_district","school_district","pin","parcel","address","applicant_name","applicant_representative"
"8035",,"NE","102nd","St","8035 NE 102nd St","64157","3","20","2020","Residential","New Construction","Single Family","1","$   260,000","2793725","1132335","CPBR-2020-00566","101","New Single Family Dwelling",,"SINGLE FAMILY","Clay","1","LIBERTY","264638","CL1081600150290001","8035 NE 102nd St","IHB Homes, LLC","Rhonda Holland"
"8035",,"NE","102nd","St","8035 NE 102nd St","64157","3","25","2020","Residential","Additions, Alterations, Repairs","NA","0","$   5,000","2793725","1132335","CPPR-2020-00821","97","Existing 1 or 2 Family Residence",,"SINGLE FAMILY","Clay","1","LIBERTY","264638","CL1081600150290001","8035 NE 102nd St","ROBERTSON PLUMBING, LLC","Darin Ritter"
"8035",,"NE","102nd","St","8035 NE 102nd St","64157","8","12","2020","Residential","New Construction","Single Family","0","$   9,500","2793725","1132335","CPMR-2020-02068","101","New Single Family Dwelling",,"SINGLE FAMILY","Clay","1","LIBERTY","264638","CL1081600150290001","8035 NE 102nd St","SIMMONS MECHANICAL LLC","Michael Simmons"
"8035",,"NE","102nd","St","8035 NE 102nd St","64157","8","28","2020","Residential","New Construction","Single Family","0","$   10,200","2793725","1132335","CPER-2020-03819","101","New Single Family Dwelling",,"SINGLE FAMILY","Clay","1","LIBERTY","264638","CL1081600150290001","8035 NE 102nd St","SKINNER ELECTRIC LLC","TERRY SKINNER"
"8039",,"NE","102nd","St","8039 NE 102nd St","64157","4","13","2020","Residential","New Construction","Single Family","1","$   204,000","2793801","1132363","CPBR-2020-00689","101","New Single Family Dwelling",,"Master plan single family","Clay","1","LIBERTY","264639","CL1081600150300001","8039 NE 102nd St","PATRIOT HOMES, INC.","BRIAN TEBBENKAMP"
"8039",,"NE","102nd","St","8039 NE 102nd St","64157","5","6","2020","Residential","New Construction","Single Family","0","$   6,000","2793801","1132363","CPPR-2020-01203","101","New Single Family Dwelling",,"Master plan single family","Clay","1","LIBERTY","264639","CL1081600150300001","8039 NE 102nd St","HAMPTON PLUMBING INC","Larry Hampton"
"8039",,"NE","102nd","St","8039 NE 102nd St","64157","7","9","2020","Residential","New Construction","Single Family","0","$   9,456","2793801","1132363","CPMR-2020-01731","101","New Single Family Dwelling",,"Master plan single family","Clay","1","LIBERTY","264639","CL1081600150300001","8039 NE 102nd St","PATRIOT HOMES, INC.","BRIAN TEBBENKAMP"
"8039",,"NE","102nd","St","8039 NE 102nd St","64157","7","21","2020","Residential","New Construction","Single Family","0","$   4,300","2793801","1132363","CPER-2020-03241","101","New Single Family Dwelling",,"Master plan single family","Clay","1","LIBERTY","264639","CL1081600150300001","8039 NE 102nd St","PALMER ELECTRIC COMPANY",
"8042",,"NE","102nd","St","8042 NE 102nd St","64157","8","25","2020","Residential","New Construction","Single Family","1","$   290,000","2793769","1132559","CPBR-2020-01833","101","New Single Family Dwelling",,"SINGLE FAMILY","Clay","1","LIBERTY","264662","CL1081600160100001","8042 NE 102nd St","IHB Homes, LLC","Rhonda Holland"
"8042",,"NE","102nd","St","8042 NE 102nd St","64157","9","11","2020","Residential","New Construction","Single Family","0","$   5,000","2793769","1132559","CPPR-2020-02409","101","New Single Family Dwelling",,"SINGLE FAMILY","Clay","1","LIBERTY","264662","CL1081600160100001","8042 NE 102nd St","ROBERTSON PLUMBING, LLC","Darin Ritter"
"8043",,"NE","102nd","St","8043 NE 102nd St","64157","1","24","2020","Residential","New Construction","Single Family","1","$   246,840","2793877","1132397","CPBR-2020-00149","101","New Single Family Dwelling",,"new s/f","Clay","1","LIBERTY","264640","CL1081600150310001","8043 NE 102nd St","Hearthside Homes of Kansas City, Inc.","Jerry Copeland"
"8043",,"NE","102nd","St","8043 NE 102nd St","64157","2","12","2020","Residential","New Construction","Single Family","0","$   4,400","2793877","1132397","CPPR-2020-00382","101","New Single Family Dwelling",,"new s/f","Clay","1","LIBERTY","264640","CL1081600150310001","8043 NE 102nd St","Newcomer Plumbing","James Newcomer"
"8043",,"NE","102nd","St","8043 NE 102nd St","64157","4","7","2020","Residential","Additions, Alterations, Repairs","NA","0","$   4,300","2793877","1132397","CPER-2020-01477","97","Existing 1 or 2 Family Residence",,"new s/f","Clay","1","LIBERTY","264640","CL1081600150310001","8043 NE 102nd St","PALMER ELECTRIC COMPANY",
"8043",,"NE","102nd","St","8043 NE 102nd St","64157","4","10","2020","Residential","New Construction","Single Family","0","$   4,190","2793877","1132397","CPMR-2020-00808","101","New Single Family Dwelling",,"new s/f","Clay","1","LIBERTY","264640","CL1081600150310001","8043 NE 102nd St","A.F.C. HEATING AND COOLING COMPANY","PHILLIP SPELLERBERG"
"8046",,"NE","102nd","St","8046 NE 102nd St","64157","9","9","2020","Residential","New Construction","Single Family","1","$   290,000","2793828","1132596","CPBR-2020-01832","101","New Single Family Dwelling",,"SINGLE FAMILY","Clay","1","LIBERTY","264663","CL1081600160110001","8046 NE 102nd St","IHB Homes, LLC","Rhonda Holland"
"8046",,"NE","102nd","St","8046 NE 102nd St","64157","9","14","2020","Residential","New Construction","Single Family","0","$   5,000","2793828","1132596","CPPR-2020-02410","101","New Single Family Dwelling",,"SINGLE FAMILY","Clay","1","LIBERTY","264663","CL1081600160110001","8046 NE 102nd St","ROBERTSON PLUMBING, LLC","Darin Ritter"
"8047",,"NE","102nd","St","8047 NE 102nd St","64157","4","16","2020","Residential","New Construction","Single Family","1","$   230,000","2793769","1132559","CPBR-2020-00664","101","New Single Family Dwelling",,"SINGLE FAMILY","Clay","1","LIBERTY","264662","CL1081600150320001","8047 NE 102nd St","IHB Homes, LLC","Rhonda Holland"
"8047",,"NE","102nd","St","8047 NE 102nd St","64157","4","17","2020","Residential","New Construction","Single Family","0","$   5,000","2793769","1132559","CPPR-2020-01037","101","New Single Family Dwelling",,"SINGLE FAMILY","Clay","1","LIBERTY","264662","CL1081600160100001","8047 NE 102nd St","ROBERTSON PLUMBING, LLC","Darin Ritter"
"8047",,"NE","102nd","St","8047 NE 102nd St","64157","12","8","2020","Residential","New Construction","Single Family","0","$   5,000","2793944","1132442","CPER-2020-05727","101","New Single Family Dwelling","Benson Place Fieldstone","SINGLE FAMILY","Clay","1","LIBERTY","264641","CL1081600150320001","8047 NE 102nd St","BRYAN DOLLAR","Bryan Dollar"
"8047",,"NE","102nd","St","8047 NE 102nd St","64157","12","8","2020","Residential","New Construction","Single Family","0","$   9,500","2793944","1132442","CPMR-2020-03062","101","New Single Family Dwelling","Benson Place Fieldstone","SINGLE FAMILY","Clay","1","LIBERTY","264641","CL1081600150320001","8047 NE 102nd St","SIMMONS MECHANICAL LLC","Michael Simmons"
"8104",,"NE","102nd","St","8104 NE 102nd St","64157","10","16","2020","Residential","Additions, Alterations, Repairs","NA","0","$   62,400","2794058","1132771","CPBR-2020-02315","97","Existing 1 or 2 Family Residence","BENSON PLACE FIELDSTONE","swimming pool","Clay","1","LIBERTY","236805","CL1081600170280001","8104 NE 102nd St","Swim Things Inc.","Dallas Truex"
"6315",,"E","102nd","Ter","6315 E 102nd Ter","64134","7","10","2020","Residential","Additions, Alterations, Repairs","NA","0","$   2,500","2784726","1009540","CPER-2020-03097","97","Existing 1 or 2 Family Residence","SKYLINE HEIGHTS",,"Jackson","5","HICKMAN MILLS","58809","JA49720200100000000","6315 E 102nd Ter","MARK ONE ELECTRIC COMPANY, INC.","Rosana Privitera Biondo"
"6315",,"E","102nd","Ter","6315 E 102nd Ter","64134","7","20","2020","Residential","Additions, Alterations, Repairs","NA","0","$   700","2784726","1009540","CPER-2020-03203","97","Existing 1 or 2 Family Residence","SKYLINE HEIGHTS","S/F","Jackson","5","HICKMAN MILLS","58809","JA49720200100000000","6315 E 102nd Ter","R.W. ELECTRIC & CONSTRUCTION, INCORPORATED","Ronald Williams"
"309",,"NE","102nd","Ter","309 NE 102nd Ter","64155","10","6","2020","Residential","Additions, Alterations, Repairs","NA","0","$   902","2767017","1133436","CPER-2020-04497","97","Existing 1 or 2 Family Residence","New Mark Crossing","Existing S/F","Clay","2","NORTH KANSAS CITY","262088","CL0991300110520001","309 NE 102nd Ter","ADT LLC","WILLIAM MAGNAH"
"2815",,"NE","102nd","Ter","2815 NE 102nd Ter","64155","12","29","2020","Residential","Additions, Alterations, Repairs","NA","0","$   7,800","2776071","1133319","CPPR-2020-03468","97","Existing 1 or 2 Family Residence","STALEY GOLF COURSE","Existing Single Family","Clay","1","NORTH KANSAS CITY","241874","CL1071300050040001","2815 NE 102nd Ter","BOB HAMILTON PLUMBING, HEATING, A/C & ROOTER","JANICE PEARL"
"3013",,"NE","102nd","Ter","3013 NE 102nd Ter","64155","7","27","2020","Residential","New Construction","Single Family","1","$   411,608","2777051","1133528","CPBR-2020-01529","101","New Single Family Dwelling",,"new single family","Clay","1","NORTH KANSAS CITY","264153","CL1071300060040001","3013 NE 102nd Ter","SYLER CONSTRUCTION, INC.","Chris Barklage"
"3013",,"NE","102nd","Ter","3013 NE 102nd Ter","64155","8","19","2020","Residential","New Construction","Single Family","0","$   15,500","2777051","1133528","CPPR-2020-02185","101","New Single Family Dwelling",,"new single family","Clay","1","NORTH KANSAS CITY","264153","CL1071300060040001","3013 NE 102nd Ter","MILLER PLUMBING COMPANY INC","Margie Minnich"
"3013",,"NE","102nd","Ter","3013 NE 102nd Ter","64155","10","29","2020","Residential","New Construction","Single Family","0","$   5,100","2777051","1133528","CPMR-2020-02766","101","New Single Family Dwelling","Staley Farms","new single family","Clay","1","NORTH KANSAS CITY","264153","CL1071300060040001","3013 NE 102nd Ter","UNITED HEATING & COOLING, INC.",
"3013",,"NE","102nd","Ter","3013 NE 102nd Ter","64155","11","17","2020","Residential","New Construction","Single Family","0","$   7,400","2777051","1133528","CPER-2020-05402","101","New Single Family Dwelling","Staley Farms","new single family","Clay","1","NORTH KANSAS CITY","264153","CL1071300060040001","3013 NE 102nd Ter","JOE KILOWATT INC.","Megan Berger"
"3017",,"NE","102nd","Ter","3017 NE 102nd Ter","64155","1","2","2020","Residential","New Construction","Single Family","1","$   308,380","2777143","1133567","CPBR-2020-00011","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264152","CL1071300060050001","3017 NE 102nd Ter","NEW MARK HOMES-KC LLC","Ashley Kirby"
"3017",,"NE","102nd","Ter","3017 NE 102nd Ter","64155","1","29","2020","Residential","New Construction","Single Family","0","$   5,000","2777143","1133567","CPPR-2020-00221","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264152","CL1071300060050001","3017 NE 102nd Ter","ROBERTSON PLUMBING, LLC","Darin Ritter"
"3017",,"NE","102nd","Ter","3017 NE 102nd Ter","64155","2","17","2020","Residential","New Construction","Single Family","0","$   7,165","2777143","1133567","CPMR-2020-00360","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264152","CL1071300060050001","3017 NE 102nd Ter","MIKE BRYANT HEATING & COOLING, LLC",
"3017",,"NE","102nd","Ter","3017 NE 102nd Ter","64155","3","20","2020","Residential","New Construction","Single Family","0","$   5,000","2777143","1133567","CPER-2020-01238","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264152","CL1071300060050001","3017 NE 102nd Ter","BRYAN DOLLAR","Bryan Dollar"
"3017",,"NE","102nd","Ter","3017 NE 102nd Ter","64155","7","30","2020","Residential","Additions, Alterations, Repairs","NA","0","$   150","2777143","1133567","CPPR-2020-02021","97","Existing 1 or 2 Family Residence",,,"Clay","1","NORTH KANSAS CITY","264152","CL1071300060050001","3017 NE 102nd Ter","ROBERTSON PLUMBING, LLC","Darin Ritter"
"3021",,"NE","102nd","Ter","3021 NE 102nd Ter","64155","7","6","2020","Residential","Additions, Alterations, Repairs","NA","0","$   22,000","2777237","1133650","CPBR-2020-01327","97","Existing 1 or 2 Family Residence",,"existing single family","Clay","1","NORTH KANSAS CITY","264151","CL1071300060060001","3021 NE 102nd Ter","CASA BELLA CONSTRUCTION, INC.","Brian Colvin"
"3021",,"NE","102nd","Ter","3021 NE 102nd Ter","64155","8","18","2020","Residential","Additions, Alterations, Repairs","NA","0","$   1,500","2777237","1133650","CPER-2020-03745","97","Existing 1 or 2 Family Residence",,"existing single family","Clay","1","NORTH KANSAS CITY","264151","CL1071300060060001","3021 NE 102nd Ter","PLATINUM ELECTRIC, LLC","Brett McKown"
"3021",,"NE","102nd","Ter","3021 NE 102nd Ter","64155","8","21","2020","Residential","Additions, Alterations, Repairs","NA","0","$   1,250","2777237","1133650","CPMR-2020-02162","97","Existing 1 or 2 Family Residence",,"existing single family","Clay","1","NORTH KANSAS CITY","264151","CL1071300060060001","3021 NE 102nd Ter","APEX HEATING & AIR CONDITIONING INC","APEX HEATING & AIR CONDITIONING INC"
"3021",,"NE","102nd","Ter","3021 NE 102nd Ter","64155","8","21","2020","Residential","Additions, Alterations, Repairs","NA","0","$   1,000","2777237","1133650","CPPR-2020-02212","97","Existing 1 or 2 Family Residence",,"existing single family","Clay","1","NORTH KANSAS CITY","264151","CL1071300060060001","3021 NE 102nd Ter","ROBERTSON PLUMBING, LLC","Darin Ritter"
"3021",,"NE","102nd","Ter","3021 NE 102nd Ter","64155","10","1","2020","Residential","Additions, Alterations, Repairs","NA","0","$   150","2777237","1133650","CPPR-2020-02623","97","Existing One Or Two Family Residence","Staley Farms","existing single family","Clay","1","NORTH KANSAS CITY","264151","CL1071300060060001","3021 NE 102nd Ter","ROBERTSON PLUMBING, LLC","Darin Ritter"
"3206",,"NE","102nd","Ter","3206 NE 102nd Ter","64155","3","24","2020","Residential","New Construction","Single Family","1","$   372,119","2777452","1133960","CPBR-2020-00579","101","New Single Family Dwelling",,"single family new","Clay","1","NORTH KANSAS CITY","264131","CL1071300040520001","3206 NE 102nd Ter","SYLER CONSTRUCTION, INC.","Chris Barklage"
"3206",,"NE","102nd","Ter","3206 NE 102nd Ter","64155","4","7","2020","Residential","New Construction","Single Family","0","$   10,000","2777452","1133960","CPPR-2020-00870","101","New Single Family Dwelling",,"single family new","Clay","1","NORTH KANSAS CITY","264131","CL1071300040520001","3206 NE 102nd Ter","MILLER PLUMBING COMPANY INC","Margie Minnich"
"3206",,"NE","102nd","Ter","3206 NE 102nd Ter","64155","5","20","2020","Residential","New Construction","Single Family","0","$   5,100","2777452","1133960","CPMR-2020-01159","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264131","CL1071300040520001","3206 NE 102nd Ter","UNITED HEATING & COOLING, INC.",
"3206",,"NE","102nd","Ter","3206 NE 102nd Ter","64155","6","4","2020","Residential","New Construction","Single Family","0","$   7,500","2777452","1133960","CPER-2020-02436","101","New Single Family Dwelling",,"single family new","Clay","1","NORTH KANSAS CITY","264131","CL1071300040520001","3206 NE 102nd Ter","JOE KILOWATT INC.","Megan Berger"
"3206",,"NE","102nd","Ter","3206 NE 102nd Ter","64155","6","19","2020","Residential","New Construction","Single Family","0","$   1,000","2777452","1133960","CPMR-2020-01513","101","New Single Family Dwelling",,"single family new","Clay","1","NORTH KANSAS CITY","264131","CL1071300040520001","3206 NE 102nd Ter","CPD-Homeowner","CPD Homeowner"
"3207",,"NE","102nd","Ter","3207 NE 102nd Ter","64155","6","10","2020","Residential","New Construction","Single Family","0","$   150","2777538","1133750","CPPR-2020-01512","101","New Single Family Dwelling",,"Single Family","Clay","1","NORTH KANSAS CITY","264149","CL1071300070030001","3207 NE 102nd Ter","ROBERTSON PLUMBING, LLC","Darin Ritter"
"3210",,"NE","102nd","Ter","3210 NE 102nd Ter","64155","6","25","2020","Residential","New Construction","Single Family","0","$   13,500","2777543","1133967","CPMR-2020-01616","101","New Single Family Dwelling",,"single family new","Clay","1","NORTH KANSAS CITY","264132","CL1071300040530001","3210 NE 102nd Ter","MCDANIEL FURNACE & SHEET METAL, INC.","JEFFREY WILP"
"3210",,"NE","102nd","Ter","3210 NE 102nd Ter","64155","7","14","2020","Residential","Additions, Alterations, Repairs","NA","0","$   6,000","2777543","1133967","CPER-2020-03125","97","Existing 1 or 2 Family Residence",,"Existing Single Family","Clay","1","NORTH KANSAS CITY","264132","CL1071300040530001","3210 NE 102nd Ter","BELCHER ELECTRIC LLC","Michael Belcher"
"3210",,"NE","102nd","Ter","3210 NE 102nd Ter","64155","8","17","2020","Residential","Additions, Alterations, Repairs","NA","0","$   6,500","2777543","1133967","CPPR-2020-02171","97","Existing 1 or 2 Family Residence",,"single family new","Clay","1","NORTH KANSAS CITY","264132","CL1071300040530001","3210 NE 102nd Ter","MINDER PLUMBING, INC.",
"3210",,"NE","102nd","Ter","3210 NE 102nd Ter","64155","12","2","2020","Residential","New Construction","Single Family","0","$   200","2777543","1133967","CPPR-2020-03207","101","New Single Family Dwelling","Staley Farms","single family new","Clay","1","NORTH KANSAS CITY","264132","CL1071300040530001","3210 NE 102nd Ter","MINDER PLUMBING, INC.",
"3211",,"NE","102nd","Ter","3211 NE 102nd Ter","64155","7","29","2020","Residential","Additions, Alterations, Repairs","NA","0","$   150","2777631","1133760","CPPR-2020-01987","97","Existing 1 or 2 Family Residence",,"Single family","Clay","1","NORTH KANSAS CITY","264148","CL1071300070020001","3211 NE 102nd Ter","ROBERTSON PLUMBING, LLC","Darin Ritter"
"3304",,"NE","102nd","Ter","3304 NE 102nd Ter","64155","1","14","2020","Residential","New Construction","Single Family","0","$   5,000","2777638","1133975","CPER-2020-00167","101","New Single Family Dwelling",,"New S/F","Clay","1","NORTH KANSAS CITY","264133","CL1071300040540001","3304 NE 102nd Ter","BRYAN DOLLAR","Bryan Dollar"
"3304",,"NE","102nd","Ter","3304 NE 102nd Ter","64155","7","30","2020","Residential","New Construction","Single Family","0","$   150","2777638","1133975","CPPR-2020-02018","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264133","CL1071300040540001","3304 NE 102nd Ter","ROBERTSON PLUMBING, LLC","Darin Ritter"
"3305",,"NE","102nd","Ter","3305 NE 102nd Ter","64155","6","29","2020","Residential","New Construction","Single Family","0","$   150","2777721","1133768","CPPR-2020-01684","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264147","CL1071300070010001","3305 NE 102nd Ter","MILLER PLUMBING COMPANY INC","Margie Minnich"
"3308",,"NE","102nd","Ter","3308 NE 102nd Ter","64155","9","23","2020","Residential","New Construction","Single Family","1","$   302,940","2777730","1133980","CPBR-2020-02105","101","New Single Family Dwelling",,"New S/F per IRC 2012","Clay","1","NORTH KANSAS CITY","264134","CL1071300040550001","3308 NE 102nd Ter","SYLER CONSTRUCTION, INC.","Chris Barklage"
"3308",,"NE","102nd","Ter","3308 NE 102nd Ter","64155","11","24","2020","Residential","New Construction","Single Family","0","$   7,500","2777730","1133980","CPPR-2020-03169","101","New Single Family Dwelling","Staley Farms","New S/F per IRC 2012","Clay","1","NORTH KANSAS CITY","264134","CL1071300040550001","3308 NE 102nd Ter","MILLER PLUMBING COMPANY INC","Margie Minnich"
"3402",,"NE","102nd","Ter","3402 NE 102nd Ter","64155","1","29","2020","Residential","New Construction","Single Family","1","$   475,392","2777823","1133986","CPBR-2020-00181","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264135","CL1071400010010001","3402 NE 102nd Ter","DISTINCTIVE HOMES BY J & K PROPERTIES, INC.","JOHN MILLER"
"3402",,"NE","102nd","Ter","3402 NE 102nd Ter","64155","2","25","2020","Residential","New Construction","Single Family","0","$   6,500","2777823","1133986","CPPR-2020-00505","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264135","CL1071400010010001","3402 NE 102nd Ter","MINDER PLUMBING, INC.",
"3402",,"NE","102nd","Ter","3402 NE 102nd Ter","64155","4","14","2020","Residential","New Construction","Single Family","0","$   15,370","2777823","1133986","CPMR-2020-00842","101","New Single Family Dwelling",,"single family remodel","Clay","1","NORTH KANSAS CITY","264135","CL1071400010010001","3402 NE 102nd Ter","MCDANIEL FURNACE & SHEET METAL, INC.","JEFFREY WILP"
"3402",,"NE","102nd","Ter","3402 NE 102nd Ter","64155","5","21","2020","Residential","New Construction","Single Family","0","$   6,000","2777823","1133986","CPER-2020-02197","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264135","CL1071400010010001","3402 NE 102nd Ter","BELCHER ELECTRIC LLC","Michael Belcher"
"3402",,"NE","102nd","Ter","3402 NE 102nd Ter","64155","9","14","2020","Residential","New Construction","Single Family","0","$   150","2777823","1133986","CPPR-2020-02415","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264135","CL1071400010010001","3402 NE 102nd Ter","ACTION PLUMBING, INC.",
"3408",,"NE","102nd","Ter","3408 NE 102nd Ter","64155","3","18","2020","Residential","Additions, Alterations, Repairs","NA","0","$   18,950","2777918","1133989","CPMR-2020-00643","97","Existing 1 or 2 Family Residence",,"New Single Family","Clay","1","NORTH KANSAS CITY","264136","CL1071400010020001","3408 NE 102nd Ter","MCDANIEL FURNACE & SHEET METAL, INC.","JEFFREY WILP"
"3408",,"NE","102nd","Ter","3408 NE 102nd Ter","64155","4","4","2020","Residential","New Construction","Single Family","0","$   6,000","2777918","1133989","CPER-2020-01435","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264136","CL1071400010020001","3408 NE 102nd Ter","BELCHER ELECTRIC LLC","Michael Belcher"
"3408",,"NE","102nd","Ter","3408 NE 102nd Ter","64155","4","29","2020","Residential","New Construction","Single Family","0","$   1,000","2777918","1133989","CPER-2020-01801","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264136","CL1071400010020001","3408 NE 102nd Ter","BELCHER ELECTRIC LLC","Michael Belcher"
"3408",,"NE","102nd","Ter","3408 NE 102nd Ter","64155","9","14","2020","Residential","New Construction","Single Family","0","$   150","2777918","1133989","CPPR-2020-02416","101","New Single Family Dwelling",,"single family new","Clay","1","NORTH KANSAS CITY","264136","CL1071400010020001","3408 NE 102nd Ter","ACTION PLUMBING, INC.",
"3417",,"NE","102nd","Ter","3417 NE 102nd Ter","64155","7","30","2020","Residential","New Construction","Single Family","0","$   150","2778089","1133743","CPPR-2020-02019","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264143","CL1071400020040001","3417 NE 102nd Ter","ROBERTSON PLUMBING, LLC","Darin Ritter"
"3420",,"NE","102nd","Ter","3420 NE 102nd Ter","64155","2","27","2020","Residential","New Construction","Single Family","0","$   18,500","2778194","1133921","CPMR-2020-00484","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264139","CL1071400010050001","3420 NE 102nd Ter","BUCKNER'S HEATING & COOLING, CO.",
"3420",,"NE","102nd","Ter","3420 NE 102nd Ter","64155","3","13","2020","Residential","New Construction","Single Family","0","$   6,000","2778194","1133921","CPER-2020-01044","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264139","CL1071400010050001","3420 NE 102nd Ter","BELCHER ELECTRIC LLC","Michael Belcher"
"3428",,"NE","102nd","Ter","3428 NE 102nd Ter","64155","1","1","2020","Residential","New Construction","Single Family","0","$   12,200","2778363","1133833","CPMR-2019-03142","101","New Single Family Dwelling",,"Single family","Clay","1","NORTH KANSAS CITY","264141","CL1071400010070001","3428 NE 102nd Ter","BUCKNER'S HEATING & COOLING, CO.",
"3428",,"NE","102nd","Ter","3428 NE 102nd Ter","64155","1","19","2020","Residential","New Construction","Single Family","0","$   6,000","2778363","1133833","CPER-2019-06024","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","264141","CL1071400010070001","3428 NE 102nd Ter","BELCHER ELECTRIC LLC","Michael Belcher"
"3428",,"NE","102nd","Ter","3428 NE 102nd Ter","64155","4","14","2020","Residential","Additions, Alterations, Repairs","NA","0","$   78,600","2778363","1133833","CPBR-2020-00089","97","Existing 1 or 2 Family Residence",,"s/f pool","Clay","1","NORTH KANSAS CITY","264141","CL1071400010070001","3428 NE 102nd Ter","SWIM THINGS INC","SWIM THINGS INC"
"3504",,"NE","102nd","Ter","3504 NE 102nd Ter","64155","9","1","2020","Residential","Additions, Alterations, Repairs","NA","0","$   25,000","2778443","1133781","CPBR-2020-01827","97","Existing 1 or 2 Family Residence",,"existing single family","Clay","1","NORTH KANSAS CITY","264142","CL1071400010080001","3504 NE 102nd Ter","ASHELFORD CONSTRUCTION, LLC","DALE ASHELFORD"
"3504",,"NE","102nd","Ter","3504 NE 102nd Ter","64155","9","9","2020","Residential","Additions, Alterations, Repairs","NA","0","$   4,000","2778443","1133781","CPER-2020-04172","97","Existing 1 or 2 Family Residence",,"Existing Single Family","Clay","1","NORTH KANSAS CITY","264142","CL1071400010080001","3504 NE 102nd Ter","URBAN ELECTRICAL AND DESIGN LLC","SCOTT DECKER"
"3504",,"NE","102nd","Ter","3504 NE 102nd Ter","64155","9","14","2020","Residential","Additions, Alterations, Repairs","NA","0","$   500","2778443","1133781","CPPR-2020-02429","97","Existing 1 or 2 Family Residence",,"existing single family","Clay","1","NORTH KANSAS CITY","264142","CL1071400010080001","3504 NE 102nd Ter","HAMPTON PLUMBING INC","Larry Hampton"
"8021",,"NE","102nd","Ter","8021 NE 102nd Ter","64157","4","17","2020","Residential","New Construction","Single Family","0","$   68,250","2793266","1132635","CPBR-2020-00723","101","New Single Family Dwelling",,"s/f","Clay","1","LIBERTY","264670","CL1081500120190001","8021 NE 102nd Ter","Recreation Wholesale","Shandra Mortensen"
"8021",,"NE","102nd","Ter","8021 NE 102nd Ter","64157","4","20","2020","Residential","New Construction","Single Family","0","$   7,100","2793266","1132635","CPER-2020-01675","101","New Single Family Dwelling",,"New Single Family","Clay","1","LIBERTY","264670","CL1081500120190001","8021 NE 102nd Ter","JOE KILOWATT INC.","Megan Berger"
"8025",,"NE","102nd","Ter","8025 NE 102nd Ter","64157","1","7","2020","Residential","New Construction","Single Family","1","$   300,000","2793389","1132600","CPBR-2020-00028","101","New Single Family Dwelling",,"SINGLE FAMILY","Clay","1","LIBERTY","264671","CL1081500120180001","8025 NE 102nd Ter","IHB Homes, LLC",
"8025",,"NE","102nd","Ter","8025 NE 102nd Ter","64157","1","21","2020","Residential","Additions, Alterations, Repairs","NA","0","$   5,000","2793389","1132600","CPPR-2020-00168","97","Existing 1 or 2 Family Residence",,"SINGLE FAMILY","Clay","1","LIBERTY","264671","CL1081500120180001","8025 NE 102nd Ter","ROBERTSON PLUMBING, LLC","Darin Ritter"
"8025",,"NE","102nd","Ter","8025 NE 102nd Ter","64157","3","20","2020","Residential","Additions, Alterations, Repairs","NA","0","$   5,000","2793389","1132600","CPER-2020-01239","97","Existing 1 or 2 Family Residence",,"New Single Family","Clay","1","LIBERTY","264671","CL1081500120180001","8025 NE 102nd Ter","BRYAN DOLLAR","Bryan Dollar"
"8025",,"NE","102nd","Ter","8025 NE 102nd Ter","64157","4","30","2020","Residential","Additions, Alterations, Repairs","NA","0","$   9,900","2793389","1132600","CPMR-2020-00955","97","Existing 1 or 2 Family Residence",,"SINGLE FAMILY","Clay","1","LIBERTY","264671","CL1081500120180001","8025 NE 102nd Ter","SIMMONS MECHANICAL LLC","Michael Simmons"
"8025",,"NE","102nd","Ter","8025 NE 102nd Ter","64157","11","25","2020","Residential","New Construction","Single Family","0","$   200","2793389","1132600","CPPR-2020-03192","101","New Single Family Dwelling","Benson Place Fieldstone","SINGLE FAMILY","Clay","1","LIBERTY","264671","CL1081500120180001","8025 NE 102nd Ter","ROBERTSON PLUMBING, LLC","Darin Ritter"
