"reported_issue","current_status","open_date_time","resolved_date","issue_type","issue_sub_type","department_work_group","incident_address","latitude","longitude","lat_long","additional_questions"
"776232","resolved","2021-09-14T08:01:00.000","2021-09-15T00:00:00.000","311 Research and Investigation","Management Review","311 Research",,,,,
"983837","resolved","2022-03-30T02:54:00.000","2022-03-31T00:00:00.000","Water Service","Account or Billing Questions","Water Services Department","214 E 72nd Ter Kansas City 64114","38.99679368","-94.58629685","POINT (-94.58629685 38.99679368)",
"826667","canceled","2021-10-29T08:06:00.000","2021-11-03T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","315 E 39th St Kansas City 64110","39.05508312","-94.58157827","POINT (-94.58157827 39.05508312)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes"",""Are there structures on this lot?"":""Yes"",""If yes, does the main structure appear to be occupied?"":""No""}"
"826660","resolved","2021-10-29T08:13:00.000","2021-11-01T00:00:00.000","Trash / Recycling / Bulky Services","Missed Recycling","PW Solid Waste","5501 E 17th St Kansas City 64127","39.090173","-94.518327","POINT (-94.518327 39.090173)","{""Which Recycling Area area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)"",""What is your regular recycling day?"":""Thursday""}"
"826655","resolved","2021-10-29T07:03:00.000","2021-10-29T00:00:00.000","Solid Waste Services","Opportunity for Improvement (Bulky Items)","PW Solid Waste","448 N Colorado Ave Kansas City 64123","39.11780935","-94.51990686","POINT (-94.51990686 39.11780935)",
"826654","resolved","2021-10-29T07:56:00.000","2021-10-29T00:00:00.000","Street Cleaning / Sweeping","Spot Clean Up","WSD Stormwater Maintenance","4328 Jackson Ave Kansas City 64130","39.04674896","-94.53593105","POINT (-94.53593105 39.04674896)","{""Location"":""Mid-block"",""Materials left in the street"":""Other""}"
"826645","resolved","2021-10-29T07:51:00.000","2021-10-29T00:00:00.000","Street Maintenance","Guardrail","PW Permits","5531 Central St Kansas City 64113","39.0265946","-94.59096553","POINT (-94.59096553 39.0265946)","{""Problem"":""(select one)""}"
"922162","resolved","2022-02-03T12:36:00.000","2022-02-04T00:00:00.000","Snow","Snow Concern","PW Snow",,,,,"{""Type of Concern"":""Other Concern"",""Is there a specific location?"":""106th Askew""}"
"922144","resolved","2022-02-03T12:13:00.000","2022-02-04T00:00:00.000","Snow","Snow Concern","PW Snow",,,,,"{""Type of Concern"":""Other Concern"",""Is there a specific location?"":""1575 N Universal""}"
"922136","resolved","2022-02-03T12:25:00.000","2022-02-04T00:00:00.000","Snow","Snow Concern","PW Snow",,,,,"{""Type of Concern"":""Other Concern"",""Is there a specific location?"":""2924 Kensington Ave.  KCMO 64128""}"
"826584","resolved","2021-10-29T03:44:00.000","2021-10-29T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","809 W Gregory Blvd Kansas City 64114","38.99962643","-94.59891826","POINT (-94.59891826 38.99962643)","{""What is your regular trash day?"":""Thursday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"826592","resolved","2021-10-29T06:52:00.000","2021-12-10T00:00:00.000","Trees - City Owned","Limb Removal","Parks and Recreation - Forestry","11518 N Windsor Ave Kansas City 64157","39.30255914","-94.46486648","POINT (-94.46486648 39.30255914)",
"826571","resolved","2021-10-28T23:16:00.000","2021-10-29T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","7320 Madison Ave Kansas City 64114","38.99552431","-94.60015174","POINT (-94.60015174 38.99552431)","{""What is your regular trash day?"":""Thursday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"777355","resolved","2021-09-14T17:59:00.000","2021-09-15T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","6624 Wabash Ave Kansas City 64132","39.0057508","-94.55795699","POINT (-94.55795699 39.0057508)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"548217","resolved","2021-03-12T14:20:00.000","2021-03-15T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash/Recycling/Bulky","PW Solid Waste","11211 Greenwood Rd Kansas City 64134","38.91901765","-94.49265501","POINT (-94.49265501 38.91901765)","{""What types of items were missed?"":""Trash"",""What is your regular trash day?"":""Friday"",""Which Trash\/Recycling Area are you located in?"":""""}"
"548193","canceled","2021-03-12T13:33:00.000","2021-03-20T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","7500 Noland Rd Kansas City","38.98423624","-94.42040037","POINT (-94.42040037 38.98423624)","{""What has been dumped?"":""Trash Bags"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"548152","resolved","2021-03-12T13:38:00.000","2021-03-17T00:00:00.000","Health Code Violations","Violations of COVID-19 Guidelines","Health Environmental Services","6061 NW 64th St Kansas City","39.20979828","-94.6500107","POINT (-94.6500107 39.20979828)","{""Concern"":""Masks not worn"",""When did you observe violations?"":""02-27-2021 06:00 PM"",""Business Name"":""Sprouts""}"
"826555","resolved","2021-10-28T21:55:00.000","2021-10-29T00:00:00.000","Trash / Recycling / Bulky Services","Missed Recycling","PW Solid Waste","6419 Baltimore Ave Kansas City 64113","39.011611","-94.589356","POINT (-94.589356 39.011611)","{""Which Recycling Area area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)"",""What is your regular recycling day?"":""Thursday""}"
"826553","resolved","2021-10-28T21:47:00.000","2021-10-29T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","410 E 73rd St Kansas City 64131","38.995773","-94.584221","POINT (-94.584221 38.995773)","{""What is your regular trash day?"":""Thursday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"922103","resolved","2022-02-03T11:08:00.000","2022-02-03T00:00:00.000","Administration or Questions","Public Works","311 Research",,,,,"{""Type"":""Concern"",""Please provide the address or intersection if applicable to the report."":""3725 N College Ave""}"
"826545","resolved","2021-10-28T21:28:00.000","2021-10-29T00:00:00.000","Water Service","Hydrant Leak or Issue","Water Services Department","6800 N Line Creek Pkwy Kansas City 64151","39.21901695","-94.61820778","POINT (-94.61820778 39.21901695)","{""Issue"":""Leak at hydrant"",""Is there any type of nearby repair work?"":""No""}"
"826543","resolved","2021-10-28T21:21:00.000","2021-10-29T00:00:00.000","Trash / Recycling / Bulky Services","Missed Recycling","PW Solid Waste","6840 Oak Ter Kansas City 64113","39.0035284","-94.58353549","POINT (-94.58353549 39.0035284)","{""What is your regular recycling day?"":""Thursday"",""Which Recycling Area area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"826540","resolved","2021-10-28T21:18:00.000","2021-10-29T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","7233 Jarboe St Kansas City 64114","38.996925","-94.601708","POINT (-94.601708 38.996925)","{""What is your regular trash day?"":""Thursday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"826535","resolved","2021-10-28T20:52:00.000","2021-10-29T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","7209 Summit St Kansas City 64114","38.99767038","-94.59829297","POINT (-94.59829297 38.99767038)","{""What is your regular trash day?"":""Thursday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"826527","resolved","2021-10-28T20:31:00.000","2021-10-29T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","7232 Summit St Kansas City 64114","38.99678361","-94.59891737","POINT (-94.59891737 38.99678361)","{""What is your regular trash day?"":"""",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"826520","resolved","2021-10-28T20:26:00.000","2021-10-29T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","410 E 68th Ter Kansas City 64131","39.00557647","-94.58346875","POINT (-94.58346875 39.00557647)","{""What is your regular trash day?"":""Thursday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"655005","resolved","2021-06-09T11:19:00.000","2021-06-21T00:00:00.000","Zoning and Permits","Work without a Permit","CPD Development Services","1217 W 47th St Kansas City 64112","39.04244363","-94.60157433","POINT (-94.60157433 39.04244363)","{""Type of work being done"":""Painting and wood rot replacement""}"
"826515","resolved","2021-10-28T20:16:00.000","2021-10-29T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1200 W Gregory Blvd Kansas City 64114","39.00033827","-94.60366141","POINT (-94.60366141 39.00033827)","{""What is your regular trash day?"":""Thursday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"661103","resolved","2021-06-14T12:30:00.000","2021-06-16T00:00:00.000","Streetlights","1 light out","PW Streetlights","1708 NW 63rd Ter Kansas City 64118","39.20998554","-94.60082609","POINT (-94.60082609 39.20998554)",
"656200","resolved","2021-06-10T06:48:00.000","2021-06-10T00:00:00.000","Water Service","Low or High Pressure","Water Services Department","7 W 68th Ter Kansas City 64113","39.00456372","-94.58981556","POINT (-94.58981556 39.00456372)",
"772597","resolved","2021-09-10T10:39:00.000","2021-09-15T00:00:00.000","Water Service","Account or Billing Questions","Water Services Department","2316 E 71st Ter Kansas City 64132","38.9975048","-94.55962159","POINT (-94.55962159 38.9975048)",
"654247","resolved","2021-06-08T21:00:00.000","2021-06-21T00:00:00.000","Zoning and Permits","Work without a Permit","CPD Development Services","1514 NE 80th Ct Kansas City 64118","39.24058033","-94.56104044","POINT (-94.56104044 39.24058033)","{""Type of work being done"":""""}"
"754476","resolved","2021-08-25T10:04:00.000","2021-09-09T00:00:00.000","Water Service","Pipeline Repair Complaint","Water Services Department","7800 E 99th Ter Kansas City 64134","38.94367824","-94.49915692","POINT (-94.49915692 38.94367824)",
"756671","resolved","2021-08-26T15:38:00.000","2021-09-09T00:00:00.000","Water Service","Pipeline Repair Referral","Water Services Department","219 E 73rd Ter Kansas City 64114","38.994492","-94.58624","POINT (-94.58624 38.994492)",
"768668","resolved","2021-09-07T15:08:00.000","2021-09-09T00:00:00.000","Animals and Pets","Dead Animal On or Within the Right of Way","City Manager's Office","9014 N Agnes Ave Kansas City 64156","39.25477989","-94.54340273","POINT (-94.54340273 39.25477989)","{""Type of Animal"":""Deer"",""Location of Animal"":""Street"",""Please provide any additional information"":""""}"
"742873","resolved","2021-08-16T11:33:00.000","2021-08-30T00:00:00.000","Street Maintenance","Pothole","PW Permits","4260 NW 76th Ter Kansas City 64151","39.232874","-94.631107","POINT (-94.631107 39.232874)","{""Location"":""Street"",""Number of Potholes"":""Entire Block""}"
"765577","resolved","2021-09-03T10:03:00.000","2021-09-09T00:00:00.000","Solid Waste Services","Opportunity for Improvement (North Trash/Recycling)","PW Solid Waste","7820 NW 86th Ter Kansas City 64153","39.25097376","-94.67159919","POINT (-94.67159919 39.25097376)","{""What service were affected? (check all that apply)"":""Recycling""}"
"770560","resolved","2021-09-08T18:59:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Recycling","PW Solid Waste","908 E 31st St Kansas City 64109","39.07082361","-94.57352546","POINT (-94.57352546 39.07082361)","{""What is your regular recycling day?"":""Monday"",""Which Recycling Area area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"689527","resolved","2021-07-07T08:41:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3500 Prospect Ave Kansas City 64128","39.06243763","-94.55358365","POINT (-94.55358365 39.06243763)","{""What has been dumped?"":""Other"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
"688961","resolved","2021-07-06T16:58:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","2900 Van Brunt Blvd Kansas City 64128","39.07235258","-94.52105762","POINT (-94.52105762 39.07235258)","{""What has been dumped?"":""Bulky Items (without appointment)"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"683827","resolved","2021-07-01T01:08:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3706 Prospect Ave Kansas City 64128","39.05899568","-94.55375148","POINT (-94.55375148 39.05899568)","{""What has been dumped?"":""Other"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
"683766","resolved","2021-07-01T12:55:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3203 E 28th St Kansas City 64128","39.07428373","-94.54580977","POINT (-94.54580977 39.07428373)","{""What has been dumped?"":""Tires"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
"635718","resolved","2021-05-25T12:07:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3410 Kensington Ave Kansas City 64128","39.06325122","-94.5327706","POINT (-94.5327706 39.06325122)","{""What has been dumped?"":""Other"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"622862","resolved","2021-05-14T17:38:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3500 Leeds Trfy Kansas City 64128","39.05642077","-94.52071041","POINT (-94.52071041 39.05642077)","{""What has been dumped?"":""Other"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"760125","resolved","2021-08-30T13:33:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","2735 Topping Ave Kansas City 64129","39.07473453","-94.5152698","POINT (-94.5152698 39.07473453)","{""What has been dumped?"":""Trash Bags,Trash"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
"770480","resolved","2021-09-08T17:48:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","8804 E 49th St Kansas City 64129","39.03495","-94.480042","POINT (-94.480042 39.03495)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"768801","resolved","2021-09-07T17:04:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3530 Chelsea Ave Kansas City 64128","39.05965817","-94.52770013","POINT (-94.52770013 39.05965817)","{""What has been dumped?"":""Trash Bags"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"722563","resolved","2021-07-30T11:50:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Landlord Set Out","PW Solid Waste","347 N Oakley Ave Kansas City 64123","39.11587844","-94.51589761","POINT (-94.51589761 39.11587844)","{""What has been dumped?"":""Bulky Items,Trash,Trash Bags"",""Where are the items"":""Street"",""Did you see the dumping occuring?"":""Yes"",""Please provide any notes"":""""}"
"719581","resolved","2021-07-28T13:50:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","4315 Sunrise Dr Kansas City 64123","39.11716985","-94.53092012","POINT (-94.53092012 39.11716985)","{""What has been dumped?"":""Bulky Items (without appointment)"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
"712518","resolved","2021-07-22T14:06:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","142 N Belmont Blvd Kansas City 64123","39.11376987","-94.50959907","POINT (-94.50959907 39.11376987)","{""What has been dumped?"":""Other"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
"744246","resolved","2021-08-17T10:21:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3715 E 7th St Kansas City 64124","39.10384738","-94.53810588","POINT (-94.53810588 39.10384738)","{""What has been dumped?"":""Trash Bags"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
"740103","resolved","2021-08-13T07:52:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","4301 Independence Ave Kansas City 64124","39.10536507","-94.53134369","POINT (-94.53134369 39.10536507)","{""What has been dumped?"":""Other"",""Where are the items?"":""Other"",""Did you see the dumping occurring?"":""No""}"
"732104","resolved","2021-08-06T20:29:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","414 Hardesty Ave Kansas City 64124","39.10836138","-94.51901391","POINT (-94.51901391 39.10836138)","{""What has been dumped?"":""Bulky Items (without appointment),Other"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
"731753","resolved","2021-08-06T14:30:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Early Trash or Bulky Set Out","PW Solid Waste","610 Elmwood Ave Kansas City 64124","39.105028","-94.528113","POINT (-94.528113 39.105028)","{""Please provide any notes"":"""",""Where are the items?"":""Street"",""Did you see the dumping occur?"":""No"",""What has been dumped?"":""Bulky Items""}"
"729739","resolved","2021-08-05T10:31:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3717 E 7th St Kansas City 64124","39.1038401","-94.53801436","POINT (-94.53801436 39.1038401)","{""What has been dumped?"":""Trash Bags"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"724852","resolved","2021-08-02T10:18:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","801 Elmwood Ave Kansas City 64124","39.10261624","-94.5278506","POINT (-94.5278506 39.10261624)","{""What has been dumped?"":""Bulky Items (without appointment)"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"713171","resolved","2021-07-23T07:04:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","7905 N Forest Ave Kansas City 64118","39.23762119","-94.5647889","POINT (-94.5647889 39.23762119)","{""What has been dumped?"":""Tires"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"748729","resolved","2021-08-20T08:20:00.000","2021-08-26T00:00:00.000","Property Violations","Weeds","NHS Preservation","1150 E 65th St Kansas City 64131","39.00988353","-94.57234","POINT (-94.57234 39.00988353)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"748718","resolved","2021-08-20T08:15:00.000","2021-09-02T00:00:00.000","Property Violations","Graffiti","NHS Preservation","318 Westport Rd Kansas City 64111","39.05366315","-94.59004372","POINT (-94.59004372 39.05366315)",
"748543","resolved","2021-08-19T20:48:00.000","2021-08-26T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","2231 Van Brunt Blvd Kansas City 64127","39.08396989","-94.5206747","POINT (-94.5206747 39.08396989)","{""Did you witness this?"":""Yes""}"
"748388","resolved","2021-08-19T17:39:00.000","2021-09-07T00:00:00.000","Property Violations","Weeds","NHS Preservation","9806 N Highland Ave Kansas City 64155","39.2710312","-94.56029872","POINT (-94.56029872 39.2710312)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"717183","resolved","2021-07-27T06:40:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","7700 N Brighton Ave Kansas City 64119","39.23223004","-94.52254206","POINT (-94.52254206 39.23223004)","{""What has been dumped?"":""Other"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
"769558","resolved","2021-09-08T10:08:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1264 NW 107th Ter Kansas City 64155","39.28846074","-94.59464181","POINT (-94.59464181 39.28846074)","{""What is your regular trash day?"":""Monday"",""Which Trash Area are you located in?"":""North (North of Missouri River)""}"
"697097","resolved","2021-07-12T15:58:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","5100 NE San Rafael Dr Kansas City 64119","39.18762374","-94.48072432","POINT (-94.48072432 39.18762374)","{""What has been dumped?"":""Bulky Items (without appointment)"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
"688422","resolved","2021-07-06T13:07:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","5500 NE Soccer Dr Kansas City 64119","39.23639197","-94.51287245","POINT (-94.51287245 39.23639197)","{""What has been dumped?"":""Trash"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"922099","resolved","2022-02-03T11:59:00.000","2022-02-04T00:00:00.000","Sewer or Stormwater","Sewer Backup","WSD Stormwater Investigation","5026 E 7th St Kansas City 64124","39.10363636","-94.52195895","POINT (-94.52195895 39.10363636)","{""Do you currently have water in your basement?"":""Yes - water still in basement"",""How many inches of water are currently in your basement?"":""Less than 1"",""Have you contacted a licensed plumber?"":""No"",""If yes, please provide the plumbing company's name and contact information."":""ARDVARK RESTORATION - 816-332-9567""}"
"688411","resolved","2021-07-06T13:03:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","6400 NE Soccer Dr Kansas City 64119","39.23680626","-94.50301167","POINT (-94.50301167 39.23680626)","{""What has been dumped?"":""Yard Waste"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"696281","resolved","2021-07-12T11:29:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","110 N Askew Ave Kansas City 64123","39.11358745","-94.53885652","POINT (-94.53885652 39.11358745)","{""What has been dumped?"":""Trash,Bulky Items (without appointment)"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"770098","resolved","2021-09-08T14:26:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","1414 Independence Ave Kansas City 64106","39.107398","-94.564413","POINT (-94.564413 39.107398)","{""Approximate Number of People in Camp"":""20"",""Are there tents or temporary structures?"":""Yes"",""Additional Location Information"":""""}"
"763046","resolved","2021-09-01T13:23:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","8333 N Allenton Dr Kansas City 64151","39.24458163","-94.61234339","POINT (-94.61234339 39.24458163)","{""What has been dumped?"":""Trash"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"764131","resolved","2021-09-02T09:49:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","1414 Independence Ave Kansas City 64106","39.107369","-94.564346","POINT (-94.564346 39.107369)","{""Approximate Number of People in Camp"":""15-20"",""Are there tents or temporary structures?"":""Yes"",""Additional Location Information"":""""}"
"745045","resolved","2021-08-17T16:20:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","1411 NE Russell Rd Kansas City 64116","39.16607273","-94.56080675","POINT (-94.56080675 39.16607273)","{""What has been dumped?"":""Bulky Items (without appointment)"",""Where are the items?"":"":     1"",""Did you see the dumping occurring?"":""No""}"
"743817","resolved","2021-08-16T22:49:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","1405 NE Russell Rd Kansas City 64116","39.16614488","-94.56213626","POINT (-94.56213626 39.16614488)","{""What has been dumped?"":""Trash Bags,Trash"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"762586","resolved","2021-09-01T09:51:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","1414 Independence Ave Kansas City 64106","39.107298","-94.564282","POINT (-94.564282 39.107298)","{""Approximate Number of People in Camp"":""20-25"",""Are there tents or temporary structures?"":""Yes"",""Additional Location Information"":""""}"
"740947","resolved","2021-08-13T14:51:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3832 N Wayne Ave Kansas City 64116","39.16538046","-94.5610426","POINT (-94.5610426 39.16538046)","{""What has been dumped?"":""Other"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"727819","resolved","2021-08-04T08:17:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3816 N Wayne Ave Kansas City 64116","39.163671","-94.560924","POINT (-94.560924 39.163671)","{""Did you see the dumping occurring?"":""No"",""What has been dumped?"":""Bulky Items (without appointment)"",""Where are the items?"":""""}"
"760126","resolved","2021-08-30T13:34:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","1414 Independence Ave Kansas City 64106","39.10696327","-94.5649454","POINT (-94.5649454 39.10696327)","{""Approximate Number of People in Camp"":""15"",""Are there tents or temporary structures?"":""Yes"",""Additional Location Information"":""1414 independence""}"
"757482","resolved","2021-08-27T10:54:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","1300 Independence Ave Kansas City 64106","39.10724347","-94.56647761","POINT (-94.56647761 39.10724347)","{""Approximate Number of People in Camp"":""5"",""Are there tents or temporary structures?"":""Yes"",""Additional Location Information"":""1200 independence ave""}"
"699265","resolved","2021-07-14T07:45:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3524 N Drury Ave Kansas City 64117","39.16180767","-94.51625962","POINT (-94.51625962 39.16180767)","{""What has been dumped?"":""Bulky Items (without appointment)"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"770534","canceled","2021-09-08T18:27:00.000","2021-09-09T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4206 NW 62nd St Kansas City 64151","39.206913","-94.62854","POINT (-94.62854 39.206913)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""North (North of Missouri River)""}"
"698233","resolved","2021-07-13T11:53:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","3921 N Brighton Ave Kansas City 64117","39.16566548","-94.52110255","POINT (-94.52110255 39.16566548)","{""What has been dumped?"":""Bulky Items (without appointment)"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"692079","resolved","2021-07-08T13:16:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","4106 NE 45th Ter Kansas City 64117","39.17670175","-94.53120655","POINT (-94.53120655 39.17670175)","{""What has been dumped?"":""Bulky Items (without appointment)"",""Where are the items?"":""Street"",""Did you see the dumping occurring?"":""No""}"
"729702","resolved","2021-08-05T10:22:00.000","2021-09-09T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","1507 NW 64th Ter Kansas City 64118","39.21040592","-94.59905311","POINT (-94.59905311 39.21040592)","{""What has been dumped?"":""Other"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
"765744","resolved","2021-09-03T11:59:00.000","2021-09-09T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","1615 Independence Blvd Kansas City 64106","39.10646506","-94.56201408","POINT (-94.56201408 39.10646506)","{""Approximate Number of People in Camp"":""15"",""Are there tents or temporary structures?"":""Yes"",""Additional Location Information"":""1414 independence ave""}"
