CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2020119009,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,9,2020,RESOL,Y,10/05/2020,10,2020,33,6389 N Cosby Ave,"6389 N Cosby Ave64151
(39.209975, -94.647412)",64151,Parkdale And Walden,2,260676,39.209975,-94.647412,246,5,3,66
2020036638,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,3,2020,RESOL,N,03/13/2020,3,2020,2,9615 Raytown Rd,"9615 Raytown Rd64134
(38.947115, -94.464708)",64134,Highview Estates,5,67879,38.947115,-94.464708,8,2,7,143
2020036805,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,Y,03/19/2020,3,2020,8,4601 NE 104th Ter,"4601 NE 104th Ter64156
(39.282691, -94.525574)",64156,Shoal Creek,1,220875,39.282691,-94.525574,244,6,4,126
2020037073,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,3,2020,RESOL,Y,03/25/2020,3,2020,14,1218 W 39th St,"1218 W 39th St64111
(39.057385, -94.601084)",64111,Volker,4,130352,39.057385,-94.601084,232,4,7,50
2020037077,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,3,2020,RESOL,Y,03/25/2020,3,2020,14,1311 W 39th St,"1311 W 39th St64111
(39.056944, -94.602045)",64111,Volker,4,130506,39.056944,-94.602045,232,4,7,50
2020037080,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,3,2020,RESOL,Y,03/25/2020,3,2020,14,1413 W 39th St,"1413 W 39th St64111
(39.057, -94.603215)",64111,Volker,4,130667,39.057,-94.603215,232,4,7,50
2020037599,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,N,03/13/2020,3,2020,1,13500 NW Interurban Rd,"13500 NW Interurban Rd64163
(39.343376, -94.683422)",64163,KCI & 2nd Creek,2,171628,39.343376,-94.683422,203,5,3,133
2020037852,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,N,03/13/2020,3,2020,1,8904 NE 90th St,"8904 NE 90th St64157
(39.256503, -94.471847)",64157,Shoal Creek,1,172264,39.256503,-94.471847,244,6,4,152
2020037081,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,3,2020,RESOL,Y,04/14/2020,4,2020,34,3903 Wyoming St,"3903 Wyoming St64111
(39.056859, -94.60347)",64111,Volker,4,130459,39.056859,-94.60347,232,4,7,50
2020037084,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,3,2020,RESOL,Y,03/25/2020,3,2020,14,1624 W 39th St,"1624 W 39th St64111
(39.057589, -94.604659)",64111,Volker,4,130409,39.057589,-94.604659,232,4,7,50
2020037248,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,3,2020,RESOL,Y,03/30/2020,3,2020,19,841 W 39th St,"841 W 39th St64111
(39.056756, -94.597905)",64111,Volker,4,131266,39.056756,-94.597905,232,4,7,50
2020037419,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,Y,04/04/2020,4,2020,23,6407 NW Roanridge Rd,"6407 NW Roanridge Rd64151
(39.213199, -94.639837)",64151,Park Plaza,2,220170,39.213199,-94.639837,163,5,3,66
2020037511,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,3,2020,RESOL,Y,03/25/2020,3,2020,13,11109 Blue River Rd,"11109 Blue River Rd64131
(38.923774, -94.565465)",64131,Calico Farms,6,156184,38.923774,-94.565465,4,1,7,163
2019068587,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,4,2019,RESOL,Y,10/29/2019,10,2019,204,3001 E 80th St,"3001 E 80th St64132
(38.981316, -94.552758)",64132,Marlborough East,5,4828,38.981316,-94.552758,93,2,7,151
2019111568,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2019,RESOL,Y,10/29/2019,10,2019,141,2131 E 82nd Ter,"2131 E 82nd Ter64132
(38.977396, -94.562708)",64132,Marlborough Heights/Marlborough Pride,5,117268,38.977396,-94.562708,205,2,7,151
2019124443,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,7,2019,RESOL,Y,10/29/2019,10,2019,120,8908 Newton Ave,"8908 Newton Ave64138
(38.965634, -94.511471)",64138,Loma Vista,5,55400,38.965634,-94.511471,35,2,7,98
2020037083,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,3,2020,RESOL,Y,03/25/2020,3,2020,14,1615 W 39th St,"1615 W 39th St64111
(39.057055, -94.604587)",64111,Volker,4,130541,39.057055,-94.604587,232,4,7,50
2020002387,EMAIL,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,N,01/08/2020,1,2020,1,1010 Pennsylvania Ave,"1010 Pennsylvania Ave64105
(39.102148, -94.591364)",64105,Quality Hill,4,219851,39.102148,-94.591364,185,4,7,72
2020089705,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,08/04/2020,8,2020,35,4905 Wornall Rd,"4905 Wornall Rd64112
(39.038266, -94.591435)",64112,South Plaza,4,140036,39.038266,-94.591435,36,4,7,44
2019184232,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,10,2019,RESOL,Y,01/08/2020,1,2020,76,4201 E 63rd St,"4201 E 63rd St64132
(39.007821, -94.530853)",64132,,5,22,39.007821,-94.530853,52,2,7,151
2020038974,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,3,2020,RESOL,Y,04/09/2020,4,2020,24,1 E 53rd St,"1 E 53rd St64112
(39.030701, -94.587356)",64112,Countryside,4,143929,39.030701,-94.587356,65,4,7,44
2020077017,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,06/16/2020,6,2020,13,10300 Wornall Rd,"10300 Wornall Rd64114
(38.941105, -94.597626)",64114,Lea Manor,6,153195,38.941105,-94.597626,210,1,7,162
2020011360,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,02/12/2020,2,2020,19,8200 E 63rd Trfy,"8200 E 63rd Trfy64129
(39.011712, -94.49379)",64129,East Swope Highlands,5,52513,39.011712,-94.49379,18,2,7,155
2020011435,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,02/12/2020,2,2020,19,633 E 63rd St,"633 E 63rd St64131
(39.013197, -94.579656)",64131,Oak Meyer Gardens,6,107814,39.013197,-94.579656,132,1,7,163
2020003345,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/11/2020,2,2020,34,1815 Highland Ave,"1815 Highland Ave64108
(39.090529, -94.561828)",64108,Wendell Phillips,3,216808,39.090529,-94.561828,234,3,7,92
2020003363,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,03/04/2020,3,2020,56,5901 Troost Ave,"5901 Troost Ave64110
(39.019524, -94.573883)",64110,Eastern 49-63,5,104951,39.019524,-94.573883,1,2,7,165
2020003360,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,02/19/2020,2,2020,42,5500 Prospect Ave,"5500 Prospect Ave64130
(39.026345, -94.555547)",64130,Blue Hills,5,147688,39.026345,-94.555547,58,2,7,157
2020103841,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,7,2020,RESOL,Y,08/07/2020,8,2020,9,8596 N Lewis Ave,"8596 N Lewis Ave64157
(39.247881, -94.470421)",64157,Shoal Creek,1,246804,39.247881,-94.470421,244,6,4,152
2020104408,BOT,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,7,2020,RESOL,Y,08/07/2020,8,2020,8,2300 Kensington Ave,"2300 Kensington Ave64127
(39.083538, -94.531954)",64127,East Community Team South,3,19319,39.083538,-94.531954,107,3,7,95
2020104394,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,7,2020,RESOL,Y,08/06/2020,8,2020,7,8218 Tracy Ave,"8218 Tracy Ave64131
(38.979127, -94.574464)",64131,Marlborough Heights/Marlborough Pride,5,116734,38.979127,-94.574464,205,2,7,163
2020104392,BOT,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,7,2020,RESOL,Y,08/27/2020,8,2020,28,8401 N Oak Trfy,"8401 N Oak Trfy64155
(39.246676, -94.575393)",64155,Gashland,1,92775,39.246676,-94.575393,30,6,4,82
2020104421,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,7,2020,RESOL,Y,08/20/2020,8,2020,21,5701 Forest Ave,"5701 Forest Ave64110
(39.023379, -94.572498)",64110,Eastern 49-63,5,147228,39.023379,-94.572498,1,2,7,165
2020071095,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,5,2020,RESOL,N,06/02/2020,6,2020,12,8304 E 91st St,"8304 E 91st St64138
(38.957975, -94.492984)",64138,Fairwood And Robandee,5,68599,38.957975,-94.492984,27,2,7,98
2020089715,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,07/08/2020,7,2020,8,373 W 101st Ter,"373 W 101st Ter64114
(38.943534, -94.595137)",64114,Willow Creek,6,153730,38.943534,-94.595137,162,1,7,162
2020089717,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,08/12/2020,8,2020,43,7012 E 58th St,"7012 E 58th St64129
(39.019955, -94.502401)",64129,Brown Estates,5,54743,39.019955,-94.502401,3,2,7,155
2020089721,BOT,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,6,2020,RESOL,Y,07/17/2020,7,2020,17,1701 NE 77th Ter,"1701 NE 77th Ter64118
(39.234111, -94.557799)",64118,Ridgefield,1,94972,39.234111,-94.557799,164,6,4,154
2020089718,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,08/05/2020,8,2020,36,8302 E 106th Ter,"8302 E 106th Ter64134
(38.931132, -94.493711)",64134,Hickman Mills South,6,70895,38.931132,-94.493711,23,1,7,143
2020089730,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,07/23/2020,7,2020,23,6645 Woodson Rd,"6645 Woodson Rd64133
(39.000747, -94.444068)",64133,Little Blue,5,65161,39.000747,-94.444068,214,2,7,37
2020089737,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,08/18/2020,8,2020,49,11909 E 63rd Ter,"11909 E 63rd Ter64133
(39.006941, -94.439775)",64133,Timber Valley,5,65069,39.006941,-94.439775,145,2,7,37
2020089757,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,08/04/2020,8,2020,35,4934 Wornall Rd A-SAC,"4934 Wornall Rd
A-SAC 64112
(39.036069, -94.592999)",64112,Sunset Hill,4,142606,39.036069,-94.592999,167,4,7,44
2020089745,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,07/16/2020,7,2020,16,5100 Virginia Ave,"5100 Virginia Ave64110
(39.034215, -94.570219)",64110,Eastern 49-63,5,146327,39.034215,-94.570219,1,2,7,165
2019201272,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,12,2019,RESOL,Y,02/21/2020,2,2020,74,5705 Lee's Summit Rd,"5705 Lee's Summit Rd64136
(39.014466, -94.386375)",64136,Little Blue,5,73273,39.014466,-94.386375,214,2,7,132
2020003403,EMAIL,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,01/16/2020,1,2020,8,3600 Broadway Blvd,"3600 Broadway Blvd64111
(39.061876, -94.591659)",64111,Valentine,4,248011,39.061876,-94.591659,228,4,7,50
2020003387,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,03/31/2020,3,2020,83,6000 Forest Ave,"6000 Forest Ave64110
(39.01812, -94.573462)",64110,Eastern 49-63,5,105070,39.01812,-94.573462,1,2,7,165
2020003410,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,01/31/2020,1,2020,23,2612 E 75th St,"2612 E 75th St64132
(38.990958, -94.556549)",64132,Noble And Gregory Ridge,5,3711,38.990958,-94.556549,131,2,7,151
2020074709,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,5,2020,RESOL,Y,06/10/2020,6,2020,12,6442 McGee St,"6442 McGee St64113
(39.010299, -94.58546)",64113,Morningside,6,107078,39.010299,-94.58546,79,1,7,164
2020059121,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,4,2020,RESOL,Y,05/15/2020,5,2020,17,5906 E 103rd St,"5906 E 103rd St64134
(38.938967, -94.520637)",64134,Fairlane,5,58665,38.938967,-94.520637,108,2,7,143
2019185862,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,10,2019,RESOL,Y,01/29/2020,1,2020,92,4934 Lawn Ave,"4934 Lawn Ave64130
(39.035118, -94.531006)",64130,Mount Cleveland,3,33470,39.035118,-94.531006,206,3,7,157
2020074927,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,5,2020,RESOL,Y,07/13/2020,7,2020,45,11031 N Central St,"11031 N Central St64155
(39.294976, -94.582665)",64155,Meadowbrook Heights,2,101844,39.294976,-94.582665,104,5,4,82
2020074971,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,5,2020,RESOL,Y,07/29/2020,7,2020,60,800 W Meyer Blvd,"800 W Meyer Blvd64113
(39.012727, -94.598816)",64113,Country Club District,6,109171,39.012727,-94.598816,47,1,7,164
2020074963,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,5,2020,RESOL,Y,07/28/2020,7,2020,59,6400 Wyandotte St,"6400 Wyandotte St64113
(39.01193, -94.591087)",64113,Morningside,6,107156,39.01193,-94.591087,79,1,7,164
2020075041,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,5,2020,RESOL,Y,06/04/2020,6,2020,4,428 NW Englewood Rd,"428 NW Englewood Rd64118
(39.196298, -94.586774)",64118,Tanglewood And Regency North,2,96985,39.196298,-94.586774,225,5,4,154
2020075084,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,6,2020,RESOL,Y,06/12/2020,6,2020,11,5171 NE Chouteau Trfy,"5171 NE Chouteau Trfy64119
(39.187416, -94.544421)",64119,Sherwood Estates,1,80014,39.187416,-94.544421,221,6,4,135
2020075086,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,6,2020,RESOL,Y,06/12/2020,6,2020,11,3500 NE 49th Ter,"3500 NE 49th Ter64119
(39.184292, -94.538512)",64119,Sherwood Estates,1,80318,39.184292,-94.538512,221,6,4,135
2020075087,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,6,2020,RESOL,Y,06/12/2020,6,2020,11,4714 NE Chouteau Dr,"4714 NE Chouteau Dr64117
(39.178578, -94.539635)",64117,Sherwood Estates,1,76862,39.178578,-94.539635,221,6,4,166
2020075914,BOT,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,6,2020,RESOL,Y,06/12/2020,6,2020,10,8801 NE Parvin Rd,"8801 NE Parvin Rd64161
(39.171318, -94.472479)",64161,Minneville,1,250204,39.171318,-94.472479,94,6,4,89
2020075923,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,08/19/2020,8,2020,78,119 W Gregory Blvd,"119 W Gregory Blvd64114
(38.999221, -94.590902)",64114,Tower Homes,6,112558,38.999221,-94.590902,146,1,7,162
2020075921,BOT,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,6,2020,RESOL,Y,06/12/2020,6,2020,10,8801 NE Parvin Rd,"8801 NE Parvin Rd64161
(39.171318, -94.472479)",64161,Minneville,1,250204,39.171318,-94.472479,94,6,4,89
2020075917,BOT,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,6,2020,RESOL,Y,06/22/2020,6,2020,20,4401 Bellefontaine Ave,"4401 Bellefontaine Ave64130
(39.046059, -94.548066)",64130,Oak Park Southwest,3,34456,39.046059,-94.548066,177,3,7,157
2020075916,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,06/16/2020,6,2020,14,101 W 119th Ter,"101 W 119th Ter64145
(38.911238, -94.594055)",64145,Verona Hills,6,157393,38.911238,-94.594055,229,1,7,129
2020075922,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,06/16/2020,6,2020,14,7100 Paseo,"7100 Paseo64132
(38.998185, -94.564851)",64132,East Meyer 6,5,115239,38.998185,-94.564851,98,2,7,151
2020075926,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,06/15/2020,6,2020,13,701 E Bannister Rd,"701 E Bannister Rd64131
(38.955018, -94.581488)",64131,Linden Hills And Indian Heights,5,152102,38.955018,-94.581488,212,2,7,163
2020075935,BOT,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,6,2020,RESOL,Y,06/09/2020,6,2020,7,25 W 39th St,"25 W 39th St64111
(39.05632, -94.586998)",64111,Old Westport,4,132677,39.05632,-94.586998,42,4,7,50
2020075939,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,06/12/2020,6,2020,10,5500 Prospect Ave,"5500 Prospect Ave64130
(39.026345, -94.555547)",64130,Blue Hills,5,147688,39.026345,-94.555547,58,2,7,157
2020075944,BOT,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,6,2020,RESOL,Y,06/24/2020,6,2020,22,3447 Bales Ave,"3447 Bales Ave64128
(39.06244, -94.542536)",64128,Palestine West And Oak Park Northeast,3,26193,39.06244,-94.542536,43,3,7,36
2020075945,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,06/15/2020,6,2020,13,8640 Hillcrest Rd,"8640 Hillcrest Rd64132
(38.967928, -94.521591)",64132,Hillcrest,5,55636,38.967928,-94.521591,10,2,7,151
2020075961,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,07/02/2020,7,2020,30,5301 Jackson Ave,"5301 Jackson Ave64130
(39.029373, -94.536213)",64130,Swope Parkway-Elmwood,5,37872,39.029373,-94.536213,170,2,7,157
2020075963,BOT,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,6,2020,RESOL,Y,06/24/2020,6,2020,22,4802 Raytown Rd,"4802 Raytown Rd64133
(39.03737, -94.476004)",64133,Riss Lake,3,50001,39.03737,-94.476004,173,3,7,37
2020075959,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,06/09/2020,6,2020,7,7201 Summit St,"7201 Summit St64114
(38.997813, -94.598181)",64114,Ward Parkway,6,110682,38.997813,-94.598181,147,1,7,162
2020075951,BOT,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,6,2020,RESOL,Y,06/11/2020,6,2020,9,9812 N Farley Ave,"9812 N Farley Ave64157
(39.270917, -94.471641)",64157,Shoal Creek,1,231238,39.270917,-94.471641,244,6,4,152
2020075968,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,06/15/2020,6,2020,13,10001 E Bannister Rd,"10001 E Bannister Rd64134
(38.950349, -94.465688)",64134,Highview Estates,5,67869,38.950349,-94.465688,8,2,7,143
2020075975,BOT,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,6,2020,RESOL,Y,06/18/2020,6,2020,16,4100 Forest Ave,"4100 Forest Ave64110
(39.052371, -94.571313)",64110,Manheim Park,3,135876,39.052371,-94.571313,204,3,7,165
2020075976,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,07/24/2020,7,2020,52,7209 Bellefontaine Ave,"7209 Bellefontaine Ave64132
(38.995298, -94.550868)",64132,Noble And Gregory Ridge,5,3495,38.995298,-94.550868,131,2,7,151
2020089073,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,N,06/30/2020,6,2020,1,425 Volker Blvd,"425 Volker Blvd64110
(39.03769, -94.581084)",64110,Western 49-63,4,140363,39.03769,-94.581084,235,4,7,165
2020089105,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,07/30/2020,7,2020,31,1257 W 63rd Ter,"1257 W 63rd Ter64113
(39.013532, -94.607419)",64113,Stratford Gardens,6,108899,39.013532,-94.607419,74,1,7,164
2020089180,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,6,2020,RESOL,Y,07/02/2020,7,2020,3,306 W 7th St STE 101,"306 W 7th St64105
(39.105888, -94.586685)",64105,CBD Downtown,4,122465,39.105888,-94.586685,5,4,7,72
2020089196,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,6,2020,RESOL,Y,08/05/2020,8,2020,37,9555 N Oak Trfy,"9555 N Oak Trfy64155
(39.266923, -94.574397)",64155,Gashland,2,99952,39.266923,-94.574397,30,5,4,82
2020089432,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,07/29/2020,7,2020,30,7305 State Line Rd,"7305 State Line Rd64114
(38.996283, -94.607556)",64114,Ward Parkway,6,110470,38.996283,-94.607556,147,1,7,162
2020057756,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,4,2020,RESOL,Y,05/02/2020,5,2020,7,10304 N Tullis Dr,"10304 N Tullis Dr64157
(39.279051, -94.483074)",64157,Shoal Creek,1,255595,39.279051,-94.483074,244,6,4,152
2020089393,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,07/09/2020,7,2020,10,640 E 72nd St,"640 E 72nd St64131
(38.997486, -94.580276)",64131,Tower Homes,6,113250,38.997486,-94.580276,146,1,7,163
2020089539,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,07/08/2020,7,2020,9,7100 Troost Ave,"7100 Troost Ave64131
(38.998626, -94.575637)",64131,Tower Homes,6,112962,38.998626,-94.575637,146,1,7,163
2020089784,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,08/13/2020,8,2020,44,5408 Wyandotte St,"5408 Wyandotte St64112
(39.028796, -94.590357)",64112,Countryside,4,143893,39.028796,-94.590357,65,4,7,44
2020089822,BOT,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,6,2020,RESOL,N,07/02/2020,7,2020,2,2600 McKinley Ave,"2600 McKinley Ave64129
(39.076989, -94.482028)",64129,Western Blue Township,3,47310,39.076989,-94.482028,236,3,7,155
2020089827,BOT,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,6,2020,RESOL,Y,07/21/2020,7,2020,21,9551 N McGee St,"9551 N McGee St64155
(39.265414, -94.576396)",64155,Meadowbrook Heights,2,246058,39.265414,-94.576396,104,5,4,82
2020089832,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,08/06/2020,8,2020,37,1600 E 59th St,"1600 E 59th St64110
(39.019872, -94.566872)",64110,Blue Hills,5,147357,39.019872,-94.566872,58,2,7,165
2020089825,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,07/17/2020,7,2020,17,8101 Ward Pkwy,"8101 Ward Pkwy64114
(38.981698, -94.605883)",64114,Ward Parkway Plaza,6,120626,38.981698,-94.605883,130,1,7,162
2020089830,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,07/23/2020,7,2020,23,600 E 147th St,"600 E 147th St64145
(38.861152, -94.589626)",64145,Richards Gebaur,6,159880,38.861152,-94.589626,189,1,7,129
2020003447,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/25/2020,2,2020,48,4716 Cleveland Ave,"4716 Cleveland Ave64130
(39.040099, -94.541567)",64130,Oak Park Southeast,3,35449,39.040099,-94.541567,68,3,7,157
2019185894,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,10,2019,RESOL,Y,11/21/2019,11,2019,23,380 W 103rd St,"380 W 103rd St64114
(38.941833, -94.595909)",64114,Willow Creek,6,153737,38.941833,-94.595909,162,1,7,162
