"fiscal_year","county","region","operation_type","validated_investigation","nbr_of_completed_inv"
"2020","Travis","7-Austin","Residential Treatment Center","Not Validated","11"
"2020","Travis","7-Austin","Residential Treatment Center","Validated","1"
"2020","Tyler","5-Beaumont","General Residential Operation","Not Validated","1"
"2020","Victoria","8-San Antonio","Child Placing Agency/Branch","Not Validated","3"
"2020","Victoria","8-San Antonio","General Residential Operation","Not Validated","18"
"2020","Walker","6-Houston","General Residential Operation","Not Validated","27"
"2020","Walker","6-Houston","General Residential Operation","Validated","1"
"2020","Walker","6-Houston","Residential Treatment Center","Not Validated","3"
"2020","Washington","7-Austin","Residential Treatment Center","Not Validated","4"
"2020","Webb","11-Edinburg","Child Placing Agency/Branch","Not Validated","6"
"2020","Wichita","2-Abilene","Child Placing Agency/Branch","Not Validated","8"
"2020","Wichita","2-Abilene","Child Placing Agency/Branch","Validated","3"
"2020","Wichita","2-Abilene","General Residential Operation","Not Validated","1"
"2020","Williamson","7-Austin","Child Placing Agency/Branch","Not Validated","25"
"2020","Williamson","7-Austin","Child Placing Agency/Branch","Validated","2"
"2020","Williamson","7-Austin","General Residential Operation","Not Validated","3"
"2020","Williamson","7-Austin","Residential Treatment Center","Not Validated","6"
"2019","Angelina","5-Beaumont","Child Placing Agency/Branch","Not Validated","1"
"2019","Angelina","5-Beaumont","Residential Treatment Center","Not Validated","6"
"2019","Austin","6-Houston","Residential Treatment Center","Not Validated","33"
"2019","Austin","6-Houston","Residential Treatment Center","Validated","1"
"2019","Bandera","8-San Antonio","General Residential Operation","Not Validated","2"
"2019","Bastrop","7-Austin","General Residential Operation","Not Validated","1"
"2019","Bee","11-Edinburg","General Residential Operation","Not Validated","2"
"2019","Bell","7-Austin","Child Placing Agency/Branch","Not Validated","14"
"2019","Bell","7-Austin","Residential Treatment Center","Not Validated","6"
"2019","Bell","7-Austin","Residential Treatment Center","Validated","1"
"2019","Bexar","8-San Antonio","Child Placing Agency/Branch","Not Validated","64"
"2019","Bexar","8-San Antonio","Child Placing Agency/Branch","Validated","8"
"2019","Bexar","8-San Antonio","General Residential Operation","Not Validated","31"
"2019","Bexar","8-San Antonio","General Residential Operation","Validated","2"
"2019","Bexar","8-San Antonio","Residential Treatment Center","Not Validated","83"
"2019","Brazoria","6-Houston","Child Placing Agency/Branch","Not Validated","2"
"2019","Brazoria","6-Houston","General Residential Operation","Not Validated","2"
"2019","Brazoria","6-Houston","Residential Treatment Center","Not Validated","1"
"2019","Brazos","7-Austin","Child Placing Agency/Branch","Not Validated","3"
"2019","Brazos","7-Austin","Child Placing Agency/Branch","Validated","1"
"2019","Brazos","7-Austin","Residential Treatment Center","Not Validated","4"
"2019","Brewster","10-El Paso","Unregulated Operation","Validated","1"
"2019","Brown","2-Abilene","Child Placing Agency/Branch","Not Validated","10"
"2019","Brown","2-Abilene","General Residential Operation","Not Validated","3"
"2019","Burnet","7-Austin","Unregulated Operation","Validated","1"
"2019","Caldwell","7-Austin","Residential Treatment Center","Not Validated","1"
"2019","Cameron","11-Edinburg","Child Placing Agency/Branch","Not Validated","26"
"2019","Cameron","11-Edinburg","Child Placing Agency/Branch","Validated","1"
"2019","Cameron","11-Edinburg","General Residential Operation","Not Validated","69"
"2019","Cameron","11-Edinburg","General Residential Operation","Validated","2"
"2019","Cass","4-Tyler","General Residential Operation","Not Validated","1"
"2019","Collin","3-Arlington","Child Placing Agency/Branch","Not Validated","7"
"2019","Collin","3-Arlington","Residential Treatment Center","Not Validated","2"
"2019","Comal","8-San Antonio","Child Placing Agency/Branch","Not Validated","1"
"2019","Comal","8-San Antonio","General Residential Operation","Not Validated","5"
"2019","Comal","8-San Antonio","Residential Treatment Center","Not Validated","16"
"2019","Comal","8-San Antonio","Residential Treatment Center","Validated","1"
"2019","Comanche","2-Abilene","Child Placing Agency/Branch","Validated","1"
"2019","Dallas","3-Arlington","Child Placing Agency/Branch","Not Validated","83"
"2019","Dallas","3-Arlington","Child Placing Agency/Branch","Validated","3"
"2019","Dallas","3-Arlington","General Residential Operation","Not Validated","4"
"2019","Dallas","3-Arlington","Residential Treatment Center","Not Validated","17"
"2019","Dallas","3-Arlington","Residential Treatment Center","Validated","3"
"2019","Denton","3-Arlington","Child Placing Agency/Branch","Not Validated","4"
"2019","Denton","3-Arlington","General Residential Operation","Not Validated","2"
"2019","DeWitt","8-San Antonio","General Residential Operation","Not Validated","2"
"2019","Ellis","3-Arlington","Child Placing Agency/Branch","Not Validated","25"
"2019","Ellis","3-Arlington","General Residential Operation","Not Validated","1"
"2019","El Paso","10-El Paso","Child Placing Agency/Branch","Not Validated","19"
"2019","El Paso","10-El Paso","General Residential Operation","Not Validated","5"
"2019","Erath","3-Arlington","General Residential Operation","Not Validated","2"
"2019","Fayette","7-Austin","Residential Treatment Center","Not Validated","2"
"2019","Fort Bend","6-Houston","Child Placing Agency/Branch","Not Validated","16"
"2019","Fort Bend","6-Houston","Child Placing Agency/Branch","Validated","1"
"2019","Fort Bend","6-Houston","General Residential Operation","Not Validated","1"
"2019","Fort Bend","6-Houston","Residential Treatment Center","Not Validated","31"
"2019","Fort Bend","6-Houston","Residential Treatment Center","Validated","1"
"2019","Frio","8-San Antonio","General Residential Operation","Not Validated","1"
"2019","Galveston","6-Houston","Child Placing Agency/Branch","Not Validated","5"
"2019","Galveston","6-Houston","General Residential Operation","Not Validated","3"
"2019","Galveston","6-Houston","General Residential Operation","Validated","1"
"2019","Galveston","6-Houston","Residential Treatment Center","Not Validated","14"
"2019","Galveston","6-Houston","Residential Treatment Center","Validated","1"
"2019","Gonzales","8-San Antonio","Child Placing Agency/Branch","Not Validated","8"
"2019","Gonzales","8-San Antonio","Child Placing Agency/Branch","Validated","3"
"2019","Gonzales","8-San Antonio","General Residential Operation","Not Validated","1"
"2019","Gregg","4-Tyler","Child Placing Agency/Branch","Not Validated","6"
"2019","Gregg","4-Tyler","Child Placing Agency/Branch","Validated","1"
"2019","Guadalupe","8-San Antonio","Child Placing Agency/Branch","Not Validated","6"
"2019","Guadalupe","8-San Antonio","Child Placing Agency/Branch","Validated","1"
"2019","Harris","6-Houston","Child Placing Agency/Branch","Not Validated","70"
"2019","Harris","6-Houston","Child Placing Agency/Branch","Validated","9"
"2019","Harris","6-Houston","General Residential Operation","Not Validated","22"
"2019","Harris","6-Houston","General Residential Operation","Validated","2"
"2019","Harris","6-Houston","Residential Treatment Center","Not Validated","54"
"2019","Harris","6-Houston","Residential Treatment Center","Validated","3"
"2019","Harrison","4-Tyler","General Residential Operation","Not Validated","5"
"2019","Hays","7-Austin","Residential Treatment Center","Not Validated","27"
"2019","Hays","7-Austin","Residential Treatment Center","Validated","5"
"2019","Hidalgo","11-Edinburg","Child Placing Agency/Branch","Not Validated","37"
"2019","Hidalgo","11-Edinburg","Child Placing Agency/Branch","Validated","3"
"2019","Hidalgo","11-Edinburg","General Residential Operation","Not Validated","1"
"2019","Hill","7-Austin","General Residential Operation","Not Validated","1"
"2019","Hockley","1-Lubbock","Residential Treatment Center","Not Validated","12"
"2019","Houston","5-Beaumont","General Residential Operation","Not Validated","1"
"2019","Hunt","3-Arlington","Child Placing Agency/Branch","Not Validated","3"
"2019","Hunt","3-Arlington","Child Placing Agency/Branch","Validated","1"
"2019","Hunt","3-Arlington","Residential Treatment Center","Not Validated","4"
"2019","Hunt","3-Arlington","Residential Treatment Center","Validated","1"
"2019","Jefferson","5-Beaumont","Child Placing Agency/Branch","Not Validated","11"
"2019","Jefferson","5-Beaumont","Child Placing Agency/Branch","Validated","3"
"2019","Jefferson","5-Beaumont","General Residential Operation","Not Validated","3"
"2019","Johnson","3-Arlington","Child Placing Agency/Branch","Not Validated","2"
"2019","Kendall","8-San Antonio","Child Placing Agency/Branch","Not Validated","1"
"2019","Kendall","8-San Antonio","General Residential Operation","Not Validated","2"
"2019","Kendall","8-San Antonio","Residential Treatment Center","Not Validated","5"
"2019","Kerr","8-San Antonio","Child Placing Agency/Branch","Not Validated","8"
"2019","Kerr","8-San Antonio","Child Placing Agency/Branch","Validated","1"
"2019","Kerr","8-San Antonio","General Residential Operation","Not Validated","2"
"2019","Lampasas","7-Austin","General Residential Operation","Not Validated","12"
"2019","Lubbock","1-Lubbock","Child Placing Agency/Branch","Not Validated","27"
"2019","Lubbock","1-Lubbock","Child Placing Agency/Branch","Validated","1"
"2019","Lubbock","1-Lubbock","General Residential Operation","Not Validated","11"
"2019","Lubbock","1-Lubbock","General Residential Operation","Validated","1"
"2019","Lubbock","1-Lubbock","Residential Treatment Center","Not Validated","18"
"2019","Lubbock","1-Lubbock","Residential Treatment Center","Validated","1"
"2019","Matagorda","6-Houston","Residential Treatment Center","Not Validated","1"
"2019","McLennan","7-Austin","Child Placing Agency/Branch","Not Validated","2"
"2019","McLennan","7-Austin","General Residential Operation","Not Validated","3"
"2019","McLennan","7-Austin","Residential Treatment Center","Not Validated","3"
"2019","Medina","8-San Antonio","Child Placing Agency/Branch","Not Validated","1"
"2019","Midland","9-Midland","Child Placing Agency/Branch","Not Validated","5"
"2019","Midland","9-Midland","Child Placing Agency/Branch","Validated","1"
"2019","Midland","9-Midland","General Residential Operation","Not Validated","1"
"2019","Milam","7-Austin","General Residential Operation","Validated","1"
"2019","Mills","7-Austin","Residential Treatment Center","Not Validated","1"
"2019","Montgomery","6-Houston","Child Placing Agency/Branch","Not Validated","2"
"2019","Montgomery","6-Houston","General Residential Operation","Not Validated","2"
"2019","Montgomery","6-Houston","Residential Treatment Center","Not Validated","5"
"2019","Montgomery","6-Houston","Residential Treatment Center","Validated","2"
"2019","Nacogdoches","5-Beaumont","Child Placing Agency/Branch","Not Validated","2"
"2019","Nacogdoches","5-Beaumont","Residential Treatment Center","Validated","1"
"2019","Navarro","3-Arlington","Child Placing Agency/Branch","Not Validated","3"
"2019","Navarro","3-Arlington","Child Placing Agency/Branch","Validated","1"
"2019","Navarro","3-Arlington","General Residential Operation","Not Validated","2"
"2019","Nueces","11-Edinburg","Child Placing Agency/Branch","Not Validated","15"
"2019","Nueces","11-Edinburg","Child Placing Agency/Branch","Validated","2"
"2019","Nueces","11-Edinburg","General Residential Operation","Not Validated","6"
"2019","Oldham","1-Lubbock","General Residential Operation","Not Validated","10"
"2019","Parker","3-Arlington","Child Placing Agency/Branch","Not Validated","1"
"2019","Potter","1-Lubbock","Child Placing Agency/Branch","Not Validated","7"
"2019","Potter","1-Lubbock","Child Placing Agency/Branch","Validated","1"
"2019","Potter","1-Lubbock","General Residential Operation","Not Validated","3"
"2019","Randall","1-Lubbock","Child Placing Agency/Branch","Not Validated","7"
"2019","Randall","1-Lubbock","General Residential Operation","Not Validated","5"
"2019","Randall","1-Lubbock","Residential Treatment Center","Not Validated","8"
"2019","Randall","1-Lubbock","Residential Treatment Center","Validated","3"
"2019","San Patricio","11-Edinburg","General Residential Operation","Not Validated","10"
"2019","San Saba","7-Austin","General Residential Operation","Not Validated","1"
"2019","Shelby","5-Beaumont","Child Placing Agency/Branch","Not Validated","3"
"2019","Smith","4-Tyler","Child Placing Agency/Branch","Not Validated","28"
"2019","Smith","4-Tyler","Child Placing Agency/Branch","Validated","1"
"2019","Smith","4-Tyler","General Residential Operation","Not Validated","21"
"2019","Smith","4-Tyler","General Residential Operation","Validated","2"
"2019","Smith","4-Tyler","Residential Treatment Center","Not Validated","9"
"2019","Tarrant","3-Arlington","Child Placing Agency/Branch","Not Validated","69"
"2019","Tarrant","3-Arlington","Child Placing Agency/Branch","Validated","4"
"2019","Tarrant","3-Arlington","General Residential Operation","Not Validated","4"
"2019","Tarrant","3-Arlington","General Residential Operation","Validated","1"
"2019","Tarrant","3-Arlington","Unregulated Operation","Not Validated","1"
"2019","Taylor","2-Abilene","Child Placing Agency/Branch","Not Validated","13"
"2019","Taylor","2-Abilene","Child Placing Agency/Branch","Validated","2"
"2019","Taylor","2-Abilene","General Residential Operation","Not Validated","4"
"2019","Taylor","2-Abilene","General Residential Operation","Validated","1"
"2019","Taylor","2-Abilene","Unregulated Operation","Not Validated","1"
"2019","Travis","7-Austin","Child Placing Agency/Branch","Not Validated","30"
"2019","Travis","7-Austin","Child Placing Agency/Branch","Validated","4"
"2019","Travis","7-Austin","General Residential Operation","Not Validated","6"
"2019","Travis","7-Austin","General Residential Operation","Validated","1"
"2019","Travis","7-Austin","Residential Treatment Center","Not Validated","5"
"2019","Victoria","8-San Antonio","General Residential Operation","Not Validated","1"
"2019","Victoria","8-San Antonio","Residential Treatment Center","Not Validated","4"
"2019","Walker","6-Houston","General Residential Operation","Not Validated","7"
"2019","Walker","6-Houston","Residential Treatment Center","Not Validated","2"
"2019","Walker","6-Houston","Residential Treatment Center","Validated","1"
"2019","Washington","7-Austin","Child Placing Agency/Branch","Validated","1"
"2019","Webb","11-Edinburg","Child Placing Agency/Branch","Not Validated","8"
"2019","Wichita","2-Abilene","Child Placing Agency/Branch","Not Validated","4"
"2019","Wichita","2-Abilene","Child Placing Agency/Branch","Validated","1"
"2019","Wichita","2-Abilene","General Residential Operation","Not Validated","1"
"2019","Williamson","7-Austin","Child Placing Agency/Branch","Not Validated","14"
"2019","Williamson","7-Austin","Child Placing Agency/Branch","Validated","1"
"2019","Williamson","7-Austin","General Residential Operation","Not Validated","2"
"2019","Williamson","7-Austin","Residential Treatment Center","Not Validated","1"
"2018","Austin","6-Houston","Residential Treatment Center","Not Validated","31"
"2018","Austin","6-Houston","Residential Treatment Center","Validated","1"
"2018","Bastrop","7-Austin","General Residential Operation","Not Validated","2"
"2018","Bee","11-Edinburg","General Residential Operation","Not Validated","1"
"2018","Bell","7-Austin","Child Placing Agency/Branch","Not Validated","21"
"2018","Bell","7-Austin","Child Placing Agency/Branch","Validated","1"
"2018","Bell","7-Austin","Residential Treatment Center","Not Validated","3"
"2018","Bell","7-Austin","Residential Treatment Center","Validated","1"
"2018","Bexar","8-San Antonio","Child Placing Agency/Branch","Not Validated","72"
"2018","Bexar","8-San Antonio","Child Placing Agency/Branch","Validated","3"
"2018","Bexar","8-San Antonio","General Residential Operation","Not Validated","31"
"2018","Bexar","8-San Antonio","General Residential Operation","Validated","1"
"2018","Bexar","8-San Antonio","Residential Treatment Center","Not Validated","98"
"2018","Bexar","8-San Antonio","Residential Treatment Center","Validated","3"
"2018","Brazoria","6-Houston","Child Placing Agency/Branch","Not Validated","6"
"2018","Brazoria","6-Houston","General Residential Operation","Not Validated","1"
"2018","Brazoria","6-Houston","Residential Treatment Center","Not Validated","1"
"2018","Brazos","7-Austin","Child Placing Agency/Branch","Not Validated","1"
"2018","Brazos","7-Austin","Residential Treatment Center","Not Validated","4"
"2018","Brown","2-Abilene","Child Placing Agency/Branch","Not Validated","19"
"2018","Brown","2-Abilene","General Residential Operation","Not Validated","1"
"2018","Caldwell","7-Austin","Residential Treatment Center","Not Validated","5"
"2018","Caldwell","7-Austin","Residential Treatment Center","Validated","1"
"2018","Cameron","11-Edinburg","Child Placing Agency/Branch","Not Validated","35"
"2018","Cameron","11-Edinburg","Child Placing Agency/Branch","Validated","1"
"2018","Cameron","11-Edinburg","General Residential Operation","Not Validated","33"
"2018","Cass","4-Tyler","General Residential Operation","Not Validated","2"
"2018","Collin","3-Arlington","Child Placing Agency/Branch","Not Validated","9"
"2018","Collin","3-Arlington","Child Placing Agency/Branch","Validated","1"
"2018","Comal","8-San Antonio","General Residential Operation","Not Validated","12"
"2018","Comal","8-San Antonio","General Residential Operation","Validated","1"
"2018","Comal","8-San Antonio","Residential Treatment Center","Not Validated","29"
"2018","Comanche","2-Abilene","Child Placing Agency/Branch","Not Validated","1"
"2018","Dallas","3-Arlington","Child Placing Agency/Branch","Not Validated","76"
"2018","Dallas","3-Arlington","Child Placing Agency/Branch","Validated","4"
"2018","Dallas","3-Arlington","General Residential Operation","Not Validated","4"
"2018","Dallas","3-Arlington","Residential Treatment Center","Not Validated","13"
"2018","Dallas","3-Arlington","Residential Treatment Center","Validated","1"
"2018","Denton","3-Arlington","Child Placing Agency/Branch","Not Validated","3"
"2018","Ector","9-Midland","Child Placing Agency/Branch","Not Validated","1"
"2018","Ellis","3-Arlington","Child Placing Agency/Branch","Not Validated","16"
"2018","Ellis","3-Arlington","Child Placing Agency/Branch","Validated","1"
"2018","El Paso","10-El Paso","Child Placing Agency/Branch","Not Validated","20"
"2018","El Paso","10-El Paso","General Residential Operation","Not Validated","2"
"2018","Fayette","7-Austin","Residential Treatment Center","Not Validated","2"
"2018","Fort Bend","6-Houston","Child Placing Agency/Branch","Not Validated","6"
"2018","Fort Bend","6-Houston","General Residential Operation","Not Validated","1"
"2018","Fort Bend","6-Houston","General Residential Operation","Validated","1"
"2018","Fort Bend","6-Houston","Residential Treatment Center","Not Validated","38"
"2018","Galveston","6-Houston","Child Placing Agency/Branch","Not Validated","7"
"2018","Galveston","6-Houston","Child Placing Agency/Branch","Validated","2"
"2018","Galveston","6-Houston","General Residential Operation","Not Validated","3"
"2018","Galveston","6-Houston","Residential Treatment Center","Not Validated","15"
"2018","Gonzales","8-San Antonio","Child Placing Agency/Branch","Not Validated","10"
"2018","Gonzales","8-San Antonio","Child Placing Agency/Branch","Validated","1"
"2018","Gonzales","8-San Antonio","General Residential Operation","Not Validated","4"
"2018","Gregg","4-Tyler","Child Placing Agency/Branch","Not Validated","2"
"2018","Guadalupe","8-San Antonio","Child Placing Agency/Branch","Not Validated","4"
"2018","Harris","6-Houston","Child Placing Agency/Branch","Not Validated","114"
"2018","Harris","6-Houston","Child Placing Agency/Branch","Validated","5"
"2018","Harris","6-Houston","General Residential Operation","Not Validated","26"
"2018","Harris","6-Houston","General Residential Operation","Validated","1"
"2018","Harris","6-Houston","Residential Treatment Center","Not Validated","83"
"2018","Harris","6-Houston","Residential Treatment Center","Validated","2"
"2018","Harrison","4-Tyler","General Residential Operation","Not Validated","3"
"2018","Harrison","4-Tyler","General Residential Operation","Validated","2"
"2018","Hays","7-Austin","Child Placing Agency/Branch","Not Validated","1"
"2018","Hays","7-Austin","Residential Treatment Center","Not Validated","27"
"2018","Hays","7-Austin","Residential Treatment Center","Validated","1"
"2018","Hidalgo","11-Edinburg","Child Placing Agency/Branch","Not Validated","39"
"2018","Hidalgo","11-Edinburg","Child Placing Agency/Branch","Validated","3"
"2018","Hockley","1-Lubbock","Residential Treatment Center","Not Validated","4"
"2018","Hockley","1-Lubbock","Residential Treatment Center","Validated","1"
"2018","Houston","5-Beaumont","General Residential Operation","Not Validated","6"
"2018","Houston","5-Beaumont","General Residential Operation","Validated","2"
"2018","Hunt","3-Arlington","Child Placing Agency/Branch","Not Validated","2"
"2018","Hunt","3-Arlington","General Residential Operation","Not Validated","1"
"2018","Hunt","3-Arlington","Residential Treatment Center","Not Validated","9"
"2018","Hunt","3-Arlington","Residential Treatment Center","Validated","1"
"2018","Jefferson","5-Beaumont","Child Placing Agency/Branch","Not Validated","8"
"2018","Jefferson","5-Beaumont","Child Placing Agency/Branch","Validated","1"
"2018","Johnson","3-Arlington","Child Placing Agency/Branch","Not Validated","1"
"2018","Kendall","8-San Antonio","Child Placing Agency/Branch","Not Validated","6"
"2018","Kendall","8-San Antonio","General Residential Operation","Not Validated","1"
"2018","Kendall","8-San Antonio","Residential Treatment Center","Not Validated","9"
"2018","Kerr","8-San Antonio","Child Placing Agency/Branch","Not Validated","13"
"2018","Kerr","8-San Antonio","General Residential Operation","Not Validated","3"
"2018","Kerr","8-San Antonio","Residential Treatment Center","Not Validated","4"
"2018","Lampasas","7-Austin","General Residential Operation","Not Validated","7"
"2018","Lampasas","7-Austin","General Residential Operation","Validated","1"
"2018","Lubbock","1-Lubbock","Child Placing Agency/Branch","Not Validated","25"
"2018","Lubbock","1-Lubbock","Child Placing Agency/Branch","Validated","3"
"2018","Lubbock","1-Lubbock","General Residential Operation","Not Validated","2"
"2018","Lubbock","1-Lubbock","Residential Treatment Center","Not Validated","15"
"2018","Lubbock","1-Lubbock","Residential Treatment Center","Validated","2"
"2018","Matagorda","6-Houston","Residential Treatment Center","Not Validated","1"
"2018","McLennan","7-Austin","Child Placing Agency/Branch","Not Validated","1"
"2018","McLennan","7-Austin","General Residential Operation","Not Validated","4"
"2018","McLennan","7-Austin","Residential Treatment Center","Not Validated","5"
"2018","Medina","8-San Antonio","Child Placing Agency/Branch","Not Validated","6"
"2018","Medina","8-San Antonio","Child Placing Agency/Branch","Validated","1"
"2018","Medina","8-San Antonio","General Residential Operation","Not Validated","2"
"2018","Midland","9-Midland","Child Placing Agency/Branch","Not Validated","6"
"2018","Midland","9-Midland","Child Placing Agency/Branch","Validated","1"
"2018","Midland","9-Midland","General Residential Operation","Not Validated","3"
"2018","Milam","7-Austin","General Residential Operation","Not Validated","1"
"2018","Mills","7-Austin","Residential Treatment Center","Not Validated","5"
"2018","Montgomery","6-Houston","Child Placing Agency/Branch","Not Validated","2"
"2018","Montgomery","6-Houston","General Residential Operation","Not Validated","5"
"2018","Montgomery","6-Houston","General Residential Operation","Validated","2"
"2018","Montgomery","6-Houston","Residential Treatment Center","Not Validated","26"
"2018","Montgomery","6-Houston","Residential Treatment Center","Validated","3"
"2018","Nacogdoches","5-Beaumont","Child Placing Agency/Branch","Not Validated","1"
"2018","Nacogdoches","5-Beaumont","General Residential Operation","Not Validated","4"
"2018","Navarro","3-Arlington","Child Placing Agency/Branch","Not Validated","2"
"2018","Navarro","3-Arlington","General Residential Operation","Not Validated","1"
"2018","Nueces","11-Edinburg","Child Placing Agency/Branch","Not Validated","14"
"2018","Nueces","11-Edinburg","Child Placing Agency/Branch","Validated","1"
"2018","Nueces","11-Edinburg","General Residential Operation","Not Validated","4"
"2018","Oldham","1-Lubbock","General Residential Operation","Not Validated","4"
"2018","Parker","3-Arlington","Child Placing Agency/Branch","Not Validated","3"
"2018","Pecos","9-Midland","Unregulated Operation","Not Validated","1"
"2018","Potter","1-Lubbock","Child Placing Agency/Branch","Not Validated","16"
"2018","Potter","1-Lubbock","General Residential Operation","Not Validated","3"
"2018","Randall","1-Lubbock","Child Placing Agency/Branch","Not Validated","8"
"2018","Randall","1-Lubbock","General Residential Operation","Not Validated","2"
"2018","Randall","1-Lubbock","Residential Treatment Center","Not Validated","16"
"2018","Randall","1-Lubbock","Residential Treatment Center","Validated","2"
"2018","San Patricio","11-Edinburg","General Residential Operation","Not Validated","10"
"2018","San Patricio","11-Edinburg","General Residential Operation","Validated","1"
"2018","San Saba","7-Austin","General Residential Operation","Validated","1"
"2018","Shelby","5-Beaumont","Child Placing Agency/Branch","Not Validated","2"
"2018","Smith","4-Tyler","Child Placing Agency/Branch","Not Validated","24"
"2018","Smith","4-Tyler","Child Placing Agency/Branch","Validated","3"
"2018","Smith","4-Tyler","General Residential Operation","Not Validated","19"
"2018","Smith","4-Tyler","General Residential Operation","Validated","1"
"2018","Smith","4-Tyler","Residential Treatment Center","Not Validated","29"
"2018","Tarrant","3-Arlington","Child Placing Agency/Branch","Not Validated","51"
"2018","Tarrant","3-Arlington","Child Placing Agency/Branch","Validated","1"
"2018","Tarrant","3-Arlington","General Residential Operation","Not Validated","1"
"2018","Tarrant","3-Arlington","Residential Treatment Center","Not Validated","1"
"2018","Taylor","2-Abilene","Child Placing Agency/Branch","Not Validated","6"
"2018","Taylor","2-Abilene","General Residential Operation","Not Validated","7"
"2018","Tom Green","9-Midland","Child Placing Agency/Branch","Not Validated","1"
"2018","Tom Green","9-Midland","General Residential Operation","Not Validated","1"
"2018","Travis","7-Austin","Child Placing Agency/Branch","Not Validated","29"
"2018","Travis","7-Austin","Child Placing Agency/Branch","Validated","3"
"2018","Travis","7-Austin","General Residential Operation","Not Validated","21"
"2018","Travis","7-Austin","General Residential Operation","Validated","1"
"2018","Travis","7-Austin","Residential Treatment Center","Not Validated","12"
"2018","Victoria","8-San Antonio","Child Placing Agency/Branch","Not Validated","2"
"2018","Victoria","8-San Antonio","Residential Treatment Center","Not Validated","4"
"2018","Walker","6-Houston","General Residential Operation","Not Validated","4"
"2018","Walker","6-Houston","General Residential Operation","Validated","3"
"2018","Walker","6-Houston","Residential Treatment Center","Not Validated","4"
"2018","Webb","11-Edinburg","Child Placing Agency/Branch","Not Validated","7"
"2018","Webb","11-Edinburg","General Residential Operation","Not Validated","4"
"2018","Wichita","2-Abilene","Child Placing Agency/Branch","Not Validated","6"
"2018","Wichita","2-Abilene","Child Placing Agency/Branch","Validated","1"
"2018","Williamson","7-Austin","Child Placing Agency/Branch","Not Validated","14"
"2018","Williamson","7-Austin","Child Placing Agency/Branch","Validated","1"
"2018","Williamson","7-Austin","General Residential Operation","Not Validated","3"
"2018","Wood","4-Tyler","General Residential Operation","Not Validated","1"
"2018","Wood","4-Tyler","General Residential Operation","Validated","1"
"2017","Angelina","5-Beaumont","Child Placing Agency/Branch","Not Validated","1"
"2017","Angelina","5-Beaumont","Child Placing Agency/Branch","Validated","1"
"2017","Austin","6-Houston","Residential Treatment Center","Not Validated","49"
"2017","Bastrop","7-Austin","General Residential Operation","Not Validated","1"
"2017","Bee","11-Edinburg","General Residential Operation","Not Validated","2"
"2017","Bell","7-Austin","Child Placing Agency/Branch","Not Validated","28"
"2017","Bell","7-Austin","Child Placing Agency/Branch","Validated","1"
"2017","Bell","7-Austin","Residential Treatment Center","Not Validated","4"
"2017","Bexar","8-San Antonio","Child Placing Agency/Branch","Not Validated","84"
"2017","Bexar","8-San Antonio","Child Placing Agency/Branch","Validated","7"
"2017","Bexar","8-San Antonio","General Residential Operation","Not Validated","57"
"2017","Bexar","8-San Antonio","General Residential Operation","Validated","1"
"2017","Bexar","8-San Antonio","Residential Treatment Center","Not Validated","112"
"2017","Bexar","8-San Antonio","Residential Treatment Center","Validated","2"
"2017","Brazoria","6-Houston","Child Placing Agency/Branch","Not Validated","5"
"2017","Brazoria","6-Houston","Child Placing Agency/Branch","Validated","1"
"2017","Brazoria","6-Houston","General Residential Operation","Not Validated","2"
"2017","Brazoria","6-Houston","Residential Treatment Center","Not Validated","6"
"2017","Brazos","7-Austin","Child Placing Agency/Branch","Not Validated","5"
"2017","Brazos","7-Austin","Child Placing Agency/Branch","Validated","1"
"2017","Brazos","7-Austin","Residential Treatment Center","Not Validated","4"
"2017","Brown","2-Abilene","Child Placing Agency/Branch","Not Validated","20"
"2017","Brown","2-Abilene","Child Placing Agency/Branch","Validated","4"
"2017","Brown","2-Abilene","General Residential Operation","Not Validated","3"
"2017","Caldwell","7-Austin","Residential Treatment Center","Not Validated","4"
"2017","Caldwell","7-Austin","Residential Treatment Center","Validated","1"
"2017","Cameron","11-Edinburg","Child Placing Agency/Branch","Not Validated","35"
"2017","Cameron","11-Edinburg","Child Placing Agency/Branch","Validated","2"
"2017","Cameron","11-Edinburg","General Residential Operation","Not Validated","41"
"2017","Cameron","11-Edinburg","General Residential Operation","Validated","1"
"2017","Cass","4-Tyler","General Residential Operation","Not Validated","2"
"2017","Collin","3-Arlington","Child Placing Agency/Branch","Not Validated","9"
"2017","Collin","3-Arlington","General Residential Operation","Not Validated","1"
"2017","Comal","8-San Antonio","General Residential Operation","Not Validated","10"
"2017","Comal","8-San Antonio","General Residential Operation","Validated","1"
"2017","Comal","8-San Antonio","Residential Treatment Center","Not Validated","25"
"2017","Comal","8-San Antonio","Residential Treatment Center","Validated","1"
"2017","Comanche","2-Abilene","Child Placing Agency/Branch","Not Validated","4"
"2017","Comanche","2-Abilene","Child Placing Agency/Branch","Validated","1"
"2017","Dallas","3-Arlington","Child Placing Agency/Branch","Not Validated","143"
"2017","Dallas","3-Arlington","Child Placing Agency/Branch","Validated","2"
"2017","Dallas","3-Arlington","General Residential Operation","Not Validated","3"
"2017","Dallas","3-Arlington","Residential Treatment Center","Not Validated","17"
"2017","Dallas","3-Arlington","Residential Treatment Center","Validated","1"
"2017","Denton","3-Arlington","Child Placing Agency/Branch","Not Validated","3"
