"fiscal_year","region","victim_age_group","victim_race_ethnicity","victim_gender","clients","victims","recidivism"
"2020","1-Lubbock","18-64 with Disabilities","Asian","Female","4","0","0.00"
"2020","1-Lubbock","18-64 with Disabilities","Asian","Male","1","0","0.00"
"2020","1-Lubbock","18-64 with Disabilities","Hispanic","Female","261","47","0.1801"
"2020","1-Lubbock","18-64 with Disabilities","Hispanic","Male","250","48","0.192"
"2020","1-Lubbock","18-64 with Disabilities","Hispanic","Unknown","4","0","0.00"
"2020","1-Lubbock","18-64 with Disabilities","Native American","Female","2","1","0.50"
"2020","1-Lubbock","18-64 with Disabilities","Native American","Male","1","1","1.00"
"2020","1-Lubbock","18-64 with Disabilities","Other","Female","162","39","0.2407"
"2020","1-Lubbock","18-64 with Disabilities","Other","Male","112","15","0.1339"
"2020","1-Lubbock","18-64 with Disabilities","Other","Unknown","3","0","0.00"
"2020","1-Lubbock","65 and Older","African American","Female","177","44","0.2486"
"2020","1-Lubbock","65 and Older","African American","Male","120","18","0.15"
"2020","1-Lubbock","65 and Older","Anglo","Female","808","128","0.1584"
"2020","1-Lubbock","65 and Older","Anglo","Male","583","104","0.1784"
"2020","1-Lubbock","65 and Older","Anglo","Unknown","10","2","0.20"
"2020","1-Lubbock","65 and Older","Asian","Female","8","1","0.125"
"2020","1-Lubbock","65 and Older","Asian","Male","6","2","0.3333"
"2020","1-Lubbock","65 and Older","Hispanic","Female","439","75","0.1708"
"2020","1-Lubbock","65 and Older","Hispanic","Male","301","54","0.1794"
"2020","1-Lubbock","65 and Older","Hispanic","Unknown","5","2","0.40"
"2020","1-Lubbock","65 and Older","Native American","Female","9","2","0.2222"
"2020","1-Lubbock","65 and Older","Other","Female","232","48","0.2069"
"2020","1-Lubbock","65 and Older","Other","Male","146","33","0.226"
"2020","1-Lubbock","65 and Older","Other","Unknown","4","0","0.00"
"2020","2-Abilene","18-64 with Disabilities","African American","Female","112","25","0.2232"
"2020","2-Abilene","18-64 with Disabilities","African American","Male","94","21","0.2234"
"2020","2-Abilene","18-64 with Disabilities","Anglo","Female","648","106","0.1636"
"2020","2-Abilene","18-64 with Disabilities","Anglo","Male","536","110","0.2052"
"2020","2-Abilene","18-64 with Disabilities","Anglo","Unknown","6","2","0.3333"
"2020","2-Abilene","18-64 with Disabilities","Asian","Female","2","0","0.00"
"2020","2-Abilene","18-64 with Disabilities","Hispanic","Female","116","21","0.181"
"2020","2-Abilene","18-64 with Disabilities","Hispanic","Male","94","23","0.2447"
"2020","2-Abilene","18-64 with Disabilities","Native American","Female","2","2","1.00"
"2020","2-Abilene","18-64 with Disabilities","Native American","Male","5","1","0.20"
"2020","2-Abilene","18-64 with Disabilities","Other","Female","170","40","0.2353"
"2020","2-Abilene","18-64 with Disabilities","Other","Male","118","30","0.2542"
"2020","2-Abilene","18-64 with Disabilities","Other","Unknown","3","0","0.00"
"2020","2-Abilene","65 and Older","African American","Female","134","29","0.2164"
"2020","2-Abilene","65 and Older","African American","Male","94","23","0.2447"
"2020","2-Abilene","65 and Older","African American","Unknown","1","1","1.00"
"2020","2-Abilene","65 and Older","Anglo","Female","1105","239","0.2163"
"2020","2-Abilene","65 and Older","Anglo","Male","706","137","0.1941"
"2020","2-Abilene","65 and Older","Anglo","Unknown","10","3","0.30"
"2020","2-Abilene","65 and Older","Asian","Female","5","2","0.40"
"2020","2-Abilene","65 and Older","Hispanic","Female","201","31","0.1542"
"2020","2-Abilene","65 and Older","Hispanic","Male","115","23","0.20"
"2020","2-Abilene","65 and Older","Hispanic","Unknown","2","0","0.00"
"2020","2-Abilene","65 and Older","Native American","Female","4","3","0.75"
"2020","2-Abilene","65 and Older","Native American","Male","2","2","1.00"
"2020","2-Abilene","65 and Older","Other","Female","237","51","0.2152"
"2020","2-Abilene","65 and Older","Other","Male","124","23","0.1855"
"2020","2-Abilene","65 and Older","Other","Unknown","2","0","0.00"
"2020","2-Abilene","Unknown","Anglo","Male","1","0","0.00"
"2020","3-Arlington","18-64 with Disabilities","African American","Female","956","89","0.0931"
"2020","3-Arlington","18-64 with Disabilities","African American","Male","712","71","0.0997"
"2020","3-Arlington","18-64 with Disabilities","African American","Unknown","9","2","0.2222"
"2020","3-Arlington","18-64 with Disabilities","Anglo","Female","1675","175","0.1045"
"2020","3-Arlington","18-64 with Disabilities","Anglo","Male","1337","130","0.0972"
"2020","3-Arlington","18-64 with Disabilities","Anglo","Unknown","12","3","0.25"
"2020","3-Arlington","18-64 with Disabilities","Asian","Female","42","4","0.0952"
"2020","3-Arlington","18-64 with Disabilities","Asian","Male","44","4","0.0909"
"2020","3-Arlington","18-64 with Disabilities","Hispanic","Female","324","31","0.0957"
"2020","3-Arlington","18-64 with Disabilities","Hispanic","Male","303","24","0.0792"
"2020","3-Arlington","18-64 with Disabilities","Hispanic","Unknown","4","0","0.00"
"2020","3-Arlington","18-64 with Disabilities","Native American","Female","9","2","0.2222"
"2020","3-Arlington","18-64 with Disabilities","Native American","Male","9","1","0.1111"
"2020","3-Arlington","18-64 with Disabilities","Other","Female","545","50","0.0917"
"2020","3-Arlington","18-64 with Disabilities","Other","Male","409","42","0.1027"
"2020","3-Arlington","18-64 with Disabilities","Other","Unknown","29","0","0.00"
"2020","3-Arlington","65 and Older","African American","Female","1444","215","0.1489"
"2020","3-Arlington","65 and Older","African American","Male","862","157","0.1821"
"2020","3-Arlington","65 and Older","African American","Unknown","19","3","0.1579"
"2020","3-Arlington","65 and Older","Anglo","Female","4425","716","0.1618"
"2020","3-Arlington","65 and Older","Anglo","Male","2674","432","0.1616"
"2020","3-Arlington","65 and Older","Anglo","Unknown","58","16","0.2759"
"2020","3-Arlington","65 and Older","Asian","Female","109","15","0.1376"
"2020","3-Arlington","65 and Older","Asian","Male","69","9","0.1304"
"2020","3-Arlington","65 and Older","Asian","Unknown","2","0","0.00"
"2020","3-Arlington","65 and Older","Hispanic","Female","584","66","0.113"
"2020","3-Arlington","65 and Older","Hispanic","Male","436","59","0.1353"
"2020","3-Arlington","65 and Older","Hispanic","Unknown","4","0","0.00"
"2020","3-Arlington","65 and Older","Native American","Female","11","2","0.1818"
"2020","3-Arlington","65 and Older","Native American","Male","15","3","0.20"
"2020","3-Arlington","65 and Older","Other","Female","1308","186","0.1422"
"2020","3-Arlington","65 and Older","Other","Male","816","116","0.1422"
"2020","3-Arlington","65 and Older","Other","Unknown","44","2","0.0455"
"2020","3-Arlington","Under 18","African American","Female","2","0","0.00"
"2020","3-Arlington","Under 18","Anglo","Female","1","0","0.00"
"2020","3-Arlington","Under 18","Hispanic","Female","1","0","0.00"
"2020","3-Arlington","Under 18","Other","Male","1","0","0.00"
"2020","3-Arlington","Unknown","Anglo","Female","1","0","0.00"
"2020","3-Arlington","Unknown","Native American","Female","1","0","0.00"
"2020","3-Arlington","Unknown","Other","Male","1","0","0.00"
"2020","3-Arlington","Unknown","Other","Unknown","1","1","1.00"
"2020","3-Arlington","Unknown","Unknown","Unknown","1","0","0.00"
"2020","4-Tyler","18-64 with Disabilities","African American","Female","232","29","0.125"
"2020","4-Tyler","18-64 with Disabilities","African American","Male","203","29","0.1429"
"2020","4-Tyler","18-64 with Disabilities","African American","Unknown","3","2","0.6667"
"2020","4-Tyler","18-64 with Disabilities","Anglo","Female","583","68","0.1166"
"2020","4-Tyler","18-64 with Disabilities","Anglo","Male","446","49","0.1099"
"2020","4-Tyler","18-64 with Disabilities","Anglo","Unknown","9","1","0.1111"
"2020","4-Tyler","18-64 with Disabilities","Asian","Female","2","0","0.00"
"2020","4-Tyler","18-64 with Disabilities","Asian","Male","2","0","0.00"
"2020","4-Tyler","18-64 with Disabilities","Hispanic","Female","25","1","0.04"
"2020","4-Tyler","18-64 with Disabilities","Hispanic","Male","32","3","0.0938"
"2020","4-Tyler","18-64 with Disabilities","Hispanic","Unknown","1","0","0.00"
"2020","4-Tyler","18-64 with Disabilities","Native American","Male","2","0","0.00"
"2020","4-Tyler","18-64 with Disabilities","Other","Female","134","22","0.1642"
"2020","4-Tyler","18-64 with Disabilities","Other","Male","85","14","0.1647"
"2020","4-Tyler","65 and Older","African American","Female","325","50","0.1538"
"2020","4-Tyler","65 and Older","African American","Male","234","33","0.141"
"2020","4-Tyler","65 and Older","African American","Unknown","4","0","0.00"
"2020","4-Tyler","65 and Older","Anglo","Female","1292","214","0.1656"
"2020","4-Tyler","65 and Older","Anglo","Male","877","111","0.1266"
"2020","4-Tyler","65 and Older","Anglo","Unknown","13","6","0.4615"
"2020","4-Tyler","65 and Older","Asian","Female","5","1","0.20"
"2020","4-Tyler","65 and Older","Asian","Male","1","0","0.00"
"2020","4-Tyler","65 and Older","Hispanic","Female","44","4","0.0909"
"2020","4-Tyler","65 and Older","Hispanic","Male","36","4","0.1111"
"2020","4-Tyler","65 and Older","Native American","Female","2","0","0.00"
"2020","4-Tyler","65 and Older","Native American","Male","2","0","0.00"
"2020","4-Tyler","65 and Older","Other","Female","263","50","0.1901"
"2020","4-Tyler","65 and Older","Other","Male","190","24","0.1263"
"2020","4-Tyler","65 and Older","Other","Unknown","4","1","0.25"
"2020","5-Beaumont","18-64 with Disabilities","African American","Female","208","28","0.1346"
"2020","5-Beaumont","18-64 with Disabilities","African American","Male","198","27","0.1364"
"2020","5-Beaumont","18-64 with Disabilities","African American","Unknown","3","1","0.3333"
"2020","5-Beaumont","18-64 with Disabilities","Anglo","Female","377","52","0.1379"
"2020","5-Beaumont","18-64 with Disabilities","Anglo","Male","359","50","0.1393"
"2020","5-Beaumont","18-64 with Disabilities","Anglo","Unknown","3","0","0.00"
"2020","5-Beaumont","18-64 with Disabilities","Asian","Male","2","0","0.00"
"2020","5-Beaumont","18-64 with Disabilities","Hispanic","Female","24","3","0.125"
"2020","5-Beaumont","18-64 with Disabilities","Hispanic","Male","22","4","0.1818"
"2020","5-Beaumont","18-64 with Disabilities","Native American","Female","1","0","0.00"
"2020","5-Beaumont","18-64 with Disabilities","Other","Female","133","27","0.203"
"2020","5-Beaumont","18-64 with Disabilities","Other","Male","108","21","0.1944"
"2020","5-Beaumont","18-64 with Disabilities","Other","Unknown","4","0","0.00"
"2020","5-Beaumont","65 and Older","African American","Female","339","64","0.1888"
"2020","5-Beaumont","65 and Older","African American","Male","224","35","0.1563"
"2020","5-Beaumont","65 and Older","African American","Unknown","5","3","0.60"
"2020","5-Beaumont","65 and Older","Anglo","Female","740","113","0.1527"
"2020","5-Beaumont","65 and Older","Anglo","Male","559","99","0.1771"
"2020","5-Beaumont","65 and Older","Anglo","Unknown","9","2","0.2222"
"2020","5-Beaumont","65 and Older","Asian","Female","2","0","0.00"
"2020","5-Beaumont","65 and Older","Asian","Male","3","2","0.6667"
"2020","5-Beaumont","65 and Older","Hispanic","Female","35","3","0.0857"
"2020","5-Beaumont","65 and Older","Hispanic","Male","35","4","0.1143"
"2020","5-Beaumont","65 and Older","Native American","Female","2","0","0.00"
"2020","5-Beaumont","65 and Older","Native American","Male","2","1","0.50"
"2020","5-Beaumont","65 and Older","Other","Female","247","39","0.1579"
"2020","5-Beaumont","65 and Older","Other","Male","178","23","0.1292"
"2020","5-Beaumont","65 and Older","Other","Unknown","9","0","0.00"
"2020","6-Houston","18-64 with Disabilities","African American","Female","1247","186","0.1492"
"2020","6-Houston","18-64 with Disabilities","African American","Male","1043","140","0.1342"
"2020","6-Houston","18-64 with Disabilities","African American","Unknown","11","2","0.1818"
"2020","6-Houston","18-64 with Disabilities","Anglo","Female","1276","197","0.1544"
"2020","6-Houston","18-64 with Disabilities","Anglo","Male","1064","152","0.1429"
"2020","6-Houston","18-64 with Disabilities","Anglo","Unknown","16","6","0.375"
"2020","6-Houston","18-64 with Disabilities","Asian","Female","38","2","0.0526"
"2020","6-Houston","18-64 with Disabilities","Asian","Male","56","12","0.2143"
"2020","6-Houston","18-64 with Disabilities","Hispanic","Female","469","52","0.1109"
"2020","6-Houston","18-64 with Disabilities","Hispanic","Male","458","47","0.1026"
"2020","6-Houston","18-64 with Disabilities","Hispanic","Unknown","4","1","0.25"
"2020","6-Houston","18-64 with Disabilities","Native American","Female","4","0","0.00"
"2020","6-Houston","18-64 with Disabilities","Native American","Male","10","1","0.10"
"2020","6-Houston","18-64 with Disabilities","Other","Female","665","117","0.1759"
"2020","6-Houston","18-64 with Disabilities","Other","Male","580","84","0.1448"
"2020","6-Houston","18-64 with Disabilities","Other","Unknown","14","0","0.00"
"2020","6-Houston","65 and Older","African American","Female","1986","331","0.1667"
"2020","6-Houston","65 and Older","African American","Male","1204","212","0.1761"
"2020","6-Houston","65 and Older","African American","Unknown","18","2","0.1111"
"2020","6-Houston","65 and Older","Anglo","Female","3000","494","0.1647"
"2020","6-Houston","65 and Older","Anglo","Male","1988","300","0.1509"
"2020","6-Houston","65 and Older","Anglo","Unknown","38","8","0.2105"
"2020","6-Houston","65 and Older","Asian","Female","112","13","0.1161"
"2020","6-Houston","65 and Older","Asian","Male","81","11","0.1358"
"2020","6-Houston","65 and Older","Asian","Unknown","4","0","0.00"
"2020","6-Houston","65 and Older","Hispanic","Female","891","130","0.1459"
"2020","6-Houston","65 and Older","Hispanic","Male","640","79","0.1234"
"2020","6-Houston","65 and Older","Hispanic","Unknown","6","2","0.3333"
"2020","6-Houston","65 and Older","Native American","Female","11","3","0.2727"
"2020","6-Houston","65 and Older","Native American","Male","12","2","0.1667"
"2020","6-Houston","65 and Older","Other","Female","1519","221","0.1455"
"2020","6-Houston","65 and Older","Other","Male","882","109","0.1236"
"2020","6-Houston","65 and Older","Other","Unknown","67","4","0.0597"
"2020","6-Houston","Under 18","African American","Female","1","0","0.00"
"2020","6-Houston","Under 18","African American","Male","3","0","0.00"
"2020","6-Houston","Under 18","Anglo","Male","1","0","0.00"
"2020","6-Houston","Under 18","Other","Male","2","0","0.00"
"2020","6-Houston","Unknown","Hispanic","Male","1","0","0.00"
"2020","7-Austin","18-64 with Disabilities","African American","Female","450","60","0.1333"
"2020","7-Austin","18-64 with Disabilities","African American","Male","315","30","0.0952"
"2020","7-Austin","18-64 with Disabilities","African American","Unknown","4","3","0.75"
"2020","7-Austin","18-64 with Disabilities","Anglo","Female","922","113","0.1226"
"2020","7-Austin","18-64 with Disabilities","Anglo","Male","781","91","0.1165"
"2020","7-Austin","18-64 with Disabilities","Anglo","Unknown","10","2","0.20"
"2020","7-Austin","18-64 with Disabilities","Asian","Female","29","2","0.069"
"2020","7-Austin","18-64 with Disabilities","Asian","Male","20","2","0.10"
"2020","7-Austin","18-64 with Disabilities","Hispanic","Female","270","31","0.1148"
"2020","7-Austin","18-64 with Disabilities","Hispanic","Male","268","34","0.1269"
"2020","7-Austin","18-64 with Disabilities","Hispanic","Unknown","2","1","0.50"
"2020","7-Austin","18-64 with Disabilities","Native American","Female","2","1","0.50"
"2020","7-Austin","18-64 with Disabilities","Native American","Male","4","1","0.25"
"2020","7-Austin","18-64 with Disabilities","Other","Female","295","35","0.1186"
"2020","7-Austin","18-64 with Disabilities","Other","Male","272","32","0.1176"
"2020","7-Austin","18-64 with Disabilities","Other","Unknown","2","1","0.50"
"2020","7-Austin","65 and Older","African American","Female","518","88","0.1699"
"2020","7-Austin","65 and Older","African American","Male","338","67","0.1982"
"2020","7-Austin","65 and Older","African American","Unknown","6","1","0.1667"
"2020","7-Austin","65 and Older","Anglo","Female","2230","417","0.187"
"2020","7-Austin","65 and Older","Anglo","Male","1479","260","0.1758"
"2020","7-Austin","65 and Older","Anglo","Unknown","17","7","0.4118"
"2020","7-Austin","65 and Older","Asian","Female","80","12","0.15"
"2020","7-Austin","65 and Older","Asian","Male","16","4","0.25"
"2020","7-Austin","65 and Older","Asian","Unknown","2","2","1.00"
"2020","7-Austin","65 and Older","Hispanic","Female","448","64","0.1429"
"2020","7-Austin","65 and Older","Hispanic","Male","304","49","0.1612"
"2020","7-Austin","65 and Older","Hispanic","Unknown","6","1","0.1667"
"2020","7-Austin","65 and Older","Native American","Female","2","0","0.00"
"2020","7-Austin","65 and Older","Native American","Male","3","0","0.00"
"2020","7-Austin","65 and Older","Other","Female","686","109","0.1589"
"2020","7-Austin","65 and Older","Other","Male","426","68","0.1596"
"2020","7-Austin","65 and Older","Other","Unknown","13","1","0.0769"
"2020","7-Austin","Under 18","Anglo","Male","1","0","0.00"
"2020","7-Austin","Unknown","Other","Female","1","0","0.00"
"2020","7-Austin","Unknown","Other","Unknown","7","0","0.00"
"2020","7-Austin","Unknown","Unknown","Unknown","1","0","0.00"
"2020","8-San Antonio","18-64 with Disabilities","African American","Female","227","32","0.141"
"2020","8-San Antonio","18-64 with Disabilities","African American","Male","174","26","0.1494"
"2020","8-San Antonio","18-64 with Disabilities","African American","Unknown","3","2","0.6667"
"2020","8-San Antonio","18-64 with Disabilities","Anglo","Female","671","79","0.1177"
"2020","8-San Antonio","18-64 with Disabilities","Anglo","Male","535","80","0.1495"
"2020","8-San Antonio","18-64 with Disabilities","Anglo","Unknown","7","1","0.1429"
"2020","8-San Antonio","18-64 with Disabilities","Asian","Female","7","1","0.1429"
"2020","8-San Antonio","18-64 with Disabilities","Asian","Male","9","2","0.2222"
"2020","8-San Antonio","18-64 with Disabilities","Asian","Unknown","1","0","0.00"
"2020","8-San Antonio","18-64 with Disabilities","Hispanic","Female","848","110","0.1297"
"2020","8-San Antonio","18-64 with Disabilities","Hispanic","Male","801","94","0.1174"
"2020","8-San Antonio","18-64 with Disabilities","Hispanic","Unknown","10","1","0.10"
"2020","8-San Antonio","18-64 with Disabilities","Native American","Female","4","1","0.25"
"2020","8-San Antonio","18-64 with Disabilities","Other","Female","345","51","0.1478"
"2020","8-San Antonio","18-64 with Disabilities","Other","Male","292","39","0.1336"
"2020","8-San Antonio","18-64 with Disabilities","Other","Unknown","3","0","0.00"
"2020","8-San Antonio","65 and Older","African American","Female","282","44","0.156"
"2020","8-San Antonio","65 and Older","African American","Male","201","33","0.1642"
"2020","8-San Antonio","65 and Older","African American","Unknown","2","2","1.00"
"2020","8-San Antonio","65 and Older","Anglo","Female","1676","273","0.1629"
"2020","8-San Antonio","65 and Older","Anglo","Male","1075","148","0.1377"
"2020","8-San Antonio","65 and Older","Anglo","Unknown","24","9","0.375"
"2020","8-San Antonio","65 and Older","Asian","Female","48","8","0.1667"
"2020","8-San Antonio","65 and Older","Asian","Male","8","1","0.125"
"2020","8-San Antonio","65 and Older","Asian","Unknown","2","1","0.50"
"2020","8-San Antonio","65 and Older","Hispanic","Female","1758","249","0.1416"
"2020","8-San Antonio","65 and Older","Hispanic","Male","1069","152","0.1422"
"2020","8-San Antonio","65 and Older","Hispanic","Unknown","24","9","0.375"
"2020","8-San Antonio","65 and Older","Native American","Female","3","0","0.00"
"2020","8-San Antonio","65 and Older","Native American","Male","3","0","0.00"
"2020","8-San Antonio","65 and Older","Other","Female","764","108","0.1414"
"2020","8-San Antonio","65 and Older","Other","Male","462","55","0.119"
"2020","8-San Antonio","65 and Older","Other","Unknown","19","1","0.0526"
"2020","8-San Antonio","Under 18","Hispanic","Male","2","1","0.50"
"2020","8-San Antonio","Unknown","Anglo","Male","1","0","0.00"
"2020","9-Midland","18-64 with Disabilities","African American","Female","42","7","0.1667"
"2020","9-Midland","18-64 with Disabilities","African American","Male","42","7","0.1667"
"2020","9-Midland","18-64 with Disabilities","Anglo","Female","252","46","0.1825"
"2020","9-Midland","18-64 with Disabilities","Anglo","Male","196","29","0.148"
"2020","9-Midland","18-64 with Disabilities","Anglo","Unknown","2","0","0.00"
"2020","9-Midland","18-64 with Disabilities","Asian","Male","1","0","0.00"
"2020","9-Midland","18-64 with Disabilities","Hispanic","Female","140","15","0.1071"
"2020","9-Midland","18-64 with Disabilities","Hispanic","Male","153","19","0.1242"
"2020","9-Midland","18-64 with Disabilities","Hispanic","Unknown","1","0","0.00"
"2020","9-Midland","18-64 with Disabilities","Native American","Female","1","0","0.00"
"2020","9-Midland","18-64 with Disabilities","Native American","Male","2","0","0.00"
"2020","9-Midland","18-64 with Disabilities","Other","Female","104","18","0.1731"
"2020","9-Midland","18-64 with Disabilities","Other","Male","66","13","0.197"
"2020","9-Midland","18-64 with Disabilities","Other","Unknown","3","0","0.00"
"2020","9-Midland","65 and Older","African American","Female","62","15","0.2419"
"2020","9-Midland","65 and Older","African American","Male","44","8","0.1818"
"2020","9-Midland","65 and Older","Anglo","Female","511","84","0.1644"
"2020","9-Midland","65 and Older","Anglo","Male","408","78","0.1912"
"2020","9-Midland","65 and Older","Anglo","Unknown","4","1","0.25"
"2020","9-Midland","65 and Older","Asian","Female","10","1","0.10"
"2020","9-Midland","65 and Older","Hispanic","Female","289","55","0.1903"
"2020","9-Midland","65 and Older","Hispanic","Male","225","35","0.1556"
"2020","9-Midland","65 and Older","Hispanic","Unknown","1","0","0.00"
"2020","9-Midland","65 and Older","Native American","Female","2","0","0.00"
"2020","9-Midland","65 and Older","Native American","Male","1","0","0.00"
"2020","9-Midland","65 and Older","Other","Female","181","26","0.1436"
"2020","9-Midland","65 and Older","Other","Male","100","19","0.19"
"2020","9-Midland","65 and Older","Other","Unknown","2","0","0.00"
"2020","9-Midland","Unknown","Anglo","Female","1","1","1.00"
"2020","10-El Paso","18-64 with Disabilities","African American","Female","26","6","0.2308"
"2020","10-El Paso","18-64 with Disabilities","African American","Male","26","8","0.3077"
"2020","10-El Paso","18-64 with Disabilities","Anglo","Female","107","16","0.1495"
"2020","10-El Paso","18-64 with Disabilities","Anglo","Male","114","21","0.1842"
"2020","10-El Paso","18-64 with Disabilities","Anglo","Unknown","2","0","0.00"
"2020","10-El Paso","18-64 with Disabilities","Asian","Female","2","0","0.00"
"2020","10-El Paso","18-64 with Disabilities","Asian","Male","1","0","0.00"
"2020","10-El Paso","18-64 with Disabilities","Hispanic","Female","409","52","0.1271"
"2020","10-El Paso","18-64 with Disabilities","Hispanic","Male","358","47","0.1313"
"2020","10-El Paso","18-64 with Disabilities","Hispanic","Unknown","8","0","0.00"
"2020","10-El Paso","18-64 with Disabilities","Native American","Female","2","1","0.50"
"2020","10-El Paso","18-64 with Disabilities","Native American","Male","2","2","1.00"
"2020","10-El Paso","18-64 with Disabilities","Other","Female","76","15","0.1974"
"2020","10-El Paso","18-64 with Disabilities","Other","Male","72","16","0.2222"
"2020","10-El Paso","18-64 with Disabilities","Other","Unknown","2","0","0.00"
"2020","10-El Paso","65 and Older","African American","Female","35","5","0.1429"
"2020","10-El Paso","65 and Older","African American","Male","32","7","0.2188"
"2020","10-El Paso","65 and Older","African American","Unknown","1","0","0.00"
"2020","10-El Paso","65 and Older","Anglo","Female","259","57","0.2201"
"2020","10-El Paso","65 and Older","Anglo","Male","241","39","0.1618"
"2020","10-El Paso","65 and Older","Anglo","Unknown","2","0","0.00"
"2020","10-El Paso","65 and Older","Asian","Female","21","4","0.1905"
"2020","10-El Paso","65 and Older","Asian","Male","5","2","0.40"
"2020","10-El Paso","65 and Older","Hispanic","Female","1101","167","0.1517"
"2020","10-El Paso","65 and Older","Hispanic","Male","706","98","0.1388"
"2020","10-El Paso","65 and Older","Hispanic","Unknown","11","3","0.2727"
"2020","10-El Paso","65 and Older","Native American","Female","3","0","0.00"
"2020","10-El Paso","65 and Older","Native American","Male","1","1","1.00"
"2020","10-El Paso","65 and Older","Other","Female","213","33","0.1549"
"2020","10-El Paso","65 and Older","Other","Male","128","15","0.1172"
"2020","10-El Paso","65 and Older","Other","Unknown","11","0","0.00"
"2020","11-Edinburg","18-64 with Disabilities","African American","Female","41","5","0.122"
"2020","11-Edinburg","18-64 with Disabilities","African American","Male","33","4","0.1212"
"2020","11-Edinburg","18-64 with Disabilities","Anglo","Female","292","56","0.1918"
"2020","11-Edinburg","18-64 with Disabilities","Anglo","Male","245","42","0.1714"
"2020","11-Edinburg","18-64 with Disabilities","Anglo","Unknown","7","2","0.2857"
"2020","11-Edinburg","18-64 with Disabilities","Asian","Female","6","2","0.3333"
"2020","11-Edinburg","18-64 with Disabilities","Asian","Male","3","0","0.00"
"2020","11-Edinburg","18-64 with Disabilities","Hispanic","Female","958","141","0.1472"
"2020","11-Edinburg","18-64 with Disabilities","Hispanic","Male","1075","129","0.12"
"2020","11-Edinburg","18-64 with Disabilities","Hispanic","Unknown","12","1","0.0833"
"2020","11-Edinburg","18-64 with Disabilities","Native American","Female","1","0","0.00"
"2020","11-Edinburg","18-64 with Disabilities","Native American","Male","1","0","0.00"
"2020","11-Edinburg","18-64 with Disabilities","Other","Female","180","38","0.2111"
"2020","11-Edinburg","18-64 with Disabilities","Other","Male","175","34","0.1943"
"2020","11-Edinburg","18-64 with Disabilities","Other","Unknown","4","0","0.00"
"2020","11-Edinburg","65 and Older","African American","Female","52","10","0.1923"
"2020","11-Edinburg","65 and Older","African American","Male","28","4","0.1429"
"2020","11-Edinburg","65 and Older","African American","Unknown","1","0","0.00"
"2020","11-Edinburg","65 and Older","Anglo","Female","697","138","0.198"
"2020","11-Edinburg","65 and Older","Anglo","Male","556","101","0.1817"
"2020","11-Edinburg","65 and Older","Anglo","Unknown","8","1","0.125"
"2020","11-Edinburg","65 and Older","Asian","Female","9","3","0.3333"
"2020","11-Edinburg","65 and Older","Asian","Male","1","1","1.00"
"2020","11-Edinburg","65 and Older","Hispanic","Female","2090","312","0.1493"
"2020","11-Edinburg","65 and Older","Hispanic","Male","1409","221","0.1568"
"2020","11-Edinburg","65 and Older","Hispanic","Unknown","24","3","0.125"
"2020","11-Edinburg","65 and Older","Native American","Female","3","2","0.6667"
"2020","11-Edinburg","65 and Older","Native American","Male","2","0","0.00"
"2020","11-Edinburg","65 and Older","Other","Female","474","71","0.1498"
"2020","11-Edinburg","65 and Older","Other","Male","303","52","0.1716"
"2020","11-Edinburg","65 and Older","Other","Unknown","8","0","0.00"
"2020","11-Edinburg","Under 18","Hispanic","Female","2","0","0.00"
"2020","11-Edinburg","Under 18","Hispanic","Male","2","0","0.00"
"2020","11-Edinburg","Unknown","Unknown","Unknown","1","0","0.00"
"2020","Out of State","18-64 with Disabilities","African American","Female","1","0","0.00"
"2020","Out of State","18-64 with Disabilities","African American","Male","1","0","0.00"
"2020","Out of State","18-64 with Disabilities","Anglo","Female","2","0","0.00"
"2020","Out of State","18-64 with Disabilities","Anglo","Male","1","0","0.00"
"2020","Out of State","18-64 with Disabilities","Other","Female","1","0","0.00"
"2020","Out of State","65 and Older","Anglo","Female","12","0","0.00"
"2020","Out of State","65 and Older","Anglo","Male","11","2","0.1818"
"2020","Out of State","65 and Older","Hispanic","Female","4","2","0.50"
"2020","Out of State","65 and Older","Hispanic","Male","1","0","0.00"
"2020","Out of State","65 and Older","Other","Female","2","0","0.00"
"2020","Out of State","65 and Older","Other","Male","4","0","0.00"
"2019","1-Lubbock","18-64 with Disabilities","African American","Female","195","51","0.2615"
"2019","1-Lubbock","18-64 with Disabilities","African American","Male","162","29","0.179"
"2019","1-Lubbock","18-64 with Disabilities","Anglo","Female","510","90","0.1765"
"2019","1-Lubbock","18-64 with Disabilities","Anglo","Male","430","70","0.1628"
"2019","1-Lubbock","18-64 with Disabilities","Anglo","Unknown","2","0","0.00"
"2019","1-Lubbock","18-64 with Disabilities","Asian","Female","3","1","0.3333"
"2019","1-Lubbock","18-64 with Disabilities","Asian","Male","3","0","0.00"
"2019","1-Lubbock","18-64 with Disabilities","Hispanic","Female","269","48","0.1784"
"2019","1-Lubbock","18-64 with Disabilities","Hispanic","Male","230","26","0.113"
"2019","1-Lubbock","18-64 with Disabilities","Hispanic","Unknown","2","1","0.50"
"2019","1-Lubbock","18-64 with Disabilities","Native American","Female","2","1","0.50"
"2019","1-Lubbock","18-64 with Disabilities","Other","Female","180","40","0.2222"
"2019","1-Lubbock","18-64 with Disabilities","Other","Male","135","27","0.20"
"2019","1-Lubbock","18-64 with Disabilities","Other","Unknown","1","0","0.00"
