"fiscal_year","agency","agency_name","county_name","major_spending_category","amount"
"2019","102","HOUSE OF REPRESENTATIVES",,"COMMUNICATIONS AND UTILITIES","256811.08"
"2019","102","HOUSE OF REPRESENTATIVES",,"EMPLOYEE BENEFITS","50360.77"
"2019","102","HOUSE OF REPRESENTATIVES",,"OTHER EXPENDITURES","423998.18"
"2019","102","HOUSE OF REPRESENTATIVES",,"PAYMENT OF INTEREST - DEBT SERVICE","7179.60"
"2019","102","HOUSE OF REPRESENTATIVES",,"PRINTING AND REPRODUCTION","290.73"
"2019","102","HOUSE OF REPRESENTATIVES",,"RENTALS AND LEASES","179741.62"
"2019","102","HOUSE OF REPRESENTATIVES",,"REPAIRS AND MAINTENANCE","34505.78"
"2019","102","HOUSE OF REPRESENTATIVES",,"SALARIES AND WAGES","142588.79"
"2019","102","HOUSE OF REPRESENTATIVES",,"SUPPLIES AND MATERIALS","225650.03"
"2019","102","HOUSE OF REPRESENTATIVES","ANDERSON","EMPLOYEE BENEFITS","1428.06"
"2019","102","HOUSE OF REPRESENTATIVES","ANDERSON","SALARIES AND WAGES","4056.53"
"2019","102","HOUSE OF REPRESENTATIVES","ANDERSON","TRAVEL","34223.25"
"2019","102","HOUSE OF REPRESENTATIVES","ANDREWS","SUPPLIES AND MATERIALS","60.00"
"2019","102","HOUSE OF REPRESENTATIVES","ANGELINA","EMPLOYEE BENEFITS","22294.07"
"2019","102","HOUSE OF REPRESENTATIVES","ANGELINA","RENTALS AND LEASES","6982.60"
"2019","102","HOUSE OF REPRESENTATIVES","ANGELINA","SALARIES AND WAGES","63325.36"
"2019","102","HOUSE OF REPRESENTATIVES","ANGELINA","SUPPLIES AND MATERIALS","208.00"
"2019","102","HOUSE OF REPRESENTATIVES","ANGELINA","TRAVEL","43164.11"
"2019","102","HOUSE OF REPRESENTATIVES","ARANSAS","SUPPLIES AND MATERIALS","80.00"
"2019","102","HOUSE OF REPRESENTATIVES","ARCHER","SUPPLIES AND MATERIALS","30.00"
"2019","102","HOUSE OF REPRESENTATIVES","ARMSTRONG","SUPPLIES AND MATERIALS","35.00"
"2019","102","HOUSE OF REPRESENTATIVES","ATASCOSA","EMPLOYEE BENEFITS","1936.16"
"2019","102","HOUSE OF REPRESENTATIVES","ATASCOSA","SALARIES AND WAGES","5499.81"
"2019","102","HOUSE OF REPRESENTATIVES","ATASCOSA","SUPPLIES AND MATERIALS","45.00"
"2019","102","HOUSE OF REPRESENTATIVES","AUSTIN","EMPLOYEE BENEFITS","14081.65"
"2019","102","HOUSE OF REPRESENTATIVES","AUSTIN","SALARIES AND WAGES","39998.90"
"2019","102","HOUSE OF REPRESENTATIVES","AUSTIN","SUPPLIES AND MATERIALS","103.00"
"2019","102","HOUSE OF REPRESENTATIVES","BAILEY","SUPPLIES AND MATERIALS","40.00"
"2019","102","HOUSE OF REPRESENTATIVES","BANDERA","EMPLOYEE BENEFITS","3942.10"
"2019","102","HOUSE OF REPRESENTATIVES","BANDERA","SALARIES AND WAGES","11197.86"
"2019","102","HOUSE OF REPRESENTATIVES","BANDERA","SUPPLIES AND MATERIALS","45.00"
"2019","102","HOUSE OF REPRESENTATIVES","BASTROP","EMPLOYEE BENEFITS","135676.01"
"2019","102","HOUSE OF REPRESENTATIVES","BASTROP","REPAIRS AND MAINTENANCE","1561.50"
"2019","102","HOUSE OF REPRESENTATIVES","BASTROP","SALARIES AND WAGES","385380.72"
"2019","102","HOUSE OF REPRESENTATIVES","BASTROP","SUPPLIES AND MATERIALS","153.20"
"2019","102","HOUSE OF REPRESENTATIVES","BASTROP","TRAVEL","329.62"
"2019","102","HOUSE OF REPRESENTATIVES","BAYLOR","SUPPLIES AND MATERIALS","30.00"
"2019","102","HOUSE OF REPRESENTATIVES","BEE","SUPPLIES AND MATERIALS","255.00"
"2019","102","HOUSE OF REPRESENTATIVES","BELL","EMPLOYEE BENEFITS","37135.59"
"2019","102","HOUSE OF REPRESENTATIVES","BELL","RENTALS AND LEASES","22294.57"
"2019","102","HOUSE OF REPRESENTATIVES","BELL","SALARIES AND WAGES","105486.68"
"2019","102","HOUSE OF REPRESENTATIVES","BELL","SUPPLIES AND MATERIALS","428.20"
"2019","102","HOUSE OF REPRESENTATIVES","BELL","TRAVEL","65957.53"
"2019","102","HOUSE OF REPRESENTATIVES","BEXAR","COMMUNICATIONS AND UTILITIES","3084.89"
"2019","102","HOUSE OF REPRESENTATIVES","BEXAR","EMPLOYEE BENEFITS","358091.67"
"2019","102","HOUSE OF REPRESENTATIVES","BEXAR","OTHER EXPENDITURES","2862.17"
"2019","102","HOUSE OF REPRESENTATIVES","BEXAR","RENTALS AND LEASES","110101.56"
"2019","102","HOUSE OF REPRESENTATIVES","BEXAR","REPAIRS AND MAINTENANCE","1436.59"
"2019","102","HOUSE OF REPRESENTATIVES","BEXAR","SALARIES AND WAGES","1017126.10"
"2019","102","HOUSE OF REPRESENTATIVES","BEXAR","SUPPLIES AND MATERIALS","192.00"
"2019","102","HOUSE OF REPRESENTATIVES","BEXAR","TRAVEL","330203.11"
"2019","102","HOUSE OF REPRESENTATIVES","BLANCO","COMMUNICATIONS AND UTILITIES","210.15"
"2019","102","HOUSE OF REPRESENTATIVES","BLANCO","EMPLOYEE BENEFITS","12245.13"
"2019","102","HOUSE OF REPRESENTATIVES","BLANCO","OTHER EXPENDITURES","50.00"
"2019","102","HOUSE OF REPRESENTATIVES","BLANCO","SALARIES AND WAGES","34780.32"
"2019","102","HOUSE OF REPRESENTATIVES","BLANCO","SUPPLIES AND MATERIALS","58.00"
"2019","102","HOUSE OF REPRESENTATIVES","BOSQUE","EMPLOYEE BENEFITS","6336.74"
"2019","102","HOUSE OF REPRESENTATIVES","BOSQUE","SALARIES AND WAGES","18000.00"
"2019","102","HOUSE OF REPRESENTATIVES","BOSQUE","SUPPLIES AND MATERIALS","132.00"
"2019","102","HOUSE OF REPRESENTATIVES","BOWIE","EMPLOYEE BENEFITS","16083.80"
"2019","102","HOUSE OF REPRESENTATIVES","BOWIE","SALARIES AND WAGES","45687.32"
"2019","102","HOUSE OF REPRESENTATIVES","BOWIE","SUPPLIES AND MATERIALS","325.00"
"2019","102","HOUSE OF REPRESENTATIVES","BOWIE","TRAVEL","51551.56"
"2019","102","HOUSE OF REPRESENTATIVES","BRAZORIA","EMPLOYEE BENEFITS","57367.38"
"2019","102","HOUSE OF REPRESENTATIVES","BRAZORIA","OTHER EXPENDITURES","625.00"
"2019","102","HOUSE OF REPRESENTATIVES","BRAZORIA","RENTALS AND LEASES","9790.65"
"2019","102","HOUSE OF REPRESENTATIVES","BRAZORIA","SALARIES AND WAGES","162954.36"
"2019","102","HOUSE OF REPRESENTATIVES","BRAZORIA","SUPPLIES AND MATERIALS","314.00"
"2019","102","HOUSE OF REPRESENTATIVES","BRAZORIA","TRAVEL","69973.79"
"2019","102","HOUSE OF REPRESENTATIVES","BRAZOS","EMPLOYEE BENEFITS","66198.74"
"2019","102","HOUSE OF REPRESENTATIVES","BRAZOS","RENTALS AND LEASES","21000.00"
"2019","102","HOUSE OF REPRESENTATIVES","BRAZOS","SALARIES AND WAGES","188036.07"
"2019","102","HOUSE OF REPRESENTATIVES","BRAZOS","SUPPLIES AND MATERIALS","204.00"
"2019","102","HOUSE OF REPRESENTATIVES","BRAZOS","TRAVEL","69324.88"
"2019","102","HOUSE OF REPRESENTATIVES","BRISCOE","SUPPLIES AND MATERIALS","80.00"
"2019","102","HOUSE OF REPRESENTATIVES","BROOKS","SUPPLIES AND MATERIALS","35.00"
"2019","102","HOUSE OF REPRESENTATIVES","BROWN","EMPLOYEE BENEFITS","15254.71"
"2019","102","HOUSE OF REPRESENTATIVES","BROWN","SALARIES AND WAGES","43331.33"
"2019","102","HOUSE OF REPRESENTATIVES","BROWN","SUPPLIES AND MATERIALS","165.00"
"2019","102","HOUSE OF REPRESENTATIVES","BURLESON","SUPPLIES AND MATERIALS","50.00"
"2019","102","HOUSE OF REPRESENTATIVES","BURNET","EMPLOYEE BENEFITS","2534.70"
"2019","102","HOUSE OF REPRESENTATIVES","BURNET","SALARIES AND WAGES","7200.02"
"2019","102","HOUSE OF REPRESENTATIVES","BURNET","SUPPLIES AND MATERIALS","59.00"
"2019","102","HOUSE OF REPRESENTATIVES","BURNET","TRAVEL","30940.00"
"2019","102","HOUSE OF REPRESENTATIVES","CALDWELL","EMPLOYEE BENEFITS","54413.81"
"2019","102","HOUSE OF REPRESENTATIVES","CALDWELL","SALARIES AND WAGES","154557.98"
"2019","102","HOUSE OF REPRESENTATIVES","CALDWELL","SUPPLIES AND MATERIALS","42.00"
"2019","102","HOUSE OF REPRESENTATIVES","CALDWELL","TRAVEL","32710.28"
"2019","102","HOUSE OF REPRESENTATIVES","CALHOUN","SUPPLIES AND MATERIALS","62.50"
"2019","102","HOUSE OF REPRESENTATIVES","CALLAHAN","SUPPLIES AND MATERIALS","34.00"
"2019","102","HOUSE OF REPRESENTATIVES","CAMERON","EMPLOYEE BENEFITS","87639.10"
"2019","102","HOUSE OF REPRESENTATIVES","CAMERON","RENTALS AND LEASES","1612.90"
"2019","102","HOUSE OF REPRESENTATIVES","CAMERON","SALARIES AND WAGES","248940.56"
"2019","102","HOUSE OF REPRESENTATIVES","CAMERON","TRAVEL","68419.81"
"2019","102","HOUSE OF REPRESENTATIVES","CAMP","SUPPLIES AND MATERIALS","75.00"
"2019","102","HOUSE OF REPRESENTATIVES","CARSON","SUPPLIES AND MATERIALS","111.50"
"2019","102","HOUSE OF REPRESENTATIVES","CASS","SUPPLIES AND MATERIALS","37.00"
"2019","102","HOUSE OF REPRESENTATIVES","CASTRO","SUPPLIES AND MATERIALS","40.00"
"2019","102","HOUSE OF REPRESENTATIVES","CHAMBERS","EMPLOYEE BENEFITS","7378.33"
"2019","102","HOUSE OF REPRESENTATIVES","CHAMBERS","SALARIES AND WAGES","20958.75"
"2019","102","HOUSE OF REPRESENTATIVES","CHAMBERS","SUPPLIES AND MATERIALS","30.00"
"2019","102","HOUSE OF REPRESENTATIVES","CHAMBERS","TRAVEL","30940.00"
"2019","102","HOUSE OF REPRESENTATIVES","CHILDRESS","SUPPLIES AND MATERIALS","72.00"
"2019","102","HOUSE OF REPRESENTATIVES","CLAY","SUPPLIES AND MATERIALS","41.00"
"2019","102","HOUSE OF REPRESENTATIVES","COKE","SUPPLIES AND MATERIALS","35.00"
"2019","102","HOUSE OF REPRESENTATIVES","COLEMAN","SUPPLIES AND MATERIALS","43.95"
"2019","102","HOUSE OF REPRESENTATIVES","COLLIN","COMMUNICATIONS AND UTILITIES","1500.00"
"2019","102","HOUSE OF REPRESENTATIVES","COLLIN","EMPLOYEE BENEFITS","138303.53"
"2019","102","HOUSE OF REPRESENTATIVES","COLLIN","OTHER EXPENDITURES","375.00"
"2019","102","HOUSE OF REPRESENTATIVES","COLLIN","RENTALS AND LEASES","14700.80"
"2019","102","HOUSE OF REPRESENTATIVES","COLLIN","SALARIES AND WAGES","392855.56"
"2019","102","HOUSE OF REPRESENTATIVES","COLLIN","SUPPLIES AND MATERIALS","688.62"
"2019","102","HOUSE OF REPRESENTATIVES","COLLIN","TRAVEL","196987.87"
"2019","102","HOUSE OF REPRESENTATIVES","COLORADO","EMPLOYEE BENEFITS","52114.92"
"2019","102","HOUSE OF REPRESENTATIVES","COLORADO","SALARIES AND WAGES","148035.30"
"2019","102","HOUSE OF REPRESENTATIVES","COLORADO","SUPPLIES AND MATERIALS","96.00"
"2019","102","HOUSE OF REPRESENTATIVES","COLORADO","TRAVEL","497.33"
"2019","102","HOUSE OF REPRESENTATIVES","COMAL","EMPLOYEE BENEFITS","62401.60"
"2019","102","HOUSE OF REPRESENTATIVES","COMAL","OTHER EXPENDITURES","83.05"
"2019","102","HOUSE OF REPRESENTATIVES","COMAL","SALARIES AND WAGES","177255.76"
"2019","102","HOUSE OF REPRESENTATIVES","COMAL","TRAVEL","946.72"
"2019","102","HOUSE OF REPRESENTATIVES","COMANCHE","SUPPLIES AND MATERIALS","55.00"
"2019","102","HOUSE OF REPRESENTATIVES","COOKE","COMMUNICATIONS AND UTILITIES","758.86"
"2019","102","HOUSE OF REPRESENTATIVES","COOKE","EMPLOYEE BENEFITS","8955.93"
"2019","102","HOUSE OF REPRESENTATIVES","COOKE","OTHER EXPENDITURES","525.00"
"2019","102","HOUSE OF REPRESENTATIVES","COOKE","RENTALS AND LEASES","3000.00"
"2019","102","HOUSE OF REPRESENTATIVES","COOKE","SALARIES AND WAGES","25439.47"
"2019","102","HOUSE OF REPRESENTATIVES","COOKE","SUPPLIES AND MATERIALS","26.00"
"2019","102","HOUSE OF REPRESENTATIVES","COOKE","TRAVEL","49959.01"
"2019","102","HOUSE OF REPRESENTATIVES","CORYELL","EMPLOYEE BENEFITS","15560.22"
"2019","102","HOUSE OF REPRESENTATIVES","CORYELL","SALARIES AND WAGES","44200.02"
"2019","102","HOUSE OF REPRESENTATIVES","CORYELL","SUPPLIES AND MATERIALS","36.00"
"2019","102","HOUSE OF REPRESENTATIVES","CORYELL","TRAVEL","34723.57"
"2019","102","HOUSE OF REPRESENTATIVES","CRANE","SUPPLIES AND MATERIALS","31.00"
"2019","102","HOUSE OF REPRESENTATIVES","CROCKETT","SUPPLIES AND MATERIALS","43.00"
"2019","102","HOUSE OF REPRESENTATIVES","DALLAS","CAPITAL OUTLAY","9784.30"
"2019","102","HOUSE OF REPRESENTATIVES","DALLAS","COMMUNICATIONS AND UTILITIES","15756.70"
"2019","102","HOUSE OF REPRESENTATIVES","DALLAS","EMPLOYEE BENEFITS","466042.85"
"2019","102","HOUSE OF REPRESENTATIVES","DALLAS","OTHER EXPENDITURES","67157.63"
"2019","102","HOUSE OF REPRESENTATIVES","DALLAS","RENTALS AND LEASES","159268.73"
"2019","102","HOUSE OF REPRESENTATIVES","DALLAS","REPAIRS AND MAINTENANCE","3481.40"
"2019","102","HOUSE OF REPRESENTATIVES","DALLAS","SALARIES AND WAGES","1323796.37"
"2019","102","HOUSE OF REPRESENTATIVES","DALLAS","SUPPLIES AND MATERIALS","121470.29"
"2019","102","HOUSE OF REPRESENTATIVES","DALLAS","TRAVEL","597322.56"
"2019","102","HOUSE OF REPRESENTATIVES","DAWSON","SUPPLIES AND MATERIALS","51.00"
"2019","102","HOUSE OF REPRESENTATIVES","DEAF SMITH","SUPPLIES AND MATERIALS","59.00"
"2019","102","HOUSE OF REPRESENTATIVES","DELTA","SUPPLIES AND MATERIALS","30.00"
"2019","102","HOUSE OF REPRESENTATIVES","DENTON","EMPLOYEE BENEFITS","102122.04"
"2019","102","HOUSE OF REPRESENTATIVES","DENTON","OTHER EXPENDITURES","325.00"
"2019","102","HOUSE OF REPRESENTATIVES","DENTON","RENTALS AND LEASES","48680.00"
"2019","102","HOUSE OF REPRESENTATIVES","DENTON","SALARIES AND WAGES","290082.30"
"2019","102","HOUSE OF REPRESENTATIVES","DENTON","SUPPLIES AND MATERIALS","101.01"
"2019","102","HOUSE OF REPRESENTATIVES","DENTON","TRAVEL","157835.87"
"2019","102","HOUSE OF REPRESENTATIVES","DEWITT","EMPLOYEE BENEFITS","791.93"
"2019","102","HOUSE OF REPRESENTATIVES","DEWITT","SALARIES AND WAGES","2249.53"
"2019","102","HOUSE OF REPRESENTATIVES","DEWITT","SUPPLIES AND MATERIALS","94.00"
"2019","102","HOUSE OF REPRESENTATIVES","DICKENS","SUPPLIES AND MATERIALS","40.00"
"2019","102","HOUSE OF REPRESENTATIVES","DIMMIT","SUPPLIES AND MATERIALS","40.00"
"2019","102","HOUSE OF REPRESENTATIVES","DONLEY","EMPLOYEE BENEFITS","4752.56"
"2019","102","HOUSE OF REPRESENTATIVES","DONLEY","SALARIES AND WAGES","13500.03"
"2019","102","HOUSE OF REPRESENTATIVES","DONLEY","SUPPLIES AND MATERIALS","40.00"
"2019","102","HOUSE OF REPRESENTATIVES","DONLEY","TRAVEL","677.08"
"2019","102","HOUSE OF REPRESENTATIVES","DUVAL","SUPPLIES AND MATERIALS","70.00"
"2019","102","HOUSE OF REPRESENTATIVES","EASTLAND","EMPLOYEE BENEFITS","20181.45"
"2019","102","HOUSE OF REPRESENTATIVES","EASTLAND","SALARIES AND WAGES","57326.51"
"2019","102","HOUSE OF REPRESENTATIVES","EASTLAND","SUPPLIES AND MATERIALS","45.00"
"2019","102","HOUSE OF REPRESENTATIVES","ECTOR","EMPLOYEE BENEFITS","2534.70"
"2019","102","HOUSE OF REPRESENTATIVES","ECTOR","SALARIES AND WAGES","7200.02"
"2019","102","HOUSE OF REPRESENTATIVES","ECTOR","SUPPLIES AND MATERIALS","83.88"
"2019","102","HOUSE OF REPRESENTATIVES","ECTOR","TRAVEL","49874.21"
"2019","102","HOUSE OF REPRESENTATIVES","EDWARDS","SUPPLIES AND MATERIALS","30.00"
"2019","102","HOUSE OF REPRESENTATIVES","EL PASO","EMPLOYEE BENEFITS","143225.58"
"2019","102","HOUSE OF REPRESENTATIVES","EL PASO","OTHER EXPENDITURES","250.00"
"2019","102","HOUSE OF REPRESENTATIVES","EL PASO","RENTALS AND LEASES","64192.38"
"2019","102","HOUSE OF REPRESENTATIVES","EL PASO","SALARIES AND WAGES","406834.34"
"2019","102","HOUSE OF REPRESENTATIVES","EL PASO","SUPPLIES AND MATERIALS","80.00"
"2019","102","HOUSE OF REPRESENTATIVES","EL PASO","TRAVEL","286535.62"
"2019","102","HOUSE OF REPRESENTATIVES","ELLIS","EMPLOYEE BENEFITS","44461.72"
"2019","102","HOUSE OF REPRESENTATIVES","ELLIS","SALARIES AND WAGES","126296.34"
"2019","102","HOUSE OF REPRESENTATIVES","ELLIS","SUPPLIES AND MATERIALS","500.99"
"2019","102","HOUSE OF REPRESENTATIVES","ELLIS","TRAVEL","43397.64"
"2019","102","HOUSE OF REPRESENTATIVES","ERATH","EMPLOYEE BENEFITS","1760.21"
"2019","102","HOUSE OF REPRESENTATIVES","ERATH","RENTALS AND LEASES","4140.00"
"2019","102","HOUSE OF REPRESENTATIVES","ERATH","SALARIES AND WAGES","5000.01"
"2019","102","HOUSE OF REPRESENTATIVES","ERATH","SUPPLIES AND MATERIALS","81.00"
"2019","102","HOUSE OF REPRESENTATIVES","FANNIN","EMPLOYEE BENEFITS","3411.60"
"2019","102","HOUSE OF REPRESENTATIVES","FANNIN","SALARIES AND WAGES","9690.91"
"2019","102","HOUSE OF REPRESENTATIVES","FANNIN","SUPPLIES AND MATERIALS","40.00"
"2019","102","HOUSE OF REPRESENTATIVES","FAYETTE","SUPPLIES AND MATERIALS","98.00"
"2019","102","HOUSE OF REPRESENTATIVES","FISHER","SUPPLIES AND MATERIALS","47.00"
"2019","102","HOUSE OF REPRESENTATIVES","FLOYD","SUPPLIES AND MATERIALS","42.00"
"2019","102","HOUSE OF REPRESENTATIVES","FOARD","SUPPLIES AND MATERIALS","22.00"
"2019","102","HOUSE OF REPRESENTATIVES","FORT BEND","EMPLOYEE BENEFITS","84236.22"
"2019","102","HOUSE OF REPRESENTATIVES","FORT BEND","OTHER EXPENDITURES","525.00"
"2019","102","HOUSE OF REPRESENTATIVES","FORT BEND","RENTALS AND LEASES","40565.54"
"2019","102","HOUSE OF REPRESENTATIVES","FORT BEND","SALARIES AND WAGES","239265.69"
"2019","102","HOUSE OF REPRESENTATIVES","FORT BEND","TRAVEL","102058.95"
"2019","102","HOUSE OF REPRESENTATIVES","FRANKLIN","SUPPLIES AND MATERIALS","39.00"
"2019","102","HOUSE OF REPRESENTATIVES","FRIO","SUPPLIES AND MATERIALS","72.00"
"2019","102","HOUSE OF REPRESENTATIVES","GAINES","SUPPLIES AND MATERIALS","59.75"
"2019","102","HOUSE OF REPRESENTATIVES","GALVESTON","EMPLOYEE BENEFITS","62736.84"
"2019","102","HOUSE OF REPRESENTATIVES","GALVESTON","OTHER EXPENDITURES","165.00"
"2019","102","HOUSE OF REPRESENTATIVES","GALVESTON","RENTALS AND LEASES","11054.84"
"2019","102","HOUSE OF REPRESENTATIVES","GALVESTON","SALARIES AND WAGES","178207.12"
"2019","102","HOUSE OF REPRESENTATIVES","GALVESTON","SUPPLIES AND MATERIALS","883.00"
"2019","102","HOUSE OF REPRESENTATIVES","GALVESTON","TRAVEL","33667.71"
"2019","102","HOUSE OF REPRESENTATIVES","GILLESPIE","COMMUNICATIONS AND UTILITIES","830.69"
"2019","102","HOUSE OF REPRESENTATIVES","GILLESPIE","EMPLOYEE BENEFITS","9388.44"
"2019","102","HOUSE OF REPRESENTATIVES","GILLESPIE","OTHER EXPENDITURES","737.50"
"2019","102","HOUSE OF REPRESENTATIVES","GILLESPIE","RENTALS AND LEASES","9987.10"
"2019","102","HOUSE OF REPRESENTATIVES","GILLESPIE","SALARIES AND WAGES","26668.34"
"2019","102","HOUSE OF REPRESENTATIVES","GILLESPIE","TRAVEL","34732.80"
"2019","102","HOUSE OF REPRESENTATIVES","GONZALES","EMPLOYEE BENEFITS","22439.11"
"2019","102","HOUSE OF REPRESENTATIVES","GONZALES","SALARIES AND WAGES","63739.56"
"2019","102","HOUSE OF REPRESENTATIVES","GONZALES","SUPPLIES AND MATERIALS","47.00"
"2019","102","HOUSE OF REPRESENTATIVES","GRAY","EMPLOYEE BENEFITS","3485.21"
"2019","102","HOUSE OF REPRESENTATIVES","GRAY","RENTALS AND LEASES","1100.00"
"2019","102","HOUSE OF REPRESENTATIVES","GRAY","SALARIES AND WAGES","9900.00"
"2019","102","HOUSE OF REPRESENTATIVES","GRAY","SUPPLIES AND MATERIALS","114.00"
"2019","102","HOUSE OF REPRESENTATIVES","GRAYSON","COMMUNICATIONS AND UTILITIES","55.25"
"2019","102","HOUSE OF REPRESENTATIVES","GRAYSON","EMPLOYEE BENEFITS","19950.93"
"2019","102","HOUSE OF REPRESENTATIVES","GRAYSON","RENTALS AND LEASES","5400.00"
"2019","102","HOUSE OF REPRESENTATIVES","GRAYSON","SALARIES AND WAGES","56672.17"
"2019","102","HOUSE OF REPRESENTATIVES","GRAYSON","SUPPLIES AND MATERIALS","-47.55"
"2019","102","HOUSE OF REPRESENTATIVES","GRAYSON","TRAVEL","42270.69"
"2019","102","HOUSE OF REPRESENTATIVES","GREGG","EMPLOYEE BENEFITS","13597.59"
"2019","102","HOUSE OF REPRESENTATIVES","GREGG","RENTALS AND LEASES","3600.00"
"2019","102","HOUSE OF REPRESENTATIVES","GREGG","SALARIES AND WAGES","38624.85"
"2019","102","HOUSE OF REPRESENTATIVES","GREGG","SUPPLIES AND MATERIALS","304.50"
"2019","102","HOUSE OF REPRESENTATIVES","GREGG","TRAVEL","34347.48"
"2019","102","HOUSE OF REPRESENTATIVES","GRIMES","EMPLOYEE BENEFITS","2534.70"
"2019","102","HOUSE OF REPRESENTATIVES","GRIMES","SALARIES AND WAGES","7200.02"
"2019","102","HOUSE OF REPRESENTATIVES","GRIMES","SUPPLIES AND MATERIALS","47.00"
"2019","102","HOUSE OF REPRESENTATIVES","GRIMES","TRAVEL","38943.75"
"2019","102","HOUSE OF REPRESENTATIVES","GUADALUPE","EMPLOYEE BENEFITS","9115.72"
"2019","102","HOUSE OF REPRESENTATIVES","GUADALUPE","RENTALS AND LEASES","4900.00"
"2019","102","HOUSE OF REPRESENTATIVES","GUADALUPE","SALARIES AND WAGES","25893.62"
"2019","102","HOUSE OF REPRESENTATIVES","GUADALUPE","SUPPLIES AND MATERIALS","145.00"
"2019","102","HOUSE OF REPRESENTATIVES","GUADALUPE","TRAVEL","40379.46"
"2019","102","HOUSE OF REPRESENTATIVES","HALL","SUPPLIES AND MATERIALS","20.00"
"2019","102","HOUSE OF REPRESENTATIVES","HAMILTON","SUPPLIES AND MATERIALS","54.95"
"2019","102","HOUSE OF REPRESENTATIVES","HARDIN","EMPLOYEE BENEFITS","12077.04"
"2019","102","HOUSE OF REPRESENTATIVES","HARDIN","SALARIES AND WAGES","34305.83"
"2019","102","HOUSE OF REPRESENTATIVES","HARDIN","SUPPLIES AND MATERIALS","70.00"
"2019","102","HOUSE OF REPRESENTATIVES","HARRIS","EMPLOYEE BENEFITS","636647.08"
"2019","102","HOUSE OF REPRESENTATIVES","HARRIS","OTHER EXPENDITURES","113323.26"
"2019","102","HOUSE OF REPRESENTATIVES","HARRIS","RENTALS AND LEASES","240506.16"
"2019","102","HOUSE OF REPRESENTATIVES","HARRIS","REPAIRS AND MAINTENANCE","6668.74"
"2019","102","HOUSE OF REPRESENTATIVES","HARRIS","SALARIES AND WAGES","1808857.94"
"2019","102","HOUSE OF REPRESENTATIVES","HARRIS","SUPPLIES AND MATERIALS","69888.58"
"2019","102","HOUSE OF REPRESENTATIVES","HARRIS","TRAVEL","896906.04"
"2019","102","HOUSE OF REPRESENTATIVES","HARRISON","EMPLOYEE BENEFITS","17573.90"
"2019","102","HOUSE OF REPRESENTATIVES","HARRISON","OTHER EXPENDITURES","625.00"
"2019","102","HOUSE OF REPRESENTATIVES","HARRISON","SALARIES AND WAGES","49919.83"
"2019","102","HOUSE OF REPRESENTATIVES","HARRISON","TRAVEL","45907.60"
"2019","102","HOUSE OF REPRESENTATIVES","HAYS","EMPLOYEE BENEFITS","534498.53"
"2019","102","HOUSE OF REPRESENTATIVES","HAYS","REPAIRS AND MAINTENANCE","8315.88"
"2019","102","HOUSE OF REPRESENTATIVES","HAYS","SALARIES AND WAGES","1518228.50"
"2019","102","HOUSE OF REPRESENTATIVES","HAYS","SUPPLIES AND MATERIALS","3030.10"
"2019","102","HOUSE OF REPRESENTATIVES","HAYS","TRAVEL","42052.11"
"2019","102","HOUSE OF REPRESENTATIVES","HEMPHILL","EMPLOYEE BENEFITS","2886.74"
"2019","102","HOUSE OF REPRESENTATIVES","HEMPHILL","RENTALS AND LEASES","200.00"
"2019","102","HOUSE OF REPRESENTATIVES","HEMPHILL","SALARIES AND WAGES","8200.02"
"2019","102","HOUSE OF REPRESENTATIVES","HEMPHILL","SUPPLIES AND MATERIALS","45.00"
"2019","102","HOUSE OF REPRESENTATIVES","HEMPHILL","TRAVEL","46708.55"
"2019","102","HOUSE OF REPRESENTATIVES","HENDERSON","EMPLOYEE BENEFITS","17770.43"
"2019","102","HOUSE OF REPRESENTATIVES","HENDERSON","RENTALS AND LEASES","3265.16"
"2019","102","HOUSE OF REPRESENTATIVES","HENDERSON","SALARIES AND WAGES","50478.39"
"2019","102","HOUSE OF REPRESENTATIVES","HENDERSON","SUPPLIES AND MATERIALS","273.49"
"2019","102","HOUSE OF REPRESENTATIVES","HIDALGO","EMPLOYEE BENEFITS","192679.16"
"2019","102","HOUSE OF REPRESENTATIVES","HIDALGO","RENTALS AND LEASES","12000.00"
"2019","102","HOUSE OF REPRESENTATIVES","HIDALGO","SALARIES AND WAGES","547298.60"
"2019","102","HOUSE OF REPRESENTATIVES","HIDALGO","SUPPLIES AND MATERIALS","1379.07"
"2019","102","HOUSE OF REPRESENTATIVES","HIDALGO","TRAVEL","196967.14"
"2019","102","HOUSE OF REPRESENTATIVES","HILL","EMPLOYEE BENEFITS","5957.15"
"2019","102","HOUSE OF REPRESENTATIVES","HILL","RENTALS AND LEASES","550.00"
"2019","102","HOUSE OF REPRESENTATIVES","HILL","SALARIES AND WAGES","16921.78"
"2019","102","HOUSE OF REPRESENTATIVES","HOCKLEY","SUPPLIES AND MATERIALS","50.00"
"2019","102","HOUSE OF REPRESENTATIVES","HOOD","EMPLOYEE BENEFITS","28115.54"
"2019","102","HOUSE OF REPRESENTATIVES","HOOD","SALARIES AND WAGES","79863.41"
"2019","102","HOUSE OF REPRESENTATIVES","HOOD","SUPPLIES AND MATERIALS","65.00"
"2019","102","HOUSE OF REPRESENTATIVES","HOOD","TRAVEL","34959.63"
"2019","102","HOUSE OF REPRESENTATIVES","HOUSTON","SUPPLIES AND MATERIALS","68.00"
