"fiscal_year","county","region","program","race_ethnicity","gender","employees_active_on_august_31"
"2021","Ector","9-Midland","Child Protective Investigations","African American","Male","1"
"2021","Ector","9-Midland","Child Protective Investigations","Anglo","Male","5"
"2021","Ector","9-Midland","Child Protective Investigations","Hispanic","Male","6"
"2021","Ector","9-Midland","Child Protective Investigations","Other","Male","1"
"2021","Ector","9-Midland","Day Care Investigations","Hispanic","Female","1"
"2021","Ector","9-Midland","Residential Child Care Investigations","Hispanic","Female","1"
"2021","Ector","9-Midland","Child Protective Services","African American","Female","5"
"2021","Ector","9-Midland","Child Protective Services","Anglo","Female","16"
"2021","Ector","9-Midland","Child Protective Services","Hispanic","Female","37"
"2021","Ector","9-Midland","Child Protective Services","Other","Female","2"
"2021","Ector","9-Midland","Child Protective Services","African American","Male","1"
"2021","Ector","9-Midland","Child Protective Services","Hispanic","Male","1"
"2021","Ellis","3-Arlington","Adult Protective Services In-home","African American","Female","1"
"2021","Ellis","3-Arlington","Adult Protective Services In-home","Anglo","Female","2"
"2021","Ellis","3-Arlington","Child Protective Investigations","African American","Female","4"
"2021","Ellis","3-Arlington","Child Protective Investigations","Anglo","Female","10"
"2021","Ellis","3-Arlington","Child Protective Investigations","Hispanic","Female","5"
"2021","Ellis","3-Arlington","Child Protective Investigations","Anglo","Male","3"
"2021","Ellis","3-Arlington","Child Protective Services","African American","Female","12"
"2021","Ellis","3-Arlington","Child Protective Services","Anglo","Female","3"
"2021","Ellis","3-Arlington","Child Protective Services","Hispanic","Female","3"
"2021","Ellis","3-Arlington","Child Protective Services","African American","Male","1"
"2021","Ellis","3-Arlington","Child Protective Services","Anglo","Male","1"
"2021","Ellis","3-Arlington","Child Protective Services","Hispanic","Male","1"
"2021","El Paso","10-El Paso","Statewide Intake","African American","Female","1"
"2021","El Paso","10-El Paso","Statewide Intake","Hispanic","Female","7"
"2021","El Paso","10-El Paso","Statewide Intake","African American","Male","1"
"2021","El Paso","10-El Paso","Adult Protective Services In-home","Anglo","Female","2"
"2021","El Paso","10-El Paso","Adult Protective Services In-home","Hispanic","Female","21"
"2021","El Paso","10-El Paso","Adult Protective Services In-home","Hispanic","Male","7"
"2021","El Paso","10-El Paso","Child Protective Investigations","Anglo","Female","7"
"2021","El Paso","10-El Paso","Child Protective Investigations","Hispanic","Female","66"
"2021","El Paso","10-El Paso","Child Protective Investigations","Anglo","Male","1"
"2021","El Paso","10-El Paso","Child Protective Investigations","Hispanic","Male","30"
"2021","El Paso","10-El Paso","Day Care Investigations","Hispanic","Male","1"
"2021","El Paso","10-El Paso","Residential Child Care Investigations","Hispanic","Female","1"
"2021","El Paso","10-El Paso","Child Protective Services","African American","Female","2"
"2021","El Paso","10-El Paso","Child Protective Services","Anglo","Female","17"
"2021","El Paso","10-El Paso","Child Protective Services","Hispanic","Female","126"
"2021","El Paso","10-El Paso","Child Protective Services","Other","Female","2"
"2021","El Paso","10-El Paso","Child Protective Services","Hispanic","Male","14"
"2021","Erath","3-Arlington","Child Protective Investigations","Anglo","Female","9"
"2021","Erath","3-Arlington","Child Protective Investigations","Hispanic","Female","2"
"2021","Erath","3-Arlington","Child Care Investigations","Anglo","Female","1"
"2021","Erath","3-Arlington","Child Protective Services","Anglo","Female","2"
"2021","Erath","3-Arlington","Child Protective Services","Hispanic","Female","2"
"2021","Erath","3-Arlington","Child Protective Services","Hispanic","Male","1"
"2021","Falls","7-Austin","Adult Protective Services In-home","African American","Female","1"
"2021","Falls","7-Austin","Child Protective Investigations","Anglo","Male","1"
"2021","Falls","7-Austin","Child Protective Services","Anglo","Female","1"
"2021","Fannin","3-Arlington","Adult Protective Services In-home","Anglo","Female","1"
"2021","Fannin","3-Arlington","Child Protective Investigations","African American","Female","1"
"2021","Fannin","3-Arlington","Child Protective Investigations","Anglo","Female","2"
"2021","Fannin","3-Arlington","Child Protective Investigations","Hispanic","Female","1"
"2021","Fannin","3-Arlington","Child Protective Investigations","Native American","Female","1"
"2021","Fannin","3-Arlington","Child Protective Investigations","Anglo","Male","2"
"2021","Fannin","3-Arlington","Child Protective Services","Anglo","Female","10"
"2021","Fannin","3-Arlington","Child Protective Services","Hispanic","Female","2"
"2021","Fannin","3-Arlington","Child Protective Services","Anglo","Male","1"
"2021","Fayette","7-Austin","Child Protective Investigations","Anglo","Female","2"
"2021","Fayette","7-Austin","Child Protective Services","African American","Female","2"
"2021","Fayette","7-Austin","Child Protective Services","Anglo","Female","1"
"2021","Fayette","7-Austin","Child Protective Services","Hispanic","Female","2"
"2021","Fort Bend","6-Houston","Statewide Intake","Anglo","Female","1"
"2021","Fort Bend","6-Houston","Adult Protective Services In-home","African American","Female","3"
"2021","Fort Bend","6-Houston","Adult Protective Services In-home","Anglo","Female","2"
"2021","Fort Bend","6-Houston","Adult Protective Services In-home","Asian","Female","1"
"2021","Fort Bend","6-Houston","Adult Protective Services In-home","Hispanic","Female","1"
"2021","Fort Bend","6-Houston","Adult Protective Services In-home","Asian","Male","1"
"2021","Fort Bend","6-Houston","Child Protective Investigations","African American","Female","36"
"2021","Fort Bend","6-Houston","Child Protective Investigations","Anglo","Female","4"
"2021","Fort Bend","6-Houston","Child Protective Investigations","Hispanic","Female","3"
"2021","Fort Bend","6-Houston","Child Protective Investigations","African American","Male","9"
"2021","Fort Bend","6-Houston","Child Protective Investigations","Anglo","Male","2"
"2021","Fort Bend","6-Houston","Child Protective Investigations","Hispanic","Male","1"
"2021","Fort Bend","6-Houston","Child Protective Investigations","Other","Male","1"
"2021","Fort Bend","6-Houston","Child Protective Services","African American","Female","37"
"2021","Fort Bend","6-Houston","Child Protective Services","Anglo","Female","9"
"2021","Fort Bend","6-Houston","Child Protective Services","Asian","Female","1"
"2021","Fort Bend","6-Houston","Child Protective Services","Hispanic","Female","9"
"2021","Fort Bend","6-Houston","Child Protective Services","African American","Male","7"
"2021","Fort Bend","6-Houston","Child Protective Services","Hispanic","Male","1"
"2021","Franklin","4-Tyler","Child Protective Investigations","Anglo","Female","1"
"2021","Franklin","4-Tyler","Child Protective Services","African American","Female","1"
"2021","Franklin","4-Tyler","Child Protective Services","Anglo","Female","1"
"2021","Franklin","4-Tyler","Child Protective Services","Anglo","Male","1"
"2021","Frio","8-San Antonio","Child Protective Investigations","Hispanic","Female","2"
"2021","Frio","8-San Antonio","Child Protective Investigations","Hispanic","Male","3"
"2021","Frio","8-San Antonio","Child Protective Services","Hispanic","Female","7"
"2021","Frio","8-San Antonio","Child Protective Services","Hispanic","Male","1"
"2021","Galveston","6-Houston","Adult Protective Services In-home","African American","Female","3"
"2021","Galveston","6-Houston","Adult Protective Services In-home","Anglo","Female","4"
"2021","Galveston","6-Houston","Adult Protective Services In-home","Hispanic","Female","1"
"2021","Galveston","6-Houston","Adult Protective Services In-home","Anglo","Male","1"
"2021","Galveston","6-Houston","Child Protective Investigations","African American","Female","19"
"2021","Galveston","6-Houston","Child Protective Investigations","Anglo","Female","14"
"2021","Galveston","6-Houston","Child Protective Investigations","Hispanic","Female","4"
"2021","Galveston","6-Houston","Child Protective Investigations","African American","Male","3"
"2021","Galveston","6-Houston","Child Protective Investigations","Anglo","Male","6"
"2021","Galveston","6-Houston","Child Protective Investigations","Hispanic","Male","1"
"2021","Galveston","6-Houston","Child Protective Services","African American","Female","41"
"2021","Galveston","6-Houston","Child Protective Services","Anglo","Female","18"
"2021","Galveston","6-Houston","Child Protective Services","Hispanic","Female","17"
"2021","Galveston","6-Houston","Child Protective Services","African American","Male","2"
"2021","Galveston","6-Houston","Child Protective Services","Anglo","Male","3"
"2021","Galveston","6-Houston","Child Protective Services","Hispanic","Male","2"
"2021","Galveston","6-Houston","Child Protective Services","Other","Male","1"
"2021","Gonzales","8-San Antonio","Child Protective Investigations","Anglo","Female","2"
"2021","Gonzales","8-San Antonio","Child Protective Investigations","Hispanic","Female","1"
"2021","Gonzales","8-San Antonio","Child Protective Investigations","Anglo","Male","1"
"2021","Gonzales","8-San Antonio","Child Protective Services","Anglo","Female","1"
"2021","Gray","1-Lubbock","Adult Protective Services In-home","Anglo","Female","1"
"2021","Gray","1-Lubbock","Child Protective Investigations","Anglo","Female","2"
"2021","Gray","1-Lubbock","Child Protective Services","Anglo","Female","6"
"2021","Gray","1-Lubbock","Child Protective Services","Hispanic","Female","2"
"2021","Gray","1-Lubbock","Child Protective Services","Anglo","Male","1"
"2021","Grayson","3-Arlington","Adult Protective Services In-home","Anglo","Female","4"
"2021","Grayson","3-Arlington","Child Protective Investigations","African American","Female","2"
"2021","Grayson","3-Arlington","Child Protective Investigations","Anglo","Female","15"
"2021","Grayson","3-Arlington","Child Protective Investigations","Asian","Female","1"
"2021","Grayson","3-Arlington","Child Protective Investigations","Hispanic","Female","1"
"2021","Grayson","3-Arlington","Child Protective Investigations","African American","Male","1"
"2021","Grayson","3-Arlington","Child Protective Investigations","Anglo","Male","5"
"2021","Grayson","3-Arlington","Child Protective Services","African American","Female","2"
"2021","Grayson","3-Arlington","Child Protective Services","Anglo","Female","26"
"2021","Grayson","3-Arlington","Child Protective Services","Hispanic","Female","4"
"2021","Grayson","3-Arlington","Child Protective Services","African American","Male","1"
"2021","Grayson","3-Arlington","Child Protective Services","Anglo","Male","4"
"2021","Grayson","3-Arlington","Child Protective Services","Hispanic","Male","1"
"2021","Gregg","4-Tyler","Adult Protective Services In-home","African American","Female","2"
"2021","Gregg","4-Tyler","Adult Protective Services In-home","Anglo","Female","1"
"2021","Gregg","4-Tyler","Adult Protective Services In-home","African American","Male","1"
"2021","Gregg","4-Tyler","Child Protective Investigations","African American","Female","5"
"2021","Gregg","4-Tyler","Child Protective Investigations","Anglo","Female","12"
"2021","Gregg","4-Tyler","Child Protective Investigations","Hispanic","Female","2"
"2021","Gregg","4-Tyler","Child Protective Investigations","Anglo","Male","5"
"2021","Gregg","4-Tyler","Child Protective Services","African American","Female","25"
"2021","Gregg","4-Tyler","Child Protective Services","Anglo","Female","17"
"2021","Gregg","4-Tyler","Child Protective Services","Hispanic","Female","4"
"2021","Gregg","4-Tyler","Child Protective Services","Anglo","Male","2"
"2021","Guadalupe","8-San Antonio","Adult Protective Services In-home","Anglo","Female","2"
"2021","Guadalupe","8-San Antonio","Child Protective Investigations","African American","Female","1"
"2021","Guadalupe","8-San Antonio","Child Protective Investigations","Anglo","Female","9"
"2021","Guadalupe","8-San Antonio","Child Protective Investigations","Hispanic","Female","8"
"2021","Guadalupe","8-San Antonio","Child Protective Investigations","Anglo","Male","1"
"2021","Guadalupe","8-San Antonio","Child Protective Investigations","Hispanic","Male","1"
"2021","Guadalupe","8-San Antonio","Child Protective Services","African American","Female","3"
"2021","Guadalupe","8-San Antonio","Child Protective Services","Anglo","Female","10"
"2021","Guadalupe","8-San Antonio","Child Protective Services","Asian","Female","1"
"2021","Guadalupe","8-San Antonio","Child Protective Services","Hispanic","Female","8"
"2021","Guadalupe","8-San Antonio","Child Protective Services","Other","Female","1"
"2021","Guadalupe","8-San Antonio","Child Protective Services","Anglo","Male","2"
"2021","Hale","1-Lubbock","Adult Protective Services In-home","Anglo","Female","1"
"2021","Hale","1-Lubbock","Adult Protective Services In-home","Hispanic","Female","1"
"2021","Hale","1-Lubbock","Child Protective Investigations","African American","Female","1"
"2021","Hale","1-Lubbock","Child Protective Investigations","Anglo","Female","1"
"2021","Hale","1-Lubbock","Child Protective Investigations","Hispanic","Female","6"
"2021","Hale","1-Lubbock","Child Protective Services","Anglo","Female","5"
"2021","Hale","1-Lubbock","Child Protective Services","Hispanic","Female","7"
"2021","Hale","1-Lubbock","Child Protective Services","Hispanic","Male","1"
"2021","Hamilton","7-Austin","Child Protective Investigations","Hispanic","Female","1"
"2021","Hamilton","7-Austin","Child Protective Services","Anglo","Female","5"
"2021","Hardin","5-Beaumont","Adult Protective Services In-home","African American","Female","1"
"2021","Hardin","5-Beaumont","Adult Protective Services In-home","Anglo","Female","2"
"2021","Hardin","5-Beaumont","Child Protective Investigations","African American","Female","1"
"2021","Hardin","5-Beaumont","Child Protective Investigations","Anglo","Female","8"
"2021","Hardin","5-Beaumont","Child Protective Investigations","Anglo","Male","1"
"2021","Hardin","5-Beaumont","Child Protective Services","African American","Female","7"
"2021","Hardin","5-Beaumont","Child Protective Services","Anglo","Female","6"
"2021","Hardin","5-Beaumont","Child Protective Services","Anglo","Male","1"
"2021","Harris","6-Houston","Statewide Intake","African American","Female","10"
"2021","Harris","6-Houston","Statewide Intake","Anglo","Female","1"
"2021","Harris","6-Houston","Statewide Intake","Hispanic","Female","2"
"2021","Harris","6-Houston","Statewide Intake","African American","Male","2"
"2021","Harris","6-Houston","Statewide Intake","Anglo","Male","1"
"2021","Harris","6-Houston","Adult Protective Services In-home","African American","Female","63"
"2021","Harris","6-Houston","Adult Protective Services In-home","Anglo","Female","8"
"2021","Harris","6-Houston","Adult Protective Services In-home","Hispanic","Female","12"
"2021","Harris","6-Houston","Adult Protective Services In-home","African American","Male","7"
"2021","Harris","6-Houston","Adult Protective Services In-home","Anglo","Male","1"
"2021","Harris","6-Houston","Adult Protective Services In-home","Hispanic","Male","7"
"2021","Harris","6-Houston","Child Protective Investigations","African American","Female","316"
"2021","Harris","6-Houston","Child Protective Investigations","Anglo","Female","44"
"2021","Harris","6-Houston","Child Protective Investigations","Asian","Female","3"
"2021","Harris","6-Houston","Child Protective Investigations","Hispanic","Female","51"
"2021","Harris","6-Houston","Child Protective Investigations","Other","Female","7"
"2021","Harris","6-Houston","Child Protective Investigations","African American","Male","44"
"2021","Harris","6-Houston","Child Protective Investigations","Anglo","Male","10"
"2021","Harris","6-Houston","Child Protective Investigations","Asian","Male","4"
"2021","Harris","6-Houston","Child Protective Investigations","Hispanic","Male","17"
"2021","Harris","6-Houston","Child Protective Investigations","Other","Male","1"
"2021","Harris","6-Houston","Child Care Investigations","African American","Female","1"
"2021","Harris","6-Houston","Child Care Investigations","Anglo","Female","2"
"2021","Harris","6-Houston","Child Care Investigations","Anglo","Male","1"
"2021","Harris","6-Houston","Day Care Investigations","African American","Female","4"
"2021","Harris","6-Houston","Day Care Investigations","Anglo","Female","1"
"2021","Harris","6-Houston","Day Care Investigations","Other","Female","1"
"2021","Harris","6-Houston","Day Care Investigations","African American","Male","1"
"2021","Harris","6-Houston","Residential Child Care Investigations","African American","Female","19"
"2021","Harris","6-Houston","Residential Child Care Investigations","Anglo","Female","6"
"2021","Harris","6-Houston","Residential Child Care Investigations","Hispanic","Female","11"
"2021","Harris","6-Houston","Residential Child Care Investigations","Other","Female","2"
"2021","Harris","6-Houston","Residential Child Care Investigations","Anglo","Male","1"
"2021","Harris","6-Houston","Residential Child Care Investigations","Hispanic","Male","1"
"2021","Harris","6-Houston","Child Protective Services","African American","Female","543"
"2021","Harris","6-Houston","Child Protective Services","Anglo","Female","59"
"2021","Harris","6-Houston","Child Protective Services","Asian","Female","8"
"2021","Harris","6-Houston","Child Protective Services","Hispanic","Female","77"
"2021","Harris","6-Houston","Child Protective Services","Native American","Female","1"
"2021","Harris","6-Houston","Child Protective Services","Other","Female","6"
"2021","Harris","6-Houston","Child Protective Services","African American","Male","50"
"2021","Harris","6-Houston","Child Protective Services","Anglo","Male","5"
"2021","Harris","6-Houston","Child Protective Services","Asian","Male","3"
"2021","Harris","6-Houston","Child Protective Services","Hispanic","Male","14"
"2021","Harris","6-Houston","Child Protective Services","Other","Male","1"
"2021","Harrison","4-Tyler","Adult Protective Services In-home","African American","Female","1"
"2021","Harrison","4-Tyler","Adult Protective Services In-home","Anglo","Female","1"
"2021","Harrison","4-Tyler","Child Protective Investigations","African American","Female","8"
"2021","Harrison","4-Tyler","Child Protective Investigations","Anglo","Female","3"
"2021","Harrison","4-Tyler","Child Protective Investigations","Hispanic","Female","1"
"2021","Harrison","4-Tyler","Child Protective Services","African American","Female","11"
"2021","Harrison","4-Tyler","Child Protective Services","Anglo","Female","5"
"2021","Harrison","4-Tyler","Child Protective Services","Other","Female","1"
"2021","Harrison","4-Tyler","Child Protective Services","African American","Male","1"
"2021","Harrison","4-Tyler","Child Protective Services","Anglo","Male","1"
"2021","Haskell","2-Abilene","Child Protective Investigations","Anglo","Female","2"
"2021","Haskell","2-Abilene","Child Protective Services","Anglo","Female","1"
"2021","Hays","7-Austin","Statewide Intake","Anglo","Female","1"
"2021","Hays","7-Austin","Adult Protective Services In-home","Anglo","Female","1"
"2021","Hays","7-Austin","Adult Protective Services In-home","Hispanic","Female","1"
"2021","Hays","7-Austin","Child Protective Investigations","African American","Female","2"
"2021","Hays","7-Austin","Child Protective Investigations","Anglo","Female","6"
"2021","Hays","7-Austin","Child Protective Investigations","Hispanic","Female","11"
"2021","Hays","7-Austin","Child Protective Investigations","Other","Female","1"
"2021","Hays","7-Austin","Child Protective Investigations","Anglo","Male","3"
"2021","Hays","7-Austin","Child Protective Investigations","Hispanic","Male","1"
"2021","Hays","7-Austin","Residential Child Care Investigations","Hispanic","Female","1"
"2021","Hays","7-Austin","Residential Child Care Investigations","Anglo","Male","1"
"2021","Hays","7-Austin","Child Protective Services","African American","Female","2"
"2021","Hays","7-Austin","Child Protective Services","Anglo","Female","12"
"2021","Hays","7-Austin","Child Protective Services","Hispanic","Female","10"
"2021","Hays","7-Austin","Child Protective Services","Other","Female","1"
"2021","Hays","7-Austin","Child Protective Services","Anglo","Male","3"
"2021","Hays","7-Austin","Child Protective Services","Hispanic","Male","2"
"2021","Henderson","4-Tyler","Adult Protective Services In-home","African American","Female","1"
"2021","Henderson","4-Tyler","Adult Protective Services In-home","Anglo","Female","1"
"2021","Henderson","4-Tyler","Adult Protective Services In-home","African American","Male","2"
"2021","Henderson","4-Tyler","Child Protective Investigations","African American","Female","2"
"2021","Henderson","4-Tyler","Child Protective Investigations","Anglo","Female","9"
"2021","Henderson","4-Tyler","Child Protective Investigations","Hispanic","Female","1"
"2021","Henderson","4-Tyler","Child Protective Investigations","Anglo","Male","3"
"2021","Henderson","4-Tyler","Child Protective Services","African American","Female","8"
"2021","Henderson","4-Tyler","Child Protective Services","Anglo","Female","20"
"2021","Henderson","4-Tyler","Child Protective Services","Hispanic","Female","3"
"2021","Henderson","4-Tyler","Child Protective Services","Other","Female","1"
"2021","Henderson","4-Tyler","Child Protective Services","Anglo","Male","3"
"2021","Hidalgo","11-Edinburg","Statewide Intake","Hispanic","Female","3"
"2021","Hidalgo","11-Edinburg","Adult Protective Services In-home","Anglo","Female","3"
"2021","Hidalgo","11-Edinburg","Adult Protective Services In-home","Hispanic","Female","19"
"2021","Hidalgo","11-Edinburg","Adult Protective Services In-home","Hispanic","Male","5"
"2021","Hidalgo","11-Edinburg","Adult Protective Services In-home","Other","Male","1"
"2021","Hidalgo","11-Edinburg","Child Protective Investigations","Anglo","Female","2"
"2021","Hidalgo","11-Edinburg","Child Protective Investigations","Hispanic","Female","88"
"2021","Hidalgo","11-Edinburg","Child Protective Investigations","Anglo","Male","3"
"2021","Hidalgo","11-Edinburg","Child Protective Investigations","Hispanic","Male","26"
"2021","Hidalgo","11-Edinburg","Child Care Investigations","Hispanic","Female","1"
"2021","Hidalgo","11-Edinburg","Day Care Investigations","Hispanic","Female","1"
"2021","Hidalgo","11-Edinburg","Residential Child Care Investigations","Hispanic","Female","5"
"2021","Hidalgo","11-Edinburg","Child Protective Services","Anglo","Female","2"
"2021","Hidalgo","11-Edinburg","Child Protective Services","Hispanic","Female","111"
"2021","Hidalgo","11-Edinburg","Child Protective Services","Anglo","Male","1"
"2021","Hidalgo","11-Edinburg","Child Protective Services","Hispanic","Male","22"
"2021","Hill","7-Austin","Adult Protective Services In-home","African American","Female","1"
"2021","Hill","7-Austin","Child Protective Investigations","African American","Female","1"
"2021","Hill","7-Austin","Child Protective Investigations","Anglo","Female","6"
"2021","Hill","7-Austin","Child Protective Investigations","Hispanic","Female","1"
"2021","Hill","7-Austin","Child Protective Services","African American","Female","1"
"2021","Hill","7-Austin","Child Protective Services","Anglo","Female","4"
"2021","Hill","7-Austin","Child Protective Services","Hispanic","Female","1"
"2021","Hill","7-Austin","Child Protective Services","Anglo","Male","1"
"2021","Hockley","1-Lubbock","Adult Protective Services In-home","Hispanic","Female","1"
"2021","Hockley","1-Lubbock","Child Protective Investigations","Anglo","Female","1"
"2021","Hockley","1-Lubbock","Child Protective Investigations","Hispanic","Male","2"
"2021","Hockley","1-Lubbock","Child Protective Services","African American","Female","1"
"2021","Hockley","1-Lubbock","Child Protective Services","Anglo","Female","6"
"2021","Hockley","1-Lubbock","Child Protective Services","Hispanic","Female","3"
"2021","Hockley","1-Lubbock","Child Protective Services","Other","Female","1"
"2021","Hood","3-Arlington","Adult Protective Services In-home","African American","Female","1"
"2021","Hood","3-Arlington","Adult Protective Services In-home","Anglo","Female","1"
"2021","Hood","3-Arlington","Child Protective Investigations","African American","Female","1"
"2021","Hood","3-Arlington","Child Protective Investigations","Anglo","Female","9"
"2021","Hood","3-Arlington","Child Protective Investigations","Anglo","Male","4"
"2021","Hood","3-Arlington","Child Protective Services","African American","Female","1"
"2021","Hood","3-Arlington","Child Protective Services","Anglo","Female","5"
"2021","Hood","3-Arlington","Child Protective Services","Hispanic","Female","1"
"2021","Hood","3-Arlington","Child Protective Services","Anglo","Male","2"
"2021","Hopkins","4-Tyler","Adult Protective Services In-home","Anglo","Female","2"
"2021","Hopkins","4-Tyler","Child Protective Investigations","African American","Female","3"
"2021","Hopkins","4-Tyler","Child Protective Investigations","Anglo","Female","4"
"2021","Hopkins","4-Tyler","Child Protective Investigations","Other","Male","1"
"2021","Hopkins","4-Tyler","Child Protective Services","African American","Female","1"
"2021","Hopkins","4-Tyler","Child Protective Services","Anglo","Female","3"
"2021","Hopkins","4-Tyler","Child Protective Services","Asian","Female","2"
"2021","Hopkins","4-Tyler","Child Protective Services","Hispanic","Female","2"
"2021","Hopkins","4-Tyler","Child Protective Services","African American","Male","1"
"2021","Hopkins","4-Tyler","Child Protective Services","Anglo","Male","1"
"2021","Houston","5-Beaumont","Adult Protective Services In-home","African American","Female","1"
"2021","Houston","5-Beaumont","Child Protective Investigations","African American","Female","2"
"2021","Houston","5-Beaumont","Child Protective Investigations","Anglo","Female","1"
"2021","Houston","5-Beaumont","Child Protective Investigations","Hispanic","Male","1"
"2021","Houston","5-Beaumont","Child Protective Services","Anglo","Female","6"
"2021","Howard","9-Midland","Child Protective Investigations","African American","Female","1"
"2021","Howard","9-Midland","Child Protective Investigations","Anglo","Female","2"
"2021","Howard","9-Midland","Child Protective Investigations","Asian","Female","1"
"2021","Howard","9-Midland","Child Protective Investigations","Hispanic","Female","2"
"2021","Howard","9-Midland","Child Protective Investigations","Anglo","Male","1"
"2021","Howard","9-Midland","Child Protective Services","Anglo","Female","3"
"2021","Howard","9-Midland","Child Protective Services","Hispanic","Female","5"
"2021","Hunt","3-Arlington","Adult Protective Services In-home","Anglo","Female","3"
"2021","Hunt","3-Arlington","Adult Protective Services In-home","Anglo","Male","1"
"2021","Hunt","3-Arlington","Child Protective Investigations","African American","Female","3"
"2021","Hunt","3-Arlington","Child Protective Investigations","Anglo","Female","11"
"2021","Hunt","3-Arlington","Child Protective Investigations","Hispanic","Female","3"
"2021","Hunt","3-Arlington","Child Protective Investigations","Anglo","Male","3"
"2021","Hunt","3-Arlington","Child Protective Investigations","Hispanic","Male","1"
"2021","Hunt","3-Arlington","Child Protective Investigations","Native American","Male","1"
"2021","Hunt","3-Arlington","Child Protective Services","African American","Female","7"
"2021","Hunt","3-Arlington","Child Protective Services","Anglo","Female","19"
"2021","Hunt","3-Arlington","Child Protective Services","Hispanic","Female","3"
"2021","Hunt","3-Arlington","Child Protective Services","Other","Female","1"
"2021","Hunt","3-Arlington","Child Protective Services","African American","Male","2"
"2021","Hutchinson","1-Lubbock","Adult Protective Services In-home","Anglo","Female","1"
"2021","Hutchinson","1-Lubbock","Child Protective Investigations","African American","Female","2"
"2021","Hutchinson","1-Lubbock","Child Protective Investigations","Anglo","Female","2"
"2021","Hutchinson","1-Lubbock","Child Protective Investigations","Anglo","Male","1"
"2021","Hutchinson","1-Lubbock","Child Protective Services","Anglo","Female","4"
"2021","Hutchinson","1-Lubbock","Child Protective Services","Asian","Female","1"
"2021","Hutchinson","1-Lubbock","Child Protective Services","Hispanic","Female","1"
"2021","Hutchinson","1-Lubbock","Child Protective Services","Native American","Female","1"
"2021","Hutchinson","1-Lubbock","Child Protective Services","Anglo","Male","2"
"2021","Jasper","5-Beaumont","Adult Protective Services In-home","Anglo","Female","1"
"2021","Jasper","5-Beaumont","Child Protective Investigations","African American","Female","5"
"2021","Jasper","5-Beaumont","Child Protective Investigations","Anglo","Female","5"
"2021","Jasper","5-Beaumont","Child Protective Investigations","Hispanic","Female","1"
"2021","Jasper","5-Beaumont","Child Protective Investigations","Anglo","Male","2"
"2021","Jasper","5-Beaumont","Child Protective Services","African American","Female","5"
"2021","Jasper","5-Beaumont","Child Protective Services","Anglo","Female","9"
"2021","Jasper","5-Beaumont","Child Protective Services","Native American","Female","1"
"2021","Jasper","5-Beaumont","Child Protective Services","Hispanic","Male","1"
"2021","Jefferson","5-Beaumont","Adult Protective Services In-home","African American","Female","9"
"2021","Jefferson","5-Beaumont","Adult Protective Services In-home","Anglo","Female","3"
"2021","Jefferson","5-Beaumont","Child Protective Investigations","African American","Female","20"
"2021","Jefferson","5-Beaumont","Child Protective Investigations","Anglo","Female","7"
"2021","Jefferson","5-Beaumont","Child Protective Investigations","Native American","Female","1"
"2021","Jefferson","5-Beaumont","Child Protective Investigations","Other","Female","1"
"2021","Jefferson","5-Beaumont","Child Protective Investigations","African American","Male","1"
"2021","Jefferson","5-Beaumont","Child Protective Investigations","Anglo","Male","4"
"2021","Jefferson","5-Beaumont","Child Protective Investigations","Hispanic","Male","1"
"2021","Jefferson","5-Beaumont","Day Care Investigations","African American","Female","1"
"2021","Jefferson","5-Beaumont","Child Protective Services","African American","Female","34"
"2021","Jefferson","5-Beaumont","Child Protective Services","Anglo","Female","17"
"2021","Jefferson","5-Beaumont","Child Protective Services","Hispanic","Female","3"
"2021","Jefferson","5-Beaumont","Child Protective Services","Other","Female","3"
"2021","Jefferson","5-Beaumont","Child Protective Services","African American","Male","1"
"2021","Jefferson","5-Beaumont","Child Protective Services","Anglo","Male","1"
"2021","Jim Wells","11-Edinburg","Adult Protective Services In-home","Anglo","Female","2"
"2021","Jim Wells","11-Edinburg","Child Protective Investigations","African American","Female","1"
"2021","Jim Wells","11-Edinburg","Child Protective Investigations","Hispanic","Female","7"
"2021","Jim Wells","11-Edinburg","Child Protective Investigations","Hispanic","Male","1"
"2021","Jim Wells","11-Edinburg","Child Protective Services","Anglo","Female","1"
"2021","Jim Wells","11-Edinburg","Child Protective Services","Hispanic","Female","11"
"2021","Jim Wells","11-Edinburg","Child Protective Services","Native American","Female","1"
"2021","Jim Wells","11-Edinburg","Child Protective Services","Hispanic","Male","4"
"2021","Johnson","3-Arlington","Statewide Intake","Anglo","Female","1"
"2021","Johnson","3-Arlington","Adult Protective Services In-home","Anglo","Female","4"
"2021","Johnson","3-Arlington","Child Protective Investigations","Anglo","Female","20"
"2021","Johnson","3-Arlington","Child Protective Investigations","Asian","Female","1"
"2021","Johnson","3-Arlington","Child Protective Investigations","Hispanic","Female","3"
"2021","Johnson","3-Arlington","Child Protective Investigations","Anglo","Male","3"
"2021","Johnson","3-Arlington","Child Protective Investigations","Native American","Male","1"
"2021","Johnson","3-Arlington","Child Care Investigations","Anglo","Female","1"
"2021","Johnson","3-Arlington","Child Protective Services","African American","Female","3"
"2021","Johnson","3-Arlington","Child Protective Services","Anglo","Female","13"
"2021","Johnson","3-Arlington","Child Protective Services","Hispanic","Female","3"
"2021","Kaufman","3-Arlington","Adult Protective Services In-home","Anglo","Female","1"
"2021","Kaufman","3-Arlington","Child Protective Investigations","African American","Female","8"
