"fiscal_year","region","perpetrator_gender","perpetrator_race_ethnicity","perpetrator_age_group","self_neglect","confirmed_perpetrators","perpetrators"
"2021","2-Abilene","Male","Anglo","26-35","Self Neglect","Unconfirmed","11"
"2021","2-Abilene","Male","Anglo","26-35","Not Self Neglect","Unconfirmed","36"
"2021","2-Abilene","Male","Anglo","36-45","Self Neglect","Confirmed","17"
"2021","2-Abilene","Male","Anglo","36-45","Not Self Neglect","Confirmed","14"
"2021","2-Abilene","Male","Anglo","36-45","Self Neglect","Unconfirmed","13"
"2021","2-Abilene","Male","Anglo","36-45","Not Self Neglect","Unconfirmed","53"
"2021","2-Abilene","Male","Anglo","46-55","Self Neglect","Confirmed","95"
"2021","2-Abilene","Male","Anglo","46-55","Not Self Neglect","Confirmed","12"
"2021","2-Abilene","Male","Anglo","46-55","Self Neglect","Unconfirmed","18"
"2021","2-Abilene","Male","Anglo","46-55","Not Self Neglect","Unconfirmed","56"
"2021","2-Abilene","Male","Anglo","56-65","Self Neglect","Confirmed","220"
"2021","2-Abilene","Male","Anglo","56-65","Not Self Neglect","Confirmed","15"
"2021","2-Abilene","Male","Anglo","56-65","Self Neglect","Unconfirmed","43"
"2021","2-Abilene","Male","Anglo","56-65","Not Self Neglect","Unconfirmed","59"
"2021","2-Abilene","Male","Anglo","Over 65","Self Neglect","Confirmed","608"
"2021","2-Abilene","Male","Anglo","Over 65","Not Self Neglect","Confirmed","13"
"2021","2-Abilene","Male","Anglo","Over 65","Self Neglect","Unconfirmed","192"
"2021","2-Abilene","Male","Anglo","Over 65","Not Self Neglect","Unconfirmed","66"
"2021","2-Abilene","Male","Anglo","Under 18","Not Self Neglect","Confirmed","3"
"2021","2-Abilene","Male","Anglo","Under 18","Not Self Neglect","Unconfirmed","8"
"2021","2-Abilene","Male","Hispanic","18-25","Self Neglect","Confirmed","2"
"2021","2-Abilene","Male","Hispanic","18-25","Not Self Neglect","Confirmed","1"
"2021","2-Abilene","Male","Hispanic","18-25","Self Neglect","Unconfirmed","3"
"2021","2-Abilene","Male","Hispanic","18-25","Not Self Neglect","Unconfirmed","3"
"2021","2-Abilene","Male","Hispanic","26-35","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Male","Hispanic","26-35","Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Male","Hispanic","26-35","Not Self Neglect","Unconfirmed","10"
"2021","2-Abilene","Male","Hispanic","36-45","Self Neglect","Confirmed","10"
"2021","2-Abilene","Male","Hispanic","36-45","Not Self Neglect","Confirmed","3"
"2021","2-Abilene","Male","Hispanic","36-45","Self Neglect","Unconfirmed","5"
"2021","2-Abilene","Male","Hispanic","36-45","Not Self Neglect","Unconfirmed","9"
"2021","2-Abilene","Male","Hispanic","46-55","Self Neglect","Confirmed","24"
"2021","2-Abilene","Male","Hispanic","46-55","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Male","Hispanic","46-55","Self Neglect","Unconfirmed","6"
"2021","2-Abilene","Male","Hispanic","46-55","Not Self Neglect","Unconfirmed","14"
"2021","2-Abilene","Male","Hispanic","56-65","Self Neglect","Confirmed","34"
"2021","2-Abilene","Male","Hispanic","56-65","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Male","Hispanic","56-65","Self Neglect","Unconfirmed","11"
"2021","2-Abilene","Male","Hispanic","56-65","Not Self Neglect","Unconfirmed","15"
"2021","2-Abilene","Male","Hispanic","Over 65","Self Neglect","Confirmed","126"
"2021","2-Abilene","Male","Hispanic","Over 65","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Male","Hispanic","Over 65","Self Neglect","Unconfirmed","33"
"2021","2-Abilene","Male","Hispanic","Over 65","Not Self Neglect","Unconfirmed","13"
"2021","2-Abilene","Male","Hispanic","Under 18","Not Self Neglect","Confirmed","1"
"2021","2-Abilene","Male","Hispanic","Under 18","Not Self Neglect","Unconfirmed","2"
"2021","2-Abilene","Male","Other","18-25","Self Neglect","Confirmed","2"
"2021","2-Abilene","Male","Other","18-25","Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Male","Other","18-25","Not Self Neglect","Unconfirmed","7"
"2021","2-Abilene","Male","Other","26-35","Self Neglect","Confirmed","3"
"2021","2-Abilene","Male","Other","26-35","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Male","Other","26-35","Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Male","Other","26-35","Not Self Neglect","Unconfirmed","12"
"2021","2-Abilene","Male","Other","36-45","Self Neglect","Confirmed","4"
"2021","2-Abilene","Male","Other","36-45","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Male","Other","36-45","Self Neglect","Unconfirmed","3"
"2021","2-Abilene","Male","Other","36-45","Not Self Neglect","Unconfirmed","9"
"2021","2-Abilene","Male","Other","46-55","Self Neglect","Confirmed","7"
"2021","2-Abilene","Male","Other","46-55","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Male","Other","46-55","Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Male","Other","46-55","Not Self Neglect","Unconfirmed","15"
"2021","2-Abilene","Male","Other","56-65","Self Neglect","Confirmed","31"
"2021","2-Abilene","Male","Other","56-65","Not Self Neglect","Confirmed","1"
"2021","2-Abilene","Male","Other","56-65","Self Neglect","Unconfirmed","10"
"2021","2-Abilene","Male","Other","56-65","Not Self Neglect","Unconfirmed","19"
"2021","2-Abilene","Male","Other","Over 65","Self Neglect","Confirmed","33"
"2021","2-Abilene","Male","Other","Over 65","Self Neglect","Unconfirmed","14"
"2021","2-Abilene","Male","Other","Over 65","Not Self Neglect","Unconfirmed","4"
"2021","2-Abilene","Male","Other","Under 18","Not Self Neglect","Confirmed","1"
"2021","2-Abilene","Male","Other","Under 18","Not Self Neglect","Unconfirmed","3"
"2021","2-Abilene","Male","Other","Unknown","Not Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Unknown","African American","56-65","Self Neglect","Confirmed","1"
"2021","2-Abilene","Unknown","Anglo","18-25","Not Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Unknown","Anglo","26-35","Not Self Neglect","Unconfirmed","2"
"2021","2-Abilene","Unknown","Anglo","36-45","Not Self Neglect","Unconfirmed","2"
"2021","2-Abilene","Unknown","Anglo","46-55","Self Neglect","Confirmed","2"
"2021","2-Abilene","Unknown","Anglo","46-55","Not Self Neglect","Unconfirmed","2"
"2021","2-Abilene","Unknown","Anglo","Over 65","Self Neglect","Confirmed","2"
"2021","2-Abilene","Unknown","Anglo","Over 65","Self Neglect","Unconfirmed","4"
"2021","2-Abilene","Unknown","Anglo","Over 65","Not Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Unknown","Hispanic","26-35","Not Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Unknown","Hispanic","36-45","Not Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Unknown","Hispanic","46-55","Not Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Unknown","Hispanic","Over 65","Self Neglect","Confirmed","3"
"2021","2-Abilene","Unknown","Other","18-25","Not Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Unknown","Other","26-35","Self Neglect","Confirmed","1"
"2021","2-Abilene","Unknown","Other","26-35","Not Self Neglect","Unconfirmed","5"
"2021","2-Abilene","Unknown","Other","36-45","Not Self Neglect","Unconfirmed","6"
"2021","2-Abilene","Unknown","Other","46-55","Not Self Neglect","Confirmed","1"
"2021","2-Abilene","Unknown","Other","46-55","Not Self Neglect","Unconfirmed","3"
"2021","2-Abilene","Unknown","Other","56-65","Self Neglect","Confirmed","1"
"2021","2-Abilene","Unknown","Other","56-65","Not Self Neglect","Unconfirmed","3"
"2021","2-Abilene","Unknown","Other","Over 65","Self Neglect","Confirmed","1"
"2021","2-Abilene","Unknown","Other","Over 65","Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Unknown","Other","Over 65","Not Self Neglect","Unconfirmed","4"
"2021","2-Abilene","Unknown","Other","Under 18","Not Self Neglect","Unconfirmed","2"
"2021","3-Arlington","Female","African American","18-25","Self Neglect","Confirmed","15"
"2021","3-Arlington","Female","African American","18-25","Not Self Neglect","Confirmed","2"
"2021","3-Arlington","Female","African American","18-25","Self Neglect","Unconfirmed","12"
"2021","3-Arlington","Female","African American","18-25","Not Self Neglect","Unconfirmed","51"
"2021","3-Arlington","Female","African American","26-35","Self Neglect","Confirmed","35"
"2021","3-Arlington","Female","African American","26-35","Not Self Neglect","Confirmed","9"
"2021","3-Arlington","Female","African American","26-35","Self Neglect","Unconfirmed","21"
"2021","3-Arlington","Female","African American","26-35","Not Self Neglect","Unconfirmed","98"
"2021","3-Arlington","Female","African American","36-45","Self Neglect","Confirmed","38"
"2021","3-Arlington","Female","African American","36-45","Not Self Neglect","Confirmed","10"
"2021","3-Arlington","Female","African American","36-45","Self Neglect","Unconfirmed","19"
"2021","3-Arlington","Female","African American","36-45","Not Self Neglect","Unconfirmed","171"
"2021","3-Arlington","Female","African American","46-55","Self Neglect","Confirmed","81"
"2021","3-Arlington","Female","African American","46-55","Not Self Neglect","Confirmed","21"
"2021","3-Arlington","Female","African American","46-55","Self Neglect","Unconfirmed","43"
"2021","3-Arlington","Female","African American","46-55","Not Self Neglect","Unconfirmed","262"
"2021","3-Arlington","Female","African American","56-65","Self Neglect","Confirmed","228"
"2021","3-Arlington","Female","African American","56-65","Not Self Neglect","Confirmed","24"
"2021","3-Arlington","Female","African American","56-65","Self Neglect","Unconfirmed","91"
"2021","3-Arlington","Female","African American","56-65","Not Self Neglect","Unconfirmed","200"
"2021","3-Arlington","Female","African American","Over 65","Self Neglect","Confirmed","886"
"2021","3-Arlington","Female","African American","Over 65","Not Self Neglect","Confirmed","18"
"2021","3-Arlington","Female","African American","Over 65","Self Neglect","Unconfirmed","383"
"2021","3-Arlington","Female","African American","Over 65","Not Self Neglect","Unconfirmed","119"
"2021","3-Arlington","Female","African American","Under 18","Not Self Neglect","Confirmed","9"
"2021","3-Arlington","Female","African American","Under 18","Not Self Neglect","Unconfirmed","17"
"2021","3-Arlington","Female","African American","Unknown","Not Self Neglect","Unconfirmed","2"
"2021","3-Arlington","Female","Anglo","18-25","Self Neglect","Confirmed","18"
"2021","3-Arlington","Female","Anglo","18-25","Not Self Neglect","Confirmed","2"
"2021","3-Arlington","Female","Anglo","18-25","Self Neglect","Unconfirmed","25"
"2021","3-Arlington","Female","Anglo","18-25","Not Self Neglect","Unconfirmed","54"
"2021","3-Arlington","Female","Anglo","26-35","Self Neglect","Confirmed","19"
"2021","3-Arlington","Female","Anglo","26-35","Not Self Neglect","Confirmed","13"
"2021","3-Arlington","Female","Anglo","26-35","Self Neglect","Unconfirmed","17"
"2021","3-Arlington","Female","Anglo","26-35","Not Self Neglect","Unconfirmed","119"
"2021","3-Arlington","Female","Anglo","36-45","Self Neglect","Confirmed","51"
"2021","3-Arlington","Female","Anglo","36-45","Not Self Neglect","Confirmed","26"
"2021","3-Arlington","Female","Anglo","36-45","Self Neglect","Unconfirmed","27"
"2021","3-Arlington","Female","Anglo","36-45","Not Self Neglect","Unconfirmed","269"
"2021","3-Arlington","Female","Anglo","46-55","Self Neglect","Confirmed","107"
"2021","3-Arlington","Female","Anglo","46-55","Not Self Neglect","Confirmed","35"
"2021","3-Arlington","Female","Anglo","46-55","Self Neglect","Unconfirmed","52"
"2021","3-Arlington","Female","Anglo","46-55","Not Self Neglect","Unconfirmed","375"
"2021","3-Arlington","Female","Anglo","56-65","Self Neglect","Confirmed","438"
"2021","3-Arlington","Female","Anglo","56-65","Not Self Neglect","Confirmed","36"
"2021","3-Arlington","Female","Anglo","56-65","Self Neglect","Unconfirmed","157"
"2021","3-Arlington","Female","Anglo","56-65","Not Self Neglect","Unconfirmed","332"
"2021","3-Arlington","Female","Anglo","Over 65","Self Neglect","Confirmed","2769"
"2021","3-Arlington","Female","Anglo","Over 65","Not Self Neglect","Confirmed","45"
"2021","3-Arlington","Female","Anglo","Over 65","Self Neglect","Unconfirmed","1173"
"2021","3-Arlington","Female","Anglo","Over 65","Not Self Neglect","Unconfirmed","244"
"2021","3-Arlington","Female","Anglo","Under 18","Not Self Neglect","Confirmed","3"
"2021","3-Arlington","Female","Anglo","Under 18","Not Self Neglect","Unconfirmed","22"
"2021","3-Arlington","Female","Anglo","Unknown","Not Self Neglect","Unconfirmed","1"
"2021","3-Arlington","Female","Hispanic","18-25","Self Neglect","Confirmed","12"
"2021","3-Arlington","Female","Hispanic","18-25","Not Self Neglect","Confirmed","2"
"2021","3-Arlington","Female","Hispanic","18-25","Self Neglect","Unconfirmed","11"
"2021","3-Arlington","Female","Hispanic","18-25","Not Self Neglect","Unconfirmed","27"
"2021","3-Arlington","Female","Hispanic","26-35","Self Neglect","Confirmed","10"
"2021","3-Arlington","Female","Hispanic","26-35","Not Self Neglect","Confirmed","6"
"2021","3-Arlington","Female","Hispanic","26-35","Self Neglect","Unconfirmed","4"
"2021","3-Arlington","Female","Hispanic","26-35","Not Self Neglect","Unconfirmed","46"
"2021","3-Arlington","Female","Hispanic","36-45","Self Neglect","Confirmed","11"
"2021","3-Arlington","Female","Hispanic","36-45","Not Self Neglect","Confirmed","6"
"2021","3-Arlington","Female","Hispanic","36-45","Self Neglect","Unconfirmed","5"
"2021","3-Arlington","Female","Hispanic","36-45","Not Self Neglect","Unconfirmed","97"
"2021","3-Arlington","Female","Hispanic","46-55","Self Neglect","Confirmed","34"
"2021","3-Arlington","Female","Hispanic","46-55","Not Self Neglect","Confirmed","9"
"2021","3-Arlington","Female","Hispanic","46-55","Self Neglect","Unconfirmed","16"
"2021","3-Arlington","Female","Hispanic","46-55","Not Self Neglect","Unconfirmed","120"
"2021","3-Arlington","Female","Hispanic","56-65","Self Neglect","Confirmed","58"
"2021","3-Arlington","Female","Hispanic","56-65","Not Self Neglect","Confirmed","7"
"2021","3-Arlington","Female","Hispanic","56-65","Self Neglect","Unconfirmed","15"
"2021","3-Arlington","Female","Hispanic","56-65","Not Self Neglect","Unconfirmed","64"
"2021","3-Arlington","Female","Hispanic","Over 65","Self Neglect","Confirmed","337"
"2021","3-Arlington","Female","Hispanic","Over 65","Not Self Neglect","Confirmed","7"
"2021","3-Arlington","Female","Hispanic","Over 65","Self Neglect","Unconfirmed","162"
"2021","3-Arlington","Female","Hispanic","Over 65","Not Self Neglect","Unconfirmed","41"
"2021","3-Arlington","Female","Hispanic","Under 18","Not Self Neglect","Confirmed","2"
"2021","3-Arlington","Female","Hispanic","Under 18","Not Self Neglect","Unconfirmed","16"
"2021","3-Arlington","Female","Other","18-25","Self Neglect","Confirmed","2"
"2021","3-Arlington","Female","Other","18-25","Not Self Neglect","Confirmed","2"
"2021","3-Arlington","Female","Other","18-25","Self Neglect","Unconfirmed","5"
"2021","3-Arlington","Female","Other","18-25","Not Self Neglect","Unconfirmed","28"
"2021","3-Arlington","Female","Other","26-35","Self Neglect","Confirmed","5"
"2021","3-Arlington","Female","Other","26-35","Not Self Neglect","Confirmed","5"
"2021","3-Arlington","Female","Other","26-35","Self Neglect","Unconfirmed","8"
"2021","3-Arlington","Female","Other","26-35","Not Self Neglect","Unconfirmed","110"
"2021","3-Arlington","Female","Other","36-45","Self Neglect","Confirmed","3"
"2021","3-Arlington","Female","Other","36-45","Not Self Neglect","Confirmed","9"
"2021","3-Arlington","Female","Other","36-45","Self Neglect","Unconfirmed","12"
"2021","3-Arlington","Female","Other","36-45","Not Self Neglect","Unconfirmed","204"
"2021","3-Arlington","Female","Other","46-55","Self Neglect","Confirmed","24"
"2021","3-Arlington","Female","Other","46-55","Not Self Neglect","Confirmed","11"
"2021","3-Arlington","Female","Other","46-55","Self Neglect","Unconfirmed","15"
"2021","3-Arlington","Female","Other","46-55","Not Self Neglect","Unconfirmed","217"
"2021","3-Arlington","Female","Other","56-65","Self Neglect","Confirmed","74"
"2021","3-Arlington","Female","Other","56-65","Not Self Neglect","Confirmed","13"
"2021","3-Arlington","Female","Other","56-65","Self Neglect","Unconfirmed","60"
"2021","3-Arlington","Female","Other","56-65","Not Self Neglect","Unconfirmed","180"
"2021","3-Arlington","Female","Other","Over 65","Self Neglect","Confirmed","371"
"2021","3-Arlington","Female","Other","Over 65","Not Self Neglect","Confirmed","7"
"2021","3-Arlington","Female","Other","Over 65","Self Neglect","Unconfirmed","341"
"2021","3-Arlington","Female","Other","Over 65","Not Self Neglect","Unconfirmed","103"
"2021","3-Arlington","Female","Other","Under 18","Not Self Neglect","Confirmed","1"
"2021","3-Arlington","Female","Other","Under 18","Not Self Neglect","Unconfirmed","17"
"2021","3-Arlington","Female","Other","Unknown","Not Self Neglect","Unconfirmed","14"
"2021","3-Arlington","Male","African American","18-25","Self Neglect","Confirmed","15"
"2021","3-Arlington","Male","African American","18-25","Not Self Neglect","Confirmed","6"
"2021","3-Arlington","Male","African American","18-25","Self Neglect","Unconfirmed","10"
"2021","3-Arlington","Male","African American","18-25","Not Self Neglect","Unconfirmed","34"
"2021","3-Arlington","Male","African American","26-35","Self Neglect","Confirmed","36"
"2021","3-Arlington","Male","African American","26-35","Not Self Neglect","Confirmed","12"
"2021","3-Arlington","Male","African American","26-35","Self Neglect","Unconfirmed","22"
"2021","3-Arlington","Male","African American","26-35","Not Self Neglect","Unconfirmed","67"
"2021","3-Arlington","Male","African American","36-45","Self Neglect","Confirmed","35"
"2021","3-Arlington","Male","African American","36-45","Not Self Neglect","Confirmed","8"
"2021","3-Arlington","Male","African American","36-45","Self Neglect","Unconfirmed","12"
"2021","3-Arlington","Male","African American","36-45","Not Self Neglect","Unconfirmed","100"
"2021","3-Arlington","Male","African American","46-55","Self Neglect","Confirmed","66"
"2021","3-Arlington","Male","African American","46-55","Not Self Neglect","Confirmed","16"
"2021","3-Arlington","Male","African American","46-55","Self Neglect","Unconfirmed","24"
"2021","3-Arlington","Male","African American","46-55","Not Self Neglect","Unconfirmed","142"
"2021","3-Arlington","Male","African American","56-65","Self Neglect","Confirmed","172"
"2021","3-Arlington","Male","African American","56-65","Not Self Neglect","Confirmed","18"
"2021","3-Arlington","Male","African American","56-65","Self Neglect","Unconfirmed","43"
"2021","3-Arlington","Male","African American","56-65","Not Self Neglect","Unconfirmed","156"
"2021","3-Arlington","Male","African American","Over 65","Self Neglect","Confirmed","580"
"2021","3-Arlington","Male","African American","Over 65","Not Self Neglect","Confirmed","12"
"2021","3-Arlington","Male","African American","Over 65","Self Neglect","Unconfirmed","214"
"2021","3-Arlington","Male","African American","Over 65","Not Self Neglect","Unconfirmed","76"
"2021","3-Arlington","Male","African American","Under 18","Not Self Neglect","Confirmed","4"
"2021","3-Arlington","Male","African American","Under 18","Not Self Neglect","Unconfirmed","8"
"2021","3-Arlington","Male","African American","Unknown","Not Self Neglect","Unconfirmed","2"
"2021","3-Arlington","Male","Anglo","18-25","Self Neglect","Confirmed","34"
"2021","3-Arlington","Male","Anglo","18-25","Not Self Neglect","Confirmed","13"
"2021","3-Arlington","Male","Anglo","18-25","Self Neglect","Unconfirmed","23"
"2021","3-Arlington","Male","Anglo","18-25","Not Self Neglect","Unconfirmed","63"
"2021","3-Arlington","Male","Anglo","26-35","Self Neglect","Confirmed","27"
"2021","3-Arlington","Male","Anglo","26-35","Not Self Neglect","Confirmed","16"
"2021","3-Arlington","Male","Anglo","26-35","Self Neglect","Unconfirmed","15"
"2021","3-Arlington","Male","Anglo","26-35","Not Self Neglect","Unconfirmed","121"
"2021","3-Arlington","Male","Anglo","36-45","Self Neglect","Confirmed","33"
"2021","3-Arlington","Male","Anglo","36-45","Not Self Neglect","Confirmed","37"
"2021","3-Arlington","Male","Anglo","36-45","Self Neglect","Unconfirmed","13"
"2021","3-Arlington","Male","Anglo","36-45","Not Self Neglect","Unconfirmed","215"
"2021","3-Arlington","Male","Anglo","46-55","Self Neglect","Confirmed","91"
"2021","3-Arlington","Male","Anglo","46-55","Not Self Neglect","Confirmed","34"
"2021","3-Arlington","Male","Anglo","46-55","Self Neglect","Unconfirmed","37"
"2021","3-Arlington","Male","Anglo","46-55","Not Self Neglect","Unconfirmed","306"
"2021","3-Arlington","Male","Anglo","56-65","Self Neglect","Confirmed","413"
"2021","3-Arlington","Male","Anglo","56-65","Not Self Neglect","Confirmed","36"
"2021","3-Arlington","Male","Anglo","56-65","Self Neglect","Unconfirmed","102"
"2021","3-Arlington","Male","Anglo","56-65","Not Self Neglect","Unconfirmed","313"
"2021","3-Arlington","Male","Anglo","Over 65","Self Neglect","Confirmed","1776"
"2021","3-Arlington","Male","Anglo","Over 65","Not Self Neglect","Confirmed","62"
"2021","3-Arlington","Male","Anglo","Over 65","Self Neglect","Unconfirmed","696"
"2021","3-Arlington","Male","Anglo","Over 65","Not Self Neglect","Unconfirmed","294"
"2021","3-Arlington","Male","Anglo","Under 18","Not Self Neglect","Confirmed","14"
"2021","3-Arlington","Male","Anglo","Under 18","Not Self Neglect","Unconfirmed","30"
"2021","3-Arlington","Male","Anglo","Unknown","Self Neglect","Confirmed","1"
"2021","3-Arlington","Male","Anglo","Unknown","Not Self Neglect","Unconfirmed","1"
"2021","3-Arlington","Male","Hispanic","18-25","Self Neglect","Confirmed","14"
"2021","3-Arlington","Male","Hispanic","18-25","Not Self Neglect","Confirmed","6"
"2021","3-Arlington","Male","Hispanic","18-25","Self Neglect","Unconfirmed","13"
"2021","3-Arlington","Male","Hispanic","18-25","Not Self Neglect","Unconfirmed","30"
"2021","3-Arlington","Male","Hispanic","26-35","Self Neglect","Confirmed","5"
"2021","3-Arlington","Male","Hispanic","26-35","Not Self Neglect","Confirmed","7"
"2021","3-Arlington","Male","Hispanic","26-35","Self Neglect","Unconfirmed","9"
"2021","3-Arlington","Male","Hispanic","26-35","Not Self Neglect","Unconfirmed","40"
"2021","3-Arlington","Male","Hispanic","36-45","Self Neglect","Confirmed","10"
"2021","3-Arlington","Male","Hispanic","36-45","Not Self Neglect","Confirmed","15"
"2021","3-Arlington","Male","Hispanic","36-45","Self Neglect","Unconfirmed","7"
"2021","3-Arlington","Male","Hispanic","36-45","Not Self Neglect","Unconfirmed","78"
"2021","3-Arlington","Male","Hispanic","46-55","Self Neglect","Confirmed","26"
"2021","3-Arlington","Male","Hispanic","46-55","Not Self Neglect","Confirmed","5"
"2021","3-Arlington","Male","Hispanic","46-55","Self Neglect","Unconfirmed","11"
"2021","3-Arlington","Male","Hispanic","46-55","Not Self Neglect","Unconfirmed","81"
"2021","3-Arlington","Male","Hispanic","56-65","Self Neglect","Confirmed","60"
"2021","3-Arlington","Male","Hispanic","56-65","Not Self Neglect","Confirmed","6"
"2021","3-Arlington","Male","Hispanic","56-65","Self Neglect","Unconfirmed","14"
"2021","3-Arlington","Male","Hispanic","56-65","Not Self Neglect","Unconfirmed","47"
"2021","3-Arlington","Male","Hispanic","Over 65","Self Neglect","Confirmed","252"
"2021","3-Arlington","Male","Hispanic","Over 65","Not Self Neglect","Confirmed","7"
"2021","3-Arlington","Male","Hispanic","Over 65","Self Neglect","Unconfirmed","99"
"2021","3-Arlington","Male","Hispanic","Over 65","Not Self Neglect","Unconfirmed","43"
"2021","3-Arlington","Male","Hispanic","Under 18","Not Self Neglect","Confirmed","5"
"2021","3-Arlington","Male","Hispanic","Under 18","Not Self Neglect","Unconfirmed","10"
"2021","3-Arlington","Male","Other","18-25","Self Neglect","Confirmed","3"
"2021","3-Arlington","Male","Other","18-25","Not Self Neglect","Confirmed","3"
"2021","3-Arlington","Male","Other","18-25","Self Neglect","Unconfirmed","4"
"2021","3-Arlington","Male","Other","18-25","Not Self Neglect","Unconfirmed","39"
"2021","3-Arlington","Male","Other","26-35","Self Neglect","Confirmed","8"
"2021","3-Arlington","Male","Other","26-35","Not Self Neglect","Confirmed","6"
"2021","3-Arlington","Male","Other","26-35","Self Neglect","Unconfirmed","8"
"2021","3-Arlington","Male","Other","26-35","Not Self Neglect","Unconfirmed","78"
"2021","3-Arlington","Male","Other","36-45","Self Neglect","Confirmed","13"
"2021","3-Arlington","Male","Other","36-45","Not Self Neglect","Confirmed","12"
"2021","3-Arlington","Male","Other","36-45","Self Neglect","Unconfirmed","9"
"2021","3-Arlington","Male","Other","36-45","Not Self Neglect","Unconfirmed","143"
"2021","3-Arlington","Male","Other","46-55","Self Neglect","Confirmed","12"
"2021","3-Arlington","Male","Other","46-55","Not Self Neglect","Confirmed","5"
"2021","3-Arlington","Male","Other","46-55","Self Neglect","Unconfirmed","5"
"2021","3-Arlington","Male","Other","46-55","Not Self Neglect","Unconfirmed","189"
"2021","3-Arlington","Male","Other","56-65","Self Neglect","Confirmed","43"
"2021","3-Arlington","Male","Other","56-65","Not Self Neglect","Confirmed","17"
"2021","3-Arlington","Male","Other","56-65","Self Neglect","Unconfirmed","41"
"2021","3-Arlington","Male","Other","56-65","Not Self Neglect","Unconfirmed","130"
"2021","3-Arlington","Male","Other","Over 65","Self Neglect","Confirmed","256"
"2021","3-Arlington","Male","Other","Over 65","Not Self Neglect","Confirmed","10"
"2021","3-Arlington","Male","Other","Over 65","Self Neglect","Unconfirmed","198"
"2021","3-Arlington","Male","Other","Over 65","Not Self Neglect","Unconfirmed","101"
"2021","3-Arlington","Male","Other","Under 18","Not Self Neglect","Confirmed","2"
"2021","3-Arlington","Male","Other","Under 18","Not Self Neglect","Unconfirmed","18"
"2021","3-Arlington","Male","Other","Unknown","Not Self Neglect","Unconfirmed","16"
"2021","3-Arlington","Unknown","African American","18-25","Not Self Neglect","Unconfirmed","4"
"2021","3-Arlington","Unknown","African American","26-35","Not Self Neglect","Unconfirmed","6"
"2021","3-Arlington","Unknown","African American","36-45","Self Neglect","Confirmed","1"
"2021","3-Arlington","Unknown","African American","36-45","Not Self Neglect","Unconfirmed","5"
"2021","3-Arlington","Unknown","African American","46-55","Not Self Neglect","Confirmed","1"
"2021","3-Arlington","Unknown","African American","46-55","Self Neglect","Unconfirmed","2"
"2021","3-Arlington","Unknown","African American","46-55","Not Self Neglect","Unconfirmed","7"
"2021","3-Arlington","Unknown","African American","56-65","Self Neglect","Confirmed","1"
"2021","3-Arlington","Unknown","African American","56-65","Not Self Neglect","Confirmed","1"
"2021","3-Arlington","Unknown","African American","56-65","Self Neglect","Unconfirmed","1"
"2021","3-Arlington","Unknown","African American","56-65","Not Self Neglect","Unconfirmed","6"
"2021","3-Arlington","Unknown","African American","Over 65","Self Neglect","Confirmed","8"
"2021","3-Arlington","Unknown","African American","Over 65","Self Neglect","Unconfirmed","2"
"2021","3-Arlington","Unknown","African American","Over 65","Not Self Neglect","Unconfirmed","5"
"2021","3-Arlington","Unknown","Anglo","18-25","Not Self Neglect","Unconfirmed","3"
"2021","3-Arlington","Unknown","Anglo","26-35","Not Self Neglect","Unconfirmed","5"
"2021","3-Arlington","Unknown","Anglo","36-45","Not Self Neglect","Confirmed","1"
"2021","3-Arlington","Unknown","Anglo","36-45","Not Self Neglect","Unconfirmed","8"
"2021","3-Arlington","Unknown","Anglo","46-55","Self Neglect","Confirmed","1"
"2021","3-Arlington","Unknown","Anglo","46-55","Not Self Neglect","Confirmed","2"
"2021","3-Arlington","Unknown","Anglo","46-55","Not Self Neglect","Unconfirmed","9"
"2021","3-Arlington","Unknown","Anglo","56-65","Self Neglect","Confirmed","2"
"2021","3-Arlington","Unknown","Anglo","56-65","Self Neglect","Unconfirmed","3"
"2021","3-Arlington","Unknown","Anglo","56-65","Not Self Neglect","Unconfirmed","7"
"2021","3-Arlington","Unknown","Anglo","Over 65","Self Neglect","Confirmed","21"
"2021","3-Arlington","Unknown","Anglo","Over 65","Not Self Neglect","Confirmed","1"
"2021","3-Arlington","Unknown","Anglo","Over 65","Self Neglect","Unconfirmed","11"
"2021","3-Arlington","Unknown","Anglo","Over 65","Not Self Neglect","Unconfirmed","4"
"2021","3-Arlington","Unknown","Hispanic","36-45","Not Self Neglect","Unconfirmed","2"
