"fiscal_year","region","gender","race_ethinicity","age_group","disposition","completed_investigations"
"2021","5-Beaumont","Male","Hispanic","18-64 with Disability","Unable to Determine","2"
"2021","5-Beaumont","Male","Hispanic","18-64 with Disability","Valid","12"
"2021","5-Beaumont","Male","Other","18-64 with Disability","Invalid","4"
"2021","5-Beaumont","Male","Other","18-64 with Disability","Other","3"
"2021","5-Beaumont","Male","Other","18-64 with Disability","Unable to Determine","1"
"2021","5-Beaumont","Male","Other","18-64 with Disability","Valid","13"
"2021","5-Beaumont","Male","African American","65 and Older","Invalid","50"
"2021","5-Beaumont","Male","African American","65 and Older","Other","14"
"2021","5-Beaumont","Male","African American","65 and Older","Unable to Determine","16"
"2021","5-Beaumont","Male","African American","65 and Older","Valid","181"
"2021","5-Beaumont","Male","Anglo","65 and Older","Invalid","132"
"2021","5-Beaumont","Male","Anglo","65 and Older","Other","26"
"2021","5-Beaumont","Male","Anglo","65 and Older","Unable to Determine","48"
"2021","5-Beaumont","Male","Anglo","65 and Older","Valid","425"
"2021","5-Beaumont","Male","Asian","65 and Older","Other","2"
"2021","5-Beaumont","Male","Asian","65 and Older","Unable to Determine","1"
"2021","5-Beaumont","Male","Asian","65 and Older","Valid","1"
"2021","5-Beaumont","Male","Hispanic","65 and Older","Invalid","4"
"2021","5-Beaumont","Male","Hispanic","65 and Older","Other","1"
"2021","5-Beaumont","Male","Hispanic","65 and Older","Unable to Determine","2"
"2021","5-Beaumont","Male","Hispanic","65 and Older","Valid","16"
"2021","5-Beaumont","Male","Native American","65 and Older","Valid","1"
"2021","5-Beaumont","Male","Other","65 and Older","Invalid","20"
"2021","5-Beaumont","Male","Other","65 and Older","Other","9"
"2021","5-Beaumont","Male","Other","65 and Older","Unable to Determine","10"
"2021","5-Beaumont","Male","Other","65 and Older","Valid","32"
"2021","5-Beaumont","Male","African American","Under 18","Invalid","1"
"2021","5-Beaumont","Unknown","African American","18-64 with Disability","Valid","1"
"2021","5-Beaumont","Unknown","Anglo","18-64 with Disability","Valid","1"
"2021","5-Beaumont","Unknown","African American","65 and Older","Unable to Determine","1"
"2021","5-Beaumont","Unknown","African American","65 and Older","Valid","2"
"2021","5-Beaumont","Unknown","Anglo","65 and Older","Invalid","3"
"2021","5-Beaumont","Unknown","Anglo","65 and Older","Unable to Determine","2"
"2021","5-Beaumont","Unknown","Anglo","65 and Older","Valid","4"
"2021","5-Beaumont","Unknown","Other","65 and Older","Invalid","1"
"2021","6-Houston","Female","African American","18-64 with Disability","Invalid","204"
"2021","6-Houston","Female","African American","18-64 with Disability","Other","28"
"2021","6-Houston","Female","African American","18-64 with Disability","Unable to Determine","101"
"2021","6-Houston","Female","African American","18-64 with Disability","Valid","595"
"2021","6-Houston","Female","Anglo","18-64 with Disability","Invalid","168"
"2021","6-Houston","Female","Anglo","18-64 with Disability","Other","33"
"2021","6-Houston","Female","Anglo","18-64 with Disability","Unable to Determine","139"
"2021","6-Houston","Female","Anglo","18-64 with Disability","Valid","637"
"2021","6-Houston","Female","Asian","18-64 with Disability","Invalid","10"
"2021","6-Houston","Female","Asian","18-64 with Disability","Other","4"
"2021","6-Houston","Female","Asian","18-64 with Disability","Unable to Determine","11"
"2021","6-Houston","Female","Asian","18-64 with Disability","Valid","22"
"2021","6-Houston","Female","Hispanic","18-64 with Disability","Invalid","61"
"2021","6-Houston","Female","Hispanic","18-64 with Disability","Other","14"
"2021","6-Houston","Female","Hispanic","18-64 with Disability","Unable to Determine","51"
"2021","6-Houston","Female","Hispanic","18-64 with Disability","Valid","202"
"2021","6-Houston","Female","Native American","18-64 with Disability","Invalid","1"
"2021","6-Houston","Female","Native American","18-64 with Disability","Other","1"
"2021","6-Houston","Female","Native American","18-64 with Disability","Unable to Determine","2"
"2021","6-Houston","Female","Native American","18-64 with Disability","Valid","3"
"2021","6-Houston","Female","Other","18-64 with Disability","Invalid","49"
"2021","6-Houston","Female","Other","18-64 with Disability","Other","22"
"2021","6-Houston","Female","Other","18-64 with Disability","Unable to Determine","47"
"2021","6-Houston","Female","Other","18-64 with Disability","Valid","110"
"2021","6-Houston","Female","African American","65 and Older","Invalid","515"
"2021","6-Houston","Female","African American","65 and Older","Other","38"
"2021","6-Houston","Female","African American","65 and Older","Unable to Determine","191"
"2021","6-Houston","Female","African American","65 and Older","Valid","1267"
"2021","6-Houston","Female","Anglo","65 and Older","Invalid","844"
"2021","6-Houston","Female","Anglo","65 and Older","Other","59"
"2021","6-Houston","Female","Anglo","65 and Older","Unable to Determine","378"
"2021","6-Houston","Female","Anglo","65 and Older","Valid","2109"
"2021","6-Houston","Female","Asian","65 and Older","Invalid","48"
"2021","6-Houston","Female","Asian","65 and Older","Other","5"
"2021","6-Houston","Female","Asian","65 and Older","Unable to Determine","23"
"2021","6-Houston","Female","Asian","65 and Older","Valid","82"
"2021","6-Houston","Female","Hispanic","65 and Older","Invalid","280"
"2021","6-Houston","Female","Hispanic","65 and Older","Other","18"
"2021","6-Houston","Female","Hispanic","65 and Older","Unable to Determine","130"
"2021","6-Houston","Female","Hispanic","65 and Older","Valid","513"
"2021","6-Houston","Female","Native American","65 and Older","Invalid","2"
"2021","6-Houston","Female","Native American","65 and Older","Valid","6"
"2021","6-Houston","Female","Other","65 and Older","Invalid","215"
"2021","6-Houston","Female","Other","65 and Older","Other","27"
"2021","6-Houston","Female","Other","65 and Older","Unable to Determine","150"
"2021","6-Houston","Female","Other","65 and Older","Valid","352"
"2021","6-Houston","Female","African American","Under 18","Invalid","1"
"2021","6-Houston","Male","African American","18-64 with Disability","Invalid","163"
"2021","6-Houston","Male","African American","18-64 with Disability","Other","33"
"2021","6-Houston","Male","African American","18-64 with Disability","Unable to Determine","82"
"2021","6-Houston","Male","African American","18-64 with Disability","Valid","511"
"2021","6-Houston","Male","Anglo","18-64 with Disability","Invalid","142"
"2021","6-Houston","Male","Anglo","18-64 with Disability","Other","34"
"2021","6-Houston","Male","Anglo","18-64 with Disability","Unable to Determine","87"
"2021","6-Houston","Male","Anglo","18-64 with Disability","Valid","551"
"2021","6-Houston","Male","Asian","18-64 with Disability","Invalid","8"
"2021","6-Houston","Male","Asian","18-64 with Disability","Other","3"
"2021","6-Houston","Male","Asian","18-64 with Disability","Unable to Determine","4"
"2021","6-Houston","Male","Asian","18-64 with Disability","Valid","21"
"2021","6-Houston","Male","Hispanic","18-64 with Disability","Invalid","92"
"2021","6-Houston","Male","Hispanic","18-64 with Disability","Other","15"
"2021","6-Houston","Male","Hispanic","18-64 with Disability","Unable to Determine","56"
"2021","6-Houston","Male","Hispanic","18-64 with Disability","Valid","291"
"2021","6-Houston","Male","Native American","18-64 with Disability","Other","2"
"2021","6-Houston","Male","Native American","18-64 with Disability","Valid","1"
"2021","6-Houston","Male","Other","18-64 with Disability","Invalid","36"
"2021","6-Houston","Male","Other","18-64 with Disability","Other","18"
"2021","6-Houston","Male","Other","18-64 with Disability","Unable to Determine","32"
"2021","6-Houston","Male","Other","18-64 with Disability","Valid","104"
"2021","6-Houston","Male","African American","65 and Older","Invalid","292"
"2021","6-Houston","Male","African American","65 and Older","Other","37"
"2021","6-Houston","Male","African American","65 and Older","Unable to Determine","112"
"2021","6-Houston","Male","African American","65 and Older","Valid","865"
"2021","6-Houston","Male","Anglo","65 and Older","Invalid","525"
"2021","6-Houston","Male","Anglo","65 and Older","Other","63"
"2021","6-Houston","Male","Anglo","65 and Older","Unable to Determine","229"
"2021","6-Houston","Male","Anglo","65 and Older","Valid","1471"
"2021","6-Houston","Male","Asian","65 and Older","Invalid","29"
"2021","6-Houston","Male","Asian","65 and Older","Other","3"
"2021","6-Houston","Male","Asian","65 and Older","Unable to Determine","9"
"2021","6-Houston","Male","Asian","65 and Older","Valid","60"
"2021","6-Houston","Male","Hispanic","65 and Older","Invalid","171"
"2021","6-Houston","Male","Hispanic","65 and Older","Other","26"
"2021","6-Houston","Male","Hispanic","65 and Older","Unable to Determine","90"
"2021","6-Houston","Male","Hispanic","65 and Older","Valid","452"
"2021","6-Houston","Male","Native American","65 and Older","Invalid","4"
"2021","6-Houston","Male","Native American","65 and Older","Unable to Determine","1"
"2021","6-Houston","Male","Native American","65 and Older","Valid","8"
"2021","6-Houston","Male","Other","65 and Older","Invalid","116"
"2021","6-Houston","Male","Other","65 and Older","Other","36"
"2021","6-Houston","Male","Other","65 and Older","Unable to Determine","90"
"2021","6-Houston","Male","Other","65 and Older","Valid","199"
"2021","6-Houston","Unknown","African American","18-64 with Disability","Invalid","3"
"2021","6-Houston","Unknown","African American","18-64 with Disability","Other","1"
"2021","6-Houston","Unknown","African American","18-64 with Disability","Unable to Determine","2"
"2021","6-Houston","Unknown","African American","18-64 with Disability","Valid","5"
"2021","6-Houston","Unknown","Anglo","18-64 with Disability","Invalid","2"
"2021","6-Houston","Unknown","Anglo","18-64 with Disability","Valid","5"
"2021","6-Houston","Unknown","Hispanic","18-64 with Disability","Valid","3"
"2021","6-Houston","Unknown","Other","18-64 with Disability","Invalid","2"
"2021","6-Houston","Unknown","Other","18-64 with Disability","Other","1"
"2021","6-Houston","Unknown","Other","18-64 with Disability","Unable to Determine","5"
"2021","6-Houston","Unknown","African American","65 and Older","Invalid","5"
"2021","6-Houston","Unknown","African American","65 and Older","Unable to Determine","2"
"2021","6-Houston","Unknown","African American","65 and Older","Valid","10"
"2021","6-Houston","Unknown","Anglo","65 and Older","Invalid","13"
"2021","6-Houston","Unknown","Anglo","65 and Older","Unable to Determine","4"
"2021","6-Houston","Unknown","Anglo","65 and Older","Valid","14"
"2021","6-Houston","Unknown","Asian","65 and Older","Unable to Determine","1"
"2021","6-Houston","Unknown","Hispanic","65 and Older","Invalid","2"
"2021","6-Houston","Unknown","Hispanic","65 and Older","Unable to Determine","2"
"2021","6-Houston","Unknown","Hispanic","65 and Older","Valid","4"
"2021","6-Houston","Unknown","Native American","65 and Older","Invalid","1"
"2021","6-Houston","Unknown","Other","65 and Older","Invalid","6"
"2021","6-Houston","Unknown","Other","65 and Older","Other","7"
"2021","6-Houston","Unknown","Other","65 and Older","Unable to Determine","6"
"2021","6-Houston","Unknown","Other","65 and Older","Valid","5"
"2021","7-Austin","Female","African American","18-64 with Disability","Invalid","62"
"2021","7-Austin","Female","African American","18-64 with Disability","Other","10"
"2021","7-Austin","Female","African American","18-64 with Disability","Unable to Determine","21"
"2021","7-Austin","Female","African American","18-64 with Disability","Valid","132"
"2021","7-Austin","Female","Anglo","18-64 with Disability","Invalid","119"
"2021","7-Austin","Female","Anglo","18-64 with Disability","Other","20"
"2021","7-Austin","Female","Anglo","18-64 with Disability","Unable to Determine","58"
"2021","7-Austin","Female","Anglo","18-64 with Disability","Valid","286"
"2021","7-Austin","Female","Asian","18-64 with Disability","Invalid","2"
"2021","7-Austin","Female","Asian","18-64 with Disability","Other","2"
"2021","7-Austin","Female","Asian","18-64 with Disability","Unable to Determine","1"
"2021","7-Austin","Female","Asian","18-64 with Disability","Valid","5"
"2021","7-Austin","Female","Hispanic","18-64 with Disability","Invalid","44"
"2021","7-Austin","Female","Hispanic","18-64 with Disability","Other","6"
"2021","7-Austin","Female","Hispanic","18-64 with Disability","Unable to Determine","13"
"2021","7-Austin","Female","Hispanic","18-64 with Disability","Valid","69"
"2021","7-Austin","Female","Native American","18-64 with Disability","Invalid","1"
"2021","7-Austin","Female","Native American","18-64 with Disability","Valid","1"
"2021","7-Austin","Female","Other","18-64 with Disability","Invalid","42"
"2021","7-Austin","Female","Other","18-64 with Disability","Other","7"
"2021","7-Austin","Female","Other","18-64 with Disability","Unable to Determine","22"
"2021","7-Austin","Female","Other","18-64 with Disability","Valid","60"
"2021","7-Austin","Female","African American","65 and Older","Invalid","173"
"2021","7-Austin","Female","African American","65 and Older","Other","10"
"2021","7-Austin","Female","African American","65 and Older","Unable to Determine","41"
"2021","7-Austin","Female","African American","65 and Older","Valid","311"
"2021","7-Austin","Female","Anglo","65 and Older","Invalid","839"
"2021","7-Austin","Female","Anglo","65 and Older","Other","38"
"2021","7-Austin","Female","Anglo","65 and Older","Unable to Determine","225"
"2021","7-Austin","Female","Anglo","65 and Older","Valid","1331"
"2021","7-Austin","Female","Asian","65 and Older","Invalid","25"
"2021","7-Austin","Female","Asian","65 and Older","Other","3"
"2021","7-Austin","Female","Asian","65 and Older","Unable to Determine","9"
"2021","7-Austin","Female","Asian","65 and Older","Valid","27"
"2021","7-Austin","Female","Hispanic","65 and Older","Invalid","195"
"2021","7-Austin","Female","Hispanic","65 and Older","Other","3"
"2021","7-Austin","Female","Hispanic","65 and Older","Unable to Determine","45"
"2021","7-Austin","Female","Hispanic","65 and Older","Valid","243"
"2021","7-Austin","Female","Native American","65 and Older","Unable to Determine","1"
"2021","7-Austin","Female","Native American","65 and Older","Valid","4"
"2021","7-Austin","Female","Other","65 and Older","Invalid","173"
"2021","7-Austin","Female","Other","65 and Older","Other","9"
"2021","7-Austin","Female","Other","65 and Older","Unable to Determine","54"
"2021","7-Austin","Female","Other","65 and Older","Valid","156"
"2021","7-Austin","Female","Anglo","Unknown","Invalid","1"
"2021","7-Austin","Male","African American","18-64 with Disability","Invalid","46"
"2021","7-Austin","Male","African American","18-64 with Disability","Other","8"
"2021","7-Austin","Male","African American","18-64 with Disability","Unable to Determine","18"
"2021","7-Austin","Male","African American","18-64 with Disability","Valid","110"
"2021","7-Austin","Male","Anglo","18-64 with Disability","Invalid","109"
"2021","7-Austin","Male","Anglo","18-64 with Disability","Other","29"
"2021","7-Austin","Male","Anglo","18-64 with Disability","Unable to Determine","46"
"2021","7-Austin","Male","Anglo","18-64 with Disability","Valid","260"
"2021","7-Austin","Male","Asian","18-64 with Disability","Invalid","2"
"2021","7-Austin","Male","Asian","18-64 with Disability","Other","1"
"2021","7-Austin","Male","Asian","18-64 with Disability","Unable to Determine","1"
"2021","7-Austin","Male","Asian","18-64 with Disability","Valid","4"
"2021","7-Austin","Male","Hispanic","18-64 with Disability","Invalid","52"
"2021","7-Austin","Male","Hispanic","18-64 with Disability","Other","12"
"2021","7-Austin","Male","Hispanic","18-64 with Disability","Unable to Determine","27"
"2021","7-Austin","Male","Hispanic","18-64 with Disability","Valid","85"
"2021","7-Austin","Male","Native American","18-64 with Disability","Valid","1"
"2021","7-Austin","Male","Other","18-64 with Disability","Invalid","20"
"2021","7-Austin","Male","Other","18-64 with Disability","Other","11"
"2021","7-Austin","Male","Other","18-64 with Disability","Unable to Determine","17"
"2021","7-Austin","Male","Other","18-64 with Disability","Valid","43"
"2021","7-Austin","Male","African American","65 and Older","Invalid","112"
"2021","7-Austin","Male","African American","65 and Older","Other","7"
"2021","7-Austin","Male","African American","65 and Older","Unable to Determine","26"
"2021","7-Austin","Male","African American","65 and Older","Valid","274"
"2021","7-Austin","Male","Anglo","65 and Older","Invalid","463"
"2021","7-Austin","Male","Anglo","65 and Older","Other","35"
"2021","7-Austin","Male","Anglo","65 and Older","Unable to Determine","122"
"2021","7-Austin","Male","Anglo","65 and Older","Valid","955"
"2021","7-Austin","Male","Asian","65 and Older","Invalid","6"
"2021","7-Austin","Male","Asian","65 and Older","Other","2"
"2021","7-Austin","Male","Asian","65 and Older","Unable to Determine","3"
"2021","7-Austin","Male","Asian","65 and Older","Valid","12"
"2021","7-Austin","Male","Hispanic","65 and Older","Invalid","106"
"2021","7-Austin","Male","Hispanic","65 and Older","Other","9"
"2021","7-Austin","Male","Hispanic","65 and Older","Unable to Determine","24"
"2021","7-Austin","Male","Hispanic","65 and Older","Valid","196"
"2021","7-Austin","Male","Native American","65 and Older","Invalid","2"
"2021","7-Austin","Male","Native American","65 and Older","Valid","4"
"2021","7-Austin","Male","Other","65 and Older","Invalid","104"
"2021","7-Austin","Male","Other","65 and Older","Other","13"
"2021","7-Austin","Male","Other","65 and Older","Unable to Determine","30"
"2021","7-Austin","Male","Other","65 and Older","Valid","124"
"2021","7-Austin","Unknown","African American","18-64 with Disability","Valid","1"
"2021","7-Austin","Unknown","Anglo","18-64 with Disability","Invalid","2"
"2021","7-Austin","Unknown","Anglo","18-64 with Disability","Valid","2"
"2021","7-Austin","Unknown","Hispanic","18-64 with Disability","Invalid","1"
"2021","7-Austin","Unknown","Hispanic","18-64 with Disability","Valid","1"
"2021","7-Austin","Unknown","Other","18-64 with Disability","Unable to Determine","2"
"2021","7-Austin","Unknown","African American","65 and Older","Invalid","2"
"2021","7-Austin","Unknown","African American","65 and Older","Valid","1"
"2021","7-Austin","Unknown","Anglo","65 and Older","Invalid","6"
"2021","7-Austin","Unknown","Anglo","65 and Older","Unable to Determine","1"
"2021","7-Austin","Unknown","Anglo","65 and Older","Valid","7"
"2021","7-Austin","Unknown","Asian","65 and Older","Invalid","1"
"2021","7-Austin","Unknown","Hispanic","65 and Older","Invalid","2"
"2021","7-Austin","Unknown","Hispanic","65 and Older","Valid","1"
"2021","7-Austin","Unknown","Other","65 and Older","Invalid","5"
"2021","7-Austin","Unknown","Other","65 and Older","Valid","3"
"2021","8-San Antonio","Female","African American","18-64 with Disability","Invalid","34"
"2021","8-San Antonio","Female","African American","18-64 with Disability","Other","8"
"2021","8-San Antonio","Female","African American","18-64 with Disability","Unable to Determine","5"
"2021","8-San Antonio","Female","African American","18-64 with Disability","Valid","89"
"2021","8-San Antonio","Female","Anglo","18-64 with Disability","Invalid","111"
"2021","8-San Antonio","Female","Anglo","18-64 with Disability","Other","18"
"2021","8-San Antonio","Female","Anglo","18-64 with Disability","Unable to Determine","30"
"2021","8-San Antonio","Female","Anglo","18-64 with Disability","Valid","297"
"2021","8-San Antonio","Female","Asian","18-64 with Disability","Invalid","2"
"2021","8-San Antonio","Female","Asian","18-64 with Disability","Valid","7"
"2021","8-San Antonio","Female","Hispanic","18-64 with Disability","Invalid","170"
"2021","8-San Antonio","Female","Hispanic","18-64 with Disability","Other","31"
"2021","8-San Antonio","Female","Hispanic","18-64 with Disability","Unable to Determine","29"
"2021","8-San Antonio","Female","Hispanic","18-64 with Disability","Valid","341"
"2021","8-San Antonio","Female","Other","18-64 with Disability","Invalid","36"
"2021","8-San Antonio","Female","Other","18-64 with Disability","Other","12"
"2021","8-San Antonio","Female","Other","18-64 with Disability","Unable to Determine","10"
"2021","8-San Antonio","Female","Other","18-64 with Disability","Valid","86"
"2021","8-San Antonio","Female","African American","65 and Older","Invalid","88"
"2021","8-San Antonio","Female","African American","65 and Older","Other","8"
"2021","8-San Antonio","Female","African American","65 and Older","Unable to Determine","14"
"2021","8-San Antonio","Female","African American","65 and Older","Valid","185"
"2021","8-San Antonio","Female","Anglo","65 and Older","Invalid","519"
"2021","8-San Antonio","Female","Anglo","65 and Older","Other","26"
"2021","8-San Antonio","Female","Anglo","65 and Older","Unable to Determine","58"
"2021","8-San Antonio","Female","Anglo","65 and Older","Valid","1227"
"2021","8-San Antonio","Female","Asian","65 and Older","Invalid","21"
"2021","8-San Antonio","Female","Asian","65 and Older","Other","2"
"2021","8-San Antonio","Female","Asian","65 and Older","Unable to Determine","3"
"2021","8-San Antonio","Female","Asian","65 and Older","Valid","28"
"2021","8-San Antonio","Female","Hispanic","65 and Older","Invalid","657"
"2021","8-San Antonio","Female","Hispanic","65 and Older","Other","30"
"2021","8-San Antonio","Female","Hispanic","65 and Older","Unable to Determine","68"
"2021","8-San Antonio","Female","Hispanic","65 and Older","Valid","1067"
"2021","8-San Antonio","Female","Native American","65 and Older","Valid","5"
"2021","8-San Antonio","Female","Other","65 and Older","Invalid","141"
"2021","8-San Antonio","Female","Other","65 and Older","Other","11"
"2021","8-San Antonio","Female","Other","65 and Older","Unable to Determine","38"
"2021","8-San Antonio","Female","Other","65 and Older","Valid","217"
"2021","8-San Antonio","Male","African American","18-64 with Disability","Invalid","23"
"2021","8-San Antonio","Male","African American","18-64 with Disability","Other","10"
"2021","8-San Antonio","Male","African American","18-64 with Disability","Unable to Determine","2"
"2021","8-San Antonio","Male","African American","18-64 with Disability","Valid","92"
"2021","8-San Antonio","Male","Anglo","18-64 with Disability","Invalid","91"
"2021","8-San Antonio","Male","Anglo","18-64 with Disability","Other","15"
"2021","8-San Antonio","Male","Anglo","18-64 with Disability","Unable to Determine","25"
"2021","8-San Antonio","Male","Anglo","18-64 with Disability","Valid","297"
"2021","8-San Antonio","Male","Asian","18-64 with Disability","Unable to Determine","2"
"2021","8-San Antonio","Male","Asian","18-64 with Disability","Valid","3"
"2021","8-San Antonio","Male","Hispanic","18-64 with Disability","Invalid","154"
"2021","8-San Antonio","Male","Hispanic","18-64 with Disability","Other","15"
"2021","8-San Antonio","Male","Hispanic","18-64 with Disability","Unable to Determine","24"
"2021","8-San Antonio","Male","Hispanic","18-64 with Disability","Valid","394"
"2021","8-San Antonio","Male","Native American","18-64 with Disability","Unable to Determine","1"
"2021","8-San Antonio","Male","Native American","18-64 with Disability","Valid","1"
"2021","8-San Antonio","Male","Other","18-64 with Disability","Invalid","25"
"2021","8-San Antonio","Male","Other","18-64 with Disability","Other","12"
"2021","8-San Antonio","Male","Other","18-64 with Disability","Unable to Determine","12"
"2021","8-San Antonio","Male","Other","18-64 with Disability","Valid","51"
"2021","8-San Antonio","Male","African American","65 and Older","Invalid","65"
"2021","8-San Antonio","Male","African American","65 and Older","Other","4"
"2021","8-San Antonio","Male","African American","65 and Older","Unable to Determine","15"
"2021","8-San Antonio","Male","African American","65 and Older","Valid","144"
"2021","8-San Antonio","Male","Anglo","65 and Older","Invalid","327"
"2021","8-San Antonio","Male","Anglo","65 and Older","Other","33"
"2021","8-San Antonio","Male","Anglo","65 and Older","Unable to Determine","48"
"2021","8-San Antonio","Male","Anglo","65 and Older","Valid","802"
"2021","8-San Antonio","Male","Asian","65 and Older","Invalid","2"
"2021","8-San Antonio","Male","Asian","65 and Older","Valid","4"
"2021","8-San Antonio","Male","Hispanic","65 and Older","Invalid","361"
"2021","8-San Antonio","Male","Hispanic","65 and Older","Other","26"
"2021","8-San Antonio","Male","Hispanic","65 and Older","Unable to Determine","45"
"2021","8-San Antonio","Male","Hispanic","65 and Older","Valid","736"
"2021","8-San Antonio","Male","Native American","65 and Older","Valid","1"
"2021","8-San Antonio","Male","Other","65 and Older","Invalid","70"
"2021","8-San Antonio","Male","Other","65 and Older","Other","12"
"2021","8-San Antonio","Male","Other","65 and Older","Unable to Determine","19"
"2021","8-San Antonio","Male","Other","65 and Older","Valid","110"
"2021","8-San Antonio","Male","Hispanic","Under 18","Invalid","1"
"2021","8-San Antonio","Male","Hispanic","Unknown","Invalid","1"
"2021","8-San Antonio","Unknown","African American","18-64 with Disability","Valid","2"
"2021","8-San Antonio","Unknown","Anglo","18-64 with Disability","Invalid","1"
"2021","8-San Antonio","Unknown","Anglo","18-64 with Disability","Other","1"
"2021","8-San Antonio","Unknown","Anglo","18-64 with Disability","Unable to Determine","1"
"2021","8-San Antonio","Unknown","Hispanic","18-64 with Disability","Invalid","2"
"2021","8-San Antonio","Unknown","Hispanic","18-64 with Disability","Valid","2"
"2021","8-San Antonio","Unknown","Other","18-64 with Disability","Invalid","2"
"2021","8-San Antonio","Unknown","African American","65 and Older","Invalid","2"
"2021","8-San Antonio","Unknown","African American","65 and Older","Valid","1"
"2021","8-San Antonio","Unknown","Anglo","65 and Older","Invalid","6"
"2021","8-San Antonio","Unknown","Anglo","65 and Older","Other","1"
"2021","8-San Antonio","Unknown","Anglo","65 and Older","Valid","4"
"2021","8-San Antonio","Unknown","Hispanic","65 and Older","Invalid","4"
"2021","8-San Antonio","Unknown","Hispanic","65 and Older","Valid","8"
"2021","8-San Antonio","Unknown","Other","65 and Older","Invalid","2"
"2021","8-San Antonio","Unknown","Other","65 and Older","Other","1"
"2021","8-San Antonio","Unknown","Other","65 and Older","Unable to Determine","1"
"2021","8-San Antonio","Unknown","Other","65 and Older","Valid","2"
"2021","9-Midland","Female","African American","18-64 with Disability","Invalid","5"
"2021","9-Midland","Female","African American","18-64 with Disability","Other","4"
"2021","9-Midland","Female","African American","18-64 with Disability","Unable to Determine","1"
"2021","9-Midland","Female","African American","18-64 with Disability","Valid","18"
"2021","9-Midland","Female","Anglo","18-64 with Disability","Invalid","34"
"2021","9-Midland","Female","Anglo","18-64 with Disability","Other","3"
"2021","9-Midland","Female","Anglo","18-64 with Disability","Unable to Determine","26"
"2021","9-Midland","Female","Anglo","18-64 with Disability","Valid","107"
"2021","9-Midland","Female","Hispanic","18-64 with Disability","Invalid","22"
"2021","9-Midland","Female","Hispanic","18-64 with Disability","Other","1"
"2021","9-Midland","Female","Hispanic","18-64 with Disability","Unable to Determine","11"
"2021","9-Midland","Female","Hispanic","18-64 with Disability","Valid","80"
"2021","9-Midland","Female","Native American","18-64 with Disability","Valid","1"
"2021","9-Midland","Female","Other","18-64 with Disability","Invalid","5"
"2021","9-Midland","Female","Other","18-64 with Disability","Other","1"
"2021","9-Midland","Female","Other","18-64 with Disability","Unable to Determine","4"
"2021","9-Midland","Female","Other","18-64 with Disability","Valid","24"
"2021","9-Midland","Female","African American","65 and Older","Invalid","19"
"2021","9-Midland","Female","African American","65 and Older","Other","1"
"2021","9-Midland","Female","African American","65 and Older","Unable to Determine","3"
"2021","9-Midland","Female","African American","65 and Older","Valid","59"
"2021","9-Midland","Female","Anglo","65 and Older","Invalid","180"
"2021","9-Midland","Female","Anglo","65 and Older","Other","5"
"2021","9-Midland","Female","Anglo","65 and Older","Unable to Determine","40"
"2021","9-Midland","Female","Anglo","65 and Older","Valid","352"
"2021","9-Midland","Female","Asian","65 and Older","Invalid","2"
"2021","9-Midland","Female","Asian","65 and Older","Unable to Determine","2"
"2021","9-Midland","Female","Asian","65 and Older","Valid","1"
"2021","9-Midland","Female","Hispanic","65 and Older","Invalid","115"
"2021","9-Midland","Female","Hispanic","65 and Older","Other","5"
"2021","9-Midland","Female","Hispanic","65 and Older","Unable to Determine","31"
"2021","9-Midland","Female","Hispanic","65 and Older","Valid","215"
"2021","9-Midland","Female","Native American","65 and Older","Valid","1"
"2021","9-Midland","Female","Other","65 and Older","Invalid","35"
"2021","9-Midland","Female","Other","65 and Older","Other","4"
"2021","9-Midland","Female","Other","65 and Older","Unable to Determine","19"
"2021","9-Midland","Female","Other","65 and Older","Valid","45"
"2021","9-Midland","Male","African American","18-64 with Disability","Invalid","7"
"2021","9-Midland","Male","African American","18-64 with Disability","Other","1"
"2021","9-Midland","Male","African American","18-64 with Disability","Unable to Determine","10"
"2021","9-Midland","Male","African American","18-64 with Disability","Valid","19"
"2021","9-Midland","Male","Anglo","18-64 with Disability","Invalid","34"
"2021","9-Midland","Male","Anglo","18-64 with Disability","Other","6"
"2021","9-Midland","Male","Anglo","18-64 with Disability","Unable to Determine","24"
"2021","9-Midland","Male","Anglo","18-64 with Disability","Valid","79"
"2021","9-Midland","Male","Asian","18-64 with Disability","Invalid","1"
"2021","9-Midland","Male","Asian","18-64 with Disability","Valid","1"
"2021","9-Midland","Male","Hispanic","18-64 with Disability","Invalid","28"
"2021","9-Midland","Male","Hispanic","18-64 with Disability","Other","5"
"2021","9-Midland","Male","Hispanic","18-64 with Disability","Unable to Determine","18"
"2021","9-Midland","Male","Hispanic","18-64 with Disability","Valid","81"
"2021","9-Midland","Male","Other","18-64 with Disability","Invalid","7"
"2021","9-Midland","Male","Other","18-64 with Disability","Unable to Determine","5"
"2021","9-Midland","Male","Other","18-64 with Disability","Valid","13"
"2021","9-Midland","Male","African American","65 and Older","Invalid","19"
"2021","9-Midland","Male","African American","65 and Older","Other","1"
"2021","9-Midland","Male","African American","65 and Older","Unable to Determine","5"
"2021","9-Midland","Male","African American","65 and Older","Valid","42"
"2021","9-Midland","Male","Anglo","65 and Older","Invalid","137"
"2021","9-Midland","Male","Anglo","65 and Older","Other","10"
"2021","9-Midland","Male","Anglo","65 and Older","Unable to Determine","36"
"2021","9-Midland","Male","Anglo","65 and Older","Valid","297"
