Agency Number,Agency Name,Solicitation Number,Class Code,Item Code,Category,Quantity,"Unit of Sale (Each, Lot, Package, etc.)",Description,Contact Name,Contact Phone,Contact Email,Comments,Specs and Drawings,Agency Terms and Conditions,Solicitation Document,Estimated Worth
529,Texas Health and Human Services,0000170266,640,43,,48,Each,Stretch Wrap,Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,Submit online or email,,,https://data.texas.gov/views/2bk4-b5yq/files/09244d27-1254-4bb8-9fe4-bd802a5ae0a8?filename=170266_HHSC.pdf,
537,Department of State Health Services,0000170267,840,60,,1,Each,"DN9 - VIZIO 50""  CLASS 4K UHD LED  SMARTCART SMART  TV V-SERIES V505-J",Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/777aa3ea-c2f9-45f3-a327-a5f79e258a2e?filename=170267-DSHS.pdf,
529,Texas Health and Human Services,0000170313,287,36,,1,Each,Middle Atlantic RFR2028TR  28W20SP28DP RFR  RACK TR (TEAK RAIN),Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/3a4f81e9-8358-42e7-bb20-00aaad89c7c1?filename=170313_HHSC.pdf,
529,Texas Health and Human Services,0000170339,840,10,,3,Each,Kendall Howard 3U  Rack Mount Drawer,Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/0f3e5d29-0da9-4fd6-affb-680b2dda8c22?filename=170339_HHSC.pdf,
529,Texas Health and Human Services,0000170352,910,52,,1,,Replacement of failed  Electro-mechanical  locks,Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/0454311a-4977-474d-a036-f7986907a798?filename=170352_HHSC.pdf,
529,Texas Health and Human Services,0000170405,207,67,,20,Each,Suppy Part # Surge  Protector 6Out Strip  120V,Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,Submit online or email,,,https://data.texas.gov/views/2bk4-b5yq/files/14f79be2-cae7-4f72-a5c6-6f4fd3cabf8f?filename=170405_HHSC.pdf,
582,TCEQ,582-22-30670,645,33,Commodities,6,Ream,Multipurpose paper,Christine Kelm,512-239-1367,christine.kelm@tceq.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/c20c7836-1683-48f9-99dc-2e640bb06d87?filename=582-22-30670+-+Solicitation.pdf,
582,TCEQ,582-22-30694,204,64,Commodities,20,Each,USB Ports,Christine Kelm,512-239-1367,christine.kelm@tceq.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/ef6474c8-1887-46fe-996c-000b89cd7aea?filename=582-22-30694+-+Solicitation.pdf,
529,Texas Health and Human Services,0000170413,345,32,,30,Each,First Aid Kit Industrial  95 Componets ,Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,Submit online or email,,,https://data.texas.gov/views/2bk4-b5yq/files/d746cdb2-439a-47de-9008-2718c8a46d13?filename=170413_HHSC.pdf,
582,TCEQ,582-22-30672,615,41,Commodities,42,Box,File Pockets and Labels,Christine Kelm,512-239-1367,christine.kelm@tceq.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/7fd574c7-bf13-4936-95bc-976074ec12fa?filename=582-22-30672+-+Solicitation.pdf,
529,Texas Health and Human Services,0000170467,485,83,,216,,"Disinfectant, clorox,  wipes CLO01656",Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,Submit online or email,,,https://data.texas.gov/views/2bk4-b5yq/files/2acb34dc-b01a-417e-8909-b072a1cb7736?filename=170467_HHSC.pdf,
529,Texas Health and Human Services,0000170477,485,40,,150,Box,R03 LYSOL 19 OZ  DISINFECTANT  SPRAY (ORIGINAL)  (12-CASE)(503207)  MC0125,Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,Submit online or email,,,https://data.texas.gov/views/2bk4-b5yq/files/68a4450f-4a27-4716-b3f3-1fc1f4f53065?filename=170477_HHSC.pdf,
529,Texas Health and Human Services,0000170506,620,90,,10,Package,"Sharpie Fine Point  Permanent  Markers,Asst Colors  3/PK",Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,Submit online or email,,,https://data.texas.gov/views/2bk4-b5yq/files/63daef69-f67c-4d7f-8bf0-197aeca641c1?filename=170506_HHSC.pdf,
696,Texas Department of Criminal Justice,IW087636,031,14,AIR FANS ROOM TYPE,40,EA,"FAN,ADJUSTABLE OSCILLATING 16""",Cassandra Cuvelier,936-437-7066,cassandra.cuvelier@tdcj.texas.gov ,,,,https://data.texas.gov/views/2bk4-b5yq/files/11c49168-332f-4ebe-beb7-e428ab162015?filename=202109131014.pdf,
582,TCEQ,582-22-30701,207,72,Commodities,19,EA,Toners,Cheril Mohler,512-239-0432,cheril.mohler@tceq.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/410a4b5e-af7e-425f-a0ce-2a6107ef4095?filename=582-22-30701+-+Solicitation.pdf,
696,Texas Department of Criminal Justice,IW087634,080,73,TAGS METAL INVENTORY PROPERTY,6,PKG,BLANK TAG 1 1/2 X 1 1/2 BRASS 25CT.,Candice,Johnson,candice.johnson@tdcj.texas.gov ,,,,https://data.texas.gov/views/2bk4-b5yq/files/1d05c5f3-daaf-4453-9164-ee9a22342126?filename=202109131027.pdf,
601,Texas Department of Transportation,601290000021989,192,85,"CLEANING COMPOSITIONS, DETERGENTS, SOLVENTS,",12,DRUM,"Asphalt Cleaner, nonflammable, Citra Solv Tar & Asphalt remover",Janine Hess,512-902-4616,janine.hess@txdot.gov,55-gallon drum,,,,"9,300.00"
696,Texas Department of Criminal Justice,IW087628,740,63,REFRIGERATION TUBING AND FITTINGS,6,EA,COUPLINGS & ADAPTERS ,Kelly Scott,936-437-7047,kelly.scott@tdcj.texas.gov ,,,,https://data.texas.gov/views/2bk4-b5yq/files/17beb69c-2a68-4412-a150-2b75b4fd0d7a?filename=202109131157.pdf,
696,Texas Department of Criminal Justice,IW087679,780,78,scales & weighing apparatus ,3,EA,"SCALE, DIGITAL 11 LB CAPACITY",Christina Bodin - Turner,936-437-7012,Christina.bodin-turner@tdcj.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/69fbf91b-972b-47ae-936f-b842b892bd1f?filename=202109131208.pdf,
696,Texas Department of Criminal Justice,IW087285,645,21,BOND PAPER,30,EA,BOND PAPER :PINK AND CANARY,TARA HOPKINS,936-437-7372,TARA.HOPKINS@TDCJ.TEXAS.GOV,,,,https://data.texas.gov/views/2bk4-b5yq/files/d50776f9-ac66-4217-a833-3000b66b029d?filename=202109131217.pdf,
696,Texas Department of Criminal Justice,IW087286,645,21,BOND PAPER,30,EA,BOND PAPER: BLUE & GREEN,TARA HOPKINS,936-437-7372,TARA.HOPKINS@TDCJ.TEXAS.GOV,,,,https://data.texas.gov/views/2bk4-b5yq/files/873f9b08-ecda-4b12-b24a-af9fb1d378b9?filename=202109131222.pdf,
696,Texas Department of Criminal Justice,IW087288,285,14,ELECTRICAL CIRCUIT BREAKERS,1,EA, MOTOR CIRCUIT BREAKER,TARA HOPKINS,936-437-7372,TARA.HOPKINS@TDCJ.TEXAS.GOV,,,,https://data.texas.gov/views/2bk4-b5yq/files/d177cbcc-d755-4d26-8560-fcf7258faa10?filename=202109131232.pdf,
696,Texas Department of Criminal Justice,IW087289,285,61,ELECTRICAL METERS,1,EA,"BATTERY TESTER ANALOG, 12-24 VOLT",TARA HOPKINS,936-437-7372,TARA.HOPKINS@TDCJ.TEXAS.GOV,,,,https://data.texas.gov/views/2bk4-b5yq/files/e6d5ee7c-50df-48d7-ad0a-0a56913d0dd4?filename=202109131238.pdf,
582,TCEQ,582-22-30624,203,72,Commodities,6,EA,Toner,Cheril Mohler,512-239-0432,cheril.mohler@tceq.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/77d0d229-35d0-467a-aed7-a724470d4977?filename=22-30624.pdf,
454,Texas Department of Insurance,PR#27808,425,80,Commodity,6,Each,"Shelving Unit - 144""W x 24""D x 76""H Item #37116, Tennsco Brand, Capstone Shelving Collection ",Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/5670241f-2a29-4a79-8ec8-91d4bbe0d86a?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/3afdc1d7-878a-4c1b-a486-35cdf683c6f8?filename=27808.docx,
696,Texas Department of Criminal Justice,IW087293,320,20 & 42,FASTENERS BOLTS & STEEL,280,EA,"BOLTS, NUTS, SCREWS",TARA HOPKINS,936 -437-7372,TARA.HOPKINS@TDCJ.TEXAS.GOV,,,,https://data.texas.gov/views/2bk4-b5yq/files/485126b9-7836-4375-9d58-27d0d9075fc7?filename=202109131300.pdf,
454,Texas Department of Insurance,PR#27810,425,40,Commodity,21,Each,"Statesman 32"" W Two Drawer Lateral File gray finish, Item #30807 NBF Signature Series, Statesman Collection",Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/2043f144-852c-47f3-ba52-cf39ccd24088?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/a3864056-614a-48d1-9656-929c394116c2?filename=27810.docx,
696,Texas Department of Criminal Justice,IW087767,320,10,"ANCHORS, EXPANSION SHILEDS & BOLTS",10,EA,"3/8""X3"" & 1 4X2 1/4"" WEDGE ANCHOR ",Shane Neal ,936-437-7054,shane.neal@tdcj.texas.gov ,,,,https://data.texas.gov/views/2bk4-b5yq/files/86bb200d-2608-491e-92e5-68ebae347381?filename=202109131310.pdf,
731,Texas Woman's University,SPF-731-20-002-DW,680,04,"POLICE, CORRECTIONAL FACILITY AND SECURITY ACCESS EQUIPMENT AND SUPPLIES",,,Ammunition,David Willerton,9408983359,dwillerton@twu.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/bbf0fce1-aca2-423a-9f27-f42e383e7b67?filename=SPF-731-21-002-DW.pdf,
454,Texas Department of Insurance,PR#27811,425,21,Commodity,21,Each,"Statesman Compact Executive Desk gray finish, Item # 13167 NBF Signature Series, Statesman Collection ",Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/69462557-ab21-45f5-8d57-82781fcbe538?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/5b548b97-9ba9-435e-8eb6-1805a894bc90?filename=27811.docx,
696,Texas Department of Criminal Justice,IW087768,832,40,TAPE INSULATING ELECTRICAL ,324,EA & PKG,TAPE INSULATING ELECTRICAL ,Shane Neal,936-437-7054,shane.neal@tdcj.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/d0b6f918-eba8-4c5e-9d8d-7a9b28c55352?filename=202109131317.pdf,
454,Texas Department of Insurance,PR#27812,425,20,Commodity,35,Each,"At Work Flip Top Training Table - 60""W x 24""D Gray/Brushed Nickel color, Item #46927 NBF Signature Series, At Work Collection ",Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/6b11a8bc-c178-4c72-80b8-3912d125be70?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/bb70c00b-a450-434f-bf6a-7c1b77c489c1?filename=27812.docx,
454,Texas Department of Insurance,PR#27813,425,06,Commodity,4,Each,"Rand Ergonomic Mesh Executive Chair with Headrest Item # 220313, NBF Signature Series, Rand Collection",Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/a5568701-0617-4270-ac3d-20d6037b5471?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/3a13741d-fa4b-4401-80b5-02ccf66d8fc2?filename=27813.docx,
454,Texas Department of Insurance,PR#27814,425,06,Commodity,1,Each,"Overtime 24/7 Mesh Back Chair with Fabric Seat Item # 57020, black fabric, NBF Signature Series, Overtime Collection",Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/12029b11-9ce4-4005-a619-a67c5ec46282?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/d432d890-be6c-40ba-b52c-14ff85d012d3?filename=27814.docx,
454,Texas Department of Insurance,PR#27815,425,06,Commodity,4,Each,"Big and Tall Mesh Chair with Mesh Fabric Seat, #50608 ",Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/9bcfc120-912b-4f7d-b0f9-8bf2ed0abc0a?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/0ef34b87-a10e-44f6-8c63-0ba76aa3169a?filename=27815.docx,
362,Texas Lottery Commission,RQ22-0014A,204,"64, 60",Commodities ,,"ea, LOT","ADAPTER, MONITOR",Sidney Valle,512.344.5210,sidney.valle@lottery.state.tx.us,,,,https://data.texas.gov/views/2bk4-b5yq/files/ae529245-0d75-4f77-8e47-31da814a540e?filename=RFQ+RQ22-0014A.pdf,
362,Texas Lottery Commission,RQ22-0014B,204,77,Commodities ,,"ea, LOT",PRINTERS,Sidney Valle,512.344.5210,sidney.valle@lottery.state.tx.us,,,,https://data.texas.gov/views/2bk4-b5yq/files/cdfc6eab-cec7-456e-baae-e8f7ebc79837?filename=RFQ+RQ22-0014B.pdf,
362,Texas Lottery Commission,RQ22-0014C,"839,207","85,25",Commodities ,,"EA, LOT","TELEPHONE ACCESSORIES, KEYBOARD CLEANE",Sidney Valle,512.344.5210,sidney.valle@lottery.state.tx.us,,,,https://data.texas.gov/views/2bk4-b5yq/files/0dcfd3cc-4d7c-40d6-8b26-7c7c5edfcc4b?filename=RFQ+RQ22-0014C.pdf,
362,Texas Lottery Commission,RQ22-0014D,204,"13,64",Commodities ,,EA,"NETWORK COMPONENTS, CABLES",Sidney Valle,512.344.5210,sidney.valle@lottery.state.tx.us,,,,https://data.texas.gov/views/2bk4-b5yq/files/16f374a0-4164-4435-abd0-96cf44b931ad?filename=RFQ+RQ22-0014D.pdf,
601,Texas Department of Transportation,601290000022053,445,43,,24,Each,Hoes,Perla Hernandez,936-435-8582,perla.quiroz@txdot.gov,,,https://data.texas.gov/views/2bk4-b5yq/files/8b677945-fe41-4739-9a10-bc017d18df74?filename=Terms+and+Conditions.pdf,https://data.texas.gov/views/2bk4-b5yq/files/4a925c97-1d58-4a84-8878-2ecb77626d7a?filename=RFQ+%23+601290000022053.pdf,790.00
601,Texas Department of Transportation,601290000022057,485,74,,60,Bags,Absorbent,Perla Hernandez,9364358582,perla.quiroz@txdot.gov,VERM4,,https://data.texas.gov/views/2bk4-b5yq/files/597f0145-dbb3-4a74-8815-cfd9621fd41e?filename=Terms+and+Conditions.pdf,https://data.texas.gov/views/2bk4-b5yq/files/a7a4a652-caf7-45ab-ab68-20a470aef9dd?filename=RFQ+%23+601290000022057.pdf,1910.00
753,Sam Houston State University,IFB 1002,,,Commodities,,Each,Custodial Paper ,Sadak Inayathullah,(936) 294-1955,sadakath@shsu.edu,,,https://data.texas.gov/views/2bk4-b5yq/files/5b8503d3-796b-4ee7-9624-0faf0a834f1c?filename=TC%2BIFB%2BBearKatBuy%2BSourcing%2BFINAL--05-26-2020.pdf,https://data.texas.gov/views/2bk4-b5yq/files/cf00c3b3-f548-44a4-b394-38392fa48888?filename=IFB+1002+-+HMSDC.pdf,
753,Sam Houston State University,IFB 1003,,,Commodities,,Each,Liners,Sadak Inayathullah,(936) 294-1955,sadakath@shsu.edu,,,https://data.texas.gov/views/2bk4-b5yq/files/11b0d85c-28ed-4f1a-a000-ff0759c35d1e?filename=TC%2BIFB%2BBearKatBuy%2BSourcing%2BFINAL--05-26-2020.pdf,https://data.texas.gov/views/2bk4-b5yq/files/80917f4d-dc6a-4505-a385-1a6814d5c72a?filename=IFB+1003+-+HMSDC.pdf,
731,Texas Woman's University,SPF-731-20-001-DW,340,29,FIRE PROTECTION EQUIPMENT AND SUPPLIES,,,Fire Extinguisher Service,David Willerton,9408983359,dwillerton@twu.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/9098150b-3397-4535-bb78-adca539e48e2?filename=SPF-731-21-001-DW.pdf,
731,Texas Woman's University,SPF-731-20-005-DW,485,65,JANITORIAL SUPPLIES,,,Carpet scrubber/Extractor,David Willerton,9408983359,dwillerton@twu.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/873319cd-2724-4e15-8edf-aa5fd9c0539a?filename=SPF-731-21-005-DW.pdf,
753,Sam Houston State University,IFB 1004,,,Commodities,,Each,Medical Grade Gloves,Sadak Inayathullah,(936) 294-1955,sadakath@shsu.edu,,,https://data.texas.gov/views/2bk4-b5yq/files/160b2035-f82e-4dc1-8193-f60b2badf0bc?filename=TC%2BIFB%2BBearKatBuy%2BSourcing%2BFINAL--05-26-2020.pdf,https://data.texas.gov/views/2bk4-b5yq/files/f84006aa-e371-4b8d-9c27-31e6abf97df4?filename=IFB+1004+-HMSDC.pdf,
731,Texas Woman's University,SPF-731-20-007-DW,,,,,,Nursing mannequins,David Willerton,9408983359,dwillerton@twu.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/c070b2a0-5fce-4005-8075-ddc4257e6698?filename=SPF-731-21-007-DW.pdf,
601,Texas Department of Transportation,601340000045465,765,77,"Brooms, Wafer",100,Each,Convoluted Poly Waters,Jason Jones,19157904347,Jason.Jones@txdot.gov,,,https://data.texas.gov/views/2bk4-b5yq/files/5d98bc42-6621-4507-a432-38a904fa597c?filename=TxDOT+Terms+%26+Conditions+...08_19_2021.pdf,https://data.texas.gov/views/2bk4-b5yq/files/f8bbfe4d-20c8-476b-b84e-226d28a7a635?filename=601340000045465.PDF,1050.00
320,Texas Workforce Commission,33883,031,10,Commodities,10,Each,"Honeywell True HEPA 465 sq. ft. Air Purifier, Part Number: 778982",Linda Alphonse,(512) 936-3327,linda.alphonse@twc.texas.gov,,,https://data.texas.gov/views/2bk4-b5yq/files/972e45f1-5a13-49d0-a826-c436c9a782ac?filename=Terms+and+Conditions_rev+9.1.2021.pdf,https://data.texas.gov/views/2bk4-b5yq/files/f217153a-7f12-45fd-85f4-ae081509c65a?filename=RFQ+33883.docx,
320,Texas Workforce Commission,33951,,,Commodities,,,,Linda Alphonse,(512) 936-3327,linda.alphonse@twc.texas.gov,,,https://data.texas.gov/views/2bk4-b5yq/files/4fc876c2-1f3f-437a-b125-662d386fab55?filename=Terms+and+Conditions_rev+9.1.2021.pdf,https://data.texas.gov/views/2bk4-b5yq/files/38885338-bbd7-407c-8ecc-518153caba0a?filename=RFQ+33951.docx,
454,Texas Department of Insurance,PR#27784 (REVISED) 9/14/21,425,03,Commodity,35,Each,Statesman 72' H Five Shelf Veneer Bookcase Brand: NBF Signature Series Collection: Statesman Color: Gray,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/c390dacb-0ea0-42c8-937c-9f2146b79115?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/990d8d95-2ab1-4d7f-b2b5-bebcd21d1007?filename=27784.docx,
454,Texas Department of Insurance,PR#27828,425,20,Commodity,8,Each,"Lift Pneumatic Adjustable Height Table - 59""W Item #46059 NBF Signature Series, Lift Collection ",Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/2a3a8b1f-f39d-45b0-8b8e-de7756cee56d?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/1051c7e4-5016-4f29-93cf-0b30db086c53?filename=27828.docx,
753,Sam Houston Houston State University,IFB 1008,,,Commodity,,Each,Filters,Sadak Inayathullah,(936) 294-1955,sadakath@shsu.edu,,,https://data.texas.gov/views/2bk4-b5yq/files/b84bca56-9604-4fe7-a7de-f6ad3409d754?filename=TC%2BIFB%2BBearKatBuy%2BSourcing%2BFINAL--05-26-2020.pdf,https://data.texas.gov/views/2bk4-b5yq/files/6b203a86-da34-4e07-99d3-77c6fe54bcea?filename=IFB+1008+-+HMSDC.pdf,
580,Texas Water Development Board,E220076,035,96,Commodity,1,Each,Drone and Memory Card - DJI Air 2S Fly More Combo with Smart Controller Drone and SanDisk 128GB Extreme microSDXC UHS-I Memory Card with Adapter,Kim O'Connor,512-463-7825,kim.oconnor@twdb.texas.gov,,,,,!770.00
601,Texas Department of Transportation,60132000050828,801,96,"Signs, Traffic, Solar Powered, LED",5,EA,Blinker Sign Controller,Deborah Nelson,936-755-7265,deborah.nelson@txdot.gov,,,https://data.texas.gov/views/2bk4-b5yq/files/9c71ecbe-fa33-4521-b9a0-b1ac17150b5a?filename=Terms+and+Conditions.pdf,https://data.texas.gov/views/2bk4-b5yq/files/d0826984-179f-4abc-96d5-2cc3db8a84d5?filename=60132000050828+RFQ.pdf,"$12,821"
601,Texas Department of Transportation,601290000022065,405,87,Commodity,48,Case,"Oil, Motor",Leigh Wilson,903-510-9276,Leigh.WIlson@txdot.gov,Case to includes two 2.5gallon jugs,,https://data.texas.gov/views/2bk4-b5yq/files/2fda4d1e-23ef-4ea1-a398-26b75d3762b5?filename=TxDOT+Terms+%26+Conditions+...08_19_2021.pdf,https://data.texas.gov/views/2bk4-b5yq/files/97ce46e9-2c8d-4a7b-8e83-622a1a1c2c6e?filename=Solicitation+601290000022065.pdf,"$3,100.00"
601,TXDOT,601320000050822,605,30,Commodities ,1,Each, Brother P-Touch Desktop Label Maker,Melissa Zunker,3618082408,Melissa.zunker@txdot.gov,,,https://data.texas.gov/views/2bk4-b5yq/files/18345961-4720-433e-8e84-127659b36120?filename=TxDOT+Terms+%26+Conditions+with+TOC+...08_19_2021.pdf,https://data.texas.gov/views/2bk4-b5yq/files/51aaca6e-9402-4a10-aa8e-f5c837cdcf71?filename=RFQ+601320000050822.PDF,50.00
601,TXDOT,601320000050833,655,29,Commodities ,2,Each,Polaroid 16MP Waterproof Instant Sharing Digital Camera and Scissors,Melissa Zunker,3618082408,Melissa.zunker@txdot.gov,,,https://data.texas.gov/views/2bk4-b5yq/files/c07e8158-1d11-46de-ad28-568418ae90d3?filename=TxDOT+Terms+%26+Conditions+with+TOC+...08_19_2021.pdf,https://data.texas.gov/views/2bk4-b5yq/files/3da6702a-5beb-47ea-b2dd-ad0825bec70b?filename=RFQ+601320000050833.PDF,103.00
601,TXDOT,601320000050839,620,90,Office Supplies,15,Each,Office Supplies ,Melissa Zunker,3618082408,Melissa.zunker@txdot.gov,,,https://data.texas.gov/views/2bk4-b5yq/files/eafb19f6-8eb1-41fe-b3ec-ad3b9bc21f25?filename=TxDOT+Terms+%26+Conditions+with+TOC+...08_19_2021.pdf,https://data.texas.gov/views/2bk4-b5yq/files/3d58168f-729e-41b4-bc72-1bcf303c5949?filename=RFQ+601320000050839.PDF,300.00
454,Texas Department of Insurance,TDI COMPLETE LIST OF SOLICITATIONS,425,00,Commodity,0,Each,SEE ATTACHED DOCUMENT,Natlee Fresch,,natlee.fresch@tdi.texas.gov,SEE ATTACHED DOCUMENT FOR THE COMPLETE LIST OF TDI SOLICITATIONS,,https://data.texas.gov/views/2bk4-b5yq/files/5119ce62-2e49-4762-9d58-2fc21c1868f7?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/5d622e52-ce25-4d6b-915f-9f80cb6ff645?filename=Texas+Department+of+Insurance+Solication+List.docx,
753,Sam Houston Houston State University,IFB 1001,,,Commodity,,Each,Custodial Cleaning Supplies,Sadak Inayathullah,(936) 294-1955,sadakath@shsu.edu,,,https://data.texas.gov/views/2bk4-b5yq/files/4b7587da-de83-4d16-b8ce-1c1be6de2991?filename=TC%2BIFB%2BBearKatBuy%2BSourcing%2BFINAL--05-26-2020.pdf,https://data.texas.gov/views/2bk4-b5yq/files/e0e1c93b-9842-464a-affc-c1e5255f0d19?filename=IFB+1001+-+HMSDC.pdf,
601,TXDOT,601340000045336,425,21,Commodities ,3,Each,Serenade Rectangler Tables,Melissa Zunker,3618082408,Melissa.zunker@txdot.gov,,,https://data.texas.gov/views/2bk4-b5yq/files/562c41c7-a8e5-401d-b469-cabfd2640d71?filename=TxDOT+Terms+%26+Conditions+with+TOC+...08_19_2021.pdf,https://data.texas.gov/views/2bk4-b5yq/files/608104a0-74c9-4e58-8773-ea81e9db7df5?filename=RFQ+601340000045336.PDF,21160.15
592,Texas State Soil and Water Conservation Board,CISV-22-005,204,96,Laptop computer,5,EA,Lenovo Laptop computer,Amy Devereaux,2547732250,adevereaux@tsswcb.texas.gov,,,,https://data.texas.gov/views/2bk4-b5yq/files/24812b6c-d8ec-450b-b263-c50094a1ce7d?filename=CISV-22-005.pdf,"$4,500 for all 5"
753,Sam Houston Houston State University,IFB 1005,,,Commodity,,Each,Athletic Field Striping Paint,LaTonya Fletcher,(936) 294-1991,shsuhub@shsu.edu,,,https://data.texas.gov/views/2bk4-b5yq/files/44cf82e2-c3d1-46ba-8f38-d552a12c9891?filename=TC%2BIFB%2BBearKatBuy%2BSourcing%2BFINAL--05-26-2020.pdf,https://data.texas.gov/views/2bk4-b5yq/files/f60a04be-7592-4cf2-814b-c7992d33d120?filename=IFB+1005+-+HMSDC.pdf,
761,Texas A&M International University,761-21-16,645,33,Commodities,,Pallets,Copy Paper,Ann Gutierrez,9563262346,ann.gutierrez@tamiu.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/6c8ae5a5-e562-46d5-b384-ab673273095d?filename=761-21-16+Copy+Paper.pdf,
753,Sam Houston Houston State University,IFB 1006,,,Commodity,,Each,Access and Tile,Sadak Inayathullah,(936) 294-1955,sadakath@shsu.edu,,,https://data.texas.gov/views/2bk4-b5yq/files/f6fa161e-240b-4a21-8f72-614f528b513e?filename=TC%2BIFB%2BBearKatBuy%2BSourcing%2BFINAL--05-26-2020.pdf,https://data.texas.gov/views/2bk4-b5yq/files/43cdf1d0-7ec6-4db4-ab4b-7bbc3d3b25d0?filename=IFB+1006+-HMSDC.pdf,
601,Texas Department of Transportation,601340000045481,285,81,"LOCATORS, UNDERGROUND ",1,Each,"LOCATORS, UNDERGROUND CABLE PATH",Steven Hendricks,806/748-4569,Steven.Hendricks@txdot.gov,,,https://data.texas.gov/views/2bk4-b5yq/files/ee303d4e-9c3e-461d-9307-3984e287a38c?filename=TxDOT+Terms+and+Conditions.pdf,https://data.texas.gov/views/2bk4-b5yq/files/a48c545b-3e67-421e-81b5-52cb3d73f965?filename=601340000045481.pdf,$5500.00
753,Sam Houston Houston State University,IFB 1007,,,Commodity,,Each,Lighting,Sadak Inayathullah,(936) 294-1955,sadakath@shsu.edu,,,https://data.texas.gov/views/2bk4-b5yq/files/68319d6d-84e3-4413-a723-27554edcfd17?filename=TC%2BIFB%2BBearKatBuy%2BSourcing%2BFINAL--05-26-2020.pdf,https://data.texas.gov/views/2bk4-b5yq/files/92759f54-f72b-4700-959d-e34a51b53d92?filename=IFB+1007+-+HMSDC.pdf,
