"fiscal_year","county_code","county","region","legal_status","children_in_dfps_legal_responsibility_on_august_31","average_number_of_days_in_care"
"2021","094","Guadalupe","8-San Antonio","County Total - All Legal Statuses","53","781"
"2021","095","Hale","1-Lubbock","PMC - Both Parents' Rights Terminated","18","1134"
"2021","095","Hale","1-Lubbock","PMC - One Parent's Rights Terminated","1","838"
"2021","095","Hale","1-Lubbock","Temporary Managing Conservatorship (TMC)","33","255"
"2021","095","Hale","1-Lubbock","County Total - All Legal Statuses","52","604"
"2021","096","Hall","1-Lubbock","PMC - Both Parents' Rights Terminated","4","1701"
"2021","096","Hall","1-Lubbock","Temporary Managing Conservatorship (TMC)","9","216"
"2021","096","Hall","1-Lubbock","County Total - All Legal Statuses","13","673"
"2021","097","Hamilton","7-Austin","PMC - Both Parents' Rights Terminated","4","825"
"2021","097","Hamilton","7-Austin","PMC - One Parent's Rights Terminated","1","1162"
"2021","097","Hamilton","7-Austin","Permanent Managing Conservatorship (PMC)","1","610"
"2021","097","Hamilton","7-Austin","Temporary Managing Conservatorship (TMC)","7","267"
"2021","097","Hamilton","7-Austin","County Total - All Legal Statuses","13","534"
"2021","098","Hansford","1-Lubbock","Temporary Managing Conservatorship (TMC)","4","135"
"2021","098","Hansford","1-Lubbock","County Total - All Legal Statuses","4","135"
"2021","099","Hardeman","2-Abilene","PMC - Both Parents' Rights Terminated","1","354"
"2021","099","Hardeman","2-Abilene","Temporary Managing Conservatorship (TMC)","3","227"
"2021","099","Hardeman","2-Abilene","County Total - All Legal Statuses","4","259"
"2021","100","Hardin","5-Beaumont","PMC - Both Parents' Rights Terminated","11","582"
"2021","100","Hardin","5-Beaumont","PMC - One Parent's Rights Terminated","2","745"
"2021","100","Hardin","5-Beaumont","Permanent Managing Conservatorship (PMC)","1","677"
"2021","100","Hardin","5-Beaumont","Temporary Managing Conservatorship (TMC)","86","387"
"2021","100","Hardin","5-Beaumont","County Total - All Legal Statuses","100","423"
"2021","101","Harris","6-Houston","Care, Custody, and Control (TMC)","2","96"
"2021","101","Harris","6-Houston","PMC - Both Parents' Rights Terminated","668","2568"
"2021","101","Harris","6-Houston","PMC - One Parent's Rights Terminated","47","1511"
"2021","101","Harris","6-Houston","Permanent Managing Conservatorship (PMC)","308","1667"
"2021","101","Harris","6-Houston","Temporary Managing Conservatorship (TMC)","1429","647"
"2021","101","Harris","6-Houston","County Total - All Legal Statuses","2454","1366"
"2021","102","Harrison","4-Tyler","Care, Custody, and Control (TMC)","2","113"
"2021","102","Harrison","4-Tyler","PMC - Both Parents' Rights Terminated","16","1179"
"2021","102","Harrison","4-Tyler","PMC - One Parent's Rights Terminated","1","883"
"2021","102","Harrison","4-Tyler","Permanent Managing Conservatorship (PMC)","1","607"
"2021","102","Harrison","4-Tyler","Temporary Managing Conservatorship (TMC)","69","218"
"2021","102","Harrison","4-Tyler","County Total - All Legal Statuses","89","407"
"2021","103","Hartley","1-Lubbock","Permanent Managing Conservatorship (PMC)","6","573"
"2021","103","Hartley","1-Lubbock","Temporary Managing Conservatorship (TMC)","3","119"
"2021","103","Hartley","1-Lubbock","County Total - All Legal Statuses","9","422"
"2021","104","Haskell","2-Abilene","PMC - Both Parents' Rights Terminated","2","2512"
"2021","104","Haskell","2-Abilene","Temporary Managing Conservatorship (TMC)","23","148"
"2021","104","Haskell","2-Abilene","County Total - All Legal Statuses","25","353"
"2021","105","Hays","7-Austin","PMC - Both Parents' Rights Terminated","77","702"
"2021","105","Hays","7-Austin","PMC - One Parent's Rights Terminated","4","961"
"2021","105","Hays","7-Austin","Permanent Managing Conservatorship (PMC)","8","1087"
"2021","105","Hays","7-Austin","Temporary Managing Conservatorship (TMC)","218","363"
"2021","105","Hays","7-Austin","County Total - All Legal Statuses","307","491"
"2021","107","Henderson","4-Tyler","PMC - Both Parents' Rights Terminated","60","1094"
"2021","107","Henderson","4-Tyler","PMC - One Parent's Rights Terminated","1","384"
"2021","107","Henderson","4-Tyler","Permanent Managing Conservatorship (PMC)","27","1197"
"2021","107","Henderson","4-Tyler","Temporary Managing Conservatorship (TMC)","96","230"
"2021","107","Henderson","4-Tyler","County Total - All Legal Statuses","184","654"
"2021","108","Hidalgo","11-Edinburg","Care, Custody, and Control (TMC)","3","36"
"2021","108","Hidalgo","11-Edinburg","PMC - Both Parents' Rights Terminated","39","1855"
"2021","108","Hidalgo","11-Edinburg","PMC - One Parent's Rights Terminated","3","1259"
"2021","108","Hidalgo","11-Edinburg","Permanent Managing Conservatorship (PMC)","34","1843"
"2021","108","Hidalgo","11-Edinburg","Temporary Managing Conservatorship (TMC)","275","423"
"2021","108","Hidalgo","11-Edinburg","County Total - All Legal Statuses","354","799"
"2021","109","Hill","7-Austin","PMC - Both Parents' Rights Terminated","26","796"
"2021","109","Hill","7-Austin","Permanent Managing Conservatorship (PMC)","2","1018"
"2021","109","Hill","7-Austin","Temporary Managing Conservatorship (TMC)","57","240"
"2021","109","Hill","7-Austin","County Total - All Legal Statuses","85","429"
"2021","110","Hockley","1-Lubbock","Care, Custody, and Control (TMC)","2","112"
"2021","110","Hockley","1-Lubbock","PMC - Both Parents' Rights Terminated","13","1195"
"2021","110","Hockley","1-Lubbock","PMC - One Parent's Rights Terminated","1","1146"
"2021","110","Hockley","1-Lubbock","Permanent Managing Conservatorship (PMC)","1","573"
"2021","110","Hockley","1-Lubbock","Temporary Managing Conservatorship (TMC)","41","298"
"2021","110","Hockley","1-Lubbock","County Total - All Legal Statuses","58","516"
"2021","111","Hood","3-Arlington","PMC - Both Parents' Rights Terminated","15","1085"
"2021","111","Hood","3-Arlington","PMC - One Parent's Rights Terminated","3","2120"
"2021","111","Hood","3-Arlington","Permanent Managing Conservatorship (PMC)","1","1125"
"2021","111","Hood","3-Arlington","Temporary Managing Conservatorship (TMC)","56","275"
"2021","111","Hood","3-Arlington","County Total - All Legal Statuses","75","548"
"2021","112","Hopkins","4-Tyler","Care, Custody, and Control (TMC)","4","329"
"2021","112","Hopkins","4-Tyler","PMC - Both Parents' Rights Terminated","22","767"
"2021","112","Hopkins","4-Tyler","PMC - One Parent's Rights Terminated","2","1971"
"2021","112","Hopkins","4-Tyler","Temporary Managing Conservatorship (TMC)","33","202"
"2021","112","Hopkins","4-Tyler","County Total - All Legal Statuses","61","465"
"2021","113","Houston","5-Beaumont","PMC - Both Parents' Rights Terminated","18","1039"
"2021","113","Houston","5-Beaumont","PMC - One Parent's Rights Terminated","2","371"
"2021","113","Houston","5-Beaumont","Temporary Managing Conservatorship (TMC)","11","151"
"2021","113","Houston","5-Beaumont","County Total - All Legal Statuses","31","681"
"2021","114","Howard","9-Midland","PMC - Both Parents' Rights Terminated","13","1414"
"2021","114","Howard","9-Midland","PMC - One Parent's Rights Terminated","1","783"
"2021","114","Howard","9-Midland","Permanent Managing Conservatorship (PMC)","1","2821"
"2021","114","Howard","9-Midland","Temporary Managing Conservatorship (TMC)","43","367"
"2021","114","Howard","9-Midland","County Total - All Legal Statuses","58","661"
"2021","115","Hudspeth","10-El Paso","Temporary Managing Conservatorship (TMC)","1","916"
"2021","115","Hudspeth","10-El Paso","County Total - All Legal Statuses","1","916"
"2021","116","Hunt","3-Arlington","PMC - Both Parents' Rights Terminated","45","967"
"2021","116","Hunt","3-Arlington","PMC - One Parent's Rights Terminated","3","1126"
"2021","116","Hunt","3-Arlington","Permanent Managing Conservatorship (PMC)","3","451"
"2021","116","Hunt","3-Arlington","Temporary Managing Conservatorship (TMC)","123","234"
"2021","116","Hunt","3-Arlington","County Total - All Legal Statuses","174","454"
"2021","117","Hutchinson","1-Lubbock","Care, Custody, and Control (TMC)","2","12"
"2021","117","Hutchinson","1-Lubbock","PMC - Both Parents' Rights Terminated","16","1201"
"2021","117","Hutchinson","1-Lubbock","PMC - One Parent's Rights Terminated","2","826"
"2021","117","Hutchinson","1-Lubbock","Permanent Managing Conservatorship (PMC)","2","1868"
"2021","117","Hutchinson","1-Lubbock","Temporary Managing Conservatorship (TMC)","44","195"
"2021","117","Hutchinson","1-Lubbock","County Total - All Legal Statuses","66","518"
"2021","118","Irion","9-Midland","PMC - Both Parents' Rights Terminated","4","1300"
"2021","118","Irion","9-Midland","County Total - All Legal Statuses","4","1300"
"2021","119","Jack","2-Abilene","PMC - Both Parents' Rights Terminated","1","654"
"2021","119","Jack","2-Abilene","Permanent Managing Conservatorship (PMC)","1","302"
"2021","119","Jack","2-Abilene","Temporary Managing Conservatorship (TMC)","9","375"
"2021","119","Jack","2-Abilene","County Total - All Legal Statuses","11","393"
"2021","120","Jackson","8-San Antonio","PMC - Both Parents' Rights Terminated","6","1779"
"2021","120","Jackson","8-San Antonio","Temporary Managing Conservatorship (TMC)","10","287"
"2021","120","Jackson","8-San Antonio","County Total - All Legal Statuses","16","846"
"2021","121","Jasper","5-Beaumont","PMC - Both Parents' Rights Terminated","13","798"
"2021","121","Jasper","5-Beaumont","Temporary Managing Conservatorship (TMC)","58","307"
"2021","121","Jasper","5-Beaumont","County Total - All Legal Statuses","71","405"
"2021","123","Jefferson","5-Beaumont","PMC - Both Parents' Rights Terminated","136","863"
"2021","123","Jefferson","5-Beaumont","PMC - One Parent's Rights Terminated","15","502"
"2021","123","Jefferson","5-Beaumont","Permanent Managing Conservatorship (PMC)","1","1077"
"2021","123","Jefferson","5-Beaumont","Temporary Managing Conservatorship (TMC)","241","301"
"2021","123","Jefferson","5-Beaumont","County Total - All Legal Statuses","393","512"
"2021","124","Jim Hogg","11-Edinburg","Care, Custody, and Control (TMC)","1","228"
"2021","124","Jim Hogg","11-Edinburg","PMC - Both Parents' Rights Terminated","1","2974"
"2021","124","Jim Hogg","11-Edinburg","Permanent Managing Conservatorship (PMC)","5","603"
"2021","124","Jim Hogg","11-Edinburg","Temporary Managing Conservatorship (TMC)","5","211"
"2021","124","Jim Hogg","11-Edinburg","County Total - All Legal Statuses","12","606"
"2021","125","Jim Wells","11-Edinburg","PMC - Both Parents' Rights Terminated","17","1485"
"2021","125","Jim Wells","11-Edinburg","Temporary Managing Conservatorship (TMC)","68","448"
"2021","125","Jim Wells","11-Edinburg","County Total - All Legal Statuses","85","683"
"2021","126","Johnson","3-Arlington","PMC - Both Parents' Rights Terminated","51","936"
"2021","126","Johnson","3-Arlington","PMC - One Parent's Rights Terminated","2","1636"
"2021","126","Johnson","3-Arlington","Permanent Managing Conservatorship (PMC)","8","969"
"2021","126","Johnson","3-Arlington","Temporary Managing Conservatorship (TMC)","111","358"
"2021","126","Johnson","3-Arlington","County Total - All Legal Statuses","172","616"
"2021","127","Jones","2-Abilene","PMC - Both Parents' Rights Terminated","16","1178"
"2021","127","Jones","2-Abilene","PMC - One Parent's Rights Terminated","1","1054"
"2021","127","Jones","2-Abilene","Permanent Managing Conservatorship (PMC)","1","1068"
"2021","127","Jones","2-Abilene","Temporary Managing Conservatorship (TMC)","27","312"
"2021","127","Jones","2-Abilene","County Total - All Legal Statuses","45","653"
"2021","128","Karnes","8-San Antonio","PMC - Both Parents' Rights Terminated","16","1157"
"2021","128","Karnes","8-San Antonio","PMC - One Parent's Rights Terminated","2","3510"
"2021","128","Karnes","8-San Antonio","Temporary Managing Conservatorship (TMC)","11","267"
"2021","128","Karnes","8-San Antonio","County Total - All Legal Statuses","29","914"
"2021","129","Kaufman","3-Arlington","PMC - Both Parents' Rights Terminated","15","882"
"2021","129","Kaufman","3-Arlington","PMC - One Parent's Rights Terminated","3","749"
"2021","129","Kaufman","3-Arlington","Permanent Managing Conservatorship (PMC)","5","1466"
"2021","129","Kaufman","3-Arlington","Temporary Managing Conservatorship (TMC)","79","375"
"2021","129","Kaufman","3-Arlington","County Total - All Legal Statuses","102","519"
"2021","130","Kendall","8-San Antonio","PMC - Both Parents' Rights Terminated","4","747"
"2021","130","Kendall","8-San Antonio","Permanent Managing Conservatorship (PMC)","2","489"
"2021","130","Kendall","8-San Antonio","Temporary Managing Conservatorship (TMC)","9","147"
"2021","130","Kendall","8-San Antonio","County Total - All Legal Statuses","15","352"
"2021","133","Kerr","8-San Antonio","PMC - Both Parents' Rights Terminated","6","871"
"2021","133","Kerr","8-San Antonio","Permanent Managing Conservatorship (PMC)","3","1882"
"2021","133","Kerr","8-San Antonio","Temporary Managing Conservatorship (TMC)","45","291"
"2021","133","Kerr","8-San Antonio","County Total - All Legal Statuses","54","446"
"2021","134","Kimble","9-Midland","PMC - Both Parents' Rights Terminated","5","647"
"2021","134","Kimble","9-Midland","Temporary Managing Conservatorship (TMC)","1","312"
"2021","134","Kimble","9-Midland","County Total - All Legal Statuses","6","591"
"2021","136","Kinney","8-San Antonio","PMC - Both Parents' Rights Terminated","3","487"
"2021","136","Kinney","8-San Antonio","Temporary Managing Conservatorship (TMC)","7","309"
"2021","136","Kinney","8-San Antonio","County Total - All Legal Statuses","10","363"
"2021","137","Kleberg","11-Edinburg","Care, Custody, and Control (TMC)","2","329"
"2021","137","Kleberg","11-Edinburg","PMC - Both Parents' Rights Terminated","4","2080"
"2021","137","Kleberg","11-Edinburg","PMC - One Parent's Rights Terminated","1","1134"
"2021","137","Kleberg","11-Edinburg","Permanent Managing Conservatorship (PMC)","4","1327"
"2021","137","Kleberg","11-Edinburg","Temporary Managing Conservatorship (TMC)","30","271"
"2021","137","Kleberg","11-Edinburg","County Total - All Legal Statuses","41","627"
"2021","138","Knox","2-Abilene","PMC - Both Parents' Rights Terminated","3","494"
"2021","138","Knox","2-Abilene","Temporary Managing Conservatorship (TMC)","4","81"
"2021","138","Knox","2-Abilene","County Total - All Legal Statuses","7","288"
"2021","139","Lamar","4-Tyler","PMC - Both Parents' Rights Terminated","32","902"
"2021","139","Lamar","4-Tyler","Permanent Managing Conservatorship (PMC)","3","610"
"2021","139","Lamar","4-Tyler","Temporary Managing Conservatorship (TMC)","65","291"
"2021","139","Lamar","4-Tyler","County Total - All Legal Statuses","100","509"
"2021","140","Lamb","1-Lubbock","PMC - Both Parents' Rights Terminated","5","866"
"2021","140","Lamb","1-Lubbock","Temporary Managing Conservatorship (TMC)","7","141"
"2021","140","Lamb","1-Lubbock","County Total - All Legal Statuses","12","503"
"2021","141","Lampasas","7-Austin","PMC - Both Parents' Rights Terminated","11","474"
"2021","141","Lampasas","7-Austin","Permanent Managing Conservatorship (PMC)","1","922"
"2021","141","Lampasas","7-Austin","Temporary Managing Conservatorship (TMC)","46","242"
"2021","141","Lampasas","7-Austin","County Total - All Legal Statuses","58","299"
"2021","142","La Salle","8-San Antonio","PMC - Both Parents' Rights Terminated","3","551"
"2021","142","La Salle","8-San Antonio","Temporary Managing Conservatorship (TMC)","12","254"
"2021","142","La Salle","8-San Antonio","County Total - All Legal Statuses","15","313"
"2021","143","Lavaca","8-San Antonio","PMC - Both Parents' Rights Terminated","4","376"
"2021","143","Lavaca","8-San Antonio","Permanent Managing Conservatorship (PMC)","1","1015"
"2021","143","Lavaca","8-San Antonio","Temporary Managing Conservatorship (TMC)","12","93"
"2021","143","Lavaca","8-San Antonio","County Total - All Legal Statuses","17","222"
"2021","144","Lee","7-Austin","PMC - Both Parents' Rights Terminated","9","705"
"2021","144","Lee","7-Austin","Permanent Managing Conservatorship (PMC)","2","864"
"2021","144","Lee","7-Austin","Temporary Managing Conservatorship (TMC)","30","346"
"2021","144","Lee","7-Austin","County Total - All Legal Statuses","41","444"
"2021","145","Leon","7-Austin","PMC - Both Parents' Rights Terminated","4","1492"
"2021","145","Leon","7-Austin","Temporary Managing Conservatorship (TMC)","23","288"
"2021","145","Leon","7-Austin","County Total - All Legal Statuses","27","473"
"2021","146","Liberty","6-Houston","PMC - Both Parents' Rights Terminated","15","1625"
"2021","146","Liberty","6-Houston","PMC - One Parent's Rights Terminated","4","1283"
"2021","146","Liberty","6-Houston","Permanent Managing Conservatorship (PMC)","4","1050"
"2021","146","Liberty","6-Houston","Temporary Managing Conservatorship (TMC)","106","264"
"2021","146","Liberty","6-Houston","County Total - All Legal Statuses","129","492"
"2021","147","Limestone","7-Austin","PMC - Both Parents' Rights Terminated","13","787"
"2021","147","Limestone","7-Austin","Temporary Managing Conservatorship (TMC)","37","226"
"2021","147","Limestone","7-Austin","County Total - All Legal Statuses","50","369"
"2021","148","Lipscomb","1-Lubbock","PMC - Both Parents' Rights Terminated","2","572"
"2021","148","Lipscomb","1-Lubbock","PMC - One Parent's Rights Terminated","1","701"
"2021","148","Lipscomb","1-Lubbock","Temporary Managing Conservatorship (TMC)","4","152"
"2021","148","Lipscomb","1-Lubbock","County Total - All Legal Statuses","7","350"
"2021","149","Live Oak","11-Edinburg","PMC - Both Parents' Rights Terminated","4","519"
"2021","149","Live Oak","11-Edinburg","PMC - One Parent's Rights Terminated","2","736"
"2021","149","Live Oak","11-Edinburg","Temporary Managing Conservatorship (TMC)","3","166"
"2021","149","Live Oak","11-Edinburg","County Total - All Legal Statuses","9","450"
"2021","150","Llano","7-Austin","PMC - Both Parents' Rights Terminated","11","810"
"2021","150","Llano","7-Austin","Permanent Managing Conservatorship (PMC)","1","638"
"2021","150","Llano","7-Austin","Temporary Managing Conservatorship (TMC)","77","324"
"2021","150","Llano","7-Austin","County Total - All Legal Statuses","89","388"
"2021","152","Lubbock","1-Lubbock","Care, Custody, and Control (TMC)","3","5"
"2021","152","Lubbock","1-Lubbock","PMC - Both Parents' Rights Terminated","192","1245"
"2021","152","Lubbock","1-Lubbock","PMC - One Parent's Rights Terminated","2","1224"
"2021","152","Lubbock","1-Lubbock","Permanent Managing Conservatorship (PMC)","25","827"
"2021","152","Lubbock","1-Lubbock","Temporary Managing Conservatorship (TMC)","373","395"
"2021","152","Lubbock","1-Lubbock","County Total - All Legal Statuses","595","694"
"2021","153","Lynn","1-Lubbock","PMC - Both Parents' Rights Terminated","3","1407"
"2021","153","Lynn","1-Lubbock","Permanent Managing Conservatorship (PMC)","4","658"
"2021","153","Lynn","1-Lubbock","Temporary Managing Conservatorship (TMC)","8","296"
"2021","153","Lynn","1-Lubbock","County Total - All Legal Statuses","15","615"
"2021","154","Madison","7-Austin","PMC - Both Parents' Rights Terminated","4","659"
"2021","154","Madison","7-Austin","PMC - One Parent's Rights Terminated","2","479"
"2021","154","Madison","7-Austin","Permanent Managing Conservatorship (PMC)","1","1608"
"2021","154","Madison","7-Austin","Temporary Managing Conservatorship (TMC)","16","251"
"2021","154","Madison","7-Austin","County Total - All Legal Statuses","23","400"
"2021","155","Marion","4-Tyler","PMC - Both Parents' Rights Terminated","1","796"
"2021","155","Marion","4-Tyler","Permanent Managing Conservatorship (PMC)","1","960"
"2021","155","Marion","4-Tyler","Temporary Managing Conservatorship (TMC)","11","202"
"2021","155","Marion","4-Tyler","County Total - All Legal Statuses","13","306"
"2021","156","Martin","9-Midland","PMC - Both Parents' Rights Terminated","1","916"
"2021","156","Martin","9-Midland","Temporary Managing Conservatorship (TMC)","9","323"
"2021","156","Martin","9-Midland","County Total - All Legal Statuses","10","382"
"2021","157","Mason","9-Midland","PMC - Both Parents' Rights Terminated","7","1390"
"2021","157","Mason","9-Midland","Temporary Managing Conservatorship (TMC)","3","479"
"2021","157","Mason","9-Midland","County Total - All Legal Statuses","10","1116"
"2021","158","Matagorda","6-Houston","PMC - Both Parents' Rights Terminated","6","966"
"2021","158","Matagorda","6-Houston","PMC - One Parent's Rights Terminated","5","1454"
"2021","158","Matagorda","6-Houston","Permanent Managing Conservatorship (PMC)","4","952"
"2021","158","Matagorda","6-Houston","Temporary Managing Conservatorship (TMC)","38","297"
"2021","158","Matagorda","6-Houston","County Total - All Legal Statuses","53","528"
"2021","159","Maverick","8-San Antonio","PMC - Both Parents' Rights Terminated","11","773"
"2021","159","Maverick","8-San Antonio","Permanent Managing Conservatorship (PMC)","1","1531"
"2021","159","Maverick","8-San Antonio","Temporary Managing Conservatorship (TMC)","41","291"
"2021","159","Maverick","8-San Antonio","County Total - All Legal Statuses","53","436"
"2021","160","McCulloch","9-Midland","PMC - Both Parents' Rights Terminated","8","1097"
"2021","160","McCulloch","9-Midland","PMC - One Parent's Rights Terminated","1","1036"
"2021","160","McCulloch","9-Midland","Permanent Managing Conservatorship (PMC)","2","835"
"2021","160","McCulloch","9-Midland","Temporary Managing Conservatorship (TMC)","16","260"
"2021","160","McCulloch","9-Midland","County Total - All Legal Statuses","27","592"
"2021","161","McLennan","7-Austin","Care, Custody, and Control (TMC)","1","132"
"2021","161","McLennan","7-Austin","PMC - Both Parents' Rights Terminated","224","1222"
"2021","161","McLennan","7-Austin","PMC - One Parent's Rights Terminated","2","1496"
"2021","161","McLennan","7-Austin","Permanent Managing Conservatorship (PMC)","108","1203"
"2021","161","McLennan","7-Austin","Temporary Managing Conservatorship (TMC)","476","407"
"2021","161","McLennan","7-Austin","County Total - All Legal Statuses","811","776"
"2021","163","Medina","8-San Antonio","PMC - Both Parents' Rights Terminated","37","1002"
"2021","163","Medina","8-San Antonio","Temporary Managing Conservatorship (TMC)","42","313"
"2021","163","Medina","8-San Antonio","County Total - All Legal Statuses","79","658"
"2021","164","Menard","9-Midland","PMC - Both Parents' Rights Terminated","2","707"
"2021","164","Menard","9-Midland","Permanent Managing Conservatorship (PMC)","1","692"
"2021","164","Menard","9-Midland","Temporary Managing Conservatorship (TMC)","3","335"
"2021","164","Menard","9-Midland","County Total - All Legal Statuses","6","519"
"2021","165","Midland","9-Midland","PMC - Both Parents' Rights Terminated","30","878"
"2021","165","Midland","9-Midland","Permanent Managing Conservatorship (PMC)","3","973"
"2021","165","Midland","9-Midland","Temporary Managing Conservatorship (TMC)","61","290"
"2021","165","Midland","9-Midland","County Total - All Legal Statuses","94","502"
"2021","166","Milam","7-Austin","PMC - Both Parents' Rights Terminated","20","774"
"2021","166","Milam","7-Austin","PMC - One Parent's Rights Terminated","1","523"
"2021","166","Milam","7-Austin","Permanent Managing Conservatorship (PMC)","3","752"
"2021","166","Milam","7-Austin","Temporary Managing Conservatorship (TMC)","68","324"
"2021","166","Milam","7-Austin","County Total - All Legal Statuses","92","438"
"2021","167","Mills","7-Austin","PMC - Both Parents' Rights Terminated","4","737"
"2021","167","Mills","7-Austin","Permanent Managing Conservatorship (PMC)","1","557"
"2021","167","Mills","7-Austin","Temporary Managing Conservatorship (TMC)","6","170"
"2021","167","Mills","7-Austin","County Total - All Legal Statuses","11","435"
"2021","168","Mitchell","2-Abilene","PMC - Both Parents' Rights Terminated","6","1280"
"2021","168","Mitchell","2-Abilene","Permanent Managing Conservatorship (PMC)","2","1153"
"2021","168","Mitchell","2-Abilene","Temporary Managing Conservatorship (TMC)","14","285"
"2021","168","Mitchell","2-Abilene","County Total - All Legal Statuses","22","635"
"2021","169","Montague","2-Abilene","PMC - Both Parents' Rights Terminated","5","677"
"2021","169","Montague","2-Abilene","PMC - One Parent's Rights Terminated","1","613"
"2021","169","Montague","2-Abilene","Permanent Managing Conservatorship (PMC)","4","826"
"2021","169","Montague","2-Abilene","Temporary Managing Conservatorship (TMC)","34","306"
"2021","169","Montague","2-Abilene","County Total - All Legal Statuses","44","405"
"2021","170","Montgomery","6-Houston","PMC - Both Parents' Rights Terminated","102","1078"
"2021","170","Montgomery","6-Houston","PMC - One Parent's Rights Terminated","1","3953"
"2021","170","Montgomery","6-Houston","Permanent Managing Conservatorship (PMC)","26","1385"
"2021","170","Montgomery","6-Houston","Temporary Managing Conservatorship (TMC)","232","337"
"2021","170","Montgomery","6-Houston","County Total - All Legal Statuses","361","663"
"2021","171","Moore","1-Lubbock","PMC - Both Parents' Rights Terminated","16","1347"
"2021","171","Moore","1-Lubbock","Permanent Managing Conservatorship (PMC)","2","703"
"2021","171","Moore","1-Lubbock","Temporary Managing Conservatorship (TMC)","35","275"
"2021","171","Moore","1-Lubbock","County Total - All Legal Statuses","53","621"
"2021","172","Morris","4-Tyler","PMC - Both Parents' Rights Terminated","6","632"
"2021","172","Morris","4-Tyler","Permanent Managing Conservatorship (PMC)","1","797"
"2021","172","Morris","4-Tyler","Temporary Managing Conservatorship (TMC)","23","174"
"2021","172","Morris","4-Tyler","County Total - All Legal Statuses","30","295"
"2021","174","Nacogdoches","5-Beaumont","PMC - Both Parents' Rights Terminated","64","1083"
"2021","174","Nacogdoches","5-Beaumont","PMC - One Parent's Rights Terminated","8","1052"
"2021","174","Nacogdoches","5-Beaumont","Permanent Managing Conservatorship (PMC)","7","775"
"2021","174","Nacogdoches","5-Beaumont","Temporary Managing Conservatorship (TMC)","62","297"
"2021","174","Nacogdoches","5-Beaumont","County Total - All Legal Statuses","141","724"
"2021","175","Navarro","3-Arlington","Care, Custody, and Control (TMC)","2","29"
"2021","175","Navarro","3-Arlington","PMC - Both Parents' Rights Terminated","16","1358"
"2021","175","Navarro","3-Arlington","Temporary Managing Conservatorship (TMC)","33","379"
"2021","175","Navarro","3-Arlington","County Total - All Legal Statuses","51","678"
"2021","176","Newton","5-Beaumont","PMC - Both Parents' Rights Terminated","1","3011"
"2021","176","Newton","5-Beaumont","Temporary Managing Conservatorship (TMC)","20","230"
"2021","176","Newton","5-Beaumont","County Total - All Legal Statuses","21","376"
"2021","177","Nolan","2-Abilene","PMC - Both Parents' Rights Terminated","6","1045"
"2021","177","Nolan","2-Abilene","Permanent Managing Conservatorship (PMC)","12","884"
"2021","177","Nolan","2-Abilene","Temporary Managing Conservatorship (TMC)","53","261"
"2021","177","Nolan","2-Abilene","County Total - All Legal Statuses","71","424"
"2021","178","Nueces","11-Edinburg","Care, Custody, and Control (TMC)","4","19"
"2021","178","Nueces","11-Edinburg","PMC - Both Parents' Rights Terminated","74","2302"
"2021","178","Nueces","11-Edinburg","PMC - One Parent's Rights Terminated","2","1097"
"2021","178","Nueces","11-Edinburg","Permanent Managing Conservatorship (PMC)","22","1287"
"2021","178","Nueces","11-Edinburg","Temporary Managing Conservatorship (TMC)","420","467"
"2021","178","Nueces","11-Edinburg","County Total - All Legal Statuses","522","810"
"2021","179","Ochiltree","1-Lubbock","PMC - Both Parents' Rights Terminated","6","1050"
"2021","179","Ochiltree","1-Lubbock","Temporary Managing Conservatorship (TMC)","7","129"
"2021","179","Ochiltree","1-Lubbock","County Total - All Legal Statuses","13","464"
"2021","181","Orange","5-Beaumont","PMC - Both Parents' Rights Terminated","44","1108"
"2021","181","Orange","5-Beaumont","PMC - One Parent's Rights Terminated","4","853"
"2021","181","Orange","5-Beaumont","Permanent Managing Conservatorship (PMC)","7","1013"
"2021","181","Orange","5-Beaumont","Temporary Managing Conservatorship (TMC)","97","295"
"2021","181","Orange","5-Beaumont","County Total - All Legal Statuses","152","590"
"2021","182","Palo Pinto","3-Arlington","Care, Custody, and Control (TMC)","9","153"
"2021","182","Palo Pinto","3-Arlington","PMC - Both Parents' Rights Terminated","29","1407"
"2021","182","Palo Pinto","3-Arlington","Permanent Managing Conservatorship (PMC)","2","553"
"2021","182","Palo Pinto","3-Arlington","Temporary Managing Conservatorship (TMC)","51","468"
"2021","182","Palo Pinto","3-Arlington","County Total - All Legal Statuses","91","743"
"2021","183","Panola","4-Tyler","Care, Custody, and Control (TMC)","1","96"
"2021","183","Panola","4-Tyler","PMC - Both Parents' Rights Terminated","10","1694"
"2021","183","Panola","4-Tyler","Permanent Managing Conservatorship (PMC)","2","1316"
"2021","183","Panola","4-Tyler","Temporary Managing Conservatorship (TMC)","26","315"
"2021","183","Panola","4-Tyler","County Total - All Legal Statuses","39","725"
"2021","184","Parker","3-Arlington","PMC - Both Parents' Rights Terminated","40","1287"
"2021","184","Parker","3-Arlington","PMC - One Parent's Rights Terminated","3","912"
"2021","184","Parker","3-Arlington","Permanent Managing Conservatorship (PMC)","2","1122"
"2021","184","Parker","3-Arlington","Temporary Managing Conservatorship (TMC)","115","286"
"2021","184","Parker","3-Arlington","County Total - All Legal Statuses","160","567"
"2021","185","Parmer","1-Lubbock","PMC - Both Parents' Rights Terminated","1","657"
