"fiscal_year","region_code","region","legal_status","gender","race_ethinicity","age","children_in_dfps_legal_responsibility","average_number_of_days_in_care"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","African American","5","2","293"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","African American","6","2","476"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","African American","7","3","435"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","African American","9","1","539"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","African American","10","1","158"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","African American","11","3","269"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","African American","12","1","355"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","African American","13","3","327"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","African American","14","3","276"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","African American","15","4","214"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","African American","17","1","78"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","0","28","241"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","1","16","360"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","2","15","360"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","3","18","599"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","4","14","358"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","5","9","251"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","6","11","287"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","7","10","305"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","8","10","289"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","9","7","284"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","10","10","279"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","11","10","392"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","12","3","213"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","13","9","253"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","14","8","302"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","15","5","216"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","16","5","384"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Anglo","17","3","489"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Asian","3","1","222"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Asian","5","1","222"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Asian","6","1","392"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Asian","8","1","392"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Asian","10","1","392"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Asian","15","1","392"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","0","42","212"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","1","24","621"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","2","30","428"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","3","24","463"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","4","25","467"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","5","16","509"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","6","14","368"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","7","18","356"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","8","18","389"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","9","6","357"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","10","9","415"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","11","11","384"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","12","15","352"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","13","8","273"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","14","14","232"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","15","9","305"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","16","3","310"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Hispanic","17","4","223"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","0","3","170"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","2","3","482"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","3","2","269"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","4","1","168"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","5","3","312"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","6","2","387"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","7","1","228"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","8","1","230"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","9","1","455"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","10","1","20"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","11","1","228"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","12","1","510"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","15","1","116"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Male","Other","16","1","98"
"2021","001","1-Lubbock","Temporary Managing Conservatorship (TMC)","Unknown","Hispanic","12","1","175"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","African American","1","1","397"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","African American","2","3","756"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","African American","4","2","428"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","African American","5","1","390"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","African American","6","2","1365"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","African American","12","2","1161"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","African American","14","1","1314"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","African American","15","2","2063"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","African American","16","1","3190"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","African American","17","2","1212"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","0","3","330"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","1","9","531"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","2","7","712"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","3","6","868"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","4","2","621"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","5","5","1018"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","6","1","1205"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","7","3","642"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","8","4","793"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","9","4","1073"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","10","5","1124"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","11","2","1657"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","12","5","653"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","13","1","2252"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","14","3","1637"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","15","6","1360"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","16","7","1063"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Anglo","17","4","2700"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","1","9","595"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","2","4","867"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","3","3","493"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","4","3","1091"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","5","2","743"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","6","3","732"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","7","3","705"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","8","1","672"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","9","1","643"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","10","3","1419"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","11","1","734"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","12","3","2017"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","13","3","1403"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","14","6","1143"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","15","5","1108"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","16","2","939"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Hispanic","17","3","2122"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Native American","15","1","2784"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Other","0","2","282"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Other","3","1","873"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Other","4","2","1174"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Other","7","1","1427"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Other","8","2","964"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Other","9","1","1369"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Other","10","1","1510"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Other","11","1","1369"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Other","14","1","2717"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Other","16","1","370"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Female","Other","17","1","1539"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","African American","0","1","337"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","African American","1","8","803"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","African American","2","1","511"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","African American","3","1","1307"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","African American","6","2","1566"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","African American","7","1","1824"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","African American","8","3","1216"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","African American","10","1","1035"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","African American","13","1","1314"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","African American","15","1","1824"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","African American","16","1","1405"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","0","1","356"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","1","9","615"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","2","2","660"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","3","7","743"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","4","2","996"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","5","2","926"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","6","4","689"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","7","2","823"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","8","3","783"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","9","2","652"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","10","6","1079"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","11","2","957"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","12","7","1583"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","13","1","623"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","14","3","2652"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","15","3","1252"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","16","5","1877"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Anglo","17","4","3229"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","0","1","230"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","1","7","696"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","2","4","687"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","3","4","834"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","4","4","863"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","5","3","1395"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","6","2","801"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","7","4","1052"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","8","6","1404"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","10","2","1336"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","11","4","1572"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","12","3","1045"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","13","3","1660"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","14","2","3063"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","15","4","1170"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","16","4","2135"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Hispanic","17","4","948"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Other","0","1","348"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Other","1","2","454"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Other","2","3","651"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Other","5","1","1063"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Other","8","1","1539"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Other","9","1","1427"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Other","10","1","1427"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Other","11","2","1301"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Other","12","1","1973"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Other","14","1","1321"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Other","15","1","1539"
"2021","002","2-Abilene","PMC - Both Parents' Rights Terminated","Male","Other","17","1","863"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Female","African American","16","1","2539"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Female","Anglo","1","1","613"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Female","Anglo","15","2","1179"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Female","Hispanic","2","1","757"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Female","Hispanic","8","1","1210"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Female","Hispanic","17","2","780"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Anglo","6","1","887"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Anglo","10","1","897"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Anglo","11","1","1217"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Anglo","13","1","1393"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Anglo","16","1","1054"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Hispanic","2","1","879"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Hispanic","3","1","643"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Hispanic","6","1","897"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Hispanic","7","1","897"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Other","1","1","510"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Other","8","1","818"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Other","10","1","714"
"2021","002","2-Abilene","PMC - One Parent's Rights Terminated","Male","Other","16","1","3143"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","African American","4","1","1134"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","African American","5","2","1256"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","African American","8","1","1134"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","African American","9","1","1134"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","African American","10","1","1134"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","African American","15","1","1070"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Anglo","3","1","726"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Anglo","4","1","1121"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Anglo","5","1","963"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Anglo","6","1","790"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Anglo","9","3","716"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Anglo","10","2","688"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Anglo","11","2","1295"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Anglo","12","1","1064"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Anglo","14","2","528"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Anglo","15","1","831"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Anglo","16","1","1364"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Anglo","17","6","844"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Hispanic","12","2","990"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Hispanic","15","3","2028"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Hispanic","17","2","862"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Female","Other","4","1","707"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","African American","2","2","958"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","African American","3","1","988"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Anglo","6","1","963"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Anglo","8","2","1182"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Anglo","11","2","615"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Anglo","12","3","1190"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Anglo","13","5","1513"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Anglo","14","2","1077"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Anglo","15","3","1350"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Anglo","16","7","714"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Anglo","17","2","1681"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Hispanic","9","1","670"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Hispanic","11","1","4066"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Hispanic","12","2","1475"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Hispanic","13","1","670"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Hispanic","14","3","1891"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Hispanic","15","6","1036"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Hispanic","17","3","1319"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Other","13","1","928"
"2021","002","2-Abilene","Permanent Managing Conservatorship (PMC)","Male","Other","15","2","734"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","0","5","85"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","1","4","313"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","2","9","322"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","3","2","129"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","4","7","154"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","5","8","331"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","6","4","306"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","7","5","311"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","8","2","76"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","9","2","339"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","10","4","395"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","11","2","73"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","12","3","408"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","13","3","357"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","14","5","185"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","15","1","236"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","African American","16","2","164"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","0","39","225"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","1","31","277"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","2","23","325"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","3","22","443"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","4","22","278"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","5","14","359"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","6","10","453"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","7","11","270"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","8","16","342"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","9","12","268"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","10","9","374"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","11","6","288"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","12","12","335"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","13","13","235"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","14","11","235"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","15","10","180"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","16","10","395"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Anglo","17","7","277"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Asian","1","1","159"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","0","15","186"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","1","17","321"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","2","16","269"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","3","10","287"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","4","11","402"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","5","5","270"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","6","9","491"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","7","10","306"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","8","8","220"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","9","9","281"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","10","7","422"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","11","7","330"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","12","3","241"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","13","9","260"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","14","4","100"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","15","9","309"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","16","9","359"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Hispanic","17","3","326"
"2021","002","2-Abilene","Temporary Managing Conservatorship (TMC)","Female","Native American","16","1","162"
