"fiscal_year","county","region","when_exited","children_served","repeat_victims"
"2021","Henderson","4-Tyler","Prior Fiscal Year","91","No"
"2021","Henderson","4-Tyler","Prior Fiscal Year","13","Yes"
"2021","Henderson","4-Tyler","5 Years Prior","56","No"
"2021","Henderson","4-Tyler","5 Years Prior","57","Yes"
"2021","Henderson","4-Tyler","First 6 Months of FY","83","No"
"2021","Henderson","4-Tyler","First 6 Months of FY","3","Yes"
"2021","Hidalgo","11-Edinburg","Prior Fiscal Year","273","No"
"2021","Hidalgo","11-Edinburg","Prior Fiscal Year","99","Yes"
"2021","Hidalgo","11-Edinburg","5 Years Prior","185","No"
"2021","Hidalgo","11-Edinburg","5 Years Prior","159","Yes"
"2021","Hidalgo","11-Edinburg","First 6 Months of FY","120","No"
"2021","Hidalgo","11-Edinburg","First 6 Months of FY","35","Yes"
"2021","Hill","7-Austin","Prior Fiscal Year","23","No"
"2021","Hill","7-Austin","Prior Fiscal Year","2","Yes"
"2021","Hill","7-Austin","5 Years Prior","16","No"
"2021","Hill","7-Austin","5 Years Prior","8","Yes"
"2021","Hill","7-Austin","First 6 Months of FY","17","No"
"2021","Hockley","1-Lubbock","Prior Fiscal Year","23","No"
"2021","Hockley","1-Lubbock","Prior Fiscal Year","4","Yes"
"2021","Hockley","1-Lubbock","5 Years Prior","8","No"
"2021","Hockley","1-Lubbock","5 Years Prior","7","Yes"
"2021","Hockley","1-Lubbock","First 6 Months of FY","1","No"
"2021","Hockley","1-Lubbock","First 6 Months of FY","1","Yes"
"2021","Hood","3-Arlington","Prior Fiscal Year","24","No"
"2021","Hood","3-Arlington","Prior Fiscal Year","10","Yes"
"2021","Hood","3-Arlington","5 Years Prior","26","No"
"2021","Hood","3-Arlington","5 Years Prior","21","Yes"
"2021","Hood","3-Arlington","First 6 Months of FY","7","No"
"2021","Hopkins","4-Tyler","Prior Fiscal Year","27","No"
"2021","Hopkins","4-Tyler","Prior Fiscal Year","5","Yes"
"2021","Hopkins","4-Tyler","5 Years Prior","10","No"
"2021","Hopkins","4-Tyler","5 Years Prior","13","Yes"
"2021","Hopkins","4-Tyler","First 6 Months of FY","6","No"
"2021","Hopkins","4-Tyler","First 6 Months of FY","2","Yes"
"2021","Houston","5-Beaumont","Prior Fiscal Year","23","No"
"2021","Houston","5-Beaumont","Prior Fiscal Year","6","Yes"
"2021","Houston","5-Beaumont","5 Years Prior","14","No"
"2021","Houston","5-Beaumont","5 Years Prior","8","Yes"
"2021","Houston","5-Beaumont","First 6 Months of FY","4","No"
"2021","Houston","5-Beaumont","First 6 Months of FY","1","Yes"
"2021","Howard","9-Midland","Prior Fiscal Year","31","No"
"2021","Howard","9-Midland","Prior Fiscal Year","7","Yes"
"2021","Howard","9-Midland","5 Years Prior","15","No"
"2021","Howard","9-Midland","5 Years Prior","7","Yes"
"2021","Howard","9-Midland","First 6 Months of FY","21","No"
"2021","Hunt","3-Arlington","Prior Fiscal Year","89","No"
"2021","Hunt","3-Arlington","Prior Fiscal Year","12","Yes"
"2021","Hunt","3-Arlington","5 Years Prior","44","No"
"2021","Hunt","3-Arlington","5 Years Prior","25","Yes"
"2021","Hunt","3-Arlington","First 6 Months of FY","38","No"
"2021","Hunt","3-Arlington","First 6 Months of FY","10","Yes"
"2021","Hutchinson","1-Lubbock","Prior Fiscal Year","11","No"
"2021","Hutchinson","1-Lubbock","Prior Fiscal Year","4","Yes"
"2021","Hutchinson","1-Lubbock","5 Years Prior","6","No"
"2021","Hutchinson","1-Lubbock","5 Years Prior","3","Yes"
"2021","Hutchinson","1-Lubbock","First 6 Months of FY","13","No"
"2021","Hutchinson","1-Lubbock","First 6 Months of FY","1","Yes"
"2021","Irion","9-Midland","Prior Fiscal Year","1","No"
"2021","Irion","9-Midland","First 6 Months of FY","3","No"
"2021","Jack","2-Abilene","Prior Fiscal Year","9","No"
"2021","Jack","2-Abilene","Prior Fiscal Year","5","Yes"
"2021","Jack","2-Abilene","5 Years Prior","2","No"
"2021","Jack","2-Abilene","5 Years Prior","3","Yes"
"2021","Jack","2-Abilene","First 6 Months of FY","1","No"
"2021","Jackson","8-San Antonio","Prior Fiscal Year","2","No"
"2021","Jackson","8-San Antonio","5 Years Prior","1","No"
"2021","Jackson","8-San Antonio","First 6 Months of FY","5","No"
"2021","Jackson","8-San Antonio","First 6 Months of FY","1","Yes"
"2021","Jasper","5-Beaumont","Prior Fiscal Year","27","No"
"2021","Jasper","5-Beaumont","Prior Fiscal Year","5","Yes"
"2021","Jasper","5-Beaumont","5 Years Prior","16","No"
"2021","Jasper","5-Beaumont","5 Years Prior","18","Yes"
"2021","Jasper","5-Beaumont","First 6 Months of FY","8","No"
"2021","Jasper","5-Beaumont","First 6 Months of FY","2","Yes"
"2021","Jefferson","5-Beaumont","Prior Fiscal Year","73","No"
"2021","Jefferson","5-Beaumont","Prior Fiscal Year","26","Yes"
"2021","Jefferson","5-Beaumont","5 Years Prior","69","No"
"2021","Jefferson","5-Beaumont","5 Years Prior","39","Yes"
"2021","Jefferson","5-Beaumont","First 6 Months of FY","34","No"
"2021","Jefferson","5-Beaumont","First 6 Months of FY","3","Yes"
"2021","Jim Hogg","11-Edinburg","Prior Fiscal Year","7","No"
"2021","Jim Hogg","11-Edinburg","5 Years Prior","1","Yes"
"2021","Jim Hogg","11-Edinburg","First 6 Months of FY","2","No"
"2021","Jim Wells","11-Edinburg","Prior Fiscal Year","19","No"
"2021","Jim Wells","11-Edinburg","Prior Fiscal Year","5","Yes"
"2021","Jim Wells","11-Edinburg","5 Years Prior","11","No"
"2021","Jim Wells","11-Edinburg","5 Years Prior","21","Yes"
"2021","Jim Wells","11-Edinburg","First 6 Months of FY","8","No"
"2021","Jim Wells","11-Edinburg","First 6 Months of FY","5","Yes"
"2021","Johnson","3-Arlington","Prior Fiscal Year","56","No"
"2021","Johnson","3-Arlington","Prior Fiscal Year","5","Yes"
"2021","Johnson","3-Arlington","5 Years Prior","55","No"
"2021","Johnson","3-Arlington","5 Years Prior","38","Yes"
"2021","Johnson","3-Arlington","First 6 Months of FY","15","No"
"2021","Johnson","3-Arlington","First 6 Months of FY","2","Yes"
"2021","Jones","2-Abilene","Prior Fiscal Year","15","No"
"2021","Jones","2-Abilene","5 Years Prior","1","No"
"2021","Jones","2-Abilene","5 Years Prior","2","Yes"
"2021","Jones","2-Abilene","First 6 Months of FY","13","No"
"2021","Jones","2-Abilene","First 6 Months of FY","3","Yes"
"2021","Karnes","8-San Antonio","Prior Fiscal Year","3","No"
"2021","Karnes","8-San Antonio","Prior Fiscal Year","1","Yes"
"2021","Karnes","8-San Antonio","5 Years Prior","4","No"
"2021","Karnes","8-San Antonio","5 Years Prior","11","Yes"
"2021","Karnes","8-San Antonio","First 6 Months of FY","3","No"
"2021","Kaufman","3-Arlington","Prior Fiscal Year","20","No"
"2021","Kaufman","3-Arlington","Prior Fiscal Year","3","Yes"
"2021","Kaufman","3-Arlington","5 Years Prior","15","No"
"2021","Kaufman","3-Arlington","5 Years Prior","14","Yes"
"2021","Kaufman","3-Arlington","First 6 Months of FY","24","No"
"2021","Kendall","8-San Antonio","Prior Fiscal Year","3","No"
"2021","Kendall","8-San Antonio","Prior Fiscal Year","3","Yes"
"2021","Kendall","8-San Antonio","5 Years Prior","5","No"
"2021","Kendall","8-San Antonio","5 Years Prior","3","Yes"
"2021","Kendall","8-San Antonio","First 6 Months of FY","3","No"
"2021","Kendall","8-San Antonio","First 6 Months of FY","1","Yes"
"2021","Kerr","8-San Antonio","Prior Fiscal Year","12","No"
"2021","Kerr","8-San Antonio","Prior Fiscal Year","6","Yes"
"2021","Kerr","8-San Antonio","5 Years Prior","21","No"
"2021","Kerr","8-San Antonio","5 Years Prior","7","Yes"
"2021","Kerr","8-San Antonio","First 6 Months of FY","5","No"
"2021","Kerr","8-San Antonio","First 6 Months of FY","3","Yes"
"2021","Kimble","9-Midland","Prior Fiscal Year","5","No"
"2021","Kimble","9-Midland","5 Years Prior","4","No"
"2021","Kimble","9-Midland","First 6 Months of FY","1","No"
"2021","Kinney","8-San Antonio","Prior Fiscal Year","1","No"
"2021","Kleberg","11-Edinburg","Prior Fiscal Year","8","No"
"2021","Kleberg","11-Edinburg","Prior Fiscal Year","7","Yes"
"2021","Kleberg","11-Edinburg","5 Years Prior","18","No"
"2021","Kleberg","11-Edinburg","5 Years Prior","10","Yes"
"2021","Kleberg","11-Edinburg","First 6 Months of FY","7","No"
"2021","Knox","2-Abilene","First 6 Months of FY","1","No"
"2021","Lamar","4-Tyler","Prior Fiscal Year","36","No"
"2021","Lamar","4-Tyler","Prior Fiscal Year","18","Yes"
"2021","Lamar","4-Tyler","5 Years Prior","47","No"
"2021","Lamar","4-Tyler","5 Years Prior","32","Yes"
"2021","Lamar","4-Tyler","First 6 Months of FY","45","No"
"2021","Lamar","4-Tyler","First 6 Months of FY","5","Yes"
"2021","Lamb","1-Lubbock","Prior Fiscal Year","3","No"
"2021","Lamb","1-Lubbock","Prior Fiscal Year","2","Yes"
"2021","Lamb","1-Lubbock","5 Years Prior","7","No"
"2021","Lamb","1-Lubbock","5 Years Prior","3","Yes"
"2021","Lamb","1-Lubbock","First 6 Months of FY","11","No"
"2021","Lamb","1-Lubbock","First 6 Months of FY","1","Yes"
"2021","Lampasas","7-Austin","Prior Fiscal Year","25","No"
"2021","Lampasas","7-Austin","Prior Fiscal Year","7","Yes"
"2021","Lampasas","7-Austin","5 Years Prior","3","No"
"2021","Lampasas","7-Austin","5 Years Prior","8","Yes"
"2021","Lampasas","7-Austin","First 6 Months of FY","26","No"
"2021","Lampasas","7-Austin","First 6 Months of FY","5","Yes"
"2021","La Salle","8-San Antonio","5 Years Prior","1","No"
"2021","La Salle","8-San Antonio","5 Years Prior","1","Yes"
"2021","Lavaca","8-San Antonio","Prior Fiscal Year","1","No"
"2021","Lavaca","8-San Antonio","Prior Fiscal Year","1","Yes"
"2021","Lavaca","8-San Antonio","5 Years Prior","5","No"
"2021","Lavaca","8-San Antonio","5 Years Prior","5","Yes"
"2021","Lee","7-Austin","Prior Fiscal Year","18","No"
"2021","Lee","7-Austin","Prior Fiscal Year","3","Yes"
"2021","Lee","7-Austin","5 Years Prior","3","No"
"2021","Lee","7-Austin","5 Years Prior","18","Yes"
"2021","Lee","7-Austin","First 6 Months of FY","8","No"
"2021","Leon","7-Austin","Prior Fiscal Year","1","No"
"2021","Leon","7-Austin","Prior Fiscal Year","3","Yes"
"2021","Leon","7-Austin","5 Years Prior","9","No"
"2021","Leon","7-Austin","5 Years Prior","2","Yes"
"2021","Leon","7-Austin","First 6 Months of FY","1","No"
"2021","Liberty","6-Houston","Prior Fiscal Year","36","No"
"2021","Liberty","6-Houston","Prior Fiscal Year","8","Yes"
"2021","Liberty","6-Houston","5 Years Prior","48","No"
"2021","Liberty","6-Houston","5 Years Prior","35","Yes"
"2021","Liberty","6-Houston","First 6 Months of FY","13","No"
"2021","Liberty","6-Houston","First 6 Months of FY","4","Yes"
"2021","Limestone","7-Austin","Prior Fiscal Year","13","No"
"2021","Limestone","7-Austin","Prior Fiscal Year","1","Yes"
"2021","Limestone","7-Austin","5 Years Prior","3","No"
"2021","Limestone","7-Austin","5 Years Prior","8","Yes"
"2021","Limestone","7-Austin","First 6 Months of FY","4","No"
"2021","Live Oak","11-Edinburg","Prior Fiscal Year","5","No"
"2021","Live Oak","11-Edinburg","5 Years Prior","5","No"
"2021","Live Oak","11-Edinburg","5 Years Prior","3","Yes"
"2021","Live Oak","11-Edinburg","First 6 Months of FY","1","No"
"2021","Llano","7-Austin","Prior Fiscal Year","14","No"
"2021","Llano","7-Austin","Prior Fiscal Year","1","Yes"
"2021","Llano","7-Austin","5 Years Prior","11","No"
"2021","Llano","7-Austin","5 Years Prior","17","Yes"
"2021","Llano","7-Austin","First 6 Months of FY","22","No"
"2021","Llano","7-Austin","First 6 Months of FY","4","Yes"
"2021","Lubbock","1-Lubbock","Prior Fiscal Year","213","No"
"2021","Lubbock","1-Lubbock","Prior Fiscal Year","66","Yes"
"2021","Lubbock","1-Lubbock","5 Years Prior","102","No"
"2021","Lubbock","1-Lubbock","5 Years Prior","112","Yes"
"2021","Lubbock","1-Lubbock","First 6 Months of FY","81","No"
"2021","Lubbock","1-Lubbock","First 6 Months of FY","14","Yes"
"2021","Lynn","1-Lubbock","5 Years Prior","7","Yes"
"2021","Madison","7-Austin","5 Years Prior","1","No"
"2021","Madison","7-Austin","5 Years Prior","1","Yes"
"2021","Marion","4-Tyler","Prior Fiscal Year","12","No"
"2021","Marion","4-Tyler","Prior Fiscal Year","12","Yes"
"2021","Marion","4-Tyler","5 Years Prior","12","No"
"2021","Marion","4-Tyler","5 Years Prior","4","Yes"
"2021","Marion","4-Tyler","First 6 Months of FY","11","No"
"2021","Marion","4-Tyler","First 6 Months of FY","2","Yes"
"2021","Martin","9-Midland","Prior Fiscal Year","5","No"
"2021","Martin","9-Midland","First 6 Months of FY","1","No"
"2021","Matagorda","6-Houston","Prior Fiscal Year","31","No"
"2021","Matagorda","6-Houston","Prior Fiscal Year","11","Yes"
"2021","Matagorda","6-Houston","5 Years Prior","4","No"
"2021","Matagorda","6-Houston","5 Years Prior","4","Yes"
"2021","Matagorda","6-Houston","First 6 Months of FY","15","No"
"2021","Maverick","8-San Antonio","Prior Fiscal Year","8","No"
"2021","Maverick","8-San Antonio","5 Years Prior","2","No"
"2021","Maverick","8-San Antonio","First 6 Months of FY","2","No"
"2021","McCulloch","9-Midland","Prior Fiscal Year","4","No"
"2021","McCulloch","9-Midland","5 Years Prior","1","No"
"2021","McCulloch","9-Midland","5 Years Prior","1","Yes"
"2021","McCulloch","9-Midland","First 6 Months of FY","4","No"
"2021","McLennan","7-Austin","Prior Fiscal Year","152","No"
"2021","McLennan","7-Austin","Prior Fiscal Year","59","Yes"
"2021","McLennan","7-Austin","5 Years Prior","80","No"
"2021","McLennan","7-Austin","5 Years Prior","90","Yes"
"2021","McLennan","7-Austin","First 6 Months of FY","109","No"
"2021","McLennan","7-Austin","First 6 Months of FY","7","Yes"
"2021","McMullen","11-Edinburg","Prior Fiscal Year","2","No"
"2021","Medina","8-San Antonio","Prior Fiscal Year","20","No"
"2021","Medina","8-San Antonio","Prior Fiscal Year","8","Yes"
"2021","Medina","8-San Antonio","5 Years Prior","13","No"
"2021","Medina","8-San Antonio","5 Years Prior","8","Yes"
"2021","Medina","8-San Antonio","First 6 Months of FY","1","No"
"2021","Menard","9-Midland","First 6 Months of FY","2","No"
"2021","Midland","9-Midland","Prior Fiscal Year","45","No"
"2021","Midland","9-Midland","Prior Fiscal Year","9","Yes"
"2021","Midland","9-Midland","5 Years Prior","33","No"
"2021","Midland","9-Midland","5 Years Prior","18","Yes"
"2021","Midland","9-Midland","First 6 Months of FY","23","No"
"2021","Midland","9-Midland","First 6 Months of FY","8","Yes"
"2021","Milam","7-Austin","Prior Fiscal Year","8","No"
"2021","Milam","7-Austin","Prior Fiscal Year","6","Yes"
"2021","Milam","7-Austin","5 Years Prior","20","No"
"2021","Milam","7-Austin","5 Years Prior","16","Yes"
"2021","Milam","7-Austin","First 6 Months of FY","4","No"
"2021","Milam","7-Austin","First 6 Months of FY","1","Yes"
"2021","Mills","7-Austin","Prior Fiscal Year","6","No"
"2021","Mills","7-Austin","Prior Fiscal Year","6","Yes"
"2021","Mills","7-Austin","5 Years Prior","5","No"
"2021","Mills","7-Austin","5 Years Prior","1","Yes"
"2021","Mitchell","2-Abilene","Prior Fiscal Year","2","No"
"2021","Mitchell","2-Abilene","Prior Fiscal Year","5","Yes"
"2021","Mitchell","2-Abilene","5 Years Prior","1","No"
"2021","Mitchell","2-Abilene","First 6 Months of FY","6","No"
"2021","Montague","2-Abilene","Prior Fiscal Year","6","No"
"2021","Montague","2-Abilene","Prior Fiscal Year","6","Yes"
"2021","Montague","2-Abilene","5 Years Prior","8","No"
"2021","Montague","2-Abilene","5 Years Prior","25","Yes"
"2021","Montague","2-Abilene","First 6 Months of FY","2","No"
"2021","Montgomery","6-Houston","Prior Fiscal Year","97","No"
"2021","Montgomery","6-Houston","Prior Fiscal Year","61","Yes"
"2021","Montgomery","6-Houston","5 Years Prior","66","No"
"2021","Montgomery","6-Houston","5 Years Prior","38","Yes"
"2021","Montgomery","6-Houston","First 6 Months of FY","60","No"
"2021","Montgomery","6-Houston","First 6 Months of FY","7","Yes"
"2021","Moore","1-Lubbock","Prior Fiscal Year","9","No"
"2021","Moore","1-Lubbock","Prior Fiscal Year","1","Yes"
"2021","Moore","1-Lubbock","5 Years Prior","8","No"
"2021","Moore","1-Lubbock","5 Years Prior","5","Yes"
"2021","Moore","1-Lubbock","First 6 Months of FY","4","No"
"2021","Morris","4-Tyler","Prior Fiscal Year","20","No"
"2021","Morris","4-Tyler","Prior Fiscal Year","5","Yes"
"2021","Morris","4-Tyler","5 Years Prior","8","No"
"2021","Morris","4-Tyler","5 Years Prior","4","Yes"
"2021","Morris","4-Tyler","First 6 Months of FY","3","No"
"2021","Motley","1-Lubbock","Prior Fiscal Year","4","No"
"2021","Nacogdoches","5-Beaumont","Prior Fiscal Year","57","No"
"2021","Nacogdoches","5-Beaumont","Prior Fiscal Year","10","Yes"
"2021","Nacogdoches","5-Beaumont","5 Years Prior","19","No"
"2021","Nacogdoches","5-Beaumont","5 Years Prior","13","Yes"
"2021","Nacogdoches","5-Beaumont","First 6 Months of FY","40","No"
"2021","Nacogdoches","5-Beaumont","First 6 Months of FY","3","Yes"
"2021","Navarro","3-Arlington","Prior Fiscal Year","4","No"
"2021","Navarro","3-Arlington","Prior Fiscal Year","3","Yes"
"2021","Navarro","3-Arlington","5 Years Prior","2","No"
"2021","Navarro","3-Arlington","5 Years Prior","9","Yes"
"2021","Navarro","3-Arlington","First 6 Months of FY","2","No"
"2021","Newton","5-Beaumont","Prior Fiscal Year","13","No"
"2021","Newton","5-Beaumont","Prior Fiscal Year","1","Yes"
"2021","Newton","5-Beaumont","5 Years Prior","4","No"
"2021","Newton","5-Beaumont","5 Years Prior","3","Yes"
"2021","Nolan","2-Abilene","Prior Fiscal Year","15","No"
"2021","Nolan","2-Abilene","Prior Fiscal Year","10","Yes"
"2021","Nolan","2-Abilene","5 Years Prior","3","No"
"2021","Nolan","2-Abilene","5 Years Prior","5","Yes"
"2021","Nolan","2-Abilene","First 6 Months of FY","6","No"
"2021","Nueces","11-Edinburg","Prior Fiscal Year","156","No"
"2021","Nueces","11-Edinburg","Prior Fiscal Year","47","Yes"
"2021","Nueces","11-Edinburg","5 Years Prior","114","No"
"2021","Nueces","11-Edinburg","5 Years Prior","127","Yes"
"2021","Nueces","11-Edinburg","First 6 Months of FY","94","No"
"2021","Nueces","11-Edinburg","First 6 Months of FY","12","Yes"
"2021","Ochiltree","1-Lubbock","Prior Fiscal Year","9","No"
"2021","Ochiltree","1-Lubbock","Prior Fiscal Year","1","Yes"
"2021","Ochiltree","1-Lubbock","5 Years Prior","2","No"
"2021","Ochiltree","1-Lubbock","5 Years Prior","1","Yes"
"2021","Ochiltree","1-Lubbock","First 6 Months of FY","7","No"
"2021","Oldham","1-Lubbock","Prior Fiscal Year","1","No"
"2021","Orange","5-Beaumont","Prior Fiscal Year","54","No"
"2021","Orange","5-Beaumont","Prior Fiscal Year","9","Yes"
"2021","Orange","5-Beaumont","5 Years Prior","32","No"
"2021","Orange","5-Beaumont","5 Years Prior","37","Yes"
"2021","Orange","5-Beaumont","First 6 Months of FY","36","No"
"2021","Orange","5-Beaumont","First 6 Months of FY","1","Yes"
"2021","Palo Pinto","3-Arlington","Prior Fiscal Year","22","No"
"2021","Palo Pinto","3-Arlington","Prior Fiscal Year","3","Yes"
"2021","Palo Pinto","3-Arlington","5 Years Prior","22","No"
"2021","Palo Pinto","3-Arlington","5 Years Prior","23","Yes"
"2021","Palo Pinto","3-Arlington","First 6 Months of FY","20","No"
"2021","Palo Pinto","3-Arlington","First 6 Months of FY","2","Yes"
"2021","Panola","4-Tyler","Prior Fiscal Year","16","No"
"2021","Panola","4-Tyler","Prior Fiscal Year","4","Yes"
"2021","Panola","4-Tyler","5 Years Prior","13","No"
"2021","Panola","4-Tyler","5 Years Prior","10","Yes"
"2021","Panola","4-Tyler","First 6 Months of FY","18","No"
"2021","Parker","3-Arlington","Prior Fiscal Year","44","No"
"2021","Parker","3-Arlington","Prior Fiscal Year","14","Yes"
"2021","Parker","3-Arlington","5 Years Prior","45","No"
"2021","Parker","3-Arlington","5 Years Prior","33","Yes"
"2021","Parker","3-Arlington","First 6 Months of FY","25","No"
"2021","Parmer","1-Lubbock","Prior Fiscal Year","4","No"
"2021","Parmer","1-Lubbock","5 Years Prior","2","No"
"2021","Parmer","1-Lubbock","First 6 Months of FY","1","No"
"2021","Pecos","9-Midland","Prior Fiscal Year","13","No"
"2021","Pecos","9-Midland","Prior Fiscal Year","5","Yes"
"2021","Pecos","9-Midland","First 6 Months of FY","7","No"
"2021","Pecos","9-Midland","First 6 Months of FY","1","Yes"
"2021","Polk","5-Beaumont","Prior Fiscal Year","15","No"
"2021","Polk","5-Beaumont","Prior Fiscal Year","5","Yes"
"2021","Polk","5-Beaumont","5 Years Prior","22","No"
"2021","Polk","5-Beaumont","5 Years Prior","14","Yes"
"2021","Polk","5-Beaumont","First 6 Months of FY","13","No"
"2021","Potter","1-Lubbock","Prior Fiscal Year","82","No"
"2021","Potter","1-Lubbock","Prior Fiscal Year","35","Yes"
"2021","Potter","1-Lubbock","5 Years Prior","31","No"
"2021","Potter","1-Lubbock","5 Years Prior","47","Yes"
"2021","Potter","1-Lubbock","First 6 Months of FY","38","No"
"2021","Potter","1-Lubbock","First 6 Months of FY","6","Yes"
"2021","Presidio","10-El Paso","Prior Fiscal Year","1","No"
"2021","Rains","4-Tyler","Prior Fiscal Year","3","No"
"2021","Rains","4-Tyler","5 Years Prior","1","No"
"2021","Rains","4-Tyler","5 Years Prior","1","Yes"
"2021","Rains","4-Tyler","First 6 Months of FY","2","No"
"2021","Randall","1-Lubbock","Prior Fiscal Year","46","No"
"2021","Randall","1-Lubbock","Prior Fiscal Year","11","Yes"
"2021","Randall","1-Lubbock","5 Years Prior","16","No"
"2021","Randall","1-Lubbock","5 Years Prior","24","Yes"
"2021","Randall","1-Lubbock","First 6 Months of FY","18","No"
"2021","Randall","1-Lubbock","First 6 Months of FY","4","Yes"
"2021","Reagan","9-Midland","Prior Fiscal Year","3","No"
"2021","Reagan","9-Midland","Prior Fiscal Year","1","Yes"
"2021","Red River","4-Tyler","Prior Fiscal Year","10","No"
"2021","Red River","4-Tyler","Prior Fiscal Year","3","Yes"
"2021","Red River","4-Tyler","5 Years Prior","9","No"
"2021","Red River","4-Tyler","5 Years Prior","3","Yes"
"2021","Red River","4-Tyler","First 6 Months of FY","6","No"
"2021","Reeves","9-Midland","Prior Fiscal Year","6","No"
"2021","Reeves","9-Midland","5 Years Prior","6","No"
"2021","Reeves","9-Midland","5 Years Prior","6","Yes"
"2021","Reeves","9-Midland","First 6 Months of FY","10","No"
"2021","Reeves","9-Midland","First 6 Months of FY","3","Yes"
"2021","Refugio","11-Edinburg","Prior Fiscal Year","14","No"
"2021","Refugio","11-Edinburg","5 Years Prior","1","No"
"2021","Refugio","11-Edinburg","First 6 Months of FY","4","No"
"2021","Robertson","7-Austin","Prior Fiscal Year","10","No"
"2021","Robertson","7-Austin","Prior Fiscal Year","4","Yes"
"2021","Robertson","7-Austin","5 Years Prior","4","No"
"2021","Robertson","7-Austin","First 6 Months of FY","15","No"
"2021","Rockwall","3-Arlington","Prior Fiscal Year","20","No"
"2021","Rockwall","3-Arlington","Prior Fiscal Year","4","Yes"
"2021","Rockwall","3-Arlington","5 Years Prior","11","No"
"2021","Rockwall","3-Arlington","5 Years Prior","4","Yes"
"2021","Rockwall","3-Arlington","First 6 Months of FY","14","No"
"2021","Rockwall","3-Arlington","First 6 Months of FY","5","Yes"
"2021","Runnels","2-Abilene","Prior Fiscal Year","3","No"
"2021","Runnels","2-Abilene","Prior Fiscal Year","1","Yes"
"2021","Runnels","2-Abilene","5 Years Prior","2","No"
"2021","Runnels","2-Abilene","5 Years Prior","6","Yes"
"2021","Runnels","2-Abilene","First 6 Months of FY","4","No"
"2021","Rusk","4-Tyler","Prior Fiscal Year","37","No"
"2021","Rusk","4-Tyler","Prior Fiscal Year","5","Yes"
"2021","Rusk","4-Tyler","5 Years Prior","37","No"
"2021","Rusk","4-Tyler","5 Years Prior","45","Yes"
"2021","Rusk","4-Tyler","First 6 Months of FY","24","No"
"2021","Rusk","4-Tyler","First 6 Months of FY","5","Yes"
"2021","Sabine","5-Beaumont","Prior Fiscal Year","5","No"
"2021","Sabine","5-Beaumont","5 Years Prior","1","No"
"2021","Sabine","5-Beaumont","5 Years Prior","3","Yes"
"2021","San Augustine","5-Beaumont","Prior Fiscal Year","3","No"
"2021","San Augustine","5-Beaumont","Prior Fiscal Year","2","Yes"
"2021","San Augustine","5-Beaumont","5 Years Prior","2","Yes"
"2021","San Augustine","5-Beaumont","First 6 Months of FY","2","No"
"2021","San Augustine","5-Beaumont","First 6 Months of FY","1","Yes"
"2021","San Jacinto","5-Beaumont","Prior Fiscal Year","10","No"
"2021","San Jacinto","5-Beaumont","Prior Fiscal Year","2","Yes"
"2021","San Jacinto","5-Beaumont","5 Years Prior","7","No"
"2021","San Jacinto","5-Beaumont","5 Years Prior","11","Yes"
"2021","San Patricio","11-Edinburg","Prior Fiscal Year","33","No"
"2021","San Patricio","11-Edinburg","Prior Fiscal Year","1","Yes"
"2021","San Patricio","11-Edinburg","5 Years Prior","13","No"
"2021","San Patricio","11-Edinburg","5 Years Prior","13","Yes"
"2021","San Patricio","11-Edinburg","First 6 Months of FY","28","No"
"2021","San Patricio","11-Edinburg","First 6 Months of FY","1","Yes"
"2021","San Saba","7-Austin","Prior Fiscal Year","3","No"
"2021","San Saba","7-Austin","Prior Fiscal Year","1","Yes"
"2021","San Saba","7-Austin","5 Years Prior","6","No"
"2021","San Saba","7-Austin","5 Years Prior","6","Yes"
"2021","San Saba","7-Austin","First 6 Months of FY","6","No"
"2021","Schleicher","9-Midland","Prior Fiscal Year","4","No"
"2021","Schleicher","9-Midland","5 Years Prior","5","No"
"2021","Schleicher","9-Midland","First 6 Months of FY","2","No"
"2021","Scurry","2-Abilene","Prior Fiscal Year","12","No"
"2021","Scurry","2-Abilene","Prior Fiscal Year","4","Yes"
"2021","Scurry","2-Abilene","5 Years Prior","8","No"
"2021","Scurry","2-Abilene","5 Years Prior","5","Yes"
"2021","Scurry","2-Abilene","First 6 Months of FY","1","Yes"
"2021","Shackelford","2-Abilene","5 Years Prior","5","Yes"
"2021","Shelby","5-Beaumont","Prior Fiscal Year","21","No"
"2021","Shelby","5-Beaumont","Prior Fiscal Year","3","Yes"
"2021","Shelby","5-Beaumont","5 Years Prior","24","No"
"2021","Shelby","5-Beaumont","5 Years Prior","13","Yes"
"2021","Shelby","5-Beaumont","First 6 Months of FY","3","No"
"2021","Shelby","5-Beaumont","First 6 Months of FY","3","Yes"
"2021","Sherman","1-Lubbock","Prior Fiscal Year","1","No"
"2021","Smith","4-Tyler","Prior Fiscal Year","102","No"
"2021","Smith","4-Tyler","Prior Fiscal Year","28","Yes"
"2021","Smith","4-Tyler","5 Years Prior","97","No"
"2021","Smith","4-Tyler","5 Years Prior","43","Yes"
"2021","Smith","4-Tyler","First 6 Months of FY","39","No"
"2021","Smith","4-Tyler","First 6 Months of FY","9","Yes"
"2021","Somervell","3-Arlington","Prior Fiscal Year","6","No"
"2021","Somervell","3-Arlington","5 Years Prior","3","No"
"2021","Somervell","3-Arlington","5 Years Prior","2","Yes"
"2021","Starr","11-Edinburg","Prior Fiscal Year","33","No"
"2021","Starr","11-Edinburg","Prior Fiscal Year","13","Yes"
