"fiscal_year","region","alleged_victim_gender","alleged_victim_race_ethnicity","age_group","priority","intakes"
"2021","5-Beaumont","Male","Asian","18-64 with Disability","3","1"
"2021","5-Beaumont","Male","Asian","65 and Older","2","4"
"2021","5-Beaumont","Male","Hispanic","18-64 with Disability","1","4"
"2021","5-Beaumont","Male","Hispanic","18-64 with Disability","2","21"
"2021","5-Beaumont","Male","Hispanic","18-64 with Disability","3","3"
"2021","5-Beaumont","Male","Hispanic","65 and Older","1","3"
"2021","5-Beaumont","Male","Hispanic","65 and Older","2","16"
"2021","5-Beaumont","Male","Hispanic","65 and Older","3","2"
"2021","5-Beaumont","Male","Hispanic","65 and Older","4","1"
"2021","5-Beaumont","Male","Native American","18-64 with Disability","2","1"
"2021","5-Beaumont","Male","Native American","65 and Older","2","2"
"2021","5-Beaumont","Male","Other","18-64 with Disability","1","26"
"2021","5-Beaumont","Male","Other","18-64 with Disability","2","54"
"2021","5-Beaumont","Male","Other","18-64 with Disability","3","11"
"2021","5-Beaumont","Male","Other","18-64 with Disability","4","4"
"2021","5-Beaumont","Male","Other","65 and Older","1","43"
"2021","5-Beaumont","Male","Other","65 and Older","2","124"
"2021","5-Beaumont","Male","Other","65 and Older","3","25"
"2021","5-Beaumont","Male","Other","65 and Older","4","15"
"2021","5-Beaumont","Unknown","African American","18-64 with Disability","1","1"
"2021","5-Beaumont","Unknown","African American","65 and Older","1","1"
"2021","5-Beaumont","Unknown","African American","65 and Older","2","3"
"2021","5-Beaumont","Unknown","African American","65 and Older","4","1"
"2021","5-Beaumont","Unknown","Anglo","18-64 with Disability","2","1"
"2021","5-Beaumont","Unknown","Anglo","65 and Older","1","1"
"2021","5-Beaumont","Unknown","Anglo","65 and Older","2","5"
"2021","5-Beaumont","Unknown","Anglo","65 and Older","3","1"
"2021","5-Beaumont","Unknown","Anglo","65 and Older","4","2"
"2021","5-Beaumont","Unknown","Other","18-64 with Disability","2","2"
"2021","5-Beaumont","Unknown","Other","65 and Older","1","2"
"2021","5-Beaumont","Unknown","Other","65 and Older","2","4"
"2021","5-Beaumont","Unknown","Other","65 and Older","3","1"
"2021","5-Beaumont","Unknown","Other","65 and Older","4","2"
"2021","6-Houston","Female","African American","18-64 with Disability","1","323"
"2021","6-Houston","Female","African American","18-64 with Disability","2","828"
"2021","6-Houston","Female","African American","18-64 with Disability","3","95"
"2021","6-Houston","Female","African American","18-64 with Disability","4","17"
"2021","6-Houston","Female","African American","65 and Older","1","458"
"2021","6-Houston","Female","African American","65 and Older","2","1465"
"2021","6-Houston","Female","African American","65 and Older","3","207"
"2021","6-Houston","Female","African American","65 and Older","4","112"
"2021","6-Houston","Female","African American","Under 18","1","1"
"2021","6-Houston","Female","Anglo","18-64 with Disability","1","347"
"2021","6-Houston","Female","Anglo","18-64 with Disability","2","1054"
"2021","6-Houston","Female","Anglo","18-64 with Disability","3","115"
"2021","6-Houston","Female","Anglo","18-64 with Disability","4","21"
"2021","6-Houston","Female","Anglo","65 and Older","1","810"
"2021","6-Houston","Female","Anglo","65 and Older","2","2534"
"2021","6-Houston","Female","Anglo","65 and Older","3","368"
"2021","6-Houston","Female","Anglo","65 and Older","4","204"
"2021","6-Houston","Female","Asian","18-64 with Disability","1","10"
"2021","6-Houston","Female","Asian","18-64 with Disability","2","44"
"2021","6-Houston","Female","Asian","18-64 with Disability","3","7"
"2021","6-Houston","Female","Asian","18-64 with Disability","4","2"
"2021","6-Houston","Female","Asian","65 and Older","1","28"
"2021","6-Houston","Female","Asian","65 and Older","2","106"
"2021","6-Houston","Female","Asian","65 and Older","3","24"
"2021","6-Houston","Female","Asian","65 and Older","4","14"
"2021","6-Houston","Female","Hispanic","18-64 with Disability","1","115"
"2021","6-Houston","Female","Hispanic","18-64 with Disability","2","321"
"2021","6-Houston","Female","Hispanic","18-64 with Disability","3","44"
"2021","6-Houston","Female","Hispanic","18-64 with Disability","4","4"
"2021","6-Houston","Female","Hispanic","65 and Older","1","193"
"2021","6-Houston","Female","Hispanic","65 and Older","2","722"
"2021","6-Houston","Female","Hispanic","65 and Older","3","125"
"2021","6-Houston","Female","Hispanic","65 and Older","4","55"
"2021","6-Houston","Female","Native American","18-64 with Disability","1","1"
"2021","6-Houston","Female","Native American","18-64 with Disability","2","4"
"2021","6-Houston","Female","Native American","18-64 with Disability","3","2"
"2021","6-Houston","Female","Native American","18-64 with Disability","4","1"
"2021","6-Houston","Female","Native American","65 and Older","1","2"
"2021","6-Houston","Female","Native American","65 and Older","2","4"
"2021","6-Houston","Female","Other","18-64 with Disability","1","196"
"2021","6-Houston","Female","Other","18-64 with Disability","2","505"
"2021","6-Houston","Female","Other","18-64 with Disability","3","84"
"2021","6-Houston","Female","Other","18-64 with Disability","4","26"
"2021","6-Houston","Female","Other","65 and Older","1","301"
"2021","6-Houston","Female","Other","65 and Older","2","1158"
"2021","6-Houston","Female","Other","65 and Older","3","310"
"2021","6-Houston","Female","Other","65 and Older","4","246"
"2021","6-Houston","Female","Other","Unknown","3","1"
"2021","6-Houston","Male","African American","18-64 with Disability","1","271"
"2021","6-Houston","Male","African American","18-64 with Disability","2","680"
"2021","6-Houston","Male","African American","18-64 with Disability","3","99"
"2021","6-Houston","Male","African American","18-64 with Disability","4","23"
"2021","6-Houston","Male","African American","65 and Older","1","344"
"2021","6-Houston","Male","African American","65 and Older","2","899"
"2021","6-Houston","Male","African American","65 and Older","3","112"
"2021","6-Houston","Male","African American","65 and Older","4","66"
"2021","6-Houston","Male","African American","Under 18","2","2"
"2021","6-Houston","Male","Anglo","18-64 with Disability","1","298"
"2021","6-Houston","Male","Anglo","18-64 with Disability","2","772"
"2021","6-Houston","Male","Anglo","18-64 with Disability","3","83"
"2021","6-Houston","Male","Anglo","18-64 with Disability","4","9"
"2021","6-Houston","Male","Anglo","65 and Older","1","608"
"2021","6-Houston","Male","Anglo","65 and Older","2","1660"
"2021","6-Houston","Male","Anglo","65 and Older","3","245"
"2021","6-Houston","Male","Anglo","65 and Older","4","150"
"2021","6-Houston","Male","Asian","18-64 with Disability","1","11"
"2021","6-Houston","Male","Asian","18-64 with Disability","2","31"
"2021","6-Houston","Male","Asian","18-64 with Disability","3","4"
"2021","6-Houston","Male","Asian","18-64 with Disability","4","1"
"2021","6-Houston","Male","Asian","65 and Older","1","32"
"2021","6-Houston","Male","Asian","65 and Older","2","58"
"2021","6-Houston","Male","Asian","65 and Older","3","16"
"2021","6-Houston","Male","Asian","65 and Older","4","7"
"2021","6-Houston","Male","Hispanic","18-64 with Disability","1","159"
"2021","6-Houston","Male","Hispanic","18-64 with Disability","2","385"
"2021","6-Houston","Male","Hispanic","18-64 with Disability","3","44"
"2021","6-Houston","Male","Hispanic","18-64 with Disability","4","10"
"2021","6-Houston","Male","Hispanic","65 and Older","1","159"
"2021","6-Houston","Male","Hispanic","65 and Older","2","492"
"2021","6-Houston","Male","Hispanic","65 and Older","3","65"
"2021","6-Houston","Male","Hispanic","65 and Older","4","24"
"2021","6-Houston","Male","Hispanic","Under 18","2","1"
"2021","6-Houston","Male","Native American","18-64 with Disability","2","3"
"2021","6-Houston","Male","Native American","18-64 with Disability","3","1"
"2021","6-Houston","Male","Native American","65 and Older","1","3"
"2021","6-Houston","Male","Native American","65 and Older","2","9"
"2021","6-Houston","Male","Native American","65 and Older","3","3"
"2021","6-Houston","Male","Other","18-64 with Disability","1","134"
"2021","6-Houston","Male","Other","18-64 with Disability","2","451"
"2021","6-Houston","Male","Other","18-64 with Disability","3","63"
"2021","6-Houston","Male","Other","18-64 with Disability","4","19"
"2021","6-Houston","Male","Other","65 and Older","1","192"
"2021","6-Houston","Male","Other","65 and Older","2","717"
"2021","6-Houston","Male","Other","65 and Older","3","161"
"2021","6-Houston","Male","Other","65 and Older","4","164"
"2021","6-Houston","Unknown","African American","18-64 with Disability","1","1"
"2021","6-Houston","Unknown","African American","18-64 with Disability","2","8"
"2021","6-Houston","Unknown","African American","18-64 with Disability","3","2"
"2021","6-Houston","Unknown","African American","18-64 with Disability","4","1"
"2021","6-Houston","Unknown","African American","65 and Older","1","5"
"2021","6-Houston","Unknown","African American","65 and Older","2","15"
"2021","6-Houston","Unknown","African American","65 and Older","3","2"
"2021","6-Houston","Unknown","African American","65 and Older","4","4"
"2021","6-Houston","Unknown","Anglo","18-64 with Disability","1","5"
"2021","6-Houston","Unknown","Anglo","18-64 with Disability","2","7"
"2021","6-Houston","Unknown","Anglo","18-64 with Disability","3","1"
"2021","6-Houston","Unknown","Anglo","18-64 with Disability","4","1"
"2021","6-Houston","Unknown","Anglo","65 and Older","1","9"
"2021","6-Houston","Unknown","Anglo","65 and Older","2","22"
"2021","6-Houston","Unknown","Anglo","65 and Older","3","4"
"2021","6-Houston","Unknown","Anglo","65 and Older","4","3"
"2021","6-Houston","Unknown","Hispanic","18-64 with Disability","2","4"
"2021","6-Houston","Unknown","Hispanic","18-64 with Disability","3","1"
"2021","6-Houston","Unknown","Hispanic","65 and Older","1","1"
"2021","6-Houston","Unknown","Hispanic","65 and Older","2","4"
"2021","6-Houston","Unknown","Hispanic","65 and Older","3","2"
"2021","6-Houston","Unknown","Hispanic","65 and Older","4","1"
"2021","6-Houston","Unknown","Native American","65 and Older","2","1"
"2021","6-Houston","Unknown","Other","18-64 with Disability","1","8"
"2021","6-Houston","Unknown","Other","18-64 with Disability","2","12"
"2021","6-Houston","Unknown","Other","18-64 with Disability","4","1"
"2021","6-Houston","Unknown","Other","65 and Older","1","13"
"2021","6-Houston","Unknown","Other","65 and Older","2","30"
"2021","6-Houston","Unknown","Other","65 and Older","3","3"
"2021","6-Houston","Unknown","Other","65 and Older","4","14"
"2021","6-Houston","Unknown","Other","Unknown","1","1"
"2021","7-Austin","Female","African American","18-64 with Disability","1","128"
"2021","7-Austin","Female","African American","18-64 with Disability","2","341"
"2021","7-Austin","Female","African American","18-64 with Disability","3","42"
"2021","7-Austin","Female","African American","18-64 with Disability","4","9"
"2021","7-Austin","Female","African American","65 and Older","1","138"
"2021","7-Austin","Female","African American","65 and Older","2","421"
"2021","7-Austin","Female","African American","65 and Older","3","59"
"2021","7-Austin","Female","African American","65 and Older","4","26"
"2021","7-Austin","Female","African American","Unknown","2","1"
"2021","7-Austin","Female","Anglo","18-64 with Disability","1","262"
"2021","7-Austin","Female","Anglo","18-64 with Disability","2","793"
"2021","7-Austin","Female","Anglo","18-64 with Disability","3","90"
"2021","7-Austin","Female","Anglo","18-64 with Disability","4","16"
"2021","7-Austin","Female","Anglo","65 and Older","1","578"
"2021","7-Austin","Female","Anglo","65 and Older","2","1937"
"2021","7-Austin","Female","Anglo","65 and Older","3","298"
"2021","7-Austin","Female","Anglo","65 and Older","4","158"
"2021","7-Austin","Female","Anglo","Unknown","2","1"
"2021","7-Austin","Female","Asian","18-64 with Disability","1","3"
"2021","7-Austin","Female","Asian","18-64 with Disability","2","19"
"2021","7-Austin","Female","Asian","18-64 with Disability","3","5"
"2021","7-Austin","Female","Asian","18-64 with Disability","4","1"
"2021","7-Austin","Female","Asian","65 and Older","1","15"
"2021","7-Austin","Female","Asian","65 and Older","2","54"
"2021","7-Austin","Female","Asian","65 and Older","3","8"
"2021","7-Austin","Female","Asian","65 and Older","4","9"
"2021","7-Austin","Female","Hispanic","18-64 with Disability","1","60"
"2021","7-Austin","Female","Hispanic","18-64 with Disability","2","175"
"2021","7-Austin","Female","Hispanic","18-64 with Disability","3","29"
"2021","7-Austin","Female","Hispanic","18-64 with Disability","4","9"
"2021","7-Austin","Female","Hispanic","65 and Older","1","98"
"2021","7-Austin","Female","Hispanic","65 and Older","2","402"
"2021","7-Austin","Female","Hispanic","65 and Older","3","76"
"2021","7-Austin","Female","Hispanic","65 and Older","4","35"
"2021","7-Austin","Female","Hispanic","Under 18","2","1"
"2021","7-Austin","Female","Native American","18-64 with Disability","1","1"
"2021","7-Austin","Female","Native American","18-64 with Disability","2","3"
"2021","7-Austin","Female","Native American","18-64 with Disability","3","1"
"2021","7-Austin","Female","Native American","65 and Older","1","2"
"2021","7-Austin","Female","Native American","65 and Older","2","7"
"2021","7-Austin","Female","Other","18-64 with Disability","1","103"
"2021","7-Austin","Female","Other","18-64 with Disability","2","290"
"2021","7-Austin","Female","Other","18-64 with Disability","3","49"
"2021","7-Austin","Female","Other","18-64 with Disability","4","21"
"2021","7-Austin","Female","Other","65 and Older","1","129"
"2021","7-Austin","Female","Other","65 and Older","2","569"
"2021","7-Austin","Female","Other","65 and Older","3","180"
"2021","7-Austin","Female","Other","65 and Older","4","120"
"2021","7-Austin","Female","Other","Unknown","3","1"
"2021","7-Austin","Male","African American","18-64 with Disability","1","114"
"2021","7-Austin","Male","African American","18-64 with Disability","2","244"
"2021","7-Austin","Male","African American","18-64 with Disability","3","46"
"2021","7-Austin","Male","African American","18-64 with Disability","4","9"
"2021","7-Austin","Male","African American","65 and Older","1","117"
"2021","7-Austin","Male","African American","65 and Older","2","298"
"2021","7-Austin","Male","African American","65 and Older","3","42"
"2021","7-Austin","Male","African American","65 and Older","4","29"
"2021","7-Austin","Male","Anglo","18-64 with Disability","1","251"
"2021","7-Austin","Male","Anglo","18-64 with Disability","2","625"
"2021","7-Austin","Male","Anglo","18-64 with Disability","3","86"
"2021","7-Austin","Male","Anglo","18-64 with Disability","4","15"
"2021","7-Austin","Male","Anglo","65 and Older","1","435"
"2021","7-Austin","Male","Anglo","65 and Older","2","1326"
"2021","7-Austin","Male","Anglo","65 and Older","3","173"
"2021","7-Austin","Male","Anglo","65 and Older","4","85"
"2021","7-Austin","Male","Asian","18-64 with Disability","1","4"
"2021","7-Austin","Male","Asian","18-64 with Disability","2","16"
"2021","7-Austin","Male","Asian","18-64 with Disability","4","1"
"2021","7-Austin","Male","Asian","65 and Older","1","3"
"2021","7-Austin","Male","Asian","65 and Older","2","27"
"2021","7-Austin","Male","Asian","65 and Older","3","1"
"2021","7-Austin","Male","Asian","65 and Older","4","1"
"2021","7-Austin","Male","Hispanic","18-64 with Disability","1","65"
"2021","7-Austin","Male","Hispanic","18-64 with Disability","2","239"
"2021","7-Austin","Male","Hispanic","18-64 with Disability","3","37"
"2021","7-Austin","Male","Hispanic","18-64 with Disability","4","4"
"2021","7-Austin","Male","Hispanic","65 and Older","1","89"
"2021","7-Austin","Male","Hispanic","65 and Older","2","275"
"2021","7-Austin","Male","Hispanic","65 and Older","3","45"
"2021","7-Austin","Male","Hispanic","65 and Older","4","15"
"2021","7-Austin","Male","Native American","18-64 with Disability","1","1"
"2021","7-Austin","Male","Native American","18-64 with Disability","3","1"
"2021","7-Austin","Male","Native American","65 and Older","1","3"
"2021","7-Austin","Male","Native American","65 and Older","2","4"
"2021","7-Austin","Male","Other","18-64 with Disability","1","82"
"2021","7-Austin","Male","Other","18-64 with Disability","2","227"
"2021","7-Austin","Male","Other","18-64 with Disability","3","39"
"2021","7-Austin","Male","Other","18-64 with Disability","4","10"
"2021","7-Austin","Male","Other","65 and Older","1","95"
"2021","7-Austin","Male","Other","65 and Older","2","371"
"2021","7-Austin","Male","Other","65 and Older","3","89"
"2021","7-Austin","Male","Other","65 and Older","4","57"
"2021","7-Austin","Male","Other","Unknown","1","1"
"2021","7-Austin","Unknown","African American","18-64 with Disability","2","1"
"2021","7-Austin","Unknown","African American","65 and Older","1","3"
"2021","7-Austin","Unknown","African American","65 and Older","2","1"
"2021","7-Austin","Unknown","Anglo","18-64 with Disability","1","4"
"2021","7-Austin","Unknown","Anglo","18-64 with Disability","2","6"
"2021","7-Austin","Unknown","Anglo","18-64 with Disability","3","3"
"2021","7-Austin","Unknown","Anglo","18-64 with Disability","4","1"
"2021","7-Austin","Unknown","Anglo","65 and Older","1","4"
"2021","7-Austin","Unknown","Anglo","65 and Older","2","10"
"2021","7-Austin","Unknown","Anglo","65 and Older","3","2"
"2021","7-Austin","Unknown","Anglo","65 and Older","4","1"
"2021","7-Austin","Unknown","Asian","65 and Older","2","2"
"2021","7-Austin","Unknown","Asian","65 and Older","3","1"
"2021","7-Austin","Unknown","Hispanic","18-64 with Disability","2","3"
"2021","7-Austin","Unknown","Hispanic","65 and Older","2","2"
"2021","7-Austin","Unknown","Hispanic","65 and Older","3","1"
"2021","7-Austin","Unknown","Other","18-64 with Disability","1","3"
"2021","7-Austin","Unknown","Other","18-64 with Disability","2","6"
"2021","7-Austin","Unknown","Other","18-64 with Disability","3","1"
"2021","7-Austin","Unknown","Other","18-64 with Disability","4","1"
"2021","7-Austin","Unknown","Other","65 and Older","1","5"
"2021","7-Austin","Unknown","Other","65 and Older","2","10"
"2021","7-Austin","Unknown","Other","65 and Older","3","4"
"2021","7-Austin","Unknown","Other","65 and Older","4","3"
"2021","8-San Antonio","Female","African American","18-64 with Disability","1","56"
"2021","8-San Antonio","Female","African American","18-64 with Disability","2","166"
"2021","8-San Antonio","Female","African American","18-64 with Disability","3","23"
"2021","8-San Antonio","Female","African American","18-64 with Disability","4","6"
"2021","8-San Antonio","Female","African American","65 and Older","1","82"
"2021","8-San Antonio","Female","African American","65 and Older","2","230"
"2021","8-San Antonio","Female","African American","65 and Older","3","44"
"2021","8-San Antonio","Female","African American","65 and Older","4","22"
"2021","8-San Antonio","Female","Anglo","18-64 with Disability","1","174"
"2021","8-San Antonio","Female","Anglo","18-64 with Disability","2","536"
"2021","8-San Antonio","Female","Anglo","18-64 with Disability","3","93"
"2021","8-San Antonio","Female","Anglo","18-64 with Disability","4","6"
"2021","8-San Antonio","Female","Anglo","65 and Older","1","451"
"2021","8-San Antonio","Female","Anglo","65 and Older","2","1390"
"2021","8-San Antonio","Female","Anglo","65 and Older","3","246"
"2021","8-San Antonio","Female","Anglo","65 and Older","4","140"
"2021","8-San Antonio","Female","Anglo","Unknown","3","1"
"2021","8-San Antonio","Female","Asian","18-64 with Disability","1","3"
"2021","8-San Antonio","Female","Asian","18-64 with Disability","2","15"
"2021","8-San Antonio","Female","Asian","18-64 with Disability","3","2"
"2021","8-San Antonio","Female","Asian","65 and Older","1","6"
"2021","8-San Antonio","Female","Asian","65 and Older","2","46"
"2021","8-San Antonio","Female","Asian","65 and Older","3","10"
"2021","8-San Antonio","Female","Asian","65 and Older","4","8"
"2021","8-San Antonio","Female","Hispanic","18-64 with Disability","1","193"
"2021","8-San Antonio","Female","Hispanic","18-64 with Disability","2","600"
"2021","8-San Antonio","Female","Hispanic","18-64 with Disability","3","107"
"2021","8-San Antonio","Female","Hispanic","18-64 with Disability","4","17"
"2021","8-San Antonio","Female","Hispanic","65 and Older","1","358"
"2021","8-San Antonio","Female","Hispanic","65 and Older","2","1425"
"2021","8-San Antonio","Female","Hispanic","65 and Older","3","244"
"2021","8-San Antonio","Female","Hispanic","65 and Older","4","119"
"2021","8-San Antonio","Female","Native American","18-64 with Disability","1","1"
"2021","8-San Antonio","Female","Native American","65 and Older","1","2"
"2021","8-San Antonio","Female","Native American","65 and Older","2","6"
"2021","8-San Antonio","Female","Native American","65 and Older","3","1"
"2021","8-San Antonio","Female","Other","18-64 with Disability","1","89"
"2021","8-San Antonio","Female","Other","18-64 with Disability","2","300"
"2021","8-San Antonio","Female","Other","18-64 with Disability","3","74"
"2021","8-San Antonio","Female","Other","18-64 with Disability","4","4"
"2021","8-San Antonio","Female","Other","65 and Older","1","145"
"2021","8-San Antonio","Female","Other","65 and Older","2","670"
"2021","8-San Antonio","Female","Other","65 and Older","3","167"
"2021","8-San Antonio","Female","Other","65 and Older","4","121"
"2021","8-San Antonio","Male","African American","18-64 with Disability","1","50"
"2021","8-San Antonio","Male","African American","18-64 with Disability","2","142"
"2021","8-San Antonio","Male","African American","18-64 with Disability","3","18"
"2021","8-San Antonio","Male","African American","18-64 with Disability","4","5"
"2021","8-San Antonio","Male","African American","65 and Older","1","53"
"2021","8-San Antonio","Male","African American","65 and Older","2","165"
"2021","8-San Antonio","Male","African American","65 and Older","3","34"
"2021","8-San Antonio","Male","African American","65 and Older","4","18"
"2021","8-San Antonio","Male","Anglo","18-64 with Disability","1","153"
"2021","8-San Antonio","Male","Anglo","18-64 with Disability","2","479"
"2021","8-San Antonio","Male","Anglo","18-64 with Disability","3","58"
"2021","8-San Antonio","Male","Anglo","18-64 with Disability","4","19"
"2021","8-San Antonio","Male","Anglo","65 and Older","1","313"
"2021","8-San Antonio","Male","Anglo","65 and Older","2","985"
"2021","8-San Antonio","Male","Anglo","65 and Older","3","140"
"2021","8-San Antonio","Male","Anglo","65 and Older","4","77"
"2021","8-San Antonio","Male","Asian","18-64 with Disability","1","3"
"2021","8-San Antonio","Male","Asian","18-64 with Disability","2","5"
"2021","8-San Antonio","Male","Asian","18-64 with Disability","3","1"
"2021","8-San Antonio","Male","Asian","65 and Older","1","5"
"2021","8-San Antonio","Male","Asian","65 and Older","2","6"
"2021","8-San Antonio","Male","Asian","65 and Older","3","1"
"2021","8-San Antonio","Male","Asian","65 and Older","4","1"
"2021","8-San Antonio","Male","Hispanic","18-64 with Disability","1","205"
"2021","8-San Antonio","Male","Hispanic","18-64 with Disability","2","579"
"2021","8-San Antonio","Male","Hispanic","18-64 with Disability","3","92"
"2021","8-San Antonio","Male","Hispanic","18-64 with Disability","4","20"
"2021","8-San Antonio","Male","Hispanic","65 and Older","1","263"
"2021","8-San Antonio","Male","Hispanic","65 and Older","2","898"
"2021","8-San Antonio","Male","Hispanic","65 and Older","3","144"
"2021","8-San Antonio","Male","Hispanic","65 and Older","4","83"
"2021","8-San Antonio","Male","Native American","18-64 with Disability","2","2"
"2021","8-San Antonio","Male","Native American","18-64 with Disability","3","1"
"2021","8-San Antonio","Male","Native American","65 and Older","2","1"
"2021","8-San Antonio","Male","Other","18-64 with Disability","1","71"
"2021","8-San Antonio","Male","Other","18-64 with Disability","2","270"
"2021","8-San Antonio","Male","Other","18-64 with Disability","3","58"
"2021","8-San Antonio","Male","Other","18-64 with Disability","4","9"
"2021","8-San Antonio","Male","Other","65 and Older","1","78"
"2021","8-San Antonio","Male","Other","65 and Older","2","346"
"2021","8-San Antonio","Male","Other","65 and Older","3","90"
"2021","8-San Antonio","Male","Other","65 and Older","4","85"
"2021","8-San Antonio","Unknown","African American","18-64 with Disability","2","1"
"2021","8-San Antonio","Unknown","African American","18-64 with Disability","3","1"
"2021","8-San Antonio","Unknown","African American","18-64 with Disability","4","1"
"2021","8-San Antonio","Unknown","African American","65 and Older","1","3"
"2021","8-San Antonio","Unknown","African American","65 and Older","2","1"
"2021","8-San Antonio","Unknown","African American","65 and Older","3","1"
"2021","8-San Antonio","Unknown","Anglo","18-64 with Disability","1","3"
"2021","8-San Antonio","Unknown","Anglo","18-64 with Disability","2","6"
"2021","8-San Antonio","Unknown","Anglo","65 and Older","1","1"
"2021","8-San Antonio","Unknown","Anglo","65 and Older","2","14"
"2021","8-San Antonio","Unknown","Anglo","65 and Older","3","3"
"2021","8-San Antonio","Unknown","Anglo","65 and Older","4","1"
"2021","8-San Antonio","Unknown","Hispanic","18-64 with Disability","1","3"
"2021","8-San Antonio","Unknown","Hispanic","18-64 with Disability","2","8"
"2021","8-San Antonio","Unknown","Hispanic","18-64 with Disability","3","2"
"2021","8-San Antonio","Unknown","Hispanic","65 and Older","1","2"
"2021","8-San Antonio","Unknown","Hispanic","65 and Older","2","9"
"2021","8-San Antonio","Unknown","Hispanic","65 and Older","3","2"
"2021","8-San Antonio","Unknown","Hispanic","65 and Older","4","2"
"2021","8-San Antonio","Unknown","Other","18-64 with Disability","1","1"
"2021","8-San Antonio","Unknown","Other","18-64 with Disability","2","4"
"2021","8-San Antonio","Unknown","Other","18-64 with Disability","3","1"
"2021","8-San Antonio","Unknown","Other","65 and Older","1","4"
"2021","8-San Antonio","Unknown","Other","65 and Older","2","19"
"2021","8-San Antonio","Unknown","Other","65 and Older","3","2"
"2021","8-San Antonio","Unknown","Other","65 and Older","4","1"
"2021","8-San Antonio","Unknown","Other","Unknown","2","1"
"2021","9-Midland","Female","African American","18-64 with Disability","1","11"
"2021","9-Midland","Female","African American","18-64 with Disability","2","30"
"2021","9-Midland","Female","African American","18-64 with Disability","3","3"
"2021","9-Midland","Female","African American","18-64 with Disability","4","1"
"2021","9-Midland","Female","African American","65 and Older","1","18"
"2021","9-Midland","Female","African American","65 and Older","2","54"
"2021","9-Midland","Female","African American","65 and Older","3","10"
"2021","9-Midland","Female","African American","65 and Older","4","5"
"2021","9-Midland","Female","Anglo","18-64 with Disability","1","66"
"2021","9-Midland","Female","Anglo","18-64 with Disability","2","209"
"2021","9-Midland","Female","Anglo","18-64 with Disability","3","33"
"2021","9-Midland","Female","Anglo","18-64 with Disability","4","3"
"2021","9-Midland","Female","Anglo","65 and Older","1","139"
"2021","9-Midland","Female","Anglo","65 and Older","2","418"
"2021","9-Midland","Female","Anglo","65 and Older","3","75"
"2021","9-Midland","Female","Anglo","65 and Older","4","31"
"2021","9-Midland","Female","Asian","18-64 with Disability","2","1"
"2021","9-Midland","Female","Asian","65 and Older","1","1"
"2021","9-Midland","Female","Asian","65 and Older","2","3"
"2021","9-Midland","Female","Asian","65 and Older","3","2"
"2021","9-Midland","Female","Hispanic","18-64 with Disability","1","27"
"2021","9-Midland","Female","Hispanic","18-64 with Disability","2","120"
"2021","9-Midland","Female","Hispanic","18-64 with Disability","3","16"
"2021","9-Midland","Female","Hispanic","18-64 with Disability","4","3"
"2021","9-Midland","Female","Hispanic","65 and Older","1","63"
"2021","9-Midland","Female","Hispanic","65 and Older","2","252"
"2021","9-Midland","Female","Hispanic","65 and Older","3","46"
"2021","9-Midland","Female","Hispanic","65 and Older","4","15"
"2021","9-Midland","Female","Native American","65 and Older","1","1"
"2021","9-Midland","Female","Native American","65 and Older","2","1"
"2021","9-Midland","Female","Other","18-64 with Disability","1","30"
"2021","9-Midland","Female","Other","18-64 with Disability","2","82"
"2021","9-Midland","Female","Other","18-64 with Disability","3","7"
"2021","9-Midland","Female","Other","18-64 with Disability","4","1"
"2021","9-Midland","Female","Other","65 and Older","1","36"
"2021","9-Midland","Female","Other","65 and Older","2","159"
"2021","9-Midland","Female","Other","65 and Older","3","35"
"2021","9-Midland","Female","Other","65 and Older","4","22"
"2021","9-Midland","Male","African American","18-64 with Disability","1","16"
"2021","9-Midland","Male","African American","18-64 with Disability","2","32"
"2021","9-Midland","Male","African American","18-64 with Disability","3","5"
"2021","9-Midland","Male","African American","65 and Older","1","16"
"2021","9-Midland","Male","African American","65 and Older","2","54"
"2021","9-Midland","Male","African American","65 and Older","3","9"
"2021","9-Midland","Male","African American","65 and Older","4","3"
"2021","9-Midland","Male","Anglo","18-64 with Disability","1","57"
"2021","9-Midland","Male","Anglo","18-64 with Disability","2","156"
"2021","9-Midland","Male","Anglo","18-64 with Disability","3","23"
"2021","9-Midland","Male","Anglo","18-64 with Disability","4","3"
"2021","9-Midland","Male","Anglo","65 and Older","1","139"
"2021","9-Midland","Male","Anglo","65 and Older","2","366"
"2021","9-Midland","Male","Anglo","65 and Older","3","56"
"2021","9-Midland","Male","Anglo","65 and Older","4","25"
"2021","9-Midland","Male","Anglo","Under 18","2","1"
"2021","9-Midland","Male","Asian","18-64 with Disability","1","1"
"2021","9-Midland","Male","Asian","18-64 with Disability","2","2"
"2021","9-Midland","Male","Asian","65 and Older","1","1"
"2021","9-Midland","Male","Asian","65 and Older","2","3"
"2021","9-Midland","Male","Hispanic","18-64 with Disability","1","40"
"2021","9-Midland","Male","Hispanic","18-64 with Disability","2","123"
"2021","9-Midland","Male","Hispanic","18-64 with Disability","3","22"
"2021","9-Midland","Male","Hispanic","18-64 with Disability","4","2"
"2021","9-Midland","Male","Hispanic","65 and Older","1","54"
"2021","9-Midland","Male","Hispanic","65 and Older","2","187"
"2021","9-Midland","Male","Hispanic","65 and Older","3","35"
"2021","9-Midland","Male","Hispanic","65 and Older","4","12"
