"release_date","release_type","inmate_type","gender","race","age","county","offense_code","offense","offense_description","sentence_date","offense_date","sentence_years"
"2020-08-05T00:00:00.000","Parole","ID","M","B","65","Ector","12120000","Violent","ROBBERY","1992-11-19T00:00:00.000","1992-08-25T00:00:00.000","31 to 40 Years"
"2020-08-31T00:00:00.000","Parole","ID","M","B","69","Victoria","35410000","Drug","DEL SIM CONTR SUBS","1993-08-04T00:00:00.000","1992-09-09T00:00:00.000","60 Years +"
"2020-04-22T00:00:00.000","Parole","ID","M","B","69","Tarrant","36990007","Other","FAIL COMPLY/SEX OFFEND REG REQU","2012-03-01T00:00:00.000","2011-08-08T00:00:00.000","11 to 15 Years"
"2020-02-03T00:00:00.000","Parole","ID","M","W","68","Wood","13150005","Violent","AGG ASLT","2017-03-23T00:00:00.000","2015-12-20T00:00:00.000","5 Years"
"2019-12-17T00:00:00.000","Parole","ID","M","W","68","Harris","09190000","Violent","INV MANS W/DEADLY WPN","1985-07-03T00:00:00.000","1984-01-06T00:00:00.000","31 to 40 Years"
"2020-03-09T00:00:00.000","SAFPF - Prl","SAFP","M","H","69","Galveston","22000002","Property","BURG HABITATION","1994-05-26T00:00:00.000","1993-09-22T00:00:00.000","SAFPF"
"2020-08-14T00:00:00.000","MS","ID","M","H","67","Galveston","22120000","Property","BURG OF BUILD","1990-06-13T00:00:00.000","1990-02-21T00:00:00.000","26 to 30 Years"
"2020-05-04T00:00:00.000","DMS","ID","M","H","68","Anderson","52030013","Other","DDLY WPN IN PENAL INSTI","2008-10-30T00:00:00.000","2007-04-13T00:00:00.000","5 Years"
"2020-02-21T00:00:00.000","Parole","ID","M","B","73","Dallas","23990196","Property","THEFT PROP L/$2500 W/2 PRIORS CO","2018-05-24T00:00:00.000","2018-03-01T00:00:00.000","2 Years & Less"
"2019-10-18T00:00:00.000","Parole","ID","M","B","72","Smith","09150000","Violent","MURDER W/DEADLY WPN","1990-03-26T00:00:00.000","1989-08-18T00:00:00.000","60 Years +"
"2020-06-22T00:00:00.000","Parole","ID","M","B","68","Harris","12130000","Violent","AGG ROBBERY W/DEADLY WPN","1991-05-16T00:00:00.000","1990-05-26T00:00:00.000","41 to 59 Years"
"2020-04-22T00:00:00.000","Discharge","SJ","M","B","67","Lubbock","23990196","Property","THEFT U/$2,500 2/PRIORS","2019-10-17T00:00:00.000","2018-07-19T00:00:00.000","7 to 8 Months"
"2019-12-27T00:00:00.000","Parole","ID","M","W","68","Hill","54040011","Other","DWI 3RD OFFENSE/MORE","2011-06-22T00:00:00.000","2010-04-24T00:00:00.000","41 to 59 Years"
"2019-09-24T00:00:00.000","DMS","ID","M","H","66","Travis","54040011","Other","DWI","2013-03-22T00:00:00.000","2012-08-27T00:00:00.000","11 to 15 Years"
"2019-11-01T00:00:00.000","Discharge","ID","M","H","66","Hays","13150004","Violent","AGG ASLT","2018-09-11T00:00:00.000","2017-10-23T00:00:00.000","2 Years & Less"
"2020-03-11T00:00:00.000","Discharge","SJ","M","B","70","Potter","35990014","Drug","POSS C/S","2017-10-02T00:00:00.000","2017-01-23T00:00:00.000","13 to 14 Months"
"2020-03-13T00:00:00.000","Discharge","ID","M","B","70","Harris","36990007","Other","FAIL COMPLY AS SEX OFFENDER","2018-05-31T00:00:00.000","2018-01-19T00:00:00.000","2 Years & Less"
"2020-01-16T00:00:00.000","Parole","ID","M","W","68","Dallas","35990002","Drug","MAN DEL CONT SUB 1G","2018-05-16T00:00:00.000","2017-12-05T00:00:00.000","5 Years"
"2019-09-27T00:00:00.000","Discharge","ID","M","B","68","Harris","52030024","Other","FELON POSS WPN","2017-10-19T00:00:00.000","2017-09-27T00:00:00.000","2 Years & Less"
"2019-09-20T00:00:00.000","Discharge","ID","M","W","61","Dallas","12990001","Violent","ROBBERY","2018-10-22T00:00:00.000","2017-08-18T00:00:00.000","2 Years & Less"
"2019-11-06T00:00:00.000","MS","ID","M","B","68","Tarrant","11180000","Violent","AGGV SEXUAL ASSAULT","1984-08-16T00:00:00.000","1983-09-12T00:00:00.000","60 Years +"
"2020-08-18T00:00:00.000","Discharge","ID","M","B","68","Harris","36990007","Other","FAILURE TO COMPLY W/SEX REG REQ","2014-09-18T00:00:00.000","2011-04-25T00:00:00.000","6 Years"
"2020-08-28T00:00:00.000","MS","ID","M","W","69","Harris","09150000","Violent","MUR B/OMMISSION O/A CHILD","1988-04-04T00:00:00.000","1986-10-09T00:00:00.000","41 to 59 Years"
"2020-06-23T00:00:00.000","Parole","ID","M","H","69","Tarrant","54040011","Other","DWI/FELONY REPETITION","2014-05-16T00:00:00.000","2013-05-15T00:00:00.000","10 Years"
"2020-07-09T00:00:00.000","SAFPF - Prl","SAFP","M","W","67","Hood","35420000","Drug","AGG POSS CONT SUBS","1989-04-11T00:00:00.000","1988-09-19T00:00:00.000","SAFPF"
"2020-05-26T00:00:00.000","Parole","ID","M","B","67","Dallas","35320000","Drug","POSS C/S COCAINE","1993-01-13T00:00:00.000","1992-05-18T00:00:00.000","31 to 40 Years"
"2020-08-28T00:00:00.000","Parole","ID","M","W","70","Comanche","36010001","Violent","INDEC W/CHILD CONTACT","2009-11-09T00:00:00.000","2007-08-05T00:00:00.000","16 to 20 Years"
"2019-12-03T00:00:00.000","Parole","ID","M","B","66","Harris","22120000","Property","BURG BUILD WIC THEFT","1988-10-26T00:00:00.000","1988-08-20T00:00:00.000","31 to 40 Years"
"2019-12-23T00:00:00.000","Discharge","ID","M","H","68","Bexar","36990007","Other","VIOL SEX OFFENDER REG-ANNUAL","2016-09-19T00:00:00.000","2015-12-03T00:00:00.000","3 Years"
"2020-04-17T00:00:00.000","DMS","ID","M","B","68","Brazoria","50150004","Other","FAILURE TO APPEAR","2019-07-08T00:00:00.000","2018-12-07T00:00:00.000","2 Years & Less"
"2019-12-02T00:00:00.000","Parole","ID","M","W","72","Nacogdoches","48040003","Other","TAMPER W/PHYS EVID","2015-10-07T00:00:00.000","2015-02-17T00:00:00.000","5 Years"
"2020-08-03T00:00:00.000","Parole","ID","M","B","69","Tarrant","22120000","Property","BURG BLDG","1988-02-24T00:00:00.000","1987-02-15T00:00:00.000","41 to 59 Years"
"2020-04-15T00:00:00.000","Parole","ID","M","H","65","Harris","11190000","Violent","AGG SEXUAL ASSLT OF A CHILD","1997-05-21T00:00:00.000","1996-07-04T00:00:00.000","41 to 59 Years"
"2019-12-11T00:00:00.000","Discharge","SJ","M","W","63","San Patricio","23990196","Property","THEFT PRO<$2,500 2/MORE CONV","2019-01-25T00:00:00.000","2018-10-02T00:00:00.000","17 to 18 Months"
"2020-04-03T00:00:00.000","Parole","ID","M","H","76","Bexar","23990029","Property","THEFT $1500-$20,000","2009-03-11T00:00:00.000","2007-02-22T00:00:00.000","11 to 15 Years"
"2020-04-07T00:00:00.000","Parole","ID","M","H","70","Smith","11990004","Violent","AGG SEXUAL ASLT OF CHILD","1999-05-20T00:00:00.000","1997-08-01T00:00:00.000","31 to 40 Years"
"2020-08-05T00:00:00.000","Parole","ID","M","B","69","Harris","54040011","Other","DWI","2017-07-24T00:00:00.000","2017-07-20T00:00:00.000","2 Years & Less"
"2020-06-04T00:00:00.000","Parole","ID","M","W","67","Comal","35990124","Drug","DEL CONT SUB PG1 L/1G DFZ","2014-03-27T00:00:00.000","2013-03-04T00:00:00.000","41 to 59 Years"
"2019-12-06T00:00:00.000","Discharge","ID","M","H","75","Johnson","36010001","Violent","INDEC W/CHILD CONTACT","2010-04-19T00:00:00.000","2006-10-14T00:00:00.000","10 Years"
"2020-04-30T00:00:00.000","Parole","ID","M","W","68","Harris","12990001","Violent","ROBBERY-THREATS","2012-03-07T00:00:00.000","2012-01-12T00:00:00.000","10 Years"
"2020-06-18T00:00:00.000","Parole","ID","M","B","67","Dallas","26040048","Property","FRAUD USE ID ITEMS 10-50 ELDERLY","2018-11-02T00:00:00.000","2018-04-24T00:00:00.000","5 Years"
"2020-06-18T00:00:00.000","Parole","ID","M","B","66","Navarro","09150000","Violent","MURDER W/DEADLY WPN","1987-03-04T00:00:00.000","1986-07-28T00:00:00.000","60 Years +"
"2020-02-21T00:00:00.000","Parole","ID","M","H","69","Dallas","36010001","Violent","INDEC CHILD U/17 CONT","2011-01-07T00:00:00.000","2005-12-24T00:00:00.000","16 to 20 Years"
"2020-02-06T00:00:00.000","Discharge","SJ","M","B","66","Harris","35990014","Drug","POSS CS PG1<1G","2019-10-31T00:00:00.000","2019-01-24T00:00:00.000","7 to 8 Months"
"2020-01-21T00:00:00.000","Parole","ID","M","B","66","Harris","23990009","Property","THEFT U/$1500","2008-05-13T00:00:00.000","2007-06-28T00:00:00.000","11 to 15 Years"
"2020-03-24T00:00:00.000","Parole","ID","M","H","67","Tom Green","35320000","Drug","POSS CS COCAINE","1995-01-13T00:00:00.000","1994-08-11T00:00:00.000","41 to 59 Years"
"2020-06-10T00:00:00.000","Parole","ID","M","B","66","Potter","52030000","Other","POSS OF FIREARM BY FELON","1979-11-21T00:00:00.000","1979-07-30T00:00:00.000","Life"
"2019-09-06T00:00:00.000","Parole","ID","M","W","70","Smith","54040011","Other","DWI 3D/M","2011-05-19T00:00:00.000","2010-12-18T00:00:00.000","41 to 59 Years"
"2019-12-19T00:00:00.000","Parole","ID","M","B","67","Tarrant","26050000","Property","CREDIT CARD ABUSE","1992-01-15T00:00:00.000","1990-01-22T00:00:00.000","41 to 59 Years"
"2019-11-12T00:00:00.000","DMS","ID","M","W","66","Harris","48010020","Other","EVADING ARREST/DETN W/VEHICLE","2018-01-19T00:00:00.000","2017-09-12T00:00:00.000","3 Years"
"2020-03-02T00:00:00.000","Parole","ID","M","W","72","Walker","13150005","Violent","AGG ASLT W/DW","2018-06-11T00:00:00.000","2015-05-02T00:00:00.000","5 Years"
"2020-06-05T00:00:00.000","Discharge","ID","M","H","70","Harris","13150004","Violent","AGG ASLT","2004-11-15T00:00:00.000","2003-06-08T00:00:00.000","16 to 20 Years"
"2020-04-29T00:00:00.000","Parole","ID","M","W","66","McLennan","09150000","Violent","MURDER","1985-10-21T00:00:00.000","1984-12-08T00:00:00.000","Life"
"2020-01-10T00:00:00.000","Parole","ID","M","B","67","McLennan","13150005","Violent","AGG ASLT","2008-12-11T00:00:00.000","2007-08-01T00:00:00.000","16 to 20 Years"
"2019-12-30T00:00:00.000","Parole","ID","M","H","66","Galveston","54040011","Other","DWI","2019-02-28T00:00:00.000","2016-01-28T00:00:00.000","3 Years"
"2019-10-11T00:00:00.000","MS","ID","M","W","66","Hood","09150000","Violent","MURDER","1989-10-10T00:00:00.000","1982-08-07T00:00:00.000","60 Years +"
"2020-06-16T00:00:00.000","Parole","ID","M","W","67","Lamar","54040011","Other","DWI 3RD OFFENSE HAB","2011-04-29T00:00:00.000","2011-03-11T00:00:00.000","21 to 25 Years"
"2020-07-08T00:00:00.000","Discharge","SJ","M","W","66","Rockwall","73991000","Other","ENGAGING IN ORGANIZED CRIM ACT","2020-01-16T00:00:00.000","2019-08-25T00:00:00.000","10 to 11 Months"
"2020-01-31T00:00:00.000","Parole","ID","M","B","67","Lamar","26050015","Property","CREDIT OR DEBIT ABUSE ELDER","2018-02-28T00:00:00.000","2017-03-05T00:00:00.000","5 Years"
"2020-04-29T00:00:00.000","Parole","ID","M","B","68","Dallas","09150000","Violent","MURDER","1988-07-20T00:00:00.000","1988-03-21T00:00:00.000","Life"
"2020-05-05T00:00:00.000","Discharge","ID","M","B","65","Dallas","36990008","Other","FAIL REG SEX OFFEND W/PRE CONV","2018-07-18T00:00:00.000","2018-04-30T00:00:00.000","2 Years & Less"
"2020-01-09T00:00:00.000","SAFPF - Prl","SAFP","M","B","73","Harris","24110000","Property","UNAUTH USE MTR VEHICLE","1981-10-16T00:00:00.000","1981-02-28T00:00:00.000","SAFPF"
"2020-06-17T00:00:00.000","Parole","ID","M","W","65","Grayson","50150004","Other","BAIL JUMPING/FAILURE TO APPEAR","2010-04-16T00:00:00.000","2010-01-22T00:00:00.000","3 Years"
"2019-11-15T00:00:00.000","MS","ID","M","B","61","Galveston","35310000","Drug","DEL COCAINE","1992-11-19T00:00:00.000","1991-11-25T00:00:00.000","21 to 25 Years"
"2020-07-08T00:00:00.000","Parole","ID","M","B","65","Bexar","35990003","Drug","POSS W/I DEL CONT SUB PG1 4-200G","2015-01-12T00:00:00.000","2014-07-07T00:00:00.000","11 to 15 Years"
"2020-05-15T00:00:00.000","Discharge","SJ","M","B","66","Brazoria","23990196","Property","THEFT W/2 MORE PREV CONVS","2020-01-13T00:00:00.000","2019-05-17T00:00:00.000","11 to 12 Months"
"2020-06-17T00:00:00.000","Parole","ID","M","B","66","Dallas","12120000","Violent","ROBBERY","1988-11-21T00:00:00.000","1988-10-21T00:00:00.000","31 to 40 Years"
"2020-02-26T00:00:00.000","Discharge","SJ","M","B","67","Tarrant","22990001","Property","BURG OF A BLDG","2019-11-15T00:00:00.000","2019-07-26T00:00:00.000","6 Months & Less"
"2020-02-03T00:00:00.000","Parole","ID","M","B","67","Harris","09140000","Violent","ATT CAPITAL MURDER","1982-06-14T00:00:00.000","1982-04-22T00:00:00.000","41 to 59 Years"
"2020-01-21T00:00:00.000","Parole","ID","M","H","67","Aransas","54040011","Other","DWI 3RD MORE","2016-04-05T00:00:00.000","2015-09-12T00:00:00.000","11 to 15 Years"
"2019-12-19T00:00:00.000","Discharge","SJ","M","H","65","Ector","35990014","Drug","POSS CS PG1<1G","2019-08-28T00:00:00.000","2018-09-02T00:00:00.000","14 to 15 Months"
"2020-04-01T00:00:00.000","Parole","ID","M","B","64","Travis","54040011","Other","DWI","2015-06-05T00:00:00.000","2013-07-07T00:00:00.000","4 Years"
"2020-07-13T00:00:00.000","DMS","ID","M","B","72","Tarrant","25890020","Property","FORGERY FINANCIAL INSTR ELD","2019-08-12T00:00:00.000","2017-05-19T00:00:00.000","3 Years"
"2019-10-17T00:00:00.000","Parole","ID","M","H","85","Tarrant","36010001","Violent","INDEC W/CHILD-CONTACT","2016-05-06T00:00:00.000","2007-07-10T00:00:00.000","4 Years"
"2020-03-23T00:00:00.000","DMS","ID","M","B","64","Nacogdoches","13990025","Violent","INTOX MANSLAUGHTER","2011-07-28T00:00:00.000","2010-03-26T00:00:00.000","10 Years"
"2020-05-19T00:00:00.000","Parole","ID","M","B","67","Grayson","73991005","Other","ATT COMMIT ENGAGE ORG CRIM ACT","2016-01-19T00:00:00.000","2012-10-02T00:00:00.000","2 Years & Less"
"2019-11-01T00:00:00.000","Parole","ID","M","H","71","Harris","09140000","Violent","ATT CAP MURDER W/DEAD WPN","1989-10-24T00:00:00.000","1989-02-14T00:00:00.000","Life"
"2020-01-14T00:00:00.000","SAFPF - Prob","SAFP","M","H","69","Kleberg","54040011","Other","DRIVING WHILE INTOXICATED 3RD OR",,"2016-08-21T00:00:00.000","SAFPF"
"2020-03-03T00:00:00.000","DMS","ID","M","W","67","Wichita","12130000","Violent","AGG ROBBERY W/DEADLY WPN","1986-03-10T00:00:00.000","1985-11-01T00:00:00.000","26 to 30 Years"
"2019-12-23T00:00:00.000","DMS","ID","M","W","65","Dallas","13990042","Violent","INJURY CHILD RECK SBI","2013-02-06T00:00:00.000","2011-11-29T00:00:00.000","11 to 15 Years"
"2020-02-26T00:00:00.000","Parole","ID","M","B","72","Travis","54040011","Other","DWI 3RD","2019-06-28T00:00:00.000","2019-03-06T00:00:00.000","2 Years & Less"
"2019-11-15T00:00:00.000","Discharge","SJ","M","B","72","Harris","35990014","Drug","POSS CS PG1<1G","2019-09-13T00:00:00.000","2019-04-02T00:00:00.000","6 Months & Less"
"2020-07-02T00:00:00.000","Parole","ID","M","B","68","Harris","13150004","Violent","AGG ASLT/FAMILY MEM","2012-10-17T00:00:00.000","2012-09-07T00:00:00.000","8 Years"
"2019-09-09T00:00:00.000","Parole","ID","M","B","67","Smith","13150005","Violent","AGG ASLT","1999-04-08T00:00:00.000","1998-09-14T00:00:00.000","31 to 40 Years"
"2019-09-06T00:00:00.000","Parole","ID","M","W","68","Galveston","11990004","Violent","AGG SEX ASLT/CHILD","1997-02-11T00:00:00.000","1995-11-03T00:00:00.000","21 to 25 Years"
"2020-05-26T00:00:00.000","Parole","ID","M","W","70","Wood","54040011","Other","DWI","2019-04-11T00:00:00.000","2015-08-26T00:00:00.000","8 Years"
"2020-01-24T00:00:00.000","Discharge","SJ","M","H","70","Hidalgo","35990014","Drug","POCS PG1<1G","2017-01-09T00:00:00.000","2016-03-23T00:00:00.000","6 Months & Less"
"2020-05-22T00:00:00.000","Parole","ID","M","W","67","Bexar","22090000","Property","BURG RES WIC THEFT","1973-08-30T00:00:00.000","1973-02-02T00:00:00.000","Life"
"2020-01-03T00:00:00.000","Parole","ID","M","B","61","Fort Bend","54040011","Other","DWI","2019-01-18T00:00:00.000","2018-03-03T00:00:00.000","2 Years & Less"
"2019-11-08T00:00:00.000","Parole","ID","M","B","66","Dallas","54040032","Violent","INTOXICATED ASLT","2017-12-04T00:00:00.000","2017-05-20T00:00:00.000","7 Years"
"2020-04-03T00:00:00.000","Discharge","ID","M","H","66","Dallas","36990007","Other","FAIL REG","2008-05-06T00:00:00.000","2004-08-30T00:00:00.000","11 to 15 Years"
"2020-05-06T00:00:00.000","Discharge","ID","M","H","65","Dallas","36990007","Other","FAIL TO REG AS SEX OFFENDER","2018-08-20T00:00:00.000","2018-05-07T00:00:00.000","2 Years & Less"
"2019-12-03T00:00:00.000","DMS","ID","M","H","65","Bexar","23990092","Property","THEFT $20K-$100K ELDERLY REPEAT","2009-09-30T00:00:00.000","2004-09-01T00:00:00.000","11 to 15 Years"
"2020-01-03T00:00:00.000","Parole","ID","M","B","69","Denton","22120000","Property","BURG OF A BLDG","1992-03-18T00:00:00.000","1991-08-23T00:00:00.000","31 to 40 Years"
"2020-05-20T00:00:00.000","Parole","ID","M","B","68","Tarrant","22990002","Property","BURG HABIT","2011-05-26T00:00:00.000","2011-04-05T00:00:00.000","21 to 25 Years"
"2019-10-14T00:00:00.000","Parole","ID","M","W","67","Potter","73990274","Other","TAMP W/GOV REC-LIC HARM DEF ENHN","2004-09-24T00:00:00.000","2004-02-21T00:00:00.000","21 to 25 Years"
"2020-06-22T00:00:00.000","Parole","ID","M","W","70","Bexar","22990002","Property","BURG HABIT","2019-04-30T00:00:00.000","2014-11-29T00:00:00.000","16 to 20 Years"
"2019-11-08T00:00:00.000","Discharge","SJ","M","W","67","Ellis","35990014","Drug","POSS C/S","2019-08-08T00:00:00.000","2018-11-29T00:00:00.000","7 to 8 Months"
"2019-11-20T00:00:00.000","Parole","ID","M","W","65","Tarrant","54040011","Other","DWI FELONY REPETITION","2015-01-29T00:00:00.000","2014-06-21T00:00:00.000","11 to 15 Years"
"2019-10-14T00:00:00.000","Discharge","ID","M","B","67","Tarrant","36990007","Other","FAIL COMPLY W/SEX OFF REG REQ","2018-06-01T00:00:00.000","2015-07-01T00:00:00.000","2 Years & Less"
"2020-03-30T00:00:00.000","DMS","ID","M","W","66","Tarrant","38990026","Other","VIOL BOND/PROT ORD 2+ W/I 12 MO","2020-02-18T00:00:00.000","2018-06-14T00:00:00.000","2 Years & Less"
"2020-06-25T00:00:00.000","MS","ID","M","W","66","Nueces","09150000","Violent","MURDER","1986-08-25T00:00:00.000","1981-04-30T00:00:00.000","41 to 59 Years"
"2019-10-31T00:00:00.000","Parole","ID","M","W","69","Brazoria","11990004","Violent","AGG/SEXUAL ASSAULT OF A CHILD","2004-05-14T00:00:00.000","2000-07-15T00:00:00.000","26 to 30 Years"
"2020-01-06T00:00:00.000","Parole","ID","M","H","65","Tarrant","35990003","Drug","POSS WID CONT/SUB 4-200G COCAINE","2019-01-22T00:00:00.000","2018-05-02T00:00:00.000","6 Years"
"2019-11-05T00:00:00.000","MS","ID","M","W","65","Harris","35320000","Drug","POSS C/S COCAINE","1994-02-14T00:00:00.000","1993-03-19T00:00:00.000","21 to 25 Years"
"2020-04-06T00:00:00.000","Parole","ID","M","W","69","Grayson","09150000","Violent","MURDER","1992-08-20T00:00:00.000","1992-04-09T00:00:00.000","Life"
"2019-12-20T00:00:00.000","Parole","ID","M","B","67","Dallas","13150005","Violent","AGG ASLT","2000-01-21T00:00:00.000","1999-09-20T00:00:00.000","31 to 40 Years"
"2020-06-02T00:00:00.000","Discharge","ID","M","B","66","Dallas","36990007","Other","FAIL REG SEX OFFENDER LIFE/ANNU","2018-07-05T00:00:00.000","2018-05-23T00:00:00.000","2 Years & Less"
"2020-06-29T00:00:00.000","Parole","ID","M","H","75","Williamson","11990004","Violent","AGG SEXUAL ASLT CHILD","2009-03-02T00:00:00.000","1994-06-02T00:00:00.000","16 to 20 Years"
"2020-04-10T00:00:00.000","DMS","ID","M","W","65","Galveston","35990016","Drug","POSS CS METH 4-200G","2019-02-28T00:00:00.000","2018-01-23T00:00:00.000","3 Years"
"2019-10-29T00:00:00.000","Parole","ID","M","W","64","Wood","54040011","Other","DWI 3RD","2012-07-05T00:00:00.000","2010-12-21T00:00:00.000","5 Years"
"2020-07-27T00:00:00.000","Parole","ID","M","W","69","Dallas","22100000","Violent","BURG OF HABIT/COMMITTED RAPE","1977-08-15T00:00:00.000","1976-12-06T00:00:00.000","60 Years +"
"2019-12-13T00:00:00.000","Parole","ID","M","B","66","Harris","13990076","Violent","ASLT FAM HSE MEM IMP BRTH CIRC","2019-09-11T00:00:00.000","2019-01-14T00:00:00.000","2 Years & Less"
"2020-05-26T00:00:00.000","Parole","ID","M","B","66","Harris","24110000","Property","UNAUTH USE VEH","1982-01-11T00:00:00.000","1981-07-16T00:00:00.000","Life"
"2020-02-21T00:00:00.000","Discharge","SJ","M","H","66","Lubbock","23990196","Property","THEFT U/$2,500 2/PRIORS","2019-10-03T00:00:00.000","2019-04-23T00:00:00.000","6 Months & Less"
"2020-01-10T00:00:00.000","Discharge","ID","M","W","65","Fannin","36990007","Other","SEX OFFEND DUTY/REG W/PREV CONV","2015-01-09T00:00:00.000","2014-04-30T00:00:00.000","5 Years"
"2019-09-10T00:00:00.000","Parole","ID","M","H","65","Travis","11180000","Violent","AGG SEX ASLT","1985-01-11T00:00:00.000","1984-07-17T00:00:00.000","60 Years +"
"2020-07-03T00:00:00.000","Discharge","SJ","M","B","67","Harris","23990196","Property","THEFT<2500 2/MORE PREV CONV","2019-12-11T00:00:00.000","2018-05-12T00:00:00.000","7 to 8 Months"
"2020-08-14T00:00:00.000","Parole","ID","M","W","67","Parker","54040011","Other","DWI","2019-11-19T00:00:00.000","2018-03-21T00:00:00.000","3 Years"
"2020-05-14T00:00:00.000","Parole","ID","M","H","67","Nueces","11990004","Violent","AGG SEX ASLT OF A CHILD","2002-09-19T00:00:00.000","2000-08-05T00:00:00.000","21 to 25 Years"
"2020-06-16T00:00:00.000","Parole","ID","M","H","73","Tarrant","54040011","Other","DWI & FEL REP","2018-09-05T00:00:00.000","2018-03-03T00:00:00.000","5 Years"
"2019-12-30T00:00:00.000","Discharge","ID","M","B","64","Brazoria","13990063","Violent","ASLT PUB SERV","2011-06-17T00:00:00.000","2008-10-24T00:00:00.000","4 Years"
"2019-12-18T00:00:00.000","Parole","ID","M","H","67","Erath","54040011","Other","DWI-3/M ENH","2014-03-18T00:00:00.000","2013-11-12T00:00:00.000","11 to 15 Years"
"2020-03-18T00:00:00.000","Parole","ID","M","W","66","Harris","35320000","Drug","POSS COCAINE","1991-08-12T00:00:00.000","1990-12-25T00:00:00.000","21 to 25 Years"
"2020-08-12T00:00:00.000","Parole","ID","M","B","71","Bexar","35990003","Drug","POSS W/I DEL CONT SUB PG1 4-200G","2019-05-10T00:00:00.000","2018-02-26T00:00:00.000","5 Years"
"2020-06-12T00:00:00.000","MS","ID","M","B","66","Dallas","22090000","Property","BURG OF HABIT","1994-03-25T00:00:00.000","1994-01-29T00:00:00.000","21 to 25 Years"
"2020-08-12T00:00:00.000","Parole","ID","M","H","67","Nueces","09150000","Violent","MURDER","1976-11-12T00:00:00.000","1976-01-11T00:00:00.000","Life"
"2020-03-27T00:00:00.000","DMS","ID","M","H","66","Bexar","54040011","Other","DWI","2018-08-30T00:00:00.000","2017-06-10T00:00:00.000","5 Years"
"2020-04-21T00:00:00.000","Parole","ID","M","W","73","Coleman","54040011","Other","DWI 3RD MORE","2016-08-11T00:00:00.000","2016-04-08T00:00:00.000","10 Years"
"2020-01-07T00:00:00.000","Parole","ID","M","B","67","Upshur","48010020","Other","EVADE ARST/DETN W/VEH","2016-08-30T00:00:00.000","2016-05-22T00:00:00.000","8 Years"
"2020-03-04T00:00:00.000","DMS","ID","M","H","65","Tom Green","54040011","Other","DWI","2014-06-11T00:00:00.000","2013-10-14T00:00:00.000","11 to 15 Years"
"2019-10-24T00:00:00.000","Discharge","SJ","M","B","65","Tarrant","35990010","Drug","POSS W/I TO DEL C/S<1G; ETIZOLAM","2019-05-31T00:00:00.000","2019-04-16T00:00:00.000","7 to 8 Months"
"2019-11-21T00:00:00.000","Parole","ID","M","B","62","Dallas","52030024","Other","UNLAW POSS FIREARM FELON","2015-04-10T00:00:00.000","2015-02-26T00:00:00.000","5 Years"
"2020-08-03T00:00:00.000","Parole","ID","M","H","66","Scurry","49010000","Other","ESCAPE","1986-02-20T00:00:00.000","1986-01-29T00:00:00.000","31 to 40 Years"
"2020-02-21T00:00:00.000","MS","ID","M","W","65","Bexar","22090000","Property","BURG HABIT W/INT COM THEF","1990-01-05T00:00:00.000","1989-05-29T00:00:00.000","31 to 40 Years"
"2020-06-02T00:00:00.000","Parole","ID","M","H","68","Williamson","11180000","Violent","AGG SEXUAL ASSAULT","1986-08-20T00:00:00.000","1986-04-19T00:00:00.000","Life"
"2020-06-22T00:00:00.000","Parole","ID","M","B","72","Dallas","36990007","Other","FAIL REG SEX OFFENDER LIFE/ANN","2019-01-23T00:00:00.000","2017-06-13T00:00:00.000","2 Years & Less"
"2019-09-13T00:00:00.000","Parole","ID","M","H","65","Harris","36990008","Other","FAIL COMPLY SEX OFFEND REG","2018-04-30T00:00:00.000","2017-11-05T00:00:00.000","4 Years"
"2020-01-03T00:00:00.000","Parole","ID","M","B","67","Brazoria","12990002","Violent","AGG ROBBERY","2005-05-06T00:00:00.000","2004-01-31T00:00:00.000","26 to 30 Years"
"2020-08-11T00:00:00.000","DMS","ID","M","B","67","McLennan","22990002","Property","BURG HABIT","2008-02-05T00:00:00.000","2007-04-02T00:00:00.000","11 to 15 Years"
"2020-06-15T00:00:00.000","Parole","ID","M","H","72","Harris","11990004","Violent","AGG SEX ASSLT CHILD U/14","2006-04-10T00:00:00.000","1994-08-03T00:00:00.000","16 to 20 Years"
"2019-11-14T00:00:00.000","Parole","ID","M","H","67","Harris","12130000","Violent","AGG ROBBERY","2000-04-19T00:00:00.000","1981-05-12T00:00:00.000","41 to 59 Years"
"2020-03-19T00:00:00.000","DMS","ID","M","W","67","Johnson","50990041","Other","RETALIATION","2017-06-02T00:00:00.000","2017-03-05T00:00:00.000","4 Years"
"2020-02-13T00:00:00.000","Parole","ID","M","B","70","Dallas","12120000","Violent","ROBBERY","1990-10-11T00:00:00.000","1990-08-16T00:00:00.000","21 to 25 Years"
"2020-03-27T00:00:00.000","Discharge","SJ","M","H","65","Midland","73990677","Other","LIO PROH SUBS/CORR/CIVIL FAC","2019-10-24T00:00:00.000","2019-03-30T00:00:00.000","11 to 12 Months"
"2020-08-10T00:00:00.000","Parole","ID","M","W","61","Denton","25020000","Property","FORGERY","1993-05-25T00:00:00.000","1992-09-12T00:00:00.000","26 to 30 Years"
"2020-01-03T00:00:00.000","Discharge","ID","M","B","65","Harris","13150005","Violent","AGG ASLT DW","2017-03-09T00:00:00.000","2016-10-25T00:00:00.000","3 Years"
