"fiscal_year","region","client_age_group","client_race_ethnicity","client_gender","clients","service_stage"
"2020","6-Houston","65 and Older","African American","Female","1140","1156"
"2020","6-Houston","65 and Older","African American","Male","675","690"
"2020","6-Houston","65 and Older","African American","Unknown","6","6"
"2020","6-Houston","65 and Older","Anglo","Female","1601","1621"
"2020","6-Houston","65 and Older","Anglo","Male","1010","1025"
"2020","6-Houston","65 and Older","Anglo","Unknown","17","17"
"2020","6-Houston","65 and Older","Asian","Female","34","34"
"2020","6-Houston","65 and Older","Asian","Male","35","35"
"2020","6-Houston","65 and Older","Asian","Unknown","1","1"
"2020","6-Houston","65 and Older","Hispanic","Female","415","420"
"2020","6-Houston","65 and Older","Hispanic","Male","329","329"
"2020","6-Houston","65 and Older","Hispanic","Unknown","7","7"
"2020","6-Houston","65 and Older","Native American","Male","5","5"
"2020","6-Houston","65 and Older","Other","Female","213","216"
"2020","6-Houston","65 and Older","Other","Male","139","140"
"2020","6-Houston","65 and Older","Other","Unknown","4","4"
"2020","6-Houston","Under 18","African American","Male","1","1"
"2020","7-Austin","18-64 with Disability","African American","Female","108","109"
"2020","7-Austin","18-64 with Disability","African American","Male","82","84"
"2020","7-Austin","18-64 with Disability","Anglo","Female","228","228"
"2020","7-Austin","18-64 with Disability","Anglo","Male","174","179"
"2020","7-Austin","18-64 with Disability","Anglo","Unknown","2","2"
"2020","7-Austin","18-64 with Disability","Asian","Female","4","5"
"2020","7-Austin","18-64 with Disability","Asian","Male","3","3"
"2020","7-Austin","18-64 with Disability","Hispanic","Female","69","70"
"2020","7-Austin","18-64 with Disability","Hispanic","Male","60","60"
"2020","7-Austin","18-64 with Disability","Native American","Female","1","1"
"2020","7-Austin","18-64 with Disability","Native American","Male","1","1"
"2020","7-Austin","18-64 with Disability","Other","Female","31","31"
"2020","7-Austin","18-64 with Disability","Other","Male","33","33"
"2020","7-Austin","65 and Older","African American","Female","231","232"
"2020","7-Austin","65 and Older","African American","Male","165","168"
"2020","7-Austin","65 and Older","African American","Unknown","1","1"
"2020","7-Austin","65 and Older","Anglo","Female","951","961"
"2020","7-Austin","65 and Older","Anglo","Male","683","688"
"2020","7-Austin","65 and Older","Anglo","Unknown","7","7"
"2020","7-Austin","65 and Older","Asian","Female","31","31"
"2020","7-Austin","65 and Older","Asian","Male","7","7"
"2020","7-Austin","65 and Older","Hispanic","Female","172","173"
"2020","7-Austin","65 and Older","Hispanic","Male","143","144"
"2020","7-Austin","65 and Older","Hispanic","Unknown","2","2"
"2020","7-Austin","65 and Older","Native American","Female","1","1"
"2020","7-Austin","65 and Older","Other","Female","89","90"
"2020","7-Austin","65 and Older","Other","Male","60","60"
"2020","7-Austin","65 and Older","Other","Unknown","2","2"
"2020","8-San Antonio","18-64 with Disability","African American","Female","100","101"
"2020","8-San Antonio","18-64 with Disability","African American","Male","84","84"
"2020","8-San Antonio","18-64 with Disability","Anglo","Female","253","256"
"2020","8-San Antonio","18-64 with Disability","Anglo","Male","278","280"
"2020","8-San Antonio","18-64 with Disability","Anglo","Unknown","2","2"
"2020","8-San Antonio","18-64 with Disability","Asian","Female","4","4"
"2020","8-San Antonio","18-64 with Disability","Asian","Male","4","4"
"2020","8-San Antonio","18-64 with Disability","Hispanic","Female","317","319"
"2020","8-San Antonio","18-64 with Disability","Hispanic","Male","351","360"
"2020","8-San Antonio","18-64 with Disability","Hispanic","Unknown","2","2"
"2020","8-San Antonio","18-64 with Disability","Native American","Female","1","1"
"2020","8-San Antonio","18-64 with Disability","Other","Female","62","63"
"2020","8-San Antonio","18-64 with Disability","Other","Male","52","53"
"2020","8-San Antonio","18-64 with Disability","Other","Unknown","1","1"
"2020","8-San Antonio","65 and Older","African American","Female","174","176"
"2020","8-San Antonio","65 and Older","African American","Male","115","117"
"2020","8-San Antonio","65 and Older","African American","Unknown","1","2"
"2020","8-San Antonio","65 and Older","Anglo","Female","1003","1015"
"2020","8-San Antonio","65 and Older","Anglo","Male","642","653"
"2020","8-San Antonio","65 and Older","Anglo","Unknown","7","7"
"2020","8-San Antonio","65 and Older","Asian","Female","21","21"
"2020","8-San Antonio","65 and Older","Asian","Male","4","4"
"2020","8-San Antonio","65 and Older","Hispanic","Female","996","1003"
"2020","8-San Antonio","65 and Older","Hispanic","Male","632","638"
"2020","8-San Antonio","65 and Older","Hispanic","Unknown","8","8"
"2020","8-San Antonio","65 and Older","Native American","Male","2","2"
"2020","8-San Antonio","65 and Older","Other","Female","117","119"
"2020","8-San Antonio","65 and Older","Other","Male","102","102"
"2020","9-Midland","18-64 with Disability","African American","Female","24","24"
"2020","9-Midland","18-64 with Disability","African American","Male","10","10"
"2020","9-Midland","18-64 with Disability","Anglo","Female","104","107"
"2020","9-Midland","18-64 with Disability","Anglo","Male","76","79"
"2020","9-Midland","18-64 with Disability","Asian","Male","1","1"
"2020","9-Midland","18-64 with Disability","Hispanic","Female","53","54"
"2020","9-Midland","18-64 with Disability","Hispanic","Male","60","60"
"2020","9-Midland","18-64 with Disability","Hispanic","Unknown","1","1"
"2020","9-Midland","18-64 with Disability","Native American","Male","2","2"
"2020","9-Midland","18-64 with Disability","Other","Female","12","13"
"2020","9-Midland","18-64 with Disability","Other","Male","3","3"
"2020","9-Midland","18-64 with Disability","Other","Unknown","1","1"
"2020","9-Midland","65 and Older","African American","Female","40","41"
"2020","9-Midland","65 and Older","African American","Male","34","34"
"2020","9-Midland","65 and Older","Anglo","Female","252","258"
"2020","9-Midland","65 and Older","Anglo","Male","220","224"
"2020","9-Midland","65 and Older","Anglo","Unknown","2","2"
"2020","9-Midland","65 and Older","Asian","Female","5","5"
"2020","9-Midland","65 and Older","Hispanic","Female","152","156"
"2020","9-Midland","65 and Older","Hispanic","Male","124","126"
"2020","9-Midland","65 and Older","Native American","Female","1","1"
"2020","9-Midland","65 and Older","Other","Female","25","25"
"2020","9-Midland","65 and Older","Other","Male","18","18"
"2020","10-El Paso","18-64 with Disability","African American","Female","10","10"
"2020","10-El Paso","18-64 with Disability","African American","Male","8","9"
"2020","10-El Paso","18-64 with Disability","Anglo","Female","26","27"
"2020","10-El Paso","18-64 with Disability","Anglo","Male","36","36"
"2020","10-El Paso","18-64 with Disability","Asian","Female","1","1"
"2020","10-El Paso","18-64 with Disability","Asian","Male","1","1"
"2020","10-El Paso","18-64 with Disability","Hispanic","Female","142","143"
"2020","10-El Paso","18-64 with Disability","Hispanic","Male","135","136"
"2020","10-El Paso","18-64 with Disability","Hispanic","Unknown","1","1"
"2020","10-El Paso","18-64 with Disability","Native American","Male","2","2"
"2020","10-El Paso","18-64 with Disability","Other","Female","3","3"
"2020","10-El Paso","18-64 with Disability","Other","Male","6","6"
"2020","10-El Paso","65 and Older","African American","Female","14","14"
"2020","10-El Paso","65 and Older","African American","Male","13","13"
"2020","10-El Paso","65 and Older","Anglo","Female","121","123"
"2020","10-El Paso","65 and Older","Anglo","Male","100","100"
"2020","10-El Paso","65 and Older","Anglo","Unknown","1","1"
"2020","10-El Paso","65 and Older","Asian","Female","4","4"
"2020","10-El Paso","65 and Older","Asian","Male","1","1"
"2020","10-El Paso","65 and Older","Hispanic","Female","497","500"
"2020","10-El Paso","65 and Older","Hispanic","Male","315","319"
"2020","10-El Paso","65 and Older","Hispanic","Unknown","2","2"
"2020","10-El Paso","65 and Older","Native American","Female","1","1"
"2020","10-El Paso","65 and Older","Other","Female","15","16"
"2020","10-El Paso","65 and Older","Other","Male","8","8"
"2020","10-El Paso","65 and Older","Other","Unknown","1","1"
"2020","11-Edinburg","18-64 with Disability","African American","Female","11","11"
"2020","11-Edinburg","18-64 with Disability","African American","Male","7","7"
"2020","11-Edinburg","18-64 with Disability","Anglo","Female","111","111"
"2020","11-Edinburg","18-64 with Disability","Anglo","Male","102","105"
"2020","11-Edinburg","18-64 with Disability","Asian","Female","4","4"
"2020","11-Edinburg","18-64 with Disability","Hispanic","Female","369","370"
"2020","11-Edinburg","18-64 with Disability","Hispanic","Male","421","426"
"2020","11-Edinburg","18-64 with Disability","Hispanic","Unknown","2","2"
"2020","11-Edinburg","18-64 with Disability","Native American","Male","1","1"
"2020","11-Edinburg","18-64 with Disability","Other","Female","19","19"
"2020","11-Edinburg","18-64 with Disability","Other","Male","26","27"
"2020","11-Edinburg","18-64 with Disability","Other","Unknown","2","2"
"2020","11-Edinburg","65 and Older","African American","Female","23","23"
"2020","11-Edinburg","65 and Older","African American","Male","16","16"
"2020","11-Edinburg","65 and Older","Anglo","Female","371","379"
"2020","11-Edinburg","65 and Older","Anglo","Male","301","310"
"2020","11-Edinburg","65 and Older","Anglo","Unknown","1","1"
"2020","11-Edinburg","65 and Older","Asian","Female","2","2"
"2020","11-Edinburg","65 and Older","Asian","Male","1","1"
"2020","11-Edinburg","65 and Older","Hispanic","Female","1046","1054"
"2020","11-Edinburg","65 and Older","Hispanic","Male","745","751"
"2020","11-Edinburg","65 and Older","Hispanic","Unknown","3","3"
"2020","11-Edinburg","65 and Older","Native American","Female","1","1"
"2020","11-Edinburg","65 and Older","Other","Female","47","47"
"2020","11-Edinburg","65 and Older","Other","Male","52","52"
"2020","11-Edinburg","Under 18","Hispanic","Female","1","1"
"2020","Out of State","18-64 with Disability","African American","Male","1","1"
"2020","Out of State","18-64 with Disability","Hispanic","Male","1","1"
"2020","Out of State","65 and Older","Anglo","Female","4","4"
"2020","Out of State","65 and Older","Anglo","Male","5","5"
"2020","Out of State","65 and Older","Hispanic","Female","2","2"
"2020","Out of State","65 and Older","Hispanic","Male","1","1"
"2020","Out of State","65 and Older","Other","Male","1","1"
"2019","1-Lubbock","18-64 with Disability","African American","Female","152","163"
"2019","1-Lubbock","18-64 with Disability","African American","Male","101","102"
"2019","1-Lubbock","18-64 with Disability","African American","Unknown","1","1"
"2019","1-Lubbock","18-64 with Disability","Anglo","Female","254","258"
"2019","1-Lubbock","18-64 with Disability","Anglo","Male","240","243"
"2019","1-Lubbock","18-64 with Disability","Asian","Female","1","1"
"2019","1-Lubbock","18-64 with Disability","Hispanic","Female","142","146"
"2019","1-Lubbock","18-64 with Disability","Hispanic","Male","140","144"
"2019","1-Lubbock","18-64 with Disability","Hispanic","Unknown","2","2"
"2019","1-Lubbock","18-64 with Disability","Other","Female","22","22"
"2019","1-Lubbock","18-64 with Disability","Other","Male","16","16"
"2019","1-Lubbock","65 and Older","African American","Female","169","174"
"2019","1-Lubbock","65 and Older","African American","Male","95","98"
"2019","1-Lubbock","65 and Older","African American","Unknown","2","2"
"2019","1-Lubbock","65 and Older","Anglo","Female","496","509"
"2019","1-Lubbock","65 and Older","Anglo","Male","349","355"
"2019","1-Lubbock","65 and Older","Anglo","Unknown","5","5"
"2019","1-Lubbock","65 and Older","Asian","Female","5","5"
"2019","1-Lubbock","65 and Older","Hispanic","Female","315","325"
"2019","1-Lubbock","65 and Older","Hispanic","Male","225","233"
"2019","1-Lubbock","65 and Older","Native American","Female","1","1"
"2019","1-Lubbock","65 and Older","Native American","Male","1","1"
"2019","1-Lubbock","65 and Older","Other","Female","24","24"
"2019","1-Lubbock","65 and Older","Other","Male","20","20"
"2019","1-Lubbock","65 and Older","Other","Unknown","1","1"
"2019","1-Lubbock","Unknown",,"Unknown","1","1"
"2019","2-Abilene","18-64 with Disability","African American","Female","68","70"
"2019","2-Abilene","18-64 with Disability","African American","Male","51","52"
"2019","2-Abilene","18-64 with Disability","Anglo","Female","352","363"
"2019","2-Abilene","18-64 with Disability","Anglo","Male","257","262"
"2019","2-Abilene","18-64 with Disability","Anglo","Unknown","4","4"
"2019","2-Abilene","18-64 with Disability","Asian","Male","1","1"
"2019","2-Abilene","18-64 with Disability","Hispanic","Female","56","57"
"2019","2-Abilene","18-64 with Disability","Hispanic","Male","69","71"
"2019","2-Abilene","18-64 with Disability","Hispanic","Unknown","1","1"
"2019","2-Abilene","18-64 with Disability","Native American","Female","1","1"
"2019","2-Abilene","18-64 with Disability","Native American","Male","2","2"
"2019","2-Abilene","18-64 with Disability","Other","Female","45","50"
"2019","2-Abilene","18-64 with Disability","Other","Male","29","29"
"2019","2-Abilene","18-64 with Disability","Other","Unknown","2","2"
"2019","2-Abilene","65 and Older","African American","Female","96","98"
"2019","2-Abilene","65 and Older","African American","Male","68","72"
"2019","2-Abilene","65 and Older","Anglo","Female","672","689"
"2019","2-Abilene","65 and Older","Anglo","Male","437","449"
"2019","2-Abilene","65 and Older","Anglo","Unknown","2","2"
"2019","2-Abilene","65 and Older","Asian","Female","5","6"
"2019","2-Abilene","65 and Older","Hispanic","Female","115","116"
"2019","2-Abilene","65 and Older","Hispanic","Male","87","88"
"2019","2-Abilene","65 and Older","Hispanic","Unknown","1","1"
"2019","2-Abilene","65 and Older","Native American","Female","1","1"
"2019","2-Abilene","65 and Older","Other","Female","63","65"
"2019","2-Abilene","65 and Older","Other","Male","30","30"
"2019","3-Arlington","18-64 with Disability","African American","Female","176","179"
"2019","3-Arlington","18-64 with Disability","African American","Male","184","186"
"2019","3-Arlington","18-64 with Disability","African American","Unknown","2","2"
"2019","3-Arlington","18-64 with Disability","Anglo","Female","334","337"
"2019","3-Arlington","18-64 with Disability","Anglo","Male","303","307"
"2019","3-Arlington","18-64 with Disability","Anglo","Unknown","5","5"
"2019","3-Arlington","18-64 with Disability","Asian","Female","4","4"
"2019","3-Arlington","18-64 with Disability","Asian","Male","2","2"
"2019","3-Arlington","18-64 with Disability","Hispanic","Female","51","53"
"2019","3-Arlington","18-64 with Disability","Hispanic","Male","56","56"
"2019","3-Arlington","18-64 with Disability","Hispanic","Unknown","1","1"
"2019","3-Arlington","18-64 with Disability","Native American","Female","3","3"
"2019","3-Arlington","18-64 with Disability","Native American","Male","1","1"
"2019","3-Arlington","18-64 with Disability","Other","Female","38","38"
"2019","3-Arlington","18-64 with Disability","Other","Male","28","28"
"2019","3-Arlington","18-64 with Disability","Other","Unknown","2","2"
"2019","3-Arlington","65 and Older","African American","Female","537","541"
"2019","3-Arlington","65 and Older","African American","Male","335","338"
"2019","3-Arlington","65 and Older","African American","Unknown","2","2"
"2019","3-Arlington","65 and Older","Anglo","Female","1614","1635"
"2019","3-Arlington","65 and Older","Anglo","Male","1047","1053"
"2019","3-Arlington","65 and Older","Anglo","Unknown","13","13"
"2019","3-Arlington","65 and Older","Asian","Female","18","18"
"2019","3-Arlington","65 and Older","Asian","Male","15","15"
"2019","3-Arlington","65 and Older","Hispanic","Female","165","166"
"2019","3-Arlington","65 and Older","Hispanic","Male","115","116"
"2019","3-Arlington","65 and Older","Native American","Female","2","2"
"2019","3-Arlington","65 and Older","Native American","Male","5","5"
"2019","3-Arlington","65 and Older","Other","Female","107","107"
"2019","3-Arlington","65 and Older","Other","Male","76","76"
"2019","3-Arlington","65 and Older","Other","Unknown","5","5"
"2019","3-Arlington","Unknown",,"Unknown","1","1"
"2019","4-Tyler","18-64 with Disability","African American","Female","82","83"
"2019","4-Tyler","18-64 with Disability","African American","Male","62","62"
"2019","4-Tyler","18-64 with Disability","African American","Unknown","1","1"
"2019","4-Tyler","18-64 with Disability","Anglo","Female","204","208"
"2019","4-Tyler","18-64 with Disability","Anglo","Male","171","175"
"2019","4-Tyler","18-64 with Disability","Hispanic","Female","3","3"
"2019","4-Tyler","18-64 with Disability","Hispanic","Male","11","11"
"2019","4-Tyler","18-64 with Disability","Native American","Female","1","2"
"2019","4-Tyler","18-64 with Disability","Other","Female","15","15"
"2019","4-Tyler","18-64 with Disability","Other","Male","16","17"
"2019","4-Tyler","18-64 with Disability","Other","Unknown","1","1"
"2019","4-Tyler","65 and Older","African American","Female","159","160"
"2019","4-Tyler","65 and Older","African American","Male","107","108"
"2019","4-Tyler","65 and Older","African American","Unknown","1","1"
"2019","4-Tyler","65 and Older","Anglo","Female","591","602"
"2019","4-Tyler","65 and Older","Anglo","Male","431","440"
"2019","4-Tyler","65 and Older","Anglo","Unknown","7","8"
"2019","4-Tyler","65 and Older","Asian","Female","1","1"
"2019","4-Tyler","65 and Older","Asian","Male","2","2"
"2019","4-Tyler","65 and Older","Hispanic","Female","13","13"
"2019","4-Tyler","65 and Older","Hispanic","Male","16","17"
"2019","4-Tyler","65 and Older","Native American","Male","1","1"
"2019","4-Tyler","65 and Older","Other","Female","27","28"
"2019","4-Tyler","65 and Older","Other","Male","24","24"
"2019","4-Tyler","65 and Older","Other","Unknown","1","1"
"2019","4-Tyler","Unknown","African American","Female","1","1"
"2019","4-Tyler","Unknown",,"Unknown","1","1"
"2019","5-Beaumont","18-64 with Disability","African American","Female","117","118"
"2019","5-Beaumont","18-64 with Disability","African American","Male","97","98"
"2019","5-Beaumont","18-64 with Disability","African American","Unknown","2","2"
"2019","5-Beaumont","18-64 with Disability","Anglo","Female","165","168"
"2019","5-Beaumont","18-64 with Disability","Anglo","Male","134","137"
"2019","5-Beaumont","18-64 with Disability","Anglo","Unknown","1","1"
"2019","5-Beaumont","18-64 with Disability","Hispanic","Female","11","11"
"2019","5-Beaumont","18-64 with Disability","Hispanic","Male","12","12"
"2019","5-Beaumont","18-64 with Disability","Native American","Female","1","1"
"2019","5-Beaumont","18-64 with Disability","Other","Female","27","27"
"2019","5-Beaumont","18-64 with Disability","Other","Male","12","12"
"2019","5-Beaumont","65 and Older","African American","Female","245","252"
"2019","5-Beaumont","65 and Older","African American","Male","161","162"
"2019","5-Beaumont","65 and Older","African American","Unknown","1","1"
"2019","5-Beaumont","65 and Older","Anglo","Female","413","416"
"2019","5-Beaumont","65 and Older","Anglo","Male","321","326"
"2019","5-Beaumont","65 and Older","Anglo","Unknown","7","7"
"2019","5-Beaumont","65 and Older","Asian","Male","1","1"
"2019","5-Beaumont","65 and Older","Hispanic","Female","15","15"
"2019","5-Beaumont","65 and Older","Hispanic","Male","19","19"
"2019","5-Beaumont","65 and Older","Native American","Male","1","1"
"2019","5-Beaumont","65 and Older","Other","Female","43","43"
"2019","5-Beaumont","65 and Older","Other","Male","29","29"
"2019","5-Beaumont","65 and Older","Other","Unknown","2","2"
"2019","6-Houston","18-64 with Disability","African American","Female","575","581"
"2019","6-Houston","18-64 with Disability","African American","Male","487","490"
"2019","6-Houston","18-64 with Disability","African American","Unknown","8","8"
"2019","6-Houston","18-64 with Disability","Anglo","Female","492","497"
"2019","6-Houston","18-64 with Disability","Anglo","Male","439","446"
"2019","6-Houston","18-64 with Disability","Anglo","Unknown","2","2"
"2019","6-Houston","18-64 with Disability","Asian","Female","17","17"
"2019","6-Houston","18-64 with Disability","Asian","Male","19","19"
"2019","6-Houston","18-64 with Disability","Hispanic","Female","164","166"
"2019","6-Houston","18-64 with Disability","Hispanic","Male","147","149"
"2019","6-Houston","18-64 with Disability","Hispanic","Unknown","1","1"
"2019","6-Houston","18-64 with Disability","Native American","Female","1","1"
"2019","6-Houston","18-64 with Disability","Native American","Male","3","3"
"2019","6-Houston","18-64 with Disability","Other","Female","66","68"
"2019","6-Houston","18-64 with Disability","Other","Male","57","58"
"2019","6-Houston","18-64 with Disability","Other","Unknown","3","3"
"2019","6-Houston","65 and Older","African American","Female","1026","1055"
"2019","6-Houston","65 and Older","African American","Male","583","595"
"2019","6-Houston","65 and Older","African American","Unknown","8","8"
"2019","6-Houston","65 and Older","Anglo","Female","1450","1466"
"2019","6-Houston","65 and Older","Anglo","Male","965","976"
"2019","6-Houston","65 and Older","Anglo","Unknown","8","8"
"2019","6-Houston","65 and Older","Asian","Female","36","36"
"2019","6-Houston","65 and Older","Asian","Male","28","28"
"2019","6-Houston","65 and Older","Hispanic","Female","367","373"
"2019","6-Houston","65 and Older","Hispanic","Male","259","261"
"2019","6-Houston","65 and Older","Native American","Female","2","2"
"2019","6-Houston","65 and Older","Native American","Male","5","5"
"2019","6-Houston","65 and Older","Other","Female","148","151"
"2019","6-Houston","65 and Older","Other","Male","119","120"
"2019","6-Houston","65 and Older","Other","Unknown","9","9"
"2019","6-Houston","Under 18","Anglo","Male","2","2"
"2019","6-Houston","Unknown",,"Unknown","4","4"
"2019","7-Austin","18-64 with Disability","African American","Female","111","111"
"2019","7-Austin","18-64 with Disability","African American","Male","101","103"
"2019","7-Austin","18-64 with Disability","Anglo","Female","242","243"
"2019","7-Austin","18-64 with Disability","Anglo","Male","221","222"
"2019","7-Austin","18-64 with Disability","Anglo","Unknown","1","1"
"2019","7-Austin","18-64 with Disability","Asian","Female","7","7"
"2019","7-Austin","18-64 with Disability","Asian","Male","3","3"
"2019","7-Austin","18-64 with Disability","Hispanic","Female","64","65"
"2019","7-Austin","18-64 with Disability","Hispanic","Male","65","65"
"2019","7-Austin","18-64 with Disability","Native American","Female","1","1"
"2019","7-Austin","18-64 with Disability","Native American","Male","2","2"
"2019","7-Austin","18-64 with Disability","Native American","Unknown","1","1"
"2019","7-Austin","18-64 with Disability","Other","Female","29","29"
"2019","7-Austin","18-64 with Disability","Other","Male","18","18"
"2019","7-Austin","65 and Older","African American","Female","212","217"
"2019","7-Austin","65 and Older","African American","Male","161","162"
"2019","7-Austin","65 and Older","African American","Unknown","1","1"
"2019","7-Austin","65 and Older","Anglo","Female","906","914"
"2019","7-Austin","65 and Older","Anglo","Male","639","643"
"2019","7-Austin","65 and Older","Anglo","Unknown","12","12"
"2019","7-Austin","65 and Older","Asian","Female","11","11"
"2019","7-Austin","65 and Older","Asian","Male","1","1"
"2019","7-Austin","65 and Older","Hispanic","Female","168","170"
"2019","7-Austin","65 and Older","Hispanic","Male","130","133"
"2019","7-Austin","65 and Older","Hispanic","Unknown","2","2"
"2019","7-Austin","65 and Older","Native American","Female","2","2"
"2019","7-Austin","65 and Older","Native American","Male","1","1"
"2019","7-Austin","65 and Older","Other","Female","94","94"
"2019","7-Austin","65 and Older","Other","Male","49","49"
"2019","7-Austin","65 and Older","Other","Unknown","2","2"
"2019","7-Austin","Unknown",,"Unknown","6","6"
"2019","8-San Antonio","18-64 with Disability","African American","Female","107","114"
"2019","8-San Antonio","18-64 with Disability","African American","Male","84","84"
"2019","8-San Antonio","18-64 with Disability","Anglo","Female","307","312"
"2019","8-San Antonio","18-64 with Disability","Anglo","Male","225","226"
"2019","8-San Antonio","18-64 with Disability","Anglo","Unknown","5","5"
"2019","8-San Antonio","18-64 with Disability","Asian","Female","3","3"
"2019","8-San Antonio","18-64 with Disability","Asian","Male","2","2"
"2019","8-San Antonio","18-64 with Disability","Hispanic","Female","366","370"
"2019","8-San Antonio","18-64 with Disability","Hispanic","Male","380","382"
"2019","8-San Antonio","18-64 with Disability","Hispanic","Unknown","3","3"
"2019","8-San Antonio","18-64 with Disability","Other","Female","57","58"
"2019","8-San Antonio","18-64 with Disability","Other","Male","47","48"
"2019","8-San Antonio","18-64 with Disability","Other","Unknown","2","2"
"2019","8-San Antonio","65 and Older","African American","Female","193","197"
"2019","8-San Antonio","65 and Older","African American","Male","113","114"
"2019","8-San Antonio","65 and Older","African American","Unknown","1","1"
"2019","8-San Antonio","65 and Older","Anglo","Female","943","955"
"2019","8-San Antonio","65 and Older","Anglo","Male","698","704"
"2019","8-San Antonio","65 and Older","Anglo","Unknown","6","6"
"2019","8-San Antonio","65 and Older","Asian","Female","16","16"
"2019","8-San Antonio","65 and Older","Asian","Male","5","5"
"2019","8-San Antonio","65 and Older","Asian","Unknown","1","1"
"2019","8-San Antonio","65 and Older","Hispanic","Female","909","917"
"2019","8-San Antonio","65 and Older","Hispanic","Male","611","612"
"2019","8-San Antonio","65 and Older","Hispanic","Unknown","7","7"
"2019","8-San Antonio","65 and Older","Native American","Male","1","1"
"2019","8-San Antonio","65 and Older","Other","Female","161","161"
"2019","8-San Antonio","65 and Older","Other","Male","89","89"
"2019","8-San Antonio","65 and Older","Other","Unknown","4","4"
"2019","8-San Antonio","Unknown","Asian","Female","1","1"
"2019","8-San Antonio","Unknown",,"Unknown","7","7"
"2019","9-Midland","18-64 with Disability","African American","Female","30","33"
"2019","9-Midland","18-64 with Disability","African American","Male","18","18"
"2019","9-Midland","18-64 with Disability","Anglo","Female","118","118"
"2019","9-Midland","18-64 with Disability","Anglo","Male","96","97"
"2019","9-Midland","18-64 with Disability","Anglo","Unknown","2","2"
"2019","9-Midland","18-64 with Disability","Asian","Male","1","1"
"2019","9-Midland","18-64 with Disability","Hispanic","Female","74","76"
"2019","9-Midland","18-64 with Disability","Hispanic","Male","72","74"
"2019","9-Midland","18-64 with Disability","Other","Female","11","11"
"2019","9-Midland","18-64 with Disability","Other","Male","8","8"
"2019","9-Midland","65 and Older","African American","Female","43","45"
"2019","9-Midland","65 and Older","African American","Male","23","24"
"2019","9-Midland","65 and Older","Anglo","Female","244","247"
"2019","9-Midland","65 and Older","Anglo","Male","192","194"
"2019","9-Midland","65 and Older","Anglo","Unknown","2","2"
"2019","9-Midland","65 and Older","Hispanic","Female","165","168"
"2019","9-Midland","65 and Older","Hispanic","Male","122","122"
"2019","9-Midland","65 and Older","Other","Female","14","15"
"2019","9-Midland","65 and Older","Other","Male","16","16"
"2019","9-Midland","Unknown",,"Unknown","4","4"
"2019","10-El Paso","18-64 with Disability","African American","Female","15","15"
"2019","10-El Paso","18-64 with Disability","African American","Male","12","12"
"2019","10-El Paso","18-64 with Disability","Anglo","Female","44","44"
"2019","10-El Paso","18-64 with Disability","Anglo","Male","37","37"
"2019","10-El Paso","18-64 with Disability","Asian","Male","4","4"
"2019","10-El Paso","18-64 with Disability","Hispanic","Female","189","189"
"2019","10-El Paso","18-64 with Disability","Hispanic","Male","177","177"
"2019","10-El Paso","18-64 with Disability","Hispanic","Unknown","6","6"
"2019","10-El Paso","18-64 with Disability","Native American","Male","1","1"
"2019","10-El Paso","18-64 with Disability","Other","Female","13","13"
"2019","10-El Paso","18-64 with Disability","Other","Male","4","4"
"2019","10-El Paso","65 and Older","African American","Female","14","14"
"2019","10-El Paso","65 and Older","African American","Male","15","15"
"2019","10-El Paso","65 and Older","Anglo","Female","104","104"
"2019","10-El Paso","65 and Older","Anglo","Male","86","87"
"2019","10-El Paso","65 and Older","Asian","Female","7","7"
"2019","10-El Paso","65 and Older","Asian","Male","2","2"
"2019","10-El Paso","65 and Older","Hispanic","Female","563","564"
"2019","10-El Paso","65 and Older","Hispanic","Male","357","361"
"2019","10-El Paso","65 and Older","Hispanic","Unknown","6","6"
"2019","10-El Paso","65 and Older","Native American","Male","1","1"
"2019","10-El Paso","65 and Older","Other","Female","21","21"
"2019","10-El Paso","65 and Older","Other","Male","10","10"
"2019","11-Edinburg","18-64 with Disability","African American","Female","13","13"
"2019","11-Edinburg","18-64 with Disability","African American","Male","11","11"
"2019","11-Edinburg","18-64 with Disability","Anglo","Female","103","108"
"2019","11-Edinburg","18-64 with Disability","Anglo","Male","88","90"
"2019","11-Edinburg","18-64 with Disability","Anglo","Unknown","1","1"
"2019","11-Edinburg","18-64 with Disability","Hispanic","Female","382","385"
"2019","11-Edinburg","18-64 with Disability","Hispanic","Male","459","462"
"2019","11-Edinburg","18-64 with Disability","Hispanic","Unknown","2","2"
"2019","11-Edinburg","18-64 with Disability","Other","Female","31","31"
"2019","11-Edinburg","18-64 with Disability","Other","Male","21","21"
"2019","11-Edinburg","18-64 with Disability","Other","Unknown","1","1"
"2019","11-Edinburg","65 and Older","African American","Female","24","24"
"2019","11-Edinburg","65 and Older","African American","Male","17","17"
"2019","11-Edinburg","65 and Older","Anglo","Female","343","346"
"2019","11-Edinburg","65 and Older","Anglo","Male","265","267"
"2019","11-Edinburg","65 and Older","Anglo","Unknown","3","3"
"2019","11-Edinburg","65 and Older","Asian","Female","5","6"
"2019","11-Edinburg","65 and Older","Asian","Male","2","2"
"2019","11-Edinburg","65 and Older","Hispanic","Female","961","969"
"2019","11-Edinburg","65 and Older","Hispanic","Male","757","768"
"2019","11-Edinburg","65 and Older","Hispanic","Unknown","6","6"
"2019","11-Edinburg","65 and Older","Native American","Female","2","2"
