"fiscal_year","county","region","allegation_type","allegations"
"2021","Polk","5-Beaumont","Exploitation","2"
"2021","Polk","5-Beaumont","Medical Neglect","31"
"2021","Polk","5-Beaumont","Mental Health Neglect","4"
"2021","Polk","5-Beaumont","Physical Abuse","4"
"2021","Polk","5-Beaumont","Physical Neglect","186"
"2021","Sabine","5-Beaumont","Exploitation","1"
"2021","Sabine","5-Beaumont","Medical Neglect","9"
"2021","Sabine","5-Beaumont","Mental Health Neglect","1"
"2021","Sabine","5-Beaumont","Physical Neglect","31"
"2021","San Augustine","5-Beaumont","Exploitation","1"
"2021","San Augustine","5-Beaumont","Medical Neglect","6"
"2021","San Augustine","5-Beaumont","Mental Health Neglect","1"
"2021","San Augustine","5-Beaumont","Physical Neglect","25"
"2021","San Jacinto","5-Beaumont","Medical Neglect","9"
"2021","San Jacinto","5-Beaumont","Physical Abuse","1"
"2021","San Jacinto","5-Beaumont","Physical Neglect","100"
"2021","Shelby","5-Beaumont","Exploitation","2"
"2021","Shelby","5-Beaumont","Medical Neglect","13"
"2021","Shelby","5-Beaumont","Mental Health Neglect","2"
"2021","Shelby","5-Beaumont","Physical Neglect","66"
"2021","Trinity","5-Beaumont","Medical Neglect","9"
"2021","Trinity","5-Beaumont","Mental Health Neglect","1"
"2021","Trinity","5-Beaumont","Physical Neglect","32"
"2021","Tyler","5-Beaumont","Medical Neglect","6"
"2021","Tyler","5-Beaumont","Physical Abuse","1"
"2021","Tyler","5-Beaumont","Physical Neglect","47"
"2021","Austin","6-Houston","Exploitation","2"
"2021","Austin","6-Houston","Medical Neglect","16"
"2021","Austin","6-Houston","Mental Health Neglect","1"
"2021","Austin","6-Houston","Physical Abuse","1"
"2021","Austin","6-Houston","Physical Neglect","59"
"2021","Brazoria","6-Houston","Emotional/Verbal Abuse","6"
"2021","Brazoria","6-Houston","Exploitation","4"
"2021","Brazoria","6-Houston","Medical Neglect","82"
"2021","Brazoria","6-Houston","Mental Health Neglect","7"
"2021","Brazoria","6-Houston","Physical Abuse","10"
"2021","Brazoria","6-Houston","Physical Neglect","349"
"2021","Chambers","6-Houston","Medical Neglect","22"
"2021","Chambers","6-Houston","Mental Health Neglect","3"
"2021","Chambers","6-Houston","Physical Abuse","2"
"2021","Chambers","6-Houston","Physical Neglect","79"
"2021","Chambers","6-Houston","Sexual Abuse","1"
"2021","Colorado","6-Houston","Medical Neglect","10"
"2021","Colorado","6-Houston","Mental Health Neglect","3"
"2021","Colorado","6-Houston","Physical Abuse","1"
"2021","Colorado","6-Houston","Physical Neglect","59"
"2021","Fort Bend","6-Houston","Emotional/Verbal Abuse","4"
"2021","Fort Bend","6-Houston","Exploitation","14"
"2021","Fort Bend","6-Houston","Medical Neglect","92"
"2021","Fort Bend","6-Houston","Mental Health Neglect","13"
"2021","Fort Bend","6-Houston","Physical Abuse","25"
"2021","Fort Bend","6-Houston","Physical Neglect","585"
"2021","Galveston","6-Houston","Emotional/Verbal Abuse","10"
"2021","Galveston","6-Houston","Exploitation","10"
"2021","Galveston","6-Houston","Medical Neglect","160"
"2021","Galveston","6-Houston","Mental Health Neglect","14"
"2021","Galveston","6-Houston","Physical Abuse","18"
"2021","Galveston","6-Houston","Physical Neglect","651"
"2021","Harris","6-Houston","Emotional/Verbal Abuse","125"
"2021","Harris","6-Houston","Exploitation","170"
"2021","Harris","6-Houston","Medical Neglect","1246"
"2021","Harris","6-Houston","Mental Health Neglect","213"
"2021","Harris","6-Houston","Physical Abuse","387"
"2021","Harris","6-Houston","Physical Neglect","6565"
"2021","Harris","6-Houston","Sexual Abuse","4"
"2021","Liberty","6-Houston","Emotional/Verbal Abuse","5"
"2021","Liberty","6-Houston","Exploitation","2"
"2021","Liberty","6-Houston","Medical Neglect","41"
"2021","Liberty","6-Houston","Mental Health Neglect","7"
"2021","Liberty","6-Houston","Physical Abuse","4"
"2021","Liberty","6-Houston","Physical Neglect","252"
"2021","Matagorda","6-Houston","Medical Neglect","10"
"2021","Matagorda","6-Houston","Mental Health Neglect","1"
"2021","Matagorda","6-Houston","Physical Neglect","62"
"2021","Montgomery","6-Houston","Emotional/Verbal Abuse","11"
"2021","Montgomery","6-Houston","Exploitation","14"
"2021","Montgomery","6-Houston","Medical Neglect","120"
"2021","Montgomery","6-Houston","Mental Health Neglect","28"
"2021","Montgomery","6-Houston","Physical Abuse","25"
"2021","Montgomery","6-Houston","Physical Neglect","822"
"2021","Montgomery","6-Houston","Sexual Abuse","1"
"2021","Walker","6-Houston","Emotional/Verbal Abuse","3"
"2021","Walker","6-Houston","Exploitation","3"
"2021","Walker","6-Houston","Medical Neglect","17"
"2021","Walker","6-Houston","Physical Abuse","3"
"2021","Walker","6-Houston","Physical Neglect","88"
"2021","Waller","6-Houston","Medical Neglect","10"
"2021","Waller","6-Houston","Mental Health Neglect","1"
"2021","Waller","6-Houston","Physical Abuse","1"
"2021","Waller","6-Houston","Physical Neglect","64"
"2021","Wharton","6-Houston","Medical Neglect","6"
"2021","Wharton","6-Houston","Mental Health Neglect","2"
"2021","Wharton","6-Houston","Physical Abuse","1"
"2021","Wharton","6-Houston","Physical Neglect","52"
"2021","Bastrop","7-Austin","Emotional/Verbal Abuse","7"
"2021","Bastrop","7-Austin","Exploitation","8"
"2021","Bastrop","7-Austin","Medical Neglect","30"
"2021","Bastrop","7-Austin","Mental Health Neglect","1"
"2021","Bastrop","7-Austin","Physical Abuse","8"
"2021","Bastrop","7-Austin","Physical Neglect","146"
"2021","Bastrop","7-Austin","Sexual Abuse","1"
"2021","Bell","7-Austin","Emotional/Verbal Abuse","14"
"2021","Bell","7-Austin","Exploitation","10"
"2021","Bell","7-Austin","Medical Neglect","154"
"2021","Bell","7-Austin","Mental Health Neglect","3"
"2021","Bell","7-Austin","Physical Abuse","21"
"2021","Bell","7-Austin","Physical Neglect","502"
"2021","Bell","7-Austin","Sexual Abuse","1"
"2021","Blanco","7-Austin","Emotional/Verbal Abuse","1"
"2021","Blanco","7-Austin","Mental Health Neglect","1"
"2021","Blanco","7-Austin","Physical Neglect","21"
"2021","Bosque","7-Austin","Emotional/Verbal Abuse","2"
"2021","Bosque","7-Austin","Exploitation","1"
"2021","Bosque","7-Austin","Medical Neglect","8"
"2021","Bosque","7-Austin","Physical Abuse","2"
"2021","Bosque","7-Austin","Physical Neglect","20"
"2021","Brazos","7-Austin","Emotional/Verbal Abuse","3"
"2021","Brazos","7-Austin","Exploitation","3"
"2021","Brazos","7-Austin","Medical Neglect","65"
"2021","Brazos","7-Austin","Mental Health Neglect","9"
"2021","Brazos","7-Austin","Physical Abuse","12"
"2021","Brazos","7-Austin","Physical Neglect","227"
"2021","Burleson","7-Austin","Emotional/Verbal Abuse","2"
"2021","Burleson","7-Austin","Exploitation","1"
"2021","Burleson","7-Austin","Medical Neglect","16"
"2021","Burleson","7-Austin","Mental Health Neglect","2"
"2021","Burleson","7-Austin","Physical Abuse","1"
"2021","Burleson","7-Austin","Physical Neglect","49"
"2021","Burnet","7-Austin","Emotional/Verbal Abuse","3"
"2021","Burnet","7-Austin","Medical Neglect","11"
"2021","Burnet","7-Austin","Mental Health Neglect","3"
"2021","Burnet","7-Austin","Physical Abuse","6"
"2021","Burnet","7-Austin","Physical Neglect","59"
"2021","Caldwell","7-Austin","Emotional/Verbal Abuse","2"
"2021","Caldwell","7-Austin","Medical Neglect","30"
"2021","Caldwell","7-Austin","Mental Health Neglect","13"
"2021","Caldwell","7-Austin","Physical Abuse","3"
"2021","Caldwell","7-Austin","Physical Neglect","100"
"2021","Coryell","7-Austin","Emotional/Verbal Abuse","4"
"2021","Coryell","7-Austin","Exploitation","8"
"2021","Coryell","7-Austin","Medical Neglect","48"
"2021","Coryell","7-Austin","Mental Health Neglect","4"
"2021","Coryell","7-Austin","Physical Abuse","8"
"2021","Coryell","7-Austin","Physical Neglect","154"
"2021","Falls","7-Austin","Medical Neglect","12"
"2021","Falls","7-Austin","Physical Abuse","1"
"2021","Falls","7-Austin","Physical Neglect","40"
"2021","Fayette","7-Austin","Emotional/Verbal Abuse","3"
"2021","Fayette","7-Austin","Medical Neglect","8"
"2021","Fayette","7-Austin","Physical Abuse","3"
"2021","Fayette","7-Austin","Physical Neglect","53"
"2021","Freestone","7-Austin","Emotional/Verbal Abuse","1"
"2021","Freestone","7-Austin","Exploitation","1"
"2021","Freestone","7-Austin","Medical Neglect","13"
"2021","Freestone","7-Austin","Mental Health Neglect","2"
"2021","Freestone","7-Austin","Physical Abuse","1"
"2021","Freestone","7-Austin","Physical Neglect","37"
"2021","Grimes","7-Austin","Emotional/Verbal Abuse","3"
"2021","Grimes","7-Austin","Exploitation","2"
"2021","Grimes","7-Austin","Medical Neglect","15"
"2021","Grimes","7-Austin","Mental Health Neglect","2"
"2021","Grimes","7-Austin","Physical Abuse","3"
"2021","Grimes","7-Austin","Physical Neglect","63"
"2021","Hamilton","7-Austin","Emotional/Verbal Abuse","2"
"2021","Hamilton","7-Austin","Medical Neglect","2"
"2021","Hamilton","7-Austin","Physical Neglect","6"
"2021","Hays","7-Austin","Emotional/Verbal Abuse","2"
"2021","Hays","7-Austin","Exploitation","5"
"2021","Hays","7-Austin","Medical Neglect","35"
"2021","Hays","7-Austin","Mental Health Neglect","10"
"2021","Hays","7-Austin","Physical Abuse","8"
"2021","Hays","7-Austin","Physical Neglect","198"
"2021","Hill","7-Austin","Emotional/Verbal Abuse","1"
"2021","Hill","7-Austin","Medical Neglect","21"
"2021","Hill","7-Austin","Mental Health Neglect","3"
"2021","Hill","7-Austin","Physical Abuse","2"
"2021","Hill","7-Austin","Physical Neglect","63"
"2021","Hill","7-Austin","Sexual Abuse","1"
"2021","Lampasas","7-Austin","Medical Neglect","14"
"2021","Lampasas","7-Austin","Mental Health Neglect","3"
"2021","Lampasas","7-Austin","Physical Abuse","1"
"2021","Lampasas","7-Austin","Physical Neglect","61"
"2021","Lee","7-Austin","Exploitation","1"
"2021","Lee","7-Austin","Medical Neglect","11"
"2021","Lee","7-Austin","Mental Health Neglect","1"
"2021","Lee","7-Austin","Physical Neglect","34"
"2021","Leon","7-Austin","Emotional/Verbal Abuse","1"
"2021","Leon","7-Austin","Exploitation","1"
"2021","Leon","7-Austin","Medical Neglect","13"
"2021","Leon","7-Austin","Mental Health Neglect","1"
"2021","Leon","7-Austin","Physical Neglect","27"
"2021","Limestone","7-Austin","Emotional/Verbal Abuse","1"
"2021","Limestone","7-Austin","Exploitation","4"
"2021","Limestone","7-Austin","Medical Neglect","17"
"2021","Limestone","7-Austin","Mental Health Neglect","1"
"2021","Limestone","7-Austin","Physical Abuse","4"
"2021","Limestone","7-Austin","Physical Neglect","42"
"2021","Llano","7-Austin","Medical Neglect","17"
"2021","Llano","7-Austin","Mental Health Neglect","2"
"2021","Llano","7-Austin","Physical Neglect","53"
"2021","Madison","7-Austin","Emotional/Verbal Abuse","1"
"2021","Madison","7-Austin","Exploitation","2"
"2021","Madison","7-Austin","Medical Neglect","9"
"2021","Madison","7-Austin","Mental Health Neglect","2"
"2021","Madison","7-Austin","Physical Abuse","1"
"2021","Madison","7-Austin","Physical Neglect","27"
"2021","McLennan","7-Austin","Emotional/Verbal Abuse","8"
"2021","McLennan","7-Austin","Exploitation","13"
"2021","McLennan","7-Austin","Medical Neglect","137"
"2021","McLennan","7-Austin","Mental Health Neglect","16"
"2021","McLennan","7-Austin","Physical Abuse","21"
"2021","McLennan","7-Austin","Physical Neglect","410"
"2021","Milam","7-Austin","Emotional/Verbal Abuse","3"
"2021","Milam","7-Austin","Exploitation","1"
"2021","Milam","7-Austin","Medical Neglect","8"
"2021","Milam","7-Austin","Mental Health Neglect","1"
"2021","Milam","7-Austin","Physical Abuse","1"
"2021","Milam","7-Austin","Physical Neglect","68"
"2021","Mills","7-Austin","Exploitation","1"
"2021","Mills","7-Austin","Medical Neglect","5"
"2021","Mills","7-Austin","Mental Health Neglect","1"
"2021","Mills","7-Austin","Physical Neglect","11"
"2021","Robertson","7-Austin","Exploitation","1"
"2021","Robertson","7-Austin","Medical Neglect","7"
"2021","Robertson","7-Austin","Physical Abuse","2"
"2021","Robertson","7-Austin","Physical Neglect","25"
"2021","San Saba","7-Austin","Medical Neglect","3"
"2021","San Saba","7-Austin","Mental Health Neglect","1"
"2021","San Saba","7-Austin","Physical Neglect","8"
"2021","Travis","7-Austin","Emotional/Verbal Abuse","22"
"2021","Travis","7-Austin","Exploitation","20"
"2021","Travis","7-Austin","Medical Neglect","292"
"2021","Travis","7-Austin","Mental Health Neglect","58"
"2021","Travis","7-Austin","Physical Abuse","76"
"2021","Travis","7-Austin","Physical Neglect","1355"
"2021","Travis","7-Austin","Sexual Abuse","3"
"2021","Washington","7-Austin","Emotional/Verbal Abuse","1"
"2021","Washington","7-Austin","Medical Neglect","21"
"2021","Washington","7-Austin","Mental Health Neglect","1"
"2021","Washington","7-Austin","Physical Abuse","6"
"2021","Washington","7-Austin","Physical Neglect","64"
"2021","Williamson","7-Austin","Emotional/Verbal Abuse","3"
"2021","Williamson","7-Austin","Exploitation","6"
"2021","Williamson","7-Austin","Medical Neglect","64"
"2021","Williamson","7-Austin","Mental Health Neglect","6"
"2021","Williamson","7-Austin","Physical Abuse","13"
"2021","Williamson","7-Austin","Physical Neglect","317"
"2021","Atascosa","8-San Antonio","Emotional/Verbal Abuse","1"
"2021","Atascosa","8-San Antonio","Exploitation","3"
"2021","Atascosa","8-San Antonio","Medical Neglect","27"
"2021","Atascosa","8-San Antonio","Mental Health Neglect","2"
"2021","Atascosa","8-San Antonio","Physical Abuse","3"
"2021","Atascosa","8-San Antonio","Physical Neglect","114"
"2021","Atascosa","8-San Antonio","Sexual Abuse","2"
"2021","Bandera","8-San Antonio","Emotional/Verbal Abuse","2"
"2021","Bandera","8-San Antonio","Exploitation","1"
"2021","Bandera","8-San Antonio","Medical Neglect","17"
"2021","Bandera","8-San Antonio","Mental Health Neglect","1"
"2021","Bandera","8-San Antonio","Physical Abuse","3"
"2021","Bandera","8-San Antonio","Physical Neglect","64"
"2021","Bexar","8-San Antonio","Emotional/Verbal Abuse","80"
"2021","Bexar","8-San Antonio","Exploitation","140"
"2021","Bexar","8-San Antonio","Medical Neglect","831"
"2021","Bexar","8-San Antonio","Mental Health Neglect","111"
"2021","Bexar","8-San Antonio","Physical Abuse","138"
"2021","Bexar","8-San Antonio","Physical Neglect","3891"
"2021","Calhoun","8-San Antonio","Medical Neglect","10"
"2021","Calhoun","8-San Antonio","Mental Health Neglect","1"
"2021","Calhoun","8-San Antonio","Physical Abuse","2"
"2021","Calhoun","8-San Antonio","Physical Neglect","36"
"2021","Comal","8-San Antonio","Emotional/Verbal Abuse","3"
"2021","Comal","8-San Antonio","Exploitation","4"
"2021","Comal","8-San Antonio","Medical Neglect","46"
"2021","Comal","8-San Antonio","Mental Health Neglect","4"
"2021","Comal","8-San Antonio","Physical Abuse","6"
"2021","Comal","8-San Antonio","Physical Neglect","247"
"2021","Comal","8-San Antonio","Sexual Abuse","1"
"2021","DeWitt","8-San Antonio","Emotional/Verbal Abuse","1"
"2021","DeWitt","8-San Antonio","Exploitation","4"
"2021","DeWitt","8-San Antonio","Medical Neglect","15"
"2021","DeWitt","8-San Antonio","Physical Abuse","2"
"2021","DeWitt","8-San Antonio","Physical Neglect","44"
"2021","Dimmit","8-San Antonio","Medical Neglect","8"
"2021","Dimmit","8-San Antonio","Mental Health Neglect","4"
"2021","Dimmit","8-San Antonio","Physical Neglect","25"
"2021","Edwards","8-San Antonio","Physical Neglect","1"
"2021","Frio","8-San Antonio","Medical Neglect","5"
"2021","Frio","8-San Antonio","Mental Health Neglect","1"
"2021","Frio","8-San Antonio","Physical Abuse","3"
"2021","Frio","8-San Antonio","Physical Neglect","30"
"2021","Gillespie","8-San Antonio","Exploitation","1"
"2021","Gillespie","8-San Antonio","Medical Neglect","15"
"2021","Gillespie","8-San Antonio","Mental Health Neglect","4"
"2021","Gillespie","8-San Antonio","Physical Abuse","2"
"2021","Gillespie","8-San Antonio","Physical Neglect","72"
"2021","Goliad","8-San Antonio","Exploitation","1"
"2021","Goliad","8-San Antonio","Medical Neglect","5"
"2021","Goliad","8-San Antonio","Physical Neglect","17"
"2021","Gonzales","8-San Antonio","Emotional/Verbal Abuse","3"
"2021","Gonzales","8-San Antonio","Medical Neglect","15"
"2021","Gonzales","8-San Antonio","Mental Health Neglect","2"
"2021","Gonzales","8-San Antonio","Physical Abuse","2"
"2021","Gonzales","8-San Antonio","Physical Neglect","44"
"2021","Guadalupe","8-San Antonio","Emotional/Verbal Abuse","9"
"2021","Guadalupe","8-San Antonio","Exploitation","1"
"2021","Guadalupe","8-San Antonio","Medical Neglect","46"
"2021","Guadalupe","8-San Antonio","Mental Health Neglect","6"
"2021","Guadalupe","8-San Antonio","Physical Abuse","11"
"2021","Guadalupe","8-San Antonio","Physical Neglect","205"
"2021","Guadalupe","8-San Antonio","Sexual Abuse","2"
"2021","Jackson","8-San Antonio","Emotional/Verbal Abuse","1"
"2021","Jackson","8-San Antonio","Exploitation","1"
"2021","Jackson","8-San Antonio","Medical Neglect","8"
"2021","Jackson","8-San Antonio","Physical Abuse","2"
"2021","Jackson","8-San Antonio","Physical Neglect","23"
"2021","Karnes","8-San Antonio","Emotional/Verbal Abuse","3"
"2021","Karnes","8-San Antonio","Exploitation","1"
"2021","Karnes","8-San Antonio","Medical Neglect","4"
"2021","Karnes","8-San Antonio","Mental Health Neglect","1"
"2021","Karnes","8-San Antonio","Physical Abuse","4"
"2021","Karnes","8-San Antonio","Physical Neglect","27"
"2021","Karnes","8-San Antonio","Sexual Abuse","1"
"2021","Kendall","8-San Antonio","Emotional/Verbal Abuse","2"
"2021","Kendall","8-San Antonio","Exploitation","2"
"2021","Kendall","8-San Antonio","Medical Neglect","7"
"2021","Kendall","8-San Antonio","Mental Health Neglect","3"
"2021","Kendall","8-San Antonio","Physical Abuse","1"
"2021","Kendall","8-San Antonio","Physical Neglect","56"
"2021","Kerr","8-San Antonio","Emotional/Verbal Abuse","3"
"2021","Kerr","8-San Antonio","Exploitation","7"
"2021","Kerr","8-San Antonio","Medical Neglect","47"
"2021","Kerr","8-San Antonio","Mental Health Neglect","10"
"2021","Kerr","8-San Antonio","Physical Abuse","5"
"2021","Kerr","8-San Antonio","Physical Neglect","215"
"2021","Kinney","8-San Antonio","Medical Neglect","3"
"2021","Kinney","8-San Antonio","Physical Neglect","17"
"2021","La Salle","8-San Antonio","Medical Neglect","3"
"2021","La Salle","8-San Antonio","Physical Neglect","11"
"2021","Lavaca","8-San Antonio","Emotional/Verbal Abuse","1"
"2021","Lavaca","8-San Antonio","Exploitation","2"
"2021","Lavaca","8-San Antonio","Medical Neglect","16"
"2021","Lavaca","8-San Antonio","Mental Health Neglect","4"
"2021","Lavaca","8-San Antonio","Physical Abuse","2"
"2021","Lavaca","8-San Antonio","Physical Neglect","41"
"2021","Maverick","8-San Antonio","Medical Neglect","6"
"2021","Maverick","8-San Antonio","Mental Health Neglect","1"
"2021","Maverick","8-San Antonio","Physical Abuse","2"
"2021","Maverick","8-San Antonio","Physical Neglect","57"
"2021","Medina","8-San Antonio","Exploitation","1"
"2021","Medina","8-San Antonio","Medical Neglect","17"
"2021","Medina","8-San Antonio","Physical Abuse","1"
"2021","Medina","8-San Antonio","Physical Neglect","71"
"2021","Real","8-San Antonio","Physical Neglect","10"
"2021","Uvalde","8-San Antonio","Emotional/Verbal Abuse","1"
"2021","Uvalde","8-San Antonio","Exploitation","1"
"2021","Uvalde","8-San Antonio","Medical Neglect","8"
"2021","Uvalde","8-San Antonio","Mental Health Neglect","2"
"2021","Uvalde","8-San Antonio","Physical Neglect","45"
"2021","Val Verde","8-San Antonio","Medical Neglect","6"
"2021","Val Verde","8-San Antonio","Physical Abuse","1"
"2021","Val Verde","8-San Antonio","Physical Neglect","67"
"2021","Victoria","8-San Antonio","Emotional/Verbal Abuse","5"
"2021","Victoria","8-San Antonio","Exploitation","5"
"2021","Victoria","8-San Antonio","Medical Neglect","45"
"2021","Victoria","8-San Antonio","Mental Health Neglect","2"
"2021","Victoria","8-San Antonio","Physical Abuse","9"
"2021","Victoria","8-San Antonio","Physical Neglect","180"
"2021","Victoria","8-San Antonio","Sexual Abuse","1"
"2021","Wilson","8-San Antonio","Exploitation","1"
"2021","Wilson","8-San Antonio","Medical Neglect","23"
"2021","Wilson","8-San Antonio","Mental Health Neglect","3"
"2021","Wilson","8-San Antonio","Physical Abuse","2"
"2021","Wilson","8-San Antonio","Physical Neglect","82"
"2021","Zavala","8-San Antonio","Emotional/Verbal Abuse","1"
"2021","Zavala","8-San Antonio","Medical Neglect","4"
"2021","Zavala","8-San Antonio","Mental Health Neglect","2"
"2021","Zavala","8-San Antonio","Physical Neglect","18"
"2021","Andrews","9-Midland","Medical Neglect","5"
"2021","Andrews","9-Midland","Physical Abuse","1"
"2021","Andrews","9-Midland","Physical Neglect","17"
"2021","Coke","9-Midland","Medical Neglect","6"
"2021","Coke","9-Midland","Mental Health Neglect","1"
"2021","Coke","9-Midland","Physical Neglect","17"
"2021","Concho","9-Midland","Medical Neglect","2"
"2021","Concho","9-Midland","Physical Abuse","3"
"2021","Concho","9-Midland","Physical Neglect","12"
"2021","Crane","9-Midland","Medical Neglect","2"
"2021","Crane","9-Midland","Physical Neglect","5"
"2021","Crockett","9-Midland","Medical Neglect","2"
"2021","Crockett","9-Midland","Physical Neglect","9"
"2021","Dawson","9-Midland","Medical Neglect","5"
"2021","Dawson","9-Midland","Physical Neglect","48"
"2021","Ector","9-Midland","Emotional/Verbal Abuse","2"
"2021","Ector","9-Midland","Exploitation","6"
"2021","Ector","9-Midland","Medical Neglect","72"
"2021","Ector","9-Midland","Mental Health Neglect","19"
"2021","Ector","9-Midland","Physical Abuse","6"
"2021","Ector","9-Midland","Physical Neglect","319"
"2021","Gaines","9-Midland","Medical Neglect","3"
"2021","Gaines","9-Midland","Physical Neglect","25"
"2021","Glasscock","9-Midland","Physical Neglect","1"
"2021","Howard","9-Midland","Exploitation","3"
"2021","Howard","9-Midland","Medical Neglect","10"
"2021","Howard","9-Midland","Physical Abuse","3"
"2021","Howard","9-Midland","Physical Neglect","98"
"2021","Irion","9-Midland","Physical Neglect","1"
"2021","Kimble","9-Midland","Medical Neglect","3"
"2021","Kimble","9-Midland","Mental Health Neglect","1"
"2021","Kimble","9-Midland","Physical Neglect","13"
"2021","Martin","9-Midland","Physical Neglect","5"
"2021","Mason","9-Midland","Emotional/Verbal Abuse","1"
"2021","Mason","9-Midland","Medical Neglect","2"
"2021","Mason","9-Midland","Physical Abuse","1"
"2021","Mason","9-Midland","Physical Neglect","13"
"2021","McCulloch","9-Midland","Emotional/Verbal Abuse","1"
"2021","McCulloch","9-Midland","Medical Neglect","11"
"2021","McCulloch","9-Midland","Mental Health Neglect","1"
"2021","McCulloch","9-Midland","Physical Neglect","42"
"2021","Menard","9-Midland","Medical Neglect","1"
"2021","Menard","9-Midland","Physical Neglect","8"
"2021","Midland","9-Midland","Exploitation","2"
"2021","Midland","9-Midland","Medical Neglect","43"
"2021","Midland","9-Midland","Mental Health Neglect","5"
"2021","Midland","9-Midland","Physical Abuse","3"
"2021","Midland","9-Midland","Physical Neglect","146"
"2021","Pecos","9-Midland","Emotional/Verbal Abuse","1"
"2021","Pecos","9-Midland","Medical Neglect","14"
"2021","Pecos","9-Midland","Mental Health Neglect","2"
"2021","Pecos","9-Midland","Physical Neglect","60"
"2021","Reagan","9-Midland","Medical Neglect","1"
"2021","Reagan","9-Midland","Physical Neglect","4"
"2021","Reeves","9-Midland","Medical Neglect","11"
"2021","Reeves","9-Midland","Mental Health Neglect","3"
"2021","Reeves","9-Midland","Physical Neglect","28"
"2021","Schleicher","9-Midland","Emotional/Verbal Abuse","2"
"2021","Schleicher","9-Midland","Exploitation","1"
"2021","Schleicher","9-Midland","Medical Neglect","2"
"2021","Schleicher","9-Midland","Physical Neglect","10"
"2021","Sterling","9-Midland","Medical Neglect","1"
"2021","Sterling","9-Midland","Mental Health Neglect","1"
"2021","Sterling","9-Midland","Physical Neglect","3"
"2021","Sutton","9-Midland","Medical Neglect","1"
"2021","Sutton","9-Midland","Physical Neglect","9"
"2021","Terrell","9-Midland","Physical Neglect","5"
"2021","Tom Green","9-Midland","Emotional/Verbal Abuse","4"
"2021","Tom Green","9-Midland","Exploitation","8"
"2021","Tom Green","9-Midland","Medical Neglect","175"
"2021","Tom Green","9-Midland","Mental Health Neglect","25"
"2021","Tom Green","9-Midland","Physical Abuse","3"
"2021","Tom Green","9-Midland","Physical Neglect","619"
"2021","Upton","9-Midland","Physical Abuse","1"
"2021","Upton","9-Midland","Physical Neglect","1"
"2021","Ward","9-Midland","Medical Neglect","4"
"2021","Ward","9-Midland","Physical Neglect","22"
"2021","Winkler","9-Midland","Medical Neglect","3"
"2021","Winkler","9-Midland","Mental Health Neglect","1"
"2021","Winkler","9-Midland","Physical Neglect","11"
"2021","Brewster","10-El Paso","Medical Neglect","25"
"2021","Brewster","10-El Paso","Mental Health Neglect","10"
"2021","Brewster","10-El Paso","Physical Neglect","69"
"2021","Culberson","10-El Paso","Medical Neglect","2"
"2021","Culberson","10-El Paso","Physical Neglect","4"
"2021","El Paso","10-El Paso","Emotional/Verbal Abuse","15"
"2021","El Paso","10-El Paso","Exploitation","21"
"2021","El Paso","10-El Paso","Medical Neglect","546"
"2021","El Paso","10-El Paso","Mental Health Neglect","77"
"2021","El Paso","10-El Paso","Physical Abuse","19"
"2021","El Paso","10-El Paso","Physical Neglect","2007"
"2021","Hudspeth","10-El Paso","Medical Neglect","8"
"2021","Hudspeth","10-El Paso","Mental Health Neglect","1"
"2021","Hudspeth","10-El Paso","Physical Neglect","14"
"2021","Jeff Davis","10-El Paso","Emotional/Verbal Abuse","1"
"2021","Jeff Davis","10-El Paso","Physical Neglect","1"
"2021","Presidio","10-El Paso","Medical Neglect","6"
"2021","Presidio","10-El Paso","Physical Abuse","1"
"2021","Presidio","10-El Paso","Physical Neglect","26"
"2021","Aransas","11-Edinburg","Emotional/Verbal Abuse","1"
"2021","Aransas","11-Edinburg","Exploitation","2"
"2021","Aransas","11-Edinburg","Medical Neglect","13"
"2021","Aransas","11-Edinburg","Mental Health Neglect","2"
"2021","Aransas","11-Edinburg","Physical Neglect","89"
"2021","Bee","11-Edinburg","Medical Neglect","10"
"2021","Bee","11-Edinburg","Mental Health Neglect","2"
"2021","Bee","11-Edinburg","Physical Abuse","2"
"2021","Bee","11-Edinburg","Physical Neglect","33"
"2021","Brooks","11-Edinburg","Medical Neglect","1"
"2021","Brooks","11-Edinburg","Physical Abuse","1"
"2021","Brooks","11-Edinburg","Physical Neglect","19"
"2021","Cameron","11-Edinburg","Emotional/Verbal Abuse","17"
"2021","Cameron","11-Edinburg","Exploitation","20"
"2021","Cameron","11-Edinburg","Medical Neglect","169"
"2021","Cameron","11-Edinburg","Mental Health Neglect","50"
"2021","Cameron","11-Edinburg","Physical Abuse","34"
"2021","Cameron","11-Edinburg","Physical Neglect","747"
"2021","Duval","11-Edinburg","Medical Neglect","8"
"2021","Duval","11-Edinburg","Physical Abuse","1"
"2021","Duval","11-Edinburg","Physical Neglect","20"
"2021","Hidalgo","11-Edinburg","Emotional/Verbal Abuse","11"
"2021","Hidalgo","11-Edinburg","Exploitation","20"
"2021","Hidalgo","11-Edinburg","Medical Neglect","271"
"2021","Hidalgo","11-Edinburg","Mental Health Neglect","36"
"2021","Hidalgo","11-Edinburg","Physical Abuse","37"
