"taxpayer_number","taxpayer_name","taxpayer_address","taxpayer_city","taxpayer_state","taxpayer_zip","location_name","location_address","location_city","location_state","location_zip","responsibility_begin_date_yyyymmdd","responsibility_end_date_yyyymmdd","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"32059731532","PRESA GROUP, LLC","306 N PRESA ST","SAN ANTONIO","TX","78205","THE RESERVIOR BAR","306 N PRESA ST","SAN ANTONIO","TX","78205","2016-06-09T00:00:00.000","2018-06-08T00:00:00.000","2018-02-28T00:00:00.000","8228","0","16456","0","24684"
"32009894257","ARCELIO GOMEZ RIVERA","963 SW 37TH ST","SAN ANTONIO","TX","78237","BAR 90","310 ABSHIRE ST","SAN ANTONIO","TX","78237","2014-04-09T00:00:00.000","2018-07-31T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET GRILL & BAR","7735 NW LOOP 410","SAN ANTONIO","TX","78245","2012-11-08T00:00:00.000",,"2018-02-28T00:00:00.000","42424","5773","31317","0","79514"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES, INC.","11701 BLANCO RD","SAN ANTONIO","TX","78216","2004-09-01T00:00:00.000","2020-01-22T00:00:00.000","2018-01-31T00:00:00.000","2920","0","849","0","3769"
"32009894257","ARCELIO GOMEZ RIVERA","963 SW 37TH ST","SAN ANTONIO","TX","78237","BAR 90","310 ABSHIRE ST","SAN ANTONIO","TX","78237","2014-04-09T00:00:00.000","2018-07-31T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET GRILL & BAR","5722 W LOOP 1604 N","SAN ANTONIO","TX","78251","2011-06-14T00:00:00.000",,"2018-02-28T00:00:00.000","50815","8265","41149","0","100229"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET GRILL & BAR","22902 US HIGHWAY 281 N","SAN ANTONIO","TX","78258","2012-02-07T00:00:00.000",,"2018-02-28T00:00:00.000","28697","8662","26791","0","64150"
"32009894257","ARCELIO GOMEZ RIVERA","963 SW 37TH ST","SAN ANTONIO","TX","78237","BAR 90","310 ABSHIRE ST","SAN ANTONIO","TX","78237","2014-04-09T00:00:00.000","2018-07-31T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"12604441183","RAJACO, LLC","7210 BLANCO RD","SAN ANTONIO","TX","78216","MCFINNIGAN","23127 W INTERSTATE 10 # 201","SAN ANTONIO","TX","78257","2009-06-16T00:00:00.000",,"2018-03-31T00:00:00.000","26269","147","19159","0","45575"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET GRILL & BAR","22902 US HIGHWAY 281 N","SAN ANTONIO","TX","78258","2012-02-07T00:00:00.000",,"2018-03-31T00:00:00.000","37108","10472","31922","0","79502"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET GRILL & BAR","22902 US HIGHWAY 281 N","SAN ANTONIO","TX","78258","2012-02-07T00:00:00.000",,"2018-01-31T00:00:00.000","29269","9316","28399","0","66984"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET GRILL & BAR","7735 NW LOOP 410","SAN ANTONIO","TX","78245","2012-11-08T00:00:00.000",,"2018-03-31T00:00:00.000","52571","6416","39225","0","98212"
"12084249957","TICKET SPORTS PUBS INC.","118 BROADWAY ST","SAN ANTONIO","TX","78205","MADDY MCMURPHY'S IRISH SPORTS BAR","420 E HOUSTON ST","SAN ANTONIO","TX","78205","2007-05-01T00:00:00.000",,"2018-01-31T00:00:00.000","32860","308","33466","0","66634"
"32038592666","REEL DINNER PARTNERS V, LLC","PO BOX 690388","SAN ANTONIO","TX","78269","ALAMO DRAFTHOUSE CINEMA-PARK NORTH","618 NW LOOP 410 # 307","SAN ANTONIO","TX","78216","2016-03-15T00:00:00.000","2018-09-07T00:00:00.000","2018-03-31T00:00:00.000","48229","14863","70177","0","133269"
"32039317089","CAFE REVOLUCION LLC","826 SAN PEDRO AVE","SAN ANTONIO","TX","78212","REGGAE BAR","2016 AUSTIN HWY","SAN ANTONIO","TX","78218","2015-02-23T00:00:00.000","2018-08-31T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
"32039317089","CAFE REVOLUCION LLC","826 SAN PEDRO AVE","SAN ANTONIO","TX","78212","REGGAE BAR","2016 AUSTIN HWY","SAN ANTONIO","TX","78218","2015-02-23T00:00:00.000","2018-08-31T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"32040429220","REEL DINNER PARTNERS VII, LLC","PO BOX 690388","SAN ANTONIO","TX","78269","ALAMO DRAFTHOUSE CINEMA - STONE OAK","22806 US HIGHWAY 281 N","SAN ANTONIO","TX","78258","2016-03-15T00:00:00.000","2018-09-07T00:00:00.000","2018-03-31T00:00:00.000","23530","9430","36837","0","69797"
"32039317089","CAFE REVOLUCION LLC","826 SAN PEDRO AVE","SAN ANTONIO","TX","78212","REGGAE BAR","2016 AUSTIN HWY","SAN ANTONIO","TX","78218","2015-02-23T00:00:00.000","2018-08-31T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"17428720902","MANDO'S RIVER SEAFOOD RESTAURANT INC","2918 W COMMERCE ST","SAN ANTONIO","TX","78207","MANDO'S RIVER SEAFOOD RESTAURANT INC","2918 W COMMERCE ST","SAN ANTONIO","TX","78207","2007-02-06T00:00:00.000",,"2018-02-28T00:00:00.000","1047","0","3782","0","4829"
"17429620481","MELTZER SAN ANTONIO RESTAURANT I, L.P.","5603 CHARLIE CHAN DR","SAN ANTONIO","TX","78240","SUMO-KOI SUSHI BAR","8342 IH 10 W","SAN ANTONIO","TX","78230","2000-09-01T00:00:00.000",,"2018-02-28T00:00:00.000","12348","2569","5984","0","20901"
"32053126630","ON THE ROCKS PUB LLC","PO BOX 690307","SAN ANTONIO","TX","78269","ON THE ROCKS PUB","101 ALAMO PLZ STE 105","SAN ANTONIO","TX","78205","2014-09-18T00:00:00.000",,"2018-02-28T00:00:00.000","94777","171","49282","5358","149588"
"32039297315","FIZZ HOLDINGS, LLC","10134 TEMPESTUOUS","SAN ANTONIO","TX","78251","FIZZ","1218 W BITTERS RD STE 105","SAN ANTONIO","TX","78216","2009-07-13T00:00:00.000",,"2018-01-31T00:00:00.000","8204","307","7736","0","16247"
"32039297315","FIZZ HOLDINGS, LLC","10134 TEMPESTUOUS","SAN ANTONIO","TX","78251","FIZZ","1218 W BITTERS RD STE 105","SAN ANTONIO","TX","78216","2009-07-13T00:00:00.000",,"2018-02-28T00:00:00.000","10046","196","8462","0","18704"
"32038592666","REEL DINNER PARTNERS V, LLC","PO BOX 690388","SAN ANTONIO","TX","78269","ALAMO DRAFTHOUSE CINEMA-PARK NORTH","618 NW LOOP 410 # 307","SAN ANTONIO","TX","78216","2016-03-15T00:00:00.000","2018-09-07T00:00:00.000","2018-01-31T00:00:00.000","39568","19971","63236","0","122775"
"13645347280","PALMS SPORTS BAR AND GRILL, INC.","403 OAKLEAF DR","SAN ANTONIO","TX","78209","MARTINI RANCH","4904 WEST AVE","SAN ANTONIO","TX","78213","2003-08-11T00:00:00.000",,"2018-01-31T00:00:00.000","11761","0","8033","0","19794"
"32040429220","REEL DINNER PARTNERS VII, LLC","PO BOX 690388","SAN ANTONIO","TX","78269","ALAMO DRAFTHOUSE CINEMA - STONE OAK","22806 US HIGHWAY 281 N","SAN ANTONIO","TX","78258","2016-03-15T00:00:00.000","2018-09-07T00:00:00.000","2018-02-28T00:00:00.000","27088","12912","38732","0","78732"
"32040429220","REEL DINNER PARTNERS VII, LLC","PO BOX 690388","SAN ANTONIO","TX","78269","ALAMO DRAFTHOUSE CINEMA - STONE OAK","22806 US HIGHWAY 281 N","SAN ANTONIO","TX","78258","2016-03-15T00:00:00.000","2018-09-07T00:00:00.000","2018-01-31T00:00:00.000","19376","10805","33651","0","63832"
"12019965685","EAGLE GULCH SALOON, LLC","10134 TEMPESTUOUS","SAN ANTONIO","TX","78251","DILLO","214 LOSOYA ST","SAN ANTONIO","TX","78205","2005-02-28T00:00:00.000",,"2018-01-31T00:00:00.000","26604","60","18739","0","45403"
"12008010055","EL MIRADOR RESTAURANT, LTD.","5111 BROADWAY ST","SAN ANTONIO","TX","78209","EL MIRADOR RESTAURANT, LTD.","722 S SAINT MARYS","SAN ANTONIO","TX","78205","2004-09-30T00:00:00.000","2018-12-06T00:00:00.000","2018-03-31T00:00:00.000","35973","2928","8630","0","47531"
"32052173443","SANCHOS CANTINA LLC","701 W POPLAR ST","SAN ANTONIO","TX","78212","SANCHO'S CANTINA","628 JACKSON ST","SAN ANTONIO","TX","78212","2014-11-19T00:00:00.000",,"2018-01-31T00:00:00.000","38756","190","29610","0","68556"
"32059720600","PJ2301 LLC","9542 W INTERSTATE 10","SAN ANTONIO","TX","78230","PJ2301 LLC","220 BROADWAY ST","SAN ANTONIO","TX","78205","2017-08-10T00:00:00.000","2019-08-09T00:00:00.000","2018-02-28T00:00:00.000","345","129","580","0","1054"
"32063741097","RUPANI BROS LLC","18211 BULVERDE RD APT 6204","SAN ANTONIO","TX","78259","URBAN BRICKS PIZZA CO #9","7959 FREDERICKSBURG RD STE 103","SAN ANTONIO","TX","78229","2017-12-11T00:00:00.000","2019-02-25T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"17524461674","OUTBACK BEVERAGES OF TEXAS, LLC","2202 N WEST SHORE BLVD STE 500","TAMPA","FL","33607","OUTBACK STEAKHOUSE","5552 NW LOOP 410","SAN ANTONIO","TX","78238","2008-01-01T00:00:00.000","2018-09-19T00:00:00.000","2018-01-31T00:00:00.000","8772","3225","9174","0","21171"
"17430007959","SJ2 RESTAURANT GROUP, LLC","PO BOX 100510","SAN ANTONIO","TX","78201","TRE ENOTECA","555 W BITTERS RD","SAN ANTONIO","TX","78216","2006-01-19T00:00:00.000","2018-09-18T00:00:00.000","2018-01-31T00:00:00.000","5221","11974","597","0","17792"
"17524461674","OUTBACK BEVERAGES OF TEXAS, LLC","2202 N WEST SHORE BLVD STE 500","TAMPA","FL","33607","OUTBACK STEAKHOUSE","5552 NW LOOP 410","SAN ANTONIO","TX","78238","2008-01-01T00:00:00.000","2018-09-19T00:00:00.000","2018-02-28T00:00:00.000","11839","3584","9508","0","24931"
"12720711543","BAR REDLAND HI, INC.","19280 REDLAND RD","SAN ANTONIO","TX","78259","KEMS RESTAURANT & BAR","19280 REDLAND RD","SAN ANTONIO","TX","78259","2010-06-14T00:00:00.000","2021-06-29T00:00:00.000","2018-03-31T00:00:00.000","3574","373","2350","0","6297"
"17430007959","SJ2 RESTAURANT GROUP, LLC","PO BOX 100510","SAN ANTONIO","TX","78201","TRE ENOTECA","555 W BITTERS RD","SAN ANTONIO","TX","78216","2006-01-19T00:00:00.000","2018-09-18T00:00:00.000","2018-02-28T00:00:00.000","6444","11961","647","0","19052"
"17524461674","OUTBACK BEVERAGES OF TEXAS, LLC","2202 N WEST SHORE BLVD STE 500","TAMPA","FL","33607","OUTBACK STEAKHOUSE","5552 NW LOOP 410","SAN ANTONIO","TX","78238","2008-01-01T00:00:00.000","2018-09-19T00:00:00.000","2018-03-31T00:00:00.000","11606","3782","9833","0","25221"
"17430007959","SJ2 RESTAURANT GROUP, LLC","PO BOX 100510","SAN ANTONIO","TX","78201","TRE ENOTECA","555 W BITTERS RD","SAN ANTONIO","TX","78216","2006-01-19T00:00:00.000","2018-09-18T00:00:00.000","2018-03-31T00:00:00.000","6086","11156","691","0","17933"
"32049047775","GRUPO HABANERO, LLC","4123 S STAPLES ST","CORPUS CHRISTI","TX","78411","HABABERO GRILL #3","12234 NACOGDOCHES RD","SAN ANTONIO","TX","78217","2013-10-24T00:00:00.000","2019-02-19T00:00:00.000","2018-03-31T00:00:00.000","5298","0","1848","0","7146"
"32039953404","NEW TREND FOODS II, LLC","401 ISOM RD STE 520","SAN ANTONIO","TX","78216","KUMORI SUSHI & TEPANYAKI","5519 W LOOP 1604 N STE 101","SAN ANTONIO","TX","78253","2014-01-14T00:00:00.000",,"2018-02-28T00:00:00.000","7209","3894","2492","0","13595"
"12012312943","HTS-WILD OAK RANCH BEVERAGE, LLC","9002 SAN MARCO CT","ORLANDO","FL","32819","HTS-WILD OAK RANCH BEVERAGE LLC","9700 WEST MILITARY DR","SAN ANTONIO","TX","78251","2004-09-23T00:00:00.000",,"2018-01-31T00:00:00.000","2700","1442","1410","0","5552"
"32039953404","NEW TREND FOODS II, LLC","401 ISOM RD STE 520","SAN ANTONIO","TX","78216","KUMORI SUSHI & TEPANYAKI","5519 W LOOP 1604 N STE 101","SAN ANTONIO","TX","78253","2014-01-14T00:00:00.000",,"2018-03-31T00:00:00.000","8466","4326","3104","0","15896"
"32039953404","NEW TREND FOODS II, LLC","401 ISOM RD STE 520","SAN ANTONIO","TX","78216","KUMORI SUSHI & TEPPANYAKI","700 E SONTERRA BLVD STE 308","SAN ANTONIO","TX","78258","2010-05-07T00:00:00.000",,"2018-03-31T00:00:00.000","4177","4061","2095","0","10333"
"12012312943","HTS-WILD OAK RANCH BEVERAGE, LLC","9002 SAN MARCO CT","ORLANDO","FL","32819","HTS-WILD OAK RANCH BEVERAGE LLC","9700 WEST MILITARY DR","SAN ANTONIO","TX","78251","2004-09-23T00:00:00.000",,"2018-03-31T00:00:00.000","21713","4397","9505","0","35615"
"32059228992","JJJ & A CORPORATION","223 SAVANNAH DR","SAN ANTONIO","TX","78213","BITE STREET BISTRO AT LA CANTERA","15900 LA CANTERA PKWY","SAN ANTONIO","TX","78256","2016-05-04T00:00:00.000","2018-05-03T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","24791"
"12012312943","HTS-WILD OAK RANCH BEVERAGE, LLC","9002 SAN MARCO CT","ORLANDO","FL","32819","HTS-WILD OAK RANCH BEVERAGE LLC","9700 WEST MILITARY DR","SAN ANTONIO","TX","78251","2004-09-23T00:00:00.000",,"2018-02-28T00:00:00.000","3096","1180","1627","0","5903"
"32039953404","NEW TREND FOODS II, LLC","401 ISOM RD STE 520","SAN ANTONIO","TX","78216","KUMORI SUSHI & TEPANYAKI","5519 W LOOP 1604 N STE 101","SAN ANTONIO","TX","78253","2014-01-14T00:00:00.000",,"2018-01-31T00:00:00.000","6068","3335","2276","0","11679"
"10106755944","M. GARZA ENTERPRISES, INC.","PO BOX 12470","SAN ANTONIO","TX","78212","PEGASUS","1402 N MAIN AVE","SAN ANTONIO","TX","78212","2002-06-24T00:00:00.000","2018-11-27T00:00:00.000","2018-03-31T00:00:00.000","26213","150","37044","0","63407"
"32039953404","NEW TREND FOODS II, LLC","401 ISOM RD STE 520","SAN ANTONIO","TX","78216","KUMORI SUSHI & TEPPANYAKI","700 E SONTERRA BLVD STE 308","SAN ANTONIO","TX","78258","2010-05-07T00:00:00.000",,"2018-02-28T00:00:00.000","3754","4003","1935","0","9692"
"32059228992","JJJ & A CORPORATION","223 SAVANNAH DR","SAN ANTONIO","TX","78213","BITE STREET BISTRO AT LA CANTERA","15900 LA CANTERA PKWY","SAN ANTONIO","TX","78256","2016-05-04T00:00:00.000","2018-05-03T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","24791"
"32039953404","NEW TREND FOODS II, LLC","401 ISOM RD STE 520","SAN ANTONIO","TX","78216","KUMORI SUSHI & TEPPANYAKI","700 E SONTERRA BLVD STE 308","SAN ANTONIO","TX","78258","2010-05-07T00:00:00.000",,"2018-01-31T00:00:00.000","3564","4449","1816","0","9829"
"17605462294","PERRY'S RESTAURANTS, LTD.","9805 KATY FWY STE 650","HOUSTON","TX","77024","PERRY'S STEAKHOUSE & GRILLE","15900 LA CANTERA PKWY STE 22200","SAN ANTONIO","TX","78256","2011-08-25T00:00:00.000",,"2018-02-28T00:00:00.000","68328","100032","6548","0","174908"
"17427593870","HILLS & DALES, INC.","PO BOX 690307","SAN ANTONIO","TX","78269","HILLS & DALES","15403 WHITE FAWN DR","SAN ANTONIO","TX","78255","2017-03-16T00:00:00.000",,"2018-01-31T00:00:00.000","91269","332","67223","0","158824"
"32049047775","GRUPO HABANERO, LLC","4123 S STAPLES ST","CORPUS CHRISTI","TX","78411","HABABERO GRILL #3","12234 NACOGDOCHES RD","SAN ANTONIO","TX","78217","2013-10-24T00:00:00.000","2019-02-19T00:00:00.000","2018-02-28T00:00:00.000","3310","0","2032","0","5342"
"32043454381","RIM AMIGO RESTAURANT HOLDINGS, LTD.","414 CLIFFSIDE DR","SHAVANO PARK","TX","78231","LA FONDA MEXICAN RESTAURANT","18403 W INTERSTATE 10","SAN ANTONIO","TX","78257","2012-06-05T00:00:00.000","2018-09-01T00:00:00.000","2018-02-28T00:00:00.000","30568","2014","7681","0","40263"
"17605462294","PERRY'S RESTAURANTS, LTD.","9805 KATY FWY STE 650","HOUSTON","TX","77024","PERRY'S STEAKHOUSE & GRILLE","15900 LA CANTERA PKWY STE 22200","SAN ANTONIO","TX","78256","2011-08-25T00:00:00.000",,"2018-01-31T00:00:00.000","64566","104913","7440","0","176919"
"32059712227","E&R RESTAURANT GROUP - 2016, INC.","204 THOMPSON PL","SAN ANTONIO","TX","78225","EL JALISCO GRILL & BAR","19178 BLANCO RD STE 201","SAN ANTONIO","TX","78258","2016-07-06T00:00:00.000","2018-08-01T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
"10106755944","M. GARZA ENTERPRISES, INC.","PO BOX 12470","SAN ANTONIO","TX","78212","PEGASUS","1402 N MAIN AVE","SAN ANTONIO","TX","78212","2002-06-24T00:00:00.000","2018-11-27T00:00:00.000","2018-01-31T00:00:00.000","19389","308","34308","0","54005"
"32043454381","RIM AMIGO RESTAURANT HOLDINGS, LTD.","414 CLIFFSIDE DR","SHAVANO PARK","TX","78231","LA FONDA MEXICAN RESTAURANT","18403 W INTERSTATE 10","SAN ANTONIO","TX","78257","2012-06-05T00:00:00.000","2018-09-01T00:00:00.000","2018-01-31T00:00:00.000","32480","2328","8319","0","43127"
"12008010055","EL MIRADOR RESTAURANT, LTD.","5111 BROADWAY ST","SAN ANTONIO","TX","78209","EL MIRADOR RESTAURANT, LTD.","722 S SAINT MARYS","SAN ANTONIO","TX","78205","2004-09-30T00:00:00.000","2018-12-06T00:00:00.000","2018-01-31T00:00:00.000","20966","1158","4777","0","26901"
"32043454381","RIM AMIGO RESTAURANT HOLDINGS, LTD.","414 CLIFFSIDE DR","SHAVANO PARK","TX","78231","LA FONDA MEXICAN RESTAURANT","18403 W INTERSTATE 10","SAN ANTONIO","TX","78257","2012-06-05T00:00:00.000","2018-09-01T00:00:00.000","2018-03-31T00:00:00.000","28343","1576","14925","0","44844"
"17605462294","PERRY'S RESTAURANTS, LTD.","9805 KATY FWY STE 650","HOUSTON","TX","77024","PERRY'S STEAKHOUSE & GRILLE","15900 LA CANTERA PKWY STE 22200","SAN ANTONIO","TX","78256","2011-08-25T00:00:00.000",,"2018-03-31T00:00:00.000","67489","107327","8410","0","183226"
"32059712227","E&R RESTAURANT GROUP - 2016, INC.","204 THOMPSON PL","SAN ANTONIO","TX","78225","EL JALISCO GRILL & BAR","19178 BLANCO RD STE 201","SAN ANTONIO","TX","78258","2016-07-06T00:00:00.000","2018-08-01T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"32059712227","E&R RESTAURANT GROUP - 2016, INC.","204 THOMPSON PL","SAN ANTONIO","TX","78225","EL JALISCO GRILL & BAR","19178 BLANCO RD STE 201","SAN ANTONIO","TX","78258","2016-07-06T00:00:00.000","2018-08-01T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"32049047775","GRUPO HABANERO, LLC","4123 S STAPLES ST","CORPUS CHRISTI","TX","78411","HABABERO GRILL #3","12234 NACOGDOCHES RD","SAN ANTONIO","TX","78217","2013-10-24T00:00:00.000","2019-02-19T00:00:00.000","2018-01-31T00:00:00.000","2210","0","1622","0","3832"
"32063741097","RUPANI BROS LLC","18211 BULVERDE RD APT 6204","SAN ANTONIO","TX","78259","URBAN BRICKS PIZZA CO #9","7959 FREDERICKSBURG RD STE 103","SAN ANTONIO","TX","78229","2017-12-11T00:00:00.000","2019-02-25T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"12026040894","KONA TEXAS RESTAURANTS, INC.","6900 E CAMELBACK RD STE 602","SCOTTSDALE","AZ","85251","KONA GRILL","7400 SAN PEDRO AVE STE 1255","SAN ANTONIO","TX","78216","2016-09-22T00:00:00.000","2020-03-24T00:00:00.000","2018-03-31T00:00:00.000","70208","12808","41767","0","124783"
"32039297315","FIZZ HOLDINGS, LLC","10134 TEMPESTUOUS","SAN ANTONIO","TX","78251","FIZZ","1218 W BITTERS RD STE 105","SAN ANTONIO","TX","78216","2009-07-13T00:00:00.000",,"2018-03-31T00:00:00.000","10729","323","10356","0","21408"
"12026040894","KONA TEXAS RESTAURANTS, INC.","6900 E CAMELBACK RD STE 602","SCOTTSDALE","AZ","85251","KONA GRILL","15900 LA CANTERA PKWY BLDG 7","SAN ANTONIO","TX","78256","2005-08-08T00:00:00.000","2020-03-24T00:00:00.000","2018-03-31T00:00:00.000","108423","22803","75568","0","206794"
"17428720902","MANDO'S RIVER SEAFOOD RESTAURANT INC","2918 W COMMERCE ST","SAN ANTONIO","TX","78207","MANDO'S RIVER SEAFOOD RESTAURANT INC","2918 W COMMERCE ST","SAN ANTONIO","TX","78207","2007-02-06T00:00:00.000",,"2018-01-31T00:00:00.000","961","0","3129","0","4090"
"32045344135","MB MANAGEMENT, LLC","14535 NACOGDOCHES RD","SAN ANTONIO","TX","78247","SALSALITO CANTINA","14535 NACOGDOCHES RD","SAN ANTONIO","TX","78247","2013-07-08T00:00:00.000",,"2018-03-31T00:00:00.000","30350","1544","9332","0","41226"
"32045344135","MB MANAGEMENT, LLC","14535 NACOGDOCHES RD","SAN ANTONIO","TX","78247","SALSALITO CANTINA","14535 NACOGDOCHES RD","SAN ANTONIO","TX","78247","2013-07-08T00:00:00.000",,"2018-02-28T00:00:00.000","24553","1245","8388","0","34186"
"32045344135","MB MANAGEMENT, LLC","14535 NACOGDOCHES RD","SAN ANTONIO","TX","78247","SALSALITO CANTINA","14535 NACOGDOCHES RD","SAN ANTONIO","TX","78247","2013-07-08T00:00:00.000",,"2018-01-31T00:00:00.000","21914","1161","7779","0","30854"
"32056177127","AZ ORIENTAL FOOD CONCEPTS RIM, LP","1723 N LOOP 1604 E STE 211","SAN ANTONIO","TX","78232","BRASAO BRAZILIAN STEAKHOUSE","19210 W INTERSTATE 10","SAN ANTONIO","TX","78257","2015-06-04T00:00:00.000",,"2018-02-28T00:00:00.000","0","0","0","0","0"
"32058763999","FREE RANGE RIM LLC","2929 CARLISLE ST STE 200","DALLAS","TX","75204","THE RUSTIC","17619 LA CANTERA PKWY STE 204","SAN ANTONIO","TX","78257","2016-09-07T00:00:00.000",,"2018-02-28T00:00:00.000","179113","25224","106762","0","311099"
"32046814474","MWJI LLC","PO BOX 691390","SAN ANTONIO","TX","78269","THE ANGRY ELEPHANT/ROO PUB","19314 US HIGHWAY 281 N STE 107","SAN ANTONIO","TX","78258","2012-06-13T00:00:00.000",,"2018-01-31T00:00:00.000","85146","1592","60857","0","147595"
"32054631943","DI FRABO, LLC","7800 FRONTAGE RD STE 505","SAN ANTONIO","TX","78230","DI FRABO","22211 W INTERSTATE 10","SAN ANTONIO","TX","78257","2015-04-07T00:00:00.000","2018-11-06T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"17428652170","MARTY'S CONCEPTS, LLC","603 ISOM RD STE 101","SAN ANTONIO","TX","78216","MARTY'S COCKTAILS","603 ISOM RD STE 101","SAN ANTONIO","TX","78216","2008-03-27T00:00:00.000",,"2018-03-31T00:00:00.000","17719","223","12646","0","30588"
"32058763999","FREE RANGE RIM LLC","2929 CARLISLE ST STE 200","DALLAS","TX","75204","THE RUSTIC","17619 LA CANTERA PKWY STE 204","SAN ANTONIO","TX","78257","2016-09-07T00:00:00.000",,"2018-03-31T00:00:00.000","242899","29153","134706","0","406758"
"32054631943","DI FRABO, LLC","7800 FRONTAGE RD STE 505","SAN ANTONIO","TX","78230","DI FRABO","22211 W INTERSTATE 10","SAN ANTONIO","TX","78257","2015-04-07T00:00:00.000","2018-11-06T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"17428652170","MARTY'S CONCEPTS, LLC","603 ISOM RD STE 101","SAN ANTONIO","TX","78216","MARTY'S COCKTAILS","603 ISOM RD STE 101","SAN ANTONIO","TX","78216","2008-03-27T00:00:00.000",,"2018-02-28T00:00:00.000","14698","198","11485","0","26381"
"17421053061","AHPH, INC.","PO BOX 6961","SAN ANTONIO","TX","78209","CRUMPETS RESTAURANT & BAKERY","3920 HARRY WURZBACH RD","SAN ANTONIO","TX","78209","1997-05-12T00:00:00.000","2018-09-17T00:00:00.000","2018-03-31T00:00:00.000","612","2408","131","0","3151"
"32056177127","AZ ORIENTAL FOOD CONCEPTS RIM, LP","1723 N LOOP 1604 E STE 211","SAN ANTONIO","TX","78232","BRASAO BRAZILIAN STEAKHOUSE","19210 W INTERSTATE 10","SAN ANTONIO","TX","78257","2015-06-04T00:00:00.000",,"2018-01-31T00:00:00.000","0","0","0","0","0"
"17421053061","AHPH, INC.","PO BOX 6961","SAN ANTONIO","TX","78209","CRUMPETS RESTAURANT & BAKERY","3920 HARRY WURZBACH RD","SAN ANTONIO","TX","78209","1997-05-12T00:00:00.000","2018-09-17T00:00:00.000","2018-02-28T00:00:00.000","759","2801","80","0","3640"
"32043244923","KELLAN RESTAURANT MANAGEMENT CORP.","1425 SWIFT AVE STE 200","KANSAS CITY","MO","64116","54TH STREET GRILL & BAR","5722 W LOOP 1604 N","SAN ANTONIO","TX","78251","2011-06-14T00:00:00.000",,"2018-03-31T00:00:00.000","63439","10611","51714","0","125764"
"17421053061","AHPH, INC.","PO BOX 6961","SAN ANTONIO","TX","78209","CRUMPETS RESTAURANT & BAKERY","3920 HARRY WURZBACH RD","SAN ANTONIO","TX","78209","1997-05-12T00:00:00.000","2018-09-17T00:00:00.000","2018-01-31T00:00:00.000","686","2196","101","0","2983"
"32046814474","MWJI LLC","PO BOX 691390","SAN ANTONIO","TX","78269","THE ANGRY ELEPHANT/ROO PUB","19314 US HIGHWAY 281 N STE 107","SAN ANTONIO","TX","78258","2012-06-13T00:00:00.000",,"2018-03-31T00:00:00.000","106798","1770","75067","0","183635"
"17428652170","MARTY'S CONCEPTS, LLC","603 ISOM RD STE 101","SAN ANTONIO","TX","78216","MARTY'S COCKTAILS","603 ISOM RD STE 101","SAN ANTONIO","TX","78216","2008-03-27T00:00:00.000",,"2018-01-31T00:00:00.000","14930","360","11561","0","26851"
"32054631943","DI FRABO, LLC","7800 FRONTAGE RD STE 505","SAN ANTONIO","TX","78230","DI FRABO","22211 W INTERSTATE 10","SAN ANTONIO","TX","78257","2015-04-07T00:00:00.000","2018-11-06T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
